#NTIMES: 145 
#NSTAGES: 7 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 
3684.57 1.82e-27 6.03e-19 2.97e-11 3.50e-05 4.32e-01 5.64e-01 3.99e-03 
3909.64 1.22e-27 4.85e-19 2.74e-11 3.55e-05 4.46e-01 5.51e-01 3.21e-03 
4148.46 9.86e-28 4.47e-19 2.66e-11 3.59e-05 4.47e-01 5.50e-01 2.72e-03 
4401.86 1.69e-27 7.25e-19 4.02e-11 4.81e-05 5.04e-01 4.94e-01 1.86e-03 
4670.75 2.50e-27 1.10e-18 5.82e-11 6.34e-05 5.65e-01 4.33e-01 1.18e-03 
4956.05 2.46e-27 1.15e-18 6.46e-11 7.11e-05 6.02e-01 3.97e-01 8.19e-04 
5258.79 2.21e-27 1.12e-18 6.81e-11 7.70e-05 6.29e-01 3.70e-01 6.56e-04 
5580.02 2.92e-27 1.64e-18 1.02e-10 1.05e-04 6.98e-01 3.02e-01 3.41e-04 
5920.87 4.22e-27 2.35e-18 1.44e-10 1.38e-04 7.64e-01 2.36e-01 1.58e-04 
6282.54 5.78e-27 3.49e-18 2.13e-10 1.84e-04 8.19e-01 1.80e-01 7.83e-05 
6666.30 1.03e-26 5.99e-18 3.47e-10 2.57e-04 8.74e-01 1.25e-01 2.87e-05 
7073.50 1.95e-26 1.22e-17 6.57e-10 3.94e-04 9.21e-01 7.89e-02 8.97e-06 
7505.58 4.12e-26 2.57e-17 1.29e-09 6.13e-04 9.55e-01 4.45e-02 2.11e-06 
7964.05 1.16e-25 7.41e-17 3.25e-09 1.10e-03 9.79e-01 2.03e-02 2.93e-07 
8450.53 6.78e-25 3.82e-16 1.30e-08 2.59e-03 9.92e-01 5.78e-03 1.39e-08 
8966.72 4.83e-24 2.61e-15 6.69e-08 7.09e-03 9.92e-01 1.28e-03 3.85e-10 
9514.44 8.44e-23 3.74e-14 6.43e-07 2.82e-02 9.72e-01 1.49e-04 7.23e-12 
10095.62 4.79e-21 1.55e-12 1.46e-05 1.78e-01 8.22e-01 5.91e-06 1.88e-15 
10712.30 3.54e-19 8.67e-11 3.62e-04 7.69e-01 2.31e-01 2.85e-08 3.42e-20 
11366.65 1.60e-17 2.98e-09 4.72e-03 9.88e-01 7.65e-03 2.13e-12 1.21e-27 
12061.10 9.50e-16 1.31e-07 6.52e-02 9.35e-01 1.05e-04 3.74e-17 2.01e-36 
12793.43 5.76e-14 5.36e-06 6.39e-01 3.61e-01 2.26e-07 4.17e-23 7.60e-39 
13528.61 6.94e-13 4.12e-05 9.84e-01 1.63e-02 3.40e-11 1.25e-31 1.72e-38 
14194.74 6.13e-12 2.13e-04 9.99e-01 4.98e-04 3.71e-15 9.03e-37 3.76e-38 
14757.77 3.01e-11 7.15e-04 9.99e-01 2.67e-05 1.78e-18 1.89e-36 8.16e-38 
15240.48 1.55e-10 2.20e-03 9.98e-01 2.48e-06 4.33e-21 3.63e-36 1.61e-37 
15646.99 1.27e-09 9.07e-03 9.91e-01 1.50e-07 4.81e-24 6.62e-36 2.99e-37 
15960.30 1.19e-08 3.66e-02 9.63e-01 1.69e-08 2.15e-26 1.07e-35 4.90e-37 
16187.41 5.58e-08 9.93e-02 9.01e-01 1.10e-09 3.42e-30 2.05e-35 9.51e-37 
16354.17 1.32e-07 1.74e-01 8.26e-01 1.13e-09 6.46e-29 3.90e-35 1.83e-36 
16484.18 1.83e-07 2.23e-01 7.77e-01 1.09e-10 5.94e-33 6.88e-35 3.25e-36 
16593.12 2.79e-07 3.07e-01 6.93e-01 3.04e-11 2.95e-34 1.00e-34 4.76e-36 
16691.99 2.97e-07 3.31e-01 6.69e-01 2.56e-11 8.00e-35 1.24e-34 5.93e-36 
16788.59 4.77e-07 4.66e-01 5.34e-01 6.22e-12 1.02e-35 1.42e-34 6.80e-36 
16888.37 5.48e-07 5.10e-01 4.90e-01 4.70e-12 7.61e-36 1.57e-34 7.56e-36 
16998.79 7.66e-07 6.25e-01 3.75e-01 9.62e-13 8.41e-36 1.73e-34 8.36e-36 
17146.37 9.92e-07 7.17e-01 2.83e-01 1.62e-13 9.10e-36 1.86e-34 9.05e-36 
17415.23 1.56e-06 8.74e-01 1.26e-01 1.14e-14 9.35e-36 1.89e-34 9.31e-36 
17888.12 2.54e-06 9.56e-01 4.44e-02 1.96e-16 9.15e-36 1.83e-34 9.12e-36 
18532.37 4.52e-06 9.92e-01 7.93e-03 3.95e-19 8.75e-36 1.72e-34 8.74e-36 
19260.76 6.85e-06 9.89e-01 1.09e-02 1.23e-18 9.22e-35 1.85e-34 9.54e-36 
20034.10 9.26e-06 9.98e-01 2.47e-03 1.08e-20 9.64e-34 2.37e-34 1.24e-35 
20838.00 9.94e-06 1.00e+00 1.25e-04 1.33e-24 2.82e-29 3.40e-34 1.81e-35 
21647.97 1.07e-05 1.00e+00 5.74e-05 6.40e-35 2.70e-35 5.03e-34 2.70e-35 
22447.94 1.52e-05 1.00e+00 6.78e-06 1.00e-34 4.26e-35 7.85e-34 4.26e-35 
23245.88 1.55e-05 1.00e+00 3.62e-06 1.50e-34 6.39e-35 1.17e-33 6.39e-35 
24052.47 1.79e-05 1.00e+00 1.71e-06 2.00e-34 8.60e-35 1.56e-33 8.60e-35 
24867.72 2.70e-05 1.00e+00 4.58e-07 2.49e-34 1.08e-34 1.93e-33 1.08e-34 
25698.86 3.05e-05 1.00e+00 1.64e-07 3.16e-34 1.37e-34 2.44e-33 1.37e-34 
26587.16 3.21e-05 1.00e+00 1.82e-07 4.51e-34 1.97e-34 3.46e-33 1.97e-34 
27637.54 3.17e-05 1.00e+00 4.88e-08 8.02e-34 3.52e-34 6.13e-33 3.52e-34 
28986.97 1.09e-05 1.00e+00 5.03e-07 2.08e-33 9.19e-34 1.58e-32 9.19e-34 
#TIME: 6.10 
#NVEL: 67 
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 
440.10 1.10e-21 6.56e-14 4.56e-07 1.42e-02 9.82e-01 3.63e-03 3.91e-08 
999.11 1.73e-22 1.18e-14 1.07e-07 5.93e-03 9.82e-01 1.17e-02 4.63e-07 
1267.34 2.76e-23 2.30e-15 2.63e-08 2.50e-03 9.62e-01 3.53e-02 4.96e-06 
1514.05 9.69e-24 8.47e-16 1.11e-08 1.45e-03 9.28e-01 7.02e-02 2.26e-05 
1808.80 2.98e-24 3.00e-16 4.73e-09 8.54e-04 8.75e-01 1.24e-01 8.75e-05 
1919.29 8.39e-25 9.41e-17 1.70e-09 4.33e-04 7.83e-01 2.16e-01 3.24e-04 
2160.92 2.84e-25 3.52e-17 7.29e-10 2.47e-04 6.89e-01 3.10e-01 8.63e-04 
2292.92 1.14e-25 1.63e-17 3.88e-10 1.66e-04 6.34e-01 3.64e-01 1.26e-03 
2432.98 3.02e-26 5.90e-18 1.67e-10 9.68e-05 5.50e-01 4.48e-01 2.14e-03 
2581.60 1.64e-26 3.36e-18 1.04e-10 6.99e-05 4.94e-01 5.03e-01 3.30e-03 
2739.29 8.65e-27 1.81e-18 5.94e-11 4.69e-05 4.24e-01 5.71e-01 5.47e-03 
2906.62 5.85e-27 1.19e-18 4.06e-11 3.62e-05 4.02e-01 5.92e-01 6.18e-03 
3084.17 4.33e-27 9.81e-19 3.66e-11 3.50e-05 4.05e-01 5.90e-01 5.92e-03 
3272.56 3.13e-27 8.20e-19 3.39e-11 3.50e-05 4.15e-01 5.80e-01 5.29e-03 
3472.46 2.47e-27 7.24e-19 3.28e-11 3.61e-05 4.31e-01 5.65e-01 4.41e-03 
3684.57 2.06e-27 7.01e-19 3.49e-11 4.01e-05 4.61e-01 5.36e-01 3.24e-03 
3909.64 1.36e-27 5.75e-19 3.29e-11 4.13e-05 4.78e-01 5.20e-01 2.57e-03 
4148.46 1.14e-27 5.32e-19 3.20e-11 4.18e-05 4.81e-01 5.17e-01 2.13e-03 
4401.86 1.90e-27 8.64e-19 4.84e-11 5.62e-05 5.41e-01 4.57e-01 1.36e-03 
4670.75 3.01e-27 1.31e-18 7.00e-11 7.37e-05 6.04e-01 3.95e-01 8.06e-04 
4956.05 2.94e-27 1.35e-18 7.63e-11 8.13e-05 6.35e-01 3.64e-01 6.12e-04 
5258.79 2.69e-27 1.45e-18 8.91e-11 9.49e-05 6.70e-01 3.29e-01 4.47e-04 
5580.02 3.45e-27 1.99e-18 1.24e-10 1.23e-04 7.37e-01 2.62e-01 2.16e-04 
5920.87 4.91e-27 2.87e-18 1.77e-10 1.61e-04 7.94e-01 2.06e-01 1.14e-04 
6282.54 6.69e-27 4.20e-18 2.58e-10 2.12e-04 8.46e-01 1.53e-01 4.80e-05 
6666.30 1.20e-26 7.32e-18 4.25e-10 2.97e-04 8.92e-01 1.08e-01 2.00e-05 
7073.50 2.49e-26 1.50e-17 7.99e-10 4.51e-04 9.35e-01 6.48e-02 5.11e-06 
7505.58 5.01e-26 3.16e-17 1.57e-09 7.01e-04 9.63e-01 3.66e-02 1.25e-06 
7964.05 1.52e-25 9.57e-17 4.12e-09 1.29e-03 9.83e-01 1.57e-02 1.50e-07 
8450.53 8.52e-25 5.04e-16 1.69e-08 3.07e-03 9.92e-01 4.48e-03 9.27e-09 
8966.72 6.86e-24 3.63e-15 9.07e-08 8.63e-03 9.90e-01 9.11e-04 1.58e-10 
9514.44 1.27e-22 5.41e-14 8.99e-07 3.49e-02 9.65e-01 1.01e-04 9.88e-13 
10095.62 6.85e-21 2.26e-12 2.04e-05 2.16e-01 7.84e-01 4.20e-06 7.13e-16 
10712.30 4.78e-19 1.19e-10 4.69e-04 8.23e-01 1.77e-01 1.12e-08 6.73e-21 
11366.65 2.04e-17 3.85e-09 5.72e-03 9.89e-01 5.60e-03 9.42e-13 2.15e-28 
12061.10 1.21e-15 1.68e-07 7.78e-02 9.22e-01 8.22e-05 2.53e-17 2.12e-36 
12793.43 6.63e-14 6.22e-06 6.85e-01 3.15e-01 2.33e-07 1.08e-22 8.00e-39 
13528.61 7.52e-13 4.47e-05 9.87e-01 1.31e-02 1.75e-11 1.83e-32 1.80e-38 
14194.74 6.50e-12 2.26e-04 9.99e-01 4.00e-04 2.01e-15 9.46e-37 3.95e-38 
14757.77 3.17e-11 7.51e-04 9.99e-01 2.92e-05 1.85e-18 1.98e-36 8.59e-38 
15240.48 1.71e-10 2.46e-03 9.98e-01 1.62e-06 1.44e-21 3.81e-36 1.69e-37 
15646.99 1.18e-09 8.71e-03 9.91e-01 1.36e-07 3.36e-24 6.96e-36 3.15e-37 
15960.30 1.14e-08 3.52e-02 9.65e-01 1.06e-08 2.22e-27 1.12e-35 5.16e-37 
16187.41 4.42e-08 8.36e-02 9.16e-01 1.26e-06 1.39e-23 2.16e-35 1.00e-36 
16354.17 1.44e-07 1.87e-01 8.13e-01 1.92e-10 2.92e-32 4.11e-35 1.93e-36 
16484.18 1.93e-07 2.30e-01 7.70e-01 3.05e-10 3.87e-31 7.25e-35 3.43e-36 
16593.12 3.08e-07 3.43e-01 6.57e-01 2.05e-11 1.35e-34 1.06e-34 5.03e-36 
16691.99 3.23e-07 3.68e-01 6.32e-01 1.65e-11 6.43e-35 1.31e-34 6.27e-36 
16788.59 4.79e-07 4.81e-01 5.19e-01 6.72e-12 8.87e-36 1.50e-34 7.19e-36 
16888.37 5.99e-07 5.38e-01 4.62e-01 2.67e-12 8.06e-36 1.66e-34 8.00e-36 
16998.79 7.71e-07 6.28e-01 3.72e-01 5.67e-13 8.92e-36 1.83e-34 8.86e-36 
17146.37 1.05e-06 7.53e-01 2.47e-01 1.40e-13 9.66e-36 1.97e-34 9.61e-36 
17415.23 1.47e-06 8.50e-01 1.50e-01 1.02e-14 9.93e-36 2.01e-34 9.89e-36 
17888.12 2.29e-06 9.54e-01 4.58e-02 3.22e-16 9.72e-36 1.94e-34 9.70e-36 
18532.37 4.03e-06 9.87e-01 1.25e-02 7.09e-18 9.30e-36 1.83e-34 9.29e-36 
19260.76 5.69e-06 9.97e-01 2.74e-03 2.51e-21 1.02e-35 1.97e-34 1.01e-35 
20034.10 8.23e-06 1.00e+00 4.42e-04 6.89e-24 1.32e-35 2.52e-34 1.32e-35 
20838.00 8.47e-06 1.00e+00 1.04e-04 4.58e-35 1.92e-35 3.62e-34 1.92e-35 
21647.97 1.44e-05 1.00e+00 1.82e-04 6.73e-25 2.87e-35 5.35e-34 2.87e-35 
22447.94 1.29e-05 1.00e+00 1.15e-05 1.07e-34 4.53e-35 8.34e-34 4.53e-35 
23245.88 1.91e-05 1.00e+00 4.22e-05 3.70e-27 6.80e-35 1.24e-33 6.80e-35 
24052.47 1.68e-05 1.00e+00 2.37e-06 2.13e-34 9.14e-35 1.65e-33 9.14e-35 
24867.72 1.94e-05 1.00e+00 1.75e-06 2.65e-34 1.14e-34 2.05e-33 1.14e-34 
25698.86 2.12e-05 1.00e+00 3.59e-07 3.36e-34 1.46e-34 2.60e-33 1.46e-34 
26587.16 1.64e-05 1.00e+00 9.05e-07 4.80e-34 2.09e-34 3.69e-33 2.09e-34 
27637.54 3.61e-05 1.00e+00 3.45e-08 8.53e-34 3.74e-34 6.52e-33 3.74e-34 
28986.97 4.93e-05 1.00e+00 4.40e-09 2.21e-33 9.78e-34 1.68e-32 9.78e-34 
#TIME: 6.23 
#NVEL: 67 
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 
440.10 8.55e-22 5.45e-14 4.02e-07 1.35e-02 9.83e-01 3.58e-03 2.85e-08 
999.11 1.32e-22 9.82e-15 9.40e-08 5.57e-03 9.82e-01 1.20e-02 4.47e-07 
1267.34 2.48e-23 2.09e-15 2.47e-08 2.45e-03 9.64e-01 3.33e-02 3.80e-06 
1514.05 8.60e-24 7.92e-16 1.07e-08 1.44e-03 9.31e-01 6.72e-02 1.96e-05 
1808.80 2.79e-24 2.96e-16 4.79e-09 8.76e-04 8.84e-01 1.15e-01 6.79e-05 
1919.29 8.42e-25 1.06e-16 1.97e-09 4.91e-04 8.07e-01 1.92e-01 2.30e-04 
2160.92 2.94e-25 3.80e-17 8.06e-10 2.70e-04 7.14e-01 2.85e-01 6.47e-04 
2292.92 1.19e-25 1.81e-17 4.40e-10 1.84e-04 6.55e-01 3.44e-01 1.06e-03 
2432.98 4.07e-26 7.59e-18 2.14e-10 1.17e-04 5.93e-01 4.05e-01 1.50e-03 
2581.60 1.98e-26 4.31e-18 1.35e-10 8.66e-05 5.43e-01 4.55e-01 2.22e-03 
2739.29 1.09e-26 2.45e-18 8.17e-11 6.10e-05 4.78e-01 5.18e-01 3.59e-03 
2906.62 6.25e-27 1.34e-18 4.64e-11 4.06e-05 4.25e-01 5.70e-01 5.25e-03 
3084.17 4.71e-27 1.12e-18 4.23e-11 3.97e-05 4.29e-01 5.66e-01 4.92e-03 
3272.56 3.51e-27 9.63e-19 4.02e-11 4.05e-05 4.45e-01 5.51e-01 4.16e-03 
3472.46 2.71e-27 8.45e-19 3.88e-11 4.16e-05 4.60e-01 5.36e-01 3.54e-03 
3684.57 2.27e-27 8.09e-19 4.08e-11 4.58e-05 4.92e-01 5.06e-01 2.55e-03 
3909.64 1.56e-27 6.27e-19 3.57e-11 4.49e-05 5.07e-01 4.91e-01 1.94e-03 
4148.46 1.29e-27 6.41e-19 3.89e-11 4.92e-05 5.19e-01 4.80e-01 1.58e-03 
4401.86 2.18e-27 1.04e-18 5.85e-11 6.57e-05 5.80e-01 4.19e-01 9.71e-04 
4670.75 3.51e-27 1.52e-18 8.15e-11 8.34e-05 6.35e-01 3.64e-01 6.22e-04 
4956.05 3.47e-27 1.73e-18 9.93e-11 9.98e-05 6.74e-01 3.25e-01 4.51e-04 
5258.79 3.04e-27 1.78e-18 1.11e-10 1.13e-04 7.12e-01 2.87e-01 2.86e-04 
5580.02 4.18e-27 2.40e-18 1.49e-10 1.42e-04 7.70e-01 2.29e-01 1.44e-04 
5920.87 5.59e-27 3.46e-18 2.15e-10 1.87e-04 8.23e-01 1.77e-01 7.30e-05 
6282.54 8.13e-27 5.03e-18 3.08e-10 2.41e-04 8.68e-01 1.32e-01 3.15e-05 
6666.30 1.36e-26 8.93e-18 5.19e-10 3.43e-04 9.09e-01 9.04e-02 1.23e-05 
7073.50 2.88e-26 1.82e-17 9.67e-10 5.13e-04 9.44e-01 5.52e-02 3.71e-06 
7505.58 6.07e-26 3.88e-17 1.91e-09 7.99e-04 9.69e-01 3.04e-02 8.12e-07 
7964.05 1.90e-25 1.23e-16 5.22e-09 1.50e-03 9.86e-01 1.25e-02 8.55e-08 
8450.53 1.09e-24 6.85e-16 2.25e-08 3.71e-03 9.93e-01 3.31e-03 4.09e-09 
8966.72 9.23e-24 4.99e-15 1.22e-07 1.04e-02 9.89e-01 6.71e-04 8.01e-11 
9514.44 1.73e-22 7.69e-14 1.24e-06 4.27e-02 9.57e-01 7.48e-05 4.30e-13 
10095.62 9.97e-21 3.33e-12 2.87e-05 2.63e-01 7.36e-01 2.39e-06 9.88e-16 
10712.30 6.28e-19 1.57e-10 5.89e-04 8.64e-01 1.36e-01 7.52e-09 2.40e-21 
11366.65 2.69e-17 5.14e-09 7.16e-03 9.89e-01 3.82e-03 3.58e-13 6.52e-29 
12061.10 1.53e-15 2.16e-07 9.33e-02 9.07e-01 6.25e-05 1.26e-17 1.65e-36 
12793.43 7.59e-14 7.16e-06 7.32e-01 2.68e-01 7.03e-08 1.81e-24 8.41e-39 
13528.61 8.14e-13 4.81e-05 9.90e-01 1.03e-02 9.58e-12 1.58e-31 1.90e-38 
14194.74 7.13e-12 2.47e-04 9.99e-01 2.79e-04 8.17e-16 9.92e-37 4.16e-38 
14757.77 3.42e-11 8.20e-04 9.99e-01 2.24e-05 1.32e-18 2.08e-36 9.04e-38 
15240.48 1.87e-10 2.65e-03 9.97e-01 1.50e-06 1.21e-21 4.00e-36 1.78e-37 
15646.99 1.34e-09 9.72e-03 9.90e-01 1.09e-07 1.64e-24 7.31e-36 3.31e-37 
15960.30 1.19e-08 3.80e-02 9.62e-01 1.23e-08 5.67e-27 1.18e-35 5.43e-37 
16187.41 4.60e-08 8.98e-02 9.10e-01 1.19e-09 1.75e-30 2.27e-35 1.06e-36 
16354.17 1.36e-07 1.86e-01 8.14e-01 2.01e-10 5.24e-32 4.33e-35 2.03e-36 
16484.18 1.82e-07 2.25e-01 7.75e-01 1.05e-10 5.43e-33 7.65e-35 3.62e-36 
16593.12 2.75e-07 3.11e-01 6.89e-01 2.91e-11 3.35e-34 1.12e-34 5.32e-36 
16691.99 3.30e-07 3.72e-01 6.28e-01 1.57e-11 4.91e-35 1.39e-34 6.63e-36 
16788.59 4.62e-07 4.59e-01 5.41e-01 1.32e-11 2.11e-34 1.58e-34 7.61e-36 
16888.37 5.80e-07 5.79e-01 4.21e-01 1.39e-12 8.53e-36 1.75e-34 8.47e-36 
16998.79 7.40e-07 6.50e-01 3.50e-01 2.20e-13 9.45e-36 1.94e-34 9.39e-36 
17146.37 9.25e-07 6.97e-01 3.03e-01 2.24e-13 1.02e-35 2.09e-34 1.02e-35 
17415.23 1.45e-06 8.45e-01 1.55e-01 2.89e-14 1.05e-35 2.13e-34 1.05e-35 
17888.12 2.22e-06 9.45e-01 5.47e-02 4.58e-16 1.03e-35 2.06e-34 1.03e-35 
18532.37 3.68e-06 9.89e-01 1.10e-02 2.75e-18 9.89e-36 1.95e-34 9.88e-36 
19260.76 6.16e-06 9.98e-01 2.32e-03 1.69e-20 1.08e-35 2.09e-34 1.08e-35 
20034.10 7.11e-06 9.99e-01 8.24e-04 1.02e-23 1.40e-35 2.68e-34 1.40e-35 
20838.00 1.19e-05 9.99e-01 5.66e-04 3.06e-23 2.04e-35 3.85e-34 2.04e-35 
21647.97 1.08e-05 1.00e+00 3.36e-05 7.24e-35 3.06e-35 5.70e-34 3.06e-35 
22447.94 1.24e-05 1.00e+00 6.42e-05 1.13e-34 4.81e-35 8.88e-34 4.81e-35 
23245.88 1.12e-05 1.00e+00 1.32e-05 1.69e-34 7.23e-35 1.32e-33 7.23e-35 
24052.47 1.66e-05 1.00e+00 2.02e-06 2.27e-34 9.72e-35 1.76e-33 9.72e-35 
24867.72 9.48e-06 1.00e+00 2.32e-06 2.82e-34 1.22e-34 2.18e-33 1.22e-34 
25698.86 1.79e-05 1.00e+00 6.34e-07 3.58e-34 1.55e-34 2.76e-33 1.55e-34 
26587.16 3.04e-05 1.00e+00 1.50e-07 5.10e-34 2.22e-34 3.92e-33 2.22e-34 
27637.54 3.42e-05 1.00e+00 3.40e-08 9.07e-34 3.98e-34 6.95e-33 3.98e-34 
28986.97 4.51e-05 1.00e+00 4.71e-09 2.35e-33 1.04e-33 1.79e-32 1.04e-33 
#TIME: 6.36 
#NVEL: 67 
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 
440.10 6.65e-22 4.58e-14 3.56e-07 1.27e-02 9.84e-01 3.67e-03 2.93e-08 
999.11 1.05e-22 8.41e-15 8.44e-08 5.30e-03 9.83e-01 1.20e-02 4.15e-07 
1267.34 2.00e-23 1.96e-15 2.42e-08 2.45e-03 9.65e-01 3.24e-02 3.53e-06 
1514.05 7.45e-24 7.47e-16 1.05e-08 1.44e-03 9.34e-01 6.43e-02 1.69e-05 
1808.80 2.58e-24 2.93e-16 4.87e-09 8.99e-04 8.92e-01 1.07e-01 5.41e-05 
1919.29 9.61e-25 1.18e-16 2.21e-09 5.41e-04 8.33e-01 1.67e-01 1.48e-04 
2160.92 2.85e-25 4.17e-17 9.10e-10 3.00e-04 7.38e-01 2.61e-01 4.91e-04 
2292.92 1.32e-25 2.01e-17 4.92e-10 2.02e-04 6.81e-01 3.18e-01 7.99e-04 
2432.98 4.80e-26 9.16e-18 2.61e-10 1.37e-04 6.25e-01 3.73e-01 1.18e-03 
2581.60 2.61e-26 5.42e-18 1.69e-10 1.04e-04 5.86e-01 4.12e-01 1.52e-03 
2739.29 1.35e-26 3.18e-18 1.07e-10 7.65e-05 5.31e-01 4.67e-01 2.32e-03 
2906.62 8.00e-27 1.89e-18 6.78e-11 5.50e-05 4.69e-01 5.27e-01 3.79e-03 
3084.17 5.15e-27 1.29e-18 4.94e-11 4.54e-05 4.59e-01 5.38e-01 3.85e-03 
3272.56 3.96e-27 1.10e-18 4.66e-11 4.60e-05 4.74e-01 5.23e-01 3.24e-03 
3472.46 3.06e-27 9.95e-19 4.62e-11 4.83e-05 4.94e-01 5.03e-01 2.64e-03 
3684.57 2.50e-27 9.38e-19 4.79e-11 5.26e-05 5.24e-01 4.74e-01 1.95e-03 
3909.64 1.55e-27 7.21e-19 4.19e-11 5.13e-05 5.31e-01 4.67e-01 1.65e-03 
4148.46 1.47e-27 7.77e-19 4.77e-11 5.82e-05 5.59e-01 4.40e-01 1.11e-03 
4401.86 2.64e-27 1.23e-18 6.95e-11 7.55e-05 6.15e-01 3.84e-01 6.96e-04 
4670.75 3.86e-27 1.77e-18 9.58e-11 9.49e-05 6.64e-01 3.35e-01 4.83e-04 
4956.05 3.96e-27 2.13e-18 1.23e-10 1.19e-04 7.16e-01 2.84e-01 2.81e-04 
5258.79 3.78e-27 2.15e-18 1.34e-10 1.31e-04 7.51e-01 2.49e-01 1.78e-04 
5580.02 4.81e-27 2.94e-18 1.85e-10 1.67e-04 8.01e-01 1.99e-01 1.01e-04 
5920.87 6.52e-27 4.16e-18 2.59e-10 2.15e-04 8.49e-01 1.51e-01 4.58e-05 
6282.54 9.50e-27 6.21e-18 3.81e-10 2.81e-04 8.87e-01 1.13e-01 2.17e-05 
6666.30 1.66e-26 1.09e-17 6.31e-10 3.94e-04 9.25e-01 7.50e-02 7.44e-06 
7073.50 3.32e-26 2.24e-17 1.19e-09 5.91e-04 9.54e-01 4.56e-02 2.15e-06 
7505.58 7.06e-26 4.83e-17 2.36e-09 9.21e-04 9.74e-01 2.50e-02 4.89e-07 
7964.05 2.34e-25 1.63e-16 6.83e-09 1.80e-03 9.89e-01 9.55e-03 4.67e-08 
8450.53 1.53e-24 9.38e-16 3.00e-08 4.47e-03 9.93e-01 2.40e-03 1.97e-09 
8966.72 1.23e-23 7.01e-15 1.66e-07 1.28e-02 9.87e-01 4.85e-04 3.11e-11 
9514.44 2.49e-22 1.13e-13 1.76e-06 5.34e-02 9.47e-01 4.99e-05 1.76e-13 
10095.62 1.38e-20 4.68e-12 3.86e-05 3.10e-01 6.90e-01 1.59e-06 8.99e-17 
10712.30 8.02e-19 2.04e-10 7.22e-04 8.94e-01 1.05e-01 1.85e-09 2.63e-22 
11366.65 3.40e-17 6.54e-09 8.59e-03 9.89e-01 2.79e-03 1.55e-13 9.61e-30 
12061.10 2.01e-15 2.84e-07 1.14e-01 8.86e-01 3.70e-05 2.98e-18 4.78e-39 
12793.43 8.67e-14 8.21e-06 7.74e-01 2.26e-01 4.06e-08 3.28e-25 8.85e-39 
13528.61 8.98e-13 5.28e-05 9.92e-01 8.16e-03 4.67e-12 1.03e-33 2.00e-38 
14194.74 7.89e-12 2.72e-04 9.99e-01 2.37e-04 5.21e-16 1.04e-36 4.38e-38 
14757.77 3.39e-11 8.23e-04 9.99e-01 1.88e-05 6.03e-19 2.19e-36 9.51e-38 
15240.48 1.81e-10 2.66e-03 9.97e-01 1.28e-06 7.38e-22 4.21e-36 1.87e-37 
15646.99 1.45e-09 1.06e-02 9.89e-01 1.04e-07 1.72e-24 7.68e-36 3.49e-37 
15960.30 1.09e-08 3.54e-02 9.65e-01 1.03e-08 2.16e-27 1.24e-35 5.72e-37 
16187.41 5.39e-08 1.01e-01 8.99e-01 8.17e-10 7.42e-31 2.38e-35 1.11e-36 
16354.17 1.27e-07 1.75e-01 8.25e-01 2.07e-10 1.85e-32 4.55e-35 2.14e-36 
16484.18 2.08e-07 2.56e-01 7.44e-01 5.74e-11 1.02e-33 8.05e-35 3.82e-36 
16593.12 2.54e-07 3.08e-01 6.92e-01 2.20e-11 6.29e-35 1.18e-34 5.62e-36 
16691.99 3.49e-07 3.91e-01 6.09e-01 1.20e-11 2.43e-35 1.46e-34 7.01e-36 
16788.59 4.56e-07 4.62e-01 5.38e-01 3.27e-12 8.11e-36 1.67e-34 8.05e-36 
16888.37 6.80e-07 6.24e-01 3.76e-01 9.27e-13 9.03e-36 1.86e-34 8.97e-36 
16998.79 7.16e-07 6.21e-01 3.79e-01 5.21e-13 1.00e-35 2.05e-34 9.95e-36 
17146.37 1.05e-06 7.74e-01 2.26e-01 7.36e-14 1.09e-35 2.21e-34 1.08e-35 
17415.23 1.42e-06 8.34e-01 1.66e-01 2.13e-14 1.12e-35 2.26e-34 1.12e-35 
