#NTIMES:    67
#NSTAGES:     4
#TIMES[d]:     0.550    0.605    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.160   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800  270.400  297.400  320.000
#
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           sc0           sc1           sc2           sc3
    4.845358E+03   1.0000E-099   2.3653E-002   9.4171E-001   3.4641E-002
    5.133755E+03   1.0000E-099   2.1436E-002   9.5272E-001   2.5843E-002
    5.439317E+03   1.0000E-099   1.9352E-002   9.6072E-001   1.9928E-002
    5.763067E+03   1.0000E-099   1.8034E-002   9.6644E-001   1.5528E-002
    6.106087E+03   1.0000E-099   1.6354E-002   9.7025E-001   1.3391E-002
    6.469523E+03   1.0000E-099   1.5510E-002   9.7282E-001   1.1671E-002
    6.854591E+03   1.0000E-099   1.4947E-002   9.7434E-001   1.0716E-002
    7.262579E+03   1.0000E-099   1.4989E-002   9.7485E-001   1.0159E-002
    7.694850E+03   1.0000E-099   1.5392E-002   9.7418E-001   1.0433E-002
    8.152850E+03   1.0000E-099   1.6656E-002   9.7159E-001   1.1753E-002
    8.635140E+03   1.0000E-099   2.0855E-002   9.6504E-001   1.4106E-002
    9.108420E+03   1.0000E-099   3.0121E-002   9.5206E-001   1.7824E-002
    9.581742E+03   1.0000E-099   3.6881E-002   9.3787E-001   2.5249E-002
    1.006254E+04   1.0000E-099   3.5992E-002   9.2656E-001   3.7447E-002
    1.053289E+04   1.0000E-099   3.8337E-002   9.1908E-001   4.2578E-002
    1.095647E+04   1.0000E-099   4.0647E-002   9.1800E-001   4.1353E-002
    1.130702E+04   1.0000E-099   5.1751E-002   9.2193E-001   2.6321E-002
    1.159779E+04   1.0000E-099   6.2972E-002   9.1991E-001   1.7118E-002
    1.184126E+04   1.0000E-099   6.4996E-002   9.1890E-001   1.6104E-002
    1.205543E+04   1.0000E-099   5.9960E-002   9.2218E-001   1.7865E-002
    1.225525E+04   1.0000E-099   4.2877E-002   9.2337E-001   3.3752E-002
    1.245765E+04   1.0000E-099   2.9721E-002   9.0720E-001   6.3076E-002
    1.268153E+04   1.0000E-099   1.9271E-002   8.5874E-001   1.2199E-001
    1.294508E+04   1.0000E-099   1.2362E-002   7.8569E-001   2.0195E-001
    1.325820E+04   1.0000E-099   9.8276E-003   7.4590E-001   2.4427E-001
    1.361259E+04   1.0000E-099   6.7189E-003   6.8190E-001   3.1138E-001
    1.399883E+04   1.0000E-099   5.1672E-003   6.4876E-001   3.4607E-001
    1.440685E+04   1.0000E-099   3.9604E-003   6.2105E-001   3.7499E-001
    1.482581E+04   1.0000E-099   3.0189E-003   6.0631E-001   3.9067E-001
    1.524877E+04   1.0000E-099   3.0298E-003   6.6633E-001   3.3064E-001
    1.567610E+04   1.0000E-099   3.2133E-003   7.3506E-001   2.6173E-001
    1.610648E+04   1.0000E-099   3.5005E-003   7.9713E-001   1.9937E-001
    1.653170E+04   1.0000E-099   3.9172E-003   8.4852E-001   1.4756E-001
    1.694727E+04   1.0000E-099   4.4458E-003   8.8779E-001   1.0777E-001
    1.734357E+04   1.0000E-099   4.8779E-003   9.1358E-001   8.1543E-002
    1.772028E+04   1.0000E-099   4.9318E-003   9.2719E-001   6.7876E-002
    1.807776E+04   1.0000E-099   4.6324E-003   9.3189E-001   6.3477E-002
    1.841983E+04   1.0000E-099   4.2168E-003   9.3139E-001   6.4390E-002
    1.875047E+04   1.0000E-099   3.8294E-003   9.2783E-001   6.8344E-002
    1.907471E+04   1.0000E-099   3.4921E-003   9.2127E-001   7.5240E-002
    1.939565E+04   1.0000E-099   3.1799E-003   9.0988E-001   8.6940E-002
    1.971797E+04   1.0000E-099   2.8687E-003   8.9475E-001   1.0238E-001
    2.004596E+04   1.0000E-099   2.5571E-003   8.7734E-001   1.2010E-001
    2.038441E+04   1.0000E-099   2.2499E-003   8.5392E-001   1.4383E-001
    2.073739E+04   1.0000E-099   1.9535E-003   8.2453E-001   1.7352E-001
    2.110972E+04   1.0000E-099   1.6771E-003   7.9439E-001   2.0393E-001
    2.150386E+04   1.0000E-099   1.4337E-003   7.6561E-001   2.3296E-001
    2.192334E+04   1.0000E-099   1.2316E-003   7.4083E-001   2.5794E-001
    2.237286E+04   1.0000E-099   1.0703E-003   7.2674E-001   2.7219E-001
    2.285602E+04   1.0000E-099   9.3208E-004   7.2505E-001   2.7401E-001
    2.337886E+04   1.0000E-099   7.9976E-004   7.3209E-001   2.6711E-001
    2.394702E+04   1.0000E-099   6.6942E-004   7.4881E-001   2.5052E-001
    2.457132E+04   1.0000E-099   5.4119E-004   7.8201E-001   2.1745E-001
    2.527407E+04   1.0000E-099   4.1827E-004   8.2735E-001   1.7223E-001
    2.607483E+04   1.0000E-099   3.1906E-004   8.7043E-001   1.2925E-001
    2.704340E+04   1.0000E-099   2.3266E-004   9.0819E-001   9.1581E-002
    2.830607E+04   1.0000E-099   1.4630E-004   9.3884E-001   6.1015E-002
    2.995805E+04   1.0000E-099   4.8910E-005   9.6105E-001   3.8900E-002
    3.174116E+04   1.0000E-099   3.2989E-005   9.7410E-001   2.5872E-002
    3.363041E+04   1.0000E-099   2.4442E-005   9.8221E-001   1.7767E-002
    3.563210E+04   1.0000E-099   1.2861E-005   9.8497E-001   1.5018E-002
    3.775293E+04   1.0000E-099   5.8598E-006   9.8362E-001   1.6373E-002
    3.889648E+04   1.0000E-099   4.2013E-006   9.8001E-001   1.9987E-002
    3.948118E+04   1.0000E-099   4.0644E-006   9.7894E-001   2.1052E-002
    3.977682E+04   1.0000E-099   3.7555E-006   9.7762E-001   2.2376E-002
    3.992547E+04   1.0000E-099   3.7921E-006   9.7758E-001   2.2417E-002
    3.999627E+04   1.0000E-099   3.7510E-006   9.7751E-001   2.2485E-002
    4.000000E+04   1.0000E-099   3.7549E-006   9.7750E-001   2.2501E-002
#TIME:   203.100
#NVEL: 100
#vel_mid[km/s]           sc0           sc1           sc2           sc3
    8.484662E+02   1.0000E-099   2.6721E-001   7.3135E-001   1.4425E-003
    8.541717E+02   1.0000E-099   2.6764E-001   7.3091E-001   1.4493E-003
    8.715193E+02   1.0000E-099   2.9210E-001   7.0671E-001   1.1936E-003
    9.072787E+02   1.0000E-099   3.0340E-001   6.9549E-001   1.1066E-003
    9.649899E+02   1.0000E-099   3.0599E-001   6.9292E-001   1.0904E-003
    1.022283E+03   1.0000E-099   2.8643E-001   7.1231E-001   1.2633E-003
    1.083129E+03   1.0000E-099   3.0253E-001   6.9634E-001   1.1345E-003
    1.147598E+03   1.0000E-099   3.0409E-001   6.9477E-001   1.1419E-003
    1.215903E+03   1.0000E-099   3.0431E-001   6.9452E-001   1.1715E-003
    1.288274E+03   1.0000E-099   3.2131E-001   6.7760E-001   1.0850E-003
    1.364952E+03   1.0000E-099   3.3309E-001   6.6586E-001   1.0573E-003
    1.446195E+03   1.0000E-099   3.4085E-001   6.5809E-001   1.0678E-003
    1.532273E+03   1.0000E-099   3.7155E-001   6.2752E-001   9.3356E-004
    1.623474E+03   1.0000E-099   3.6694E-001   6.3203E-001   1.0243E-003
    1.720104E+03   1.0000E-099   3.6625E-001   6.3265E-001   1.1072E-003
    1.822485E+03   1.0000E-099   3.6057E-001   6.3818E-001   1.2516E-003
    1.930960E+03   1.0000E-099   3.4695E-001   6.5153E-001   1.5138E-003
    2.045891E+03   1.0000E-099   3.3315E-001   6.6498E-001   1.8701E-003
    2.167663E+03   1.0000E-099   3.1514E-001   6.8243E-001   2.4254E-003
    2.296683E+03   1.0000E-099   3.0185E-001   6.9506E-001   3.0873E-003
    2.433383E+03   1.0000E-099   2.8464E-001   7.1130E-001   4.0591E-003
    2.578218E+03   1.0000E-099   2.6786E-001   7.2686E-001   5.2818E-003
    2.731675E+03   1.0000E-099   2.4452E-001   7.4841E-001   7.0752E-003
    2.894265E+03   1.0000E-099   2.1099E-001   7.7899E-001   1.0020E-002
    3.066532E+03   1.0000E-099   1.7323E-001   8.1229E-001   1.4489E-002
    3.249053E+03   1.0000E-099   1.3945E-001   8.4046E-001   2.0094E-002
    3.442438E+03   1.0000E-099   1.1591E-001   8.5917E-001   2.4919E-002
    3.647333E+03   1.0000E-099   1.0366E-001   8.6983E-001   2.6516E-002
    3.864423E+03   1.0000E-099   8.6280E-002   8.8492E-001   2.8799E-002
    4.094435E+03   1.0000E-099   6.0508E-002   9.0500E-001   3.4492E-002
    4.338137E+03   1.0000E-099   3.8943E-002   9.2082E-001   4.0233E-002
    4.596345E+03   1.0000E-099   2.6909E-002   9.3311E-001   3.9985E-002
    4.869920E+03   1.0000E-099   2.1562E-002   9.4533E-001   3.3106E-002
    5.159780E+03   1.0000E-099   1.8852E-002   9.5598E-001   2.5166E-002
    5.466891E+03   1.0000E-099   1.7294E-002   9.6392E-001   1.8786E-002
    5.792283E+03   1.0000E-099   1.5884E-002   9.6935E-001   1.4767E-002
    6.137041E+03   1.0000E-099   1.4850E-002   9.7290E-001   1.2252E-002
    6.502320E+03   1.0000E-099   1.3946E-002   9.7511E-001   1.0944E-002
    6.889340E+03   1.0000E-099   1.3759E-002   9.7629E-001   9.9556E-003
    7.299395E+03   1.0000E-099   1.3742E-002   9.7645E-001   9.8041E-003
    7.733858E+03   1.0000E-099   1.4806E-002   9.7520E-001   9.9920E-003
    8.194180E+03   1.0000E-099   1.6797E-002   9.7178E-001   1.1425E-002
    8.679153E+03   1.0000E-099   2.2862E-002   9.6342E-001   1.3713E-002
    9.158182E+03   1.0000E-099   3.5694E-002   9.4690E-001   1.7408E-002
    9.639432E+03   1.0000E-099   4.4935E-002   9.3118E-001   2.3883E-002
    1.012811E+04   1.0000E-099   4.1041E-002   9.2321E-001   3.5749E-002
    1.059994E+04   1.0000E-099   4.4324E-002   9.1815E-001   3.7526E-002
    1.101784E+04   1.0000E-099   4.7696E-002   9.1973E-001   3.2572E-002
    1.136560E+04   1.0000E-099   5.8857E-002   9.2203E-001   1.9111E-002
    1.164948E+04   1.0000E-099   6.5115E-002   9.2082E-001   1.4067E-002
    1.189084E+04   1.0000E-099   6.5742E-002   9.2105E-001   1.3213E-002
    1.210357E+04   1.0000E-099   5.7809E-002   9.2581E-001   1.6379E-002
    1.230535E+04   1.0000E-099   4.1400E-002   9.2533E-001   3.3273E-002
    1.251305E+04   1.0000E-099   2.8601E-002   9.0478E-001   6.6621E-002
    1.274795E+04   1.0000E-099   1.9158E-002   8.5217E-001   1.2867E-001
    1.302718E+04   1.0000E-099   1.3765E-002   7.9394E-001   1.9230E-001
    1.335460E+04   1.0000E-099   1.0039E-002   7.4252E-001   2.4744E-001
    1.372065E+04   1.0000E-099   7.5242E-003   6.8816E-001   3.0431E-001
    1.411201E+04   1.0000E-099   5.6350E-003   6.5326E-001   3.4110E-001
    1.452187E+04   1.0000E-099   4.4241E-003   6.3243E-001   3.6315E-001
    1.494265E+04   1.0000E-099   3.7528E-003   6.3672E-001   3.5953E-001
    1.537112E+04   1.0000E-099   3.8559E-003   7.0012E-001   2.9602E-001
    1.580499E+04   1.0000E-099   4.1364E-003   7.6467E-001   2.3119E-001
    1.624111E+04   1.0000E-099   4.5877E-003   8.2191E-001   1.7350E-001
    1.667142E+04   1.0000E-099   5.2793E-003   8.6857E-001   1.2615E-001
    1.708753E+04   1.0000E-099   6.1442E-003   9.0227E-001   9.1588E-002
    1.748588E+04   1.0000E-099   6.6184E-003   9.2235E-001   7.1030E-002
    1.786188E+04   1.0000E-099   6.2987E-003   9.3129E-001   6.2416E-002
    1.821895E+04   1.0000E-099   5.6876E-003   9.3336E-001   6.0955E-002
    1.856054E+04   1.0000E-099   5.1033E-003   9.3135E-001   6.3542E-002
    1.889115E+04   1.0000E-099   4.6064E-003   9.2658E-001   6.8813E-002
    1.921537E+04   1.0000E-099   4.1702E-003   9.1810E-001   7.7732E-002
    1.953753E+04   1.0000E-099   3.7541E-003   9.0505E-001   9.1200E-002
    1.986181E+04   1.0000E-099   3.3426E-003   8.8894E-001   1.0772E-001
    2.019291E+04   1.0000E-099   2.9408E-003   8.6912E-001   1.2794E-001
    2.053553E+04   1.0000E-099   2.5556E-003   8.4282E-001   1.5462E-001
    2.089378E+04   1.0000E-099   2.1965E-003   8.1246E-001   1.8535E-001
    2.127006E+04   1.0000E-099   1.8762E-003   7.8253E-001   2.1560E-001
    2.166882E+04   1.0000E-099   1.6038E-003   7.5467E-001   2.4372E-001
    2.209268E+04   1.0000E-099   1.3827E-003   7.3310E-001   2.6552E-001
    2.254427E+04   1.0000E-099   1.2036E-003   7.2311E-001   2.7568E-001
    2.302838E+04   1.0000E-099   1.0418E-003   7.2408E-001   2.7488E-001
    2.354909E+04   1.0000E-099   8.8519E-004   7.3316E-001   2.6595E-001
    2.411404E+04   1.0000E-099   7.3278E-004   7.5334E-001   2.4593E-001
    2.472925E+04   1.0000E-099   5.8893E-004   7.8882E-001   2.1059E-001
    2.541688E+04   1.0000E-099   4.6178E-004   8.3296E-001   1.6658E-001
    2.620327E+04   1.0000E-099   3.6230E-004   8.7393E-001   1.2571E-001
    2.713557E+04   1.0000E-099   2.7190E-004   9.0917E-001   9.0557E-002
    2.832667E+04   1.0000E-099   1.7421E-004   9.3777E-001   6.2053E-002
    2.995777E+04   1.0000E-099   5.8517E-005   9.6002E-001   3.9919E-002
    3.174116E+04   1.0000E-099   3.8270E-005   9.7331E-001   2.6654E-002
    3.363041E+04   1.0000E-099   2.8698E-005   9.8160E-001   1.8371E-002
    3.563210E+04   1.0000E-099   1.5120E-005   9.8447E-001   1.5510E-002
    3.775293E+04   1.0000E-099   6.8470E-006   9.8308E-001   1.6914E-002
    3.889648E+04   1.0000E-099   4.9226E-006   9.7924E-001   2.0759E-002
    3.948118E+04   1.0000E-099   4.7097E-006   9.7801E-001   2.1984E-002
    3.977682E+04   1.0000E-099   4.3576E-006   9.7659E-001   2.3401E-002
    3.992547E+04   1.0000E-099   4.3781E-006   9.7651E-001   2.3488E-002
    3.999627E+04   1.0000E-099   4.3281E-006   9.7642E-001   2.3579E-002
    4.000000E+04   1.0000E-099   4.3315E-006   9.7640E-001   2.3599E-002
#TIME:   223.400
#NVEL: 100
#vel_mid[km/s]           sc0           sc1           sc2           sc3
    8.484662E+02   1.0000E-099   3.6604E-001   6.3315E-001   8.0516E-004
    8.521554E+02   1.0000E-099   3.6609E-001   6.3310E-001   8.0670E-004
    8.633197E+02   1.0000E-099   3.2259E-001   6.7636E-001   1.0503E-003
    8.860889E+02   1.0000E-099   3.0767E-001   6.9118E-001   1.1475E-003
    9.336287E+02   1.0000E-099   3.4128E-001   6.5778E-001   9.4349E-004
    9.898385E+02   1.0000E-099   3.5286E-001   6.4625E-001   8.9119E-004
    1.049232E+03   1.0000E-099   3.6495E-001   6.3421E-001   8.4164E-004
    1.112188E+03   1.0000E-099   3.7461E-001   6.2458E-001   8.0672E-004
    1.178923E+03   1.0000E-099   3.5812E-001   6.4099E-001   8.9520E-004
    1.249661E+03   1.0000E-099   3.5593E-001   6.4314E-001   9.2892E-004
    1.324645E+03   1.0000E-099   3.6773E-001   6.3136E-001   9.0488E-004
    1.404127E+03   1.0000E-099   3.9644E-001   6.0275E-001   8.1414E-004
    1.488378E+03   1.0000E-099   4.1669E-001   5.8254E-001   7.6949E-004
    1.577685E+03   1.0000E-099   4.1649E-001   5.8270E-001   8.0888E-004
    1.672351E+03   1.0000E-099   4.0995E-001   5.8916E-001   8.8539E-004
    1.772696E+03   1.0000E-099   4.0217E-001   5.9684E-001   9.8795E-004
    1.879063E+03   1.0000E-099   3.8659E-001   6.1224E-001   1.1692E-003
    1.991812E+03   1.0000E-099   3.6118E-001   6.3732E-001   1.4967E-003
    2.111326E+03   1.0000E-099   3.3634E-001   6.6170E-001   1.9659E-003
    2.238012E+03   1.0000E-099   3.1614E-001   6.8128E-001   2.5735E-003
    2.372299E+03   1.0000E-099   2.9594E-001   7.0064E-001   3.4218E-003
    2.514643E+03   1.0000E-099   2.7579E-001   7.1965E-001   4.5622E-003
    2.665529E+03   1.0000E-099   2.5417E-001   7.3975E-001   6.0789E-003
    2.825468E+03   1.0000E-099   2.2558E-001   7.6606E-001   8.3579E-003
    2.995004E+03   1.0000E-099   1.8983E-001   7.9822E-001   1.1946E-002
    3.174712E+03   1.0000E-099   1.5068E-001   8.3186E-001   1.7462E-002
    3.365204E+03   1.0000E-099   1.2143E-001   8.5543E-001   2.3139E-002
    3.567125E+03   1.0000E-099   1.0715E-001   8.6738E-001   2.5470E-002
    3.781163E+03   1.0000E-099   9.1509E-002   8.8109E-001   2.7406E-002
    4.008043E+03   1.0000E-099   6.6711E-002   9.0098E-001   3.2306E-002
    4.248537E+03   1.0000E-099   4.3086E-002   9.1862E-001   3.8295E-002
    4.503461E+03   1.0000E-099   2.8903E-002   9.3182E-001   3.9280E-002
    4.773681E+03   1.0000E-099   2.1691E-002   9.4417E-001   3.4135E-002
    5.060115E+03   1.0000E-099   1.8328E-002   9.5542E-001   2.6251E-002
    5.363736E+03   1.0000E-099   1.6635E-002   9.6411E-001   1.9257E-002
    5.685575E+03   1.0000E-099   1.5261E-002   9.6999E-001   1.4747E-002
    6.026725E+03   1.0000E-099   1.4041E-002   9.7378E-001   1.2182E-002
    6.388345E+03   1.0000E-099   1.3189E-002   9.7604E-001   1.0769E-002
    6.771664E+03   1.0000E-099   1.3314E-002   9.7718E-001   9.5093E-003
    7.177982E+03   1.0000E-099   1.3820E-002   9.7714E-001   9.0431E-003
    7.608681E+03   1.0000E-099   1.4855E-002   9.7583E-001   9.3122E-003
    8.065223E+03   1.0000E-099   1.7268E-002   9.7232E-001   1.0412E-002
    8.550581E+03   1.0000E-099   2.4879E-002   9.6311E-001   1.2010E-002
    9.040620E+03   1.0000E-099   4.3069E-002   9.4247E-001   1.4456E-002
    9.532201E+03   1.0000E-099   5.1357E-002   9.2838E-001   2.0259E-002
    1.003405E+04   1.0000E-099   4.6654E-002   9.2237E-001   3.0977E-002
    1.052274E+04   1.0000E-099   4.8974E-002   9.1765E-001   3.3375E-002
    1.096133E+04   1.0000E-099   5.2454E-002   9.1936E-001   2.8191E-002
    1.133272E+04   1.0000E-099   6.1352E-002   9.2199E-001   1.6660E-002
    1.163232E+04   1.0000E-099   6.5745E-002   9.2204E-001   1.2212E-002
    1.188436E+04   1.0000E-099   6.4954E-002   9.2316E-001   1.1883E-002
    1.210614E+04   1.0000E-099   5.7250E-002   9.2792E-001   1.4832E-002
    1.231555E+04   1.0000E-099   4.1920E-002   9.2713E-001   3.0951E-002
    1.253150E+04   1.0000E-099   3.0925E-002   9.1183E-001   5.7243E-002
    1.277488E+04   1.0000E-099   2.1296E-002   8.6124E-001   1.1746E-001
    1.306408E+04   1.0000E-099   1.5960E-002   8.1059E-001   1.7345E-001
    1.340140E+04   1.0000E-099   1.2494E-002   7.6216E-001   2.2534E-001
    1.377934E+04   1.0000E-099   9.6425E-003   7.1281E-001   2.7755E-001
    1.418220E+04   1.0000E-099   7.3087E-003   6.7652E-001   3.1617E-001
    1.460139E+04   1.0000E-099   5.2713E-003   6.5155E-001   3.4317E-001
    1.503205E+04   1.0000E-099   4.4952E-003   6.6613E-001   3.2937E-001
    1.547141E+04   1.0000E-099   4.6550E-003   7.2881E-001   2.6654E-001
    1.591704E+04   1.0000E-099   5.0559E-003   7.8994E-001   2.0500E-001
    1.636211E+04   1.0000E-099   5.7501E-003   8.4341E-001   1.5084E-001
    1.680112E+04   1.0000E-099   6.9633E-003   8.8620E-001   1.0684E-001
    1.722377E+04   1.0000E-099   8.4258E-003   9.1461E-001   7.6966E-002
    1.762581E+04   1.0000E-099   8.5217E-003   9.2891E-001   6.2565E-002
    1.800594E+04   1.0000E-099   7.4270E-003   9.3397E-001   5.8603E-002
    1.836543E+04   1.0000E-099   6.5215E-003   9.3386E-001   5.9617E-002
    1.870881E+04   1.0000E-099   5.8087E-003   9.3050E-001   6.3694E-002
    1.904249E+04   1.0000E-099   5.2108E-003   9.2408E-001   7.0706E-002
    1.936983E+04   1.0000E-099   4.6699E-003   9.1344E-001   8.1889E-002
    1.969650E+04   1.0000E-099   4.1475E-003   8.9874E-001   9.7109E-002
    2.002664E+04   1.0000E-099   3.6426E-003   8.8076E-001   1.1560E-001
    2.036537E+04   1.0000E-099   3.1653E-003   8.5749E-001   1.3935E-001
    2.071634E+04   1.0000E-099   2.7251E-003   8.2846E-001   1.6882E-001
    2.108372E+04   1.0000E-099   2.3313E-003   7.9753E-001   2.0013E-001
    2.146972E+04   1.0000E-099   1.9927E-003   7.6799E-001   2.3002E-001
    2.187663E+04   1.0000E-099   1.7128E-003   7.4242E-001   2.5587E-001
    2.230821E+04   1.0000E-099   1.4837E-003   7.2578E-001   2.7273E-001
    2.276645E+04   1.0000E-099   1.2860E-003   7.2071E-001   2.7800E-001
    2.325459E+04   1.0000E-099   1.0970E-003   7.2484E-001   2.7406E-001
    2.377643E+04   1.0000E-099   9.1552E-004   7.3746E-001   2.6163E-001
    2.433832E+04   1.0000E-099   7.4737E-004   7.6252E-001   2.3673E-001
    2.494781E+04   1.0000E-099   6.0417E-004   8.0042E-001   1.9898E-001
    2.561816E+04   1.0000E-099   4.9409E-004   8.4219E-001   1.5732E-001
    2.638475E+04   1.0000E-099   4.0415E-004   8.7992E-001   1.1968E-001
    2.727437E+04   1.0000E-099   3.0772E-004   9.1179E-001   8.7907E-002
    2.839603E+04   1.0000E-099   1.9252E-004   9.3777E-001   6.2036E-002
    2.988752E+04   1.0000E-099   7.0718E-005   9.5838E-001   4.1546E-002
    3.168342E+04   1.0000E-099   4.3632E-005   9.7232E-001   2.7639E-002
    3.358451E+04   1.0000E-099   3.3568E-005   9.8098E-001   1.8990E-002
    3.559967E+04   1.0000E-099   1.7882E-005   9.8407E-001   1.5911E-002
    3.773575E+04   1.0000E-099   7.9744E-006   9.8274E-001   1.7254E-002
    3.888792E+04   1.0000E-099   5.7100E-006   9.7877E-001   2.1223E-002
    3.947712E+04   1.0000E-099   5.4026E-006   9.7746E-001   2.2538E-002
    3.977507E+04   1.0000E-099   5.0008E-006   9.7598E-001   2.4018E-002
    3.992488E+04   1.0000E-099   5.0010E-006   9.7586E-001   2.4135E-002
    3.999624E+04   1.0000E-099   4.9407E-006   9.7576E-001   2.4238E-002
    4.000000E+04   1.0000E-099   4.9434E-006   9.7573E-001   2.4261E-002
#TIME:   245.800
#NVEL: 100
#vel_mid[km/s]           sc0           sc1           sc2           sc3
    8.484662E+02   1.0000E-099   4.5874E-001   5.4071E-001   5.4864E-004
    8.691668E+02   1.0000E-099   4.5841E-001   5.4104E-001   5.5402E-004
    9.011684E+02   1.0000E-099   4.2155E-001   5.7779E-001   6.5953E-004
    9.509269E+02   1.0000E-099   3.7454E-001   6.2463E-001   8.2528E-004
    9.988739E+02   1.0000E-099   4.0162E-001   5.9766E-001   7.2495E-004
    1.049386E+03   1.0000E-099   3.9596E-001   6.0329E-001   7.4955E-004
    1.102452E+03   1.0000E-099   3.8370E-001   6.1550E-001   8.0407E-004
    1.158202E+03   1.0000E-099   4.2628E-001   5.7306E-001   6.6542E-004
    1.216771E+03   1.0000E-099   4.4531E-001   5.5407E-001   6.2103E-004
    1.278302E+03   1.0000E-099   4.4736E-001   5.5201E-001   6.3043E-004
    1.342944E+03   1.0000E-099   4.5694E-001   5.4244E-001   6.2054E-004
    1.410856E+03   1.0000E-099   4.7455E-001   5.2486E-001   5.9018E-004
    1.482201E+03   1.0000E-099   4.9999E-001   4.9947E-001   5.4123E-004
    1.557154E+03   1.0000E-099   4.8627E-001   5.1313E-001   5.9901E-004
    1.635898E+03   1.0000E-099   4.6876E-001   5.3057E-001   6.7727E-004
    1.718624E+03   1.0000E-099   4.5580E-001   5.4344E-001   7.5553E-004
    1.805533E+03   1.0000E-099   4.3981E-001   5.5933E-001   8.6481E-004
    1.896836E+03   1.0000E-099   4.1526E-001   5.8370E-001   1.0466E-003
    1.992757E+03   1.0000E-099   3.9629E-001   6.0246E-001   1.2522E-003
    2.093529E+03   1.0000E-099   3.6835E-001   6.3004E-001   1.6128E-003
    2.199397E+03   1.0000E-099   3.4465E-001   6.5327E-001   2.0765E-003
    2.310618E+03   1.0000E-099   3.2349E-001   6.7383E-001   2.6802E-003
    2.427463E+03   1.0000E-099   3.0326E-001   6.9327E-001   3.4708E-003
    2.550218E+03   1.0000E-099   2.8356E-001   7.1196E-001   4.4815E-003
    2.679179E+03   1.0000E-099   2.6389E-001   7.3036E-001   5.7412E-003
    2.814663E+03   1.0000E-099   2.3797E-001   7.5443E-001   7.6019E-003
    2.956997E+03   1.0000E-099   2.0449E-001   7.8497E-001   1.0536E-002
    3.106529E+03   1.0000E-099   1.7036E-001   8.1504E-001   1.4596E-002
    3.263623E+03   1.0000E-099   1.4164E-001   8.3918E-001   1.9182E-002
    3.428661E+03   1.0000E-099   1.2131E-001   8.5570E-001   2.2990E-002
    3.602045E+03   1.0000E-099   1.0813E-001   8.6686E-001   2.5018E-002
    3.784197E+03   1.0000E-099   9.4571E-002   8.7884E-001   2.6591E-002
    3.975559E+03   1.0000E-099   7.4160E-002   8.9610E-001   2.9738E-002
    4.176599E+03   1.0000E-099   5.0347E-002   9.1447E-001   3.5184E-002
    4.387805E+03   1.0000E-099   3.3624E-002   9.2789E-001   3.8486E-002
    4.609692E+03   1.0000E-099   2.4404E-002   9.3897E-001   3.6622E-002
    4.842799E+03   1.0000E-099   1.9620E-002   9.4944E-001   3.0939E-002
    5.087695E+03   1.0000E-099   1.7525E-002   9.5872E-001   2.3756E-002
    5.344974E+03   1.0000E-099   1.6007E-002   9.6566E-001   1.8330E-002
    5.615264E+03   1.0000E-099   1.5055E-002   9.7043E-001   1.4511E-002
    5.899221E+03   1.0000E-099   1.4267E-002   9.7365E-001   1.2088E-002
    6.197539E+03   1.0000E-099   1.3868E-002   9.7567E-001   1.0461E-002
    6.510942E+03   1.0000E-099   1.3856E-002   9.7679E-001   9.3585E-003
    6.840193E+03   1.0000E-099   1.4097E-002   9.7715E-001   8.7522E-003
    7.186095E+03   1.0000E-099   1.5085E-002   9.7657E-001   8.3452E-003
    7.549488E+03   1.0000E-099   1.6856E-002   9.7469E-001   8.4504E-003
    7.931257E+03   1.0000E-099   1.9732E-002   9.7108E-001   9.1855E-003
    8.332333E+03   1.0000E-099   2.5133E-002   9.6434E-001   1.0526E-002
    8.740129E+03   1.0000E-099   3.7100E-002   9.5073E-001   1.2170E-002
    9.138126E+03   1.0000E-099   5.5123E-002   9.3077E-001   1.4105E-002
    9.537777E+03   1.0000E-099   6.1229E-002   9.2065E-001   1.8126E-002
    9.943437E+03   1.0000E-099   5.5228E-002   9.1848E-001   2.6292E-002
    1.034514E+04   1.0000E-099   5.6137E-002   9.1460E-001   2.9258E-002
    1.072529E+04   1.0000E-099   6.0415E-002   9.1428E-001   2.5309E-002
    1.106110E+04   1.0000E-099   6.2207E-002   9.1790E-001   1.9891E-002
    1.135143E+04   1.0000E-099   6.7085E-002   9.2000E-001   1.2919E-002
    1.159640E+04   1.0000E-099   6.8507E-002   9.2146E-001   1.0031E-002
    1.180670E+04   1.0000E-099   6.6641E-002   9.2383E-001   9.5305E-003
    1.199334E+04   1.0000E-099   6.3644E-002   9.2654E-001   9.8179E-003
    1.216530E+04   1.0000E-099   5.4929E-002   9.3104E-001   1.4028E-002
    1.233262E+04   1.0000E-099   4.3801E-002   9.3024E-001   2.5959E-002
