#NTIMES: 128
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 1.033655e+02 1.071929e+02 1.111621e+02 1.152782e+02 1.195467e+02 1.239733e+02 1.285638e+02 1.333243e+02 1.382611e+02 1.433806e+02 1.486897e+02 1.541954e+02 1.599050e+02 1.658260e+02 1.719662e+02 1.783338e+02 1.849372e+02 1.917850e+02 1.988865e+02 2.062509e+02 
#
#TIME: 2.037028e+00 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] cr0 cr1 cr2 cr3 cr4 cr5 cr6 cr7 cr8
6.596028e+04 1.000000e+02 8.503988e-10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.725801e+04 1.000000e+02 7.326467e-10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.844609e+04 1.000000e+02 5.650856e-10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.926341e+04 1.000000e+02 5.419933e-10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.964660e+04 1.000000e+02 5.262638e-10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.983908e+04 1.000000e+02 5.185708e-10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.993554e+04 1.000000e+02 5.104524e-10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.998302e+04 1.000000e+02 4.296621e-10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.999912e+04 1.000000e+02 4.186665e-10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 2.112455e+00 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] cr0 cr1 cr2 cr3 cr4 cr5 cr6 cr7 cr8
4.242332e+02 5.214440e+04 2.806756e+13 1.630625e-28 3.963129e-20 5.785175e-13 5.203822e-07 7.444160e-03 7.515056e-01 2.410490e-01 7.089676e-07 3.020202e-15 
8.515108e+02 5.332551e+04 5.691526e+13 1.425474e-27 1.911114e-19 1.589683e-12 8.944151e-07 9.153780e-03 7.581566e-01 2.326877e-01 1.058624e-06 8.245390e-15 
8.638199e+02 5.343728e+04 4.421617e+13 4.496808e-28 7.675275e-20 8.081613e-13 5.688733e-07 7.178640e-03 7.268937e-01 2.659257e-01 1.368005e-06 1.187410e-14 
8.922215e+02 5.339442e+04 3.838487e+13 1.751897e-28 3.482813e-20 4.295819e-13 3.603453e-07 5.507461e-03 6.818761e-01 3.126140e-01 2.140042e-06 2.517696e-14 
9.416122e+02 5.318614e+04 3.024593e+13 8.390473e-29 2.044345e-20 3.049870e-13 2.996597e-07 5.127511e-03 6.792287e-01 3.156416e-01 1.871209e-06 1.797958e-14 
1.002576e+03 5.290993e+04 3.067466e+13 1.418502e-28 3.294586e-20 4.654257e-13 4.209749e-07 6.393066e-03 7.190565e-01 2.745488e-01 1.163564e-06 7.582778e-15 
1.065938e+03 5.334950e+04 3.085413e+13 9.227729e-29 2.198948e-20 3.226433e-13 3.108632e-07 5.235591e-03 6.806268e-01 3.141354e-01 1.845546e-06 1.760467e-14 
1.133306e+03 5.380758e+04 3.108376e+13 5.712919e-29 1.402024e-20 2.142345e-13 2.214411e-07 4.166762e-03 6.354968e-01 3.603332e-01 3.039902e-06 4.402617e-14 
1.204932e+03 5.539904e+04 3.215764e+13 1.526067e-29 4.012504e-21 6.709434e-14 8.353903e-08 2.124654e-03 4.986030e-01 4.992608e-01 1.144550e-05 5.249145e-13 
1.281084e+03 5.771594e+04 3.468905e+13 2.851747e-30 7.955228e-22 1.476436e-14 2.258476e-08 8.224897e-04 3.289959e-01 6.701269e-01 5.474276e-05 1.098900e-11 
1.362050e+03 6.080957e+04 3.781749e+13 3.210112e-31 9.713814e-23 2.041419e-15 4.044893e-09 2.276675e-04 1.722684e-01 8.271920e-01 3.119045e-04 3.673036e-10 
1.448132e+03 6.373685e+04 4.020568e+13 3.147912e-32 1.058196e-23 2.552121e-16 6.651520e-10 5.780064e-05 8.252153e-02 9.159178e-01 1.502817e-03 9.781647e-09 
1.539655e+03 6.700910e+04 4.162274e+13 2.840210e-33 1.077668e-24 3.071858e-17 1.057525e-10 1.420105e-05 3.776875e-02 9.558012e-01 6.415652e-03 2.125122e-07 
1.636962e+03 7.039015e+04 4.332942e+13 2.877070e-34 1.215833e-25 4.044751e-18 1.817731e-11 3.659537e-06 1.745503e-02 9.582209e-01 2.431666e-02 3.779917e-06 
1.740419e+03 7.406358e+04 4.491012e+13 2.753688e-35 1.314766e-26 5.109443e-19 2.992447e-12 9.025092e-07 7.656207e-03 9.072843e-01 8.499822e-02 6.032645e-05 
1.850415e+03 7.796421e+04 4.515114e+13 1.852561e-36 1.029201e-27 4.839433e-20 3.832130e-13 1.780298e-07 2.781032e-03 7.357690e-01 2.605848e-01 8.649665e-04 
1.967362e+03 8.228160e+04 4.597010e+13 8.954277e-38 5.752085e-29 3.261491e-21 3.498691e-14 2.481699e-08 7.086332e-04 4.239939e-01 5.663135e-01 8.983927e-03 
2.091700e+03 8.700743e+04 4.643313e+13 2.623927e-39 1.979238e-30 1.363292e-22 1.999769e-15 2.188659e-09 1.153871e-04 1.568607e-01 7.843037e-01 5.872012e-02 
2.223897e+03 9.207343e+04 4.775149e+13 4.620036e-41 4.065179e-32 3.402747e-24 6.850788e-17 1.155009e-10 1.138024e-05 3.634881e-02 7.020643e-01 2.615756e-01 
2.364448e+03 9.645878e+04 4.779502e+13 8.238517e-43 8.473903e-34 8.552365e-26 2.314631e-18 5.782654e-12 9.807758e-07 6.669276e-03 4.032950e-01 5.900347e-01 
2.513883e+03 9.946860e+04 4.642670e+13 3.138367e-44 3.718750e-35 4.428107e-27 1.515444e-19 5.083725e-13 1.289740e-07 1.526192e-03 2.063584e-01 7.921153e-01 
2.672762e+03 1.005052e+05 4.384348e+13 3.509294e-45 4.688889e-36 6.355067e-28 2.580363e-20 1.063110e-13 3.524039e-08 5.883229e-04 1.279860e-01 8.714256e-01 
2.841682e+03 9.845439e+04 4.004398e+13 2.680656e-45 3.832501e-36 5.612624e-28 2.429345e-20 1.053414e-13 3.623074e-08 6.178075e-04 1.323574e-01 8.670248e-01 
3.021278e+03 9.272874e+04 3.533129e+13 2.620473e-44 3.793206e-35 5.468539e-27 2.158967e-19 8.060563e-13 2.133678e-07 2.386559e-03 2.610990e-01 7.365142e-01 
3.212225e+03 8.442707e+04 2.822095e+13 4.858453e-42 6.779237e-33 8.877572e-25 2.690173e-17 6.564023e-11 8.716162e-06 3.475704e-02 7.102058e-01 2.550284e-01 
3.415240e+03 7.575897e+04 2.327006e+13 2.522779e-39 3.068486e-30 3.238461e-22 6.289055e-15 7.809879e-09 3.712600e-04 3.488949e-01 6.378515e-01 1.288227e-02 
3.631085e+03 6.715960e+04 2.565047e+13 7.085452e-37 5.996246e-28 4.143473e-20 4.379281e-13 2.402990e-07 3.772919e-03 8.410465e-01 1.549592e-01 2.212098e-04 
3.860572e+03 5.971007e+04 2.506702e+13 1.514462e-33 8.259427e-25 3.267312e-17 1.400877e-10 2.033305e-05 4.922002e-02 9.479410e-01 2.818582e-03 3.379494e-08 
4.104562e+03 5.049082e+04 1.183522e+13 1.523868e-30 8.826934e-22 3.076488e-14 6.641764e-08 2.294428e-03 5.606684e-01 4.370339e-01 3.220249e-06 3.421515e-14 
4.363973e+03 4.325920e+04 9.142239e+12 1.698042e-27 6.971244e-19 1.419831e-11 1.020104e-05 5.500248e-02 9.241695e-01 2.081780e-02 2.801289e-10 2.056197e-21 
4.639779e+03 3.888695e+04 8.240555e+12 3.339311e-25 9.816424e-17 1.200425e-09 3.252950e-04 3.598396e-01 6.390751e-01 7.599812e-04 5.872582e-14 1.116942e-27 
4.933016e+03 3.684424e+04 7.753389e+12 3.715443e-24 9.185402e-16 8.617765e-09 1.390711e-03 6.527828e-01 3.457427e-01 8.385549e-05 3.921857e-16 2.967194e-31 
5.244785e+03 3.604603e+04 7.289182e+12 7.893782e-24 1.890095e-15 1.649849e-08 2.213691e-03 7.501544e-01 2.476000e-01 3.186931e-05 4.780396e-17 9.609821e-33 
5.576259e+03 3.537136e+04 6.773970e+12 1.152015e-23 2.787530e-15 2.370634e-08 2.886204e-03 8.017233e-01 1.953738e-01 1.662651e-05 1.144614e-17 9.324659e-34 
5.928682e+03 3.464417e+04 6.372955e+12 2.099986e-23 4.948685e-15 3.974333e-08 4.102537e-03 8.589686e-01 1.369222e-01 6.615341e-06 1.623066e-18 3.999973e-35 
6.303378e+03 3.361442e+04 5.824895e+12 5.394443e-23 1.221599e-14 8.848029e-08 7.021339e-03 9.190533e-01 7.392385e-02 1.427101e-06 6.678834e-20 2.417510e-37 
6.701756e+03 3.226247e+04 5.251923e+12 2.109929e-22 4.433184e-14 2.709909e-07 1.449951e-02 9.566344e-01 2.886569e-02 1.503283e-07 6.699774e-22 1.589946e-40 
7.125310e+03 3.077898e+04 4.832908e+12 1.367945e-21 2.483286e-13 1.173635e-06 3.618059e-02 9.560070e-01 7.811276e-03 7.267207e-09 1.519507e-24 1.057048e-44 
7.575635e+03 2.904667e+04 4.394039e+12 1.713306e-20 2.546424e-12 8.331185e-06 1.186135e-01 8.801873e-01 1.190842e-03 1.035515e-10 3.285405e-28 1.812150e-50 
8.054419e+03 2.673959e+04 3.790365e+12 4.222539e-19 4.857461e-11 9.554651e-05 4.518425e-01 5.480055e-01 5.646490e-05 1.658194e-13 1.263680e-33 6.657434e-59 
8.563463e+03 2.341072e+04 2.793714e+12 1.953785e-17 1.559271e-09 1.315048e-03 9.487131e-01 4.997182e-02 5.851963e-08 4.602667e-19 9.045650e-44 2.385872e-74 
9.105475e+03 1.910448e+04 1.951854e+12 3.756978e-15 1.618916e-07 3.142199e-02 9.682756e-01 3.022659e-04 2.390804e-13 1.258587e-28 9.324135e-61 6.711328e-100 
9.611971e+03 1.534425e+04 1.159068e+12 3.448993e-12 5.528920e-05 8.714631e-01 1.284816e-01 7.003299e-09 2.519608e-23 1.245323e-45 2.922429e-90 8.082755e-144 
1.001075e+04 1.263534e+04 8.893518e+11 9.326949e-09 1.362137e-02 9.863752e-01 3.388568e-06 8.756596e-21 1.553373e-45 2.663884e-81 1.100446e-149 1.331942e-230 
1.035413e+04 8.508565e+03 7.091336e+11 1.046676e-07 7.590758e-02 9.240922e-01 8.297971e-08 6.270626e-25 2.800565e-53 9.288070e-94 1.612447e-170 4.309287e-261 
1.071873e+04 6.146959e+03 4.432721e+11 7.908020e-06 8.953970e-01 1.045951e-01 8.557777e-13 2.234531e-36 6.980927e-74 2.424703e-126 2.313769e-224 0.000000e+00 
1.109526e+04 4.814016e+03 2.336787e+11 2.932424e-05 9.964546e-01 3.516061e-03 2.177965e-17 4.939568e-46 9.153147e-91 1.026348e-152 1.108912e-267 0.000000e+00 
1.142152e+04 4.915384e+03 2.172432e+11 1.813579e-04 9.997677e-01 5.098815e-05 1.035759e-22 7.418276e-57 2.479424e-109 2.239480e-181 0.000000e+00 0.000000e+00 
1.165575e+04 4.254717e+03 2.649544e+11 1.165442e-04 9.997019e-01 1.815248e-04 4.709122e-21 2.091482e-53 2.496624e-103 5.077433e-172 7.787152e-299 0.000000e+00 
1.180634e+04 4.072998e+03 2.516081e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.190922e+04 4.606505e+03 2.087576e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.198841e+04 4.828239e+03 1.651950e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.205647e+04 4.572366e+03 1.342220e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.212064e+04 4.888282e+03 8.325577e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.218540e+04 4.540844e+03 1.061024e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.225395e+04 4.355583e+03 9.921834e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.233084e+04 5.148098e+03 4.153871e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.244353e+04 4.591305e+03 9.284788e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.267901e+04 4.122483e+03 2.062834e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.305675e+04 3.972978e+03 1.019694e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.350389e+04 3.670409e+03 9.488882e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.398480e+04 3.590143e+03 6.853302e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.448732e+04 3.353081e+03 4.055677e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.499069e+04 3.078776e+03 2.314229e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.547181e+04 3.486050e+03 1.466147e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.592644e+04 3.114821e+03 1.152972e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.636833e+04 3.137358e+03 1.707965e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.680466e+04 2.992884e+03 8.568823e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.723140e+04 2.678014e+03 3.372105e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.765772e+04 2.251277e+03 6.321729e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.812132e+04 2.921536e+03 3.318638e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.871331e+04 2.885744e+03 9.734747e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.961604e+04 2.651017e+03 2.402315e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.081222e+04 2.412711e+03 4.252678e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.212756e+04 1.646234e+03 7.869377e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.352604e+04 2.792146e+03 1.831910e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.501290e+04 2.317217e+03 6.025627e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.659373e+04 1.698560e+03 3.813941e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.827472e+04 1.806221e+03 2.306532e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.003347e+04 1.844947e+03 1.626533e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.173513e+04 1.000000e+02 1.496869e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.324450e+04 1.000000e+02 1.251540e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.456401e+04 1.000000e+02 1.008677e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.575519e+04 1.000000e+02 7.965947e-08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.688039e+04 1.000000e+02 6.283363e-08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.798804e+04 1.000000e+02 5.010763e-08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.910117e+04 1.000000e+02 4.041914e-08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.022485e+04 1.000000e+02 3.276825e-08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.136251e+04 1.000000e+02 2.665621e-08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.251989e+04 1.000000e+02 2.170132e-08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.370225e+04 1.000000e+02 1.768529e-08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.491318e+04 1.000000e+02 1.441278e-08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.615537e+04 1.000000e+02 1.174701e-08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.743001e+04 1.000000e+02 9.574245e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.873699e+04 1.000000e+02 7.808444e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.007561e+04 1.000000e+02 6.371021e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.144454e+04 1.000000e+02 5.205543e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.284239e+04 1.000000e+02 4.256428e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.426701e+04 1.000000e+02 3.488587e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.571625e+04 1.000000e+02 2.861669e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.718639e+04 1.000000e+02 2.355640e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.867295e+04 1.000000e+02 1.941005e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.016784e+04 1.000000e+02 1.608705e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.166111e+04 1.000000e+02 1.335720e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.313735e+04 1.000000e+02 1.119771e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.457821e+04 1.000000e+02 9.427183e-10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.596028e+04 1.000000e+02 8.052613e-10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.725801e+04 1.000000e+02 6.937593e-10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.844609e+04 1.000000e+02 5.350919e-10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.926341e+04 1.000000e+02 5.132253e-10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.964660e+04 1.000000e+02 4.983308e-10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.983908e+04 1.000000e+02 4.910461e-10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.993554e+04 1.000000e+02 4.833586e-10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.998302e+04 1.000000e+02 4.068565e-10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.999912e+04 1.000000e+02 3.964445e-10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 2.190675e+00 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] cr0 cr1 cr2 cr3 cr4 cr5 cr6 cr7 cr8
4.242332e+02 5.127911e+04 2.504765e+13 1.605249e-28 4.198952e-20 6.500072e-13 5.986076e-07 8.382088e-03 7.757385e-01 2.158783e-01 4.618056e-07 1.336390e-15 
8.515108e+02 5.261309e+04 5.040622e+13 2.416996e-27 3.358885e-19 2.817883e-12 1.490676e-06 1.296070e-02 8.173417e-01 1.696957e-01 3.607980e-07 1.152063e-15 
8.638199e+02 5.237709e+04 3.913242e+13 7.508934e-28 1.330442e-19 1.416114e-12 9.423965e-07 1.023029e-02 7.912099e-01 1.985584e-01 4.888367e-07 1.778962e-15 
8.922215e+02 5.226872e+04 3.379621e+13 3.780547e-28 7.736934e-20 9.436715e-13 7.209416e-07 8.850583e-03 7.736934e-01 2.174547e-01 5.849591e-07 2.309358e-15 
9.416122e+02 5.208926e+04 2.691868e+13 9.231809e-29 2.412182e-20 3.789509e-13 3.744839e-07 6.090016e-03 7.162097e-01 2.776988e-01 1.101861e-06 6.559052e-15 
1.002576e+03 5.254983e+04 2.768398e+13 7.005776e-29 1.827910e-20 2.898440e-13 2.978547e-07 5.206996e-03 6.852843e-01 3.095067e-01 1.631283e-06 1.354547e-14 
