#NTIMES: 50
#NSTAGES 4
#TIMES[d]: 199.16 202.02 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.49 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.54 328.20 332.91 337.70 342.55 347.48 352.47 357.54 362.67 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
16593.12 8.3157e-03 8.4618e-01 1.4198e-01 3.5199e-03
16691.99 8.9785e-03 8.2052e-01 1.6512e-01 5.3871e-03
16788.59 6.0350e-03 8.1416e-01 1.7396e-01 5.8471e-03
16888.37 4.7263e-03 7.9840e-01 1.9010e-01 6.7716e-03
16998.79 2.4860e-03 7.5175e-01 2.3725e-01 8.5218e-03
17146.37 2.0256e-03 7.8329e-01 2.0654e-01 8.1486e-03
17415.23 1.9070e-03 7.3330e-01 2.5322e-01 1.1578e-02
17888.12 1.5846e-03 6.7896e-01 3.0173e-01 1.7728e-02
18532.37 1.0402e-03 6.4453e-01 3.3192e-01 2.2515e-02
19260.76 1.0997e-03 5.4806e-01 4.1669e-01 3.4151e-02
20034.10 5.3805e-04 5.2769e-01 4.3149e-01 4.0282e-02
20838.00 3.4437e-04 4.8693e-01 4.6395e-01 4.8778e-02
21647.97 3.3284e-04 4.0724e-01 5.1495e-01 7.7478e-02
22447.94 2.7713e-04 3.5676e-01 5.3256e-01 1.1040e-01
23245.88 1.0435e-04 1.4705e-01 7.2460e-01 1.2825e-01
24052.47 9.4377e-05 1.0246e-01 7.4182e-01 1.5562e-01
24867.72 3.8646e-04 2.7040e-01 5.5884e-01 1.7037e-01
25698.86 5.0386e-04 2.3200e-01 5.6289e-01 2.0461e-01
26587.16 2.2527e-04 2.0635e-01 5.6523e-01 2.2820e-01
27637.54 4.8098e-04 1.5697e-01 5.5814e-01 2.8442e-01
28986.97 2.7336e-04 1.3296e-01 5.5034e-01 3.1642e-01
#TIME: 288.64
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 1.4307e-02 8.5526e-01 1.2778e-01 2.6500e-03
1919.29 7.0311e-02 8.1614e-01 1.1144e-01 2.0995e-03
2581.60 1.6849e-02 8.2137e-01 1.5761e-01 4.1728e-03
3084.17 5.0155e-03 7.1768e-01 2.6839e-01 8.9215e-03
3472.46 2.6220e-03 6.0245e-01 3.7918e-01 1.5751e-02
3909.64 1.9340e-03 4.9826e-01 4.7562e-01 2.4185e-02
4148.46 1.8765e-03 5.0721e-01 4.6514e-01 2.5766e-02
4670.75 2.0077e-03 5.3877e-01 4.3622e-01 2.3005e-02
4956.05 1.2844e-03 4.7080e-01 4.9759e-01 3.0331e-02
5258.79 5.5129e-04 3.4745e-01 6.1172e-01 4.0278e-02
5580.02 2.0654e-04 2.5400e-01 6.9589e-01 4.9908e-02
5920.87 9.7368e-05 2.1724e-01 7.2576e-01 5.6904e-02
6282.54 5.7812e-05 1.8377e-01 7.5221e-01 6.3966e-02
6666.30 4.2973e-05 1.6128e-01 7.7082e-01 6.7866e-02
7073.50 4.9204e-05 1.7598e-01 7.5330e-01 7.0668e-02
7505.58 3.9194e-05 1.5047e-01 7.7169e-01 7.7798e-02
7964.05 5.0678e-05 1.5726e-01 7.6113e-01 8.1560e-02
8450.53 9.3996e-05 1.9861e-01 7.2854e-01 7.2757e-02
8966.72 1.9569e-04 2.2874e-01 6.9905e-01 7.2008e-02
9514.44 4.0308e-04 3.0284e-01 6.3549e-01 6.1271e-02
10095.62 9.8743e-04 4.0945e-01 5.4088e-01 4.8687e-02
10712.30 1.4720e-03 4.6542e-01 4.9052e-01 4.2586e-02
11366.65 2.7864e-03 5.4811e-01 4.1570e-01 3.3408e-02
12061.10 3.7425e-03 6.0777e-01 3.6104e-01 2.7447e-02
12793.43 4.9192e-03 6.1331e-01 3.5496e-01 2.6808e-02
13528.61 6.0368e-03 6.3546e-01 3.3332e-01 2.5190e-02
14194.74 3.4971e-03 6.2122e-01 3.4840e-01 2.6884e-02
14757.77 7.5168e-03 6.2269e-01 3.4316e-01 2.6631e-02
15240.48 5.2126e-03 6.7534e-01 3.0004e-01 1.9403e-02
15646.99 9.8639e-03 7.2154e-01 2.5705e-01 1.1545e-02
15960.30 1.0602e-02 8.2374e-01 1.6123e-01 4.4349e-03
16187.41 1.2937e-02 8.5402e-01 1.3006e-01 2.9801e-03
16354.17 1.1781e-02 8.5424e-01 1.3105e-01 2.9363e-03
16484.18 1.0998e-02 8.4933e-01 1.3643e-01 3.2393e-03
16593.12 1.0663e-02 8.2495e-01 1.5958e-01 4.8110e-03
16691.99 7.7707e-03 8.2609e-01 1.6137e-01 4.7643e-03
16788.59 3.9017e-03 8.0679e-01 1.8323e-01 6.0828e-03
16888.37 3.8541e-03 7.9175e-01 1.9750e-01 6.8968e-03
16998.79 2.1798e-03 7.7895e-01 2.1107e-01 7.7965e-03
17146.37 2.0583e-03 7.8702e-01 2.0327e-01 7.6569e-03
17415.23 1.5841e-03 7.2225e-01 2.6430e-01 1.1860e-02
17888.12 1.1249e-03 6.7859e-01 3.0537e-01 1.4919e-02
18532.37 1.0119e-03 6.4009e-01 3.3267e-01 2.6228e-02
19260.76 6.6854e-04 5.8391e-01 3.8616e-01 2.9262e-02
20034.10 7.1179e-04 4.7557e-01 4.7635e-01 4.7369e-02
20838.00 5.0539e-04 4.6929e-01 4.7876e-01 5.1442e-02
21647.97 3.6480e-04 4.0798e-01 5.2707e-01 6.4587e-02
22447.94 3.1937e-04 3.9976e-01 5.1766e-01 8.2258e-02
23245.88 3.6931e-04 2.5896e-01 6.2156e-01 1.1911e-01
24052.47 2.6206e-04 2.6362e-01 5.9542e-01 1.4070e-01
24867.72 6.5537e-05 9.0792e-02 7.2335e-01 1.8579e-01
25698.86 4.6252e-04 2.2985e-01 5.6323e-01 2.0645e-01
26587.16 1.7796e-04 1.3997e-01 5.2703e-01 3.3283e-01
27637.54 3.4864e-04 1.5927e-01 5.5882e-01 2.8156e-01
28986.97 4.8708e-05 4.8753e-02 6.2193e-01 3.2927e-01
#TIME: 292.79
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 4.6367e-02 8.3676e-01 1.1466e-01 2.2146e-03
1919.29 3.0840e-02 8.6131e-01 1.0590e-01 1.9509e-03
2581.60 1.3878e-02 8.2557e-01 1.5654e-01 4.0101e-03
3084.17 5.1432e-03 7.2350e-01 2.6289e-01 8.4745e-03
3472.46 2.6931e-03 6.0016e-01 3.8163e-01 1.5521e-02
3909.64 1.7175e-03 5.0806e-01 4.6644e-01 2.3784e-02
4148.46 1.9570e-03 5.1563e-01 4.5834e-01 2.4073e-02
4670.75 2.0313e-03 5.3879e-01 4.3628e-01 2.2902e-02
4956.05 1.3691e-03 4.4674e-01 5.2228e-01 2.9613e-02
5258.79 6.2428e-04 3.5360e-01 6.0605e-01 3.9721e-02
5580.02 2.5310e-04 2.7480e-01 6.7634e-01 4.8604e-02
5920.87 9.5193e-05 2.1373e-01 7.2858e-01 5.7593e-02
6282.54 5.4365e-05 1.7942e-01 7.5611e-01 6.4415e-02
6666.30 4.8517e-05 1.7161e-01 7.6174e-01 6.6594e-02
7073.50 4.5440e-05 1.5719e-01 7.7156e-01 7.1203e-02
7505.58 4.8501e-05 1.7399e-01 7.5090e-01 7.5065e-02
7964.05 5.1118e-05 1.5745e-01 7.6259e-01 7.9906e-02
8450.53 9.0797e-05 1.8998e-01 7.3581e-01 7.4120e-02
8966.72 2.3197e-04 2.5085e-01 6.8078e-01 6.8144e-02
9514.44 4.6217e-04 3.0239e-01 6.3574e-01 6.1403e-02
10095.62 9.2196e-04 3.8896e-01 5.5806e-01 5.2052e-02
10712.30 1.4284e-03 4.6149e-01 4.9347e-01 4.3617e-02
11366.65 2.2671e-03 5.2849e-01 4.3456e-01 3.4687e-02
12061.10 2.9868e-03 6.0196e-01 3.6659e-01 2.8461e-02
12793.43 4.1023e-03 6.0390e-01 3.6441e-01 2.7590e-02
13528.61 4.9196e-03 6.1338e-01 3.5307e-01 2.8631e-02
14194.74 4.4998e-03 6.4737e-01 3.2430e-01 2.3824e-02
14757.77 6.3093e-03 6.1278e-01 3.5367e-01 2.7241e-02
15240.48 7.9945e-03 6.4200e-01 3.2947e-01 2.0537e-02
15646.99 5.6663e-03 7.4139e-01 2.4290e-01 1.0051e-02
15960.30 1.4378e-02 8.2692e-01 1.5457e-01 4.1375e-03
16187.41 1.1445e-02 8.6113e-01 1.2482e-01 2.6091e-03
16354.17 1.0480e-02 8.5536e-01 1.3144e-01 2.7196e-03
16484.18 1.1133e-02 8.4064e-01 1.4482e-01 3.4001e-03
16593.12 9.1658e-03 8.3203e-01 1.5472e-01 4.0856e-03
16691.99 3.8247e-03 8.3788e-01 1.5378e-01 4.5201e-03
16788.59 4.1312e-03 8.3058e-01 1.6035e-01 4.9469e-03
16888.37 4.4563e-03 8.0119e-01 1.8796e-01 6.3920e-03
16998.79 2.2741e-03 7.9144e-01 1.9912e-01 7.1643e-03
17146.37 2.5591e-03 7.9032e-01 1.9930e-01 7.8223e-03
17415.23 1.9597e-03 7.1194e-01 2.7271e-01 1.3385e-02
17888.12 1.0152e-03 6.7748e-01 3.0529e-01 1.6217e-02
18532.37 7.7550e-04 6.5543e-01 3.2421e-01 1.9584e-02
19260.76 7.5360e-04 6.1404e-01 3.5675e-01 2.8451e-02
20034.10 4.6582e-04 5.4104e-01 4.2249e-01 3.6004e-02
20838.00 2.7273e-04 4.6665e-01 4.8205e-01 5.1031e-02
21647.97 6.5026e-04 4.9057e-01 4.4944e-01 5.9340e-02
22447.94 2.6267e-04 3.2042e-01 5.4364e-01 1.3568e-01
23245.88 2.8651e-04 2.6865e-01 5.9449e-01 1.3658e-01
24052.47 2.9472e-04 2.3511e-01 6.2793e-01 1.3667e-01
24867.72 4.0289e-04 2.9090e-01 5.5106e-01 1.5764e-01
25698.86 1.6182e-04 2.2967e-01 5.8021e-01 1.8995e-01
26587.16 9.2019e-05 1.1286e-01 6.4441e-01 2.4264e-01
27637.54 2.3680e-04 1.2171e-01 6.0504e-01 2.7301e-01
28986.97 8.4111e-05 8.1757e-02 5.9682e-01 3.2133e-01
#TIME: 296.99
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 3.3162e-02 8.5317e-01 1.1156e-01 2.1052e-03
1919.29 3.2899e-02 8.6293e-01 1.0234e-01 1.8339e-03
2581.60 1.2235e-02 8.2897e-01 1.5495e-01 3.8492e-03
3084.17 5.1445e-03 7.2068e-01 2.6563e-01 8.5502e-03
3472.46 2.9276e-03 5.9802e-01 3.8370e-01 1.5354e-02
3909.64 1.8537e-03 5.1052e-01 4.6343e-01 2.4191e-02
4148.46 1.8812e-03 5.2424e-01 4.4973e-01 2.4143e-02
4670.75 2.0754e-03 5.4594e-01 4.2953e-01 2.2458e-02
4956.05 1.3439e-03 4.7185e-01 4.9821e-01 2.8604e-02
5258.79 6.0779e-04 3.5134e-01 6.0758e-01 4.0477e-02
5580.02 2.4729e-04 2.6715e-01 6.8284e-01 4.9757e-02
5920.87 1.0857e-04 2.3479e-01 7.1214e-01 5.2956e-02
6282.54 5.7202e-05 1.8788e-01 7.4912e-01 6.2949e-02
6666.30 4.9531e-05 1.7065e-01 7.6159e-01 6.7715e-02
7073.50 4.9172e-05 1.6395e-01 7.6639e-01 6.9616e-02
7505.58 4.5241e-05 1.6053e-01 7.6458e-01 7.4843e-02
7964.05 5.5870e-05 1.6477e-01 7.5696e-01 7.8215e-02
8450.53 1.0113e-04 2.0211e-01 7.2328e-01 7.4508e-02
8966.72 2.3038e-04 2.5282e-01 6.7946e-01 6.7488e-02
9514.44 4.3143e-04 3.0354e-01 6.3404e-01 6.1980e-02
10095.62 9.7933e-04 3.7785e-01 5.7050e-01 5.0666e-02
10712.30 1.5199e-03 4.7432e-01 4.8313e-01 4.1033e-02
11366.65 2.8951e-03 5.6048e-01 4.0334e-01 3.3281e-02
12061.10 3.3262e-03 5.8816e-01 3.7949e-01 2.9027e-02
12793.43 5.2893e-03 6.4411e-01 3.2708e-01 2.3525e-02
13528.61 4.8874e-03 6.3359e-01 3.3608e-01 2.5442e-02
14194.74 5.2280e-03 6.5005e-01 3.2004e-01 2.4683e-02
14757.77 4.3687e-03 6.0010e-01 3.6859e-01 2.6938e-02
15240.48 5.4059e-03 6.8026e-01 2.9686e-01 1.7474e-02
15646.99 8.5627e-03 7.7859e-01 2.0389e-01 8.9601e-03
15960.30 1.0767e-02 8.4070e-01 1.4475e-01 3.7857e-03
16187.41 1.4113e-02 8.5615e-01 1.2682e-01 2.9135e-03
16354.17 1.4416e-02 8.6211e-01 1.2088e-01 2.5976e-03
16484.18 1.2416e-02 8.4540e-01 1.3900e-01 3.1886e-03
16593.12 9.4501e-03 8.3133e-01 1.5500e-01 4.2176e-03
16691.99 5.5887e-03 8.4775e-01 1.4285e-01 3.8124e-03
16788.59 7.2770e-03 8.2514e-01 1.6247e-01 5.1178e-03
16888.37 2.7369e-03 8.1772e-01 1.7379e-01 5.7601e-03
16998.79 5.2658e-03 8.0228e-01 1.8573e-01 6.7245e-03
17146.37 4.4060e-03 7.7433e-01 2.1325e-01 8.0137e-03
17415.23 2.1474e-03 7.1125e-01 2.7468e-01 1.1923e-02
17888.12 1.2443e-03 7.0270e-01 2.8190e-01 1.4157e-02
18532.37 1.2194e-03 6.5092e-01 3.2823e-01 1.9629e-02
19260.76 1.4973e-03 5.9941e-01 3.7223e-01 2.6865e-02
20034.10 5.9491e-04 5.7085e-01 3.9473e-01 3.3824e-02
20838.00 3.3258e-04 4.4720e-01 4.9588e-01 5.6589e-02
21647.97 3.1011e-04 3.8638e-01 5.5116e-01 6.2155e-02
22447.94 1.9419e-04 3.0356e-01 6.0722e-01 8.9026e-02
23245.88 1.8347e-04 2.3145e-01 6.5483e-01 1.1353e-01
24052.47 1.5274e-04 3.1272e-01 5.5447e-01 1.3266e-01
24867.72 1.0490e-04 2.4994e-01 5.9253e-01 1.5742e-01
25698.86 7.0954e-05 9.6623e-02 6.9664e-01 2.0667e-01
26587.16 1.7484e-04 8.4039e-02 6.7165e-01 2.4414e-01
27637.54 5.9919e-04 1.5266e-01 5.8894e-01 2.5780e-01
28986.97 7.6532e-05 1.3715e-01 5.5164e-01 3.1114e-01
#TIME: 301.26
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 3.6949e-02 8.6024e-01 1.0100e-01 1.8162e-03
1919.29 2.7024e-02 8.7203e-01 9.9223e-02 1.7199e-03
2581.60 1.2058e-02 8.3591e-01 1.4842e-01 3.6157e-03
3084.17 5.7203e-03 7.2629e-01 2.5962e-01 8.3788e-03
3472.46 2.7997e-03 6.0110e-01 3.8089e-01 1.5209e-02
3909.64 1.9429e-03 5.2608e-01 4.4949e-01 2.2486e-02
4148.46 2.0442e-03 5.2101e-01 4.5325e-01 2.3690e-02
4670.75 2.3311e-03 5.5862e-01 4.1735e-01 2.1704e-02
4956.05 1.2608e-03 4.5214e-01 5.1716e-01 2.9436e-02
5258.79 6.3805e-04 3.6909e-01 5.9033e-01 3.9942e-02
5580.02 2.5318e-04 2.7116e-01 6.7970e-01 4.8888e-02
5920.87 1.0166e-04 2.1396e-01 7.2786e-01 5.8084e-02
6282.54 6.1822e-05 1.8683e-01 7.4781e-01 6.5296e-02
6666.30 4.8339e-05 1.7186e-01 7.6175e-01 6.6350e-02
7073.50 4.8303e-05 1.6327e-01 7.6826e-01 6.8422e-02
7505.58 4.2570e-05 1.5344e-01 7.7107e-01 7.5456e-02
7964.05 5.4943e-05 1.6698e-01 7.5602e-01 7.6946e-02
8450.53 1.1181e-04 2.1019e-01 7.1961e-01 7.0089e-02
8966.72 2.5128e-04 2.5702e-01 6.7375e-01 6.8977e-02
9514.44 4.7426e-04 3.2193e-01 6.1748e-01 6.0118e-02
10095.62 9.5255e-04 4.0137e-01 5.4823e-01 4.9451e-02
10712.30 1.8088e-03 4.9018e-01 4.6821e-01 3.9795e-02
11366.65 2.7449e-03 5.6197e-01 4.0327e-01 3.2013e-02
12061.10 4.5306e-03 5.8748e-01 3.7878e-01 2.9212e-02
12793.43 3.6481e-03 6.1883e-01 3.5231e-01 2.5215e-02
13528.61 5.1737e-03 6.3473e-01 3.3589e-01 2.4205e-02
14194.74 5.5394e-03 6.3142e-01 3.3838e-01 2.4655e-02
14757.77 5.3582e-03 6.2629e-01 3.4348e-01 2.4871e-02
15240.48 5.7985e-03 6.8224e-01 2.9427e-01 1.7697e-02
15646.99 7.2790e-03 7.6373e-01 2.1994e-01 9.0516e-03
15960.30 1.2512e-02 8.2973e-01 1.5341e-01 4.3487e-03
16187.41 1.5677e-02 8.5338e-01 1.2828e-01 2.6649e-03
16354.17 1.0973e-02 8.6505e-01 1.2142e-01 2.5566e-03
16484.18 1.0799e-02 8.5432e-01 1.3183e-01 3.0497e-03
16593.12 5.4673e-03 8.4285e-01 1.4790e-01 3.7821e-03
16691.99 4.3973e-03 8.4682e-01 1.4485e-01 3.9354e-03
16788.59 5.9664e-03 8.0982e-01 1.7926e-01 4.9528e-03
16888.37 6.1652e-03 8.2081e-01 1.6749e-01 5.5355e-03
16998.79 5.9713e-03 7.9405e-01 1.9317e-01 6.8124e-03
17146.37 5.3218e-03 7.8129e-01 2.0546e-01 7.9275e-03
17415.23 3.2376e-03 7.2788e-01 2.5797e-01 1.0913e-02
17888.12 1.7317e-03 6.9405e-01 2.8924e-01 1.4977e-02
18532.37 8.3768e-04 6.4724e-01 3.3261e-01 1.9305e-02
19260.76 7.7619e-04 6.3679e-01 3.3723e-01 2.5201e-02
20034.10 5.3247e-04 5.6150e-01 4.0318e-01 3.4780e-02
20838.00 4.6979e-04 4.7029e-01 4.7905e-01 5.0183e-02
21647.97 4.1913e-04 4.2012e-01 5.1864e-01 6.0826e-02
22447.94 4.1089e-04 3.5822e-01 5.6087e-01 8.0506e-02
23245.88 2.8037e-04 3.8505e-01 5.0919e-01 1.0548e-01
24052.47 1.7842e-04 2.8762e-01 5.8689e-01 1.2532e-01
24867.72 9.2412e-05 2.1111e-01 6.1432e-01 1.7448e-01
25698.86 5.4108e-05 1.6113e-01 6.4499e-01 1.9383e-01
26587.16 6.4811e-05 2.0235e-01 5.8492e-01 2.1267e-01
27637.54 1.1633e-04 1.7335e-01 5.7215e-01 2.5439e-01
28986.97 1.7114e-04 1.4442e-01 5.7082e-01 2.8459e-01
#TIME: 305.59
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 3.5211e-02 8.6130e-01 1.0170e-01 1.7880e-03
1919.29 2.4025e-02 8.6025e-01 1.1354e-01 2.1884e-03
2581.60 1.0795e-02 8.3662e-01 1.4903e-01 3.5520e-03
3084.17 5.6271e-03 7.2467e-01 2.6124e-01 8.4602e-03
3472.46 2.9567e-03 6.1283e-01 3.6913e-01 1.5082e-02
3909.64 2.1143e-03 5.2922e-01 4.4659e-01 2.2078e-02
4148.46 2.1895e-03 5.3052e-01 4.4422e-01 2.3077e-02
4670.75 2.1361e-03 5.3703e-01 4.3818e-01 2.2654e-02
4956.05 1.3852e-03 4.6733e-01 5.0196e-01 2.9327e-02
5258.79 6.4646e-04 3.3848e-01 6.1923e-01 4.1647e-02
5580.02 2.5809e-04 2.7254e-01 6.7828e-01 4.8921e-02
5920.87 1.1260e-04 2.3235e-01 7.1176e-01 5.5782e-02
6282.54 6.1107e-05 1.7934e-01 7.5507e-01 6.5529e-02
6666.30 4.9460e-05 1.7329e-01 7.6032e-01 6.6342e-02
7073.50 4.8626e-05 1.5730e-01 7.6997e-01 7.2686e-02
7505.58 4.4361e-05 1.6135e-01 7.6613e-01 7.2475e-02
7964.05 5.6747e-05 1.6512e-01 7.5882e-01 7.6004e-02
8450.53 1.0661e-04 1.9840e-01 7.2863e-01 7.2863e-02
8966.72 2.4363e-04 2.5274e-01 6.8063e-01 6.6391e-02
9514.44 4.4698e-04 2.9799e-01 6.3952e-01 6.2050e-02
10095.62 1.0128e-03 3.8325e-01 5.6279e-01 5.2945e-02
10712.30 1.8190e-03 4.8337e-01 4.7428e-01 4.0525e-02
11366.65 2.9487e-03 5.6292e-01 4.0231e-01 3.1822e-02
12061.10 3.6514e-03 5.9186e-01 3.7468e-01 2.9811e-02
12793.43 5.0702e-03 6.2901e-01 3.4156e-01 2.4357e-02
13528.61 6.8561e-03 6.5544e-01 3.1551e-01 2.2199e-02
14194.74 5.2643e-03 6.1886e-01 3.5032e-01 2.5558e-02
14757.77 5.7119e-03 6.4789e-01 3.2337e-01 2.3028e-02
15240.48 6.4246e-03 6.9611e-01 2.8011e-01 1.7353e-02
15646.99 9.1117e-03 7.8587e-01 1.9739e-01 7.6291e-03
15960.30 1.0856e-02 8.2388e-01 1.6112e-01 4.1471e-03
16187.41 1.1206e-02 8.4174e-01 1.4409e-01 2.9690e-03
16354.17 1.6278e-02 8.5452e-01 1.2663e-01 2.5739e-03
16484.18 8.0419e-03 8.6208e-01 1.2702e-01 2.8558e-03
16593.12 5.4058e-03 8.5327e-01 1.3808e-01 3.2372e-03
16691.99 7.4865e-03 8.4348e-01 1.4497e-01 4.0599e-03
16788.59 8.2198e-03 8.2621e-01 1.6059e-01 4.9862e-03
16888.37 5.1772e-03 8.1231e-01 1.7706e-01 5.4524e-03
16998.79 5.7629e-03 7.7227e-01 2.1529e-01 6.6783e-03
17146.37 4.2679e-03 7.5457e-01 2.3226e-01 8.9030e-03
17415.23 2.2226e-03 7.7270e-01 2.1628e-01 8.8026e-03
17888.12 2.2938e-03 7.1652e-01 2.6762e-01 1.3571e-02
18532.37 8.9456e-04 6.4794e-01 3.3112e-01 2.0042e-02
19260.76 9.4585e-04 6.1071e-01 3.6400e-01 2.4345e-02
20034.10 6.7425e-04 6.1383e-01 3.5283e-01 3.2662e-02
20838.00 4.0471e-04 4.9955e-01 4.5461e-01 4.5435e-02
21647.97 9.6774e-04 4.8077e-01 4.6048e-01 5.7775e-02
22447.94 2.6782e-04 3.9287e-01 5.3102e-01 7.5846e-02
23245.88 3.4727e-04 3.9580e-01 5.0610e-01 9.7754e-02
24052.47 2.7626e-04 2.7733e-01 5.8500e-01 1.3740e-01
24867.72 3.0419e-04 2.8619e-01 5.5950e-01 1.5400e-01
25698.86 7.9661e-05 1.0349e-01 7.0786e-01 1.8856e-01
26587.16 2.6768e-04 2.0332e-01 5.7934e-01 2.1707e-01
27637.54 7.7862e-05 1.7798e-01 5.6826e-01 2.5368e-01
28986.97 3.9278e-05 1.4521e-01 5.5539e-01 2.9936e-01
#TIME: 309.99
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 2.9321e-02 8.5821e-01 1.1040e-01 2.0655e-03
1919.29 5.6329e-02 8.4139e-01 1.0052e-01 1.7571e-03
2581.60 7.0324e-03 8.0559e-01 1.8248e-01 4.9009e-03
3084.17 5.3441e-03 7.2651e-01 2.5985e-01 8.3022e-03
3472.46 3.1732e-03 6.1415e-01 3.6772e-01 1.4964e-02
3909.64 2.1969e-03 5.2904e-01 4.4695e-01 2.1811e-02
4148.46 1.9850e-03 5.1921e-01 4.5581e-01 2.2996e-02
4670.75 2.4323e-03 5.6372e-01 4.1276e-01 2.1089e-02
4956.05 1.4715e-03 4.5315e-01 5.1537e-01 3.0008e-02
5258.79 6.7798e-04 3.6718e-01 5.9317e-01 3.8978e-02
5580.02 2.6504e-04 2.7760e-01 6.7468e-01 4.7462e-02
5920.87 1.0587e-04 2.0701e-01 7.3608e-01 5.6802e-02
6282.54 6.5543e-05 1.8911e-01 7.4829e-01 6.2534e-02
6666.30 5.2322e-05 1.7699e-01 7.5683e-01 6.6127e-02
7073.50 5.2495e-05 1.6748e-01 7.6296e-01 6.9507e-02
7505.58 4.5210e-05 1.6012e-01 7.6581e-01 7.4023e-02
7964.05 5.6421e-05 1.5993e-01 7.6209e-01 7.7928e-02
8450.53 1.1891e-04 2.0755e-01 7.2008e-01 7.2248e-02
8966.72 2.3512e-04 2.4533e-01 6.8573e-01 6.8703e-02
9514.44 4.5825e-04 3.0515e-01 6.3190e-01 6.2493e-02
10095.62 9.3138e-04 4.0481e-01 5.4644e-01 4.7825e-02
10712.30 1.7830e-03 4.8247e-01 4.7646e-01 3.9282e-02
11366.65 2.6249e-03 5.6203e-01 4.0411e-01 3.1238e-02
12061.10 4.1225e-03 6.2480e-01 3.4611e-01 2.4963e-02
12793.43 5.6674e-03 6.3640e-01 3.3460e-01 2.3335e-02
13528.61 6.6502e-03 6.3852e-01 3.3182e-01 2.3009e-02
14194.74 4.8712e-03 6.5589e-01 3.1599e-01 2.3242e-02
14757.77 8.2969e-03 6.1893e-01 3.4661e-01 2.6155e-02
15240.48 5.5390e-03 7.1416e-01 2.6513e-01 1.5169e-02
15646.99 7.0744e-03 7.1429e-01 2.6517e-01 1.3464e-02
15960.30 1.5673e-02 8.3781e-01 1.4294e-01 3.5794e-03
16187.41 1.4413e-02 8.6291e-01 1.2023e-01 2.4438e-03
16354.17 1.6882e-02 8.5909e-01 1.2144e-01 2.5904e-03
16484.18 1.0434e-02 8.5779e-01 1.2901e-01 2.7683e-03
16593.12 8.4378e-03 8.2666e-01 1.6102e-01 3.8780e-03
16691.99 2.0098e-02 8.2439e-01 1.5126e-01 4.2512e-03
16788.59 4.0043e-03 8.2588e-01 1.6507e-01 5.0532e-03
16888.37 3.3800e-03 7.8766e-01 2.0320e-01 5.7589e-03
16998.79 4.4075e-03 8.0334e-01 1.8611e-01 6.1401e-03
17146.37 3.9909e-03 7.5369e-01 2.3399e-01 8.3295e-03
17415.23 3.6818e-03 7.7623e-01 2.1144e-01 8.6445e-03
17888.12 2.0527e-03 7.0056e-01 2.8136e-01 1.6029e-02
18532.37 2.0086e-03 6.6390e-01 3.1637e-01 1.7722e-02
19260.76 1.5036e-03 5.9421e-01 3.7501e-01 2.9268e-02
20034.10 7.6980e-04 5.9927e-01 3.6977e-01 3.0187e-02
20838.00 3.3748e-04 4.3944e-01 5.1168e-01 4.8551e-02
21647.97 6.6082e-04 4.2822e-01 5.1329e-01 5.7826e-02
22447.94 5.4517e-04 3.7090e-01 5.4114e-01 8.7408e-02
23245.88 1.4176e-04 1.4675e-01 6.5837e-01 1.9473e-01
24052.47 1.1410e-04 1.6729e-01 6.8226e-01 1.5034e-01
24867.72 2.5014e-04 2.4562e-01 6.0575e-01 1.4839e-01
25698.86 1.2447e-04 2.7241e-01 5.5510e-01 1.7236e-01
26587.16 1.5516e-04 2.3282e-01 5.6326e-01 2.0377e-01
27637.54 8.0802e-05 1.8400e-01 5.6368e-01 2.5224e-01
28986.97 5.7762e-05 1.0111e-01 6.0890e-01 2.8993e-01
#TIME: 314.44
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 4.5983e-02 8.4612e-01 1.0605e-01 1.8500e-03
1919.29 4.1617e-02 8.6010e-01 9.6616e-02 1.6648e-03
2581.60 4.6766e-02 7.8707e-01 1.6217e-01 3.9959e-03
3084.17 5.6560e-03 7.2820e-01 2.5796e-01 8.1882e-03
3472.46 2.9640e-03 6.1067e-01 3.7189e-01 1.4478e-02
3909.64 1.9024e-03 5.2028e-01 4.5458e-01 2.3238e-02
4148.46 2.0410e-03 5.3456e-01 4.4074e-01 2.2656e-02
4670.75 2.3317e-03 5.6125e-01 4.1600e-01 2.0418e-02
4956.05 1.4686e-03 4.5475e-01 5.1464e-01 2.9147e-02
5258.79 6.8354e-04 3.8628e-01 5.7575e-01 3.7284e-02
5580.02 2.8582e-04 2.7444e-01 6.7781e-01 4.7461e-02
5920.87 1.1085e-04 2.1643e-01 7.2566e-01 5.7809e-02
