#NTIMES: 145 
#NSTAGES: 5 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] si0 si1 si2 si3 si4 
10095.62 2.74e-14 7.46e-06 9.00e-01 1.00e-01 3.69e-08 
10712.30 2.22e-13 3.37e-05 9.95e-01 5.24e-03 3.10e-11 
11366.65 1.67e-12 1.46e-04 1.00e+00 2.11e-04 1.58e-14 
12061.10 1.08e-11 6.04e-04 9.99e-01 9.18e-06 9.20e-18 
12793.43 6.06e-11 2.19e-03 9.98e-01 4.32e-07 6.54e-21 
13528.61 3.27e-10 7.82e-03 9.92e-01 2.30e-08 5.29e-24 
14194.74 1.36e-09 2.37e-02 9.76e-01 1.73e-09 1.25e-26 
14757.77 3.27e-09 4.52e-02 9.55e-01 2.33e-10 1.00e-28 
15240.48 1.30e-08 1.20e-01 8.80e-01 2.51e-11 5.67e-30 
15646.99 5.45e-08 2.65e-01 7.35e-01 2.45e-12 3.78e-30 
15960.30 2.51e-07 5.82e-01 4.18e-01 1.35e-13 1.12e-30 
16187.41 5.52e-07 7.85e-01 2.15e-01 1.51e-14 1.19e-30 
16354.17 8.13e-07 8.95e-01 1.05e-01 1.29e-15 7.23e-31 
16484.18 8.36e-07 9.01e-01 9.86e-02 5.73e-16 1.00e-30 
16593.12 8.88e-07 8.48e-01 1.52e-01 4.87e-16 3.65e-30 
16691.99 1.08e-06 9.52e-01 4.79e-02 7.40e-17 1.45e-30 
16788.59 1.05e-06 9.58e-01 4.17e-02 5.27e-17 2.79e-30 
16888.37 1.04e-06 9.62e-01 3.84e-02 1.06e-16 1.78e-29 
16998.79 1.12e-06 9.74e-01 2.56e-02 9.70e-18 5.80e-30 
17146.37 1.05e-06 9.85e-01 1.47e-02 2.78e-18 4.09e-30 
17415.23 1.50e-06 9.85e-01 1.47e-02 5.52e-19 3.03e-30 
17888.12 1.32e-06 9.94e-01 5.57e-03 4.54e-20 1.01e-29 
18532.37 1.63e-06 9.97e-01 2.94e-03 2.21e-21 1.51e-29 
19260.76 2.29e-06 9.98e-01 1.51e-03 1.13e-22 7.25e-29 
20034.10 1.90e-06 9.96e-01 4.30e-03 8.32e-23 6.50e-28 
20838.00 1.63e-06 1.00e+00 2.84e-04 7.78e-25 2.59e-29 
21647.97 6.81e-06 9.99e-01 6.23e-04 1.57e-24 3.08e-27 
22447.94 2.90e-06 1.00e+00 8.71e-05 1.05e-25 1.64e-27 
23245.88 2.84e-06 1.00e+00 5.29e-05 1.07e-25 1.94e-27 
24052.47 1.92e-06 9.99e-01 5.48e-04 8.78e-24 1.57e-25 
24867.72 4.63e-06 1.00e+00 1.51e-05 6.38e-26 3.15e-28 
25698.86 3.99e-06 1.00e+00 7.74e-06 4.07e-25 4.92e-27 
26587.16 6.73e-06 1.00e+00 3.61e-06 3.39e-25 7.60e-28 
27637.54 7.12e-06 1.00e+00 1.44e-06 6.80e-24 8.86e-25 
28986.97 2.13e-06 1.00e+00 5.56e-07 2.25e-23 3.31e-25 
#TIME: 17.34 
#NVEL: 67 
#vel_mid[km/s] si0 si1 si2 si3 si4 
440.10 9.51e-23 2.55e-14 5.61e-07 2.61e-02 9.74e-01 
999.11 9.64e-23 2.58e-14 5.63e-07 2.61e-02 9.74e-01 
1267.34 9.22e-23 2.45e-14 5.39e-07 2.55e-02 9.75e-01 
1514.05 1.05e-22 2.71e-14 5.76e-07 2.63e-02 9.74e-01 
1808.80 8.23e-23 2.23e-14 5.00e-07 2.44e-02 9.76e-01 
1919.29 8.27e-23 2.25e-14 5.06e-07 2.46e-02 9.75e-01 
2160.92 7.46e-23 2.10e-14 4.84e-07 2.41e-02 9.76e-01 
2292.92 6.75e-23 1.99e-14 4.73e-07 2.39e-02 9.76e-01 
2432.98 5.32e-23 1.67e-14 4.18e-07 2.25e-02 9.78e-01 
2581.60 6.15e-23 1.98e-14 4.90e-07 2.48e-02 9.75e-01 
2739.29 6.34e-23 2.10e-14 5.25e-07 2.59e-02 9.74e-01 
2906.62 8.28e-23 2.81e-14 6.79e-07 3.02e-02 9.70e-01 
3084.17 8.68e-23 3.17e-14 7.82e-07 3.33e-02 9.67e-01 
3272.56 8.22e-23 3.35e-14 8.74e-07 3.62e-02 9.64e-01 
3472.46 1.03e-22 4.60e-14 1.20e-06 4.43e-02 9.56e-01 
3684.57 1.40e-22 6.86e-14 1.77e-06 5.62e-02 9.44e-01 
3909.64 1.83e-22 1.03e-13 2.68e-06 7.30e-02 9.27e-01 
4148.46 3.31e-22 1.94e-13 4.66e-06 1.00e-01 9.00e-01 
4401.86 8.85e-22 4.90e-13 9.80e-06 1.50e-01 8.50e-01 
4670.75 2.08e-21 1.15e-12 1.98e-05 2.19e-01 7.81e-01 
4956.05 3.21e-21 1.98e-12 3.27e-05 2.87e-01 7.13e-01 
5258.79 4.51e-21 3.15e-12 5.13e-05 3.65e-01 6.35e-01 
5580.02 9.86e-21 7.28e-12 1.04e-04 5.02e-01 4.98e-01 
5920.87 2.18e-20 1.68e-11 2.06e-04 6.51e-01 3.49e-01 
6282.54 4.89e-20 3.86e-11 3.95e-04 7.84e-01 2.16e-01 
6666.30 1.27e-19 9.86e-11 7.87e-04 8.88e-01 1.11e-01 
7073.50 3.83e-19 2.86e-10 1.67e-03 9.52e-01 4.64e-02 
7505.58 1.19e-18 8.68e-10 3.67e-03 9.80e-01 1.67e-02 
7964.05 5.35e-18 3.68e-09 9.99e-03 9.86e-01 4.13e-03 
8450.53 3.78e-17 2.28e-08 3.45e-02 9.65e-01 8.16e-04 
8966.72 3.12e-16 1.63e-07 1.30e-01 8.70e-01 8.61e-05 
9514.44 3.88e-15 1.57e-06 5.18e-01 4.82e-01 3.17e-06 
10095.62 3.89e-14 9.87e-06 9.40e-01 6.01e-02 1.05e-08 
10712.30 2.97e-13 4.20e-05 9.97e-01 3.03e-03 8.54e-12 
11366.65 2.14e-12 1.76e-04 1.00e+00 1.32e-04 4.96e-15 
12061.10 1.32e-11 6.92e-04 9.99e-01 5.75e-06 2.85e-18 
12793.43 7.79e-11 2.66e-03 9.97e-01 2.59e-07 2.16e-21 
13528.61 3.98e-10 9.16e-03 9.91e-01 1.60e-08 2.20e-24 
14194.74 1.75e-09 2.87e-02 9.71e-01 1.11e-09 4.35e-27 
14757.77 3.85e-09 5.05e-02 9.50e-01 1.97e-10 5.71e-29 
15240.48 1.68e-08 1.48e-01 8.52e-01 1.43e-11 6.32e-30 
15646.99 7.64e-08 3.82e-01 6.18e-01 9.81e-13 2.79e-30 
15960.30 2.82e-07 6.25e-01 3.75e-01 7.26e-14 1.71e-30 
16187.41 6.18e-07 8.36e-01 1.64e-01 4.39e-15 7.00e-31 
16354.17 9.32e-07 9.38e-01 6.21e-02 4.00e-16 7.09e-31 
16484.18 1.14e-06 9.64e-01 3.58e-02 7.56e-17 3.70e-31 
16593.12 1.19e-06 9.63e-01 3.68e-02 4.14e-17 3.28e-31 
16691.99 1.08e-06 9.39e-01 6.07e-02 4.15e-17 2.69e-30 
16788.59 1.34e-06 9.73e-01 2.68e-02 1.08e-17 1.17e-30 
16888.37 1.10e-06 9.65e-01 3.49e-02 8.40e-18 5.67e-31 
16998.79 1.16e-06 9.88e-01 1.22e-02 1.41e-18 1.35e-30 
17146.37 1.35e-06 9.71e-01 2.85e-02 1.52e-18 6.21e-30 
17415.23 1.54e-06 9.80e-01 1.98e-02 4.18e-19 1.15e-29 
17888.12 1.53e-06 9.81e-01 1.94e-02 1.49e-19 8.61e-29 
18532.37 1.47e-06 9.98e-01 1.59e-03 7.58e-22 2.31e-29 
19260.76 1.96e-06 9.99e-01 9.92e-04 5.49e-23 6.51e-29 
20034.10 1.54e-06 1.00e+00 3.42e-04 3.03e-24 8.50e-30 
20838.00 1.45e-06 1.00e+00 2.38e-04 4.19e-25 3.21e-28 
21647.97 2.59e-06 1.00e+00 1.27e-04 4.18e-26 2.82e-29 
22447.94 2.79e-06 1.00e+00 4.60e-04 8.05e-25 1.61e-26 
23245.88 1.25e-06 9.97e-01 2.73e-03 1.64e-23 6.59e-25 
24052.47 1.48e-06 1.00e+00 2.73e-05 3.17e-26 3.01e-29 
24867.72 8.50e-06 1.00e+00 1.26e-05 9.89e-25 2.35e-25 
25698.86 2.88e-06 1.00e+00 6.98e-06 1.93e-24 1.25e-25 
26587.16 2.33e-06 1.00e+00 3.16e-06 3.49e-24 4.93e-25 
27637.54 2.18e-05 1.00e+00 1.12e-06 7.97e-24 1.38e-25 
28986.97 4.20e-06 1.00e+00 4.24e-07 2.27e-23 3.29e-25 
#TIME: 17.70 
#NVEL: 67 
#vel_mid[km/s] si0 si1 si2 si3 si4 
440.10 1.40e-22 3.98e-14 8.43e-07 3.35e-02 9.66e-01 
999.11 1.61e-22 4.48e-14 9.19e-07 3.50e-02 9.65e-01 
1267.34 1.70e-22 4.66e-14 9.36e-07 3.52e-02 9.65e-01 
1514.05 1.94e-22 5.14e-14 1.00e-06 3.64e-02 9.64e-01 
1808.80 1.62e-22 4.50e-14 9.15e-07 3.49e-02 9.65e-01 
1919.29 1.61e-22 4.54e-14 9.32e-07 3.54e-02 9.65e-01 
2160.92 1.52e-22 4.39e-14 9.15e-07 3.51e-02 9.65e-01 
2292.92 1.35e-22 4.13e-14 8.95e-07 3.50e-02 9.65e-01 
2432.98 1.20e-22 3.85e-14 8.54e-07 3.42e-02 9.66e-01 
2581.60 1.25e-22 4.15e-14 9.38e-07 3.64e-02 9.64e-01 
2739.29 1.28e-22 4.38e-14 9.95e-07 3.78e-02 9.62e-01 
2906.62 1.51e-22 5.44e-14 1.23e-06 4.32e-02 9.57e-01 
3084.17 1.69e-22 6.50e-14 1.48e-06 4.87e-02 9.51e-01 
3272.56 1.68e-22 7.14e-14 1.69e-06 5.34e-02 9.47e-01 
3472.46 2.13e-22 9.90e-14 2.33e-06 6.52e-02 9.35e-01 
3684.57 2.97e-22 1.52e-13 3.53e-06 8.40e-02 9.16e-01 
3909.64 4.10e-22 2.37e-13 5.47e-06 1.09e-01 8.91e-01 
4148.46 7.34e-22 4.44e-13 9.44e-06 1.49e-01 8.51e-01 
4401.86 1.95e-21 1.11e-12 1.96e-05 2.19e-01 7.81e-01 
4670.75 4.62e-21 2.60e-12 3.93e-05 3.11e-01 6.89e-01 
4956.05 7.13e-21 4.47e-12 6.44e-05 4.00e-01 6.00e-01 
5258.79 9.38e-21 6.67e-12 9.51e-05 4.82e-01 5.18e-01 
5580.02 1.97e-20 1.47e-11 1.83e-04 6.25e-01 3.75e-01 
5920.87 4.08e-20 3.16e-11 3.37e-04 7.53e-01 2.47e-01 
6282.54 8.69e-20 6.90e-11 6.12e-04 8.57e-01 1.43e-01 
6666.30 2.20e-19 1.71e-10 1.18e-03 9.28e-01 7.06e-02 
7073.50 6.70e-19 4.97e-10 2.48e-03 9.69e-01 2.85e-02 
7505.58 2.08e-18 1.51e-09 5.44e-03 9.85e-01 9.84e-03 
7964.05 9.77e-18 6.63e-09 1.51e-02 9.83e-01 2.36e-03 
8450.53 6.94e-17 4.12e-08 5.23e-02 9.47e-01 4.45e-04 
8966.72 5.71e-16 2.92e-07 1.93e-01 8.07e-01 4.11e-05 
9514.44 6.23e-15 2.42e-06 6.44e-01 3.56e-01 1.14e-06 
10095.62 5.49e-14 1.29e-05 9.65e-01 3.47e-02 2.71e-09 
10712.30 3.95e-13 5.19e-05 9.98e-01 1.79e-03 2.45e-12 
11366.65 2.85e-12 2.23e-04 1.00e+00 7.78e-05 1.41e-15 
12061.10 1.75e-11 8.69e-04 9.99e-01 3.60e-06 8.50e-19 
12793.43 1.02e-10 3.34e-03 9.97e-01 1.71e-07 9.65e-22 
13528.61 5.06e-10 1.12e-02 9.89e-01 9.27e-09 8.62e-25 
14194.74 1.97e-09 3.10e-02 9.69e-01 6.51e-10 1.12e-27 
14757.77 5.18e-09 6.59e-02 9.34e-01 7.42e-11 1.07e-29 
15240.48 2.18e-08 1.82e-01 8.18e-01 7.67e-12 6.40e-30 
15646.99 8.73e-08 3.98e-01 6.02e-01 5.83e-13 4.42e-30 
15960.30 3.54e-07 7.62e-01 2.38e-01 2.05e-14 9.87e-31 
16187.41 6.73e-07 8.67e-01 1.33e-01 1.72e-15 1.01e-30 
16354.17 1.00e-06 9.29e-01 7.12e-02 2.12e-16 1.29e-30 
16484.18 1.12e-06 9.58e-01 4.15e-02 5.51e-17 2.17e-30 
16593.12 1.11e-06 9.45e-01 5.52e-02 6.17e-17 6.01e-30 
16691.99 1.09e-06 9.39e-01 6.12e-02 2.00e-17 2.66e-30 
16788.59 9.23e-07 9.38e-01 6.19e-02 1.29e-17 8.13e-30 
16888.37 1.19e-06 9.83e-01 1.67e-02 3.14e-18 2.80e-30 
16998.79 1.27e-06 9.71e-01 2.91e-02 1.81e-18 1.25e-29 
17146.37 1.22e-06 9.91e-01 8.79e-03 3.19e-19 2.49e-30 
17415.23 1.62e-06 9.91e-01 8.96e-03 1.77e-19 6.47e-30 
17888.12 1.82e-06 9.93e-01 6.95e-03 2.55e-20 4.95e-30 
18532.37 1.69e-06 9.97e-01 2.58e-03 6.30e-22 4.86e-29 
19260.76 2.57e-06 9.99e-01 6.77e-04 2.84e-23 4.61e-29 
20034.10 2.02e-06 9.99e-01 1.46e-03 6.59e-24 7.31e-28 
20838.00 1.79e-06 1.00e+00 1.93e-04 1.88e-25 3.09e-28 
21647.97 1.50e-06 1.00e+00 1.12e-04 9.07e-26 2.66e-27 
22447.94 3.82e-06 1.00e+00 1.73e-04 4.06e-26 4.25e-29 
23245.88 2.94e-06 1.00e+00 5.98e-05 4.47e-27 6.38e-31 
24052.47 6.11e-06 1.00e+00 3.61e-05 4.97e-25 7.82e-26 
24867.72 2.04e-06 1.00e+00 1.24e-05 1.32e-24 2.28e-26 
25698.86 1.11e-05 1.00e+00 5.93e-06 2.01e-24 3.05e-26 
26587.16 1.29e-05 1.00e+00 2.37e-06 3.33e-24 5.06e-26 
27637.54 1.13e-05 1.00e+00 1.01e-06 1.00e-23 1.61e-25 
28986.97 2.91e-05 1.00e+00 3.45e-07 3.20e-23 6.01e-25 
#TIME: 18.06 
#NVEL: 67 
#vel_mid[km/s] si0 si1 si2 si3 si4 
440.10 2.42e-22 7.07e-14 1.38e-06 4.45e-02 9.55e-01 
999.11 2.81e-22 8.11e-14 1.55e-06 4.76e-02 9.52e-01 
1267.34 3.09e-22 8.79e-14 1.64e-06 4.91e-02 9.51e-01 
1514.05 3.66e-22 1.00e-13 1.80e-06 5.14e-02 9.49e-01 
1808.80 3.04e-22 8.77e-14 1.65e-06 4.94e-02 9.51e-01 
1919.29 3.34e-22 9.69e-14 1.79e-06 5.19e-02 9.48e-01 
2160.92 2.86e-22 8.68e-14 1.67e-06 5.02e-02 9.50e-01 
2292.92 2.70e-22 8.61e-14 1.71e-06 5.12e-02 9.49e-01 
2432.98 2.50e-22 8.39e-14 1.71e-06 5.17e-02 9.48e-01 
2581.60 2.43e-22 8.52e-14 1.77e-06 5.31e-02 9.47e-01 
2739.29 2.62e-22 9.38e-14 1.94e-06 5.61e-02 9.44e-01 
2906.62 3.33e-22 1.23e-13 2.49e-06 6.50e-02 9.35e-01 
3084.17 3.60e-22 1.43e-13 2.94e-06 7.24e-02 9.28e-01 
3272.56 3.75e-22 1.64e-13 3.46e-06 8.07e-02 9.19e-01 
3472.46 4.69e-22 2.25e-13 4.76e-06 9.83e-02 9.02e-01 
3684.57 6.99e-22 3.64e-13 7.41e-06 1.27e-01 8.73e-01 
3909.64 9.36e-22 5.54e-13 1.12e-05 1.63e-01 8.37e-01 
4148.46 1.74e-21 1.07e-12 1.99e-05 2.23e-01 7.77e-01 
4401.86 4.29e-21 2.50e-12 3.88e-05 3.11e-01 6.89e-01 
4670.75 9.54e-21 5.53e-12 7.37e-05 4.21e-01 5.79e-01 
4956.05 1.44e-20 9.23e-12 1.17e-04 5.19e-01 4.81e-01 
5258.79 1.88e-20 1.36e-11 1.69e-04 6.04e-01 3.95e-01 
5580.02 3.71e-20 2.82e-11 3.04e-04 7.31e-01 2.69e-01 
5920.87 7.50e-20 5.85e-11 5.35e-04 8.34e-01 1.66e-01 
6282.54 1.53e-19 1.22e-10 9.26e-04 9.06e-01 9.30e-02 
6666.30 3.89e-19 3.01e-10 1.77e-03 9.55e-01 4.28e-02 
7073.50 1.17e-18 8.64e-10 3.68e-03 9.80e-01 1.61e-02 
7505.58 3.78e-18 2.72e-09 8.19e-03 9.86e-01 5.58e-03 
7964.05 1.78e-17 1.20e-08 2.29e-02 9.76e-01 1.37e-03 
8450.53 1.29e-16 7.58e-08 7.99e-02 9.20e-01 2.05e-04 
8966.72 1.05e-15 5.20e-07 2.81e-01 7.19e-01 1.84e-05 
9514.44 9.76e-15 3.59e-06 7.59e-01 2.41e-01 3.59e-07 
10095.62 7.55e-14 1.64e-05 9.80e-01 1.99e-02 7.10e-10 
10712.30 5.31e-13 6.51e-05 9.99e-01 1.02e-03 6.38e-13 
11366.65 3.76e-12 2.76e-04 1.00e+00 4.68e-05 4.32e-16 
12061.10 2.37e-11 1.11e-03 9.99e-01 1.94e-06 2.34e-19 
12793.43 1.31e-10 4.04e-03 9.96e-01 1.00e-07 1.83e-22 
13528.61 6.67e-10 1.37e-02 9.86e-01 5.42e-09 2.50e-25 
14194.74 2.61e-09 3.87e-02 9.61e-01 3.68e-10 2.92e-28 
14757.77 6.92e-09 8.31e-02 9.17e-01 4.33e-11 9.48e-30 
15240.48 2.73e-08 2.19e-01 7.81e-01 4.15e-12 6.86e-30 
15646.99 1.13e-07 4.89e-01 5.11e-01 2.93e-13 4.04e-30 
15960.30 3.99e-07 7.85e-01 2.15e-01 1.11e-14 1.99e-30 
16187.41 7.58e-07 9.10e-01 9.04e-02 5.90e-16 9.38e-31 
16354.17 1.04e-06 9.35e-01 6.53e-02 1.02e-16 1.26e-30 
16484.18 1.15e-06 9.65e-01 3.48e-02 2.29e-17 1.31e-30 
16593.12 1.32e-06 9.52e-01 4.80e-02 1.44e-17 1.04e-30 
16691.99 1.32e-06 9.85e-01 1.47e-02 2.27e-18 6.94e-31 
16788.59 1.23e-06 9.73e-01 2.65e-02 2.66e-18 1.58e-30 
16888.37 1.29e-06 9.91e-01 9.42e-03 6.88e-19 1.78e-30 
16998.79 1.46e-06 9.79e-01 2.07e-02 7.00e-19 3.93e-30 
17146.37 1.28e-06 9.95e-01 5.30e-03 9.75e-20 4.50e-30 
17415.23 1.88e-06 9.94e-01 5.74e-03 4.11e-20 3.85e-30 
17888.12 2.00e-06 9.85e-01 1.54e-02 3.59e-20 4.59e-29 
18532.37 1.89e-06 9.99e-01 1.03e-03 2.67e-22 2.64e-29 
19260.76 1.32e-06 9.99e-01 5.04e-04 1.17e-23 7.31e-29 
20034.10 1.86e-06 1.00e+00 2.71e-04 7.57e-25 4.44e-29 
20838.00 1.87e-06 1.00e+00 2.16e-04 1.56e-25 6.59e-28 
21647.97 2.70e-06 1.00e+00 8.43e-05 7.75e-26 1.20e-27 
22447.94 1.50e-06 1.00e+00 5.29e-05 6.08e-26 4.09e-27 
23245.88 1.27e-06 1.00e+00 3.47e-05 2.37e-25 2.95e-25 
24052.47 1.41e-06 1.00e+00 1.88e-05 4.22e-25 9.04e-27 
24867.72 2.58e-06 1.00e+00 9.17e-06 1.09e-24 1.55e-26 
25698.86 9.86e-06 1.00e+00 4.05e-06 1.86e-24 3.13e-26 
26587.16 1.34e-05 1.00e+00 1.87e-06 4.28e-24 8.34e-26 
27637.54 2.26e-05 1.00e+00 8.42e-07 1.06e-23 1.53e-25 
28986.97 5.66e-06 1.00e+00 2.98e-07 3.45e-23 4.68e-25 
#TIME: 18.44 
#NVEL: 67 
#vel_mid[km/s] si0 si1 si2 si3 si4 
440.10 5.52e-22 1.63e-13 2.79e-06 6.69e-02 9.33e-01 
999.11 5.52e-22 1.64e-13 2.82e-06 6.74e-02 9.33e-01 
1267.34 5.96e-22 1.75e-13 2.96e-06 6.92e-02 9.31e-01 
1514.05 7.25e-22 2.04e-13 3.31e-06 7.34e-02 9.27e-01 
1808.80 6.29e-22 1.85e-13 3.11e-06 7.12e-02 9.29e-01 
1919.29 7.27e-22 2.15e-13 3.54e-06 7.67e-02 9.23e-01 
2160.92 6.70e-22 2.05e-13 3.47e-06 7.63e-02 9.24e-01 
2292.92 6.32e-22 2.04e-13 3.55e-06 7.79e-02 9.22e-01 
2432.98 5.55e-22 1.91e-13 3.45e-06 7.75e-02 9.22e-01 
2581.60 5.60e-22 2.01e-13 3.70e-06 8.12e-02 9.19e-01 
2739.29 5.83e-22 2.16e-13 4.01e-06 8.55e-02 9.14e-01 
2906.62 7.54e-22 2.90e-13 5.23e-06 9.97e-02 9.00e-01 
3084.17 7.96e-22 3.27e-13 6.00e-06 1.09e-01 8.91e-01 
3272.56 8.48e-22 3.84e-13 7.20e-06 1.22e-01 8.78e-01 
3472.46 1.12e-21 5.46e-13 1.00e-05 1.49e-01 8.51e-01 
3684.57 1.63e-21 8.67e-13 1.54e-05 1.90e-01 8.10e-01 
3909.64 2.13e-21 1.29e-12 2.29e-05 2.39e-01 7.61e-01 
4148.46 3.74e-21 2.37e-12 3.86e-05 3.14e-01 6.86e-01 
4401.86 9.24e-21 5.51e-12 7.43e-05 4.23e-01 5.77e-01 
4670.75 2.01e-20 1.19e-11 1.38e-04 5.48e-01 4.52e-01 
4956.05 2.77e-20 1.82e-11 2.02e-04 6.37e-01 3.63e-01 
5258.79 3.68e-20 2.69e-11 2.88e-04 7.19e-01 2.81e-01 
5580.02 7.04e-20 5.36e-11 4.96e-04 8.22e-01 1.77e-01 
5920.87 1.39e-19 1.08e-10 8.42e-04 8.97e-01 1.02e-01 
6282.54 2.73e-19 2.18e-10 1.41e-03 9.43e-01 5.56e-02 
6666.30 6.77e-19 5.22e-10 2.61e-03 9.72e-01 2.52e-02 
7073.50 2.05e-18 1.50e-09 5.42e-03 9.85e-01 9.82e-03 
7505.58 6.92e-18 4.91e-09 1.24e-02 9.84e-01 3.31e-03 
7964.05 3.33e-17 2.20e-08 3.51e-02 9.64e-01 7.12e-04 
8450.53 2.43e-16 1.40e-07 1.22e-01 8.78e-01 1.04e-04 
8966.72 1.90e-15 9.09e-07 3.97e-01 6.03e-01 7.48e-06 
9514.44 1.48e-14 5.11e-06 8.48e-01 1.52e-01 1.02e-07 
10095.62 1.07e-13 2.16e-05 9.89e-01 1.11e-02 1.77e-10 
10712.30 7.35e-13 8.34e-05 9.99e-01 5.86e-04 1.70e-13 
11366.65 4.85e-12 3.35e-04 1.00e+00 2.77e-05 1.25e-16 
12061.10 3.03e-11 1.35e-03 9.99e-01 1.14e-06 6.46e-20 
12793.43 1.76e-10 5.10e-03 9.95e-01 5.79e-08 5.02e-23 
13528.61 8.62e-10 1.68e-02 9.83e-01 3.34e-09 1.34e-25 
14194.74 3.92e-09 5.62e-02 9.44e-01 2.01e-10 6.74e-29 
14757.77 1.01e-08 1.17e-01 8.83e-01 2.28e-11 8.09e-30 
15240.48 3.18e-08 2.42e-01 7.58e-01 2.23e-12 7.32e-30 
15646.99 1.36e-07 5.34e-01 4.66e-01 1.28e-13 3.77e-30 
15960.30 4.35e-07 8.21e-01 1.79e-01 4.54e-15 1.60e-30 
16187.41 8.61e-07 9.43e-01 5.71e-02 1.61e-16 7.87e-31 
16354.17 1.05e-06 9.59e-01 4.07e-02 3.59e-17 9.85e-31 
16484.18 1.36e-06 9.68e-01 3.22e-02 9.26e-18 1.35e-30 
16593.12 1.32e-06 9.87e-01 1.29e-02 2.39e-18 7.69e-31 
16691.99 1.11e-06 9.80e-01 1.99e-02 1.90e-18 5.79e-30 
16788.59 1.19e-06 9.93e-01 7.18e-03 3.49e-19 9.95e-31 
16888.37 1.32e-06 9.94e-01 6.28e-03 2.68e-19 3.52e-30 
16998.79 1.28e-06 9.91e-01 8.51e-03 1.55e-19 2.72e-30 
17146.37 1.35e-06 9.88e-01 1.16e-02 1.01e-19 1.71e-29 
17415.23 1.26e-06 9.97e-01 3.02e-03 1.26e-20 6.21e-30 
17888.12 1.09e-06 9.89e-01 1.12e-02 7.59e-21 1.05e-29 
18532.37 1.34e-06 9.98e-01 2.28e-03 2.15e-22 7.16e-29 
19260.76 2.79e-06 9.99e-01 5.12e-04 5.60e-24 5.42e-29 
20034.10 1.07e-06 1.00e+00 2.37e-04 5.14e-25 3.06e-28 
20838.00 1.66e-06 1.00e+00 1.35e-04 7.30e-26 4.28e-28 
21647.97 2.83e-06 1.00e+00 3.06e-04 3.37e-25 4.73e-27 
22447.94 1.54e-06 1.00e+00 4.13e-05 1.74e-25 8.86e-27 
23245.88 1.78e-06 1.00e+00 2.55e-05 3.41e-25 8.99e-27 
24052.47 2.52e-06 1.00e+00 1.33e-05 6.45e-25 1.82e-26 
24867.72 1.94e-06 1.00e+00 7.14e-06 1.30e-24 2.53e-26 
25698.86 2.18e-06 1.00e+00 3.64e-06 2.71e-24 5.41e-26 
26587.16 1.43e-05 1.00e+00 1.57e-06 5.10e-24 8.66e-26 
27637.54 2.14e-05 1.00e+00 6.37e-07 1.11e-23 1.76e-25 
28986.97 1.82e-05 1.00e+00 2.13e-07 3.83e-23 6.45e-25 
#TIME: 18.82 
#NVEL: 67 
#vel_mid[km/s] si0 si1 si2 si3 si4 
440.10 1.16e-21 3.54e-13 5.49e-06 9.90e-02 9.01e-01 
999.11 1.11e-21 3.39e-13 5.31e-06 9.74e-02 9.03e-01 
1267.34 1.22e-21 3.69e-13 5.65e-06 1.01e-01 8.99e-01 
1514.05 1.51e-21 4.37e-13 6.36e-06 1.07e-01 8.93e-01 
1808.80 1.37e-21 4.12e-13 6.14e-06 1.05e-01 8.95e-01 
1919.29 1.49e-21 4.52e-13 6.73e-06 1.11e-01 8.89e-01 
2160.92 1.46e-21 4.60e-13 6.94e-06 1.13e-01 8.87e-01 
2292.92 1.38e-21 4.60e-13 7.13e-06 1.16e-01 8.84e-01 
2432.98 1.29e-21 4.55e-13 7.32e-06 1.19e-01 8.81e-01 
2581.60 1.22e-21 4.50e-13 7.44e-06 1.21e-01 8.79e-01 
2739.29 1.34e-21 5.08e-13 8.33e-06 1.29e-01 8.71e-01 
2906.62 1.85e-21 7.23e-13 1.13e-05 1.53e-01 8.47e-01 
3084.17 1.88e-21 7.93e-13 1.27e-05 1.65e-01 8.35e-01 
3272.56 2.05e-21 9.45e-13 1.54e-05 1.86e-01 8.14e-01 
3472.46 2.70e-21 1.35e-12 2.15e-05 2.24e-01 7.76e-01 
3684.57 3.79e-21 2.06e-12 3.20e-05 2.78e-01 7.22e-01 
