#NTIMES: 128
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 1.033655e+02 1.071929e+02 1.111621e+02 1.152782e+02 1.195467e+02 1.239733e+02 1.285638e+02 1.333243e+02 1.382611e+02 1.433806e+02 1.486897e+02 1.541954e+02 1.599050e+02 1.658260e+02 1.719662e+02 1.783338e+02 1.849372e+02 1.917850e+02 1.988865e+02 2.062509e+02 
#
#TIME: 2.037028e+00 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] ni0 ni1 ni2 ni3 ni4 ni5 ni6 ni7 ni8
6.596028e+04 9.433048e+03 1.325072e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.725801e+04 9.722291e+03 9.664506e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.844609e+04 1.031744e+04 5.380422e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.926341e+04 1.041874e+04 4.948391e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.964660e+04 1.048329e+04 4.671937e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.983908e+04 1.051474e+04 4.540608e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.993554e+04 1.054852e+04 4.404203e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.998302e+04 1.096072e+04 3.164076e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.999912e+04 1.103049e+04 3.018199e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 1.599050e+02 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] ni0 ni1 ni2 ni3 ni4 ni5 ni6 ni7 ni8
4.242332e+02 2.131975e+03 3.058720e+05 9.996824e-01 3.176180e-04 4.479229e-32 1.333589e-100 3.277981e-216 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.515108e+02 2.113166e+03 4.770935e+05 9.997558e-01 2.441615e-04 3.335869e-32 1.416739e-100 7.776995e-216 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.638199e+02 2.112473e+03 3.903087e+05 9.997452e-01 2.548115e-04 2.964134e-32 7.670347e-101 1.729078e-216 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.922215e+02 2.109273e+03 3.327625e+05 9.997520e-01 2.480474e-04 2.162852e-32 2.782971e-101 1.951104e-217 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.416122e+02 2.103386e+03 2.698097e+05 9.997505e-01 2.494579e-04 1.684800e-32 1.086101e-101 2.302688e-218 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.002576e+03 2.112868e+03 2.911997e+05 9.997318e-01 2.682207e-04 2.400857e-32 2.832261e-101 1.607449e-217 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.065938e+03 2.103604e+03 2.892242e+05 9.997332e-01 2.668461e-04 2.311413e-32 2.593293e-101 1.343626e-217 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.133306e+03 2.108110e+03 2.725867e+05 9.997538e-01 2.461800e-04 1.657487e-32 1.065527e-101 2.255084e-218 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.204932e+03 2.117226e+03 2.979703e+05 9.997206e-01 2.794137e-04 2.830425e-32 4.336356e-101 3.737612e-217 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.281084e+03 2.122268e+03 3.593065e+05 9.996297e-01 3.703447e-04 9.258618e-32 9.604875e-100 1.806560e-214 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.362050e+03 2.138669e+03 3.717087e+05 9.995511e-01 4.488674e-04 1.839262e-31 5.079866e-99 4.455830e-213 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.448132e+03 2.163935e+03 4.126583e+05 9.993628e-01 6.372006e-04 6.816167e-31 1.315401e-97 2.519761e-210 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.539655e+03 2.178076e+03 4.316809e+05 9.991918e-01 8.081699e-04 1.579605e-30 1.021233e-96 1.315113e-208 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.636962e+03 2.204456e+03 4.513602e+05 9.989042e-01 1.095768e-03 4.631283e-30 1.368196e-95 1.913053e-206 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.740419e+03 2.227294e+03 4.658915e+05 9.983135e-01 1.686471e-03 2.064474e-29 4.826797e-94 1.720395e-203 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.850415e+03 2.250039e+03 4.804662e+05 9.971327e-01 2.867257e-03 1.261433e-28 3.548031e-92 6.167006e-200 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.967362e+03 2.275439e+03 4.706438e+05 9.956142e-01 4.385825e-03 5.026091e-28 8.771649e-91 2.577072e-197 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.091700e+03 2.304277e+03 4.741384e+05 9.928028e-01 7.197182e-03 2.705324e-27 4.593946e-89 4.670512e-194 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.223897e+03 2.332874e+03 4.974660e+05 9.882855e-01 1.171450e-02 1.463307e-26 2.636770e-87 1.086913e-190 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.364448e+03 2.376721e+03 5.562093e+05 9.813237e-01 1.867628e-02 8.256881e-26 1.867628e-85 4.128440e-187 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.513883e+03 2.390044e+03 5.347497e+05 9.781536e-01 2.184637e-02 1.315011e-25 5.214940e-85 2.720226e-186 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.672762e+03 2.386179e+03 4.944816e+05 9.760930e-01 2.390701e-02 1.598204e-25 7.224937e-85 4.424779e-186 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.841682e+03 2.373957e+03 4.167513e+05 9.764216e-01 2.357836e-02 1.231623e-25 2.940361e-85 6.074896e-187 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.021278e+03 2.349822e+03 3.164644e+05 9.790092e-01 2.099076e-02 5.659110e-26 2.972292e-86 5.004198e-189 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.212225e+03 2.318241e+03 2.160476e+05 9.830160e-01 1.698405e-02 1.688111e-26 9.135358e-88 3.602676e-192 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.415240e+03 2.283327e+03 1.607015e+05 9.868130e-01 1.318701e-02 4.779184e-27 2.858660e-89 3.119745e-195 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.631085e+03 2.267089e+03 1.622412e+05 9.909629e-01 9.037083e-03 1.371144e-27 1.533188e-90 1.246494e-197 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.860572e+03 2.243617e+03 1.674798e+05 9.937469e-01 6.253105e-03 4.209362e-28 1.021872e-91 7.790601e-200 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.104562e+03 2.211484e+03 1.011383e+05 9.947828e-01 5.217203e-03 1.162382e-28 2.111210e-93 2.167978e-203 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.363973e+03 2.163799e+03 9.382410e+04 9.975739e-01 2.426138e-03 8.135554e-30 3.617416e-96 1.108953e-208 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.639779e+03 2.129629e+03 9.916974e+04 9.987313e-01 1.268659e-03 9.987313e-31 2.881475e-98 1.295651e-212 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.933016e+03 2.092934e+03 1.023968e+05 9.993543e-01 6.456766e-04 1.108659e-31 1.748870e-100 8.744350e-217 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.244785e+03 2.059266e+03 1.000722e+05 9.996518e-01 3.482120e-04 1.357860e-32 1.224573e-102 6.947580e-221 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.576259e+03 2.037979e+03 9.185073e+04 9.998213e-01 1.787291e-04 1.309500e-33 4.344356e-105 1.389132e-225 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.928682e+03 2.003741e+03 8.309435e+04 9.998887e-01 1.113084e-04 2.377094e-34 6.716233e-107 4.395737e-229 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.303378e+03 1.977430e+03 7.005622e+04 9.999311e-01 6.887938e-05 3.765835e-35 6.662631e-109 5.310793e-233 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.701756e+03 1.942266e+03 5.515838e+04 9.999603e-01 3.966467e-05 4.274542e-36 2.682820e-111 1.038470e-237 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.125310e+03 1.910243e+03 4.162396e+04 9.999788e-01 2.117420e-05 3.585705e-37 4.945799e-114 4.312119e-243 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.575635e+03 1.867496e+03 3.073694e+04 9.999880e-01 1.201927e-05 3.572773e-38 1.306780e-116 3.378600e-248 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.054419e+03 1.824529e+03 1.901318e+04 9.999949e-01 5.053738e-06 1.026877e-39 1.389778e-120 4.516106e-256 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.563463e+03 1.757613e+03 9.940967e+03 9.999981e-01 1.920927e-06 1.683718e-41 2.958134e-125 2.144182e-265 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.105475e+03 1.682545e+03 3.830279e+03 9.999995e-01 5.371022e-07 6.431092e-44 1.213191e-131 3.427560e-278 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.611971e+03 1.636572e+03 2.002614e+03 9.999998e-01 2.350318e-07 1.687898e-45 7.770699e-136 1.308917e-286 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.001075e+04 1.602399e+03 1.332663e+03 9.999999e-01 1.303030e-07 1.356060e-46 1.037879e-138 2.363636e-292 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.035413e+04 1.596998e+03 9.849673e+02 9.999999e-01 1.114967e-07 5.292841e-47 6.767895e-140 8.047721e-295 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.071873e+04 1.554506e+03 4.751966e+02 1.000000e+00 4.924528e-08 1.264151e-48 3.006289e-144 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.109526e+04 1.741277e+03 1.823804e+03 9.999978e-01 2.220275e-06 2.779714e-42 2.377617e-128 1.694052e-272 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.142152e+04 1.851178e+03 4.376404e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.165575e+04 1.921406e+03 8.080728e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.180634e+04 1.940744e+03 9.115756e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.190922e+04 1.963006e+03 9.645672e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.198841e+04 2.005379e+03 9.856544e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.205647e+04 2.044528e+03 9.974157e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.212064e+04 2.072293e+03 1.035530e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.218540e+04 2.095946e+03 1.097236e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.225395e+04 2.110970e+03 1.162773e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.233084e+04 2.090615e+03 1.168378e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.244353e+04 2.090468e+03 1.245492e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.267901e+04 2.220437e+03 1.897275e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.305675e+04 2.283943e+03 2.296112e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.350389e+04 2.347512e+03 2.640884e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.398480e+04 2.440862e+03 2.777237e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.448732e+04 2.925471e+03 3.131685e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.499069e+04 3.217271e+03 2.598087e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.547181e+04 3.210214e+03 1.903584e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.592644e+04 2.999534e+03 1.735039e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.636833e+04 2.989180e+03 2.483162e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.680466e+04 2.989952e+03 3.228667e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.723140e+04 2.992487e+03 3.885850e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.765772e+04 3.741505e+03 4.286850e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.812132e+04 3.740093e+03 4.427104e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.871331e+04 3.051640e+03 2.853148e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.961604e+04 3.204955e+03 4.158874e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.081222e+04 3.464986e+03 6.770414e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.212756e+04 3.544805e+03 4.036683e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.352604e+04 3.613956e+03 2.103176e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.501290e+04 3.666969e+03 1.271599e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.659373e+04 3.747647e+03 7.312184e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.827472e+04 3.897684e+03 4.212020e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.003347e+04 4.944924e+03 2.260203e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.173513e+04 5.622436e+03 1.481465e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.324450e+04 7.518279e+03 1.246178e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.456401e+04 7.082636e+03 1.037559e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.575519e+04 7.776183e+03 6.566321e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.688039e+04 5.613252e+03 4.301621e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.798804e+04 5.851017e+03 1.683365e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.910117e+04 5.986802e+03 1.134418e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.022485e+04 7.845690e+03 1.098380e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.136251e+04 7.613519e+03 7.371723e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.251989e+04 6.927817e+03 3.143555e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.370225e+04 7.064391e+03 2.178900e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.491318e+04 6.033553e+03 2.753782e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.615537e+04 7.865690e+03 1.430107e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.743001e+04 7.646742e+03 1.091698e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.873699e+04 7.490004e+03 7.860316e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.007561e+04 9.162232e+03 4.265311e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.144454e+04 8.745543e+03 3.258236e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.284239e+04 8.524238e+03 2.381739e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.426701e+04 8.844340e+03 1.604248e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.571625e+04 9.170748e+03 1.082889e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.718639e+04 9.470503e+03 7.359334e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.867295e+04 9.485058e+03 5.073011e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.016784e+04 8.423259e+03 4.184027e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.166111e+04 8.575104e+03 3.015437e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.313735e+04 8.862237e+03 2.146000e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.457821e+04 9.203843e+03 1.577446e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.596028e+04 9.548747e+03 1.196235e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.725801e+04 9.818624e+03 8.429127e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.844609e+04 1.044729e+04 4.825611e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.926341e+04 1.053690e+04 4.450562e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.964660e+04 1.060087e+04 4.204199e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.983908e+04 1.063369e+04 4.086019e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.993554e+04 1.066958e+04 3.962982e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.998302e+04 1.111037e+04 2.870983e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.999912e+04 1.118569e+04 2.750541e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 1.658260e+02 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] ni0 ni1 ni2 ni3 ni4 ni5 ni6 ni7 ni8
4.242332e+02 2.086400e+03 2.175735e+05 9.997706e-01 2.294116e-04 9.596012e-33 2.021857e-102 6.650260e-220 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.515108e+02 2.074013e+03 3.039811e+05 9.998467e-01 1.532805e-04 3.898081e-33 4.272473e-103 6.166456e-221 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.638199e+02 2.074226e+03 2.689712e+05 9.998225e-01 1.774614e-04 5.383660e-33 7.463063e-103 1.438491e-220 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.922215e+02 2.078410e+03 2.228531e+05 9.998345e-01 1.655355e-04 3.343817e-33 1.757987e-103 6.820063e-222 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.416122e+02 2.067904e+03 1.926542e+05 9.998181e-01 1.818997e-04 3.738816e-33 1.797992e-103 5.587219e-222 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.002576e+03 2.074810e+03 1.872578e+05 9.998292e-01 1.707527e-04 2.913083e-33 9.545695e-104 1.596435e-222 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
