#NTIMES:    67
#NSTAGES:     4
#TIMES[d]:     0.550    0.605    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.160   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800  270.400  297.400  320.000
#
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           mn0           mn1           mn2           mn3
    2.416994E+03   1.0000E-099   9.1652E-001   8.3424E-002   5.7011E-005
    2.559688E+03   1.0000E-099   9.1146E-001   8.8468E-002   7.4025E-005
    2.710807E+03   1.0000E-099   9.0656E-001   9.3350E-002   9.3609E-005
    2.870848E+03   1.0000E-099   8.9546E-001   1.0441E-001   1.2763E-004
    3.040338E+03   1.0000E-099   8.7568E-001   1.2413E-001   1.8685E-004
    3.219833E+03   1.0000E-099   8.4688E-001   1.5284E-001   2.7972E-004
    3.409926E+03   1.0000E-099   8.2524E-001   1.7441E-001   3.5532E-004
    3.611242E+03   1.0000E-099   8.1811E-001   1.8151E-001   3.7511E-004
    3.824442E+03   1.0000E-099   8.0376E-001   1.9582E-001   4.1391E-004
    4.050230E+03   1.0000E-099   7.5648E-001   2.4294E-001   5.7835E-004
    4.289348E+03   1.0000E-099   6.7287E-001   3.2619E-001   9.3163E-004
    4.542583E+03   1.0000E-099   5.8866E-001   4.1000E-001   1.3411E-003
    4.810768E+03   1.0000E-099   5.5199E-001   4.4655E-001   1.4526E-003
    5.094787E+03   1.0000E-099   5.5389E-001   4.4481E-001   1.2950E-003
    5.395573E+03   1.0000E-099   5.6493E-001   4.3396E-001   1.1027E-003
    5.714118E+03   1.0000E-099   5.7326E-001   4.2579E-001   9.5821E-004
    6.051468E+03   1.0000E-099   5.7865E-001   4.2049E-001   8.5759E-004
    6.408735E+03   1.0000E-099   5.8548E-001   4.1375E-001   7.7399E-004
    6.787095E+03   1.0000E-099   5.9178E-001   4.0751E-001   7.1251E-004
    7.187792E+03   1.0000E-099   6.0118E-001   3.9816E-001   6.5562E-004
    7.612145E+03   1.0000E-099   6.1424E-001   3.8515E-001   6.0442E-004
    8.061552E+03   1.0000E-099   6.2782E-001   3.7160E-001   5.7685E-004
    8.538630E+03   1.0000E-099   6.5363E-001   3.4584E-001   5.3535E-004
    9.019061E+03   1.0000E-099   6.9307E-001   3.0645E-001   4.7477E-004
    9.490543E+03   1.0000E-099   7.2522E-001   2.7433E-001   4.4431E-004
    9.960734E+03   1.0000E-099   7.2756E-001   2.7195E-001   4.8995E-004
    1.042789E+04   1.0000E-099   7.3963E-001   2.5991E-001   4.6680E-004
    1.086731E+04   1.0000E-099   8.0325E-001   1.9648E-001   2.6204E-004
    1.124486E+04   1.0000E-099   8.7895E-001   1.2095E-001   9.7289E-005
    1.155359E+04   1.0000E-099   9.1948E-001   8.0473E-002   4.3518E-005
    1.181799E+04   1.0000E-099   9.3010E-001   6.9865E-002   3.2652E-005
    1.205140E+04   1.0000E-099   9.2717E-001   7.2794E-002   3.4759E-005
    1.227139E+04   1.0000E-099   8.7490E-001   1.2501E-001   9.2364E-005
    1.249939E+04   1.0000E-099   7.7242E-001   2.2728E-001   3.0300E-004
    1.276158E+04   1.0000E-099   6.4347E-001   3.5566E-001   8.7069E-004
    1.307837E+04   1.0000E-099   5.1015E-001   4.8772E-001   2.1242E-003
    1.345390E+04   1.0000E-099   3.9487E-001   6.0083E-001   4.3089E-003
    1.387460E+04   1.0000E-099   3.1397E-001   6.7945E-001   6.5892E-003
    1.432486E+04   1.0000E-099   2.5666E-001   7.3533E-001   8.0040E-003
    1.479835E+04   1.0000E-099   1.8570E-001   8.0416E-001   1.0137E-002
    1.528445E+04   1.0000E-099   1.2914E-001   8.5961E-001   1.1255E-002
    1.577162E+04   1.0000E-099   8.5790E-002   9.0266E-001   1.1546E-002
    1.624641E+04   1.0000E-099   5.9788E-002   9.2949E-001   1.0722E-002
    1.670186E+04   1.0000E-099   4.4944E-002   9.4575E-001   9.3105E-003
    1.713186E+04   1.0000E-099   3.3759E-002   9.5760E-001   8.6379E-003
    1.752735E+04   1.0000E-099   2.8451E-002   9.6387E-001   7.6793E-003
    1.789467E+04   1.0000E-099   2.3905E-002   9.6870E-001   7.3931E-003
    1.824021E+04   1.0000E-099   2.0035E-002   9.7234E-001   7.6248E-003
    1.857118E+04   1.0000E-099   1.7318E-002   9.7497E-001   7.7088E-003
    1.889377E+04   1.0000E-099   1.5120E-002   9.7622E-001   8.6643E-003
    1.921102E+04   1.0000E-099   1.3488E-002   9.7720E-001   9.3073E-003
    1.952531E+04   1.0000E-099   1.1987E-002   9.7755E-001   1.0466E-002
    1.984015E+04   1.0000E-099   1.0542E-002   9.7695E-001   1.2511E-002
    2.015945E+04   1.0000E-099   9.1503E-003   9.7651E-001   1.4341E-002
    2.048704E+04   1.0000E-099   7.9283E-003   9.7506E-001   1.7011E-002
    2.082672E+04   1.0000E-099   6.8448E-003   9.7344E-001   1.9710E-002
    2.118306E+04   1.0000E-099   5.9260E-003   9.7142E-001   2.2657E-002
    2.155914E+04   1.0000E-099   5.1486E-003   9.6937E-001   2.5482E-002
    2.195826E+04   1.0000E-099   4.5094E-003   9.6746E-001   2.8034E-002
    2.237978E+04   1.0000E-099   3.9554E-003   9.6707E-001   2.8978E-002
    2.282590E+04   1.0000E-099   3.4724E-003   9.6896E-001   2.7563E-002
    2.330599E+04   1.0000E-099   3.0711E-003   9.7083E-001   2.6100E-002
    2.382146E+04   1.0000E-099   2.6919E-003   9.7370E-001   2.3603E-002
    2.436834E+04   1.0000E-099   2.3195E-003   9.7816E-001   1.9516E-002
    2.495918E+04   1.0000E-099   1.9788E-003   9.8258E-001   1.5440E-002
    2.562249E+04   1.0000E-099   1.6583E-003   9.8673E-001   1.1614E-002
    2.638009E+04   1.0000E-099   1.3600E-003   9.9046E-001   8.1830E-003
    2.727776E+04   1.0000E-099   1.0505E-003   9.9353E-001   5.4221E-003
    2.843113E+04   1.0000E-099   7.3851E-004   9.9593E-001   3.3276E-003
    3.002409E+04   1.0000E-099   4.7014E-004   9.9771E-001   1.8224E-003
    3.179902E+04   1.0000E-099   4.6043E-004   9.9863E-001   9.1025E-004
    3.367637E+04   1.0000E-099   1.3530E-003   9.9822E-001   4.2957E-004
    3.566456E+04   1.0000E-099   4.9698E-003   9.9474E-001   2.8799E-004
    3.777012E+04   1.0000E-099   2.0247E-002   9.7950E-001   2.5098E-004
    3.890505E+04   1.0000E-099   3.9787E-002   9.6000E-001   2.1040E-004
    3.948524E+04   1.0000E-099   5.8472E-002   9.4135E-001   1.7861E-004
    3.977857E+04   1.0000E-099   6.7409E-002   9.3242E-001   1.6907E-004
    3.992605E+04   1.0000E-099   7.4818E-002   9.2503E-001   1.5557E-004
    3.999630E+04   1.0000E-099   7.8365E-002   9.2149E-001   1.4871E-004
    4.000000E+04   1.0000E-099   7.8720E-002   9.2113E-001   1.4763E-004
#TIME:    86.000
#NVEL: 100
#vel_mid[km/s]           mn0           mn1           mn2           mn3
    8.484662E+02   1.0000E-099   9.4641E-001   5.3586E-002   5.0224E-006
    8.531861E+02   1.0000E-099   9.4641E-001   5.3583E-002   5.0222E-006
    8.675040E+02   1.0000E-099   9.4643E-001   5.3563E-002   5.0212E-006
    8.968646E+02   1.0000E-099   9.4646E-001   5.3534E-002   5.0240E-006
    9.493155E+02   1.0000E-099   9.4646E-001   5.3532E-002   5.0455E-006
    1.005855E+03   1.0000E-099   9.4564E-001   5.4351E-002   5.2746E-006
    1.065724E+03   1.0000E-099   9.4395E-001   5.6046E-002   5.7594E-006
    1.129156E+03   1.0000E-099   9.4165E-001   5.8341E-002   6.4895E-006
    1.196364E+03   1.0000E-099   9.3979E-001   6.0206E-002   7.2459E-006
    1.267572E+03   1.0000E-099   9.4096E-001   5.9036E-002   7.2775E-006
    1.343018E+03   1.0000E-099   9.4342E-001   5.6575E-002   7.0497E-006
    1.422955E+03   1.0000E-099   9.4537E-001   5.4628E-002   7.0779E-006
    1.507650E+03   1.0000E-099   9.4736E-001   5.2628E-002   7.2051E-006
    1.597385E+03   1.0000E-099   9.4602E-001   5.3967E-002   8.5745E-006
    1.692462E+03   1.0000E-099   9.4494E-001   5.5051E-002   1.0227E-005
    1.793198E+03   1.0000E-099   9.4344E-001   5.6550E-002   1.2531E-005
    1.899930E+03   1.0000E-099   9.3987E-001   6.0118E-002   1.6629E-005
    2.013014E+03   1.0000E-099   9.3621E-001   6.3771E-002   2.2071E-005
    2.132830E+03   1.0000E-099   9.3179E-001   6.8181E-002   2.9799E-005
    2.259776E+03   1.0000E-099   9.2648E-001   7.3477E-002   4.0745E-005
    2.394279E+03   1.0000E-099   9.2120E-001   7.8745E-002   5.4771E-005
    2.536787E+03   1.0000E-099   9.1664E-001   8.3289E-002   7.1048E-005
    2.687778E+03   1.0000E-099   9.1264E-001   8.7272E-002   8.8975E-005
    2.847755E+03   1.0000E-099   9.0385E-001   9.6032E-002   1.1830E-004
    3.017254E+03   1.0000E-099   8.8524E-001   1.1458E-001   1.7512E-004
    3.196842E+03   1.0000E-099   8.5860E-001   1.4114E-001   2.6345E-004
    3.387119E+03   1.0000E-099   8.3423E-001   1.6542E-001   3.5036E-004
    3.588722E+03   1.0000E-099   8.2298E-001   1.7664E-001   3.8472E-004
    3.802323E+03   1.0000E-099   8.1185E-001   1.8774E-001   4.1061E-004
    4.028639E+03   1.0000E-099   7.6550E-001   2.3393E-001   5.7755E-004
    4.268425E+03   1.0000E-099   6.7695E-001   3.2207E-001   9.7986E-004
    4.522483E+03   1.0000E-099   5.9370E-001   4.0489E-001   1.4169E-003
    4.791663E+03   1.0000E-099   5.5535E-001   4.4311E-001   1.5420E-003
    5.076864E+03   1.0000E-099   5.5036E-001   4.4824E-001   1.4024E-003
    5.379040E+03   1.0000E-099   5.6164E-001   4.3719E-001   1.1723E-003
    5.699203E+03   1.0000E-099   5.6573E-001   4.3325E-001   1.0262E-003
    6.038421E+03   1.0000E-099   5.6301E-001   4.3604E-001   9.5018E-004
    6.397830E+03   1.0000E-099   5.6715E-001   4.3199E-001   8.6475E-004
    6.778631E+03   1.0000E-099   5.7420E-001   4.2502E-001   7.8969E-004
    7.182097E+03   1.0000E-099   5.8757E-001   4.1172E-001   7.0798E-004
    7.609577E+03   1.0000E-099   5.9680E-001   4.0253E-001   6.6867E-004
    8.062502E+03   1.0000E-099   6.1057E-001   3.8880E-001   6.3837E-004
    8.542651E+03   1.0000E-099   6.3270E-001   3.6669E-001   6.0940E-004
    9.040782E+03   1.0000E-099   6.7105E-001   3.2839E-001   5.5407E-004
    9.531113E+03   1.0000E-099   7.0725E-001   2.9224E-001   5.1506E-004
    1.002229E+04   1.0000E-099   6.9873E-001   3.0066E-001   6.1139E-004
    1.050684E+04   1.0000E-099   7.2366E-001   2.7581E-001   5.3325E-004
    1.094931E+04   1.0000E-099   7.8985E-001   2.0985E-001   2.9782E-004
    1.132353E+04   1.0000E-099   8.7756E-001   1.2235E-001   9.9317E-005
    1.162828E+04   1.0000E-099   9.1965E-001   8.0305E-002   4.4003E-005
    1.188867E+04   1.0000E-099   9.3452E-001   6.5446E-002   2.9963E-005
    1.212021E+04   1.0000E-099   9.1570E-001   8.4250E-002   4.7099E-005
    1.234564E+04   1.0000E-099   8.2065E-001   1.7916E-001   1.9510E-004
    1.258758E+04   1.0000E-099   6.7523E-001   3.2402E-001   7.4321E-004
    1.287566E+04   1.0000E-099   5.3980E-001   4.5826E-001   1.9369E-003
    1.322612E+04   1.0000E-099   4.2130E-001   5.7459E-001   4.1171E-003
    1.363071E+04   1.0000E-099   3.3872E-001   6.5467E-001   6.6152E-003
    1.407606E+04   1.0000E-099   2.6828E-001   7.2264E-001   9.0811E-003
    1.454981E+04   1.0000E-099   1.9387E-001   7.9410E-001   1.2036E-002
    1.504108E+04   1.0000E-099   1.3417E-001   8.5204E-001   1.3790E-002
    1.553593E+04   1.0000E-099   8.5697E-002   8.9969E-001   1.4612E-002
    1.602564E+04   1.0000E-099   5.8705E-002   9.2782E-001   1.3480E-002
    1.649979E+04   1.0000E-099   4.3739E-002   9.4471E-001   1.1556E-002
    1.694638E+04   1.0000E-099   3.4107E-002   9.5572E-001   1.0170E-002
    1.736409E+04   1.0000E-099   2.8146E-002   9.6286E-001   8.9934E-003
    1.774982E+04   1.0000E-099   2.3510E-002   9.6809E-001   8.4046E-003
    1.811144E+04   1.0000E-099   1.9422E-002   9.7180E-001   8.7741E-003
    1.845465E+04   1.0000E-099   1.6883E-002   9.7421E-001   8.9043E-003
    1.878537E+04   1.0000E-099   1.4946E-002   9.7550E-001   9.5558E-003
    1.910760E+04   1.0000E-099   1.2900E-002   9.7635E-001   1.0751E-002
    1.942605E+04   1.0000E-099   1.1418E-002   9.7674E-001   1.1845E-002
    1.974426E+04   1.0000E-099   9.7933E-003   9.7601E-001   1.4194E-002
    2.006651E+04   1.0000E-099   8.7775E-003   9.7536E-001   1.5863E-002
    2.039645E+04   1.0000E-099   7.8547E-003   9.7387E-001   1.8273E-002
    2.073766E+04   1.0000E-099   6.8950E-003   9.7188E-001   2.1225E-002
    2.109249E+04   1.0000E-099   5.8488E-003   9.6928E-001   2.4875E-002
    2.146404E+04   1.0000E-099   4.8693E-003   9.6640E-001   2.8726E-002
    2.185369E+04   1.0000E-099   4.0490E-003   9.6356E-001   3.2386E-002
    2.226223E+04   1.0000E-099   3.6552E-003   9.6270E-001   3.3648E-002
    2.269225E+04   1.0000E-099   3.1346E-003   9.6400E-001   3.2861E-002
    2.314544E+04   1.0000E-099   2.7287E-003   9.6595E-001   3.1325E-002
    2.362432E+04   1.0000E-099   2.3686E-003   9.6837E-001   2.9266E-002
    2.413140E+04   1.0000E-099   1.8204E-003   9.7208E-001   2.6104E-002
    2.467280E+04   1.0000E-099   1.4433E-003   9.7687E-001   2.1691E-002
    2.525730E+04   1.0000E-099   1.2534E-003   9.8176E-001   1.6989E-002
    2.589652E+04   1.0000E-099   1.0419E-003   9.8606E-001   1.2903E-002
    2.662150E+04   1.0000E-099   8.5580E-004   9.8985E-001   9.2982E-003
    2.745846E+04   1.0000E-099   6.7217E-004   9.9288E-001   6.4476E-003
    2.851496E+04   1.0000E-099   4.9363E-004   9.9529E-001   4.2136E-003
    2.995138E+04   1.0000E-099   3.3106E-004   9.9714E-001   2.5322E-003
    3.174116E+04   1.0000E-099   2.8688E-004   9.9842E-001   1.2908E-003
    3.363041E+04   1.0000E-099   5.2235E-004   9.9885E-001   6.2611E-004
    3.563210E+04   1.0000E-099   1.7303E-003   9.9784E-001   4.2788E-004
    3.775293E+04   1.0000E-099   8.9123E-003   9.9071E-001   3.7349E-004
    3.889648E+04   1.0000E-099   1.9865E-002   9.7981E-001   3.2160E-004
    3.948118E+04   1.0000E-099   3.1606E-002   9.6812E-001   2.7916E-004
    3.977682E+04   1.0000E-099   3.7506E-002   9.6223E-001   2.6764E-004
    3.992547E+04   1.0000E-099   4.2499E-002   9.5725E-001   2.4925E-004
    3.999627E+04   1.0000E-099   4.4906E-002   9.5485E-001   2.4001E-004
    4.000000E+04   1.0000E-099   4.5139E-002   9.5462E-001   2.3859E-004
#TIME:    94.600
#NVEL: 100
#vel_mid[km/s]           mn0           mn1           mn2           mn3
    8.484662E+02   1.0000E-099   9.4539E-001   5.4603E-002   5.3885E-006
    8.525047E+02   1.0000E-099   9.4539E-001   5.4601E-002   5.3883E-006
    8.647359E+02   1.0000E-099   9.4541E-001   5.4585E-002   5.3873E-006
    8.897273E+02   1.0000E-099   9.4544E-001   5.4558E-002   5.3886E-006
    9.386170E+02   1.0000E-099   9.4546E-001   5.4532E-002   5.4042E-006
    9.946406E+02   1.0000E-099   9.4547E-001   5.4522E-002   5.4414E-006
    1.053842E+03   1.0000E-099   9.4553E-001   5.4462E-002   5.4979E-006
    1.116567E+03   1.0000E-099   9.4290E-001   5.7096E-002   6.3147E-006
    1.183025E+03   1.0000E-099   9.4074E-001   5.9258E-002   7.1520E-006
    1.253439E+03   1.0000E-099   9.4049E-001   5.9501E-002   7.5792E-006
    1.328045E+03   1.0000E-099   9.4193E-001   5.8058E-002   7.6239E-006
    1.407090E+03   1.0000E-099   9.4417E-001   5.5818E-002   7.5425E-006
    1.490841E+03   1.0000E-099   9.4703E-001   5.2959E-002   7.3814E-006
    1.579576E+03   1.0000E-099   9.4705E-001   5.2943E-002   8.3028E-006
    1.673593E+03   1.0000E-099   9.4626E-001   5.3725E-002   9.8107E-006
    1.773206E+03   1.0000E-099   9.4449E-001   5.5497E-002   1.2206E-005
    1.878747E+03   1.0000E-099   9.4212E-001   5.7868E-002   1.5642E-005
    1.990571E+03   1.0000E-099   9.3823E-001   6.1751E-002   2.1153E-005
    2.109050E+03   1.0000E-099   9.3469E-001   6.5280E-002   2.8111E-005
    2.234582E+03   1.0000E-099   9.2961E-001   7.0352E-002   3.8716E-005
    2.367585E+03   1.0000E-099   9.2584E-001   7.4112E-002   5.0693E-005
    2.508504E+03   1.0000E-099   9.2183E-001   7.8101E-002   6.5620E-005
    2.657811E+03   1.0000E-099   9.1753E-001   8.2390E-002   8.3409E-005
    2.816005E+03   1.0000E-099   9.1020E-001   8.9695E-002   1.0914E-004
    2.983615E+03   1.0000E-099   8.9357E-001   1.0627E-001   1.6061E-004
    3.161200E+03   1.0000E-099   8.6789E-001   1.3186E-001   2.4656E-004
    3.349356E+03   1.0000E-099   8.4182E-001   1.5784E-001   3.4165E-004
    3.548711E+03   1.0000E-099   8.3033E-001   1.6929E-001   3.7714E-004
    3.759931E+03   1.0000E-099   8.1653E-001   1.8306E-001   4.1341E-004
    3.983723E+03   1.0000E-099   7.7581E-001   2.2363E-001   5.6143E-004
    4.220836E+03   1.0000E-099   6.9007E-001   3.0896E-001   9.6588E-004
    4.472061E+03   1.0000E-099   6.0386E-001   3.9469E-001   1.4507E-003
    4.738240E+03   1.0000E-099   5.6262E-001   4.3577E-001   1.6061E-003
    5.020261E+03   1.0000E-099   5.5163E-001   4.4688E-001   1.4912E-003
    5.319069E+03   1.0000E-099   5.5055E-001   4.4814E-001   1.3111E-003
    5.635662E+03   1.0000E-099   5.5152E-001   4.4733E-001   1.1521E-003
    5.971098E+03   1.0000E-099   5.5330E-001   4.4567E-001   1.0277E-003
    6.326500E+03   1.0000E-099   5.5241E-001   4.4663E-001   9.5309E-004
    6.703055E+03   1.0000E-099   5.5334E-001   4.4577E-001   8.9561E-004
    7.102023E+03   1.0000E-099   5.6097E-001   4.3821E-001   8.2735E-004
    7.524738E+03   1.0000E-099   5.7153E-001   4.2770E-001   7.7135E-004
    7.972612E+03   1.0000E-099   5.8701E-001   4.1226E-001   7.2427E-004
    8.447419E+03   1.0000E-099   6.0991E-001   3.8941E-001   6.8404E-004
    8.942977E+03   1.0000E-099   6.4544E-001   3.5393E-001   6.3335E-004
    9.425814E+03   1.0000E-099   6.8104E-001   3.1837E-001   5.9872E-004
    9.910476E+03   1.0000E-099   6.8133E-001   3.1798E-001   6.8414E-004
    1.039388E+04   1.0000E-099   6.9662E-001   3.0272E-001   6.5873E-004
    1.084024E+04   1.0000E-099   7.5608E-001   2.4351E-001   4.1662E-004
    1.122473E+04   1.0000E-099   8.3784E-001   1.6198E-001   1.7602E-004
    1.154547E+04   1.0000E-099   9.0295E-001   9.6989E-002   6.4269E-005
    1.181220E+04   1.0000E-099   9.2117E-001   7.8782E-002   4.3571E-005
    1.204861E+04   1.0000E-099   9.1923E-001   8.0723E-002   4.5545E-005
    1.227216E+04   1.0000E-099   8.4987E-001   1.4999E-001   1.4370E-004
    1.250223E+04   1.0000E-099   7.1050E-001   2.8889E-001   6.0611E-004
    1.276457E+04   1.0000E-099   5.6016E-001   4.3794E-001   1.8926E-003
    1.308441E+04   1.0000E-099   4.3324E-001   5.6244E-001   4.3284E-003
    1.346153E+04   1.0000E-099   3.5046E-001   6.4245E-001   7.0899E-003
    1.388464E+04   1.0000E-099   2.8278E-001   7.0739E-001   9.8360E-003
    1.434063E+04   1.0000E-099   2.1162E-001   7.7524E-001   1.3140E-002
    1.481680E+04   1.0000E-099   1.5008E-001   8.3436E-001   1.5558E-002
    1.530210E+04   1.0000E-099   1.0523E-001   8.7889E-001   1.5885E-002
    1.578706E+04   1.0000E-099   8.6335E-002   9.0025E-001   1.3416E-002
    1.626266E+04   1.0000E-099   8.6361E-002   9.0380E-001   9.8413E-003
    1.671921E+04   1.0000E-099   9.0924E-002   9.0161E-001   7.4644E-003
    1.715244E+04   1.0000E-099   9.6526E-002   8.9752E-001   5.9536E-003
    1.755347E+04   1.0000E-099   9.6945E-002   8.9795E-001   5.1053E-003
    1.792829E+04   1.0000E-099   8.8264E-002   9.0674E-001   4.9967E-003
    1.828052E+04   1.0000E-099   7.6272E-002   9.1847E-001   5.2582E-003
    1.861763E+04   1.0000E-099   6.5191E-002   9.2913E-001   5.6827E-003
    1.894555E+04   1.0000E-099   5.5370E-002   9.3805E-001   6.5795E-003
    1.926794E+04   1.0000E-099   4.6978E-002   9.4528E-001   7.7402E-003
    1.958802E+04   1.0000E-099   3.9748E-002   9.5077E-001   9.4849E-003
    1.990940E+04   1.0000E-099   3.3586E-002   9.5473E-001   1.1683E-002
    2.023774E+04   1.0000E-099   2.8420E-002   9.5765E-001   1.3927E-002
    2.057954E+04   1.0000E-099   2.4092E-002   9.5894E-001   1.6964E-002
    2.094067E+04   1.0000E-099   2.0430E-002   9.5875E-001   2.0817E-002
    2.132382E+04   1.0000E-099   1.7386E-002   9.5724E-001   2.5374E-002
    2.172557E+04   1.0000E-099   1.4880E-002   9.5498E-001   3.0143E-002
    2.214554E+04   1.0000E-099   1.2816E-002   9.5417E-001   3.3009E-002
    2.258948E+04   1.0000E-099   1.1012E-002   9.5561E-001   3.3380E-002
    2.306322E+04   1.0000E-099   9.4554E-003   9.5808E-001   3.2460E-002
    2.356932E+04   1.0000E-099   8.1257E-003   9.6107E-001   3.0807E-002
    2.410603E+04   1.0000E-099   6.8244E-003   9.6526E-001   2.7919E-002
    2.466659E+04   1.0000E-099   5.6434E-003   9.7098E-001   2.3377E-002
    2.525685E+04   1.0000E-099   4.6641E-003   9.7697E-001   1.8367E-002
    2.590207E+04   1.0000E-099   3.7640E-003   9.8224E-001   1.3993E-002
    2.662138E+04   1.0000E-099   2.9351E-003   9.8692E-001   1.0148E-002
    2.746499E+04   1.0000E-099   2.1363E-003   9.9083E-001   7.0321E-003
    2.852204E+04   1.0000E-099   1.4159E-003   9.9401E-001   4.5776E-003
    2.995111E+04   1.0000E-099   8.3219E-004   9.9643E-001   2.7360E-003
    3.174116E+04   1.0000E-099   5.8852E-004   9.9803E-001   1.3791E-003
    3.363041E+04   1.0000E-099   6.0356E-004   9.9873E-001   6.6738E-004
    3.563210E+04   1.0000E-099   1.0406E-003   9.9850E-001   4.5438E-004
    3.775293E+04   1.0000E-099   5.0893E-003   9.9451E-001   3.9619E-004
    3.889648E+04   1.0000E-099   1.1976E-002   9.8768E-001   3.4280E-004
    3.948118E+04   1.0000E-099   1.9975E-002   9.7973E-001   2.9814E-004
    3.977682E+04   1.0000E-099   2.4111E-002   9.7560E-001   2.8641E-004
    3.992547E+04   1.0000E-099   2.7677E-002   9.7206E-001   2.6713E-004
    3.999627E+04   1.0000E-099   2.9405E-002   9.7034E-001   2.5753E-004
    4.000000E+04   1.0000E-099   2.9569E-002   9.7017E-001   2.5605E-004
#TIME:   104.100
#NVEL: 100
#vel_mid[km/s]           mn0           mn1           mn2           mn3
    8.484662E+02   1.0000E-099   9.4419E-001   5.5804E-002   5.7039E-006
    8.539095E+02   1.0000E-099   9.4419E-001   5.5800E-002   5.7034E-006
    8.704500E+02   1.0000E-099   9.4421E-001   5.5782E-002   5.7030E-006
    9.044983E+02   1.0000E-099   9.4424E-001   5.5753E-002   5.7086E-006
    9.609716E+02   1.0000E-099   9.4390E-001   5.6091E-002   5.8288E-006
    1.018558E+03   1.0000E-099   9.4305E-001   5.6941E-002   6.1118E-006
    1.079675E+03   1.0000E-099   9.4220E-001   5.7791E-002   6.4510E-006
    1.144458E+03   1.0000E-099   9.4155E-001   5.8447E-002   6.8212E-006
    1.213129E+03   1.0000E-099   9.4102E-001   5.8968E-002   7.2651E-006
    1.285920E+03   1.0000E-099   9.4150E-001   5.8489E-002   7.5379E-006
    1.363078E+03   1.0000E-099   9.4334E-001   5.6653E-002   7.5142E-006
    1.444867E+03   1.0000E-099   9.4578E-001   5.4214E-002   7.4197E-006
    1.531563E+03   1.0000E-099   9.4733E-001   5.2663E-002   7.7449E-006
    1.623461E+03   1.0000E-099   9.4636E-001   5.3630E-002   9.1849E-006
    1.720873E+03   1.0000E-099   9.4526E-001   5.4727E-002   1.1103E-005
    1.824130E+03   1.0000E-099   9.4398E-001   5.6003E-002   1.3675E-005
    1.933583E+03   1.0000E-099   9.4154E-001   5.8442E-002   1.7739E-005
    2.049603E+03   1.0000E-099   9.3842E-001   6.1561E-002   2.3578E-005
    2.172585E+03   1.0000E-099   9.3438E-001   6.5587E-002   3.2071E-005
    2.302947E+03   1.0000E-099   9.3015E-001   6.9806E-002   4.3285E-005
    2.441130E+03   1.0000E-099   9.2633E-001   7.3616E-002   5.6712E-005
    2.587604E+03   1.0000E-099   9.2260E-001   7.7331E-002   7.2336E-005
    2.742868E+03   1.0000E-099   9.1691E-001   8.2999E-002   9.3397E-005
    2.907447E+03   1.0000E-099   9.0469E-001   9.5178E-002   1.3161E-004
    3.081902E+03   1.0000E-099   8.8209E-001   1.1771E-001   2.0463E-004
    3.266825E+03   1.0000E-099   8.5439E-001   1.4531E-001   3.0427E-004
    3.462843E+03   1.0000E-099   8.3526E-001   1.6437E-001   3.7258E-004
    3.670624E+03   1.0000E-099   8.2323E-001   1.7637E-001   4.0384E-004
    3.890871E+03   1.0000E-099   7.9502E-001   2.0449E-001   4.9893E-004
    4.124334E+03   1.0000E-099   7.2742E-001   2.7179E-001   7.9939E-004
    4.371806E+03   1.0000E-099   6.3942E-001   3.5929E-001   1.2866E-003
    4.634126E+03   1.0000E-099   5.8071E-001   4.1770E-001   1.5942E-003
    4.912187E+03   1.0000E-099   5.5901E-001   4.3943E-001   1.5614E-003
    5.206931E+03   1.0000E-099   5.5154E-001   4.4706E-001   1.4038E-003
    5.519362E+03   1.0000E-099   5.4673E-001   4.5202E-001   1.2528E-003
    5.850539E+03   1.0000E-099   5.4316E-001   4.5571E-001   1.1322E-003
    6.201587E+03   1.0000E-099   5.4006E-001   4.5889E-001   1.0470E-003
    6.573700E+03   1.0000E-099   5.4016E-001   4.5886E-001   9.7616E-004
    6.968140E+03   1.0000E-099   5.4695E-001   4.5216E-001   8.9668E-004
    7.386248E+03   1.0000E-099   5.5541E-001   4.4376E-001   8.3762E-004
    7.829443E+03   1.0000E-099   5.6483E-001   4.3437E-001   8.0631E-004
    8.299231E+03   1.0000E-099   5.8473E-001   4.1450E-001   7.6541E-004
    8.797698E+03   1.0000E-099   6.2471E-001   3.7460E-001   6.8658E-004
    9.317435E+03   1.0000E-099   6.7174E-001   3.2764E-001   6.1918E-004
    9.842276E+03   1.0000E-099   6.7249E-001   3.2678E-001   7.2666E-004
    1.036767E+04   1.0000E-099   6.8464E-001   3.1463E-001   7.3310E-004
    1.085074E+04   1.0000E-099   7.5489E-001   2.4468E-001   4.3590E-004
    1.125358E+04   1.0000E-099   8.4087E-001   1.5895E-001   1.7568E-004
    1.158444E+04   1.0000E-099   8.9929E-001   1.0064E-001   7.1281E-005
