#NTIMES: 50
#NSTAGES: 4
#TIMES[d]: 199.16 202.03 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.50 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.55 328.19 332.91 337.70 342.55 347.48 352.47 357.54 362.68 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL: 115
#vel_mid[km/s] ni0 ni1 ni2 ni3
58030.00 2.3400e-10 2.4031e-07 6.7584e-04 9.9932e-01
59510.42 1.0569e-14 1.8050e-08 2.8010e-04 9.9972e-01
60993.45 1.5812e-14 9.0958e-10 3.4076e-05 9.9997e-01
62466.44 3.9844e-14 6.2064e-09 2.0799e-04 9.9979e-01
63912.69 4.3989e-13 1.6006e-08 2.1321e-04 9.9979e-01
65311.62 1.5541e-13 7.0890e-08 3.6294e-04 9.9964e-01
66639.26 3.0402e-11 6.4332e-08 3.2412e-04 9.9968e-01
67870.77 1.8506e-11 4.6107e-08 2.7504e-04 9.9972e-01
68864.47 1.2428e-11 3.5304e-08 2.4134e-04 9.9976e-01
69459.55 9.3979e-12 2.9182e-08 2.2064e-04 9.9978e-01
69744.99 9.6909e-12 2.9884e-08 2.2233e-04 9.9978e-01
69888.26 9.9565e-12 3.0418e-08 2.2433e-04 9.9978e-01
69959.62 9.6183e-12 2.9730e-08 2.2180e-04 9.9978e-01
69991.15 9.4624e-12 2.9404e-08 2.2062e-04 9.9978e-01
69999.53 9.4592e-12 2.9398e-08 2.2060e-04 9.9978e-01
#TIME: 357.54
#NVEL: 115
#vel_mid[km/s] ni0 ni1 ni2 ni3
425.78 8.0467e-01 1.1470e-01 6.4684e-02 1.5952e-02
857.79 7.2945e-01 1.7274e-01 7.6582e-02 2.1228e-02
878.44 8.4309e-01 7.4161e-02 6.6824e-02 1.5921e-02
917.72 7.7525e-01 1.4505e-01 6.3517e-02 1.6186e-02
973.04 8.0107e-01 1.2083e-01 6.2686e-02 1.5423e-02
1034.98 8.1648e-01 9.9106e-02 6.7657e-02 1.6761e-02
1099.97 7.6477e-01 1.5103e-01 6.6839e-02 1.7369e-02
1169.04 8.2842e-01 9.7510e-02 5.9906e-02 1.4160e-02
1242.44 8.2266e-01 9.6988e-02 6.4693e-02 1.5662e-02
1320.45 7.9093e-01 1.2282e-01 6.8729e-02 1.7525e-02
1403.37 7.9827e-01 1.2439e-01 6.2085e-02 1.5263e-02
1491.49 7.5708e-01 1.6123e-01 6.4820e-02 1.6877e-02
1585.14 8.0024e-01 1.2575e-01 5.9507e-02 1.4496e-02
1684.67 8.1483e-01 1.1090e-01 5.9901e-02 1.4378e-02
1790.45 8.1734e-01 1.0307e-01 6.4008e-02 1.5576e-02
1902.87 8.0529e-01 1.1042e-01 6.7392e-02 1.6896e-02
2022.36 7.9524e-01 1.1416e-01 7.2058e-02 1.8544e-02
2149.34 7.6842e-01 1.3271e-01 7.7809e-02 2.1061e-02
2284.30 7.2975e-01 1.5931e-01 8.6028e-02 2.4909e-02
2427.74 6.9499e-01 1.7971e-01 9.5753e-02 2.9546e-02
2580.18 6.3459e-01 2.2103e-01 1.0810e-01 3.6277e-02
2742.19 5.6912e-01 2.7086e-01 1.1775e-01 4.2260e-02
2914.37 4.2324e-01 3.7939e-01 1.4028e-01 5.7085e-02
3097.37 3.8708e-01 4.1667e-01 1.3896e-01 5.7294e-02
3291.85 2.1904e-01 5.7669e-01 1.4234e-01 6.1930e-02
3498.55 1.9970e-01 6.1271e-01 1.3150e-01 5.6092e-02
3718.23 2.5326e-01 5.9693e-01 1.0730e-01 4.2510e-02
3951.70 2.5029e-01 6.1369e-01 9.8101e-02 3.7927e-02
4199.83 1.1738e-01 7.1326e-01 1.1898e-01 5.0383e-02
4463.54 4.3603e-02 7.5967e-01 1.3592e-01 6.0804e-02
4743.81 8.0956e-02 7.2607e-01 1.3366e-01 5.9317e-02
5041.68 4.0880e-02 7.6988e-01 1.3105e-01 5.8187e-02
5358.25 5.3682e-02 7.5605e-01 1.3175e-01 5.8517e-02
5694.70 4.1996e-02 7.6728e-01 1.3196e-01 5.8762e-02
6052.28 6.7221e-02 7.4352e-01 1.3115e-01 5.8110e-02
6432.31 4.0276e-02 7.7409e-01 1.2862e-01 5.7015e-02
6836.20 3.5863e-02 7.7321e-01 1.3196e-01 5.8958e-02
7265.45 9.3013e-02 7.2743e-01 1.2515e-01 5.4402e-02
7721.65 1.2301e-01 7.0321e-01 1.2178e-01 5.2001e-02
8206.56 1.1516e-01 7.1824e-01 1.1729e-01 4.9317e-02
8717.73 1.2470e-01 7.2130e-01 1.0901e-01 4.4994e-02
9214.74 1.4396e-01 7.2448e-01 9.4196e-02 3.7358e-02
9629.11 1.9861e-01 6.9541e-01 7.7111e-02 2.8875e-02
9954.11 1.4098e-01 7.5661e-01 7.4519e-02 2.7889e-02
10245.64 4.8917e-02 8.5190e-01 7.1698e-02 2.7484e-02
10541.49 6.8560e-01 2.4988e-01 5.0980e-02 1.3542e-02
10839.94 1.0699e-01 8.0593e-01 6.3587e-02 2.3493e-02
11119.11 1.0881e-01 8.1456e-01 5.6355e-02 2.0280e-02
11355.83 8.3139e-01 1.2967e-01 3.2213e-02 6.7290e-03
11539.81 2.2755e-01 7.2060e-01 3.9010e-02 1.2843e-02
11677.16 6.3147e-01 3.3824e-01 2.4184e-02 6.1045e-03
11784.05 9.3360e-01 4.3207e-02 1.9931e-02 3.2583e-03
11875.85 1.7242e-01 7.8776e-01 2.9978e-02 9.8382e-03
11963.37 4.6185e-01 5.0128e-01 2.8648e-02 8.2224e-03
12055.39 9.2718e-02 8.4874e-01 4.3639e-02 1.4901e-02
12170.41 8.8468e-01 8.3038e-02 2.7187e-02 5.0981e-03
12360.89 8.3680e-01 1.2611e-01 3.0746e-02 6.3435e-03
12670.46 2.6634e-02 8.9181e-01 5.9294e-02 2.2257e-02
13075.34 5.1034e-01 4.2575e-01 4.9046e-02 1.4859e-02
13530.52 1.5313e-02 8.9035e-01 6.7248e-02 2.7093e-02
14012.75 6.9497e-01 2.3640e-01 5.3561e-02 1.5071e-02
14508.81 4.9601e-01 4.3594e-01 5.2152e-02 1.5900e-02
15002.30 2.3780e-01 6.8596e-01 5.6498e-02 1.9745e-02
15475.29 2.9380e-02 8.0560e-01 1.1548e-01 4.9538e-02
15923.68 5.9605e-02 7.9549e-01 1.0374e-01 4.1167e-02
16355.64 4.3897e-03 9.0711e-01 6.3844e-02 2.4659e-02
16776.27 6.9348e-01 2.1105e-01 7.2925e-02 2.2543e-02
17183.14 5.0042e-01 4.1160e-01 6.6375e-02 2.1605e-02
17580.45 5.5592e-02 8.3258e-01 8.0250e-02 3.1580e-02
17990.34 8.4829e-01 6.1173e-02 7.2829e-02 1.7710e-02
18458.06 6.5518e-01 2.4193e-01 7.8944e-02 2.3948e-02
19084.69 7.3715e-01 1.4302e-01 9.2416e-02 2.7407e-02
19999.79 2.0804e-01 5.7148e-01 1.5128e-01 6.9198e-02
21193.46 1.2183e-02 6.4268e-01 2.1994e-01 1.2520e-01
22528.72 9.7161e-04 5.3078e-01 2.9505e-01 1.7320e-01
23943.32 6.0548e-05 4.0616e-01 3.1878e-01 2.7500e-01
25446.74 4.5331e-03 3.1609e-01 3.3397e-01 3.4541e-01
27044.57 3.9805e-02 1.1890e-01 3.0682e-01 5.3448e-01
28744.18 2.0884e-03 7.3376e-02 3.5306e-01 5.7148e-01
30520.16 1.2466e-02 3.1786e-02 2.0185e-01 7.5390e-01
32243.50 8.8163e-03 2.5668e-02 1.8357e-01 7.8195e-01
33773.01 5.4828e-03 1.9129e-02 1.6058e-01 8.1481e-01
35108.48 7.9245e-05 1.3551e-02 1.3655e-01 8.4982e-01
36326.30 1.5843e-05 4.8076e-03 1.0080e-01 8.9437e-01
37486.70 6.5058e-07 2.6245e-03 7.3371e-02 9.2400e-01
38628.25 6.2292e-08 1.2294e-03 5.2624e-02 9.4615e-01
39768.62 1.3129e-08 7.7070e-04 4.0416e-02 9.5881e-01
40915.31 3.0038e-08 5.0256e-04 3.1323e-02 9.6817e-01
42074.51 1.3010e-08 2.7836e-04 2.2493e-02 9.7723e-01
43252.44 1.1463e-07 1.0951e-04 1.4504e-02 9.8539e-01
44454.05 1.1438e-08 3.5387e-05 9.4665e-03 9.9050e-01
45683.04 9.2479e-09 2.0647e-05 6.0891e-03 9.9389e-01
46941.68 6.9778e-11 1.3031e-05 4.7193e-03 9.9527e-01
48230.81 1.3724e-10 1.3971e-05 5.2727e-03 9.9471e-01
49550.29 4.5727e-11 6.5654e-06 3.1376e-03 9.9686e-01
50899.37 1.2693e-11 2.9135e-06 1.9965e-03 9.9800e-01
52276.86 7.6415e-12 2.1958e-06 2.0803e-03 9.9792e-01
53681.16 4.6802e-11 7.9272e-07 1.3514e-03 9.9865e-01
55110.21 1.5064e-11 2.8090e-07 9.2276e-04 9.9908e-01
56561.17 6.2737e-13 3.6233e-08 1.7533e-04 9.9982e-01
58030.00 1.0787e-12 5.8560e-08 5.2647e-04 9.9947e-01
59510.42 1.2110e-10 1.5930e-07 5.2532e-04 9.9947e-01
60993.45 5.1175e-13 6.0487e-08 3.7438e-04 9.9963e-01
62466.44 5.8146e-15 7.4051e-09 1.1316e-04 9.9989e-01
63912.69 4.1398e-14 3.2179e-09 4.9330e-05 9.9995e-01
65311.62 3.7937e-15 5.7568e-10 2.4158e-05 9.9998e-01
66639.26 1.0167e-13 9.4137e-09 2.3387e-04 9.9977e-01
67870.77 2.6759e-14 3.4041e-08 2.6520e-04 9.9973e-01
68864.47 1.7056e-11 4.3637e-08 2.6797e-04 9.9973e-01
69459.55 1.2984e-11 3.6329e-08 2.4489e-04 9.9976e-01
69744.99 1.3275e-11 3.6877e-08 2.4671e-04 9.9975e-01
69888.26 1.3627e-11 3.7529e-08 2.4886e-04 9.9975e-01
69959.62 1.3166e-11 3.6672e-08 2.4604e-04 9.9975e-01
69991.15 1.2951e-11 3.6286e-08 2.4471e-04 9.9976e-01
69999.53 1.2946e-11 3.6266e-08 2.4470e-04 9.9976e-01
#TIME: 362.68
#NVEL: 115
#vel_mid[km/s] ni0 ni1 ni2 ni3
425.78 8.1732e-01 1.0294e-01 6.4187e-02 1.5558e-02
857.79 8.7290e-01 5.7763e-02 5.6913e-02 1.2424e-02
878.44 7.9644e-01 1.1851e-01 6.7937e-02 1.7114e-02
917.72 8.4679e-01 8.2582e-02 5.7578e-02 1.3054e-02
973.04 7.6902e-01 1.5402e-01 6.1367e-02 1.5590e-02
1034.98 7.6741e-01 1.5143e-01 6.4556e-02 1.6611e-02
1099.97 8.1718e-01 1.0934e-01 5.9279e-02 1.4204e-02
1169.04 7.9526e-01 1.2208e-01 6.6049e-02 1.6612e-02
1242.44 7.7953e-01 1.4332e-01 6.1659e-02 1.5496e-02
1320.45 8.0019e-01 1.1774e-01 6.5721e-02 1.6349e-02
1403.37 8.2351e-01 1.0096e-01 6.1005e-02 1.4527e-02
1491.49 8.0237e-01 1.2509e-01 5.8443e-02 1.4099e-02
1585.14 8.3359e-01 9.3484e-02 5.9121e-02 1.3808e-02
1684.67 8.2239e-01 1.0408e-01 5.9464e-02 1.4070e-02
1790.45 8.1657e-01 1.0668e-01 6.1861e-02 1.4886e-02
1902.87 8.0802e-01 1.0891e-01 6.6564e-02 1.6512e-02
2022.36 7.7423e-01 1.3222e-01 7.3954e-02 1.9597e-02
2149.34 7.7083e-01 1.3111e-01 7.7235e-02 2.0820e-02
2284.30 7.3322e-01 1.5539e-01 8.6410e-02 2.4979e-02
2427.74 6.9116e-01 1.8332e-01 9.5851e-02 2.9667e-02
2580.18 6.2349e-01 2.3483e-01 1.0609e-01 3.5584e-02
2742.19 5.7272e-01 2.6693e-01 1.1799e-01 4.2357e-02
2914.37 4.7388e-01 3.4584e-01 1.2979e-01 5.0493e-02
3097.37 3.8485e-01 4.2215e-01 1.3687e-01 5.6126e-02
3291.85 2.3432e-01 5.6583e-01 1.3969e-01 6.0159e-02
3498.55 1.8224e-01 6.2947e-01 1.3181e-01 5.6477e-02
3718.23 2.3910e-01 6.0991e-01 1.0801e-01 4.2988e-02
3951.70 2.5513e-01 6.0747e-01 9.9044e-02 3.8350e-02
4199.83 1.1961e-01 7.0845e-01 1.2071e-01 5.1225e-02
4463.54 4.7333e-02 7.5767e-01 1.3475e-01 6.0244e-02
4743.81 1.0635e-01 7.0682e-01 1.3002e-01 5.6810e-02
5041.68 6.8384e-02 7.3896e-01 1.3331e-01 5.9344e-02
5358.25 3.3876e-02 7.7696e-01 1.3080e-01 5.8363e-02
5694.70 4.6432e-02 7.5918e-01 1.3431e-01 6.0079e-02
6052.28 4.7524e-02 7.6106e-01 1.3237e-01 5.9050e-02
6432.31 6.0798e-02 7.5353e-01 1.2880e-01 5.6872e-02
6836.20 3.6399e-02 7.7301e-01 1.3199e-01 5.8604e-02
7265.45 5.6714e-02 7.5414e-01 1.3107e-01 5.8079e-02
7721.65 8.6727e-02 7.3553e-01 1.2399e-01 5.3753e-02
8206.56 9.2636e-02 7.4323e-01 1.1523e-01 4.8907e-02
8717.73 2.0340e-01 6.5442e-01 1.0170e-01 4.0488e-02
9214.74 1.2267e-01 7.4703e-01 9.3500e-02 3.6801e-02
9629.11 1.3992e-01 7.5087e-01 7.8990e-02 3.0220e-02
9954.11 1.5196e-01 7.4936e-01 7.1870e-02 2.6804e-02
10245.64 6.0665e-02 8.3615e-01 7.4664e-02 2.8522e-02
10541.49 1.2093e-01 7.8901e-01 6.5701e-02 2.4366e-02
10839.94 1.2647e-01 7.8635e-01 6.3761e-02 2.3423e-02
11119.11 7.9491e-02 8.4347e-01 5.6505e-02 2.0538e-02
11355.83 4.4364e-01 5.0267e-01 4.1182e-02 1.2514e-02
11539.81 5.1741e-01 4.4054e-01 3.2783e-02 9.2672e-03
11677.16 9.0979e-01 6.5520e-02 2.1036e-02 3.6494e-03
11784.05 7.9617e-01 1.7718e-01 2.2035e-02 4.6144e-03
11875.85 6.8486e-01 2.8686e-01 2.2842e-02 5.4317e-03
11963.37 2.4715e-01 7.1153e-01 3.1309e-02 1.0010e-02
12055.39 8.3720e-01 1.3485e-01 2.3300e-02 4.6549e-03
12170.41 8.6763e-01 1.0031e-01 2.6879e-02 5.1841e-03
12360.89 3.0627e-01 6.3857e-01 4.1606e-02 1.3560e-02
12670.46 1.7557e-02 9.0340e-01 5.7493e-02 2.1554e-02
13075.34 4.9249e-01 4.4221e-01 4.9951e-02 1.5349e-02
13530.52 3.7976e-01 5.5039e-01 5.2622e-02 1.7230e-02
14012.75 3.7322e-01 5.5517e-01 5.3951e-02 1.7654e-02
14508.81 9.8015e-02 7.9955e-01 7.3726e-02 2.8707e-02
15002.30 2.9138e-01 6.0988e-01 7.5565e-02 2.3177e-02
15475.29 7.7781e-01 1.5471e-01 5.4218e-02 1.3256e-02
15923.68 3.6415e-02 8.6498e-01 7.1154e-02 2.7453e-02
16355.64 3.8774e-01 5.1301e-01 7.9769e-02 1.9488e-02
16776.27 4.5163e-01 4.8507e-01 4.8222e-02 1.5073e-02
17183.14 3.2415e-01 5.5092e-01 9.1053e-02 3.3877e-02
17580.45 4.3491e-01 4.8259e-01 6.1748e-02 2.0753e-02
17990.34 6.5726e-01 2.5381e-01 6.8792e-02 2.0142e-02
18458.06 4.4269e-01 4.4673e-01 8.2326e-02 2.8255e-02
19084.69 3.0850e-02 7.9696e-01 1.1965e-01 5.2537e-02
19999.79 2.2122e-01 5.7394e-01 1.4253e-01 6.2314e-02
21193.46 8.6874e-02 5.6799e-01 2.3497e-01 1.1016e-01
22528.72 1.4932e-01 4.1371e-01 2.6293e-01 1.7404e-01
23943.32 4.6213e-05 4.4260e-01 3.0850e-01 2.4885e-01
25446.74 3.8587e-03 2.9224e-01 4.0791e-01 2.9600e-01
27044.57 5.3834e-04 2.3036e-01 3.3441e-01 4.3469e-01
28744.18 2.1385e-03 1.3193e-01 3.2937e-01 5.3656e-01
30520.16 8.0658e-04 6.8747e-02 2.6833e-01 6.6211e-01
32243.50 7.8766e-03 2.3957e-02 1.7796e-01 7.9021e-01
33773.01 4.8975e-03 1.7832e-02 1.5553e-01 8.2174e-01
35108.48 2.8462e-03 1.2667e-02 1.3261e-01 8.5188e-01
36326.30 4.8886e-05 6.1691e-03 1.1695e-01 8.7683e-01
37486.70 6.0341e-06 3.1521e-03 8.2081e-02 9.1476e-01
38628.25 4.2564e-06 1.4021e-03 5.3759e-02 9.4484e-01
39768.62 2.1001e-06 7.2833e-04 3.9263e-02 9.6001e-01
40915.31 1.1061e-08 3.1778e-04 2.6373e-02 9.7331e-01
42074.51 2.0665e-09 1.4141e-04 1.7663e-02 9.8220e-01
43252.44 1.3509e-09 1.5593e-04 1.8056e-02 9.8179e-01
44454.05 3.9379e-09 1.0358e-04 1.3806e-02 9.8609e-01
45683.04 2.9428e-08 4.2609e-05 9.4441e-03 9.9051e-01
46941.68 1.9772e-09 7.8761e-06 3.6608e-03 9.9633e-01
48230.81 2.1622e-09 5.2818e-06 2.8919e-03 9.9710e-01
49550.29 2.5640e-11 4.7390e-06 2.6448e-03 9.9735e-01
50899.37 1.2711e-11 2.7138e-06 1.9902e-03 9.9801e-01
52276.86 9.1165e-12 2.4877e-06 2.2223e-03 9.9778e-01
53681.16 2.6569e-12 1.2652e-06 1.5993e-03 9.9840e-01
55110.21 5.7730e-13 3.1966e-07 5.5965e-04 9.9944e-01
56561.17 3.1007e-12 7.5592e-08 2.2459e-04 9.9978e-01
58030.00 1.6158e-13 1.1835e-08 7.9730e-05 9.9992e-01
59510.42 5.4485e-14 5.7068e-09 1.5639e-04 9.9984e-01
60993.45 8.9549e-13 3.2227e-08 2.5810e-04 9.9974e-01
62466.44 3.8410e-10 3.4446e-07 7.6594e-04 9.9923e-01
63912.69 7.5203e-13 1.9929e-07 6.0031e-04 9.9940e-01
65311.62 8.0715e-16 1.8396e-09 5.1475e-05 9.9995e-01
66639.26 4.9530e-13 1.6883e-08 2.6726e-04 9.9973e-01
67870.77 1.2853e-15 1.2840e-10 1.4971e-05 9.9999e-01
68864.47 4.2410e-14 6.1309e-09 1.8189e-04 9.9982e-01
69459.55 1.0977e-14 2.6491e-09 1.5898e-04 9.9984e-01
69744.99 3.6307e-15 7.7519e-10 1.5279e-04 9.9985e-01
69888.26 2.5796e-15 4.6814e-10 1.5210e-04 9.9985e-01
69959.62 2.3548e-15 4.5468e-10 1.5034e-04 9.9985e-01
69991.15 4.0820e-15 7.8232e-10 1.5057e-04 9.9985e-01
69999.53 4.0505e-15 7.8192e-10 1.5055e-04 9.9985e-01
#TIME: 367.89
#NVEL: 115
#vel_mid[km/s] ni0 ni1 ni2 ni3
425.78 7.7078e-01 1.5432e-01 5.9850e-02 1.5052e-02
857.79 8.2721e-01 9.4640e-02 6.3109e-02 1.5040e-02
878.44 6.7599e-01 2.4564e-01 6.1450e-02 1.6917e-02
917.72 7.5426e-01 1.7368e-01 5.7448e-02 1.4615e-02
973.04 8.0604e-01 1.1252e-01 6.5275e-02 1.6169e-02
1034.98 8.2983e-01 9.3351e-02 6.2119e-02 1.4700e-02
1099.97 8.3375e-01 8.6663e-02 6.4314e-02 1.5277e-02
1169.04 7.6348e-01 1.5770e-01 6.2721e-02 1.6104e-02
1242.44 7.7215e-01 1.5285e-01 5.9905e-02 1.5094e-02
1320.45 8.2471e-01 1.0395e-01 5.7760e-02 1.3575e-02
1403.37 8.2276e-01 1.0240e-01 6.0501e-02 1.4343e-02
1491.49 7.9324e-01 1.3052e-01 6.1142e-02 1.5102e-02
1585.14 8.2480e-01 1.0283e-01 5.8554e-02 1.3817e-02
1684.67 7.9849e-01 1.2694e-01 5.9952e-02 1.4622e-02
1790.45 8.1876e-01 1.0201e-01 6.3799e-02 1.5430e-02
1902.87 8.1769e-01 1.0173e-01 6.4768e-02 1.5811e-02
2022.36 7.8972e-01 1.2352e-01 6.9002e-02 1.7757e-02
2149.34 7.6850e-01 1.3186e-01 7.8377e-02 2.1265e-02
2284.30 7.5330e-01 1.4014e-01 8.3221e-02 2.3343e-02
2427.74 7.0397e-01 1.7885e-01 9.0134e-02 2.7046e-02
2580.18 6.2245e-01 2.3697e-01 1.0531e-01 3.5266e-02
2742.19 5.7833e-01 2.6685e-01 1.1438e-01 4.0435e-02
2914.37 4.8348e-01 3.4003e-01 1.2741e-01 4.9070e-02
3097.37 3.8300e-01 4.2884e-01 1.3379e-01 5.4370e-02
3291.85 2.4110e-01 5.6141e-01 1.3818e-01 5.9308e-02
3498.55 1.8377e-01 6.3043e-01 1.3018e-01 5.5619e-02
3718.23 2.4945e-01 6.0189e-01 1.0659e-01 4.2071e-02
3951.70 2.8529e-01 5.8731e-01 9.2519e-02 3.4885e-02
4199.83 9.2337e-02 7.4200e-01 1.1643e-01 4.9237e-02
4463.54 3.4231e-02 7.7193e-01 1.3394e-01 5.9905e-02
4743.81 7.8482e-02 7.3320e-01 1.3089e-01 5.7433e-02
5041.68 5.3764e-02 7.6446e-01 1.2625e-01 5.5522e-02
5358.25 3.8031e-02 7.7000e-01 1.3275e-01 5.9212e-02
5694.70 4.3331e-02 7.7192e-01 1.2821e-01 5.6544e-02
6052.28 5.9142e-02 7.6187e-01 1.2449e-01 5.4504e-02
6432.31 6.1177e-02 7.5550e-01 1.2756e-01 5.5762e-02
6836.20 4.7502e-02 7.6457e-01 1.3035e-01 5.7586e-02
7265.45 6.7078e-02 7.5663e-01 1.2297e-01 5.3327e-02
7721.65 1.0249e-01 7.3017e-01 1.1758e-01 4.9752e-02
8206.56 9.1867e-02 7.3780e-01 1.1947e-01 5.0869e-02
8717.73 2.8692e-01 5.7940e-01 9.6677e-02 3.7000e-02
9214.74 1.1695e-01 7.5086e-01 9.4421e-02 3.7761e-02
9629.11 2.0569e-01 6.8489e-01 7.9614e-02 2.9805e-02
9954.11 8.3839e-02 8.1016e-01 7.6572e-02 2.9432e-02
10245.64 2.1754e-02 8.8065e-01 7.0532e-02 2.7066e-02
10541.49 4.0722e-02 8.6294e-01 6.9857e-02 2.6481e-02
10839.94 8.6544e-01 8.9778e-02 3.7227e-02 7.5512e-03
11119.11 3.7538e-01 5.6271e-01 4.6872e-02 1.5038e-02
11355.83 1.4845e-01 7.8894e-01 4.6458e-02 1.6144e-02
11539.81 4.1533e-01 5.4036e-01 3.4077e-02 1.0232e-02
11677.16 9.1230e-01 6.3526e-02 2.0630e-02 3.5428e-03
11784.05 8.8415e-01 9.3988e-02 1.8534e-02 3.3244e-03
11875.85 2.5981e-01 7.0088e-01 2.9854e-02 9.4571e-03
11963.37 2.2075e-01 7.3723e-01 3.1822e-02 1.0198e-02
12055.39 8.6925e-01 1.0372e-01 2.2741e-02 4.2890e-03
12170.41 8.7002e-01 9.6572e-02 2.8002e-02 5.4072e-03
12360.89 8.5161e-01 1.1380e-01 2.8807e-02 5.7807e-03
12670.46 1.2713e-01 8.0291e-01 5.1460e-02 1.8494e-02
13075.34 7.9080e-01 1.5776e-01 4.1684e-02 9.7511e-03
13530.52 6.8524e-01 2.5911e-01 4.3936e-02 1.1716e-02
14012.75 3.6162e-01 5.4368e-01 6.9507e-02 2.5188e-02
14508.81 2.6215e-02 8.4857e-01 8.9509e-02 3.5702e-02
15002.30 7.0449e-01 2.0918e-01 6.7519e-02 1.8808e-02
15475.29 2.7249e-02 8.7980e-01 6.6599e-02 2.6349e-02
15923.68 2.1233e-01 7.0143e-01 6.3251e-02 2.2984e-02
16355.64 7.3405e-02 8.3990e-01 6.2284e-02 2.4411e-02
16776.27 6.2676e-01 3.0824e-01 5.4043e-02 1.0955e-02
17183.14 8.0352e-01 1.2928e-01 5.4282e-02 1.2924e-02
17580.45 3.0166e-02 8.3011e-01 9.7453e-02 4.2274e-02
17990.34 5.1450e-03 8.6968e-01 9.2303e-02 3.2872e-02
18458.06 7.9250e-01 1.2243e-01 6.7760e-02 1.7313e-02
19084.69 3.4898e-01 5.2040e-01 9.4842e-02 3.5777e-02
19999.79 2.1756e-03 7.8374e-01 1.4557e-01 6.8510e-02
21193.46 5.4666e-01 1.8028e-01 1.8606e-01 8.6999e-02
22528.72 4.4536e-01 1.4529e-01 2.5025e-01 1.5910e-01
23943.32 7.3227e-03 4.3692e-01 3.0808e-01 2.4767e-01
25446.74 3.2947e-03 3.3362e-01 3.3202e-01 3.3106e-01
27044.57 1.3190e-04 1.4014e-01 4.6604e-01 3.9369e-01
28744.18 4.1781e-05 1.3007e-01 3.5050e-01 5.1939e-01
30520.16 8.1623e-04 5.2568e-02 3.0433e-01 6.4229e-01
32243.50 8.3403e-03 2.4768e-02 1.8072e-01 7.8617e-01
33773.01 2.3651e-04 2.1635e-02 2.0273e-01 7.7540e-01
35108.48 3.1702e-05 1.0272e-02 1.6228e-01 8.2742e-01
36326.30 8.9645e-05 7.9563e-03 1.1885e-01 8.7310e-01
37486.70 5.5269e-07 3.8389e-03 8.5175e-02 9.1099e-01
38628.25 2.6503e-07 1.8140e-03 5.9353e-02 9.3883e-01
39768.62 1.2660e-06 5.3610e-04 3.5638e-02 9.6382e-01
40915.31 7.5751e-07 5.1980e-04 3.2028e-02 9.6745e-01
42074.51 4.7949e-07 3.6011e-04 2.5327e-02 9.7431e-01
43252.44 6.2843e-10 1.0641e-04 1.4611e-02 9.8528e-01
44454.05 2.3023e-10 3.5966e-05 8.4780e-03 9.9149e-01
45683.04 1.4335e-10 2.6371e-05 8.1070e-03 9.9187e-01
46941.68 4.6507e-10 3.1819e-05 7.6956e-03 9.9227e-01
48230.81 4.6491e-09 1.7725e-05 5.7532e-03 9.9423e-01
49550.29 6.4606e-10 5.0083e-06 2.7436e-03 9.9725e-01
50899.37 7.3433e-10 2.4829e-06 1.8672e-03 9.9813e-01
52276.86 7.3113e-12 2.0128e-06 2.1797e-03 9.9782e-01
53681.16 1.9669e-12 1.1685e-06 1.5967e-03 9.9840e-01
55110.21 6.5607e-13 2.9691e-07 5.5111e-04 9.9945e-01
56561.17 6.4000e-13 2.5605e-07 9.1057e-04 9.9909e-01
58030.00 3.5900e-10 3.3480e-07 7.3852e-04 9.9926e-01
59510.42 1.7666e-11 4.0569e-07 1.0454e-03 9.9895e-01
60993.45 2.4974e-13 1.7012e-08 4.3365e-04 9.9957e-01
62466.44 3.0863e-13 4.0051e-08 4.2456e-04 9.9958e-01
63912.69 1.1458e-12 7.3100e-08 5.2015e-04 9.9948e-01
65311.62 1.2119e-10 1.6091e-07 5.1614e-04 9.9948e-01
66639.26 6.7739e-11 1.0711e-07 4.3362e-04 9.9957e-01
67870.77 3.6110e-11 6.6237e-08 3.7367e-04 9.9963e-01
68864.47 2.1797e-11 4.5238e-08 3.3009e-04 9.9967e-01
69459.55 2.4437e-11 5.5480e-08 3.0176e-04 9.9970e-01
69744.99 2.4644e-11 5.5560e-08 3.0392e-04 9.9970e-01
69888.26 2.5319e-11 5.6603e-08 3.0664e-04 9.9969e-01
69959.62 2.4461e-11 5.5301e-08 3.0314e-04 9.9970e-01
69991.15 2.4067e-11 5.4722e-08 3.0159e-04 9.9970e-01
69999.53 2.4065e-11 5.4706e-08 3.0159e-04 9.9970e-01
#TIME: 373.18
#NVEL: 115
#vel_mid[km/s] ni0 ni1 ni2 ni3
425.78 8.3720e-01 9.0475e-02 5.8730e-02 1.3595e-02
857.79 2.2792e-01 6.6993e-01 7.5299e-02 2.6855e-02
878.44 8.5717e-01 8.2147e-02 4.9896e-02 1.0792e-02
917.72 7.9737e-01 1.2081e-01 6.5516e-02 1.6301e-02
973.04 7.4352e-01 1.8173e-01 5.9484e-02 1.5265e-02
1034.98 7.8901e-01 1.3310e-01 6.2356e-02 1.5535e-02
