#NTIMES: 50
#NSTAGES: 4
#TIMES[d]: 199.16 202.03 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.50 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.55 328.19 332.91 337.70 342.55 347.48 352.47 357.54 362.68 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL: 115
#vel_mid[km/s] c0 c1 c2 c3
58030.00 4.9666e-10 5.3572e-05 2.3842e-02 9.7610e-01
59510.42 3.2254e-10 3.0176e-05 1.7889e-02 9.8208e-01
60993.45 3.9465e-13 7.4908e-07 3.0577e-03 9.9694e-01
62466.44 9.3513e-14 2.9641e-07 1.9291e-03 9.9807e-01
63912.69 1.0427e-12 1.1691e-06 3.7419e-03 9.9626e-01
65311.62 2.8911e-13 9.6838e-08 1.6099e-03 9.9839e-01
66639.26 2.6657e-14 2.7659e-08 8.9327e-04 9.9911e-01
67870.77 1.9897e-15 1.5116e-08 4.6856e-04 9.9953e-01
68864.47 3.0893e-15 8.7236e-09 3.3126e-04 9.9967e-01
69459.55 3.4828e-16 7.5187e-09 3.0502e-04 9.9969e-01
69744.99 1.2952e-15 1.7935e-08 4.7167e-04 9.9953e-01
69888.26 1.2092e-15 1.7165e-08 4.6134e-04 9.9954e-01
69959.62 1.1666e-15 1.6803e-08 4.5634e-04 9.9954e-01
69991.15 1.1492e-15 1.6633e-08 4.5410e-04 9.9955e-01
69999.53 1.1531e-15 1.6625e-08 4.5394e-04 9.9955e-01
#TIME: 337.70
#NVEL: 115
#vel_mid[km/s] c0 c1 c2 c3
425.78 1.2043e-01 8.5903e-01 2.0503e-02 3.9625e-05
857.79 3.3065e-02 9.1036e-01 5.6308e-02 2.6502e-04
878.44 2.4994e-01 7.3028e-01 1.9728e-02 4.6932e-05
917.72 4.2621e-01 5.5884e-01 1.4913e-02 3.0842e-05
973.04 6.6279e-02 9.1001e-01 2.3666e-02 4.6231e-05
1034.98 7.7746e-02 8.9932e-01 2.2888e-02 4.9305e-05
1099.97 1.6774e-01 8.1179e-01 2.0432e-02 4.4506e-05
1169.04 1.0510e-01 8.7298e-01 2.1878e-02 4.3962e-05
1242.44 9.2959e-02 8.8328e-01 2.3682e-02 7.8308e-05
1320.45 9.5830e-02 8.8300e-01 2.1134e-02 4.1053e-05
1403.37 1.0394e-01 8.7318e-01 2.2832e-02 4.7203e-05
1491.49 1.4205e-01 8.3805e-01 1.9866e-02 3.8203e-05
1585.14 1.4471e-01 8.3610e-01 1.9161e-02 3.5247e-05
1684.67 1.2090e-01 8.5849e-01 2.0568e-02 3.9004e-05
1790.45 1.4367e-01 8.3532e-01 2.0967e-02 4.2706e-05
1902.87 1.0021e-01 8.7667e-01 2.3074e-02 4.8371e-05
2022.36 7.9327e-02 8.9501e-01 2.5608e-02 5.8524e-05
2149.34 5.0101e-02 9.1912e-01 3.0697e-02 8.0378e-05
2284.30 3.1936e-02 9.3572e-01 3.2259e-02 8.8545e-05
2427.74 1.7410e-02 9.4398e-01 3.8486e-02 1.2018e-04
2580.18 1.0661e-02 9.4705e-01 4.2147e-02 1.4195e-04
2742.19 7.8566e-03 9.4592e-01 4.6052e-02 1.6968e-04
2914.37 3.9055e-03 9.4476e-01 5.1141e-02 1.9136e-04
3097.37 2.2617e-03 9.4186e-01 5.5676e-02 2.0197e-04
3291.85 2.7361e-03 9.3220e-01 6.4832e-02 2.3608e-04
3498.55 5.6802e-03 9.2947e-01 6.4644e-02 2.1041e-04
3718.23 7.8261e-02 8.7465e-01 4.6979e-02 1.1416e-04
3951.70 2.3654e-01 7.2891e-01 3.4476e-02 7.4734e-05
4199.83 1.9505e-01 7.5901e-01 4.5819e-02 1.2082e-04
4463.54 1.9584e-01 7.5795e-01 4.6077e-02 1.3792e-04
4743.81 2.3547e-01 7.2789e-01 3.6529e-02 1.0750e-04
5041.68 2.5265e-01 7.1514e-01 3.2109e-02 9.6687e-05
5358.25 2.6475e-01 7.0766e-01 2.7514e-02 7.8330e-05
5694.70 2.6251e-01 7.1132e-01 2.6092e-02 7.6283e-05
6052.28 2.6156e-01 7.1045e-01 2.7908e-02 8.1465e-05
6432.31 2.5383e-01 7.2032e-01 2.5781e-02 7.2156e-05
6836.20 2.5793e-01 7.1604e-01 2.5966e-02 7.2179e-05
7265.45 2.7605e-01 6.9886e-01 2.5029e-02 6.9242e-05
7721.65 2.6561e-01 7.1080e-01 2.3527e-02 6.2988e-05
8206.56 2.9561e-01 6.8201e-01 2.2323e-02 5.6925e-05
8717.73 3.1457e-01 6.6508e-01 2.0307e-02 4.5837e-05
9214.74 3.6430e-01 6.1873e-01 1.6936e-02 3.1876e-05
9629.11 3.8076e-01 6.0382e-01 1.5399e-02 2.5006e-05
9954.11 4.0232e-01 5.8259e-01 1.5065e-02 2.7247e-05
10245.64 4.0218e-01 5.8166e-01 1.6127e-02 2.4711e-05
10541.49 3.9247e-01 5.9049e-01 1.7008e-02 2.7110e-05
10839.94 4.2405e-01 5.6075e-01 1.5173e-02 2.2298e-05
11119.11 4.2271e-01 5.6245e-01 1.4824e-02 1.4878e-05
11355.83 3.7570e-01 6.1290e-01 1.1389e-02 1.2800e-05
11539.81 4.3100e-01 5.5861e-01 1.0381e-02 1.0050e-05
11677.16 4.1947e-01 5.7314e-01 7.3859e-03 5.9886e-06
11784.05 4.2212e-01 5.7014e-01 7.7376e-03 6.1539e-06
11875.85 3.8478e-01 6.0939e-01 5.8272e-03 4.5978e-06
11963.37 3.6920e-01 6.2301e-01 7.7830e-03 6.5881e-06
12055.39 3.2441e-01 6.6623e-01 9.3494e-03 9.1833e-06
12170.41 4.0502e-01 5.8516e-01 9.8091e-03 1.0582e-05
12360.89 1.4699e-01 8.3714e-01 1.5859e-02 1.4033e-05
12670.46 2.4141e-02 9.4668e-01 2.9156e-02 2.7070e-05
13075.34 9.5925e-03 9.5925e-01 3.1112e-02 4.1610e-05
13530.52 7.8440e-03 9.4572e-01 4.6365e-02 7.4672e-05
14012.75 3.8976e-03 9.2785e-01 6.6227e-02 2.0293e-03
14508.81 4.1005e-03 9.6140e-01 3.4445e-02 5.4583e-05
15002.30 4.4439e-03 9.5037e-01 4.4094e-02 1.0879e-03
15475.29 2.8570e-03 9.6422e-01 3.1985e-02 9.3822e-04
15923.68 4.3292e-03 9.4658e-01 4.7961e-02 1.1287e-03
16355.64 8.4131e-03 8.3589e-01 1.5530e-01 4.0227e-04
16776.27 9.8422e-03 9.5781e-01 3.2301e-02 4.6002e-05
17183.14 6.4781e-03 9.4202e-01 5.1439e-02 6.7031e-05
17580.45 1.0222e-02 9.3972e-01 4.9956e-02 1.0434e-04
17990.34 1.0217e-02 9.2852e-01 6.1143e-02 1.1766e-04
18458.06 6.9106e-03 9.4577e-01 4.7211e-02 1.1156e-04
19084.69 2.8838e-02 9.1336e-01 5.7623e-02 1.7526e-04
19999.79 2.7270e-03 9.0818e-01 8.8722e-02 3.7061e-04
21193.46 1.9510e-03 7.6662e-01 2.2987e-01 1.5596e-03
22528.72 7.3140e-04 8.5607e-01 1.4128e-01 1.9210e-03
23943.32 1.9346e-04 8.0087e-01 1.9501e-01 3.9235e-03
25446.74 1.9422e-04 7.3865e-01 2.5393e-01 7.2248e-03
27044.57 1.7494e-04 6.4538e-01 3.3525e-01 1.9202e-02
28744.18 2.7370e-04 5.4758e-01 4.2470e-01 2.7446e-02
30520.16 1.1084e-05 3.3213e-02 8.9638e-01 7.0393e-02
32243.50 7.2015e-06 7.7689e-02 8.4086e-01 8.1443e-02
33773.01 1.8936e-05 3.2732e-01 5.8436e-01 8.8299e-02
35108.48 1.3546e-05 2.6691e-01 6.1326e-01 1.1982e-01
36326.30 1.2648e-05 2.0532e-01 6.2972e-01 1.6494e-01
37486.70 8.4976e-08 2.7452e-03 7.4294e-01 2.5431e-01
38628.25 1.6572e-07 6.9864e-03 6.8163e-01 3.1139e-01
39768.62 9.9532e-07 7.2959e-02 5.5830e-01 3.6874e-01
40915.31 8.1641e-07 4.7778e-02 4.9960e-01 4.5262e-01
42074.51 2.4085e-08 1.5372e-03 9.0166e-02 9.0830e-01
43252.44 1.0962e-08 3.9781e-04 4.6262e-02 9.5334e-01
44454.05 9.3666e-09 4.2310e-04 4.8667e-02 9.5091e-01
45683.04 1.4617e-09 1.2547e-04 2.8416e-02 9.7146e-01
46941.68 5.7644e-10 3.9215e-05 1.4647e-02 9.8531e-01
48230.81 2.6207e-08 8.1945e-04 7.2389e-02 9.2679e-01
49550.29 7.4681e-09 1.7153e-03 1.2905e-01 8.6924e-01
50899.37 1.4570e-10 7.8004e-05 2.3849e-02 9.7607e-01
52276.86 3.9622e-12 3.5733e-06 6.0953e-03 9.9390e-01
53681.16 2.0550e-12 2.0595e-06 4.7718e-03 9.9523e-01
55110.21 1.8319e-11 1.8625e-05 6.3202e-03 9.9366e-01
56561.17 2.8020e-11 1.1671e-05 1.1912e-02 9.8808e-01
58030.00 2.4731e-09 5.8247e-05 2.4794e-02 9.7515e-01
59510.42 9.8774e-10 3.2865e-05 1.8613e-02 9.8135e-01
60993.45 1.0383e-10 1.8766e-05 1.4077e-02 9.8590e-01
62466.44 2.1735e-11 1.0773e-05 1.0684e-02 9.8931e-01
63912.69 9.8895e-14 2.9959e-07 1.9263e-03 9.9807e-01
65311.62 2.1480e-14 1.1247e-07 1.1805e-03 9.9882e-01
66639.26 7.7033e-14 2.3441e-07 1.6858e-03 9.9831e-01
67870.77 5.5597e-13 1.6135e-07 1.9208e-03 9.9808e-01
68864.47 3.4166e-15 3.2935e-08 1.0101e-03 9.9899e-01
69459.55 4.7317e-14 2.7584e-08 9.2604e-04 9.9907e-01
69744.99 4.5557e-14 2.6632e-08 9.1499e-04 9.9908e-01
69888.26 4.2335e-14 2.5398e-08 8.9523e-04 9.9910e-01
69959.62 4.0921e-14 2.4797e-08 8.8498e-04 9.9911e-01
69991.15 4.0256e-14 2.4513e-08 8.8100e-04 9.9912e-01
69999.53 4.0224e-14 2.4508e-08 8.8091e-04 9.9912e-01
#TIME: 342.55
#NVEL: 115
#vel_mid[km/s] c0 c1 c2 c3
425.78 1.0754e-01 8.7200e-01 2.0419e-02 4.0163e-05
857.79 6.1294e-02 9.1953e-01 1.9111e-02 6.7956e-05
878.44 8.3871e-02 8.9525e-01 2.0840e-02 4.0633e-05
917.72 2.8153e-01 7.0031e-01 1.8114e-02 3.8969e-05
973.04 6.1281e-02 9.1734e-01 2.1343e-02 4.0189e-05
1034.98 1.0998e-01 8.6837e-01 2.1606e-02 4.4686e-05
1099.97 1.4913e-01 8.3179e-01 1.9037e-02 3.7266e-05
1169.04 1.7267e-01 8.0536e-01 2.1918e-02 4.6978e-05
1242.44 1.4183e-01 8.3671e-01 2.1419e-02 4.5175e-05
1320.45 1.5392e-01 8.2575e-01 2.0282e-02 4.1215e-05
1403.37 9.0645e-02 8.8764e-01 2.1676e-02 4.0826e-05
1491.49 1.8833e-01 7.9176e-01 1.9875e-02 3.9512e-05
1585.14 1.4287e-01 8.3755e-01 1.9545e-02 3.6688e-05
1684.67 8.8414e-02 8.9161e-01 1.9938e-02 3.6404e-05
1790.45 1.4984e-01 8.2888e-01 2.1231e-02 4.3135e-05
1902.87 1.1006e-01 8.6600e-01 2.3887e-02 5.2476e-05
2022.36 6.9403e-02 9.0443e-01 2.6107e-02 5.9381e-05
2149.34 5.4754e-02 9.1602e-01 2.9152e-02 7.2473e-05
2284.30 2.8739e-02 9.3800e-01 3.3168e-02 9.1489e-05
2427.74 2.0002e-02 9.4316e-01 3.6722e-02 1.1116e-04
2580.18 1.1241e-02 9.4805e-01 4.0579e-02 1.3313e-04
2742.19 7.1437e-03 9.4715e-01 4.5542e-02 1.6106e-04
2914.37 3.9399e-03 9.4589e-01 4.9984e-02 1.8344e-04
3097.37 2.1972e-03 9.4225e-01 5.5355e-02 1.9712e-04
3291.85 2.7690e-03 9.3274e-01 6.4259e-02 2.3299e-04
3498.55 5.0475e-03 9.2973e-01 6.5019e-02 2.0685e-04
3718.23 7.9617e-02 8.7125e-01 4.9016e-02 1.1631e-04
3951.70 2.3913e-01 7.2640e-01 3.4396e-02 7.3505e-05
4199.83 2.0113e-01 7.5366e-01 4.5092e-02 1.1378e-04
4463.54 2.0032e-01 7.5706e-01 4.2499e-02 1.1965e-04
4743.81 2.3166e-01 7.3251e-01 3.5721e-02 1.0620e-04
5041.68 2.4367e-01 7.2727e-01 2.8976e-02 8.1084e-05
5358.25 2.6550e-01 7.0680e-01 2.7620e-02 7.8050e-05
5694.70 2.6239e-01 7.1003e-01 2.7508e-02 7.8541e-05
6052.28 2.5843e-01 7.1459e-01 2.6903e-02 7.4154e-05
6432.31 2.6117e-01 7.1329e-01 2.5470e-02 7.4673e-05
6836.20 2.6006e-01 7.1504e-01 2.4833e-02 6.6936e-05
7265.45 2.5849e-01 7.1528e-01 2.6149e-02 7.6440e-05
7721.65 2.8621e-01 6.9123e-01 2.2503e-02 5.9361e-05
8206.56 2.9750e-01 6.8112e-01 2.1327e-02 5.2119e-05
8717.73 3.2851e-01 6.5210e-01 1.9347e-02 4.3122e-05
9214.74 3.3993e-01 6.4213e-01 1.7909e-02 3.5491e-05
9629.11 4.1394e-01 5.7271e-01 1.3325e-02 2.3168e-05
9954.11 4.2179e-01 5.6407e-01 1.4120e-02 2.1238e-05
10245.64 3.9920e-01 5.8749e-01 1.3291e-02 1.7827e-05
10541.49 3.7778e-01 6.0663e-01 1.5559e-02 2.4385e-05
10839.94 3.6663e-01 6.1485e-01 1.8493e-02 2.8128e-05
11119.11 5.1513e-01 4.7534e-01 9.5198e-03 1.1314e-05
11355.83 4.1968e-01 5.6980e-01 1.0513e-02 1.1660e-05
11539.81 4.7026e-01 5.2212e-01 7.6113e-03 6.8642e-06
11677.16 4.3168e-01 5.6201e-01 6.3076e-03 4.1749e-06
11784.05 4.6602e-01 5.2629e-01 7.6795e-03 6.1035e-06
11875.85 4.4679e-01 5.4559e-01 7.6119e-03 5.8203e-06
11963.37 3.8757e-01 6.0526e-01 7.1689e-03 6.0332e-06
12055.39 2.9786e-01 6.9133e-01 1.0795e-02 1.1195e-05
12170.41 4.2782e-01 5.6086e-01 1.1311e-02 1.1446e-05
12360.89 1.0358e-01 8.7699e-01 1.9413e-02 1.6224e-05
12670.46 4.2375e-02 9.2767e-01 2.9922e-02 3.0161e-05
13075.34 1.1102e-02 9.4037e-01 4.8473e-02 5.5500e-05
13530.52 2.1255e-02 9.5608e-01 2.2631e-02 2.9923e-05
14012.75 6.2689e-03 9.5849e-01 3.5189e-02 4.7879e-05
14508.81 3.4190e-03 9.1680e-01 7.7073e-02 2.7126e-03
15002.30 4.1801e-03 7.2988e-01 2.6530e-01 6.3289e-04
15475.29 7.5456e-03 9.5582e-01 3.6586e-02 5.0327e-05
15923.68 3.8330e-03 7.6701e-01 2.2856e-01 5.9908e-04
16355.64 1.4736e-02 8.9844e-01 8.6711e-02 1.1264e-04
16776.27 1.7394e-02 9.2467e-01 5.7469e-02 4.6408e-04
17183.14 1.0627e-02 9.4241e-01 4.6385e-02 5.7762e-04
17580.45 1.5313e-02 9.4377e-01 4.0709e-02 2.0614e-04
17990.34 4.4018e-02 8.8878e-01 6.7073e-02 1.2835e-04
18458.06 1.2381e-02 9.3540e-01 5.2101e-02 1.1870e-04
19084.69 1.8873e-02 9.2183e-01 5.9116e-02 1.8087e-04
19999.79 1.6700e-02 8.8242e-01 1.0043e-01 4.4600e-04
21193.46 2.0821e-03 8.4133e-01 1.5540e-01 1.1867e-03
22528.72 7.1195e-04 5.5584e-01 4.3925e-01 4.2015e-03
23943.32 3.9713e-04 4.8294e-01 5.0853e-01 8.1328e-03
25446.74 1.0397e-04 7.3369e-01 2.5866e-01 7.5491e-03
27044.57 2.9221e-04 6.6918e-01 3.1797e-01 1.2560e-02
28744.18 5.7220e-05 2.1480e-01 7.5235e-01 3.2792e-02
30520.16 2.5672e-05 1.1529e-01 8.2533e-01 5.9360e-02
32243.50 1.5172e-06 1.9758e-02 9.0002e-01 8.0216e-02
33773.01 1.7873e-05 3.3871e-01 5.7765e-01 8.3613e-02
35108.48 3.1326e-05 2.7729e-01 6.0867e-01 1.1400e-01
36326.30 1.5636e-05 2.1048e-01 6.2870e-01 1.6081e-01
37486.70 1.0206e-05 1.4929e-01 6.2542e-01 2.2528e-01
38628.25 7.4192e-08 2.3211e-03 6.8865e-01 3.0903e-01
39768.62 7.7092e-08 3.0413e-03 6.2892e-01 3.6804e-01
40915.31 1.1977e-06 5.3120e-02 5.1404e-01 4.3284e-01
42074.51 4.7451e-08 2.9688e-03 1.7958e-01 8.1745e-01
43252.44 7.2202e-09 6.3331e-04 8.8219e-02 9.1115e-01
44454.05 1.1175e-08 1.3043e-03 8.6923e-02 9.1177e-01
45683.04 7.9938e-10 1.2382e-04 2.6273e-02 9.7360e-01
46941.68 8.0748e-10 7.8288e-05 2.1107e-02 9.7881e-01
48230.81 1.3733e-10 2.2785e-05 1.0191e-02 9.8979e-01
49550.29 6.3118e-11 1.0069e-05 6.3733e-03 9.9362e-01
50899.37 1.0179e-07 1.0682e-03 1.0285e-01 8.9608e-01
52276.86 1.8161e-08 6.0266e-04 7.8121e-02 9.2128e-01
53681.16 4.5764e-11 1.8397e-05 1.5133e-02 9.8485e-01
55110.21 9.2167e-13 1.3124e-06 3.8813e-03 9.9612e-01
56561.17 5.7581e-13 9.3164e-07 3.8858e-03 9.9611e-01
58030.00 1.3763e-12 2.9710e-06 4.0860e-03 9.9591e-01
59510.42 9.5940e-12 5.4398e-06 8.0480e-03 9.9195e-01
60993.45 4.6059e-10 2.0497e-05 1.4660e-02 9.8532e-01
62466.44 2.2041e-10 1.1748e-05 1.1126e-02 9.8886e-01
63912.69 9.8819e-11 6.9067e-06 8.5598e-03 9.9143e-01
65311.62 4.7192e-11 4.2242e-06 6.6573e-03 9.9334e-01
66639.26 5.3680e-14 1.9295e-07 1.5284e-03 9.9847e-01
67870.77 2.5824e-14 1.3273e-07 1.2781e-03 9.9872e-01
68864.47 1.5271e-14 9.3197e-08 1.0754e-03 9.9892e-01
69459.55 1.8238e-14 1.0980e-07 1.1544e-03 9.9885e-01
69744.99 9.1137e-11 6.4577e-06 8.1154e-03 9.9188e-01
69888.26 4.1741e-14 2.4074e-08 8.8810e-04 9.9911e-01
69959.62 4.0343e-14 2.3503e-08 8.7775e-04 9.9912e-01
69991.15 4.1939e-14 2.3235e-08 8.7292e-04 9.9913e-01
69999.53 4.1908e-14 2.3237e-08 8.7363e-04 9.9913e-01
#TIME: 347.48
#NVEL: 115
#vel_mid[km/s] c0 c1 c2 c3
425.78 1.0625e-01 8.7251e-01 2.1194e-02 3.9940e-05
857.79 1.9768e-02 9.5937e-01 2.0701e-02 1.6034e-04
878.44 8.7297e-02 8.9085e-01 2.1799e-02 5.6908e-05
917.72 3.2296e-01 6.6012e-01 1.6880e-02 3.3814e-05
973.04 1.1992e-01 8.6051e-01 1.9519e-02 4.9882e-05
1034.98 7.8520e-02 9.0031e-01 2.1109e-02 6.6225e-05
1099.97 1.9094e-01 7.9049e-01 1.8537e-02 3.6814e-05
1169.04 1.5945e-01 8.1980e-01 2.0704e-02 4.3084e-05
1242.44 1.8862e-01 7.9095e-01 2.0387e-02 4.4742e-05
1320.45 1.4760e-01 8.3281e-01 1.9544e-02 3.8182e-05
1403.37 1.2445e-01 8.5654e-01 1.8971e-02 3.4631e-05
1491.49 1.5507e-01 8.2613e-01 1.8771e-02 3.4494e-05
1585.14 1.0617e-01 8.7407e-01 1.9720e-02 3.6129e-05
1684.67 1.4699e-01 8.3437e-01 1.8606e-02 3.4123e-05
1790.45 1.4531e-01 8.3340e-01 2.1246e-02 4.3289e-05
1902.87 1.2783e-01 8.5066e-01 2.1466e-02 4.3170e-05
2022.36 1.0791e-01 8.6820e-01 2.3833e-02 5.2773e-05
2149.34 5.7366e-02 9.1399e-01 2.8568e-02 7.0587e-05
2284.30 4.3404e-02 9.2610e-01 3.0418e-02 7.8996e-05
2427.74 1.9532e-02 9.4273e-01 3.7626e-02 1.1534e-04
2580.18 9.8093e-03 9.4561e-01 4.4427e-02 1.5758e-04
2742.19 7.8003e-03 9.4792e-01 4.4125e-02 1.5198e-04
2914.37 3.6354e-03 9.4665e-01 4.9533e-02 1.8013e-04
3097.37 1.8588e-03 9.3049e-01 6.7359e-02 2.9585e-04
3291.85 3.3424e-03 9.3372e-01 6.2718e-02 2.2331e-04
3498.55 6.4065e-03 9.2778e-01 6.5609e-02 2.0469e-04
3718.23 9.3692e-02 8.5976e-01 4.6441e-02 1.1129e-04
3951.70 2.4888e-01 7.1679e-01 3.4264e-02 7.3300e-05
4199.83 2.1612e-01 7.3843e-01 4.5333e-02 1.1441e-04
4463.54 2.0492e-01 7.5413e-01 4.0827e-02 1.2248e-04
4743.81 2.3871e-01 7.2674e-01 3.4459e-02 9.7664e-05
5041.68 2.4100e-01 7.2895e-01 2.9967e-02 8.2947e-05
5358.25 2.4662e-01 7.2477e-01 2.8527e-02 7.6035e-05
5694.70 2.5941e-01 7.1402e-01 2.6499e-02 7.2927e-05
6052.28 2.7407e-01 6.9984e-01 2.6024e-02 7.1856e-05
6432.31 2.6129e-01 7.1213e-01 2.6505e-02 7.5658e-05
6836.20 2.6817e-01 7.0716e-01 2.4597e-02 6.8198e-05
7265.45 2.7021e-01 7.0551e-01 2.4215e-02 6.3112e-05
7721.65 2.8923e-01 6.8842e-01 2.2296e-02 5.8094e-05
8206.56 2.8824e-01 6.9067e-01 2.1039e-02 5.0731e-05
8717.73 3.1916e-01 6.6255e-01 1.8244e-02 4.0409e-05
9214.74 3.6471e-01 6.1941e-01 1.5848e-02 2.8512e-05
9629.11 4.1045e-01 5.7725e-01 1.2278e-02 2.1231e-05
9954.11 3.8193e-01 6.0163e-01 1.6402e-02 2.8638e-05
10245.64 4.0940e-01 5.7883e-01 1.1748e-02 1.8112e-05
10541.49 3.9597e-01 5.8647e-01 1.7528e-02 2.7436e-05
10839.94 4.1730e-01 5.6831e-01 1.4370e-02 2.0250e-05
11119.11 4.7980e-01 5.0993e-01 1.0258e-02 1.0011e-05
11355.83 4.0442e-01 5.8496e-01 1.0613e-02 9.5666e-06
11539.81 4.1999e-01 5.7092e-01 9.0812e-03 8.1963e-06
11677.16 4.3983e-01 5.5389e-01 6.2825e-03 5.1190e-06
11784.05 4.3661e-01 5.5693e-01 6.4626e-03 5.0936e-06
11875.85 4.1244e-01 5.8053e-01 7.0255e-03 5.4355e-06
11963.37 4.7193e-01 5.2105e-01 7.0182e-03 5.6561e-06
12055.39 3.6978e-01 6.1894e-01 1.1271e-02 1.0904e-05
12170.41 4.6098e-01 5.2945e-01 9.5627e-03 9.4324e-06
12360.89 1.3108e-01 8.5375e-01 1.5155e-02 1.3353e-05
12670.46 5.6345e-02 9.1433e-01 2.9295e-02 2.7593e-05
13075.34 2.4429e-02 9.4798e-01 2.7564e-02 3.0423e-05
13530.52 9.2800e-03 9.4837e-01 4.1781e-02 5.7082e-04
14012.75 5.3950e-03 9.1674e-01 7.6150e-02 1.7129e-03
14508.81 5.3938e-03 9.1949e-01 7.5025e-02 9.0622e-05
15002.30 5.6469e-03 8.1909e-01 1.7507e-01 1.9183e-04
15475.29 3.8060e-03 9.2761e-01 6.6474e-02 2.1102e-03
15923.68 4.2521e-03 8.7167e-01 1.2395e-01 1.2196e-04
16355.64 5.2404e-03 9.5999e-01 3.3999e-02 7.6790e-04
16776.27 2.2751e-02 8.7747e-01 9.9621e-02 1.6074e-04
17183.14 2.1675e-02 9.2808e-01 5.0185e-02 6.2856e-05
17580.45 1.8550e-02 9.3652e-01 4.4850e-02 8.1557e-05
17990.34 2.9264e-02 9.2510e-01 4.5549e-02 8.9498e-05
18458.06 1.4112e-02 9.3835e-01 4.7422e-02 1.1850e-04
19084.69 3.3636e-02 9.0585e-01 6.0336e-02 1.7668e-04
19999.79 1.5509e-02 9.2175e-01 6.2483e-02 2.6179e-04
21193.46 1.6732e-03 9.0896e-01 8.8658e-02 7.1227e-04
22528.72 1.1167e-03 5.4724e-01 4.4781e-01 3.8314e-03
23943.32 2.3593e-04 4.6076e-01 5.3033e-01 8.6718e-03
25446.74 3.0380e-04 4.4525e-01 5.4256e-01 1.1889e-02
27044.57 1.2479e-04 6.6609e-01 3.2093e-01 1.2851e-02
28744.18 1.0135e-04 5.5955e-01 4.1466e-01 2.5694e-02
30520.16 9.0671e-06 7.5393e-02 8.6762e-01 5.6975e-02
32243.50 3.9073e-06 2.2770e-02 9.0177e-01 7.5461e-02
33773.01 1.1057e-06 2.1145e-02 8.8441e-01 9.4442e-02
35108.48 2.6087e-06 2.6321e-02 8.4453e-01 1.2914e-01
36326.30 1.4757e-05 2.1938e-01 6.2666e-01 1.5395e-01
37486.70 7.1510e-06 1.5961e-01 6.2747e-01 2.1291e-01
38628.25 2.7059e-06 1.1396e-01 6.0600e-01 2.8004e-01
39768.62 1.5230e-08 7.4441e-04 1.4610e-01 8.5315e-01
40915.31 6.7949e-09 2.4027e-04 1.0264e-01 8.9712e-01
42074.51 8.8613e-08 2.6414e-03 1.7030e-01 8.2706e-01
43252.44 5.4622e-08 1.9864e-03 1.4882e-01 8.4920e-01
44454.05 1.7463e-08 1.0026e-03 1.0821e-01 8.9079e-01
45683.04 5.5916e-09 5.0559e-04 7.8072e-02 9.2142e-01
46941.68 1.1138e-08 2.1174e-03 1.2219e-01 8.7569e-01
48230.81 1.3385e-10 3.9366e-05 1.4979e-02 9.8498e-01
49550.29 6.2142e-11 2.0594e-05 1.1040e-02 9.8894e-01
50899.37 1.8050e-10 5.0566e-05 4.6441e-02 9.5351e-01
52276.86 5.0348e-11 1.6882e-05 1.7301e-02 9.8268e-01
53681.16 7.4490e-09 3.7105e-04 6.1399e-02 9.3823e-01
55110.21 8.8981e-09 2.0700e-04 4.6147e-02 9.5365e-01
56561.17 5.6873e-12 4.6542e-06 7.6022e-03 9.9239e-01
58030.00 3.1621e-13 6.5273e-07 2.9240e-03 9.9708e-01
59510.42 1.6356e-13 3.1407e-07 2.2796e-03 9.9772e-01
60993.45 2.7742e-13 6.5454e-07 2.2030e-03 9.9780e-01
62466.44 3.3123e-12 2.5919e-06 5.5087e-03 9.9449e-01
63912.69 1.1275e-10 7.5121e-06 8.9237e-03 9.9107e-01
65311.62 5.3911e-11 4.6147e-06 6.9376e-03 9.9306e-01
66639.26 3.1687e-10 1.5113e-05 1.2540e-02 9.8744e-01
67870.77 2.0622e-10 1.1328e-05 1.0786e-02 9.8920e-01
68864.47 1.4608e-14 8.9508e-08 1.0673e-03 9.9893e-01
69459.55 1.8406e-14 1.0583e-07 1.1453e-03 9.9885e-01
69744.99 9.1056e-11 6.4553e-06 8.1154e-03 9.9188e-01
69888.26 4.1741e-14 2.4074e-08 8.8810e-04 9.9911e-01
69959.62 4.0343e-14 2.3503e-08 8.7775e-04 9.9912e-01
69991.15 4.1939e-14 2.3235e-08 8.7292e-04 9.9913e-01
69999.53 4.1908e-14 2.3237e-08 8.7363e-04 9.9913e-01
#TIME: 352.47
#NVEL: 115
#vel_mid[km/s] c0 c1 c2 c3
425.78 2.0514e-01 7.7573e-01 1.9090e-02 3.8672e-05
857.79 8.0945e-03 9.6715e-01 2.4388e-02 3.6881e-04
878.44 4.4722e-01 5.3974e-01 1.3010e-02 2.9593e-05
917.72 1.5557e-01 8.2590e-01 1.8488e-02 3.4958e-05
973.04 1.6959e-01 8.1216e-01 1.8221e-02 3.4193e-05
1034.98 1.2810e-01 8.4989e-01 2.1966e-02 4.4489e-05
