#NTIMES:    67
#NSTAGES:     5
#TIMES[d]:     0.550    0.605    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.160   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800  270.400  297.400  320.000
#
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           cr0           cr1           cr2           cr3           cr4
    2.134304E+04   1.0000E-099   4.9842E-003   7.6143E-001   2.3353E-001   5.4851E-005
    2.174035E+04   1.0000E-099   4.2549E-003   7.4403E-001   2.5165E-001   6.6760E-005
    2.216501E+04   1.0000E-099   3.6631E-003   7.2949E-001   2.6677E-001   7.6514E-005
    2.261961E+04   1.0000E-099   3.2131E-003   7.1833E-001   2.7838E-001   8.2114E-005
    2.310962E+04   1.0000E-099   2.8806E-003   7.1109E-001   2.8594E-001   8.2336E-005
    2.363953E+04   1.0000E-099   2.6621E-003   7.0904E-001   2.8822E-001   7.6948E-005
    2.421739E+04   1.0000E-099   2.5529E-003   7.1222E-001   2.8516E-001   6.6077E-005
    2.484640E+04   1.0000E-099   2.5824E-003   7.1843E-001   2.7894E-001   5.2326E-005
    2.553143E+04   1.0000E-099   3.1815E-003   7.3163E-001   2.6515E-001   3.7761E-005
    2.627582E+04   1.0000E-099   5.4043E-003   7.4964E-001   2.4493E-001   2.4762E-005
    2.708697E+04   1.0000E-099   1.0308E-002   7.6349E-001   2.2619E-001   1.5300E-005
    2.798773E+04   1.0000E-099   2.1212E-002   7.7014E-001   2.0864E-001   8.9563E-006
    2.901277E+04   1.0000E-099   4.5058E-002   7.6736E-001   1.8758E-001   4.7752E-006
    3.025758E+04   1.0000E-099   8.7363E-002   7.5537E-001   1.5727E-001   2.0356E-006
    3.185528E+04   1.0000E-099   1.7214E-001   7.1533E-001   1.1253E-001   5.7311E-007
    3.372233E+04   1.0000E-099   3.3523E-001   5.9504E-001   6.9727E-002   1.2296E-007
    3.569704E+04   1.0000E-099   4.8532E-001   4.6438E-001   5.0296E-002   5.1297E-008
    3.778732E+04   1.0000E-099   5.3008E-001   4.2344E-001   4.6487E-002   4.5801E-008
    3.891362E+04   1.0000E-099   5.4027E-001   4.1522E-001   4.4508E-002   3.6648E-008
    3.948930E+04   1.0000E-099   5.4501E-001   4.1108E-001   4.3916E-002   2.9814E-008
    3.978032E+04   1.0000E-099   5.4526E-001   4.1092E-001   4.3823E-002   2.5500E-008
    3.992664E+04   1.0000E-099   5.4558E-001   4.1033E-001   4.4088E-002   2.2902E-008
    3.999633E+04   1.0000E-099   5.4425E-001   4.1116E-001   4.4585E-002   2.1322E-008
    4.000000E+04   1.0000E-099   5.4371E-001   4.1152E-001   4.4766E-002   2.1205E-008
#TIME:    64.590
#NVEL: 100
#vel_mid[km/s]           cr0           cr1           cr2           cr3           cr4
    8.484662E+02   1.0000E-099   6.8512E-001   2.8088E-001   3.4003E-002   4.3176E-007
    8.544079E+02   1.0000E-099   6.8512E-001   2.8088E-001   3.4003E-002   4.3177E-007
    8.724838E+02   1.0000E-099   6.8513E-001   2.8087E-001   3.4001E-002   4.3172E-007
    9.097909E+02   1.0000E-099   6.8512E-001   2.8087E-001   3.4005E-002   4.3185E-007
    9.686509E+02   1.0000E-099   6.8328E-001   2.8228E-001   3.4438E-002   4.4654E-007
    1.025101E+03   1.0000E-099   6.8057E-001   2.8435E-001   3.5081E-002   4.6890E-007
    1.085127E+03   1.0000E-099   6.7938E-001   2.8524E-001   3.5377E-002   4.7923E-007
    1.148668E+03   1.0000E-099   6.7859E-001   2.8582E-001   3.5592E-002   4.8656E-007
    1.215929E+03   1.0000E-099   6.7846E-001   2.8588E-001   3.5666E-002   4.8853E-007
    1.287129E+03   1.0000E-099   6.7944E-001   2.8506E-001   3.5495E-002   4.8121E-007
    1.362498E+03   1.0000E-099   6.8342E-001   2.8194E-001   3.4638E-002   4.4962E-007
    1.442281E+03   1.0000E-099   6.8915E-001   2.7745E-001   3.3394E-002   4.0679E-007
    1.526735E+03   1.0000E-099   6.8915E-001   2.7737E-001   3.3474E-002   4.0777E-007
    1.616135E+03   1.0000E-099   6.8137E-001   2.8327E-001   3.5364E-002   4.6916E-007
    1.710770E+03   1.0000E-099   6.7600E-001   2.8729E-001   3.6708E-002   5.1649E-007
    1.810945E+03   1.0000E-099   6.6591E-001   2.9486E-001   3.9231E-002   6.1622E-007
    1.916987E+03   1.0000E-099   6.5510E-001   3.0291E-001   4.1986E-002   7.4358E-007
    2.029239E+03   1.0000E-099   6.4363E-001   3.1140E-001   4.4960E-002   9.0954E-007
    2.148063E+03   1.0000E-099   6.3365E-001   3.1880E-001   4.7548E-002   1.0965E-006
    2.273845E+03   1.0000E-099   6.2847E-001   3.2277E-001   4.8759E-002   1.2518E-006
    2.406992E+03   1.0000E-099   6.2456E-001   3.2593E-001   4.9514E-002   1.4345E-006
    2.547936E+03   1.0000E-099   6.2605E-001   3.2530E-001   4.8647E-002   1.5621E-006
    2.697133E+03   1.0000E-099   6.3070E-001   3.2249E-001   4.6808E-002   1.6598E-006
    2.855067E+03   1.0000E-099   6.3377E-001   3.2099E-001   4.5233E-002   1.8004E-006
    3.022249E+03   1.0000E-099   6.2608E-001   3.2787E-001   4.6051E-002   2.1692E-006
    3.199220E+03   1.0000E-099   6.1338E-001   3.3905E-001   4.7568E-002   2.6074E-006
    3.386553E+03   1.0000E-099   6.0933E-001   3.4422E-001   4.6453E-002   2.6673E-006
    3.584857E+03   1.0000E-099   6.2351E-001   3.3541E-001   4.1083E-002   2.1483E-006
    3.794772E+03   1.0000E-099   6.3382E-001   3.2950E-001   3.6673E-002   1.7208E-006
    4.016979E+03   1.0000E-099   6.0992E-001   3.5178E-001   3.8293E-002   1.8321E-006
    4.252197E+03   1.0000E-099   5.4194E-001   4.1069E-001   4.7360E-002   2.6502E-006
    4.501189E+03   1.0000E-099   4.7484E-001   4.6880E-001   5.6361E-002   3.5309E-006
    4.764761E+03   1.0000E-099   4.4757E-001   4.9504E-001   5.7383E-002   3.4389E-006
    5.043767E+03   1.0000E-099   4.5165E-001   4.9594E-001   5.2405E-002   2.6822E-006
    5.339110E+03   1.0000E-099   4.6694E-001   4.8674E-001   4.6319E-002   1.9663E-006
    5.651747E+03   1.0000E-099   4.7515E-001   4.8218E-001   4.2674E-002   1.5750E-006
    5.982691E+03   1.0000E-099   4.8435E-001   4.7601E-001   3.9642E-002   1.2994E-006
    6.333014E+03   1.0000E-099   4.9769E-001   4.6584E-001   3.6478E-002   1.0717E-006
    6.703851E+03   1.0000E-099   5.0612E-001   4.5939E-001   3.4495E-002   9.4076E-007
    7.096402E+03   1.0000E-099   5.2065E-001   4.4756E-001   3.1795E-002   7.9845E-007
    7.511939E+03   1.0000E-099   5.3728E-001   4.3364E-001   2.9083E-002   6.7545E-007
    7.951809E+03   1.0000E-099   5.5500E-001   4.1837E-001   2.6629E-002   5.7967E-007
    8.417912E+03   1.0000E-099   5.8374E-001   3.9277E-001   2.3498E-002   4.7636E-007
    8.897188E+03   1.0000E-099   6.3122E-001   3.4935E-001   1.9434E-002   3.5808E-007
    9.366677E+03   1.0000E-099   6.7295E-001   3.1016E-001   1.6889E-002   2.9564E-007
    9.830189E+03   1.0000E-099   6.8653E-001   2.9634E-001   1.7124E-002   3.1490E-007
    1.029648E+04   1.0000E-099   6.9268E-001   2.8940E-001   1.7916E-002   3.4181E-007
    1.074453E+04   1.0000E-099   7.5997E-001   2.2760E-001   1.2429E-002   1.7457E-007
    1.113893E+04   1.0000E-099   8.2576E-001   1.6688E-001   7.3586E-003   6.9806E-008
    1.147328E+04   1.0000E-099   8.7602E-001   1.1995E-001   4.0316E-003   2.4393E-008
    1.175528E+04   1.0000E-099   8.8842E-001   1.0827E-001   3.3046E-003   1.6997E-008
    1.200004E+04   1.0000E-099   8.8828E-001   1.0843E-001   3.2942E-003   1.6988E-008
    1.222754E+04   1.0000E-099   8.5423E-001   1.4043E-001   5.3405E-003   4.0481E-008
    1.246089E+04   1.0000E-099   7.8864E-001   2.0095E-001   1.0419E-002   1.2559E-007
    1.272156E+04   1.0000E-099   6.8419E-001   2.9379E-001   2.2027E-002   4.3471E-007
    1.303580E+04   1.0000E-099   5.5917E-001   3.9788E-001   4.2943E-002   1.3971E-006
    1.340720E+04   1.0000E-099   4.5291E-001   4.7948E-001   6.7612E-002   3.3886E-006
    1.382082E+04   1.0000E-099   3.5165E-001   5.5021E-001   9.8137E-002   7.7314E-006
    1.426889E+04   1.0000E-099   2.9544E-001   5.9155E-001   1.1300E-001   1.1775E-005
    1.474360E+04   1.0000E-099   2.4114E-001   6.3532E-001   1.2352E-001   1.6709E-005
    1.523308E+04   1.0000E-099   1.9765E-001   6.7725E-001   1.2507E-001   2.0182E-005
    1.572477E+04   1.0000E-099   1.5653E-001   7.1990E-001   1.2355E-001   2.2287E-005
    1.620994E+04   1.0000E-099   1.1937E-001   7.6003E-001   1.2058E-001   2.2434E-005
    1.667750E+04   1.0000E-099   8.5200E-002   7.9552E-001   1.1926E-001   2.1782E-005
    1.711029E+04   1.0000E-099   7.0915E-002   8.2074E-001   1.0833E-001   1.6358E-005
    1.751105E+04   1.0000E-099   5.0071E-002   8.4291E-001   1.0700E-001   1.4279E-005
    1.788006E+04   1.0000E-099   3.1164E-002   8.5355E-001   1.1528E-001   1.5261E-005
    1.822685E+04   1.0000E-099   2.1611E-002   8.5377E-001   1.2460E-001   1.6652E-005
    1.855754E+04   1.0000E-099   1.7587E-002   8.5502E-001   1.2738E-001   1.5935E-005
    1.887733E+04   1.0000E-099   1.4123E-002   8.4618E-001   1.3968E-001   1.8551E-005
    1.919034E+04   1.0000E-099   1.2260E-002   8.4211E-001   1.4561E-001   1.9163E-005
    1.950088E+04   1.0000E-099   1.0972E-002   8.3892E-001   1.5009E-001   1.9579E-005
    1.981320E+04   1.0000E-099   8.8819E-003   8.1690E-001   1.7419E-001   2.7851E-005
    2.013143E+04   1.0000E-099   7.3777E-003   7.9704E-001   1.9554E-001   3.7616E-005
    2.045911E+04   1.0000E-099   6.8259E-003   7.9585E-001   1.9729E-001   3.8727E-005
    2.079949E+04   1.0000E-099   5.2768E-003   7.5838E-001   2.3628E-001   6.1447E-005
    2.115532E+04   1.0000E-099   4.4388E-003   7.4089E-001   2.5460E-001   7.4901E-005
    2.153176E+04   1.0000E-099   3.4873E-003   7.0770E-001   2.8870E-001   1.0338E-004
    2.193257E+04   1.0000E-099   2.9736E-003   6.9303E-001   3.0388E-001   1.1739E-004
    2.235942E+04   1.0000E-099   2.5707E-003   6.7946E-001   3.1784E-001   1.2855E-004
    2.281666E+04   1.0000E-099   2.2148E-003   6.6503E-001   3.3262E-001   1.3703E-004
    2.330769E+04   1.0000E-099   1.9268E-003   6.5385E-001   3.4408E-001   1.3786E-004
    2.383901E+04   1.0000E-099   1.7948E-003   6.5998E-001   3.3810E-001   1.1897E-004
    2.441810E+04   1.0000E-099   1.6315E-003   6.6239E-001   3.3588E-001   1.0054E-004
    2.505570E+04   1.0000E-099   1.5151E-003   6.7258E-001   3.2582E-001   7.6658E-005
    2.577913E+04   1.0000E-099   1.4736E-003   6.9186E-001   3.0662E-001   5.2408E-005
    2.660525E+04   1.0000E-099   1.6525E-003   7.1579E-001   2.8252E-001   3.2322E-005
    2.755887E+04   1.0000E-099   2.4988E-003   7.3793E-001   2.5956E-001   1.8453E-005
    2.869965E+04   1.0000E-099   5.7962E-003   7.6003E-001   2.3416E-001   9.4345E-006
    3.012125E+04   1.0000E-099   1.5394E-002   7.8930E-001   1.9531E-001   3.7648E-006
    3.185434E+04   1.0000E-099   4.1114E-002   8.1990E-001   1.3898E-001   1.0352E-006
    3.372239E+04   1.0000E-099   1.0985E-001   8.0155E-001   8.8600E-002   2.3626E-007
    3.569704E+04   1.0000E-099   2.3731E-001   6.9855E-001   6.4140E-002   1.0106E-007
    3.778732E+04   1.0000E-099   3.5360E-001   5.8710E-001   5.9301E-002   8.9067E-008
    3.891362E+04   1.0000E-099   3.9574E-001   5.4816E-001   5.6098E-002   6.9774E-008
    3.948930E+04   1.0000E-099   4.1947E-001   5.2522E-001   5.5304E-002   5.7274E-008
    3.978032E+04   1.0000E-099   4.2581E-001   5.1904E-001   5.5148E-002   4.9722E-008
    3.992664E+04   1.0000E-099   4.3106E-001   5.1354E-001   5.5405E-002   4.5422E-008
    3.999633E+04   1.0000E-099   4.3188E-001   5.1217E-001   5.5950E-002   4.2810E-008
    4.000000E+04   1.0000E-099   4.3163E-001   5.1221E-001   5.6161E-002   4.2664E-008
#TIME:    71.050
#NVEL: 100
#vel_mid[km/s]           cr0           cr1           cr2           cr3           cr4
    8.484662E+02   1.0000E-099   6.6464E-001   2.9636E-001   3.8999E-002   6.3134E-007
    8.523660E+02   1.0000E-099   6.6464E-001   2.9636E-001   3.8999E-002   6.3134E-007
    8.641733E+02   1.0000E-099   6.6465E-001   2.9635E-001   3.8997E-002   6.3127E-007
    8.882807E+02   1.0000E-099   6.6466E-001   2.9634E-001   3.8996E-002   6.3123E-007
    9.360424E+02   1.0000E-099   6.6460E-001   2.9638E-001   3.9014E-002   6.3196E-007
    9.915076E+02   1.0000E-099   6.6444E-001   2.9650E-001   3.9064E-002   6.3398E-007
    1.050044E+03   1.0000E-099   6.5982E-001   2.9993E-001   4.0250E-002   6.8656E-007
    1.112037E+03   1.0000E-099   6.5553E-001   3.0309E-001   4.1387E-002   7.3910E-007
    1.177689E+03   1.0000E-099   6.5319E-001   3.0477E-001   4.2042E-002   7.6974E-007
    1.247218E+03   1.0000E-099   6.5147E-001   3.0597E-001   4.2559E-002   7.9352E-007
    1.320851E+03   1.0000E-099   6.5306E-001   3.0470E-001   4.2232E-002   7.7462E-007
    1.398832E+03   1.0000E-099   6.6270E-001   2.9746E-001   3.9837E-002   6.6007E-007
    1.481416E+03   1.0000E-099   6.6957E-001   2.9222E-001   3.8210E-002   5.8826E-007
    1.568876E+03   1.0000E-099   6.6726E-001   2.9385E-001   3.8891E-002   6.1375E-007
    1.661500E+03   1.0000E-099   6.5739E-001   3.0109E-001   4.1519E-002   7.2712E-007
    1.759591E+03   1.0000E-099   6.4962E-001   3.0672E-001   4.3658E-002   8.3027E-007
    1.863474E+03   1.0000E-099   6.4041E-001   3.1337E-001   4.6222E-002   9.7126E-007
    1.973490E+03   1.0000E-099   6.3155E-001   3.1973E-001   4.8716E-002   1.1344E-006
    2.090001E+03   1.0000E-099   6.2325E-001   3.2570E-001   5.1049E-002   1.3256E-006
    2.213391E+03   1.0000E-099   6.1360E-001   3.3265E-001   5.3748E-002   1.6004E-006
    2.344066E+03   1.0000E-099   6.1006E-001   3.3540E-001   5.4539E-002   1.8044E-006
    2.482455E+03   1.0000E-099   6.1038E-001   3.3557E-001   5.4049E-002   1.9746E-006
    2.629014E+03   1.0000E-099   6.1426E-001   3.3336E-001   5.2377E-002   2.1030E-006
    2.784226E+03   1.0000E-099   6.1899E-001   3.3069E-001   5.0322E-002   2.2326E-006
    2.948601E+03   1.0000E-099   6.1584E-001   3.3400E-001   5.0165E-002   2.5746E-006
    3.122681E+03   1.0000E-099   6.0401E-001   3.4415E-001   5.1832E-002   3.1356E-006
    3.307038E+03   1.0000E-099   5.9289E-001   3.5447E-001   5.2641E-002   3.5312E-006
    3.502279E+03   1.0000E-099   5.9961E-001   3.5186E-001   4.8520E-002   3.1143E-006
    3.709047E+03   1.0000E-099   6.1615E-001   3.4161E-001   4.2240E-002   2.3761E-006
    3.928022E+03   1.0000E-099   6.0784E-001   3.5113E-001   4.1032E-002   2.2080E-006
    4.159925E+03   1.0000E-099   5.5245E-001   3.9910E-001   4.8449E-002   2.9454E-006
    4.405519E+03   1.0000E-099   4.7608E-001   4.6379E-001   6.0126E-002   4.2847E-006
    4.665613E+03   1.0000E-099   4.3079E-001   5.0390E-001   6.5307E-002   4.7578E-006
    4.941062E+03   1.0000E-099   4.2429E-001   5.1399E-001   6.1710E-002   3.9461E-006
    5.232772E+03   1.0000E-099   4.3732E-001   5.0801E-001   5.4667E-002   2.8611E-006
    5.541705E+03   1.0000E-099   4.4865E-001   5.0201E-001   4.9338E-002   2.1650E-006
    5.868877E+03   1.0000E-099   4.5115E-001   5.0200E-001   4.6847E-002   1.8267E-006
    6.215364E+03   1.0000E-099   4.6116E-001   4.9525E-001   4.3592E-002   1.5101E-006
    6.582307E+03   1.0000E-099   4.7238E-001   4.8699E-001   4.0637E-002   1.2765E-006
    6.970914E+03   1.0000E-099   4.8560E-001   4.7672E-001   3.7679E-002   1.0859E-006
    7.382464E+03   1.0000E-099   4.9948E-001   4.6560E-001   3.4923E-002   9.3595E-007
    7.818310E+03   1.0000E-099   5.1889E-001   4.4940E-001   3.1714E-002   7.9059E-007
    8.280607E+03   1.0000E-099   5.4409E-001   4.2750E-001   2.8407E-002   6.6689E-007
    8.754001E+03   1.0000E-099   5.8554E-001   3.9027E-001   2.4185E-002   5.2771E-007
    9.220067E+03   1.0000E-099   6.3008E-001   3.4907E-001   2.0847E-002   4.3195E-007
    9.677661E+03   1.0000E-099   6.4528E-001   3.3369E-001   2.1033E-002   4.6263E-007
    1.013758E+04   1.0000E-099   6.4067E-001   3.3596E-001   2.3373E-002   5.6977E-007
    1.059032E+04   1.0000E-099   6.9809E-001   2.8351E-001   1.8401E-002   3.5815E-007
    1.100122E+04   1.0000E-099   7.6748E-001   2.2036E-001   1.2164E-002   1.6731E-007
    1.134981E+04   1.0000E-099   8.3985E-001   1.5373E-001   6.4210E-003   5.5481E-008
    1.164451E+04   1.0000E-099   8.7158E-001   1.2410E-001   4.3234E-003   2.7852E-008
    1.189535E+04   1.0000E-099   8.7776E-001   1.1830E-001   3.9379E-003   2.3667E-008
    1.212151E+04   1.0000E-099   8.6081E-001   1.3420E-001   4.9896E-003   3.6341E-008
    1.234169E+04   1.0000E-099   8.0048E-001   1.8995E-001   9.5739E-003   1.1011E-007
    1.257722E+04   1.0000E-099   6.9743E-001   2.8176E-001   2.0808E-002   3.9668E-007
    1.285208E+04   1.0000E-099   5.7199E-001   3.8617E-001   4.1835E-002   1.3264E-006
    1.318360E+04   1.0000E-099   4.5177E-001   4.7668E-001   7.1551E-002   3.6888E-006
    1.356551E+04   1.0000E-099   3.4568E-001   5.4737E-001   1.0695E-001   8.7827E-006
    1.398793E+04   1.0000E-099   2.7389E-001   5.9197E-001   1.3412E-001   1.5831E-005
    1.444033E+04   1.0000E-099   2.3503E-001   6.2387E-001   1.4108E-001   2.0560E-005
    1.491320E+04   1.0000E-099   1.8674E-001   6.6446E-001   1.4877E-001   2.7410E-005
    1.539690E+04   1.0000E-099   1.4335E-001   7.0659E-001   1.5003E-001   3.2824E-005
    1.588048E+04   1.0000E-099   1.0329E-001   7.4684E-001   1.4983E-001   3.6661E-005
    1.635370E+04   1.0000E-099   7.9420E-002   7.7991E-001   1.4064E-001   3.3100E-005
    1.680081E+04   1.0000E-099   6.1388E-002   8.0752E-001   1.3106E-001   2.7527E-005
    1.722156E+04   1.0000E-099   4.2437E-002   8.2855E-001   1.2898E-001   2.4436E-005
    1.760899E+04   1.0000E-099   3.0002E-002   8.4050E-001   1.2948E-001   2.2439E-005
    1.797021E+04   1.0000E-099   2.2661E-002   8.4452E-001   1.3280E-001   2.1642E-005
    1.830952E+04   1.0000E-099   1.8187E-002   8.4401E-001   1.3778E-001   2.1572E-005
    1.863416E+04   1.0000E-099   1.5689E-002   8.4622E-001   1.3807E-001   1.9770E-005
    1.895075E+04   1.0000E-099   1.2652E-002   8.3316E-001   1.5417E-001   2.4320E-005
    1.926294E+04   1.0000E-099   1.0745E-002   8.2697E-001   1.6226E-001   2.5707E-005
    1.957522E+04   1.0000E-099   8.9150E-003   8.1260E-001   1.7845E-001   3.1090E-005
    1.989174E+04   1.0000E-099   7.3355E-003   7.8949E-001   2.0313E-001   4.3555E-005
    2.021569E+04   1.0000E-099   6.2877E-003   7.7587E-001   2.1779E-001   5.2035E-005
    2.055276E+04   1.0000E-099   4.9872E-003   7.4905E-001   2.4589E-001   6.9365E-005
    2.090847E+04   1.0000E-099   4.3673E-003   7.2984E-001   2.6571E-001   8.8390E-005
    2.128561E+04   1.0000E-099   3.5988E-003   7.0311E-001   2.9317E-001   1.1565E-004
    2.168287E+04   1.0000E-099   3.0922E-003   6.8054E-001   3.1622E-001   1.4620E-004
    2.210152E+04   1.0000E-099   2.5147E-003   6.5363E-001   3.4368E-001   1.7588E-004
    2.254870E+04   1.0000E-099   2.1833E-003   6.4043E-001   3.5720E-001   1.8876E-004
    2.302883E+04   1.0000E-099   2.0708E-003   6.3978E-001   3.5796E-001   1.8561E-004
    2.354280E+04   1.0000E-099   1.7057E-003   6.1951E-001   3.7859E-001   1.8974E-004
    2.410030E+04   1.0000E-099   1.5126E-003   6.2221E-001   3.7611E-001   1.6234E-004
    2.471351E+04   1.0000E-099   1.3975E-003   6.3347E-001   3.6500E-001   1.2810E-004
    2.539855E+04   1.0000E-099   1.2433E-003   6.4906E-001   3.4961E-001   9.2161E-005
    2.619724E+04   1.0000E-099   1.0946E-003   6.7305E-001   3.2580E-001   5.8870E-005
    2.716003E+04   1.0000E-099   9.7147E-004   7.0014E-001   2.9885E-001   3.3458E-005
    2.838145E+04   1.0000E-099   1.1641E-003   7.2863E-001   2.7019E-001   1.6459E-005
    3.002632E+04   1.0000E-099   2.9214E-003   7.7337E-001   2.2371E-001   5.8674E-006
    3.179902E+04   1.0000E-099   9.3065E-003   8.3044E-001   1.6025E-001   1.6207E-006
    3.367637E+04   1.0000E-099   3.2495E-002   8.6310E-001   1.0440E-001   3.7686E-007
    3.566456E+04   1.0000E-099   9.9688E-002   8.2439E-001   7.5918E-002   1.5904E-007
    3.777012E+04   1.0000E-099   2.0574E-001   7.2412E-001   7.0143E-002   1.3650E-007
    3.890505E+04   1.0000E-099   2.5598E-001   6.7844E-001   6.5579E-002   1.0516E-007
    3.948524E+04   1.0000E-099   2.9043E-001   6.4497E-001   6.4604E-002   8.6262E-008
    3.977857E+04   1.0000E-099   3.0068E-001   6.3493E-001   6.4392E-002   7.5072E-008
    3.992605E+04   1.0000E-099   3.0950E-001   6.2591E-001   6.4592E-002   6.8868E-008
    3.999630E+04   1.0000E-099   3.1206E-001   6.2280E-001   6.5142E-002   6.5083E-008
    4.000000E+04   1.0000E-099   3.1208E-001   6.2255E-001   6.5368E-002   6.4884E-008
#TIME:    78.160
#NVEL: 100
#vel_mid[km/s]           cr0           cr1           cr2           cr3           cr4
    8.484662E+02   1.0000E-099   6.5169E-001   3.0604E-001   4.2269E-002   7.9333E-007
    8.542125E+02   1.0000E-099   6.5169E-001   3.0604E-001   4.2269E-002   7.9334E-007
    8.716859E+02   1.0000E-099   6.5170E-001   3.0603E-001   4.2267E-002   7.9322E-007
    9.077123E+02   1.0000E-099   6.5169E-001   3.0604E-001   4.2270E-002   7.9340E-007
    9.655363E+02   1.0000E-099   6.5157E-001   3.0612E-001   4.2310E-002   7.9529E-007
    1.022355E+03   1.0000E-099   6.5147E-001   3.0618E-001   4.2350E-002   7.9701E-007
    1.082713E+03   1.0000E-099   6.4636E-001   3.0989E-001   4.3745E-002   8.6907E-007
    1.146634E+03   1.0000E-099   6.3989E-001   3.1455E-001   4.5556E-002   9.6834E-007
    1.214330E+03   1.0000E-099   6.3657E-001   3.1688E-001   4.6546E-002   1.0240E-006
    1.286021E+03   1.0000E-099   6.3542E-001   3.1762E-001   4.6967E-002   1.0459E-006
    1.361945E+03   1.0000E-099   6.3988E-001   3.1428E-001   4.5838E-002   9.7527E-007
    1.442352E+03   1.0000E-099   6.4875E-001   3.0772E-001   4.3530E-002   8.4489E-007
    1.527506E+03   1.0000E-099   6.4901E-001   3.0740E-001   4.3585E-002   8.4355E-007
    1.617687E+03   1.0000E-099   6.4047E-001   3.1347E-001   4.6059E-002   9.7330E-007
    1.713192E+03   1.0000E-099   6.3464E-001   3.1754E-001   4.7818E-002   1.0736E-006
    1.814335E+03   1.0000E-099   6.2679E-001   3.2303E-001   5.0182E-002   1.2247E-006
    1.921450E+03   1.0000E-099   6.1805E-001   3.2911E-001   5.2838E-002   1.4214E-006
    2.034889E+03   1.0000E-099   6.0991E-001   3.3476E-001   5.5321E-002   1.6466E-006
    2.155025E+03   1.0000E-099   6.0087E-001   3.4105E-001   5.8080E-002   1.9562E-006
    2.282254E+03   1.0000E-099   5.9605E-001   3.4452E-001   5.9433E-002   2.2249E-006
    2.416994E+03   1.0000E-099   5.9692E-001   3.4423E-001   5.8849E-002   2.3922E-006
    2.559688E+03   1.0000E-099   6.0003E-001   3.4254E-001   5.7428E-002   2.5520E-006
    2.710807E+03   1.0000E-099   6.0641E-001   3.3871E-001   5.4878E-002   2.6448E-006
    2.870848E+03   1.0000E-099   6.0604E-001   3.3985E-001   5.4116E-002   2.9720E-006
    3.040338E+03   1.0000E-099   5.9754E-001   3.4719E-001   5.5269E-002   3.5634E-006
    3.219833E+03   1.0000E-099   5.8332E-001   3.5929E-001   5.7381E-002   4.2790E-006
    3.409926E+03   1.0000E-099   5.8086E-001   3.6356E-001   5.5576E-002   4.2390E-006
    3.611242E+03   1.0000E-099   5.9383E-001   3.5661E-001   4.9553E-002   3.4119E-006
    3.824442E+03   1.0000E-099   5.9751E-001   3.5681E-001   4.5687E-002   2.8710E-006
    4.050230E+03   1.0000E-099   5.6588E-001   3.8518E-001   4.8934E-002   3.1933E-006
    4.289348E+03   1.0000E-099   5.0082E-001   4.4027E-001   5.8910E-002   4.4091E-006
    4.542583E+03   1.0000E-099   4.3694E-001   4.9411E-001   6.8940E-002   5.7214E-006
    4.810768E+03   1.0000E-099   4.1133E-001   5.1902E-001   6.9644E-002   5.4439E-006
    5.094787E+03   1.0000E-099   4.1501E-001   5.2157E-001   6.3416E-002   4.1360E-006
    5.395573E+03   1.0000E-099   4.2523E-001   5.1785E-001   5.6913E-002   3.0476E-006
    5.714118E+03   1.0000E-099   4.3298E-001   5.1469E-001   5.2325E-002   2.3770E-006
    6.051468E+03   1.0000E-099   4.3840E-001   5.1234E-001   4.9258E-002   1.9714E-006
    6.408735E+03   1.0000E-099   4.4600E-001   5.0758E-001   4.6414E-002   1.6707E-006
    6.787095E+03   1.0000E-099   4.5399E-001   5.0207E-001   4.3941E-002   1.4564E-006
    7.187792E+03   1.0000E-099   4.6626E-001   4.9277E-001   4.0971E-002   1.2575E-006
    7.612145E+03   1.0000E-099   4.8349E-001   4.7899E-001   3.7520E-002   1.0710E-006
    8.061552E+03   1.0000E-099   5.0150E-001   4.6394E-001   3.4560E-002   9.4399E-007
    8.538630E+03   1.0000E-099   5.3267E-001   4.3671E-001   3.0622E-002   8.0014E-007
    9.019061E+03   1.0000E-099   5.7724E-001   3.9640E-001   2.6358E-002   6.5690E-007
    9.490543E+03   1.0000E-099   6.1110E-001   3.6445E-001   2.4444E-002   6.1489E-007
    9.960734E+03   1.0000E-099   6.1290E-001   3.6061E-001   2.6489E-002   7.4064E-007
    1.042789E+04   1.0000E-099   6.3092E-001   3.4285E-001   2.6226E-002   7.1005E-007
    1.086731E+04   1.0000E-099   7.0856E-001   2.7329E-001   1.8150E-002   3.4587E-007
    1.124486E+04   1.0000E-099   7.9891E-001   1.9140E-001   9.6897E-003   1.1380E-007
    1.155359E+04   1.0000E-099   8.4764E-001   1.4640E-001   5.9609E-003   4.9456E-008
    1.181799E+04   1.0000E-099   8.6083E-001   1.3410E-001   5.0709E-003   3.7542E-008
