#NTIMES:    67
#NSTAGES:     4
#TIMES[d]:     0.550    0.605    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.160   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800  270.400  297.400  320.000
#
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           ti0           ti1           ti2           ti3
    1.667669E+04   1.0000E-099   9.9998E-001   2.0305E-005   1.5010E-023
    1.717287E+04   1.0000E-099   9.9999E-001   9.8960E-006   1.6365E-024
    1.768426E+04   1.0000E-099   9.9999E-001   6.9908E-006   3.2989E-025
    1.825695E+04   1.0000E-099   9.9999E-001   6.7948E-006   1.2249E-025
    1.899553E+04   1.0000E-099   9.9999E-001   6.1163E-006   3.7311E-026
    1.999671E+04   1.0000E-099   9.9999E-001   7.9806E-006   5.8309E-026
    2.125276E+04   1.0000E-099   9.9999E-001   1.3902E-005   3.9778E-025
    2.259595E+04   1.0000E-099   9.9998E-001   1.9702E-005   2.0818E-024
    2.402403E+04   1.0000E-099   9.9996E-001   3.6006E-005   1.2089E-023
    2.554236E+04   1.0000E-099   9.9993E-001   6.6348E-005   4.7395E-023
    2.715756E+04   1.0000E-099   9.9989E-001   1.0801E-004   1.2378E-022
    2.877497E+04   1.0000E-099   9.9972E-001   2.8370E-004   1.2277E-021
    3.035869E+04   1.0000E-099   9.9946E-001   5.3851E-004   7.0125E-021
    3.187471E+04   1.0000E-099   9.9920E-001   8.0451E-004   2.4849E-020
    3.324789E+04   1.0000E-099   9.9902E-001   9.7799E-004   5.2957E-020
    3.445101E+04   1.0000E-099   9.9873E-001   1.2720E-003   1.4085E-019
    3.554577E+04   1.0000E-099   9.9810E-001   1.8975E-003   4.9785E-019
    3.658462E+04   1.0000E-099   9.9697E-001   3.0259E-003   1.7947E-018
    3.762248E+04   1.0000E-099   9.9519E-001   4.8070E-003   5.6791E-018
    3.867668E+04   1.0000E-099   9.9294E-001   7.0597E-003   1.4120E-017
    3.975213E+04   1.0000E-099   9.9048E-001   9.5176E-003   2.9290E-017
    4.084453E+04   1.0000E-099   9.8816E-001   1.1844E-002   5.2023E-017
    4.195824E+04   1.0000E-099   9.8634E-001   1.3664E-002   8.1511E-017
    4.309818E+04   1.0000E-099   9.8517E-001   1.4832E-002   1.1206E-016
    4.426979E+04   1.0000E-099   9.8453E-001   1.5467E-002   1.3916E-016
    4.547749E+04   1.0000E-099   9.8414E-001   1.5856E-002   1.6158E-016
    4.672340E+04   1.0000E-099   9.8370E-001   1.6299E-002   1.8207E-016
    4.800748E+04   1.0000E-099   9.8307E-001   1.6933E-002   2.0306E-016
    4.932825E+04   1.0000E-099   9.8221E-001   1.7788E-002   2.2559E-016
    5.068335E+04   1.0000E-099   9.8106E-001   1.8936E-002   2.5107E-016
    5.207013E+04   1.0000E-099   9.7961E-001   2.0386E-002   2.7936E-016
    5.348629E+04   1.0000E-099   9.7811E-001   2.1891E-002   3.0572E-016
    5.492827E+04   1.0000E-099   9.7691E-001   2.3092E-002   3.2436E-016
    5.639439E+04   1.0000E-099   9.7622E-001   2.3779E-002   3.3260E-016
    5.787868E+04   1.0000E-099   9.7603E-001   2.3972E-002   3.3079E-016
    5.937786E+04   1.0000E-099   9.7621E-001   2.3790E-002   3.2094E-016
    6.087934E+04   1.0000E-099   9.7670E-001   2.3297E-002   3.0499E-016
    6.237552E+04   1.0000E-099   9.7746E-001   2.2538E-002   2.8521E-016
    6.384322E+04   1.0000E-099   9.7841E-001   2.1586E-002   2.6422E-016
    6.526864E+04   1.0000E-099   9.7952E-001   2.0478E-002   2.4287E-016
    6.661842E+04   1.0000E-099   9.8066E-001   1.9344E-002   2.2246E-016
    6.787517E+04   1.0000E-099   9.8202E-001   1.7978E-002   1.9969E-016
    6.900452E+04   1.0000E-099   9.8359E-001   1.6410E-002   1.7102E-016
    6.951650E+04   1.0000E-099   9.8520E-001   1.4800E-002   1.4004E-016
    6.977391E+04   1.0000E-099   9.8616E-001   1.3841E-002   1.1699E-016
    6.990298E+04   1.0000E-099   9.8699E-001   1.3008E-002   9.5677E-017
    6.996760E+04   1.0000E-099   9.8761E-001   1.2390E-002   7.9501E-017
    6.999832E+04   1.0000E-099   9.8799E-001   1.2011E-002   6.8600E-017
    6.999993E+04   1.0000E-099   9.8807E-001   1.1927E-002   6.7148E-017
#TIME:     0.806
#NVEL: 115
#vel_mid[km/s]           ti0           ti1           ti2           ti3
    8.484664E+02   1.0000E-099   1.2168E-013   1.7758E-006   1.0000E+000
    8.540175E+02   1.0000E-099   1.2168E-013   1.7758E-006   1.0000E+000
    8.708899E+02   1.0000E-099   1.2168E-013   1.7758E-006   1.0000E+000
    9.056412E+02   1.0000E-099   1.2168E-013   1.7758E-006   1.0000E+000
    9.639886E+02   1.0000E-099   1.2169E-013   1.7759E-006   1.0000E+000
    1.024912E+03   1.0000E-099   1.2172E-013   1.7761E-006   1.0000E+000
    1.089687E+03   1.0000E-099   1.2138E-013   1.7736E-006   1.0000E+000
    1.158556E+03   1.0000E-099   1.1973E-013   1.7626E-006   1.0000E+000
    1.231778E+03   1.0000E-099   1.1298E-013   1.7197E-006   1.0000E+000
    1.309627E+03   1.0000E-099   9.3691E-014   1.5957E-006   1.0000E+000
    1.392396E+03   1.0000E-099   6.3979E-014   1.3709E-006   1.0000E+000
    1.480396E+03   1.0000E-099   4.7265E-014   1.2196E-006   1.0000E+000
    1.573958E+03   1.0000E-099   3.9067E-014   1.1305E-006   1.0000E+000
    1.673433E+03   1.0000E-099   3.0300E-014   1.0215E-006   1.0000E+000
    1.779195E+03   1.0000E-099   2.2068E-014   8.9864E-007   1.0000E+000
    1.891642E+03   1.0000E-099   1.5657E-014   7.7699E-007   1.0000E+000
    2.011195E+03   1.0000E-099   1.1325E-014   6.8052E-007   1.0000E+000
    2.138303E+03   1.0000E-099   7.9323E-015   5.8637E-007   1.0000E+000
    2.273445E+03   1.0000E-099   5.5993E-015   5.0776E-007   1.0000E+000
    2.417128E+03   1.0000E-099   4.0549E-015   4.4311E-007   1.0000E+000
    2.569892E+03   1.0000E-099   3.1370E-015   3.9635E-007   1.0000E+000
    2.732311E+03   1.0000E-099   2.6295E-015   3.6492E-007   1.0000E+000
    2.904995E+03   1.0000E-099   2.3943E-015   3.4524E-007   1.0000E+000
    3.088592E+03   1.0000E-099   2.4323E-015   3.3977E-007   1.0000E+000
    3.283793E+03   1.0000E-099   2.7465E-015   3.4444E-007   1.0000E+000
    3.491331E+03   1.0000E-099   4.0890E-015   3.8883E-007   1.0000E+000
    3.711985E+03   1.0000E-099   8.9930E-015   5.4782E-007   1.0000E+000
    3.946585E+03   1.0000E-099   1.7916E-014   7.4745E-007   1.0000E+000
    4.196011E+03   1.0000E-099   2.4692E-014   7.7723E-007   1.0000E+000
    4.461202E+03   1.0000E-099   3.6914E-014   9.1181E-007   1.0000E+000
    4.743153E+03   1.0000E-099   3.9548E-014   9.3624E-007   1.0000E+000
    5.042923E+03   1.0000E-099   3.3414E-014   8.6191E-007   1.0000E+000
    5.361639E+03   1.0000E-099   2.7545E-014   7.8437E-007   1.0000E+000
    5.700497E+03   1.0000E-099   2.4183E-014   7.3452E-007   1.0000E+000
    6.060772E+03   1.0000E-099   2.3707E-014   7.2552E-007   1.0000E+000
    6.443817E+03   1.0000E-099   2.5646E-014   7.5027E-007   1.0000E+000
    6.851070E+03   1.0000E-099   2.9984E-014   8.0627E-007   1.0000E+000
    7.284062E+03   1.0000E-099   3.7637E-014   9.0052E-007   1.0000E+000
    7.744419E+03   1.0000E-099   5.0760E-014   1.0468E-006   1.0000E+000
    8.233871E+03   1.0000E-099   8.0615E-014   1.3325E-006   1.0000E+000
    8.754256E+03   1.0000E-099   2.2792E-013   2.3649E-006   1.0000E+000
    9.307531E+03   1.0000E-099   2.8447E-012   1.0431E-005   9.9999E-001
    9.857056E+03   1.0000E-099   2.3637E-010   1.7499E-004   9.9983E-001
    1.026219E+04   1.0000E-099   2.2963E-008   3.9067E-003   9.9609E-001
    1.066046E+04   1.0000E-099   5.8446E-006   1.6283E-001   8.3716E-001
    1.108456E+04   1.0000E-099   1.3599E-003   9.9495E-001   3.6860E-003
    1.145920E+04   1.0000E-099   3.4383E-002   9.6561E-001   6.7701E-006
    1.170019E+04   1.0000E-099   1.3077E-001   8.6922E-001   5.2434E-007
    1.184807E+04   1.0000E-099   2.2846E-001   7.7154E-001   1.1957E-007
    1.194895E+04   1.0000E-099   3.7787E-001   6.2213E-001   1.8630E-008
    1.202846E+04   1.0000E-099   5.8900E-001   4.1100E-001   1.4144E-009
    1.209713E+04   1.0000E-099   7.6221E-001   2.3779E-001   1.0416E-010
    1.216131E+04   1.0000E-099   8.6060E-001   1.3940E-001   1.1745E-011
    1.222467E+04   1.0000E-099   9.1407E-001   8.5928E-002   1.9203E-012
    1.229131E+04   1.0000E-099   9.4551E-001   5.4487E-002   3.8093E-013
    1.236339E+04   1.0000E-099   9.6480E-001   3.5200E-002   8.4892E-014
    1.245100E+04   1.0000E-099   9.7797E-001   2.2032E-002   1.7538E-014
    1.259630E+04   1.0000E-099   9.8867E-001   1.1328E-002   1.9269E-015
    1.288977E+04   1.0000E-099   9.9618E-001   3.8228E-003   5.4720E-017
    1.326716E+04   1.0000E-099   9.9881E-001   1.1853E-003   1.4266E-018
    1.368028E+04   1.0000E-099   9.9963E-001   3.6828E-004   9.2369E-020
    1.412000E+04   1.0000E-099   9.9989E-001   1.1331E-004   1.0123E-020
    1.458947E+04   1.0000E-099   9.9997E-001   3.3643E-005   8.7842E-022
    1.507487E+04   1.0000E-099   9.9999E-001   8.5576E-006   4.0826E-023
    1.554368E+04   1.0000E-099   1.0000E+000   2.2759E-006   1.9716E-024
    1.599734E+04   1.0000E-099   1.0000E+000   8.8421E-007   1.9229E-025
    1.645628E+04   1.0000E-099   1.0000E+000   4.3481E-007   2.5749E-026
    1.692588E+04   1.0000E-099   1.0000E+000   2.3280E-007   3.8042E-027
    1.740008E+04   1.0000E-099   1.0000E+000   1.8298E-007   9.1955E-028
    1.790650E+04   1.0000E-099   1.0000E+000   2.5843E-007   4.8520E-028
    1.855795E+04   1.0000E-099   1.0000E+000   4.8696E-007   3.2744E-028
    1.953644E+04   1.0000E-099   1.0000E+000   1.0192E-006   5.4260E-028
    2.077905E+04   1.0000E-099   1.0000E+000   2.7074E-006   4.2491E-027
    2.209229E+04   1.0000E-099   9.9999E-001   5.0450E-006   3.4810E-026
    2.348854E+04   1.0000E-099   9.9999E-001   9.6310E-006   2.4410E-025
    2.497303E+04   1.0000E-099   9.9998E-001   2.1200E-005   1.4097E-024
    2.655134E+04   1.0000E-099   9.9996E-001   3.9523E-005   4.6176E-024
    2.823401E+04   1.0000E-099   9.9989E-001   1.0733E-004   4.4671E-023
    2.993365E+04   1.0000E-099   9.9974E-001   2.5660E-004   4.8361E-022
    3.153760E+04   1.0000E-099   9.9958E-001   4.2377E-004   2.5404E-021
    3.299099E+04   1.0000E-099   9.9947E-001   5.3481E-004   6.8085E-021
    3.426462E+04   1.0000E-099   9.9931E-001   6.9476E-004   2.0560E-020
    3.540831E+04   1.0000E-099   9.9894E-001   1.0591E-003   8.9073E-020
    3.648732E+04   1.0000E-099   9.9822E-001   1.7841E-003   4.2583E-019
    3.755144E+04   1.0000E-099   9.9697E-001   3.0309E-003   1.7967E-018
    3.862706E+04   1.0000E-099   9.9521E-001   4.7896E-003   5.7540E-018
    3.971922E+04   1.0000E-099   9.9305E-001   6.9529E-003   1.4731E-017
    4.082638E+04   1.0000E-099   9.9071E-001   9.2895E-003   3.1148E-017
    4.195195E+04   1.0000E-099   9.8860E-001   1.1396E-002   5.6013E-017
    4.310219E+04   1.0000E-099   9.8701E-001   1.2994E-002   8.5602E-017
    4.428215E+04   1.0000E-099   9.8593E-001   1.4069E-002   1.1497E-016
    4.549618E+04   1.0000E-099   9.8517E-001   1.4833E-002   1.4134E-016
    4.674647E+04   1.0000E-099   9.8443E-001   1.5574E-002   1.6608E-016
    4.803285E+04   1.0000E-099   9.8357E-001   1.6429E-002   1.9086E-016
    4.935417E+04   1.0000E-099   9.8256E-001   1.7441E-002   2.1645E-016
    5.070872E+04   1.0000E-099   9.8130E-001   1.8698E-002   2.4429E-016
    5.209387E+04   1.0000E-099   9.7978E-001   2.0222E-002   2.7432E-016
    5.350827E+04   1.0000E-099   9.7822E-001   2.1777E-002   3.0199E-016
    5.494800E+04   1.0000E-099   9.7699E-001   2.3009E-002   3.2161E-016
    5.641221E+04   1.0000E-099   9.7628E-001   2.3718E-002   3.3061E-016
    5.789415E+04   1.0000E-099   9.7607E-001   2.3928E-002   3.2935E-016
    5.939153E+04   1.0000E-099   9.7624E-001   2.3756E-002   3.1991E-016
    6.089052E+04   1.0000E-099   9.7673E-001   2.3272E-002   3.0426E-016
    6.238510E+04   1.0000E-099   9.7748E-001   2.2518E-002   2.8469E-016
    6.385045E+04   1.0000E-099   9.7843E-001   2.1572E-002   2.6386E-016
    6.527461E+04   1.0000E-099   9.7953E-001   2.0467E-002   2.4261E-016
    6.662249E+04   1.0000E-099   9.8066E-001   1.9335E-002   2.2228E-016
    6.787764E+04   1.0000E-099   9.8203E-001   1.7972E-002   1.9956E-016
    6.900561E+04   1.0000E-099   9.8360E-001   1.6404E-002   1.7092E-016
    6.951703E+04   1.0000E-099   9.8520E-001   1.4796E-002   1.3996E-016
    6.977416E+04   1.0000E-099   9.8616E-001   1.3838E-002   1.1692E-016
    6.990309E+04   1.0000E-099   9.8699E-001   1.3005E-002   9.5629E-017
    6.996763E+04   1.0000E-099   9.8761E-001   1.2389E-002   7.9471E-017
    6.999832E+04   1.0000E-099   9.8799E-001   1.2009E-002   6.8583E-017
    6.999993E+04   1.0000E-099   9.8807E-001   1.1926E-002   6.7132E-017
#TIME:     0.887
#NVEL: 115
#vel_mid[km/s]           ti0           ti1           ti2           ti3
    8.484664E+02   1.0000E-099   1.0138E-013   1.5832E-006   1.0000E+000
    8.550285E+02   1.0000E-099   1.0138E-013   1.5832E-006   1.0000E+000
    8.750210E+02   1.0000E-099   1.0138E-013   1.5832E-006   1.0000E+000
    9.164194E+02   1.0000E-099   1.0138E-013   1.5832E-006   1.0000E+000
    9.788524E+02   1.0000E-099   1.0138E-013   1.5832E-006   1.0000E+000
    1.040712E+03   1.0000E-099   1.0129E-013   1.5825E-006   1.0000E+000
    1.106486E+03   1.0000E-099   1.0047E-013   1.5765E-006   1.0000E+000
    1.176417E+03   1.0000E-099   9.7221E-014   1.5536E-006   1.0000E+000
    1.250767E+03   1.0000E-099   8.6912E-014   1.4808E-006   1.0000E+000
    1.329816E+03   1.0000E-099   6.7722E-014   1.3375E-006   1.0000E+000
    1.413861E+03   1.0000E-099   4.7553E-014   1.1610E-006   1.0000E+000
    1.503218E+03   1.0000E-099   3.6228E-014   1.0432E-006   1.0000E+000
    1.598223E+03   1.0000E-099   2.8964E-014   9.5276E-007   1.0000E+000
    1.699231E+03   1.0000E-099   2.1870E-014   8.5037E-007   1.0000E+000
    1.806624E+03   1.0000E-099   1.5867E-014   7.4566E-007   1.0000E+000
    1.920803E+03   1.0000E-099   1.1107E-014   6.4100E-007   1.0000E+000
    2.042199E+03   1.0000E-099   7.9306E-015   5.5798E-007   1.0000E+000
    2.171268E+03   1.0000E-099   5.4978E-015   4.7872E-007   1.0000E+000
    2.308493E+03   1.0000E-099   3.8920E-015   4.1484E-007   1.0000E+000
    2.454391E+03   1.0000E-099   2.8554E-015   3.6375E-007   1.0000E+000
    2.609510E+03   1.0000E-099   2.2531E-015   3.2777E-007   1.0000E+000
    2.774433E+03   1.0000E-099   1.9394E-015   3.0464E-007   1.0000E+000
    2.949779E+03   1.0000E-099   1.8107E-015   2.9085E-007   1.0000E+000
    3.136206E+03   1.0000E-099   1.8971E-015   2.8904E-007   1.0000E+000
    3.334417E+03   1.0000E-099   2.2305E-015   2.9654E-007   1.0000E+000
    3.545154E+03   1.0000E-099   3.8465E-015   3.6167E-007   1.0000E+000
    3.769210E+03   1.0000E-099   8.5433E-015   5.1445E-007   1.0000E+000
    4.007426E+03   1.0000E-099   1.6032E-014   6.7236E-007   1.0000E+000
    4.260698E+03   1.0000E-099   2.3344E-014   7.3103E-007   1.0000E+000
    4.529976E+03   1.0000E-099   3.3710E-014   8.5881E-007   1.0000E+000
    4.816274E+03   1.0000E-099   3.6218E-014   8.8663E-007   1.0000E+000
    5.120665E+03   1.0000E-099   3.0208E-014   8.1063E-007   1.0000E+000
    5.444294E+03   1.0000E-099   2.5307E-014   7.4263E-007   1.0000E+000
    5.788377E+03   1.0000E-099   2.2845E-014   7.0512E-007   1.0000E+000
    6.154206E+03   1.0000E-099   2.3186E-014   7.0905E-007   1.0000E+000
    6.543156E+03   1.0000E-099   2.5773E-014   7.4557E-007   1.0000E+000
    6.956687E+03   1.0000E-099   3.1190E-014   8.1974E-007   1.0000E+000
    7.396354E+03   1.0000E-099   4.0546E-014   9.3787E-007   1.0000E+000
    7.863808E+03   1.0000E-099   5.7812E-014   1.1315E-006   1.0000E+000
    8.360805E+03   1.0000E-099   1.0396E-013   1.5609E-006   1.0000E+000
    8.889213E+03   1.0000E-099   4.1034E-013   3.4459E-006   1.0000E+000
    9.452613E+03   1.0000E-099   8.5850E-012   2.2107E-005   9.9998E-001
    9.911633E+03   1.0000E-099   4.9838E-010   3.1434E-004   9.9969E-001
    1.025666E+04   1.0000E-099   3.6874E-008   5.8404E-003   9.9416E-001
    1.063251E+04   1.0000E-099   6.4841E-006   1.8997E-001   8.1002E-001
    1.104178E+04   1.0000E-099   1.1268E-003   9.9482E-001   4.0545E-003
    1.140357E+04   1.0000E-099   2.8132E-002   9.7186E-001   7.4093E-006
    1.166212E+04   1.0000E-099   1.4311E-001   8.5689E-001   3.0252E-007
    1.181968E+04   1.0000E-099   2.6085E-001   7.3915E-001   5.9637E-008
    1.192439E+04   1.0000E-099   4.2974E-001   5.7026E-001   8.3980E-009
    1.200433E+04   1.0000E-099   6.7584E-001   3.2416E-001   3.8426E-010
    1.207252E+04   1.0000E-099   8.4315E-001   1.5685E-001   1.6912E-011
    1.213615E+04   1.0000E-099   9.1637E-001   8.3635E-002   1.5555E-012
    1.219834E+04   1.0000E-099   9.5207E-001   4.7930E-002   2.1854E-013
    1.226330E+04   1.0000E-099   9.7191E-001   2.8093E-002   3.6055E-014
    1.233279E+04   1.0000E-099   9.8344E-001   1.6558E-002   6.3478E-015
    1.241499E+04   1.0000E-099   9.9072E-001   9.2843E-003   9.7736E-016
    1.254315E+04   1.0000E-099   9.9592E-001   4.0850E-003   7.0501E-017
    1.282934E+04   1.0000E-099   9.9917E-001   8.3399E-004   4.5362E-019
    1.322638E+04   1.0000E-099   9.9987E-001   1.2572E-004   1.2617E-021
    1.367464E+04   1.0000E-099   9.9998E-001   1.9373E-005   1.2769E-023
    1.415777E+04   1.0000E-099   1.0000E+000   3.1764E-006   1.2247E-024
    1.466368E+04   1.0000E-099   1.0000E+000   5.4863E-007   1.1454E-025
    1.516469E+04   1.0000E-099   1.0000E+000   9.1277E-008   5.8278E-027
    1.563737E+04   1.0000E-099   1.0000E+000   1.9583E-008   3.9430E-028
    1.608825E+04   1.0000E-099   1.0000E+000   7.9071E-009   6.2066E-029
    1.653823E+04   1.0000E-099   1.0000E+000   4.8532E-009   1.2734E-029
    1.698531E+04   1.0000E-099   1.0000E+000   3.5925E-009   2.9905E-030
    1.742613E+04   1.0000E-099   1.0000E+000   4.4838E-009   1.2638E-030
    1.788818E+04   1.0000E-099   1.0000E+000   1.0658E-008   1.2711E-030
    1.844225E+04   1.0000E-099   1.0000E+000   3.2861E-008   1.6115E-030
    1.926325E+04   1.0000E-099   1.0000E+000   1.2649E-007   5.7613E-030
    2.043795E+04   1.0000E-099   1.0000E+000   5.1996E-007   6.9162E-029
    2.172964E+04   1.0000E-099   1.0000E+000   1.2616E-006   8.3738E-028
    2.310297E+04   1.0000E-099   1.0000E+000   2.5489E-006   7.4933E-027
    2.456309E+04   1.0000E-099   9.9999E-001   6.3970E-006   5.9741E-026
    2.611549E+04   1.0000E-099   9.9999E-001   1.4236E-005   2.7660E-025
    2.776601E+04   1.0000E-099   9.9996E-001   4.1582E-005   3.0862E-024
    2.952346E+04   1.0000E-099   9.9988E-001   1.2099E-004   5.1616E-023
    3.122049E+04   1.0000E-099   9.9977E-001   2.3274E-004   3.9220E-022
    3.275279E+04   1.0000E-099   9.9969E-001   3.1331E-004   1.2421E-021
    3.409247E+04   1.0000E-099   9.9959E-001   4.1137E-004   3.9002E-021
    3.528646E+04   1.0000E-099   9.9935E-001   6.4525E-004   1.8983E-020
    3.639950E+04   1.0000E-099   9.9886E-001   1.1401E-003   1.1334E-019
    3.748639E+04   1.0000E-099   9.9795E-001   2.0464E-003   6.1917E-019
    3.857972E+04   1.0000E-099   9.9659E-001   3.4129E-003   2.5111E-018
    3.968577E+04   1.0000E-099   9.9475E-001   5.2524E-003   7.8333E-018
    4.080468E+04   1.0000E-099   9.9255E-001   7.4498E-003   1.9491E-017
    4.194034E+04   1.0000E-099   9.9035E-001   9.6548E-003   3.9897E-017
    4.309962E+04   1.0000E-099   9.8846E-001   1.1542E-002   6.7378E-017
    4.428749E+04   1.0000E-099   9.8704E-001   1.2958E-002   9.7439E-017
    4.550822E+04   1.0000E-099   9.8598E-001   1.4024E-002   1.2625E-016
    4.676360E+04   1.0000E-099   9.8500E-001   1.4999E-002   1.5388E-016
    4.805325E+04   1.0000E-099   9.8397E-001   1.6025E-002   1.8135E-016
    4.937576E+04   1.0000E-099   9.8284E-001   1.7161E-002   2.0921E-016
    5.073015E+04   1.0000E-099   9.8149E-001   1.8505E-002   2.3887E-016
    5.211421E+04   1.0000E-099   9.7991E-001   2.0089E-002   2.7028E-016
    5.352718E+04   1.0000E-099   9.7832E-001   2.1683E-002   2.9898E-016
    5.496538E+04   1.0000E-099   9.7706E-001   2.2942E-002   3.1938E-016
    5.642805E+04   1.0000E-099   9.7633E-001   2.3669E-002   3.2897E-016
    5.790849E+04   1.0000E-099   9.7611E-001   2.3891E-002   3.2816E-016
    5.940433E+04   1.0000E-099   9.7627E-001   2.3728E-002   3.1905E-016
    6.090177E+04   1.0000E-099   9.7675E-001   2.3251E-002   3.0363E-016
    6.239468E+04   1.0000E-099   9.7750E-001   2.2501E-002   2.8424E-016
    6.385834E+04   1.0000E-099   9.7844E-001   2.1559E-002   2.6354E-016
    6.528071E+04   1.0000E-099   9.7954E-001   2.0457E-002   2.4238E-016
    6.662686E+04   1.0000E-099   9.8067E-001   1.9327E-002   2.2211E-016
    6.788038E+04   1.0000E-099   9.8203E-001   1.7965E-002   1.9943E-016
    6.900688E+04   1.0000E-099   9.8360E-001   1.6399E-002   1.7081E-016
    6.951765E+04   1.0000E-099   9.8521E-001   1.4792E-002   1.3988E-016
    6.977445E+04   1.0000E-099   9.8617E-001   1.3835E-002   1.1685E-016
    6.990321E+04   1.0000E-099   9.8700E-001   1.3003E-002   9.5581E-017
    6.996768E+04   1.0000E-099   9.8761E-001   1.2387E-002   7.9441E-017
    6.999832E+04   1.0000E-099   9.8799E-001   1.2008E-002   6.8568E-017
    6.999993E+04   1.0000E-099   9.8808E-001   1.1925E-002   6.7119E-017
#TIME:     0.976
#NVEL: 115
#vel_mid[km/s]           ti0           ti1           ti2           ti3
    8.484664E+02   1.0000E-099   8.5011E-014   1.4194E-006   1.0000E+000
    8.545551E+02   1.0000E-099   8.5011E-014   1.4194E-006   1.0000E+000
    8.730848E+02   1.0000E-099   8.5011E-014   1.4194E-006   1.0000E+000
    9.113582E+02   1.0000E-099   8.5007E-014   1.4193E-006   1.0000E+000
    9.718663E+02   1.0000E-099   8.4981E-014   1.4191E-006   1.0000E+000
    1.033286E+03   1.0000E-099   8.4815E-014   1.4179E-006   1.0000E+000
    1.098591E+03   1.0000E-099   8.3861E-014   1.4105E-006   1.0000E+000
    1.168022E+03   1.0000E-099   8.0560E-014   1.3851E-006   1.0000E+000
    1.241842E+03   1.0000E-099   7.1517E-014   1.3145E-006   1.0000E+000
    1.320327E+03   1.0000E-099   5.6359E-014   1.1898E-006   1.0000E+000
    1.403772E+03   1.0000E-099   4.0347E-014   1.0381E-006   1.0000E+000
    1.492492E+03   1.0000E-099   3.0379E-014   9.2646E-007   1.0000E+000
    1.586818E+03   1.0000E-099   2.3763E-014   8.3764E-007   1.0000E+000
    1.687106E+03   1.0000E-099   1.7917E-014   7.4625E-007   1.0000E+000
    1.793732E+03   1.0000E-099   1.2952E-014   6.5272E-007   1.0000E+000
    1.907097E+03   1.0000E-099   9.0127E-015   5.5951E-007   1.0000E+000
    2.027627E+03   1.0000E-099   6.3786E-015   4.8483E-007   1.0000E+000
    2.155774E+03   1.0000E-099   4.3961E-015   4.1485E-007   1.0000E+000
    2.292020E+03   1.0000E-099   3.0897E-015   3.5833E-007   1.0000E+000
    2.436877E+03   1.0000E-099   2.2497E-015   3.1331E-007   1.0000E+000
    2.590889E+03   1.0000E-099   1.7600E-015   2.8144E-007   1.0000E+000
    2.754635E+03   1.0000E-099   1.4994E-015   2.6065E-007   1.0000E+000
    2.928730E+03   1.0000E-099   1.3989E-015   2.4899E-007   1.0000E+000
    3.113827E+03   1.0000E-099   1.4620E-015   2.4752E-007   1.0000E+000
    3.310623E+03   1.0000E-099   1.6891E-015   2.5237E-007   1.0000E+000
    3.519856E+03   1.0000E-099   2.6894E-015   2.9687E-007   1.0000E+000
    3.742314E+03   1.0000E-099   6.2385E-015   4.3016E-007   1.0000E+000
    3.978830E+03   1.0000E-099   1.2367E-014   5.7783E-007   1.0000E+000
    4.230294E+03   1.0000E-099   1.8503E-014   6.4565E-007   1.0000E+000
    4.497652E+03   1.0000E-099   2.9930E-014   8.0425E-007   1.0000E+000
    4.781906E+03   1.0000E-099   3.4318E-014   8.5970E-007   1.0000E+000
    5.084125E+03   1.0000E-099   3.0149E-014   8.0583E-007   1.0000E+000
    5.405445E+03   1.0000E-099   2.5346E-014   7.3896E-007   1.0000E+000
    5.747073E+03   1.0000E-099   2.2752E-014   7.0005E-007   1.0000E+000
    6.110291E+03   1.0000E-099   2.2963E-014   7.0321E-007   1.0000E+000
