#NTIMES: 145 
#NSTAGES: 5 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] cl0 cl1 cl2 cl3 cl4 
15240.48 1.00e+00 4.77e-05 2.65e-23 9.46e-33 1.49e-33 
15646.99 1.00e+00 4.57e-05 1.24e-23 1.69e-30 1.06e-33 
15960.30 1.00e+00 4.36e-05 1.20e-23 1.27e-31 7.42e-34 
16187.41 1.00e+00 3.46e-05 1.62e-22 3.25e-32 7.02e-34 
16354.17 1.00e+00 4.54e-05 1.22e-23 6.52e-31 7.58e-34 
16484.18 1.00e+00 5.41e-05 3.00e-25 5.84e-33 9.19e-34 
16593.12 1.00e+00 6.38e-05 8.36e-25 7.50e-33 1.18e-33 
16691.99 1.00e+00 7.54e-05 3.46e-23 7.03e-30 1.46e-33 
16788.59 1.00e+00 8.78e-05 5.30e-23 1.11e-32 1.75e-33 
16888.37 1.00e+00 8.25e-05 8.71e-23 2.95e-32 2.07e-33 
16998.79 1.00e+00 1.05e-04 1.08e-22 4.41e-30 2.48e-33 
17146.37 1.00e+00 1.05e-04 1.82e-22 9.96e-32 3.04e-33 
17415.23 1.88e-01 8.12e-01 1.64e-17 6.75e-26 1.68e-28 
17888.12 1.00e+00 1.75e-04 4.97e-21 6.70e-29 6.67e-33 
18532.37 1.00e+00 2.19e-04 7.94e-22 8.73e-30 9.64e-33 
19260.76 1.01e-01 8.99e-01 1.71e-17 1.02e-25 1.27e-32 
20034.10 1.00e+00 3.77e-04 7.56e-19 2.00e-27 1.43e-32 
20838.00 4.90e-02 9.51e-01 1.92e-16 7.04e-27 1.17e-32 
21647.97 9.99e-01 5.91e-04 9.46e-19 2.82e-28 8.40e-33 
22447.94 9.99e-01 7.55e-04 4.93e-18 1.42e-29 8.33e-33 
23245.88 9.99e-01 9.77e-04 1.55e-19 7.89e-27 1.04e-32 
24052.47 9.99e-01 1.26e-03 4.45e-20 7.61e-27 1.43e-32 
24867.72 9.99e-01 1.42e-03 4.12e-19 2.93e-26 2.02e-32 
25698.86 9.98e-01 1.66e-03 1.51e-19 4.58e-28 2.94e-32 
26587.16 2.81e-05 1.00e+00 1.16e-14 1.25e-24 1.16e-25 
27637.54 7.57e-07 1.00e+00 4.38e-13 7.57e-26 7.52e-27 
28986.97 3.45e-06 1.00e+00 9.91e-14 9.77e-27 1.07e-28 
#TIME: 55.69 
#NVEL: 67 
#vel_mid[km/s] cl0 cl1 cl2 cl3 cl4 
440.10 8.89e-01 1.11e-01 6.04e-14 4.13e-28 1.32e-30 
999.11 8.60e-01 1.40e-01 1.30e-13 7.81e-28 1.32e-30 
1267.34 8.61e-01 1.39e-01 1.38e-13 2.10e-27 1.31e-30 
1514.05 8.49e-01 1.51e-01 2.57e-13 1.89e-27 8.44e-31 
1808.80 8.41e-01 1.59e-01 4.87e-13 2.21e-27 6.53e-31 
1919.29 7.42e-02 9.26e-01 2.29e-12 2.55e-26 2.96e-30 
2160.92 8.09e-01 1.91e-01 7.39e-13 7.33e-27 7.12e-31 
2292.92 1.51e-02 9.85e-01 5.19e-12 2.49e-26 7.20e-31 
2432.98 3.63e-02 9.64e-01 5.89e-12 2.69e-26 6.84e-31 
2581.60 4.50e-03 9.95e-01 1.08e-11 1.03e-25 6.15e-31 
2739.29 7.98e-01 2.02e-01 1.12e-12 2.14e-27 5.40e-31 
2906.62 8.11e-01 1.89e-01 6.25e-13 2.58e-27 4.68e-31 
3084.17 8.34e-01 1.66e-01 6.12e-12 4.45e-26 3.95e-31 
3272.56 8.39e-01 1.61e-01 5.51e-13 7.98e-28 3.16e-31 
3472.46 8.66e-01 1.34e-01 6.58e-13 3.48e-27 2.35e-31 
3684.57 6.20e-02 9.38e-01 7.15e-13 7.33e-27 1.68e-31 
3909.64 4.43e-02 9.56e-01 7.04e-13 4.18e-27 1.29e-31 
4148.46 1.49e-02 9.85e-01 9.12e-13 8.23e-27 1.03e-31 
4401.86 2.42e-02 9.76e-01 1.12e-13 1.71e-27 8.80e-32 
4670.75 9.85e-01 1.47e-02 1.95e-15 3.21e-29 9.48e-32 
4956.05 9.91e-01 9.01e-03 1.63e-16 2.24e-30 1.36e-31 
5258.79 1.59e-01 8.41e-01 2.31e-14 9.94e-25 2.24e-31 
5580.02 9.96e-01 3.55e-03 1.72e-17 3.83e-27 3.64e-31 
5920.87 9.98e-01 1.93e-03 3.72e-18 1.82e-29 5.52e-31 
6282.54 9.99e-01 1.01e-03 4.11e-18 1.50e-29 7.18e-31 
6666.30 1.00e+00 4.31e-04 3.16e-19 4.90e-30 7.66e-31 
7073.50 1.00e+00 1.55e-04 1.78e-20 2.57e-26 7.23e-31 
7505.58 1.56e-01 8.44e-01 5.04e-17 1.23e-22 6.63e-31 
7964.05 1.00e+00 7.31e-05 2.12e-21 3.63e-30 5.72e-31 
8450.53 9.90e-01 9.69e-03 4.62e-19 2.88e-23 4.54e-31 
8966.72 9.85e-01 1.45e-02 5.94e-19 1.66e-25 3.55e-31 
9514.44 1.00e+00 5.02e-05 4.29e-24 1.76e-30 2.78e-31 
10095.62 1.00e+00 3.98e-05 1.18e-21 5.36e-29 2.13e-31 
10712.30 1.00e+00 4.02e-05 1.28e-21 3.18e-29 1.67e-31 
11366.65 1.00e+00 3.72e-05 1.03e-21 1.72e-29 1.33e-31 
12061.10 1.00e+00 3.94e-05 7.36e-22 2.60e-30 8.22e-32 
12793.43 1.00e+00 4.14e-05 2.54e-22 1.70e-30 2.47e-32 
13528.61 1.00e+00 3.79e-05 6.19e-23 3.77e-31 6.97e-33 
14194.74 1.00e+00 3.85e-05 2.88e-23 6.72e-32 3.23e-33 
14757.77 1.00e+00 6.27e-05 5.03e-23 6.86e-32 2.24e-33 
15240.48 1.00e+00 6.41e-05 3.70e-23 1.01e-32 1.58e-33 
15646.99 1.00e+00 5.64e-05 2.16e-23 7.14e-33 1.12e-33 
15960.30 1.00e+00 3.67e-05 7.38e-24 3.28e-32 7.89e-34 
16187.41 1.00e+00 4.28e-05 1.15e-23 4.89e-33 7.47e-34 
16354.17 1.00e+00 3.88e-05 9.29e-24 6.67e-32 8.06e-34 
16484.18 1.00e+00 4.41e-05 2.10e-22 3.34e-30 9.77e-34 
16593.12 1.00e+00 5.53e-05 5.63e-23 8.97e-31 1.26e-33 
16691.99 1.00e+00 7.09e-05 4.88e-23 1.13e-29 1.56e-33 
16788.59 1.00e+00 8.78e-05 4.56e-23 1.18e-32 1.86e-33 
16888.37 1.00e+00 9.80e-05 8.87e-23 2.05e-30 2.20e-33 
16998.79 1.00e+00 1.09e-04 8.94e-23 6.50e-31 2.63e-33 
17146.37 1.00e+00 1.21e-04 1.36e-22 3.07e-30 3.23e-33 
17415.23 1.00e+00 1.40e-04 4.95e-23 2.78e-32 4.37e-33 
17888.12 4.48e-03 9.96e-01 3.35e-16 1.83e-24 7.09e-33 
18532.37 1.00e+00 2.23e-04 2.43e-20 3.30e-27 1.03e-32 
19260.76 1.00e+00 2.82e-04 1.42e-19 1.59e-30 1.35e-32 
20034.10 1.57e-02 9.84e-01 3.52e-16 6.32e-26 1.52e-32 
20838.00 1.00e+00 4.95e-04 7.99e-19 4.55e-30 1.24e-32 
21647.97 9.99e-01 5.94e-04 9.37e-19 8.76e-28 8.93e-33 
22447.94 9.99e-01 7.61e-04 3.12e-18 6.18e-28 8.86e-33 
23245.88 9.99e-01 9.78e-04 8.31e-19 3.78e-27 1.11e-32 
24052.47 2.87e-04 1.00e+00 2.26e-15 2.35e-23 1.18e-27 
24867.72 9.99e-01 1.47e-03 6.11e-20 5.06e-28 2.15e-32 
25698.86 2.22e-03 9.98e-01 1.48e-16 2.01e-24 1.01e-27 
26587.16 1.04e-06 1.00e+00 2.99e-13 5.68e-25 3.17e-28 
27637.54 1.20e-06 9.48e-01 5.17e-02 5.29e-15 5.47e-17 
28986.97 9.98e-01 2.17e-03 1.37e-19 1.41e-30 2.22e-31 
#TIME: 56.84 
#NVEL: 67 
#vel_mid[km/s] cl0 cl1 cl2 cl3 cl4 
440.10 9.06e-01 9.45e-02 3.62e-14 6.30e-27 1.40e-30 
999.11 9.28e-01 7.15e-02 1.79e-14 1.27e-27 1.40e-30 
1267.34 9.24e-01 7.62e-02 2.62e-14 2.50e-27 1.39e-30 
1514.05 9.14e-01 8.65e-02 6.72e-14 2.42e-27 8.98e-31 
1808.80 2.17e-02 9.78e-01 1.72e-12 3.39e-26 6.94e-31 
1919.29 8.97e-01 1.03e-01 6.74e-13 4.40e-27 7.07e-31 
2160.92 8.69e-03 9.91e-01 2.85e-12 7.06e-26 7.57e-31 
2292.92 8.68e-01 1.32e-01 3.51e-13 1.37e-27 7.65e-31 
2432.98 1.27e-02 9.87e-01 4.68e-12 1.99e-26 7.27e-31 
2581.60 9.40e-04 9.99e-01 1.79e-11 3.72e-26 6.54e-31 
2739.29 8.59e-01 1.41e-01 4.75e-13 1.13e-26 5.74e-31 
2906.62 8.50e-01 1.50e-01 2.54e-13 8.34e-27 4.97e-31 
3084.17 8.83e-01 1.17e-01 2.00e-13 6.32e-28 4.20e-31 
3272.56 9.01e-01 9.88e-02 1.31e-13 4.14e-27 3.36e-31 
3472.46 9.15e-01 8.51e-02 6.56e-14 1.31e-27 2.49e-31 
3684.57 2.19e-02 9.78e-01 3.82e-13 4.86e-27 1.79e-31 
3909.64 7.37e-02 9.26e-01 6.66e-13 7.76e-27 1.37e-31 
4148.46 1.62e-02 9.84e-01 1.07e-13 7.13e-28 1.10e-31 
4401.86 1.89e-01 8.11e-01 4.57e-14 1.47e-27 9.36e-32 
4670.75 1.63e-02 9.84e-01 3.15e-14 5.95e-26 1.01e-31 
4956.05 9.95e-01 5.45e-03 2.79e-17 8.39e-28 1.44e-31 
5258.79 9.96e-01 3.58e-03 9.90e-18 3.53e-30 2.38e-31 
5580.02 9.98e-01 1.95e-03 5.67e-18 4.57e-27 3.87e-31 
5920.87 9.99e-01 1.02e-03 1.92e-18 8.63e-27 5.87e-31 
6282.54 9.99e-01 5.17e-04 1.58e-19 8.34e-28 7.64e-31 
6666.30 1.00e+00 2.21e-04 1.40e-20 7.49e-28 8.14e-31 
7073.50 1.00e+00 8.98e-05 3.55e-21 1.87e-27 7.69e-31 
7505.58 1.00e+00 8.19e-05 1.68e-22 4.48e-30 7.05e-31 
7964.05 1.00e+00 7.40e-05 4.26e-21 8.50e-27 6.09e-31 
8450.53 1.00e+00 6.33e-05 7.20e-23 3.07e-30 4.83e-31 
8966.72 1.00e+00 5.39e-05 3.34e-23 2.40e-30 3.77e-31 
9514.44 1.00e+00 4.77e-05 1.69e-21 9.31e-26 2.95e-31 
10095.62 1.00e+00 4.12e-05 1.36e-21 7.25e-29 2.26e-31 
10712.30 1.00e+00 3.78e-05 9.99e-22 5.16e-30 1.77e-31 
11366.65 1.00e+00 3.50e-05 8.34e-22 6.39e-30 1.42e-31 
12061.10 1.00e+00 3.96e-05 6.89e-22 7.08e-30 8.74e-32 
12793.43 1.00e+00 4.17e-05 2.41e-22 7.56e-31 2.63e-32 
13528.61 1.00e+00 4.46e-05 9.23e-23 5.48e-32 7.41e-33 
14194.74 1.00e+00 5.18e-05 6.01e-23 2.03e-31 3.44e-33 
14757.77 1.00e+00 6.37e-05 3.99e-23 1.51e-32 2.38e-33 
15240.48 1.00e+00 6.42e-05 2.91e-23 2.86e-31 1.68e-33 
15646.99 1.00e+00 4.29e-05 1.22e-22 1.21e-30 1.20e-33 
15960.30 1.00e+00 3.41e-05 1.17e-23 5.33e-33 8.39e-34 
16187.41 1.00e+00 4.28e-05 9.19e-24 5.04e-33 7.94e-34 
16354.17 6.20e-01 3.80e-01 3.87e-18 2.39e-26 8.57e-34 
16484.18 1.00e+00 5.35e-05 1.85e-23 6.60e-33 1.04e-33 
16593.12 1.00e+00 6.53e-05 2.80e-23 8.48e-33 1.34e-33 
16691.99 1.00e+00 6.63e-05 1.10e-22 7.08e-32 1.66e-33 
16788.59 1.00e+00 7.38e-05 1.48e-22 1.54e-31 1.98e-33 
16888.37 1.00e+00 8.16e-05 3.19e-22 8.03e-29 2.34e-33 
16998.79 1.00e+00 9.22e-05 1.45e-22 1.79e-31 2.80e-33 
17146.37 1.37e-02 9.86e-01 1.76e-16 6.63e-24 3.44e-33 
17415.23 1.00e+00 1.50e-04 2.22e-22 2.54e-29 4.65e-33 
17888.12 1.00e+00 1.95e-04 1.10e-22 4.79e-32 7.54e-33 
18532.37 1.00e+00 2.25e-04 1.08e-20 7.26e-29 1.09e-32 
19260.76 1.00e+00 2.84e-04 3.30e-19 1.10e-27 1.43e-32 
20034.10 1.00e+00 3.79e-04 2.39e-19 2.19e-31 1.62e-32 
20838.00 1.00e+00 4.94e-04 3.36e-19 2.31e-28 1.32e-32 
21647.97 7.90e-05 1.00e+00 1.33e-14 2.25e-24 9.50e-33 
22447.94 9.99e-01 7.64e-04 1.01e-18 2.21e-28 9.42e-33 
23245.88 1.61e-02 9.84e-01 1.79e-16 5.11e-26 1.29e-31 
24052.47 9.84e-06 1.00e+00 3.53e-14 1.42e-26 1.62e-32 
24867.72 2.28e-03 9.98e-01 3.72e-15 2.45e-23 2.28e-32 
25698.86 9.98e-01 2.08e-03 3.01e-21 2.11e-31 3.33e-32 
26587.16 3.70e-06 1.00e+00 9.39e-14 2.29e-27 8.93e-31 
27637.54 3.81e-09 5.11e-03 9.95e-01 1.75e-16 5.88e-29 
28986.97 3.99e-07 1.87e-02 9.81e-01 2.28e-07 2.45e-05 
#TIME: 58.02 
#NVEL: 67 
#vel_mid[km/s] cl0 cl1 cl2 cl3 cl4 
440.10 9.57e-01 4.30e-02 6.43e-15 2.65e-27 1.49e-30 
999.11 9.60e-01 4.03e-02 4.56e-15 3.61e-27 1.49e-30 
1267.34 9.57e-01 4.27e-02 4.31e-15 1.65e-27 1.48e-30 
1514.05 9.43e-01 5.65e-02 1.21e-14 1.97e-27 9.55e-31 
1808.80 9.36e-01 6.35e-02 2.95e-14 2.04e-28 7.38e-31 
1919.29 9.18e-01 8.21e-02 5.42e-14 1.04e-27 7.52e-31 
2160.92 9.22e-01 7.84e-02 4.34e-14 2.87e-28 8.05e-31 
2292.92 9.12e-01 8.83e-02 5.18e-13 4.24e-26 8.14e-31 
2432.98 8.94e-01 1.06e-01 1.47e-13 1.08e-27 7.74e-31 
2581.60 2.50e-01 7.50e-01 9.52e-13 1.50e-27 6.96e-31 
2739.29 8.99e-01 1.01e-01 1.68e-13 1.11e-26 6.11e-31 
2906.62 3.84e-01 6.16e-01 4.51e-12 4.20e-25 8.00e-31 
3084.17 9.15e-01 8.46e-02 1.04e-13 1.00e-26 4.47e-31 
3272.56 9.29e-01 7.15e-02 3.97e-14 5.45e-27 3.57e-31 
3472.46 9.43e-01 5.67e-02 2.61e-14 5.14e-27 2.65e-31 
3684.57 9.64e-01 3.55e-02 2.48e-14 6.51e-28 1.90e-31 
3909.64 6.24e-03 9.94e-01 2.46e-13 2.64e-27 1.46e-31 
4148.46 8.19e-02 9.18e-01 1.50e-13 8.76e-27 1.16e-31 
4401.86 2.42e-02 9.76e-01 4.69e-14 4.32e-27 9.95e-32 
4670.75 1.36e-02 9.86e-01 2.94e-14 3.95e-27 1.07e-31 
4956.05 3.63e-02 9.64e-01 8.00e-15 1.45e-24 1.53e-31 
5258.79 9.98e-01 2.00e-03 3.13e-18 2.74e-27 2.53e-31 
5580.02 9.99e-01 1.07e-03 7.40e-19 1.73e-27 4.12e-31 
5920.87 2.24e-02 9.78e-01 6.72e-16 6.98e-24 6.24e-31 
6282.54 1.00e+00 2.66e-04 1.39e-20 1.70e-27 8.12e-31 
6666.30 1.00e+00 1.17e-04 6.44e-21 8.10e-27 8.66e-31 
7073.50 1.00e+00 9.11e-05 8.17e-21 2.52e-26 8.18e-31 
7505.58 1.00e+00 8.39e-05 5.43e-21 2.18e-25 7.50e-31 
7964.05 2.10e-01 7.90e-01 5.13e-17 4.97e-23 6.47e-31 
8450.53 1.00e+00 6.29e-05 3.18e-21 8.85e-26 5.14e-31 
8966.72 1.00e+00 5.82e-05 2.73e-21 6.46e-26 4.01e-31 
9514.44 1.00e+00 4.81e-05 1.85e-21 2.95e-28 3.14e-31 
10095.62 1.00e+00 4.50e-05 1.61e-21 8.77e-29 2.41e-31 
10712.30 1.00e+00 3.90e-05 1.17e-21 2.41e-29 1.89e-31 
11366.65 9.94e-01 5.74e-03 1.40e-19 7.34e-28 1.51e-31 
12061.10 1.00e+00 3.97e-05 7.19e-22 6.33e-30 9.30e-32 
12793.43 8.47e-01 1.53e-01 8.27e-19 3.51e-27 2.79e-32 
13528.61 1.00e+00 3.94e-05 6.24e-23 3.85e-31 7.88e-33 
14194.74 1.00e+00 4.00e-05 2.84e-23 2.32e-32 3.66e-33 
14757.77 1.00e+00 6.34e-05 4.04e-23 1.61e-32 2.53e-33 
15240.48 1.00e+00 4.75e-05 2.08e-23 2.72e-32 1.79e-33 
15646.99 1.00e+00 5.67e-05 2.52e-23 1.33e-32 1.27e-33 
15960.30 1.00e+00 3.54e-05 1.67e-22 2.47e-32 8.92e-34 
16187.41 1.00e+00 4.36e-05 1.00e-23 1.36e-31 8.44e-34 
16354.17 1.00e+00 4.56e-05 1.45e-24 5.78e-33 9.11e-34 
16484.18 1.00e+00 5.38e-05 1.61e-23 7.03e-32 1.11e-33 
16593.12 1.00e+00 6.74e-05 2.77e-23 9.02e-33 1.42e-33 
16691.99 1.00e+00 7.66e-05 4.14e-23 1.12e-32 1.76e-33 
16788.59 1.00e+00 8.82e-05 5.91e-23 1.34e-32 2.10e-33 
16888.37 1.00e+00 9.66e-05 7.52e-23 1.58e-32 2.49e-33 
16998.79 1.36e-03 9.99e-01 7.39e-16 2.25e-23 2.98e-33 
17146.37 1.00e+00 1.15e-04 1.04e-22 2.32e-32 3.65e-33 
17415.23 1.00e+00 1.31e-04 2.32e-22 2.64e-30 4.94e-33 
17888.12 4.40e-01 5.60e-01 1.27e-18 5.45e-25 8.02e-33 
18532.37 1.00e+00 2.27e-04 9.99e-20 1.84e-27 1.16e-32 
19260.76 1.00e+00 2.89e-04 6.11e-20 4.97e-29 1.52e-32 
20034.10 1.00e+00 3.87e-04 4.59e-20 3.91e-29 1.72e-32 
20838.00 9.99e-01 5.00e-04 1.00e-19 2.52e-28 1.40e-32 
21647.97 9.99e-01 5.98e-04 9.68e-19 7.36e-32 1.01e-32 
22447.94 9.99e-01 7.64e-04 7.19e-19 3.70e-28 1.00e-32 
23245.88 2.68e-05 1.00e+00 1.16e-14 2.20e-26 3.42e-30 
24052.47 4.27e-06 1.00e+00 7.28e-14 4.78e-27 2.30e-29 
24867.72 1.07e-04 1.00e+00 7.18e-14 1.97e-26 2.43e-32 
25698.86 2.83e-04 1.00e+00 3.87e-15 1.19e-21 1.15e-20 
26587.16 7.78e-07 1.00e+00 3.73e-13 1.32e-25 5.09e-26 
27637.54 4.94e-07 1.00e+00 9.11e-13 6.47e-31 1.02e-31 
28986.97 1.86e-06 1.00e+00 2.27e-13 1.59e-30 2.51e-31 
#TIME: 59.22 
#NVEL: 67 
#vel_mid[km/s] cl0 cl1 cl2 cl3 cl4 
440.10 9.73e-01 2.72e-02 1.50e-15 3.52e-27 1.59e-30 
999.11 9.75e-01 2.48e-02 1.04e-15 2.99e-27 1.59e-30 
1267.34 9.71e-01 2.87e-02 1.56e-15 4.63e-27 1.57e-30 
1514.05 9.69e-01 3.08e-02 2.36e-15 2.33e-27 1.02e-30 
1808.80 2.79e-02 9.72e-01 1.13e-12 6.57e-25 1.11e-27 
1919.29 9.50e-01 5.01e-02 1.17e-14 2.93e-27 8.00e-31 
2160.92 9.41e-01 5.89e-02 2.12e-14 1.15e-26 8.55e-31 
2292.92 2.84e-02 9.72e-01 2.45e-12 1.21e-25 8.65e-31 
2432.98 9.26e-01 7.39e-02 5.03e-14 1.04e-26 8.23e-31 
2581.60 9.29e-01 7.11e-02 5.27e-14 1.85e-27 7.40e-31 
2739.29 8.64e-01 1.36e-01 1.20e-13 2.21e-26 6.50e-31 
2906.62 9.41e-01 5.93e-02 6.18e-14 3.79e-28 5.62e-31 
3084.17 9.43e-01 5.67e-02 1.88e-14 4.36e-27 4.75e-31 
3272.56 9.57e-01 4.34e-02 1.52e-14 8.94e-27 3.80e-31 
3472.46 9.64e-01 3.59e-02 8.71e-15 5.32e-27 2.82e-31 
3684.57 9.76e-01 2.41e-02 2.85e-14 1.42e-26 2.02e-31 
3909.64 9.85e-01 1.50e-02 9.36e-16 3.40e-29 1.55e-31 
4148.46 3.46e-03 9.97e-01 1.86e-13 7.97e-27 1.24e-31 
4401.86 9.82e-03 9.90e-01 2.87e-14 2.33e-27 1.06e-31 
4670.75 7.53e-02 9.25e-01 7.69e-15 1.05e-27 1.14e-31 
4956.05 9.98e-01 1.81e-03 9.46e-18 6.75e-30 1.63e-31 
5258.79 5.67e-01 4.33e-01 2.60e-16 6.97e-25 1.04e-30 
5580.02 9.99e-01 6.02e-04 1.82e-19 3.48e-27 4.38e-31 
5920.87 1.00e+00 3.23e-04 2.99e-20 4.24e-30 6.64e-31 
6282.54 1.00e+00 1.47e-04 7.99e-21 1.23e-26 8.64e-31 
6666.30 1.00e+00 1.01e-04 7.17e-21 1.72e-26 9.21e-31 
7073.50 1.00e+00 9.02e-05 6.73e-21 1.05e-26 8.69e-31 
7505.58 1.00e+00 8.40e-05 5.68e-21 9.53e-27 7.97e-31 
7964.05 3.13e-01 6.87e-01 4.73e-18 5.54e-28 6.88e-31 
8450.53 1.00e+00 6.33e-05 3.39e-21 2.66e-27 5.46e-31 
8966.72 9.52e-01 4.84e-02 2.15e-18 7.15e-25 4.27e-31 
9514.44 1.00e+00 4.97e-05 2.02e-21 5.11e-28 3.34e-31 
10095.62 1.00e+00 4.23e-05 1.34e-21 7.28e-29 2.56e-31 
10712.30 9.90e-01 9.82e-03 2.96e-19 4.44e-27 2.01e-31 
11366.65 1.00e+00 3.32e-05 5.63e-24 1.02e-30 1.60e-31 
12061.10 1.00e+00 3.97e-05 7.37e-22 4.41e-30 9.88e-32 
12793.43 1.00e+00 4.23e-05 3.35e-25 1.89e-31 2.97e-32 
13528.61 1.00e+00 4.51e-05 9.56e-23 1.14e-30 8.38e-33 
14194.74 1.00e+00 5.29e-05 6.34e-23 2.72e-31 3.89e-33 
14757.77 1.00e+00 6.43e-05 4.27e-23 1.10e-31 2.69e-33 
15240.48 1.00e+00 6.27e-05 4.11e-23 2.07e-30 1.90e-33 
15646.99 7.10e-01 2.90e-01 5.04e-19 3.64e-28 1.35e-33 
15960.30 1.00e+00 4.46e-05 1.32e-23 6.02e-33 9.48e-34 
16187.41 1.00e+00 3.90e-05 8.17e-24 5.70e-33 8.98e-34 
16354.17 1.00e+00 3.99e-05 9.98e-24 1.15e-30 9.69e-34 
16484.18 1.00e+00 5.35e-05 1.90e-23 1.65e-30 1.18e-33 
16593.12 1.00e+00 5.61e-05 6.25e-23 1.78e-31 1.51e-33 
16691.99 1.00e+00 7.80e-05 3.82e-23 1.19e-32 1.87e-33 
16788.59 1.00e+00 7.22e-05 5.67e-23 1.37e-30 2.24e-33 
16888.37 1.00e+00 9.78e-05 7.61e-23 4.77e-30 2.64e-33 
16998.79 1.00e+00 9.33e-05 2.27e-20 2.01e-32 3.17e-33 
17146.37 1.00e+00 1.20e-04 2.11e-22 3.19e-29 3.89e-33 
17415.23 1.00e+00 1.46e-04 3.03e-22 1.86e-29 5.26e-33 
17888.12 1.00e+00 1.82e-04 3.53e-22 5.41e-32 8.53e-33 
18532.37 1.00e+00 2.29e-04 1.73e-19 8.94e-28 1.23e-32 
19260.76 1.00e+00 2.91e-04 4.80e-19 8.10e-27 1.62e-32 
20034.10 1.00e+00 3.89e-04 3.72e-19 4.77e-27 1.83e-32 
20838.00 9.99e-01 5.35e-04 7.16e-21 4.53e-29 1.49e-32 
21647.97 9.99e-01 6.40e-04 5.94e-21 2.76e-30 1.07e-32 
22447.94 9.99e-01 7.99e-04 1.30e-20 1.55e-29 1.06e-32 
23245.88 9.99e-01 1.04e-03 1.84e-20 8.45e-32 1.33e-32 
24052.47 9.99e-01 1.29e-03 6.34e-20 1.16e-31 1.83e-32 
24867.72 1.31e-05 1.00e+00 2.41e-14 8.50e-28 1.45e-30 
25698.86 1.45e-05 1.00e+00 2.36e-14 4.28e-26 3.76e-32 
26587.16 7.87e-06 1.00e+00 2.81e-13 1.30e-26 1.26e-29 
27637.54 1.49e-06 1.00e+00 1.22e-12 8.77e-26 1.59e-22 
28986.97 3.27e-06 1.00e+00 2.13e-13 7.10e-26 4.18e-23 
#TIME: 60.44 
#NVEL: 67 
#vel_mid[km/s] cl0 cl1 cl2 cl3 cl4 
440.10 9.84e-01 1.59e-02 4.46e-16 5.24e-27 1.69e-30 
999.11 9.86e-01 1.38e-02 2.60e-16 4.10e-27 1.69e-30 
1267.34 9.85e-01 1.47e-02 1.70e-15 1.99e-26 1.67e-30 
1514.05 9.83e-01 1.72e-02 1.40e-15 8.93e-27 1.08e-30 
1808.80 9.75e-01 2.50e-02 4.92e-15 7.69e-29 8.35e-31 
1919.29 9.71e-01 2.85e-02 6.30e-14 1.07e-25 8.50e-31 
2160.92 9.62e-01 3.82e-02 7.02e-15 7.97e-27 9.10e-31 
2292.92 9.59e-01 4.08e-02 2.57e-14 3.09e-28 9.20e-31 
2432.98 9.51e-01 4.86e-02 3.31e-14 2.39e-26 8.75e-31 
2581.60 9.53e-01 4.70e-02 2.87e-14 2.08e-26 7.86e-31 
2739.29 9.54e-01 4.58e-02 1.60e-14 4.53e-27 6.91e-31 
2906.62 9.60e-01 4.05e-02 1.36e-14 6.82e-27 5.98e-31 
3084.17 9.24e-02 9.08e-01 1.87e-12 2.40e-24 5.70e-29 
3272.56 5.16e-03 9.95e-01 8.13e-13 1.19e-24 4.04e-31 
3472.46 9.79e-01 2.14e-02 2.88e-15 5.48e-27 3.00e-31 
3684.57 9.85e-01 1.49e-02 5.68e-16 2.40e-28 2.15e-31 
3909.64 9.91e-01 9.47e-03 4.31e-16 4.21e-27 1.65e-31 
4148.46 3.45e-02 9.66e-01 7.61e-14 2.94e-27 1.32e-31 
4401.86 9.97e-01 3.02e-03 7.79e-18 1.04e-30 1.13e-31 
4670.75 6.05e-01 3.95e-01 1.50e-15 7.51e-28 1.21e-31 
4956.05 3.26e-02 9.67e-01 3.96e-15 2.55e-24 1.73e-31 
5258.79 9.99e-01 6.54e-04 1.98e-19 7.02e-30 2.86e-31 
5580.02 1.00e+00 3.60e-04 1.03e-19 7.60e-27 4.66e-31 
