#NTIMES: 108
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 
#
#TIME: 2.037028e+00 
#NVEL: 115
#vel_mid[km/s] o0 o1 o2 o3 o4 o5 o6 o7 o8
6.596028e+04 9.090909e-13 8.790821e-01 1.209179e-01 1.721094e-15 4.730803e-44 1.650485e-94 0.000000e+00 0.000000e+00 0.000000e+00 
6.725801e+04 3.365042e-13 6.504162e-01 3.495838e-01 3.579073e-14 1.414982e-41 2.223543e-90 0.000000e+00 0.000000e+00 0.000000e+00 
6.844609e+04 5.260000e-14 2.580000e-01 7.420000e-01 8.040000e-13 7.340000e-39 9.300000e-86 0.000000e+00 0.000000e+00 0.000000e+00 
6.926341e+04 3.559800e-14 2.055568e-01 7.944432e-01 1.306707e-12 2.088127e-38 5.817235e-85 0.000000e+00 0.000000e+00 0.000000e+00 
6.964660e+04 2.649159e-14 1.730016e-01 8.269984e-01 1.842893e-12 4.399908e-38 2.163096e-84 0.000000e+00 0.000000e+00 0.000000e+00 
6.983908e+04 2.282325e-14 1.577699e-01 8.422301e-01 2.194543e-12 6.453144e-38 4.246738e-84 0.000000e+00 0.000000e+00 0.000000e+00 
6.993554e+04 1.932876e-14 1.425772e-01 8.574228e-01 2.645762e-12 9.774620e-38 8.819206e-84 0.000000e+00 0.000000e+00 0.000000e+00 
6.998302e+04 2.768752e-15 4.251642e-02 9.574836e-01 1.918424e-11 8.537850e-36 2.561355e-80 0.000000e+00 0.000000e+00 0.000000e+00 
6.999912e+04 2.042972e-15 3.495994e-02 9.650401e-01 2.563729e-11 1.664239e-35 8.448653e-80 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 1.940933e+01 
#NVEL: 115
#vel_mid[km/s] o0 o1 o2 o3 o4 o5 o6 o7 o8
4.242332e+02 4.164391e-12 5.460593e-04 9.928350e-01 6.618900e-03 3.061241e-11 1.177613e-27 0.000000e+00 0.000000e+00 0.000000e+00 
8.515108e+02 1.713782e-11 1.109878e-03 9.956258e-01 3.264347e-03 7.331179e-12 1.360145e-28 0.000000e+00 0.000000e+00 0.000000e+00 
8.638199e+02 1.021332e-11 8.558056e-04 9.949180e-01 4.226200e-03 1.237925e-11 3.011168e-28 0.000000e+00 0.000000e+00 0.000000e+00 
8.922215e+02 7.590638e-12 7.365578e-04 9.943531e-01 4.910385e-03 1.665439e-11 4.705786e-28 0.000000e+00 0.000000e+00 0.000000e+00 
9.416122e+02 4.731906e-12 5.797885e-04 9.931803e-01 6.239876e-03 2.703946e-11 9.801806e-28 0.000000e+00 0.000000e+00 0.000000e+00 
1.002576e+03 4.979612e-12 5.970453e-04 9.933817e-01 6.021265e-03 2.510131e-11 8.663508e-28 0.000000e+00 0.000000e+00 0.000000e+00 
1.065938e+03 4.941127e-12 5.934446e-04 9.933193e-01 6.087264e-03 2.572442e-11 9.041753e-28 0.000000e+00 0.000000e+00 0.000000e+00 
1.133306e+03 5.069315e-12 6.062798e-04 9.934838e-01 5.909955e-03 2.379266e-11 7.820500e-28 0.000000e+00 0.000000e+00 0.000000e+00 
1.204932e+03 5.238680e-12 6.173280e-04 9.936275e-01 5.755169e-03 2.257797e-11 7.107880e-28 0.000000e+00 0.000000e+00 0.000000e+00 
1.281084e+03 5.763877e-12 6.497091e-04 9.939123e-01 5.438004e-03 1.991898e-11 5.824978e-28 0.000000e+00 0.000000e+00 0.000000e+00 
1.362050e+03 6.355932e-12 6.815219e-04 9.941330e-01 5.185492e-03 1.822330e-11 5.111414e-28 0.000000e+00 0.000000e+00 0.000000e+00 
1.448132e+03 6.957001e-12 7.153788e-04 9.943534e-01 4.931252e-03 1.632175e-11 4.271436e-28 0.000000e+00 0.000000e+00 0.000000e+00 
1.539655e+03 7.337115e-12 7.386892e-04 9.945425e-01 4.718850e-03 1.483352e-11 3.593892e-28 0.000000e+00 0.000000e+00 0.000000e+00 
1.636962e+03 7.778871e-12 7.656562e-04 9.947823e-01 4.452058e-03 1.296479e-11 2.845730e-28 0.000000e+00 0.000000e+00 0.000000e+00 
1.740419e+03 8.248179e-12 7.986332e-04 9.950184e-01 4.183005e-03 1.112849e-11 2.134053e-28 0.000000e+00 0.000000e+00 0.000000e+00 
1.850415e+03 8.484024e-12 8.266485e-04 9.952413e-01 3.932019e-03 9.408566e-12 1.522774e-28 0.000000e+00 0.000000e+00 0.000000e+00 
1.967362e+03 9.393655e-12 8.917479e-04 9.956408e-01 3.467427e-03 6.926197e-12 8.657746e-29 0.000000e+00 0.000000e+00 0.000000e+00 
2.091700e+03 1.088849e-11 9.961083e-04 9.961083e-01 2.895584e-03 4.430965e-12 3.743993e-29 0.000000e+00 0.000000e+00 0.000000e+00 
2.223897e+03 1.377903e-11 1.178055e-03 9.966131e-01 2.208852e-03 2.311406e-12 1.107056e-29 0.000000e+00 0.000000e+00 0.000000e+00 
2.364448e+03 1.906422e-11 1.488522e-03 9.969911e-01 1.520362e-03 9.313210e-13 2.029802e-30 0.000000e+00 0.000000e+00 0.000000e+00 
2.513883e+03 3.072333e-11 2.097458e-03 9.970311e-01 8.714790e-04 2.422416e-13 1.639562e-31 0.000000e+00 0.000000e+00 0.000000e+00 
2.672762e+03 5.905602e-11 3.360646e-03 9.962304e-01 4.089330e-04 3.860937e-14 5.340056e-33 0.000000e+00 0.000000e+00 0.000000e+00 
2.841682e+03 1.378252e-10 6.226171e-03 9.936232e-01 1.506461e-04 3.437616e-15 5.801477e-35 0.000000e+00 0.000000e+00 0.000000e+00 
3.021278e+03 4.034773e-10 1.354828e-02 9.864100e-01 4.171445e-05 1.539037e-16 1.752958e-37 0.000000e+00 0.000000e+00 0.000000e+00 
3.212225e+03 1.259683e-09 3.176376e-02 9.682266e-01 9.682266e-06 4.431118e-18 2.227909e-40 0.000000e+00 0.000000e+00 0.000000e+00 
3.415240e+03 4.778445e-09 8.340559e-02 9.165927e-01 1.754993e-06 7.558631e-20 1.133795e-43 0.000000e+00 0.000000e+00 0.000000e+00 
3.631085e+03 3.441295e-08 2.948717e-01 7.051281e-01 1.346154e-07 2.365047e-22 3.475033e-48 0.000000e+00 0.000000e+00 0.000000e+00 
3.860572e+03 1.735081e-07 7.174887e-01 2.825112e-01 3.121766e-09 9.761985e-26 3.828906e-54 0.000000e+00 0.000000e+00 0.000000e+00 
4.104562e+03 2.364746e-07 8.900521e-01 1.099476e-01 1.387434e-10 1.561954e-28 3.455497e-59 0.000000e+00 0.000000e+00 0.000000e+00 
4.363973e+03 3.951858e-07 9.682051e-01 3.179449e-02 4.508710e-12 2.191485e-31 4.347043e-64 0.000000e+00 0.000000e+00 0.000000e+00 
4.639779e+03 7.330197e-07 9.926309e-01 7.368375e-03 1.015538e-13 1.836367e-34 2.878630e-69 0.000000e+00 0.000000e+00 0.000000e+00 
4.933016e+03 1.394410e-06 9.984665e-01 1.532130e-03 1.798961e-15 1.015681e-37 9.898590e-75 0.000000e+00 0.000000e+00 0.000000e+00 
5.244785e+03 2.637215e-06 9.996887e-01 3.086973e-04 2.943868e-17 4.804230e-41 2.555441e-80 0.000000e+00 0.000000e+00 0.000000e+00 
5.576259e+03 4.999679e-06 9.999358e-01 5.917988e-05 4.275236e-19 1.826413e-44 4.509915e-86 0.000000e+00 0.000000e+00 0.000000e+00 
5.928682e+03 9.735249e-06 9.999794e-01 1.083311e-05 5.409942e-21 5.343805e-48 5.158624e-92 0.000000e+00 0.000000e+00 0.000000e+00 
6.303378e+03 1.907762e-05 9.999791e-01 1.794289e-06 5.248117e-23 9.290586e-52 2.361653e-98 0.000000e+00 0.000000e+00 0.000000e+00 
6.701756e+03 3.866516e-05 9.999611e-01 2.649897e-07 3.708189e-25 8.749659e-56 3.749854e-105 0.000000e+00 0.000000e+00 0.000000e+00 
7.125310e+03 8.875402e-05 9.999112e-01 2.894981e-08 1.247508e-27 2.161713e-60 6.513707e-113 0.000000e+00 0.000000e+00 0.000000e+00 
7.575635e+03 2.392590e-04 9.997607e-01 2.200328e-09 1.666268e-30 9.570359e-66 6.408723e-122 0.000000e+00 0.000000e+00 0.000000e+00 
8.054419e+03 7.692491e-04 9.992308e-01 1.029631e-10 6.344322e-34 4.070940e-72 1.217317e-132 0.000000e+00 0.000000e+00 0.000000e+00 
8.563463e+03 2.767828e-03 9.972322e-01 2.979486e-12 6.634647e-38 1.461250e-79 3.219635e-145 0.000000e+00 0.000000e+00 0.000000e+00 
9.105475e+03 1.028861e-02 9.897114e-01 5.919476e-14 2.458618e-42 6.733796e-88 2.302019e-159 0.000000e+00 0.000000e+00 0.000000e+00 
9.611971e+03 4.500840e-02 9.549916e-01 8.930940e-16 5.004863e-47 1.158369e-96 3.713856e-174 0.000000e+00 0.000000e+00 0.000000e+00 
1.001075e+04 1.694725e-01 8.305275e-01 1.666667e-17 2.317621e-51 1.139169e-104 1.414141e-187 0.000000e+00 0.000000e+00 0.000000e+00 
1.035413e+04 4.031621e-01 5.968379e-01 4.466403e-19 3.395257e-55 1.031621e-111 2.276680e-199 0.000000e+00 0.000000e+00 0.000000e+00 
1.071873e+04 6.609195e-01 3.390805e-01 1.152299e-20 6.034483e-59 1.505747e-118 8.534483e-211 0.000000e+00 0.000000e+00 0.000000e+00 
1.109526e+04 8.344284e-01 1.655716e-01 3.285151e-22 1.793693e-62 6.548401e-125 2.233903e-221 0.000000e+00 0.000000e+00 0.000000e+00 
1.142152e+04 9.393265e-01 6.067353e-02 7.319788e-24 5.218480e-66 4.327860e-131 1.962149e-231 0.000000e+00 0.000000e+00 0.000000e+00 
1.165575e+04 9.787322e-01 2.126781e-02 1.858352e-25 2.312616e-69 6.721041e-137 7.825728e-241 0.000000e+00 0.000000e+00 0.000000e+00 
1.180634e+04 9.872520e-01 1.274801e-02 2.933001e-26 4.600786e-71 7.265408e-140 1.169366e-245 0.000000e+00 0.000000e+00 0.000000e+00 
1.190922e+04 9.907357e-01 9.264283e-03 8.299672e-27 2.863688e-72 5.224975e-142 3.386186e-249 0.000000e+00 0.000000e+00 0.000000e+00 
1.198841e+04 9.906615e-01 9.338494e-03 6.533395e-27 1.396632e-72 1.207258e-142 2.402680e-250 0.000000e+00 0.000000e+00 0.000000e+00 
1.205647e+04 9.900163e-01 9.983709e-03 6.419093e-27 1.093056e-72 6.405169e-143 6.669730e-251 0.000000e+00 0.000000e+00 0.000000e+00 
1.212064e+04 9.903314e-01 9.668638e-03 4.724804e-27 4.912544e-73 1.372070e-143 4.537063e-252 0.000000e+00 0.000000e+00 0.000000e+00 
1.218540e+04 9.904242e-01 9.575829e-03 3.889100e-27 2.852007e-73 4.649635e-144 6.654682e-253 0.000000e+00 0.000000e+00 0.000000e+00 
1.225395e+04 9.904259e-01 9.574117e-03 3.521514e-27 2.127582e-73 2.604453e-144 2.347676e-253 0.000000e+00 0.000000e+00 0.000000e+00 
1.233084e+04 9.931790e-01 6.821017e-03 1.242689e-27 2.689522e-74 8.068567e-146 9.785972e-256 0.000000e+00 0.000000e+00 0.000000e+00 
1.244353e+04 9.948462e-01 5.153834e-03 4.779010e-28 3.654537e-75 2.576917e-147 3.763861e-258 0.000000e+00 0.000000e+00 0.000000e+00 
1.267901e+04 9.929780e-01 7.021994e-03 5.165960e-28 1.883874e-75 3.588332e-148 5.537167e-260 0.000000e+00 0.000000e+00 0.000000e+00 
1.305675e+04 9.932171e-01 6.782946e-03 2.349806e-28 2.102713e-76 4.646318e-150 2.500000e-263 0.000000e+00 0.000000e+00 0.000000e+00 
1.350389e+04 9.945579e-01 5.442053e-03 6.247505e-29 8.264636e-78 1.078605e-152 7.634283e-268 0.000000e+00 0.000000e+00 0.000000e+00 
1.398480e+04 9.960900e-01 3.909980e-03 1.135804e-29 1.467499e-79 6.302204e-156 2.532943e-273 0.000000e+00 0.000000e+00 0.000000e+00 
1.448732e+04 9.972499e-01 2.750076e-03 2.013945e-30 2.555627e-81 3.736215e-159 9.028029e-279 0.000000e+00 0.000000e+00 0.000000e+00 
1.499069e+04 9.980916e-01 1.908365e-03 4.205158e-31 7.397024e-83 6.248628e-162 2.094135e-283 0.000000e+00 0.000000e+00 0.000000e+00 
1.547181e+04 9.986388e-01 1.361228e-03 9.885106e-32 2.835891e-84 1.729894e-164 1.142459e-287 0.000000e+00 0.000000e+00 0.000000e+00 
1.592644e+04 9.989141e-01 1.085884e-03 3.429108e-32 2.422739e-85 1.945646e-166 5.988515e-291 0.000000e+00 0.000000e+00 0.000000e+00 
1.636833e+04 9.993025e-01 6.975188e-04 5.637091e-33 4.412874e-87 1.511765e-169 4.185113e-296 0.000000e+00 0.000000e+00 0.000000e+00 
1.680466e+04 9.995984e-01 4.016243e-04 6.396240e-34 3.688994e-89 3.064245e-173 3.361745e-302 0.000000e+00 0.000000e+00 0.000000e+00 
1.723140e+04 9.997001e-01 2.999100e-04 1.993229e-34 2.801629e-90 3.057725e-175 1.635312e-305 0.000000e+00 0.000000e+00 0.000000e+00 
1.765772e+04 9.997662e-01 2.338494e-04 6.573805e-35 2.225507e-91 3.098590e-177 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.812132e+04 9.998440e-01 1.559907e-04 1.116367e-35 4.021929e-93 2.187629e-180 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.871331e+04 9.998913e-01 1.087038e-04 1.926396e-36 6.650653e-95 1.178771e-183 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.961604e+04 9.998928e-01 1.072261e-04 5.294969e-37 1.580048e-96 6.549358e-187 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.081222e+04 9.998786e-01 1.214337e-04 3.063695e-37 2.253208e-97 9.970934e-189 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.212756e+04 9.998905e-01 1.094852e-04 7.596934e-38 5.161446e-99 6.144579e-192 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.352604e+04 9.999244e-01 7.564843e-05 5.665100e-39 7.564843e-102 2.559533e-197 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.501290e+04 9.999470e-01 5.304237e-05 5.598917e-40 2.416375e-104 4.970267e-202 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.659373e+04 9.999647e-01 3.527007e-05 3.658786e-41 2.658821e-107 1.248018e-207 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.827472e+04 9.999797e-01 2.026508e-05 9.999797e-43 3.539751e-111 6.044125e-215 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.003347e+04 9.999800e-01 1.996263e-05 3.438009e-43 1.645069e-112 1.297571e-217 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.173513e+04 9.999859e-01 1.410237e-05 4.074017e-44 8.632357e-115 6.695062e-222 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.324450e+04 9.999880e-01 1.195904e-05 1.187741e-44 3.763220e-116 1.710184e-224 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.456401e+04 9.999797e-01 2.025116e-05 7.169666e-44 1.591163e-114 1.100607e-221 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.575519e+04 9.999641e-01 3.591420e-05 4.899220e-43 8.551001e-113 1.036180e-218 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.688039e+04 9.999333e-01 6.671607e-05 3.812347e-42 5.896214e-111 1.481323e-215 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.798804e+04 9.998652e-01 1.348419e-04 3.968930e-41 7.479907e-109 6.080605e-212 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.910117e+04 9.996892e-01 3.108408e-04 6.404259e-40 2.370357e-106 1.202751e-207 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.022485e+04 9.991258e-01 8.742350e-04 1.897150e-38 2.450237e-103 1.706840e-202 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.136251e+04 9.969373e-01 3.062663e-03 1.032863e-36 8.209016e-100 1.670544e-196 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.251989e+04 9.875239e-01 1.247612e-02 8.845721e-35 6.610585e-96 6.908603e-190 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.370225e+04 9.463594e-01 5.364063e-02 9.749133e-33 9.239241e-92 7.546400e-183 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.491318e+04 7.992622e-01 2.007378e-01 9.837073e-31 1.334153e-87 1.020596e-175 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.615537e+04 4.814815e-01 5.185185e-01 7.268519e-29 1.601852e-83 1.435185e-168 5.185185e-301 0.000000e+00 0.000000e+00 0.000000e+00 
4.743001e+04 1.562064e-01 8.437936e-01 4.818689e-27 2.935844e-79 6.415621e-161 1.952580e-288 0.000000e+00 0.000000e+00 0.000000e+00 
4.873699e+04 6.386766e-03 9.936132e-01 1.612397e-23 1.916030e-70 9.841901e-145 1.706628e-261 0.000000e+00 0.000000e+00 0.000000e+00 
5.007561e+04 1.550314e-07 9.999998e-01 3.616352e-12 1.454402e-41 2.594339e-91 3.977987e-172 0.000000e+00 0.000000e+00 0.000000e+00 
5.144454e+04 8.070588e-08 9.999999e-01 1.007059e-11 1.592941e-40 1.644706e-89 2.752941e-169 0.000000e+00 0.000000e+00 0.000000e+00 
5.284239e+04 3.908451e-08 1.000000e+00 3.408451e-11 2.855634e-39 2.609155e-87 8.873239e-166 0.000000e+00 0.000000e+00 0.000000e+00 
5.426701e+04 1.759162e-08 1.000000e+00 1.387435e-10 8.272251e-38 1.015707e-84 1.298429e-161 0.000000e+00 0.000000e+00 0.000000e+00 
5.571625e+04 7.429687e-09 1.000000e+00 6.875000e-10 3.960937e-36 1.000000e-81 9.140625e-157 0.000000e+00 0.000000e+00 0.000000e+00 
5.718639e+04 2.853855e-09 1.000000e+00 4.614499e-09 4.269275e-34 4.683544e-78 9.252014e-151 0.000000e+00 0.000000e+00 0.000000e+00 
5.867295e+04 4.186439e-10 9.999995e-01 4.830506e-07 5.745760e-29 1.398304e-68 6.288133e-135 0.000000e+00 0.000000e+00 0.000000e+00 
6.016784e+04 9.172050e-12 9.961043e-01 3.895656e-03 4.388777e-19 2.258494e-50 1.415257e-104 0.000000e+00 0.000000e+00 0.000000e+00 
6.166111e+04 5.187464e-12 9.909845e-01 9.015455e-03 3.069548e-18 6.403835e-49 2.633085e-102 0.000000e+00 0.000000e+00 0.000000e+00 
6.313735e+04 3.000306e-12 9.796918e-01 2.030819e-02 2.046127e-17 1.699153e-47 4.469844e-100 0.000000e+00 0.000000e+00 0.000000e+00 
6.457821e+04 1.618123e-12 9.492988e-01 5.070119e-02 1.841064e-16 8.054657e-46 2.064006e-97 0.000000e+00 0.000000e+00 0.000000e+00 
6.596028e+04 5.885827e-13 7.864173e-01 2.135827e-01 8.326772e-15 9.074803e-43 2.293307e-92 0.000000e+00 0.000000e+00 0.000000e+00 
6.725801e+04 2.413793e-13 5.663130e-01 4.336870e-01 7.334218e-14 5.663130e-41 2.254642e-89 0.000000e+00 0.000000e+00 0.000000e+00 
6.844609e+04 3.122212e-14 1.904550e-01 8.095450e-01 1.529884e-12 2.943800e-38 1.057092e-84 0.000000e+00 0.000000e+00 0.000000e+00 
6.926341e+04 2.035377e-14 1.470802e-01 8.529198e-01 2.495760e-12 8.650351e-38 7.123819e-84 0.000000e+00 0.000000e+00 0.000000e+00 
6.964660e+04 1.478149e-14 1.208226e-01 8.791774e-01 3.573265e-12 1.889460e-37 2.853470e-83 0.000000e+00 0.000000e+00 0.000000e+00 
6.983908e+04 1.258945e-14 1.094620e-01 8.905380e-01 4.240657e-12 2.782931e-37 5.645375e-83 0.000000e+00 0.000000e+00 0.000000e+00 
6.993554e+04 1.057666e-14 9.811424e-02 9.018858e-01 5.083356e-12 4.181470e-37 1.169719e-82 0.000000e+00 0.000000e+00 0.000000e+00 
6.998302e+04 1.453858e-15 2.819020e-02 9.718098e-01 3.540164e-11 3.490031e-35 3.189233e-79 0.000000e+00 0.000000e+00 0.000000e+00 
6.999912e+04 1.074049e-15 2.322377e-02 9.767762e-01 4.660965e-11 6.646942e-35 1.017306e-78 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 2.012802e+01 
#NVEL: 115
#vel_mid[km/s] o0 o1 o2 o3 o4 o5 o6 o7 o8
4.242332e+02 1.018239e-11 1.061307e-03 9.967053e-01 2.233358e-03 2.131842e-12 7.875203e-30 0.000000e+00 0.000000e+00 0.000000e+00 
8.515108e+02 4.263053e-11 2.184625e-03 9.967352e-01 1.080176e-03 4.930577e-13 8.601961e-31 0.000000e+00 0.000000e+00 0.000000e+00 
8.638199e+02 2.536529e-11 1.679222e-03 9.969149e-01 1.405906e-03 8.376444e-13 1.913211e-30 0.000000e+00 0.000000e+00 0.000000e+00 
8.922215e+02 1.914035e-11 1.464613e-03 9.969407e-01 1.594649e-03 1.069943e-12 2.714781e-30 0.000000e+00 0.000000e+00 0.000000e+00 
9.416122e+02 1.199673e-11 1.162002e-03 9.968298e-01 2.008149e-03 1.692293e-12 5.360858e-30 0.000000e+00 0.000000e+00 0.000000e+00 
1.002576e+03 1.271573e-11 1.197941e-03 9.968678e-01 1.934263e-03 1.557606e-12 4.672818e-30 0.000000e+00 0.000000e+00 0.000000e+00 
1.065938e+03 1.289414e-11 1.212731e-03 9.968816e-01 1.905719e-03 1.499583e-12 4.345381e-30 0.000000e+00 0.000000e+00 0.000000e+00 
1.133306e+03 1.329228e-11 1.238341e-03 9.969212e-01 1.840470e-03 1.377512e-12 3.720703e-30 0.000000e+00 0.000000e+00 0.000000e+00 
1.204932e+03 1.385884e-11 1.270850e-03 9.969598e-01 1.769330e-03 1.262633e-12 3.177125e-30 0.000000e+00 0.000000e+00 0.000000e+00 
1.281084e+03 1.546599e-11 1.349016e-03 9.969999e-01 1.651068e-03 1.087843e-12 2.475467e-30 0.000000e+00 0.000000e+00 0.000000e+00 
1.362050e+03 1.752646e-11 1.445106e-03 9.970238e-01 1.531085e-03 9.259259e-13 1.917989e-30 0.000000e+00 0.000000e+00 0.000000e+00 
1.448132e+03 1.963089e-11 1.536892e-03 9.970425e-01 1.420656e-03 7.813610e-13 1.433571e-30 0.000000e+00 0.000000e+00 0.000000e+00 
1.539655e+03 2.131794e-11 1.621051e-03 9.970577e-01 1.321268e-03 6.639649e-13 1.071448e-30 0.000000e+00 0.000000e+00 0.000000e+00 
1.636962e+03 2.305138e-11 1.701411e-03 9.970637e-01 1.234895e-03 5.634782e-13 7.949067e-31 0.000000e+00 0.000000e+00 0.000000e+00 
1.740419e+03 2.463343e-11 1.788856e-03 9.970674e-01 1.143695e-03 4.677419e-13 5.630499e-31 0.000000e+00 0.000000e+00 0.000000e+00 
1.850415e+03 2.538056e-11 1.843112e-03 9.970933e-01 1.063566e-03 3.885642e-13 3.921900e-31 0.000000e+00 0.000000e+00 0.000000e+00 
1.967362e+03 2.836289e-11 2.003795e-03 9.970572e-01 9.389762e-04 2.855649e-13 2.202238e-31 0.000000e+00 0.000000e+00 0.000000e+00 
2.091700e+03 3.315647e-11 2.246084e-03 9.969861e-01 7.677939e-04 1.760960e-13 8.900298e-32 0.000000e+00 0.000000e+00 0.000000e+00 
2.223897e+03 4.280094e-11 2.691182e-03 9.967342e-01 5.745880e-04 8.794714e-14 2.433204e-32 0.000000e+00 0.000000e+00 0.000000e+00 
2.364448e+03 6.056801e-11 3.461029e-03 9.961552e-01 3.838192e-04 3.305726e-14 3.926937e-33 0.000000e+00 0.000000e+00 0.000000e+00 
2.513883e+03 9.915496e-11 4.933000e-03 9.948492e-01 2.177779e-04 8.364653e-15 3.035692e-34 0.000000e+00 0.000000e+00 0.000000e+00 
2.672762e+03 1.918330e-10 7.952572e-03 9.919468e-01 1.006516e-04 1.286981e-15 9.190988e-36 0.000000e+00 0.000000e+00 0.000000e+00 
2.841682e+03 4.638087e-10 1.504245e-02 9.849220e-01 3.554673e-05 1.029691e-16 8.264391e-38 0.000000e+00 0.000000e+00 0.000000e+00 
3.021278e+03 1.409930e-09 3.356029e-02 9.664306e-01 9.134755e-06 3.938536e-18 1.866667e-40 0.000000e+00 0.000000e+00 0.000000e+00 
3.212225e+03 4.626444e-09 8.135015e-02 9.186480e-01 1.870500e-06 8.743758e-20 1.494186e-43 0.000000e+00 0.000000e+00 0.000000e+00 
3.415240e+03 1.769268e-08 2.098885e-01 7.901113e-01 2.661172e-07 9.452251e-22 3.485215e-47 0.000000e+00 0.000000e+00 0.000000e+00 
3.631085e+03 9.924811e-08 5.751879e-01 4.248120e-01 1.172932e-08 1.266917e-24 2.868421e-52 0.000000e+00 0.000000e+00 0.000000e+00 
3.860572e+03 3.375624e-07 9.034983e-01 9.650131e-02 1.253364e-10 1.803152e-28 7.112647e-59 0.000000e+00 0.000000e+00 0.000000e+00 
4.104562e+03 4.234811e-07 9.705993e-01 2.940030e-02 3.816198e-12 1.664719e-31 2.920560e-64 0.000000e+00 0.000000e+00 0.000000e+00 
4.363973e+03 6.896270e-07 9.923412e-01 7.658068e-03 1.076540e-13 1.938574e-34 2.926905e-69 0.000000e+00 0.000000e+00 0.000000e+00 
4.639779e+03 1.253105e-06 9.982359e-01 1.762842e-03 2.472227e-15 1.733107e-37 2.230101e-74 0.000000e+00 0.000000e+00 0.000000e+00 
4.933016e+03 2.335637e-06 9.996142e-01 3.835058e-04 4.978847e-17 1.220683e-40 1.153401e-79 0.000000e+00 0.000000e+00 0.000000e+00 
5.244785e+03 4.236527e-06 9.999115e-01 8.427500e-05 1.018133e-18 8.814709e-44 6.035912e-85 0.000000e+00 0.000000e+00 0.000000e+00 
5.576259e+03 7.771231e-06 9.999746e-01 1.759955e-05 1.805668e-20 4.788450e-47 1.919951e-90 0.000000e+00 0.000000e+00 0.000000e+00 
5.928682e+03 1.474900e-05 9.999819e-01 3.303775e-06 2.448333e-22 1.578143e-50 2.669568e-96 0.000000e+00 0.000000e+00 0.000000e+00 
