#NTIMES: 200
#NSTAGES: 7
#TIMES[d]: 1.3135 1.3409 1.3688 1.3973 1.4263 1.4560 1.4863 1.5173 1.5488 1.5811 1.6140 1.6476 1.6819 1.7169 1.7526 1.7891 1.8263 1.8643 1.9031 1.9427 1.9831 2.0244 2.0665 2.1096 2.1535 2.1983 2.2440 2.2907 2.3384 2.3871 2.4368 2.4875 2.5392 2.5921 2.6460 2.7011 2.7573 2.8147 2.8733 2.9331 2.9941 3.0564 3.1200 3.1850 3.2513 3.3189 3.3880 3.4585 3.5305 3.6040 3.6790 3.7555 3.8337 3.9135 3.9949 4.0781 4.1629 4.2496 4.3380 4.4283 4.5205 4.6145 4.7106 4.8086 4.9087 5.0109 5.1151 5.2216 5.3303 5.4412 5.5544 5.6700 5.7880 5.9085 6.0315 6.1570 6.2851 6.4159 6.5495 6.6858 6.8249 6.9670 7.1120 7.2600 7.4111 7.5653 7.7228 7.8835 8.0476 8.2150 8.3860 8.5605 8.7387 8.9206 9.1062 9.2957 9.4892 9.6867 9.8883 10.0941 10.3042 10.5186 10.7375 10.9610 11.1891 11.4220 11.6597 11.9023 12.1501 12.4029 12.6611 12.9246 13.1935 13.4681 13.7484 14.0346 14.3266 14.6248 14.9292 15.2399 15.5570 15.8808 16.2113 16.5487 16.8931 17.2447 17.6036 17.9700 18.3440 18.7257 19.1155 19.5133 19.9194 20.3340 20.7571 21.1891 21.6301 22.0803 22.5398 23.0089 23.4878 23.9766 24.4756 24.9850 25.5050 26.0358 26.5776 27.1308 27.6954 28.2718 28.8602 29.4608 30.0740 30.6999 31.3388 31.9910 32.6568 33.3365 34.0302 34.7385 35.4615 36.1995 36.9529 37.7219 38.5070 39.3084 40.1265 40.9616 41.8141 42.6843 43.5726 44.4795 45.4052 46.3501 47.3148 48.2995 49.3047 50.3308 51.3783 52.4476 53.5391 54.6534 55.7908 56.9519 58.1372 59.3472 60.5823 61.8431 63.1302 64.4440 65.7853 67.1544 68.5520 69.9787 71.4351 72.9218 74.4394 75.9886 77.5701 79.1845
#
#TIME: 1.3135
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2 ne3 ne4 ne5 ne6
1.1119e+04 9.9965e-01 3.5119e-04 3.1184e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1356e+04 9.9998e-01 2.2767e-05 1.1517e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1540e+04 1.0000e+00 1.8070e-06 7.0451e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1677e+04 1.0000e+00 2.2248e-07 1.4946e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1784e+04 1.0000e+00 2.9201e-08 3.9313e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1876e+04 1.0000e+00 3.7757e-09 1.0045e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1964e+04 1.0000e+00 5.1708e-10 2.8738e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 1.0000e+00 8.9481e-11 1.3782e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 1.0000e+00 1.4543e-11 5.7173e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 1.0000e+00 1.1945e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 1.0000e+00 4.7512e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 1.0000e+00 9.1154e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 1.0000e+00 1.7365e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 1.0000e+00 4.8468e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 1.0000e+00 2.3991e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 1.0000e+00 1.7216e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 1.0000e+00 1.4035e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 1.0000e+00 1.5128e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 1.0000e+00 8.5145e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 1.0000e+00 8.1867e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 1.0000e+00 3.7696e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 1.0000e+00 1.5478e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 1.0000e+00 1.5166e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 1.0000e+00 3.2310e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 1.0000e+00 5.4553e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 1.0000e+00 1.5181e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 1.0000e+00 5.1160e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 1.0000e+00 9.0054e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 1.0000e+00 7.0136e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 1.0000e+00 3.3700e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 1.0000e+00 4.2572e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 1.0000e+00 6.6723e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 1.0000e+00 6.3852e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 1.0000e+00 7.9058e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 1.0000e+00 1.5379e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 1.0000e+00 3.7187e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 1.0000e+00 1.2294e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 1.0000e+00 1.1930e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 1.0000e+00 7.2868e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 1.0000e+00 1.4854e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 1.0000e+00 1.8536e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 1.0000e+00 7.0065e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 1.0000e+00 7.0065e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 1.0000e+00 3.4669e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 1.0000e+00 1.1920e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 1.0000e+00 8.4455e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 1.0000e+00 4.6383e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 1.0000e+00 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 1.0000e+00 2.8026e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 1.0000e+00 2.8026e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 4.8086
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2 ne3 ne4 ne5 ne6
4.2577e+02 8.3246e-13 1.1095e-04 9.5463e-01 4.5261e-02 9.9874e-10 2.3641e-24 4.2039e-45
8.5779e+02 9.1146e-10 2.8009e-03 9.9358e-01 3.6235e-03 1.4782e-11 1.4419e-26 0.0000e+00
8.7843e+02 7.3142e-11 4.8699e-04 9.5077e-01 4.8747e-02 1.0284e-08 1.7409e-21 1.5376e-39
9.1772e+02 7.7896e-12 9.2455e-05 7.0786e-01 2.9205e-01 1.3261e-06 1.2289e-17 1.4945e-33
9.7304e+02 2.1959e-12 3.3297e-05 4.8051e-01 5.1945e-01 9.6554e-06 5.6279e-16 6.5179e-31
1.0350e+03 1.3356e-12 2.1972e-05 3.9673e-01 6.0323e-01 1.8464e-05 2.0647e-15 5.3085e-30
1.1000e+03 1.0830e-12 1.8410e-05 3.6413e-01 6.3583e-01 2.3818e-05 3.4675e-15 1.2309e-29
1.1690e+03 7.4449e-13 1.3391e-05 3.1041e-01 6.8954e-01 3.6690e-05 8.4474e-15 5.2497e-29
1.2425e+03 3.1043e-13 6.2470e-06 2.0661e-01 7.9329e-01 9.4310e-05 6.2358e-14 1.4093e-27
1.3205e+03 6.1250e-14 1.4362e-06 8.8721e-02 9.1081e-01 4.6657e-04 2.1285e-12 5.1313e-25
1.4033e+03 8.2480e-15 2.2127e-07 2.8768e-02 9.6832e-01 2.9135e-03 1.3986e-10 6.0044e-22
1.4915e+03 1.3170e-15 3.9329e-08 9.9892e-03 9.7578e-01 1.4232e-02 5.5756e-09 3.0829e-19
1.5852e+03 2.5654e-16 8.5432e-09 3.8857e-03 9.4403e-01 5.2084e-02 1.1882e-07 5.5257e-17
1.6847e+03 4.4673e-17 1.6772e-09 1.3712e-03 8.2808e-01 1.7054e-01 2.2183e-06 8.3561e-15
1.7904e+03 5.9085e-18 2.5221e-10 3.7239e-04 5.6403e-01 4.3557e-01 3.2471e-05 9.8662e-13
1.9028e+03 5.7726e-19 2.8049e-11 7.2781e-05 2.6713e-01 7.3250e-01 2.9162e-04 6.5085e-11
2.0223e+03 4.5990e-20 2.5051e-12 1.1034e-05 9.5613e-02 9.0252e-01 1.8597e-03 2.9249e-09
2.1493e+03 3.2987e-21 2.0564e-13 1.5094e-06 3.0424e-02 9.5975e-01 9.8286e-03 1.0269e-07
2.2843e+03 2.4490e-22 1.7851e-14 2.1090e-07 9.5315e-03 9.4609e-01 4.4375e-02 2.7686e-06
2.4277e+03 2.4778e-23 2.1162e-15 3.6919e-08 3.2956e-03 8.5385e-01 1.4281e-01 3.9336e-05
2.5802e+03 4.6561e-24 4.5060e-16 1.0185e-08 1.4448e-03 7.1603e-01 2.8232e-01 2.1072e-04
2.7422e+03 2.0248e-24 2.1258e-16 5.4719e-09 9.6143e-04 6.3539e-01 3.6323e-01 4.1530e-04
2.9144e+03 3.0525e-24 3.2661e-16 8.1552e-09 1.2760e-03 6.9648e-01 3.0200e-01 2.4764e-04
3.0973e+03 2.3501e-23 2.3666e-15 4.4817e-08 3.8865e-03 8.8133e-01 1.1476e-01 2.2732e-05
3.2918e+03 1.0747e-21 1.0064e-13 1.0185e-06 2.6128e-02 9.6337e-01 1.0500e-02 1.0914e-07
3.4986e+03 1.1898e-19 9.8768e-12 3.9969e-05 2.1354e-01 7.8604e-01 3.8514e-04 9.8934e-11
3.7182e+03 1.0736e-17 6.3786e-10 8.1397e-04 7.6003e-01 2.3916e-01 4.6941e-06 2.6413e-14
3.9517e+03 9.3916e-16 4.0115e-08 1.1110e-02 9.7881e-01 1.0078e-02 2.1710e-09 5.3127e-20
4.1999e+03 3.8053e-13 1.1619e-05 3.2722e-01 6.7274e-01 2.2964e-05 2.3764e-15 4.7304e-30
4.4636e+03 1.5556e-11 2.4196e-04 9.2216e-01 7.7594e-02 2.1145e-08 3.6935e-21 2.6857e-39
4.7438e+03 2.1965e-10 1.5048e-03 9.9293e-01 5.5612e-03 2.6634e-11 2.3836e-26 0.0000e+00
5.0416e+03 1.3371e-09 5.0279e-03 9.9411e-01 8.6446e-04 2.5432e-13 6.0101e-30 0.0000e+00
5.3582e+03 3.5220e-09 9.6734e-03 9.9002e-01 3.0383e-04 1.8310e-14 5.4257e-32 0.0000e+00
5.6947e+03 5.9607e-09 1.3955e-02 9.8588e-01 1.6478e-04 3.8573e-15 3.2778e-33 0.0000e+00
6.0522e+03 1.0383e-08 2.0458e-02 9.7946e-01 8.6850e-05 7.5994e-16 1.7647e-34 0.0000e+00
6.4323e+03 2.3684e-08 3.5905e-02 9.6406e-01 3.3462e-05 6.8409e-17 2.3438e-36 0.0000e+00
6.8362e+03 7.4049e-08 7.6925e-02 9.2307e-01 8.7810e-06 2.4313e-18 6.0410e-39 0.0000e+00
7.2654e+03 3.1293e-07 1.9240e-01 8.0759e-01 1.4681e-06 3.2340e-20 2.9553e-42 0.0000e+00
7.7216e+03 1.6073e-06 4.8610e-01 5.1390e-01 1.0873e-07 9.0446e-23 0.0000e+00 0.0000e+00
8.2065e+03 8.6127e-06 8.8433e-01 1.1566e-01 9.4311e-10 5.4531e-27 0.0000e+00 0.0000e+00
8.7177e+03 6.6083e-05 9.9692e-01 3.0132e-03 6.6987e-14 4.4494e-35 0.0000e+00 0.0000e+00
9.2147e+03 1.9912e-03 9.9800e-01 4.7233e-06 4.8365e-21 0.0000e+00 0.0000e+00 0.0000e+00
9.6291e+03 3.3976e-02 9.6602e-01 2.0146e-08 4.7707e-27 0.0000e+00 0.0000e+00 0.0000e+00
9.9539e+03 2.5874e-01 7.4126e-01 1.8634e-10 4.5968e-32 0.0000e+00 0.0000e+00 0.0000e+00
1.0246e+04 7.0844e-01 2.9156e-01 1.7046e-12 1.1982e-36 0.0000e+00 0.0000e+00 0.0000e+00
1.0542e+04 9.4909e-01 5.0905e-02 5.8630e-15 9.1911e-42 0.0000e+00 0.0000e+00 0.0000e+00
1.0840e+04 9.9477e-01 5.2321e-03 7.3582e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1119e+04 9.9963e-01 3.7064e-04 3.4638e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1356e+04 9.9997e-01 2.5162e-05 1.4745e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1540e+04 1.0000e+00 1.9806e-06 8.8507e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1677e+04 1.0000e+00 2.3887e-07 1.7562e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1784e+04 1.0000e+00 2.9149e-08 3.7122e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1876e+04 1.0000e+00 3.8382e-09 9.9901e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1964e+04 1.0000e+00 5.0434e-10 2.5358e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 1.0000e+00 8.5565e-11 1.1484e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 1.0000e+00 1.7087e-11 8.6460e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 1.0000e+00 1.6475e-12 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 1.0000e+00 6.3362e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 1.0000e+00 1.8608e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 1.0000e+00 3.3334e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 1.0000e+00 1.1697e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 1.0000e+00 4.5491e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 1.0000e+00 2.6032e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 1.0000e+00 5.2123e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 1.0000e+00 4.3415e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 1.0000e+00 1.8516e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 1.0000e+00 1.3881e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 1.0000e+00 6.1578e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 1.0000e+00 1.0722e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 1.0000e+00 1.4169e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 1.0000e+00 1.9125e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 1.0000e+00 1.9758e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 1.0000e+00 2.0053e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 1.0000e+00 1.4040e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 1.0000e+00 1.2535e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 1.0000e+00 2.3500e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 1.0000e+00 6.4944e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 1.0000e+00 9.2152e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 1.0000e+00 3.3210e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 1.0000e+00 6.2879e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 1.0000e+00 5.4567e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 1.0000e+00 5.6724e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 1.0000e+00 4.3234e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 1.0000e+00 7.5809e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 1.0000e+00 2.5321e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 1.0000e+00 4.4923e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 1.0000e+00 2.9586e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 1.0000e+00 2.9427e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 1.0000e+00 1.1868e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 1.0000e+00 2.6560e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 1.0000e+00 1.9209e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 1.0000e+00 1.2672e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 1.0000e+00 2.3822e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 1.0000e+00 1.6816e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 1.0000e+00 5.0168e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 4.9087
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2 ne3 ne4 ne5 ne6
4.2577e+02 1.0644e-12 1.3355e-04 9.6587e-01 3.3996e-02 4.6721e-10 5.8731e-25 0.0000e+00
8.5779e+02 1.1503e-09 3.3506e-03 9.9399e-01 2.6561e-03 6.5963e-12 3.3042e-27 0.0000e+00
8.7843e+02 9.8495e-11 6.1526e-04 9.6515e-01 3.4234e-02 4.0647e-09 3.1907e-22 1.0756e-40
9.1772e+02 1.0788e-11 1.2262e-04 7.7128e-01 2.2859e-01 6.2113e-07 2.8921e-18 1.4902e-34
9.7304e+02 3.0361e-12 4.4967e-05 5.5067e-01 4.4928e-01 5.3785e-06 1.7325e-16 9.5721e-32
1.0350e+03 1.7784e-12 2.8938e-05 4.5552e-01 5.4444e-01 1.1394e-05 7.6101e-16 1.0271e-30
1.1000e+03 1.4341e-12 2.4187e-05 4.1941e-01 5.8056e-01 1.5055e-05 1.3302e-15 2.5282e-30
1.1690e+03 9.7613e-13 1.7507e-05 3.5903e-01 6.4093e-01 2.4084e-05 3.4532e-15 1.1862e-29
1.2425e+03 4.0507e-13 8.1900e-06 2.4208e-01 7.5785e-01 6.4986e-05 2.7485e-14 3.5500e-28
1.3205e+03 8.0190e-14 1.9089e-06 1.0602e-01 8.9364e-01 3.3321e-04 9.8202e-13 1.3707e-25
1.4033e+03 1.0722e-14 2.9495e-07 3.4657e-02 9.6322e-01 2.1263e-03 6.6492e-11 1.6724e-22
1.4915e+03 1.6679e-15 5.1275e-08 1.1900e-02 9.7733e-01 1.0766e-02 2.8554e-09 9.7214e-20
1.5852e+03 3.2291e-16 1.1078e-08 4.6298e-03 9.5492e-01 4.0455e-02 6.3882e-08 1.8839e-17
1.6847e+03 5.7074e-17 2.2098e-09 1.6678e-03 8.6073e-01 1.3760e-01 1.2562e-06 3.0582e-15
1.7904e+03 7.8571e-18 3.4682e-10 4.7634e-04 6.2194e-01 3.7756e-01 2.0065e-05 4.0209e-13
1.9028e+03 7.8718e-19 3.9711e-11 9.7097e-05 3.1208e-01 6.8762e-01 2.0056e-04 3.0539e-11
