#NTIMES 50
#NSTAGES 4
#TIMES[d] 199.16 202.02 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.49 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.54 328.20 332.91 337.70 342.55 347.48 352.47 357.54 362.67 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 78
#vel_mid[km/s] si0 si1 si2 si3
17146.37 3.1799e-05 5.3391e-01 4.4416e-01 2.1900e-02
17415.23 3.2150e-05 6.2448e-01 3.5272e-01 2.2769e-02
17888.12 1.7534e-05 4.0294e-01 5.4902e-01 4.8026e-02
18532.37 9.3617e-06 2.7333e-01 6.6469e-01 6.1970e-02
19260.76 8.2588e-06 2.8195e-01 6.4781e-01 7.0239e-02
20034.10 4.5726e-06 1.9172e-01 7.1700e-01 9.1270e-02
20838.00 5.7335e-06 2.9075e-01 6.1058e-01 9.8667e-02
21647.97 2.9075e-06 1.6755e-01 7.0567e-01 1.2677e-01
22447.94 2.1391e-06 1.3114e-01 7.0731e-01 1.6155e-01
23245.88 2.7454e-06 1.9307e-01 6.2853e-01 1.7840e-01
24052.47 2.0901e-06 2.0209e-01 5.8852e-01 2.0938e-01
24867.72 2.1153e-06 2.4270e-01 5.1902e-01 2.3828e-01
25698.86 2.0186e-06 2.3572e-01 5.0747e-01 2.5680e-01
26587.16 1.7060e-06 2.6713e-01 4.5251e-01 2.8036e-01
27637.54 5.5608e-07 9.1365e-02 5.5179e-01 3.5684e-01
28986.97 2.8040e-07 5.4317e-02 5.2790e-01 4.1778e-01
#TIME: 264.95
#NVEL 78
#vel_mid[km/s] si0 si1 si2 si3
1060.83 1.3589e-03 9.4413e-01 5.3117e-02 1.3902e-03
1919.29 1.8644e-03 9.3374e-01 6.2786e-02 1.6103e-03
2581.60 2.0862e-04 9.1255e-01 8.4387e-02 2.8566e-03
3084.17 1.1258e-04 8.5287e-01 1.4073e-01 6.2858e-03
3472.46 7.4141e-05 7.6483e-01 2.2231e-01 1.2786e-02
3909.64 4.6884e-05 6.8131e-01 2.9658e-01 2.2055e-02
4148.46 3.9560e-05 6.7030e-01 3.0619e-01 2.3472e-02
4670.75 3.8644e-05 7.0516e-01 2.7408e-01 2.0718e-02
4956.05 2.4595e-05 6.3283e-01 3.3802e-01 2.9125e-02
5258.79 1.0208e-05 4.1311e-01 5.3164e-01 5.5242e-02
5580.02 3.6248e-06 2.1084e-01 7.0310e-01 8.6057e-02
5920.87 1.2004e-06 9.4914e-02 7.9020e-01 1.1488e-01
6282.54 7.6890e-07 7.1885e-02 7.9766e-01 1.3046e-01
6666.30 6.0470e-07 6.3240e-02 7.9684e-01 1.3992e-01
7073.50 6.0012e-07 6.4520e-02 7.9292e-01 1.4256e-01
7505.58 5.9194e-07 6.6944e-02 7.8428e-01 1.4878e-01
7964.05 6.7000e-07 7.6651e-02 7.7508e-01 1.4827e-01
8450.53 1.3264e-06 1.2187e-01 7.4778e-01 1.3035e-01
8966.72 3.0869e-06 2.2934e-01 6.6780e-01 1.0286e-01
9514.44 5.8974e-06 3.5237e-01 5.6568e-01 8.1942e-02
10095.62 1.2234e-05 4.9467e-01 4.4720e-01 5.8115e-02
10712.30 1.8804e-05 5.9567e-01 3.6163e-01 4.2676e-02
11366.65 2.6833e-05 6.5996e-01 3.0674e-01 3.3278e-02
12061.10 3.2316e-05 6.7664e-01 2.9236e-01 3.0961e-02
12793.43 3.4933e-05 6.9299e-01 2.7837e-01 2.8610e-02
13528.61 3.6823e-05 6.9464e-01 2.7676e-01 2.8555e-02
14194.74 3.5717e-05 7.0866e-01 2.6328e-01 2.8024e-02
14757.77 2.9299e-05 6.2121e-01 3.4314e-01 3.5621e-02
15240.48 4.0899e-05 7.0498e-01 2.7171e-01 2.3265e-02
15646.99 6.1590e-05 7.6681e-01 2.1989e-01 1.3237e-02
15960.30 1.0532e-04 8.1184e-01 1.8094e-01 7.1090e-03
16187.41 1.0285e-04 7.9872e-01 1.9494e-01 6.2363e-03
16354.17 1.0413e-04 8.1010e-01 1.8412e-01 5.6759e-03
16484.18 8.3432e-05 7.9596e-01 1.9761e-01 6.3521e-03
16593.12 6.7118e-05 7.2276e-01 2.6495e-01 1.2216e-02
16691.99 5.8546e-05 8.0018e-01 1.9136e-01 8.4106e-03
16788.59 4.8729e-05 7.3466e-01 2.5372e-01 1.1572e-02
16888.37 4.1594e-05 6.2727e-01 3.5121e-01 2.1474e-02
16998.79 3.5927e-05 5.8568e-01 3.9430e-01 1.9986e-02
17146.37 2.4960e-05 4.8835e-01 4.8567e-01 2.5950e-02
17415.23 2.5886e-05 5.1250e-01 4.5606e-01 3.1409e-02
17888.12 1.5784e-05 3.7443e-01 5.7883e-01 4.6729e-02
18532.37 1.3501e-05 3.7219e-01 5.8052e-01 4.7278e-02
19260.76 8.5549e-06 2.5319e-01 6.5687e-01 8.9924e-02
20034.10 4.6009e-06 2.0003e-01 7.1152e-01 8.8443e-02
20838.00 4.5516e-06 2.1652e-01 6.7942e-01 1.0405e-01
21647.97 5.9812e-06 2.9281e-01 6.0201e-01 1.0518e-01
22447.94 3.5367e-06 2.1651e-01 6.4317e-01 1.4032e-01
23245.88 3.5747e-06 2.8836e-01 5.5751e-01 1.5412e-01
24052.47 2.8985e-06 2.8140e-01 5.3164e-01 1.8696e-01
24867.72 2.3130e-06 2.1636e-01 5.3620e-01 2.4744e-01
25698.86 9.3925e-07 1.1702e-01 5.8972e-01 2.9326e-01
26587.16 2.7611e-07 4.0646e-02 6.0291e-01 3.5645e-01
27637.54 1.3352e-06 2.1938e-01 4.5998e-01 3.2064e-01
28986.97 6.2762e-07 1.0991e-01 4.9166e-01 3.9843e-01
#TIME: 268.76
#NVEL 78
#vel_mid[km/s] si0 si1 si2 si3
1060.83 7.8321e-04 9.1588e-01 8.1060e-02 2.2765e-03
1919.29 2.1835e-03 9.3469e-01 6.1519e-02 1.6083e-03
2581.60 1.9255e-04 9.1286e-01 8.4118e-02 2.8312e-03
3084.17 1.1918e-04 8.5562e-01 1.3812e-01 6.1387e-03
3472.46 8.1041e-05 7.6516e-01 2.2215e-01 1.2605e-02
3909.64 4.9655e-05 6.8618e-01 2.9225e-01 2.1523e-02
4148.46 4.1151e-05 6.8719e-01 2.9082e-01 2.1944e-02
4670.75 3.9379e-05 7.0310e-01 2.7618e-01 2.0688e-02
4956.05 2.7077e-05 6.3521e-01 3.3599e-01 2.8766e-02
5258.79 1.0480e-05 4.1766e-01 5.2787e-01 5.4465e-02
5580.02 3.7951e-06 2.1513e-01 6.9977e-01 8.5097e-02
5920.87 1.3992e-06 1.1034e-01 7.8022e-01 1.0944e-01
6282.54 7.8979e-07 7.1365e-02 7.9813e-01 1.3050e-01
6666.30 5.9738e-07 6.0938e-02 8.0004e-01 1.3902e-01
7073.50 6.2355e-07 6.6549e-02 7.9531e-01 1.3814e-01
7505.58 6.0761e-07 6.9532e-02 7.8205e-01 1.4842e-01
7964.05 6.8520e-07 7.6764e-02 7.7620e-01 1.4703e-01
8450.53 1.3110e-06 1.1931e-01 7.5180e-01 1.2889e-01
8966.72 3.0679e-06 2.3353e-01 6.6264e-01 1.0382e-01
9514.44 6.2228e-06 3.5745e-01 5.6244e-01 8.0109e-02
10095.62 1.2359e-05 4.9910e-01 4.4427e-01 5.6614e-02
10712.30 1.8675e-05 5.9583e-01 3.6212e-01 4.2032e-02
11366.65 2.7814e-05 6.6702e-01 3.0056e-01 3.2393e-02
12061.10 3.1212e-05 6.7277e-01 2.9605e-01 3.1148e-02
12793.43 3.7853e-05 7.0881e-01 2.6332e-01 2.7829e-02
13528.61 3.9524e-05 6.9453e-01 2.7722e-01 2.8217e-02
14194.74 3.8194e-05 6.8513e-01 2.8423e-01 3.0602e-02
14757.77 3.5365e-05 6.5327e-01 3.1379e-01 3.2901e-02
15240.48 3.9110e-05 7.0254e-01 2.7349e-01 2.3929e-02
15646.99 7.0458e-05 7.8951e-01 1.9809e-01 1.2329e-02
15960.30 1.1540e-04 8.2635e-01 1.6669e-01 6.8425e-03
16187.41 1.0216e-04 8.2079e-01 1.7359e-01 5.5179e-03
16354.17 1.0098e-04 8.2389e-01 1.7040e-01 5.6067e-03
16484.18 8.0740e-05 7.8054e-01 2.1080e-01 8.5809e-03
16593.12 7.1704e-05 7.2527e-01 2.6483e-01 9.8244e-03
16691.99 6.4425e-05 7.7739e-01 2.1401e-01 8.5285e-03
16788.59 4.7448e-05 7.5726e-01 2.3193e-01 1.0761e-02
16888.37 4.6339e-05 6.3316e-01 3.5021e-01 1.6581e-02
16998.79 4.8845e-05 6.5296e-01 3.2831e-01 1.8680e-02
17146.37 3.5312e-05 5.4351e-01 4.3358e-01 2.2880e-02
17415.23 2.8527e-05 5.5982e-01 4.1491e-01 2.5237e-02
17888.12 2.1417e-05 4.5564e-01 5.0680e-01 3.7537e-02
18532.37 1.1440e-05 3.2856e-01 6.1997e-01 5.1452e-02
19260.76 9.2377e-06 2.9581e-01 6.3667e-01 6.7511e-02
20034.10 4.8634e-06 2.1815e-01 6.9520e-01 8.6639e-02
20838.00 3.2196e-06 1.5987e-01 7.2620e-01 1.1393e-01
21647.97 3.8257e-06 1.8749e-01 6.8895e-01 1.2356e-01
22447.94 3.4968e-06 2.1254e-01 6.4799e-01 1.3946e-01
23245.88 4.9088e-06 3.3367e-01 5.2301e-01 1.4332e-01
24052.47 3.3043e-06 2.4115e-01 5.1847e-01 2.4038e-01
24867.72 2.4559e-06 2.1788e-01 5.3600e-01 2.4612e-01
25698.86 2.4635e-06 2.9548e-01 4.5372e-01 2.5080e-01
26587.16 3.0637e-07 4.3086e-02 6.1582e-01 3.4110e-01
27637.54 3.5598e-07 6.9908e-02 5.4077e-01 3.8932e-01
28986.97 6.9290e-07 1.3735e-01 4.6428e-01 3.9837e-01
#TIME: 272.62
#NVEL 78
#vel_mid[km/s] si0 si1 si2 si3
1060.83 3.3203e-03 9.3366e-01 6.1370e-02 1.6523e-03
1919.29 2.5161e-03 9.3807e-01 5.7934e-02 1.4753e-03
2581.60 2.0875e-04 9.1499e-01 8.2062e-02 2.7401e-03
3084.17 1.2342e-04 8.5608e-01 1.3770e-01 6.1005e-03
3472.46 8.1896e-05 7.7348e-01 2.1429e-01 1.2152e-02
3909.64 5.1424e-05 6.9342e-01 2.8579e-01 2.0736e-02
4148.46 4.1460e-05 6.9003e-01 2.8801e-01 2.1926e-02
4670.75 4.0852e-05 7.0504e-01 2.7468e-01 2.0241e-02
4956.05 2.5241e-05 6.2014e-01 3.5035e-01 2.9476e-02
5258.79 1.0663e-05 3.9593e-01 5.4755e-01 5.6506e-02
5580.02 4.0471e-06 2.2601e-01 6.8941e-01 8.4574e-02
5920.87 1.5206e-06 1.1108e-01 7.7556e-01 1.1336e-01
6282.54 8.4218e-07 7.6968e-02 7.9404e-01 1.2899e-01
6666.30 6.5776e-07 6.5776e-02 7.9779e-01 1.3643e-01
7073.50 6.3846e-07 6.5385e-02 7.9349e-01 1.4112e-01
7505.58 6.3139e-07 6.7409e-02 7.8796e-01 1.4463e-01
7964.05 7.4621e-07 7.8478e-02 7.7382e-01 1.4770e-01
8450.53 1.4137e-06 1.2351e-01 7.4943e-01 1.2706e-01
8966.72 3.1771e-06 2.3134e-01 6.6438e-01 1.0428e-01
9514.44 6.3499e-06 3.5690e-01 5.6138e-01 8.1716e-02
10095.62 1.2379e-05 4.9396e-01 4.4930e-01 5.6730e-02
10712.30 1.8677e-05 6.0435e-01 3.5477e-01 4.0861e-02
11366.65 2.7360e-05 6.6450e-01 3.0239e-01 3.3076e-02
12061.10 3.2154e-05 6.8819e-01 2.8262e-01 2.9151e-02
12793.43 3.9939e-05 6.9786e-01 2.7400e-01 2.8099e-02
13528.61 3.7342e-05 7.0156e-01 2.7146e-01 2.6939e-02
14194.74 3.2581e-05 6.7970e-01 2.9087e-01 2.9406e-02
14757.77 3.5187e-05 6.9097e-01 2.8038e-01 2.8617e-02
15240.48 4.8478e-05 7.1273e-01 2.6442e-01 2.2795e-02
15646.99 6.8421e-05 7.8236e-01 2.0517e-01 1.2407e-02
15960.30 1.0585e-04 8.6002e-01 1.3470e-01 5.1789e-03
16187.41 1.2136e-04 8.5999e-01 1.3560e-01 4.2880e-03
16354.17 1.1925e-04 8.2822e-01 1.6688e-01 4.7762e-03
16484.18 9.0147e-05 7.3218e-01 2.5954e-01 8.1894e-03
16593.12 7.5436e-05 7.2395e-01 2.6637e-01 9.6063e-03
16691.99 7.0318e-05 7.1567e-01 2.7357e-01 1.0688e-02
16788.59 6.0568e-05 8.0355e-01 1.8771e-01 8.6806e-03
16888.37 4.0734e-05 6.1689e-01 3.6693e-01 1.6141e-02
16998.79 3.5789e-05 5.6466e-01 4.1475e-01 2.0553e-02
17146.37 4.1899e-05 5.9029e-01 3.8925e-01 2.0410e-02
17415.23 3.0403e-05 5.4770e-01 4.2682e-01 2.5449e-02
17888.12 1.7231e-05 3.8091e-01 5.7712e-01 4.1956e-02
18532.37 1.3967e-05 3.6265e-01 5.9022e-01 4.7115e-02
19260.76 1.1048e-05 3.5842e-01 5.8396e-01 5.7606e-02
20034.10 5.7522e-06 2.3229e-01 6.6309e-01 1.0462e-01
20838.00 4.9802e-06 2.1587e-01 6.8516e-01 9.8964e-02
21647.97 3.9482e-06 1.8701e-01 6.9872e-01 1.1427e-01
22447.94 1.9414e-06 1.2660e-01 6.4996e-01 2.2343e-01
23245.88 3.6992e-06 2.6205e-01 5.8785e-01 1.5009e-01
24052.47 2.7784e-06 1.8895e-01 6.1375e-01 1.9730e-01
24867.72 2.6556e-06 2.3030e-01 5.3251e-01 2.3719e-01
25698.86 2.3958e-06 2.1662e-01 4.3586e-01 3.4752e-01
26587.16 1.1086e-06 1.1552e-01 5.6269e-01 3.2178e-01
27637.54 4.7005e-07 6.1991e-02 5.3073e-01 4.0728e-01
28986.97 7.5948e-07 1.4989e-01 4.8400e-01 3.6611e-01
#TIME: 276.54
#NVEL 78
#vel_mid[km/s] si0 si1 si2 si3
1060.83 3.5326e-03 9.3455e-01 6.0319e-02 1.5986e-03
1919.29 2.1643e-03 9.4058e-01 5.5861e-02 1.3938e-03
2581.60 2.1014e-04 9.1729e-01 7.9859e-02 2.6453e-03
3084.17 1.3344e-04 8.5661e-01 1.3715e-01 6.1106e-03
3472.46 7.7673e-05 7.7243e-01 2.1535e-01 1.2137e-02
3909.64 4.9548e-05 6.9094e-01 2.8795e-01 2.1059e-02
4148.46 4.3783e-05 6.9527e-01 2.8336e-01 2.1323e-02
4670.75 4.2139e-05 7.1969e-01 2.6127e-01 1.9004e-02
4956.05 2.8828e-05 6.3802e-01 3.3328e-01 2.8670e-02
5258.79 1.0949e-05 4.2509e-01 5.2123e-01 5.3668e-02
5580.02 4.1039e-06 2.2566e-01 6.9039e-01 8.3948e-02
5920.87 1.4501e-06 1.0564e-01 7.8264e-01 1.1172e-01
6282.54 8.8136e-07 7.7482e-02 7.9540e-01 1.2712e-01
6666.30 7.1438e-07 6.8825e-02 7.9413e-01 1.3705e-01
7073.50 6.7371e-07 6.8359e-02 7.9350e-01 1.3814e-01
7505.58 7.1345e-07 7.1876e-02 7.8246e-01 1.4566e-01
7964.05 7.9351e-07 8.3503e-02 7.6936e-01 1.4714e-01
8450.53 1.5345e-06 1.3330e-01 7.4053e-01 1.2617e-01
8966.72 3.2893e-06 2.3383e-01 6.6221e-01 1.0395e-01
9514.44 6.3419e-06 3.6153e-01 5.5773e-01 8.0729e-02
10095.62 1.2271e-05 4.9456e-01 4.4795e-01 5.7479e-02
10712.30 2.0070e-05 5.9621e-01 3.6236e-01 4.1409e-02
11366.65 2.7299e-05 6.5835e-01 3.0882e-01 3.2806e-02
12061.10 3.2651e-05 6.9066e-01 2.7994e-01 2.9360e-02
12793.43 3.7142e-05 6.9778e-01 2.7444e-01 2.7744e-02
13528.61 4.0974e-05 7.1630e-01 2.5797e-01 2.5692e-02
14194.74 3.9107e-05 7.0530e-01 2.6736e-01 2.7307e-02
14757.77 3.4080e-05 6.4546e-01 3.2273e-01 3.1775e-02
15240.48 4.3550e-05 7.3483e-01 2.4418e-01 2.0945e-02
15646.99 6.0322e-05 7.6931e-01 2.1786e-01 1.2761e-02
15960.30 1.0114e-04 8.5702e-01 1.3758e-01 5.2982e-03
16187.41 1.6133e-04 8.4817e-01 1.4726e-01 4.4037e-03
16354.17 1.3674e-04 8.3584e-01 1.5930e-01 4.7315e-03
16484.18 1.1144e-04 8.0474e-01 1.8899e-01 6.1597e-03
16593.12 7.2574e-05 7.6645e-01 2.2400e-01 9.4788e-03
16691.99 5.6228e-05 8.1768e-01 1.7481e-01 7.4514e-03
16788.59 9.7101e-05 6.5206e-01 3.3398e-01 1.3862e-02
16888.37 5.7341e-05 7.0824e-01 2.7851e-01 1.3195e-02
16998.79 4.0196e-05 5.7345e-01 4.0877e-01 1.7741e-02
17146.37 4.1326e-05 5.4336e-01 4.3426e-01 2.2337e-02
17415.23 2.7472e-05 4.7121e-01 4.9874e-01 3.0027e-02
17888.12 1.7554e-05 3.7965e-01 5.7886e-01 4.1475e-02
18532.37 1.3978e-05 3.5617e-01 5.9414e-01 4.9676e-02
19260.76 9.4835e-06 2.7803e-01 6.5645e-01 6.5514e-02
20034.10 6.0100e-06 2.0672e-01 6.9468e-01 9.8595e-02
20838.00 3.5757e-06 1.4277e-01 7.4809e-01 1.0913e-01
21647.97 2.7916e-06 1.4644e-01 7.3046e-01 1.2310e-01
22447.94 2.9411e-06 1.7789e-01 6.9099e-01 1.3112e-01
23245.88 2.3774e-06 1.8153e-01 6.4558e-01 1.7289e-01
24052.47 2.6225e-06 2.1593e-01 5.7583e-01 2.0824e-01
24867.72 2.0116e-06 2.0223e-01 5.4913e-01 2.4864e-01
25698.86 1.6255e-06 1.6497e-01 5.0280e-01 3.3222e-01
26587.16 2.4194e-06 2.3085e-01 4.4929e-01 3.1986e-01
27637.54 9.8397e-07 1.1336e-01 4.2890e-01 4.5775e-01
28986.97 6.5013e-07 9.3044e-02 4.4952e-01 4.5744e-01
#TIME: 280.51
#NVEL 78
#vel_mid[km/s] si0 si1 si2 si3
1060.83 4.0928e-03 9.4014e-01 5.4400e-02 1.3664e-03
1919.29 1.8295e-03 9.4398e-01 5.2901e-02 1.2879e-03
2581.60 1.2992e-04 8.6884e-01 1.2644e-01 4.5882e-03
3084.17 1.3967e-04 8.6138e-01 1.3266e-01 5.8277e-03
3472.46 7.7950e-05 7.6828e-01 2.1926e-01 1.2377e-02
3909.64 5.1627e-05 6.8637e-01 2.9221e-01 2.1368e-02
4148.46 4.4631e-05 6.9002e-01 2.8817e-01 2.1764e-02
4670.75 3.9915e-05 7.0502e-01 2.7497e-01 1.9973e-02
4956.05 2.4914e-05 6.2436e-01 3.4692e-01 2.8691e-02
5258.79 1.1691e-05 4.4486e-01 5.0287e-01 5.2257e-02
5580.02 4.2572e-06 2.3532e-01 6.8271e-01 8.1962e-02
5920.87 1.5322e-06 1.1083e-01 7.7940e-01 1.0976e-01
6282.54 9.0329e-07 7.9899e-02 7.9330e-01 1.2680e-01
6666.30 7.5572e-07 7.0394e-02 7.9421e-01 1.3540e-01
7073.50 6.8965e-07 6.6710e-02 7.9343e-01 1.3986e-01
7505.58 6.5714e-07 6.9481e-02 7.7793e-01 1.5259e-01
7964.05 8.0440e-07 8.2873e-02 7.7256e-01 1.4456e-01
8450.53 1.5383e-06 1.3061e-01 7.4158e-01 1.2780e-01
8966.72 3.4590e-06 2.4334e-01 6.5418e-01 1.0248e-01
9514.44 6.5018e-06 3.5891e-01 5.6065e-01 8.0431e-02
10095.62 1.2730e-05 5.0534e-01 4.3898e-01 5.5666e-02
10712.30 2.0168e-05 5.9197e-01 3.6592e-01 4.2096e-02
11366.65 2.7208e-05 6.6606e-01 3.0174e-01 3.2167e-02
12061.10 3.1211e-05 6.8781e-01 2.8360e-01 2.8561e-02
12793.43 3.7113e-05 7.0463e-01 2.6810e-01 2.7235e-02
13528.61 3.9383e-05 7.2959e-01 2.4535e-01 2.5028e-02
14194.74 4.0778e-05 6.9337e-01 2.7881e-01 2.7776e-02
14757.77 3.3065e-05 7.0472e-01 2.6808e-01 2.7159e-02
15240.48 4.2662e-05 7.7015e-01 2.1119e-01 1.8619e-02
15646.99 6.6328e-05 7.8421e-01 2.0376e-01 1.1968e-02
15960.30 1.1343e-04 8.5496e-01 1.3965e-01 5.2705e-03
16187.41 1.1429e-04 8.4182e-01 1.5337e-01 4.6927e-03
16354.17 1.2737e-04 8.4946e-01 1.4606e-01 4.3492e-03
16484.18 9.8827e-05 7.9753e-01 1.9627e-01 6.0967e-03
16593.12 7.8633e-05 8.0289e-01 1.9017e-01 6.8602e-03
16691.99 8.7243e-05 8.1196e-01 1.8064e-01 7.3199e-03
16788.59 5.2398e-05 7.5582e-01 2.3414e-01 9.9881e-03
16888.37 5.6324e-05 7.5538e-01 2.3373e-01 1.0836e-02
16998.79 4.3845e-05 6.2750e-01 3.5559e-01 1.6868e-02
17146.37 2.7941e-05 5.0131e-01 4.7479e-01 2.3874e-02
17415.23 3.3930e-05 5.8701e-01 3.8976e-01 2.3199e-02
17888.12 2.2725e-05 4.4190e-01 5.2064e-01 3.7441e-02
18532.37 1.3951e-05 3.1495e-01 6.2774e-01 5.7293e-02
19260.76 1.1667e-05 3.1141e-01 6.3062e-01 5.7959e-02
20034.10 7.0693e-06 2.4056e-01 6.7331e-01 8.6119e-02
20838.00 5.8439e-06 2.2391e-01 6.7662e-01 9.9469e-02
21647.97 8.2716e-06 3.0881e-01 5.9375e-01 9.7434e-02
22447.94 2.8752e-06 1.7595e-01 6.9076e-01 1.3330e-01
23245.88 2.3903e-06 1.6730e-01 6.6173e-01 1.7096e-01
24052.47 2.1434e-06 1.6752e-01 6.2716e-01 2.0531e-01
24867.72 1.7795e-06 1.5565e-01 5.0882e-01 3.3553e-01
25698.86 1.5220e-06 1.8487e-01 5.6917e-01 2.4596e-01
26587.16 1.3934e-06 1.7490e-01 5.4201e-01 2.8309e-01
27637.54 1.6293e-06 2.1312e-01 4.7738e-01 3.0951e-01
28986.97 5.0564e-07 6.9109e-02 4.2356e-01 5.0733e-01
#TIME: 284.55
#NVEL 78
#vel_mid[km/s] si0 si1 si2 si3
1060.83 4.1049e-03 9.4115e-01 5.3394e-02 1.3516e-03
1919.29 1.3376e-03 9.2038e-01 7.6335e-02 1.9443e-03
2581.60 8.5043e-04 9.1556e-01 8.0889e-02 2.7024e-03
3084.17 1.3751e-04 8.6339e-01 1.3077e-01 5.7077e-03
3472.46 8.2283e-05 7.8247e-01 2.0598e-01 1.1474e-02
3909.64 4.9204e-05 7.0848e-01 2.7191e-01 1.9569e-02
4148.46 4.6965e-05 6.9930e-01 2.7988e-01 2.0773e-02
4670.75 4.2216e-05 7.2296e-01 2.5834e-01 1.8658e-02
4956.05 2.7060e-05 6.3751e-01 3.3420e-01 2.8259e-02
5258.79 1.1619e-05 4.5681e-01 4.9388e-01 4.9291e-02
5580.02 4.6917e-06 2.4003e-01 6.7626e-01 8.3703e-02
5920.87 1.7008e-06 1.1566e-01 7.7582e-01 1.0852e-01
6282.54 1.0597e-06 8.7108e-02 7.9064e-01 1.2226e-01
6666.30 7.6960e-07 6.9322e-02 7.9589e-01 1.3479e-01
7073.50 7.6613e-07 7.2510e-02 7.8900e-01 1.3849e-01
7505.58 6.4801e-07 6.5148e-02 7.8848e-01 1.4637e-01
7964.05 8.1298e-07 8.2406e-02 7.7236e-01 1.4524e-01
8450.53 1.5140e-06 1.2461e-01 7.4857e-01 1.2682e-01
8966.72 3.6993e-06 2.5128e-01 6.4869e-01 1.0002e-01
9514.44 6.9711e-06 3.7244e-01 5.4936e-01 7.8188e-02
10095.62 1.3298e-05 5.1607e-01 4.2954e-01 5.4381e-02
10712.30 2.0938e-05 6.0380e-01 3.5550e-01 4.0682e-02
11366.65 2.8365e-05 6.6970e-01 2.9881e-01 3.1461e-02
12061.10 3.4480e-05 6.8770e-01 2.8301e-01 2.9255e-02
12793.43 3.5838e-05 7.0157e-01 2.7142e-01 2.6978e-02
13528.61 4.1134e-05 7.3971e-01 2.3589e-01 2.4360e-02
14194.74 4.0019e-05 7.2919e-01 2.4590e-01 2.4868e-02
14757.77 3.5733e-05 6.8938e-01 2.8249e-01 2.8092e-02
15240.48 3.8355e-05 7.4003e-01 2.4021e-01 1.9719e-02
15646.99 7.0877e-05 7.7758e-01 2.1041e-01 1.1937e-02
15960.30 1.2040e-04 8.4924e-01 1.4532e-01 5.3189e-03
16187.41 1.3417e-04 8.4251e-01 1.5227e-01 5.0833e-03
16354.17 1.3583e-04 8.7592e-01 1.2043e-01 3.5122e-03
16484.18 1.2152e-04 8.4483e-01 1.5039e-01 4.6613e-03
16593.12 8.6684e-05 7.3444e-01 2.5719e-01 8.2774e-03
16691.99 7.5015e-05 8.2466e-01 1.6665e-01 8.6146e-03
16788.59 6.5116e-05 7.1728e-01 2.7106e-01 1.1596e-02
16888.37 4.8453e-05 7.1137e-01 2.7603e-01 1.2554e-02
16998.79 5.6558e-05 6.2954e-01 3.5382e-01 1.6585e-02
17146.37 4.4859e-05 5.4276e-01 4.3533e-01 2.1866e-02
17415.23 3.3430e-05 5.1472e-01 4.5926e-01 2.5984e-02
17888.12 2.2013e-05 4.7361e-01 4.9038e-01 3.5990e-02
18532.37 1.3905e-05 3.3854e-01 6.1312e-01 4.8331e-02
19260.76 1.5179e-05 4.2022e-01 5.2838e-01 5.1383e-02
20034.10 8.7088e-06 2.9151e-01 6.2227e-01 8.6211e-02
20838.00 5.7137e-06 2.0846e-01 6.9828e-01 9.3258e-02
21647.97 5.1817e-06 2.1786e-01 6.4123e-01 1.4091e-01
22447.94 4.1899e-06 2.0631e-01 6.6171e-01 1.3198e-01
23245.88 3.4284e-06 2.1795e-01 6.1345e-01 1.6860e-01
24052.47 3.3726e-06 2.2342e-01 5.7702e-01 1.9955e-01
24867.72 2.3868e-06 2.4788e-01 5.4167e-01 2.1045e-01
25698.86 3.3515e-06 3.5894e-01 4.3740e-01 2.0367e-01
26587.16 2.0229e-06 2.3742e-01 5.0069e-01 2.6189e-01
27637.54 1.3712e-06 2.1223e-01 4.7085e-01 3.1693e-01
28986.97 9.5454e-07 1.4969e-01 4.7815e-01 3.7217e-01
#TIME: 288.64
#NVEL 78
#vel_mid[km/s] si0 si1 si2 si3
1060.83 2.6362e-03 9.2095e-01 7.4464e-02 1.9452e-03
1919.29 3.8617e-03 9.3978e-01 5.5027e-02 1.3336e-03
2581.60 8.5336e-04 9.1588e-01 8.0532e-02 2.7338e-03
3084.17 1.4197e-04 8.6639e-01 1.2789e-01 5.5731e-03
3472.46 8.3232e-05 7.7759e-01 2.1067e-01 1.1664e-02
3909.64 4.8750e-05 7.1922e-01 2.6188e-01 1.8860e-02
4148.46 4.9938e-05 7.0847e-01 2.7131e-01 2.0167e-02
4670.75 4.3700e-05 7.2207e-01 2.5934e-01 1.8546e-02
4956.05 2.3939e-05 6.4069e-01 3.3201e-01 2.7283e-02
5258.79 1.3829e-05 4.7900e-01 4.7326e-01 4.7731e-02
5580.02 5.1791e-06 2.5910e-01 6.6035e-01 8.0541e-02
5920.87 1.8090e-06 1.2434e-01 7.6916e-01 1.0650e-01
6282.54 1.1463e-06 8.7573e-02 7.8830e-01 1.2413e-01
6666.30 8.3188e-07 7.2887e-02 7.9070e-01 1.3641e-01
7073.50 8.3210e-07 7.7593e-02 7.8857e-01 1.3384e-01
7505.58 7.2722e-07 7.0972e-02 7.8153e-01 1.4750e-01
7964.05 8.8622e-07 8.6984e-02 7.6719e-01 1.4582e-01
