#NTIMES: 200
#NSTAGES: 7
#TIMES[d]: 1.3135 1.3409 1.3688 1.3973 1.4263 1.4560 1.4863 1.5173 1.5488 1.5811 1.6140 1.6476 1.6819 1.7169 1.7526 1.7891 1.8263 1.8643 1.9031 1.9427 1.9831 2.0244 2.0665 2.1096 2.1535 2.1983 2.2440 2.2907 2.3384 2.3871 2.4368 2.4875 2.5392 2.5921 2.6460 2.7011 2.7573 2.8147 2.8733 2.9331 2.9941 3.0564 3.1200 3.1850 3.2513 3.3189 3.3880 3.4585 3.5305 3.6040 3.6790 3.7555 3.8337 3.9135 3.9949 4.0781 4.1629 4.2496 4.3380 4.4283 4.5205 4.6145 4.7106 4.8086 4.9087 5.0109 5.1151 5.2216 5.3303 5.4412 5.5544 5.6700 5.7880 5.9085 6.0315 6.1570 6.2851 6.4159 6.5495 6.6858 6.8249 6.9670 7.1120 7.2600 7.4111 7.5653 7.7228 7.8835 8.0476 8.2150 8.3860 8.5605 8.7387 8.9206 9.1062 9.2957 9.4892 9.6867 9.8883 10.0941 10.3042 10.5186 10.7375 10.9610 11.1891 11.4220 11.6597 11.9023 12.1501 12.4029 12.6611 12.9246 13.1935 13.4681 13.7484 14.0346 14.3266 14.6248 14.9292 15.2399 15.5570 15.8808 16.2113 16.5487 16.8931 17.2447 17.6036 17.9700 18.3440 18.7257 19.1155 19.5133 19.9194 20.3340 20.7571 21.1891 21.6301 22.0803 22.5398 23.0089 23.4878 23.9766 24.4756 24.9850 25.5050 26.0358 26.5776 27.1308 27.6954 28.2718 28.8602 29.4608 30.0740 30.6999 31.3388 31.9910 32.6568 33.3365 34.0302 34.7385 35.4615 36.1995 36.9529 37.7219 38.5070 39.3084 40.1265 40.9616 41.8141 42.6843 43.5726 44.4795 45.4052 46.3501 47.3148 48.2995 49.3047 50.3308 51.3783 52.4476 53.5391 54.6534 55.7908 56.9519 58.1372 59.3472 60.5823 61.8431 63.1302 64.4440 65.7853 67.1544 68.5520 69.9787 71.4351 72.9218 74.4394 75.9886 77.5701 79.1845
#
#TIME: 1.3135
#NVEL: 115
#vel_mid[km/s] o0 o1 o2 o3 o4 o5 o6
1.5924e+04 1.0000e+00 5.6727e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 1.0000e+00 6.6997e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 1.0000e+00 7.2621e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 1.0000e+00 8.8256e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 1.0000e+00 1.0578e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 1.0000e+00 1.1832e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 1.0000e+00 1.0158e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 1.0000e+00 7.3298e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 1.0000e+00 4.7216e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 1.0000e+00 3.1393e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 1.0000e+00 9.9192e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 1.0000e+00 4.9536e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 1.0000e+00 3.8329e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 1.0000e+00 1.0278e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 1.0000e+00 7.9283e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 1.0000e+00 2.6182e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 1.0000e+00 1.3322e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 1.0000e+00 4.7312e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 1.0000e+00 3.5321e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 1.0000e+00 1.9947e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 1.0000e+00 1.7671e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 1.0000e+00 8.7035e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 1.0000e+00 1.5620e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 1.0000e+00 1.3009e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 1.0000e+00 4.0093e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 1.0000e+00 1.4308e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 1.0000e+00 9.4461e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 1.0000e+00 1.7709e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 1.0000e+00 1.9295e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 1.0000e+00 7.5378e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 1.0000e+00 9.3275e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 1.0000e+00 5.4420e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 1.0000e+00 3.6310e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 1.0000e+00 1.5417e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 1.0000e+00 3.8360e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 1.0000e+00 5.8266e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 1.0000e+00 2.7350e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 1.0000e+00 6.5509e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 1.0000e+00 3.9121e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 1.0000e+00 1.8100e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 1.0000e+00 3.1615e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 1.0000e+00 1.9134e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 1.0000e+00 5.4016e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 1.0000e+00 9.5756e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 1.0000e+00 1.0385e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 1.0000e+00 1.8147e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 1.0000e+00 1.9107e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 1.0000e+00 3.7762e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 1.0000e+00 1.7303e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 1.0000e+00 1.4576e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 1.0000e+00 2.9239e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 53.5391
#NVEL: 115
#vel_mid[km/s] o0 o1 o2 o3 o4 o5 o6
4.2577e+02 4.9874e-04 9.9950e-01 5.8145e-14 5.0447e-44 0.0000e+00 0.0000e+00 0.0000e+00
8.5779e+02 8.5099e-01 1.4901e-01 2.0698e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.7843e+02 9.1691e-01 8.3091e-02 2.2084e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.1772e+02 9.3557e-01 6.4434e-02 8.6023e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.7304e+02 9.4078e-01 5.9223e-02 6.3040e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0350e+03 9.4552e-01 5.4479e-02 4.6449e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1000e+03 9.4627e-01 5.3730e-02 4.4115e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1690e+03 9.4702e-01 5.2983e-02 4.1784e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2425e+03 9.4817e-01 5.1830e-02 3.9017e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3205e+03 9.4858e-01 5.1422e-02 4.0314e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4033e+03 9.4823e-01 5.1768e-02 4.4520e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4915e+03 9.4358e-01 5.6417e-02 6.4379e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5852e+03 9.3760e-01 6.2399e-02 9.5332e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6847e+03 9.3148e-01 6.8518e-02 1.3581e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7904e+03 9.2373e-01 7.6269e-02 1.9971e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9028e+03 9.1429e-01 8.5711e-02 2.9623e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0223e+03 9.0644e-01 9.3559e-02 4.0046e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1493e+03 8.9769e-01 1.0231e-01 5.4351e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2843e+03 8.9535e-01 1.0465e-01 5.7648e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4277e+03 9.0088e-01 9.9124e-02 4.4965e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5802e+03 9.1240e-01 8.7596e-02 2.6502e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7422e+03 9.3280e-01 6.7203e-02 8.9431e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9144e+03 9.5568e-01 4.4324e-02 1.6749e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0973e+03 9.7606e-01 2.3940e-02 1.4430e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2918e+03 9.8645e-01 1.3547e-02 1.2702e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4986e+03 9.9283e-01 7.1661e-03 9.9463e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7182e+03 9.9708e-01 2.9240e-03 4.5950e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9517e+03 9.9905e-01 9.4820e-04 9.1728e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1999e+03 9.9954e-01 4.5541e-04 3.7665e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4636e+03 9.9979e-01 2.0820e-04 1.7357e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7438e+03 9.9992e-01 8.0838e-05 5.7671e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0416e+03 9.9997e-01 2.9277e-05 1.4643e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3582e+03 9.9999e-01 1.0006e-05 2.8895e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6947e+03 1.0000e+00 3.1814e-06 4.3319e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0522e+03 1.0000e+00 8.6936e-07 3.8312e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4323e+03 1.0000e+00 1.9780e-07 1.6816e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8362e+03 1.0000e+00 3.9178e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.2654e+03 1.0000e+00 7.7125e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.7216e+03 1.0000e+00 1.5195e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.2065e+03 1.0000e+00 3.4243e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.7177e+03 1.0000e+00 7.9790e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.2147e+03 1.0000e+00 2.0030e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.6291e+03 1.0000e+00 6.4593e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.9539e+03 1.0000e+00 3.0066e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0246e+04 1.0000e+00 1.7195e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0542e+04 1.0000e+00 1.1342e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0840e+04 1.0000e+00 6.2236e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1119e+04 1.0000e+00 4.1092e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1356e+04 1.0000e+00 2.6444e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1540e+04 1.0000e+00 1.7999e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1677e+04 1.0000e+00 1.2993e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1784e+04 1.0000e+00 1.0499e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1876e+04 1.0000e+00 8.6957e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1964e+04 1.0000e+00 6.9065e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 1.0000e+00 5.6287e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 1.0000e+00 4.3002e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 1.0000e+00 3.0630e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 1.0000e+00 2.4543e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 1.0000e+00 2.3951e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 1.0000e+00 3.1043e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 1.0000e+00 3.7398e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 1.0000e+00 4.3647e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 1.0000e+00 4.2615e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 1.0000e+00 4.5065e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 1.0000e+00 5.2154e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 1.0000e+00 4.8433e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 1.0000e+00 5.9276e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 1.0000e+00 6.3472e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 1.0000e+00 7.9989e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 1.0000e+00 9.4520e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 1.0000e+00 7.9719e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 1.0000e+00 5.6195e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 1.0000e+00 2.5062e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 1.0000e+00 2.1913e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 1.0000e+00 2.8104e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 1.0000e+00 8.2384e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 1.0000e+00 1.4373e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 1.0000e+00 7.6016e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 1.0000e+00 2.1240e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 1.0000e+00 1.4655e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 1.0000e+00 7.7133e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 1.0000e+00 3.0239e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 1.0000e+00 1.3555e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 1.0000e+00 2.0440e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 1.0000e+00 1.5890e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 1.0000e+00 9.5955e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 1.0000e+00 1.5234e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 1.0000e+00 1.6817e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 1.0000e+00 8.3679e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 1.0000e+00 7.9878e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 1.0000e+00 8.3629e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 1.0000e+00 4.3103e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 1.0000e+00 1.4646e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 1.0000e+00 6.8698e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 1.0000e+00 6.4760e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 1.0000e+00 2.1344e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 1.0000e+00 6.8397e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 1.0000e+00 5.8285e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 1.0000e+00 4.3374e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 1.0000e+00 1.6032e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 1.0000e+00 1.9919e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 1.0000e+00 3.0831e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 1.0000e+00 1.9074e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 1.0000e+00 3.7171e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 1.0000e+00 1.0893e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 1.0000e+00 8.6933e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 1.0000e+00 1.0091e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 1.0000e+00 1.7675e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 1.0000e+00 1.2119e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 1.0000e+00 1.4600e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 1.0000e+00 1.4727e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 1.0000e+00 1.4532e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 1.0000e+00 1.8733e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 1.0000e+00 1.6932e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 1.0000e+00 4.4700e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 54.6534
#NVEL: 115
#vel_mid[km/s] o0 o1 o2 o3 o4 o5 o6
4.2577e+02 2.7871e-03 9.9721e-01 5.9963e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.5779e+02 8.8603e-01 1.1397e-01 6.6490e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.7843e+02 9.4100e-01 5.9002e-02 5.6669e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.1772e+02 9.5738e-01 4.2622e-02 1.7332e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.7304e+02 9.6153e-01 3.8467e-02 1.1949e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0350e+03 9.6602e-01 3.3983e-02 7.6459e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1000e+03 9.6644e-01 3.3559e-02 7.3007e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1690e+03 9.6684e-01 3.3159e-02 6.9704e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2425e+03 9.6750e-01 3.2500e-02 6.5621e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3205e+03 9.6789e-01 3.2113e-02 6.6842e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4033e+03 9.6694e-01 3.3062e-02 7.9991e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4915e+03 9.6375e-01 3.6253e-02 1.1773e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5852e+03 9.5976e-01 4.0240e-02 1.7555e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6847e+03 9.5410e-01 4.5900e-02 2.8538e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7904e+03 9.4753e-01 5.2474e-02 4.5917e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9028e+03 9.4017e-01 5.9834e-02 7.1221e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0223e+03 9.3358e-01 6.6416e-02 1.0168e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1493e+03 9.2750e-01 7.2500e-02 1.3601e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2843e+03 9.2448e-01 7.5516e-02 1.5391e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4277e+03 9.2683e-01 7.3167e-02 1.3109e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5802e+03 9.3575e-01 6.4251e-02 7.6103e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7422e+03 9.5099e-01 4.9007e-02 2.5518e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9144e+03 9.6834e-01 3.1662e-02 4.5099e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0973e+03 9.8248e-01 1.7523e-02 4.3027e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2918e+03 9.9003e-01 9.9706e-03 3.8870e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4986e+03 9.9465e-01 5.3536e-03 3.2197e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7182e+03 9.9786e-01 2.1419e-03 1.3884e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9517e+03 9.9929e-01 7.1218e-04 3.0158e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1999e+03 9.9967e-01 3.3264e-04 1.1145e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4636e+03 9.9984e-01 1.5632e-04 5.6320e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7438e+03 9.9994e-01 5.8569e-05 1.6365e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0416e+03 9.9998e-01 2.0995e-05 4.0092e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3582e+03 9.9999e-01 7.0426e-06 7.4459e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6947e+03 1.0000e+00 2.1433e-06 9.5908e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
