#NTIMES: 200
#NSTAGES: 5
#TIMES[d]: 1.31352774879 1.34086478482 1.36877075709 1.39725750625 1.4263371194 1.45602193516 1.48632454897 1.51725781839 1.54883486857 1.58106909784 1.61397418335 1.6475640869 1.68185306088 1.71685565429 1.75258671891 1.78906141564 1.82629522088 1.86430393314 1.90310367972 1.94271092358 1.98314247027 2.02441547513 2.06654745052 2.10955627325 2.15346019222 2.19827783609 2.24402822123 2.29073075979 2.3384052679 2.38707197411 2.43675152798 2.48746500882 2.53923393462 2.59208027122 2.64602644162 2.70109533547 2.7573103188 2.81469524393 2.87327445961 2.9330728213 2.99411570179 3.0564290019 3.1200391615 3.18497317073 3.25125858145 3.31892351891 3.38799669372 3.458507414 3.53048559784 3.60396178597 3.67896715474 3.75553352933 3.83369339728 3.91347992225 3.99492695808 4.07806906321 4.16294151528 4.24958032614 4.33802225711 4.42830483457 4.52046636593 4.61454595581 4.71058352271 4.80861981588 4.90869643266 5.01085583611 5.11514137302 5.2215972923 5.33026876379 5.44120189738 5.55444376261 5.67004240861 5.78804688453 5.90850726031 6.03147464794 6.15700122315 6.28514024756 6.41594609124 6.54947425584 6.68578139809 6.82492535384 6.96696516263 7.11196109274 7.25997466672 7.41106868754 7.56530726521 7.72275584402 7.88348123025 8.04755162055 8.21503663089 8.38600732606 8.56053624988 8.73869745591 8.92056653893 9.10622066697 9.2957386141 9.48920079382 9.68668929318 9.88828790763 10.0940821766 10.3041594196 10.5186087737 10.7375212308 10.9609896768 11.1891089304 11.421975784 11.6596890442 11.902349574 12.1500603357 12.4029264342 12.661055162 12.9245560446 13.1935408868 13.4681238204 13.7484213523 14.0345524144 14.3266384136 14.6248032836 14.9291735374 15.2398783209 15.5570494679 15.8808215559 16.211331963 16.5487209267 16.8931316029 17.244710127 17.6036056756 17.9699705301 18.3439601411 18.7257331944 19.1154516784 19.5132809528 19.9193898187 20.3339505904 20.7571391682 21.1891351133 21.630121724 22.0802861133 22.5398192884 23.0089162317 23.4877759837 23.9766017271 24.4756008733 24.9849851505 25.5049706931 26.0357781339 26.5776326973 27.1307642952 27.6954076244 28.271802266 28.8601927875 29.4608288462 30.0739652952 30.6998622917 31.3387854071 31.9910057402 32.6568000314 33.3364507809 34.0302463683 34.7384811748 35.4614557083 36.1994767308 36.9528573888 37.7219173456 38.5069829176 39.3083872125 40.1264702705 40.9615792085 41.8140683681 42.6842994648 43.5726417426 44.4794721299 45.4051753997 46.3501443331 47.3147798855 48.299491357 49.3046965661 50.3308220268 51.3783031297 52.4475843269 53.53911932 54.6533712535 55.7908129104 56.9519269135 58.1372059297 59.3471528795 60.5822811498 61.8431148124 63.1301888459 64.4440493627 65.7852538411 67.1543713615 68.5519828478 69.9786813143 71.4350721169 72.9217732101 74.4394154093 75.9886426585 77.5701123031 79.1844953693
#
#TIME: 1.31352774879
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] c0 c1 c2 c3 c4
7.0000e+04 1.8753e+03 2.6069e+00 9.9906e-01 9.4491e-04 1.7455e-33 0.0000e+00 0.0000e+00
#
#TIME: 1.34086478482
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] c0 c1 c2 c3 c4
4.2577e+02 7.1353e+04 1.6112e+12 1.0099e-30 4.6086e-22 1.0361e-13 1.8507e-06 1.0000e+00
8.5779e+02 7.1960e+04 1.2897e+14 3.4539e-23 2.0195e-16 5.8528e-10 1.3774e-04 9.9986e-01
8.7843e+02 7.1952e+04 1.2892e+14 3.4892e-23 2.0376e-16 5.8956e-10 1.3833e-04 9.9986e-01
9.1772e+02 7.2006e+04 1.2898e+14 3.4471e-23 2.0160e-16 5.8442e-10 1.3763e-04 9.9986e-01
9.7304e+02 7.2005e+04 1.2893e+14 3.4119e-23 1.9986e-16 5.8048e-10 1.3710e-04 9.9986e-01
1.0350e+03 7.2144e+04 1.2906e+14 3.2810e-23 1.9315e-16 5.6462e-10 1.3490e-04 9.9987e-01
1.1000e+03 7.2393e+04 1.2925e+14 2.9502e-23 1.7616e-16 5.2421e-10 1.2921e-04 9.9987e-01
1.1690e+03 7.3259e+04 1.2981e+14 2.1895e-23 1.3606e-16 4.2566e-10 1.1449e-04 9.9989e-01
1.2425e+03 7.5145e+04 1.3298e+14 1.2023e-23 8.0514e-17 2.7738e-10 8.9056e-05 9.9991e-01
1.3205e+03 7.8577e+04 1.4325e+14 4.9928e-24 3.6827e-17 1.4472e-10 6.0415e-05 9.9994e-01
1.4033e+03 8.3065e+04 1.5772e+14 1.7942e-24 1.4844e-17 6.8111e-11 3.8454e-05 9.9996e-01
1.4915e+03 8.7586e+04 1.7102e+14 6.8485e-25 6.3736e-18 3.4115e-11 2.5428e-05 9.9997e-01
1.5852e+03 9.1871e+04 1.8055e+14 2.7717e-25 2.9177e-18 1.8246e-11 1.7544e-05 9.9998e-01
1.6847e+03 9.6461e+04 1.8794e+14 1.0802e-25 1.3056e-18 9.6899e-12 1.2090e-05 9.9999e-01
1.7904e+03 1.0144e+05 1.9127e+14 3.8666e-26 5.5038e-19 4.9809e-12 8.2165e-06 9.9999e-01
1.9028e+03 1.0671e+05 1.8918e+14 1.2751e-26 2.1950e-19 2.4906e-12 5.5310e-06 9.9999e-01
2.0223e+03 1.1247e+05 1.8836e+14 4.3124e-27 8.9487e-20 1.2722e-12 3.7765e-06 1.0000e+00
2.1493e+03 1.1871e+05 1.8796e+14 1.4879e-27 3.7179e-20 6.6311e-13 2.6177e-06 1.0000e+00
2.2843e+03 1.2508e+05 1.8995e+14 5.8184e-28 1.7108e-20 3.7397e-13 1.9022e-06 1.0000e+00
2.4277e+03 1.3061e+05 1.9020e+14 2.6577e-28 8.9871e-21 2.3385e-13 1.4707e-06 1.0000e+00
2.5802e+03 1.3436e+05 1.8679e+14 1.4946e-28 5.6357e-21 1.6730e-13 1.2288e-06 1.0000e+00
2.7422e+03 1.3527e+05 1.7847e+14 1.1079e-28 4.4660e-21 1.4250e-13 1.1311e-06 1.0000e+00
2.9144e+03 1.3269e+05 1.6540e+14 1.1529e-28 4.7121e-21 1.5006e-13 1.1699e-06 1.0000e+00
3.0973e+03 1.2613e+05 1.4645e+14 1.7714e-28 6.9372e-21 2.0327e-13 1.3960e-06 1.0000e+00
3.2918e+03 1.1530e+05 1.1678e+14 3.9305e-28 1.4304e-20 3.6324e-13 1.9795e-06 1.0000e+00
3.4986e+03 1.0354e+05 1.0061e+14 1.9322e-27 5.6152e-20 1.0523e-12 3.7016e-06 1.0000e+00
3.7182e+03 9.3883e+04 1.0794e+14 2.1791e-26 4.1484e-19 4.7593e-12 8.7408e-06 9.9999e-01
3.9517e+03 8.3858e+04 1.0178e+14 2.4967e-25 3.3102e-18 2.4492e-11 2.2792e-05 9.9998e-01
4.1999e+03 6.9537e+04 5.5011e+13 3.0432e-24 3.6471e-17 2.0956e-10 8.6830e-05 9.9991e-01
4.4636e+03 6.0425e+04 3.8266e+13 4.9085e-23 4.9284e-16 1.9861e-09 3.3436e-04 9.9967e-01
4.7438e+03 5.6968e+04 3.4367e+13 2.1722e-22 1.9438e-15 6.2974e-09 6.5858e-04 9.9934e-01
5.0416e+03 5.6042e+04 3.2659e+13 3.0445e-22 2.6988e-15 8.3886e-09 7.8207e-04 9.9922e-01
5.3582e+03 5.6010e+04 3.0935e+13 2.4909e-22 2.3270e-15 7.6148e-09 7.4578e-04 9.9925e-01
5.6947e+03 5.5763e+04 2.8966e+13 2.2145e-22 2.1743e-15 7.4122e-09 7.4145e-04 9.9926e-01
6.0522e+03 5.5065e+04 2.7297e+13 2.6804e-22 2.6650e-15 8.9591e-09 8.3374e-04 9.9917e-01
6.4323e+03 5.3652e+04 2.5158e+13 4.7786e-22 4.6799e-15 1.4614e-08 1.1168e-03 9.9888e-01
6.8362e+03 5.1690e+04 2.2719e+13 1.2026e-21 1.1371e-14 3.1244e-08 1.7514e-03 9.9825e-01
7.2654e+03 4.9563e+04 2.0738e+13 3.9523e-21 3.5144e-14 8.0674e-08 3.0544e-03 9.9695e-01
7.7216e+03 4.7151e+04 1.8855e+13 1.8166e-20 1.4885e-13 2.6859e-07 6.1605e-03 9.9384e-01
8.2065e+03 4.3993e+04 1.6766e+13 1.8545e-19 1.3428e-12 1.6528e-06 1.7664e-02 9.8233e-01
8.7177e+03 3.9074e+04 1.4095e+13 1.5101e-17 8.7338e-11 4.9723e-05 1.2167e-01 8.7828e-01
9.2147e+03 3.2616e+04 1.2013e+13 1.1304e-14 4.2468e-08 5.3443e-03 8.4975e-01 1.4490e-01
9.6291e+03 2.6838e+04 1.0045e+13 4.4702e-12 1.0180e-05 1.8141e-01 8.1753e-01 1.0493e-03
9.9539e+03 2.2294e+04 7.2794e+12 2.8887e-10 4.0847e-04 9.2190e-01 7.7694e-02 4.0649e-07
1.0246e+04 1.8561e+04 5.3079e+12 7.5184e-09 4.9514e-03 9.9432e-01 7.2449e-04 5.5699e-12
1.0542e+04 1.5306e+04 3.4158e+12 4.2431e-07 8.8496e-02 9.1150e-01 1.6159e-06 3.2755e-18
1.0840e+04 1.2685e+04 3.1034e+12 2.6304e-05 8.2394e-01 1.7603e-01 1.6982e-10 1.4090e-26
1.1119e+04 1.0695e+04 3.0034e+12 2.6102e-04 9.9661e-01 3.1254e-03 8.6645e-16 1.2945e-36
1.1356e+04 9.3581e+03 3.1973e+12 1.8245e-03 9.9811e-01 6.5861e-05 1.1376e-20 1.4013e-45
1.1540e+04 8.3534e+03 3.4383e+12 1.1213e-02 9.8879e-01 1.6857e-06 2.7102e-25 0.0000e+00
1.1677e+04 7.5477e+03 2.7591e+12 4.8104e-02 9.5190e-01 5.8959e-08 1.2917e-29 0.0000e+00
1.1784e+04 6.9329e+03 1.8603e+12 1.3978e-01 8.6022e-01 3.0957e-09 1.9355e-33 0.0000e+00
1.1876e+04 6.4997e+03 1.4067e+12 3.0636e-01 6.9364e-01 2.3017e-10 1.1099e-36 0.0000e+00
1.1964e+04 6.1526e+03 1.1144e+12 5.2629e-01 4.7371e-01 1.7801e-11 1.0251e-39 0.0000e+00
1.2056e+04 5.8869e+03 7.8220e+11 6.8036e-01 3.1964e-01 2.0968e-12 2.9665e-42 0.0000e+00
1.2170e+04 5.6639e+03 5.8234e+11 7.9939e-01 2.0061e-01 2.5637e-13 1.1210e-44 0.0000e+00
1.2360e+04 5.3915e+03 4.2080e+11 9.0666e-01 9.3338e-02 1.2893e-14 0.0000e+00 0.0000e+00
1.2670e+04 5.0054e+03 2.6468e+11 9.7847e-01 2.1531e-02 6.9827e-17 0.0000e+00 0.0000e+00
1.3075e+04 4.6201e+03 1.6777e+11 9.9615e-01 3.8451e-03 1.9307e-19 0.0000e+00 0.0000e+00
1.3530e+04 4.2633e+03 1.0607e+11 9.9930e-01 7.0414e-04 5.8872e-22 0.0000e+00 0.0000e+00
1.4013e+04 3.8990e+03 6.2561e+10 9.9991e-01 9.0962e-05 5.5928e-25 0.0000e+00 0.0000e+00
1.4509e+04 3.6690e+03 3.8886e+10 9.9998e-01 1.8691e-05 2.3754e-27 0.0000e+00 0.0000e+00
1.5002e+04 3.4799e+03 2.4489e+10 1.0000e+00 4.3053e-06 1.4547e-29 0.0000e+00 0.0000e+00
1.5476e+04 3.3131e+03 1.4246e+10 1.0000e+00 9.9040e-07 8.0818e-32 0.0000e+00 0.0000e+00
1.5924e+04 3.1856e+03 7.9410e+09 1.0000e+00 3.4375e-07 1.5401e-33 0.0000e+00 0.0000e+00
1.6356e+04 3.0946e+03 4.5526e+09 1.0000e+00 1.5628e-07 7.0226e-35 0.0000e+00 0.0000e+00
1.6776e+04 3.0191e+03 2.7508e+09 1.0000e+00 7.1091e-08 3.3975e-36 0.0000e+00 0.0000e+00
1.7184e+04 2.9738e+03 1.8631e+09 1.0000e+00 4.1947e-08 4.2105e-37 0.0000e+00 0.0000e+00
1.7580e+04 2.9110e+03 1.1641e+09 1.0000e+00 1.9624e-08 2.3038e-38 0.0000e+00 0.0000e+00
1.7990e+04 2.8727e+03 7.9962e+08 1.0000e+00 1.5049e-08 6.5743e-39 0.0000e+00 0.0000e+00
1.8458e+04 2.8217e+03 5.1216e+08 1.0000e+00 7.8884e-09 5.2713e-40 0.0000e+00 0.0000e+00
1.9085e+04 2.7635e+03 3.0540e+08 1.0000e+00 4.6565e-09 5.6485e-41 0.0000e+00 0.0000e+00
2.0000e+04 2.7037e+03 1.2112e+08 1.0000e+00 5.1427e-09 2.7105e-41 0.0000e+00 0.0000e+00
2.1194e+04 2.6426e+03 3.3581e+07 1.0000e+00 1.0365e-08 5.7017e-41 0.0000e+00 0.0000e+00
2.2528e+04 2.5620e+03 9.5452e+06 1.0000e+00 1.1422e-08 1.8630e-41 0.0000e+00 0.0000e+00
2.3943e+04 2.5405e+03 3.8774e+06 1.0000e+00 3.5683e-08 2.3806e-40 0.0000e+00 0.0000e+00
2.5446e+04 2.5211e+03 2.0817e+06 1.0000e+00 6.1918e-08 6.6159e-40 0.0000e+00 0.0000e+00
2.7044e+04 2.5583e+03 1.2070e+06 1.0000e+00 1.1340e-07 2.3752e-39 0.0000e+00 0.0000e+00
2.8744e+04 2.5049e+03 5.8535e+05 1.0000e+00 1.3515e-07 1.8143e-39 0.0000e+00 0.0000e+00
3.0520e+04 2.6053e+03 4.0761e+05 1.0000e+00 2.3371e-06 9.0484e-36 0.0000e+00 0.0000e+00
3.2244e+04 2.5264e+03 2.1919e+05 1.0000e+00 4.4765e-07 2.5396e-38 0.0000e+00 0.0000e+00
3.3773e+04 2.4706e+03 1.5257e+05 1.0000e+00 4.6021e-07 1.8379e-38 0.0000e+00 0.0000e+00
3.5108e+04 2.4012e+03 1.0251e+05 1.0000e+00 7.5278e-07 5.4726e-38 0.0000e+00 0.0000e+00
3.6326e+04 2.5955e+03 7.6077e+04 9.9999e-01 1.0539e-05 1.5144e-34 0.0000e+00 0.0000e+00
3.7486e+04 2.9163e+03 2.9273e+04 1.0000e+00 6.4588e-08 6.0298e-42 0.0000e+00 0.0000e+00
3.8628e+04 2.6429e+03 1.7532e+04 1.0000e+00 3.8127e-08 6.4600e-43 0.0000e+00 0.0000e+00
3.9769e+04 2.7423e+03 3.4780e+04 9.9852e-01 1.4778e-03 3.2689e-28 0.0000e+00 0.0000e+00
4.0916e+04 2.4826e+03 1.3607e+04 9.9990e-01 1.0455e-04 2.8492e-32 0.0000e+00 0.0000e+00
4.2074e+04 2.5109e+03 1.0189e+04 9.9962e-01 3.7606e-04 1.1294e-30 0.0000e+00 0.0000e+00
4.3252e+04 2.5879e+03 4.0647e+03 1.0000e+00 1.4105e-07 7.4283e-42 0.0000e+00 0.0000e+00
4.4454e+04 3.2501e+03 2.4106e+03 1.0000e+00 4.1144e-08 8.6881e-44 0.0000e+00 0.0000e+00
4.5683e+04 6.0677e+03 6.9182e+02 1.0000e+00 4.2932e-10 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 3.3632e+03 1.3952e+03 1.0000e+00 5.2842e-07 1.3868e-40 0.0000e+00 0.0000e+00
4.8231e+04 3.0627e+03 4.1479e+04 9.2677e-01 7.3232e-02 9.2628e-23 0.0000e+00 0.0000e+00
4.9550e+04 7.1811e+03 3.9010e+02 1.0000e+00 5.0701e-09 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 3.6195e+03 3.7992e+02 1.0000e+00 1.1831e-07 2.9007e-43 0.0000e+00 0.0000e+00
5.2277e+04 2.3253e+03 3.9870e+02 9.9959e-01 4.0747e-04 3.7260e-32 0.0000e+00 0.0000e+00
5.3682e+04 2.3503e+03 2.8996e+02 9.9940e-01 6.0200e-04 8.8246e-32 0.0000e+00 0.0000e+00
5.5110e+04 2.5248e+03 5.3971e+02 9.9482e-01 5.1756e-03 1.5124e-28 0.0000e+00 0.0000e+00
5.6562e+04 2.3033e+03 9.6020e+01 1.0000e+00 1.5586e-06 1.9751e-40 0.0000e+00 0.0000e+00
5.8030e+04 2.1765e+03 6.7608e+01 1.0000e+00 4.8051e-06 4.5247e-39 0.0000e+00 0.0000e+00
5.9510e+04 9.9517e+03 2.3655e+01 1.0000e+00 1.1574e-09 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 2.3893e+03 3.2847e+01 9.9998e-01 2.1999e-05 2.3498e-37 0.0000e+00 0.0000e+00
6.2466e+04 2.3872e+03 7.9300e+01 9.9508e-01 4.9181e-03 1.4756e-29 0.0000e+00 0.0000e+00
6.3912e+04 2.1763e+03 2.2419e+01 9.9924e-01 7.6169e-04 1.0173e-32 0.0000e+00 0.0000e+00
6.5312e+04 2.9158e+03 1.1310e+01 1.0000e+00 1.6304e-06 2.0034e-41 0.0000e+00 0.0000e+00
6.6639e+04 2.2665e+03 9.1465e+00 9.9988e-01 1.2206e-04 1.1850e-35 0.0000e+00 0.0000e+00
6.7870e+04 3.1454e+03 5.4807e+00 1.0000e+00 6.5562e-08 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 1.9221e+03 3.8279e+00 1.0000e+00 1.5101e-08 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 3.7480e+03 2.9082e+00 1.0000e+00 2.5253e-09 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 4.7804e+03 1.7645e+00 1.0000e+00 1.3276e-10 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 5.6191e+03 1.3985e+00 1.0000e+00 5.3515e-11 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 5.3916e+03 1.3868e+00 1.0000e+00 5.3312e-11 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 5.3005e+03 1.3735e+00 1.0000e+00 5.3209e-11 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 5.4304e+03 6.9400e-01 1.0000e+00 1.0543e-10 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 1.36877075709
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] c0 c1 c2 c3 c4
4.2577e+02 6.9904e+04 1.4921e+12 1.2972e-30 5.9207e-22 1.3065e-13 2.1408e-06 1.0000e+00
8.5779e+02 7.0808e+04 1.2040e+14 4.3293e-23 2.5302e-16 7.2081e-10 1.5699e-04 9.9984e-01
8.7843e+02 7.0925e+04 1.2037e+14 4.3378e-23 2.5348e-16 7.2191e-10 1.5714e-04 9.9984e-01
9.1772e+02 7.0964e+04 1.2044e+14 4.2571e-23 2.4934e-16 7.1228e-10 1.5591e-04 9.9984e-01
9.7304e+02 7.0952e+04 1.2038e+14 4.2505e-23 2.4907e-16 7.1182e-10 1.5586e-04 9.9984e-01
1.0350e+03 7.1076e+04 1.2050e+14 4.0428e-23 2.3842e-16 6.8703e-10 1.5268e-04 9.9985e-01
1.1000e+03 7.1326e+04 1.2061e+14 3.6830e-23 2.1991e-16 6.4372e-10 1.4703e-04 9.9985e-01
1.1690e+03 7.2165e+04 1.2107e+14 2.6845e-23 1.6719e-16 5.1607e-10 1.2935e-04 9.9987e-01
1.2425e+03 7.4004e+04 1.2381e+14 1.4599e-23 9.8066e-17 3.3390e-10 1.0024e-04 9.9990e-01
1.3205e+03 7.7402e+04 1.3311e+14 5.9077e-24 4.3823e-17 1.7087e-10 6.7284e-05 9.9993e-01
1.4033e+03 8.1836e+04 1.4647e+14 2.0749e-24 1.7289e-17 7.8907e-11 4.2370e-05 9.9996e-01
1.4915e+03 8.6296e+04 1.5888e+14 7.7647e-25 7.2855e-18 3.8852e-11 2.7741e-05 9.9997e-01
1.5852e+03 9.0507e+04 1.6787e+14 3.1094e-25 3.2998e-18 2.0558e-11 1.9017e-05 9.9998e-01
1.6847e+03 9.5041e+04 1.7516e+14 1.2055e-25 1.4669e-18 1.0830e-11 1.3036e-05 9.9999e-01
1.7904e+03 9.9945e+04 1.7884e+14 4.3080e-26 6.1605e-19 5.5331e-12 8.8182e-06 9.9999e-01
1.9028e+03 1.0514e+05 1.7727e+14 1.4117e-26 2.4394e-19 2.7439e-12 5.9014e-06 9.9999e-01
2.0223e+03 1.1082e+05 1.7653e+14 4.7167e-27 9.8348e-20 1.3868e-12 4.0005e-06 1.0000e+00
2.1493e+03 1.1697e+05 1.7587e+14 1.5949e-27 4.0166e-20 7.1244e-13 2.7472e-06 1.0000e+00
2.2843e+03 1.2327e+05 1.7739e+14 6.0994e-28 1.8141e-20 3.9572e-13 1.9768e-06 1.0000e+00
2.4277e+03 1.2872e+05 1.7765e+14 2.7601e-28 9.4504e-21 2.4559e-13 1.5199e-06 1.0000e+00
2.5802e+03 1.3245e+05 1.7469e+14 1.5499e-28 5.9147e-21 1.7525e-13 1.2667e-06 1.0000e+00
2.7422e+03 1.3339e+05 1.6704e+14 1.1480e-28 4.6830e-21 1.4913e-13 1.1651e-06 1.0000e+00
2.9144e+03 1.3086e+05 1.5479e+14 1.1952e-28 4.9440e-21 1.5720e-13 1.2066e-06 1.0000e+00
3.0973e+03 1.2441e+05 1.3698e+14 1.8534e-28 7.3405e-21 2.1463e-13 1.4484e-06 1.0000e+00
3.2918e+03 1.1368e+05 1.0930e+14 4.2157e-28 1.5467e-20 3.9094e-13 2.0809e-06 1.0000e+00
3.4986e+03 1.0207e+05 9.4322e+13 2.1437e-27 6.2546e-20 1.1627e-12 3.9577e-06 1.0000e+00
3.7182e+03 9.2575e+04 1.0101e+14 2.4688e-26 4.7167e-19 5.3681e-12 9.4696e-06 9.9999e-01
3.9517e+03 8.2691e+04 9.4701e+13 2.8566e-25 3.8166e-18 2.8120e-11 2.4975e-05 9.9998e-01
4.1999e+03 6.8516e+04 5.1475e+13 3.8435e-24 4.6029e-17 2.5959e-10 9.9238e-05 9.9990e-01
4.4636e+03 5.9513e+04 3.5780e+13 6.6171e-23 6.6432e-16 2.6005e-09 3.9420e-04 9.9961e-01
4.7438e+03 5.6063e+04 3.2185e+13 3.0616e-22 2.7346e-15 8.5311e-09 7.9135e-04 9.9921e-01
5.0416e+03 5.5113e+04 3.0603e+13 4.3862e-22 3.8749e-15 1.1549e-08 9.4833e-04 9.9905e-01
5.3582e+03 5.5075e+04 2.8997e+13 3.6066e-22 3.3554e-15 1.0519e-08 9.0601e-04 9.9909e-01
5.6947e+03 5.4814e+04 2.7154e+13 3.2300e-22 3.1566e-15 1.0295e-08 9.0355e-04 9.9910e-01
6.0522e+03 5.4125e+04 2.5586e+13 3.9459e-22 3.9053e-15 1.2538e-08 1.0204e-03 9.9898e-01
6.4323e+03 5.2737e+04 2.3569e+13 7.1245e-22 6.9527e-15 2.0681e-08 1.3755e-03 9.9862e-01
6.8362e+03 5.0804e+04 2.1262e+13 1.8229e-21 1.7210e-14 4.4885e-08 2.1759e-03 9.9782e-01
7.2654e+03 4.8712e+04 1.9379e+13 6.0856e-21 5.4180e-14 1.1765e-07 3.8277e-03 9.9617e-01
7.7216e+03 4.6339e+04 1.7607e+13 2.8969e-20 2.3797e-13 4.0314e-07 7.8467e-03 9.9215e-01
8.2065e+03 4.3222e+04 1.5680e+13 3.0991e-19 2.2506e-12 2.5713e-06 2.2928e-02 9.7707e-01
8.7177e+03 3.8399e+04 1.3165e+13 2.6333e-17 1.5332e-10 7.9660e-05 1.5819e-01 8.4173e-01
9.2147e+03 3.2061e+04 1.1252e+13 1.7384e-14 6.5533e-08 7.2834e-03 8.8910e-01 1.0362e-01
9.6291e+03 2.6390e+04 9.3044e+12 6.6539e-12 1.5232e-05 2.3421e-01 7.6516e-01 6.1805e-04
9.9539e+03 2.1931e+04 6.7749e+12 3.6357e-10 5.0364e-04 9.4584e-01 5.3657e-02 1.6027e-07
1.0246e+04 1.8249e+04 4.8649e+12 9.9065e-09 6.2075e-03 9.9335e-01 4.3786e-04 1.6599e-12
1.0542e+04 1.5054e+04 3.1830e+12 6.2651e-07 1.1647e-01 8.8353e-01 8.1924e-07 6.7957e-19
1.0840e+04 1.2486e+04 2.8956e+12 3.2521e-05 8.7202e-01 1.2795e-01 5.6225e-11 1.5904e-27
1.1119e+04 1.0536e+04 2.8106e+12 3.2196e-04 9.9775e-01 1.9247e-03 1.9681e-16 7.5681e-38
1.1356e+04 9.2196e+03 2.9331e+12 2.3670e-03 9.9760e-01 3.5393e-05 1.7070e-21 0.0000e+00
1.1540e+04 8.2302e+03 3.0285e+12 1.5353e-02 9.8465e-01 7.6256e-07 2.3799e-26 0.0000e+00
1.1677e+04 7.4358e+03 2.2443e+12 6.6553e-02 9.3345e-01 2.2723e-08 6.7768e-31 0.0000e+00
1.1784e+04 6.8296e+03 1.5256e+12 2.0302e-01 7.9698e-01 9.0866e-10 5.1295e-35 0.0000e+00
1.1876e+04 6.4031e+03 1.2240e+12 4.4093e-01 5.5907e-01 4.7586e-11 1.4532e-38 0.0000e+00
1.1964e+04 6.0578e+03 1.0016e+12 6.8483e-01 3.1517e-01 2.5937e-12 7.1676e-42 0.0000e+00
1.2056e+04 5.7910e+03 7.0828e+11 8.1036e-01 1.8964e-01 2.5938e-13 1.5414e-44 0.0000e+00
1.2170e+04 5.5596e+03 5.2760e+11 8.8973e-01 1.1027e-01 2.8815e-14 0.0000e+00 0.0000e+00
1.2360e+04 5.2825e+03 3.8084e+11 9.5257e-01 4.7433e-02 1.2780e-15 0.0000e+00 0.0000e+00
1.2670e+04 4.9060e+03 2.4065e+11 9.8922e-01 1.0783e-02 7.1836e-18 0.0000e+00 0.0000e+00
1.3075e+04 4.5099e+03 1.4944e+11 9.9823e-01 1.7666e-03 1.5079e-20 0.0000e+00 0.0000e+00
1.3530e+04 4.1175e+03 8.9311e+10 9.9975e-01 2.4643e-04 1.8517e-23 0.0000e+00 0.0000e+00
1.4013e+04 3.7540e+03 4.9848e+10 9.9998e-01 2.2097e-05 5.2827e-27 0.0000e+00 0.0000e+00
1.4509e+04 3.5240e+03 2.9167e+10 1.0000e+00 4.2216e-06 1.6640e-29 0.0000e+00 0.0000e+00
1.5002e+04 3.3410e+03 1.6589e+10 1.0000e+00 9.9084e-07 9.6005e-32 0.0000e+00 0.0000e+00
1.5476e+04 3.1938e+03 8.9954e+09 1.0000e+00 2.5651e-07 7.1005e-34 0.0000e+00 0.0000e+00
1.5924e+04 3.0949e+03 4.8747e+09 1.0000e+00 9.2156e-08 1.4557e-35 0.0000e+00 0.0000e+00
1.6356e+04 3.0169e+03 2.8555e+09 1.0000e+00 4.5095e-08 8.5400e-37 0.0000e+00 0.0000e+00
1.6776e+04 2.9545e+03 1.8377e+09 1.0000e+00 2.3499e-08 6.7719e-38 0.0000e+00 0.0000e+00
1.7184e+04 2.9043e+03 1.3455e+09 1.0000e+00 1.6236e-08 1.4995e-38 0.0000e+00 0.0000e+00
1.7580e+04 2.8712e+03 9.1791e+08 1.0000e+00 8.9356e-09 1.5041e-39 0.0000e+00 0.0000e+00
1.7990e+04 2.8365e+03 6.5021e+08 1.0000e+00 6.7984e-09 4.3335e-40 0.0000e+00 0.0000e+00
1.8458e+04 2.8030e+03 4.4407e+08 1.0000e+00 4.2537e-09 6.4957e-41 0.0000e+00 0.0000e+00
1.9085e+04 2.7700e+03 2.7137e+08 1.0000e+00 2.5476e-09 7.4843e-42 0.0000e+00 0.0000e+00
2.0000e+04 2.6917e+03 1.0585e+08 1.0000e+00 2.2212e-09 1.6802e-42 0.0000e+00 0.0000e+00
2.1194e+04 2.6642e+03 2.7371e+07 1.0000e+00 2.7164e-09 6.8383e-43 0.0000e+00 0.0000e+00
2.2528e+04 2.6508e+03 7.1430e+06 1.0000e+00 2.0970e-09 6.5861e-44 0.0000e+00 0.0000e+00
2.3943e+04 2.6089e+03 2.3303e+06 1.0000e+00 4.1278e-09 1.5554e-43 0.0000e+00 0.0000e+00
2.5446e+04 2.5925e+03 1.1119e+06 1.0000e+00 5.7563e-09 1.9058e-43 0.0000e+00 0.0000e+00
