#NTIMES: 145 
#NSTAGES: 3 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] o0 o1 o2 
3084.17 6.15e-11 8.64e-03 9.91e-01 
3272.56 6.42e-11 9.24e-03 9.91e-01 
3472.46 7.50e-11 1.08e-02 9.89e-01 
3684.57 9.12e-11 1.31e-02 9.87e-01 
3909.64 1.09e-10 1.60e-02 9.84e-01 
4148.46 1.50e-10 2.08e-02 9.79e-01 
4401.86 2.55e-10 3.00e-02 9.70e-01 
4670.75 4.20e-10 4.28e-02 9.57e-01 
4956.05 5.84e-10 5.69e-02 9.43e-01 
5258.79 7.50e-10 7.11e-02 9.29e-01 
5580.02 1.29e-09 1.07e-01 8.93e-01 
5920.87 2.33e-09 1.64e-01 8.36e-01 
6282.54 4.12e-09 2.43e-01 7.57e-01 
6666.30 8.22e-09 3.88e-01 6.12e-01 
7073.50 1.61e-08 5.78e-01 4.22e-01 
7505.58 2.82e-08 7.69e-01 2.31e-01 
7964.05 4.91e-08 9.14e-01 8.64e-02 
8450.53 9.17e-08 9.80e-01 2.00e-02 
8966.72 1.81e-07 9.96e-01 4.04e-03 
9514.44 4.37e-07 9.99e-01 6.17e-04 
10095.62 1.19e-06 1.00e+00 9.88e-06 
10712.30 3.52e-06 1.00e+00 2.56e-07 
11366.65 1.07e-05 1.00e+00 1.10e-08 
12061.10 3.12e-05 1.00e+00 4.33e-10 
12793.43 7.65e-05 1.00e+00 1.93e-11 
13528.61 1.67e-04 1.00e+00 8.61e-13 
14194.74 3.91e-04 1.00e+00 4.56e-14 
14757.77 5.93e-04 9.99e-01 4.04e-15 
15240.48 2.00e-03 9.98e-01 2.99e-16 
15646.99 4.87e-03 9.95e-01 2.00e-17 
15960.30 5.01e-02 9.50e-01 1.15e-18 
16187.41 8.65e-02 9.14e-01 1.97e-19 
16354.17 3.30e-01 6.70e-01 2.57e-20 
16484.18 3.61e-01 6.39e-01 9.79e-21 
16593.12 2.96e-01 7.04e-01 6.53e-21 
16691.99 3.51e-01 6.49e-01 3.32e-21 
16788.59 1.64e-01 8.36e-01 2.30e-21 
16888.37 3.44e-01 6.56e-01 9.29e-22 
16998.79 5.54e-01 4.46e-01 4.81e-22 
17146.37 2.81e-01 7.19e-01 4.17e-22 
17415.23 4.66e-01 5.34e-01 9.47e-23 
17888.12 3.51e-01 6.49e-01 2.58e-23 
18532.37 4.42e-01 5.58e-01 4.44e-24 
19260.76 2.53e-01 7.47e-01 6.69e-25 
20034.10 7.67e-01 2.33e-01 2.09e-26 
20838.00 9.46e-01 5.40e-02 2.50e-27 
21647.97 9.66e-01 3.38e-02 3.31e-27 
22447.94 9.79e-01 2.13e-02 5.91e-27 
23245.88 9.86e-01 1.35e-02 1.09e-26 
24052.47 9.92e-01 8.42e-03 1.89e-26 
24867.72 9.95e-01 5.00e-03 2.27e-28 
25698.86 9.97e-01 2.79e-03 5.09e-26 
26587.16 9.99e-01 1.31e-03 6.04e-26 
27637.54 9.99e-01 8.07e-04 1.68e-25 
28986.97 1.00e+00 3.53e-04 3.85e-25 
#TIME: 20.42 
#NVEL: 67 
#vel_mid[km/s] o0 o1 o2 
440.10 5.03e-11 6.83e-03 9.93e-01 
999.11 6.29e-11 8.16e-03 9.92e-01 
1267.34 7.01e-11 8.78e-03 9.91e-01 
1514.05 7.93e-11 9.38e-03 9.91e-01 
1808.80 7.83e-11 9.38e-03 9.91e-01 
1919.29 8.06e-11 9.51e-03 9.90e-01 
2160.92 8.12e-11 9.69e-03 9.90e-01 
2292.92 7.79e-11 9.56e-03 9.90e-01 
2432.98 7.51e-11 9.48e-03 9.91e-01 
2581.60 7.72e-11 9.79e-03 9.90e-01 
2739.29 8.21e-11 1.03e-02 9.90e-01 
2906.62 9.60e-11 1.16e-02 9.88e-01 
3084.17 1.06e-10 1.29e-02 9.87e-01 
3272.56 1.11e-10 1.40e-02 9.86e-01 
3472.46 1.34e-10 1.68e-02 9.83e-01 
3684.57 1.57e-10 1.96e-02 9.80e-01 
3909.64 1.86e-10 2.39e-02 9.76e-01 
4148.46 2.59e-10 3.12e-02 9.69e-01 
4401.86 4.31e-10 4.42e-02 9.56e-01 
4670.75 7.05e-10 6.25e-02 9.37e-01 
4956.05 1.02e-09 8.57e-02 9.14e-01 
5258.79 1.32e-09 1.08e-01 8.92e-01 
5580.02 2.26e-09 1.60e-01 8.40e-01 
5920.87 3.81e-09 2.30e-01 7.70e-01 
6282.54 6.77e-09 3.42e-01 6.58e-01 
6666.30 1.25e-08 5.03e-01 4.97e-01 
7073.50 2.26e-08 6.95e-01 3.05e-01 
7505.58 3.63e-08 8.45e-01 1.55e-01 
7964.05 6.07e-08 9.47e-01 5.30e-02 
8450.53 1.14e-07 9.88e-01 1.21e-02 
8966.72 2.27e-07 9.98e-01 2.09e-03 
9514.44 5.38e-07 1.00e+00 3.17e-04 
10095.62 1.54e-06 1.00e+00 4.73e-06 
10712.30 4.26e-06 1.00e+00 1.37e-07 
11366.65 1.27e-05 1.00e+00 5.86e-09 
12061.10 3.49e-05 1.00e+00 2.33e-10 
12793.43 8.95e-05 1.00e+00 1.02e-11 
13528.61 2.36e-04 1.00e+00 4.34e-13 
14194.74 4.31e-04 1.00e+00 2.18e-14 
14757.77 8.19e-04 9.99e-01 1.71e-15 
15240.48 2.26e-03 9.98e-01 1.27e-16 
15646.99 1.07e-02 9.89e-01 8.99e-18 
15960.30 5.35e-02 9.47e-01 5.47e-19 
16187.41 2.31e-01 7.69e-01 4.56e-20 
16354.17 2.63e-01 7.37e-01 1.09e-20 
16484.18 3.96e-01 6.04e-01 4.73e-21 
16593.12 4.81e-01 5.19e-01 1.93e-21 
16691.99 5.41e-01 4.59e-01 9.05e-22 
16788.59 3.41e-01 6.59e-01 9.62e-22 
16888.37 3.94e-01 6.06e-01 4.46e-22 
16998.79 6.11e-01 3.89e-01 1.79e-22 
17146.37 6.54e-01 3.46e-01 7.11e-23 
17415.23 6.58e-01 3.42e-01 2.50e-23 
17888.12 7.71e-01 2.29e-01 3.44e-24 
18532.37 8.47e-01 1.53e-01 3.20e-25 
19260.76 9.02e-01 9.83e-02 2.77e-26 
20034.10 9.36e-01 6.42e-02 2.54e-27 
20838.00 9.58e-01 4.19e-02 2.17e-27 
21647.97 3.80e-01 6.20e-01 3.10e-26 
22447.94 9.84e-01 1.60e-02 6.12e-27 
23245.88 9.90e-01 1.05e-02 1.20e-26 
24052.47 9.94e-01 6.48e-03 2.13e-26 
24867.72 9.96e-01 3.67e-03 3.19e-26 
25698.86 9.98e-01 2.16e-03 5.26e-26 
26587.16 8.40e-02 9.16e-01 2.01e-23 
27637.54 9.99e-01 6.03e-04 1.62e-25 
28986.97 1.00e+00 2.93e-04 4.45e-25 
#TIME: 20.85 
#NVEL: 67 
#vel_mid[km/s] o0 o1 o2 
440.10 9.63e-11 1.14e-02 9.89e-01 
999.11 1.05e-10 1.20e-02 9.88e-01 
1267.34 1.19e-10 1.30e-02 9.87e-01 
1514.05 1.33e-10 1.38e-02 9.86e-01 
1808.80 1.34e-10 1.41e-02 9.86e-01 
1919.29 1.50e-10 1.52e-02 9.85e-01 
2160.92 1.40e-10 1.45e-02 9.85e-01 
2292.92 1.35e-10 1.44e-02 9.86e-01 
2432.98 1.32e-10 1.44e-02 9.86e-01 
2581.60 1.39e-10 1.52e-02 9.85e-01 
2739.29 1.53e-10 1.64e-02 9.84e-01 
2906.62 1.75e-10 1.82e-02 9.82e-01 
3084.17 1.89e-10 1.98e-02 9.80e-01 
3272.56 2.00e-10 2.16e-02 9.78e-01 
3472.46 2.31e-10 2.51e-02 9.75e-01 
3684.57 2.80e-10 3.02e-02 9.70e-01 
3909.64 3.26e-10 3.62e-02 9.64e-01 
4148.46 4.58e-10 4.79e-02 9.52e-01 
4401.86 7.67e-10 6.80e-02 9.32e-01 
4670.75 1.25e-09 9.52e-02 9.05e-01 
4956.05 1.67e-09 1.22e-01 8.78e-01 
5258.79 2.28e-09 1.59e-01 8.41e-01 
5580.02 3.77e-09 2.28e-01 7.72e-01 
5920.87 6.41e-09 3.30e-01 6.70e-01 
6282.54 1.05e-08 4.49e-01 5.51e-01 
6666.30 1.80e-08 6.20e-01 3.80e-01 
7073.50 3.02e-08 7.91e-01 2.09e-01 
7505.58 4.60e-08 8.99e-01 1.01e-01 
7964.05 7.55e-08 9.69e-01 3.09e-02 
8450.53 1.43e-07 9.94e-01 6.45e-03 
8966.72 2.88e-07 9.99e-01 1.45e-03 
9514.44 6.77e-07 1.00e+00 1.39e-04 
10095.62 1.90e-06 1.00e+00 9.33e-06 
10712.30 5.51e-06 1.00e+00 7.05e-08 
11366.65 1.54e-05 1.00e+00 3.11e-09 
12061.10 4.27e-05 1.00e+00 1.24e-10 
12793.43 1.12e-04 1.00e+00 5.39e-12 
13528.61 2.70e-04 1.00e+00 2.19e-13 
14194.74 7.17e-04 9.99e-01 1.07e-14 
14757.77 1.58e-03 9.98e-01 7.40e-16 
15240.48 1.10e-03 9.99e-01 6.08e-17 
15646.99 1.44e-02 9.86e-01 4.29e-18 
15960.30 4.85e-02 9.51e-01 2.54e-19 
16187.41 2.15e-01 7.85e-01 2.00e-20 
16354.17 3.35e-01 6.65e-01 4.99e-21 
16484.18 3.57e-01 6.43e-01 2.29e-21 
16593.12 4.04e-01 5.96e-01 8.32e-22 
16691.99 2.62e-01 7.38e-01 7.09e-22 
16788.59 6.19e-01 3.81e-01 2.12e-22 
16888.37 6.47e-01 3.53e-01 1.08e-22 
16998.79 6.13e-01 3.87e-01 7.30e-23 
17146.37 6.33e-01 3.67e-01 2.94e-23 
17415.23 7.54e-01 2.46e-01 8.07e-24 
17888.12 7.50e-01 2.50e-01 1.52e-24 
18532.37 7.97e-01 2.03e-01 2.02e-25 
19260.76 3.58e-01 6.42e-01 2.55e-25 
20034.10 9.50e-01 4.98e-02 1.89e-27 
20838.00 1.74e-01 8.26e-01 3.34e-26 
21647.97 9.81e-01 1.88e-02 1.54e-28 
22447.94 9.88e-01 1.16e-02 6.53e-27 
23245.88 9.93e-01 7.27e-03 1.19e-26 
24052.47 9.95e-01 4.50e-03 2.11e-26 
24867.72 9.97e-01 2.76e-03 3.76e-26 
25698.86 9.99e-01 1.47e-03 5.11e-26 
26587.16 9.99e-01 7.60e-04 9.40e-29 
27637.54 1.00e+00 3.70e-04 1.19e-25 
28986.97 1.00e+00 2.78e-04 5.07e-25 
#TIME: 21.28 
#NVEL: 67 
#vel_mid[km/s] o0 o1 o2 
440.10 1.73e-10 1.78e-02 9.82e-01 
999.11 1.74e-10 1.75e-02 9.83e-01 
1267.34 2.04e-10 1.96e-02 9.80e-01 
1514.05 2.43e-10 2.17e-02 9.78e-01 
1808.80 2.36e-10 2.12e-02 9.79e-01 
1919.29 2.64e-10 2.32e-02 9.77e-01 
2160.92 2.58e-10 2.30e-02 9.77e-01 
2292.92 2.43e-10 2.23e-02 9.78e-01 
2432.98 2.57e-10 2.37e-02 9.76e-01 
2581.60 2.49e-10 2.33e-02 9.77e-01 
2739.29 2.65e-10 2.45e-02 9.75e-01 
2906.62 3.10e-10 2.77e-02 9.72e-01 
3084.17 3.33e-10 3.00e-02 9.70e-01 
3272.56 3.54e-10 3.29e-02 9.67e-01 
3472.46 4.13e-10 3.86e-02 9.61e-01 
3684.57 4.93e-10 4.57e-02 9.54e-01 
3909.64 5.82e-10 5.54e-02 9.45e-01 
4148.46 7.85e-10 7.11e-02 9.29e-01 
4401.86 1.35e-09 1.02e-01 8.98e-01 
4670.75 2.18e-09 1.42e-01 8.58e-01 
4956.05 2.97e-09 1.85e-01 8.15e-01 
5258.79 3.79e-09 2.26e-01 7.74e-01 
5580.02 6.35e-09 3.26e-01 6.74e-01 
5920.87 9.92e-09 4.35e-01 5.65e-01 
6282.54 1.60e-08 5.84e-01 4.16e-01 
6666.30 2.47e-08 7.20e-01 2.80e-01 
7073.50 3.89e-08 8.60e-01 1.40e-01 
7505.58 5.75e-08 9.38e-01 6.24e-02 
7964.05 9.36e-08 9.82e-01 1.84e-02 
8450.53 1.81e-07 9.96e-01 3.61e-03 
8966.72 3.69e-07 9.99e-01 5.54e-04 
9514.44 8.52e-07 1.00e+00 5.17e-05 
10095.62 2.33e-06 1.00e+00 6.82e-07 
10712.30 6.79e-06 1.00e+00 2.07e-06 
11366.65 1.97e-05 1.00e+00 1.58e-09 
12061.10 5.02e-05 1.00e+00 6.49e-11 
12793.43 1.32e-04 1.00e+00 2.75e-12 
13528.61 3.25e-04 1.00e+00 1.03e-13 
14194.74 7.96e-04 9.99e-01 4.62e-15 
14757.77 1.26e-03 9.99e-01 3.58e-16 
15240.48 2.05e-03 9.98e-01 2.41e-17 
15646.99 8.60e-03 9.91e-01 2.23e-18 
15960.30 1.33e-01 8.67e-01 5.76e-20 
16187.41 1.32e-01 8.68e-01 1.24e-20 
16354.17 4.87e-01 5.13e-01 1.33e-21 
16484.18 2.52e-01 7.48e-01 1.09e-21 
16593.12 2.81e-01 7.19e-01 6.36e-22 
16691.99 2.16e-01 7.84e-01 6.56e-22 
16788.59 5.55e-01 4.45e-01 1.16e-22 
16888.37 1.90e-01 8.10e-01 1.20e-22 
16998.79 6.73e-01 3.27e-01 2.72e-23 
17146.37 5.13e-01 4.87e-01 2.51e-23 
17415.23 6.13e-01 3.87e-01 5.26e-24 
17888.12 8.42e-01 1.58e-01 5.68e-25 
18532.37 8.72e-01 1.28e-01 5.59e-26 
19260.76 9.37e-01 6.33e-02 3.39e-27 
20034.10 7.52e-01 2.48e-01 8.52e-27 
20838.00 9.76e-01 2.41e-02 1.21e-28 
21647.97 7.85e-01 2.15e-01 3.50e-26 
22447.94 9.91e-01 8.70e-03 7.46e-27 
23245.88 9.95e-01 5.39e-03 1.40e-26 
24052.47 9.97e-01 3.31e-03 2.47e-26 
24867.72 9.98e-01 1.92e-03 3.80e-26 
25698.86 9.99e-01 1.10e-03 6.54e-26 
26587.16 9.99e-01 5.32e-04 8.97e-26 
27637.54 1.00e+00 2.69e-04 1.66e-25 
28986.97 1.00e+00 2.18e-04 3.47e-25 
#TIME: 21.72 
#NVEL: 67 
#vel_mid[km/s] o0 o1 o2 
440.10 3.01e-10 2.66e-02 9.73e-01 
999.11 3.25e-10 2.78e-02 9.72e-01 
1267.34 3.51e-10 2.93e-02 9.71e-01 
1514.05 4.41e-10 3.36e-02 9.66e-01 
1808.80 4.29e-10 3.31e-02 9.67e-01 
1919.29 4.57e-10 3.48e-02 9.65e-01 
2160.92 4.60e-10 3.50e-02 9.65e-01 
2292.92 4.44e-10 3.46e-02 9.65e-01 
2432.98 4.46e-10 3.58e-02 9.64e-01 
2581.60 4.60e-10 3.67e-02 9.63e-01 
2739.29 4.82e-10 3.81e-02 9.62e-01 
2906.62 5.78e-10 4.41e-02 9.56e-01 
3084.17 6.22e-10 4.78e-02 9.52e-01 
3272.56 6.43e-10 5.09e-02 9.49e-01 
3472.46 7.30e-10 5.84e-02 9.42e-01 
3684.57 8.65e-10 6.92e-02 9.31e-01 
3909.64 1.04e-09 8.48e-02 9.15e-01 
4148.46 1.39e-09 1.07e-01 8.93e-01 
4401.86 2.40e-09 1.56e-01 8.44e-01 
4670.75 3.88e-09 2.14e-01 7.86e-01 
4956.05 5.09e-09 2.70e-01 7.30e-01 
5258.79 6.43e-09 3.26e-01 6.74e-01 
5580.02 9.93e-09 4.32e-01 5.68e-01 
5920.87 1.54e-08 5.68e-01 4.32e-01 
6282.54 2.25e-08 6.96e-01 3.04e-01 
6666.30 3.33e-08 8.18e-01 1.82e-01 
7073.50 4.97e-08 9.17e-01 8.31e-02 
7505.58 7.19e-08 9.62e-01 3.75e-02 
7964.05 1.19e-07 9.91e-01 9.02e-03 
8450.53 2.33e-07 9.98e-01 1.65e-03 
8966.72 4.73e-07 1.00e+00 3.61e-04 
9514.44 1.10e-06 1.00e+00 1.57e-04 
10095.62 2.96e-06 1.00e+00 3.38e-07 
10712.30 8.36e-06 1.00e+00 1.86e-08 
11366.65 2.35e-05 1.00e+00 8.07e-10 
12061.10 6.18e-05 1.00e+00 3.29e-11 
12793.43 1.72e-04 1.00e+00 1.45e-12 
13528.61 3.65e-04 1.00e+00 4.99e-14 
14194.74 7.05e-04 9.99e-01 2.10e-15 
14757.77 1.94e-03 9.98e-01 1.22e-16 
15240.48 3.83e-03 9.96e-01 9.37e-18 
15646.99 6.59e-03 9.93e-01 4.69e-19 
15960.30 1.77e-01 8.23e-01 2.04e-20 
16187.41 2.00e-01 8.00e-01 3.84e-21 
16354.17 4.71e-01 5.29e-01 5.03e-22 
16484.18 5.21e-01 4.79e-01 2.16e-22 
16593.12 3.67e-01 6.33e-01 2.15e-22 
16691.99 6.48e-01 3.52e-01 4.88e-23 
16788.59 4.68e-01 5.32e-01 7.05e-23 
16888.37 7.51e-01 2.49e-01 1.63e-23 
16998.79 7.68e-01 2.32e-01 8.22e-24 
17146.37 7.98e-01 2.02e-01 3.68e-24 
17415.23 8.33e-01 1.67e-01 1.08e-24 
17888.12 8.75e-01 1.25e-01 1.61e-25 
18532.37 9.21e-01 7.91e-02 1.53e-26 
19260.76 9.52e-01 4.75e-02 1.40e-27 
20034.10 9.71e-01 2.91e-02 2.79e-28 
20838.00 9.82e-01 1.84e-02 2.82e-27 
21647.97 5.34e-01 4.66e-01 5.02e-27 
22447.94 3.08e-01 6.92e-01 2.30e-25 
23245.88 9.96e-01 4.07e-03 1.57e-26 
24052.47 9.98e-01 2.48e-03 2.78e-26 
24867.72 9.99e-01 1.41e-03 4.42e-26 
25698.86 9.99e-01 8.36e-04 7.54e-26 
26587.16 1.00e+00 4.39e-04 1.32e-25 
27637.54 1.00e+00 1.96e-04 1.84e-25 
28986.97 1.00e+00 2.85e-04 8.43e-25 
#TIME: 22.17 
#NVEL: 67 
#vel_mid[km/s] o0 o1 o2 
440.10 5.51e-10 4.15e-02 9.59e-01 
999.11 6.23e-10 4.55e-02 9.55e-01 
1267.34 6.79e-10 4.77e-02 9.52e-01 
1514.05 7.96e-10 5.20e-02 9.48e-01 
1808.80 8.12e-10 5.32e-02 9.47e-01 
1919.29 8.54e-10 5.45e-02 9.45e-01 
2160.92 8.91e-10 5.69e-02 9.43e-01 
2292.92 8.33e-10 5.53e-02 9.45e-01 
2432.98 7.96e-10 5.43e-02 9.46e-01 
2581.60 8.13e-10 5.53e-02 9.45e-01 
2739.29 8.91e-10 5.97e-02 9.40e-01 
2906.62 1.03e-09 6.68e-02 9.33e-01 
3084.17 1.10e-09 7.17e-02 9.28e-01 
3272.56 1.20e-09 8.07e-02 9.19e-01 
3472.46 1.33e-09 9.08e-02 9.09e-01 
3684.57 1.54e-09 1.05e-01 8.95e-01 
3909.64 1.84e-09 1.28e-01 8.72e-01 
4148.46 2.43e-09 1.60e-01 8.40e-01 
4401.86 4.01e-09 2.22e-01 7.78e-01 
4670.75 6.57e-09 3.09e-01 6.91e-01 
4956.05 8.46e-09 3.77e-01 6.23e-01 
5258.79 1.02e-08 4.37e-01 5.63e-01 
5580.02 1.53e-08 5.63e-01 4.37e-01 
5920.87 2.21e-08 6.86e-01 3.14e-01 
6282.54 3.07e-08 7.97e-01 2.03e-01 
6666.30 4.30e-08 8.87e-01 1.13e-01 
7073.50 6.25e-08 9.49e-01 5.06e-02 
7505.58 9.01e-08 9.81e-01 1.92e-02 
7964.05 1.51e-07 9.95e-01 4.95e-03 
8450.53 2.99e-07 9.99e-01 1.04e-03 
8966.72 6.09e-07 1.00e+00 1.00e-04 
9514.44 1.40e-06 1.00e+00 2.84e-05 
10095.62 3.59e-06 1.00e+00 4.74e-05 
10712.30 1.03e-05 1.00e+00 9.44e-09 
11366.65 2.87e-05 1.00e+00 4.11e-10 
12061.10 7.78e-05 1.00e+00 1.62e-11 
12793.43 2.08e-04 1.00e+00 6.68e-13 
13528.61 5.15e-04 9.99e-01 2.28e-14 
14194.74 9.35e-04 9.99e-01 8.59e-16 
14757.77 1.41e-03 9.99e-01 5.19e-17 
15240.48 5.58e-03 9.94e-01 4.63e-18 
15646.99 4.13e-02 9.59e-01 1.80e-19 
15960.30 2.05e-01 7.95e-01 6.98e-21 
16187.41 5.62e-01 4.38e-01 5.44e-22 
16354.17 5.01e-01 4.99e-01 2.42e-22 
16484.18 6.73e-01 3.27e-01 5.79e-23 
16593.12 7.50e-01 2.50e-01 2.91e-23 
16691.99 7.71e-01 2.29e-01 1.37e-23 
16788.59 7.85e-01 2.15e-01 7.28e-24 
16888.37 3.92e-01 6.08e-01 1.34e-23 
16998.79 7.87e-01 2.13e-01 2.64e-24 
17146.37 8.37e-01 1.63e-01 1.31e-24 
17415.23 4.32e-01 5.68e-01 3.07e-24 
17888.12 8.82e-01 1.18e-01 5.73e-26 
18532.37 6.03e-01 3.97e-01 6.68e-26 
19260.76 9.63e-01 3.69e-02 1.14e-27 
20034.10 9.77e-01 2.26e-02 1.68e-27 
20838.00 6.10e-01 3.90e-01 3.53e-26 
21647.97 9.92e-01 7.60e-03 1.08e-28 
22447.94 2.96e-01 7.04e-01 3.35e-27 
23245.88 9.97e-01 2.95e-03 1.66e-26 
24052.47 9.98e-01 1.68e-03 2.68e-26 
24867.72 9.99e-01 1.01e-03 4.74e-26 
25698.86 9.99e-01 5.70e-04 7.11e-26 
26587.16 1.00e+00 2.87e-04 1.04e-25 
27637.54 1.00e+00 2.32e-04 3.91e-25 
28986.97 1.00e+00 2.12e-04 3.71e-25 
#TIME: 22.62 
#NVEL: 67 
#vel_mid[km/s] o0 o1 o2 
440.10 1.05e-09 6.57e-02 9.34e-01 
999.11 1.14e-09 6.99e-02 9.30e-01 
1267.34 1.33e-09 7.75e-02 9.22e-01 
1514.05 1.48e-09 8.08e-02 9.19e-01 
1808.80 1.46e-09 8.12e-02 9.19e-01 
1919.29 1.63e-09 8.73e-02 9.13e-01 
2160.92 1.62e-09 8.86e-02 9.11e-01 
2292.92 1.51e-09 8.43e-02 9.16e-01 
2432.98 1.45e-09 8.32e-02 9.17e-01 
2581.60 1.52e-09 8.72e-02 9.13e-01 
2739.29 1.61e-09 9.15e-02 9.08e-01 
2906.62 1.89e-09 1.04e-01 8.96e-01 
3084.17 2.04e-09 1.12e-01 8.88e-01 
3272.56 2.10e-09 1.20e-01 8.80e-01 
3472.46 2.38e-09 1.36e-01 8.64e-01 
3684.57 2.76e-09 1.58e-01 8.42e-01 
3909.64 3.30e-09 1.94e-01 8.06e-01 
4148.46 4.28e-09 2.38e-01 7.62e-01 
4401.86 6.82e-09 3.18e-01 6.82e-01 
4670.75 1.04e-08 4.15e-01 5.85e-01 
4956.05 1.31e-08 4.93e-01 5.07e-01 
5258.79 1.60e-08 5.74e-01 4.26e-01 
5580.02 2.19e-08 6.78e-01 3.22e-01 
5920.87 3.02e-08 7.88e-01 2.12e-01 
6282.54 4.00e-08 8.65e-01 1.35e-01 
6666.30 5.49e-08 9.34e-01 6.64e-02 
7073.50 7.86e-08 9.71e-01 2.90e-02 
7505.58 1.15e-07 9.88e-01 1.17e-02 
7964.05 1.93e-07 9.97e-01 3.24e-03 
8450.53 3.85e-07 9.99e-01 7.11e-04 
8966.72 7.70e-07 1.00e+00 4.00e-05 
9514.44 1.78e-06 1.00e+00 1.20e-06 
10095.62 4.69e-06 1.00e+00 2.70e-07 
10712.30 1.28e-05 1.00e+00 4.63e-09 
11366.65 3.48e-05 1.00e+00 2.05e-10 
12061.10 9.64e-05 1.00e+00 8.12e-12 
12793.43 2.33e-04 1.00e+00 2.98e-13 
13528.61 5.53e-04 9.99e-01 9.22e-15 
14194.74 9.88e-04 9.99e-01 3.51e-16 
14757.77 2.11e-03 9.98e-01 2.00e-17 
15240.48 2.49e-03 9.98e-01 1.51e-18 
15646.99 1.04e-01 8.96e-01 3.43e-20 
15960.30 4.69e-01 5.31e-01 1.28e-21 
16187.41 5.48e-01 4.52e-01 1.96e-22 
16354.17 7.61e-01 2.39e-01 3.62e-23 
16484.18 7.93e-01 2.07e-01 1.23e-23 
16593.12 8.03e-01 1.97e-01 6.54e-24 
16691.99 8.23e-01 1.77e-01 3.40e-24 
16788.59 6.80e-01 3.20e-01 2.95e-24 
16888.37 2.53e-01 7.47e-01 3.58e-24 
16998.79 8.65e-01 1.35e-01 5.63e-25 
17146.37 8.77e-01 1.23e-01 3.98e-25 
17415.23 5.44e-01 4.56e-01 2.47e-25 
17888.12 9.26e-01 7.42e-02 1.77e-26 
18532.37 9.55e-01 4.53e-02 1.36e-27 
19260.76 9.73e-01 2.70e-02 9.57e-28 
20034.10 9.84e-01 1.59e-02 1.69e-27 
20838.00 9.90e-01 9.72e-03 1.13e-28 
21647.97 9.95e-01 5.45e-03 5.21e-27 
22447.94 9.97e-01 3.41e-03 6.44e-29 
23245.88 8.37e-01 1.63e-01 8.45e-25 
24052.47 9.99e-01 1.28e-03 3.39e-26 
24867.72 9.99e-01 7.70e-04 5.81e-26 
25698.86 1.00e+00 4.52e-04 1.02e-25 
26587.16 1.00e+00 2.67e-04 2.23e-25 
27637.54 1.00e+00 2.67e-04 4.76e-25 
28986.97 1.00e+00 1.74e-04 3.57e-25 
#TIME: 23.09 
#NVEL: 67 
#vel_mid[km/s] o0 o1 o2 
440.10 2.09e-09 1.08e-01 8.92e-01 
999.11 2.05e-09 1.07e-01 8.93e-01 
1267.34 2.65e-09 1.28e-01 8.72e-01 
1514.05 2.95e-09 1.34e-01 8.66e-01 
1808.80 2.87e-09 1.32e-01 8.68e-01 
1919.29 2.95e-09 1.33e-01 8.67e-01 
2160.92 2.91e-09 1.33e-01 8.67e-01 
2292.92 2.81e-09 1.32e-01 8.68e-01 
2432.98 2.69e-09 1.30e-01 8.70e-01 
2581.60 2.81e-09 1.35e-01 8.65e-01 
2739.29 3.06e-09 1.46e-01 8.54e-01 
2906.62 3.41e-09 1.57e-01 8.43e-01 
3084.17 3.71e-09 1.73e-01 8.27e-01 
3272.56 3.80e-09 1.84e-01 8.16e-01 
3472.46 4.39e-09 2.11e-01 7.89e-01 
3684.57 5.01e-09 2.41e-01 7.59e-01 
3909.64 5.80e-09 2.86e-01 7.14e-01 
4148.46 7.27e-09 3.38e-01 6.62e-01 
4401.86 1.09e-08 4.29e-01 5.71e-01 
4670.75 1.63e-08 5.41e-01 4.59e-01 
4956.05 1.96e-08 6.20e-01 3.80e-01 
5258.79 2.28e-08 6.90e-01 3.10e-01 
5580.02 3.04e-08 7.85e-01 2.15e-01 
5920.87 3.95e-08 8.62e-01 1.38e-01 
6282.54 5.17e-08 9.24e-01 7.56e-02 
6666.30 6.88e-08 9.58e-01 4.18e-02 
