#NTIMES: 50
#NSTAGES: 3
#TIMES[d]: 199.16 202.03 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.50 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.55 328.19 332.91 337.70 342.55 347.48 352.47 357.54 362.68 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2
1790.45 2.3452e-01 6.2755e-01 1.3794e-01
1902.87 2.2450e-01 6.2914e-01 1.4637e-01
2022.36 2.0877e-01 6.3161e-01 1.5963e-01
2149.34 1.9041e-01 6.2982e-01 1.7976e-01
2284.30 1.9460e-01 6.3728e-01 1.6812e-01
2427.74 1.6664e-01 6.3496e-01 1.9840e-01
2580.18 1.5973e-01 6.4353e-01 1.9674e-01
2742.19 1.4292e-01 6.4367e-01 2.1342e-01
2914.37 1.2657e-01 6.4555e-01 2.2788e-01
3097.37 1.1586e-01 6.5344e-01 2.3070e-01
3291.85 9.8310e-02 6.6286e-01 2.3883e-01
3498.55 9.3891e-02 6.8856e-01 2.1755e-01
3718.23 1.2717e-01 7.0912e-01 1.6371e-01
3951.70 1.5649e-01 7.0474e-01 1.3877e-01
4199.83 1.1238e-01 7.1475e-01 1.7287e-01
4463.54 1.0182e-01 7.0097e-01 1.9721e-01
4743.81 1.1131e-01 6.8817e-01 2.0052e-01
5041.68 1.2734e-01 6.7904e-01 1.9361e-01
5358.25 1.3312e-01 6.6615e-01 2.0074e-01
5694.70 1.3835e-01 6.7113e-01 1.9051e-01
6052.28 1.4828e-01 6.6769e-01 1.8403e-01
6432.31 1.4123e-01 6.6299e-01 1.9578e-01
6836.20 1.4919e-01 6.6444e-01 1.8637e-01
7265.45 1.5744e-01 6.6661e-01 1.7595e-01
7721.65 1.5413e-01 6.6324e-01 1.8263e-01
8206.56 1.6583e-01 6.6935e-01 1.6482e-01
8717.73 1.6685e-01 6.6940e-01 1.6375e-01
9214.74 1.8526e-01 6.7759e-01 1.3714e-01
9629.11 2.0331e-01 6.8024e-01 1.1645e-01
9954.11 1.7716e-01 7.0613e-01 1.1671e-01
10245.64 1.7922e-01 7.0735e-01 1.1343e-01
10541.49 1.4937e-01 7.3965e-01 1.1098e-01
10839.94 2.0162e-01 7.0600e-01 9.2386e-02
11119.11 2.0639e-01 7.1447e-01 7.9140e-02
11355.83 2.6538e-01 6.7226e-01 6.2361e-02
11539.81 3.3230e-01 6.1936e-01 4.8332e-02
11677.16 3.6828e-01 5.9062e-01 4.1096e-02
11784.05 4.0807e-01 5.5741e-01 3.4520e-02
11875.85 3.8236e-01 5.8141e-01 3.6239e-02
11963.37 3.6450e-01 5.9769e-01 3.7816e-02
12055.39 3.2344e-01 6.2777e-01 4.8794e-02
12170.41 2.7252e-01 6.7136e-01 5.6127e-02
12360.89 2.1108e-01 7.2649e-01 6.2436e-02
12670.46 1.4035e-01 7.7683e-01 8.2817e-02
13075.34 9.7358e-02 7.9748e-01 1.0517e-01
13530.52 5.6077e-02 8.3027e-01 1.1366e-01
14012.75 4.8994e-02 8.1657e-01 1.3443e-01
14508.81 5.5771e-02 7.8330e-01 1.6093e-01
15002.30 6.0707e-02 7.7667e-01 1.6263e-01
15475.29 2.8742e-02 7.5328e-01 2.1798e-01
15923.68 6.2884e-03 7.7819e-02 9.1589e-01
16355.64 4.4718e-02 7.6455e-01 1.9073e-01
16776.27 5.0573e-02 7.5628e-01 1.9315e-01
17183.14 7.5981e-02 7.3090e-01 1.9312e-01
17580.45 2.1775e-02 7.7203e-01 2.0620e-01
17990.34 3.1330e-02 7.5786e-01 2.1080e-01
18458.06 5.4177e-02 7.0996e-01 2.3586e-01
19084.69 1.4496e-02 7.1368e-01 2.7182e-01
19999.79 5.8711e-03 6.2487e-01 3.6926e-01
21193.46 2.0999e-03 4.3094e-01 5.6696e-01
22528.72 4.0485e-03 4.3368e-01 5.6227e-01
23943.32 2.0401e-03 2.2454e-01 7.7342e-01
25446.74 2.6399e-03 1.6466e-01 8.3270e-01
27044.57 5.9097e-04 8.2700e-02 9.1671e-01
28744.18 4.9919e-04 7.4658e-02 9.2484e-01
30520.16 1.8943e-04 4.6816e-02 9.5299e-01
32243.50 1.1096e-04 3.6049e-02 9.6384e-01
33773.01 7.4564e-05 2.9638e-02 9.7029e-01
35108.48 4.2170e-05 2.2390e-02 9.7757e-01
36326.30 2.1632e-05 1.6067e-02 9.8391e-01
37486.70 1.1109e-05 1.1523e-02 9.8847e-01
38628.25 6.0502e-06 8.5148e-03 9.9148e-01
39768.62 3.4443e-06 6.4090e-03 9.9359e-01
40915.31 1.9636e-06 4.8430e-03 9.9516e-01
42074.51 1.2280e-06 3.8299e-03 9.9617e-01
43252.44 6.9665e-07 2.8955e-03 9.9710e-01
44454.05 3.9669e-07 2.1849e-03 9.9781e-01
45683.04 2.2332e-07 1.6461e-03 9.9835e-01
46941.68 1.2505e-07 1.2359e-03 9.9876e-01
48230.81 6.9828e-08 9.2686e-04 9.9907e-01
49550.29 3.8983e-08 6.9565e-04 9.9930e-01
50899.37 2.1658e-08 5.2193e-04 9.9948e-01
52276.86 1.2142e-08 3.9210e-04 9.9961e-01
53681.16 6.8056e-09 2.9484e-04 9.9971e-01
55110.21 3.8425e-09 2.2216e-04 9.9978e-01
56561.17 2.1856e-09 1.6792e-04 9.9983e-01
58030.00 1.2502e-09 1.2734e-04 9.9987e-01
59510.42 7.2265e-10 9.6942e-05 9.9990e-01
60993.45 4.2090e-10 7.4334e-05 9.9993e-01
62466.44 2.5050e-10 5.7384e-05 9.9994e-01
63912.69 1.4896e-10 4.4744e-05 9.9996e-01
65311.62 9.4564e-11 3.5336e-05 9.9996e-01
66639.26 5.2084e-13 2.8748e-06 1.0000e+00
67870.77 1.6681e-13 1.6340e-06 1.0000e+00
68864.47 1.4319e-13 1.5189e-06 1.0000e+00
69459.55 6.5680e-14 1.0384e-06 1.0000e+00
69744.99 5.6971e-14 9.6186e-07 1.0000e+00
69888.26 5.4159e-14 9.4268e-07 1.0000e+00
69959.62 5.3548e-14 9.3304e-07 1.0000e+00
69991.15 7.7865e-14 1.1237e-06 1.0000e+00
69999.53 8.0044e-14 1.1463e-06 1.0000e+00
#TIME: 250.25
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2
425.78 2.2789e-01 6.3335e-01 1.3876e-01
857.79 2.1495e-01 6.3730e-01 1.4774e-01
878.44 2.3467e-01 6.2823e-01 1.3710e-01
917.72 2.1630e-01 6.3781e-01 1.4589e-01
973.04 2.2701e-01 6.3351e-01 1.3947e-01
1034.98 2.2084e-01 6.4036e-01 1.3881e-01
1099.97 2.2615e-01 6.3135e-01 1.4250e-01
1169.04 2.2113e-01 6.3059e-01 1.4828e-01
1242.44 2.1435e-01 6.3342e-01 1.5224e-01
1320.45 2.2238e-01 6.3364e-01 1.4398e-01
1403.37 2.3423e-01 6.3001e-01 1.3576e-01
1491.49 2.4634e-01 6.2409e-01 1.2957e-01
1585.14 2.4394e-01 6.2445e-01 1.3161e-01
1684.67 2.4451e-01 6.2451e-01 1.3098e-01
1790.45 2.4269e-01 6.2507e-01 1.3224e-01
1902.87 2.3098e-01 6.2836e-01 1.4065e-01
2022.36 2.1480e-01 6.3175e-01 1.5344e-01
2149.34 1.9671e-01 6.3283e-01 1.7046e-01
2284.30 1.9564e-01 6.3776e-01 1.6660e-01
2427.74 1.6877e-01 6.3669e-01 1.9455e-01
2580.18 1.5975e-01 6.4326e-01 1.9699e-01
2742.19 1.4255e-01 6.4362e-01 2.1383e-01
2914.37 1.2759e-01 6.4535e-01 2.2707e-01
3097.37 1.1584e-01 6.5266e-01 2.3149e-01
3291.85 9.8952e-02 6.6326e-01 2.3779e-01
3498.55 9.2360e-02 6.9008e-01 2.1756e-01
3718.23 1.3272e-01 7.0392e-01 1.6337e-01
3951.70 1.5526e-01 7.0653e-01 1.3821e-01
4199.83 1.1789e-01 7.1115e-01 1.7096e-01
4463.54 1.0199e-01 7.0214e-01 1.9588e-01
4743.81 1.0904e-01 6.8762e-01 2.0334e-01
5041.68 1.2172e-01 6.7963e-01 1.9865e-01
5358.25 1.3679e-01 6.6535e-01 1.9786e-01
5694.70 1.3988e-01 6.7088e-01 1.8924e-01
6052.28 1.4691e-01 6.6711e-01 1.8598e-01
6432.31 1.4928e-01 6.6734e-01 1.8339e-01
6836.20 1.4869e-01 6.6386e-01 1.8745e-01
7265.45 1.5872e-01 6.6332e-01 1.7796e-01
7721.65 1.5841e-01 6.6683e-01 1.7476e-01
8206.56 1.5890e-01 6.7378e-01 1.6732e-01
8717.73 1.7770e-01 6.6861e-01 1.5369e-01
9214.74 1.7777e-01 6.8213e-01 1.4010e-01
9629.11 1.8775e-01 6.8769e-01 1.2455e-01
9954.11 1.8765e-01 6.9800e-01 1.1434e-01
10245.64 1.7628e-01 7.0766e-01 1.1606e-01
10541.49 1.7523e-01 7.2205e-01 1.0272e-01
10839.94 1.8769e-01 7.1711e-01 9.5200e-02
11119.11 2.1794e-01 7.0190e-01 8.0163e-02
11355.83 2.5650e-01 6.8028e-01 6.3219e-02
11539.81 3.2988e-01 6.2362e-01 4.6503e-02
11677.16 3.8752e-01 5.7415e-01 3.8329e-02
11784.05 4.2179e-01 5.4316e-01 3.5055e-02
11875.85 3.8748e-01 5.7659e-01 3.5931e-02
11963.37 3.5340e-01 6.0983e-01 3.6766e-02
12055.39 3.3151e-01 6.2397e-01 4.4520e-02
12170.41 2.9243e-01 6.5362e-01 5.3945e-02
12360.89 2.0854e-01 7.2675e-01 6.4713e-02
12670.46 1.3367e-01 7.8304e-01 8.3294e-02
13075.34 9.9453e-02 7.9903e-01 1.0151e-01
13530.52 6.7435e-02 8.1355e-01 1.1901e-01
14012.75 5.4332e-02 8.0908e-01 1.3659e-01
14508.81 5.5598e-02 7.8895e-01 1.5545e-01
15002.30 4.1769e-02 8.0529e-01 1.5294e-01
15475.29 6.6252e-02 7.7412e-01 1.5963e-01
15923.68 5.0339e-02 7.8014e-01 1.6952e-01
16355.64 5.4445e-02 7.6420e-01 1.8135e-01
16776.27 8.3803e-02 7.1818e-01 1.9802e-01
17183.14 5.4943e-02 7.4511e-01 1.9994e-01
17580.45 1.0625e-01 7.0347e-01 1.9028e-01
17990.34 7.3700e-02 7.0840e-01 2.1790e-01
18458.06 2.1733e-02 7.4864e-01 2.2963e-01
19084.69 5.1776e-02 6.7874e-01 2.6949e-01
19999.79 4.8906e-02 5.8200e-01 3.6910e-01
21193.46 9.7471e-03 5.2066e-01 4.6959e-01
22528.72 1.0613e-02 3.5422e-01 6.3517e-01
23943.32 7.7656e-04 3.2324e-01 6.7599e-01
25446.74 1.5426e-04 6.8194e-02 9.3165e-01
27044.57 1.9179e-04 8.0373e-02 9.1944e-01
28744.18 5.2146e-04 7.6260e-02 9.2322e-01
30520.16 2.0166e-04 4.8067e-02 9.5173e-01
32243.50 1.1815e-04 3.7102e-02 9.6278e-01
33773.01 7.9734e-05 3.0606e-02 9.6931e-01
35108.48 4.5224e-05 2.3177e-02 9.7678e-01
36326.30 2.3249e-05 1.6652e-02 9.8332e-01
37486.70 1.1935e-05 1.1956e-02 9.8803e-01
38628.25 6.5168e-06 8.8426e-03 9.9115e-01
39768.62 3.7173e-06 6.6634e-03 9.9333e-01
40915.31 2.1274e-06 5.0449e-03 9.9495e-01
42074.51 1.3336e-06 3.9967e-03 9.9600e-01
43252.44 7.5554e-07 3.0196e-03 9.9698e-01
44454.05 4.2950e-07 2.2787e-03 9.9772e-01
45683.04 2.4163e-07 1.7154e-03 9.9828e-01
46941.68 1.3546e-07 1.2895e-03 9.9871e-01
48230.81 7.5649e-08 9.6757e-04 9.9903e-01
49550.29 4.2162e-08 7.2524e-04 9.9927e-01
50899.37 2.3402e-08 5.4378e-04 9.9946e-01
52276.86 1.3081e-08 4.0814e-04 9.9959e-01
53681.16 7.3293e-09 3.0677e-04 9.9969e-01
55110.21 4.1402e-09 2.3113e-04 9.9977e-01
56561.17 2.3492e-09 1.7447e-04 9.9983e-01
58030.00 1.3407e-09 1.3228e-04 9.9987e-01
59510.42 7.7336e-10 1.0059e-04 9.9990e-01
60993.45 4.4992e-10 7.7063e-05 9.9992e-01
62466.44 2.6781e-10 5.9410e-05 9.9994e-01
63912.69 1.5950e-10 4.6380e-05 9.9995e-01
65311.62 1.0124e-10 3.6597e-05 9.9996e-01
66639.26 1.4663e-11 1.4688e-05 9.9999e-01
67870.77 1.7723e-12 5.2657e-06 9.9999e-01
68864.47 5.7664e-13 3.0301e-06 1.0000e+00
69459.55 3.2605e-13 2.3009e-06 1.0000e+00
69744.99 3.0428e-13 2.2098e-06 1.0000e+00
69888.26 2.9001e-13 2.1661e-06 1.0000e+00
69959.62 2.8581e-13 2.1453e-06 1.0000e+00
69991.15 1.4651e-13 1.5411e-06 1.0000e+00
69999.53 1.3753e-13 1.5018e-06 1.0000e+00
#TIME: 253.85
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2
425.78 2.2664e-01 6.3059e-01 1.4277e-01
857.79 2.2878e-01 6.3505e-01 1.3618e-01
878.44 2.2728e-01 6.2965e-01 1.4307e-01
917.72 2.3219e-01 6.3272e-01 1.3509e-01
973.04 2.4243e-01 6.2622e-01 1.3136e-01
1034.98 2.2009e-01 6.2863e-01 1.5129e-01
1099.97 2.3699e-01 6.2675e-01 1.3626e-01
1169.04 2.1969e-01 6.3907e-01 1.4125e-01
1242.44 2.3258e-01 6.2821e-01 1.3920e-01
1320.45 2.3040e-01 6.3105e-01 1.3855e-01
1403.37 2.4317e-01 6.2523e-01 1.3160e-01
1491.49 2.5403e-01 6.2226e-01 1.2371e-01
1585.14 2.4952e-01 6.2363e-01 1.2685e-01
1684.67 2.5125e-01 6.2391e-01 1.2484e-01
1790.45 2.4428e-01 6.2546e-01 1.3026e-01
1902.87 2.3483e-01 6.2875e-01 1.3642e-01
2022.36 2.2164e-01 6.3135e-01 1.4701e-01
2149.34 1.9908e-01 6.3281e-01 1.6812e-01
2284.30 1.3882e-01 6.2233e-01 2.3885e-01
2427.74 1.7358e-01 6.3769e-01 1.8874e-01
2580.18 1.6282e-01 6.4307e-01 1.9411e-01
2742.19 1.4551e-01 6.4356e-01 2.1093e-01
2914.37 1.2961e-01 6.4534e-01 2.2505e-01
3097.37 1.1641e-01 6.5280e-01 2.3078e-01
3291.85 9.9537e-02 6.6421e-01 2.3626e-01
3498.55 9.4069e-02 6.9027e-01 2.1566e-01
3718.23 1.3080e-01 7.0654e-01 1.6266e-01
3951.70 1.5516e-01 7.0631e-01 1.3852e-01
4199.83 1.1740e-01 7.1166e-01 1.7094e-01
4463.54 1.0037e-01 7.0328e-01 1.9635e-01
4743.81 1.1555e-01 6.8603e-01 1.9842e-01
5041.68 1.3383e-01 6.7136e-01 1.9481e-01
5358.25 1.3150e-01 6.7434e-01 1.9416e-01
5694.70 1.3628e-01 6.6539e-01 1.9833e-01
6052.28 1.4574e-01 6.6428e-01 1.8998e-01
6432.31 1.4154e-01 6.6927e-01 1.8919e-01
6836.20 1.4607e-01 6.6671e-01 1.8722e-01
7265.45 1.5819e-01 6.6206e-01 1.7975e-01
7721.65 1.6514e-01 6.6571e-01 1.6915e-01
8206.56 1.6458e-01 6.7024e-01 1.6518e-01
8717.73 1.7129e-01 6.7024e-01 1.5847e-01
9214.74 1.9372e-01 6.7123e-01 1.3505e-01
9629.11 1.9750e-01 6.8694e-01 1.1556e-01
9954.11 1.7441e-01 7.0687e-01 1.1872e-01
10245.64 1.7150e-01 7.1725e-01 1.1125e-01
10541.49 1.9680e-01 7.0195e-01 1.0125e-01
10839.94 2.0519e-01 7.0688e-01 8.7932e-02
11119.11 2.2791e-01 6.9473e-01 7.7358e-02
11355.83 2.7312e-01 6.6475e-01 6.2134e-02
11539.81 3.4937e-01 6.0291e-01 4.7716e-02
11677.16 3.9984e-01 5.6257e-01 3.7590e-02
11784.05 4.1989e-01 5.4493e-01 3.5178e-02
11875.85 4.1182e-01 5.5410e-01 3.4076e-02
11963.37 3.8433e-01 5.7657e-01 3.9099e-02
12055.39 3.4154e-01 6.1241e-01 4.6050e-02
12170.41 2.7857e-01 6.6849e-01 5.2946e-02
12360.89 2.3185e-01 7.0710e-01 6.1055e-02
12670.46 1.3368e-01 7.8378e-01 8.2538e-02
13075.34 1.0981e-01 7.8956e-01 1.0063e-01
13530.52 6.1091e-02 8.1857e-01 1.2034e-01
14012.75 7.7002e-02 7.9221e-01 1.3079e-01
14508.81 2.6963e-02 7.3653e-01 2.3650e-01
15002.30 3.2451e-02 7.5681e-01 2.1074e-01
15475.29 4.0181e-03 5.4111e-02 9.4187e-01
15923.68 7.9027e-02 7.0198e-01 2.1899e-01
16355.64 7.6551e-02 7.4775e-01 1.7570e-01
16776.27 4.2252e-02 7.6847e-01 1.8928e-01
17183.14 7.4314e-02 7.4584e-01 1.7985e-01
17580.45 5.0527e-02 7.6793e-01 1.8154e-01
17990.34 8.6572e-02 7.0358e-01 2.0985e-01
18458.06 3.8349e-02 7.2208e-01 2.3958e-01
19084.69 2.4019e-02 7.0452e-01 2.7146e-01
19999.79 7.0870e-03 6.1760e-01 3.7531e-01
21193.46 4.2682e-03 5.0883e-01 4.8690e-01
22528.72 3.8309e-03 3.3152e-01 6.6465e-01
23943.32 1.3722e-03 2.9929e-01 6.9934e-01
25446.74 1.9066e-04 9.3126e-02 9.0668e-01
27044.57 1.1793e-04 1.5786e-01 8.4203e-01
28744.18 4.7550e-04 8.0636e-02 9.1889e-01
30520.16 2.4429e-05 5.7198e-02 9.4278e-01
32243.50 2.5104e-05 4.3042e-02 9.5693e-01
33773.01 8.5405e-05 3.1645e-02 9.6827e-01
35108.48 4.8797e-05 2.4009e-02 9.7594e-01
36326.30 2.5145e-05 1.7319e-02 9.8266e-01
37486.70 1.2924e-05 1.2439e-02 9.8755e-01
38628.25 7.0508e-06 9.2089e-03 9.9078e-01
39768.62 4.0239e-06 6.9392e-03 9.9306e-01
40915.31 2.2969e-06 5.2486e-03 9.9475e-01
42074.51 1.4399e-06 4.1582e-03 9.9584e-01
43252.44 8.1778e-07 3.1461e-03 9.9685e-01
44454.05 4.6679e-07 2.3783e-03 9.9762e-01
45683.04 2.6251e-07 1.7912e-03 9.9821e-01
46941.68 1.4699e-07 1.3460e-03 9.9865e-01
48230.81 8.1767e-08 1.0086e-03 9.9899e-01
49550.29 4.5597e-08 7.5602e-04 9.9924e-01
50899.37 2.5316e-08 5.6711e-04 9.9943e-01
52276.86 1.4141e-08 4.2554e-04 9.9957e-01
53681.16 7.9121e-09 3.1962e-04 9.9968e-01
55110.21 4.4605e-09 2.4048e-04 9.9976e-01
56561.17 2.5291e-09 1.8149e-04 9.9982e-01
58030.00 1.4411e-09 1.3741e-04 9.9986e-01
59510.42 8.3065e-10 1.0450e-04 9.9990e-01
60993.45 4.8150e-10 7.9933e-05 9.9992e-01
62466.44 2.8588e-10 6.1586e-05 9.9994e-01
63912.69 1.7011e-10 4.7981e-05 9.9995e-01
65311.62 1.6450e-12 5.1112e-06 9.9999e-01
66639.26 5.6452e-13 3.0018e-06 1.0000e+00
67870.77 5.7920e-13 3.0428e-06 1.0000e+00
68864.47 6.8741e-13 3.3081e-06 1.0000e+00
69459.55 1.5666e-12 4.9818e-06 1.0000e+00
69744.99 2.5384e-11 1.8453e-05 9.9998e-01
69888.26 2.4241e-11 1.8105e-05 9.9998e-01
69959.62 2.3940e-11 1.7933e-05 9.9998e-01
69991.15 2.3709e-11 1.7848e-05 9.9998e-01
69999.53 2.3443e-11 1.7851e-05 9.9998e-01
#TIME: 257.50
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2
425.78 2.2685e-01 6.3216e-01 1.4099e-01
857.79 2.3852e-01 6.2945e-01 1.3204e-01
878.44 1.5221e-01 4.0592e-01 4.4188e-01
917.72 2.4060e-01 6.2497e-01 1.3442e-01
973.04 2.2662e-01 6.2722e-01 1.4615e-01
1034.98 2.2419e-01 6.2867e-01 1.4714e-01
1099.97 2.3657e-01 6.2963e-01 1.3380e-01
1169.04 2.1200e-01 6.3325e-01 1.5475e-01
1242.44 2.2592e-01 6.2984e-01 1.4424e-01
1320.45 2.2301e-01 6.3361e-01 1.4338e-01
1403.37 2.3667e-01 6.2933e-01 1.3401e-01
1491.49 2.4927e-01 6.2627e-01 1.2446e-01
1585.14 2.5506e-01 6.2050e-01 1.2444e-01
1684.67 2.4442e-01 6.2540e-01 1.3019e-01
1790.45 2.5185e-01 6.2342e-01 1.2473e-01
1902.87 2.3756e-01 6.2787e-01 1.3456e-01
2022.36 2.2436e-01 6.3091e-01 1.4474e-01
2149.34 2.0524e-01 6.3450e-01 1.6026e-01
2284.30 1.8372e-01 6.2962e-01 1.8666e-01
2427.74 1.7709e-01 6.3840e-01 1.8452e-01
2580.18 1.0909e-01 6.0990e-01 2.8100e-01
2742.19 1.4528e-01 6.4443e-01 2.1029e-01
2914.37 1.3079e-01 6.4561e-01 2.2360e-01
3097.37 1.1639e-01 6.5394e-01 2.2968e-01
3291.85 1.0045e-01 6.6475e-01 2.3480e-01
3498.55 9.6078e-02 6.8926e-01 2.1466e-01
3718.23 1.3280e-01 7.0655e-01 1.6064e-01
3951.70 1.5783e-01 7.0545e-01 1.3672e-01
4199.83 1.2104e-01 7.0981e-01 1.6915e-01
4463.54 1.0776e-01 6.9886e-01 1.9338e-01
4743.81 1.1410e-01 6.8423e-01 2.0167e-01
5041.68 1.2866e-01 6.7320e-01 1.9814e-01
5358.25 1.4318e-01 6.6996e-01 1.8685e-01
5694.70 1.4470e-01 6.6413e-01 1.9117e-01
6052.28 1.5504e-01 6.6501e-01 1.7994e-01
6432.31 1.4794e-01 6.6848e-01 1.8358e-01
6836.20 1.5184e-01 6.6707e-01 1.8109e-01
7265.45 1.4917e-01 6.6589e-01 1.8493e-01
7721.65 1.5583e-01 6.6817e-01 1.7600e-01
8206.56 1.6183e-01 6.6951e-01 1.6867e-01
8717.73 1.8469e-01 6.6937e-01 1.4594e-01
9214.74 1.7647e-01 6.8338e-01 1.4015e-01
9629.11 2.0372e-01 6.8095e-01 1.1532e-01
9954.11 1.9906e-01 6.9474e-01 1.0620e-01
10245.64 1.8094e-01 7.1172e-01 1.0735e-01
10541.49 1.8689e-01 7.1181e-01 1.0129e-01
10839.94 2.0201e-01 7.0750e-01 9.0489e-02
11119.11 2.3375e-01 6.9051e-01 7.5739e-02
11355.83 2.8600e-01 6.5439e-01 5.9613e-02
11539.81 3.3882e-01 6.1400e-01 4.7177e-02
11677.16 3.9135e-01 5.7017e-01 3.8480e-02
11784.05 4.2086e-01 5.4294e-01 3.6202e-02
11875.85 4.2697e-01 5.3967e-01 3.3362e-02
11963.37 4.0157e-01 5.6285e-01 3.5585e-02
12055.39 3.2719e-01 6.2618e-01 4.6628e-02
12170.41 3.1403e-01 6.2966e-01 5.6306e-02
12360.89 2.2381e-01 7.1403e-01 6.2152e-02
12670.46 1.3705e-01 7.8046e-01 8.2497e-02
13075.34 1.0873e-01 7.8849e-01 1.0278e-01
13530.52 7.2665e-02 8.1086e-01 1.1648e-01
14012.75 3.8728e-02 8.3736e-01 1.2392e-01
14508.81 1.4565e-01 6.9276e-01 1.6159e-01
15002.30 6.9650e-02 7.7273e-01 1.5762e-01
15475.29 6.3452e-02 7.8727e-01 1.4928e-01
15923.68 8.0828e-02 7.4079e-01 1.7838e-01
16355.64 4.1428e-02 7.8480e-01 1.7378e-01
16776.27 3.4871e-02 7.8157e-01 1.8356e-01
17183.14 2.5717e-02 7.9975e-01 1.7454e-01
17580.45 3.8544e-02 7.8548e-01 1.7597e-01
17990.34 8.4525e-02 7.0468e-01 2.1079e-01
18458.06 3.9066e-02 7.2737e-01 2.3356e-01
19084.69 4.8232e-02 6.8062e-01 2.7115e-01
19999.79 1.5272e-02 6.4606e-01 3.3867e-01
21193.46 1.5127e-02 4.5838e-01 5.2649e-01
22528.72 6.3271e-03 3.5165e-01 6.4203e-01
23943.32 2.1114e-03 2.9427e-01 7.0362e-01
25446.74 6.7685e-04 1.6765e-01 8.3167e-01
27044.57 4.1947e-04 1.4268e-01 8.5690e-01
28744.18 5.6181e-04 7.9031e-02 9.2041e-01
30520.16 2.5358e-04 5.3659e-02 9.4609e-01
32243.50 2.5835e-05 4.3348e-02 9.5663e-01
33773.01 9.7313e-06 3.6642e-02 9.6335e-01
35108.48 8.4392e-06 2.7344e-02 9.7265e-01
36326.30 2.6968e-06 1.9608e-02 9.8039e-01
37486.70 1.2774e-06 1.3920e-02 9.8608e-01
38628.25 2.0170e-06 1.0197e-02 9.8980e-01
39768.62 4.3617e-06 7.2298e-03 9.9277e-01
40915.31 2.4942e-06 5.4759e-03 9.9452e-01
42074.51 1.5645e-06 4.3422e-03 9.9566e-01
43252.44 8.8688e-07 3.2838e-03 9.9672e-01
44454.05 5.0465e-07 2.4780e-03 9.9752e-01
45683.04 2.8384e-07 1.8656e-03 9.9813e-01
46941.68 1.5901e-07 1.4023e-03 9.9860e-01
48230.81 8.8827e-08 1.0532e-03 9.9895e-01
49550.29 4.9511e-08 7.8967e-04 9.9921e-01
50899.37 2.7385e-08 5.9160e-04 9.9941e-01
52276.86 1.5265e-08 4.4321e-04 9.9956e-01
53681.16 8.5365e-09 3.3298e-04 9.9967e-01
55110.21 4.8134e-09 2.5065e-04 9.9975e-01
56561.17 2.7255e-09 1.8896e-04 9.9981e-01
58030.00 1.5499e-09 1.4284e-04 9.9986e-01
59510.42 8.9207e-10 1.0851e-04 9.9989e-01
60993.45 5.1631e-10 8.2935e-05 9.9992e-01
62466.44 3.0630e-10 6.3897e-05 9.9994e-01
63912.69 3.9530e-12 8.0029e-06 9.9999e-01
65311.62 7.2165e-13 3.4100e-06 1.0000e+00
66639.26 3.8420e-13 2.4876e-06 1.0000e+00
67870.77 5.8151e-13 3.0559e-06 1.0000e+00
68864.47 4.9157e-13 2.8096e-06 1.0000e+00
69459.55 3.4466e-13 2.3719e-06 1.0000e+00
69744.99 1.7764e-13 1.6990e-06 1.0000e+00
69888.26 1.6917e-13 1.6644e-06 1.0000e+00
69959.62 1.6681e-13 1.6470e-06 1.0000e+00
69991.15 1.6537e-13 1.6386e-06 1.0000e+00
69999.53 1.6335e-13 1.6389e-06 1.0000e+00
#TIME: 261.20
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2
425.78 2.2954e-01 6.3308e-01 1.3738e-01
857.79 2.6284e-01 6.1647e-01 1.2069e-01
878.44 2.0672e-01 6.3667e-01 1.5661e-01
917.72 2.3724e-01 6.2615e-01 1.3661e-01
973.04 2.2599e-01 6.3154e-01 1.4247e-01
1034.98 2.3149e-01 6.3025e-01 1.3826e-01
1099.97 2.2617e-01 6.3165e-01 1.4218e-01
1169.04 2.1746e-01 6.3064e-01 1.5190e-01
1242.44 2.2917e-01 6.2703e-01 1.4379e-01
1320.45 2.3636e-01 6.2814e-01 1.3550e-01
1403.37 2.4293e-01 6.2871e-01 1.2837e-01
1491.49 2.5170e-01 6.2289e-01 1.2540e-01
1585.14 2.5130e-01 6.2210e-01 1.2660e-01
1684.67 2.5080e-01 6.2308e-01 1.2612e-01
1790.45 2.4832e-01 6.2273e-01 1.2896e-01
1902.87 2.2481e-01 6.2821e-01 1.4698e-01
2022.36 2.3180e-01 6.2972e-01 1.3848e-01
2149.34 2.1012e-01 6.3404e-01 1.5583e-01
2284.30 1.8612e-01 6.3311e-01 1.8077e-01
2427.74 1.7882e-01 6.4019e-01 1.8098e-01
2580.18 1.5354e-01 6.2724e-01 2.1922e-01
2742.19 1.4524e-01 6.4355e-01 2.1121e-01
