#NTIMES: 145 
#NSTAGES: 5 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] al0 al1 al2 al3 al4 
12793.43 4.27e-18 5.66e-10 9.14e-04 9.99e-01 1.38e-22 
13528.61 6.14e-16 7.37e-08 1.95e-02 9.80e-01 2.15e-28 
14194.74 6.83e-14 7.39e-06 3.05e-01 6.95e-01 2.57e-31 
14757.77 1.24e-12 1.06e-04 8.59e-01 1.41e-01 4.55e-32 
15240.48 1.03e-11 5.84e-04 9.85e-01 1.49e-02 6.76e-33 
15646.99 8.76e-11 2.75e-03 9.96e-01 1.67e-03 9.92e-34 
15960.30 1.04e-09 1.48e-02 9.85e-01 1.58e-04 1.39e-34 
16187.41 5.43e-09 4.88e-02 9.51e-01 2.53e-05 5.10e-35 
16354.17 2.14e-08 1.34e-01 8.66e-01 4.46e-06 1.87e-35 
16484.18 4.21e-08 2.32e-01 7.68e-01 1.33e-06 1.29e-35 
16593.12 6.13e-08 3.35e-01 6.65e-01 5.13e-07 5.24e-36 
16691.99 8.35e-08 4.42e-01 5.58e-01 2.17e-07 1.21e-35 
16788.59 1.37e-07 6.35e-01 3.65e-01 4.15e-08 3.97e-36 
16888.37 1.38e-07 6.51e-01 3.49e-01 3.33e-08 2.83e-36 
16998.79 1.64e-07 7.11e-01 2.89e-01 1.56e-08 9.62e-36 
17146.37 2.49e-07 8.81e-01 1.19e-01 1.29e-09 2.11e-36 
17415.23 3.32e-07 9.55e-01 4.49e-02 8.89e-11 1.55e-36 
17888.12 4.31e-07 9.91e-01 9.30e-03 1.42e-12 8.17e-37 
18532.37 6.70e-07 9.99e-01 9.85e-04 4.33e-15 3.53e-37 
19260.76 8.11e-07 1.00e+00 1.37e-04 2.86e-17 1.34e-37 
20034.10 9.74e-07 1.00e+00 2.52e-05 2.28e-19 1.26e-37 
20838.00 1.02e-06 1.00e+00 6.74e-06 8.60e-21 1.52e-37 
21647.97 9.62e-07 1.00e+00 1.71e-06 1.36e-22 1.73e-37 
22447.94 8.51e-07 1.00e+00 4.30e-07 2.95e-24 2.14e-37 
23245.88 1.12e-06 1.00e+00 1.38e-07 9.22e-26 2.78e-37 
24052.47 1.74e-06 1.00e+00 3.96e-08 4.55e-27 3.62e-37 
24867.72 1.85e-06 1.00e+00 1.43e-08 2.18e-27 4.71e-37 
25698.86 1.47e-06 1.00e+00 5.96e-09 2.98e-27 6.37e-37 
26587.16 3.87e-06 1.00e+00 1.69e-09 5.72e-27 9.50e-37 
27637.54 5.66e-06 1.00e+00 4.55e-10 1.33e-26 1.68e-36 
28986.97 5.98e-06 1.00e+00 1.36e-10 5.89e-26 4.01e-36 
#TIME: 4.58 
#NVEL: 67 
#vel_mid[km/s] al0 al1 al2 al3 al4 
440.10 3.57e-21 9.96e-14 1.74e-06 1.00e+00 3.51e-08 
999.11 1.03e-21 2.95e-14 6.77e-07 1.00e+00 8.52e-06 
1267.34 3.57e-22 1.12e-14 3.38e-07 1.00e+00 1.34e-04 
1514.05 1.84e-22 6.11e-15 2.13e-07 9.99e-01 9.87e-04 
1808.80 9.24e-23 3.41e-15 1.41e-07 9.96e-01 4.07e-03 
1919.29 6.66e-23 2.51e-15 1.10e-07 9.81e-01 1.94e-02 
2160.92 3.91e-23 1.61e-15 8.09e-08 9.55e-01 4.48e-02 
2292.92 2.47e-23 1.07e-15 5.48e-08 8.02e-01 1.98e-01 
2432.98 1.91e-23 8.38e-16 4.53e-08 7.32e-01 2.68e-01 
2581.60 1.24e-23 6.02e-16 3.60e-08 6.70e-01 3.30e-01 
2739.29 1.13e-23 5.52e-16 3.32e-08 6.39e-01 3.61e-01 
2906.62 9.33e-24 4.73e-16 2.99e-08 6.13e-01 3.87e-01 
3084.17 7.89e-24 4.19e-16 2.80e-08 6.05e-01 3.95e-01 
3272.56 6.46e-24 3.68e-16 2.63e-08 6.04e-01 3.96e-01 
3472.46 5.91e-24 3.60e-16 2.72e-08 6.46e-01 3.54e-01 
3684.57 5.29e-24 3.49e-16 2.82e-08 6.92e-01 3.08e-01 
3909.64 4.55e-24 3.32e-16 2.90e-08 7.43e-01 2.57e-01 
4148.46 4.56e-24 3.48e-16 3.15e-08 7.97e-01 2.03e-01 
4401.86 5.83e-24 4.31e-16 3.71e-08 8.54e-01 1.46e-01 
4670.75 6.28e-24 4.72e-16 4.08e-08 8.97e-01 1.03e-01 
4956.05 5.06e-24 4.23e-16 4.00e-08 9.19e-01 8.12e-02 
5258.79 4.12e-24 3.76e-16 3.89e-08 9.33e-01 6.73e-02 
5580.02 3.83e-24 3.70e-16 4.00e-08 9.52e-01 4.76e-02 
5920.87 3.50e-24 3.61e-16 4.11e-08 9.67e-01 3.32e-02 
6282.54 3.44e-24 3.69e-16 4.33e-08 9.78e-01 2.17e-02 
6666.30 3.62e-24 4.02e-16 4.72e-08 9.87e-01 1.28e-02 
7073.50 3.98e-24 4.54e-16 5.32e-08 9.94e-01 6.15e-03 
7505.58 4.24e-24 5.09e-16 6.06e-08 9.98e-01 2.45e-03 
7964.05 5.34e-24 6.62e-16 7.64e-08 9.99e-01 6.36e-04 
8450.53 7.31e-24 9.43e-16 1.03e-07 1.00e+00 1.15e-04 
8966.72 1.25e-23 1.61e-15 1.57e-07 1.00e+00 1.54e-05 
9514.44 2.91e-23 3.67e-15 2.91e-07 1.00e+00 9.91e-07 
10095.62 1.02e-22 1.23e-14 7.05e-07 1.00e+00 1.95e-08 
10712.30 5.06e-22 6.12e-14 2.22e-06 1.00e+00 1.02e-10 
11366.65 5.77e-21 6.85e-13 1.14e-05 1.00e+00 7.76e-14 
12061.10 1.23e-19 1.65e-11 9.56e-05 1.00e+00 3.53e-18 
12793.43 5.29e-18 7.28e-10 1.08e-03 9.99e-01 5.68e-23 
13528.61 7.64e-16 9.50e-08 2.31e-02 9.77e-01 8.93e-29 
14194.74 9.00e-14 9.91e-06 3.57e-01 6.43e-01 2.53e-31 
14757.77 1.41e-12 1.23e-04 8.81e-01 1.19e-01 4.45e-32 
15240.48 1.07e-11 6.16e-04 9.86e-01 1.34e-02 7.25e-33 
15646.99 8.87e-11 2.84e-03 9.96e-01 1.54e-03 1.14e-33 
15960.30 1.15e-09 1.67e-02 9.83e-01 1.29e-04 1.48e-34 
16187.41 5.50e-09 5.00e-02 9.50e-01 2.50e-05 5.79e-35 
16354.17 2.31e-08 1.46e-01 8.54e-01 3.71e-06 1.73e-35 
16484.18 3.73e-08 2.22e-01 7.78e-01 1.51e-06 2.30e-35 
16593.12 4.82e-08 2.90e-01 7.10e-01 7.37e-07 2.10e-35 
16691.99 8.59e-08 4.51e-01 5.49e-01 1.95e-07 1.16e-35 
16788.59 1.10e-07 5.65e-01 4.35e-01 7.33e-08 1.66e-35 
16888.37 1.36e-07 6.59e-01 3.41e-01 3.02e-08 6.44e-36 
16998.79 1.85e-07 7.88e-01 2.12e-01 6.92e-09 2.25e-36 
17146.37 2.45e-07 8.84e-01 1.16e-01 1.29e-09 3.32e-36 
17415.23 2.89e-07 9.49e-01 5.05e-02 1.26e-10 2.58e-36 
17888.12 4.11e-07 9.89e-01 1.08e-02 2.05e-12 1.62e-36 
18532.37 6.31e-07 9.99e-01 1.13e-03 7.01e-15 3.04e-37 
19260.76 8.98e-07 1.00e+00 1.62e-04 3.67e-17 2.68e-37 
20034.10 7.53e-07 1.00e+00 3.20e-05 3.47e-19 1.34e-37 
20838.00 7.37e-07 1.00e+00 5.59e-06 3.06e-21 1.62e-37 
21647.97 1.21e-06 1.00e+00 1.62e-06 2.37e-22 1.84e-37 
22447.94 1.16e-06 1.00e+00 4.88e-07 6.04e-24 2.28e-37 
23245.88 1.42e-06 1.00e+00 1.28e-07 9.04e-26 2.96e-37 
24052.47 1.02e-06 1.00e+00 4.20e-08 5.60e-27 3.85e-37 
24867.72 1.67e-06 1.00e+00 1.76e-08 2.59e-27 5.01e-37 
25698.86 1.60e-06 1.00e+00 5.17e-09 2.68e-27 6.78e-37 
26587.16 1.93e-06 1.00e+00 2.98e-09 1.26e-26 1.01e-36 
27637.54 4.97e-06 1.00e+00 6.75e-10 2.43e-26 1.79e-36 
28986.97 5.67e-06 1.00e+00 1.73e-10 8.93e-26 4.26e-36 
#TIME: 4.68 
#NVEL: 67 
#vel_mid[km/s] al0 al1 al2 al3 al4 
440.10 2.52e-21 7.95e-14 1.45e-06 1.00e+00 3.79e-08 
999.11 7.83e-22 2.43e-14 6.08e-07 1.00e+00 1.07e-05 
1267.34 2.86e-22 9.81e-15 3.15e-07 1.00e+00 1.16e-04 
1514.05 1.56e-22 5.49e-15 2.02e-07 9.99e-01 9.47e-04 
1808.80 8.27e-23 3.18e-15 1.38e-07 9.96e-01 3.88e-03 
1919.29 5.34e-23 2.19e-15 1.04e-07 9.84e-01 1.65e-02 
2160.92 3.75e-23 1.60e-15 8.19e-08 9.61e-01 3.91e-02 
2292.92 2.35e-23 1.06e-15 5.61e-08 8.31e-01 1.69e-01 
2432.98 1.63e-23 7.96e-16 4.61e-08 7.82e-01 2.18e-01 
2581.60 1.32e-23 6.50e-16 3.93e-08 7.16e-01 2.84e-01 
2739.29 9.39e-24 5.04e-16 3.31e-08 6.77e-01 3.23e-01 
2906.62 8.81e-24 4.74e-16 3.15e-08 6.57e-01 3.43e-01 
3084.17 7.66e-24 4.29e-16 2.99e-08 6.53e-01 3.47e-01 
3272.56 6.54e-24 3.88e-16 2.87e-08 6.60e-01 3.40e-01 
3472.46 5.83e-24 3.72e-16 2.91e-08 6.94e-01 3.06e-01 
3684.57 5.35e-24 3.66e-16 3.04e-08 7.41e-01 2.59e-01 
3909.64 4.51e-24 3.42e-16 3.09e-08 7.87e-01 2.13e-01 
4148.46 4.49e-24 3.58e-16 3.33e-08 8.36e-01 1.64e-01 
4401.86 5.66e-24 4.33e-16 3.85e-08 8.82e-01 1.18e-01 
4670.75 5.74e-24 4.56e-16 4.13e-08 9.15e-01 8.46e-02 
4956.05 4.79e-24 4.16e-16 4.08e-08 9.34e-01 6.59e-02 
5258.79 3.99e-24 3.77e-16 4.00e-08 9.47e-01 5.29e-02 
5580.02 3.45e-24 3.54e-16 4.02e-08 9.62e-01 3.78e-02 
5920.87 3.32e-24 3.57e-16 4.19e-08 9.74e-01 2.56e-02 
6282.54 3.01e-24 3.47e-16 4.30e-08 9.83e-01 1.67e-02 
6666.30 3.32e-24 3.88e-16 4.76e-08 9.90e-01 9.71e-03 
7073.50 3.90e-24 4.59e-16 5.49e-08 9.95e-01 4.55e-03 
7505.58 4.07e-24 5.12e-16 6.25e-08 9.98e-01 1.67e-03 
7964.05 4.82e-24 6.42e-16 7.76e-08 1.00e+00 4.12e-04 
8450.53 7.38e-24 9.86e-16 1.10e-07 1.00e+00 7.30e-05 
8966.72 1.31e-23 1.73e-15 1.69e-07 1.00e+00 1.10e-05 
9514.44 3.00e-23 3.94e-15 3.14e-07 1.00e+00 6.09e-07 
10095.62 1.07e-22 1.36e-14 7.71e-07 1.00e+00 1.10e-08 
10712.30 5.63e-22 7.08e-14 2.50e-06 1.00e+00 5.14e-11 
11366.65 6.76e-21 8.38e-13 1.32e-05 1.00e+00 3.40e-14 
12061.10 1.43e-19 2.02e-11 1.11e-04 1.00e+00 1.38e-18 
12793.43 6.78e-18 9.59e-10 1.30e-03 9.99e-01 2.28e-23 
13528.61 1.00e-15 1.29e-07 2.81e-02 9.72e-01 2.20e-29 
14194.74 1.12e-13 1.26e-05 4.04e-01 5.96e-01 2.56e-31 
14757.77 1.58e-12 1.39e-04 8.98e-01 1.02e-01 4.56e-32 
15240.48 1.14e-11 6.76e-04 9.88e-01 1.14e-02 7.35e-33 
15646.99 9.91e-11 3.22e-03 9.96e-01 1.26e-03 1.06e-33 
15960.30 1.14e-09 1.70e-02 9.83e-01 1.21e-04 1.70e-34 
16187.41 5.64e-09 5.36e-02 9.46e-01 2.04e-05 4.43e-35 
16354.17 2.33e-08 1.56e-01 8.44e-01 3.21e-06 1.81e-35 
16484.18 3.75e-08 2.28e-01 7.72e-01 1.32e-06 1.30e-35 
16593.12 5.67e-08 3.28e-01 6.72e-01 5.15e-07 1.19e-35 
16691.99 6.81e-08 4.04e-01 5.96e-01 2.59e-07 2.02e-35 
16788.59 1.08e-07 5.37e-01 4.63e-01 8.46e-08 9.57e-36 
16888.37 1.31e-07 6.61e-01 3.39e-01 2.93e-08 9.56e-36 
16998.79 1.71e-07 7.74e-01 2.26e-01 7.50e-09 4.92e-36 
17146.37 2.03e-07 8.61e-01 1.39e-01 1.85e-09 5.66e-36 
17415.23 2.82e-07 9.48e-01 5.20e-02 1.35e-10 3.20e-36 
17888.12 4.04e-07 9.91e-01 9.43e-03 1.42e-12 3.67e-37 
18532.37 5.72e-07 9.99e-01 1.25e-03 7.68e-15 1.08e-37 
19260.76 7.41e-07 1.00e+00 1.57e-04 2.65e-17 1.19e-37 
20034.10 9.30e-07 1.00e+00 2.75e-05 3.30e-19 1.42e-37 
20838.00 7.44e-07 1.00e+00 7.17e-06 4.97e-21 1.72e-37 
21647.97 7.20e-07 1.00e+00 1.94e-06 1.96e-22 1.96e-37 
22447.94 1.19e-06 1.00e+00 4.84e-07 3.16e-24 2.42e-37 
23245.88 2.16e-06 1.00e+00 1.41e-07 1.13e-25 3.15e-37 
24052.47 2.16e-06 1.00e+00 6.50e-08 1.32e-26 4.09e-37 
24867.72 2.49e-06 1.00e+00 2.06e-08 2.95e-27 5.32e-37 
25698.86 1.89e-06 1.00e+00 6.69e-09 3.85e-27 7.20e-37 
26587.16 2.21e-06 1.00e+00 2.65e-09 6.83e-27 1.07e-36 
27637.54 2.51e-06 1.00e+00 7.47e-10 2.22e-26 1.90e-36 
28986.97 4.70e-06 1.00e+00 2.33e-10 1.19e-25 4.53e-36 
#TIME: 4.77 
#NVEL: 67 
#vel_mid[km/s] al0 al1 al2 al3 al4 
440.10 4.04e-21 9.90e-14 1.56e-06 1.00e+00 7.83e-05 
999.11 6.30e-22 2.07e-14 5.56e-07 1.00e+00 1.44e-05 
1267.34 2.58e-22 9.04e-15 3.04e-07 1.00e+00 1.53e-04 
1514.05 1.44e-22 5.19e-15 1.99e-07 9.99e-01 1.01e-03 
1808.80 7.75e-23 3.10e-15 1.37e-07 9.96e-01 3.54e-03 
1919.29 5.42e-23 2.22e-15 1.06e-07 9.84e-01 1.64e-02 
2160.92 3.60e-23 1.58e-15 8.29e-08 9.66e-01 3.40e-02 
2292.92 2.45e-23 1.11e-15 5.88e-08 8.50e-01 1.50e-01 
2432.98 1.90e-23 8.88e-16 5.00e-08 7.99e-01 2.01e-01 
2581.60 1.36e-23 6.91e-16 4.23e-08 7.60e-01 2.40e-01 
2739.29 1.10e-23 5.76e-16 3.71e-08 7.15e-01 2.85e-01 
2906.62 9.09e-24 5.01e-16 3.40e-08 7.00e-01 3.00e-01 
3084.17 7.78e-24 4.52e-16 3.24e-08 7.04e-01 2.96e-01 
3272.56 6.30e-24 3.96e-16 3.05e-08 7.07e-01 2.93e-01 
3472.46 5.90e-24 3.88e-16 3.13e-08 7.41e-01 2.59e-01 
3684.57 5.49e-24 3.86e-16 3.27e-08 7.86e-01 2.14e-01 
3909.64 4.52e-24 3.54e-16 3.28e-08 8.25e-01 1.75e-01 
4148.46 4.38e-24 3.62e-16 3.47e-08 8.66e-01 1.34e-01 
4401.86 5.18e-24 4.22e-16 3.92e-08 9.06e-01 9.41e-02 
4670.75 5.56e-24 4.58e-16 4.26e-08 9.32e-01 6.76e-02 
4956.05 4.73e-24 4.21e-16 4.23e-08 9.48e-01 5.16e-02 
5258.79 3.62e-24 3.62e-16 4.02e-08 9.59e-01 4.14e-02 
5580.02 3.27e-24 3.50e-16 4.09e-08 9.70e-01 2.98e-02 
5920.87 3.29e-24 3.63e-16 4.33e-08 9.81e-01 1.94e-02 
6282.54 3.11e-24 3.64e-16 4.51e-08 9.87e-01 1.29e-02 
6666.30 3.30e-24 3.98e-16 4.94e-08 9.93e-01 7.16e-03 
7073.50 3.87e-24 4.69e-16 5.69e-08 9.97e-01 3.31e-03 
7505.58 4.11e-24 5.31e-16 6.56e-08 9.99e-01 1.15e-03 
7964.05 4.77e-24 6.59e-16 8.12e-08 1.00e+00 2.94e-04 
8450.53 7.52e-24 1.04e-15 1.16e-07 1.00e+00 5.11e-05 
8966.72 1.32e-23 1.83e-15 1.80e-07 1.00e+00 6.47e-06 
9514.44 3.29e-23 4.41e-15 3.45e-07 1.00e+00 3.65e-07 
10095.62 1.13e-22 1.49e-14 8.43e-07 1.00e+00 6.16e-09 
10712.30 6.28e-22 8.23e-14 2.82e-06 1.00e+00 2.61e-11 
11366.65 8.11e-21 1.05e-12 1.55e-05 1.00e+00 1.40e-14 
12061.10 1.67e-19 2.48e-11 1.28e-04 1.00e+00 6.52e-19 
12793.43 8.41e-18 1.23e-09 1.54e-03 9.98e-01 9.17e-24 
13528.61 1.31e-15 1.74e-07 3.40e-02 9.66e-01 8.63e-30 
14194.74 1.35e-13 1.56e-05 4.51e-01 5.49e-01 2.62e-31 
14757.77 1.69e-12 1.53e-04 9.12e-01 8.75e-02 4.77e-32 
15240.48 1.22e-11 7.43e-04 9.89e-01 9.84e-03 7.91e-33 
15646.99 1.04e-10 3.49e-03 9.95e-01 1.05e-03 1.19e-33 
15960.30 1.15e-09 1.78e-02 9.82e-01 1.11e-04 1.77e-34 
16187.41 5.77e-09 5.59e-02 9.44e-01 1.94e-05 5.88e-35 
16354.17 1.96e-08 1.38e-01 8.62e-01 3.89e-06 3.06e-35 
16484.18 4.24e-08 2.60e-01 7.40e-01 1.18e-06 1.65e-35 
16593.12 4.98e-08 3.27e-01 6.73e-01 5.07e-07 1.79e-35 
16691.99 6.40e-08 4.04e-01 5.96e-01 2.65e-07 1.46e-35 
16788.59 1.10e-07 5.79e-01 4.21e-01 5.74e-08 6.76e-36 
16888.37 1.25e-07 6.51e-01 3.49e-01 3.16e-08 1.06e-35 
16998.79 1.66e-07 7.72e-01 2.28e-01 7.90e-09 6.99e-36 
17146.37 2.10e-07 8.68e-01 1.32e-01 1.63e-09 4.46e-36 
17415.23 2.75e-07 9.45e-01 5.47e-02 1.42e-10 6.13e-36 
17888.12 3.94e-07 9.90e-01 9.69e-03 1.56e-12 2.01e-36 
18532.37 5.15e-07 9.99e-01 1.21e-03 6.84e-15 3.14e-37 
19260.76 5.98e-07 1.00e+00 1.53e-04 2.64e-17 1.27e-37 
20034.10 7.85e-07 1.00e+00 2.49e-05 2.80e-19 1.51e-37 
20838.00 7.42e-07 1.00e+00 7.37e-06 5.82e-21 1.83e-37 
21647.97 1.02e-06 1.00e+00 1.86e-06 2.39e-22 2.08e-37 
22447.94 1.46e-06 1.00e+00 5.44e-07 5.72e-24 2.58e-37 
23245.88 1.22e-06 1.00e+00 2.04e-07 4.59e-25 3.35e-37 
24052.47 1.60e-06 1.00e+00 7.76e-08 1.70e-26 4.35e-37 
24867.72 1.73e-06 1.00e+00 2.30e-08 3.55e-27 5.66e-37 
25698.86 1.45e-06 1.00e+00 8.64e-09 4.85e-27 7.66e-37 
26587.16 1.31e-06 1.00e+00 2.99e-09 9.52e-27 1.14e-36 
27637.54 1.95e-06 1.00e+00 1.05e-09 3.24e-26 2.02e-36 
28986.97 4.32e-06 1.00e+00 2.84e-10 1.22e-25 4.82e-36 
#TIME: 4.87 
#NVEL: 67 
#vel_mid[km/s] al0 al1 al2 al3 al4 
440.10 3.00e-21 8.11e-14 1.37e-06 1.00e+00 8.59e-08 
999.11 4.96e-22 1.75e-14 5.08e-07 1.00e+00 1.01e-05 
1267.34 2.19e-22 8.20e-15 2.89e-07 1.00e+00 1.12e-04 
1514.05 1.37e-22 5.11e-15 1.99e-07 9.99e-01 7.60e-04 
1808.80 7.11e-23 2.94e-15 1.35e-07 9.97e-01 3.19e-03 
1919.29 5.04e-23 2.14e-15 1.06e-07 9.87e-01 1.29e-02 
2160.92 3.23e-23 1.50e-15 8.18e-08 9.70e-01 2.99e-02 
2292.92 2.36e-23 1.10e-15 6.04e-08 8.75e-01 1.25e-01 
2432.98 1.68e-23 8.47e-16 5.07e-08 8.38e-01 1.62e-01 
2581.60 1.39e-23 7.18e-16 4.47e-08 7.94e-01 2.06e-01 
2739.29 1.07e-23 5.90e-16 3.94e-08 7.66e-01 2.34e-01 
2906.62 9.06e-24 5.17e-16 3.61e-08 7.43e-01 2.57e-01 
3084.17 7.92e-24 4.76e-16 3.49e-08 7.49e-01 2.51e-01 
3272.56 6.29e-24 4.09e-16 3.25e-08 7.50e-01 2.50e-01 
3472.46 5.84e-24 4.01e-16 3.34e-08 7.88e-01 2.12e-01 
3684.57 5.06e-24 3.78e-16 3.36e-08 8.21e-01 1.79e-01 
3909.64 4.34e-24 3.56e-16 3.41e-08 8.59e-01 1.41e-01 
4148.46 4.03e-24 3.51e-16 3.53e-08 8.90e-01 1.10e-01 
4401.86 4.92e-24 4.17e-16 4.02e-08 9.24e-01 7.65e-02 
4670.75 5.48e-24 4.63e-16 4.40e-08 9.47e-01 5.30e-02 
4956.05 4.55e-24 4.22e-16 4.34e-08 9.60e-01 3.98e-02 
5258.79 3.44e-24 3.58e-16 4.11e-08 9.68e-01 3.24e-02 
5580.02 3.23e-24 3.54e-16 4.23e-08 9.77e-01 2.27e-02 
5920.87 2.83e-24 3.37e-16 4.27e-08 9.85e-01 1.53e-02 
6282.54 2.87e-24 3.54e-16 4.55e-08 9.90e-01 9.88e-03 
6666.30 3.20e-24 3.99e-16 5.07e-08 9.95e-01 5.36e-03 
7073.50 3.56e-24 4.58e-16 5.79e-08 9.98e-01 2.27e-03 
7505.58 4.10e-24 5.48e-16 6.87e-08 9.99e-01 7.89e-04 
7964.05 4.81e-24 6.87e-16 8.56e-08 1.00e+00 2.05e-04 
8450.53 7.48e-24 1.08e-15 1.23e-07 1.00e+00 3.19e-05 
8966.72 1.31e-23 1.90e-15 1.90e-07 1.00e+00 4.41e-06 
9514.44 3.20e-23 4.58e-15 3.66e-07 1.00e+00 2.16e-07 
10095.62 1.21e-22 1.66e-14 9.29e-07 1.00e+00 3.46e-09 
10712.30 7.14e-22 9.71e-14 3.20e-06 1.00e+00 1.31e-11 
11366.65 9.35e-21 1.27e-12 1.80e-05 1.00e+00 5.99e-15 
12061.10 2.02e-19 3.13e-11 1.51e-04 1.00e+00 2.66e-19 
12793.43 1.08e-17 1.64e-09 1.86e-03 9.98e-01 3.86e-24 
13528.61 1.64e-15 2.26e-07 4.03e-02 9.60e-01 5.91e-30 
14194.74 1.57e-13 1.85e-05 4.91e-01 5.09e-01 2.73e-31 
14757.77 1.85e-12 1.71e-04 9.26e-01 7.36e-02 4.90e-32 
15240.48 1.27e-11 7.89e-04 9.90e-01 8.75e-03 8.33e-33 
15646.99 1.13e-10 3.75e-03 9.95e-01 9.34e-04 1.26e-33 
15960.30 1.21e-09 1.92e-02 9.81e-01 9.44e-05 1.60e-34 
16187.41 6.19e-09 6.15e-02 9.38e-01 1.60e-05 4.92e-35 
16354.17 2.37e-08 1.67e-01 8.33e-01 2.70e-06 2.13e-35 
16484.18 3.57e-08 2.44e-01 7.56e-01 1.11e-06 2.12e-35 
16593.12 5.01e-08 3.32e-01 6.68e-01 4.94e-07 1.73e-35 
16691.99 8.33e-08 4.86e-01 5.14e-01 1.36e-07 1.17e-35 
16788.59 9.81e-08 5.61e-01 4.39e-01 6.43e-08 1.21e-35 
16888.37 1.28e-07 6.84e-01 3.16e-01 2.28e-08 5.44e-36 
16998.79 1.58e-07 7.73e-01 2.27e-01 7.37e-09 8.55e-36 
17146.37 1.82e-07 8.38e-01 1.62e-01 2.67e-09 8.87e-36 
17415.23 2.44e-07 9.41e-01 5.88e-02 1.60e-10 4.40e-36 
17888.12 3.52e-07 9.90e-01 1.00e-02 1.56e-12 1.78e-36 
18532.37 5.56e-07 9.99e-01 1.12e-03 5.72e-15 5.43e-37 
19260.76 6.74e-07 1.00e+00 1.76e-04 3.83e-17 3.20e-37 
20034.10 6.59e-07 1.00e+00 3.22e-05 3.64e-19 1.61e-37 
20838.00 8.68e-07 1.00e+00 7.06e-06 5.39e-21 1.95e-37 
21647.97 7.12e-07 1.00e+00 1.91e-06 1.69e-22 2.21e-37 
22447.94 8.51e-07 1.00e+00 6.81e-07 1.16e-23 2.74e-37 
23245.88 1.33e-06 1.00e+00 2.27e-07 8.44e-25 3.56e-37 
24052.47 1.83e-06 1.00e+00 6.43e-08 1.44e-26 4.63e-37 
24867.72 1.37e-06 1.00e+00 2.50e-08 3.63e-27 6.02e-37 
25698.86 3.51e-06 1.00e+00 9.92e-09 5.50e-27 8.15e-37 
26587.16 5.68e-07 1.00e+00 5.00e-09 1.56e-26 1.21e-36 
27637.54 7.47e-07 1.00e+00 1.24e-09 2.56e-26 2.15e-36 
28986.97 5.22e-07 1.00e+00 3.25e-10 8.22e-26 5.13e-36 
#TIME: 4.97 
#NVEL: 67 
#vel_mid[km/s] al0 al1 al2 al3 al4 
440.10 2.20e-21 6.30e-14 1.18e-06 1.00e+00 1.37e-07 
999.11 4.17e-22 1.54e-14 4.75e-07 1.00e+00 9.27e-06 
1267.34 1.95e-22 7.52e-15 2.78e-07 1.00e+00 1.54e-04 
1514.05 1.28e-22 4.93e-15 1.97e-07 9.99e-01 7.59e-04 
1808.80 6.81e-23 2.90e-15 1.36e-07 9.97e-01 2.76e-03 
1919.29 5.36e-23 2.28e-15 1.10e-07 9.89e-01 1.13e-02 
2160.92 3.23e-23 1.52e-15 8.34e-08 9.72e-01 2.77e-02 
2292.92 2.47e-23 1.16e-15 6.33e-08 8.92e-01 1.08e-01 
2432.98 1.79e-23 9.06e-16 5.37e-08 8.58e-01 1.42e-01 
2581.60 1.40e-23 7.39e-16 4.70e-08 8.28e-01 1.72e-01 
2739.29 1.20e-23 6.54e-16 4.32e-08 8.03e-01 1.97e-01 
2906.62 9.43e-24 5.49e-16 3.88e-08 7.84e-01 2.16e-01 
3084.17 8.07e-24 4.96e-16 3.72e-08 7.90e-01 2.10e-01 
3272.56 6.46e-24 4.32e-16 3.49e-08 7.93e-01 2.07e-01 
3472.46 5.90e-24 4.20e-16 3.56e-08 8.27e-01 1.73e-01 
3684.57 5.01e-24 3.87e-16 3.54e-08 8.53e-01 1.47e-01 
3909.64 4.07e-24 3.51e-16 3.50e-08 8.85e-01 1.15e-01 
4148.46 3.85e-24 3.50e-16 3.64e-08 9.13e-01 8.75e-02 
4401.86 4.76e-24 4.18e-16 4.14e-08 9.40e-01 5.99e-02 
4670.75 5.41e-24 4.71e-16 4.55e-08 9.59e-01 4.07e-02 
