#NTIMES: 145 
#NSTAGES: 5 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] k0 k1 k2 k3 k4 
25698.86 5.69e-10 1.00e+00 8.52e-23 7.35e-29 1.08e-32 
26587.16 6.30e-10 1.00e+00 1.13e-22 1.79e-26 1.68e-32 
27637.54 6.84e-10 1.00e+00 1.91e-23 5.32e-27 2.96e-32 
28986.97 6.99e-10 1.00e+00 2.22e-23 9.17e-32 6.53e-32 
#TIME: 16.31 
#NVEL: 67 
#vel_mid[km/s] k0 k1 k2 k3 k4 
440.10 1.18e-17 1.44e-08 8.45e-03 9.64e-01 2.77e-02 
999.11 1.11e-17 1.35e-08 8.12e-03 9.62e-01 3.03e-02 
1267.34 1.03e-17 1.25e-08 7.78e-03 9.61e-01 3.09e-02 
1514.05 1.09e-17 1.27e-08 7.79e-03 9.62e-01 3.00e-02 
1808.80 8.70e-18 1.06e-08 7.05e-03 9.59e-01 3.37e-02 
1919.29 8.22e-18 9.97e-09 6.77e-03 9.56e-01 3.72e-02 
2160.92 7.56e-18 9.56e-09 6.67e-03 9.58e-01 3.56e-02 
2292.92 6.68e-18 8.83e-09 6.43e-03 9.56e-01 3.72e-02 
2432.98 6.12e-18 8.48e-09 6.32e-03 9.56e-01 3.75e-02 
2581.60 6.27e-18 8.99e-09 6.63e-03 9.59e-01 3.48e-02 
2739.29 6.36e-18 9.24e-09 6.73e-03 9.59e-01 3.46e-02 
2906.62 7.55e-18 1.12e-08 7.57e-03 9.61e-01 3.14e-02 
3084.17 7.93e-18 1.25e-08 8.19e-03 9.63e-01 2.92e-02 
3272.56 8.09e-18 1.40e-08 8.94e-03 9.65e-01 2.60e-02 
3472.46 9.14e-18 1.76e-08 1.05e-02 9.68e-01 2.16e-02 
3684.57 1.08e-17 2.38e-08 1.30e-02 9.70e-01 1.65e-02 
3909.64 1.28e-17 3.29e-08 1.62e-02 9.71e-01 1.28e-02 
4148.46 1.98e-17 5.39e-08 2.22e-02 9.69e-01 8.62e-03 
4401.86 4.46e-17 1.15e-07 3.42e-02 9.61e-01 4.62e-03 
4670.75 9.30e-17 2.39e-07 5.26e-02 9.45e-01 2.30e-03 
4956.05 1.41e-16 4.10e-07 7.36e-02 9.25e-01 1.29e-03 
5258.79 1.93e-16 6.48e-07 9.85e-02 9.01e-01 7.84e-04 
5580.02 4.17e-16 1.54e-06 1.64e-01 8.36e-01 3.24e-04 
5920.87 9.41e-16 3.68e-06 2.62e-01 7.38e-01 1.72e-04 
6282.54 2.15e-15 8.96e-06 4.09e-01 5.91e-01 4.38e-05 
6666.30 5.43e-15 2.30e-05 6.14e-01 3.86e-01 1.82e-05 
7073.50 1.34e-14 5.74e-05 7.97e-01 2.03e-01 7.41e-07 
7505.58 3.00e-14 1.34e-04 9.22e-01 7.76e-02 7.13e-08 
7964.05 7.71e-14 3.49e-04 9.72e-01 2.80e-02 5.33e-09 
8450.53 2.53e-13 1.11e-03 9.94e-01 5.22e-03 9.43e-11 
8966.72 9.13e-13 3.98e-03 9.95e-01 7.78e-04 1.02e-12 
9514.44 4.92e-12 2.17e-02 9.78e-01 4.16e-05 1.59e-15 
10095.62 4.64e-11 1.90e-01 8.10e-01 1.07e-06 3.27e-19 
10712.30 2.24e-10 8.02e-01 1.98e-01 4.26e-09 4.93e-24 
11366.65 3.04e-10 9.90e-01 9.61e-03 2.56e-12 7.81e-30 
12061.10 3.09e-10 9.99e-01 5.00e-04 1.34e-15 9.54e-34 
12793.43 3.33e-10 1.00e+00 3.13e-05 1.36e-18 4.15e-34 
13528.61 3.68e-10 1.00e+00 2.18e-06 1.49e-21 1.34e-34 
14194.74 3.89e-10 1.00e+00 2.07e-07 1.13e-23 6.50e-35 
14757.77 3.92e-10 1.00e+00 3.20e-08 2.75e-26 4.65e-35 
15240.48 5.01e-10 1.00e+00 5.33e-09 5.17e-28 3.52e-35 
15646.99 7.92e-10 1.00e+00 7.81e-10 4.52e-29 2.80e-35 
15960.30 1.50e-09 1.00e+00 1.09e-10 1.70e-29 2.28e-35 
16187.41 2.13e-09 1.00e+00 1.94e-11 9.83e-30 2.51e-35 
16354.17 2.61e-09 1.00e+00 4.59e-12 8.99e-30 3.04e-35 
16484.18 2.68e-09 1.00e+00 1.89e-12 9.43e-30 4.04e-35 
16593.12 2.50e-09 1.00e+00 1.17e-12 1.48e-29 5.60e-35 
16691.99 2.39e-09 1.00e+00 6.37e-13 2.18e-29 7.49e-35 
16788.59 2.39e-09 1.00e+00 5.20e-13 3.08e-29 9.73e-35 
16888.37 2.31e-09 1.00e+00 2.46e-13 2.29e-29 1.27e-34 
16998.79 2.22e-09 1.00e+00 9.65e-14 4.13e-29 1.74e-34 
17146.37 2.39e-09 1.00e+00 4.70e-14 3.96e-29 2.55e-34 
17415.23 2.25e-09 1.00e+00 1.67e-14 6.16e-29 4.47e-34 
17888.12 1.91e-09 1.00e+00 2.97e-15 1.79e-28 1.21e-33 
18532.37 1.83e-09 1.00e+00 3.57e-16 3.06e-28 3.24e-33 
19260.76 1.97e-09 1.00e+00 5.02e-17 3.66e-28 6.51e-33 
20034.10 1.42e-09 1.00e+00 8.87e-17 6.79e-27 7.57e-33 
20838.00 1.19e-09 1.00e+00 1.89e-18 4.55e-28 5.15e-33 
21647.97 1.03e-09 1.00e+00 2.58e-19 1.23e-28 3.33e-33 
22447.94 7.50e-10 1.00e+00 6.63e-20 6.99e-29 3.22e-33 
23245.88 6.36e-10 1.00e+00 7.85e-21 1.73e-29 4.02e-33 
24052.47 5.73e-10 1.00e+00 5.35e-22 8.07e-30 5.55e-33 
24867.72 5.51e-10 1.00e+00 2.63e-22 1.81e-28 7.87e-33 
25698.86 5.71e-10 1.00e+00 1.26e-22 1.76e-27 1.15e-32 
26587.16 6.11e-10 1.00e+00 5.80e-23 1.90e-27 1.79e-32 
27637.54 7.31e-10 1.00e+00 4.66e-23 3.40e-27 3.15e-32 
28986.97 7.36e-10 1.00e+00 2.15e-23 9.74e-32 6.94e-32 
#TIME: 16.64 
#NVEL: 67 
#vel_mid[km/s] k0 k1 k2 k3 k4 
440.10 1.77e-17 2.21e-08 1.10e-02 9.68e-01 2.08e-02 
999.11 1.67e-17 2.09e-08 1.06e-02 9.68e-01 2.15e-02 
1267.34 1.48e-17 1.85e-08 9.90e-03 9.65e-01 2.46e-02 
1514.05 1.64e-17 1.97e-08 1.01e-02 9.66e-01 2.37e-02 
1808.80 1.33e-17 1.67e-08 9.30e-03 9.65e-01 2.59e-02 
1919.29 1.27e-17 1.60e-08 9.09e-03 9.65e-01 2.58e-02 
2160.92 1.17e-17 1.53e-08 8.90e-03 9.64e-01 2.68e-02 
2292.92 1.04e-17 1.43e-08 8.66e-03 9.64e-01 2.71e-02 
2432.98 9.74e-18 1.40e-08 8.64e-03 9.64e-01 2.70e-02 
2581.60 9.89e-18 1.46e-08 8.88e-03 9.64e-01 2.68e-02 
2739.29 1.08e-17 1.61e-08 9.39e-03 9.65e-01 2.55e-02 
2906.62 1.27e-17 1.94e-08 1.06e-02 9.68e-01 2.17e-02 
3084.17 1.31e-17 2.16e-08 1.15e-02 9.69e-01 1.90e-02 
3272.56 1.33e-17 2.47e-08 1.28e-02 9.71e-01 1.62e-02 
3472.46 1.57e-17 3.22e-08 1.53e-02 9.72e-01 1.32e-02 
3684.57 1.89e-17 4.33e-08 1.86e-02 9.71e-01 1.07e-02 
3909.64 2.42e-17 6.46e-08 2.45e-02 9.68e-01 7.12e-03 
4148.46 3.83e-17 1.07e-07 3.34e-02 9.62e-01 4.71e-03 
4401.86 8.75e-17 2.31e-07 5.20e-02 9.45e-01 2.60e-03 
4670.75 1.89e-16 4.96e-07 8.06e-02 9.18e-01 1.30e-03 
4956.05 2.69e-16 8.11e-07 1.09e-01 8.90e-01 7.59e-04 
5258.79 3.90e-16 1.35e-06 1.50e-01 8.49e-01 4.32e-04 
5580.02 8.08e-16 3.03e-06 2.35e-01 7.65e-01 1.91e-04 
5920.87 1.79e-15 7.19e-06 3.69e-01 6.31e-01 9.54e-05 
6282.54 3.90e-15 1.66e-05 5.42e-01 4.58e-01 1.49e-05 
6666.30 8.36e-15 3.64e-05 7.07e-01 2.93e-01 4.38e-06 
7073.50 1.96e-14 8.59e-05 8.64e-01 1.36e-01 2.73e-07 
7505.58 4.16e-14 1.90e-04 9.45e-01 5.48e-02 2.79e-08 
7964.05 1.05e-13 4.92e-04 9.86e-01 1.39e-02 1.15e-09 
8450.53 3.55e-13 1.60e-03 9.95e-01 3.56e-03 3.62e-11 
8966.72 1.28e-12 5.81e-03 9.94e-01 5.35e-04 5.88e-13 
9514.44 7.19e-12 3.25e-02 9.67e-01 5.64e-05 1.61e-15 
10095.62 6.40e-11 2.66e-01 7.34e-01 4.72e-07 5.68e-20 
10712.30 2.42e-10 8.64e-01 1.36e-01 1.38e-09 5.33e-25 
11366.65 3.02e-10 9.94e-01 6.07e-03 7.91e-13 6.13e-31 
12061.10 3.07e-10 1.00e+00 3.26e-04 4.99e-16 1.01e-33 
12793.43 3.31e-10 1.00e+00 2.05e-05 4.72e-19 4.41e-34 
13528.61 3.69e-10 1.00e+00 1.42e-06 4.88e-22 1.43e-34 
14194.74 3.91e-10 1.00e+00 1.34e-07 1.66e-24 6.91e-35 
14757.77 3.96e-10 1.00e+00 2.17e-08 1.38e-26 4.94e-35 
15240.48 5.03e-10 1.00e+00 3.50e-09 1.75e-28 3.74e-35 
15646.99 7.99e-10 1.00e+00 5.18e-10 4.39e-29 2.98e-35 
15960.30 1.56e-09 1.00e+00 6.07e-11 1.37e-29 2.43e-35 
16187.41 2.30e-09 1.00e+00 9.01e-12 7.39e-30 2.66e-35 
16354.17 2.74e-09 1.00e+00 2.70e-12 9.48e-30 3.23e-35 
16484.18 2.81e-09 1.00e+00 1.39e-12 1.23e-29 4.29e-35 
16593.12 2.59e-09 1.00e+00 1.01e-12 2.34e-29 5.95e-35 
16691.99 2.50e-09 1.00e+00 4.73e-13 2.39e-29 7.97e-35 
16788.59 2.46e-09 1.00e+00 3.05e-13 2.31e-29 1.03e-34 
16888.37 2.38e-09 1.00e+00 2.11e-13 4.93e-29 1.35e-34 
16998.79 2.32e-09 1.00e+00 9.60e-14 7.85e-29 1.85e-34 
17146.37 2.34e-09 1.00e+00 3.99e-14 8.23e-29 2.71e-34 
17415.23 2.25e-09 1.00e+00 2.18e-14 1.97e-28 4.75e-34 
17888.12 2.28e-09 1.00e+00 3.63e-15 3.87e-28 1.29e-33 
18532.37 2.01e-09 1.00e+00 6.53e-16 1.75e-27 3.44e-33 
19260.76 1.79e-09 1.00e+00 4.04e-17 1.50e-27 6.92e-33 
20034.10 2.02e-09 1.00e+00 1.21e-17 2.14e-28 8.05e-33 
20838.00 2.50e-09 1.00e+00 4.36e-18 2.33e-27 5.47e-33 
21647.97 8.66e-10 1.00e+00 1.70e-19 3.88e-28 3.54e-33 
22447.94 7.39e-10 1.00e+00 4.71e-20 5.45e-28 3.42e-33 
23245.88 1.72e-09 1.00e+00 3.09e-20 2.32e-27 4.28e-33 
24052.47 5.73e-10 1.00e+00 1.68e-21 2.33e-27 5.90e-33 
24867.72 2.01e-09 1.00e+00 8.17e-21 1.35e-26 8.37e-33 
25698.86 1.33e-09 1.00e+00 4.31e-22 7.54e-28 1.22e-32 
26587.16 6.56e-10 1.00e+00 1.77e-22 2.73e-27 1.90e-32 
27637.54 6.75e-10 1.00e+00 1.60e-23 1.34e-28 3.35e-32 
28986.97 7.98e-10 1.00e+00 2.22e-23 9.01e-27 7.38e-32 
#TIME: 16.99 
#NVEL: 67 
#vel_mid[km/s] k0 k1 k2 k3 k4 
440.10 2.67e-17 3.50e-08 1.47e-02 9.70e-01 1.51e-02 
999.11 2.57e-17 3.35e-08 1.44e-02 9.71e-01 1.47e-02 
1267.34 2.45e-17 3.12e-08 1.36e-02 9.70e-01 1.63e-02 
1514.05 2.84e-17 3.47e-08 1.45e-02 9.71e-01 1.50e-02 
1808.80 2.24e-17 2.88e-08 1.30e-02 9.70e-01 1.72e-02 
1919.29 2.16e-17 2.79e-08 1.28e-02 9.69e-01 1.79e-02 
2160.92 1.90e-17 2.56e-08 1.22e-02 9.69e-01 1.85e-02 
2292.92 1.73e-17 2.44e-08 1.20e-02 9.69e-01 1.89e-02 
2432.98 1.52e-17 2.29e-08 1.17e-02 9.69e-01 1.94e-02 
2581.60 1.63e-17 2.52e-08 1.24e-02 9.70e-01 1.74e-02 
2739.29 1.75e-17 2.78e-08 1.33e-02 9.72e-01 1.52e-02 
2906.62 2.08e-17 3.42e-08 1.51e-02 9.71e-01 1.36e-02 
3084.17 2.19e-17 3.86e-08 1.64e-02 9.72e-01 1.20e-02 
3272.56 2.30e-17 4.47e-08 1.83e-02 9.71e-01 1.07e-02 
3472.46 2.81e-17 6.06e-08 2.25e-02 9.70e-01 8.02e-03 
3684.57 3.57e-17 8.63e-08 2.85e-02 9.65e-01 6.13e-03 
3909.64 4.63e-17 1.28e-07 3.69e-02 9.59e-01 3.96e-03 
4148.46 7.54e-17 2.19e-07 5.10e-02 9.47e-01 2.37e-03 
4401.86 1.75e-16 4.78e-07 7.96e-02 9.19e-01 1.31e-03 
4670.75 3.59e-16 9.86e-07 1.20e-01 8.79e-01 6.02e-04 
4956.05 5.49e-16 1.69e-06 1.66e-01 8.34e-01 4.08e-04 
5258.79 7.66e-16 2.73e-06 2.23e-01 7.77e-01 2.77e-04 
5580.02 1.58e-15 6.08e-06 3.41e-01 6.59e-01 9.07e-05 
5920.87 3.28e-15 1.35e-05 4.95e-01 5.05e-01 3.00e-05 
6282.54 6.18e-15 2.71e-05 6.39e-01 3.61e-01 7.52e-06 
6666.30 1.30e-14 5.81e-05 8.04e-01 1.96e-01 6.79e-07 
7073.50 2.83e-14 1.27e-04 9.14e-01 8.57e-02 1.08e-06 
7505.58 5.88e-14 2.75e-04 9.70e-01 3.01e-02 7.03e-09 
7964.05 1.49e-13 7.13e-04 9.91e-01 8.16e-03 3.12e-10 
8450.53 5.04e-13 2.34e-03 9.96e-01 2.11e-03 1.15e-11 
8966.72 1.84e-12 8.64e-03 9.91e-01 2.23e-04 1.03e-13 
9514.44 1.07e-11 4.98e-02 9.50e-01 1.09e-05 6.14e-17 
10095.62 8.89e-11 3.76e-01 6.24e-01 1.96e-07 8.69e-21 
10712.30 2.48e-10 8.99e-01 1.01e-01 5.10e-10 1.24e-25 
11366.65 2.99e-10 9.95e-01 5.39e-03 3.33e-13 2.55e-31 
12061.10 3.06e-10 1.00e+00 2.05e-04 1.45e-16 1.08e-33 
12793.43 3.32e-10 1.00e+00 1.31e-05 1.44e-19 4.69e-34 
13528.61 3.71e-10 1.00e+00 9.29e-07 1.41e-22 1.52e-34 
14194.74 3.93e-10 1.00e+00 8.72e-08 4.17e-25 7.35e-35 
14757.77 3.99e-10 1.00e+00 1.45e-08 3.81e-27 5.26e-35 
15240.48 5.14e-10 1.00e+00 2.14e-09 1.19e-28 3.98e-35 
15646.99 8.43e-10 1.00e+00 2.51e-10 3.05e-29 3.17e-35 
15960.30 1.61e-09 1.00e+00 3.19e-11 1.29e-29 2.58e-35 
16187.41 2.31e-09 1.00e+00 8.86e-12 1.63e-29 2.83e-35 
16354.17 2.84e-09 1.00e+00 2.08e-12 1.21e-29 3.44e-35 
16484.18 2.90e-09 1.00e+00 1.18e-12 1.75e-29 4.57e-35 
16593.12 2.74e-09 1.00e+00 5.58e-13 1.38e-29 6.33e-35 
16691.99 2.58e-09 1.00e+00 2.71e-13 1.71e-29 8.47e-35 
16788.59 2.61e-09 1.00e+00 1.83e-13 2.47e-29 1.10e-34 
16888.37 2.43e-09 1.00e+00 5.92e-14 1.54e-29 1.44e-34 
16998.79 2.42e-09 1.00e+00 6.14e-14 4.54e-29 1.97e-34 
17146.37 2.46e-09 1.00e+00 2.65e-14 7.65e-29 2.89e-34 
17415.23 2.18e-09 1.00e+00 1.14e-14 6.78e-29 5.06e-34 
17888.12 1.99e-09 1.00e+00 1.74e-15 2.03e-28 1.37e-33 
18532.37 1.66e-09 1.00e+00 2.53e-16 3.39e-28 3.66e-33 
19260.76 1.85e-09 1.00e+00 4.01e-17 1.21e-27 7.36e-33 
20034.10 1.25e-09 1.00e+00 3.84e-17 5.62e-27 8.56e-33 
20838.00 9.45e-10 1.00e+00 7.89e-19 2.56e-28 5.82e-33 
21647.97 2.85e-09 1.00e+00 7.00e-19 8.37e-28 3.76e-33 
22447.94 7.22e-10 1.00e+00 1.70e-20 1.41e-28 3.64e-33 
23245.88 6.19e-10 1.00e+00 4.47e-21 7.87e-29 4.55e-33 
24052.47 5.66e-10 1.00e+00 3.52e-20 2.82e-26 6.28e-33 
24867.72 5.59e-10 1.00e+00 1.30e-22 8.66e-30 8.90e-33 
25698.86 5.96e-10 1.00e+00 4.53e-23 1.20e-28 1.30e-32 
26587.16 6.27e-10 1.00e+00 1.47e-23 6.92e-29 2.02e-32 
27637.54 6.81e-10 1.00e+00 1.76e-23 1.62e-27 3.56e-32 
28986.97 8.50e-10 1.00e+00 2.45e-23 1.83e-26 7.85e-32 
#TIME: 17.34 
#NVEL: 67 
#vel_mid[km/s] k0 k1 k2 k3 k4 
440.10 4.05e-17 5.62e-08 1.98e-02 9.71e-01 9.22e-03 
999.11 4.06e-17 5.56e-08 1.96e-02 9.70e-01 9.99e-03 
1267.34 3.91e-17 5.33e-08 1.91e-02 9.71e-01 9.84e-03 
1514.05 4.34e-17 5.73e-08 1.98e-02 9.71e-01 9.36e-03 
1808.80 3.59e-17 4.96e-08 1.83e-02 9.72e-01 1.02e-02 
1919.29 3.61e-17 5.01e-08 1.84e-02 9.72e-01 9.98e-03 
2160.92 3.25e-17 4.63e-08 1.77e-02 9.71e-01 1.13e-02 
2292.92 3.03e-17 4.50e-08 1.74e-02 9.71e-01 1.13e-02 
2432.98 2.48e-17 3.91e-08 1.62e-02 9.71e-01 1.26e-02 
2581.60 2.80e-17 4.52e-08 1.78e-02 9.71e-01 1.12e-02 
2739.29 2.94e-17 4.91e-08 1.88e-02 9.71e-01 1.04e-02 
2906.62 3.69e-17 6.29e-08 2.18e-02 9.69e-01 8.72e-03 
3084.17 4.01e-17 7.35e-08 2.43e-02 9.68e-01 7.49e-03 
3272.56 4.02e-17 8.34e-08 2.68e-02 9.66e-01 6.77e-03 
3472.46 5.10e-17 1.16e-07 3.34e-02 9.62e-01 4.77e-03 
3684.57 6.78e-17 1.70e-07 4.25e-02 9.54e-01 3.45e-03 
3909.64 9.14e-17 2.62e-07 5.65e-02 9.41e-01 2.07e-03 
4148.46 1.54e-16 4.60e-07 7.92e-02 9.20e-01 1.32e-03 
4401.86 3.43e-16 9.73e-07 1.19e-01 8.80e-01 8.00e-04 
4670.75 7.16e-16 2.03e-06 1.80e-01 8.19e-01 2.86e-04 
4956.05 1.06e-15 3.37e-06 2.41e-01 7.58e-01 1.19e-04 
5258.79 1.49e-15 5.45e-06 3.20e-01 6.80e-01 1.10e-04 
5580.02 2.84e-15 1.12e-05 4.54e-01 5.45e-01 4.21e-05 
5920.87 5.38e-15 2.29e-05 6.08e-01 3.92e-01 2.77e-05 
6282.54 9.96e-15 4.46e-05 7.57e-01 2.43e-01 1.19e-05 
6666.30 1.95e-14 8.87e-05 8.75e-01 1.25e-01 2.42e-07 
7073.50 4.05e-14 1.86e-04 9.47e-01 5.24e-02 3.28e-08 
7505.58 8.30e-14 3.97e-04 9.78e-01 2.12e-02 2.96e-09 
7964.05 2.11e-13 1.03e-03 9.94e-01 5.41e-03 9.79e-11 
8450.53 7.11e-13 3.41e-03 9.95e-01 1.44e-03 4.51e-12 
8966.72 2.69e-12 1.31e-02 9.87e-01 8.89e-05 1.03e-14 
9514.44 1.58e-11 7.55e-02 9.24e-01 5.27e-06 1.13e-17 
10095.62 1.17e-10 4.99e-01 5.01e-01 7.38e-08 1.10e-21 
10712.30 2.58e-10 9.43e-01 5.71e-02 1.41e-10 7.50e-27 
11366.65 2.96e-10 9.96e-01 4.23e-03 1.37e-13 1.72e-32 
12061.10 3.06e-10 1.00e+00 1.30e-04 5.02e-17 1.15e-33 
12793.43 3.35e-10 1.00e+00 8.39e-06 4.30e-20 4.99e-34 
13528.61 3.70e-10 1.00e+00 6.36e-07 8.27e-23 1.61e-34 
14194.74 3.94e-10 1.00e+00 5.68e-08 1.18e-25 7.82e-35 
14757.77 4.05e-10 1.00e+00 8.57e-09 1.27e-27 5.59e-35 
15240.48 5.27e-10 1.00e+00 1.23e-09 9.41e-29 4.23e-35 
15646.99 8.46e-10 1.00e+00 1.44e-10 3.99e-29 3.37e-35 
15960.30 1.71e-09 1.00e+00 1.99e-11 1.60e-29 2.75e-35 
16187.41 2.49e-09 1.00e+00 3.74e-12 7.16e-30 3.01e-35 
16354.17 3.02e-09 1.00e+00 7.93e-13 5.74e-30 3.66e-35 
16484.18 3.03e-09 1.00e+00 2.77e-13 3.89e-30 4.86e-35 
16593.12 2.85e-09 1.00e+00 1.90e-13 7.54e-30 6.73e-35 
16691.99 2.81e-09 1.00e+00 2.18e-13 2.69e-29 9.01e-35 
16788.59 2.78e-09 1.00e+00 7.19e-14 1.34e-29 1.17e-34 
16888.37 2.63e-09 1.00e+00 8.11e-14 7.43e-29 1.53e-34 
16998.79 2.41e-09 1.00e+00 1.91e-14 2.23e-29 2.09e-34 
17146.37 2.39e-09 1.00e+00 2.98e-14 1.03e-28 3.07e-34 
17415.23 2.51e-09 1.00e+00 3.60e-15 4.35e-29 5.38e-34 
17888.12 2.52e-09 1.00e+00 2.99e-15 6.99e-28 1.46e-33 
18532.37 1.62e-09 1.00e+00 1.10e-16 4.40e-28 3.89e-33 
19260.76 1.39e-09 1.00e+00 1.73e-17 6.58e-28 7.83e-33 
20034.10 1.42e-09 1.00e+00 2.79e-18 1.76e-28 9.10e-33 
20838.00 9.29e-10 1.00e+00 5.65e-19 1.23e-27 6.19e-33 
21647.97 8.17e-10 1.00e+00 6.44e-20 5.02e-29 4.00e-33 
22447.94 7.14e-10 1.00e+00 1.33e-19 3.84e-27 3.87e-33 
23245.88 6.15e-10 1.00e+00 3.42e-19 1.35e-25 4.84e-33 
24052.47 5.69e-10 1.00e+00 1.53e-21 8.65e-29 6.67e-33 
24867.72 5.61e-10 1.00e+00 2.16e-23 1.36e-29 9.47e-33 
25698.86 5.99e-10 1.00e+00 4.46e-23 1.76e-27 1.38e-32 
26587.16 6.73e-10 1.00e+00 2.21e-23 8.39e-27 2.15e-32 
27637.54 6.52e-10 1.00e+00 1.84e-23 5.32e-32 3.78e-32 
28986.97 7.94e-10 1.00e+00 2.82e-23 9.42e-27 8.35e-32 
#TIME: 17.70 
#NVEL: 67 
#vel_mid[km/s] k0 k1 k2 k3 k4 
440.10 5.80e-17 8.60e-08 2.57e-02 9.68e-01 6.71e-03 
999.11 6.36e-17 9.14e-08 2.65e-02 9.67e-01 6.63e-03 
1267.34 6.60e-17 9.25e-08 2.65e-02 9.67e-01 6.81e-03 
1514.05 7.34e-17 9.95e-08 2.75e-02 9.66e-01 6.33e-03 
1808.80 6.43e-17 9.09e-08 2.63e-02 9.67e-01 6.54e-03 
1919.29 6.50e-17 9.36e-08 2.70e-02 9.67e-01 6.18e-03 
2160.92 6.04e-17 8.81e-08 2.60e-02 9.67e-01 6.97e-03 
2292.92 5.60e-17 8.64e-08 2.59e-02 9.67e-01 6.76e-03 
2432.98 4.94e-17 7.87e-08 2.46e-02 9.67e-01 8.09e-03 
2581.60 5.25e-17 8.79e-08 2.66e-02 9.67e-01 6.54e-03 
2739.29 5.43e-17 9.35e-08 2.77e-02 9.66e-01 6.35e-03 
2906.62 6.45e-17 1.18e-07 3.20e-02 9.63e-01 4.93e-03 
3084.17 7.31e-17 1.44e-07 3.65e-02 9.59e-01 4.15e-03 
3272.56 7.50e-17 1.62e-07 4.01e-02 9.56e-01 4.12e-03 
3472.46 9.52e-17 2.26e-07 4.95e-02 9.48e-01 2.75e-03 
3684.57 1.33e-16 3.48e-07 6.51e-02 9.33e-01 1.83e-03 
3909.64 1.81e-16 5.36e-07 8.55e-02 9.13e-01 1.03e-03 
4148.46 3.10e-16 9.62e-07 1.22e-01 8.78e-01 5.64e-04 
4401.86 6.94e-16 2.03e-06 1.83e-01 8.17e-01 2.60e-04 
4670.75 1.40e-15 4.09e-06 2.64e-01 7.35e-01 1.48e-04 
4956.05 2.10e-15 6.85e-06 3.50e-01 6.50e-01 7.37e-05 
5258.79 2.70e-15 1.02e-05 4.29e-01 5.70e-01 4.27e-05 
5580.02 5.02e-15 2.04e-05 5.85e-01 4.15e-01 7.43e-06 
5920.87 8.70e-15 3.79e-05 7.21e-01 2.79e-01 6.14e-06 
6282.54 1.51e-14 6.96e-05 8.43e-01 1.57e-01 3.99e-07 
6666.30 2.80e-14 1.31e-04 9.20e-01 7.98e-02 7.74e-08 
7073.50 5.77e-14 2.71e-04 9.66e-01 3.35e-02 1.06e-08 
7505.58 1.17e-13 5.72e-04 9.88e-01 1.15e-02 8.32e-10 
7964.05 3.07e-13 1.53e-03 9.95e-01 3.19e-03 3.10e-11 
8450.53 1.03e-12 5.10e-03 9.94e-01 7.06e-04 1.19e-12 
8966.72 3.97e-12 2.00e-02 9.80e-01 4.36e-05 1.33e-15 
9514.44 2.37e-11 1.17e-01 8.83e-01 2.45e-06 2.02e-18 
10095.62 1.45e-10 6.22e-01 3.78e-01 2.53e-08 1.65e-22 
10712.30 2.62e-10 9.66e-01 3.41e-02 4.17e-11 7.82e-28 
11366.65 2.92e-10 9.98e-01 1.51e-03 2.31e-14 2.93e-33 
12061.10 3.05e-10 1.00e+00 8.30e-05 1.57e-17 1.22e-33 
12793.43 3.32e-10 1.00e+00 5.73e-06 1.58e-20 5.30e-34 
13528.61 3.74e-10 1.00e+00 4.03e-07 1.91e-23 1.72e-34 
14194.74 4.01e-10 1.00e+00 3.72e-08 4.92e-26 8.31e-35 
14757.77 4.14e-10 1.00e+00 5.45e-09 4.49e-28 5.94e-35 
15240.48 5.36e-10 1.00e+00 7.66e-10 1.05e-28 4.50e-35 
15646.99 8.71e-10 1.00e+00 9.13e-11 4.28e-29 3.59e-35 
15960.30 1.70e-09 1.00e+00 1.04e-11 1.38e-29 2.92e-35 
16187.41 2.57e-09 1.00e+00 1.99e-12 9.26e-30 3.20e-35 
16354.17 3.19e-09 1.00e+00 4.79e-13 9.01e-30 3.89e-35 
16484.18 3.21e-09 1.00e+00 2.49e-13 1.64e-29 5.16e-35 
16593.12 2.99e-09 1.00e+00 2.35e-13 3.20e-29 7.16e-35 
