#NTIMES: 200
#NSTAGES: 6
#TIMES[d]: 1.3135 1.3409 1.3688 1.3973 1.4263 1.4560 1.4863 1.5173 1.5488 1.5811 1.6140 1.6476 1.6819 1.7169 1.7526 1.7891 1.8263 1.8643 1.9031 1.9427 1.9831 2.0244 2.0665 2.1096 2.1535 2.1983 2.2440 2.2907 2.3384 2.3871 2.4368 2.4875 2.5392 2.5921 2.6460 2.7011 2.7573 2.8147 2.8733 2.9331 2.9941 3.0564 3.1200 3.1850 3.2513 3.3189 3.3880 3.4585 3.5305 3.6040 3.6790 3.7555 3.8337 3.9135 3.9949 4.0781 4.1629 4.2496 4.3380 4.4283 4.5205 4.6145 4.7106 4.8086 4.9087 5.0109 5.1151 5.2216 5.3303 5.4412 5.5544 5.6700 5.7880 5.9085 6.0315 6.1570 6.2851 6.4159 6.5495 6.6858 6.8249 6.9670 7.1120 7.2600 7.4111 7.5653 7.7228 7.8835 8.0476 8.2150 8.3860 8.5605 8.7387 8.9206 9.1062 9.2957 9.4892 9.6867 9.8883 10.0941 10.3042 10.5186 10.7375 10.9610 11.1891 11.4220 11.6597 11.9023 12.1501 12.4029 12.6611 12.9246 13.1935 13.4681 13.7484 14.0346 14.3266 14.6248 14.9292 15.2399 15.5570 15.8808 16.2113 16.5487 16.8931 17.2447 17.6036 17.9700 18.3440 18.7257 19.1155 19.5133 19.9194 20.3340 20.7571 21.1891 21.6301 22.0803 22.5398 23.0089 23.4878 23.9766 24.4756 24.9850 25.5050 26.0358 26.5776 27.1308 27.6954 28.2718 28.8602 29.4608 30.0740 30.6999 31.3388 31.9910 32.6568 33.3365 34.0302 34.7385 35.4615 36.1995 36.9529 37.7219 38.5070 39.3084 40.1265 40.9616 41.8141 42.6843 43.5726 44.4795 45.4052 46.3501 47.3148 48.2995 49.3047 50.3308 51.3783 52.4476 53.5391 54.6534 55.7908 56.9519 58.1372 59.3472 60.5823 61.8431 63.1302 64.4440 65.7853 67.1544 68.5520 69.9787 71.4351 72.9218 74.4394 75.9886 77.5701 79.1845
#
#TIME: 1.3135
#NVEL: 115
#vel_mid[km/s] k0 k1 k2 k3 k4 k5
5.0900e+04 1.7204e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 4.5188e-10 1.0000e+00 1.1210e-44 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 4.1959e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 7.2104e-11 1.0000e+00 3.6289e-38 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 3.2074e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 4.5906e-11 1.0000e+00 3.4274e-38 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 8.6352e-11 1.0000e+00 1.4013e-44 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 7.0715e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 2.6308e-11 1.0000e+00 7.9075e-42 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 2.0784e-12 1.0000e+00 1.2881e-19 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 3.5854e-12 1.0000e+00 1.0657e-22 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 1.3476e-11 1.0000e+00 2.3951e-39 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 2.7258e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 4.0156e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 2.1703e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 7.3239e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 7.6077e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 5.0212e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 5.0771e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 2.3626e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 1.3688
#NVEL: 115
#vel_mid[km/s] k0 k1 k2 k3 k4 k5
4.2577e+02 1.8562e-36 7.2669e-28 6.5363e-19 4.9183e-11 1.6148e-04 9.9984e-01
8.5779e+02 3.9548e-27 1.9984e-20 2.3631e-13 2.4045e-07 1.1080e-02 9.8892e-01
8.7843e+02 4.2772e-27 2.1473e-20 2.5146e-13 2.5212e-07 1.1371e-02 9.8863e-01
9.1772e+02 4.1518e-27 2.0893e-20 2.4555e-13 2.4758e-07 1.1258e-02 9.8874e-01
9.7304e+02 3.9838e-27 2.0123e-20 2.3778e-13 2.4162e-07 1.1110e-02 9.8889e-01
1.0350e+03 3.8444e-27 1.9475e-20 2.3113e-13 2.3644e-07 1.0978e-02 9.8902e-01
1.1000e+03 3.2244e-27 1.6583e-20 2.0123e-13 2.1280e-07 1.0364e-02 9.8964e-01
1.1690e+03 2.0101e-27 1.0770e-20 1.3872e-13 1.6033e-07 8.8780e-03 9.9112e-01
1.2425e+03 7.7728e-28 4.4918e-21 6.4903e-14 8.9515e-08 6.4469e-03 9.9355e-01
1.3205e+03 1.7939e-28 1.1476e-21 1.9563e-14 3.5234e-08 3.8526e-03 9.9615e-01
1.4033e+03 3.2756e-29 2.3637e-22 4.8787e-15 1.1898e-08 2.1163e-03 9.9788e-01
1.4915e+03 6.6524e-30 5.4393e-23 1.3528e-15 4.3637e-09 1.2196e-03 9.9878e-01
1.5852e+03 1.5776e-30 1.4654e-23 4.3572e-16 1.8058e-09 7.5339e-04 9.9925e-01
1.6847e+03 3.5582e-31 3.8155e-24 1.3765e-16 7.3826e-10 4.6355e-04 9.9954e-01
1.7904e+03 7.3336e-32 9.3031e-25 4.1699e-17 2.9401e-10 2.8219e-04 9.9972e-01
1.9028e+03 1.3718e-32 2.1175e-25 1.2112e-17 1.1437e-10 1.7032e-04 9.9983e-01
2.0223e+03 2.6283e-33 4.9329e-26 3.5994e-18 4.5220e-11 1.0386e-04 9.9990e-01
2.1493e+03 5.1558e-34 1.1775e-26 1.0968e-18 1.8235e-11 6.4121e-05 9.9994e-01
2.2843e+03 1.2141e-34 3.2945e-27 3.8143e-19 8.1124e-12 4.1750e-05 9.9996e-01
2.4277e+03 3.7097e-35 1.1644e-27 1.6175e-19 4.2120e-12 2.9550e-05 9.9997e-01
2.5802e+03 1.5872e-35 5.5726e-28 8.8668e-20 2.6758e-12 2.3300e-05 9.9998e-01
2.7422e+03 1.0609e-35 3.9837e-28 6.8172e-20 2.2184e-12 2.1164e-05 9.9998e-01
2.9144e+03 1.2097e-35 4.5987e-28 7.8409e-20 2.5228e-12 2.2730e-05 9.9998e-01
3.0973e+03 2.6011e-35 9.4258e-28 1.4683e-19 4.2197e-12 2.9998e-05 9.9997e-01
3.2918e+03 1.1186e-34 3.7136e-27 4.9015e-19 1.1335e-11 5.1304e-05 9.9995e-01
3.4986e+03 1.5368e-33 3.9895e-26 3.7308e-18 5.6010e-11 1.2151e-04 9.9988e-01
3.7182e+03 5.7177e-32 9.6045e-25 5.2836e-17 4.1761e-10 3.5595e-04 9.9964e-01
3.9517e+03 2.5526e-30 2.9587e-23 9.9236e-16 4.0044e-09 1.2167e-03 9.9878e-01
4.1999e+03 2.7124e-28 2.7955e-21 6.3277e-14 1.1196e-07 7.9239e-03 9.9208e-01
4.4636e+03 3.1677e-26 2.7919e-19 3.8895e-12 2.7487e-06 4.7093e-02 9.5290e-01
4.7438e+03 3.5377e-25 2.8280e-18 2.9605e-11 1.2828e-05 1.0840e-01 8.9158e-01
5.0416e+03 6.5187e-25 5.1794e-18 5.0707e-11 1.9342e-05 1.3500e-01 8.6498e-01
5.3582e+03 5.2100e-25 4.3582e-18 4.4793e-11 1.7889e-05 1.3035e-01 8.6963e-01
5.6947e+03 4.6713e-25 4.1160e-18 4.3881e-11 1.7910e-05 1.3130e-01 8.6868e-01
6.0522e+03 6.7460e-25 6.0486e-18 6.2477e-11 2.3581e-05 1.5225e-01 8.4772e-01
6.4323e+03 1.7218e-24 1.5416e-17 1.4313e-10 4.4133e-05 2.1069e-01 7.8927e-01
6.8362e+03 7.1227e-24 6.2961e-17 4.8887e-10 1.0956e-04 3.2855e-01 6.7134e-01
7.2654e+03 3.8209e-23 3.2711e-16 1.9959e-09 2.9891e-04 5.0602e-01 4.9368e-01
7.7216e+03 2.7267e-22 2.2351e-15 9.8818e-09 8.8089e-04 7.2239e-01 2.7673e-01
8.2065e+03 3.9717e-21 3.0572e-14 8.1364e-08 3.2949e-03 9.1076e-01 8.5941e-02
8.7177e+03 4.7184e-19 3.2942e-12 3.1700e-06 2.7905e-02 9.6584e-01 6.2505e-03
9.2147e+03 1.3133e-15 7.5159e-09 1.0315e-03 5.5065e-01 4.4830e-01 2.3153e-05
9.6291e+03 1.2588e-12 6.1041e-06 6.6212e-02 9.2792e-01 5.8586e-03 5.4993e-10
9.9539e+03 2.4790e-10 1.1755e-03 8.0113e-01 1.9769e-01 5.4908e-06 4.0958e-16
1.0246e+04 7.7839e-09 3.6105e-02 9.6183e-01 2.0658e-03 9.9199e-11 1.6262e-24
1.0542e+04 1.4645e-07 6.9033e-01 3.0967e-01 1.6359e-06 2.4853e-17 8.5995e-36
1.0840e+04 3.0463e-07 9.9736e-01 2.6407e-03 8.6802e-12 7.5642e-27 0.0000e+00
1.1119e+04 4.9466e-07 9.9999e-01 9.5773e-06 9.8515e-18 2.0306e-37 0.0000e+00
1.1356e+04 8.5222e-07 1.0000e+00 5.6442e-08 3.7395e-23 0.0000e+00 0.0000e+00
1.1540e+04 1.4949e-06 1.0000e+00 4.1511e-10 2.4073e-28 0.0000e+00 0.0000e+00
1.1677e+04 1.9721e-06 1.0000e+00 4.3403e-12 3.1393e-33 0.0000e+00 0.0000e+00
1.1784e+04 2.3595e-06 1.0000e+00 7.8002e-14 1.4716e-37 0.0000e+00 0.0000e+00
1.1876e+04 3.0824e-06 1.0000e+00 2.5409e-15 3.1477e-41 0.0000e+00 0.0000e+00
1.1964e+04 3.9754e-06 1.0000e+00 1.1669e-16 1.5414e-44 0.0000e+00 0.0000e+00
1.2056e+04 4.1397e-06 1.0000e+00 1.0825e-17 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 4.4273e-06 1.0000e+00 1.1769e-18 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 5.2587e-06 9.9999e-01 5.2910e-20 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 7.1968e-06 9.9999e-01 4.4915e-22 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 1.1752e-05 9.9999e-01 1.0388e-24 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 1.9128e-05 9.9998e-01 2.1196e-27 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 3.5379e-05 9.9996e-01 1.3028e-30 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 5.0366e-05 9.9995e-01 5.8458e-33 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 6.5264e-05 9.9993e-01 4.0665e-35 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 7.8742e-05 9.9992e-01 3.4417e-37 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 8.2710e-05 9.9992e-01 7.5046e-39 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 8.1040e-05 9.9992e-01 3.6688e-40 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 8.0157e-05 9.9992e-01 3.4304e-41 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 7.8248e-05 9.9992e-01 6.0522e-42 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 7.9767e-05 9.9992e-01 5.6332e-43 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 7.3675e-05 9.9993e-01 1.2472e-43 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 6.9113e-05 9.9993e-01 2.2421e-44 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 6.3060e-05 9.9994e-01 2.8026e-45 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 3.9163e-05 9.9996e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 1.8872e-05 9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 7.8957e-06 9.9999e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 3.1486e-06 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 1.6896e-06 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 1.1485e-06 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 5.0065e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 3.6237e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 2.1310e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 1.9686e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 1.7105e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 2.5203e-08 1.0000e+00 3.4472e-43 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 5.7588e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 2.9660e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 1.1223e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 1.5026e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 1.9035e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 7.1424e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 1.4159e-09 1.0000e+00 4.9284e-42 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 6.3835e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 3.3852e-10 1.0000e+00 3.7548e-33 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 3.4919e-10 1.0000e+00 1.8513e-28 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 4.4257e-10 1.0000e+00 1.2023e-42 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 1.4134e-10 1.0000e+00 1.4368e-37 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 5.3807e-10 1.0000e+00 2.8026e-45 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 6.1938e-13 1.0000e+00 1.9316e-09 6.9765e-30 0.0000e+00 0.0000e+00
5.5110e+04 1.5295e-10 1.0000e+00 1.7236e-43 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 5.9470e-11 1.0000e+00 1.8802e-36 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 1.3305e-10 1.0000e+00 4.2039e-45 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 7.8332e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 5.1608e-11 1.0000e+00 4.9045e-44 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 2.9622e-11 1.0000e+00 7.9813e-35 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 4.2578e-12 1.0000e+00 1.5286e-22 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 8.6435e-12 1.0000e+00 4.8031e-26 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 2.8871e-11 1.0000e+00 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 1.2082e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 5.5031e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 2.5232e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 4.4435e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 8.3660e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 1.0004e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 9.4296e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 8.9778e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 1.3973
#NVEL: 115
#vel_mid[km/s] k0 k1 k2 k3 k4 k5
4.2577e+02 3.1233e-36 1.2202e-27 1.0556e-18 7.2260e-11 2.0093e-04 9.9980e-01
8.5779e+02 5.4593e-27 2.7820e-20 3.2324e-13 3.1052e-07 1.2820e-02 9.8718e-01
8.7843e+02 5.5974e-27 2.8468e-20 3.2974e-13 3.1528e-07 1.2927e-02 9.8707e-01
9.1772e+02 5.4806e-27 2.7918e-20 3.2420e-13 3.1122e-07 1.2836e-02 9.8716e-01
9.7304e+02 5.2256e-27 2.6734e-20 3.1237e-13 3.0259e-07 1.2640e-02 9.8736e-01
1.0350e+03 5.1065e-27 2.6171e-20 3.0666e-13 2.9835e-07 1.2543e-02 9.8746e-01
1.1000e+03 4.2286e-27 2.2023e-20 2.6428e-13 2.6648e-07 1.1792e-02 9.8821e-01
1.1690e+03 2.6547e-27 1.4390e-20 1.8317e-13 2.0169e-07 1.0127e-02 9.8987e-01
1.2425e+03 1.0151e-27 5.9376e-21 8.4926e-14 1.1192e-07 7.3296e-03 9.9267e-01
1.3205e+03 2.2651e-28 1.4695e-21 2.4905e-14 4.3196e-08 4.3327e-03 9.9567e-01
1.4033e+03 3.9815e-29 2.9184e-22 6.0127e-15 1.4243e-08 2.3482e-03 9.9765e-01
1.4915e+03 7.8689e-30 6.5399e-23 1.6274e-15 5.1305e-09 1.3394e-03 9.9866e-01
1.5852e+03 1.8409e-30 1.7377e-23 5.1723e-16 2.1022e-09 8.2257e-04 9.9918e-01
1.6847e+03 4.0968e-31 4.4610e-24 1.6114e-16 8.5009e-10 5.0281e-04 9.9950e-01
1.7904e+03 8.4005e-32 1.0802e-24 4.8412e-17 3.3621e-10 3.0474e-04 9.9970e-01
1.9028e+03 1.5579e-32 2.4350e-25 1.3919e-17 1.2969e-10 1.8298e-04 9.9982e-01
2.0223e+03 2.9350e-33 5.5818e-26 4.0749e-18 5.0681e-11 1.1082e-04 9.9989e-01
2.1493e+03 5.6242e-34 1.3045e-26 1.2189e-18 2.0152e-11 6.7881e-05 9.9993e-01
2.2843e+03 1.2886e-34 3.5624e-27 4.1522e-19 8.8264e-12 4.3818e-05 9.9996e-01
2.4277e+03 3.8596e-35 1.2366e-27 1.7335e-19 4.5275e-12 3.0805e-05 9.9997e-01
2.5802e+03 1.6394e-35 5.8766e-28 9.4403e-20 2.8606e-12 2.4213e-05 9.9998e-01
2.7422e+03 1.0910e-35 4.1839e-28 7.2316e-20 2.3644e-12 2.1956e-05 9.9998e-01
2.9144e+03 1.2364e-35 4.8047e-28 8.2845e-20 2.6811e-12 2.3548e-05 9.9998e-01
3.0973e+03 2.6905e-35 9.9593e-28 1.5673e-19 4.5212e-12 3.1226e-05 9.9997e-01
3.2918e+03 1.2022e-34 4.0623e-27 5.3932e-19 1.2432e-11 5.4108e-05 9.9995e-01
3.4986e+03 1.7412e-33 4.5799e-26 4.2837e-18 6.3458e-11 1.3052e-04 9.9987e-01
3.7182e+03 6.5374e-32 1.1150e-24 6.1443e-17 4.7790e-10 3.8481e-04 9.9962e-01
3.9517e+03 2.9894e-30 3.5286e-23 1.1863e-15 4.6819e-09 1.3326e-03 9.9867e-01
4.1999e+03 3.6947e-28 3.8497e-21 8.5742e-14 1.4343e-07 9.1326e-03 9.9087e-01
4.4636e+03 4.7475e-26 4.2430e-19 5.7349e-12 3.7394e-06 5.5983e-02 9.4401e-01
4.7438e+03 5.5942e-25 4.5339e-18 4.5548e-11 1.7933e-05 1.2999e-01 8.6999e-01
5.0416e+03 1.0842e-24 8.7142e-18 8.1177e-11 2.7789e-05 1.6371e-01 8.3627e-01
5.3582e+03 8.8515e-25 7.4801e-18 7.2943e-11 2.6032e-05 1.5919e-01 8.4078e-01
5.6947e+03 8.0000e-25 7.1202e-18 7.1927e-11 2.6185e-05 1.6072e-01 8.3925e-01
6.0522e+03 1.1738e-24 1.0632e-17 1.0370e-10 3.4741e-05 1.8662e-01 8.1334e-01
6.4323e+03 2.9977e-24 2.7171e-17 2.3745e-10 6.4703e-05 2.5566e-01 7.4428e-01
6.8362e+03 1.2309e-23 1.1050e-16 8.0349e-10 1.5808e-04 3.8909e-01 6.1075e-01
7.2654e+03 6.4683e-23 5.6441e-16 3.2047e-09 4.1794e-04 5.7481e-01 4.2477e-01
7.7216e+03 4.4826e-22 3.7575e-15 1.5336e-08 1.1794e-03 7.7687e-01 2.2195e-01
8.2065e+03 6.5925e-21 5.1996e-14 1.2568e-07 4.3043e-03 9.3219e-01 6.3506e-02
8.7177e+03 8.1691e-19 5.8869e-12 5.0404e-06 3.6569e-02 9.5914e-01 4.2824e-03
9.2147e+03 2.1257e-15 1.2590e-08 1.4901e-03 6.2962e-01 3.6888e-01 1.2267e-05
9.6291e+03 1.8584e-12 9.4395e-06 8.5854e-02 9.1025e-01 3.8833e-03 2.1473e-10
9.9539e+03 3.1493e-10 1.5540e-03 8.4948e-01 1.4896e-01 2.5791e-06 1.0172e-16
1.0246e+04 9.5816e-09 4.6798e-02 9.5186e-01 1.3429e-03 3.6057e-11 2.6815e-25
1.0542e+04 1.5671e-07 7.6115e-01 2.3885e-01 7.3573e-07 5.3704e-18 6.8849e-37
1.0840e+04 2.9669e-07 9.9822e-01 1.7841e-03 3.2440e-12 1.2669e-27 0.0000e+00
1.1119e+04 4.8744e-07 9.9999e-01 5.9770e-06 3.0392e-18 2.4225e-38 0.0000e+00
1.1356e+04 8.4013e-07 1.0000e+00 3.2793e-08 9.6271e-24 0.0000e+00 0.0000e+00
1.1540e+04 1.4612e-06 1.0000e+00 2.3541e-10 5.7869e-29 0.0000e+00 0.0000e+00
1.1677e+04 1.9050e-06 1.0000e+00 2.2626e-12 6.0523e-34 0.0000e+00 0.0000e+00
1.1784e+04 2.3452e-06 1.0000e+00 4.0792e-14 2.8907e-38 0.0000e+00 0.0000e+00
1.1876e+04 3.1614e-06 1.0000e+00 1.2623e-15 5.5099e-42 0.0000e+00 0.0000e+00
1.1964e+04 4.2239e-06 1.0000e+00 4.7250e-17 1.4013e-45 0.0000e+00 0.0000e+00
1.2056e+04 4.4967e-06 1.0000e+00 3.7771e-18 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 4.8840e-06 1.0000e+00 3.6911e-19 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 5.9353e-06 9.9999e-01 1.4250e-20 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 8.2100e-06 9.9999e-01 1.1343e-22 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 1.4079e-05 9.9999e-01 1.5811e-25 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 2.5793e-05 9.9997e-01 1.0229e-28 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 4.9338e-05 9.9995e-01 3.8185e-32 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 6.7633e-05 9.9993e-01 1.2588e-34 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 8.3430e-05 9.9992e-01 6.9640e-37 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 9.6036e-05 9.9990e-01 7.3531e-39 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 9.7704e-05 9.9990e-01 2.6728e-40 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 9.5376e-05 9.9990e-01 1.6558e-41 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 9.2587e-05 9.9991e-01 2.6022e-42 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 9.0208e-05 9.9991e-01 6.0676e-43 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 8.6816e-05 9.9991e-01 1.4013e-43 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 8.2795e-05 9.9992e-01 2.6625e-44 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 6.6876e-05 9.9993e-01 1.9618e-44 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 5.9630e-05 9.9994e-01 2.8026e-45 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 3.0180e-05 9.9997e-01 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 1.0098e-05 9.9999e-01 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 4.3219e-06 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 1.6738e-06 1.0000e+00 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 9.3416e-07 1.0000e+00 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 5.6393e-07 1.0000e+00 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 3.8447e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 2.3075e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 9.3472e-08 1.0000e+00 2.9427e-44 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 1.3339e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 7.2723e-08 1.0000e+00 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 9.2906e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 1.1164e-08 1.0000e+00 5.3922e-42 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 2.1456e-08 1.0000e+00 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 2.0381e-10 1.0000e+00 1.3806e-15 4.9045e-44 0.0000e+00 0.0000e+00
4.0916e+04 1.5993e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 3.1260e-11 1.0000e+00 5.0436e-12 1.6852e-35 0.0000e+00 0.0000e+00
4.3252e+04 4.9101e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 9.9235e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 3.6998e-10 1.0000e+00 1.8294e-37 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 2.8241e-10 1.0000e+00 3.8460e-37 0.0000e+00 0.0000e+00 0.0000e+00
