#NTIMES:    67
#NSTAGES:     5
#TIMES[d]:     0.550    0.605    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.160   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800  270.400  297.400  320.000
#
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           o0           o1           o2           o3           o4
    1.183025E+03   1.2263E-001   8.0637E-001   6.9887E-002   1.1086E-003   1.0000E-099
    1.253439E+03   1.2316E-001   8.0516E-001   7.0555E-002   1.1288E-003   1.0000E-099
    1.328045E+03   1.2672E-001   8.0233E-001   6.9847E-002   1.1091E-003   1.0000E-099
    1.407090E+03   1.3207E-001   7.9838E-001   6.8480E-002   1.0712E-003   1.0000E-099
    1.490841E+03   1.3905E-001   7.9339E-001   6.6536E-002   1.0185E-003   1.0000E-099
    1.579576E+03   1.4074E-001   7.9088E-001   6.7334E-002   1.0433E-003   1.0000E-099
    1.673593E+03   1.4083E-001   7.8922E-001   6.8867E-002   1.0894E-003   1.0000E-099
    1.773206E+03   1.3915E-001   7.8853E-001   7.1164E-002   1.1579E-003   1.0000E-099
    1.878747E+03   1.3656E-001   7.8853E-001   7.3670E-002   1.2334E-003   1.0000E-099
    1.990571E+03   1.3182E-001   7.8988E-001   7.6969E-002   1.3333E-003   1.0000E-099
    2.109050E+03   1.2833E-001   7.9114E-001   7.9133E-002   1.3967E-003   1.0000E-099
    2.234582E+03   1.2335E-001   7.9367E-001   8.1521E-002   1.4632E-003   1.0000E-099
    2.367585E+03   1.2078E-001   7.9601E-001   8.1752E-002   1.4547E-003   1.0000E-099
    2.508504E+03   1.1834E-001   7.9928E-001   8.0971E-002   1.4076E-003   1.0000E-099
    2.657811E+03   1.1580E-001   8.0371E-001   7.9167E-002   1.3242E-003   1.0000E-099
    2.816005E+03   1.1019E-001   8.1070E-001   7.7857E-002   1.2529E-003   1.0000E-099
    2.983615E+03   9.7294E-002   8.2198E-001   7.9462E-002   1.2603E-003   1.0000E-099
    3.161200E+03   8.1825E-002   8.3498E-001   8.1906E-002   1.2849E-003   1.0000E-099
    3.349356E+03   7.0351E-002   8.4710E-001   8.1331E-002   1.2216E-003   1.0000E-099
    3.548711E+03   6.6518E-002   8.5747E-001   7.5000E-002   1.0171E-003   1.0000E-099
    3.759931E+03   6.2049E-002   8.6812E-001   6.8982E-002   8.4456E-004   1.0000E-099
    3.983723E+03   5.0550E-002   8.8035E-001   6.8295E-002   8.0362E-004   1.0000E-099
    4.220836E+03   3.4974E-002   8.8982E-001   7.4288E-002   9.1485E-004   1.0000E-099
    4.472061E+03   2.5195E-002   8.9455E-001   7.9235E-002   1.0185E-003   1.0000E-099
    4.738240E+03   2.1241E-002   9.0080E-001   7.7000E-002   9.6356E-004   1.0000E-099
    5.020261E+03   1.9633E-002   9.0890E-001   7.0647E-002   8.2381E-004   1.0000E-099
    5.319069E+03   1.8620E-002   9.1655E-001   6.4133E-002   6.9419E-004   1.0000E-099
    5.635662E+03   1.7711E-002   9.2279E-001   5.8903E-002   6.0018E-004   1.0000E-099
    5.971098E+03   1.6882E-002   9.2761E-001   5.4974E-002   5.3526E-004   1.0000E-099
    6.326500E+03   1.6009E-002   9.3091E-001   5.2582E-002   4.9880E-004   1.0000E-099
    6.703055E+03   1.5337E-002   9.3353E-001   5.0665E-002   4.6939E-004   1.0000E-099
    7.102023E+03   1.5057E-002   9.3631E-001   4.8201E-002   4.2938E-004   1.0000E-099
    7.524738E+03   1.5005E-002   9.3883E-001   4.5774E-002   3.8921E-004   1.0000E-099
    7.972612E+03   1.5335E-002   9.4101E-001   4.3305E-002   3.4787E-004   1.0000E-099
    8.447419E+03   1.6434E-002   9.4222E-001   4.1034E-002   3.0928E-004   1.0000E-099
    8.942977E+03   1.9142E-002   9.4154E-001   3.9043E-002   2.7553E-004   1.0000E-099
    9.425814E+03   2.3142E-002   9.3826E-001   3.8341E-002   2.6060E-004   1.0000E-099
    9.910476E+03   2.4494E-002   9.3463E-001   4.0594E-002   2.8297E-004   1.0000E-099
    1.039388E+04   2.8033E-002   9.3228E-001   3.9427E-002   2.6176E-004   1.0000E-099
    1.084024E+04   4.0138E-002   9.2660E-001   3.3073E-002   1.8517E-004   1.0000E-099
    1.122473E+04   6.9423E-002   9.0490E-001   2.5560E-002   1.1527E-004   1.0000E-099
    1.154547E+04   1.2247E-001   8.5810E-001   1.9367E-002   7.1670E-005   1.0000E-099
    1.181220E+04   1.4964E-001   8.3283E-001   1.7474E-002   6.0588E-005   1.0000E-099
    1.204861E+04   1.4421E-001   8.3803E-001   1.7697E-002   6.1400E-005   1.0000E-099
    1.227216E+04   7.3899E-002   9.0204E-001   2.3960E-002   9.9837E-005   1.0000E-099
    1.250223E+04   3.0523E-002   9.3560E-001   3.3694E-002   1.7942E-004   1.0000E-099
    1.276457E+04   1.4872E-002   9.3945E-001   4.5371E-002   3.0493E-004   1.0000E-099
    1.308441E+04   8.4989E-003   9.3290E-001   5.8122E-002   4.7518E-004   1.0000E-099
    1.346153E+04   5.7454E-003   9.2479E-001   6.8821E-002   6.4240E-004   1.0000E-099
    1.388464E+04   4.0995E-003   9.1672E-001   7.8373E-002   8.1184E-004   1.0000E-099
    1.434063E+04   2.7647E-003   9.0651E-001   8.9690E-002   1.0339E-003   1.0000E-099
    1.481680E+04   1.8390E-003   8.9641E-001   1.0049E-001   1.2680E-003   1.0000E-099
    1.530210E+04   1.2629E-003   8.8860E-001   1.0868E-001   1.4582E-003   1.0000E-099
    1.578706E+04   1.0441E-003   8.9060E-001   1.0695E-001   1.4073E-003   1.0000E-099
    1.626266E+04   1.0608E-003   9.0296E-001   9.4865E-002   1.1164E-003   1.0000E-099
    1.671921E+04   1.1331E-003   9.1525E-001   8.2749E-002   8.6350E-004   1.0000E-099
    1.715244E+04   1.2086E-003   9.2578E-001   7.2331E-002   6.8000E-004   1.0000E-099
    1.755347E+04   1.1996E-003   9.3256E-001   6.5659E-002   5.8136E-004   1.0000E-099
    1.792829E+04   1.0606E-003   9.3312E-001   6.5233E-002   5.8882E-004   1.0000E-099
    1.828052E+04   8.8810E-004   9.2977E-001   6.8683E-002   6.5482E-004   1.0000E-099
    1.861763E+04   7.4182E-004   9.2503E-001   7.3490E-002   7.3508E-004   1.0000E-099
    1.894555E+04   6.2120E-004   9.1629E-001   8.2189E-002   9.0395E-004   1.0000E-099
    1.926794E+04   5.2469E-004   9.0523E-001   9.3093E-002   1.1476E-003   1.0000E-099
    1.958802E+04   4.4403E-004   8.8966E-001   1.0837E-001   1.5334E-003   1.0000E-099
    1.990940E+04   3.7623E-004   8.7177E-001   1.2580E-001   2.0545E-003   1.0000E-099
    2.023774E+04   3.2038E-004   8.5436E-001   1.4270E-001   2.6166E-003   1.0000E-099
    2.057954E+04   2.7207E-004   8.3150E-001   1.6473E-001   3.4970E-003   1.0000E-099
    2.094067E+04   2.2963E-004   8.0237E-001   1.9253E-001   4.8698E-003   1.0000E-099
    2.132382E+04   1.9279E-004   7.6683E-001   2.2593E-001   7.0519E-003   1.0000E-099
    2.172557E+04   1.6143E-004   7.2765E-001   2.6209E-001   1.0099E-002   1.0000E-099
    2.214554E+04   1.3691E-004   6.9877E-001   2.8825E-001   1.2848E-002   1.0000E-099
    2.258948E+04   1.1715E-004   6.7840E-001   3.0608E-001   1.5405E-002   1.0000E-099
    2.306322E+04   1.0059E-004   6.6126E-001   3.2049E-001   1.8154E-002   1.0000E-099
    2.356932E+04   8.6384E-005   6.4422E-001   3.3413E-001   2.1569E-002   1.0000E-099
    2.410603E+04   7.3866E-005   6.2996E-001   3.4409E-001   2.5879E-002   1.0000E-099
    2.466659E+04   6.4231E-005   6.3336E-001   3.3890E-001   2.7674E-002   1.0000E-099
    2.525685E+04   5.6602E-005   6.5047E-001   3.2272E-001   2.6755E-002   1.0000E-099
    2.590207E+04   4.9160E-005   6.6809E-001   3.0587E-001   2.5994E-002   1.0000E-099
    2.662138E+04   4.1649E-005   6.8930E-001   2.8609E-001   2.4563E-002   1.0000E-099
    2.746499E+04   3.3512E-005   7.1114E-001   2.6584E-001   2.2991E-002   1.0000E-099
    2.852204E+04   2.4806E-005   7.3400E-001   2.4493E-001   2.1053E-002   1.0000E-099
    2.995111E+04   1.7116E-005   7.6836E-001   2.1457E-001   1.7056E-002   1.0000E-099
    3.174116E+04   1.2996E-005   8.2431E-001   1.6556E-001   1.0113E-002   1.0000E-099
    3.363041E+04   1.1108E-005   8.7845E-001   1.1666E-001   4.8813E-003   1.0000E-099
    3.563210E+04   8.1695E-006   9.0163E-001   9.5101E-002   3.2562E-003   1.0000E-099
    3.775293E+04   1.4839E-005   9.0005E-001   9.6520E-002   3.4188E-003   1.0000E-099
    3.889648E+04   2.9884E-005   9.0124E-001   9.5361E-002   3.3710E-003   1.0000E-099
    3.948118E+04   6.2322E-005   9.0304E-001   9.3608E-002   3.2853E-003   1.0000E-099
    3.977682E+04   7.8347E-005   9.0385E-001   9.2833E-002   3.2436E-003   1.0000E-099
    3.992547E+04   1.0487E-004   9.0498E-001   9.1727E-002   3.1926E-003   1.0000E-099
    3.999627E+04   1.2093E-004   9.0625E-001   9.0508E-002   3.1226E-003   1.0000E-099
    4.000000E+04   1.2423E-004   9.0650E-001   9.0267E-002   3.1096E-003   1.0000E-099
#TIME:   104.100
#NVEL: 100
#vel_mid[km/s]           o0           o1           o2           o3           o4
    8.484662E+02   1.2090E-001   8.1112E-001   6.6936E-002   1.0442E-003   1.0000E-099
    8.539095E+02   1.2090E-001   8.1112E-001   6.6935E-002   1.0442E-003   1.0000E-099
    8.704500E+02   1.2091E-001   8.1112E-001   6.6932E-002   1.0442E-003   1.0000E-099
    9.044983E+02   1.2096E-001   8.1106E-001   6.6934E-002   1.0444E-003   1.0000E-099
    9.609716E+02   1.2051E-001   8.1112E-001   6.7310E-002   1.0553E-003   1.0000E-099
    1.018558E+03   1.1938E-001   8.1134E-001   6.8202E-002   1.0811E-003   1.0000E-099
    1.079675E+03   1.1840E-001   8.1133E-001   6.9159E-002   1.1093E-003   1.0000E-099
    1.144458E+03   1.1789E-001   8.1093E-001   7.0043E-002   1.1359E-003   1.0000E-099
    1.213129E+03   1.1782E-001   8.1006E-001   7.0959E-002   1.1642E-003   1.0000E-099
    1.285920E+03   1.1965E-001   8.0806E-001   7.1119E-002   1.1698E-003   1.0000E-099
    1.363078E+03   1.2406E-001   8.0466E-001   7.0133E-002   1.1412E-003   1.0000E-099
    1.444867E+03   1.2998E-001   8.0029E-001   6.8627E-002   1.0985E-003   1.0000E-099
    1.531563E+03   1.3463E-001   7.9627E-001   6.8016E-002   1.0831E-003   1.0000E-099
    1.623461E+03   1.3440E-001   7.9448E-001   6.9979E-002   1.1434E-003   1.0000E-099
    1.720873E+03   1.3394E-001   7.9286E-001   7.1991E-002   1.2064E-003   1.0000E-099
    1.824130E+03   1.3322E-001   7.9156E-001   7.3952E-002   1.2685E-003   1.0000E-099
    1.933583E+03   1.3053E-001   7.9146E-001   7.6656E-002   1.3539E-003   1.0000E-099
    2.049603E+03   1.2711E-001   7.9211E-001   7.9339E-002   1.4379E-003   1.0000E-099
    2.172585E+03   1.2292E-001   7.9365E-001   8.1911E-002   1.5154E-003   1.0000E-099
    2.302947E+03   1.1922E-001   7.9578E-001   8.3454E-002   1.5533E-003   1.0000E-099
    2.441130E+03   1.1670E-001   7.9843E-001   8.3337E-002   1.5288E-003   1.0000E-099
    2.587604E+03   1.1476E-001   8.0203E-001   8.1758E-002   1.4502E-003   1.0000E-099
    2.742868E+03   1.1083E-001   8.0772E-001   8.0081E-002   1.3650E-003   1.0000E-099
    2.907447E+03   1.0087E-001   8.1719E-001   8.0594E-002   1.3419E-003   1.0000E-099
    3.081902E+03   8.5293E-002   8.2974E-001   8.3579E-002   1.3851E-003   1.0000E-099
    3.266825E+03   7.1429E-002   8.4222E-001   8.4973E-002   1.3746E-003   1.0000E-099
    3.462843E+03   6.4458E-002   8.5346E-001   8.0875E-002   1.2102E-003   1.0000E-099
    3.670624E+03   6.0906E-002   8.6420E-001   7.3899E-002   9.9150E-004   1.0000E-099
    3.890871E+03   5.2564E-002   8.7593E-001   7.0619E-002   8.8315E-004   1.0000E-099
    4.124334E+03   3.8157E-002   8.8652E-001   7.4381E-002   9.4396E-004   1.0000E-099
    4.371806E+03   2.6606E-002   8.9196E-001   8.0360E-002   1.0705E-003   1.0000E-099
    4.634126E+03   2.1003E-002   8.9721E-001   8.0718E-002   1.0737E-003   1.0000E-099
    4.912187E+03   1.8733E-002   9.0538E-001   7.4947E-002   9.3691E-004   1.0000E-099
    5.206931E+03   1.7411E-002   9.1382E-001   6.7986E-002   7.8692E-004   1.0000E-099
    5.519362E+03   1.6244E-002   9.2075E-001   6.2329E-002   6.7729E-004   1.0000E-099
    5.850539E+03   1.5177E-002   9.2604E-001   5.8180E-002   6.0427E-004   1.0000E-099
    6.201587E+03   1.4222E-002   9.2986E-001   5.5360E-002   5.5831E-004   1.0000E-099
    6.573700E+03   1.3508E-002   9.3293E-001   5.3038E-002   5.2071E-004   1.0000E-099
    6.968140E+03   1.3145E-002   9.3611E-001   5.0272E-002   4.7407E-004   1.0000E-099
    7.386248E+03   1.2944E-002   9.3879E-001   4.7837E-002   4.3221E-004   1.0000E-099
    7.829443E+03   1.2922E-002   9.4080E-001   4.5877E-002   3.9700E-004   1.0000E-099
    8.299231E+03   1.3612E-002   9.4255E-001   4.3485E-002   3.5406E-004   1.0000E-099
    8.797698E+03   1.6017E-002   9.4320E-001   4.0480E-002   3.0348E-004   1.0000E-099
    9.317435E+03   2.0560E-002   9.4033E-001   3.8840E-002   2.7473E-004   1.0000E-099
    9.842276E+03   2.2259E-002   9.3561E-001   4.1821E-002   3.0682E-004   1.0000E-099
    1.036767E+04   2.5473E-002   9.3280E-001   4.1434E-002   2.9350E-004   1.0000E-099
    1.085074E+04   3.8599E-002   9.2720E-001   3.4002E-002   1.9833E-004   1.0000E-099
    1.125358E+04   6.8635E-002   9.0536E-001   2.5887E-002   1.1939E-004   1.0000E-099
    1.158444E+04   1.1410E-001   8.6550E-001   2.0324E-002   7.8463E-005   1.0000E-099
    1.186017E+04   1.3645E-001   8.4507E-001   1.8419E-002   6.6279E-005   1.0000E-099
    1.210288E+04   1.1883E-001   8.6134E-001   1.9756E-002   7.3778E-005   1.0000E-099
    1.233447E+04   5.0958E-002   9.2080E-001   2.8106E-002   1.3211E-004   1.0000E-099
    1.258081E+04   2.2793E-002   9.3840E-001   3.8576E-002   2.3048E-004   1.0000E-099
    1.287077E+04   1.1819E-002   9.3658E-001   5.1220E-002   3.8339E-004   1.0000E-099
    1.322000E+04   7.5489E-003   9.2961E-001   6.2295E-002   5.4491E-004   1.0000E-099
    1.362287E+04   4.7346E-003   9.1862E-001   7.5861E-002   7.7979E-004   1.0000E-099
    1.406123E+04   3.1300E-003   9.0737E-001   8.8468E-002   1.0321E-003   1.0000E-099
    1.452018E+04   2.2020E-003   8.9873E-001   9.7828E-002   1.2376E-003   1.0000E-099
    1.498836E+04   1.4969E-003   8.8946E-001   1.0757E-001   1.4722E-003   1.0000E-099
    1.545764E+04   1.0485E-003   8.8205E-001   1.1522E-001   1.6840E-003   1.0000E-099
    1.592201E+04   8.1890E-004   8.8199E-001   1.1546E-001   1.7278E-003   1.0000E-099
    1.638067E+04   6.5302E-004   8.8253E-001   1.1503E-001   1.7871E-003   1.0000E-099
    1.682989E+04   5.7320E-004   8.8911E-001   1.0866E-001   1.6588E-003   1.0000E-099
    1.725943E+04   5.3974E-004   8.9997E-001   9.8093E-002   1.3932E-003   1.0000E-099
    1.766797E+04   4.9248E-004   9.0705E-001   9.1226E-002   1.2313E-003   1.0000E-099
    1.805273E+04   4.1268E-004   9.0340E-001   9.4831E-002   1.3565E-003   1.0000E-099
    1.841958E+04   3.4873E-004   8.9771E-001   1.0040E-001   1.5419E-003   1.0000E-099
    1.877233E+04   3.0406E-004   8.9156E-001   1.0639E-001   1.7402E-003   1.0000E-099
    1.911531E+04   2.6928E-004   8.8289E-001   1.1481E-001   2.0221E-003   1.0000E-099
    1.945141E+04   2.3205E-004   8.6491E-001   1.3213E-001   2.7221E-003   1.0000E-099
    1.978543E+04   2.0452E-004   8.4859E-001   1.4781E-001   3.3917E-003   1.0000E-099
    2.012123E+04   1.8177E-004   8.3317E-001   1.6257E-001   4.0734E-003   1.0000E-099
    2.046386E+04   1.5375E-004   8.0389E-001   1.9013E-001   5.8274E-003   1.0000E-099
    2.081711E+04   1.2927E-004   7.6912E-001   2.2238E-001   8.3699E-003   1.0000E-099
    2.118413E+04   1.1310E-004   7.3997E-001   2.4935E-001   1.0564E-002   1.0000E-099
    2.156523E+04   1.0155E-004   7.1239E-001   2.7485E-001   1.2662E-002   1.0000E-099
    2.196090E+04   9.0464E-005   6.8529E-001   2.9953E-001   1.5090E-002   1.0000E-099
    2.237208E+04   7.9853E-005   6.6319E-001   3.1883E-001   1.7896E-002   1.0000E-099
    2.279986E+04   7.0797E-005   6.4674E-001   3.3276E-001   2.0424E-002   1.0000E-099
    2.324620E+04   6.2894E-005   6.3221E-001   3.4459E-001   2.3139E-002   1.0000E-099
    2.371152E+04   5.5914E-005   6.1845E-001   3.5515E-001   2.6346E-002   1.0000E-099
    2.419574E+04   4.9901E-005   6.0932E-001   3.6091E-001   2.9722E-002   1.0000E-099
    2.470053E+04   4.5072E-005   6.1457E-001   3.5448E-001   3.0906E-002   1.0000E-099
    2.522993E+04   4.0967E-005   6.3042E-001   3.3957E-001   2.9971E-002   1.0000E-099
    2.579332E+04   3.6909E-005   6.4604E-001   3.2468E-001   2.9239E-002   1.0000E-099
    2.640002E+04   3.2819E-005   6.6420E-001   3.0777E-001   2.7997E-002   1.0000E-099
    2.706961E+04   2.8408E-005   6.8289E-001   2.9049E-001   2.6592E-002   1.0000E-099
    2.783949E+04   2.3636E-005   7.0134E-001   2.7353E-001   2.5101E-002   1.0000E-099
    2.876535E+04   1.8814E-005   7.2194E-001   2.5500E-001   2.3033E-002   1.0000E-099
    2.995488E+04   1.4678E-005   7.5243E-001   2.2842E-001   1.9139E-002   1.0000E-099
    3.167797E+04   1.1902E-005   8.0869E-001   1.7960E-001   1.1693E-002   1.0000E-099
    3.358451E+04   1.0722E-005   8.6720E-001   1.2714E-001   5.6482E-003   1.0000E-099
    3.559967E+04   7.6355E-006   8.9250E-001   1.0374E-001   3.7525E-003   1.0000E-099
    3.773575E+04   6.0741E-006   8.9079E-001   1.0527E-001   3.9340E-003   1.0000E-099
    3.888792E+04   8.3009E-006   8.9188E-001   1.0422E-001   3.8891E-003   1.0000E-099
    3.947712E+04   1.5686E-005   8.9373E-001   1.0246E-001   3.7938E-003   1.0000E-099
    3.977507E+04   1.9646E-005   8.9456E-001   1.0167E-001   3.7473E-003   1.0000E-099
    3.992488E+04   2.6471E-005   8.9572E-001   1.0057E-001   3.6905E-003   1.0000E-099
    3.999624E+04   3.0699E-005   8.9700E-001   9.9356E-002   3.6141E-003   1.0000E-099
    4.000000E+04   3.1560E-005   8.9724E-001   9.9129E-002   3.6006E-003   1.0000E-099
#TIME:   114.500
#NVEL: 100
#vel_mid[km/s]           o0           o1           o2           o3           o4
    8.484662E+02   1.1406E-001   8.2404E-001   6.1033E-002   8.7175E-004   1.0000E-099
    8.536102E+02   1.0973E-001   8.1815E-001   7.0937E-002   1.1860E-003   1.0000E-099
    8.692302E+02   1.0359E-001   8.1997E-001   7.5113E-002   1.3184E-003   1.0000E-099
    9.013329E+02   1.1006E-001   8.1812E-001   7.0639E-002   1.1782E-003   1.0000E-099
    9.562540E+02   1.1200E-001   8.1746E-001   6.9399E-002   1.1415E-003   1.0000E-099
    1.013604E+03   1.1221E-001   8.1720E-001   6.9444E-002   1.1434E-003   1.0000E-099
    1.074423E+03   1.1338E-001   8.1644E-001   6.9053E-002   1.1322E-003   1.0000E-099
    1.138891E+03   1.1075E-001   8.1662E-001   7.1420E-002   1.2045E-003   1.0000E-099
    1.207228E+03   1.0838E-001   8.1633E-001   7.4001E-002   1.2860E-003   1.0000E-099
    1.279665E+03   1.1536E-001   8.1275E-001   7.0705E-002   1.1848E-003   1.0000E-099
    1.356448E+03   1.2016E-001   8.0918E-001   6.9509E-002   1.1494E-003   1.0000E-099
    1.437839E+03   1.2555E-001   8.0495E-001   6.8384E-002   1.1170E-003   1.0000E-099
    1.524113E+03   1.2998E-001   8.0089E-001   6.8019E-002   1.1084E-003   1.0000E-099
    1.615564E+03   1.3181E-001   7.9797E-001   6.9071E-002   1.1430E-003   1.0000E-099
    1.712502E+03   1.3170E-001   7.9594E-001   7.1152E-002   1.2092E-003   1.0000E-099
    1.815257E+03   1.2983E-001   7.9481E-001   7.4055E-002   1.3021E-003   1.0000E-099
    1.924178E+03   1.2818E-001   7.9394E-001   7.6496E-002   1.3817E-003   1.0000E-099
    2.039634E+03   1.2375E-001   7.9460E-001   8.0150E-002   1.5007E-003   1.0000E-099
    2.162017E+03   1.2075E-001   7.9529E-001   8.2386E-002   1.5701E-003   1.0000E-099
    2.291744E+03   1.1714E-001   7.9700E-001   8.4243E-002   1.6207E-003   1.0000E-099
    2.429255E+03   1.1382E-001   7.9961E-001   8.4949E-002   1.6239E-003   1.0000E-099
    2.575017E+03   1.1222E-001   8.0285E-001   8.3394E-002   1.5429E-003   1.0000E-099
    2.729526E+03   1.0911E-001   8.0802E-001   8.1418E-002   1.4445E-003   1.0000E-099
    2.893305E+03   9.9635E-002   8.1706E-001   8.1885E-002   1.4188E-003   1.0000E-099
    3.066911E+03   8.4677E-002   8.2915E-001   8.4714E-002   1.4586E-003   1.0000E-099
    3.250934E+03   7.0107E-002   8.4162E-001   8.6804E-002   1.4674E-003   1.0000E-099
    3.445999E+03   6.2949E-002   8.5296E-001   8.2792E-002   1.2962E-003   1.0000E-099
    3.652769E+03   5.9136E-002   8.6398E-001   7.5821E-002   1.0653E-003   1.0000E-099
    3.871945E+03   5.0721E-002   8.7577E-001   7.2557E-002   9.5017E-004   1.0000E-099
    4.104272E+03   3.7562E-002   8.8630E-001   7.5149E-002   9.8447E-004   1.0000E-099
    4.350540E+03   2.5921E-002   8.9178E-001   8.1184E-002   1.1149E-003   1.0000E-099
    4.611585E+03   1.9746E-002   8.9633E-001   8.2780E-002   1.1487E-003   1.0000E-099
    4.888292E+03   1.7056E-002   9.0407E-001   7.7850E-002   1.0262E-003   1.0000E-099
    5.181604E+03   1.5587E-002   9.1280E-001   7.0745E-002   8.6472E-004   1.0000E-099
    5.492514E+03   1.4535E-002   9.2072E-001   6.4015E-002   7.2656E-004   1.0000E-099
    5.822080E+03   1.3320E-002   9.2591E-001   6.0116E-002   6.5563E-004   1.0000E-099
    6.171421E+03   1.2411E-002   9.3016E-001   5.6826E-002   5.9876E-004   1.0000E-099
    6.541724E+03   1.1808E-002   9.3402E-001   5.3631E-002   5.4375E-004   1.0000E-099
    6.934245E+03   1.1212E-002   9.3642E-001   5.1856E-002   5.1382E-004   1.0000E-099
    7.350319E+03   1.0941E-002   9.3917E-001   4.9421E-002   4.7026E-004   1.0000E-099
    7.791359E+03   1.0915E-002   9.4160E-001   4.7055E-002   4.2677E-004   1.0000E-099
    8.258862E+03   1.1433E-002   9.4348E-001   4.4705E-002   3.8271E-004   1.0000E-099
    8.754416E+03   1.3419E-002   9.4438E-001   4.1867E-002   3.3207E-004   1.0000E-099
    9.279481E+03   1.7705E-002   9.4183E-001   4.0170E-002   3.0068E-004   1.0000E-099
    9.817421E+03   2.0361E-002   9.3638E-001   4.2931E-002   3.3112E-004   1.0000E-099
    1.035698E+04   2.3471E-002   9.3300E-001   4.3205E-002   3.2524E-004   1.0000E-099
    1.085146E+04   3.6636E-002   9.2790E-001   3.5251E-002   2.1645E-004   1.0000E-099
    1.126373E+04   6.6769E-002   9.0652E-001   2.6587E-002   1.2732E-004   1.0000E-099
    1.160208E+04   1.1579E-001   8.6386E-001   2.0270E-002   7.9123E-005   1.0000E-099
    1.188035E+04   1.3955E-001   8.4220E-001   1.8181E-002   6.5481E-005   1.0000E-099
    1.212685E+04   1.0789E-001   8.7121E-001   2.0828E-002   8.1064E-005   1.0000E-099
    1.236426E+04   4.6516E-002   9.2388E-001   2.9456E-002   1.4462E-004   1.0000E-099
    1.262334E+04   1.9807E-002   9.3799E-001   4.1928E-002   2.7154E-004   1.0000E-099
    1.293545E+04   9.6742E-003   9.3251E-001   5.7338E-002   4.7933E-004   1.0000E-099
    1.331681E+04   5.8722E-003   9.2242E-001   7.1002E-002   7.0958E-004   1.0000E-099
    1.375826E+04   3.5592E-003   9.0846E-001   8.6953E-002   1.0253E-003   1.0000E-099
    1.423677E+04   2.6772E-003   9.0213E-001   9.4008E-002   1.1855E-003   1.0000E-099
    1.473954E+04   1.8542E-003   8.9329E-001   1.0343E-001   1.4180E-003   1.0000E-099
    1.525686E+04   1.3689E-003   8.8834E-001   1.0873E-001   1.5585E-003   1.0000E-099
    1.577619E+04   1.1967E-003   8.9290E-001   1.0444E-001   1.4625E-003   1.0000E-099
    1.628977E+04   1.1264E-003   9.0045E-001   9.7111E-002   1.3074E-003   1.0000E-099
    1.678164E+04   1.1512E-003   9.1191E-001   8.5858E-002   1.0828E-003   1.0000E-099
    1.723914E+04   1.2195E-003   9.2485E-001   7.3083E-002   8.4862E-004   1.0000E-099
    1.766852E+04   1.1871E-003   9.3230E-001   6.5793E-002   7.2376E-004   1.0000E-099
    1.806755E+04   9.9916E-004   9.2931E-001   6.8916E-002   7.7426E-004   1.0000E-099
    1.844454E+04   8.0724E-004   9.2224E-001   7.6053E-002   8.9682E-004   1.0000E-099
    1.880494E+04   6.6222E-004   9.1363E-001   8.4640E-002   1.0660E-003   1.0000E-099
    1.915588E+04   5.5134E-004   9.0216E-001   9.5961E-002   1.3289E-003   1.0000E-099
    1.950074E+04   4.5915E-004   8.8345E-001   1.1423E-001   1.8614E-003   1.0000E-099
    1.984404E+04   3.8347E-004   8.6451E-001   1.3261E-001   2.4956E-003   1.0000E-099
    2.019041E+04   3.2092E-004   8.4343E-001   1.5293E-001   3.3160E-003   1.0000E-099
    2.054405E+04   2.6667E-004   8.1021E-001   1.8449E-001   5.0358E-003   1.0000E-099
    2.090451E+04   2.2198E-004   7.7402E-001   2.1848E-001   7.2752E-003   1.0000E-099
    2.127129E+04   1.8668E-004   7.4269E-001   2.4756E-001   9.5646E-003   1.0000E-099
    2.164815E+04   1.5801E-004   7.1275E-001   2.7519E-001   1.1898E-002   1.0000E-099
    2.204095E+04   1.3400E-004   6.8385E-001   3.0136E-001   1.4651E-002   1.0000E-099
    2.245186E+04   1.1411E-004   6.6002E-001   3.2215E-001   1.7712E-002   1.0000E-099
    2.287849E+04   9.7904E-005   6.4164E-001   3.3768E-001   2.0588E-002   1.0000E-099
    2.332045E+04   8.4398E-005   6.2541E-001   3.5085E-001   2.3661E-002   1.0000E-099
    2.377714E+04   7.3045E-005   6.1078E-001   3.6203E-001   2.7120E-002   1.0000E-099
    2.424896E+04   6.3663E-005   6.0175E-001   3.6767E-001   3.0512E-002   1.0000E-099
    2.473732E+04   5.6275E-005   6.0638E-001   3.6172E-001   3.1838E-002   1.0000E-099
    2.524531E+04   5.0141E-005   6.2046E-001   3.4820E-001   3.1286E-002   1.0000E-099
    2.577734E+04   4.4473E-005   6.3412E-001   3.3495E-001   3.0891E-002   1.0000E-099
