#NTIMES: 50
#NSTAGES 2
#TIMES[d]: 199.16 202.03 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.50 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.55 328.19 332.91 337.70 342.55 347.48 352.47 357.54 362.68 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 115
#vel_mid[km/s] mg0 mg1
10245.64 5.9244e-01 4.0756e-01
10541.49 6.4055e-01 3.5945e-01
10839.94 6.2680e-01 3.7320e-01
11119.11 6.4236e-01 3.5764e-01
11355.83 6.2103e-01 3.7897e-01
11539.81 7.3153e-01 2.6847e-01
11677.16 7.2478e-01 2.7522e-01
11784.05 7.7015e-01 2.2985e-01
11875.85 7.0699e-01 2.9301e-01
11963.37 7.2257e-01 2.7743e-01
12055.39 6.9572e-01 3.0428e-01
12170.41 6.4663e-01 3.5337e-01
12360.89 4.6158e-01 5.3842e-01
12670.46 1.4502e-01 8.5498e-01
13075.34 5.8017e-02 9.4198e-01
13530.52 4.7954e-02 9.5205e-01
14012.75 4.5860e-02 9.5414e-01
14508.81 7.7543e-02 9.2246e-01
15002.30 1.7218e-02 9.8278e-01
15475.29 2.2593e-02 9.7741e-01
15923.68 1.5074e-02 9.8493e-01
16355.64 2.4497e-02 9.7550e-01
16776.27 8.3325e-03 9.9167e-01
17183.14 1.0248e-02 9.8975e-01
17580.45 8.7171e-03 9.9128e-01
17990.34 8.2170e-03 9.9178e-01
18458.06 8.4917e-03 9.9151e-01
19084.69 7.5335e-03 9.9247e-01
19999.79 4.0554e-03 9.9594e-01
21193.46 1.5515e-03 9.9845e-01
22528.72 7.6149e-04 9.9924e-01
23943.32 3.5201e-04 9.9965e-01
25446.74 6.0757e-04 9.9939e-01
27044.57 3.3655e-04 9.9966e-01
28744.18 1.3552e-04 9.9986e-01
30520.16 6.4852e-05 9.9994e-01
32243.50 4.3232e-05 9.9996e-01
33773.01 2.5736e-05 9.9997e-01
35108.48 1.7299e-05 9.9998e-01
36326.30 1.3240e-05 9.9999e-01
37486.70 6.6286e-06 9.9999e-01
38628.25 4.8423e-06 1.0000e+00
39768.62 2.8649e-06 1.0000e+00
40915.31 2.4903e-06 1.0000e+00
42074.51 1.6804e-06 1.0000e+00
43252.44 1.1249e-06 1.0000e+00
44454.05 1.0907e-06 1.0000e+00
45683.04 7.6414e-07 1.0000e+00
46941.68 8.5990e-07 1.0000e+00
48230.81 4.3200e-07 1.0000e+00
49550.29 2.8219e-07 1.0000e+00
50899.37 1.6090e-07 1.0000e+00
52276.86 1.4881e-07 1.0000e+00
53681.16 1.1905e-07 1.0000e+00
55110.21 9.5552e-08 1.0000e+00
56561.17 6.4357e-08 1.0000e+00
58030.00 6.3005e-08 1.0000e+00
59510.42 4.6903e-08 1.0000e+00
60993.45 4.3050e-08 1.0000e+00
62466.44 3.5709e-08 1.0000e+00
63912.69 2.6767e-08 1.0000e+00
65311.62 2.0611e-08 1.0000e+00
66639.26 3.8605e-08 1.0000e+00
67870.77 2.7714e-08 1.0000e+00
68864.47 1.7191e-08 1.0000e+00
69459.55 1.9112e-08 1.0000e+00
69744.99 2.2676e-08 1.0000e+00
69888.26 2.3193e-08 1.0000e+00
69959.62 2.3717e-08 1.0000e+00
69991.15 2.4441e-08 1.0000e+00
69999.53 2.4441e-08 1.0000e+00
#TIME: 296.99
#NVEL 115
#vel_mid[km/s] mg0 mg1
425.78 3.6404e-01 6.3596e-01
857.79 4.3193e-01 5.6807e-01
878.44 4.3831e-01 5.6169e-01
917.72 2.3619e-01 7.6381e-01
973.04 1.7915e-01 8.2085e-01
1034.98 3.3572e-01 6.6428e-01
1099.97 2.3067e-01 7.6933e-01
1169.04 2.5704e-01 7.4296e-01
1242.44 4.4001e-01 5.5999e-01
1320.45 3.4788e-01 6.5212e-01
1403.37 3.7057e-01 6.2943e-01
1491.49 3.9818e-01 6.0182e-01
1585.14 3.6341e-01 6.3659e-01
1684.67 3.6106e-01 6.3894e-01
1790.45 1.7510e-01 8.2490e-01
1902.87 2.3089e-01 7.6911e-01
2022.36 2.1346e-01 7.8654e-01
2149.34 1.2648e-01 8.7352e-01
2284.30 1.3979e-01 8.6021e-01
2427.74 4.1940e-02 9.5806e-01
2580.18 2.8353e-02 9.7165e-01
2742.19 1.4127e-02 9.8587e-01
2914.37 5.3420e-03 9.9466e-01
3097.37 5.0521e-03 9.9495e-01
3291.85 5.7277e-03 9.9427e-01
3498.55 1.0101e-02 9.8990e-01
3718.23 1.3085e-01 8.6915e-01
3951.70 3.7975e-01 6.2025e-01
4199.83 3.3379e-01 6.6621e-01
4463.54 3.4950e-01 6.5050e-01
4743.81 3.7509e-01 6.2491e-01
5041.68 3.9158e-01 6.0842e-01
5358.25 3.9944e-01 6.0056e-01
5694.70 4.0025e-01 5.9975e-01
6052.28 4.1772e-01 5.8228e-01
6432.31 4.1111e-01 5.8889e-01
6836.20 4.2668e-01 5.7332e-01
7265.45 4.2557e-01 5.7443e-01
7721.65 4.4803e-01 5.5197e-01
8206.56 4.6979e-01 5.3021e-01
8717.73 4.8643e-01 5.1357e-01
9214.74 5.0257e-01 4.9743e-01
9629.11 5.2644e-01 4.7356e-01
9954.11 5.0786e-01 4.9214e-01
10245.64 5.6584e-01 4.3416e-01
10541.49 5.7239e-01 4.2761e-01
10839.94 5.7459e-01 4.2541e-01
11119.11 6.5584e-01 3.4416e-01
11355.83 6.8323e-01 3.1677e-01
11539.81 7.1357e-01 2.8643e-01
11677.16 7.4674e-01 2.5326e-01
11784.05 7.3736e-01 2.6264e-01
11875.85 6.7712e-01 3.2288e-01
11963.37 7.1673e-01 2.8327e-01
12055.39 7.4097e-01 2.5903e-01
12170.41 7.0967e-01 2.9033e-01
12360.89 4.6134e-01 5.3866e-01
12670.46 1.6900e-01 8.3100e-01
13075.34 6.4960e-02 9.3504e-01
13530.52 3.2420e-02 9.6758e-01
14012.75 3.2668e-02 9.6733e-01
14508.81 2.2597e-02 9.7740e-01
15002.30 3.9278e-02 9.6072e-01
15475.29 5.4814e-02 9.4519e-01
15923.68 7.3560e-02 9.2644e-01
16355.64 1.4971e-02 9.8503e-01
16776.27 2.2678e-02 9.7732e-01
17183.14 7.2760e-03 9.9272e-01
17580.45 7.4244e-03 9.9258e-01
17990.34 9.9201e-03 9.9008e-01
18458.06 7.8447e-03 9.9216e-01
19084.69 7.1648e-03 9.9284e-01
19999.79 5.3320e-03 9.9467e-01
21193.46 1.6158e-03 9.9838e-01
22528.72 9.0870e-04 9.9909e-01
23943.32 4.2045e-04 9.9958e-01
25446.74 4.5324e-04 9.9955e-01
27044.57 3.6057e-04 9.9964e-01
28744.18 1.5608e-04 9.9984e-01
30520.16 7.6712e-05 9.9992e-01
32243.50 3.1248e-05 9.9997e-01
33773.01 3.7940e-05 9.9996e-01
35108.48 1.9395e-05 9.9998e-01
36326.30 1.7891e-05 9.9998e-01
37486.70 8.6777e-06 9.9999e-01
38628.25 3.9273e-06 1.0000e+00
39768.62 3.5769e-06 1.0000e+00
40915.31 2.5815e-06 1.0000e+00
42074.51 1.9948e-06 1.0000e+00
43252.44 1.4611e-06 1.0000e+00
44454.05 1.1674e-06 1.0000e+00
45683.04 8.8383e-07 1.0000e+00
46941.68 5.9473e-07 1.0000e+00
48230.81 4.5207e-07 1.0000e+00
49550.29 3.4993e-07 1.0000e+00
50899.37 2.3782e-07 1.0000e+00
52276.86 1.7036e-07 1.0000e+00
53681.16 1.1997e-07 1.0000e+00
55110.21 9.1287e-08 1.0000e+00
56561.17 7.2905e-08 1.0000e+00
58030.00 6.0893e-08 1.0000e+00
59510.42 5.3894e-08 1.0000e+00
60993.45 4.5541e-08 1.0000e+00
62466.44 3.9660e-08 1.0000e+00
63912.69 2.6542e-08 1.0000e+00
65311.62 2.0279e-08 1.0000e+00
66639.26 3.1122e-08 1.0000e+00
67870.77 2.8322e-08 1.0000e+00
68864.47 1.5817e-08 1.0000e+00
69459.55 1.3585e-08 1.0000e+00
69744.99 1.9440e-08 1.0000e+00
69888.26 2.3244e-08 1.0000e+00
69959.62 2.1768e-08 1.0000e+00
69991.15 2.1646e-08 1.0000e+00
69999.53 2.1581e-08 1.0000e+00
#TIME: 301.26
#NVEL 115
#vel_mid[km/s] mg0 mg1
425.78 4.6710e-01 5.3290e-01
857.79 5.1219e-01 4.8781e-01
878.44 5.1378e-01 4.8622e-01
917.72 2.7850e-01 7.2150e-01
973.04 4.4579e-01 5.5421e-01
1034.98 3.3626e-01 6.6374e-01
1099.97 3.7028e-01 6.2972e-01
1169.04 2.8166e-01 7.1834e-01
1242.44 4.6283e-01 5.3717e-01
1320.45 2.9143e-01 7.0857e-01
1403.37 3.5871e-01 6.4129e-01
1491.49 4.6606e-01 5.3394e-01
1585.14 4.1831e-01 5.8169e-01
1684.67 3.1815e-01 6.8185e-01
1790.45 3.7001e-01 6.2999e-01
1902.87 3.1062e-01 6.8938e-01
2022.36 2.5627e-01 7.4373e-01
2149.34 1.6247e-01 8.3753e-01
2284.30 1.1734e-01 8.8266e-01
2427.74 2.3504e-02 9.7650e-01
2580.18 3.6049e-02 9.6395e-01
2742.19 2.0281e-02 9.7972e-01
2914.37 5.9375e-03 9.9406e-01
3097.37 5.5693e-03 9.9443e-01
3291.85 6.8594e-03 9.9314e-01
3498.55 1.0760e-02 9.8924e-01
3718.23 1.2236e-01 8.7764e-01
3951.70 3.6831e-01 6.3169e-01
4199.83 3.7221e-01 6.2779e-01
4463.54 3.6872e-01 6.3128e-01
4743.81 3.6856e-01 6.3144e-01
5041.68 4.0688e-01 5.9312e-01
5358.25 4.2599e-01 5.7401e-01
5694.70 3.9932e-01 6.0068e-01
6052.28 4.2295e-01 5.7705e-01
6432.31 4.0628e-01 5.9372e-01
6836.20 4.3155e-01 5.6845e-01
7265.45 4.2167e-01 5.7833e-01
7721.65 4.5286e-01 5.4714e-01
8206.56 4.8813e-01 5.1187e-01
8717.73 4.8160e-01 5.1840e-01
9214.74 4.9177e-01 5.0823e-01
9629.11 5.2778e-01 4.7222e-01
9954.11 5.0831e-01 4.9169e-01
10245.64 5.3937e-01 4.6063e-01
10541.49 6.0899e-01 3.9101e-01
10839.94 5.6568e-01 4.3432e-01
11119.11 6.8316e-01 3.1684e-01
11355.83 6.9981e-01 3.0019e-01
11539.81 7.0475e-01 2.9525e-01
11677.16 6.9395e-01 3.0605e-01
11784.05 7.0013e-01 2.9987e-01
11875.85 7.3026e-01 2.6974e-01
11963.37 7.1852e-01 2.8148e-01
12055.39 7.5165e-01 2.4835e-01
12170.41 5.8610e-01 4.1390e-01
12360.89 4.8343e-01 5.1657e-01
12670.46 2.1752e-01 7.8248e-01
13075.34 7.5338e-02 9.2466e-01
13530.52 5.6709e-02 9.4329e-01
14012.75 6.2843e-02 9.3716e-01
14508.81 7.9843e-02 9.2016e-01
15002.30 2.8357e-02 9.7164e-01
15475.29 2.6320e-02 9.7368e-01
15923.68 1.7472e-02 9.8253e-01
16355.64 3.8283e-02 9.6172e-01
16776.27 2.0971e-02 9.7903e-01
17183.14 1.7332e-02 9.8267e-01
17580.45 1.0381e-02 9.8962e-01
17990.34 8.8712e-03 9.9113e-01
18458.06 8.5992e-03 9.9140e-01
19084.69 7.0627e-03 9.9294e-01
19999.79 5.6047e-03 9.9440e-01
21193.46 1.5865e-03 9.9841e-01
22528.72 9.6624e-04 9.9903e-01
23943.32 6.9253e-04 9.9931e-01
25446.74 3.8317e-04 9.9962e-01
27044.57 2.6041e-04 9.9974e-01
28744.18 1.3354e-04 9.9987e-01
30520.16 7.8908e-05 9.9992e-01
32243.50 5.2090e-05 9.9995e-01
33773.01 3.1149e-05 9.9997e-01
35108.48 2.2452e-05 9.9998e-01
36326.30 1.7856e-05 9.9998e-01
37486.70 9.8329e-06 9.9999e-01
38628.25 6.6736e-06 9.9999e-01
39768.62 5.1119e-06 9.9999e-01
40915.31 2.7761e-06 1.0000e+00
42074.51 2.1982e-06 1.0000e+00
43252.44 1.9591e-06 1.0000e+00
44454.05 1.3742e-06 1.0000e+00
45683.04 9.0120e-07 1.0000e+00
46941.68 6.6251e-07 1.0000e+00
48230.81 4.5610e-07 1.0000e+00
49550.29 3.2796e-07 1.0000e+00
50899.37 2.4251e-07 1.0000e+00
52276.86 1.8982e-07 1.0000e+00
53681.16 1.5457e-07 1.0000e+00
55110.21 1.0933e-07 1.0000e+00
56561.17 7.2602e-08 1.0000e+00
58030.00 6.5699e-08 1.0000e+00
59510.42 5.6702e-08 1.0000e+00
60993.45 4.8949e-08 1.0000e+00
62466.44 4.5773e-08 1.0000e+00
63912.69 3.3761e-08 1.0000e+00
65311.62 2.7399e-08 1.0000e+00
66639.26 4.0365e-08 1.0000e+00
67870.77 2.4193e-08 1.0000e+00
68864.47 1.9315e-08 1.0000e+00
69459.55 1.7069e-08 1.0000e+00
69744.99 2.1837e-08 1.0000e+00
69888.26 2.1887e-08 1.0000e+00
69959.62 2.1519e-08 1.0000e+00
69991.15 2.2936e-08 1.0000e+00
69999.53 2.2913e-08 1.0000e+00
#TIME: 305.59
#NVEL 115
#vel_mid[km/s] mg0 mg1
425.78 2.8065e-01 7.1935e-01
857.79 4.8040e-01 5.1960e-01
878.44 3.9283e-01 6.0717e-01
917.72 1.9391e-01 8.0609e-01
973.04 4.7178e-01 5.2822e-01
1034.98 4.7970e-01 5.2030e-01
1099.97 3.3760e-01 6.6240e-01
1169.04 3.5315e-01 6.4685e-01
1242.44 4.4533e-01 5.5467e-01
1320.45 4.9732e-01 5.0268e-01
1403.37 2.9939e-01 7.0061e-01
1491.49 3.8430e-01 6.1570e-01
1585.14 2.4028e-01 7.5972e-01
1684.67 2.6437e-01 7.3563e-01
1790.45 3.5930e-01 6.4070e-01
1902.87 2.9835e-01 7.0165e-01
2022.36 2.0310e-01 7.9690e-01
2149.34 1.5072e-01 8.4928e-01
2284.30 6.7572e-02 9.3243e-01
2427.74 6.6214e-02 9.3379e-01
2580.18 4.1500e-02 9.5850e-01
2742.19 1.7687e-02 9.8231e-01
2914.37 6.3902e-03 9.9361e-01
3097.37 6.0002e-03 9.9400e-01
3291.85 7.3643e-03 9.9264e-01
3498.55 1.1641e-02 9.8836e-01
3718.23 1.3473e-01 8.6527e-01
3951.70 4.0518e-01 5.9482e-01
4199.83 3.5905e-01 6.4095e-01
4463.54 3.8084e-01 6.1916e-01
4743.81 3.7301e-01 6.2699e-01
5041.68 4.2618e-01 5.7382e-01
5358.25 4.1792e-01 5.8208e-01
5694.70 4.2079e-01 5.7921e-01
6052.28 4.1757e-01 5.8243e-01
6432.31 4.3870e-01 5.6130e-01
6836.20 4.1032e-01 5.8968e-01
7265.45 4.3896e-01 5.6104e-01
7721.65 4.4985e-01 5.5015e-01
8206.56 4.4896e-01 5.5104e-01
8717.73 4.7073e-01 5.2927e-01
9214.74 5.3717e-01 4.6283e-01
9629.11 5.3824e-01 4.6176e-01
9954.11 5.3750e-01 4.6250e-01
10245.64 5.6040e-01 4.3960e-01
10541.49 5.4186e-01 4.5814e-01
10839.94 6.5590e-01 3.4410e-01
11119.11 6.8407e-01 3.1593e-01
11355.83 6.7437e-01 3.2563e-01
11539.81 6.7083e-01 3.2917e-01
11677.16 7.4524e-01 2.5476e-01
11784.05 7.4297e-01 2.5703e-01
11875.85 7.7703e-01 2.2297e-01
11963.37 7.4907e-01 2.5093e-01
12055.39 7.2183e-01 2.7817e-01
12170.41 6.4659e-01 3.5341e-01
12360.89 4.4882e-01 5.5118e-01
12670.46 2.6526e-01 7.3474e-01
13075.34 8.9485e-02 9.1052e-01
13530.52 8.7849e-02 9.1215e-01
14012.75 5.9860e-02 9.4014e-01
14508.81 2.8947e-02 9.7105e-01
15002.30 5.8072e-02 9.4193e-01
15475.29 9.1428e-02 9.0857e-01
15923.68 5.9189e-02 9.4081e-01
16355.64 1.0949e-02 9.8905e-01
16776.27 1.1825e-02 9.8818e-01
17183.14 1.6614e-02 9.8339e-01
17580.45 1.5242e-02 9.8476e-01
17990.34 8.1059e-03 9.9189e-01
18458.06 9.3332e-03 9.9067e-01
19084.69 7.7017e-03 9.9230e-01
19999.79 4.2765e-03 9.9572e-01
21193.46 1.6850e-03 9.9832e-01
22528.72 1.2152e-03 9.9878e-01
23943.32 5.8890e-04 9.9941e-01
25446.74 4.9081e-04 9.9951e-01
27044.57 3.2928e-04 9.9967e-01
28744.18 1.2139e-04 9.9988e-01
30520.16 8.0299e-05 9.9992e-01
32243.50 5.2410e-05 9.9995e-01
33773.01 3.9246e-05 9.9996e-01
35108.48 2.6598e-05 9.9997e-01
36326.30 2.0405e-05 9.9998e-01
37486.70 1.1456e-05 9.9999e-01
38628.25 6.0630e-06 9.9999e-01
39768.62 4.4010e-06 1.0000e+00
40915.31 3.3066e-06 1.0000e+00
42074.51 3.3146e-06 1.0000e+00
43252.44 2.4010e-06 1.0000e+00
44454.05 1.5411e-06 1.0000e+00
45683.04 9.8836e-07 1.0000e+00
46941.68 8.2612e-07 1.0000e+00
48230.81 4.9747e-07 1.0000e+00
49550.29 3.1323e-07 1.0000e+00
50899.37 2.5321e-07 1.0000e+00
52276.86 2.0309e-07 1.0000e+00
53681.16 1.3626e-07 1.0000e+00
55110.21 1.0536e-07 1.0000e+00
56561.17 9.6356e-08 1.0000e+00
58030.00 8.0855e-08 1.0000e+00
59510.42 6.4716e-08 1.0000e+00
60993.45 4.8097e-08 1.0000e+00
62466.44 4.9738e-08 1.0000e+00
63912.69 3.5843e-08 1.0000e+00
65311.62 2.8028e-08 1.0000e+00
66639.26 4.5754e-08 1.0000e+00
67870.77 2.6663e-08 1.0000e+00
68864.47 1.8403e-08 1.0000e+00
69459.55 2.3873e-08 1.0000e+00
69744.99 2.8194e-08 1.0000e+00
69888.26 2.5716e-08 1.0000e+00
69959.62 2.6231e-08 1.0000e+00
69991.15 2.6447e-08 1.0000e+00
69999.53 2.6456e-08 1.0000e+00
#TIME: 309.99
#NVEL 115
#vel_mid[km/s] mg0 mg1
425.78 4.4153e-01 5.5847e-01
857.79 5.4548e-01 4.5452e-01
878.44 3.4925e-01 6.5075e-01
917.72 1.5337e-01 8.4663e-01
973.04 5.1959e-01 4.8041e-01
1034.98 4.5443e-01 5.4557e-01
1099.97 2.5109e-01 7.4891e-01
1169.04 3.7624e-01 6.2376e-01
1242.44 3.5997e-01 6.4003e-01
1320.45 4.1337e-01 5.8663e-01
1403.37 4.7033e-01 5.2967e-01
1491.49 4.1338e-01 5.8662e-01
1585.14 3.0866e-01 6.9134e-01
1684.67 3.5976e-01 6.4024e-01
1790.45 3.7617e-01 6.2383e-01
1902.87 3.4693e-01 6.5307e-01
2022.36 2.3005e-01 7.6995e-01
2149.34 2.2552e-01 7.7448e-01
2284.30 1.1134e-01 8.8866e-01
2427.74 9.6150e-02 9.0385e-01
2580.18 3.6951e-02 9.6305e-01
2742.19 1.7736e-02 9.8226e-01
2914.37 6.1980e-03 9.9380e-01
3097.37 6.5720e-03 9.9343e-01
3291.85 7.6222e-03 9.9238e-01
3498.55 1.1389e-02 9.8861e-01
3718.23 1.3943e-01 8.6057e-01
3951.70 4.2988e-01 5.7012e-01
4199.83 3.5727e-01 6.4273e-01
4463.54 3.8190e-01 6.1810e-01
4743.81 3.9300e-01 6.0700e-01
5041.68 4.0197e-01 5.9803e-01
5358.25 4.2576e-01 5.7424e-01
5694.70 4.1989e-01 5.8011e-01
6052.28 4.2000e-01 5.8000e-01
6432.31 4.1982e-01 5.8018e-01
6836.20 4.2433e-01 5.7567e-01
7265.45 4.3951e-01 5.6049e-01
7721.65 4.3587e-01 5.6413e-01
8206.56 4.4191e-01 5.5809e-01
8717.73 4.7298e-01 5.2702e-01
9214.74 4.6956e-01 5.3044e-01
9629.11 5.4649e-01 4.5351e-01
9954.11 5.2674e-01 4.7326e-01
10245.64 5.1283e-01 4.8717e-01
10541.49 5.7339e-01 4.2661e-01
10839.94 6.9051e-01 3.0949e-01
11119.11 6.8768e-01 3.1232e-01
11355.83 6.7838e-01 3.2162e-01
11539.81 6.9635e-01 3.0365e-01
11677.16 7.6432e-01 2.3568e-01
11784.05 7.1839e-01 2.8161e-01
11875.85 6.9092e-01 3.0908e-01
11963.37 6.8792e-01 3.1208e-01
12055.39 6.4145e-01 3.5855e-01
12170.41 6.6109e-01 3.3891e-01
12360.89 4.7474e-01 5.2526e-01
12670.46 2.9311e-01 7.0689e-01
13075.34 7.7637e-02 9.2236e-01
13530.52 7.9170e-02 9.2083e-01
14012.75 3.5472e-02 9.6453e-01
14508.81 4.8220e-02 9.5178e-01
15002.30 2.8695e-02 9.7131e-01
15475.29 2.7806e-02 9.7219e-01
15923.68 2.2745e-02 9.7725e-01
16355.64 2.6378e-02 9.7362e-01
16776.27 1.8439e-02 9.8156e-01
17183.14 1.9711e-02 9.8029e-01
17580.45 8.9098e-03 9.9109e-01
17990.34 7.2872e-03 9.9271e-01
18458.06 8.6566e-03 9.9134e-01
19084.69 8.6064e-03 9.9139e-01
19999.79 3.6025e-03 9.9640e-01
21193.46 1.9574e-03 9.9804e-01
22528.72 1.0757e-03 9.9892e-01
23943.32 6.4933e-04 9.9935e-01
25446.74 6.6744e-04 9.9933e-01
27044.57 2.7758e-04 9.9972e-01
28744.18 1.4004e-04 9.9986e-01
30520.16 9.9232e-05 9.9990e-01
32243.50 5.4112e-05 9.9995e-01
33773.01 3.6413e-05 9.9996e-01
35108.48 3.0073e-05 9.9997e-01
36326.30 1.9010e-05 9.9998e-01
37486.70 1.2824e-05 9.9999e-01
38628.25 6.8460e-06 9.9999e-01
39768.62 4.9502e-06 1.0000e+00
40915.31 3.7761e-06 1.0000e+00
42074.51 3.4002e-06 1.0000e+00
43252.44 2.7419e-06 1.0000e+00
44454.05 1.8533e-06 1.0000e+00
45683.04 1.2055e-06 1.0000e+00
46941.68 9.1337e-07 1.0000e+00
48230.81 5.3411e-07 1.0000e+00
49550.29 4.2741e-07 1.0000e+00
50899.37 2.6404e-07 1.0000e+00
52276.86 2.1691e-07 1.0000e+00
53681.16 1.5950e-07 1.0000e+00
55110.21 1.1807e-07 1.0000e+00
56561.17 9.1164e-08 1.0000e+00
58030.00 7.9515e-08 1.0000e+00
59510.42 7.2102e-08 1.0000e+00
60993.45 6.4309e-08 1.0000e+00
62466.44 5.4768e-08 1.0000e+00
63912.69 4.1866e-08 1.0000e+00
65311.62 3.2579e-08 1.0000e+00
66639.26 5.1787e-08 1.0000e+00
67870.77 3.4586e-08 1.0000e+00
68864.47 2.7648e-08 1.0000e+00
69459.55 2.9618e-08 1.0000e+00
69744.99 4.3695e-08 1.0000e+00
69888.26 4.2212e-08 1.0000e+00
69959.62 4.0121e-08 1.0000e+00
69991.15 3.9125e-08 1.0000e+00
69999.53 3.9389e-08 1.0000e+00
#TIME: 314.44
#NVEL 115
#vel_mid[km/s] mg0 mg1
425.78 4.1103e-01 5.8897e-01
857.79 4.9947e-01 5.0053e-01
878.44 2.9759e-01 7.0241e-01
917.72 4.2466e-01 5.7534e-01
973.04 1.5597e-01 8.4403e-01
1034.98 4.5190e-01 5.4810e-01
1099.97 4.1468e-01 5.8532e-01
1169.04 4.5435e-01 5.4565e-01
1242.44 5.1000e-01 4.9000e-01
1320.45 1.9264e-01 8.0736e-01
1403.37 4.4245e-01 5.5755e-01
1491.49 4.3627e-01 5.6373e-01
1585.14 4.0901e-01 5.9099e-01
1684.67 3.9625e-01 6.0375e-01
1790.45 3.5406e-01 6.4594e-01
1902.87 3.1963e-01 6.8037e-01
2022.36 2.7163e-01 7.2837e-01
2149.34 1.8620e-01 8.1380e-01
2284.30 1.5454e-01 8.4546e-01
2427.74 1.1975e-01 8.8025e-01
2580.18 3.5568e-02 9.6443e-01
2742.19 1.8145e-02 9.8186e-01
2914.37 6.6179e-03 9.9338e-01
3097.37 6.1626e-03 9.9384e-01
3291.85 6.7025e-03 9.9330e-01
3498.55 1.2697e-02 9.8730e-01
3718.23 1.4499e-01 8.5501e-01
3951.70 4.4457e-01 5.5543e-01
4199.83 3.9433e-01 6.0567e-01
4463.54 4.0159e-01 5.9841e-01
4743.81 3.9406e-01 6.0594e-01
5041.68 4.3652e-01 5.6348e-01
5358.25 4.3565e-01 5.6435e-01
5694.70 4.4166e-01 5.5834e-01
6052.28 4.2269e-01 5.7731e-01
6432.31 4.1840e-01 5.8160e-01
6836.20 4.0038e-01 5.9962e-01
7265.45 4.3893e-01 5.6107e-01
7721.65 4.5531e-01 5.4469e-01
8206.56 4.4803e-01 5.5197e-01
8717.73 5.1471e-01 4.8529e-01
9214.74 4.9848e-01 5.0152e-01
9629.11 5.4893e-01 4.5107e-01
9954.11 6.3710e-01 3.6290e-01
10245.64 5.8965e-01 4.1035e-01
10541.49 5.9782e-01 4.0218e-01
10839.94 6.5623e-01 3.4377e-01
11119.11 7.0931e-01 2.9069e-01
11355.83 6.5335e-01 3.4665e-01
11539.81 7.4394e-01 2.5606e-01
11677.16 7.7694e-01 2.2306e-01
11784.05 7.4864e-01 2.5136e-01
11875.85 7.4482e-01 2.5518e-01
11963.37 7.3075e-01 2.6925e-01
12055.39 6.5994e-01 3.4006e-01
12170.41 6.2064e-01 3.7936e-01
12360.89 3.7853e-01 6.2147e-01
12670.46 2.1361e-01 7.8639e-01
13075.34 5.3442e-02 9.4656e-01
13530.52 4.7393e-02 9.5261e-01
14012.75 7.2211e-02 9.2779e-01
14508.81 3.8021e-02 9.6198e-01
15002.30 1.5786e-01 8.4214e-01
15475.29 7.4661e-02 9.2534e-01
15923.68 3.2794e-02 9.6721e-01
16355.64 1.0007e-02 9.8999e-01
16776.27 1.1440e-02 9.8856e-01
17183.14 7.6388e-03 9.9236e-01
17580.45 1.2104e-02 9.8790e-01
17990.34 1.3562e-02 9.8644e-01
18458.06 7.4672e-03 9.9253e-01
19084.69 8.2251e-03 9.9177e-01
19999.79 3.9242e-03 9.9608e-01
21193.46 1.9799e-03 9.9802e-01
22528.72 1.1558e-03 9.9884e-01
23943.32 7.4153e-04 9.9926e-01
25446.74 5.5826e-04 9.9944e-01
27044.57 3.7697e-04 9.9962e-01
28744.18 1.4582e-04 9.9985e-01
30520.16 9.9990e-05 9.9990e-01
32243.50 6.7897e-05 9.9993e-01
33773.01 4.1395e-05 9.9996e-01
35108.48 3.2334e-05 9.9997e-01
36326.30 1.8167e-05 9.9998e-01
37486.70 1.0694e-05 9.9999e-01
38628.25 7.8287e-06 9.9999e-01
39768.62 5.2483e-06 9.9999e-01
40915.31 4.4531e-06 1.0000e+00
42074.51 2.9853e-06 1.0000e+00
43252.44 2.5158e-06 1.0000e+00
44454.05 1.9721e-06 1.0000e+00
45683.04 1.4012e-06 1.0000e+00
46941.68 9.9584e-07 1.0000e+00
48230.81 6.8367e-07 1.0000e+00
49550.29 6.0561e-07 1.0000e+00
50899.37 3.8230e-07 1.0000e+00
52276.86 2.3083e-07 1.0000e+00
53681.16 1.6262e-07 1.0000e+00
55110.21 1.1959e-07 1.0000e+00
56561.17 8.5565e-08 1.0000e+00
58030.00 8.5395e-08 1.0000e+00
59510.42 7.2728e-08 1.0000e+00
60993.45 5.8971e-08 1.0000e+00
62466.44 5.9907e-08 1.0000e+00
63912.69 4.0981e-08 1.0000e+00
65311.62 3.9484e-08 1.0000e+00
66639.26 7.0680e-08 1.0000e+00
67870.77 4.7150e-08 1.0000e+00
68864.47 2.6950e-08 1.0000e+00
69459.55 2.5213e-08 1.0000e+00
69744.99 3.4466e-08 1.0000e+00
69888.26 3.2031e-08 1.0000e+00
69959.62 2.8527e-08 1.0000e+00
69991.15 2.7809e-08 1.0000e+00
69999.53 2.7554e-08 1.0000e+00
