#NTIMES:    67
#NSTAGES:     4
#TIMES[d]:     0.550    0.605    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.160   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800  270.400  297.400  320.000
#
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           ne0           ne1           ne2           ne3
    1.877233E+04   3.5853E-003   8.1245E-001   1.8024E-001   3.7280E-003
    1.911531E+04   2.8510E-003   8.0011E-001   1.9273E-001   4.3076E-003
    1.945141E+04   2.1599E-003   7.7927E-001   2.1295E-001   5.6211E-003
    1.978543E+04   1.7308E-003   7.5853E-001   2.3287E-001   6.8749E-003
    2.012123E+04   1.4288E-003   7.4014E-001   2.5034E-001   8.0958E-003
    2.046386E+04   1.1064E-003   7.1250E-001   2.7545E-001   1.0946E-002
    2.081711E+04   8.6766E-004   6.8147E-001   3.0284E-001   1.4818E-002
    2.118413E+04   7.3811E-004   6.5637E-001   3.2490E-001   1.7986E-002
    2.156523E+04   6.6475E-004   6.3516E-001   3.4338E-001   2.0797E-002
    2.196090E+04   6.0346E-004   6.1869E-001   3.5678E-001   2.3935E-002
    2.237208E+04   5.5039E-004   6.1122E-001   3.6155E-001   2.6681E-002
    2.279986E+04   5.1109E-004   6.1113E-001   3.5960E-001   2.8759E-002
    2.324620E+04   4.8059E-004   6.1421E-001   3.5483E-001   3.0484E-002
    2.371152E+04   4.5532E-004   6.1910E-001   3.4826E-001   3.2187E-002
    2.419574E+04   4.3272E-004   6.2793E-001   3.3809E-001   3.3545E-002
    2.470053E+04   4.1551E-004   6.4736E-001   3.1984E-001   3.2375E-002
    2.522993E+04   4.0192E-004   6.7464E-001   2.9580E-001   2.9165E-002
    2.579332E+04   3.8506E-004   7.0007E-001   2.7322E-001   2.6332E-002
    2.640002E+04   3.6904E-004   7.2569E-001   2.5059E-001   2.3351E-002
    2.706961E+04   4.1810E-004   7.4964E-001   2.2935E-001   2.0601E-002
    2.783949E+04   6.2368E-004   7.7208E-001   2.0923E-001   1.8069E-002
    2.876535E+04   1.8131E-003   7.9484E-001   1.8798E-001   1.5371E-002
    2.995488E+04   7.4220E-003   8.2051E-001   1.6027E-001   1.1793E-002
    3.167797E+04   3.7011E-002   8.4322E-001   1.1337E-001   6.4007E-003
    3.358451E+04   1.2091E-001   8.0927E-001   6.7197E-002   2.6266E-003
    3.559967E+04   2.4030E-001   7.1179E-001   4.6383E-002   1.5206E-003
    3.773575E+04   3.5684E-001   6.0009E-001   4.1639E-002   1.4335E-003
    3.888792E+04   4.1291E-001   5.4682E-001   3.8924E-002   1.3476E-003
    3.947712E+04   4.4343E-001   5.1784E-001   3.7422E-002   1.3011E-003
    3.977507E+04   4.5653E-001   5.0538E-001   3.6802E-002   1.2825E-003
    3.992488E+04   4.6406E-001   4.9811E-001   3.6549E-002   1.2804E-003
    3.999624E+04   4.6695E-001   4.9517E-001   3.6589E-002   1.2900E-003
    4.000000E+04   4.6683E-001   4.9519E-001   3.6686E-002   1.2966E-003
#TIME:   114.500
#NVEL: 100
#vel_mid[km/s]           ne0           ne1           ne2           ne3
    8.484662E+02   2.2184E-001   6.5930E-001   1.1728E-001   1.5822E-003
    8.536102E+02   1.9499E-001   6.6474E-001   1.3809E-001   2.1842E-003
    8.692302E+02   1.8430E-001   6.6709E-001   1.4617E-001   2.4439E-003
    9.013329E+02   1.9584E-001   6.6448E-001   1.3752E-001   2.1655E-003
    9.562540E+02   1.9922E-001   6.6356E-001   1.3513E-001   2.0916E-003
    1.013604E+03   1.9906E-001   6.6356E-001   1.3528E-001   2.0958E-003
    1.074423E+03   2.0009E-001   6.6322E-001   1.3461E-001   2.0755E-003
    1.138891E+03   1.9365E-001   6.6478E-001   1.3935E-001   2.2227E-003
    1.207228E+03   1.8697E-001   6.6611E-001   1.4453E-001   2.3906E-003
    1.279665E+03   1.9539E-001   6.6399E-001   1.3842E-001   2.1961E-003
    1.356448E+03   1.9843E-001   6.6300E-001   1.3643E-001   2.1374E-003
    1.437839E+03   2.0122E-001   6.6204E-001   1.3465E-001   2.0864E-003
    1.524113E+03   2.0179E-001   6.6169E-001   1.3444E-001   2.0825E-003
    1.615564E+03   1.9831E-001   6.6247E-001   1.3705E-001   2.1636E-003
    1.712502E+03   1.9214E-001   6.6391E-001   1.4164E-001   2.3092E-003
    1.815257E+03   1.8414E-001   6.6565E-001   1.4770E-001   2.5097E-003
    1.924178E+03   1.7743E-001   6.6711E-001   1.5277E-001   2.6827E-003
    2.039634E+03   1.6824E-001   6.6894E-001   1.5989E-001   2.9367E-003
    2.162017E+03   1.6209E-001   6.7072E-001   1.6411E-001   3.0901E-003
    2.291744E+03   1.5644E-001   6.7305E-001   1.6730E-001   3.2052E-003
    2.429255E+03   1.5248E-001   6.7628E-001   1.6802E-001   3.2215E-003
    2.575017E+03   1.5195E-001   6.8070E-001   1.6429E-001   3.0606E-003
    2.729526E+03   1.5109E-001   6.8658E-001   1.5947E-001   2.8579E-003
    2.893305E+03   1.4384E-001   6.9461E-001   1.5875E-001   2.8002E-003
    3.066911E+03   1.3024E-001   7.0484E-001   1.6204E-001   2.8784E-003
    3.250934E+03   1.1666E-001   7.1655E-001   1.6389E-001   2.9022E-003
    3.445999E+03   1.1333E-001   7.2894E-001   1.5517E-001   2.5596E-003
    3.652769E+03   1.1642E-001   7.4015E-001   1.4134E-001   2.0931E-003
    3.871945E+03   1.1320E-001   7.5066E-001   1.3427E-001   1.8674E-003
    4.104272E+03   9.9568E-002   7.6042E-001   1.3806E-001   1.9573E-003
    4.350540E+03   8.4949E-002   7.6467E-001   1.4813E-001   2.2525E-003
    4.611585E+03   8.2567E-002   7.6455E-001   1.5054E-001   2.3345E-003
    4.888292E+03   9.2532E-002   7.6363E-001   1.4176E-001   2.0739E-003
    5.181604E+03   1.0875E-001   7.6036E-001   1.2916E-001   1.7267E-003
    5.492514E+03   1.2676E-001   7.5460E-001   1.1722E-001   1.4277E-003
    5.822080E+03   1.3956E-001   7.4879E-001   1.1037E-001   1.2726E-003
    6.171421E+03   1.5057E-001   7.4372E-001   1.0457E-001   1.1458E-003
    6.541724E+03   1.6076E-001   7.3940E-001   9.8820E-002   1.0231E-003
    6.934245E+03   1.6666E-001   7.3711E-001   9.5274E-002   9.5209E-004
    7.350319E+03   1.7355E-001   7.3535E-001   9.0243E-002   8.5260E-004
    7.791359E+03   1.7820E-001   7.3584E-001   8.5200E-002   7.5565E-004
    8.258862E+03   1.7926E-001   7.3998E-001   8.0097E-002   6.6132E-004
    8.754416E+03   1.7634E-001   7.4874E-001   7.4355E-002   5.6113E-004
    9.279481E+03   1.6151E-001   7.6642E-001   7.1556E-002   5.0730E-004
    9.817421E+03   1.2472E-001   7.9682E-001   7.7882E-002   5.8124E-004
    1.035698E+04   9.9903E-002   8.2037E-001   7.9137E-002   5.8731E-004
    1.085146E+04   1.1345E-001   8.2162E-001   6.4540E-002   3.9084E-004
    1.126373E+04   1.6603E-001   7.8590E-001   4.7845E-002   2.2458E-004
    1.160208E+04   2.4922E-001   7.1536E-001   3.5289E-002   1.3361E-004
    1.188035E+04   2.8526E-001   6.8346E-001   3.1176E-002   1.0885E-004
    1.212685E+04   2.3245E-001   7.3107E-001   3.6342E-002   1.3925E-004
    1.236426E+04   1.0978E-001   8.3606E-001   5.3888E-002   2.6759E-004
    1.262334E+04   4.8470E-002   8.7496E-001   7.6054E-002   5.1177E-004
    1.293545E+04   2.4399E-002   8.7450E-001   1.0021E-001   8.9291E-004
    1.331681E+04   1.5552E-002   8.6277E-001   1.2037E-001   1.3036E-003
    1.375826E+04   1.0292E-002   8.4536E-001   1.4249E-001   1.8618E-003
    1.423677E+04   8.8509E-003   8.3376E-001   1.5521E-001   2.1795E-003
    1.473954E+04   7.5579E-003   8.2005E-001   1.6976E-001   2.6404E-003
    1.525686E+04   7.0906E-003   8.0849E-001   1.8144E-001   2.9797E-003
    1.577619E+04   7.8835E-003   8.0822E-001   1.8104E-001   2.8623E-003
    1.628977E+04   9.1300E-003   8.1378E-001   1.7452E-001   2.5619E-003
    1.678164E+04   1.1236E-002   8.2493E-001   1.6174E-001   2.0892E-003
    1.723914E+04   1.4135E-002   8.3835E-001   1.4592E-001   1.5952E-003
    1.766852E+04   1.5472E-002   8.4619E-001   1.3699E-001   1.3503E-003
    1.806755E+04   1.3036E-002   8.4284E-001   1.4263E-001   1.5015E-003
    1.844454E+04   9.9112E-003   8.3526E-001   1.5300E-001   1.8310E-003
    1.880494E+04   7.4037E-003   8.2503E-001   1.6531E-001   2.2632E-003
    1.915588E+04   5.5019E-003   8.1063E-001   1.8099E-001   2.8746E-003
    1.950074E+04   4.0449E-003   7.8817E-001   2.0381E-001   3.9748E-003
    1.984404E+04   3.0502E-003   7.6529E-001   2.2642E-001   5.2405E-003
    2.019041E+04   2.3414E-003   7.4242E-001   2.4839E-001   6.8543E-003
    2.054405E+04   1.7935E-003   7.1079E-001   2.7766E-001   9.7519E-003
    2.090451E+04   1.4057E-003   6.7819E-001   3.0692E-001   1.3491E-002
    2.127129E+04   1.1447E-003   6.5218E-001   3.2988E-001   1.6796E-002
    2.164815E+04   9.5871E-004   6.3022E-001   3.4875E-001   2.0070E-002
    2.204095E+04   8.1852E-004   6.1356E-001   3.6201E-001   2.3608E-002
    2.245186E+04   7.1331E-004   6.0573E-001   3.6681E-001   2.6740E-002
    2.287849E+04   6.3450E-004   6.0477E-001   3.6537E-001   2.9228E-002
    2.332045E+04   5.7263E-004   6.0684E-001   3.6125E-001   3.1342E-002
    2.377714E+04   5.2261E-004   6.1105E-001   3.5511E-001   3.3317E-002
    2.424896E+04   4.8153E-004   6.1977E-001   3.4504E-001   3.4706E-002
    2.473732E+04   4.4919E-004   6.3857E-001   3.2732E-001   3.3661E-002
    2.524531E+04   4.2207E-004   6.6423E-001   3.0459E-001   3.0762E-002
    2.577734E+04   3.9415E-004   6.8777E-001   2.8364E-001   2.8203E-002
    2.633972E+04   3.6513E-004   7.1129E-001   2.6287E-001   2.5475E-002
    2.694116E+04   3.5767E-004   7.3296E-001   2.4372E-001   2.2957E-002
    2.759638E+04   4.1203E-004   7.5253E-001   2.2635E-001   2.0708E-002
    2.833677E+04   6.8152E-004   7.7141E-001   2.0943E-001   1.8484E-002
    2.919158E+04   1.9079E-003   7.9135E-001   1.9081E-001   1.5928E-002
    3.025875E+04   6.7997E-003   8.1545E-001   1.6536E-001   1.2386E-002
    3.172101E+04   2.7814E-002   8.4017E-001   1.2463E-001   7.3864E-003
    3.358317E+04   9.5344E-002   8.2361E-001   7.7833E-002   3.2153E-003
    3.559967E+04   2.0216E-001   7.3986E-001   5.6033E-002   1.9469E-003
    3.773575E+04   3.1565E-001   6.3070E-001   5.1732E-002   1.9201E-003
    3.888792E+04   3.7127E-001   5.7772E-001   4.9148E-002   1.8608E-003
    3.947712E+04   4.0172E-001   5.4890E-001   4.7553E-002   1.8199E-003
    3.977507E+04   4.1481E-001   5.3649E-001   4.6901E-002   1.8048E-003
    3.992488E+04   4.2235E-001   5.2923E-001   4.6610E-002   1.8050E-003
    3.999624E+04   4.2530E-001   5.2624E-001   4.6639E-002   1.8176E-003
    4.000000E+04   4.2520E-001   5.2623E-001   4.6748E-002   1.8261E-003
#TIME:   126.000
#NVEL: 100
#vel_mid[km/s]           ne0           ne1           ne2           ne3
    8.484662E+02   2.7699E-001   6.3500E-001   8.7084E-002   9.2609E-004
    8.521432E+02   2.1629E-001   6.5785E-001   1.2403E-001   1.8267E-003
    8.632700E+02   1.9067E-001   6.6517E-001   1.4180E-001   2.3708E-003
    8.859614E+02   1.8817E-001   6.6571E-001   1.4369E-001   2.4357E-003
    9.334402E+02   1.9240E-001   6.6467E-001   1.4060E-001   2.3345E-003
    9.896405E+02   2.0287E-001   6.6191E-001   1.3312E-001   2.0958E-003
    1.049022E+03   2.0519E-001   6.6117E-001   1.3160E-001   2.0492E-003
    1.111966E+03   2.0441E-001   6.6131E-001   1.3221E-001   2.0679E-003
    1.178687E+03   2.0118E-001   6.6212E-001   1.3456E-001   2.1400E-003
    1.249411E+03   1.9656E-001   6.6313E-001   1.3806E-001   2.2538E-003
    1.324380E+03   1.9600E-001   6.6304E-001   1.3868E-001   2.2784E-003
    1.403846E+03   1.9869E-001   6.6216E-001   1.3693E-001   2.2255E-003
    1.488081E+03   2.0297E-001   6.6083E-001   1.3407E-001   2.1380E-003
    1.577370E+03   2.0177E-001   6.6098E-001   1.3508E-001   2.1712E-003
    1.672016E+03   1.9488E-001   6.6260E-001   1.4018E-001   2.3363E-003
    1.772342E+03   1.8822E-001   6.6409E-001   1.4520E-001   2.5044E-003
    1.878687E+03   1.8165E-001   6.6551E-001   1.5017E-001   2.6765E-003
    1.991414E+03   1.7217E-001   6.6734E-001   1.5754E-001   2.9436E-003
    2.110904E+03   1.6355E-001   6.6908E-001   1.6418E-001   3.1947E-003
    2.237564E+03   1.5753E-001   6.7104E-001   1.6808E-001   3.3434E-003
    2.371824E+03   1.5321E-001   6.7376E-001   1.6963E-001   3.3950E-003
    2.514140E+03   1.5216E-001   6.7760E-001   1.6696E-001   3.2717E-003
    2.664995E+03   1.5151E-001   6.8278E-001   1.6263E-001   3.0806E-003
    2.824903E+03   1.4618E-001   6.8976E-001   1.6106E-001   2.9920E-003
    2.994405E+03   1.3500E-001   6.9879E-001   1.6317E-001   3.0333E-003
    3.174077E+03   1.2093E-001   7.0940E-001   1.6655E-001   3.1181E-003
    3.364530E+03   1.1228E-001   7.2122E-001   1.6354E-001   2.9625E-003
    3.566412E+03   1.1349E-001   7.3318E-001   1.5085E-001   2.4832E-003
    3.780406E+03   1.1537E-001   7.4363E-001   1.3892E-001   2.0798E-003
    4.007241E+03   1.0444E-001   7.5398E-001   1.3950E-001   2.0785E-003
    4.247687E+03   8.7793E-002   7.6058E-001   1.4925E-001   2.3741E-003
    4.502560E+03   8.1891E-002   7.6239E-001   1.5322E-001   2.5051E-003
    4.772726E+03   8.7974E-002   7.6289E-001   1.4683E-001   2.3028E-003
    5.059102E+03   1.0141E-001   7.6146E-001   1.3517E-001   1.9564E-003
    5.362663E+03   1.1795E-001   7.5733E-001   1.2309E-001   1.6304E-003
    5.684437E+03   1.3424E-001   7.5154E-001   1.1284E-001   1.3769E-003
    6.025519E+03   1.4569E-001   7.4637E-001   1.0671E-001   1.2382E-003
    6.387067E+03   1.5309E-001   7.4280E-001   1.0295E-001   1.1562E-003
    6.770309E+03   1.6121E-001   7.3953E-001   9.8204E-002   1.0557E-003
    7.176546E+03   1.6764E-001   7.3765E-001   9.3744E-002   9.6185E-004
    7.607159E+03   1.7310E-001   7.3722E-001   8.8820E-002   8.6216E-004
    8.063609E+03   1.7498E-001   7.4010E-001   8.4157E-002   7.6987E-004
    8.548218E+03   1.7482E-001   7.4641E-001   7.8113E-002   6.5590E-004
    9.048495E+03   1.6659E-001   7.5926E-001   7.3573E-002   5.7167E-004
    9.549011E+03   1.4003E-001   7.8314E-001   7.6235E-002   5.9786E-004
    1.004817E+04   1.0752E-001   8.0925E-001   8.2537E-002   6.8441E-004
    1.053597E+04   1.0196E-001   8.2211E-001   7.5371E-002   5.6135E-004
    1.097188E+04   1.2156E-001   8.1674E-001   6.1331E-002   3.7622E-004
    1.133315E+04   1.8098E-001   7.7336E-001   4.5445E-002   2.1723E-004
    1.163438E+04   2.3933E-001   7.2368E-001   3.6837E-002   1.5355E-004
    1.188623E+04   2.6744E-001   6.9903E-001   3.3407E-002   1.3073E-004
    1.211034E+04   2.2264E-001   7.3945E-001   3.7751E-002   1.5810E-004
    1.232532E+04   1.2131E-001   8.2617E-001   5.2241E-002   2.7180E-004
    1.255000E+04   6.1154E-002   8.6787E-001   7.0499E-002   4.7163E-004
    1.280780E+04   3.3668E-002   8.7545E-001   9.0123E-002   7.6214E-004
    1.311714E+04   2.0997E-002   8.6860E-001   1.0928E-001   1.1275E-003
    1.347432E+04   1.4814E-002   8.5701E-001   1.2665E-001   1.5242E-003
    1.386384E+04   1.1333E-002   8.4444E-001   1.4229E-001   1.9399E-003
    1.427727E+04   9.3495E-003   8.3179E-001   1.5644E-001   2.4174E-003
    1.470645E+04   8.4954E-003   8.2106E-001   1.6764E-001   2.8038E-003
    1.514588E+04   8.7159E-003   8.1447E-001   1.7386E-001   2.9552E-003
    1.559006E+04   9.7467E-003   8.1363E-001   1.7372E-001   2.8986E-003
    1.603663E+04   1.1329E-002   8.1790E-001   1.6813E-001   2.6388E-003
    1.648131E+04   1.3636E-002   8.2609E-001   1.5803E-001   2.2395E-003
    1.691846E+04   1.6961E-002   8.3734E-001   1.4393E-001   1.7694E-003
    1.733893E+04   2.0550E-002   8.4797E-001   1.3009E-001   1.3826E-003
    1.774117E+04   2.1530E-002   8.5337E-001   1.2388E-001   1.2141E-003
    1.812250E+04   1.8606E-002   8.5086E-001   1.2923E-001   1.3056E-003
    1.848707E+04   1.4705E-002   8.4466E-001   1.3909E-001   1.5434E-003
    1.883823E+04   1.1285E-002   8.3536E-001   1.5146E-001   1.8969E-003
    1.917993E+04   8.5714E-003   8.2156E-001   1.6744E-001   2.4292E-003
    1.951672E+04   6.4665E-003   8.0020E-001   1.8999E-001   3.3427E-003
    1.985293E+04   4.9562E-003   7.7728E-001   2.1325E-001   4.5149E-003
    2.019331E+04   3.8557E-003   7.5334E-001   2.3672E-001   6.0873E-003
    2.054296E+04   3.0125E-003   7.2114E-001   2.6712E-001   8.7341E-003
    2.090565E+04   2.3864E-003   6.8711E-001   2.9821E-001   1.2296E-002
    2.128326E+04   1.9313E-003   6.5843E-001   3.2380E-001   1.5835E-002
    2.167881E+04   1.5905E-003   6.3355E-001   3.4530E-001   1.9558E-002
    2.209539E+04   1.3324E-003   6.1457E-001   3.6052E-001   2.3579E-002
    2.253394E+04   1.1384E-003   6.0520E-001   3.6649E-001   2.7171E-002
    2.299693E+04   9.8800E-004   6.0300E-001   3.6589E-001   3.0122E-002
    2.348743E+04   8.6541E-004   6.0422E-001   3.6218E-001   3.2730E-002
    2.400805E+04   7.6332E-004   6.0921E-001   3.5496E-001   3.5071E-002
    2.456191E+04   6.7940E-004   6.2444E-001   3.3946E-001   3.5421E-002
    2.515851E+04   6.0852E-004   6.5225E-001   3.1450E-001   3.2634E-002
    2.581202E+04   5.3813E-004   6.8070E-001   2.8922E-001   2.9537E-002
    2.654467E+04   4.6531E-004   7.0975E-001   2.6365E-001   2.6138E-002
    2.739742E+04   4.2543E-004   7.3694E-001   2.3969E-001   2.2939E-002
    2.845584E+04   6.2725E-004   7.6375E-001   2.1593E-001   1.9693E-002
    2.988662E+04   3.2825E-003   7.9673E-001   1.8487E-001   1.5117E-002
    3.168342E+04   2.1312E-002   8.3456E-001   1.3566E-001   8.4756E-003
    3.358451E+04   8.0197E-002   8.2956E-001   8.6500E-002   3.7473E-003
    3.559967E+04   1.7805E-001   7.5556E-001   6.4048E-002   2.3448E-003
    3.773575E+04   2.8745E-001   6.5000E-001   6.0168E-002   2.3815E-003
    3.888792E+04   3.4149E-001   5.9843E-001   5.7728E-002   2.3516E-003
    3.947712E+04   3.7125E-001   5.7035E-001   5.6082E-002   2.3179E-003
    3.977507E+04   3.8402E-001   5.5825E-001   5.5415E-002   2.3070E-003
    3.992488E+04   3.9143E-001   5.5116E-001   5.5101E-002   2.3096E-003
    3.999624E+04   3.9436E-001   5.4819E-001   5.5123E-002   2.3250E-003
    4.000000E+04   3.9426E-001   5.4816E-001   5.5242E-002   2.3353E-003
#TIME:   138.600
#NVEL: 100
#vel_mid[km/s]           ne0           ne1           ne2           ne3
    8.484662E+02   2.3407E-001   6.5097E-001   1.1343E-001   1.5334E-003
    8.540110E+02   2.1921E-001   6.5592E-001   1.2308E-001   1.7834E-003
    8.708637E+02   2.0386E-001   6.6090E-001   1.3316E-001   2.0756E-003
    9.055733E+02   2.0803E-001   6.5968E-001   1.3031E-001   1.9890E-003
    9.624178E+02   2.1733E-001   6.5658E-001   1.2428E-001   1.8146E-003
    1.019587E+03   2.1225E-001   6.5818E-001   1.2766E-001   1.9144E-003
    1.080273E+03   2.0345E-001   6.6075E-001   1.3370E-001   2.0974E-003
    1.144572E+03   2.0315E-001   6.6072E-001   1.3402E-001   2.1075E-003
    1.212697E+03   2.0429E-001   6.6027E-001   1.3336E-001   2.0872E-003
    1.284877E+03   2.0577E-001   6.5969E-001   1.3248E-001   2.0617E-003
    1.361353E+03   2.0856E-001   6.5870E-001   1.3074E-001   2.0120E-003
    1.442381E+03   2.0876E-001   6.5845E-001   1.3078E-001   2.0175E-003
    1.528233E+03   2.0864E-001   6.5830E-001   1.3104E-001   2.0282E-003
    1.619193E+03   2.0690E-001   6.5868E-001   1.3235E-001   2.0690E-003
    1.715568E+03   2.0070E-001   6.6034E-001   1.3675E-001   2.2063E-003
    1.817679E+03   1.8984E-001   6.6295E-001   1.4474E-001   2.4689E-003
    1.925868E+03   1.7901E-001   6.6516E-001   1.5307E-001   2.7592E-003
    2.040497E+03   1.7146E-001   6.6681E-001   1.5877E-001   2.9654E-003
    2.161948E+03   1.6442E-001   6.6863E-001   1.6380E-001   3.1530E-003
    2.290628E+03   1.5768E-001   6.7092E-001   1.6809E-001   3.3149E-003
    2.426966E+03   1.5379E-001   6.7403E-001   1.6885E-001   3.3339E-003
    2.571420E+03   1.5213E-001   6.7833E-001   1.6632E-001   3.2167E-003
    2.724472E+03   1.4998E-001   6.8408E-001   1.6288E-001   3.0598E-003
    2.886633E+03   1.4314E-001   6.9174E-001   1.6212E-001   2.9989E-003
    3.058447E+03   1.2865E-001   7.0121E-001   1.6699E-001   3.1456E-003
    3.240486E+03   1.1503E-001   7.1205E-001   1.6971E-001   3.2073E-003
    3.433361E+03   1.1195E-001   7.2418E-001   1.6103E-001   2.8429E-003
    3.637716E+03   1.1401E-001   7.3578E-001   1.4785E-001   2.3633E-003
    3.854234E+03   1.1152E-001   7.4636E-001   1.4002E-001   2.0964E-003
    4.083639E+03   9.9798E-002   7.5600E-001   1.4206E-001   2.1401E-003
    4.326699E+03   8.4540E-002   7.6108E-001   1.5193E-001   2.4482E-003
    4.584225E+03   7.9352E-002   7.6174E-001   1.5630E-001   2.6051E-003
    4.857080E+03   8.7907E-002   7.6242E-001   1.4736E-001   2.3178E-003
    5.146175E+03   1.0360E-001   7.6099E-001   1.3351E-001   1.9045E-003
    5.452477E+03   1.1885E-001   7.5683E-001   1.2271E-001   1.6175E-003
    5.777010E+03   1.3389E-001   7.5146E-001   1.1326E-001   1.3850E-003
    6.120859E+03   1.4574E-001   7.4648E-001   1.0654E-001   1.2306E-003
    6.485175E+03   1.5268E-001   7.4332E-001   1.0285E-001   1.1494E-003
    6.871175E+03   1.6161E-001   7.4005E-001   9.7310E-002   1.0305E-003
    7.280149E+03   1.6664E-001   7.3897E-001   9.3439E-002   9.5074E-004
    7.713466E+03   1.6894E-001   7.4032E-001   8.9868E-002   8.7821E-004
    8.172574E+03   1.7116E-001   7.4377E-001   8.4307E-002   7.6707E-004
    8.656119E+03   1.7250E-001   7.5002E-001   7.6856E-002   6.2869E-004
    9.131719E+03   1.6442E-001   7.6265E-001   7.2379E-002   5.4663E-004
    9.606861E+03   1.4160E-001   7.8392E-001   7.3919E-002   5.5497E-004
    1.008285E+04   1.1256E-001   8.0780E-001   7.9017E-002   6.1976E-004
    1.054608E+04   1.0993E-001   8.1759E-001   7.1968E-002   5.1019E-004
    1.096511E+04   1.2459E-001   8.1401E-001   6.1027E-002   3.7256E-004
    1.131587E+04   1.7779E-001   7.7536E-001   4.6624E-002   2.2917E-004
    1.160938E+04   2.4208E-001   7.2118E-001   3.6587E-002   1.5070E-004
    1.185285E+04   2.6846E-001   6.9804E-001   3.3377E-002   1.3017E-004
    1.206889E+04   2.4072E-001   7.2340E-001   3.5731E-002   1.4374E-004
    1.227271E+04   1.5220E-001   8.0055E-001   4.7023E-002   2.2607E-004
    1.248127E+04   7.6815E-002   8.5771E-001   6.5063E-002   4.0938E-004
    1.271500E+04   4.1314E-002   8.7399E-001   8.4018E-002   6.7491E-004
    1.299442E+04   2.6166E-002   8.7188E-001   1.0098E-001   9.7191E-004
    1.332361E+04   1.8231E-002   8.6344E-001   1.1702E-001   1.3087E-003
    1.369448E+04   1.3415E-002   8.5196E-001   1.3292E-001   1.7068E-003
    1.409165E+04   1.0903E-002   8.4071E-001   1.4630E-001   2.0844E-003
    1.450579E+04   9.4799E-003   8.2995E-001   1.5809E-001   2.4802E-003
    1.493117E+04   9.1288E-003   8.2109E-001   1.6699E-001   2.7881E-003
    1.536473E+04   1.0226E-002   8.1949E-001   1.6751E-001   2.7719E-003
    1.580257E+04   1.1906E-002   8.2204E-001   1.6345E-001   2.5983E-003
    1.623956E+04   1.4316E-002   8.2844E-001   1.5496E-001   2.2785E-003
    1.667041E+04   1.7800E-002   8.3786E-001   1.4248E-001   1.8598E-003
    1.708413E+04   2.2104E-002   8.4813E-001   1.2832E-001   1.4538E-003
    1.747960E+04   2.5864E-002   8.5566E-001   1.1730E-001   1.1796E-003
    1.785246E+04   2.5627E-002   8.5873E-001   1.1455E-001   1.0968E-003
    1.820796E+04   2.2010E-002   8.5650E-001   1.2030E-001   1.1903E-003
    1.854887E+04   1.7556E-002   8.5133E-001   1.2972E-001   1.3945E-003
    1.887951E+04   1.3604E-002   8.4298E-001   1.4171E-001   1.7037E-003
    1.920503E+04   1.0415E-002   8.2999E-001   1.5741E-001   2.1785E-003
    1.952826E+04   7.9353E-003   8.0997E-001   1.7913E-001   2.9656E-003
    1.985364E+04   6.1219E-003   7.8756E-001   2.0228E-001   4.0368E-003
    2.018590E+04   4.7843E-003   7.6332E-001   2.2638E-001   5.5175E-003
    2.052943E+04   3.7589E-003   7.3119E-001   2.5712E-001   7.9333E-003
    2.088824E+04   2.9870E-003   6.9654E-001   2.8922E-001   1.1252E-002
    2.126624E+04   2.4135E-003   6.6599E-001   3.1674E-001   1.4863E-002
    2.166531E+04   1.9795E-003   6.3891E-001   3.4033E-001   1.8777E-002
    2.208948E+04   1.6490E-003   6.1749E-001   3.5778E-001   2.3072E-002
    2.254248E+04   1.3991E-003   6.0576E-001   3.6579E-001   2.7057E-002
    2.302706E+04   1.2039E-003   6.0173E-001   3.6663E-001   3.0439E-002
    2.354832E+04   1.0435E-003   6.0178E-001   3.6371E-001   3.3464E-002
    2.411194E+04   9.0860E-004   6.0721E-001   3.5590E-001   3.5989E-002
    2.472597E+04   7.9663E-004   6.2604E-001   3.3735E-001   3.5807E-002
    2.540790E+04   6.9577E-004   6.5701E-001   3.0970E-001   3.2596E-002
    2.619048E+04   5.8825E-004   6.8911E-001   2.8132E-001   2.8981E-002
    2.712439E+04   4.7508E-004   7.2105E-001   2.5328E-001   2.5194E-002
    2.831777E+04   5.4351E-004   7.5192E-001   2.2611E-001   2.1426E-002
    2.995804E+04   2.8390E-003   7.9013E-001   1.9100E-001   1.6028E-002
    3.174116E+04   1.8680E-002   8.3023E-001   1.4198E-001   9.1104E-003
    3.363041E+04   7.1434E-002   8.3166E-001   9.2754E-002   4.1528E-003
    3.563210E+04   1.6338E-001   7.6359E-001   7.0338E-002   2.6877E-003
    3.775293E+04   2.6815E-001   6.6205E-001   6.7003E-002   2.7940E-003
    3.889648E+04   3.2026E-001   6.1223E-001   6.4710E-002   2.7921E-003
    3.948118E+04   3.4904E-001   5.8514E-001   6.3051E-002   2.7660E-003
