#NTIMES: 128
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 1.033655e+02 1.071929e+02 1.111621e+02 1.152782e+02 1.195467e+02 1.239733e+02 1.285638e+02 1.333243e+02 1.382611e+02 1.433806e+02 1.486897e+02 1.541954e+02 1.599050e+02 1.658260e+02 1.719662e+02 1.783338e+02 1.849372e+02 1.917850e+02 1.988865e+02 2.062509e+02 
#
#TIME: 2.037028e+00 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] ar0 ar1 ar2 ar3 ar4 ar5 ar6 ar7 ar8
1.636962e+03 2.595495e+03 6.169813e+06 1.000000e+00 1.598485e-16 1.590909e-55 2.590909e-120 3.787879e-221 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.740419e+03 2.616096e+03 6.198927e+06 1.000000e+00 2.896970e-16 8.121212e-55 6.060606e-119 8.242424e-219 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.850415e+03 2.636061e+03 6.078696e+06 1.000000e+00 4.340000e-16 2.420000e-54 4.895000e-118 2.850000e-217 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.967362e+03 2.652408e+03 6.129039e+06 1.000000e+00 6.080000e-16 6.040000e-54 2.884000e-117 5.920000e-216 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.091700e+03 2.664949e+03 6.301911e+06 1.000000e+00 8.857143e-16 1.720635e-53 2.215873e-116 1.971429e-214 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.223897e+03 2.677965e+03 6.449030e+06 1.000000e+00 1.182482e-15 3.844282e-53 1.072993e-115 2.992701e-213 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.364448e+03 2.695003e+03 6.428322e+06 1.000000e+00 1.450185e-15 6.697417e-53 3.118081e-115 1.826568e-212 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.513883e+03 2.691685e+03 6.075687e+06 1.000000e+00 1.505525e-15 7.085635e-53 3.301105e-115 1.892265e-212 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.672762e+03 2.684310e+03 5.376044e+06 1.000000e+00 1.316872e-15 4.516461e-53 1.244856e-115 3.137860e-213 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.841682e+03 2.662931e+03 4.302744e+06 1.000000e+00 9.076923e-16 1.400000e-53 1.069231e-116 3.700000e-215 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.021278e+03 2.632255e+03 3.165450e+06 1.000000e+00 5.439306e-16 2.768786e-54 3.606936e-118 8.150289e-218 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.212225e+03 2.592274e+03 2.059838e+06 1.000000e+00 2.884058e-16 3.618357e-55 4.927536e-120 3.342995e-221 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.415240e+03 2.556660e+03 1.353982e+06 1.000000e+00 1.440678e-16 4.000000e-56 4.872881e-122 8.008475e-225 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.631085e+03 2.530644e+03 1.162615e+06 1.000000e+00 7.939394e-17 7.090909e-57 1.512121e-123 1.796970e-227 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.860572e+03 2.502223e+03 9.512692e+05 1.000000e+00 3.926097e-17 8.960739e-58 2.355658e-125 1.187067e-230 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.104562e+03 2.448974e+03 4.665864e+05 1.000000e+00 1.795302e-17 6.308725e-59 7.617450e-128 3.050336e-235 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.363973e+03 2.410724e+03 3.289841e+05 1.000000e+00 5.973597e-18 2.432343e-60 1.049505e-130 2.719472e-240 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.639779e+03 2.374788e+03 2.976533e+05 1.000000e+00 2.798780e-18 2.862805e-61 1.542683e-132 1.814024e-243 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.933016e+03 2.344126e+03 2.778366e+05 1.000000e+00 8.779070e-19 1.154070e-62 2.965116e-135 3.895349e-248 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.244785e+03 2.306852e+03 2.641410e+05 1.000000e+00 3.052326e-19 6.191860e-64 9.912791e-138 2.218023e-252 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.576259e+03 2.274003e+03 2.455374e+05 1.000000e+00 8.549849e-20 1.836858e-65 1.048338e-140 1.712991e-257 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.928682e+03 2.240513e+03 2.290563e+05 1.000000e+00 3.154574e-20 1.148265e-66 4.668770e-143 1.545741e-261 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.303378e+03 2.210318e+03 2.032776e+05 1.000000e+00 1.072414e-20 5.517241e-68 1.193103e-145 5.137931e-266 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.701756e+03 2.178873e+03 1.745295e+05 1.000000e+00 3.053846e-21 1.603846e-69 1.130769e-148 3.011538e-271 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.125310e+03 2.143099e+03 1.516329e+05 1.000000e+00 8.481013e-22 4.430380e-71 9.662447e-152 1.506329e-276 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.575635e+03 2.101595e+03 1.310222e+05 1.000000e+00 2.148837e-22 9.209302e-73 4.837209e-155 2.972093e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.054419e+03 2.051368e+03 1.092333e+05 1.000000e+00 2.958974e-23 3.610256e-75 9.230769e-160 2.184615e-290 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.563463e+03 2.037158e+03 9.105236e+04 1.000000e+00 1.678571e-23 6.666667e-76 3.005952e-161 5.154762e-293 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.105475e+03 1.967919e+03 5.736615e+04 1.000000e+00 8.153846e-25 1.223077e-79 1.230769e-168 7.607692e-306 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.611971e+03 1.920553e+03 3.886423e+04 1.000000e+00 1.523810e-25 9.619048e-82 7.580952e-173 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.001075e+04 1.872752e+03 2.480257e+04 1.000000e+00 1.520788e-26 1.280088e-84 1.433260e-178 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.035413e+04 1.831947e+03 1.739324e+04 1.000000e+00 7.342857e-27 1.344286e-85 1.341429e-180 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.071873e+04 1.805917e+03 9.212593e+03 1.000000e+00 1.369469e-27 8.606195e-88 4.469027e-185 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.109526e+04 1.787471e+03 5.770062e+03 1.000000e+00 7.907801e-28 1.365248e-88 8.510638e-187 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.142152e+04 1.792054e+03 5.224640e+03 1.000000e+00 8.381743e-28 1.489627e-88 9.211618e-187 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.165575e+04 1.819915e+03 6.547885e+03 1.000000e+00 3.371681e-27 7.876106e-87 2.402655e-183 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.180634e+04 1.806458e+03 5.962489e+03 1.000000e+00 2.253659e-27 2.439024e-87 2.292683e-184 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.190922e+04 1.799420e+03 5.083556e+03 1.000000e+00 1.320442e-27 5.033149e-88 9.502762e-186 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.198841e+04 1.824498e+03 6.073208e+03 1.000000e+00 5.966216e-27 3.547297e-86 4.121622e-182 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.205647e+04 1.864522e+03 7.703630e+03 1.000000e+00 4.286885e-26 9.180328e-84 2.303279e-177 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.212064e+04 1.894762e+03 8.949679e+03 1.000000e+00 1.839623e-25 5.424528e-82 6.990566e-174 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.218540e+04 1.921882e+03 9.992382e+03 1.000000e+00 6.648879e-25 1.974386e-80 7.993597e-171 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.225395e+04 1.939931e+03 1.072279e+04 1.000000e+00 1.538462e-24 2.062937e-79 7.878788e-169 5.442890e-307 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.233084e+04 1.916669e+03 1.056003e+04 1.000000e+00 4.829787e-25 8.617021e-81 1.691489e-171 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.244353e+04 1.917531e+03 1.124606e+04 1.000000e+00 4.749455e-25 8.627451e-81 1.786492e-171 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.267901e+04 2.082566e+03 1.383219e+04 1.000000e+00 9.447236e-22 1.020101e-71 7.211055e-154 2.442211e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.305675e+04 2.076244e+03 8.685979e+03 1.000000e+00 1.509804e-22 4.833333e-74 1.558824e-158 1.598039e-289 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.350389e+04 2.197184e+03 1.714524e+04 1.000000e+00 6.411215e-20 1.196262e-66 5.336449e-144 2.112150e-264 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.398480e+04 2.255552e+03 2.131267e+04 1.000000e+00 4.936937e-19 3.693694e-64 4.180180e-139 6.000000e-256 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.448732e+04 2.306741e+03 2.355523e+04 1.000000e+00 2.684564e-18 4.060403e-62 3.959732e-135 4.093960e-249 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.499069e+04 2.343127e+03 2.361042e+04 1.000000e+00 8.659218e-18 9.888268e-61 1.893855e-132 1.519553e-244 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.547181e+04 2.397085e+03 2.286666e+04 1.000000e+00 4.358491e-17 7.981132e-59 8.924528e-129 2.707547e-238 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.592644e+04 2.575624e+03 2.215633e+04 1.000000e+00 2.402707e-15 4.365482e-54 1.216582e-119 9.898477e-223 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.636833e+04 2.989148e+03 2.048892e+04 1.000000e+00 8.136095e-09 2.497041e-36 2.079882e-85 2.133136e-164 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.680466e+04 2.973570e+03 1.399651e+04 1.000000e+00 3.955446e-10 5.000000e-40 1.099010e-92 5.495050e-177 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.723140e+04 2.884711e+03 4.652011e+04 9.999985e-01 1.524588e-06 6.934416e-30 1.114752e-72 2.631144e-142 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.765772e+04 3.637755e+03 6.097251e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.812132e+04 2.894663e+03 8.260182e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.871331e+04 2.909069e+03 8.368181e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.961604e+04 3.019429e+03 1.983177e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.081222e+04 3.160517e+03 3.156938e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.212756e+04 3.403481e+03 6.256507e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.352604e+04 3.506519e+03 4.121282e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.501290e+04 3.556960e+03 2.540390e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.659373e+04 3.621106e+03 1.347704e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.827472e+04 3.727014e+03 6.733010e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.003347e+04 3.870791e+03 4.219227e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.173513e+04 4.008540e+03 3.046456e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.324450e+04 5.092148e+03 2.202075e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.456401e+04 5.517619e+03 1.440692e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.575519e+04 7.233864e+03 1.406374e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.688039e+04 7.092688e+03 8.627517e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.798804e+04 7.716181e+03 5.591866e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.910117e+04 5.693721e+03 2.327511e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.022485e+04 5.786729e+03 1.538152e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.136251e+04 5.933892e+03 1.045573e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.251989e+04 7.568473e+03 1.018871e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.370225e+04 7.380897e+03 6.957160e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.491318e+04 6.928100e+03 2.978411e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.615537e+04 5.809936e+03 3.925204e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.743001e+04 9.961587e+03 2.041819e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.873699e+04 6.829030e+03 1.678109e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.007561e+04 8.295750e+03 9.650334e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.144454e+04 8.959020e+03 6.105493e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.284239e+04 7.554324e+03 5.128384e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.426701e+04 8.000514e+03 3.442334e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.571625e+04 8.549096e+03 2.310661e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.718639e+04 8.860754e+03 1.569819e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.867295e+04 9.180313e+03 1.069150e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.016784e+04 9.469426e+03 7.364887e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.166111e+04 9.507688e+03 5.145389e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.313735e+04 8.451395e+03 4.281644e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.457821e+04 8.528719e+03 3.213564e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.596028e+04 8.771071e+03 2.370787e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.725801e+04 9.045922e+03 1.795014e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.844609e+04 9.601489e+03 1.131333e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.926341e+04 9.677635e+03 1.029291e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.964660e+04 9.728390e+03 9.577728e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.983908e+04 9.753681e+03 9.230091e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.993554e+04 9.781269e+03 8.870060e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.998302e+04 1.017246e+04 6.010497e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.999912e+04 1.024397e+04 5.693072e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 1.285638e+02 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] ar0 ar1 ar2 ar3 ar4 ar5 ar6 ar7 ar8
4.242332e+02 2.459585e+03 4.454047e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.515108e+02 2.443862e+03 7.053785e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.638199e+02 2.432982e+03 5.592830e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.922215e+02 2.434089e+03 4.941412e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.416122e+02 2.435832e+03 4.099951e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.002576e+03 2.430253e+03 4.297174e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.065938e+03 2.431883e+03 4.208427e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.133306e+03 2.428163e+03 4.294009e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.204932e+03 2.433874e+03 4.370183e+06 1.000000e+00 2.371212e-18 1.292929e-60 2.878788e-130 2.727273e-238 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.281084e+03 2.443631e+03 4.443626e+06 1.000000e+00 2.935010e-18 2.348008e-60 9.224319e-130 2.025157e-237 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.362050e+03 2.464869e+03 4.551653e+06 1.000000e+00 6.051829e-18 1.707317e-59 4.375000e-128 1.503049e-234 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.448132e+03 2.497506e+03 4.514494e+06 1.000000e+00 1.238095e-17 1.214286e-58 1.880952e-126 9.119048e-232 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.539655e+03 2.513567e+03 4.444012e+06 1.000000e+00 1.997951e-17 4.375000e-58 2.223361e-125 6.024590e-230 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.636962e+03 2.529649e+03 4.360441e+06 1.000000e+00 3.495798e-17 1.983193e-57 4.058824e-124 8.378151e-228 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.740419e+03 2.548055e+03 4.238973e+06 1.000000e+00 6.662162e-17 1.128378e-56 1.128378e-122 2.358108e-225 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.850415e+03 2.569343e+03 4.011136e+06 1.000000e+00 1.000000e-16 3.279330e-56 8.491620e-122 6.871508e-224 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.967362e+03 2.590685e+03 4.133004e+06 1.000000e+00 1.714286e-16 1.446429e-55 1.531250e-120 9.866071e-222 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.091700e+03 2.608089e+03 4.181299e+06 1.000000e+00 2.498233e-16 4.098940e-55 1.141343e-119 3.091873e-220 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.223897e+03 2.625159e+03 4.350449e+06 1.000000e+00 3.695652e-16 1.214674e-54 9.673913e-119 1.233696e-218 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.364448e+03 2.643378e+03 4.517050e+06 1.000000e+00 5.329218e-16 3.395062e-54 7.283951e-118 4.012346e-217 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.513883e+03 2.644775e+03 4.355011e+06 1.000000e+00 5.969231e-16 4.507692e-54 1.216923e-117 9.276923e-217 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.672762e+03 2.635702e+03 3.831841e+06 1.000000e+00 5.149083e-16 2.740826e-54 4.174312e-118 1.295872e-217 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.841682e+03 2.616939e+03 3.089424e+06 1.000000e+00 3.649573e-16 9.230769e-55 4.230769e-119 2.059829e-219 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.021278e+03 2.588635e+03 2.265591e+06 1.000000e+00 2.161290e-16 1.748387e-55 1.309677e-120 3.858065e-222 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.212225e+03 2.548251e+03 1.479500e+06 1.000000e+00 1.135135e-16 2.227027e-56 1.697297e-122 1.454054e-225 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.415240e+03 2.511176e+03 9.659326e+05 1.000000e+00 5.235849e-17 1.981132e-57 1.108491e-124 1.693396e-229 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.631085e+03 2.490357e+03 8.595338e+05 1.000000e+00 3.138514e-17 4.527027e-58 5.743243e-126 9.594595e-232 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.860572e+03 2.460363e+03 7.156025e+05 1.000000e+00 1.539846e-17 5.706941e-59 9.048843e-128 6.580977e-235 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.104562e+03 2.411852e+03 3.615885e+05 1.000000e+00 7.378277e-18 4.644195e-60 3.970037e-130 2.940075e-239 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
