#NTIMES: 200
#NSTAGES: 7
#TIMES[d]: 1.3135 1.3409 1.3688 1.3973 1.4263 1.4560 1.4863 1.5173 1.5488 1.5811 1.6140 1.6476 1.6819 1.7169 1.7526 1.7891 1.8263 1.8643 1.9031 1.9427 1.9831 2.0244 2.0665 2.1096 2.1535 2.1983 2.2440 2.2907 2.3384 2.3871 2.4368 2.4875 2.5392 2.5921 2.6460 2.7011 2.7573 2.8147 2.8733 2.9331 2.9941 3.0564 3.1200 3.1850 3.2513 3.3189 3.3880 3.4585 3.5305 3.6040 3.6790 3.7555 3.8337 3.9135 3.9949 4.0781 4.1629 4.2496 4.3380 4.4283 4.5205 4.6145 4.7106 4.8086 4.9087 5.0109 5.1151 5.2216 5.3303 5.4412 5.5544 5.6700 5.7880 5.9085 6.0315 6.1570 6.2851 6.4159 6.5495 6.6858 6.8249 6.9670 7.1120 7.2600 7.4111 7.5653 7.7228 7.8835 8.0476 8.2150 8.3860 8.5605 8.7387 8.9206 9.1062 9.2957 9.4892 9.6867 9.8883 10.0941 10.3042 10.5186 10.7375 10.9610 11.1891 11.4220 11.6597 11.9023 12.1501 12.4029 12.6611 12.9246 13.1935 13.4681 13.7484 14.0346 14.3266 14.6248 14.9292 15.2399 15.5570 15.8808 16.2113 16.5487 16.8931 17.2447 17.6036 17.9700 18.3440 18.7257 19.1155 19.5133 19.9194 20.3340 20.7571 21.1891 21.6301 22.0803 22.5398 23.0089 23.4878 23.9766 24.4756 24.9850 25.5050 26.0358 26.5776 27.1308 27.6954 28.2718 28.8602 29.4608 30.0740 30.6999 31.3388 31.9910 32.6568 33.3365 34.0302 34.7385 35.4615 36.1995 36.9529 37.7219 38.5070 39.3084 40.1265 40.9616 41.8141 42.6843 43.5726 44.4795 45.4052 46.3501 47.3148 48.2995 49.3047 50.3308 51.3783 52.4476 53.5391 54.6534 55.7908 56.9519 58.1372 59.3472 60.5823 61.8431 63.1302 64.4440 65.7853 67.1544 68.5520 69.9787 71.4351 72.9218 74.4394 75.9886 77.5701 79.1845
#
#TIME: 1.3135
#NVEL: 115
#vel_mid[km/s] al0 al1 al2 al3 al4 al5 al6
9.6291e+03 4.3834e-04 9.9956e-01 8.9299e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.9539e+03 5.0195e-04 9.9950e-01 2.7903e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0246e+04 5.2668e-04 9.9947e-01 1.2397e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0542e+04 5.5001e-04 9.9945e-01 6.5211e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0840e+04 6.2773e-04 9.9937e-01 3.5241e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1119e+04 7.7348e-04 9.9923e-01 1.8547e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1356e+04 1.0158e-03 9.9898e-01 1.0312e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1540e+04 1.4242e-03 9.9858e-01 5.9559e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1677e+04 1.8574e-03 9.9814e-01 3.6326e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1784e+04 2.2141e-03 9.9779e-01 2.3497e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1876e+04 2.5255e-03 9.9747e-01 1.4335e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1964e+04 2.6622e-03 9.9734e-01 9.4886e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 2.5310e-03 9.9747e-01 6.2644e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 2.4896e-03 9.9751e-01 3.9825e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 2.6676e-03 9.9733e-01 1.7509e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 2.7931e-03 9.9721e-01 7.3232e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 2.7793e-03 9.9722e-01 4.0136e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 2.5167e-03 9.9748e-01 3.4843e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 2.0532e-03 9.9795e-01 4.5214e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 1.7659e-03 9.9823e-01 4.4415e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 1.5174e-03 9.9848e-01 4.7365e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 1.3723e-03 9.9863e-01 4.2292e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 1.1954e-03 9.9880e-01 3.6204e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 9.2712e-04 9.9907e-01 4.4559e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 8.2546e-04 9.9917e-01 3.5318e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 6.1735e-04 9.9938e-01 5.4157e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 4.8262e-04 9.9952e-01 5.8076e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 3.4754e-04 9.9965e-01 6.7251e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 2.9473e-04 9.9971e-01 4.1569e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 2.6678e-04 9.9973e-01 1.5798e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 1.5555e-04 9.9984e-01 8.9768e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 1.0300e-04 9.9990e-01 1.4358e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 6.1308e-05 9.9994e-01 5.4605e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 5.0983e-05 9.9995e-01 1.0194e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 5.9238e-05 9.9994e-01 1.1606e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 4.3184e-05 9.9996e-01 7.7610e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 1.4791e-04 9.9985e-01 9.8066e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 3.3744e-05 9.9997e-01 6.5892e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 3.5619e-05 9.9996e-01 1.8872e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 4.6231e-05 9.9995e-01 2.9841e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 2.6807e-05 9.9997e-01 8.3635e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 2.4979e-05 9.9998e-01 3.4790e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 2.8922e-05 9.9997e-01 6.4485e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 2.3238e-05 9.9998e-01 5.2421e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 1.3857e-05 9.9999e-01 1.3526e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 1.4202e-05 9.9999e-01 4.8528e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 9.2494e-06 9.9999e-01 9.1333e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 8.2061e-06 9.9999e-01 5.6681e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 6.3377e-06 9.9999e-01 5.7917e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 4.4629e-06 1.0000e+00 8.1070e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 3.3958e-06 1.0000e+00 8.6487e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 2.1592e-06 1.0000e+00 1.7020e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 2.6543e-06 1.0000e+00 3.5082e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 1.9689e-06 1.0000e+00 4.1035e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 2.1384e-06 1.0000e+00 1.3029e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 1.8736e-06 1.0000e+00 8.7071e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 1.5010e-06 1.0000e+00 7.9507e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 1.0860e-06 1.0000e+00 1.0354e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 5.7524e-07 1.0000e+00 3.9262e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 1.4237e-07 1.0000e+00 1.7969e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 4.3080e-07 1.0000e+00 2.0961e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 1.9316e-07 1.0000e+00 1.4242e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 2.4170e-07 1.0000e+00 3.2431e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 2.7914e-07 1.0000e+00 9.9477e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 4.6894e-07 1.0000e+00 8.9406e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 3.5456e-07 1.0000e+00 1.2756e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 2.1231e-07 1.0000e+00 4.2643e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 3.2609e-07 1.0000e+00 7.9129e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 3.3636e-07 1.0000e+00 6.3940e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 3.1993e-07 1.0000e+00 7.0198e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 3.7090e-07 1.0000e+00 4.1743e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 3.8108e-07 1.0000e+00 3.7242e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 1.6335e-07 1.0000e+00 9.1436e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 47.3148
#NVEL: 115
#vel_mid[km/s] al0 al1 al2 al3 al4 al5 al6
4.2577e+02 1.6235e-12 1.4201e-02 9.8580e-01 4.2889e-06 0.0000e+00 0.0000e+00 0.0000e+00
8.5779e+02 3.5793e-08 9.9339e-01 6.6132e-03 2.1559e-13 0.0000e+00 0.0000e+00 0.0000e+00
8.7843e+02 3.8003e-08 9.9471e-01 5.2948e-03 1.2226e-13 0.0000e+00 0.0000e+00 0.0000e+00
9.1772e+02 3.8811e-08 9.9510e-01 4.9042e-03 1.0060e-13 0.0000e+00 0.0000e+00 0.0000e+00
9.7304e+02 3.8558e-08 9.9498e-01 5.0161e-03 1.0651e-13 0.0000e+00 0.0000e+00 0.0000e+00
1.0350e+03 3.9387e-08 9.9536e-01 4.6427e-03 8.7482e-14 0.0000e+00 0.0000e+00 0.0000e+00
1.1000e+03 3.9720e-08 9.9550e-01 4.4951e-03 8.0553e-14 0.0000e+00 0.0000e+00 0.0000e+00
1.1690e+03 4.0481e-08 9.9583e-01 4.1728e-03 6.6593e-14 0.0000e+00 0.0000e+00 0.0000e+00
1.2425e+03 4.2394e-08 9.9641e-01 3.5888e-03 4.5549e-14 0.0000e+00 0.0000e+00 0.0000e+00
1.3205e+03 4.5188e-08 9.9688e-01 3.1195e-03 3.2501e-14 0.0000e+00 0.0000e+00 0.0000e+00
1.4033e+03 4.9522e-08 9.9749e-01 2.5069e-03 1.9088e-14 0.0000e+00 0.0000e+00 0.0000e+00
1.4915e+03 5.4320e-08 9.9804e-01 1.9623e-03 1.0442e-14 0.0000e+00 0.0000e+00 0.0000e+00
1.5852e+03 5.9253e-08 9.9849e-01 1.5087e-03 5.4165e-15 0.0000e+00 0.0000e+00 0.0000e+00
1.6847e+03 6.5223e-08 9.9889e-01 1.1132e-03 2.5280e-15 0.0000e+00 0.0000e+00 0.0000e+00
1.7904e+03 7.0479e-08 9.9915e-01 8.5324e-04 1.2918e-15 0.0000e+00 0.0000e+00 0.0000e+00
1.9028e+03 7.5071e-08 9.9934e-01 6.6099e-04 6.7258e-16 0.0000e+00 0.0000e+00 0.0000e+00
2.0223e+03 8.1631e-08 9.9951e-01 4.9199e-04 3.1869e-16 0.0000e+00 0.0000e+00 0.0000e+00
2.1493e+03 8.9159e-08 9.9964e-01 3.6078e-04 1.4545e-16 0.0000e+00 0.0000e+00 0.0000e+00
2.2843e+03 9.8388e-08 9.9974e-01 2.5975e-04 6.3612e-17 0.0000e+00 0.0000e+00 0.0000e+00
2.4277e+03 1.1018e-07 9.9982e-01 1.7609e-04 2.3850e-17 0.0000e+00 0.0000e+00 0.0000e+00
2.5802e+03 1.2621e-07 9.9989e-01 1.0895e-04 7.0790e-18 0.0000e+00 0.0000e+00 0.0000e+00
2.7422e+03 1.4730e-07 9.9994e-01 6.0824e-05 1.6073e-18 0.0000e+00 0.0000e+00 0.0000e+00
2.9144e+03 1.7818e-07 9.9997e-01 2.8333e-05 2.2816e-19 0.0000e+00 0.0000e+00 0.0000e+00
3.0973e+03 2.1999e-07 9.9999e-01 1.1035e-05 2.0125e-20 0.0000e+00 0.0000e+00 0.0000e+00
3.2918e+03 2.5695e-07 1.0000e+00 4.0367e-06 1.4338e-21 0.0000e+00 0.0000e+00 0.0000e+00
3.4986e+03 3.1425e-07 1.0000e+00 1.4797e-06 1.0623e-22 0.0000e+00 0.0000e+00 0.0000e+00
3.7182e+03 4.9765e-07 1.0000e+00 4.1080e-07 4.4478e-24 0.0000e+00 0.0000e+00 0.0000e+00
3.9517e+03 8.6869e-07 1.0000e+00 8.3822e-08 8.5974e-26 0.0000e+00 0.0000e+00 0.0000e+00
4.1999e+03 1.0180e-06 1.0000e+00 2.4015e-08 3.1332e-27 0.0000e+00 0.0000e+00 0.0000e+00
4.4636e+03 1.3110e-06 1.0000e+00 7.7464e-09 1.6950e-28 0.0000e+00 0.0000e+00 0.0000e+00
4.7438e+03 1.9111e-06 1.0000e+00 2.4520e-09 9.5456e-30 0.0000e+00 0.0000e+00 0.0000e+00
5.0416e+03 2.9918e-06 1.0000e+00 5.9191e-10 2.6932e-31 0.0000e+00 0.0000e+00 0.0000e+00
5.3582e+03 4.4648e-06 1.0000e+00 1.4861e-10 8.1644e-33 0.0000e+00 0.0000e+00 0.0000e+00
5.6947e+03 6.4920e-06 9.9999e-01 3.8102e-11 2.5703e-34 0.0000e+00 0.0000e+00 0.0000e+00
6.0522e+03 9.9743e-06 9.9999e-01 8.3665e-12 5.5074e-36 0.0000e+00 0.0000e+00 0.0000e+00
6.4323e+03 1.5903e-05 9.9998e-01 1.6189e-12 8.5685e-38 0.0000e+00 0.0000e+00 0.0000e+00
6.8362e+03 2.6390e-05 9.9997e-01 2.7120e-13 9.2411e-40 0.0000e+00 0.0000e+00 0.0000e+00
7.2654e+03 4.8507e-05 9.9995e-01 3.2572e-14 4.3104e-42 0.0000e+00 0.0000e+00 0.0000e+00
7.7216e+03 9.1178e-05 9.9991e-01 3.1394e-15 1.1210e-44 0.0000e+00 0.0000e+00 0.0000e+00
8.2065e+03 1.6481e-04 9.9984e-01 2.4897e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.7177e+03 2.5903e-04 9.9974e-01 2.2382e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.2147e+03 3.7048e-04 9.9963e-01 2.6435e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.6291e+03 4.8169e-04 9.9952e-01 4.6753e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.9539e+03 5.4943e-04 9.9945e-01 1.4942e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0246e+04 5.8118e-04 9.9942e-01 6.4415e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0542e+04 6.1154e-04 9.9939e-01 3.3544e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0840e+04 7.0026e-04 9.9930e-01 1.8643e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1119e+04 8.7772e-04 9.9912e-01 9.5036e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1356e+04 1.1600e-03 9.9884e-01 5.2582e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1540e+04 1.6275e-03 9.9837e-01 3.0176e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1677e+04 2.1321e-03 9.9787e-01 1.7802e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1784e+04 2.5513e-03 9.9745e-01 1.1160e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1876e+04 2.8234e-03 9.9718e-01 7.6665e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1964e+04 2.9549e-03 9.9705e-01 5.2056e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 2.7853e-03 9.9721e-01 3.5694e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 2.7331e-03 9.9727e-01 2.2896e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 2.9004e-03 9.9710e-01 1.0421e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 3.0455e-03 9.9695e-01 4.2732e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 2.9718e-03 9.9703e-01 2.5549e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 2.7172e-03 9.9728e-01 2.1287e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 2.2096e-03 9.9779e-01 2.8333e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 1.8422e-03 9.9816e-01 3.2094e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 1.6329e-03 9.9837e-01 3.0126e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 1.4140e-03 9.9859e-01 3.2439e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 1.2319e-03 9.9877e-01 2.7830e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 1.4197e-03 9.9858e-01 6.7300e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 8.3064e-04 9.9917e-01 3.0060e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 6.5589e-04 9.9934e-01 3.7753e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 4.8276e-04 9.9952e-01 5.0779e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 3.4994e-04 9.9965e-01 5.7558e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 2.9325e-04 9.9971e-01 3.7091e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 2.6728e-04 9.9973e-01 1.3769e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 1.6097e-04 9.9984e-01 7.0331e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 9.2802e-05 9.9991e-01 1.7820e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 7.4832e-05 9.9993e-01 2.4375e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 4.4449e-05 9.9996e-01 1.4368e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 6.0219e-05 9.9994e-01 9.5428e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 6.2259e-05 9.9994e-01 1.7442e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 3.6668e-06 1.0000e+00 5.8680e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 3.0702e-05 9.9997e-01 8.1360e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 3.7237e-05 9.9996e-01 1.3927e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 4.8434e-05 9.9995e-01 2.1662e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 5.7191e-05 9.9994e-01 3.9095e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 3.5870e-05 9.9996e-01 7.6795e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 2.3818e-05 9.9998e-01 1.1719e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 1.8200e-05 9.9998e-01 1.1381e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 2.2555e-05 9.9998e-01 1.9320e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 1.4227e-05 9.9999e-01 4.2076e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 1.0824e-05 9.9999e-01 4.5387e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 6.7291e-06 9.9999e-01 9.9918e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 5.4586e-06 9.9999e-01 8.5452e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 4.9069e-06 1.0000e+00 5.1013e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 5.2209e-06 9.9999e-01 1.6973e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 4.0681e-06 1.0000e+00 1.6849e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 3.5434e-06 1.0000e+00 1.1322e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 2.6483e-06 1.0000e+00 1.2997e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 2.4248e-06 1.0000e+00 7.4030e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 2.7105e-06 1.0000e+00 2.1335e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 1.8832e-06 1.0000e+00 3.2012e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 1.2603e-06 1.0000e+00 5.4572e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 1.2741e-06 1.0000e+00 2.2989e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 4.8554e-07 1.0000e+00 2.7017e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 1.0061e-06 1.0000e+00 1.0278e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 3.8825e-07 1.0000e+00 1.2052e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 2.8023e-07 1.0000e+00 1.7296e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 2.1340e-07 1.0000e+00 2.1472e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 3.6860e-07 1.0000e+00 1.7728e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 2.8882e-07 1.0000e+00 2.2382e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 2.7699e-07 1.0000e+00 1.5212e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 3.5965e-07 1.0000e+00 4.9680e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 3.6518e-07 1.0000e+00 4.2343e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 4.1363e-07 1.0000e+00 2.5691e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 2.5289e-07 1.0000e+00 1.3396e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 2.2160e-07 1.0000e+00 2.0478e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 9.5705e-08 1.0000e+00 4.7727e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 48.2995
#NVEL: 115
#vel_mid[km/s] al0 al1 al2 al3 al4 al5 al6
4.2577e+02 2.3578e-12 1.9406e-02 9.8059e-01 2.5800e-06 0.0000e+00 0.0000e+00 0.0000e+00
8.5779e+02 5.1497e-08 9.9843e-01 1.5678e-03 5.4276e-15 0.0000e+00 0.0000e+00 0.0000e+00
8.7843e+02 5.5492e-08 9.9878e-01 1.2197e-03 2.8828e-15 0.0000e+00 0.0000e+00 0.0000e+00
9.1772e+02 5.6021e-08 9.9882e-01 1.1826e-03 2.6672e-15 0.0000e+00 0.0000e+00 0.0000e+00
9.7304e+02 5.6552e-08 9.9886e-01 1.1447e-03 2.4566e-15 0.0000e+00 0.0000e+00 0.0000e+00
1.0350e+03 5.8075e-08 9.9895e-01 1.0489e-03 1.9720e-15 0.0000e+00 0.0000e+00 0.0000e+00
1.1000e+03 5.9162e-08 9.9901e-01 9.8548e-04 1.6850e-15 0.0000e+00 0.0000e+00 0.0000e+00
1.1690e+03 6.1130e-08 9.9912e-01 8.8136e-04 1.2712e-15 0.0000e+00 0.0000e+00 0.0000e+00
1.2425e+03 6.4260e-08 9.9924e-01 7.6138e-04 8.8337e-16 0.0000e+00 0.0000e+00 0.0000e+00
1.3205e+03 6.9255e-08 9.9935e-01 6.5102e-04 6.0792e-16 0.0000e+00 0.0000e+00 0.0000e+00
1.4033e+03 7.5715e-08 9.9946e-01 5.4217e-04 3.9336e-16 0.0000e+00 0.0000e+00 0.0000e+00
1.4915e+03 8.2405e-08 9.9955e-01 4.4658e-04 2.4616e-16 0.0000e+00 0.0000e+00 0.0000e+00
