#NTIMES:    67
#NSTAGES:     4
#TIMES[d]:     0.550    0.605    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.160   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800  270.400  297.400  320.000
#
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           k0           k1           k2           k3
    2.778651E+03   1.0000E-099   1.0000E-099   9.9843E-001   1.5667E-003
    2.941358E+03   1.0000E-099   1.0000E-099   9.9815E-001   1.8547E-003
    3.113592E+03   1.0000E-099   1.0000E-099   9.9776E-001   2.2357E-003
    3.295912E+03   1.0000E-099   1.0000E-099   9.9754E-001   2.4613E-003
    3.488908E+03   1.0000E-099   1.0000E-099   9.9767E-001   2.3270E-003
    3.693204E+03   1.0000E-099   1.0000E-099   9.9796E-001   2.0351E-003
    3.909464E+03   1.0000E-099   1.0000E-099   9.9810E-001   1.9012E-003
    4.138387E+03   1.0000E-099   1.0000E-099   9.9791E-001   2.0917E-003
    4.380714E+03   1.0000E-099   1.0000E-099   9.9756E-001   2.4407E-003
    4.637232E+03   1.0000E-099   1.0000E-099   9.9752E-001   2.4780E-003
    4.908770E+03   1.0000E-099   1.0000E-099   9.9784E-001   2.1607E-003
    5.196208E+03   1.0000E-099   1.0000E-099   9.9821E-001   1.7901E-003
    5.500478E+03   1.0000E-099   1.0000E-099   9.9849E-001   1.5080E-003
    5.822564E+03   1.0000E-099   1.0000E-099   9.9869E-001   1.3088E-003
    6.163511E+03   1.0000E-099   1.0000E-099   9.9884E-001   1.1605E-003
    6.524422E+03   1.0000E-099   1.0000E-099   9.9895E-001   1.0507E-003
    6.906466E+03   1.0000E-099   1.0000E-099   9.9904E-001   9.5986E-004
    7.310882E+03   1.0000E-099   1.0000E-099   9.9912E-001   8.7887E-004
    7.738978E+03   1.0000E-099   1.0000E-099   9.9920E-001   8.0313E-004
    8.192142E+03   1.0000E-099   1.0000E-099   9.9927E-001   7.3404E-004
    8.672816E+03   1.0000E-099   1.0000E-099   9.9935E-001   6.5216E-004
    9.163784E+03   1.0000E-099   1.0000E-099   9.9943E-001   5.6850E-004
    9.641529E+03   1.0000E-099   1.0000E-099   9.9945E-001   5.4516E-004
    1.012353E+04   1.0000E-099   1.0000E-099   9.9939E-001   6.1460E-004
    1.059388E+04   1.0000E-099   1.0000E-099   9.9951E-001   4.9495E-004
    1.102062E+04   1.0000E-099   1.0000E-099   9.9966E-001   3.4308E-004
    1.139187E+04   1.0000E-099   1.0000E-099   9.9979E-001   2.1470E-004
    1.170222E+04   1.0000E-099   1.0000E-099   9.9983E-001   1.7131E-004
    1.196953E+04   1.0000E-099   1.0000E-099   9.9984E-001   1.6404E-004
    1.221628E+04   1.0000E-099   1.0000E-099   9.9976E-001   2.4127E-004
    1.246968E+04   1.0000E-099   1.0000E-099   9.9962E-001   3.7778E-004
    1.275546E+04   1.0000E-099   1.0000E-099   9.9944E-001   5.5698E-004
    1.310043E+04   1.0000E-099   1.0000E-099   9.9921E-001   7.9243E-004
    1.349598E+04   1.0000E-099   1.0000E-099   9.9891E-001   1.0884E-003
    1.393414E+04   1.0000E-099   1.0000E-099   9.9861E-001   1.3900E-003
    1.440844E+04   1.0000E-099   1.0000E-099   9.9826E-001   1.7394E-003
    1.490965E+04   1.0000E-099   1.0000E-099   9.9800E-001   2.0023E-003
    1.542639E+04   1.0000E-099   1.0000E-099   9.9784E-001   2.1591E-003
    1.594362E+04   1.0000E-099   1.0000E-099   9.9778E-001   2.2248E-003
    1.644776E+04   1.0000E-099   1.0000E-099   9.9791E-001   2.0860E-003
    1.692139E+04   1.0000E-099   1.0000E-099   9.9819E-001   1.8091E-003
    1.736167E+04   1.0000E-099   1.0000E-099   9.9851E-001   1.4893E-003
    1.775876E+04   1.0000E-099   1.0000E-099   9.9872E-001   1.2796E-003
    1.812718E+04   1.0000E-099   1.0000E-099   9.9884E-001   1.1598E-003
    1.847296E+04   1.0000E-099   1.0000E-099   9.9889E-001   1.1055E-003
    1.880333E+04   1.0000E-099   1.0000E-099   9.9892E-001   1.0777E-003
    1.912490E+04   1.0000E-099   1.0000E-099   9.9894E-001   1.0555E-003
    1.944256E+04   1.0000E-099   1.0000E-099   9.9903E-001   9.7141E-004
    1.976208E+04   1.0000E-099   1.0000E-099   9.9900E-001   9.9528E-004
    2.008830E+04   1.0000E-099   1.0000E-099   9.9896E-001   1.0388E-003
    2.042570E+04   1.0000E-099   1.0000E-099   9.9892E-001   1.0756E-003
    2.077834E+04   1.0000E-099   1.0000E-099   9.9889E-001   1.1094E-003
    2.115213E+04   1.0000E-099   1.0000E-099   9.9882E-001   1.1774E-003
    2.155096E+04   1.0000E-099   1.0000E-099   9.9878E-001   1.2181E-003
    2.197743E+04   1.0000E-099   1.0000E-099   9.9878E-001   1.2233E-003
    2.243655E+04   1.0000E-099   1.0000E-099   9.9882E-001   1.1750E-003
    2.293155E+04   1.0000E-099   1.0000E-099   9.9893E-001   1.0735E-003
    2.346427E+04   1.0000E-099   1.0000E-099   9.9906E-001   9.4172E-004
    2.403085E+04   1.0000E-099   1.0000E-099   9.9921E-001   7.8875E-004
    2.462714E+04   1.0000E-099   1.0000E-099   9.9937E-001   6.2939E-004
    2.525108E+04   1.0000E-099   1.0000E-099   9.9951E-001   4.8561E-004
    2.590001E+04   1.0000E-099   1.0000E-099   9.9963E-001   3.6830E-004
    2.657824E+04   1.0000E-099   1.0000E-099   9.9972E-001   2.7508E-004
    2.731689E+04   1.0000E-099   1.0000E-099   9.9979E-001   2.0512E-004
    2.815492E+04   1.0000E-099   1.0000E-099   9.9985E-001   1.5313E-004
    2.913769E+04   1.0000E-099   1.0000E-099   9.9989E-001   1.1262E-004
    3.034260E+04   1.0000E-099   1.0000E-099   9.9992E-001   7.5274E-005
    3.187531E+04   1.0000E-099   1.0000E-099   9.9996E-001   3.9651E-005
    3.372218E+04   1.0000E-099   1.0000E-099   9.9998E-001   1.7064E-005
    3.569704E+04   1.0000E-099   1.0000E-099   9.9999E-001   1.0606E-005
    3.778732E+04   1.0000E-099   1.0000E-099   9.9999E-001   1.0463E-005
    3.891362E+04   1.0000E-099   1.0000E-099   9.9999E-001   9.3834E-006
    3.948930E+04   1.0000E-099   1.0000E-099   9.9999E-001   7.9753E-006
    3.978032E+04   1.0000E-099   1.0000E-099   9.9999E-001   6.9187E-006
    3.992664E+04   1.0000E-099   1.0000E-099   9.9999E-001   6.1076E-006
    3.999633E+04   1.0000E-099   1.0000E-099   9.9999E-001   5.5182E-006
    4.000000E+04   1.0000E-099   1.0000E-099   9.9999E-001   5.4404E-006
#TIME:    58.720
#NVEL: 100
#vel_mid[km/s]           k0           k1           k2           k3
    8.484662E+02   1.0000E-099   1.0000E-099   9.9950E-001   5.0380E-004
    8.540069E+02   1.0000E-099   1.0000E-099   9.9950E-001   5.0379E-004
    8.708472E+02   1.0000E-099   1.0000E-099   9.9950E-001   5.0377E-004
    9.055305E+02   1.0000E-099   1.0000E-099   9.9950E-001   5.0384E-004
    9.620847E+02   1.0000E-099   1.0000E-099   9.9950E-001   5.0461E-004
    1.018250E+03   1.0000E-099   1.0000E-099   9.9948E-001   5.1812E-004
    1.077875E+03   1.0000E-099   1.0000E-099   9.9943E-001   5.6565E-004
    1.140991E+03   1.0000E-099   1.0000E-099   9.9940E-001   6.0341E-004
    1.207803E+03   1.0000E-099   1.0000E-099   9.9938E-001   6.1699E-004
    1.278527E+03   1.0000E-099   1.0000E-099   9.9938E-001   6.2320E-004
    1.353392E+03   1.0000E-099   1.0000E-099   9.9941E-001   5.8825E-004
    1.432642E+03   1.0000E-099   1.0000E-099   9.9944E-001   5.6422E-004
    1.516532E+03   1.0000E-099   1.0000E-099   9.9944E-001   5.5852E-004
    1.605334E+03   1.0000E-099   1.0000E-099   9.9941E-001   5.9269E-004
    1.699336E+03   1.0000E-099   1.0000E-099   9.9935E-001   6.5197E-004
    1.798842E+03   1.0000E-099   1.0000E-099   9.9928E-001   7.2324E-004
    1.904176E+03   1.0000E-099   1.0000E-099   9.9918E-001   8.2237E-004
    2.015677E+03   1.0000E-099   1.0000E-099   9.9905E-001   9.4775E-004
    2.133707E+03   1.0000E-099   1.0000E-099   9.9890E-001   1.0979E-003
    2.258648E+03   1.0000E-099   1.0000E-099   9.9875E-001   1.2506E-003
    2.390906E+03   1.0000E-099   1.0000E-099   9.9857E-001   1.4272E-003
    2.530908E+03   1.0000E-099   1.0000E-099   9.9841E-001   1.5889E-003
    2.679108E+03   1.0000E-099   1.0000E-099   9.9826E-001   1.7447E-003
    2.835986E+03   1.0000E-099   1.0000E-099   9.9802E-001   1.9822E-003
    3.002050E+03   1.0000E-099   1.0000E-099   9.9764E-001   2.3567E-003
    3.177838E+03   1.0000E-099   1.0000E-099   9.9723E-001   2.7695E-003
    3.363920E+03   1.0000E-099   1.0000E-099   9.9706E-001   2.9397E-003
    3.560898E+03   1.0000E-099   1.0000E-099   9.9732E-001   2.6756E-003
    3.769410E+03   1.0000E-099   1.0000E-099   9.9767E-001   2.3349E-003
    3.990132E+03   1.0000E-099   1.0000E-099   9.9767E-001   2.3266E-003
    4.223778E+03   1.0000E-099   1.0000E-099   9.9730E-001   2.7002E-003
    4.471106E+03   1.0000E-099   1.0000E-099   9.9698E-001   3.0230E-003
    4.732917E+03   1.0000E-099   1.0000E-099   9.9709E-001   2.9144E-003
    5.010058E+03   1.0000E-099   1.0000E-099   9.9756E-001   2.4447E-003
    5.303427E+03   1.0000E-099   1.0000E-099   9.9800E-001   1.9957E-003
    5.613975E+03   1.0000E-099   1.0000E-099   9.9831E-001   1.6894E-003
    5.942707E+03   1.0000E-099   1.0000E-099   9.9851E-001   1.4899E-003
    6.290689E+03   1.0000E-099   1.0000E-099   9.9868E-001   1.3233E-003
    6.659047E+03   1.0000E-099   1.0000E-099   9.9881E-001   1.1932E-003
    7.048975E+03   1.0000E-099   1.0000E-099   9.9893E-001   1.0735E-003
    7.461735E+03   1.0000E-099   1.0000E-099   9.9901E-001   9.8757E-004
    7.898665E+03   1.0000E-099   1.0000E-099   9.9908E-001   9.2117E-004
    8.361699E+03   1.0000E-099   1.0000E-099   9.9914E-001   8.5889E-004
    8.842573E+03   1.0000E-099   1.0000E-099   9.9923E-001   7.7209E-004
    9.319409E+03   1.0000E-099   1.0000E-099   9.9929E-001   7.0763E-004
    9.791397E+03   1.0000E-099   1.0000E-099   9.9927E-001   7.2518E-004
    1.026262E+04   1.0000E-099   1.0000E-099   9.9924E-001   7.6407E-004
    1.071815E+04   1.0000E-099   1.0000E-099   9.9942E-001   5.7985E-004
    1.112607E+04   1.0000E-099   1.0000E-099   9.9961E-001   3.8563E-004
    1.146562E+04   1.0000E-099   1.0000E-099   9.9974E-001   2.5733E-004
    1.175830E+04   1.0000E-099   1.0000E-099   9.9978E-001   2.1577E-004
    1.201042E+04   1.0000E-099   1.0000E-099   9.9978E-001   2.1547E-004
    1.224811E+04   1.0000E-099   1.0000E-099   9.9968E-001   3.2426E-004
    1.249273E+04   1.0000E-099   1.0000E-099   9.9950E-001   4.9966E-004
    1.277109E+04   1.0000E-099   1.0000E-099   9.9926E-001   7.3930E-004
    1.310125E+04   1.0000E-099   1.0000E-099   9.9894E-001   1.0594E-003
    1.348898E+04   1.0000E-099   1.0000E-099   9.9850E-001   1.4967E-003
    1.392020E+04   1.0000E-099   1.0000E-099   9.9804E-001   1.9616E-003
    1.438236E+04   1.0000E-099   1.0000E-099   9.9762E-001   2.3839E-003
    1.486937E+04   1.0000E-099   1.0000E-099   9.9713E-001   2.8734E-003
    1.537131E+04   1.0000E-099   1.0000E-099   9.9689E-001   3.1112E-003
    1.587519E+04   1.0000E-099   1.0000E-099   9.9684E-001   3.1552E-003
    1.636648E+04   1.0000E-099   1.0000E-099   9.9707E-001   2.9345E-003
    1.683516E+04   1.0000E-099   1.0000E-099   9.9739E-001   2.6105E-003
    1.726356E+04   1.0000E-099   1.0000E-099   9.9778E-001   2.2211E-003
    1.765833E+04   1.0000E-099   1.0000E-099   9.9815E-001   1.8473E-003
    1.802159E+04   1.0000E-099   1.0000E-099   9.9835E-001   1.6520E-003
    1.836324E+04   1.0000E-099   1.0000E-099   9.9843E-001   1.5674E-003
    1.869069E+04   1.0000E-099   1.0000E-099   9.9847E-001   1.5312E-003
    1.901070E+04   1.0000E-099   1.0000E-099   9.9851E-001   1.4865E-003
    1.932644E+04   1.0000E-099   1.0000E-099   9.9860E-001   1.3966E-003
    1.964163E+04   1.0000E-099   1.0000E-099   9.9864E-001   1.3625E-003
    1.995929E+04   1.0000E-099   1.0000E-099   9.9859E-001   1.4139E-003
    2.028330E+04   1.0000E-099   1.0000E-099   9.9849E-001   1.5073E-003
    2.061838E+04   1.0000E-099   1.0000E-099   9.9846E-001   1.5448E-003
    2.097051E+04   1.0000E-099   1.0000E-099   9.9837E-001   1.6321E-003
    2.134304E+04   1.0000E-099   1.0000E-099   9.9834E-001   1.6578E-003
    2.174035E+04   1.0000E-099   1.0000E-099   9.9831E-001   1.6858E-003
    2.216501E+04   1.0000E-099   1.0000E-099   9.9834E-001   1.6576E-003
    2.261961E+04   1.0000E-099   1.0000E-099   9.9844E-001   1.5604E-003
    2.310962E+04   1.0000E-099   1.0000E-099   9.9859E-001   1.4068E-003
    2.363953E+04   1.0000E-099   1.0000E-099   9.9878E-001   1.2187E-003
    2.421739E+04   1.0000E-099   1.0000E-099   9.9900E-001   1.0029E-003
    2.484640E+04   1.0000E-099   1.0000E-099   9.9922E-001   7.8174E-004
    2.553143E+04   1.0000E-099   1.0000E-099   9.9942E-001   5.8486E-004
    2.627582E+04   1.0000E-099   1.0000E-099   9.9958E-001   4.2425E-004
    2.708697E+04   1.0000E-099   1.0000E-099   9.9970E-001   3.0489E-004
    2.798773E+04   1.0000E-099   1.0000E-099   9.9978E-001   2.2110E-004
    2.901277E+04   1.0000E-099   1.0000E-099   9.9984E-001   1.6013E-004
    3.025758E+04   1.0000E-099   1.0000E-099   9.9989E-001   1.0598E-004
    3.185528E+04   1.0000E-099   1.0000E-099   9.9994E-001   5.5203E-005
    3.372233E+04   1.0000E-099   1.0000E-099   9.9998E-001   2.3919E-005
    3.569704E+04   1.0000E-099   1.0000E-099   9.9998E-001   1.5225E-005
    3.778732E+04   1.0000E-099   1.0000E-099   9.9998E-001   1.5104E-005
    3.891362E+04   1.0000E-099   1.0000E-099   9.9999E-001   1.3288E-005
    3.948930E+04   1.0000E-099   1.0000E-099   9.9999E-001   1.1227E-005
    3.978032E+04   1.0000E-099   1.0000E-099   9.9999E-001   9.7652E-006
    3.992664E+04   1.0000E-099   1.0000E-099   9.9999E-001   8.6667E-006
    3.999633E+04   1.0000E-099   1.0000E-099   9.9999E-001   7.8929E-006
    4.000000E+04   1.0000E-099   1.0000E-099   9.9999E-001   7.7929E-006
#TIME:    64.590
#NVEL: 100
#vel_mid[km/s]           k0           k1           k2           k3
    8.484662E+02   1.0000E-099   1.0000E-099   9.9922E-001   7.8052E-004
    8.544079E+02   1.0000E-099   1.0000E-099   9.9922E-001   7.8053E-004
    8.724838E+02   1.0000E-099   1.0000E-099   9.9922E-001   7.8048E-004
    9.097909E+02   1.0000E-099   1.0000E-099   9.9922E-001   7.8062E-004
    9.686509E+02   1.0000E-099   1.0000E-099   9.9920E-001   7.9651E-004
    1.025101E+03   1.0000E-099   1.0000E-099   9.9918E-001   8.2114E-004
    1.085127E+03   1.0000E-099   1.0000E-099   9.9917E-001   8.3443E-004
    1.148668E+03   1.0000E-099   1.0000E-099   9.9916E-001   8.4360E-004
    1.215929E+03   1.0000E-099   1.0000E-099   9.9915E-001   8.4567E-004
    1.287129E+03   1.0000E-099   1.0000E-099   9.9916E-001   8.3747E-004
    1.362498E+03   1.0000E-099   1.0000E-099   9.9920E-001   8.0136E-004
    1.442281E+03   1.0000E-099   1.0000E-099   9.9925E-001   7.5254E-004
    1.526735E+03   1.0000E-099   1.0000E-099   9.9925E-001   7.5202E-004
    1.616135E+03   1.0000E-099   1.0000E-099   9.9918E-001   8.1776E-004
    1.710770E+03   1.0000E-099   1.0000E-099   9.9913E-001   8.6744E-004
    1.810945E+03   1.0000E-099   1.0000E-099   9.9903E-001   9.6698E-004
    1.916987E+03   1.0000E-099   1.0000E-099   9.9891E-001   1.0890E-003
    2.029239E+03   1.0000E-099   1.0000E-099   9.9876E-001   1.2423E-003
    2.148063E+03   1.0000E-099   1.0000E-099   9.9859E-001   1.4143E-003
    2.273845E+03   1.0000E-099   1.0000E-099   9.9843E-001   1.5721E-003
    2.406992E+03   1.0000E-099   1.0000E-099   9.9823E-001   1.7701E-003
    2.547936E+03   1.0000E-099   1.0000E-099   9.9804E-001   1.9555E-003
    2.697133E+03   1.0000E-099   1.0000E-099   9.9785E-001   2.1502E-003
    2.855067E+03   1.0000E-099   1.0000E-099   9.9760E-001   2.4040E-003
    3.022249E+03   1.0000E-099   1.0000E-099   9.9717E-001   2.8330E-003
    3.199220E+03   1.0000E-099   1.0000E-099   9.9672E-001   3.2812E-003
    3.386553E+03   1.0000E-099   1.0000E-099   9.9658E-001   3.4157E-003
    3.584857E+03   1.0000E-099   1.0000E-099   9.9691E-001   3.0862E-003
    3.794772E+03   1.0000E-099   1.0000E-099   9.9726E-001   2.7419E-003
    4.016979E+03   1.0000E-099   1.0000E-099   9.9723E-001   2.7729E-003
    4.252197E+03   1.0000E-099   1.0000E-099   9.9679E-001   3.2149E-003
    4.501189E+03   1.0000E-099   1.0000E-099   9.9644E-001   3.5565E-003
    4.764761E+03   1.0000E-099   1.0000E-099   9.9665E-001   3.3525E-003
    5.043767E+03   1.0000E-099   1.0000E-099   9.9720E-001   2.8034E-003
    5.339110E+03   1.0000E-099   1.0000E-099   9.9773E-001   2.2707E-003
    5.651747E+03   1.0000E-099   1.0000E-099   9.9808E-001   1.9238E-003
    5.982691E+03   1.0000E-099   1.0000E-099   9.9833E-001   1.6707E-003
    6.333014E+03   1.0000E-099   1.0000E-099   9.9853E-001   1.4731E-003
    6.703851E+03   1.0000E-099   1.0000E-099   9.9866E-001   1.3415E-003
    7.096402E+03   1.0000E-099   1.0000E-099   9.9877E-001   1.2265E-003
    7.511939E+03   1.0000E-099   1.0000E-099   9.9886E-001   1.1363E-003
    7.951809E+03   1.0000E-099   1.0000E-099   9.9893E-001   1.0745E-003
    8.417912E+03   1.0000E-099   1.0000E-099   9.9899E-001   1.0148E-003
    8.897188E+03   1.0000E-099   1.0000E-099   9.9907E-001   9.3268E-004
    9.366677E+03   1.0000E-099   1.0000E-099   9.9911E-001   8.9040E-004
    9.830189E+03   1.0000E-099   1.0000E-099   9.9907E-001   9.3308E-004
    1.029648E+04   1.0000E-099   1.0000E-099   9.9903E-001   9.6605E-004
    1.074453E+04   1.0000E-099   1.0000E-099   9.9928E-001   7.1587E-004
    1.113893E+04   1.0000E-099   1.0000E-099   9.9951E-001   4.8543E-004
    1.147328E+04   1.0000E-099   1.0000E-099   9.9969E-001   3.1483E-004
    1.175528E+04   1.0000E-099   1.0000E-099   9.9973E-001   2.6683E-004
    1.200004E+04   1.0000E-099   1.0000E-099   9.9973E-001   2.6526E-004
    1.222754E+04   1.0000E-099   1.0000E-099   9.9962E-001   3.8477E-004
    1.246089E+04   1.0000E-099   1.0000E-099   9.9941E-001   5.8726E-004
    1.272156E+04   1.0000E-099   1.0000E-099   9.9911E-001   8.8667E-004
    1.303580E+04   1.0000E-099   1.0000E-099   9.9869E-001   1.3108E-003
    1.340720E+04   1.0000E-099   1.0000E-099   9.9815E-001   1.8522E-003
    1.382082E+04   1.0000E-099   1.0000E-099   9.9745E-001   2.5510E-003
    1.426889E+04   1.0000E-099   1.0000E-099   9.9690E-001   3.0991E-003
    1.474360E+04   1.0000E-099   1.0000E-099   9.9630E-001   3.6993E-003
    1.523308E+04   1.0000E-099   1.0000E-099   9.9593E-001   4.0663E-003
    1.572477E+04   1.0000E-099   1.0000E-099   9.9581E-001   4.1885E-003
    1.620994E+04   1.0000E-099   1.0000E-099   9.9599E-001   4.0056E-003
    1.667750E+04   1.0000E-099   1.0000E-099   9.9634E-001   3.6589E-003
    1.711029E+04   1.0000E-099   1.0000E-099   9.9694E-001   3.0566E-003
    1.751105E+04   1.0000E-099   1.0000E-099   9.9743E-001   2.5742E-003
    1.788006E+04   1.0000E-099   1.0000E-099   9.9768E-001   2.3234E-003
    1.822685E+04   1.0000E-099   1.0000E-099   9.9781E-001   2.1865E-003
    1.855754E+04   1.0000E-099   1.0000E-099   9.9796E-001   2.0374E-003
    1.887733E+04   1.0000E-099   1.0000E-099   9.9800E-001   2.0045E-003
    1.919034E+04   1.0000E-099   1.0000E-099   9.9813E-001   1.8740E-003
    1.950088E+04   1.0000E-099   1.0000E-099   9.9825E-001   1.7454E-003
    1.981320E+04   1.0000E-099   1.0000E-099   9.9817E-001   1.8306E-003
    2.013143E+04   1.0000E-099   1.0000E-099   9.9806E-001   1.9400E-003
    2.045911E+04   1.0000E-099   1.0000E-099   9.9811E-001   1.8881E-003
    2.079949E+04   1.0000E-099   1.0000E-099   9.9791E-001   2.0878E-003
    2.115532E+04   1.0000E-099   1.0000E-099   9.9786E-001   2.1396E-003
    2.153176E+04   1.0000E-099   1.0000E-099   9.9772E-001   2.2810E-003
    2.193257E+04   1.0000E-099   1.0000E-099   9.9775E-001   2.2536E-003
    2.235942E+04   1.0000E-099   1.0000E-099   9.9783E-001   2.1652E-003
    2.281666E+04   1.0000E-099   1.0000E-099   9.9797E-001   2.0300E-003
    2.330769E+04   1.0000E-099   1.0000E-099   9.9816E-001   1.8433E-003
    2.383901E+04   1.0000E-099   1.0000E-099   9.9846E-001   1.5416E-003
    2.441810E+04   1.0000E-099   1.0000E-099   9.9873E-001   1.2664E-003
    2.505570E+04   1.0000E-099   1.0000E-099   9.9902E-001   9.7857E-004
    2.577913E+04   1.0000E-099   1.0000E-099   9.9928E-001   7.1890E-004
    2.660525E+04   1.0000E-099   1.0000E-099   9.9949E-001   5.0877E-004
    2.755887E+04   1.0000E-099   1.0000E-099   9.9964E-001   3.5602E-004
    2.869965E+04   1.0000E-099   1.0000E-099   9.9975E-001   2.4802E-004
    3.012125E+04   1.0000E-099   1.0000E-099   9.9984E-001   1.5769E-004
    3.185434E+04   1.0000E-099   1.0000E-099   9.9992E-001   8.0560E-005
    3.372239E+04   1.0000E-099   1.0000E-099   9.9996E-001   3.5652E-005
    3.569704E+04   1.0000E-099   1.0000E-099   9.9998E-001   2.2904E-005
    3.778732E+04   1.0000E-099   1.0000E-099   9.9998E-001   2.2352E-005
    3.891362E+04   1.0000E-099   1.0000E-099   9.9998E-001   1.9229E-005
    3.948930E+04   1.0000E-099   1.0000E-099   9.9998E-001   1.6165E-005
    3.978032E+04   1.0000E-099   1.0000E-099   9.9999E-001   1.4111E-005
    3.992664E+04   1.0000E-099   1.0000E-099   9.9999E-001   1.2607E-005
    3.999633E+04   1.0000E-099   1.0000E-099   9.9999E-001   1.1573E-005
    4.000000E+04   1.0000E-099   1.0000E-099   9.9999E-001   1.1443E-005
#TIME:    71.050
#NVEL: 100
#vel_mid[km/s]           k0           k1           k2           k3
    8.484662E+02   1.0000E-099   1.0000E-099   9.9900E-001   9.9916E-004
    8.523660E+02   1.0000E-099   1.0000E-099   9.9900E-001   9.9916E-004
    8.641733E+02   1.0000E-099   1.0000E-099   9.9900E-001   9.9910E-004
    8.882807E+02   1.0000E-099   1.0000E-099   9.9900E-001   9.9905E-004
    9.360424E+02   1.0000E-099   1.0000E-099   9.9900E-001   1.0000E-003
    9.915076E+02   1.0000E-099   1.0000E-099   9.9900E-001   1.0031E-003
    1.050044E+03   1.0000E-099   1.0000E-099   9.9895E-001   1.0530E-003
    1.112037E+03   1.0000E-099   1.0000E-099   9.9890E-001   1.1007E-003
    1.177689E+03   1.0000E-099   1.0000E-099   9.9887E-001   1.1273E-003
    1.247218E+03   1.0000E-099   1.0000E-099   9.9885E-001   1.1469E-003
    1.320851E+03   1.0000E-099   1.0000E-099   9.9887E-001   1.1280E-003
    1.398832E+03   1.0000E-099   1.0000E-099   9.9898E-001   1.0209E-003
    1.481416E+03   1.0000E-099   1.0000E-099   9.9905E-001   9.4965E-004
    1.568876E+03   1.0000E-099   1.0000E-099   9.9903E-001   9.7368E-004
    1.661500E+03   1.0000E-099   1.0000E-099   9.9892E-001   1.0782E-003
    1.759591E+03   1.0000E-099   1.0000E-099   9.9883E-001   1.1695E-003
    1.863474E+03   1.0000E-099   1.0000E-099   9.9871E-001   1.2913E-003
    1.973490E+03   1.0000E-099   1.0000E-099   9.9857E-001   1.4303E-003
    2.090001E+03   1.0000E-099   1.0000E-099   9.9841E-001   1.5938E-003
    2.213391E+03   1.0000E-099   1.0000E-099   9.9818E-001   1.8225E-003
    2.344066E+03   1.0000E-099   1.0000E-099   9.9798E-001   2.0208E-003
    2.482455E+03   1.0000E-099   1.0000E-099   9.9777E-001   2.2259E-003
    2.629014E+03   1.0000E-099   1.0000E-099   9.9756E-001   2.4373E-003
    2.784226E+03   1.0000E-099   1.0000E-099   9.9732E-001   2.6813E-003
    2.948601E+03   1.0000E-099   1.0000E-099   9.9691E-001   3.0874E-003
    3.122681E+03   1.0000E-099   1.0000E-099   9.9638E-001   3.6222E-003
    3.307038E+03   1.0000E-099   1.0000E-099   9.9601E-001   3.9922E-003
    3.502279E+03   1.0000E-099   1.0000E-099   9.9621E-001   3.7924E-003
    3.709047E+03   1.0000E-099   1.0000E-099   9.9670E-001   3.2999E-003
    3.928022E+03   1.0000E-099   1.0000E-099   9.9687E-001   3.1280E-003
    4.159925E+03   1.0000E-099   1.0000E-099   9.9650E-001   3.5023E-003
    4.405519E+03   1.0000E-099   1.0000E-099   9.9594E-001   4.0561E-003
    4.665613E+03   1.0000E-099   1.0000E-099   9.9591E-001   4.0865E-003
    4.941062E+03   1.0000E-099   1.0000E-099   9.9647E-001   3.5262E-003
    5.232772E+03   1.0000E-099   1.0000E-099   9.9717E-001   2.8266E-003
    5.541705E+03   1.0000E-099   1.0000E-099   9.9768E-001   2.3157E-003
    5.868877E+03   1.0000E-099   1.0000E-099   9.9800E-001   2.0043E-003
    6.215364E+03   1.0000E-099   1.0000E-099   9.9826E-001   1.7365E-003
    6.582307E+03   1.0000E-099   1.0000E-099   9.9844E-001   1.5604E-003
    6.970914E+03   1.0000E-099   1.0000E-099   9.9858E-001   1.4166E-003
    7.382464E+03   1.0000E-099   1.0000E-099   9.9868E-001   1.3157E-003
    7.818310E+03   1.0000E-099   1.0000E-099   9.9876E-001   1.2361E-003
    8.280607E+03   1.0000E-099   1.0000E-099   9.9882E-001   1.1812E-003
    8.754001E+03   1.0000E-099   1.0000E-099   9.9889E-001   1.1106E-003
    9.220067E+03   1.0000E-099   1.0000E-099   9.9894E-001   1.0619E-003
    9.677661E+03   1.0000E-099   1.0000E-099   9.9888E-001   1.1174E-003
    1.013758E+04   1.0000E-099   1.0000E-099   9.9878E-001   1.2222E-003
    1.059032E+04   1.0000E-099   1.0000E-099   9.9901E-001   9.8845E-004
    1.100122E+04   1.0000E-099   1.0000E-099   9.9930E-001   6.9777E-004
    1.134981E+04   1.0000E-099   1.0000E-099   9.9955E-001   4.4515E-004
    1.164451E+04   1.0000E-099   1.0000E-099   9.9967E-001   3.3484E-004
    1.189535E+04   1.0000E-099   1.0000E-099   9.9969E-001   3.1017E-004
