#NTIMES: 50
#NSTAGES 5
#TIMES[d]: 199.16 202.03 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.50 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.55 328.19 332.91 337.70 342.55 347.48 352.47 357.54 362.68 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 115
#vel_mid[km/s] fe0 fe1 fe2 fe3 fe4
2580.18 4.2097e-03 6.1600e-01 2.9148e-01 7.6170e-02 1.2143e-02
2742.19 1.8459e-03 5.8435e-01 3.1573e-01 8.4081e-02 1.3988e-02
2914.37 4.3349e-04 5.3864e-01 3.5694e-01 8.8933e-02 1.5052e-02
3097.37 3.9102e-04 5.0785e-01 3.8214e-01 9.3503e-02 1.6109e-02
3291.85 4.2411e-04 4.5998e-01 4.2166e-01 1.0031e-01 1.7627e-02
3498.55 7.4572e-04 4.4857e-01 4.4085e-01 9.3912e-02 1.5915e-02
3718.23 1.4542e-02 5.3441e-01 3.7635e-01 6.4997e-02 9.6977e-03
3951.70 7.2724e-02 5.5679e-01 3.1362e-01 4.9936e-02 6.9240e-03
4199.83 5.0295e-02 4.6603e-01 3.9955e-01 7.2673e-02 1.1454e-02
4463.54 5.6295e-02 4.3909e-01 4.0833e-01 8.2578e-02 1.3705e-02
4743.81 6.4191e-02 4.5547e-01 3.8406e-01 8.2366e-02 1.3913e-02
5041.68 8.2396e-02 4.7680e-01 3.4993e-01 7.7821e-02 1.3056e-02
5358.25 1.0229e-01 5.0036e-01 3.1540e-01 7.0469e-02 1.1475e-02
5694.70 9.8820e-02 4.9795e-01 3.2100e-01 7.0709e-02 1.1525e-02
6052.28 1.0655e-01 5.0006e-01 3.1249e-01 6.9288e-02 1.1602e-02
6432.31 1.1554e-01 5.1518e-01 2.9047e-01 6.7615e-02 1.1193e-02
6836.20 1.1719e-01 4.9392e-01 3.0725e-01 6.9841e-02 1.1798e-02
7265.45 1.3141e-01 5.1348e-01 2.8103e-01 6.3728e-02 1.0353e-02
7721.65 1.4994e-01 4.9509e-01 2.8459e-01 6.0579e-02 9.7961e-03
8206.56 1.6588e-01 4.7788e-01 2.8932e-01 5.7669e-02 9.2529e-03
8717.73 1.7700e-01 4.9523e-01 2.6794e-01 5.1859e-02 7.9722e-03
9214.74 2.0966e-01 4.9242e-01 2.4763e-01 4.3877e-02 6.4201e-03
9629.11 2.2747e-01 5.1265e-01 2.2085e-01 3.4413e-02 4.6193e-03
9954.11 2.7007e-01 4.8551e-01 2.0992e-01 3.0486e-02 4.0152e-03
10245.64 2.9821e-01 4.7385e-01 1.9533e-01 2.8852e-02 3.7638e-03
10541.49 2.8601e-01 4.4487e-01 2.3612e-01 2.9128e-02 3.8775e-03
10839.94 3.1299e-01 4.6530e-01 1.9642e-01 2.2621e-02 2.6726e-03
11119.11 3.0219e-01 4.9059e-01 1.8642e-01 1.8652e-02 2.1457e-03
11355.83 2.8128e-01 5.4119e-01 1.6101e-01 1.5018e-02 1.5062e-03
11539.81 3.2332e-01 5.5338e-01 1.1219e-01 1.0219e-02 8.9460e-04
11677.16 2.7467e-01 6.1799e-01 9.7682e-02 8.9869e-03 6.7456e-04
11784.05 2.4030e-01 6.5032e-01 1.0027e-01 8.4992e-03 6.1669e-04
11875.85 2.5777e-01 6.4526e-01 8.8532e-02 7.8952e-03 5.4392e-04
11963.37 2.6076e-01 6.3118e-01 9.8620e-02 8.7892e-03 6.4579e-04
12055.39 2.2819e-01 6.2803e-01 1.3205e-01 1.0829e-02 9.0861e-04
12170.41 1.5818e-01 6.6233e-01 1.6288e-01 1.5210e-02 1.4003e-03
12360.89 7.8916e-02 6.7684e-01 2.2217e-01 2.0059e-02 2.0192e-03
12670.46 2.2221e-02 6.5240e-01 2.9620e-01 2.6227e-02 2.9471e-03
13075.34 6.4291e-03 6.1307e-01 3.4114e-01 3.5139e-02 4.2261e-03
13530.52 3.7824e-03 6.3319e-01 3.1896e-01 3.9177e-02 4.8893e-03
14012.75 2.1653e-03 6.0473e-01 3.3978e-01 4.7063e-02 6.2613e-03
14508.81 1.7287e-03 4.4474e-01 4.9109e-01 5.4730e-02 7.7164e-03
15002.30 9.1933e-04 5.4505e-01 3.4827e-01 6.3662e-02 4.2103e-02
15475.29 4.1882e-04 2.5848e-01 6.2153e-01 1.0349e-01 1.6083e-02
15923.68 2.8048e-04 2.6371e-01 5.9296e-01 8.0456e-02 6.2594e-02
16355.64 9.2681e-04 4.7082e-01 4.6261e-01 5.7160e-02 8.4826e-03
16776.27 5.7657e-04 5.1700e-01 4.2339e-01 4.4090e-02 1.4949e-02
17183.14 7.4481e-04 6.0211e-01 3.3636e-01 5.3526e-02 7.2564e-03
17580.45 2.3072e-04 2.7756e-01 6.2259e-01 8.5750e-02 1.3871e-02
17990.34 2.7084e-04 3.0927e-01 5.8377e-01 9.1358e-02 1.5329e-02
18458.06 1.1272e-04 1.4012e-01 7.3820e-01 1.0343e-01 1.8133e-02
19084.69 1.1825e-04 1.7715e-01 6.9134e-01 1.1172e-01 1.9667e-02
19999.79 1.9841e-04 3.6162e-01 4.7566e-01 1.3585e-01 2.6669e-02
21193.46 1.1573e-05 3.4029e-02 6.1267e-01 2.7832e-01 7.4966e-02
22528.72 1.8361e-05 8.4872e-02 4.5038e-01 3.4040e-01 1.2433e-01
23943.32 2.1087e-05 1.1916e-01 2.9542e-01 3.7993e-01 2.0547e-01
25446.74 2.3323e-06 2.6157e-02 2.4149e-01 4.2330e-01 3.0905e-01
27044.57 1.3267e-07 1.0765e-03 1.1666e-01 5.1067e-01 3.7159e-01
28744.18 6.9814e-08 8.9271e-04 8.5404e-02 3.5455e-01 5.5916e-01
30520.16 2.1011e-08 3.6935e-04 3.3807e-02 3.4537e-01 6.2045e-01
32243.50 3.1178e-08 6.6012e-04 2.9577e-02 2.7242e-01 6.9734e-01
33773.01 3.1907e-08 1.0142e-03 2.0510e-02 2.1057e-01 7.6791e-01
35108.48 1.2259e-08 4.7910e-04 1.2554e-02 1.7053e-01 8.1644e-01
36326.30 3.0996e-10 1.9769e-05 5.9285e-03 1.6906e-01 8.2499e-01
37486.70 5.9376e-11 4.3993e-06 8.3008e-04 2.4429e-02 9.7474e-01
38628.25 2.5543e-10 2.8534e-05 1.9932e-03 7.2906e-02 9.2507e-01
39768.62 7.3492e-11 1.1673e-05 1.1195e-03 5.5247e-02 9.4362e-01
40915.31 2.2434e-11 4.7586e-06 6.2838e-04 4.1772e-02 9.5759e-01
42074.51 4.4894e-12 2.0412e-06 3.5062e-04 3.1400e-02 9.6825e-01
43252.44 1.7880e-12 8.4108e-07 1.9510e-04 2.3550e-02 9.7625e-01
44454.05 4.5354e-14 2.9979e-08 6.4646e-05 1.8477e-02 9.8146e-01
45683.04 5.3421e-15 6.2760e-09 2.7793e-05 1.3678e-02 9.8629e-01
46941.68 2.6284e-15 4.3576e-09 1.9006e-05 1.0096e-02 9.8988e-01
48230.81 1.0053e-14 2.5218e-08 1.8743e-05 7.4249e-03 9.9256e-01
49550.29 4.1690e-15 9.7032e-09 1.0015e-05 5.4552e-03 9.9453e-01
50899.37 9.0795e-16 3.8657e-09 5.3416e-06 4.0090e-03 9.9599e-01
52276.86 5.9123e-18 4.8327e-11 4.9190e-07 7.3682e-04 9.9926e-01
53681.16 6.5360e-18 5.0133e-11 4.5031e-07 8.0032e-04 9.9920e-01
55110.21 2.3881e-17 2.0339e-10 7.3733e-07 1.5313e-03 9.9847e-01
56561.17 2.2690e-19 4.8028e-12 1.0152e-07 3.6405e-04 9.9964e-01
58030.00 1.0616e-18 3.0453e-13 1.8725e-08 1.2790e-04 9.9987e-01
59510.42 1.2569e-18 6.9823e-14 7.3430e-09 7.6387e-05 9.9992e-01
60993.45 3.5485e-19 2.7446e-14 4.1449e-09 5.7527e-05 9.9994e-01
62466.44 1.3970e-19 3.2322e-14 4.3818e-09 6.5279e-05 9.9993e-01
63912.69 2.3920e-18 4.6700e-14 4.5751e-09 7.4652e-05 9.9993e-01
65311.62 7.7614e-18 1.2379e-13 6.6756e-09 1.1662e-04 9.9988e-01
66639.26 5.1753e-18 2.3457e-14 2.6490e-09 6.4073e-05 9.9994e-01
67870.77 6.3006e-18 1.2048e-15 3.4761e-10 1.6914e-05 9.9998e-01
68864.47 1.2248e-21 2.8393e-17 2.2165e-10 1.3414e-05 9.9999e-01
69459.55 2.2602e-21 1.1970e-13 1.8717e-10 1.2333e-05 9.9999e-01
69744.99 1.2002e-21 3.0363e-15 2.1825e-10 1.0383e-05 9.9999e-01
69888.26 8.5109e-23 2.5542e-16 2.2849e-10 1.1298e-05 9.9999e-01
69959.62 2.8451e-18 3.8832e-16 2.2438e-10 1.1188e-05 9.9999e-01
69991.15 1.3443e-21 1.0157e-15 2.2192e-10 1.1127e-05 9.9999e-01
69999.53 1.2840e-21 1.8637e-15 2.2209e-10 1.1120e-05 9.9999e-01
#TIME: 305.59
#NVEL 115
#vel_mid[km/s] fe0 fe1 fe2 fe3 fe4
425.78 1.4023e-01 6.2052e-01 1.9566e-01 3.8704e-02 4.8885e-03
857.79 2.4778e-01 5.4359e-01 1.6590e-01 3.7623e-02 5.1169e-03
878.44 1.5715e-01 6.2878e-01 1.7280e-01 3.6573e-02 4.6988e-03
917.72 5.4981e-02 7.0900e-01 1.8933e-01 3.9879e-02 6.8128e-03
973.04 1.9128e-01 5.7502e-01 1.8807e-01 4.0095e-02 5.5304e-03
1034.98 1.1973e-01 6.2335e-01 2.0795e-01 4.2669e-02 6.3026e-03
1099.97 8.7321e-02 6.6619e-01 1.9943e-01 4.1113e-02 5.9497e-03
1169.04 6.9272e-02 6.8435e-01 1.9965e-01 4.0621e-02 6.1121e-03
1242.44 8.7501e-02 6.6793e-01 1.9816e-01 4.1224e-02 5.1799e-03
1320.45 1.2209e-01 6.4303e-01 1.9223e-01 3.7950e-02 4.7052e-03
1403.37 1.1072e-01 6.6167e-01 1.8661e-01 3.6591e-02 4.4155e-03
1491.49 1.2353e-01 6.5162e-01 1.8457e-01 3.5938e-02 4.3340e-03
1585.14 1.1730e-01 6.6273e-01 1.8039e-01 3.5014e-02 4.5673e-03
1684.67 1.2006e-01 6.6195e-01 1.7804e-01 3.5688e-02 4.2578e-03
1790.45 1.0583e-01 6.6361e-01 1.8889e-01 3.7176e-02 4.5045e-03
1902.87 6.8554e-02 6.7478e-01 2.0855e-01 4.2698e-02 5.4202e-03
2022.36 5.8232e-02 6.7332e-01 2.1635e-01 4.5301e-02 6.7900e-03
2149.34 3.2018e-02 6.7575e-01 2.3278e-01 5.2321e-02 7.1328e-03
2284.30 1.2688e-02 6.4824e-01 2.6707e-01 6.2779e-02 9.2174e-03
2427.74 1.0212e-02 6.4984e-01 2.6337e-01 6.6575e-02 9.9982e-03
2580.18 4.8227e-03 6.1126e-01 2.9653e-01 7.5417e-02 1.1976e-02
2742.19 1.9772e-03 5.7952e-01 3.2193e-01 8.2899e-02 1.3678e-02
2914.37 4.5312e-04 5.3719e-01 3.5944e-01 8.8081e-02 1.4839e-02
3097.37 4.3330e-04 5.1299e-01 3.7838e-01 9.2352e-02 1.5845e-02
3291.85 4.5495e-04 4.6089e-01 4.2142e-01 9.9731e-02 1.7508e-02
3498.55 7.9050e-04 4.4752e-01 4.4262e-01 9.3349e-02 1.5719e-02
3718.23 1.5949e-02 5.4276e-01 3.6726e-01 6.4444e-02 9.5831e-03
3951.70 8.1458e-02 5.6180e-01 3.0077e-01 4.9170e-02 6.7983e-03
4199.83 5.7338e-02 4.8085e-01 3.8083e-01 7.0061e-02 1.0918e-02
4463.54 6.1076e-02 4.4346e-01 3.9749e-01 8.3887e-02 1.4087e-02
4743.81 6.4985e-02 4.7030e-01 3.7473e-01 7.7231e-02 1.2753e-02
5041.68 9.0288e-02 4.9221e-01 3.3455e-01 7.1343e-02 1.1605e-02
5358.25 1.0243e-01 5.0459e-01 3.0995e-01 7.1354e-02 1.1674e-02
5694.70 1.0551e-01 5.0657e-01 3.0823e-01 6.8627e-02 1.1065e-02
6052.28 1.0653e-01 5.0859e-01 3.0455e-01 6.8848e-02 1.1475e-02
6432.31 1.2731e-01 5.0132e-01 2.9543e-01 6.5202e-02 1.0740e-02
6836.20 1.1674e-01 4.8415e-01 3.1934e-01 6.8289e-02 1.1478e-02
7265.45 1.2729e-01 4.8679e-01 3.0585e-01 6.8547e-02 1.1524e-02
7721.65 1.4619e-01 4.9577e-01 2.8821e-01 6.0356e-02 9.4679e-03
8206.56 1.5995e-01 5.1577e-01 2.6184e-01 5.4104e-02 8.3444e-03
8717.73 1.7535e-01 5.0569e-01 2.6110e-01 5.0239e-02 7.6156e-03
9214.74 2.4508e-01 4.9390e-01 2.1829e-01 3.7511e-02 5.2207e-03
9629.11 2.8229e-01 4.7812e-01 2.0328e-01 3.2112e-02 4.2010e-03
9954.11 2.9742e-01 4.7603e-01 1.9512e-01 2.7844e-02 3.5846e-03
10245.64 2.5626e-01 4.8534e-01 2.2390e-01 3.0468e-02 4.0286e-03
10541.49 2.7823e-01 4.6829e-01 2.2282e-01 2.7263e-02 3.3903e-03
10839.94 3.4109e-01 4.5417e-01 1.8113e-01 2.1070e-02 2.5439e-03
11119.11 3.4756e-01 4.8611e-01 1.4755e-01 1.6940e-02 1.8457e-03
11355.83 3.0772e-01 5.1703e-01 1.5830e-01 1.5348e-02 1.6095e-03
11539.81 2.9911e-01 5.7333e-01 1.1597e-01 1.0660e-02 9.2805e-04
11677.16 2.9488e-01 5.9775e-01 9.7844e-02 8.8340e-03 6.9559e-04
11784.05 2.8383e-01 6.2824e-01 7.9731e-02 7.6807e-03 5.1557e-04
11875.85 3.1722e-01 5.8750e-01 8.6958e-02 7.7545e-03 5.6011e-04
11963.37 2.9296e-01 6.1857e-01 7.9791e-02 8.1294e-03 5.5614e-04
12055.39 2.2076e-01 6.3809e-01 1.2901e-01 1.1205e-02 9.3512e-04
12170.41 1.8411e-01 6.3480e-01 1.6525e-01 1.4503e-02 1.3385e-03
12360.89 7.3647e-02 6.5935e-01 2.4567e-01 1.9346e-02 1.9878e-03
12670.46 2.4449e-02 6.3518e-01 3.1090e-01 2.6476e-02 3.0017e-03
13075.34 5.7354e-03 5.6400e-01 3.8922e-01 3.6637e-02 4.4040e-03
13530.52 2.2329e-03 4.8907e-01 4.5409e-01 4.8142e-02 6.4719e-03
14012.75 2.0845e-03 4.7473e-01 4.6058e-01 5.4942e-02 7.6664e-03
14508.81 9.5184e-04 4.2641e-01 4.8528e-01 7.5484e-02 1.1867e-02
15002.30 2.0985e-03 6.1367e-01 3.2717e-01 5.0269e-02 6.7938e-03
15475.29 1.6431e-03 4.0042e-01 5.3449e-01 5.5228e-02 8.2143e-03
15923.68 1.3964e-03 4.2720e-01 5.1181e-01 5.2077e-02 7.5173e-03
16355.64 2.7392e-04 2.9564e-01 5.4767e-01 8.4002e-02 7.2413e-02
16776.27 1.7986e-04 1.6522e-01 7.1005e-01 1.0824e-01 1.6302e-02
17183.14 4.0876e-04 3.7831e-01 5.1445e-01 7.1986e-02 3.4838e-02
17580.45 4.4276e-04 4.7250e-01 4.4842e-01 6.8339e-02 1.0297e-02
17990.34 4.2188e-04 5.9250e-01 3.3042e-01 6.6657e-02 9.9996e-03
18458.06 2.2466e-04 2.6978e-01 6.1954e-01 9.5310e-02 1.5139e-02
19084.69 1.0516e-04 1.4866e-01 7.0186e-01 1.2642e-01 2.2959e-02
19999.79 7.4755e-05 1.6445e-01 6.2466e-01 1.7463e-01 3.6185e-02
21193.46 8.1240e-06 2.3778e-02 6.1288e-01 2.8318e-01 8.0153e-02
22528.72 6.0587e-06 1.9268e-02 4.9528e-01 3.6313e-01 1.2232e-01
23943.32 8.2673e-06 5.9141e-02 3.3998e-01 4.0345e-01 1.9742e-01
25446.74 4.5591e-06 4.2552e-02 2.7830e-01 4.1529e-01 2.6386e-01
27044.57 2.2996e-07 1.5691e-03 1.0700e-01 5.2145e-01 3.6999e-01
28744.18 3.2769e-07 3.8671e-03 9.2243e-02 3.9012e-01 5.1377e-01
30520.16 2.3956e-07 4.2655e-03 5.1177e-02 3.0088e-01 6.4368e-01
32243.50 1.0385e-08 1.8838e-04 2.2389e-02 2.9462e-01 6.8280e-01
33773.01 4.8813e-09 1.2819e-04 1.5663e-02 2.4773e-01 7.3648e-01
35108.48 1.1673e-08 5.1795e-04 1.3140e-02 1.7405e-01 8.1230e-01
36326.30 4.7583e-10 2.0163e-05 5.1896e-03 1.7784e-01 8.1695e-01
37486.70 1.5973e-09 8.6180e-05 4.1360e-03 1.0290e-01 8.9288e-01
38628.25 2.3152e-10 3.0620e-05 2.1037e-03 7.4795e-02 9.2307e-01
39768.62 5.5568e-11 1.2786e-05 1.1815e-03 5.6704e-02 9.4210e-01
40915.31 2.6290e-11 5.3274e-06 6.6499e-04 4.2913e-02 9.5642e-01
42074.51 7.9061e-12 2.2330e-06 3.7266e-04 3.2345e-02 9.6728e-01
43252.44 2.2143e-12 9.2146e-07 2.0756e-04 2.4267e-02 9.7552e-01
44454.05 7.5136e-13 3.9760e-07 1.1469e-04 1.8125e-02 9.8176e-01
45683.04 1.1164e-13 1.7296e-07 6.8776e-05 1.4086e-02 9.8585e-01
46941.68 8.2217e-15 9.7323e-09 2.5165e-05 1.0435e-02 9.8954e-01
48230.81 5.6841e-16 9.8307e-10 8.6546e-06 7.6871e-03 9.9230e-01
49550.29 1.6444e-16 4.7424e-10 5.0433e-06 5.6555e-03 9.9434e-01
50899.37 4.5166e-18 3.5956e-11 4.7346e-07 6.2720e-04 9.9937e-01
52276.86 1.4079e-18 2.4178e-11 3.7948e-07 6.0633e-04 9.9939e-01
53681.16 9.0280e-18 6.9042e-11 5.4268e-07 9.0881e-04 9.9909e-01
55110.21 4.6194e-17 7.9444e-12 1.5108e-07 4.1385e-04 9.9959e-01
56561.17 2.3395e-19 8.5833e-12 1.3662e-07 4.4605e-04 9.9955e-01
58030.00 5.1495e-18 4.1066e-11 2.5048e-07 9.0949e-04 9.9909e-01
59510.42 1.2972e-18 1.5985e-12 4.3435e-08 2.5916e-04 9.9974e-01
60993.45 3.6600e-19 4.7347e-14 5.5520e-09 6.7588e-05 9.9993e-01
62466.44 2.7570e-19 1.1344e-14 2.3648e-09 4.3257e-05 9.9996e-01
63912.69 2.4673e-18 1.5028e-14 2.7174e-09 5.1525e-05 9.9995e-01
65311.62 8.0042e-18 8.2179e-15 1.9129e-09 4.4523e-05 9.9996e-01
66639.26 5.3355e-18 1.1508e-14 1.9002e-09 4.8939e-05 9.9995e-01
67870.77 6.4953e-18 8.2706e-15 1.4676e-09 4.4818e-05 9.9996e-01
68864.47 3.1361e-22 8.5398e-14 3.8847e-09 1.2112e-04 9.9988e-01
69459.55 7.3173e-22 6.6947e-14 3.2838e-09 1.1182e-04 9.9989e-01
69744.99 1.2375e-21 6.5421e-15 1.1484e-09 4.4205e-05 9.9996e-01
69888.26 8.7732e-23 6.6959e-16 6.8223e-10 3.0005e-05 9.9997e-01
69959.62 2.9322e-18 5.2859e-16 6.6832e-10 2.9696e-05 9.9997e-01
69991.15 1.3859e-21 1.5438e-15 6.6156e-10 2.9544e-05 9.9997e-01
69999.53 1.3230e-21 1.7315e-15 6.6174e-10 2.9546e-05 9.9997e-01
#TIME: 309.99
#NVEL 115
#vel_mid[km/s] fe0 fe1 fe2 fe3 fe4
425.78 1.2015e-01 6.3738e-01 1.9788e-01 3.9587e-02 4.9968e-03
857.79 2.4974e-01 5.2931e-01 1.7992e-01 3.6278e-02 4.7613e-03
878.44 1.1244e-01 6.2237e-01 2.2051e-01 3.9120e-02 5.5651e-03
917.72 6.5407e-02 6.8898e-01 1.9891e-01 4.1538e-02 5.1646e-03
973.04 1.7566e-01 5.9924e-01 1.8469e-01 3.5924e-02 4.4884e-03
1034.98 1.2109e-01 6.3234e-01 2.0209e-01 3.9057e-02 5.4252e-03
1099.97 7.7078e-02 6.8669e-01 1.9175e-01 3.9032e-02 5.4445e-03
1169.04 7.8959e-02 6.8613e-01 1.9026e-01 3.9769e-02 4.8845e-03
1242.44 1.2015e-01 6.3986e-01 1.9468e-01 3.9716e-02 5.5933e-03
1320.45 1.4038e-01 6.3547e-01 1.8219e-01 3.6861e-02 5.0993e-03
1403.37 1.3045e-01 6.4624e-01 1.8256e-01 3.5895e-02 4.8554e-03
1491.49 1.5763e-01 6.3005e-01 1.7443e-01 3.3501e-02 4.3930e-03
1585.14 1.2876e-01 6.5649e-01 1.7637e-01 3.3988e-02 4.3879e-03
1684.67 1.1440e-01 6.6105e-01 1.8322e-01 3.6883e-02 4.4582e-03
1790.45 1.0031e-01 6.6515e-01 1.9092e-01 3.8834e-02 4.7789e-03
1902.87 8.7390e-02 6.6834e-01 1.9869e-01 4.0525e-02 5.0601e-03
2022.36 6.2137e-02 6.7042e-01 2.1553e-01 4.5917e-02 5.9933e-03
2149.34 3.9952e-02 6.7576e-01 2.2653e-01 5.0889e-02 6.8737e-03
2284.30 2.1078e-02 6.5349e-01 2.5527e-01 6.1246e-02 8.9156e-03
2427.74 1.4636e-02 6.3922e-01 2.6887e-01 6.7115e-02 1.0156e-02
2580.18 4.7149e-03 6.1180e-01 2.9770e-01 7.4113e-02 1.1671e-02
2742.19 1.9618e-03 5.7851e-01 3.2415e-01 8.1912e-02 1.3457e-02
2914.37 4.6951e-04 5.4188e-01 3.5569e-01 8.7290e-02 1.4678e-02
3097.37 4.5949e-04 5.1389e-01 3.7831e-01 9.1675e-02 1.5665e-02
3291.85 4.9305e-04 4.6323e-01 4.2037e-01 9.8676e-02 1.7228e-02
3498.55 8.5792e-04 4.5625e-01 4.3551e-01 9.1941e-02 1.5445e-02
3718.23 1.7369e-02 5.4541e-01 3.6436e-01 6.3435e-02 9.4259e-03
3951.70 8.9185e-02 5.5046e-01 3.0417e-01 4.9320e-02 6.8700e-03
4199.83 5.9801e-02 4.7490e-01 3.8456e-01 6.9810e-02 1.0920e-02
4463.54 6.9649e-02 4.7040e-01 3.7002e-01 7.7216e-02 1.2710e-02
4743.81 8.3828e-02 4.8450e-01 3.4662e-01 7.3144e-02 1.1909e-02
5041.68 1.0073e-01 4.9820e-01 3.1906e-01 7.0524e-02 1.1490e-02
5358.25 1.0633e-01 5.0480e-01 3.1011e-01 6.7847e-02 1.0911e-02
5694.70 1.0877e-01 5.0871e-01 3.0414e-01 6.7533e-02 1.0848e-02
6052.28 1.1080e-01 5.0554e-01 3.0687e-01 6.5947e-02 1.0845e-02
6432.31 1.1423e-01 4.9818e-01 3.0972e-01 6.6797e-02 1.1071e-02
6836.20 1.1819e-01 4.9309e-01 3.1071e-01 6.7159e-02 1.0851e-02
7265.45 1.4079e-01 4.8799e-01 2.9796e-01 6.2938e-02 1.0321e-02
7721.65 1.5221e-01 5.0396e-01 2.7656e-01 5.8072e-02 9.1985e-03
8206.56 1.5762e-01 5.0004e-01 2.7811e-01 5.5738e-02 8.4976e-03
8717.73 2.0779e-01 4.8488e-01 2.5184e-01 4.8201e-02 7.2926e-03
9214.74 2.1044e-01 5.2096e-01 2.2380e-01 3.9334e-02 5.4645e-03
9629.11 2.7343e-01 4.9083e-01 2.0037e-01 3.1248e-02 4.1278e-03
9954.11 2.7262e-01 4.7367e-01 2.1820e-01 3.1307e-02 4.1899e-03
10245.64 3.0308e-01 4.3873e-01 2.2481e-01 2.9452e-02 3.9394e-03
10541.49 2.9573e-01 5.0305e-01 1.7278e-01 2.5411e-02 3.0203e-03
10839.94 3.5772e-01 4.4189e-01 1.7746e-01 2.0551e-02 2.3900e-03
11119.11 3.6280e-01 4.4186e-01 1.7644e-01 1.7043e-02 1.8608e-03
11355.83 3.0065e-01 5.3480e-01 1.4813e-01 1.4884e-02 1.5260e-03
11539.81 3.2909e-01 5.5456e-01 1.0571e-01 9.8070e-03 8.3136e-04
11677.16 3.2924e-01 5.6289e-01 9.8930e-02 8.2735e-03 6.6775e-04
11784.05 2.6601e-01 6.2853e-01 9.6591e-02 8.2709e-03 6.0418e-04
11875.85 2.5179e-01 6.3774e-01 1.0152e-01 8.3183e-03 6.3481e-04
11963.37 2.2987e-01 6.7553e-01 8.5767e-02 8.2713e-03 5.5501e-04
12055.39 1.5065e-01 6.7877e-01 1.5681e-01 1.2656e-02 1.1123e-03
12170.41 1.6469e-01 6.4515e-01 1.7364e-01 1.5106e-02 1.4145e-03
12360.89 8.6392e-02 6.7638e-01 2.1786e-01 1.7627e-02 1.7434e-03
12670.46 2.2982e-02 6.5124e-01 2.9707e-01 2.5834e-02 2.8716e-03
13075.34 5.1272e-03 5.4260e-01 4.1059e-01 3.7038e-02 4.6459e-03
13530.52 2.1838e-03 4.4920e-01 4.9585e-01 4.6765e-02 6.0084e-03
14012.75 1.0284e-03 4.2516e-01 4.7886e-01 5.6063e-02 3.8889e-02
14508.81 1.8164e-03 5.5899e-01 3.7961e-01 5.2376e-02 7.2044e-03
15002.30 5.3513e-04 2.9585e-01 5.6519e-01 7.9527e-02 5.8900e-02
15475.29 7.0545e-04 4.1473e-01 4.6247e-01 6.6950e-02 5.5146e-02
15923.68 3.4520e-04 2.4860e-01 5.9576e-01 9.8050e-02 5.7251e-02
16355.64 1.1308e-03 4.4845e-01 4.7783e-01 6.2869e-02 9.7113e-03
16776.27 8.2018e-04 4.3941e-01 4.9022e-01 6.0573e-02 8.9737e-03
17183.14 4.0199e-04 1.7613e-01 7.4043e-01 7.1794e-02 1.1242e-02
17580.45 6.2458e-04 6.3181e-01 2.9934e-01 5.9716e-02 8.5079e-03
17990.34 4.3172e-04 4.2419e-01 4.8555e-01 7.7639e-02 1.2187e-02
18458.06 4.3451e-04 4.5009e-01 4.5854e-01 7.8634e-02 1.2298e-02
19084.69 1.4981e-04 1.9473e-01 6.6255e-01 1.2113e-01 2.1442e-02
19999.79 5.5256e-05 1.0364e-01 6.8111e-01 1.7729e-01 3.7898e-02
21193.46 1.4314e-05 3.5002e-02 6.1803e-01 2.7016e-01 7.6797e-02
22528.72 1.7080e-05 7.2219e-02 4.5476e-01 3.4487e-01 1.2813e-01
23943.32 2.5980e-06 1.5871e-02 3.6148e-01 4.0869e-01 2.1395e-01
25446.74 1.7910e-06 1.2896e-02 3.1497e-01 4.4530e-01 2.2683e-01
27044.57 4.6605e-06 3.4218e-02 1.8717e-01 4.2151e-01 3.5709e-01
28744.18 8.3240e-07 9.7633e-03 9.9563e-02 3.7596e-01 5.1471e-01
30520.16 2.6198e-07 3.8547e-03 4.7397e-02 2.9290e-01 6.5585e-01
32243.50 1.1379e-07 2.4022e-03 3.4965e-02 2.6144e-01 7.0119e-01
33773.01 1.5194e-08 3.5827e-04 2.1137e-02 2.4176e-01 7.3675e-01
35108.48 1.0952e-09 3.6957e-05 8.3229e-03 2.0338e-01 7.8826e-01
36326.30 1.9706e-10 1.1004e-05 4.5658e-03 1.7455e-01 8.2087e-01
37486.70 2.2545e-10 1.6030e-05 3.6859e-03 1.2814e-01 8.6815e-01
38628.25 3.1836e-10 3.3623e-05 2.2225e-03 7.6766e-02 9.2098e-01
39768.62 8.6531e-11 1.3965e-05 1.2531e-03 5.8331e-02 9.4040e-01
40915.31 3.1312e-11 5.8325e-06 7.0602e-04 4.4162e-02 9.5513e-01
42074.51 7.9651e-12 2.4544e-06 3.9582e-04 3.3304e-02 9.6630e-01
43252.44 1.7582e-12 1.0189e-06 2.2063e-04 2.4999e-02 9.7478e-01
44454.05 7.3305e-13 3.9810e-07 1.2217e-04 1.8696e-02 9.8118e-01
45683.04 2.4616e-13 1.9678e-07 7.3366e-05 1.4538e-02 9.8539e-01
