#NTIMES: 50
#TIMES[d]: 199.16 202.03 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.50 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.55 328.19 332.91 337.70 342.55 347.48 352.47 357.54 362.68 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL: 115
#vel_mid[km/s] temp[K] rho[gcc] ne[/cm^3] natom[/cm^3]
19084.69 6.1662e+03 7.1918e-19 3.4198e+04 3.0019e+04
19999.79 6.3732e+03 3.9637e-19 2.0465e+04 1.6838e+04
21193.46 6.6623e+03 1.7558e-19 1.0004e+04 7.5462e+03
22528.72 7.3929e+03 8.6742e-20 5.3120e+03 3.7437e+03
23943.32 7.8601e+03 4.2704e-20 3.0323e+03 1.8457e+03
25446.74 8.2312e+03 2.4269e-20 1.9138e+03 1.0493e+03
27044.57 9.4044e+03 1.2778e-20 1.0927e+03 5.5256e+02
28744.18 1.1184e+04 5.7896e-21 4.9822e+02 2.5034e+02
30520.16 1.2626e+04 2.8106e-21 2.7658e+02 1.2153e+02
32243.50 1.3485e+04 1.7483e-21 1.7856e+02 7.5590e+01
33773.01 1.3740e+04 1.1950e-21 1.2376e+02 5.1670e+01
35108.48 1.4205e+04 7.5010e-22 7.9561e+01 3.2436e+01
36326.30 1.4406e+04 4.4810e-22 4.9580e+01 1.9376e+01
37486.70 1.4296e+04 2.6946e-22 3.0894e+01 1.1652e+01
38628.25 1.3922e+04 1.6919e-22 1.9922e+01 7.3152e+00
39768.62 1.3386e+04 1.0929e-22 1.3133e+01 4.7262e+00
40915.31 1.2786e+04 7.1413e-23 8.7025e+00 3.0880e+00
42074.51 1.2151e+04 4.6991e-23 5.8030e+00 2.0319e+00
43252.44 1.1516e+04 3.1067e-23 3.8773e+00 1.3433e+00
44454.05 1.0897e+04 2.0602e-23 2.5929e+00 8.9088e-01
45683.04 1.0301e+04 1.3686e-23 1.7338e+00 5.9180e-01
46941.68 9.7270e+03 9.1042e-24 1.1589e+00 3.9363e-01
48230.81 9.1801e+03 6.0633e-24 7.7467e-01 2.6218e-01
49550.29 8.6585e+03 4.0443e-24 5.1816e-01 1.7488e-01
50899.37 8.1632e+03 2.7025e-24 3.4700e-01 1.1686e-01
52276.86 7.6935e+03 1.8103e-24 2.3282e-01 7.8283e-02
53681.16 7.2503e+03 1.2161e-24 1.5658e-01 5.2579e-02
55110.21 6.8354e+03 8.1990e-25 1.0567e-01 3.5448e-02
56561.17 6.4440e+03 5.5497e-25 7.1574e-02 2.3997e-02
58030.00 6.0766e+03 3.7772e-25 4.8739e-02 1.6333e-02
59510.42 5.7318e+03 2.5863e-25 3.3385e-02 1.1183e-02
60993.45 5.4119e+03 1.7871e-25 2.3075e-02 7.7266e-03
62466.44 5.1167e+03 1.2476e-25 1.6113e-02 5.3949e-03
63912.69 4.8474e+03 8.8446e-26 1.1425e-02 3.8250e-03
65311.62 4.6029e+03 6.3799e-26 8.2420e-03 2.7585e-03
66639.26 4.3848e+03 4.7136e-26 6.0899e-03 2.0377e-03
