#NTIMES:    67
#NSTAGES:     4
#TIMES[d]:     0.550    0.605    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.160   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800  270.400  297.400  320.000
#
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           al0           al1           al2           al3
    1.143091E+04   1.0000E-099   4.8501E-001   5.1499E-001   5.1713E-006
    1.169743E+04   1.0000E-099   8.7192E-001   1.2808E-001   8.2422E-008
    1.185375E+04   1.0000E-099   9.4936E-001   5.0641E-002   7.1120E-009
    1.195751E+04   1.0000E-099   9.8285E-001   1.7148E-002   4.0360E-010
    1.203767E+04   1.0000E-099   9.9514E-001   4.8572E-003   1.3695E-011
    1.210835E+04   1.0000E-099   9.9847E-001   1.5287E-003   6.1645E-013
    1.217533E+04   1.0000E-099   9.9944E-001   5.6299E-004   4.2851E-014
    1.224092E+04   1.0000E-099   9.9975E-001   2.4597E-004   4.7634E-015
    1.231061E+04   1.0000E-099   9.9988E-001   1.2170E-004   7.4303E-016
    1.238832E+04   1.0000E-099   9.9993E-001   6.6592E-005   1.5165E-016
    1.249177E+04   1.0000E-099   9.9996E-001   3.6953E-005   3.1987E-017
    1.273320E+04   1.0000E-099   9.9998E-001   1.6557E-005   3.7077E-018
    1.314431E+04   1.0000E-099   9.9999E-001   8.1473E-006   5.2804E-019
    1.356973E+04   1.0000E-099   1.0000E+000   3.9875E-006   8.5702E-020
    1.397745E+04   1.0000E-099   1.0000E+000   1.4286E-006   1.4725E-020
    1.437971E+04   1.0000E-099   1.0000E+000   3.8713E-007   1.9061E-021
    1.481384E+04   1.0000E-099   1.0000E+000   8.3102E-008   1.0679E-022
    1.527443E+04   1.0000E-099   1.0000E+000   1.4355E-008   3.5032E-024
    1.573281E+04   1.0000E-099   1.0000E+000   2.7729E-009   1.3190E-025
    1.619433E+04   1.0000E-099   1.0000E+000   7.1210E-010   6.2271E-027
    1.667669E+04   1.0000E-099   1.0000E+000   1.8220E-010   3.2118E-028
    1.717287E+04   1.0000E-099   1.0000E+000   4.8132E-011   2.3616E-029
    1.768426E+04   1.0000E-099   1.0000E+000   1.8297E-011   3.4021E-030
    1.825695E+04   1.0000E-099   1.0000E+000   9.8625E-012   9.4786E-031
    1.899553E+04   1.0000E-099   1.0000E+000   4.4647E-012   2.6396E-031
    1.999671E+04   1.0000E-099   1.0000E+000   2.9940E-012   1.3692E-030
    2.125276E+04   1.0000E-099   1.0000E+000   3.3113E-012   2.3981E-029
    2.259595E+04   1.0000E-099   1.0000E+000   3.4640E-012   1.3592E-028
    2.402403E+04   1.0000E-099   1.0000E+000   5.4829E-012   6.9771E-028
    2.554236E+04   1.0000E-099   1.0000E+000   9.6734E-012   2.2256E-027
    2.715756E+04   1.0000E-099   1.0000E+000   1.4949E-011   4.1871E-027
    2.877497E+04   1.0000E-099   1.0000E+000   4.7539E-011   2.2781E-026
    3.035869E+04   1.0000E-099   1.0000E+000   1.1965E-010   7.3827E-026
    3.187471E+04   1.0000E-099   1.0000E+000   2.2984E-010   1.4980E-025
    3.324789E+04   1.0000E-099   1.0000E+000   3.3507E-010   1.9201E-025
    3.445101E+04   1.0000E-099   1.0000E+000   5.6808E-010   3.1587E-025
    3.554577E+04   1.0000E-099   1.0000E+000   1.2208E-009   6.5100E-025
    3.658462E+04   1.0000E-099   1.0000E+000   2.7869E-009   1.3631E-024
    3.762248E+04   1.0000E-099   1.0000E+000   5.7172E-009   2.5883E-024
    3.867668E+04   1.0000E-099   1.0000E+000   9.8447E-009   3.9015E-024
    3.975213E+04   1.0000E-099   1.0000E+000   1.4020E-008   5.0020E-024
    4.084453E+04   1.0000E-099   1.0000E+000   1.7384E-008   5.7008E-024
    4.195824E+04   1.0000E-099   1.0000E+000   1.8949E-008   5.8232E-024
    4.309818E+04   1.0000E-099   1.0000E+000   1.8510E-008   5.4123E-024
    4.426979E+04   1.0000E-099   1.0000E+000   1.6697E-008   4.7076E-024
    4.547749E+04   1.0000E-099   1.0000E+000   1.4397E-008   3.9772E-024
    4.672340E+04   1.0000E-099   1.0000E+000   1.2256E-008   3.3835E-024
    4.800748E+04   1.0000E-099   1.0000E+000   1.0529E-008   2.9555E-024
    4.932825E+04   1.0000E-099   1.0000E+000   9.2290E-009   2.6654E-024
    5.068335E+04   1.0000E-099   1.0000E+000   8.3047E-009   2.4878E-024
    5.207013E+04   1.0000E-099   1.0000E+000   7.6827E-009   2.3943E-024
    5.348629E+04   1.0000E-099   1.0000E+000   7.2554E-009   2.3425E-024
    5.492827E+04   1.0000E-099   1.0000E+000   6.9281E-009   2.2958E-024
    5.639439E+04   1.0000E-099   1.0000E+000   6.6433E-009   2.2341E-024
    5.787868E+04   1.0000E-099   1.0000E+000   6.3676E-009   2.1485E-024
    5.937786E+04   1.0000E-099   1.0000E+000   6.0926E-009   2.0429E-024
    6.087934E+04   1.0000E-099   1.0000E+000   5.8155E-009   1.9209E-024
    6.237552E+04   1.0000E-099   1.0000E+000   5.5365E-009   1.7855E-024
    6.384322E+04   1.0000E-099   1.0000E+000   5.2608E-009   1.6430E-024
    6.526864E+04   1.0000E-099   1.0000E+000   4.9848E-009   1.4966E-024
    6.661842E+04   1.0000E-099   1.0000E+000   4.7231E-009   1.3579E-024
    6.787517E+04   1.0000E-099   1.0000E+000   4.4461E-009   1.2157E-024
    6.900452E+04   1.0000E-099   1.0000E+000   4.0161E-009   1.0123E-024
    6.951650E+04   1.0000E-099   1.0000E+000   3.5744E-009   8.1008E-025
    6.977391E+04   1.0000E-099   1.0000E+000   3.1938E-009   6.4339E-025
    6.990298E+04   1.0000E-099   1.0000E+000   2.8201E-009   4.9349E-025
    6.996760E+04   1.0000E-099   1.0000E+000   2.5309E-009   3.8651E-025
    6.999832E+04   1.0000E-099   1.0000E+000   2.3259E-009   3.1663E-025
    6.999993E+04   1.0000E-099   1.0000E+000   2.3029E-009   3.0911E-025
#TIME:     0.806
#NVEL: 115
#vel_mid[km/s]           al0           al1           al2           al3
    8.484664E+02   1.0000E-099   1.8085E-013   4.8816E-006   1.0000E+000
    8.540175E+02   1.0000E-099   1.8085E-013   4.8816E-006   1.0000E+000
    8.708899E+02   1.0000E-099   1.8085E-013   4.8816E-006   1.0000E+000
    9.056412E+02   1.0000E-099   1.8085E-013   4.8816E-006   1.0000E+000
    9.639886E+02   1.0000E-099   1.8087E-013   4.8818E-006   1.0000E+000
    1.024912E+03   1.0000E-099   1.8091E-013   4.8819E-006   1.0000E+000
    1.089687E+03   1.0000E-099   1.8041E-013   4.8754E-006   1.0000E+000
    1.158556E+03   1.0000E-099   1.7800E-013   4.8518E-006   1.0000E+000
    1.231778E+03   1.0000E-099   1.6826E-013   4.7797E-006   1.0000E+000
    1.309627E+03   1.0000E-099   1.4057E-013   4.6089E-006   1.0000E+000
    1.392396E+03   1.0000E-099   9.7361E-014   4.2470E-006   1.0000E+000
    1.480396E+03   1.0000E-099   7.2771E-014   3.9872E-006   1.0000E+000
    1.573958E+03   1.0000E-099   6.0530E-014   3.7999E-006   1.0000E+000
    1.673433E+03   1.0000E-099   4.7329E-014   3.5545E-006   1.0000E+000
    1.779195E+03   1.0000E-099   3.4791E-014   3.2474E-006   1.0000E+000
    1.891642E+03   1.0000E-099   2.4876E-014   2.8947E-006   1.0000E+000
    2.011195E+03   1.0000E-099   1.8147E-014   2.6184E-006   1.0000E+000
    2.138303E+03   1.0000E-099   1.2816E-014   2.3251E-006   1.0000E+000
    2.273445E+03   1.0000E-099   9.1226E-015   2.0738E-006   1.0000E+000
    2.417128E+03   1.0000E-099   6.6517E-015   1.8528E-006   1.0000E+000
    2.569892E+03   1.0000E-099   5.1693E-015   1.6826E-006   1.0000E+000
    2.732311E+03   1.0000E-099   4.3395E-015   1.5570E-006   1.0000E+000
    2.904995E+03   1.0000E-099   3.9423E-015   1.4619E-006   1.0000E+000
    3.088592E+03   1.0000E-099   3.9792E-015   1.4079E-006   1.0000E+000
    3.283793E+03   1.0000E-099   4.4352E-015   1.3637E-006   1.0000E+000
    3.491331E+03   1.0000E-099   6.4563E-015   1.4141E-006   1.0000E+000
    3.711985E+03   1.0000E-099   1.3977E-014   1.8672E-006   1.0000E+000
    3.946585E+03   1.0000E-099   2.7541E-014   2.4277E-006   1.0000E+000
    4.196011E+03   1.0000E-099   3.6238E-014   1.9906E-006   1.0000E+000
    4.461202E+03   1.0000E-099   5.2967E-014   2.0231E-006   1.0000E+000
    4.743153E+03   1.0000E-099   5.6414E-014   1.9919E-006   1.0000E+000
    5.042923E+03   1.0000E-099   4.7723E-014   1.8501E-006   1.0000E+000
    5.361639E+03   1.0000E-099   3.9409E-014   1.7047E-006   1.0000E+000
    5.700497E+03   1.0000E-099   3.4584E-014   1.5917E-006   1.0000E+000
    6.060772E+03   1.0000E-099   3.3842E-014   1.5515E-006   1.0000E+000
    6.443817E+03   1.0000E-099   3.6429E-014   1.5465E-006   1.0000E+000
    6.851070E+03   1.0000E-099   4.2290E-014   1.5719E-006   1.0000E+000
    7.284062E+03   1.0000E-099   5.2719E-014   1.6555E-006   1.0000E+000
    7.744419E+03   1.0000E-099   7.0560E-014   1.7912E-006   1.0000E+000
    8.233871E+03   1.0000E-099   1.1110E-013   2.0725E-006   1.0000E+000
    8.754256E+03   1.0000E-099   3.1089E-013   3.0555E-006   1.0000E+000
    9.307531E+03   1.0000E-099   3.9661E-012   1.0548E-005   9.9999E-001
    9.857056E+03   1.0000E-099   4.0522E-010   1.6320E-004   9.9984E-001
    1.026219E+04   1.0000E-099   6.3371E-008   4.0320E-003   9.9597E-001
    1.066046E+04   1.0000E-099   3.4458E-005   1.9455E-001   8.0542E-001
    1.108456E+04   1.0000E-099   2.2921E-002   9.7501E-001   2.0691E-003
    1.145920E+04   1.0000E-099   6.5599E-001   3.4401E-001   1.0482E-006
    1.170019E+04   1.0000E-099   9.2245E-001   7.7547E-002   1.8598E-008
    1.184807E+04   1.0000E-099   9.6824E-001   3.1762E-002   1.8441E-009
    1.194895E+04   1.0000E-099   9.8896E-001   1.1041E-002   1.1434E-010
    1.202846E+04   1.0000E-099   9.9716E-001   2.8388E-003   3.0218E-012
    1.209713E+04   1.0000E-099   9.9922E-001   7.7946E-004   9.5014E-014
    1.216131E+04   1.0000E-099   9.9973E-001   2.7499E-004   5.9395E-015
    1.222467E+04   1.0000E-099   9.9988E-001   1.1765E-004   6.3263E-016
    1.229131E+04   1.0000E-099   9.9994E-001   5.5499E-005   8.8492E-017
    1.236339E+04   1.0000E-099   9.9997E-001   2.7735E-005   1.4541E-017
    1.245100E+04   1.0000E-099   9.9999E-001   1.3417E-005   2.2101E-018
    1.259630E+04   1.0000E-099   1.0000E+000   4.8646E-006   1.6006E-019
    1.288977E+04   1.0000E-099   1.0000E+000   9.4564E-007   2.4036E-021
    1.326716E+04   1.0000E-099   1.0000E+000   1.6348E-007   5.1241E-023
    1.368028E+04   1.0000E-099   1.0000E+000   2.8279E-008   6.5238E-024
    1.412000E+04   1.0000E-099   1.0000E+000   4.7739E-009   1.2023E-024
    1.458947E+04   1.0000E-099   1.0000E+000   7.4949E-010   1.1141E-025
    1.507487E+04   1.0000E-099   1.0000E+000   9.5556E-011   4.3447E-027
    1.554368E+04   1.0000E-099   1.0000E+000   1.2498E-011   1.7876E-028
    1.599734E+04   1.0000E-099   1.0000E+000   2.4658E-012   1.1583E-029
    1.645628E+04   1.0000E-099   1.0000E+000   6.4227E-013   8.9569E-031
    1.692588E+04   1.0000E-099   1.0000E+000   1.8631E-013   8.4176E-032
    1.740008E+04   1.0000E-099   1.0000E+000   7.9868E-014   1.4463E-032
    1.790650E+04   1.0000E-099   1.0000E+000   6.4423E-014   5.6150E-033
    1.855795E+04   1.0000E-099   1.0000E+000   6.8752E-014   2.8725E-033
    1.953644E+04   1.0000E-099   1.0000E+000   8.1283E-014   8.9190E-033
    2.077905E+04   1.0000E-099   1.0000E+000   1.4940E-013   2.4758E-031
    2.209229E+04   1.0000E-099   1.0000E+000   2.3010E-013   2.8914E-030
    2.348854E+04   1.0000E-099   1.0000E+000   4.2980E-013   1.8368E-029
    2.497303E+04   1.0000E-099   1.0000E+000   1.0015E-012   8.5829E-029
    2.655134E+04   1.0000E-099   1.0000E+000   1.8365E-012   2.0786E-028
    2.823401E+04   1.0000E-099   1.0000E+000   5.3800E-012   1.0530E-027
    2.993365E+04   1.0000E-099   1.0000E+000   1.6576E-011   6.1367E-027
    3.153760E+04   1.0000E-099   1.0000E+000   3.7246E-011   1.8434E-026
    3.299099E+04   1.0000E-099   1.0000E+000   6.0960E-011   2.9244E-026
    3.426462E+04   1.0000E-099   1.0000E+000   1.1323E-010   5.5212E-026
    3.540831E+04   1.0000E-099   1.0000E+000   2.9009E-010   1.4303E-025
    3.648732E+04   1.0000E-099   1.0000E+000   8.5294E-010   3.9477E-025
    3.755144E+04   1.0000E-099   1.0000E+000   2.2646E-009   9.8354E-025
    3.862706E+04   1.0000E-099   1.0000E+000   4.8690E-009   1.8441E-024
    3.971922E+04   1.0000E-099   1.0000E+000   8.2774E-009   2.8416E-024
    4.082638E+04   1.0000E-099   1.0000E+000   1.1832E-008   3.7483E-024
    4.195195E+04   1.0000E-099   1.0000E+000   1.4378E-008   4.2900E-024
    4.310219E+04   1.0000E-099   1.0000E+000   1.5219E-008   4.3426E-024
    4.428215E+04   1.0000E-099   1.0000E+000   1.4544E-008   4.0212E-024
    4.549618E+04   1.0000E-099   1.0000E+000   1.3066E-008   3.5558E-024
    4.674647E+04   1.0000E-099   1.0000E+000   1.1456E-008   3.1290E-024
    4.803285E+04   1.0000E-099   1.0000E+000   1.0049E-008   2.8010E-024
    4.935417E+04   1.0000E-099   1.0000E+000   8.9387E-009   2.5701E-024
    5.070872E+04   1.0000E-099   1.0000E+000   8.1264E-009   2.4277E-024
    5.209387E+04   1.0000E-099   1.0000E+000   7.5711E-009   2.3555E-024
    5.350827E+04   1.0000E-099   1.0000E+000   7.1840E-009   2.3168E-024
    5.494800E+04   1.0000E-099   1.0000E+000   6.8815E-009   2.2785E-024
    5.641221E+04   1.0000E-099   1.0000E+000   6.6123E-009   2.2223E-024
    5.789415E+04   1.0000E-099   1.0000E+000   6.3468E-009   2.1403E-024
    5.939153E+04   1.0000E-099   1.0000E+000   6.0783E-009   2.0372E-024
    6.089052E+04   1.0000E-099   1.0000E+000   5.8057E-009   1.9169E-024
    6.238510E+04   1.0000E-099   1.0000E+000   5.5296E-009   1.7826E-024
    6.385045E+04   1.0000E-099   1.0000E+000   5.2560E-009   1.6410E-024
    6.527461E+04   1.0000E-099   1.0000E+000   4.9814E-009   1.4952E-024
    6.662249E+04   1.0000E-099   1.0000E+000   4.7206E-009   1.3569E-024
    6.787764E+04   1.0000E-099   1.0000E+000   4.4442E-009   1.2149E-024
    6.900561E+04   1.0000E-099   1.0000E+000   4.0145E-009   1.0117E-024
    6.951703E+04   1.0000E-099   1.0000E+000   3.5731E-009   8.0959E-025
    6.977416E+04   1.0000E-099   1.0000E+000   3.1926E-009   6.4299E-025
    6.990309E+04   1.0000E-099   1.0000E+000   2.8192E-009   4.9323E-025
    6.996763E+04   1.0000E-099   1.0000E+000   2.5303E-009   3.8636E-025
    6.999832E+04   1.0000E-099   1.0000E+000   2.3255E-009   3.1656E-025
    6.999993E+04   1.0000E-099   1.0000E+000   2.3025E-009   3.0905E-025
#TIME:     0.887
#NVEL: 115
#vel_mid[km/s]           al0           al1           al2           al3
    8.484664E+02   1.0000E-099   1.4916E-013   4.1116E-006   1.0000E+000
    8.550285E+02   1.0000E-099   1.4916E-013   4.1116E-006   1.0000E+000
    8.750210E+02   1.0000E-099   1.4916E-013   4.1116E-006   1.0000E+000
    9.164194E+02   1.0000E-099   1.4916E-013   4.1116E-006   1.0000E+000
    9.788524E+02   1.0000E-099   1.4916E-013   4.1116E-006   1.0000E+000
    1.040712E+03   1.0000E-099   1.4904E-013   4.1103E-006   1.0000E+000
    1.106486E+03   1.0000E-099   1.4784E-013   4.0976E-006   1.0000E+000
    1.176417E+03   1.0000E-099   1.4318E-013   4.0567E-006   1.0000E+000
    1.250767E+03   1.0000E-099   1.2845E-013   3.9449E-006   1.0000E+000
    1.329816E+03   1.0000E-099   1.0104E-013   3.7532E-006   1.0000E+000
    1.413861E+03   1.0000E-099   7.1906E-014   3.4881E-006   1.0000E+000
    1.503218E+03   1.0000E-099   5.5344E-014   3.2913E-006   1.0000E+000
    1.598223E+03   1.0000E-099   4.4564E-014   3.1059E-006   1.0000E+000
    1.699231E+03   1.0000E-099   3.3943E-014   2.8800E-006   1.0000E+000
    1.806624E+03   1.0000E-099   2.4851E-014   2.6237E-006   1.0000E+000
    1.920803E+03   1.0000E-099   1.7539E-014   2.3317E-006   1.0000E+000
    2.042199E+03   1.0000E-099   1.2633E-014   2.1000E-006   1.0000E+000
    2.171268E+03   1.0000E-099   8.8338E-015   1.8608E-006   1.0000E+000
    2.308493E+03   1.0000E-099   6.3056E-015   1.6615E-006   1.0000E+000
    2.454391E+03   1.0000E-099   4.6562E-015   1.4903E-006   1.0000E+000
    2.609510E+03   1.0000E-099   3.6883E-015   1.3610E-006   1.0000E+000
    2.774433E+03   1.0000E-099   3.1763E-015   1.2671E-006   1.0000E+000
    2.949779E+03   1.0000E-099   2.9559E-015   1.1964E-006   1.0000E+000
    3.136206E+03   1.0000E-099   3.0719E-015   1.1555E-006   1.0000E+000
    3.334417E+03   1.0000E-099   3.5553E-015   1.1188E-006   1.0000E+000
    3.545154E+03   1.0000E-099   5.9960E-015   1.2484E-006   1.0000E+000
    3.769210E+03   1.0000E-099   1.3118E-014   1.6627E-006   1.0000E+000
    4.007426E+03   1.0000E-099   2.4217E-014   2.0110E-006   1.0000E+000
    4.260698E+03   1.0000E-099   3.3670E-014   1.6803E-006   1.0000E+000
    4.529976E+03   1.0000E-099   4.7806E-014   1.7493E-006   1.0000E+000
    4.816274E+03   1.0000E-099   5.1122E-014   1.7399E-006   1.0000E+000
    5.120665E+03   1.0000E-099   4.2702E-014   1.6096E-006   1.0000E+000
    5.444294E+03   1.0000E-099   3.5813E-014   1.4872E-006   1.0000E+000
    5.788377E+03   1.0000E-099   3.2304E-014   1.4033E-006   1.0000E+000
    6.154206E+03   1.0000E-099   3.2705E-014   1.3833E-006   1.0000E+000
    6.543156E+03   1.0000E-099   3.6167E-014   1.3930E-006   1.0000E+000
    6.956687E+03   1.0000E-099   4.3484E-014   1.4431E-006   1.0000E+000
    7.396354E+03   1.0000E-099   5.6176E-014   1.5504E-006   1.0000E+000
    7.863808E+03   1.0000E-099   7.9571E-014   1.7315E-006   1.0000E+000
    8.360805E+03   1.0000E-099   1.4210E-013   2.1384E-006   1.0000E+000
    8.889213E+03   1.0000E-099   5.6086E-013   3.9006E-006   1.0000E+000
    9.452613E+03   1.0000E-099   1.2573E-011   2.0912E-005   9.9998E-001
    9.911633E+03   1.0000E-099   9.4967E-010   2.9848E-004   9.9970E-001
    1.025666E+04   1.0000E-099   1.1422E-007   6.1924E-003   9.9381E-001
    1.063251E+04   1.0000E-099   4.1711E-005   2.2946E-001   7.7050E-001
    1.104178E+04   1.0000E-099   1.9713E-002   9.7802E-001   2.2635E-003
    1.140357E+04   1.0000E-099   6.1913E-001   3.8087E-001   1.2479E-006
    1.166212E+04   1.0000E-099   9.3977E-001   6.0228E-002   8.1405E-009
    1.181968E+04   1.0000E-099   9.7764E-001   2.2359E-002   6.4846E-010
    1.192439E+04   1.0000E-099   9.9263E-001   7.3703E-003   3.5974E-011
    1.200433E+04   1.0000E-099   9.9851E-001   1.4928E-003   5.1617E-013
    1.207252E+04   1.0000E-099   9.9967E-001   3.2946E-004   9.1796E-015
    1.213615E+04   1.0000E-099   9.9989E-001   1.0760E-004   4.7528E-016
    1.219834E+04   1.0000E-099   9.9996E-001   4.3275E-005   4.3975E-017
    1.226330E+04   1.0000E-099   9.9998E-001   1.8816E-005   5.0931E-018
    1.233279E+04   1.0000E-099   9.9999E-001   8.4448E-006   6.4865E-019
    1.241499E+04   1.0000E-099   1.0000E+000   3.5668E-006   7.1273E-020
    1.254315E+04   1.0000E-099   1.0000E+000   1.0640E-006   3.2364E-021
    1.282934E+04   1.0000E-099   1.0000E+000   1.0446E-007   8.8666E-024
    1.322638E+04   1.0000E-099   1.0000E+000   6.6933E-009   1.4388E-026
    1.367464E+04   1.0000E-099   1.0000E+000   4.3836E-010   8.9505E-028
    1.415777E+04   1.0000E-099   1.0000E+000   3.0440E-011   1.8951E-028
    1.466368E+04   1.0000E-099   1.0000E+000   2.2083E-012   1.8348E-029
    1.516469E+04   1.0000E-099   1.0000E+000   1.5419E-013   7.7174E-031
    1.563737E+04   1.0000E-099   1.0000E+000   1.4334E-014   4.2688E-032
    1.608825E+04   1.0000E-099   1.0000E+000   2.6673E-015   4.3013E-033
    1.653823E+04   1.0000E-099   1.0000E+000   8.0626E-016   5.1681E-034
    1.698531E+04   1.0000E-099   1.0000E+000   3.1922E-016   8.0094E-035
    1.742613E+04   1.0000E-099   1.0000E+000   2.1985E-016   2.4788E-035
    1.788818E+04   1.0000E-099   1.0000E+000   3.1958E-016   1.8816E-035
    1.844225E+04   1.0000E-099   1.0000E+000   6.4504E-016   1.8489E-035
    1.926325E+04   1.0000E-099   1.0000E+000   1.7736E-015   8.8875E-035
    2.043795E+04   1.0000E-099   1.0000E+000   7.1703E-015   3.8552E-033
    2.172964E+04   1.0000E-099   1.0000E+000   1.7715E-014   8.2670E-032
    2.310297E+04   1.0000E-099   1.0000E+000   4.6729E-014   7.1538E-031
    2.456309E+04   1.0000E-099   1.0000E+000   1.5488E-013   4.2921E-030
    2.611549E+04   1.0000E-099   1.0000E+000   3.5035E-013   1.2971E-029
    2.776601E+04   1.0000E-099   1.0000E+000   1.0147E-012   6.4524E-029
    2.952346E+04   1.0000E-099   1.0000E+000   3.2757E-012   5.3307E-028
    3.122049E+04   1.0000E-099   1.0000E+000   8.0327E-012   2.5135E-027
    3.275279E+04   1.0000E-099   1.0000E+000   1.3981E-011   5.0392E-027
    3.409247E+04   1.0000E-099   1.0000E+000   2.6907E-011   1.0939E-026
    3.528646E+04   1.0000E-099   1.0000E+000   7.8399E-011   3.4867E-026
    3.639950E+04   1.0000E-099   1.0000E+000   2.8848E-010   1.2432E-025
    3.748639E+04   1.0000E-099   1.0000E+000   9.7489E-010   3.9847E-025
    3.857972E+04   1.0000E-099   1.0000E+000   2.5787E-009   9.2767E-025
    3.968577E+04   1.0000E-099   1.0000E+000   5.1783E-009   1.6875E-024
    4.080468E+04   1.0000E-099   1.0000E+000   8.4204E-009   2.5580E-024
    4.194034E+04   1.0000E-099   1.0000E+000   1.1299E-008   3.2560E-024
    4.309962E+04   1.0000E-099   1.0000E+000   1.2864E-008   3.5758E-024
    4.428749E+04   1.0000E-099   1.0000E+000   1.2946E-008   3.5122E-024
    4.550822E+04   1.0000E-099   1.0000E+000   1.2056E-008   3.2376E-024
    4.676360E+04   1.0000E-099   1.0000E+000   1.0836E-008   2.9333E-024
    4.805325E+04   1.0000E-099   1.0000E+000   9.6712E-009   2.6798E-024
    4.937576E+04   1.0000E-099   1.0000E+000   8.7066E-009   2.4941E-024
    5.073015E+04   1.0000E-099   1.0000E+000   7.9823E-009   2.3792E-024
    5.211421E+04   1.0000E-099   1.0000E+000   7.4801E-009   2.3239E-024
    5.352718E+04   1.0000E-099   1.0000E+000   7.1253E-009   2.2958E-024
    5.496538E+04   1.0000E-099   1.0000E+000   6.8430E-009   2.2643E-024
    5.642805E+04   1.0000E-099   1.0000E+000   6.5866E-009   2.2125E-024
    5.790849E+04   1.0000E-099   1.0000E+000   6.3293E-009   2.1335E-024
    5.940433E+04   1.0000E-099   1.0000E+000   6.0662E-009   2.0324E-024
    6.090177E+04   1.0000E-099   1.0000E+000   5.7973E-009   1.9135E-024
    6.239468E+04   1.0000E-099   1.0000E+000   5.5235E-009   1.7801E-024
    6.385834E+04   1.0000E-099   1.0000E+000   5.2517E-009   1.6392E-024
    6.528071E+04   1.0000E-099   1.0000E+000   4.9782E-009   1.4939E-024
    6.662686E+04   1.0000E-099   1.0000E+000   4.7183E-009   1.3560E-024
    6.788038E+04   1.0000E-099   1.0000E+000   4.4424E-009   1.2142E-024
    6.900688E+04   1.0000E-099   1.0000E+000   4.0129E-009   1.0110E-024
    6.951765E+04   1.0000E-099   1.0000E+000   3.5718E-009   8.0908E-025
    6.977445E+04   1.0000E-099   1.0000E+000   3.1915E-009   6.4258E-025
    6.990321E+04   1.0000E-099   1.0000E+000   2.8183E-009   4.9295E-025
    6.996768E+04   1.0000E-099   1.0000E+000   2.5297E-009   3.8621E-025
    6.999832E+04   1.0000E-099   1.0000E+000   2.3251E-009   3.1651E-025
    6.999993E+04   1.0000E-099   1.0000E+000   2.3022E-009   3.0901E-025
#TIME:     0.976
#NVEL: 115
#vel_mid[km/s]           al0           al1           al2           al3
    8.484664E+02   1.0000E-099   1.2381E-013   3.4687E-006   1.0000E+000
    8.545551E+02   1.0000E-099   1.2381E-013   3.4687E-006   1.0000E+000
    8.730848E+02   1.0000E-099   1.2381E-013   3.4687E-006   1.0000E+000
    9.113582E+02   1.0000E-099   1.2381E-013   3.4686E-006   1.0000E+000
    9.718663E+02   1.0000E-099   1.2377E-013   3.4683E-006   1.0000E+000
    1.033286E+03   1.0000E-099   1.2353E-013   3.4662E-006   1.0000E+000
    1.098591E+03   1.0000E-099   1.2217E-013   3.4526E-006   1.0000E+000
    1.168022E+03   1.0000E-099   1.1748E-013   3.4111E-006   1.0000E+000
    1.241842E+03   1.0000E-099   1.0466E-013   3.3082E-006   1.0000E+000
    1.320327E+03   1.0000E-099   8.3215E-014   3.1530E-006   1.0000E+000
    1.403772E+03   1.0000E-099   6.0332E-014   2.9473E-006   1.0000E+000
    1.492492E+03   1.0000E-099   4.5910E-014   2.7758E-006   1.0000E+000
    1.586818E+03   1.0000E-099   3.6194E-014   2.6064E-006   1.0000E+000
    1.687106E+03   1.0000E-099   2.7529E-014   2.4178E-006   1.0000E+000
    1.793732E+03   1.0000E-099   2.0085E-014   2.2028E-006   1.0000E+000
    1.907097E+03   1.0000E-099   1.4096E-014   1.9579E-006   1.0000E+000
    2.027627E+03   1.0000E-099   1.0067E-014   1.7596E-006   1.0000E+000
    2.155774E+03   1.0000E-099   7.0001E-015   1.5590E-006   1.0000E+000
    2.292020E+03   1.0000E-099   4.9623E-015   1.3907E-006   1.0000E+000
    2.436877E+03   1.0000E-099   3.6381E-015   1.2467E-006   1.0000E+000
    2.590889E+03   1.0000E-099   2.8585E-015   1.1371E-006   1.0000E+000
    2.754635E+03   1.0000E-099   2.4374E-015   1.0566E-006   1.0000E+000
    2.928730E+03   1.0000E-099   2.2672E-015   9.9854E-007   1.0000E+000
    3.113827E+03   1.0000E-099   2.3508E-015   9.6493E-007   1.0000E+000
    3.310623E+03   1.0000E-099   2.6748E-015   9.2848E-007   1.0000E+000
    3.519856E+03   1.0000E-099   4.1677E-015   9.9943E-007   1.0000E+000
    3.742314E+03   1.0000E-099   9.5088E-015   1.3437E-006   1.0000E+000
    3.978830E+03   1.0000E-099   1.8529E-014   1.6585E-006   1.0000E+000
    4.230294E+03   1.0000E-099   2.6552E-014   1.4337E-006   1.0000E+000
    4.497652E+03   1.0000E-099   4.2097E-014   1.5332E-006   1.0000E+000
