#NTIMES: 128
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 1.033655e+02 1.071929e+02 1.111621e+02 1.152782e+02 1.195467e+02 1.239733e+02 1.285638e+02 1.333243e+02 1.382611e+02 1.433806e+02 1.486897e+02 1.541954e+02 1.599050e+02 1.658260e+02 1.719662e+02 1.783338e+02 1.849372e+02 1.917850e+02 1.988865e+02 2.062509e+02 
#
#TIME: 2.037028e+00 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] mg0 mg1 mg2 mg3 mg4 mg5 mg6 mg7 mg8
3.212225e+03 5.041675e+04 1.797965e+12 2.305477e-20 6.838935e-12 2.586396e-04 6.480520e-01 3.516336e-01 5.569954e-05 0.000000e+00 0.000000e+00 0.000000e+00 
3.415240e+03 4.796625e+04 1.543494e+12 7.669727e-20 2.145847e-11 8.357069e-04 8.633682e-01 1.357919e-01 4.165961e-06 0.000000e+00 0.000000e+00 0.000000e+00 
3.631085e+03 4.513208e+04 1.756696e+12 7.597846e-19 1.422161e-10 4.162581e-03 9.740828e-01 2.175452e-02 5.630199e-08 0.000000e+00 0.000000e+00 0.000000e+00 
3.860572e+03 4.151696e+04 1.777520e+12 9.764958e-18 1.249641e-09 2.874858e-02 9.696672e-01 1.584245e-03 1.434015e-10 0.000000e+00 0.000000e+00 0.000000e+00 
4.104562e+03 3.801979e+04 8.962806e+11 1.916466e-17 3.321875e-09 1.164481e-01 8.833996e-01 1.522222e-04 6.315212e-13 0.000000e+00 0.000000e+00 0.000000e+00 
4.363973e+03 3.528139e+04 7.079643e+11 8.015497e-17 1.256799e-08 4.357940e-01 5.641976e-01 8.326779e-06 1.373529e-15 0.000000e+00 0.000000e+00 0.000000e+00 
4.639779e+03 3.280882e+04 6.478700e+11 2.385321e-16 2.960800e-08 8.507088e-01 1.492911e-01 1.426188e-07 6.780649e-19 0.000000e+00 0.000000e+00 0.000000e+00 
4.933016e+03 3.048097e+04 6.097439e+11 4.614979e-16 4.407776e-08 9.813893e-01 1.861061e-02 8.589511e-10 8.231615e-23 0.000000e+00 0.000000e+00 0.000000e+00 
5.244785e+03 2.831344e+04 5.705598e+11 8.021890e-16 6.016418e-08 9.982797e-01 1.720250e-03 3.048318e-12 4.340734e-27 0.000000e+00 0.000000e+00 0.000000e+00 
5.576259e+03 2.623495e+04 5.225781e+11 1.398269e-15 8.411810e-08 9.998734e-01 1.265101e-04 6.380990e-15 9.155334e-32 0.000000e+00 0.000000e+00 0.000000e+00 
5.928682e+03 2.426625e+04 4.723273e+11 2.502807e-15 1.245754e-07 9.999928e-01 7.062096e-06 6.892606e-18 6.073403e-37 0.000000e+00 0.000000e+00 0.000000e+00 
6.303378e+03 2.247733e+04 4.012057e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.701756e+03 2.093905e+04 3.348847e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.125310e+03 1.951463e+04 2.964384e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.575635e+03 1.814147e+04 2.660721e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.054419e+03 1.661045e+04 2.247898e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.563463e+03 1.492011e+04 1.619271e+11 1.413259e-13 4.688754e-06 9.999953e-01 4.433653e-16 4.530591e-42 3.198965e-79 0.000000e+00 0.000000e+00 0.000000e+00 
9.105475e+03 1.319045e+04 1.125869e+11 5.559010e-13 1.725210e-05 9.999827e-01 1.559079e-19 2.923272e-50 1.493584e-93 0.000000e+00 0.000000e+00 0.000000e+00 
9.611971e+03 1.177800e+04 9.113928e+10 3.439441e-12 8.013542e-05 9.999199e-01 3.262150e-23 5.765495e-59 9.431868e-109 0.000000e+00 0.000000e+00 0.000000e+00 
1.001075e+04 1.074839e+04 8.042741e+10 2.164189e-11 3.342742e-04 9.996657e-01 1.511775e-26 7.716718e-67 1.732754e-122 0.000000e+00 0.000000e+00 0.000000e+00 
1.035413e+04 9.947534e+03 6.719508e+10 9.853453e-11 1.087102e-03 9.989129e-01 2.001218e-29 1.193947e-73 2.187772e-134 0.000000e+00 0.000000e+00 0.000000e+00 
1.071873e+04 9.195941e+03 5.804521e+10 6.817242e-10 4.412646e-03 9.955874e-01 9.702758e-33 1.746496e-81 4.572952e-148 0.000000e+00 0.000000e+00 0.000000e+00 
1.109526e+04 8.408806e+03 5.452031e+10 1.012237e-08 2.805056e-02 9.719494e-01 5.741048e-37 1.873395e-91 1.928791e-165 0.000000e+00 0.000000e+00 0.000000e+00 
1.142152e+04 7.502475e+03 6.534847e+10 5.220992e-07 3.259667e-01 6.740328e-01 5.248616e-43 1.889502e-105 1.121546e-189 0.000000e+00 0.000000e+00 0.000000e+00 
1.165575e+04 6.635185e+03 5.416172e+10 6.233383e-06 9.075351e-01 9.245869e-02 7.445956e-51 8.071189e-123 2.368307e-219 0.000000e+00 0.000000e+00 0.000000e+00 
1.180634e+04 6.129584e+03 3.164417e+10 1.567926e-05 9.877092e-01 1.227510e-02 2.330927e-57 4.695392e-137 1.247633e-243 0.000000e+00 0.000000e+00 0.000000e+00 
1.190922e+04 5.848819e+03 2.454794e+10 2.337960e-05 9.953523e-01 4.624348e-03 2.028524e-60 9.592514e-144 4.950975e-255 0.000000e+00 0.000000e+00 0.000000e+00 
1.198841e+04 5.701701e+03 1.902748e+10 2.992907e-05 9.976356e-01 2.334467e-03 1.055498e-62 9.098437e-149 1.268992e-263 0.000000e+00 0.000000e+00 0.000000e+00 
1.205647e+04 5.612141e+03 1.554063e+10 3.335647e-05 9.983776e-01 1.589065e-03 4.262215e-64 7.343056e-152 6.208009e-269 0.000000e+00 0.000000e+00 0.000000e+00 
1.212064e+04 5.502905e+03 1.350910e+10 3.568725e-05 9.987294e-01 1.234933e-03 5.057833e-65 6.418569e-154 1.797199e-272 0.000000e+00 0.000000e+00 0.000000e+00 
1.218540e+04 5.449245e+03 1.194535e+10 3.917783e-05 9.990345e-01 9.262757e-04 5.177070e-66 4.225608e-156 3.302131e-276 0.000000e+00 0.000000e+00 0.000000e+00 
1.225395e+04 5.354839e+03 1.093306e+10 4.895008e-05 9.993974e-01 5.536021e-04 1.538431e-67 2.036673e-159 7.633881e-282 0.000000e+00 0.000000e+00 0.000000e+00 
1.233084e+04 5.216686e+03 1.190520e+10 8.633848e-05 9.997087e-01 2.049908e-04 4.796582e-70 9.896106e-165 9.037770e-291 0.000000e+00 0.000000e+00 0.000000e+00 
1.244353e+04 5.027140e+03 1.172522e+10 1.917772e-04 9.997643e-01 4.391488e-05 3.527206e-74 1.399203e-173 1.041810e-305 0.000000e+00 0.000000e+00 0.000000e+00 
1.267901e+04 4.851904e+03 5.889103e+09 1.593834e-04 9.998069e-01 3.367551e-05 3.886279e-76 3.760780e-178 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.305675e+04 4.666789e+03 3.708104e+09 2.063130e-04 9.997801e-01 1.358083e-05 2.092025e-79 2.103584e-185 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.350389e+04 4.499899e+03 2.491372e+09 3.464952e-04 9.996500e-01 3.510049e-06 9.620692e-84 6.681871e-195 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.398480e+04 4.345330e+03 1.682882e+09 5.119571e-04 9.994869e-01 1.190835e-06 2.259532e-87 6.819309e-203 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.448732e+04 4.231932e+03 1.161971e+09 5.689065e-04 9.994304e-01 6.905156e-07 1.691344e-89 1.207703e-207 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.499069e+04 4.135848e+03 8.796061e+08 7.547868e-04 9.992449e-01 3.140484e-07 4.032667e-92 2.052021e-213 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.547181e+04 4.095089e+03 6.583799e+08 6.615005e-04 9.993382e-01 3.118502e-07 1.141088e-92 9.473632e-215 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.592644e+04 4.019594e+03 4.537878e+08 9.651691e-04 9.990347e-01 1.070152e-07 3.288348e-96 1.547657e-222 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.636833e+04 3.959622e+03 3.187223e+08 1.037946e-03 9.989620e-01 6.724720e-08 4.288227e-98 9.063753e-227 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.680466e+04 3.943516e+03 2.374368e+08 7.442732e-04 9.992556e-01 9.785814e-08 1.240455e-97 6.009317e-226 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.723140e+04 3.951345e+03 1.751809e+08 5.364467e-04 9.994634e-01 1.387010e-07 3.069780e-97 2.835213e-225 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.765772e+04 3.857950e+03 1.136963e+08 5.462327e-04 9.994537e-01 9.064419e-08 3.551358e-99 1.166875e-229 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.812132e+04 3.884596e+03 8.638786e+07 3.752173e-04 9.996246e-01 1.449313e-07 2.039349e-98 3.465747e-228 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.871331e+04 3.775594e+03 5.426620e+07 3.284635e-04 9.996714e-01 1.216991e-07 9.934623e-100 2.961759e-231 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.961604e+04 3.697000e+03 1.357344e+07 2.559828e-04 9.997440e-01 5.563091e-08 2.265549e-104 5.724340e-242 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.081222e+04 3.508904e+03 3.318819e+06 2.472274e-04 9.997528e-01 1.665532e-08 3.426484e-110 3.187932e-255 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.212756e+04 3.423086e+03 1.884585e+06 1.638029e-04 9.998362e-01 2.155675e-08 1.574210e-110 2.928598e-256 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.352604e+04 3.343125e+03 2.134540e+05 5.114923e-04 9.994885e-01 3.289456e-10 8.404379e-126 3.415973e-290 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.501290e+04 3.105523e+03 1.452625e+05 2.778889e-04 9.997221e-01 7.523332e-10 2.792444e-124 3.795555e-287 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.659373e+04 2.632519e+03 1.336365e+05 1.299151e-04 9.998701e-01 2.979205e-09 1.040681e-120 1.537215e-279 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.827472e+04 2.389719e+03 4.669487e+04 1.189514e-04 9.998810e-01 1.346235e-09 8.698025e-125 7.256190e-289 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.003347e+04 2.879872e+03 8.157291e+03 6.081214e-03 9.939188e-01 1.373177e-13 7.585170e-153 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.173513e+04 2.322151e+03 9.899976e+03 1.220956e-04 9.998779e-01 3.054903e-10 1.220956e-131 2.044976e-304 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.324450e+04 2.806783e+03 2.486351e+03 7.714492e-02 9.228551e-01 2.746936e-16 1.016583e-171 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.456401e+04 2.364891e+03 4.096359e+03 1.090689e-04 9.998909e-01 1.694167e-10 7.308173e-135 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.575519e+04 2.590338e+03 1.294753e+03 2.218279e-02 9.778172e-01 1.952085e-15 9.973381e-168 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.688039e+04 3.715255e+03 2.960863e+05 3.171395e-06 9.999893e-01 7.571347e-06 3.999957e-98 1.011418e-230 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.798804e+04 3.736521e+03 2.250986e+05 2.098623e-06 9.999850e-01 1.291460e-05 3.556000e-97 7.623204e-229 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.910117e+04 3.741269e+03 1.626656e+05 1.468936e-06 9.999796e-01 1.896513e-05 9.723939e-97 4.317153e-228 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.022485e+04 3.733574e+03 1.138590e+05 1.080770e-06 9.999745e-01 2.444848e-05 1.070277e-96 3.336746e-228 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.136251e+04 3.706399e+03 1.869683e+02 2.332789e-04 9.997667e-01 2.269312e-12 3.284948e-152 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.251989e+04 2.566404e+03 5.328161e+04 6.626581e-07 9.999678e-01 3.157793e-05 2.083665e-97 3.827628e-230 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.370225e+04 2.594899e+03 1.018134e+02 5.647163e-05 9.999435e-01 1.963918e-11 1.780475e-147 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.491318e+04 2.629718e+03 8.777450e+01 3.043386e-05 9.999696e-01 5.706348e-11 7.065002e-145 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.615537e+04 2.673471e+03 8.864712e+01 1.729478e-05 9.999827e-01 1.713085e-10 7.049058e-142 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.743001e+04 3.603107e+03 1.114037e+04 2.656710e-07 9.999561e-01 4.366352e-05 2.201625e-99 3.001098e-235 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.873699e+04 3.569346e+03 7.437247e+03 2.273474e-07 9.999591e-01 4.066377e-05 2.606178e-100 1.848353e-237 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.007561e+04 3.516843e+03 4.883505e+03 2.213824e-07 9.999706e-01 2.916581e-05 5.499838e-102 2.777696e-241 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.144454e+04 3.428301e+03 1.623769e+03 8.749986e-07 9.999984e-01 7.666654e-07 8.291653e-114 3.208328e-267 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.284239e+04 3.286668e+03 1.628472e+03 4.552781e-07 9.999969e-01 2.658377e-06 1.944093e-110 5.372654e-260 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.426701e+04 3.375187e+03 1.404900e+03 1.944421e-07 9.999879e-01 1.194430e-05 1.148134e-106 5.351787e-252 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.571625e+04 3.460103e+03 1.045448e+03 7.303556e-08 9.999408e-01 5.914368e-05 6.932189e-103 4.566442e-244 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.718639e+04 3.549394e+03 7.413638e+02 2.621141e-08 9.996911e-01 3.088477e-04 4.592077e-99 4.490482e-236 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.867295e+04 3.643403e+03 5.397605e+02 9.595781e-09 9.984396e-01 1.560435e-03 2.869766e-95 4.035609e-228 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.016784e+04 3.741389e+03 4.303845e+02 3.880324e-09 9.929449e-01 7.055135e-03 1.332637e-91 2.155736e-220 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.166111e+04 3.849030e+03 3.559831e+02 1.563390e-09 9.684157e-01 3.158428e-02 7.152351e-88 1.670992e-212 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.313735e+04 3.985944e+03 2.789406e+02 4.919065e-10 8.462230e-01 1.537770e-01 9.622302e-84 9.982014e-204 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.457821e+04 5.138431e+03 2.055146e+02 3.016859e-13 1.381671e-02 9.861833e-01 4.728102e-70 1.495754e-172 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.596028e+04 4.754949e+03 1.500086e+02 9.931625e-15 1.628648e-03 9.983714e-01 8.438408e-66 1.427237e-162 1.338686e-293 0.000000e+00 0.000000e+00 0.000000e+00 
6.725801e+04 4.840376e+03 1.113492e+02 2.047881e-15 6.342579e-04 9.993657e-01 3.182992e-64 6.740453e-159 2.948948e-287 0.000000e+00 0.000000e+00 0.000000e+00 
6.844609e+04 6.027862e+03 1.045872e+02 2.000000e-24 7.795276e-10 1.000000e+00 4.724409e-34 1.031496e-87 3.645669e-163 0.000000e+00 0.000000e+00 0.000000e+00 
6.926341e+04 7.541556e+03 6.095847e+01 8.076178e-17 9.229917e-05 9.999077e-01 5.469581e-61 2.350210e-151 3.123643e-274 0.000000e+00 0.000000e+00 0.000000e+00 
6.964660e+04 6.058160e+03 9.075192e+01 1.254545e-24 6.000000e-10 1.000000e+00 1.009091e-33 5.818182e-87 6.954545e-162 0.000000e+00 0.000000e+00 0.000000e+00 
6.983908e+04 6.063630e+03 8.812174e+01 1.172897e-24 5.794393e-10 1.000000e+00 1.060748e-33 6.495327e-87 8.317757e-162 0.000000e+00 0.000000e+00 0.000000e+00 
6.993554e+04 6.069478e+03 8.538791e+01 1.096618e-24 5.603865e-10 1.000000e+00 1.120773e-33 7.294686e-87 1.004831e-161 0.000000e+00 0.000000e+00 0.000000e+00 
6.998302e+04 6.134287e+03 6.052143e+01 5.170068e-25 3.795918e-10 1.000000e+00 1.945578e-33 2.367347e-86 6.598639e-161 0.000000e+00 0.000000e+00 0.000000e+00 
6.999912e+04 6.144463e+03 5.746618e+01 4.647482e-25 3.604317e-10 1.000000e+00 2.107914e-33 2.791367e-86 8.561151e-161 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 5.055458e+00 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] mg0 mg1 mg2 mg3 mg4 mg5 mg6 mg7 mg8
4.242332e+02 4.258978e+04 1.967019e+12 6.009792e-18 7.833537e-10 1.750306e-02 9.791922e-01 3.304774e-03 7.833537e-10 0.000000e+00 0.000000e+00 0.000000e+00 
8.515108e+02 4.366568e+04 3.981793e+12 2.508809e-17 1.779960e-09 2.090173e-02 9.758154e-01 3.282836e-03 9.456977e-10 0.000000e+00 0.000000e+00 0.000000e+00 
8.638199e+02 4.377034e+04 3.088341e+12 1.065816e-17 9.880193e-10 1.509258e-02 9.802396e-01 4.667808e-03 1.976039e-09 0.000000e+00 0.000000e+00 0.000000e+00 
8.922215e+02 4.399917e+04 2.668323e+12 5.792642e-18 6.380957e-10 1.149477e-02 9.820338e-01 6.471467e-03 3.959814e-09 0.000000e+00 0.000000e+00 0.000000e+00 
9.416122e+02 4.434717e+04 2.115528e+12 2.285649e-18 3.290645e-10 7.580543e-03 9.820249e-01 1.039453e-02 1.096882e-08 0.000000e+00 0.000000e+00 0.000000e+00 
1.002576e+03 4.480611e+04 2.172429e+12 1.762189e-18 2.595428e-10 6.024096e-03 9.796194e-01 1.435649e-02 2.308299e-08 0.000000e+00 0.000000e+00 0.000000e+00 
1.065938e+03 4.530083e+04 2.181038e+12 1.285564e-18 1.973454e-10 4.702459e-03 9.754502e-01 1.984731e-02 4.877251e-08 0.000000e+00 0.000000e+00 0.000000e+00 
1.133306e+03 4.578008e+04 2.191114e+12 9.583187e-19 1.538947e-10 3.743080e-03 9.695930e-01 2.666381e-02 9.639558e-08 0.000000e+00 0.000000e+00 0.000000e+00 
1.204932e+03 4.631181e+04 2.224942e+12 6.997520e-19 1.166253e-10 2.880374e-03 9.601248e-01 3.699464e-02 2.082983e-07 0.000000e+00 0.000000e+00 0.000000e+00 
1.281084e+03 4.693103e+04 2.342953e+12 5.403237e-19 9.050421e-11 2.201819e-03 9.455664e-01 5.223129e-02 4.727832e-07 0.000000e+00 0.000000e+00 0.000000e+00 
1.362050e+03 4.762079e+04 2.497007e+12 4.321885e-19 7.235883e-11 1.709109e-03 9.265859e-01 7.170400e-02 1.018262e-06 0.000000e+00 0.000000e+00 0.000000e+00 
1.448132e+03 4.842114e+04 2.632194e+12 3.044443e-19 5.193462e-11 1.215219e-03 8.928662e-01 1.059159e-01 2.660690e-06 0.000000e+00 0.000000e+00 0.000000e+00 
1.539655e+03 4.929994e+04 2.711116e+12 1.978951e-19 3.522048e-11 8.320838e-04 8.430902e-01 1.560707e-01 6.978057e-06 0.000000e+00 0.000000e+00 0.000000e+00 
1.636962e+03 5.016710e+04 2.788751e+12 1.204037e-19 2.245122e-11 5.395536e-04 7.713082e-01 2.281334e-01 1.883006e-05 0.000000e+00 0.000000e+00 0.000000e+00 
1.740419e+03 5.107983e+04 2.830002e+12 6.596348e-20 1.313458e-11 3.254586e-04 6.712583e-01 3.283645e-01 5.172467e-05 0.000000e+00 0.000000e+00 0.000000e+00 
1.850415e+03 5.201707e+04 2.785378e+12 3.240266e-20 7.056579e-12 1.860153e-04 5.544455e-01 4.452365e-01 1.320108e-04 0.000000e+00 0.000000e+00 0.000000e+00 
1.967362e+03 5.290724e+04 2.786479e+12 1.694732e-20 3.944800e-12 1.081947e-04 4.461836e-01 5.534209e-01 2.872427e-04 0.000000e+00 0.000000e+00 0.000000e+00 
2.091700e+03 5.366934e+04 2.748196e+12 8.878385e-21 2.230979e-12 6.389402e-05 3.536177e-01 6.457697e-01 5.486387e-04 0.000000e+00 0.000000e+00 0.000000e+00 
2.223897e+03 5.426646e+04 2.722214e+12 5.298116e-21 1.408950e-12 4.168628e-05 2.887764e-01 7.102969e-01 8.849601e-04 0.000000e+00 0.000000e+00 0.000000e+00 
2.364448e+03 5.459761e+04 2.658517e+12 3.738947e-21 1.039330e-12 3.206070e-05 2.545479e-01 7.442662e-01 1.153833e-03 0.000000e+00 0.000000e+00 0.000000e+00 
2.513883e+03 5.458108e+04 2.564091e+12 3.306345e-21 9.558937e-13 3.044456e-05 2.491216e-01 7.496564e-01 1.191594e-03 0.000000e+00 0.000000e+00 0.000000e+00 
2.672762e+03 5.408213e+04 2.418358e+12 3.972189e-21 1.169990e-12 3.875893e-05 2.816643e-01 7.174014e-01 8.955480e-04 0.000000e+00 0.000000e+00 0.000000e+00 
2.841682e+03 5.296450e+04 2.206797e+12 6.881522e-21 2.034383e-12 7.058425e-05 3.803412e-01 6.191601e-01 4.281050e-04 0.000000e+00 0.000000e+00 0.000000e+00 
3.021278e+03 5.127345e+04 1.946846e+12 1.615828e-20 4.755527e-12 1.734059e-04 5.596283e-01 4.400833e-01 1.150785e-04 0.000000e+00 0.000000e+00 0.000000e+00 
3.212225e+03 4.915793e+04 1.587415e+12 3.738775e-20 1.123794e-11 4.549203e-04 7.661247e-01 2.334033e-01 1.707302e-05 0.000000e+00 0.000000e+00 0.000000e+00 
3.415240e+03 4.683689e+04 1.372881e+12 1.119809e-19 3.172792e-11 1.315776e-03 9.173103e-01 8.137279e-02 1.166468e-06 0.000000e+00 0.000000e+00 0.000000e+00 
3.631085e+03 4.412287e+04 1.567877e+12 1.039058e-18 1.977097e-10 6.111684e-03 9.813330e-01 1.255529e-02 1.551372e-08 0.000000e+00 0.000000e+00 0.000000e+00 
3.860572e+03 4.068034e+04 1.577731e+12 1.255030e-17 1.665767e-09 4.069338e-02 9.583863e-01 9.203551e-04 4.099763e-11 0.000000e+00 0.000000e+00 0.000000e+00 
4.104562e+03 3.732488e+04 7.969172e+11 2.383658e-17 4.278361e-09 1.585031e-01 8.414109e-01 8.597468e-05 1.760240e-13 0.000000e+00 0.000000e+00 0.000000e+00 
4.363973e+03 3.469547e+04 6.311299e+11 8.787842e-17 1.437223e-08 5.238074e-01 4.761885e-01 4.121195e-06 3.324662e-16 0.000000e+00 0.000000e+00 0.000000e+00 
4.639779e+03 3.231200e+04 5.782723e+11 2.260465e-16 2.939535e-08 8.893022e-01 1.106977e-01 6.344185e-08 1.525581e-19 0.000000e+00 0.000000e+00 0.000000e+00 
4.933016e+03 3.009141e+04 5.457800e+11 4.163250e-16 4.205303e-08 9.861435e-01 1.385647e-02 4.100170e-10 2.144704e-23 0.000000e+00 0.000000e+00 0.000000e+00 
5.244785e+03 2.797776e+04 5.108773e+11 7.154924e-16 5.714001e-08 9.987081e-01 1.291861e-03 1.500546e-12 1.197456e-27 0.000000e+00 0.000000e+00 0.000000e+00 
5.576259e+03 2.592534e+04 4.672760e+11 1.249884e-15 8.043806e-08 9.999070e-01 9.293690e-05 2.957646e-15 2.277016e-32 0.000000e+00 0.000000e+00 0.000000e+00 
5.928682e+03 2.397655e+04 4.207253e+11 2.242891e-15 1.205041e-07 9.999949e-01 4.984202e-06 2.892730e-18 1.274441e-37 0.000000e+00 0.000000e+00 0.000000e+00 
6.303378e+03 2.218934e+04 3.553344e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.701756e+03 2.063100e+04 2.972475e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.125310e+03 1.923615e+04 2.644972e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.575635e+03 1.783045e+04 2.369525e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.054419e+03 1.629540e+04 1.973392e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
