#NTIMES: 108
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 
#
#TIME: 2.037028e+00 
#NVEL: 115
#vel_mid[km/s] fe0 fe1 fe2 fe3 fe4 fe5 fe6 fe7 fe8
1.133306e+03 2.572359e-06 9.970765e-01 2.920961e-03 2.075700e-19 8.191249e-57 2.943228e-113 5.708322e-192 8.377048e-295 0.000000e+00 
1.204932e+03 2.606706e-06 9.971381e-01 2.859329e-03 1.964972e-19 7.332195e-57 2.467042e-113 4.362795e-192 5.755468e-295 0.000000e+00 
1.281084e+03 2.722749e-06 9.972677e-01 2.729529e-03 1.787550e-19 6.349239e-57 2.005112e-113 3.343774e-192 4.106496e-295 0.000000e+00 
1.362050e+03 2.774815e-06 9.972289e-01 2.768354e-03 1.950585e-19 8.179843e-57 3.334762e-113 7.865103e-192 1.516472e-294 0.000000e+00 
1.448132e+03 2.795578e-06 9.971635e-01 2.833741e-03 2.149371e-19 1.061528e-56 5.468408e-113 1.775146e-191 5.175920e-294 0.000000e+00 
1.539655e+03 2.824136e-06 9.971758e-01 2.821379e-03 2.144921e-19 1.073839e-56 5.653512e-113 1.895075e-191 5.767680e-294 0.000000e+00 
1.636962e+03 2.778100e-06 9.970810e-01 2.916174e-03 2.366559e-19 1.347226e-56 8.472106e-113 3.611369e-191 1.494415e-293 0.000000e+00 
1.740419e+03 2.763285e-06 9.970261e-01 2.971143e-03 2.482598e-19 1.482914e-56 9.970261e-113 4.610349e-191 2.116056e-293 0.000000e+00 
1.850415e+03 2.604794e-06 9.967814e-01 3.216025e-03 3.042720e-19 2.225277e-56 1.935429e-112 1.248787e-190 8.604952e-293 0.000000e+00 
1.967362e+03 2.578197e-06 9.967561e-01 3.241291e-03 3.089549e-19 2.238894e-56 1.926667e-112 1.220984e-190 8.210405e-293 0.000000e+00 
2.091700e+03 2.494877e-06 9.966324e-01 3.365058e-03 3.398019e-19 2.676465e-56 2.554208e-112 1.841343e-190 1.445207e-292 0.000000e+00 
2.223897e+03 2.439343e-06 9.965253e-01 3.472248e-03 3.644398e-19 3.046743e-56 3.131194e-112 2.476372e-190 2.175271e-292 0.000000e+00 
2.364448e+03 2.402377e-06 9.965279e-01 3.469692e-03 3.557718e-19 2.791158e-56 2.604103e-112 1.797198e-190 1.317456e-292 0.000000e+00 
2.513883e+03 2.449723e-06 9.967688e-01 3.228786e-03 2.787317e-19 1.555531e-56 9.006842e-113 3.289380e-191 1.070347e-293 0.000000e+00 
2.672762e+03 2.652954e-06 9.974033e-01 2.593999e-03 1.404726e-19 3.242499e-57 5.536366e-114 3.949953e-193 1.618570e-296 0.000000e+00 
2.841682e+03 3.028411e-06 9.981757e-01 1.821282e-03 4.602621e-20 2.548383e-58 6.021527e-116 3.077826e-196 4.419080e-301 0.000000e+00 
3.021278e+03 3.595547e-06 9.988753e-01 1.121084e-03 1.014025e-20 7.978883e-60 1.254402e-118 1.733135e-200 2.524963e-307 0.000000e+00 
3.212225e+03 4.169657e-06 9.993394e-01 6.564626e-04 1.754013e-21 1.292249e-61 7.426125e-122 1.211268e-205 0.000000e+00 0.000000e+00 
3.415240e+03 4.938884e-06 9.996102e-01 3.848966e-04 3.142077e-22 2.372906e-63 5.698712e-125 1.329700e-210 0.000000e+00 0.000000e+00 
3.631085e+03 7.772552e-06 9.998249e-01 1.673620e-04 3.103804e-23 1.769255e-65 1.308466e-128 3.195093e-216 0.000000e+00 0.000000e+00 
3.860572e+03 1.294595e-05 9.999205e-01 6.657917e-05 2.330271e-24 7.206579e-68 1.033210e-132 1.442549e-222 0.000000e+00 0.000000e+00 
4.104562e+03 1.210617e-05 9.999419e-01 4.595153e-05 5.068408e-25 1.334274e-69 5.556929e-136 6.213380e-228 0.000000e+00 0.000000e+00 
4.363973e+03 1.776739e-05 9.999625e-01 1.969292e-05 4.137701e-26 5.258009e-72 3.452825e-140 1.586374e-234 0.000000e+00 0.000000e+00 
4.639779e+03 2.909893e-05 9.999633e-01 7.569722e-06 2.669902e-27 1.414948e-74 1.239955e-144 1.944929e-241 0.000000e+00 0.000000e+00 
4.933016e+03 4.809782e-05 9.999491e-01 2.757116e-06 1.451114e-28 2.561875e-77 2.171394e-149 7.566897e-249 0.000000e+00 0.000000e+00 
5.244785e+03 7.497358e-05 9.999239e-01 1.093537e-06 9.620920e-30 6.710343e-80 6.829086e-154 6.942305e-256 0.000000e+00 0.000000e+00 
5.576259e+03 1.167704e-04 9.998828e-01 4.166178e-07 5.556860e-31 1.246920e-82 1.141298e-158 2.279662e-263 0.000000e+00 0.000000e+00 
5.928682e+03 1.912354e-04 9.998086e-01 1.417247e-07 2.299158e-32 1.104710e-85 5.254333e-164 9.957859e-272 0.000000e+00 0.000000e+00 
6.303378e+03 3.036493e-04 9.996963e-01 4.971279e-08 9.996963e-34 1.049681e-88 2.611452e-169 4.661849e-280 0.000000e+00 0.000000e+00 
6.701756e+03 4.989846e-04 9.995010e-01 1.609924e-08 3.469532e-35 5.993176e-92 5.250252e-175 5.296206e-289 0.000000e+00 0.000000e+00 
7.125310e+03 8.854046e-04 9.991146e-01 4.616540e-09 8.581483e-37 1.694577e-95 3.266500e-181 9.931523e-299 0.000000e+00 0.000000e+00 
7.575635e+03 1.723859e-03 9.982761e-01 1.111379e-09 1.301162e-38 1.681206e-99 3.311612e-188 0.000000e+00 0.000000e+00 0.000000e+00 
8.054419e+03 3.855137e-03 9.961449e-01 2.005797e-10 8.481301e-41 2.631623e-104 1.352956e-196 0.000000e+00 0.000000e+00 0.000000e+00 
8.563463e+03 9.083402e-03 9.909166e-01 2.966173e-11 2.957404e-43 9.828782e-110 4.258164e-206 0.000000e+00 0.000000e+00 0.000000e+00 
9.105475e+03 1.858528e-02 9.814147e-01 5.147411e-12 1.454972e-45 6.500764e-115 3.073046e-215 0.000000e+00 0.000000e+00 0.000000e+00 
9.611971e+03 3.687022e-02 9.631298e-01 9.052609e-13 7.663019e-48 4.999945e-120 2.895471e-224 0.000000e+00 0.000000e+00 0.000000e+00 
1.001075e+04 6.258389e-02 9.374161e-01 2.265726e-13 1.194264e-49 4.454899e-124 2.079928e-231 0.000000e+00 0.000000e+00 0.000000e+00 
1.035413e+04 8.558612e-02 9.144139e-01 8.153487e-14 4.955476e-51 3.036226e-127 4.639886e-237 0.000000e+00 0.000000e+00 0.000000e+00 
1.071873e+04 9.956829e-02 9.004317e-01 4.251096e-14 5.852806e-52 1.939457e-129 5.013020e-241 0.000000e+00 0.000000e+00 0.000000e+00 
1.109526e+04 1.132391e-01 8.867609e-01 2.551950e-14 1.177048e-52 4.720830e-131 6.379636e-244 0.000000e+00 0.000000e+00 0.000000e+00 
1.142152e+04 1.712490e-01 8.287510e-01 9.917518e-15 9.347997e-54 2.317361e-133 7.364493e-248 0.000000e+00 0.000000e+00 0.000000e+00 
1.165575e+04 2.443064e-01 7.556936e-01 3.995859e-15 8.592133e-55 1.616977e-135 1.567288e-251 0.000000e+00 0.000000e+00 0.000000e+00 
1.180634e+04 2.951542e-01 7.048458e-01 2.202643e-15 1.748899e-55 5.418502e-137 4.449339e-254 0.000000e+00 0.000000e+00 0.000000e+00 
1.190922e+04 3.455882e-01 6.544118e-01 1.125000e-15 2.598039e-56 7.916667e-139 2.671569e-257 0.000000e+00 0.000000e+00 0.000000e+00 
1.198841e+04 3.412463e-01 6.587537e-01 1.023739e-15 1.694362e-56 2.551929e-139 3.086053e-258 0.000000e+00 0.000000e+00 0.000000e+00 
1.205647e+04 3.214920e-01 6.785080e-01 1.097691e-15 1.747780e-56 2.209591e-139 2.010657e-258 0.000000e+00 0.000000e+00 0.000000e+00 
1.212064e+04 3.446602e-01 6.553398e-01 7.443366e-16 5.380259e-57 1.472492e-140 1.585761e-260 0.000000e+00 0.000000e+00 0.000000e+00 
1.218540e+04 3.472348e-01 6.527652e-01 6.572983e-16 3.472348e-57 5.031732e-141 2.207616e-261 0.000000e+00 0.000000e+00 0.000000e+00 
1.225395e+04 3.691932e-01 6.308068e-01 4.938875e-16 1.501222e-57 7.628362e-142 7.823961e-263 0.000000e+00 0.000000e+00 0.000000e+00 
1.233084e+04 3.952673e-01 6.047327e-01 4.224365e-16 1.139351e-57 5.083260e-142 4.469763e-263 0.000000e+00 0.000000e+00 0.000000e+00 
1.244353e+04 4.334764e-01 5.665236e-01 2.922747e-16 4.549356e-58 7.553648e-143 1.763948e-264 0.000000e+00 0.000000e+00 0.000000e+00 
1.267901e+04 3.628547e-01 6.371453e-01 3.456578e-16 3.671539e-58 2.029235e-143 8.684437e-266 0.000000e+00 0.000000e+00 0.000000e+00 
1.305675e+04 3.169761e-01 6.830239e-01 4.058355e-16 3.872679e-58 1.379310e-143 2.891247e-266 0.000000e+00 0.000000e+00 0.000000e+00 
1.350389e+04 2.979516e-01 7.020484e-01 3.743017e-16 2.271881e-58 2.849162e-144 1.303538e-267 0.000000e+00 0.000000e+00 0.000000e+00 
1.398480e+04 3.007712e-01 6.992288e-01 2.647815e-16 6.272494e-59 1.136247e-145 3.316195e-270 0.000000e+00 0.000000e+00 0.000000e+00 
1.448732e+04 2.526568e-01 7.473432e-01 3.407611e-16 8.844703e-59 1.487830e-145 3.496743e-270 0.000000e+00 0.000000e+00 0.000000e+00 
1.499069e+04 2.629883e-01 7.370117e-01 2.319774e-16 2.384213e-59 6.242449e-147 1.063230e-272 0.000000e+00 0.000000e+00 0.000000e+00 
1.547181e+04 2.449269e-01 7.550731e-01 2.194431e-16 1.529023e-59 1.618688e-147 7.267579e-274 0.000000e+00 0.000000e+00 0.000000e+00 
1.592644e+04 2.148997e-01 7.851003e-01 2.297994e-16 1.214900e-59 5.959885e-148 8.309456e-275 0.000000e+00 0.000000e+00 0.000000e+00 
1.636833e+04 1.699346e-01 8.300654e-01 3.137255e-16 2.026144e-59 1.117647e-147 1.627451e-274 0.000000e+00 0.000000e+00 0.000000e+00 
1.680466e+04 1.432488e-01 8.567512e-01 3.653187e-16 2.268677e-59 9.184373e-148 7.882111e-275 0.000000e+00 0.000000e+00 0.000000e+00 
1.723140e+04 1.058655e-01 8.941345e-01 5.486409e-16 5.042918e-59 3.168813e-147 4.427754e-274 0.000000e+00 0.000000e+00 0.000000e+00 
1.765772e+04 7.878018e-02 9.212198e-01 6.956798e-16 6.472363e-59 2.946315e-147 2.271283e-274 0.000000e+00 0.000000e+00 0.000000e+00 
1.812132e+04 6.148583e-02 9.385142e-01 7.806333e-16 5.771424e-59 1.219191e-147 2.780458e-275 0.000000e+00 0.000000e+00 0.000000e+00 
1.871331e+04 4.008552e-02 9.599145e-01 9.983966e-16 6.306788e-59 5.943346e-148 3.570283e-276 0.000000e+00 0.000000e+00 0.000000e+00 
1.961604e+04 1.027984e-04 9.998972e-01 7.106011e-11 2.693543e-45 6.825141e-119 3.117657e-226 0.000000e+00 0.000000e+00 0.000000e+00 
2.081222e+04 4.740035e-05 9.999526e-01 2.564813e-10 8.700886e-44 9.025546e-116 5.863358e-221 0.000000e+00 0.000000e+00 0.000000e+00 
2.212756e+04 2.847773e-05 9.999715e-01 6.215688e-10 9.960705e-43 1.495406e-113 3.510953e-217 0.000000e+00 0.000000e+00 0.000000e+00 
2.352604e+04 1.671060e-05 9.999833e-01 1.655145e-09 1.554351e-41 5.145803e-111 7.957427e-213 0.000000e+00 0.000000e+00 0.000000e+00 
2.501290e+04 1.077970e-05 9.999892e-01 3.788950e-09 1.614661e-40 7.706339e-109 4.463255e-209 0.000000e+00 0.000000e+00 0.000000e+00 
2.659373e+04 5.918884e-06 9.999941e-01 1.135128e-08 3.549528e-39 5.603570e-106 3.684663e-204 0.000000e+00 0.000000e+00 0.000000e+00 
2.827472e+04 2.587985e-06 9.999974e-01 4.679077e-08 1.677014e-37 1.697718e-102 2.960655e-198 0.000000e+00 0.000000e+00 0.000000e+00 
3.003347e+04 1.047413e-06 9.999988e-01 1.862067e-07 6.249992e-36 2.499997e-99 5.560338e-193 0.000000e+00 0.000000e+00 0.000000e+00 
3.173513e+04 5.456948e-07 9.999990e-01 4.894035e-07 7.615886e-35 3.662248e-97 2.145693e-189 0.000000e+00 0.000000e+00 0.000000e+00 
3.324450e+04 2.952376e-07 9.999985e-01 1.247617e-06 8.609511e-34 4.619040e-95 6.476180e-186 0.000000e+00 0.000000e+00 0.000000e+00 
3.456401e+04 1.241222e-07 9.999952e-01 4.678340e-06 2.733905e-32 4.926877e-92 7.178328e-181 5.321612e-304 0.000000e+00 0.000000e+00 
3.575519e+04 4.413040e-08 9.999760e-01 2.394309e-05 2.091499e-30 3.356727e-88 1.880237e-174 3.121991e-294 0.000000e+00 0.000000e+00 
3.688039e+04 1.528090e-08 9.998615e-01 1.384714e-04 2.373256e-28 5.923708e-84 2.841116e-167 3.059954e-283 0.000000e+00 0.000000e+00 
3.798804e+04 5.575527e-09 9.992195e-01 7.804555e-04 2.784807e-26 1.288934e-79 6.858548e-160 7.035925e-272 0.000000e+00 0.000000e+00 
3.910117e+04 1.769815e-09 9.943804e-01 5.619618e-03 6.267333e-24 1.085608e-74 1.632973e-151 5.382426e-259 0.000000e+00 0.000000e+00 
4.022485e+04 1.663432e-12 6.154699e-02 9.384530e-01 2.023843e-15 4.241752e-55 6.764624e-117 1.204602e-204 0.000000e+00 0.000000e+00 
4.136251e+04 1.207540e-18 6.100591e-06 9.999938e-01 5.241058e-08 1.155129e-34 8.092193e-79 2.138352e-143 4.213811e-230 0.000000e+00 
4.251989e+04 4.208846e-19 3.449355e-06 9.999964e-01 1.060123e-07 5.980991e-34 1.297464e-77 1.325945e-141 1.300628e-227 0.000000e+00 
4.370225e+04 1.366664e-19 1.871425e-06 9.999979e-01 2.347614e-07 3.999992e-33 3.366660e-76 1.804758e-139 1.285712e-224 0.000000e+00 
4.491318e+04 3.949994e-20 9.285700e-07 9.999985e-01 6.085705e-07 4.185708e-32 2.042854e-74 9.785699e-137 9.928556e-221 0.000000e+00 
4.615537e+04 9.590052e-21 4.099235e-07 9.999975e-01 2.081980e-06 9.536114e-31 5.393730e-72 5.782078e-133 2.686077e-215 0.000000e+00 
4.743001e+04 1.331146e-21 1.196408e-07 9.999832e-01 1.672050e-05 2.581125e-28 1.592506e-67 7.597275e-126 7.191437e-205 4.269409e-305 
4.873699e+04 7.268293e-26 1.492683e-10 5.048780e-01 4.951220e-01 1.995122e-15 3.073171e-43 1.343902e-86 8.487805e-147 2.512195e-224 
5.007561e+04 2.988971e-26 8.970588e-11 4.301471e-01 5.698529e-01 2.889706e-15 5.220588e-43 2.481618e-86 1.562500e-146 4.264706e-224 
5.144454e+04 3.028634e-27 1.679515e-11 1.850220e-01 8.149780e-01 2.582599e-14 4.906388e-41 4.493392e-83 1.068282e-141 2.136564e-217 
5.284239e+04 2.853373e-28 2.820386e-12 6.811809e-02 9.318819e-01 1.665842e-13 2.878113e-39 4.296553e-80 3.100775e-137 3.554346e-211 
5.426701e+04 4.134557e-29 6.654434e-13 2.996942e-02 9.700306e-01 5.981651e-13 4.941896e-38 5.137615e-78 3.902141e-134 7.119266e-207 
5.571625e+04 5.176265e-30 1.371256e-13 1.196898e-02 9.880310e-01 2.470078e-12 1.216876e-36 1.187817e-75 1.387602e-130 6.374980e-202 
5.718639e+04 4.483823e-31 2.062022e-14 3.893140e-03 9.961069e-01 1.452544e-11 6.900255e-35 1.194791e-72 4.779165e-126 1.463284e-195 
5.867295e+04 2.779664e-32 2.357187e-15 1.058168e-03 9.989418e-01 1.105548e-10 7.265032e-33 3.537754e-69 8.607483e-121 3.490374e-188 
6.016784e+04 1.872994e-33 2.912908e-16 3.039306e-04 9.996961e-01 7.641355e-10 6.032649e-31 6.837002e-66 8.043532e-116 3.228903e-181 
6.166111e+04 1.341546e-34 3.791325e-17 8.999190e-05 9.999100e-01 4.932889e-09 4.299613e-29 1.024908e-62 4.991217e-111 1.674849e-174 
6.313735e+04 1.496386e-35 7.090021e-18 3.384683e-05 9.999661e-01 2.149571e-08 1.211360e-27 3.028401e-60 2.588986e-107 2.565234e-169 
6.457821e+04 2.378428e-35 1.281336e-17 5.510584e-05 9.999449e-01 6.967790e-09 7.537273e-29 1.909442e-62 8.475245e-111 2.194184e-174 
6.596028e+04 2.705721e-34 1.210695e-16 2.591072e-04 9.997409e-01 3.462405e-10 5.663670e-32 5.296792e-68 1.871075e-119 8.231811e-187 
6.725801e+04 2.368227e-35 1.789327e-17 8.203661e-05 9.999180e-01 2.132952e-09 3.714865e-30 7.058244e-65 1.024684e-114 3.745823e-180 
6.844609e+04 1.604155e-37 3.385392e-19 7.291613e-06 9.999926e-01 1.052076e-07 3.010394e-26 3.973929e-58 1.906236e-104 1.109367e-165 
6.926341e+04 7.231601e-38 1.796601e-19 4.954777e-06 9.999949e-01 1.943493e-07 1.254231e-25 4.672292e-57 8.079054e-103 2.186429e-163 
6.964660e+04 4.131720e-38 1.149696e-19 3.778428e-06 9.999959e-01 2.994000e-07 3.401184e-25 2.622744e-56 1.113768e-101 8.802359e-162 
6.983908e+04 3.135791e-38 9.259225e-20 3.308630e-06 9.999963e-01 3.716036e-07 5.592572e-25 6.172817e-56 4.104923e-101 5.524671e-161 
6.993554e+04 2.331202e-38 7.324816e-20 2.866232e-06 9.999967e-01 4.675144e-07 9.490414e-25 1.541396e-55 1.643307e-100 3.904446e-160 
6.998302e+04 1.063057e-39 6.360325e-21 6.513477e-07 9.999944e-01 4.981954e-06 2.216204e-22 1.864854e-51 2.621607e-94 2.099087e-151 
6.999912e+04 6.801836e-40 4.471665e-21 5.254678e-07 9.999926e-01 6.905609e-06 4.726380e-22 6.905609e-51 1.924514e-93 3.471672e-150 
#
#TIME: 5.372120e+01 
#NVEL: 115
#vel_mid[km/s] fe0 fe1 fe2 fe3 fe4 fe5 fe6 fe7 fe8
4.242332e+02 3.668125e-06 9.987826e-01 1.213686e-03 1.401875e-20 1.876602e-59 6.359376e-118 2.485693e-199 1.392882e-305 0.000000e+00 
8.515108e+02 7.390530e-06 9.993881e-01 6.044882e-04 3.529692e-21 2.404664e-60 4.213699e-119 8.648017e-201 2.581203e-307 0.000000e+00 
8.638199e+02 5.738671e-06 9.992234e-01 7.708231e-04 5.652684e-21 4.767801e-60 1.007794e-118 2.455135e-200 8.507688e-307 0.000000e+00 
8.922215e+02 4.878878e-06 9.990691e-01 9.260525e-04 8.397394e-21 9.193879e-60 2.625329e-118 9.061567e-200 4.680247e-306 0.000000e+00 
9.416122e+02 3.877324e-06 9.988455e-01 1.150587e-03 1.276982e-20 1.656294e-59 5.478945e-118 2.140928e-199 1.209533e-305 0.000000e+00 
1.002576e+03 4.127950e-06 9.989557e-01 1.040195e-03 9.659240e-21 9.328922e-60 2.076326e-118 4.829620e-200 1.436494e-306 0.000000e+00 
1.065938e+03 4.169071e-06 9.989763e-01 1.019576e-03 9.163749e-21 8.297106e-60 1.700702e-118 3.537677e-200 9.122713e-307 0.000000e+00 
1.133306e+03 4.169529e-06 9.989886e-01 1.007237e-03 8.833941e-21 7.677995e-60 1.482007e-118 2.860812e-200 6.687417e-307 0.000000e+00 
1.204932e+03 4.134608e-06 9.989519e-01 1.043943e-03 9.866266e-21 9.784501e-60 2.280298e-118 5.608808e-200 1.793167e-306 0.000000e+00 
1.281084e+03 4.280953e-06 9.989775e-01 1.018250e-03 9.488450e-21 9.565693e-60 2.302536e-118 6.016659e-200 2.086709e-306 0.000000e+00 
1.362050e+03 4.361723e-06 9.989685e-01 1.027119e-03 1.023578e-20 1.206468e-59 3.658141e-118 1.319034e-199 6.964664e-306 0.000000e+00 
1.448132e+03 4.472382e-06 9.989802e-01 1.015307e-03 1.021819e-20 1.263257e-59 4.145847e-118 1.671426e-199 1.031602e-305 0.000000e+00 
1.539655e+03 4.344750e-06 9.989143e-01 1.081345e-03 1.236613e-20 1.937627e-59 8.815867e-118 5.517411e-199 5.898357e-305 0.000000e+00 
1.636962e+03 4.156351e-06 9.987922e-01 1.203634e-03 1.693760e-20 3.877347e-59 2.959296e-117 3.660843e-198 9.336016e-304 0.000000e+00 
1.740419e+03 3.926107e-06 9.986635e-01 1.332536e-03 2.275653e-20 7.327472e-59 8.872741e-117 2.018896e-197 1.103848e-302 0.000000e+00 
1.850415e+03 3.715784e-06 9.985484e-01 1.447910e-03 2.795386e-20 1.092267e-58 1.703119e-116 5.332816e-197 4.330604e-302 0.000000e+00 
1.967362e+03 3.485394e-06 9.983856e-01 1.610867e-03 3.756595e-20 2.040453e-58 4.940076e-116 2.761352e-196 4.635250e-301 0.000000e+00 
2.091700e+03 3.381316e-06 9.983283e-01 1.668325e-03 4.053313e-20 2.331655e-58 6.076636e-116 3.679981e-196 6.813299e-301 0.000000e+00 
2.223897e+03 3.281917e-06 9.982646e-01 1.732103e-03 4.474358e-20 2.824394e-58 8.285848e-116 5.843324e-196 1.301238e-300 0.000000e+00 
2.364448e+03 3.184993e-06 9.982087e-01 1.788152e-03 4.771389e-20 3.107707e-58 9.392273e-116 6.858108e-196 1.584361e-300 0.000000e+00 
2.513883e+03 3.164732e-06 9.982550e-01 1.741799e-03 4.246773e-20 2.278990e-58 5.223483e-116 2.614135e-196 3.691389e-301 0.000000e+00 
2.672762e+03 3.415313e-06 9.985950e-01 1.401578e-03 2.156729e-20 4.797983e-59 3.249865e-117 3.196686e-198 5.719763e-304 0.000000e+00 
2.841682e+03 3.888930e-06 9.990126e-01 9.834880e-04 7.094775e-21 3.780258e-60 3.531863e-119 2.460660e-201 0.000000e+00 0.000000e+00 
3.021278e+03 4.498221e-06 9.993584e-01 6.370633e-04 1.779346e-21 1.559974e-61 1.184384e-121 2.902793e-205 0.000000e+00 0.000000e+00 
3.212225e+03 5.111206e-06 9.996086e-01 3.862639e-04 3.421302e-22 3.172343e-63 1.033558e-124 3.715526e-210 0.000000e+00 0.000000e+00 
3.415240e+03 6.029204e-06 9.997665e-01 2.274979e-04 6.192431e-23 5.944190e-65 8.263376e-128 4.318719e-215 0.000000e+00 0.000000e+00 
3.631085e+03 9.760768e-06 9.998952e-01 9.508293e-05 5.492516e-24 3.539410e-67 1.281428e-131 5.706881e-221 0.000000e+00 0.000000e+00 
3.860572e+03 1.653084e-05 9.999469e-01 3.657026e-05 3.764982e-25 1.195618e-69 7.435503e-136 1.605853e-227 0.000000e+00 0.000000e+00 
4.104562e+03 1.526783e-05 9.999587e-01 2.605597e-05 9.009695e-26 2.721364e-71 5.721240e-139 1.211359e-232 0.000000e+00 0.000000e+00 
4.363973e+03 2.265624e-05 9.999664e-01 1.098997e-05 7.004595e-27 9.661511e-74 2.951592e-143 2.316347e-239 0.000000e+00 0.000000e+00 
4.639779e+03 3.680290e-05 9.999590e-01 4.236741e-06 4.586589e-28 2.685840e-76 1.126676e-147 3.121084e-246 0.000000e+00 0.000000e+00 
4.933016e+03 5.842214e-05 9.999399e-01 1.676284e-06 3.131007e-29 7.923722e-79 4.597391e-152 4.515764e-253 0.000000e+00 0.000000e+00 
5.244785e+03 9.116451e-05 9.999082e-01 6.618207e-07 2.040130e-30 1.991265e-81 1.337690e-156 3.631310e-260 0.000000e+00 0.000000e+00 
5.576259e+03 1.422351e-04 9.998575e-01 2.485064e-07 1.123625e-31 3.301539e-84 1.820868e-161 8.582704e-268 0.000000e+00 0.000000e+00 
5.928682e+03 2.302686e-04 9.997696e-01 8.605136e-08 4.882516e-33 3.236763e-87 9.908737e-167 4.838037e-276 0.000000e+00 0.000000e+00 
6.303378e+03 3.606675e-04 9.996393e-01 3.110240e-08 2.331740e-34 3.772153e-90 7.017784e-172 3.952675e-284 0.000000e+00 0.000000e+00 
6.701756e+03 5.923515e-04 9.994076e-01 1.015520e-08 8.200485e-36 2.209128e-93 1.489995e-177 4.871953e-293 0.000000e+00 0.000000e+00 
7.125310e+03 1.095497e-03 9.989045e-01 2.704581e-09 1.659501e-37 4.118125e-97 4.490358e-184 2.992002e-303 0.000000e+00 0.000000e+00 
7.575635e+03 2.160211e-03 9.978398e-01 6.432180e-10 2.414197e-39 3.748555e-101 3.961541e-191 0.000000e+00 0.000000e+00 0.000000e+00 
8.054419e+03 5.157750e-03 9.948422e-01 9.954644e-11 1.024706e-41 2.326898e-106 3.248325e-200 0.000000e+00 0.000000e+00 0.000000e+00 
8.563463e+03 1.202015e-02 9.879798e-01 1.519406e-11 3.859144e-44 1.015650e-111 1.324088e-209 0.000000e+00 0.000000e+00 0.000000e+00 
9.105475e+03 2.552927e-02 9.744707e-01 2.312941e-12 1.301629e-46 2.877231e-117 2.157275e-219 0.000000e+00 0.000000e+00 0.000000e+00 
9.611971e+03 4.905459e-02 9.509454e-01 4.173742e-13 7.272056e-49 2.473853e-122 2.409253e-228 0.000000e+00 0.000000e+00 0.000000e+00 
1.001075e+04 8.396720e-02 9.160328e-01 9.648634e-14 8.854766e-51 1.239750e-126 6.107083e-236 0.000000e+00 0.000000e+00 0.000000e+00 
1.035413e+04 1.083115e-01 8.916885e-01 3.874106e-14 5.037825e-52 1.662447e-129 4.448287e-241 0.000000e+00 0.000000e+00 0.000000e+00 
1.071873e+04 1.241529e-01 8.758471e-01 2.040375e-14 6.255806e-53 1.203076e-131 5.995964e-245 0.000000e+00 0.000000e+00 0.000000e+00 
1.109526e+04 1.420434e-01 8.579566e-01 1.217522e-14 1.235315e-53 2.812385e-133 7.155617e-248 0.000000e+00 0.000000e+00 0.000000e+00 
1.142152e+04 2.130644e-01 7.869356e-01 4.515563e-15 8.921526e-55 1.148619e-135 5.984217e-252 0.000000e+00 0.000000e+00 0.000000e+00 
1.165575e+04 2.995392e-01 7.004608e-01 1.758065e-15 7.857143e-56 7.580645e-138 1.191244e-255 0.000000e+00 0.000000e+00 0.000000e+00 
1.180634e+04 3.710074e-01 6.289926e-01 8.034398e-16 9.705160e-57 8.697789e-140 5.307125e-259 0.000000e+00 0.000000e+00 0.000000e+00 
1.190922e+04 4.219178e-01 5.780822e-01 4.273973e-16 1.663014e-57 1.791781e-141 5.863014e-262 0.000000e+00 0.000000e+00 0.000000e+00 
