#NTIMES: 200
#NSTAGES: 10
#TIMES[d]: 1.3135 1.3409 1.3688 1.3973 1.4263 1.4560 1.4863 1.5173 1.5488 1.5811 1.6140 1.6476 1.6819 1.7169 1.7526 1.7891 1.8263 1.8643 1.9031 1.9427 1.9831 2.0244 2.0665 2.1096 2.1535 2.1983 2.2440 2.2907 2.3384 2.3871 2.4368 2.4875 2.5392 2.5921 2.6460 2.7011 2.7573 2.8147 2.8733 2.9331 2.9941 3.0564 3.1200 3.1850 3.2513 3.3189 3.3880 3.4585 3.5305 3.6040 3.6790 3.7555 3.8337 3.9135 3.9949 4.0781 4.1629 4.2496 4.3380 4.4283 4.5205 4.6145 4.7106 4.8086 4.9087 5.0109 5.1151 5.2216 5.3303 5.4412 5.5544 5.6700 5.7880 5.9085 6.0315 6.1570 6.2851 6.4159 6.5495 6.6858 6.8249 6.9670 7.1120 7.2600 7.4111 7.5653 7.7228 7.8835 8.0476 8.2150 8.3860 8.5605 8.7387 8.9206 9.1062 9.2957 9.4892 9.6867 9.8883 10.0941 10.3042 10.5186 10.7375 10.9610 11.1891 11.4220 11.6597 11.9023 12.1501 12.4029 12.6611 12.9246 13.1935 13.4681 13.7484 14.0346 14.3266 14.6248 14.9292 15.2399 15.5570 15.8808 16.2113 16.5487 16.8931 17.2447 17.6036 17.9700 18.3440 18.7257 19.1155 19.5133 19.9194 20.3340 20.7571 21.1891 21.6301 22.0803 22.5398 23.0089 23.4878 23.9766 24.4756 24.9850 25.5050 26.0358 26.5776 27.1308 27.6954 28.2718 28.8602 29.4608 30.0740 30.6999 31.3388 31.9910 32.6568 33.3365 34.0302 34.7385 35.4615 36.1995 36.9529 37.7219 38.5070 39.3084 40.1265 40.9616 41.8141 42.6843 43.5726 44.4795 45.4052 46.3501 47.3148 48.2995 49.3047 50.3308 51.3783 52.4476 53.5391 54.6534 55.7908 56.9519 58.1372 59.3472 60.5823 61.8431 63.1302 64.4440 65.7853 67.1544 68.5520 69.9787 71.4351 72.9218 74.4394 75.9886 77.5701 79.1845
#
#TIME: 1.3135
#NVEL: 115
#vel_mid[km/s] sc0 sc1 sc2 sc3 sc4 sc5 sc6 sc7 sc8 sc9
6.0522e+03 3.3571e-17 1.4186e-08 1.5290e-02 9.8471e-01 6.6058e-15 7.0739e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4323e+03 3.6490e-16 1.3139e-07 6.6375e-02 9.3363e-01 5.5268e-17 1.5721e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8362e+03 3.8507e-15 1.1168e-06 2.5265e-01 7.4735e-01 3.8484e-19 2.8026e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.2654e+03 2.8586e-14 6.4321e-06 6.2825e-01 3.7174e-01 1.4949e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.7216e+03 1.2981e-13 2.2206e-05 9.0166e-01 9.8320e-02 2.3713e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.2065e+03 5.0543e-13 6.4262e-05 9.8419e-01 1.5750e-02 1.0569e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.7177e+03 2.4660e-12 2.1409e-04 9.9827e-01 1.5111e-03 7.1841e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.2147e+03 1.8269e-11 9.0827e-04 9.9900e-01 9.3411e-05 1.0291e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.6291e+03 1.4779e-10 4.0726e-03 9.9592e-01 4.9172e-06 7.3456e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.9539e+03 9.8332e-10 1.6500e-02 9.8350e-01 2.6616e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0246e+04 6.8750e-09 6.7481e-02 9.3252e-01 1.2373e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0542e+04 4.9936e-08 2.6054e-01 7.3946e-01 3.9214e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0840e+04 1.9631e-07 5.8881e-01 4.1119e-01 1.2082e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1119e+04 4.5678e-07 8.3228e-01 1.6772e-01 3.7665e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1356e+04 8.7775e-07 9.3932e-01 6.0677e-02 1.4626e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1540e+04 1.6851e-06 9.7873e-01 2.1273e-02 7.2173e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1677e+04 2.9534e-06 9.9196e-01 8.0408e-03 4.5479e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1784e+04 4.2934e-06 9.9604e-01 3.9604e-03 5.8411e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1876e+04 5.7605e-06 9.9787e-01 2.1226e-03 9.0222e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1964e+04 7.6038e-06 9.9892e-01 1.0744e-03 1.0846e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 7.9668e-06 9.9927e-01 7.2389e-04 2.5611e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 8.2665e-06 9.9947e-01 5.2194e-04 7.7103e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 9.5197e-06 9.9969e-01 3.0088e-04 1.1815e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 1.0574e-05 9.9982e-01 1.6849e-04 1.5053e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 1.2296e-05 9.9990e-01 8.7575e-05 1.5581e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 1.3412e-05 9.9993e-01 5.3239e-05 2.6244e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 1.6062e-05 9.9996e-01 2.7039e-05 2.6069e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 1.6013e-05 9.9996e-01 1.9794e-05 7.6194e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 1.7381e-05 9.9997e-01 1.2965e-05 1.6925e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 1.8776e-05 9.9997e-01 8.8366e-06 4.3507e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 1.8669e-05 9.9997e-01 6.5954e-06 1.3602e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 1.8507e-05 9.9998e-01 4.7981e-06 3.8184e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 1.8129e-05 9.9998e-01 3.7544e-06 1.3947e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 1.7223e-05 9.9998e-01 3.1159e-06 6.0507e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 1.7384e-05 9.9998e-01 2.1371e-06 1.3907e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 1.4651e-05 9.9998e-01 1.8972e-06 6.2248e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 1.4905e-05 9.9998e-01 1.1470e-06 8.8078e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 1.6126e-05 9.9998e-01 5.5300e-07 5.7314e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 1.6309e-05 9.9998e-01 1.9369e-07 9.1940e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 1.1710e-05 9.9999e-01 9.5190e-08 2.8724e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 5.6283e-06 9.9999e-01 1.3358e-07 2.6087e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 3.6212e-06 1.0000e+00 1.2988e-07 9.8071e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 2.0015e-06 1.0000e+00 2.2514e-07 2.7086e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 2.5150e-06 1.0000e+00 7.6669e-08 5.9183e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 3.8891e-06 1.0000e+00 1.6066e-08 2.8329e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 1.4862e-06 1.0000e+00 5.3555e-08 5.0670e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 3.8282e-06 1.0000e+00 5.6730e-09 4.4221e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 9.0459e-06 9.9999e-01 7.6275e-10 8.4078e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 2.0412e-06 1.0000e+00 8.8962e-09 7.6494e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 1.3815e-05 9.9999e-01 1.3635e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 7.8257e-06 9.9999e-01 2.6502e-10 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 9.2873e-06 9.9999e-01 1.2413e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 4.4987e-06 1.0000e+00 3.4734e-10 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 3.4302e-06 1.0000e+00 4.0123e-10 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 4.0424e-06 1.0000e+00 2.0025e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 1.7989e-06 1.0000e+00 6.5994e-10 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 2.8235e-06 1.0000e+00 1.9165e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 1.2970e-06 1.0000e+00 5.9334e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 1.7585e-06 1.0000e+00 2.2971e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 1.7598e-06 1.0000e+00 1.5934e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 1.8926e-06 1.0000e+00 9.6155e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 2.0916e-06 1.0000e+00 5.5132e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 1.3444e-06 1.0000e+00 9.0355e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 1.5652e-06 1.0000e+00 4.7098e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 9.0909e-07 1.0000e+00 9.4208e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 3.9382e-07 1.0000e+00 3.2871e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 7.6882e-07 1.0000e+00 6.4819e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 6.3738e-07 1.0000e+00 6.6043e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 5.1239e-07 1.0000e+00 7.2062e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 5.4864e-07 1.0000e+00 4.5753e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 1.0614e-06 1.0000e+00 9.3804e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 2.3930e-06 1.0000e+00 1.4072e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 2.3537e-06 1.0000e+00 1.1017e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 2.5537e-06 1.0000e+00 7.2659e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 8.9347e-07 1.0000e+00 4.6247e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 9.0630e-08 1.0000e+00 3.3626e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 4.2137e-07 1.0000e+00 1.7136e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 2.1354e-06 1.0000e+00 6.9431e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 1.0648e-06 1.0000e+00 2.7315e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 1.3726e-06 1.0000e+00 1.6423e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 5.1440e-07 1.0000e+00 4.8556e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 10.3042
#NVEL: 115
#vel_mid[km/s] sc0 sc1 sc2 sc3 sc4 sc5 sc6 sc7 sc8 sc9
4.2577e+02 1.6299e-25 4.4505e-15 2.1909e-06 9.9999e-01 3.3413e-06 1.1661e-16 1.4833e-32 0.0000e+00 0.0000e+00 0.0000e+00
8.5779e+02 3.1235e-20 1.1685e-11 9.4727e-05 9.9990e-01 2.8215e-07 1.3515e-18 3.8963e-35 0.0000e+00 0.0000e+00 0.0000e+00
8.7843e+02 1.9954e-20 7.9533e-12 7.3263e-05 9.9993e-01 5.9243e-07 7.1464e-18 6.2609e-34 0.0000e+00 0.0000e+00 0.0000e+00
9.1772e+02 1.2781e-20 5.4269e-12 5.6674e-05 9.9994e-01 1.2480e-06 3.8089e-17 1.0202e-32 0.0000e+00 0.0000e+00 0.0000e+00
9.7304e+02 7.5394e-21 3.4526e-12 4.1743e-05 9.9996e-01 3.0457e-06 2.8261e-16 2.8892e-31 0.0000e+00 0.0000e+00 0.0000e+00
1.0350e+03 4.3254e-21 2.1421e-12 3.0109e-05 9.9996e-01 8.0069e-06 2.4826e-15 1.0872e-29 0.0000e+00 0.0000e+00 0.0000e+00
1.1000e+03 2.4582e-21 1.3166e-12 2.1474e-05 9.9996e-01 2.2108e-05 2.4400e-14 4.9481e-28 0.0000e+00 0.0000e+00 0.0000e+00
1.1690e+03 1.3601e-21 7.8988e-13 1.4973e-05 9.9992e-01 6.6540e-05 2.9181e-13 3.1362e-26 8.4078e-45 0.0000e+00 0.0000e+00
1.2425e+03 7.4061e-22 4.6548e-13 1.0210e-05 9.9977e-01 2.2166e-04 4.4037e-12 2.9496e-24 7.9384e-42 0.0000e+00 0.0000e+00
1.3205e+03 4.2146e-22 2.8244e-13 7.0034e-06 9.9923e-01 7.6550e-04 7.2584e-11 3.2460e-22 9.1262e-39 0.0000e+00 0.0000e+00
1.4033e+03 2.2896e-22 1.6657e-13 4.6998e-06 9.9722e-01 2.7762e-03 1.3355e-09 4.2893e-20 1.3730e-35 0.0000e+00 0.0000e+00
1.4915e+03 1.1479e-22 9.3850e-14 3.0751e-06 9.8995e-01 1.0052e-02 2.4456e-08 5.5879e-18 1.9955e-32 0.0000e+00 0.0000e+00
1.5852e+03 5.4531e-23 5.1486e-14 1.9845e-06 9.6651e-01 3.3491e-02 3.7631e-07 5.4484e-16 1.8670e-29 0.0000e+00 0.0000e+00
1.6847e+03 2.3577e-23 2.6227e-14 1.1999e-06 8.9349e-01 1.0650e-01 5.5597e-06 5.1254e-14 1.6870e-26 4.1759e-43 0.0000e+00
1.7904e+03 8.4298e-24 1.1255e-14 6.1604e-07 7.0773e-01 2.9220e-01 7.1221e-05 4.1967e-12 1.3270e-23 4.4085e-39 0.0000e+00
1.9028e+03 2.1113e-24 3.4423e-15 2.2709e-07 4.0665e-01 5.9266e-01 6.8847e-04 2.6545e-10 8.2663e-21 3.7976e-35 0.0000e+00
2.0223e+03 4.3453e-25 8.4053e-16 6.4427e-08 1.7177e-01 8.2402e-01 4.2093e-03 9.7007e-09 2.6770e-18 1.5163e-31 0.0000e+00
2.1493e+03 8.9429e-26 2.0100e-16 1.7464e-08 6.5854e-02 9.1653e-01 1.7621e-02 2.0166e-07 3.9356e-16 2.1275e-28 1.3312e-43
2.2843e+03 2.4120e-26 6.1209e-17 5.8723e-09 2.8954e-02 9.2151e-01 4.9538e-02 1.9656e-06 1.7476e-14 5.4359e-26 2.4313e-40
2.4277e+03 8.8134e-27 2.4747e-17 2.5842e-09 1.5544e-02 8.8647e-01 9.7974e-02 9.2633e-06 2.3651e-13 2.4812e-24 4.3445e-38
2.5802e+03 5.1009e-27 1.5290e-17 1.6917e-09 1.1337e-02 8.5560e-01 1.3305e-01 1.8905e-05 7.8833e-13 1.4516e-23 4.7658e-37
2.7422e+03 5.2772e-27 1.6186e-17 1.8388e-09 1.2367e-02 8.6608e-01 1.2153e-01 1.5123e-05 5.3172e-13 7.9890e-24 2.0769e-37
2.9144e+03 1.1450e-26 3.4071e-17 3.8218e-09 2.2482e-02 9.1331e-01 6.4203e-02 3.4189e-06 4.2154e-14 1.8705e-25 1.2254e-39
3.0973e+03 5.6833e-26 1.5590e-16 1.6673e-08 7.2100e-02 9.1320e-01 1.4697e-02 1.2880e-07 1.7183e-16 5.7656e-29 2.1019e-44
3.2918e+03 4.2829e-25 1.0774e-15 1.0965e-07 3.0405e-01 6.9468e-01 1.2708e-03 7.7533e-10 3.8440e-20 2.8259e-34 0.0000e+00
3.4986e+03 2.6784e-24 5.5851e-15 4.7893e-07 7.4251e-01 2.5745e-01 4.4239e-05 1.5287e-12 2.2329e-24 2.8151e-40 0.0000e+00
3.7182e+03 1.8125e-23 2.5352e-14 1.4418e-06 9.6369e-01 3.6305e-02 4.0674e-07 5.3631e-16 1.4865e-29 0.0000e+00 0.0000e+00
3.9517e+03 2.2462e-22 1.9685e-13 6.2161e-06 9.9942e-01 5.7024e-04 3.4494e-11 8.3772e-23 1.0322e-39 0.0000e+00 0.0000e+00
4.1999e+03 1.1661e-21 1.0083e-12 2.2804e-05 9.9997e-01 5.1503e-06 7.8445e-16 1.2765e-30 0.0000e+00 0.0000e+00 0.0000e+00
4.4636e+03 2.9877e-21 2.7219e-12 4.9466e-05 9.9995e-01 2.9741e-07 1.2003e-18 2.3135e-35 0.0000e+00 0.0000e+00 0.0000e+00
4.7438e+03 1.0465e-20 8.5950e-12 1.0941e-04 9.9989e-01 2.4769e-08 4.4153e-21 1.9534e-39 0.0000e+00 0.0000e+00 0.0000e+00
5.0416e+03 5.2728e-20 3.6746e-11 2.8920e-04 9.9971e-01 1.3380e-09 6.2122e-24 3.3631e-44 0.0000e+00 0.0000e+00 0.0000e+00
5.3582e+03 3.8485e-19 2.2475e-10 9.6761e-04 9.9903e-01 3.4402e-11 1.6398e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6947e+03 3.7716e-18 1.8789e-09 4.0087e-03 9.9599e-01 4.1842e-13 7.9644e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0522e+03 3.9540e-17 1.7268e-08 1.7742e-02 9.8226e-01 3.6733e-15 1.8647e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4323e+03 4.5860e-16 1.6798e-07 7.8937e-02 9.2106e-01 2.7921e-17 3.3955e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8362e+03 4.9063e-15 1.4329e-06 2.9601e-01 7.0398e-01 1.7038e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.2654e+03 3.3139e-14 7.5177e-06 6.7513e-01 3.2487e-01 6.3344e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.7216e+03 1.4347e-13 2.4702e-05 9.1920e-01 8.0780e-02 9.1466e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.2065e+03 5.6132e-13 7.1376e-05 9.8757e-01 1.2357e-02 3.5384e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.7177e+03 2.8366e-12 2.4239e-04 9.9862e-01 1.1382e-03 2.0892e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.2147e+03 2.3087e-11 1.0952e-03 9.9884e-01 6.2321e-05 1.8565e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.6291e+03 1.8958e-10 4.9767e-03 9.9502e-01 3.1416e-06 1.0860e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.9539e+03 1.3384e-09 2.1031e-02 9.7897e-01 1.5306e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0246e+04 9.9264e-09 8.8390e-02 9.1161e-01 6.4717e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0542e+04 6.5093e-08 3.1379e-01 6.8621e-01 2.0429e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0840e+04 2.3334e-07 6.4904e-01 3.5096e-01 5.7973e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1119e+04 5.1048e-07 8.6268e-01 1.3732e-01 1.8244e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1356e+04 9.6907e-07 9.5180e-01 4.8197e-02 6.8372e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1540e+04 1.8180e-06 9.8266e-01 1.7342e-02 3.7210e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1677e+04 3.0231e-06 9.9276e-01 7.2336e-03 3.1498e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1784e+04 4.4845e-06 9.9658e-01 3.4185e-03 3.5829e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1876e+04 6.1658e-06 9.9825e-01 1.7430e-03 4.7772e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1964e+04 7.7162e-06 9.9901e-01 9.8213e-04 7.8740e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 8.2473e-06 9.9936e-01 6.3596e-04 1.6535e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 8.6132e-06 9.9954e-01 4.5284e-04 4.7972e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 9.8003e-06 9.9972e-01 2.6764e-04 7.9132e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 1.1442e-05 9.9985e-01 1.3597e-04 7.5740e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 1.2796e-05 9.9991e-01 7.6446e-05 9.8835e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 1.4240e-05 9.9994e-01 4.4747e-05 1.4905e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 1.5274e-05 9.9996e-01 2.8160e-05 2.7755e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 1.6050e-05 9.9997e-01 1.8624e-05 6.0239e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 1.7316e-05 9.9997e-01 1.2345e-05 1.3856e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 2.0001e-05 9.9997e-01 7.3984e-06 2.4437e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
