#NTIMES: 145 
#NSTAGES: 7 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] sc0 sc1 sc2 sc3 sc4 sc5 sc6 
6666.30 4.48e-28 6.20e-20 6.77e-12 8.71e-05 2.66e-01 7.27e-01 7.05e-03 
7073.50 9.93e-28 1.36e-19 1.46e-11 1.76e-04 3.62e-01 6.34e-01 3.51e-03 
7505.58 2.25e-27 3.27e-19 3.55e-11 3.92e-04 4.97e-01 5.01e-01 1.36e-03 
7964.05 7.87e-27 1.17e-18 1.23e-10 1.13e-03 6.97e-01 3.02e-01 2.80e-04 
8450.53 4.20e-26 5.97e-18 5.75e-10 3.96e-03 8.85e-01 1.11e-01 2.21e-05 
8966.72 2.26e-25 3.10e-17 2.66e-09 1.31e-02 9.53e-01 3.39e-02 1.34e-06 
9514.44 2.30e-24 2.89e-16 2.05e-08 6.25e-02 9.32e-01 5.32e-03 1.99e-08 
10095.62 5.16e-23 5.62e-15 2.91e-07 4.10e-01 5.89e-01 1.90e-04 2.75e-11 
10712.30 5.96e-22 5.33e-14 1.82e-06 9.39e-01 6.07e-02 3.85e-07 4.60e-16 
11366.65 4.85e-21 3.57e-13 7.02e-06 9.99e-01 9.73e-04 2.82e-11 6.42e-23 
12061.10 7.08e-20 4.47e-12 4.37e-05 1.00e+00 2.66e-06 4.34e-17 2.58e-28 
12793.43 1.99e-18 1.02e-10 4.21e-04 1.00e+00 3.12e-09 1.13e-23 1.07e-29 
13528.61 1.36e-16 4.86e-09 6.21e-03 9.94e-01 9.64e-13 9.91e-30 5.14e-31 
14194.74 7.06e-15 1.87e-07 7.76e-02 9.22e-01 1.97e-16 6.36e-31 3.91e-32 
14757.77 1.73e-13 3.17e-06 4.62e-01 5.38e-01 4.64e-20 2.53e-32 1.59e-32 
15240.48 1.47e-12 1.66e-05 8.64e-01 1.36e-01 3.19e-23 1.63e-32 1.05e-32 
15646.99 8.91e-12 5.41e-05 9.75e-01 2.46e-02 3.58e-25 1.03e-32 6.74e-33 
15960.30 6.75e-11 1.87e-04 9.97e-01 2.98e-03 6.06e-26 6.47e-33 4.28e-33 
16187.41 2.86e-10 4.63e-04 9.98e-01 1.29e-03 6.66e-26 5.64e-33 3.78e-33 
16354.17 8.25e-10 9.42e-04 9.98e-01 1.01e-03 5.53e-25 5.80e-33 3.92e-33 
16484.18 1.26e-09 1.29e-03 9.99e-01 2.75e-05 4.16e-26 6.86e-33 4.68e-33 
16593.12 1.83e-09 1.73e-03 9.98e-01 2.80e-05 1.25e-25 8.67e-33 5.95e-33 
16691.99 2.77e-09 2.49e-03 9.98e-01 4.94e-06 4.45e-26 1.06e-32 7.30e-33 
16788.59 3.44e-09 2.86e-03 9.97e-01 3.98e-06 5.44e-26 1.22e-32 8.52e-33 
16888.37 4.63e-09 3.66e-03 9.96e-01 2.93e-06 1.36e-25 1.40e-32 9.73e-33 
16998.79 6.45e-09 4.81e-03 9.95e-01 1.00e-06 6.39e-26 1.59e-32 1.11e-32 
17146.37 1.23e-08 7.53e-03 9.92e-01 3.05e-07 5.59e-26 1.79e-32 1.26e-32 
17415.23 3.28e-08 1.61e-02 9.84e-01 5.87e-08 6.37e-26 1.96e-32 1.40e-32 
17888.12 1.38e-07 4.30e-02 9.57e-01 7.66e-09 1.09e-25 1.93e-32 1.39e-32 
18532.37 6.16e-07 1.38e-01 8.62e-01 2.34e-10 7.50e-26 1.55e-32 1.15e-32 
19260.76 1.89e-06 3.20e-01 6.80e-01 1.15e-11 1.21e-25 1.31e-32 9.86e-33 
20034.10 4.92e-06 6.07e-01 3.93e-01 4.09e-13 6.90e-26 1.30e-32 9.87e-33 
20838.00 6.14e-06 7.48e-01 2.52e-01 4.01e-14 1.55e-25 1.43e-32 1.10e-32 
21647.97 7.72e-06 8.62e-01 1.38e-01 3.14e-15 1.36e-25 1.61e-32 1.25e-32 
22447.94 8.47e-06 9.28e-01 7.19e-02 2.49e-16 2.58e-25 1.94e-32 1.52e-32 
23245.88 1.50e-05 9.61e-01 3.87e-02 2.91e-17 2.30e-25 1.96e-32 1.55e-32 
24052.47 1.34e-05 9.81e-01 1.88e-02 2.05e-18 8.43e-26 1.40e-32 1.12e-32 
24867.72 1.35e-05 9.89e-01 1.11e-02 2.95e-19 1.90e-25 9.36e-33 7.52e-33 
25698.86 1.79e-05 9.93e-01 6.89e-03 5.63e-20 3.67e-25 7.11e-33 5.75e-33 
26587.16 2.18e-05 9.96e-01 3.54e-03 6.68e-21 7.33e-25 6.59e-33 5.36e-33 
27637.54 2.93e-05 9.98e-01 2.02e-03 4.89e-22 5.09e-25 7.85e-33 6.44e-33 
28986.97 3.07e-05 9.99e-01 1.14e-03 7.30e-23 1.09e-24 1.38e-32 1.14e-32 
#TIME: 4.49 
#NVEL: 67 
#vel_mid[km/s] sc0 sc1 sc2 sc3 sc4 sc5 sc6 
440.10 6.30e-20 7.63e-13 5.11e-06 7.62e-01 2.38e-01 9.22e-05 5.36e-11 
999.11 2.58e-21 4.29e-14 4.75e-07 1.68e-01 8.29e-01 2.56e-03 1.78e-08 
1267.34 1.09e-22 2.24e-15 3.39e-08 2.45e-02 9.49e-01 2.62e-02 2.15e-06 
1514.05 1.09e-23 2.52e-16 4.61e-09 5.27e-03 8.68e-01 1.27e-01 7.73e-05 
1808.80 1.10e-24 3.03e-17 6.87e-10 1.21e-03 6.52e-01 3.46e-01 9.06e-04 
1919.29 1.56e-25 4.50e-18 1.15e-10 2.92e-04 3.80e-01 6.14e-01 5.68e-03 
2160.92 1.71e-26 5.96e-19 1.85e-11 6.69e-05 2.03e-01 7.78e-01 1.92e-02 
2292.92 1.10e-27 4.06e-20 1.51e-12 9.97e-06 7.73e-02 8.52e-01 7.02e-02 
2432.98 3.57e-28 1.50e-20 6.31e-13 4.86e-06 5.44e-02 8.47e-01 9.86e-02 
2581.60 1.65e-28 7.74e-21 3.57e-13 3.00e-06 4.19e-02 8.31e-01 1.27e-01 
2739.29 1.15e-28 5.75e-21 2.82e-13 2.55e-06 4.02e-02 8.35e-01 1.24e-01 
2906.62 6.48e-29 3.63e-21 1.94e-13 1.87e-06 3.40e-02 8.21e-01 1.45e-01 
3084.17 4.48e-29 2.77e-21 1.60e-13 1.65e-06 3.15e-02 8.16e-01 1.53e-01 
3272.56 2.97e-29 2.06e-21 1.32e-13 1.52e-06 3.06e-02 8.17e-01 1.52e-01 
3472.46 2.35e-29 2.04e-21 1.42e-13 1.76e-06 3.33e-02 8.30e-01 1.37e-01 
3684.57 1.71e-29 2.07e-21 1.59e-13 2.12e-06 3.70e-02 8.42e-01 1.20e-01 
3909.64 1.03e-29 1.90e-21 1.66e-13 2.47e-06 3.97e-02 8.52e-01 1.08e-01 
4148.46 1.27e-29 2.35e-21 2.16e-13 3.32e-06 4.59e-02 8.63e-01 9.10e-02 
4401.86 4.70e-29 4.78e-21 4.16e-13 5.84e-06 6.20e-02 8.73e-01 6.54e-02 
4670.75 8.96e-29 8.97e-21 7.66e-13 9.98e-06 8.32e-02 8.71e-01 4.62e-02 
4956.05 1.02e-28 1.10e-20 1.01e-12 1.37e-05 1.01e-01 8.64e-01 3.49e-02 
5258.79 9.06e-29 1.09e-20 1.11e-12 1.59e-05 1.10e-01 8.59e-01 3.07e-02 
5580.02 1.28e-28 1.64e-20 1.73e-12 2.45e-05 1.40e-01 8.39e-01 2.17e-02 
5920.87 1.93e-28 2.55e-20 2.76e-12 3.88e-05 1.80e-01 8.05e-01 1.43e-02 
6282.54 2.85e-28 3.94e-20 4.40e-12 6.07e-05 2.24e-01 7.66e-01 9.71e-03 
6666.30 5.54e-28 7.69e-20 8.56e-12 1.13e-04 3.06e-01 6.89e-01 5.22e-03 
7073.50 1.25e-27 1.76e-19 1.92e-11 2.31e-04 4.10e-01 5.87e-01 2.51e-03 
7505.58 2.87e-27 4.36e-19 4.86e-11 5.25e-04 5.56e-01 4.43e-01 8.93e-04 
7964.05 1.03e-26 1.58e-18 1.71e-10 1.51e-03 7.51e-01 2.47e-01 1.62e-04 
8450.53 5.28e-26 7.81e-18 7.66e-10 5.08e-03 9.08e-01 8.71e-02 1.20e-05 
8966.72 2.98e-25 4.18e-17 3.62e-09 1.71e-02 9.58e-01 2.45e-02 6.63e-07 
9514.44 3.05e-24 3.99e-16 2.86e-08 8.13e-02 9.15e-01 3.74e-03 8.95e-09 
10095.62 6.54e-23 7.20e-15 3.71e-07 4.89e-01 5.11e-01 1.09e-04 7.75e-12 
10712.30 6.65e-22 6.03e-14 2.03e-06 9.57e-01 4.25e-02 1.66e-07 1.16e-16 
11366.65 5.48e-21 4.11e-13 7.86e-06 9.99e-01 6.08e-04 9.88e-12 1.22e-23 
12061.10 8.11e-20 5.24e-12 4.97e-05 1.00e+00 1.57e-06 1.25e-17 2.13e-28 
12793.43 2.36e-18 1.23e-10 4.88e-04 1.00e+00 1.93e-09 3.87e-24 1.01e-29 
13528.61 1.64e-16 5.92e-09 7.27e-03 9.93e-01 6.16e-13 9.64e-30 5.14e-31 
14194.74 8.27e-15 2.23e-07 8.80e-02 9.12e-01 6.23e-17 1.79e-31 2.53e-32 
14757.77 1.84e-13 3.45e-06 4.88e-01 5.12e-01 2.64e-20 2.68e-32 1.69e-32 
15240.48 1.51e-12 1.73e-05 8.80e-01 1.20e-01 1.33e-23 1.73e-32 1.11e-32 
15646.99 9.20e-12 5.60e-05 9.77e-01 2.26e-02 3.17e-25 1.10e-32 7.16e-33 
15960.30 7.00e-11 1.93e-04 9.97e-01 2.46e-03 8.50e-26 6.87e-33 4.56e-33 
16187.41 2.73e-10 4.59e-04 9.99e-01 8.11e-04 3.86e-26 6.00e-33 4.02e-33 
16354.17 8.11e-10 9.41e-04 9.99e-01 5.65e-05 2.66e-27 6.15e-33 4.17e-33 
16484.18 1.40e-09 1.41e-03 9.99e-01 2.48e-05 4.79e-26 7.29e-33 4.97e-33 
16593.12 2.11e-09 2.00e-03 9.98e-01 1.22e-05 3.03e-26 9.24e-33 6.33e-33 
16691.99 2.58e-09 2.31e-03 9.98e-01 7.05e-06 1.23e-25 1.12e-32 7.76e-33 
16788.59 4.45e-09 3.54e-03 9.96e-01 3.30e-06 7.95e-26 1.30e-32 9.05e-33 
16888.37 4.92e-09 3.97e-03 9.96e-01 2.19e-06 8.36e-26 1.48e-32 1.03e-32 
16998.79 5.96e-09 4.47e-03 9.96e-01 1.54e-06 1.88e-25 1.69e-32 1.18e-32 
17146.37 1.55e-08 9.06e-03 9.91e-01 2.51e-07 1.04e-25 1.90e-32 1.34e-32 
17415.23 3.18e-08 1.56e-02 9.84e-01 7.58e-08 1.64e-25 2.09e-32 1.49e-32 
17888.12 1.23e-07 4.13e-02 9.59e-01 9.64e-09 1.48e-25 2.05e-32 1.48e-32 
18532.37 6.04e-07 1.31e-01 8.69e-01 2.05e-10 7.30e-26 1.65e-32 1.22e-32 
19260.76 1.82e-06 3.02e-01 6.98e-01 1.07e-11 7.29e-26 1.40e-32 1.05e-32 
20034.10 4.27e-06 5.74e-01 4.26e-01 5.70e-13 1.34e-25 1.38e-32 1.05e-32 
20838.00 4.34e-06 6.94e-01 3.06e-01 5.88e-14 2.08e-25 1.52e-32 1.17e-32 
21647.97 6.87e-06 8.39e-01 1.61e-01 4.74e-15 2.64e-25 1.71e-32 1.33e-32 
22447.94 9.40e-06 9.24e-01 7.57e-02 3.31e-16 3.16e-25 2.06e-32 1.62e-32 
23245.88 1.72e-05 9.61e-01 3.90e-02 2.84e-17 2.63e-25 2.08e-32 1.65e-32 
24052.47 1.14e-05 9.27e-01 7.26e-02 1.10e-17 8.89e-25 1.49e-32 1.19e-32 
24867.72 1.25e-05 9.88e-01 1.24e-02 4.52e-19 2.17e-25 9.96e-33 7.99e-33 
25698.86 1.20e-05 9.92e-01 7.68e-03 7.46e-20 1.65e-25 7.56e-33 6.11e-33 
26587.16 1.90e-05 9.96e-01 3.98e-03 6.24e-21 1.29e-25 7.02e-33 5.70e-33 
27637.54 2.36e-05 9.98e-01 1.96e-03 4.17e-22 1.84e-25 8.36e-33 6.85e-33 
28986.97 2.82e-05 9.99e-01 1.16e-03 5.04e-23 4.87e-25 1.47e-32 1.22e-32 
#TIME: 4.58 
#NVEL: 67 
#vel_mid[km/s] sc0 sc1 sc2 sc3 sc4 sc5 sc6 
440.10 3.24e-20 4.47e-13 3.46e-06 6.45e-01 3.55e-01 1.90e-04 1.36e-10 
999.11 1.61e-21 2.95e-14 3.57e-07 1.39e-01 8.57e-01 3.94e-03 4.09e-08 
1267.34 8.02e-23 1.80e-15 2.92e-08 2.20e-02 9.44e-01 3.43e-02 4.63e-06 
1514.05 9.09e-24 2.22e-16 4.26e-09 5.05e-03 8.54e-01 1.41e-01 1.01e-04 
1808.80 1.03e-24 2.95e-17 6.94e-10 1.25e-03 6.52e-01 3.46e-01 9.05e-04 
1919.29 1.41e-25 4.31e-18 1.14e-10 2.89e-04 3.59e-01 6.34e-01 6.90e-03 
2160.92 1.93e-26 6.93e-19 2.21e-11 8.07e-05 2.21e-01 7.62e-01 1.66e-02 
2292.92 1.14e-27 4.44e-20 1.70e-12 1.12e-05 7.97e-02 8.51e-01 6.88e-02 
2432.98 4.05e-28 1.84e-20 8.01e-13 5.98e-06 5.83e-02 8.47e-01 9.43e-02 
2581.60 1.90e-28 9.21e-21 4.36e-13 3.71e-06 4.70e-02 8.40e-01 1.13e-01 
2739.29 1.25e-28 6.56e-21 3.32e-13 2.97e-06 4.22e-02 8.34e-01 1.24e-01 
2906.62 8.23e-29 4.65e-21 2.52e-13 2.44e-06 3.90e-02 8.33e-01 1.28e-01 
3084.17 5.64e-29 3.53e-21 2.10e-13 2.21e-06 3.77e-02 8.34e-01 1.28e-01 
3272.56 3.71e-29 2.65e-21 1.74e-13 2.01e-06 3.58e-02 8.32e-01 1.32e-01 
3472.46 3.24e-29 2.64e-21 1.89e-13 2.34e-06 3.92e-02 8.43e-01 1.18e-01 
3684.57 2.54e-29 2.65e-21 2.08e-13 2.78e-06 4.30e-02 8.53e-01 1.04e-01 
3909.64 1.40e-29 2.48e-21 2.21e-13 3.30e-06 4.66e-02 8.62e-01 9.18e-02 
4148.46 1.99e-29 3.11e-21 2.95e-13 4.49e-06 5.42e-02 8.70e-01 7.59e-02 
4401.86 5.81e-29 6.14e-21 5.52e-13 7.70e-06 7.20e-02 8.73e-01 5.46e-02 
4670.75 1.12e-28 1.14e-20 1.00e-12 1.32e-05 9.76e-02 8.65e-01 3.73e-02 
4956.05 1.23e-28 1.36e-20 1.28e-12 1.75e-05 1.14e-01 8.56e-01 2.96e-02 
5258.79 1.14e-28 1.43e-20 1.48e-12 2.13e-05 1.29e-01 8.47e-01 2.45e-02 
5580.02 1.66e-28 2.17e-20 2.34e-12 3.32e-05 1.65e-01 8.18e-01 1.66e-02 
5920.87 2.41e-28 3.28e-20 3.63e-12 5.08e-05 2.05e-01 7.83e-01 1.15e-02 
6282.54 3.62e-28 5.26e-20 6.05e-12 8.21e-05 2.60e-01 7.33e-01 7.38e-03 
6666.30 6.84e-28 9.90e-20 1.12e-11 1.46e-04 3.35e-01 6.60e-01 4.18e-03 
7073.50 1.56e-27 2.29e-19 2.56e-11 3.02e-04 4.53e-01 5.45e-01 1.87e-03 
7505.58 3.68e-27 5.68e-19 6.45e-11 6.91e-04 6.15e-01 3.84e-01 5.66e-04 
7964.05 1.35e-26 2.17e-18 2.39e-10 2.04e-03 8.04e-01 1.94e-01 8.68e-05 
8450.53 6.65e-26 1.00e-17 9.94e-10 6.43e-03 9.26e-01 6.71e-02 6.37e-06 
8966.72 3.86e-25 5.52e-17 4.81e-09 2.18e-02 9.60e-01 1.83e-02 3.28e-07 
9514.44 4.15e-24 5.50e-16 3.93e-08 1.06e-01 8.92e-01 2.46e-03 3.65e-09 
10095.62 7.93e-23 9.01e-15 4.63e-07 5.67e-01 4.33e-01 6.14e-05 2.62e-12 
10712.30 7.32e-22 6.78e-14 2.25e-06 9.70e-01 2.98e-02 6.34e-08 2.71e-17 
11366.65 6.14e-21 4.69e-13 8.71e-06 1.00e+00 3.92e-04 3.61e-12 2.21e-24 
12061.10 1.03e-19 6.82e-12 6.26e-05 1.00e+00 9.03e-07 1.15e-17 5.21e-28 
12793.43 2.80e-18 1.48e-10 5.66e-04 9.99e-01 1.15e-09 1.12e-24 8.00e-30 
13528.61 1.94e-16 7.16e-09 8.45e-03 9.92e-01 3.67e-13 8.31e-30 4.21e-31 
14194.74 1.06e-14 2.86e-07 1.06e-01 8.94e-01 3.06e-17 2.42e-31 2.69e-32 
14757.77 2.02e-13 3.81e-06 5.11e-01 4.89e-01 1.58e-20 2.84e-32 1.79e-32 
15240.48 1.49e-12 1.76e-05 8.85e-01 1.15e-01 8.58e-24 1.84e-32 1.18e-32 
15646.99 8.93e-12 5.65e-05 9.78e-01 2.16e-02 3.57e-25 1.16e-32 7.62e-33 
15960.30 7.34e-11 2.01e-04 9.96e-01 3.76e-03 1.73e-25 7.30e-33 4.84e-33 
16187.41 2.55e-10 4.47e-04 9.99e-01 4.01e-04 3.31e-26 6.37e-33 4.27e-33 
16354.17 8.56e-10 1.01e-03 9.99e-01 4.84e-05 4.47e-26 6.54e-33 4.44e-33 
16484.18 1.23e-09 1.29e-03 9.99e-01 2.40e-05 5.86e-26 7.75e-33 5.29e-33 
16593.12 1.56e-09 1.62e-03 9.98e-01 1.49e-05 9.69e-26 9.80e-33 6.73e-33 
16691.99 2.37e-09 2.25e-03 9.98e-01 7.79e-06 1.04e-25 1.20e-32 8.25e-33 
16788.59 3.70e-09 3.12e-03 9.97e-01 3.65e-06 1.24e-25 1.39e-32 9.63e-33 
16888.37 4.91e-09 3.96e-03 9.96e-01 1.31e-06 7.29e-26 1.58e-32 1.10e-32 
16998.79 7.71e-09 5.59e-03 9.94e-01 6.89e-07 5.94e-26 1.79e-32 1.26e-32 
17146.37 1.41e-08 8.54e-03 9.91e-01 2.57e-07 1.42e-25 2.02e-32 1.43e-32 
17415.23 3.05e-08 1.54e-02 9.85e-01 6.36e-08 1.25e-25 2.22e-32 1.58e-32 
17888.12 1.01e-07 3.68e-02 9.63e-01 5.60e-09 7.99e-26 2.18e-32 1.58e-32 
18532.37 5.60e-07 1.32e-01 8.68e-01 3.82e-10 1.84e-25 1.76e-32 1.30e-32 
19260.76 1.49e-06 2.81e-01 7.19e-01 5.62e-11 4.46e-25 1.49e-32 1.12e-32 
20034.10 2.83e-06 5.17e-01 4.83e-01 8.52e-13 1.79e-25 1.47e-32 1.12e-32 
20838.00 4.59e-06 6.36e-01 3.64e-01 6.01e-14 1.37e-25 1.62e-32 1.25e-32 
21647.97 6.25e-06 8.36e-01 1.64e-01 4.33e-15 1.79e-25 1.81e-32 1.41e-32 
22447.94 8.44e-06 9.12e-01 8.75e-02 4.21e-16 3.13e-25 2.19e-32 1.72e-32 
23245.88 1.07e-05 9.59e-01 4.14e-02 3.04e-17 2.97e-25 2.22e-32 1.76e-32 
24052.47 1.17e-05 9.78e-01 2.21e-02 3.77e-18 7.60e-26 1.59e-32 1.26e-32 
24867.72 1.16e-05 9.85e-01 1.49e-02 7.75e-19 3.08e-25 1.06e-32 8.50e-33 
25698.86 1.61e-05 9.93e-01 7.15e-03 5.93e-20 1.17e-25 8.05e-33 6.50e-33 
26587.16 2.68e-05 9.95e-01 5.44e-03 1.63e-20 4.79e-25 7.45e-33 6.06e-33 
27637.54 1.97e-05 9.97e-01 2.63e-03 9.14e-22 5.58e-25 8.88e-33 7.28e-33 
28986.97 2.08e-05 9.99e-01 1.37e-03 7.54e-23 1.08e-24 1.56e-32 1.29e-32 
#TIME: 4.68 
#NVEL: 67 
#vel_mid[km/s] sc0 sc1 sc2 sc3 sc4 sc5 sc6 
440.10 2.68e-20 3.26e-13 2.71e-06 6.06e-01 3.94e-01 3.54e-04 1.98e-10 
999.11 1.13e-21 2.18e-14 2.85e-07 1.23e-01 8.73e-01 4.16e-03 4.79e-08 
1267.34 6.56e-23 1.51e-15 2.58e-08 2.11e-02 9.46e-01 3.27e-02 3.71e-06 
1514.05 7.47e-24 1.93e-16 3.92e-09 4.91e-03 8.56e-01 1.39e-01 9.80e-05 
1808.80 9.44e-25 2.85e-17 7.02e-10 1.30e-03 6.60e-01 3.38e-01 8.65e-04 
1919.29 1.32e-25 4.18e-18 1.16e-10 3.13e-04 3.85e-01 6.09e-01 5.53e-03 
2160.92 2.19e-26 8.09e-19 2.65e-11 9.68e-05 2.37e-01 7.48e-01 1.45e-02 
2292.92 1.26e-27 5.04e-20 1.99e-12 1.35e-05 8.94e-02 8.53e-01 5.80e-02 
2432.98 5.06e-28 2.26e-20 9.98e-13 7.84e-06 7.00e-02 8.57e-01 7.27e-02 
2581.60 2.33e-28 1.17e-20 5.68e-13 4.83e-06 5.39e-02 8.48e-01 9.79e-02 
2739.29 1.40e-28 7.44e-21 3.87e-13 3.62e-06 4.81e-02 8.46e-01 1.06e-01 
2906.62 9.83e-29 5.66e-21 3.15e-13 3.09e-06 4.44e-02 8.42e-01 1.13e-01 
3084.17 6.94e-29 4.45e-21 2.70e-13 2.85e-06 4.33e-02 8.44e-01 1.13e-01 
3272.56 4.76e-29 3.47e-21 2.34e-13 2.72e-06 4.27e-02 8.47e-01 1.11e-01 
3472.46 4.11e-29 3.37e-21 2.48e-13 3.09e-06 4.59e-02 8.54e-01 1.00e-01 
3684.57 3.61e-29 3.50e-21 2.81e-13 3.76e-06 5.08e-02 8.62e-01 8.70e-02 
3909.64 2.15e-29 3.27e-21 3.00e-13 4.46e-06 5.51e-02 8.69e-01 7.62e-02 
4148.46 3.19e-29 4.20e-21 4.07e-13 6.19e-06 6.49e-02 8.74e-01 6.13e-02 
4401.86 7.39e-29 8.11e-21 7.50e-13 1.04e-05 8.56e-02 8.71e-01 4.37e-02 
4670.75 1.37e-28 1.44e-20 1.29e-12 1.70e-05 1.12e-01 8.57e-01 3.07e-02 
4956.05 1.48e-28 1.70e-20 1.66e-12 2.25e-05 1.31e-01 8.45e-01 2.43e-02 
5258.79 1.46e-28 1.90e-20 2.02e-12 2.88e-05 1.51e-01 8.30e-01 1.91e-02 
5580.02 2.05e-28 2.76e-20 3.04e-12 4.32e-05 1.89e-01 7.98e-01 1.32e-02 
5920.87 3.04e-28 4.29e-20 4.88e-12 6.76e-05 2.36e-01 7.55e-01 8.88e-03 
6282.54 4.56e-28 6.63e-20 7.75e-12 1.08e-04 3.00e-01 6.95e-01 5.36e-03 
6666.30 8.61e-28 1.28e-19 1.49e-11 1.92e-04 3.81e-01 6.15e-01 3.03e-03 
7073.50 2.00e-27 3.04e-19 3.48e-11 4.03e-04 5.08e-01 4.90e-01 1.27e-03 
7505.58 4.99e-27 7.95e-19 9.15e-11 9.29e-04 6.66e-01 3.33e-01 3.67e-04 
7964.05 1.74e-26 2.83e-18 3.16e-10 2.65e-03 8.46e-01 1.52e-01 4.53e-05 
8450.53 8.49e-26 1.33e-17 1.33e-09 8.23e-03 9.38e-01 5.37e-02 3.81e-06 
8966.72 4.95e-25 7.33e-17 6.45e-09 2.77e-02 9.58e-01 1.41e-02 1.86e-07 
9514.44 5.44e-24 7.42e-16 5.32e-08 1.35e-01 8.63e-01 1.71e-03 1.64e-09 
10095.62 9.59e-23 1.12e-14 5.72e-07 6.47e-01 3.53e-01 3.82e-05 1.16e-12 
10712.30 8.15e-22 7.72e-14 2.52e-06 9.80e-01 2.00e-02 8.39e-08 2.37e-17 
11366.65 7.19e-21 5.61e-13 1.01e-05 1.00e+00 2.33e-04 1.16e-12 2.56e-25 
12061.10 1.23e-19 8.29e-12 7.41e-05 1.00e+00 5.12e-07 1.07e-18 4.50e-29 
12793.43 3.37e-18 1.81e-10 6.59e-04 9.99e-01 6.80e-10 3.34e-25 7.29e-30 
13528.61 2.30e-16 8.62e-09 9.70e-03 9.90e-01 1.37e-13 4.60e-30 2.50e-31 
14194.74 1.29e-14 3.51e-07 1.23e-01 8.77e-01 1.64e-17 2.39e-31 2.86e-32 
14757.77 2.20e-13 4.21e-06 5.44e-01 4.56e-01 1.04e-20 3.02e-32 1.91e-32 
15240.48 1.53e-12 1.85e-05 9.05e-01 9.53e-02 4.91e-24 1.95e-32 1.26e-32 
15646.99 9.13e-12 5.84e-05 9.88e-01 1.23e-02 2.30e-25 1.24e-32 8.10e-33 
15960.30 7.01e-11 2.02e-04 9.96e-01 3.68e-03 1.22e-25 7.75e-33 5.15e-33 
16187.41 2.65e-10 4.74e-04 9.99e-01 2.38e-04 4.41e-26 6.76e-33 4.54e-33 
16354.17 8.30e-10 1.02e-03 9.99e-01 4.72e-05 5.65e-26 6.96e-33 4.72e-33 
16484.18 1.27e-09 1.39e-03 9.99e-01 2.21e-05 6.01e-26 8.22e-33 5.62e-33 
16593.12 1.59e-09 1.68e-03 9.98e-01 1.18e-05 6.79e-26 1.04e-32 7.16e-33 
16691.99 2.07e-09 2.09e-03 9.98e-01 7.52e-06 1.06e-25 1.27e-32 8.77e-33 
16788.59 3.08e-09 2.92e-03 9.97e-01 3.33e-06 1.07e-25 1.47e-32 1.02e-32 
16888.37 4.17e-09 3.54e-03 9.96e-01 1.93e-06 2.02e-25 1.68e-32 1.17e-32 
16998.79 7.05e-09 5.41e-03 9.95e-01 7.89e-07 1.69e-25 1.91e-32 1.34e-32 
17146.37 1.20e-08 7.73e-03 9.92e-01 2.92e-07 1.86e-25 2.15e-32 1.52e-32 
17415.23 2.61e-08 1.42e-02 9.86e-01 8.34e-08 2.18e-25 2.36e-32 1.68e-32 
17888.12 1.01e-07 3.99e-02 9.60e-01 5.97e-09 1.59e-25 2.31e-32 1.68e-32 
18532.37 5.11e-07 1.26e-01 8.74e-01 2.72e-10 7.81e-26 1.87e-32 1.38e-32 
19260.76 1.66e-06 3.02e-01 6.98e-01 1.24e-11 2.07e-26 1.58e-32 1.19e-32 
20034.10 2.97e-06 5.07e-01 4.93e-01 7.12e-13 9.53e-26 1.56e-32 1.19e-32 
20838.00 4.38e-06 7.03e-01 2.97e-01 5.99e-14 1.79e-25 1.72e-32 1.33e-32 
21647.97 6.87e-06 8.32e-01 1.68e-01 5.49e-15 3.01e-25 1.93e-32 1.50e-32 
22447.94 8.91e-06 9.15e-01 8.54e-02 4.18e-16 2.84e-25 2.33e-32 1.83e-32 
23245.88 1.21e-05 9.55e-01 4.53e-02 3.64e-17 3.77e-25 2.36e-32 1.87e-32 
24052.47 1.69e-05 9.70e-01 2.95e-02 7.21e-18 5.37e-25 1.69e-32 1.34e-32 
24867.72 1.45e-05 9.84e-01 1.64e-02 7.88e-19 1.95e-25 1.13e-32 9.04e-33 
