#NTIMES:    67
#NSTAGES:     4
#TIMES[d]:     0.550    0.605    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.160   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800  270.400  297.400  320.000
#
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           mg0           mg1           mg2           mg3
    4.672340E+04   1.0000E-099   9.9997E-001   3.0429E-005   1.5756E-052
    4.800748E+04   1.0000E-099   9.9997E-001   3.1898E-005   1.6265E-052
    4.932825E+04   1.0000E-099   9.9997E-001   3.3444E-005   1.6775E-052
    5.068335E+04   1.0000E-099   9.9996E-001   3.5073E-005   1.7341E-052
    5.207013E+04   1.0000E-099   9.9996E-001   3.6744E-005   1.8056E-052
    5.348629E+04   1.0000E-099   9.9996E-001   3.8320E-005   1.9052E-052
    5.492827E+04   1.0000E-099   9.9996E-001   3.9569E-005   2.0492E-052
    5.639439E+04   1.0000E-099   9.9996E-001   4.0278E-005   2.2577E-052
    5.787868E+04   1.0000E-099   9.9996E-001   4.0369E-005   2.5555E-052
    5.937786E+04   1.0000E-099   9.9996E-001   3.9954E-005   2.9741E-052
    6.087934E+04   1.0000E-099   9.9996E-001   3.9156E-005   3.5498E-052
    6.237552E+04   1.0000E-099   9.9996E-001   3.8042E-005   4.3290E-052
    6.384322E+04   1.0000E-099   9.9996E-001   3.6699E-005   5.3559E-052
    6.526864E+04   1.0000E-099   9.9996E-001   3.5190E-005   6.6792E-052
    6.661842E+04   1.0000E-099   9.9997E-001   3.3657E-005   8.3109E-052
    6.787517E+04   1.0000E-099   9.9997E-001   3.1945E-005   1.0260E-051
    6.900452E+04   1.0000E-099   9.9997E-001   2.9205E-005   1.2455E-051
    6.951650E+04   1.0000E-099   9.9997E-001   2.6156E-005   1.3647E-051
    6.977391E+04   1.0000E-099   9.9998E-001   2.3702E-005   1.4304E-051
    6.990298E+04   1.0000E-099   9.9998E-001   2.1654E-005   1.4668E-051
    6.996760E+04   1.0000E-099   9.9998E-001   2.0207E-005   1.4871E-051
    6.999832E+04   1.0000E-099   9.9998E-001   1.9220E-005   1.4979E-051
    6.999993E+04   1.0000E-099   9.9998E-001   1.9125E-005   1.4991E-051
#TIME:     0.806
#NVEL: 115
#vel_mid[km/s]           mg0           mg1           mg2           mg3
    8.484664E+02   1.0000E-099   1.7398E-010   1.3394E-005   9.9999E-001
    8.540175E+02   1.0000E-099   1.7398E-010   1.3394E-005   9.9999E-001
    8.708899E+02   1.0000E-099   1.7398E-010   1.3394E-005   9.9999E-001
    9.056412E+02   1.0000E-099   1.7399E-010   1.3394E-005   9.9999E-001
    9.639886E+02   1.0000E-099   1.7402E-010   1.3396E-005   9.9999E-001
    1.024912E+03   1.0000E-099   1.7410E-010   1.3401E-005   9.9999E-001
    1.089687E+03   1.0000E-099   1.7369E-010   1.3381E-005   9.9999E-001
    1.158556E+03   1.0000E-099   1.7020E-010   1.3176E-005   9.9999E-001
    1.231778E+03   1.0000E-099   1.5221E-010   1.2048E-005   9.9999E-001
    1.309627E+03   1.0000E-099   1.0072E-010   8.6754E-006   9.9999E-001
    1.392396E+03   1.0000E-099   4.5327E-011   4.8339E-006   1.0000E+000
    1.480396E+03   1.0000E-099   2.4009E-011   3.1984E-006   1.0000E+000
    1.573958E+03   1.0000E-099   1.6749E-011   2.5871E-006   1.0000E+000
    1.673433E+03   1.0000E-099   1.0495E-011   2.0086E-006   1.0000E+000
    1.779195E+03   1.0000E-099   6.0495E-012   1.5336E-006   1.0000E+000
    1.891642E+03   1.0000E-099   3.5939E-012   1.2055E-006   1.0000E+000
    2.011195E+03   1.0000E-099   2.1255E-012   9.7170E-007   1.0000E+000
    2.138303E+03   1.0000E-099   1.2387E-012   7.8684E-007   1.0000E+000
    2.273445E+03   1.0000E-099   7.2521E-013   6.4941E-007   1.0000E+000
    2.417128E+03   1.0000E-099   4.5485E-013   5.4992E-007   1.0000E+000
    2.569892E+03   1.0000E-099   3.2352E-013   4.8403E-007   1.0000E+000
    2.732311E+03   1.0000E-099   2.6955E-013   4.4353E-007   1.0000E+000
    2.904995E+03   1.0000E-099   2.7016E-013   4.2273E-007   1.0000E+000
    3.088592E+03   1.0000E-099   3.3689E-013   4.2634E-007   1.0000E+000
    3.283793E+03   1.0000E-099   5.6219E-013   4.6368E-007   1.0000E+000
    3.491331E+03   1.0000E-099   1.5811E-012   6.4999E-007   1.0000E+000
    3.711985E+03   1.0000E-099   4.9826E-012   1.1777E-006   1.0000E+000
    3.946585E+03   1.0000E-099   1.2489E-011   2.0298E-006   1.0000E+000
    4.196011E+03   1.0000E-099   8.1848E-011   9.5305E-006   9.9999E-001
    4.461202E+03   1.0000E-099   2.8292E-010   3.0663E-005   9.9997E-001
    4.743153E+03   1.0000E-099   3.8948E-010   4.2381E-005   9.9996E-001
    5.042923E+03   1.0000E-099   3.2130E-010   3.6637E-005   9.9996E-001
    5.361639E+03   1.0000E-099   2.5407E-010   3.0535E-005   9.9997E-001
    5.700497E+03   1.0000E-099   2.3274E-010   2.9193E-005   9.9997E-001
    6.060772E+03   1.0000E-099   2.4881E-010   3.1674E-005   9.9997E-001
    6.443817E+03   1.0000E-099   3.3387E-010   4.2534E-005   9.9996E-001
    6.851070E+03   1.0000E-099   5.3730E-010   6.7977E-005   9.9993E-001
    7.284062E+03   1.0000E-099   9.3687E-010   1.1583E-004   9.9988E-001
    7.744419E+03   1.0000E-099   1.8944E-009   2.2732E-004   9.9977E-001
    8.233871E+03   1.0000E-099   5.2120E-009   5.9382E-004   9.9941E-001
    8.754256E+03   1.0000E-099   4.8554E-008   4.9659E-003   9.9503E-001
    9.307531E+03   1.0000E-099   4.4564E-006   3.3465E-001   6.6535E-001
    9.857056E+03   1.0000E-099   2.0843E-005   9.9953E-001   4.4915E-004
    1.026219E+04   1.0000E-099   3.0318E-005   9.9997E-001   3.1620E-008
    1.066046E+04   1.0000E-099   7.7165E-005   9.9992E-001   2.1419E-013
    1.108456E+04   1.0000E-099   2.9396E-003   9.9706E-001   1.7632E-022
    1.145920E+04   1.0000E-099   9.8018E-002   9.0198E-001   3.2274E-030
    1.170019E+04   1.0000E-099   3.4143E-001   6.5857E-001   4.3433E-033
    1.184807E+04   1.0000E-099   5.2555E-001   4.7445E-001   6.0300E-035
    1.194895E+04   1.0000E-099   7.1754E-001   2.8246E-001   2.0655E-037
    1.202846E+04   1.0000E-099   8.7519E-001   1.2481E-001   7.4055E-041
    1.209713E+04   1.0000E-099   9.4799E-001   5.2005E-002   3.3561E-044
    1.216131E+04   1.0000E-099   9.7532E-001   2.4681E-002   7.1258E-047
    1.222467E+04   1.0000E-099   9.8679E-001   1.3206E-002   5.2133E-049
    1.229131E+04   1.0000E-099   9.9248E-001   7.5189E-003   7.3692E-051
    1.236339E+04   1.0000E-099   9.9556E-001   4.4444E-003   2.3369E-052
    1.245100E+04   1.0000E-099   9.9745E-001   2.5537E-003   7.9870E-053
    1.259630E+04   1.0000E-099   9.9883E-001   1.1741E-003   7.2117E-053
    1.288977E+04   1.0000E-099   9.9967E-001   3.3355E-004   6.9470E-053
    1.326716E+04   1.0000E-099   9.9991E-001   8.5851E-005   6.9896E-053
    1.368028E+04   1.0000E-099   9.9998E-001   2.1661E-005   7.2376E-053
    1.412000E+04   1.0000E-099   9.9999E-001   5.1567E-006   7.6703E-053
    1.458947E+04   1.0000E-099   1.0000E+000   1.1274E-006   8.4357E-053
    1.507487E+04   1.0000E-099   1.0000E+000   2.0417E-007   9.7416E-053
    1.554368E+04   1.0000E-099   1.0000E+000   3.7041E-008   1.1808E-052
    1.599734E+04   1.0000E-099   1.0000E+000   8.9080E-009   1.5325E-052
    1.645628E+04   1.0000E-099   1.0000E+000   2.5146E-009   2.1829E-052
    1.692588E+04   1.0000E-099   1.0000E+000   7.5935E-010   3.4498E-052
    1.740008E+04   1.0000E-099   1.0000E+000   3.3661E-010   5.9669E-052
    1.790650E+04   1.0000E-099   1.0000E+000   3.2533E-010   1.1064E-051
    1.855795E+04   1.0000E-099   1.0000E+000   5.0297E-010   2.2415E-051
    1.953644E+04   1.0000E-099   1.0000E+000   8.8286E-010   4.2528E-051
    2.077905E+04   1.0000E-099   1.0000E+000   1.8942E-009   3.5641E-051
    2.209229E+04   1.0000E-099   1.0000E+000   2.9800E-009   2.4697E-051
    2.348854E+04   1.0000E-099   1.0000E+000   5.0032E-009   1.6119E-051
    2.497303E+04   1.0000E-099   1.0000E+000   9.5204E-009   1.0193E-051
    2.655134E+04   1.0000E-099   1.0000E+000   1.4962E-008   7.5726E-052
    2.823401E+04   1.0000E-099   1.0000E+000   3.4619E-008   4.6307E-052
    2.993365E+04   1.0000E-099   1.0000E+000   8.4204E-008   3.0733E-052
    3.153760E+04   1.0000E-099   1.0000E+000   1.6350E-007   2.4610E-052
    3.299099E+04   1.0000E-099   1.0000E+000   2.3821E-007   2.1961E-052
    3.426462E+04   1.0000E-099   1.0000E+000   3.8186E-007   1.9589E-052
    3.540831E+04   1.0000E-099   1.0000E+000   7.6615E-007   1.7242E-052
    3.648732E+04   1.0000E-099   1.0000E+000   1.6822E-006   1.5440E-052
    3.755144E+04   1.0000E-099   1.0000E+000   3.5220E-006   1.4253E-052
    3.862706E+04   1.0000E-099   9.9999E-001   6.4010E-006   1.3583E-052
    3.971922E+04   1.0000E-099   9.9999E-001   1.0130E-005   1.3263E-052
    4.082638E+04   1.0000E-099   9.9999E-001   1.4342E-005   1.3204E-052
    4.195195E+04   1.0000E-099   9.9998E-001   1.8434E-005   1.3365E-052
    4.310219E+04   1.0000E-099   9.9998E-001   2.1938E-005   1.3708E-052
    4.428215E+04   1.0000E-099   9.9998E-001   2.4711E-005   1.4197E-052
    4.549618E+04   1.0000E-099   9.9997E-001   2.6927E-005   1.4776E-052
    4.674647E+04   1.0000E-099   9.9997E-001   2.8915E-005   1.5391E-052
    4.803285E+04   1.0000E-099   9.9997E-001   3.0823E-005   1.5991E-052
    4.935417E+04   1.0000E-099   9.9997E-001   3.2688E-005   1.6578E-052
    5.070872E+04   1.0000E-099   9.9997E-001   3.4545E-005   1.7206E-052
    5.209387E+04   1.0000E-099   9.9996E-001   3.6376E-005   1.7969E-052
    5.350827E+04   1.0000E-099   9.9996E-001   3.8063E-005   1.9003E-052
    5.494800E+04   1.0000E-099   9.9996E-001   3.9388E-005   2.0471E-052
    5.641221E+04   1.0000E-099   9.9996E-001   4.0149E-005   2.2578E-052
    5.789415E+04   1.0000E-099   9.9996E-001   4.0276E-005   2.5574E-052
    5.939153E+04   1.0000E-099   9.9996E-001   3.9887E-005   2.9775E-052
    6.089052E+04   1.0000E-099   9.9996E-001   3.9107E-005   3.5542E-052
    6.238510E+04   1.0000E-099   9.9996E-001   3.8006E-005   4.3345E-052
    6.385045E+04   1.0000E-099   9.9996E-001   3.6673E-005   5.3617E-052
    6.527461E+04   1.0000E-099   9.9996E-001   3.5171E-005   6.6856E-052
    6.662249E+04   1.0000E-099   9.9997E-001   3.3642E-005   8.3167E-052
    6.787764E+04   1.0000E-099   9.9997E-001   3.1933E-005   1.0265E-051
    6.900561E+04   1.0000E-099   9.9997E-001   2.9195E-005   1.2458E-051
    6.951703E+04   1.0000E-099   9.9997E-001   2.6148E-005   1.3648E-051
    6.977416E+04   1.0000E-099   9.9998E-001   2.3696E-005   1.4305E-051
    6.990309E+04   1.0000E-099   9.9998E-001   2.1649E-005   1.4669E-051
    6.996763E+04   1.0000E-099   9.9998E-001   2.0203E-005   1.4872E-051
    6.999832E+04   1.0000E-099   9.9998E-001   1.9218E-005   1.4979E-051
    6.999993E+04   1.0000E-099   9.9998E-001   1.9122E-005   1.4991E-051
#TIME:     0.887
#NVEL: 115
#vel_mid[km/s]           mg0           mg1           mg2           mg3
    8.484664E+02   1.0000E-099   2.1838E-010   1.7616E-005   9.9998E-001
    8.550285E+02   1.0000E-099   2.1838E-010   1.7616E-005   9.9998E-001
    8.750210E+02   1.0000E-099   2.1838E-010   1.7616E-005   9.9998E-001
    9.164194E+02   1.0000E-099   2.1839E-010   1.7616E-005   9.9998E-001
    9.788524E+02   1.0000E-099   2.1838E-010   1.7616E-005   9.9998E-001
    1.040712E+03   1.0000E-099   2.1813E-010   1.7600E-005   9.9998E-001
    1.106486E+03   1.0000E-099   2.1567E-010   1.7446E-005   9.9998E-001
    1.176417E+03   1.0000E-099   2.0372E-010   1.6651E-005   9.9998E-001
    1.250767E+03   1.0000E-099   1.6298E-010   1.3823E-005   9.9999E-001
    1.329816E+03   1.0000E-099   9.4062E-011   8.7903E-006   9.9999E-001
    1.413861E+03   1.0000E-099   4.4156E-011   4.9225E-006   1.0000E+000
    1.503218E+03   1.0000E-099   2.5031E-011   3.3143E-006   1.0000E+000
    1.598223E+03   1.0000E-099   1.6478E-011   2.5375E-006   1.0000E+000
    1.699231E+03   1.0000E-099   9.8891E-012   1.8803E-006   1.0000E+000
    1.806624E+03   1.0000E-099   5.7020E-012   1.4028E-006   1.0000E+000
    1.920803E+03   1.0000E-099   3.2969E-012   1.0704E-006   1.0000E+000
    2.042199E+03   1.0000E-099   1.9124E-012   8.4191E-007   1.0000E+000
    2.171268E+03   1.0000E-099   1.0913E-012   6.6840E-007   1.0000E+000
    2.308493E+03   1.0000E-099   6.4185E-013   5.4703E-007   1.0000E+000
    2.454391E+03   1.0000E-099   4.1163E-013   4.6326E-007   1.0000E+000
    2.609510E+03   1.0000E-099   3.0325E-013   4.1020E-007   1.0000E+000
    2.774433E+03   1.0000E-099   2.6640E-013   3.8049E-007   1.0000E+000
    2.949779E+03   1.0000E-099   2.8095E-013   3.6846E-007   1.0000E+000
    3.136206E+03   1.0000E-099   3.7925E-013   3.8246E-007   1.0000E+000
    3.334417E+03   1.0000E-099   7.1306E-013   4.4468E-007   1.0000E+000
    3.545154E+03   1.0000E-099   2.2596E-012   7.3608E-007   1.0000E+000
    3.769210E+03   1.0000E-099   7.0788E-012   1.4341E-006   1.0000E+000
    4.007426E+03   1.0000E-099   2.0469E-011   2.9333E-006   1.0000E+000
    4.260698E+03   1.0000E-099   1.5598E-010   1.9155E-005   9.9998E-001
    4.529976E+03   1.0000E-099   4.4907E-010   5.2984E-005   9.9995E-001
    4.816274E+03   1.0000E-099   6.0154E-010   7.1351E-005   9.9993E-001
    5.120665E+03   1.0000E-099   4.8197E-010   5.9973E-005   9.9994E-001
    5.444294E+03   1.0000E-099   3.9557E-010   5.1710E-005   9.9995E-001
    5.788377E+03   1.0000E-099   3.7833E-010   5.1330E-005   9.9995E-001
    6.154206E+03   1.0000E-099   4.3364E-010   5.9489E-005   9.9994E-001
    6.543156E+03   1.0000E-099   6.2054E-010   8.5341E-005   9.9991E-001
    6.956687E+03   1.0000E-099   1.0582E-009   1.4443E-004   9.9986E-001
    7.396354E+03   1.0000E-099   1.9725E-009   2.6308E-004   9.9974E-001
    7.863808E+03   1.0000E-099   4.4340E-009   5.7233E-004   9.9943E-001
    8.360805E+03   1.0000E-099   1.5981E-008   1.9474E-003   9.9805E-001
    8.889213E+03   1.0000E-099   2.6920E-007   2.8448E-002   9.7155E-001
    9.452613E+03   1.0000E-099   1.1842E-005   8.8831E-001   1.1167E-001
    9.911633E+03   1.0000E-099   1.9185E-005   9.9994E-001   4.4824E-005
    1.025666E+04   1.0000E-099   2.7879E-005   9.9997E-001   5.8869E-009
    1.063251E+04   1.0000E-099   7.0779E-005   9.9993E-001   7.1984E-014
    1.104178E+04   1.0000E-099   2.4615E-003   9.9754E-001   1.3670E-022
    1.140357E+04   1.0000E-099   8.2291E-002   9.1771E-001   2.2330E-030
    1.166212E+04   1.0000E-099   3.7743E-001   6.2257E-001   4.6685E-034
    1.181968E+04   1.0000E-099   5.8307E-001   4.1693E-001   4.5047E-036
    1.192439E+04   1.0000E-099   7.6985E-001   2.3015E-001   1.2690E-038
    1.200433E+04   1.0000E-099   9.1723E-001   8.2770E-002   1.2396E-042
    1.207252E+04   1.0000E-099   9.7140E-001   2.8602E-002   1.6659E-046
    1.213615E+04   1.0000E-099   9.8740E-001   1.2601E-002   2.4549E-049
    1.219834E+04   1.0000E-099   9.9365E-001   6.3546E-003   1.5051E-051
    1.226330E+04   1.0000E-099   9.9664E-001   3.3638E-003   9.2883E-053
    1.233279E+04   1.0000E-099   9.9819E-001   1.8136E-003   7.2833E-053
    1.241499E+04   1.0000E-099   9.9907E-001   9.2950E-004   6.9345E-053
    1.254315E+04   1.0000E-099   9.9964E-001   3.6244E-004   6.7269E-053
    1.282934E+04   1.0000E-099   9.9994E-001   5.8956E-005   6.6346E-053
    1.322638E+04   1.0000E-099   9.9999E-001   6.6957E-006   6.6852E-053
    1.367464E+04   1.0000E-099   1.0000E+000   7.4934E-007   6.8861E-053
    1.415777E+04   1.0000E-099   1.0000E+000   8.6843E-008   7.3030E-053
    1.466368E+04   1.0000E-099   1.0000E+000   1.0289E-008   8.1027E-053
    1.516469E+04   1.0000E-099   1.0000E+000   1.1280E-009   9.4577E-053
    1.563737E+04   1.0000E-099   1.0000E+000   1.4340E-010   1.1632E-052
    1.608825E+04   1.0000E-099   1.0000E+000   2.7561E-011   1.5327E-052
    1.653823E+04   1.0000E-099   1.0000E+000   7.4249E-012   2.2034E-052
    1.698531E+04   1.0000E-099   1.0000E+000   2.8886E-012   3.4485E-052
    1.742613E+04   1.0000E-099   1.0000E+000   2.4283E-012   5.7926E-052
    1.788818E+04   1.0000E-099   1.0000E+000   5.1508E-012   1.0308E-051
    1.844225E+04   1.0000E-099   1.0000E+000   1.5315E-011   1.9309E-051
    1.926325E+04   1.0000E-099   1.0000E+000   5.5681E-011   3.9490E-051
    2.043795E+04   1.0000E-099   1.0000E+000   2.1052E-010   4.8274E-051
    2.172964E+04   1.0000E-099   1.0000E+000   4.6408E-010   3.3696E-051
    2.310297E+04   1.0000E-099   1.0000E+000   8.9791E-010   2.1661E-051
    2.456309E+04   1.0000E-099   1.0000E+000   2.0022E-009   1.3181E-051
    2.611549E+04   1.0000E-099   1.0000E+000   3.6452E-009   9.3773E-052
    2.776601E+04   1.0000E-099   1.0000E+000   8.5253E-009   5.8344E-052
    2.952346E+04   1.0000E-099   1.0000E+000   2.4083E-008   3.5785E-052
    3.122049E+04   1.0000E-099   1.0000E+000   5.6878E-008   2.6803E-052
    3.275279E+04   1.0000E-099   1.0000E+000   9.2930E-008   2.3290E-052
    3.409247E+04   1.0000E-099   1.0000E+000   1.5557E-007   2.0482E-052
    3.528646E+04   1.0000E-099   1.0000E+000   3.3346E-007   1.7668E-052
    3.639950E+04   1.0000E-099   1.0000E+000   8.0871E-007   1.5472E-052
    3.748639E+04   1.0000E-099   1.0000E+000   1.9168E-006   1.4014E-052
    3.857972E+04   1.0000E-099   1.0000E+000   3.9572E-006   1.3178E-052
    3.968577E+04   1.0000E-099   9.9999E-001   7.0129E-006   1.2762E-052
    4.080468E+04   1.0000E-099   9.9999E-001   1.0937E-005   1.2657E-052
    4.194034E+04   1.0000E-099   9.9998E-001   1.5165E-005   1.2809E-052
    4.309962E+04   1.0000E-099   9.9998E-001   1.9152E-005   1.3204E-052
    4.428749E+04   1.0000E-099   9.9998E-001   2.2518E-005   1.3763E-052
    4.550822E+04   1.0000E-099   9.9997E-001   2.5284E-005   1.4419E-052
    4.676360E+04   1.0000E-099   9.9997E-001   2.7717E-005   1.5108E-052
    4.805325E+04   1.0000E-099   9.9997E-001   2.9964E-005   1.5778E-052
    4.937576E+04   1.0000E-099   9.9997E-001   3.2079E-005   1.6426E-052
    5.073015E+04   1.0000E-099   9.9997E-001   3.4117E-005   1.7103E-052
    5.211421E+04   1.0000E-099   9.9996E-001   3.6077E-005   1.7906E-052
    5.352718E+04   1.0000E-099   9.9996E-001   3.7853E-005   1.8970E-052
    5.496538E+04   1.0000E-099   9.9996E-001   3.9239E-005   2.0462E-052
    5.642805E+04   1.0000E-099   9.9996E-001   4.0042E-005   2.2589E-052
    5.790849E+04   1.0000E-099   9.9996E-001   4.0199E-005   2.5601E-052
    5.940433E+04   1.0000E-099   9.9996E-001   3.9831E-005   2.9815E-052
    6.090177E+04   1.0000E-099   9.9996E-001   3.9065E-005   3.5594E-052
    6.239468E+04   1.0000E-099   9.9996E-001   3.7974E-005   4.3407E-052
    6.385834E+04   1.0000E-099   9.9996E-001   3.6649E-005   5.3686E-052
    6.528071E+04   1.0000E-099   9.9996E-001   3.5153E-005   6.6926E-052
    6.662686E+04   1.0000E-099   9.9997E-001   3.3629E-005   8.3233E-052
    6.788038E+04   1.0000E-099   9.9997E-001   3.1922E-005   1.0270E-051
    6.900688E+04   1.0000E-099   9.9997E-001   2.9185E-005   1.2461E-051
    6.951765E+04   1.0000E-099   9.9997E-001   2.6140E-005   1.3650E-051
    6.977445E+04   1.0000E-099   9.9998E-001   2.3689E-005   1.4306E-051
    6.990321E+04   1.0000E-099   9.9998E-001   2.1644E-005   1.4670E-051
    6.996768E+04   1.0000E-099   9.9998E-001   2.0200E-005   1.4873E-051
    6.999832E+04   1.0000E-099   9.9998E-001   1.9215E-005   1.4980E-051
    6.999993E+04   1.0000E-099   9.9998E-001   1.9120E-005   1.4992E-051
#TIME:     0.976
#NVEL: 115
#vel_mid[km/s]           mg0           mg1           mg2           mg3
    8.484664E+02   1.0000E-099   2.8089E-010   2.4142E-005   9.9998E-001
    8.545551E+02   1.0000E-099   2.8089E-010   2.4142E-005   9.9998E-001
    8.730848E+02   1.0000E-099   2.8088E-010   2.4142E-005   9.9998E-001
    9.113582E+02   1.0000E-099   2.8086E-010   2.4140E-005   9.9998E-001
    9.718663E+02   1.0000E-099   2.8070E-010   2.4128E-005   9.9998E-001
    1.033286E+03   1.0000E-099   2.7977E-010   2.4061E-005   9.9998E-001
    1.098591E+03   1.0000E-099   2.7485E-010   2.3714E-005   9.9998E-001
    1.168022E+03   1.0000E-099   2.5585E-010   2.2320E-005   9.9998E-001
    1.241842E+03   1.0000E-099   2.0187E-010   1.8206E-005   9.9998E-001
    1.320327E+03   1.0000E-099   1.1862E-010   1.1523E-005   9.9999E-001
    1.403772E+03   1.0000E-099   5.6975E-011   6.3186E-006   9.9999E-001
    1.492492E+03   1.0000E-099   3.1237E-011   3.9974E-006   1.0000E+000
    1.586818E+03   1.0000E-099   1.9616E-011   2.8813E-006   1.0000E+000
    1.687106E+03   1.0000E-099   1.1669E-011   2.0528E-006   1.0000E+000
    1.793732E+03   1.0000E-099   6.6386E-012   1.4672E-006   1.0000E+000
    1.907097E+03   1.0000E-099   3.7650E-012   1.0761E-006   1.0000E+000
    2.027627E+03   1.0000E-099   2.1448E-012   8.1582E-007   1.0000E+000
    2.155774E+03   1.0000E-099   1.2036E-012   6.2859E-007   1.0000E+000
    2.292020E+03   1.0000E-099   6.9569E-013   5.0203E-007   1.0000E+000
    2.436877E+03   1.0000E-099   4.3754E-013   4.1791E-007   1.0000E+000
    2.590889E+03   1.0000E-099   3.1608E-013   3.6594E-007   1.0000E+000
    2.754635E+03   1.0000E-099   2.7149E-013   3.3718E-007   1.0000E+000
    2.928730E+03   1.0000E-099   2.8442E-013   3.2772E-007   1.0000E+000
    3.113827E+03   1.0000E-099   3.7973E-013   3.4358E-007   1.0000E+000
    3.310623E+03   1.0000E-099   6.9612E-013   4.0671E-007   1.0000E+000
    3.519856E+03   1.0000E-099   2.0368E-012   6.7539E-007   1.0000E+000
    3.742314E+03   1.0000E-099   6.9971E-012   1.4481E-006   1.0000E+000
    3.978830E+03   1.0000E-099   2.1973E-011   3.2767E-006   1.0000E+000
    4.230294E+03   1.0000E-099   1.6038E-010   2.1594E-005   9.9998E-001
    4.497652E+03   1.0000E-099   6.1711E-010   7.9619E-005   9.9992E-001
    4.781906E+03   1.0000E-099   9.4450E-010   1.2171E-004   9.9988E-001
    5.084125E+03   1.0000E-099   8.3339E-010   1.1159E-004   9.9989E-001
    5.405445E+03   1.0000E-099   6.8653E-010   9.6451E-005   9.9990E-001
    5.747073E+03   1.0000E-099   6.5018E-010   9.5009E-005   9.9990E-001
    6.110291E+03   1.0000E-099   7.3823E-010   1.0942E-004   9.9989E-001
