#NTIMES: 145 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] Rossmean[cm^2/g] Fluxmean[cm^2/g] Planckmean[cm^2/g] Jcmf[erg/s/cm^2] Hcmf[erg/s/cm^2] 
1267.34 1e-99 1e-99 1e-99 3.41e+10 1e-99 
1514.05 1e-99 1e-99 1e-99 3.26e+10 1e-99 
1808.80 1e-99 1e-99 1e-99 3.15e+10 1e-99 
1919.29 1e-99 1e-99 1e-99 3.04e+10 1e-99 
2160.92 1e-99 1e-99 1e-99 2.93e+10 1e-99 
2292.92 1e-99 1e-99 1e-99 2.84e+10 1e-99 
2432.98 1e-99 1e-99 1e-99 2.73e+10 1e-99 
2581.60 1e-99 1e-99 1e-99 2.65e+10 1e-99 
2739.29 1e-99 1e-99 1e-99 2.54e+10 1e-99 
2906.62 1e-99 1e-99 1e-99 2.42e+10 1e-99 
3084.17 1e-99 1e-99 1e-99 2.30e+10 1e-99 
3272.56 1e-99 1e-99 1e-99 2.20e+10 1e-99 
3472.46 1e-99 1e-99 1e-99 2.05e+10 1e-99 
3684.57 1e-99 1e-99 1e-99 1.89e+10 1e-99 
3909.64 1e-99 1e-99 1e-99 1.76e+10 1e-99 
4148.46 1e-99 1e-99 1e-99 1.63e+10 1e-99 
4401.86 1e-99 1e-99 1e-99 1.51e+10 1e-99 
4670.75 1e-99 1e-99 1e-99 1.40e+10 1e-99 
4956.05 1e-99 1e-99 1e-99 1.28e+10 1e-99 
5258.79 1e-99 1e-99 1e-99 1.18e+10 1e-99 
5580.02 1e-99 1e-99 1e-99 1.05e+10 1e-99 
5920.87 1e-99 1e-99 1e-99 9.55e+09 1e-99 
6282.54 1e-99 1e-99 1e-99 8.52e+09 1e-99 
6666.30 1e-99 1e-99 1e-99 7.64e+09 1e-99 
7073.50 1e-99 1e-99 1e-99 6.71e+09 1e-99 
7505.58 1e-99 1e-99 1e-99 5.80e+09 1e-99 
7964.05 1e-99 1e-99 1e-99 4.94e+09 1e-99 
8450.53 1e-99 1e-99 1e-99 4.11e+09 1e-99 
8966.72 1e-99 1e-99 1e-99 3.46e+09 1e-99 
9514.44 1e-99 1e-99 1e-99 2.87e+09 1e-99 
10095.62 1e-99 1e-99 1e-99 2.39e+09 1e-99 
10712.30 1e-99 1e-99 1e-99 2.00e+09 1e-99 
11366.65 1e-99 1e-99 1e-99 1.68e+09 1e-99 
12061.10 1e-99 1e-99 1e-99 1.41e+09 1e-99 
12793.43 1e-99 1e-99 1e-99 1.21e+09 1e-99 
13528.61 1e-99 1e-99 1e-99 1.05e+09 1e-99 
14194.74 1e-99 1e-99 1e-99 9.27e+08 1e-99 
14757.77 1e-99 1e-99 1e-99 8.42e+08 1e-99 
15240.48 1e-99 1e-99 1e-99 7.80e+08 1e-99 
15646.99 1e-99 1e-99 1e-99 7.37e+08 1e-99 
15960.30 1e-99 1e-99 1e-99 7.02e+08 1e-99 
16187.41 1e-99 1e-99 1e-99 6.85e+08 1e-99 
16354.17 1e-99 1e-99 1e-99 6.64e+08 1e-99 
16484.18 1e-99 1e-99 1e-99 6.52e+08 1e-99 
16593.12 1e-99 1e-99 1e-99 6.43e+08 1e-99 
16691.99 1e-99 1e-99 1e-99 6.38e+08 1e-99 
16788.59 1e-99 1e-99 1e-99 6.23e+08 1e-99 
16888.37 1e-99 1e-99 1e-99 6.20e+08 1e-99 
16998.79 1e-99 1e-99 1e-99 6.06e+08 1e-99 
17146.37 1e-99 1e-99 1e-99 5.96e+08 1e-99 
17415.23 1e-99 1e-99 1e-99 5.75e+08 1e-99 
17888.12 1e-99 1e-99 1e-99 5.40e+08 1e-99 
18532.37 1e-99 1e-99 1e-99 4.99e+08 1e-99 
19260.76 1e-99 1e-99 1e-99 4.59e+08 1e-99 
20034.10 1e-99 1e-99 1e-99 4.23e+08 1e-99 
20838.00 1e-99 1e-99 1e-99 3.91e+08 1e-99 
21647.97 1e-99 1e-99 1e-99 3.63e+08 1e-99 
22447.94 1e-99 1e-99 1e-99 3.38e+08 1e-99 
23245.88 1e-99 1e-99 1e-99 3.14e+08 1e-99 
24052.47 1e-99 1e-99 1e-99 2.93e+08 1e-99 
24867.72 1e-99 1e-99 1e-99 2.74e+08 1e-99 
25698.86 1e-99 1e-99 1e-99 2.57e+08 1e-99 
26587.16 1e-99 1e-99 1e-99 2.40e+08 1e-99 
27637.54 1e-99 1e-99 1e-99 2.23e+08 1e-99 
28986.97 1e-99 1e-99 1e-99 2.03e+08 1e-99 
#TIME: 47.28 
#NVEL: 67 
#vel_mid[km/s] Rossmean[cm^2/g] Fluxmean[cm^2/g] Planckmean[cm^2/g] Jcmf[erg/s/cm^2] Hcmf[erg/s/cm^2] 
440.10 1e-99 1e-99 1e-99 3.06e+10 1e-99 
999.11 1e-99 1e-99 1e-99 3.00e+10 1e-99 
1267.34 1e-99 1e-99 1e-99 2.85e+10 1e-99 
1514.05 1e-99 1e-99 1e-99 2.74e+10 1e-99 
1808.80 1e-99 1e-99 1e-99 2.64e+10 1e-99 
1919.29 1e-99 1e-99 1e-99 2.54e+10 1e-99 
2160.92 1e-99 1e-99 1e-99 2.46e+10 1e-99 
2292.92 1e-99 1e-99 1e-99 2.38e+10 1e-99 
2432.98 1e-99 1e-99 1e-99 2.33e+10 1e-99 
2581.60 1e-99 1e-99 1e-99 2.21e+10 1e-99 
2739.29 1e-99 1e-99 1e-99 2.15e+10 1e-99 
2906.62 1e-99 1e-99 1e-99 2.04e+10 1e-99 
3084.17 1e-99 1e-99 1e-99 1.94e+10 1e-99 
3272.56 1e-99 1e-99 1e-99 1.85e+10 1e-99 
3472.46 1e-99 1e-99 1e-99 1.74e+10 1e-99 
3684.57 1e-99 1e-99 1e-99 1.63e+10 1e-99 
3909.64 1e-99 1e-99 1e-99 1.49e+10 1e-99 
4148.46 1e-99 1e-99 1e-99 1.39e+10 1e-99 
4401.86 1e-99 1e-99 1e-99 1.30e+10 1e-99 
4670.75 1e-99 1e-99 1e-99 1.20e+10 1e-99 
4956.05 1e-99 1e-99 1e-99 1.10e+10 1e-99 
5258.79 1e-99 1e-99 1e-99 1.02e+10 1e-99 
5580.02 1e-99 1e-99 1e-99 9.18e+09 1e-99 
5920.87 1e-99 1e-99 1e-99 8.28e+09 1e-99 
6282.54 1e-99 1e-99 1e-99 7.44e+09 1e-99 
6666.30 1e-99 1e-99 1e-99 6.71e+09 1e-99 
7073.50 1e-99 1e-99 1e-99 5.92e+09 1e-99 
7505.58 1e-99 1e-99 1e-99 5.12e+09 1e-99 
7964.05 1e-99 1e-99 1e-99 4.33e+09 1e-99 
8450.53 1e-99 1e-99 1e-99 3.65e+09 1e-99 
8966.72 1e-99 1e-99 1e-99 3.11e+09 1e-99 
9514.44 1e-99 1e-99 1e-99 2.60e+09 1e-99 
10095.62 1e-99 1e-99 1e-99 2.17e+09 1e-99 
10712.30 1e-99 1e-99 1e-99 1.81e+09 1e-99 
11366.65 1e-99 1e-99 1e-99 1.51e+09 1e-99 
12061.10 1e-99 1e-99 1e-99 1.27e+09 1e-99 
12793.43 1e-99 1e-99 1e-99 1.08e+09 1e-99 
13528.61 1e-99 1e-99 1e-99 9.34e+08 1e-99 
14194.74 1e-99 1e-99 1e-99 8.30e+08 1e-99 
14757.77 1e-99 1e-99 1e-99 7.53e+08 1e-99 
15240.48 1e-99 1e-99 1e-99 6.97e+08 1e-99 
15646.99 1e-99 1e-99 1e-99 6.59e+08 1e-99 
15960.30 1e-99 1e-99 1e-99 6.28e+08 1e-99 
16187.41 1e-99 1e-99 1e-99 6.12e+08 1e-99 
16354.17 1e-99 1e-99 1e-99 5.98e+08 1e-99 
16484.18 1e-99 1e-99 1e-99 5.82e+08 1e-99 
16593.12 1e-99 1e-99 1e-99 5.77e+08 1e-99 
16691.99 1e-99 1e-99 1e-99 5.64e+08 1e-99 
16788.59 1e-99 1e-99 1e-99 5.65e+08 1e-99 
16888.37 1e-99 1e-99 1e-99 5.55e+08 1e-99 
16998.79 1e-99 1e-99 1e-99 5.43e+08 1e-99 
17146.37 1e-99 1e-99 1e-99 5.34e+08 1e-99 
17415.23 1e-99 1e-99 1e-99 5.14e+08 1e-99 
17888.12 1e-99 1e-99 1e-99 4.85e+08 1e-99 
18532.37 1e-99 1e-99 1e-99 4.47e+08 1e-99 
19260.76 1e-99 1e-99 1e-99 4.13e+08 1e-99 
20034.10 1e-99 1e-99 1e-99 3.79e+08 1e-99 
20838.00 1e-99 1e-99 1e-99 3.51e+08 1e-99 
21647.97 1e-99 1e-99 1e-99 3.26e+08 1e-99 
22447.94 1e-99 1e-99 1e-99 3.03e+08 1e-99 
23245.88 1e-99 1e-99 1e-99 2.83e+08 1e-99 
24052.47 1e-99 1e-99 1e-99 2.64e+08 1e-99 
24867.72 1e-99 1e-99 1e-99 2.49e+08 1e-99 
25698.86 1e-99 1e-99 1e-99 2.33e+08 1e-99 
26587.16 1e-99 1e-99 1e-99 2.19e+08 1e-99 
27637.54 1e-99 1e-99 1e-99 2.03e+08 1e-99 
28986.97 1e-99 1e-99 1e-99 1.86e+08 1e-99 
#TIME: 48.26 
#NVEL: 67 
#vel_mid[km/s] Rossmean[cm^2/g] Fluxmean[cm^2/g] Planckmean[cm^2/g] Jcmf[erg/s/cm^2] Hcmf[erg/s/cm^2] 
440.10 1e-99 1e-99 1e-99 2.59e+10 1e-99 
999.11 1e-99 1e-99 1e-99 2.44e+10 1e-99 
1267.34 1e-99 1e-99 1e-99 2.38e+10 1e-99 
1514.05 1e-99 1e-99 1e-99 2.29e+10 1e-99 
1808.80 1e-99 1e-99 1e-99 2.20e+10 1e-99 
1919.29 1e-99 1e-99 1e-99 2.13e+10 1e-99 
2160.92 1e-99 1e-99 1e-99 2.05e+10 1e-99 
2292.92 1e-99 1e-99 1e-99 1.97e+10 1e-99 
2432.98 1e-99 1e-99 1e-99 1.92e+10 1e-99 
2581.60 1e-99 1e-99 1e-99 1.87e+10 1e-99 
2739.29 1e-99 1e-99 1e-99 1.83e+10 1e-99 
2906.62 1e-99 1e-99 1e-99 1.73e+10 1e-99 
3084.17 1e-99 1e-99 1e-99 1.65e+10 1e-99 
3272.56 1e-99 1e-99 1e-99 1.57e+10 1e-99 
3472.46 1e-99 1e-99 1e-99 1.49e+10 1e-99 
3684.57 1e-99 1e-99 1e-99 1.39e+10 1e-99 
3909.64 1e-99 1e-99 1e-99 1.29e+10 1e-99 
4148.46 1e-99 1e-99 1e-99 1.20e+10 1e-99 
4401.86 1e-99 1e-99 1e-99 1.11e+10 1e-99 
4670.75 1e-99 1e-99 1e-99 1.04e+10 1e-99 
4956.05 1e-99 1e-99 1e-99 9.60e+09 1e-99 
5258.79 1e-99 1e-99 1e-99 8.90e+09 1e-99 
5580.02 1e-99 1e-99 1e-99 8.06e+09 1e-99 
5920.87 1e-99 1e-99 1e-99 7.30e+09 1e-99 
6282.54 1e-99 1e-99 1e-99 6.60e+09 1e-99 
6666.30 1e-99 1e-99 1e-99 5.93e+09 1e-99 
7073.50 1e-99 1e-99 1e-99 5.25e+09 1e-99 
7505.58 1e-99 1e-99 1e-99 4.56e+09 1e-99 
7964.05 1e-99 1e-99 1e-99 3.87e+09 1e-99 
8450.53 1e-99 1e-99 1e-99 3.27e+09 1e-99 
8966.72 1e-99 1e-99 1e-99 2.77e+09 1e-99 
9514.44 1e-99 1e-99 1e-99 2.34e+09 1e-99 
10095.62 1e-99 1e-99 1e-99 1.95e+09 1e-99 
10712.30 1e-99 1e-99 1e-99 1.63e+09 1e-99 
11366.65 1e-99 1e-99 1e-99 1.37e+09 1e-99 
12061.10 1e-99 1e-99 1e-99 1.15e+09 1e-99 
12793.43 1e-99 1e-99 1e-99 9.77e+08 1e-99 
13528.61 1e-99 1e-99 1e-99 8.44e+08 1e-99 
14194.74 1e-99 1e-99 1e-99 7.45e+08 1e-99 
14757.77 1e-99 1e-99 1e-99 6.78e+08 1e-99 
15240.48 1e-99 1e-99 1e-99 6.27e+08 1e-99 
15646.99 1e-99 1e-99 1e-99 5.90e+08 1e-99 
15960.30 1e-99 1e-99 1e-99 5.64e+08 1e-99 
16187.41 1e-99 1e-99 1e-99 5.50e+08 1e-99 
16354.17 1e-99 1e-99 1e-99 5.34e+08 1e-99 
16484.18 1e-99 1e-99 1e-99 5.26e+08 1e-99 
16593.12 1e-99 1e-99 1e-99 5.19e+08 1e-99 
16691.99 1e-99 1e-99 1e-99 5.10e+08 1e-99 
16788.59 1e-99 1e-99 1e-99 4.99e+08 1e-99 
16888.37 1e-99 1e-99 1e-99 4.93e+08 1e-99 
16998.79 1e-99 1e-99 1e-99 4.84e+08 1e-99 
17146.37 1e-99 1e-99 1e-99 4.77e+08 1e-99 
17415.23 1e-99 1e-99 1e-99 4.58e+08 1e-99 
17888.12 1e-99 1e-99 1e-99 4.32e+08 1e-99 
18532.37 1e-99 1e-99 1e-99 3.99e+08 1e-99 
19260.76 1e-99 1e-99 1e-99 3.67e+08 1e-99 
20034.10 1e-99 1e-99 1e-99 3.40e+08 1e-99 
20838.00 1e-99 1e-99 1e-99 3.14e+08 1e-99 
21647.97 1e-99 1e-99 1e-99 2.92e+08 1e-99 
22447.94 1e-99 1e-99 1e-99 2.72e+08 1e-99 
23245.88 1e-99 1e-99 1e-99 2.54e+08 1e-99 
24052.47 1e-99 1e-99 1e-99 2.38e+08 1e-99 
24867.72 1e-99 1e-99 1e-99 2.23e+08 1e-99 
25698.86 1e-99 1e-99 1e-99 2.10e+08 1e-99 
26587.16 1e-99 1e-99 1e-99 1.96e+08 1e-99 
27637.54 1e-99 1e-99 1e-99 1.83e+08 1e-99 
28986.97 1e-99 1e-99 1e-99 1.67e+08 1e-99 
#TIME: 49.25 
#NVEL: 67 
#vel_mid[km/s] Rossmean[cm^2/g] Fluxmean[cm^2/g] Planckmean[cm^2/g] Jcmf[erg/s/cm^2] Hcmf[erg/s/cm^2] 
440.10 1e-99 1e-99 1e-99 2.06e+10 1e-99 
999.11 1e-99 1e-99 1e-99 2.04e+10 1e-99 
1267.34 1e-99 1e-99 1e-99 1.93e+10 1e-99 
1514.05 1e-99 1e-99 1e-99 1.88e+10 1e-99 
1808.80 1e-99 1e-99 1e-99 1.80e+10 1e-99 
1919.29 1e-99 1e-99 1e-99 1.71e+10 1e-99 
2160.92 1e-99 1e-99 1e-99 1.72e+10 1e-99 
2292.92 1e-99 1e-99 1e-99 1.65e+10 1e-99 
2432.98 1e-99 1e-99 1e-99 1.60e+10 1e-99 
2581.60 1e-99 1e-99 1e-99 1.57e+10 1e-99 
2739.29 1e-99 1e-99 1e-99 1.55e+10 1e-99 
2906.62 1e-99 1e-99 1e-99 1.50e+10 1e-99 
3084.17 1e-99 1e-99 1e-99 1.41e+10 1e-99 
3272.56 1e-99 1e-99 1e-99 1.39e+10 1e-99 
3472.46 1e-99 1e-99 1e-99 1.31e+10 1e-99 
3684.57 1e-99 1e-99 1e-99 1.22e+10 1e-99 
3909.64 1e-99 1e-99 1e-99 1.13e+10 1e-99 
4148.46 1e-99 1e-99 1e-99 1.05e+10 1e-99 
4401.86 1e-99 1e-99 1e-99 9.86e+09 1e-99 
4670.75 1e-99 1e-99 1e-99 9.06e+09 1e-99 
4956.05 1e-99 1e-99 1e-99 8.48e+09 1e-99 
5258.79 1e-99 1e-99 1e-99 7.84e+09 1e-99 
5580.02 1e-99 1e-99 1e-99 7.12e+09 1e-99 
5920.87 1e-99 1e-99 1e-99 6.50e+09 1e-99 
6282.54 1e-99 1e-99 1e-99 5.88e+09 1e-99 
6666.30 1e-99 1e-99 1e-99 5.27e+09 1e-99 
7073.50 1e-99 1e-99 1e-99 4.68e+09 1e-99 
7505.58 1e-99 1e-99 1e-99 4.09e+09 1e-99 
7964.05 1e-99 1e-99 1e-99 3.48e+09 1e-99 
8450.53 1e-99 1e-99 1e-99 2.95e+09 1e-99 
8966.72 1e-99 1e-99 1e-99 2.52e+09 1e-99 
9514.44 1e-99 1e-99 1e-99 2.12e+09 1e-99 
10095.62 1e-99 1e-99 1e-99 1.76e+09 1e-99 
10712.30 1e-99 1e-99 1e-99 1.47e+09 1e-99 
11366.65 1e-99 1e-99 1e-99 1.22e+09 1e-99 
12061.10 1e-99 1e-99 1e-99 1.03e+09 1e-99 
12793.43 1e-99 1e-99 1e-99 8.83e+08 1e-99 
13528.61 1e-99 1e-99 1e-99 7.59e+08 1e-99 
14194.74 1e-99 1e-99 1e-99 6.69e+08 1e-99 
14757.77 1e-99 1e-99 1e-99 6.09e+08 1e-99 
15240.48 1e-99 1e-99 1e-99 5.63e+08 1e-99 
15646.99 1e-99 1e-99 1e-99 5.30e+08 1e-99 
15960.30 1e-99 1e-99 1e-99 5.08e+08 1e-99 
16187.41 1e-99 1e-99 1e-99 4.90e+08 1e-99 
16354.17 1e-99 1e-99 1e-99 4.78e+08 1e-99 
16484.18 1e-99 1e-99 1e-99 4.70e+08 1e-99 
16593.12 1e-99 1e-99 1e-99 4.66e+08 1e-99 
16691.99 1e-99 1e-99 1e-99 4.55e+08 1e-99 
16788.59 1e-99 1e-99 1e-99 4.50e+08 1e-99 
16888.37 1e-99 1e-99 1e-99 4.49e+08 1e-99 
16998.79 1e-99 1e-99 1e-99 4.34e+08 1e-99 
17146.37 1e-99 1e-99 1e-99 4.32e+08 1e-99 
17415.23 1e-99 1e-99 1e-99 4.11e+08 1e-99 
17888.12 1e-99 1e-99 1e-99 3.89e+08 1e-99 
18532.37 1e-99 1e-99 1e-99 3.59e+08 1e-99 
19260.76 1e-99 1e-99 1e-99 3.31e+08 1e-99 
20034.10 1e-99 1e-99 1e-99 3.05e+08 1e-99 
20838.00 1e-99 1e-99 1e-99 2.82e+08 1e-99 
21647.97 1e-99 1e-99 1e-99 2.62e+08 1e-99 
22447.94 1e-99 1e-99 1e-99 2.44e+08 1e-99 
23245.88 1e-99 1e-99 1e-99 2.28e+08 1e-99 
24052.47 1e-99 1e-99 1e-99 2.13e+08 1e-99 
24867.72 1e-99 1e-99 1e-99 2.00e+08 1e-99 
25698.86 1e-99 1e-99 1e-99 1.87e+08 1e-99 
26587.16 1e-99 1e-99 1e-99 1.76e+08 1e-99 
27637.54 1e-99 1e-99 1e-99 1.64e+08 1e-99 
28986.97 1e-99 1e-99 1e-99 1.50e+08 1e-99 
#TIME: 50.27 
#NVEL: 67 
#vel_mid[km/s] Rossmean[cm^2/g] Fluxmean[cm^2/g] Planckmean[cm^2/g] Jcmf[erg/s/cm^2] Hcmf[erg/s/cm^2] 
440.10 1e-99 1e-99 1e-99 1.65e+10 1e-99 
999.11 1e-99 1e-99 1e-99 1.63e+10 1e-99 
1267.34 1e-99 1e-99 1e-99 1.59e+10 1e-99 
1514.05 1e-99 1e-99 1e-99 1.53e+10 1e-99 
1808.80 1e-99 1e-99 1e-99 1.51e+10 1e-99 
1919.29 1e-99 1e-99 1e-99 1.47e+10 1e-99 
2160.92 1e-99 1e-99 1e-99 1.45e+10 1e-99 
2292.92 1e-99 1e-99 1e-99 1.43e+10 1e-99 
2432.98 1e-99 1e-99 1e-99 1.39e+10 1e-99 
2581.60 1e-99 1e-99 1e-99 1.39e+10 1e-99 
2739.29 1e-99 1e-99 1e-99 1.35e+10 1e-99 
2906.62 1e-99 1e-99 1e-99 1.32e+10 1e-99 
3084.17 1e-99 1e-99 1e-99 1.26e+10 1e-99 
3272.56 1e-99 1e-99 1e-99 1.22e+10 1e-99 
3472.46 1e-99 1e-99 1e-99 1.17e+10 1e-99 
3684.57 1e-99 1e-99 1e-99 1.08e+10 1e-99 
3909.64 1e-99 1e-99 1e-99 1.01e+10 1e-99 
4148.46 1e-99 1e-99 1e-99 9.26e+09 1e-99 
4401.86 1e-99 1e-99 1e-99 8.65e+09 1e-99 
4670.75 1e-99 1e-99 1e-99 8.01e+09 1e-99 
4956.05 1e-99 1e-99 1e-99 7.49e+09 1e-99 
5258.79 1e-99 1e-99 1e-99 6.93e+09 1e-99 
5580.02 1e-99 1e-99 1e-99 6.33e+09 1e-99 
5920.87 1e-99 1e-99 1e-99 5.79e+09 1e-99 
6282.54 1e-99 1e-99 1e-99 5.26e+09 1e-99 
6666.30 1e-99 1e-99 1e-99 4.74e+09 1e-99 
7073.50 1e-99 1e-99 1e-99 4.20e+09 1e-99 
7505.58 1e-99 1e-99 1e-99 3.67e+09 1e-99 
7964.05 1e-99 1e-99 1e-99 3.14e+09 1e-99 
8450.53 1e-99 1e-99 1e-99 2.66e+09 1e-99 
8966.72 1e-99 1e-99 1e-99 2.29e+09 1e-99 
9514.44 1e-99 1e-99 1e-99 1.94e+09 1e-99 
10095.62 1e-99 1e-99 1e-99 1.61e+09 1e-99 
10712.30 1e-99 1e-99 1e-99 1.34e+09 1e-99 
11366.65 1e-99 1e-99 1e-99 1.12e+09 1e-99 
12061.10 1e-99 1e-99 1e-99 9.30e+08 1e-99 
12793.43 1e-99 1e-99 1e-99 7.92e+08 1e-99 
13528.61 1e-99 1e-99 1e-99 6.83e+08 1e-99 
14194.74 1e-99 1e-99 1e-99 6.04e+08 1e-99 
14757.77 1e-99 1e-99 1e-99 5.48e+08 1e-99 
15240.48 1e-99 1e-99 1e-99 5.06e+08 1e-99 
15646.99 1e-99 1e-99 1e-99 4.75e+08 1e-99 
15960.30 1e-99 1e-99 1e-99 4.54e+08 1e-99 
16187.41 1e-99 1e-99 1e-99 4.41e+08 1e-99 
16354.17 1e-99 1e-99 1e-99 4.31e+08 1e-99 
16484.18 1e-99 1e-99 1e-99 4.20e+08 1e-99 
16593.12 1e-99 1e-99 1e-99 4.15e+08 1e-99 
16691.99 1e-99 1e-99 1e-99 4.08e+08 1e-99 
16788.59 1e-99 1e-99 1e-99 4.02e+08 1e-99 
16888.37 1e-99 1e-99 1e-99 3.96e+08 1e-99 
16998.79 1e-99 1e-99 1e-99 3.92e+08 1e-99 
17146.37 1e-99 1e-99 1e-99 3.85e+08 1e-99 
17415.23 1e-99 1e-99 1e-99 3.71e+08 1e-99 
17888.12 1e-99 1e-99 1e-99 3.49e+08 1e-99 
18532.37 1e-99 1e-99 1e-99 3.24e+08 1e-99 
19260.76 1e-99 1e-99 1e-99 2.99e+08 1e-99 
20034.10 1e-99 1e-99 1e-99 2.75e+08 1e-99 
20838.00 1e-99 1e-99 1e-99 2.53e+08 1e-99 
21647.97 1e-99 1e-99 1e-99 2.35e+08 1e-99 
22447.94 1e-99 1e-99 1e-99 2.18e+08 1e-99 
23245.88 1e-99 1e-99 1e-99 2.04e+08 1e-99 
24052.47 1e-99 1e-99 1e-99 1.91e+08 1e-99 
24867.72 1e-99 1e-99 1e-99 1.79e+08 1e-99 
25698.86 1e-99 1e-99 1e-99 1.68e+08 1e-99 
26587.16 1e-99 1e-99 1e-99 1.58e+08 1e-99 
27637.54 1e-99 1e-99 1e-99 1.47e+08 1e-99 
28986.97 1e-99 1e-99 1e-99 1.34e+08 1e-99 
#TIME: 51.31 
#NVEL: 67 
#vel_mid[km/s] Rossmean[cm^2/g] Fluxmean[cm^2/g] Planckmean[cm^2/g] Jcmf[erg/s/cm^2] Hcmf[erg/s/cm^2] 
440.10 1e-99 1e-99 1e-99 1.33e+10 1e-99 
999.11 1e-99 1e-99 1e-99 1.35e+10 1e-99 
1267.34 1e-99 1e-99 1e-99 1.31e+10 1e-99 
1514.05 1e-99 1e-99 1e-99 1.31e+10 1e-99 
1808.80 1e-99 1e-99 1e-99 1.28e+10 1e-99 
1919.29 1e-99 1e-99 1e-99 1.30e+10 1e-99 
2160.92 1e-99 1e-99 1e-99 1.26e+10 1e-99 
2292.92 1e-99 1e-99 1e-99 1.25e+10 1e-99 
2432.98 1e-99 1e-99 1e-99 1.22e+10 1e-99 
2581.60 1e-99 1e-99 1e-99 1.20e+10 1e-99 
2739.29 1e-99 1e-99 1e-99 1.20e+10 1e-99 
2906.62 1e-99 1e-99 1e-99 1.15e+10 1e-99 
3084.17 1e-99 1e-99 1e-99 1.11e+10 1e-99 
3272.56 1e-99 1e-99 1e-99 1.08e+10 1e-99 
3472.46 1e-99 1e-99 1e-99 1.03e+10 1e-99 
3684.57 1e-99 1e-99 1e-99 9.60e+09 1e-99 
3909.64 1e-99 1e-99 1e-99 9.02e+09 1e-99 
4148.46 1e-99 1e-99 1e-99 8.35e+09 1e-99 
4401.86 1e-99 1e-99 1e-99 7.75e+09 1e-99 
4670.75 1e-99 1e-99 1e-99 7.19e+09 1e-99 
4956.05 1e-99 1e-99 1e-99 6.68e+09 1e-99 
5258.79 1e-99 1e-99 1e-99 6.20e+09 1e-99 
5580.02 1e-99 1e-99 1e-99 5.70e+09 1e-99 
5920.87 1e-99 1e-99 1e-99 5.23e+09 1e-99 
6282.54 1e-99 1e-99 1e-99 4.73e+09 1e-99 
6666.30 1e-99 1e-99 1e-99 4.28e+09 1e-99 
7073.50 1e-99 1e-99 1e-99 3.78e+09 1e-99 
7505.58 1e-99 1e-99 1e-99 3.32e+09 1e-99 
7964.05 1e-99 1e-99 1e-99 2.83e+09 1e-99 
8450.53 1e-99 1e-99 1e-99 2.43e+09 1e-99 
8966.72 1e-99 1e-99 1e-99 2.10e+09 1e-99 
9514.44 1e-99 1e-99 1e-99 1.76e+09 1e-99 
10095.62 1e-99 1e-99 1e-99 1.46e+09 1e-99 
10712.30 1e-99 1e-99 1e-99 1.22e+09 1e-99 
11366.65 1e-99 1e-99 1e-99 1.01e+09 1e-99 
12061.10 1e-99 1e-99 1e-99 8.48e+08 1e-99 
12793.43 1e-99 1e-99 1e-99 7.16e+08 1e-99 
13528.61 1e-99 1e-99 1e-99 6.15e+08 1e-99 
14194.74 1e-99 1e-99 1e-99 5.42e+08 1e-99 
14757.77 1e-99 1e-99 1e-99 4.94e+08 1e-99 
15240.48 1e-99 1e-99 1e-99 4.57e+08 1e-99 
15646.99 1e-99 1e-99 1e-99 4.27e+08 1e-99 
15960.30 1e-99 1e-99 1e-99 4.11e+08 1e-99 
16187.41 1e-99 1e-99 1e-99 3.99e+08 1e-99 
16354.17 1e-99 1e-99 1e-99 3.87e+08 1e-99 
16484.18 1e-99 1e-99 1e-99 3.79e+08 1e-99 
16593.12 1e-99 1e-99 1e-99 3.74e+08 1e-99 
16691.99 1e-99 1e-99 1e-99 3.73e+08 1e-99 
16788.59 1e-99 1e-99 1e-99 3.65e+08 1e-99 
16888.37 1e-99 1e-99 1e-99 3.62e+08 1e-99 
16998.79 1e-99 1e-99 1e-99 3.52e+08 1e-99 
17146.37 1e-99 1e-99 1e-99 3.47e+08 1e-99 
17415.23 1e-99 1e-99 1e-99 3.34e+08 1e-99 
