#NTIMES: 200
#NSTAGES: 5
#TIMES[d]: 2.01861554579 2.05619317592 2.09447033414 2.13346004255 2.17317556566 2.21363041491 2.25483835327 2.29681339988 2.3395698349 2.38312220429 2.42748532481 2.47267428903 2.51870447048 2.56559152888 2.61335141547 2.66200037841 2.71155496835 2.76203204402 2.81344877801 2.86582266257 2.91917151557 2.97351348659 3.02886706306 3.08525107656 3.14268470925 3.20118750036 3.26077935286 3.32148054021 3.3833117133 3.44629390742 3.51044854946 3.57579746518 3.64236288663 3.71016745973 3.77923425197 3.84958676024 3.92124891885 3.99424510765 4.06860016035 4.14433937294 4.22148851231 4.30007382501 4.3801220462 4.46166040872 4.54471665236 4.62931903331 4.71549633375 4.80327787168 4.89269351084 4.98377367093 5.07654933791 5.17105207457 5.26731403124 5.36536795678 5.46524720967 5.56698576935 5.67061824786 5.77617990151 5.88370664296 5.99323505339 6.10480239496 6.21844662348 6.33420640135 6.45212111066 6.57223086664 6.69457653128 6.81919972724 6.94614285202 7.07544909235 7.20716243891 7.34132770131 7.4779905233 7.61719739831 7.75899568527 7.90343362473 8.05056035528 8.20042593021 8.35308133461 8.50857850269 8.66697033542 8.82831071856 8.99265454099 9.16005771338 9.33057718718 9.50427097406 9.68119816558 9.86141895334 10.0449946494 10.2319877073 10.422461743 10.6164815568 10.8141131554 11.015423774 11.2204818996 11.4293572942 11.6421210183 11.8588454552 12.0796043358 12.3044727634 12.5335272396 12.7668456898 13.0045074904 13.246593495 13.4931860628 13.7443690858 14.0002280179 14.2608499037 14.526323408 14.7967388466 15.0721882162 15.3527652261 15.6385653301 15.9296857591 16.2262255538 16.5282855986 16.835968656 17.1493794014 17.468624459 17.7938124375 18.1250539677 18.4624617398 18.8061505417 19.1562372982 19.5128411108 19.876083298 20.2460874368 20.6229794046 21.006887422 21.3979420967 21.7962764676 22.2020260503 22.6153288829 23.0363255732 23.4651593468 23.9019760951 24.3469244256 24.8001557121 25.2618241463 25.7320867905 26.2111036304 26.6990376303 27.1960547878 27.702324191 28.2180180755 28.7433118831 29.2783843216 29.8234174257 30.3785966184 30.9441107748 31.5201522858 32.106917124 32.7046049099 33.3134189802 33.9335664566 34.5652583169 35.2087094658 35.8641388091 36.5317693273 37.211828152 37.9045466429 38.6101604666 39.3289096768 40.0610387957 40.8067968979 41.5664376941 42.3402196183 43.1284059154 43.9312647306 44.7490692008 45.5820975476 46.4306331717 47.2949647496 48.1753863315 49.0721974417 49.9857031802 50.9162143267 51.8640474459 52.829524996 53.8129754377 54.8147333461 55.8351395246 56.8745411212 57.9332917457 59.011751591 60.1102875549 61.2292733654 62.3690897074 63.5301243528 64.7127722917 65.9174358675 67.1445249133 68.3944568914 69.6676570355 70.9645584951 72.2856024833 73.6312384263 75.0019241168 76.3981258696 77.82031868 79.2689863858
#
#TIME: 2.01861554579
#NVEL: 202
#vel_mid[km/s] temp[K] ne[/cm^3] c0 c1 c2 c3 c4
2.4275e+04 1.5465e+03 2.2091e+02 1.0000e+00 7.1828e-20 0.0000e+00 0.0000e+00 0.0000e+00
2.4475e+04 1.5304e+03 2.1833e+02 1.0000e+00 7.9191e-20 0.0000e+00 0.0000e+00 0.0000e+00
2.4675e+04 1.5409e+03 2.5042e+02 1.0000e+00 1.3035e-19 0.0000e+00 0.0000e+00 0.0000e+00
2.4875e+04 1.5533e+03 2.3489e+02 1.0000e+00 1.2492e-19 0.0000e+00 0.0000e+00 0.0000e+00
2.5075e+04 1.5384e+03 1.9135e+02 1.0000e+00 8.1899e-20 0.0000e+00 0.0000e+00 0.0000e+00
2.5275e+04 1.5460e+03 2.0860e+02 1.0000e+00 1.1765e-19 0.0000e+00 0.0000e+00 0.0000e+00
2.5475e+04 1.5208e+03 1.3834e+02 1.0000e+00 4.4410e-20 0.0000e+00 0.0000e+00 0.0000e+00
2.5675e+04 1.5275e+03 1.7693e+02 1.0000e+00 9.7886e-20 0.0000e+00 0.0000e+00 0.0000e+00
2.5875e+04 1.5297e+03 1.9407e+02 1.0000e+00 1.4315e-19 0.0000e+00 0.0000e+00 0.0000e+00
2.6075e+04 1.5319e+03 1.5562e+02 1.0000e+00 8.9810e-20 0.0000e+00 0.0000e+00 0.0000e+00
2.6275e+04 1.5379e+03 1.3975e+02 1.0000e+00 7.6534e-20 0.0000e+00 0.0000e+00 0.0000e+00
2.6475e+04 1.5387e+03 1.5491e+02 1.0000e+00 1.1513e-19 0.0000e+00 0.0000e+00 0.0000e+00
2.6675e+04 1.5178e+03 1.1875e+02 1.0000e+00 6.3997e-20 0.0000e+00 0.0000e+00 0.0000e+00
2.6875e+04 1.5219e+03 1.1595e+02 1.0000e+00 6.8334e-20 0.0000e+00 0.0000e+00 0.0000e+00
2.7075e+04 1.5308e+03 1.1100e+02 1.0000e+00 6.9184e-20 0.0000e+00 0.0000e+00 0.0000e+00
2.7275e+04 1.5111e+03 8.5468e+01 1.0000e+00 3.8973e-20 0.0000e+00 0.0000e+00 0.0000e+00
2.7475e+04 1.5141e+03 9.6970e+01 1.0000e+00 6.2327e-20 0.0000e+00 0.0000e+00 0.0000e+00
2.7675e+04 1.5039e+03 7.7368e+01 1.0000e+00 3.8629e-20 0.0000e+00 0.0000e+00 0.0000e+00
2.7875e+04 1.5144e+03 7.4938e+01 1.0000e+00 4.0355e-20 0.0000e+00 0.0000e+00 0.0000e+00
2.8075e+04 1.4953e+03 6.2361e+01 1.0000e+00 2.8032e-20 0.0000e+00 0.0000e+00 0.0000e+00
2.8275e+04 1.5037e+03 6.7903e+01 1.0000e+00 4.0110e-20 0.0000e+00 0.0000e+00 0.0000e+00
2.8475e+04 1.5001e+03 6.1621e+01 1.0000e+00 3.5163e-20 0.0000e+00 0.0000e+00 0.0000e+00
2.8675e+04 1.4622e+03 3.8947e+01 1.0000e+00 1.1691e-20 0.0000e+00 0.0000e+00 0.0000e+00
2.8875e+04 1.4577e+03 3.6731e+01 1.0000e+00 1.1364e-20 0.0000e+00 0.0000e+00 0.0000e+00
2.9075e+04 1.4721e+03 5.0348e+01 1.0000e+00 3.0118e-20 0.0000e+00 0.0000e+00 0.0000e+00
2.9275e+04 1.4800e+03 3.1774e+01 1.0000e+00 9.9711e-21 0.0000e+00 0.0000e+00 0.0000e+00
2.9475e+04 1.4709e+03 2.5688e+01 1.0000e+00 6.4239e-21 0.0000e+00 0.0000e+00 0.0000e+00
2.9675e+04 1.4557e+03 2.2817e+01 1.0000e+00 5.3220e-21 0.0000e+00 0.0000e+00 0.0000e+00
2.9875e+04 1.4735e+03 3.5136e+01 1.0000e+00 1.9211e-20 0.0000e+00 0.0000e+00 0.0000e+00
3.0075e+04 1.4521e+03 2.6030e+01 1.0000e+00 9.7771e-21 0.0000e+00 0.0000e+00 0.0000e+00
3.0275e+04 1.4416e+03 3.4181e+01 1.0000e+00 2.3116e-20 0.0000e+00 0.0000e+00 0.0000e+00
3.0475e+04 1.4423e+03 3.2594e+01 1.0000e+00 2.3156e-20 0.0000e+00 0.0000e+00 0.0000e+00
3.0675e+04 1.4168e+03 1.9390e+01 1.0000e+00 6.5381e-21 0.0000e+00 0.0000e+00 0.0000e+00
3.0875e+04 1.4557e+03 3.0641e+01 1.0000e+00 2.5424e-20 0.0000e+00 0.0000e+00 0.0000e+00
3.1075e+04 1.4587e+03 3.2050e+01 1.0000e+00 3.2717e-20 0.0000e+00 0.0000e+00 0.0000e+00
3.1275e+04 1.4250e+03 1.7890e+01 1.0000e+00 7.7495e-21 0.0000e+00 0.0000e+00 0.0000e+00
3.1475e+04 1.4371e+03 2.2117e+01 1.0000e+00 1.5587e-20 0.0000e+00 0.0000e+00 0.0000e+00
3.1675e+04 1.4693e+03 1.4112e+01 1.0000e+00 5.3111e-21 0.0000e+00 0.0000e+00 0.0000e+00
3.1875e+04 1.4128e+03 1.1274e+01 1.0000e+00 3.3149e-21 0.0000e+00 0.0000e+00 0.0000e+00
3.2075e+04 1.4112e+03 8.6255e+00 1.0000e+00 1.8447e-21 0.0000e+00 0.0000e+00 0.0000e+00
3.2275e+04 1.4217e+03 1.2203e+01 1.0000e+00 5.2936e-21 0.0000e+00 0.0000e+00 0.0000e+00
3.2475e+04 1.4274e+03 1.5223e+01 1.0000e+00 1.0902e-20 0.0000e+00 0.0000e+00 0.0000e+00
3.2675e+04 1.3653e+03 7.3957e+00 1.0000e+00 1.7958e-21 0.0000e+00 0.0000e+00 0.0000e+00
3.2875e+04 1.3639e+03 5.3860e+00 1.0000e+00 8.7729e-22 0.0000e+00 0.0000e+00 0.0000e+00
3.3075e+04 1.3982e+03 9.6963e+00 1.0000e+00 4.7835e-21 0.0000e+00 0.0000e+00 0.0000e+00
3.3275e+04 1.3981e+03 7.9387e+00 1.0000e+00 3.1849e-21 0.0000e+00 0.0000e+00 0.0000e+00
3.3475e+04 1.3409e+03 2.8075e+00 1.0000e+00 2.2781e-22 0.0000e+00 0.0000e+00 0.0000e+00
3.3675e+04 1.3810e+03 6.9499e+00 1.0000e+00 2.8847e-21 0.0000e+00 0.0000e+00 0.0000e+00
3.3875e+04 1.3158e+03 1.8861e+00 1.0000e+00 1.0231e-22 0.0000e+00 0.0000e+00 0.0000e+00
3.4075e+04 1.2864e+03 9.3092e-01 1.0000e+00 1.7933e-23 0.0000e+00 0.0000e+00 0.0000e+00
3.4275e+04 1.3614e+03 3.6780e+00 1.0000e+00 7.7549e-22 0.0000e+00 0.0000e+00 0.0000e+00
3.4475e+04 1.3951e+03 7.9934e+00 1.0000e+00 7.0358e-21 0.0000e+00 0.0000e+00 0.0000e+00
3.4675e+04 1.2845e+03 7.4728e-01 1.0000e+00 1.4644e-23 0.0000e+00 0.0000e+00 0.0000e+00
3.4875e+04 1.3427e+03 1.0913e+00 1.0000e+00 4.5220e-23 0.0000e+00 0.0000e+00 0.0000e+00
3.5075e+04 1.3890e+03 3.2795e+00 1.0000e+00 9.5177e-22 0.0000e+00 0.0000e+00 0.0000e+00
3.5275e+04 1.3984e+03 3.1482e-01 1.0000e+00 2.1774e-24 0.0000e+00 0.0000e+00 0.0000e+00
3.5475e+04 1.3946e+03 2.6470e+00 1.0000e+00 6.9414e-22 0.0000e+00 0.0000e+00 0.0000e+00
3.5675e+04 1.3782e+03 3.2534e+00 1.0000e+00 1.3676e-21 0.0000e+00 0.0000e+00 0.0000e+00
3.5875e+04 1.5342e+03 1.0500e+00 1.0000e+00 7.6832e-23 0.0000e+00 0.0000e+00 0.0000e+00
3.6075e+04 1.4553e+03 1.0278e+01 1.0000e+00 4.0270e-20 0.0000e+00 0.0000e+00 0.0000e+00
3.6275e+04 1.3703e+03 3.4825e+00 1.0000e+00 2.4135e-21 0.0000e+00 0.0000e+00 0.0000e+00
3.6475e+04 1.4943e+03 8.8007e+00 1.0000e+00 3.4319e-20 0.0000e+00 0.0000e+00 0.0000e+00
3.6675e+04 1.5238e+03 2.7865e+01 1.0000e+00 1.1793e-18 0.0000e+00 0.0000e+00 0.0000e+00
3.6875e+04 1.5688e+03 4.1159e+01 1.0000e+00 5.4892e-18 0.0000e+00 0.0000e+00 0.0000e+00
3.7075e+04 1.5044e+03 5.2456e+01 1.0000e+00 1.9186e-17 0.0000e+00 0.0000e+00 0.0000e+00
3.7275e+04 1.5132e+03 2.7762e+01 1.0000e+00 1.9576e-18 0.0000e+00 0.0000e+00 0.0000e+00
3.7475e+04 1.6834e+03 2.7074e+01 1.0000e+00 2.1533e-18 0.0000e+00 0.0000e+00 0.0000e+00
3.7675e+04 1.6774e+03 7.4105e+01 1.0000e+00 2.2236e-15 0.0000e+00 0.0000e+00 0.0000e+00
3.7875e+04 1.5842e+03 3.0631e+01 1.0000e+00 5.0240e-18 0.0000e+00 0.0000e+00 0.0000e+00
3.8075e+04 1.6661e+03 6.7182e+01 1.0000e+00 9.6568e-15 0.0000e+00 0.0000e+00 0.0000e+00
3.8275e+04 1.7937e+03 6.4326e+01 1.0000e+00 2.1481e-13 0.0000e+00 0.0000e+00 0.0000e+00
3.8475e+04 1.7593e+03 5.9613e+01 1.0000e+00 4.7512e-14 0.0000e+00 0.0000e+00 0.0000e+00
3.8675e+04 1.7345e+03 5.5513e+01 1.0000e+00 3.3447e-14 0.0000e+00 0.0000e+00 0.0000e+00
3.8875e+04 1.7026e+03 4.9222e+01 1.0000e+00 1.8547e-15 0.0000e+00 0.0000e+00 0.0000e+00
3.9075e+04 1.7314e+03 4.8085e+01 1.0000e+00 1.6642e-14 0.0000e+00 0.0000e+00 0.0000e+00
3.9275e+04 1.9227e+03 4.3280e+01 1.0000e+00 2.2389e-15 0.0000e+00 0.0000e+00 0.0000e+00
3.9475e+04 1.7591e+03 4.1720e+01 1.0000e+00 1.0720e-14 0.0000e+00 0.0000e+00 0.0000e+00
3.9675e+04 1.6960e+03 3.9229e+01 1.0000e+00 2.0627e-14 0.0000e+00 0.0000e+00 0.0000e+00
3.9875e+04 1.8189e+03 3.7021e+01 1.0000e+00 1.5513e-13 0.0000e+00 0.0000e+00 0.0000e+00
4.0075e+04 1.8374e+03 3.4756e+01 1.0000e+00 1.8509e-12 0.0000e+00 0.0000e+00 0.0000e+00
4.0225e+04 1.7291e+03 3.2548e+01 1.0000e+00 2.7212e-14 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 61.2292733654
#NVEL: 202
#vel_mid[km/s] temp[K] ne[/cm^3] c0 c1 c2 c3 c4
8.7500e+01 5.4499e+03 3.4727e+08 9.3579e-03 9.9064e-01 1.1750e-10 3.2897e-41 0.0000e+00
2.7500e+02 5.4191e+03 2.5921e+08 8.6272e-03 9.9137e-01 1.0128e-10 1.6149e-41 0.0000e+00
4.7500e+02 5.3819e+03 2.2701e+08 9.2527e-03 9.9075e-01 7.5425e-11 6.0074e-42 0.0000e+00
6.7500e+02 5.3399e+03 2.0602e+08 1.0497e-02 9.8950e-01 5.1808e-11 1.8245e-42 0.0000e+00
8.7500e+02 5.2858e+03 1.8938e+08 1.2989e-02 9.8701e-01 2.9950e-11 3.3911e-43 0.0000e+00
1.0750e+03 5.2204e+03 1.7530e+08 1.6060e-02 9.8394e-01 1.7442e-11 6.4460e-44 0.0000e+00
1.2750e+03 5.1558e+03 1.6313e+08 2.0842e-02 9.7916e-01 9.1762e-12 9.8091e-45 0.0000e+00
1.4750e+03 5.0780e+03 1.5266e+08 2.8113e-02 9.7189e-01 4.4415e-12 1.4013e-45 0.0000e+00
1.6750e+03 4.9979e+03 1.4379e+08 4.0669e-02 9.5933e-01 1.8366e-12 0.0000e+00 0.0000e+00
1.8750e+03 4.9066e+03 1.3649e+08 6.2139e-02 9.3786e-01 6.6232e-13 0.0000e+00 0.0000e+00
2.0750e+03 4.8121e+03 1.3067e+08 1.0280e-01 8.9720e-01 1.9053e-13 0.0000e+00 0.0000e+00
2.2750e+03 4.7081e+03 1.2611e+08 1.7433e-01 8.2567e-01 4.6516e-14 0.0000e+00 0.0000e+00
2.4750e+03 4.5925e+03 1.2256e+08 2.9115e-01 7.0885e-01 9.5148e-15 0.0000e+00 0.0000e+00
2.6750e+03 4.4862e+03 1.1970e+08 4.4425e-01 5.5575e-01 1.7843e-15 0.0000e+00 0.0000e+00
2.8750e+03 4.3859e+03 1.1703e+08 6.1868e-01 3.8132e-01 2.6807e-16 0.0000e+00 0.0000e+00
3.0750e+03 4.2675e+03 1.1344e+08 7.8810e-01 2.1190e-01 2.4963e-17 0.0000e+00 0.0000e+00
3.2750e+03 4.1382e+03 1.0745e+08 9.0323e-01 9.6768e-02 1.5359e-18 0.0000e+00 0.0000e+00
3.4750e+03 4.0096e+03 9.8697e+07 9.6030e-01 3.9701e-02 7.6555e-20 0.0000e+00 0.0000e+00
3.6750e+03 3.8773e+03 8.8585e+07 9.8551e-01 1.4492e-02 2.7805e-21 0.0000e+00 0.0000e+00
3.8750e+03 3.7473e+03 7.9516e+07 9.9515e-01 4.8537e-03 7.9773e-23 0.0000e+00 0.0000e+00
4.0750e+03 3.6217e+03 7.1893e+07 9.9830e-01 1.7037e-03 2.7037e-24 0.0000e+00 0.0000e+00
4.2750e+03 3.5218e+03 6.4322e+07 9.9937e-01 6.3208e-04 1.0798e-25 0.0000e+00 0.0000e+00
4.4750e+03 3.5151e+03 6.0415e+07 9.9932e-01 6.7775e-04 1.2515e-25 0.0000e+00 0.0000e+00
4.6750e+03 3.4324e+03 5.3475e+07 9.9969e-01 3.1102e-04 9.5911e-27 0.0000e+00 0.0000e+00
4.8750e+03 3.3459e+03 4.5552e+07 9.9987e-01 1.2777e-04 4.9815e-28 0.0000e+00 0.0000e+00
5.0750e+03 3.2676e+03 3.7724e+07 9.9994e-01 5.7830e-05 3.3888e-29 0.0000e+00 0.0000e+00
5.2750e+03 3.1998e+03 3.0615e+07 9.9997e-01 2.8730e-05 3.0128e-30 0.0000e+00 0.0000e+00
5.4750e+03 3.1451e+03 2.4785e+07 9.9998e-01 1.5899e-05 3.7393e-31 0.0000e+00 0.0000e+00
5.6750e+03 3.0936e+03 1.9863e+07 9.9999e-01 9.0694e-06 5.0417e-32 0.0000e+00 0.0000e+00
5.8750e+03 3.0500e+03 1.6448e+07 9.9999e-01 5.9763e-06 1.1066e-32 0.0000e+00 0.0000e+00
6.0750e+03 3.0112e+03 1.3670e+07 1.0000e+00 4.0384e-06 2.6380e-33 0.0000e+00 0.0000e+00
6.2750e+03 2.9784e+03 1.1352e+07 1.0000e+00 2.7366e-06 6.3356e-34 0.0000e+00 0.0000e+00
6.4750e+03 2.9436e+03 9.5812e+06 1.0000e+00 1.9491e-06 1.8106e-34 0.0000e+00 0.0000e+00
6.6750e+03 2.9093e+03 8.0748e+06 1.0000e+00 1.3745e-06 5.0065e-35 0.0000e+00 0.0000e+00
6.8750e+03 2.8818e+03 6.9078e+06 1.0000e+00 1.0082e-06 1.5919e-35 0.0000e+00 0.0000e+00
7.0750e+03 2.8525e+03 5.9420e+06 1.0000e+00 7.4500e-07 5.2127e-36 0.0000e+00 0.0000e+00
7.2750e+03 2.8227e+03 5.0299e+06 1.0000e+00 5.1122e-07 1.3292e-36 0.0000e+00 0.0000e+00
7.4750e+03 2.7954e+03 4.3710e+06 1.0000e+00 3.7849e-07 4.4273e-37 0.0000e+00 0.0000e+00
7.6750e+03 2.7676e+03 3.7842e+06 1.0000e+00 2.6955e-07 1.3003e-37 0.0000e+00 0.0000e+00
7.8750e+03 2.7405e+03 3.3087e+06 1.0000e+00 1.9470e-07 4.0357e-38 0.0000e+00 0.0000e+00
8.0750e+03 2.7082e+03 2.8620e+06 1.0000e+00 1.2768e-07 9.1437e-39 0.0000e+00 0.0000e+00
8.2750e+03 2.6796e+03 2.5250e+06 1.0000e+00 8.8501e-08 2.5187e-39 0.0000e+00 0.0000e+00
8.4750e+03 2.6502e+03 2.2348e+06 1.0000e+00 5.9058e-08 6.1824e-40 0.0000e+00 0.0000e+00
8.6750e+03 2.6212e+03 1.9910e+06 1.0000e+00 3.8439e-08 1.4136e-40 0.0000e+00 0.0000e+00
8.8750e+03 2.5937e+03 1.7855e+06 1.0000e+00 2.4228e-08 2.9443e-41 0.0000e+00 0.0000e+00
9.0750e+03 2.5610e+03 1.6146e+06 1.0000e+00 1.5134e-08 6.0158e-42 0.0000e+00 0.0000e+00
9.2750e+03 2.5372e+03 1.4724e+06 1.0000e+00 9.6536e-09 1.3256e-42 0.0000e+00 0.0000e+00
9.4750e+03 2.5036e+03 1.3427e+06 1.0000e+00 5.2563e-09 1.7796e-43 0.0000e+00 0.0000e+00
9.6750e+03 2.4790e+03 1.2397e+06 1.0000e+00 3.5537e-09 4.7644e-44 0.0000e+00 0.0000e+00
9.8750e+03 2.4502e+03 1.1428e+06 1.0000e+00 1.9806e-09 7.0065e-45 0.0000e+00 0.0000e+00
1.0075e+04 2.4211e+03 1.0578e+06 1.0000e+00 1.1516e-09 1.4013e-45 0.0000e+00 0.0000e+00
1.0275e+04 2.3983e+03 9.8177e+05 1.0000e+00 7.1566e-10 0.0000e+00 0.0000e+00 0.0000e+00
1.0475e+04 2.3712e+03 9.1184e+05 1.0000e+00 4.3239e-10 0.0000e+00 0.0000e+00 0.0000e+00
1.0675e+04 2.3433e+03 8.4667e+05 1.0000e+00 2.3399e-10 0.0000e+00 0.0000e+00 0.0000e+00
1.0875e+04 2.3174e+03 7.8702e+05 1.0000e+00 1.4016e-10 0.0000e+00 0.0000e+00 0.0000e+00
1.1075e+04 2.2930e+03 7.3134e+05 1.0000e+00 8.2161e-11 0.0000e+00 0.0000e+00 0.0000e+00
1.1275e+04 2.2673e+03 6.7879e+05 1.0000e+00 4.5208e-11 0.0000e+00 0.0000e+00 0.0000e+00
1.1475e+04 2.2492e+03 6.3091e+05 1.0000e+00 3.0528e-11 0.0000e+00 0.0000e+00 0.0000e+00
1.1675e+04 2.2229e+03 5.8459e+05 1.0000e+00 1.7514e-11 0.0000e+00 0.0000e+00 0.0000e+00
1.1875e+04 2.1988e+03 5.4061e+05 1.0000e+00 9.9625e-12 0.0000e+00 0.0000e+00 0.0000e+00
1.2075e+04 2.1780e+03 4.9971e+05 1.0000e+00 6.1663e-12 0.0000e+00 0.0000e+00 0.0000e+00
1.2275e+04 2.1518e+03 4.5883e+05 1.0000e+00 3.3104e-12 0.0000e+00 0.0000e+00 0.0000e+00
1.2475e+04 2.1244e+03 4.1945e+05 1.0000e+00 1.8052e-12 0.0000e+00 0.0000e+00 0.0000e+00
1.2675e+04 2.0953e+03 3.8046e+05 1.0000e+00 9.5473e-13 0.0000e+00 0.0000e+00 0.0000e+00
1.2875e+04 2.0689e+03 3.4075e+05 1.0000e+00 4.7668e-13 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 2.0388e+03 3.0304e+05 1.0000e+00 2.5231e-13 0.0000e+00 0.0000e+00 0.0000e+00
1.3275e+04 2.0093e+03 2.6292e+05 1.0000e+00 1.1994e-13 0.0000e+00 0.0000e+00 0.0000e+00
1.3475e+04 1.9824e+03 2.1976e+05 1.0000e+00 5.0648e-14 0.0000e+00 0.0000e+00 0.0000e+00
1.3675e+04 1.9496e+03 1.8200e+05 1.0000e+00 2.3719e-14 0.0000e+00 0.0000e+00 0.0000e+00
1.3875e+04 1.9171e+03 1.4604e+05 1.0000e+00 1.0636e-14 0.0000e+00 0.0000e+00 0.0000e+00
1.4075e+04 1.8899e+03 1.1444e+05 1.0000e+00 4.7653e-15 0.0000e+00 0.0000e+00 0.0000e+00
1.4275e+04 1.8594e+03 8.9894e+04 1.0000e+00 2.3285e-15 0.0000e+00 0.0000e+00 0.0000e+00
1.4475e+04 1.8313e+03 6.7082e+04 1.0000e+00 1.0044e-15 0.0000e+00 0.0000e+00 0.0000e+00
1.4675e+04 1.7999e+03 4.9306e+04 1.0000e+00 4.3593e-16 0.0000e+00 0.0000e+00 0.0000e+00
1.4875e+04 1.7675e+03 3.4813e+04 1.0000e+00 1.7460e-16 0.0000e+00 0.0000e+00 0.0000e+00
1.5075e+04 1.7335e+03 2.3874e+04 1.0000e+00 6.6672e-17 0.0000e+00 0.0000e+00 0.0000e+00
1.5275e+04 1.7013e+03 1.5659e+04 1.0000e+00 2.3131e-17 0.0000e+00 0.0000e+00 0.0000e+00
1.5475e+04 1.6645e+03 9.9944e+03 1.0000e+00 7.6310e-18 0.0000e+00 0.0000e+00 0.0000e+00
1.5675e+04 1.6358e+03 6.9519e+03 1.0000e+00 3.2368e-18 0.0000e+00 0.0000e+00 0.0000e+00
1.5875e+04 1.6058e+03 4.3784e+03 1.0000e+00 1.0594e-18 0.0000e+00 0.0000e+00 0.0000e+00
1.6075e+04 1.5807e+03 2.8795e+03 1.0000e+00 3.9270e-19 0.0000e+00 0.0000e+00 0.0000e+00
1.6275e+04 1.5558e+03 1.8914e+03 1.0000e+00 1.4577e-19 0.0000e+00 0.0000e+00 0.0000e+00
1.6475e+04 1.5344e+03 1.2767e+03 1.0000e+00 5.8357e-20 0.0000e+00 0.0000e+00 0.0000e+00
1.6675e+04 1.5226e+03 9.5845e+02 1.0000e+00 3.1004e-20 0.0000e+00 0.0000e+00 0.0000e+00
1.6875e+04 1.5030e+03 6.8955e+02 1.0000e+00 1.4731e-20 0.0000e+00 0.0000e+00 0.0000e+00
1.7075e+04 1.4914e+03 5.4643e+02 1.0000e+00 9.0400e-21 0.0000e+00 0.0000e+00 0.0000e+00
1.7275e+04 1.4900e+03 4.2444e+02 1.0000e+00 5.2633e-21 0.0000e+00 0.0000e+00 0.0000e+00
1.7475e+04 1.4883e+03 3.7811e+02 1.0000e+00 4.4003e-21 0.0000e+00 0.0000e+00 0.0000e+00
1.7675e+04 1.4963e+03 3.8746e+02 1.0000e+00 5.3244e-21 0.0000e+00 0.0000e+00 0.0000e+00
1.7875e+04 1.4914e+03 3.2052e+02 1.0000e+00 3.6609e-21 0.0000e+00 0.0000e+00 0.0000e+00
1.8075e+04 1.4933e+03 3.2014e+02 1.0000e+00 4.1399e-21 0.0000e+00 0.0000e+00 0.0000e+00
1.8275e+04 1.4980e+03 3.1290e+02 1.0000e+00 4.4207e-21 0.0000e+00 0.0000e+00 0.0000e+00
1.8475e+04 1.5038e+03 3.7369e+02 1.0000e+00 8.0169e-21 0.0000e+00 0.0000e+00 0.0000e+00
1.8675e+04 1.5176e+03 3.3743e+02 1.0000e+00 6.9457e-21 0.0000e+00 0.0000e+00 0.0000e+00
1.8875e+04 1.5267e+03 4.0086e+02 1.0000e+00 1.2427e-20 0.0000e+00 0.0000e+00 0.0000e+00
1.9075e+04 1.5401e+03 4.6365e+02 1.0000e+00 2.0732e-20 0.0000e+00 0.0000e+00 0.0000e+00
1.9275e+04 1.5536e+03 5.3053e+02 1.0000e+00 3.3635e-20 0.0000e+00 0.0000e+00 0.0000e+00
1.9475e+04 1.5564e+03 5.6716e+02 1.0000e+00 4.5596e-20 0.0000e+00 0.0000e+00 0.0000e+00
1.9675e+04 1.5628e+03 6.2384e+02 1.0000e+00 6.6705e-20 0.0000e+00 0.0000e+00 0.0000e+00
1.9875e+04 1.5757e+03 6.6901e+02 1.0000e+00 9.1290e-20 0.0000e+00 0.0000e+00 0.0000e+00
2.0075e+04 1.5761e+03 6.9310e+02 1.0000e+00 1.1401e-19 0.0000e+00 0.0000e+00 0.0000e+00
2.0275e+04 1.5813e+03 8.0536e+02 1.0000e+00 1.9361e-19 0.0000e+00 0.0000e+00 0.0000e+00
2.0475e+04 1.5784e+03 7.3051e+02 1.0000e+00 1.6961e-19 0.0000e+00 0.0000e+00 0.0000e+00
2.0675e+04 1.5793e+03 7.1839e+02 1.0000e+00 1.8446e-19 0.0000e+00 0.0000e+00 0.0000e+00
2.0875e+04 1.5805e+03 7.1472e+02 1.0000e+00 2.0699e-19 0.0000e+00 0.0000e+00 0.0000e+00
2.1075e+04 1.5766e+03 6.9490e+02 1.0000e+00 2.1841e-19 0.0000e+00 0.0000e+00 0.0000e+00
2.1275e+04 1.5663e+03 5.7537e+02 1.0000e+00 1.4980e-19 0.0000e+00 0.0000e+00 0.0000e+00
2.1475e+04 1.5698e+03 5.6984e+02 1.0000e+00 1.6607e-19 0.0000e+00 0.0000e+00 0.0000e+00
2.1675e+04 1.5651e+03 5.2051e+02 1.0000e+00 1.4822e-19 0.0000e+00 0.0000e+00 0.0000e+00
2.1875e+04 1.5648e+03 4.8268e+02 1.0000e+00 1.3774e-19 0.0000e+00 0.0000e+00 0.0000e+00
2.2075e+04 1.5523e+03 3.8620e+02 1.0000e+00 8.6246e-20 0.0000e+00 0.0000e+00 0.0000e+00
2.2275e+04 1.5506e+03 3.5700e+02 1.0000e+00 7.9479e-20 0.0000e+00 0.0000e+00 0.0000e+00
2.2475e+04 1.5517e+03 3.6224e+02 1.0000e+00 9.3968e-20 0.0000e+00 0.0000e+00 0.0000e+00
