#NTIMES: 200
#NSTAGES: 7
#TIMES[d]: 2.0186 2.0562 2.0945 2.1335 2.1732 2.2136 2.2548 2.2968 2.3396 2.3831 2.4275 2.4727 2.5187 2.5656 2.6134 2.6620 2.7116 2.7620 2.8134 2.8658 2.9192 2.9735 3.0289 3.0853 3.1427 3.2012 3.2608 3.3215 3.3833 3.4463 3.5104 3.5758 3.6424 3.7102 3.7792 3.8496 3.9212 3.9942 4.0686 4.1443 4.2215 4.3001 4.3801 4.4617 4.5447 4.6293 4.7155 4.8033 4.8927 4.9838 5.0765 5.1711 5.2673 5.3654 5.4652 5.5670 5.6706 5.7762 5.8837 5.9932 6.1048 6.2184 6.3342 6.4521 6.5722 6.6946 6.8192 6.9461 7.0754 7.2072 7.3413 7.4780 7.6172 7.7590 7.9034 8.0506 8.2004 8.3531 8.5086 8.6670 8.8283 8.9927 9.1601 9.3306 9.5043 9.6812 9.8614 10.0450 10.2320 10.4225 10.6165 10.8141 11.0154 11.2205 11.4294 11.6421 11.8588 12.0796 12.3045 12.5335 12.7668 13.0045 13.2466 13.4932 13.7444 14.0002 14.2608 14.5263 14.7967 15.0722 15.3528 15.6386 15.9297 16.2262 16.5283 16.8360 17.1494 17.4686 17.7938 18.1251 18.4625 18.8062 19.1562 19.5128 19.8761 20.2461 20.6230 21.0069 21.3979 21.7963 22.2020 22.6153 23.0363 23.4652 23.9020 24.3469 24.8002 25.2618 25.7321 26.2111 26.6990 27.1961 27.7023 28.2180 28.7433 29.2784 29.8234 30.3786 30.9441 31.5202 32.1069 32.7046 33.3134 33.9336 34.5653 35.2087 35.8641 36.5318 37.2118 37.9045 38.6102 39.3289 40.0610 40.8068 41.5664 42.3402 43.1284 43.9313 44.7491 45.5821 46.4306 47.2950 48.1754 49.0722 49.9857 50.9162 51.8640 52.8295 53.8130 54.8147 55.8351 56.8745 57.9333 59.0118 60.1103 61.2293 62.3691 63.5301 64.7128 65.9174 67.1445 68.3945 69.6677 70.9646 72.2856 73.6312 75.0019 76.3981 77.8203 79.2690
#
#TIME: 2.0186
#NVEL: 202
#vel_mid[km/s] si0 si1 si2 si3 si4 si5 si6
2.3475e+04 9.5964e-01 4.0359e-02 9.8291e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3675e+04 9.5665e-01 4.3346e-02 1.1631e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3875e+04 9.6315e-01 3.6849e-02 6.3785e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4075e+04 9.6930e-01 3.0701e-02 3.2997e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4275e+04 9.7449e-01 2.5512e-02 1.7050e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4475e+04 9.7964e-01 2.0358e-02 7.8027e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4675e+04 9.8212e-01 1.7884e-02 4.8582e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4875e+04 9.8544e-01 1.4560e-02 2.3941e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5075e+04 9.8754e-01 1.2461e-02 1.3828e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5275e+04 9.8847e-01 1.1530e-02 1.0180e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5475e+04 9.9056e-01 9.4400e-03 5.1527e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5675e+04 9.9103e-01 8.9697e-03 4.1208e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5875e+04 9.9276e-01 7.2397e-03 2.0051e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6075e+04 9.9353e-01 6.4746e-03 1.3353e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6275e+04 9.9397e-01 6.0313e-03 1.0069e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6475e+04 9.9548e-01 4.5210e-03 3.9380e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6675e+04 9.9641e-01 3.5936e-03 1.8436e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6875e+04 9.9601e-01 3.9851e-03 2.3531e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7075e+04 9.9690e-01 3.1010e-03 1.0344e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7275e+04 9.9740e-01 2.6045e-03 5.7267e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7475e+04 9.9778e-01 2.2246e-03 3.3372e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7675e+04 9.9802e-01 1.9808e-03 2.2033e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7875e+04 9.9815e-01 1.8486e-03 1.6748e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8075e+04 9.9847e-01 1.5273e-03 8.8435e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8275e+04 9.9863e-01 1.3656e-03 5.9156e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8475e+04 9.9868e-01 1.3200e-03 4.9968e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8675e+04 9.9890e-01 1.0984e-03 2.6967e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8875e+04 9.9873e-01 1.2698e-03 3.8886e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9075e+04 9.9907e-01 9.3387e-04 1.4515e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9275e+04 9.9918e-01 8.2267e-04 9.2922e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9475e+04 9.9912e-01 8.8147e-04 1.0675e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9675e+04 9.9942e-01 5.7802e-04 2.8316e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9875e+04 9.9898e-01 1.0163e-03 1.4269e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0075e+04 9.9924e-01 7.5897e-04 5.5785e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0275e+04 9.9930e-01 7.0258e-04 4.1415e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0475e+04 9.9936e-01 6.3610e-04 2.8775e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0675e+04 9.9943e-01 5.6645e-04 1.9030e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0875e+04 9.9960e-01 4.0479e-04 6.5267e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1075e+04 9.9909e-01 9.1181e-04 6.8867e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1275e+04 9.9924e-01 7.6468e-04 3.8066e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1475e+04 9.9899e-01 1.0132e-03 8.2449e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1675e+04 9.9919e-01 8.0538e-04 3.8832e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1875e+04 9.9920e-01 7.9620e-04 3.5075e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2075e+04 9.9909e-01 9.0591e-04 4.8212e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2275e+04 9.9916e-01 8.4489e-04 3.6595e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2475e+04 9.9873e-01 1.2671e-03 1.1482e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2675e+04 9.9941e-01 5.8525e-04 1.0685e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2875e+04 9.9860e-01 1.4047e-03 1.3656e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3075e+04 9.9858e-01 1.4210e-03 1.3213e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3275e+04 9.9865e-01 1.3461e-03 1.0504e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3475e+04 9.9917e-01 8.3489e-04 2.3559e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3675e+04 9.9785e-01 2.1478e-03 3.7170e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3875e+04 9.9844e-01 1.5642e-03 1.3445e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4075e+04 9.9712e-01 2.8808e-03 7.8386e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4275e+04 9.9672e-01 3.2801e-03 1.0824e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4475e+04 9.9433e-01 5.6691e-03 5.2739e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4675e+04 9.9424e-01 5.7609e-03 5.1759e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4875e+04 9.9270e-01 7.2974e-03 9.9190e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5075e+04 9.8774e-01 1.2258e-02 4.5402e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5275e+04 9.8082e-01 1.9181e-02 1.7098e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5475e+04 9.7824e-01 2.1757e-02 2.3777e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5675e+04 9.7142e-01 2.8584e-02 5.3022e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5875e+04 9.4298e-01 5.7023e-02 4.8281e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6075e+04 9.2961e-01 7.0390e-02 9.2985e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6275e+04 8.9266e-01 1.0734e-01 3.9034e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6475e+04 8.2509e-01 1.7491e-01 2.3284e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6675e+04 8.1209e-01 1.8791e-01 2.8963e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6875e+04 7.8382e-01 2.1618e-01 4.7892e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7075e+04 7.4874e-01 2.5126e-01 8.4242e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7275e+04 7.4082e-01 2.5918e-01 8.9994e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7475e+04 6.5277e-01 3.4723e-01 3.1454e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7675e+04 6.6778e-01 3.3222e-01 2.3902e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7875e+04 6.2119e-01 3.7881e-01 4.1818e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8075e+04 5.5936e-01 4.4064e-01 8.4289e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8275e+04 5.8125e-01 4.1875e-01 6.0449e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8475e+04 5.3094e-01 4.6906e-01 1.0313e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8675e+04 5.0543e-01 4.9457e-01 1.2954e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8875e+04 5.3574e-01 4.6426e-01 8.5245e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9075e+04 5.2691e-01 4.7309e-01 8.8365e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9275e+04 4.4207e-01 5.5793e-01 2.1686e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9475e+04 5.3243e-01 4.6757e-01 7.2443e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9675e+04 4.9363e-01 5.0637e-01 1.0598e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9875e+04 5.1032e-01 4.8968e-01 8.1842e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0075e+04 4.9467e-01 5.0533e-01 9.1555e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0225e+04 4.9026e-01 5.0974e-01 9.1540e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 30.3786
#NVEL: 202
#vel_mid[km/s] si0 si1 si2 si3 si4 si5 si6
8.7500e+01 2.5479e-14 3.5875e-06 8.0823e-01 1.9177e-01 3.5330e-07 0.0000e+00 0.0000e+00
2.7500e+02 1.7744e-14 3.1109e-06 8.0929e-01 1.9070e-01 3.1545e-07 0.0000e+00 0.0000e+00
4.7500e+02 2.0021e-14 3.6089e-06 8.5575e-01 1.4425e-01 1.4515e-07 0.0000e+00 0.0000e+00
6.7500e+02 2.6927e-14 4.6554e-06 9.0786e-01 9.2136e-02 4.5314e-08 0.0000e+00 0.0000e+00
8.7500e+02 3.7683e-14 6.0862e-06 9.4494e-01 5.5052e-02 1.2491e-08 0.0000e+00 0.0000e+00
1.0750e+03 5.8571e-14 8.4596e-06 9.7167e-01 2.8324e-02 2.4758e-09 0.0000e+00 0.0000e+00
1.2750e+03 9.3043e-14 1.1828e-05 9.8602e-01 1.3967e-02 4.5367e-10 0.0000e+00 0.0000e+00
1.4750e+03 1.5518e-13 1.6981e-05 9.9354e-01 6.4445e-03 7.2037e-11 0.0000e+00 0.0000e+00
1.6750e+03 2.6738e-13 2.4790e-05 9.9711e-01 2.8628e-03 1.0550e-11 0.0000e+00 0.0000e+00
1.8750e+03 4.8941e-13 3.7509e-05 9.9878e-01 1.1867e-03 1.3212e-12 0.0000e+00 0.0000e+00
2.0750e+03 9.6161e-13 5.9233e-05 9.9949e-01 4.5429e-04 1.3797e-13 0.0000e+00 0.0000e+00
2.2750e+03 2.0190e-12 9.7365e-05 9.9974e-01 1.6173e-04 1.2202e-14 0.0000e+00 0.0000e+00
2.4750e+03 4.6554e-12 1.6973e-04 9.9978e-01 5.1537e-05 8.3485e-16 0.0000e+00 0.0000e+00
2.6750e+03 1.1873e-11 3.1578e-04 9.9967e-01 1.4442e-05 4.2327e-17 0.0000e+00 0.0000e+00
2.8750e+03 3.3579e-11 6.2960e-04 9.9937e-01 3.5037e-06 1.5295e-18 0.0000e+00 0.0000e+00
3.0750e+03 1.0666e-10 1.3571e-03 9.9864e-01 7.2235e-07 3.7712e-20 0.0000e+00 0.0000e+00
3.2750e+03 4.1219e-10 3.3231e-03 9.9668e-01 1.1529e-07 5.1218e-22 0.0000e+00 0.0000e+00
3.4750e+03 2.0918e-09 9.7051e-03 9.9029e-01 1.2839e-08 3.0202e-24 0.0000e+00 0.0000e+00
3.6750e+03 1.7157e-08 3.8662e-02 9.6134e-01 7.1158e-10 3.5823e-27 0.0000e+00 0.0000e+00
3.8750e+03 2.2108e-07 2.0042e-01 7.9958e-01 1.3839e-11 4.4217e-31 0.0000e+00 0.0000e+00
4.0750e+03 2.7274e-06 7.5830e-01 2.4170e-01 2.0184e-14 4.6399e-37 0.0000e+00 0.0000e+00
4.2750e+03 1.2914e-05 9.7812e-01 2.1869e-02 7.6050e-18 1.0650e-43 0.0000e+00 0.0000e+00
4.4750e+03 2.4180e-05 9.9362e-01 6.3602e-03 1.6756e-19 0.0000e+00 0.0000e+00 0.0000e+00
4.6750e+03 2.5453e-05 9.9457e-01 5.4088e-03 9.5779e-20 0.0000e+00 0.0000e+00 0.0000e+00
4.8750e+03 4.0854e-05 9.9792e-01 2.0410e-03 4.7248e-21 0.0000e+00 0.0000e+00 0.0000e+00
5.0750e+03 6.5240e-05 9.9916e-01 7.7191e-04 2.3532e-22 0.0000e+00 0.0000e+00 0.0000e+00
5.2750e+03 1.0896e-04 9.9963e-01 2.6603e-04 8.8399e-24 0.0000e+00 0.0000e+00 0.0000e+00
5.4750e+03 1.7837e-04 9.9973e-01 9.4747e-05 3.6492e-25 0.0000e+00 0.0000e+00 0.0000e+00
5.6750e+03 2.9349e-04 9.9967e-01 3.3213e-05 1.4278e-26 0.0000e+00 0.0000e+00 0.0000e+00
5.8750e+03 4.5686e-04 9.9953e-01 1.2933e-05 7.6466e-28 0.0000e+00 0.0000e+00 0.0000e+00
6.0750e+03 6.8350e-04 9.9931e-01 5.4324e-06 5.1363e-29 0.0000e+00 0.0000e+00 0.0000e+00
6.2750e+03 9.5758e-04 9.9904e-01 2.5925e-06 5.0678e-30 0.0000e+00 0.0000e+00 0.0000e+00
6.4750e+03 1.3736e-03 9.9863e-01 1.1747e-06 4.2532e-31 0.0000e+00 0.0000e+00 0.0000e+00
6.6750e+03 1.8285e-03 9.9817e-01 6.1549e-07 5.5274e-32 0.0000e+00 0.0000e+00 0.0000e+00
6.8750e+03 2.4352e-03 9.9756e-01 3.2042e-07 7.0092e-33 0.0000e+00 0.0000e+00 0.0000e+00
7.0750e+03 3.0080e-03 9.9699e-01 1.9381e-07 1.4016e-33 0.0000e+00 0.0000e+00 0.0000e+00
7.2750e+03 3.9641e-03 9.9604e-01 1.0211e-07 1.8285e-34 0.0000e+00 0.0000e+00 0.0000e+00
7.4750e+03 5.1139e-03 9.9489e-01 5.6031e-08 2.6973e-35 0.0000e+00 0.0000e+00 0.0000e+00
7.6750e+03 6.5616e-03 9.9344e-01 3.1039e-08 4.0955e-36 0.0000e+00 0.0000e+00 0.0000e+00
7.8750e+03 8.0177e-03 9.9198e-01 1.9044e-08 8.5236e-37 0.0000e+00 0.0000e+00 0.0000e+00
8.0750e+03 9.7404e-03 9.9026e-01 1.1832e-08 1.8475e-37 0.0000e+00 0.0000e+00 0.0000e+00
8.2750e+03 1.1814e-02 9.8819e-01 7.3822e-09 4.0666e-38 0.0000e+00 0.0000e+00 0.0000e+00
8.4750e+03 1.3703e-02 9.8630e-01 5.0599e-09 1.1963e-38 0.0000e+00 0.0000e+00 0.0000e+00
8.6750e+03 1.6666e-02 9.8333e-01 3.1421e-09 2.6102e-39 0.0000e+00 0.0000e+00 0.0000e+00
8.8750e+03 1.9540e-02 9.8046e-01 2.1071e-09 7.2180e-40 0.0000e+00 0.0000e+00 0.0000e+00
9.0750e+03 2.3821e-02 9.7618e-01 1.3013e-09 1.5585e-40 0.0000e+00 0.0000e+00 0.0000e+00
9.2750e+03 2.9814e-02 9.7019e-01 7.5910e-10 2.8417e-41 0.0000e+00 0.0000e+00 0.0000e+00
9.4750e+03 3.3833e-02 9.6617e-01 5.4336e-10 9.6437e-42 0.0000e+00 0.0000e+00 0.0000e+00
9.6750e+03 4.0633e-02 9.5937e-01 3.4394e-10 2.2631e-42 0.0000e+00 0.0000e+00 0.0000e+00
9.8750e+03 4.9188e-02 9.5081e-01 2.1302e-10 4.9886e-43 0.0000e+00 0.0000e+00 0.0000e+00
1.0075e+04 6.2114e-02 9.3789e-01 1.1933e-10 8.1275e-44 0.0000e+00 0.0000e+00 0.0000e+00
1.0275e+04 7.1280e-02 9.2872e-01 8.1999e-11 2.5223e-44 0.0000e+00 0.0000e+00 0.0000e+00
1.0475e+04 8.2593e-02 9.1741e-01 5.4791e-11 7.0065e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.0675e+04 9.8044e-02 9.0196e-01 3.4298e-11 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.0875e+04 1.1135e-01 8.8865e-01 2.3616e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1075e+04 1.3408e-01 8.6592e-01 1.3903e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1275e+04 1.4493e-01 8.5507e-01 1.0645e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1475e+04 1.6126e-01 8.3874e-01 7.5066e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1675e+04 1.8191e-01 8.1809e-01 5.0437e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1875e+04 1.9347e-01 8.0653e-01 3.9621e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2075e+04 2.0139e-01 7.9861e-01 3.3012e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2275e+04 2.2763e-01 7.7237e-01 2.1400e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2475e+04 2.5506e-01 7.4494e-01 1.3968e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2675e+04 2.7710e-01 7.2290e-01 9.9143e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2875e+04 2.9399e-01 7.0601e-01 7.5534e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 2.9836e-01 7.0164e-01 6.7073e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3275e+04 3.2597e-01 6.7403e-01 4.5328e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3475e+04 3.7282e-01 6.2718e-01 2.4841e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3675e+04 3.7358e-01 6.2642e-01 2.3044e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3875e+04 3.9495e-01 6.0505e-01 1.6963e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4075e+04 4.5385e-01 5.4615e-01 8.2266e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4275e+04 4.5520e-01 5.4480e-01 7.5807e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4475e+04 4.7451e-01 5.2549e-01 5.7113e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4675e+04 4.9321e-01 5.0679e-01 4.3255e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4875e+04 5.1293e-01 4.8707e-01 3.2312e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5075e+04 5.3797e-01 4.6203e-01 2.2613e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5275e+04 5.3588e-01 4.6412e-01 2.1679e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5475e+04 5.5773e-01 4.4227e-01 1.5674e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5675e+04 5.5912e-01 4.4088e-01 1.4421e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5875e+04 5.7125e-01 4.2875e-01 1.1662e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6075e+04 6.0283e-01 3.9717e-01 7.3943e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6275e+04 6.1827e-01 3.8173e-01 5.6853e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6475e+04 6.2859e-01 3.7141e-01 4.6531e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6675e+04 6.4914e-01 3.5086e-01 3.3143e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6875e+04 6.7023e-01 3.2977e-01 2.3194e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7075e+04 6.6940e-01 3.3060e-01 2.1949e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7275e+04 7.0259e-01 2.9741e-01 1.2684e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7475e+04 7.0153e-01 2.9847e-01 1.2055e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7675e+04 7.2064e-01 2.7936e-01 8.4083e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7875e+04 7.3396e-01 2.6604e-01 6.3557e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8075e+04 7.5795e-01 2.4205e-01 3.9672e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8275e+04 7.6331e-01 2.3669e-01 3.3765e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8475e+04 7.7079e-01 2.2921e-01 2.7607e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8675e+04 7.8352e-01 2.1648e-01 2.0375e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8875e+04 7.9363e-01 2.0637e-01 1.5664e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9075e+04 8.2126e-01 1.7874e-01 8.2232e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9275e+04 8.1651e-01 1.8349e-01 8.5367e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9475e+04 8.5035e-01 1.4965e-01 3.5996e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9675e+04 8.3541e-01 1.6459e-01 4.8658e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9875e+04 8.4920e-01 1.5080e-01 3.2427e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0075e+04 8.6484e-01 1.3516e-01 1.9987e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0275e+04 8.8279e-01 1.1721e-01 1.0981e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0475e+04 8.8217e-01 1.1783e-01 1.0470e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0675e+04 8.9460e-01 1.0540e-01 6.5055e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0875e+04 9.0040e-01 9.9596e-02 4.9545e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1075e+04 9.0612e-01 9.3879e-02 3.7456e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1275e+04 9.1913e-01 8.0869e-02 2.0621e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1475e+04 9.2241e-01 7.7587e-02 1.6673e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1675e+04 9.3247e-01 6.7533e-02 9.6257e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1875e+04 9.3871e-01 6.1289e-02 6.4527e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2075e+04 9.4581e-01 5.4187e-02 3.9731e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2275e+04 9.4706e-01 5.2942e-02 3.4355e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2475e+04 9.5716e-01 4.2839e-02 1.5859e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2675e+04 9.6250e-01 3.7505e-02 9.5793e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2875e+04 9.6849e-01 3.1509e-02 5.0869e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
