#NTIMES: 257
#NSTAGES: 6
#TIMES[d]: 2.200 2.420 2.662 2.928 3.221 3.543 3.897 4.287 4.716 5.187 5.706 6.277 6.905 7.595 8.354 9.190 10.109 11.109 12.109 13.109 14.109 15.109 16.109 17.109 18.109 19.109 20.109 21.109 22.109 23.109 24.109 25.109 26.109 27.109 28.109 29.109 30.109 31.109 32.109 33.109 34.109 35.109 36.109 37.109 38.109 39.109 40.109 41.109 42.109 43.109 44.109 45.109 46.109 47.109 48.109 49.109 50.109 51.109 52.109 53.109 54.109 55.109 56.109 57.109 58.109 59.109 60.109 61.109 62.109 63.109 64.109 65.109 66.109 67.109 68.109 69.109 70.109 71.109 72.109 73.109 74.109 75.109 76.109 77.109 78.109 79.109 80.109 81.109 82.109 83.109 84.109 85.109 86.109 87.109 88.109 89.109 90.109 91.109 92.109 93.109 94.109 95.109 96.109 97.109 98.109 99.109 100.109 101.109 102.109 103.109 104.109 105.109 106.109 107.109 108.109 109.109 110.109 111.109 112.109 113.109 114.109 115.109 116.109 117.109 118.109 119.109 120.109 121.109 122.109 123.109 124.109 125.109 126.109 127.109 128.109 129.109 130.109 131.109 132.109 133.109 134.109 135.109 136.109 137.109 138.109 139.109 140.109 141.109 142.109 143.109 144.109 145.109 146.109 147.109 148.109 149.109 150.109 151.109 152.109 153.109 154.109 155.109 156.109 157.109 158.109 159.109 160.109 161.109 162.109 163.109 164.109 165.109 166.109 167.109 168.109 169.109 170.109 171.109 172.109 173.109 174.109 175.109 176.109 177.109 178.109 179.109 180.109 181.109 182.109 183.109 184.109 185.109 186.109 187.109 188.109 189.109 190.109 191.109 192.109 193.109 194.109 195.109 196.109 197.109 198.109 199.109 200.109 201.109 202.109 203.109 204.109 205.109 206.109 207.109 208.109 209.109 210.109 211.109 212.109 213.109 214.109 215.109 216.109 217.109 218.109 219.109 220.109 221.109 222.109 223.109 224.109 225.109 226.109 227.109 228.109 229.109 230.109 231.109 232.109 233.109 234.109 235.109 236.109 237.109 238.109 239.109 240.109 241.109 242.109 243.109 244.109 245.109 246.109 247.109 248.109 249.109 250.109 
#
#TIME: 2.200000
#NVEL: 81
#vel_mid[km/s] Si0 Si1 Si2 Si3 Si4 Si5
9.250e+08 1.000000e+00 8.266966e-17 2.692945e-71 3.616431e-204 0.000000e+00 0.000000e+00
9.750e+08 1.000000e+00 5.730867e-17 6.338048e-72 6.448422e-206 0.000000e+00 0.000000e+00
1.025e+09 1.000000e+00 2.986011e-17 5.295357e-73 7.262431e-209 0.000000e+00 0.000000e+00
1.075e+09 1.000000e+00 1.438121e-17 3.532015e-74 4.890178e-212 0.000000e+00 0.000000e+00
1.125e+09 1.000000e+00 2.136455e-17 1.200869e-73 9.434205e-211 0.000000e+00 0.000000e+00
1.175e+09 1.000000e+00 2.042301e-17 8.685689e-74 3.158936e-211 0.000000e+00 0.000000e+00
1.225e+09 1.000000e+00 5.717617e-18 9.193377e-76 1.882896e-216 0.000000e+00 0.000000e+00
1.275e+09 1.000000e+00 5.847384e-18 9.540939e-76 1.950817e-216 0.000000e+00 0.000000e+00
1.325e+09 1.000000e+00 1.065826e-17 5.473532e-75 1.109898e-214 0.000000e+00 0.000000e+00
1.375e+09 1.000000e+00 1.913643e-17 4.958916e-74 4.449018e-212 0.000000e+00 0.000000e+00
1.425e+09 1.000000e+00 2.663987e-17 9.324759e-74 1.060688e-211 0.000000e+00 0.000000e+00
1.475e+09 1.000000e+00 4.226919e-18 2.429904e-76 3.866735e-218 0.000000e+00 0.000000e+00
1.525e+09 1.000000e+00 1.184523e-17 1.932333e-75 8.959204e-217 0.000000e+00 0.000000e+00
1.575e+09 1.000000e+00 5.902823e-18 3.782529e-76 4.178727e-218 0.000000e+00 0.000000e+00
1.625e+09 1.000000e+00 1.513835e-17 6.637883e-75 3.944793e-215 0.000000e+00 0.000000e+00
1.675e+09 1.000000e+00 1.096534e-17 4.293005e-75 3.535235e-215 0.000000e+00 0.000000e+00
1.725e+09 1.000000e+00 8.405366e-17 3.442048e-72 7.190224e-208 0.000000e+00 0.000000e+00
1.775e+09 1.000000e+00 2.524706e-16 1.537380e-70 1.375947e-203 0.000000e+00 0.000000e+00
1.825e+09 1.000000e+00 1.155173e-16 9.745041e-72 9.816112e-207 0.000000e+00 0.000000e+00
1.875e+09 1.000000e+00 5.394148e-16 1.762913e-69 5.865662e-201 0.000000e+00 0.000000e+00
1.925e+09 1.000000e+00 5.123897e-16 1.301595e-69 2.208488e-201 0.000000e+00 0.000000e+00
1.975e+09 1.000000e+00 3.155568e-16 2.241890e-70 2.025703e-203 0.000000e+00 0.000000e+00
2.025e+09 1.000000e+00 2.621552e-15 3.209066e-67 2.920732e-195 0.000000e+00 0.000000e+00
2.075e+09 1.000000e+00 2.159652e-15 1.323290e-67 2.116259e-196 0.000000e+00 0.000000e+00
2.125e+09 1.000000e+00 6.214027e-16 1.527674e-69 1.561474e-201 0.000000e+00 0.000000e+00
2.175e+09 1.000000e+00 2.206701e-16 4.381654e-71 1.610812e-205 0.000000e+00 0.000000e+00
2.225e+09 1.000000e+00 2.234863e-18 1.726258e-77 2.075606e-221 0.000000e+00 0.000000e+00
2.275e+09 1.000000e+00 2.016251e-18 9.316371e-78 2.826236e-222 0.000000e+00 0.000000e+00
2.325e+09 1.000000e+00 1.072384e-18 1.967136e-78 1.281430e-223 0.000000e+00 0.000000e+00
2.375e+09 1.000000e+00 1.281987e-17 2.389861e-75 1.419443e-216 0.000000e+00 0.000000e+00
2.425e+09 1.000000e+00 1.072618e-18 1.967994e-78 1.282270e-223 0.000000e+00 0.000000e+00
2.475e+09 1.000000e+00 1.072722e-18 1.968377e-78 1.282644e-223 0.000000e+00 0.000000e+00
2.525e+09 1.000000e+00 1.072822e-18 1.968745e-78 1.283003e-223 0.000000e+00 0.000000e+00
2.575e+09 1.000000e+00 1.072921e-18 1.969108e-78 1.283358e-223 0.000000e+00 0.000000e+00
2.625e+09 1.000000e+00 1.073022e-18 1.969477e-78 1.283719e-223 0.000000e+00 0.000000e+00
2.675e+09 1.000000e+00 2.429277e-18 2.823536e-77 1.011668e-220 0.000000e+00 0.000000e+00
2.725e+09 1.000000e+00 2.371436e-16 2.079975e-71 5.215908e-207 0.000000e+00 0.000000e+00
2.775e+09 1.000000e+00 3.868996e-15 7.293185e-68 8.853321e-199 0.000000e+00 0.000000e+00
2.825e+09 1.000000e+00 1.717834e-15 6.934799e-69 3.895996e-201 0.000000e+00 0.000000e+00
2.875e+09 1.000000e+00 5.820002e-16 2.338074e-70 9.962777e-205 0.000000e+00 0.000000e+00
2.925e+09 1.000000e+00 3.458550e-17 5.490693e-74 3.108517e-213 0.000000e+00 0.000000e+00
2.975e+09 1.000000e+00 2.660936e-16 3.355217e-71 2.035867e-206 0.000000e+00 0.000000e+00
3.025e+09 1.000000e+00 1.451475e-17 4.836931e-75 1.340687e-215 0.000000e+00 0.000000e+00
3.075e+09 1.000000e+00 8.868323e-17 8.745308e-73 1.973609e-210 0.000000e+00 0.000000e+00
3.125e+09 1.000000e+00 9.935926e-17 1.584399e-72 1.249971e-209 0.000000e+00 0.000000e+00
3.175e+09 1.000000e+00 1.292823e-17 2.397893e-75 1.377457e-216 0.000000e+00 0.000000e+00
3.225e+09 1.000000e+00 4.109690e-17 1.325646e-73 4.706902e-212 0.000000e+00 0.000000e+00
3.275e+09 1.000000e+00 6.066161e-18 4.063607e-76 4.864532e-218 0.000000e+00 0.000000e+00
3.325e+09 1.000000e+00 2.196025e-18 1.506786e-77 1.301872e-221 0.000000e+00 0.000000e+00
3.375e+09 1.000000e+00 2.009409e-18 8.862554e-78 2.343932e-222 0.000000e+00 0.000000e+00
3.425e+09 1.000000e+00 1.078806e-18 1.990765e-78 1.304589e-223 0.000000e+00 0.000000e+00
3.475e+09 1.000000e+00 1.079931e-18 1.994920e-78 1.308675e-223 0.000000e+00 0.000000e+00
3.525e+09 1.000000e+00 1.081267e-18 1.999860e-78 1.313539e-223 0.000000e+00 0.000000e+00
3.575e+09 1.000000e+00 1.082854e-18 2.005736e-78 1.319332e-223 0.000000e+00 0.000000e+00
3.625e+09 1.000000e+00 1.084741e-18 2.012731e-78 1.326240e-223 0.000000e+00 0.000000e+00
3.675e+09 1.000000e+00 1.086983e-18 2.021059e-78 1.334480e-223 0.000000e+00 0.000000e+00
3.725e+09 1.000000e+00 1.089646e-18 2.030974e-78 1.344312e-223 0.000000e+00 0.000000e+00
3.775e+09 1.000000e+00 1.092812e-18 2.042793e-78 1.356064e-223 0.000000e+00 0.000000e+00
3.825e+09 1.000000e+00 1.096574e-18 2.056882e-78 1.370117e-223 0.000000e+00 0.000000e+00
3.875e+09 1.000000e+00 1.101046e-18 2.073693e-78 1.386948e-223 0.000000e+00 0.000000e+00
3.925e+09 1.000000e+00 1.106360e-18 2.093759e-78 1.407128e-223 0.000000e+00 0.000000e+00
3.975e+09 1.000000e+00 1.112676e-18 2.117733e-78 1.431365e-223 0.000000e+00 0.000000e+00
4.025e+09 1.000000e+00 1.120183e-18 2.146404e-78 1.460531e-223 0.000000e+00 0.000000e+00
#TIME: 205.108935
#NVEL: 81
#vel_mid[km/s] Si0 Si1 Si2 Si3 Si4 Si5
2.500e+07 9.982344e-01 1.765638e-03 2.949689e-25 1.066656e-84 5.000930e-171 0.000000e+00
7.500e+07 9.990738e-01 9.262236e-04 2.112563e-26 6.184385e-88 3.452202e-177 0.000000e+00
1.250e+08 9.994556e-01 5.444228e-04 2.736746e-27 2.251613e-90 8.734190e-182 0.000000e+00
1.750e+08 9.999049e-01 9.505550e-05 1.402371e-29 8.004994e-96 1.697854e-191 0.000000e+00
2.250e+08 9.999970e-01 2.992426e-06 7.847122e-34 1.900271e-105 2.843632e-208 0.000000e+00
2.750e+08 9.999995e-01 4.662186e-07 3.115696e-36 4.285242e-111 2.757589e-218 0.000000e+00
3.250e+08 1.000000e+00 3.718101e-08 6.880390e-40 2.248874e-120 2.857344e-235 0.000000e+00
3.750e+08 1.000000e+00 3.551589e-10 5.412358e-47 5.297548e-139 8.617816e-270 0.000000e+00
4.250e+08 1.000000e+00 3.149038e-12 2.558934e-54 2.277007e-158 8.610369e-306 0.000000e+00
4.750e+08 1.000000e+00 6.982969e-13 1.044924e-56 9.174190e-165 9.852030e-318 0.000000e+00
5.250e+08 1.000000e+00 2.180298e-13 1.419337e-58 8.618053e-170 0.000000e+00 0.000000e+00
5.750e+08 1.000000e+00 9.831334e-14 7.175224e-60 2.622116e-173 0.000000e+00 0.000000e+00
6.250e+08 1.000000e+00 5.018440e-14 5.649927e-61 2.576459e-176 0.000000e+00 0.000000e+00
6.750e+08 1.000000e+00 2.419475e-14 3.623212e-62 1.468208e-179 0.000000e+00 0.000000e+00
7.250e+08 1.000000e+00 8.132354e-15 6.392924e-64 2.748081e-184 0.000000e+00 0.000000e+00
7.750e+08 1.000000e+00 2.404503e-15 7.118933e-66 1.517737e-189 0.000000e+00 0.000000e+00
8.250e+08 1.000000e+00 9.332438e-16 2.099707e-67 1.105618e-193 0.000000e+00 0.000000e+00
8.750e+08 1.000000e+00 2.390918e-16 1.384749e-69 1.501690e-199 0.000000e+00 0.000000e+00
9.250e+08 1.000000e+00 7.722820e-17 2.077093e-71 1.776717e-204 0.000000e+00 0.000000e+00
9.750e+08 1.000000e+00 5.756136e-17 6.369710e-72 6.432634e-206 0.000000e+00 0.000000e+00
1.025e+09 1.000000e+00 1.430772e-17 3.931966e-74 7.797582e-212 0.000000e+00 0.000000e+00
1.075e+09 1.000000e+00 1.957048e-17 9.680873e-74 6.152955e-211 0.000000e+00 0.000000e+00
1.125e+09 1.000000e+00 8.365058e-18 5.061081e-75 2.838634e-214 0.000000e+00 0.000000e+00
1.175e+09 1.000000e+00 4.020679e-18 1.896997e-76 1.817191e-218 0.000000e+00 0.000000e+00
1.225e+09 1.000000e+00 5.312305e-18 5.190517e-76 2.647204e-217 0.000000e+00 0.000000e+00
1.275e+09 1.000000e+00 1.040630e-17 4.844321e-75 7.617861e-215 0.000000e+00 0.000000e+00
1.325e+09 1.000000e+00 5.230574e-18 5.883279e-76 4.796809e-217 0.000000e+00 0.000000e+00
1.375e+09 1.000000e+00 1.184228e-17 6.495202e-75 1.294500e-214 0.000000e+00 0.000000e+00
1.425e+09 1.000000e+00 1.700412e-17 2.847229e-74 8.451814e-213 0.000000e+00 0.000000e+00
1.475e+09 1.000000e+00 4.340315e-18 2.701235e-76 5.200837e-218 0.000000e+00 0.000000e+00
1.525e+09 1.000000e+00 1.116853e-17 2.039197e-75 1.517203e-216 0.000000e+00 0.000000e+00
1.575e+09 1.000000e+00 1.208078e-17 3.675678e-75 1.129883e-215 0.000000e+00 0.000000e+00
1.625e+09 1.000000e+00 2.600951e-17 5.508353e-74 1.387105e-212 0.000000e+00 0.000000e+00
1.675e+09 1.000000e+00 1.511224e-17 6.542966e-75 3.752084e-215 0.000000e+00 0.000000e+00
1.725e+09 1.000000e+00 3.030301e-17 9.914280e-74 6.977338e-212 0.000000e+00 0.000000e+00
1.775e+09 1.000000e+00 1.216172e-16 1.245157e-71 2.052137e-206 0.000000e+00 0.000000e+00
1.825e+09 1.000000e+00 3.910744e-16 6.554068e-70 5.401777e-202 0.000000e+00 0.000000e+00
1.875e+09 1.000000e+00 9.204105e-16 1.119132e-68 7.126640e-199 0.000000e+00 0.000000e+00
1.925e+09 1.000000e+00 4.620721e-16 7.783478e-70 4.590169e-202 0.000000e+00 0.000000e+00
1.975e+09 1.000000e+00 1.500520e-15 4.731880e-68 2.073011e-197 0.000000e+00 0.000000e+00
2.025e+09 1.000000e+00 1.660194e-15 6.328769e-68 4.036922e-197 0.000000e+00 0.000000e+00
2.075e+09 1.000000e+00 2.366518e-15 1.858412e-67 5.293877e-196 0.000000e+00 0.000000e+00
2.125e+09 1.000000e+00 4.236344e-16 3.106135e-70 1.666767e-203 0.000000e+00 0.000000e+00
2.175e+09 1.000000e+00 7.702767e-16 2.895747e-69 7.035792e-201 0.000000e+00 0.000000e+00
2.225e+09 1.000000e+00 1.072106e-18 1.966116e-78 1.280434e-223 0.000000e+00 0.000000e+00
2.275e+09 1.000000e+00 5.906337e-18 3.662266e-76 3.648811e-218 0.000000e+00 0.000000e+00
2.325e+09 1.000000e+00 5.951855e-18 3.831238e-76 4.218360e-218 0.000000e+00 0.000000e+00
2.375e+09 1.000000e+00 1.072516e-18 1.967621e-78 1.281904e-223 0.000000e+00 0.000000e+00
2.425e+09 1.000000e+00 5.759950e-18 3.143374e-76 2.221927e-218 0.000000e+00 0.000000e+00
2.475e+09 1.000000e+00 1.072731e-18 1.968409e-78 1.282675e-223 0.000000e+00 0.000000e+00
2.525e+09 1.000000e+00 1.072831e-18 1.968776e-78 1.283033e-223 0.000000e+00 0.000000e+00
2.575e+09 1.000000e+00 1.072930e-18 1.969139e-78 1.283388e-223 0.000000e+00 0.000000e+00
2.625e+09 1.000000e+00 1.073031e-18 1.969509e-78 1.283750e-223 0.000000e+00 0.000000e+00
2.675e+09 1.000000e+00 3.405012e-17 5.145397e-74 2.582946e-213 0.000000e+00 0.000000e+00
2.725e+09 1.000000e+00 1.453046e-15 4.116581e-69 1.096312e-201 0.000000e+00 0.000000e+00
2.775e+09 1.000000e+00 3.946217e-15 6.581765e-68 5.243803e-199 0.000000e+00 0.000000e+00
2.825e+09 1.000000e+00 4.198626e-15 7.762179e-68 7.471022e-199 0.000000e+00 0.000000e+00
2.875e+09 1.000000e+00 1.690351e-15 5.939691e-69 2.244767e-201 0.000000e+00 0.000000e+00
2.925e+09 1.000000e+00 1.559763e-15 3.782671e-69 5.359711e-202 0.000000e+00 0.000000e+00
2.975e+09 1.000000e+00 2.247222e-16 1.358911e-71 1.204252e-207 0.000000e+00 0.000000e+00
3.025e+09 1.000000e+00 8.465623e-16 1.170290e-69 1.047788e-202 0.000000e+00 0.000000e+00
3.075e+09 1.000000e+00 1.059638e-16 2.312910e-72 4.219805e-209 0.000000e+00 0.000000e+00
3.125e+09 1.000000e+00 3.344920e-17 4.328084e-74 1.393976e-213 0.000000e+00 0.000000e+00
3.175e+09 1.000000e+00 1.269279e-17 2.151446e-75 9.714986e-217 0.000000e+00 0.000000e+00
3.225e+09 1.000000e+00 5.181888e-18 1.618790e-76 2.533474e-219 0.000000e+00 0.000000e+00
3.275e+09 1.000000e+00 4.121661e-17 1.301196e-73 4.295437e-212 0.000000e+00 0.000000e+00
3.325e+09 1.000000e+00 1.468384e-17 4.824770e-75 1.249328e-215 0.000000e+00 0.000000e+00
3.375e+09 1.000000e+00 2.288725e-18 1.914024e-77 2.800527e-221 0.000000e+00 0.000000e+00
3.425e+09 1.000000e+00 1.078894e-18 1.991091e-78 1.304909e-223 0.000000e+00 0.000000e+00
3.475e+09 1.000000e+00 1.080035e-18 1.995307e-78 1.309055e-223 0.000000e+00 0.000000e+00
3.525e+09 1.000000e+00 1.081391e-18 2.000320e-78 1.313992e-223 0.000000e+00 0.000000e+00
3.575e+09 1.000000e+00 1.083002e-18 2.006284e-78 1.319873e-223 0.000000e+00 0.000000e+00
3.625e+09 1.000000e+00 1.084917e-18 2.013383e-78 1.326885e-223 0.000000e+00 0.000000e+00
3.675e+09 1.000000e+00 1.087191e-18 2.021835e-78 1.335249e-223 0.000000e+00 0.000000e+00
3.725e+09 1.000000e+00 1.089894e-18 2.031899e-78 1.345230e-223 0.000000e+00 0.000000e+00
3.775e+09 1.000000e+00 1.093106e-18 2.043895e-78 1.357161e-223 0.000000e+00 0.000000e+00
3.825e+09 1.000000e+00 1.096924e-18 2.058196e-78 1.371430e-223 0.000000e+00 0.000000e+00
3.875e+09 1.000000e+00 1.101462e-18 2.075261e-78 1.388522e-223 0.000000e+00 0.000000e+00
3.925e+09 1.000000e+00 1.106855e-18 2.095632e-78 1.409016e-223 0.000000e+00 0.000000e+00
3.975e+09 1.000000e+00 1.113264e-18 2.119972e-78 1.433636e-223 0.000000e+00 0.000000e+00
4.025e+09 1.000000e+00 1.120882e-18 2.149083e-78 1.463266e-223 0.000000e+00 0.000000e+00
#TIME: 206.108935
#NVEL: 81
#vel_mid[km/s] Si0 Si1 Si2 Si3 Si4 Si5
2.500e+07 9.988700e-01 1.130037e-03 5.137283e-26 8.400183e-87 5.269695e-175 0.000000e+00
7.500e+07 9.991236e-01 8.763794e-04 1.682365e-26 3.241928e-88 1.008281e-177 0.000000e+00
1.250e+08 9.994681e-01 5.319156e-04 2.476760e-27 1.687503e-90 5.024273e-182 0.000000e+00
1.750e+08 9.999109e-01 8.910396e-05 1.130817e-29 4.635865e-96 6.247973e-192 0.000000e+00
2.250e+08 9.999972e-01 2.816076e-06 6.377738e-34 1.113714e-105 1.063374e-208 0.000000e+00
2.750e+08 9.999996e-01 3.889614e-07 1.662387e-36 8.364372e-112 1.347981e-219 0.000000e+00
3.250e+08 1.000000e+00 3.088790e-08 3.534979e-40 3.843726e-121 1.066726e-236 0.000000e+00
3.750e+08 1.000000e+00 3.195690e-10 3.670306e-47 1.865625e-139 1.224167e-270 0.000000e+00
4.250e+08 1.000000e+00 3.163235e-12 2.570703e-54 2.266598e-158 8.439562e-306 0.000000e+00
4.750e+08 1.000000e+00 3.938196e-13 1.332161e-57 3.871800e-167 3.754899e-322 0.000000e+00
5.250e+08 1.000000e+00 2.425704e-13 2.054719e-58 2.256124e-169 0.000000e+00 0.000000e+00
5.750e+08 1.000000e+00 7.697241e-14 2.955768e-60 2.465367e-174 0.000000e+00 0.000000e+00
6.250e+08 1.000000e+00 2.732769e-14 6.343778e-62 7.750481e-179 0.000000e+00 0.000000e+00
6.750e+08 1.000000e+00 1.114273e-14 2.236949e-63 9.086037e-183 0.000000e+00 0.000000e+00
7.250e+08 1.000000e+00 5.028729e-15 1.130950e-64 2.753497e-186 0.000000e+00 0.000000e+00
7.750e+08 1.000000e+00 2.398811e-15 6.977952e-66 1.415543e-189 0.000000e+00 0.000000e+00
8.250e+08 1.000000e+00 8.170045e-16 1.288661e-67 2.982695e-194 0.000000e+00 0.000000e+00
8.750e+08 1.000000e+00 2.953140e-16 2.927197e-69 1.078063e-198 0.000000e+00 0.000000e+00
9.250e+08 1.000000e+00 1.226195e-16 1.080710e-70 1.388534e-202 0.000000e+00 0.000000e+00
9.750e+08 1.000000e+00 1.443323e-16 1.691603e-70 3.734694e-202 0.000000e+00 0.000000e+00
1.025e+09 1.000000e+00 1.309803e-17 2.922142e-74 3.654875e-212 0.000000e+00 0.000000e+00
1.075e+09 1.000000e+00 1.528492e-17 4.324831e-74 8.171721e-212 0.000000e+00 0.000000e+00
1.125e+09 1.000000e+00 5.329974e-18 8.928423e-76 2.406335e-216 0.000000e+00 0.000000e+00
1.175e+09 1.000000e+00 5.620671e-18 9.570272e-76 2.426742e-216 0.000000e+00 0.000000e+00
1.225e+09 1.000000e+00 1.918315e-18 2.721300e-77 2.970761e-220 0.000000e+00 0.000000e+00
1.275e+09 1.000000e+00 4.071043e-18 1.732041e-76 1.172866e-218 0.000000e+00 0.000000e+00
1.325e+09 1.000000e+00 1.030218e-17 3.847241e-75 3.119599e-215 0.000000e+00 0.000000e+00
1.375e+09 1.000000e+00 5.287603e-18 6.137128e-76 5.391261e-217 0.000000e+00 0.000000e+00
1.425e+09 1.000000e+00 1.815267e-17 3.855630e-74 2.085853e-212 0.000000e+00 0.000000e+00
1.475e+09 1.000000e+00 1.320689e-17 6.621036e-75 7.940984e-215 0.000000e+00 0.000000e+00
1.525e+09 1.000000e+00 1.121585e-17 3.354390e-75 1.142770e-215 0.000000e+00 0.000000e+00
1.575e+09 1.000000e+00 5.652577e-18 2.928123e-76 1.831904e-218 0.000000e+00 0.000000e+00
1.625e+09 1.000000e+00 2.100511e-18 1.254831e-77 7.747060e-222 0.000000e+00 0.000000e+00
1.675e+09 1.000000e+00 2.745403e-17 3.405699e-74 1.457528e-213 0.000000e+00 0.000000e+00
1.725e+09 1.000000e+00 6.590549e-17 1.122534e-72 2.573943e-209 0.000000e+00 0.000000e+00
1.775e+09 1.000000e+00 2.309938e-16 1.078334e-70 5.102367e-204 0.000000e+00 0.000000e+00
1.825e+09 1.000000e+00 1.141922e-16 9.229557e-72 8.340791e-207 0.000000e+00 0.000000e+00
1.875e+09 1.000000e+00 1.712803e-16 2.517584e-71 6.201926e-206 0.000000e+00 0.000000e+00
1.925e+09 1.000000e+00 2.337841e-16 7.739695e-71 1.230139e-204 0.000000e+00 0.000000e+00
1.975e+09 1.000000e+00 1.559878e-15 5.751856e-68 3.772452e-197 0.000000e+00 0.000000e+00
2.025e+09 1.000000e+00 6.379273e-16 2.117702e-69 5.199079e-201 0.000000e+00 0.000000e+00
2.075e+09 1.000000e+00 4.219259e-16 3.013199e-70 1.502798e-203 0.000000e+00 0.000000e+00
2.125e+09 1.000000e+00 1.706174e-16 9.037120e-72 9.472509e-208 0.000000e+00 0.000000e+00
2.175e+09 1.000000e+00 5.183068e-18 1.679620e-76 2.943766e-219 0.000000e+00 0.000000e+00
2.225e+09 1.000000e+00 2.376874e-18 2.494971e-77 6.822859e-221 0.000000e+00 0.000000e+00
2.275e+09 1.000000e+00 3.842497e-17 1.077964e-73 2.859188e-212 0.000000e+00 0.000000e+00
2.325e+09 1.000000e+00 1.440268e-17 4.800275e-75 1.352976e-215 0.000000e+00 0.000000e+00
2.375e+09 1.000000e+00 2.030459e-18 9.690693e-78 3.202621e-222 0.000000e+00 0.000000e+00
2.425e+09 1.000000e+00 2.008388e-18 9.068260e-78 2.582027e-222 0.000000e+00 0.000000e+00
2.475e+09 1.000000e+00 1.072739e-18 1.968440e-78 1.282705e-223 0.000000e+00 0.000000e+00
2.525e+09 1.000000e+00 1.072839e-18 1.968807e-78 1.283063e-223 0.000000e+00 0.000000e+00
2.575e+09 1.000000e+00 1.072938e-18 1.969170e-78 1.283418e-223 0.000000e+00 0.000000e+00
2.625e+09 1.000000e+00 1.073039e-18 1.969541e-78 1.283782e-223 0.000000e+00 0.000000e+00
2.675e+09 1.000000e+00 5.845312e-18 3.415424e-76 2.892891e-218 0.000000e+00 0.000000e+00
2.725e+09 1.000000e+00 2.227299e-16 1.451272e-71 1.651797e-207 0.000000e+00 0.000000e+00
2.775e+09 1.000000e+00 1.454486e-15 3.479921e-69 5.475772e-202 0.000000e+00 0.000000e+00
2.825e+09 1.000000e+00 1.720513e-15 6.902366e-69 3.790962e-201 0.000000e+00 0.000000e+00
2.875e+09 1.000000e+00 1.693672e-15 5.956569e-69 2.247975e-201 0.000000e+00 0.000000e+00
2.925e+09 1.000000e+00 2.531156e-16 2.664021e-71 1.025309e-206 0.000000e+00 0.000000e+00
2.975e+09 1.000000e+00 8.841893e-17 8.939074e-73 2.192992e-210 0.000000e+00 0.000000e+00
3.025e+09 1.000000e+00 2.418575e-16 1.934555e-71 3.497583e-207 0.000000e+00 0.000000e+00
3.075e+09 1.000000e+00 3.260785e-17 3.778317e-74 9.117098e-214 0.000000e+00 0.000000e+00
3.125e+09 1.000000e+00 3.363770e-17 4.465048e-74 1.538328e-213 0.000000e+00 0.000000e+00
3.175e+09 1.000000e+00 1.455626e-17 4.782825e-75 1.261361e-215 0.000000e+00 0.000000e+00
3.225e+09 1.000000e+00 1.075910e-18 1.980095e-78 1.294114e-223 0.000000e+00 0.000000e+00
3.275e+09 1.000000e+00 1.076494e-18 1.982243e-78 1.296221e-223 0.000000e+00 0.000000e+00
3.325e+09 1.000000e+00 3.378295e-17 4.236741e-74 1.212923e-213 0.000000e+00 0.000000e+00
3.375e+09 1.000000e+00 2.383544e-18 2.430234e-77 6.036865e-221 0.000000e+00 0.000000e+00
3.425e+09 1.000000e+00 1.078983e-18 1.991419e-78 1.305232e-223 0.000000e+00 0.000000e+00
3.475e+09 1.000000e+00 1.080141e-18 1.995697e-78 1.309440e-223 0.000000e+00 0.000000e+00
3.525e+09 1.000000e+00 1.081517e-18 2.000785e-78 1.314450e-223 0.000000e+00 0.000000e+00
3.575e+09 1.000000e+00 1.083151e-18 2.006837e-78 1.320418e-223 0.000000e+00 0.000000e+00
3.625e+09 1.000000e+00 1.085094e-18 2.014041e-78 1.327535e-223 0.000000e+00 0.000000e+00
3.675e+09 1.000000e+00 1.087402e-18 2.022619e-78 1.336025e-223 0.000000e+00 0.000000e+00
3.725e+09 1.000000e+00 1.090144e-18 2.032833e-78 1.346158e-223 0.000000e+00 0.000000e+00
3.775e+09 1.000000e+00 1.093404e-18 2.045008e-78 1.358270e-223 0.000000e+00 0.000000e+00
3.825e+09 1.000000e+00 1.097278e-18 2.059524e-78 1.372757e-223 0.000000e+00 0.000000e+00
3.875e+09 1.000000e+00 1.101882e-18 2.076846e-78 1.390112e-223 0.000000e+00 0.000000e+00
3.925e+09 1.000000e+00 1.107354e-18 2.097525e-78 1.410926e-223 0.000000e+00 0.000000e+00
3.975e+09 1.000000e+00 1.113858e-18 2.122234e-78 1.435931e-223 0.000000e+00 0.000000e+00
4.025e+09 1.000000e+00 1.121587e-18 2.151790e-78 1.466032e-223 0.000000e+00 0.000000e+00
#TIME: 207.108935
#NVEL: 81
#vel_mid[km/s] Si0 Si1 Si2 Si3 Si4 Si5
2.500e+07 9.985766e-01 1.423373e-03 1.243661e-25 9.487362e-86 5.068029e-173 0.000000e+00
7.500e+07 9.991686e-01 8.314198e-04 1.353727e-26 1.748914e-88 3.108920e-178 0.000000e+00
1.250e+08 9.995074e-01 4.926144e-04 1.837752e-27 7.400329e-91 1.059335e-182 0.000000e+00
1.750e+08 9.999156e-01 8.441287e-05 9.426665e-30 2.912148e-96 2.662270e-192 0.000000e+00
2.250e+08 9.999979e-01 2.091547e-06 2.420131e-34 9.838971e-107 1.283132e-210 0.000000e+00
2.750e+08 9.999996e-01 4.065761e-07 1.909670e-36 1.173166e-111 2.479265e-219 0.000000e+00
