#NTIMES: 4
#NSTAGES: 8
#TIMES[d]: 5.0 10.0 15.0 20.0
#
#TIME: 5.0
#NVEL: 320
#vel_mid[km/s] ca0 ca1 ca2 ca3 ca4 ca5 ca6 ca7
2.522500E+04 3.780934E-06 9.890731E-01 1.092314E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.527500E+04 3.761831E-06 9.891003E-01 1.089597E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.532500E+04 3.739060E-06 9.891016E-01 1.089463E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.537500E+04 3.724667E-06 9.891512E-01 1.084504E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.542500E+04 3.690689E-06 9.890803E-01 1.091601E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.547500E+04 3.684711E-06 9.891786E-01 1.081769E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.552500E+04 3.683434E-06 9.893066E-01 1.068974E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.557500E+04 3.663409E-06 9.893174E-01 1.067894E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.562500E+04 3.645032E-06 9.893417E-01 1.065465E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.567500E+04 3.622703E-06 9.893464E-01 1.065000E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.572500E+04 3.603426E-06 9.893637E-01 1.063268E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.577500E+04 3.586296E-06 9.893962E-01 1.060025E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.582500E+04 3.569462E-06 9.894343E-01 1.056211E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.587500E+04 3.557824E-06 9.895021E-01 1.049433E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.592500E+04 3.554726E-06 9.896147E-01 1.038173E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.597500E+04 3.522438E-06 9.895541E-01 1.044234E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.602500E+04 3.522034E-06 9.896820E-01 1.031447E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.607500E+04 3.519497E-06 9.898010E-01 1.019546E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.612500E+04 3.503919E-06 9.898415E-01 1.015495E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.617500E+04 3.488609E-06 9.898824E-01 1.011407E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.622500E+04 3.457389E-06 9.898252E-01 1.017139E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.627500E+04 3.438491E-06 9.898423E-01 1.015425E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.632500E+04 3.409975E-06 9.898034E-01 1.019321E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.637500E+04 3.407403E-06 9.899230E-01 1.007363E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.642500E+04 3.396537E-06 9.899892E-01 1.000738E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.647500E+04 3.383464E-06 9.900398E-01 9.956843E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.652500E+04 3.375272E-06 9.901192E-01 9.877376E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.657500E+04 3.339431E-06 9.900325E-01 9.964204E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.662500E+04 3.322359E-06 9.900621E-01 9.934573E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.667500E+04 3.277752E-06 9.899211E-01 1.007560E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.672500E+04 3.278952E-06 9.900584E-01 9.938329E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.677500E+04 3.265762E-06 9.901028E-01 9.893924E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.682500E+04 3.247792E-06 9.901239E-01 9.872867E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.687500E+04 3.233118E-06 9.901644E-01 9.832374E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.692500E+04 3.207545E-06 9.901364E-01 9.860396E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.697500E+04 3.204831E-06 9.902470E-01 9.749837E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.702500E+04 3.212023E-06 9.904241E-01 9.572686E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.707500E+04 3.167314E-06 9.902755E-01 9.721338E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.712500E+04 3.165852E-06 9.903910E-01 9.605805E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.717500E+04 3.152850E-06 9.904453E-01 9.551521E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.722500E+04 3.128808E-06 9.904242E-01 9.572690E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.727500E+04 3.102365E-06 9.903818E-01 9.615073E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.732500E+04 3.078676E-06 9.903591E-01 9.637785E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.737500E+04 3.067546E-06 9.904178E-01 9.579121E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.742500E+04 3.059971E-06 9.904969E-01 9.500052E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.747500E+04 3.041853E-06 9.905130E-01 9.483914E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.752500E+04 3.033818E-06 9.905896E-01 9.407391E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.757500E+04 3.024083E-06 9.906499E-01 9.347050E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.762500E+04 3.015790E-06 9.907216E-01 9.275361E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.767500E+04 2.985695E-06 9.906582E-01 9.338861E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.772500E+04 2.984424E-06 9.907750E-01 9.222061E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.777500E+04 2.966069E-06 9.907882E-01 9.208804E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.782500E+04 2.926396E-06 9.906620E-01 9.335077E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.787500E+04 2.929609E-06 9.908022E-01 9.194873E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.792500E+04 2.900705E-06 9.907431E-01 9.253973E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.797500E+04 2.867140E-06 9.906493E-01 9.347840E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.802500E+04 2.840376E-06 9.906006E-01 9.396548E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.807500E+04 2.841667E-06 9.907372E-01 9.260000E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.812500E+04 2.832719E-06 9.908029E-01 9.194229E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.817500E+04 2.811705E-06 9.907910E-01 9.206236E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.822500E+04 2.801899E-06 9.908476E-01 9.149634E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.827500E+04 2.793555E-06 9.909216E-01 9.075633E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.832500E+04 2.778528E-06 9.909431E-01 9.054085E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.837500E+04 2.760824E-06 9.909513E-01 9.045952E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
