#NTIMES: 257
#NSTAGES: 6
#TIMES[d]: 2.200 2.420 2.662 2.928 3.221 3.543 3.897 4.287 4.716 5.187 5.706 6.277 6.905 7.595 8.354 9.190 10.109 11.109 12.109 13.109 14.109 15.109 16.109 17.109 18.109 19.109 20.109 21.109 22.109 23.109 24.109 25.109 26.109 27.109 28.109 29.109 30.109 31.109 32.109 33.109 34.109 35.109 36.109 37.109 38.109 39.109 40.109 41.109 42.109 43.109 44.109 45.109 46.109 47.109 48.109 49.109 50.109 51.109 52.109 53.109 54.109 55.109 56.109 57.109 58.109 59.109 60.109 61.109 62.109 63.109 64.109 65.109 66.109 67.109 68.109 69.109 70.109 71.109 72.109 73.109 74.109 75.109 76.109 77.109 78.109 79.109 80.109 81.109 82.109 83.109 84.109 85.109 86.109 87.109 88.109 89.109 90.109 91.109 92.109 93.109 94.109 95.109 96.109 97.109 98.109 99.109 100.109 101.109 102.109 103.109 104.109 105.109 106.109 107.109 108.109 109.109 110.109 111.109 112.109 113.109 114.109 115.109 116.109 117.109 118.109 119.109 120.109 121.109 122.109 123.109 124.109 125.109 126.109 127.109 128.109 129.109 130.109 131.109 132.109 133.109 134.109 135.109 136.109 137.109 138.109 139.109 140.109 141.109 142.109 143.109 144.109 145.109 146.109 147.109 148.109 149.109 150.109 151.109 152.109 153.109 154.109 155.109 156.109 157.109 158.109 159.109 160.109 161.109 162.109 163.109 164.109 165.109 166.109 167.109 168.109 169.109 170.109 171.109 172.109 173.109 174.109 175.109 176.109 177.109 178.109 179.109 180.109 181.109 182.109 183.109 184.109 185.109 186.109 187.109 188.109 189.109 190.109 191.109 192.109 193.109 194.109 195.109 196.109 197.109 198.109 199.109 200.109 201.109 202.109 203.109 204.109 205.109 206.109 207.109 208.109 209.109 210.109 211.109 212.109 213.109 214.109 215.109 216.109 217.109 218.109 219.109 220.109 221.109 222.109 223.109 224.109 225.109 226.109 227.109 228.109 229.109 230.109 231.109 232.109 233.109 234.109 235.109 236.109 237.109 238.109 239.109 240.109 241.109 242.109 243.109 244.109 245.109 246.109 247.109 248.109 249.109 250.109 
#
#TIME: 2.200000
#NVEL: 81
#vel_mid[km/s] Ca0 Ca1 Ca2 Ca3 Ca4 Ca5
2.225e+09 9.234844e-01 7.651564e-02 1.875359e-21 1.130325e-161 0.000000e+00 0.000000e+00
2.275e+09 8.763993e-01 1.236007e-01 1.106700e-20 4.324819e-158 0.000000e+00 0.000000e+00
2.325e+09 8.818414e-01 1.181586e-01 7.868536e-21 4.346758e-159 0.000000e+00 0.000000e+00
2.375e+09 8.689169e-01 1.310831e-01 1.028277e-20 9.092939e-159 0.000000e+00 0.000000e+00
2.425e+09 8.813582e-01 1.186418e-01 5.841514e-21 2.983595e-160 0.000000e+00 0.000000e+00
2.475e+09 9.182214e-01 8.177859e-02 1.113139e-21 4.231284e-164 0.000000e+00 0.000000e+00
2.525e+09 9.209620e-01 7.903795e-02 8.300420e-22 5.391315e-165 0.000000e+00 0.000000e+00
2.575e+09 9.579650e-01 4.203503e-02 5.880422e-23 5.566771e-171 0.000000e+00 0.000000e+00
2.625e+09 8.988582e-01 1.011418e-01 1.629154e-21 4.701700e-164 0.000000e+00 0.000000e+00
2.675e+09 9.124247e-01 8.757526e-02 7.798757e-22 6.574435e-166 0.000000e+00 0.000000e+00
2.725e+09 9.085794e-01 9.142057e-02 7.915847e-22 3.894861e-166 0.000000e+00 0.000000e+00
2.775e+09 9.083887e-01 9.161130e-02 6.819236e-22 1.018660e-166 0.000000e+00 0.000000e+00
2.825e+09 9.462884e-01 5.371164e-02 6.991366e-23 6.595073e-172 0.000000e+00 0.000000e+00
2.875e+09 9.080943e-01 9.190574e-02 5.041153e-22 6.834113e-168 0.000000e+00 0.000000e+00
2.925e+09 9.293336e-01 7.066642e-02 1.507996e-22 9.170642e-171 0.000000e+00 0.000000e+00
2.975e+09 9.582883e-01 4.171168e-02 1.616357e-23 7.423340e-176 0.000000e+00 0.000000e+00
3.025e+09 9.670984e-01 3.290164e-02 5.471671e-24 1.850963e-178 0.000000e+00 0.000000e+00
3.075e+09 9.795606e-01 2.043935e-02 7.371171e-25 4.692921e-183 0.000000e+00 0.000000e+00
3.125e+09 9.613684e-01 3.863161e-02 7.461748e-24 2.615426e-178 0.000000e+00 0.000000e+00
3.175e+09 9.648805e-01 3.511946e-02 4.393815e-24 1.026895e-179 0.000000e+00 0.000000e+00
3.225e+09 9.509514e-01 4.904857e-02 1.385678e-23 1.722329e-177 0.000000e+00 0.000000e+00
3.275e+09 9.701853e-01 2.981471e-02 1.694220e-24 2.686671e-182 0.000000e+00 0.000000e+00
3.325e+09 9.729156e-01 2.708440e-02 9.962646e-25 1.047421e-183 0.000000e+00 0.000000e+00
3.375e+09 9.006864e-01 9.931358e-02 1.424285e-22 3.164437e-173 0.000000e+00 0.000000e+00
3.425e+09 9.227429e-01 7.725707e-02 4.442664e-23 5.213856e-176 0.000000e+00 0.000000e+00
3.475e+09 7.539803e-01 2.460197e-01 4.691027e-21 3.684250e-166 0.000000e+00 0.000000e+00
3.525e+09 8.159424e-01 1.840576e-01 1.135775e-21 1.679454e-169 0.000000e+00 0.000000e+00
3.575e+09 6.935115e-01 3.064885e-01 9.307717e-21 3.493767e-165 0.000000e+00 0.000000e+00
3.625e+09 7.049951e-01 2.950049e-01 6.658332e-21 3.595394e-166 0.000000e+00 0.000000e+00
3.675e+09 7.435079e-01 2.564921e-01 3.008904e-21 3.698900e-168 0.000000e+00 0.000000e+00
3.725e+09 2.910210e-01 7.089790e-01 7.529807e-19 2.728011e-156 0.000000e+00 0.000000e+00
3.775e+09 3.802208e-02 9.619779e-01 1.006241e-16 1.514568e-145 4.792437e-322 0.000000e+00
3.825e+09 2.705441e-02 9.729456e-01 1.719703e-16 1.413216e-144 3.953513e-320 0.000000e+00
3.875e+09 1.316355e-02 9.868365e-01 6.136750e-16 6.173541e-142 9.209177e-315 0.000000e+00
3.925e+09 5.210317e-03 9.947897e-01 3.171907e-15 1.882798e-138 1.185094e-307 0.000000e+00
3.975e+09 1.349880e-03 9.986501e-01 3.630666e-14 3.710219e-133 8.356576e-297 0.000000e+00
4.025e+09 7.461186e-04 9.992539e-01 9.683359e-14 3.637599e-131 8.936928e-293 0.000000e+00
#TIME: 73.108941
#NVEL: 81
#vel_mid[km/s] Ca0 Ca1 Ca2 Ca3 Ca4 Ca5
2.500e+07 2.228487e-09 6.072007e-02 9.392799e-01 8.936820e-37 3.486009e-89 1.505247e-159
7.500e+07 3.993832e-09 9.218002e-02 9.078200e-01 8.211706e-38 1.392832e-91 1.138113e-163
1.250e+08 8.622812e-09 1.563608e-01 8.436392e-01 3.731134e-39 1.144704e-94 5.874756e-169
1.750e+08 2.484911e-08 3.051323e-01 6.948676e-01 5.348913e-41 7.685565e-99 4.570655e-176
2.250e+08 9.053290e-08 6.029631e-01 3.970368e-01 1.241900e-43 1.251191e-104 8.043904e-186
2.750e+08 3.225484e-07 8.930822e-01 1.069175e-01 2.184077e-47 1.411383e-112 4.923412e-199
3.250e+08 1.107400e-06 9.872393e-01 1.275954e-02 1.633992e-52 3.059815e-123 1.172370e-216
3.750e+08 4.286286e-06 9.991334e-01 8.623023e-04 6.675328e-59 1.617368e-136 1.337948e-238
4.250e+08 2.020932e-05 9.999409e-01 3.893474e-05 3.548134e-66 1.291701e-151 1.543826e-263
4.750e+08 1.246678e-04 9.998746e-01 7.208961e-07 4.701187e-76 2.729707e-172 7.793075e-298
5.250e+08 2.136869e-04 9.997862e-01 1.594087e-07 3.140797e-80 3.597641e-181 1.107247e-312
5.750e+08 3.209511e-04 9.996790e-01 4.684643e-08 1.047123e-83 1.364703e-188 0.000000e+00
6.250e+08 4.663208e-04 9.995337e-01 1.533316e-08 7.203686e-87 2.442094e-195 0.000000e+00
6.750e+08 7.028504e-04 9.992971e-01 4.876707e-09 4.953933e-90 4.599563e-202 0.000000e+00
7.250e+08 1.158942e-03 9.988411e-01 1.373983e-09 2.170095e-93 3.638369e-209 0.000000e+00
7.750e+08 2.108624e-03 9.978914e-01 3.412964e-10 6.179691e-97 1.280441e-216 0.000000e+00
8.250e+08 3.820071e-03 9.961799e-01 8.998384e-11 2.920920e-100 1.372466e-223 0.000000e+00
8.750e+08 7.629277e-03 9.923707e-01 2.001531e-11 6.199377e-104 2.901957e-231 0.000000e+00
9.250e+08 1.623466e-02 9.837653e-01 3.922523e-12 7.147043e-108 1.768310e-239 0.000000e+00
9.750e+08 3.141270e-02 9.685873e-01 9.016902e-13 1.940883e-111 6.349310e-247 0.000000e+00
1.025e+09 5.598828e-02 9.440117e-01 2.333215e-13 9.905935e-115 8.386075e-254 0.000000e+00
1.075e+09 1.206849e-01 8.793151e-01 3.539788e-14 3.264607e-119 3.865634e-263 0.000000e+00
1.125e+09 2.133319e-01 7.866681e-01 6.711706e-15 3.575649e-123 2.117093e-271 0.000000e+00
1.175e+09 3.528367e-01 6.471633e-01 1.048526e-15 1.545051e-127 1.689007e-280 0.000000e+00
1.225e+09 5.498130e-01 4.501870e-01 9.674629e-17 5.031024e-133 6.402685e-292 0.000000e+00
1.275e+09 7.547292e-01 2.452708e-01 4.470009e-18 5.607792e-140 2.247639e-306 0.000000e+00
1.325e+09 9.105440e-01 8.945597e-02 5.698083e-20 1.104193e-149 0.000000e+00 0.000000e+00
1.375e+09 9.828782e-01 1.712183e-02 7.612867e-23 3.061212e-164 0.000000e+00 0.000000e+00
1.425e+09 9.938809e-01 6.119102e-03 1.245713e-24 2.197668e-173 0.000000e+00 0.000000e+00
1.475e+09 9.962704e-01 3.729626e-03 1.593731e-25 4.353820e-178 0.000000e+00 0.000000e+00
1.525e+09 9.970576e-01 2.942355e-03 5.486043e-26 1.185168e-180 0.000000e+00 0.000000e+00
1.575e+09 9.977426e-01 2.257401e-03 1.697064e-26 1.893932e-183 0.000000e+00 0.000000e+00
1.625e+09 9.976273e-01 2.372680e-03 1.754115e-26 1.225045e-183 0.000000e+00 0.000000e+00
1.675e+09 9.979069e-01 2.093123e-03 9.265330e-27 2.804247e-185 0.000000e+00 0.000000e+00
1.725e+09 9.959669e-01 4.033084e-03 9.776787e-26 1.904989e-180 0.000000e+00 0.000000e+00
1.775e+09 9.963968e-01 3.603162e-03 5.419545e-26 5.547682e-182 0.000000e+00 0.000000e+00
1.825e+09 9.952186e-01 4.781378e-03 1.369815e-25 3.072098e-180 0.000000e+00 0.000000e+00
1.875e+09 9.899064e-01 1.009364e-02 2.061490e-24 1.218940e-174 0.000000e+00 0.000000e+00
1.925e+09 9.818049e-01 1.819512e-02 1.703584e-23 2.448753e-170 0.000000e+00 0.000000e+00
1.975e+09 9.545134e-01 4.548662e-02 5.101717e-22 2.986015e-163 0.000000e+00 0.000000e+00
2.025e+09 9.415045e-01 5.849555e-02 1.170216e-21 1.023139e-161 0.000000e+00 0.000000e+00
2.075e+09 9.134865e-01 8.651355e-02 4.725846e-21 5.877411e-159 0.000000e+00 0.000000e+00
2.125e+09 9.097234e-01 9.027656e-02 4.789293e-21 3.456346e-159 0.000000e+00 0.000000e+00
2.175e+09 9.598239e-01 4.017605e-02 1.673333e-22 1.060205e-166 0.000000e+00 0.000000e+00
2.225e+09 8.939295e-01 1.060705e-01 6.695074e-21 5.557914e-159 0.000000e+00 0.000000e+00
2.275e+09 9.395677e-01 6.043235e-02 6.058560e-22 1.938198e-164 0.000000e+00 0.000000e+00
2.325e+09 9.554518e-01 4.454816e-02 1.562231e-22 1.249313e-167 0.000000e+00 0.000000e+00
2.375e+09 9.631635e-01 3.683651e-02 6.353241e-23 7.786036e-170 0.000000e+00 0.000000e+00
2.425e+09 9.558494e-01 4.415064e-02 1.100820e-22 6.601419e-169 0.000000e+00 0.000000e+00
2.475e+09 9.217817e-01 7.821827e-02 8.976036e-22 1.255046e-164 0.000000e+00 0.000000e+00
2.525e+09 9.216450e-01 7.835496e-02 7.721806e-22 3.259932e-165 0.000000e+00 0.000000e+00
2.575e+09 9.055637e-01 9.443631e-02 1.392881e-21 3.391848e-164 0.000000e+00 0.000000e+00
2.625e+09 9.535805e-01 4.641949e-02 7.132079e-23 6.927043e-171 0.000000e+00 0.000000e+00
2.675e+09 9.489328e-01 5.106723e-02 8.858150e-23 1.119971e-170 0.000000e+00 0.000000e+00
2.725e+09 9.430926e-01 5.690741e-02 1.158500e-22 2.342473e-170 0.000000e+00 0.000000e+00
2.775e+09 9.386841e-01 6.131590e-02 1.328266e-22 2.543913e-170 0.000000e+00 0.000000e+00
2.825e+09 9.357090e-01 6.429098e-02 1.368291e-22 1.620819e-170 0.000000e+00 0.000000e+00
2.875e+09 9.582475e-01 4.175255e-02 2.141974e-23 8.668579e-175 0.000000e+00 0.000000e+00
2.925e+09 9.464066e-01 5.359340e-02 4.869558e-23 2.846543e-173 0.000000e+00 0.000000e+00
2.975e+09 9.506713e-01 4.932873e-02 3.002576e-23 1.406152e-174 0.000000e+00 0.000000e+00
3.025e+09 9.554226e-01 4.457735e-02 1.724117e-23 4.872016e-176 0.000000e+00 0.000000e+00
3.075e+09 9.399684e-01 6.003162e-02 4.744492e-23 4.145518e-174 0.000000e+00 0.000000e+00
3.125e+09 9.759229e-01 2.407711e-02 1.142842e-24 1.981055e-182 0.000000e+00 0.000000e+00
3.175e+09 9.699361e-01 3.006393e-02 2.310588e-24 3.622481e-181 0.000000e+00 0.000000e+00
3.225e+09 9.816806e-01 1.831937e-02 2.894094e-25 6.385871e-186 0.000000e+00 0.000000e+00
3.275e+09 9.639893e-01 3.601065e-02 3.402481e-24 7.504064e-181 0.000000e+00 0.000000e+00
3.325e+09 9.185896e-01 8.141043e-02 7.228424e-23 1.694126e-174 0.000000e+00 0.000000e+00
3.375e+09 9.730527e-01 2.694733e-02 8.032297e-25 1.703513e-184 0.000000e+00 0.000000e+00
3.425e+09 9.622104e-01 3.778963e-02 2.557558e-24 2.995125e-182 0.000000e+00 0.000000e+00
3.475e+09 9.275037e-01 7.249633e-02 2.836144e-23 2.648856e-177 0.000000e+00 0.000000e+00
3.525e+09 7.956649e-01 2.043351e-01 1.711710e-21 1.133207e-168 0.000000e+00 0.000000e+00
3.575e+09 9.557362e-01 4.426381e-02 2.955678e-24 1.019154e-182 0.000000e+00 0.000000e+00
3.625e+09 8.484901e-01 1.515099e-01 3.517007e-22 1.260545e-172 0.000000e+00 0.000000e+00
3.675e+09 3.725703e-01 6.274297e-01 3.318701e-19 6.481635e-158 0.000000e+00 0.000000e+00
3.725e+09 8.389451e-02 9.161055e-01 2.076867e-17 6.341561e-149 0.000000e+00 0.000000e+00
3.775e+09 6.809250e-02 9.319075e-01 2.822327e-17 1.774506e-148 0.000000e+00 0.000000e+00
3.825e+09 4.013981e-02 9.598602e-01 7.406750e-17 1.532017e-146 4.940656e-324 0.000000e+00
3.875e+09 1.164260e-02 9.883574e-01 7.515550e-16 1.556537e-141 5.932541e-314 0.000000e+00
3.925e+09 4.807199e-03 9.951928e-01 3.568225e-15 3.048580e-138 3.059496e-307 0.000000e+00
3.975e+09 1.232642e-03 9.987674e-01 4.162648e-14 6.646004e-133 2.658862e-296 0.000000e+00
4.025e+09 1.196221e-03 9.988038e-01 3.768977e-14 2.265022e-133 2.370623e-297 0.000000e+00
#TIME: 74.108941
#NVEL: 81
#vel_mid[km/s] Ca0 Ca1 Ca2 Ca3 Ca4 Ca5
2.500e+07 3.109819e-09 7.612571e-02 9.238743e-01 2.801551e-37 2.404492e-90 1.540442e-161
7.500e+07 5.102258e-09 1.089240e-01 8.910760e-01 3.262660e-38 1.666478e-92 2.993721e-165
1.250e+08 1.116315e-08 1.852487e-01 8.147513e-01 1.348448e-39 1.123642e-95 1.113780e-170
1.750e+08 3.171216e-08 3.534208e-01 6.465791e-01 1.751643e-41 6.304958e-100 6.542222e-178
2.250e+08 1.080469e-07 6.536283e-01 3.463716e-01 3.830184e-44 9.719570e-106 1.097216e-187
2.750e+08 3.671631e-07 9.138320e-01 8.616760e-02 5.633267e-48 8.035715e-114 4.167024e-201
3.250e+08 1.253126e-06 9.902716e-01 9.727155e-03 3.314302e-53 1.070732e-124 4.462489e-219
3.750e+08 4.985226e-06 9.993727e-01 6.223310e-04 1.050162e-59 3.382772e-138 2.197419e-241
4.250e+08 2.393519e-05 9.999491e-01 2.698458e-05 4.441901e-67 1.675370e-153 1.147675e-266
4.750e+08 1.417910e-04 9.998577e-01 5.080360e-07 5.186515e-77 2.530078e-174 3.127195e-301
5.250e+08 2.252876e-04 9.997746e-01 1.334557e-07 9.423486e-81 2.723088e-182 1.454564e-314
5.750e+08 3.400472e-04 9.996599e-01 3.873567e-08 2.914011e-84 8.810957e-190 0.000000e+00
6.250e+08 5.089603e-04 9.994910e-01 1.188780e-08 1.393263e-87 7.368751e-197 0.000000e+00
6.750e+08 7.896348e-04 9.992104e-01 3.599347e-09 7.572892e-91 8.604966e-204 0.000000e+00
7.250e+08 1.342351e-03 9.986576e-01 9.706283e-10 2.780981e-94 4.816960e-211 0.000000e+00
7.750e+08 2.497759e-03 9.975022e-01 2.344075e-10 7.223958e-98 1.429453e-218 0.000000e+00
8.250e+08 4.658473e-03 9.953415e-01 5.886127e-11 2.728182e-101 9.741939e-226 0.000000e+00
8.750e+08 9.020296e-03 9.909797e-01 1.393008e-11 8.161344e-105 4.210489e-233 0.000000e+00
9.250e+08 1.901448e-02 9.809855e-01 2.768840e-12 1.020478e-108 3.039652e-241 0.000000e+00
9.750e+08 3.564275e-02 9.643572e-01 6.723331e-13 3.699081e-112 1.981416e-248 0.000000e+00
1.025e+09 7.761351e-02 9.223865e-01 1.106869e-13 1.819206e-116 2.090817e-257 0.000000e+00
1.075e+09 1.503411e-01 8.496589e-01 1.971828e-14 1.400122e-120 5.542472e-266 0.000000e+00
1.125e+09 2.792755e-01 7.207245e-01 2.777026e-15 3.423212e-125 1.368983e-275 0.000000e+00
1.175e+09 4.515312e-01 5.484688e-01 3.365216e-16 4.238706e-130 8.230780e-286 0.000000e+00
1.225e+09 6.492356e-01 3.507644e-01 2.624912e-17 6.227369e-136 5.995919e-298 0.000000e+00
1.275e+09 8.408512e-01 1.591488e-01 6.735808e-19 3.843074e-144 5.282669e-315 0.000000e+00
1.325e+09 9.572185e-01 4.278155e-02 2.986043e-21 4.070929e-156 0.000000e+00 0.000000e+00
1.375e+09 9.907990e-01 9.200997e-03 6.725164e-24 1.525201e-169 0.000000e+00 0.000000e+00
1.425e+09 9.954934e-01 4.506568e-03 3.713494e-25 4.630701e-176 0.000000e+00 0.000000e+00
1.475e+09 9.978129e-01 2.187058e-03 1.985663e-26 1.193050e-182 0.000000e+00 0.000000e+00
1.525e+09 9.979665e-01 2.033506e-03 1.283057e-26 7.449933e-184 0.000000e+00 0.000000e+00
1.575e+09 9.977716e-01 2.228356e-03 1.555861e-26 1.066796e-183 0.000000e+00 0.000000e+00
1.625e+09 9.980258e-01 1.974238e-03 8.354643e-27 2.651019e-185 0.000000e+00 0.000000e+00
1.675e+09 9.976895e-01 2.310468e-03 1.303491e-26 1.330799e-184 0.000000e+00 0.000000e+00
1.725e+09 9.976913e-01 2.308697e-03 1.109895e-26 3.279928e-185 0.000000e+00 0.000000e+00
1.775e+09 9.967427e-01 3.257303e-03 3.546167e-26 5.832804e-183 0.000000e+00 0.000000e+00
1.825e+09 9.919159e-01 8.084103e-03 9.907589e-25 5.032376e-176 0.000000e+00 0.000000e+00
1.875e+09 9.903714e-01 9.628602e-03 1.656808e-24 3.566824e-175 0.000000e+00 0.000000e+00
1.925e+09 9.858460e-01 1.415396e-02 6.232177e-24 1.427567e-172 0.000000e+00 0.000000e+00
1.975e+09 9.822339e-01 1.776615e-02 1.278822e-23 2.801782e-171 0.000000e+00 0.000000e+00
2.025e+09 9.714678e-01 2.853225e-02 6.828267e-23 6.413296e-168 0.000000e+00 0.000000e+00
2.075e+09 9.663350e-01 3.366495e-02 1.109195e-22 3.939536e-167 0.000000e+00 0.000000e+00
2.125e+09 9.563015e-01 4.369850e-02 2.620689e-22 1.562718e-165 0.000000e+00 0.000000e+00
2.175e+09 8.232911e-01 1.767089e-01 6.207618e-20 5.854231e-154 0.000000e+00 0.000000e+00
2.225e+09 9.284535e-01 7.154652e-02 1.332634e-21 1.551616e-162 0.000000e+00 0.000000e+00
2.275e+09 8.720989e-01 1.279011e-01 1.181444e-20 4.512503e-158 0.000000e+00 0.000000e+00
2.325e+09 8.392645e-01 1.607355e-01 2.600759e-20 1.274877e-156 0.000000e+00 0.000000e+00
2.375e+09 8.696286e-01 1.303714e-01 9.331338e-21 4.219680e-159 0.000000e+00 0.000000e+00
2.425e+09 8.702702e-01 1.297298e-01 7.813511e-21 9.586169e-160 0.000000e+00 0.000000e+00
2.475e+09 9.330643e-01 6.693571e-02 4.658221e-22 4.151688e-166 0.000000e+00 0.000000e+00
2.525e+09 9.255235e-01 7.447647e-02 6.078658e-22 8.593879e-166 0.000000e+00 0.000000e+00
2.575e+09 9.533039e-01 4.669608e-02 8.233980e-23 2.238660e-170 0.000000e+00 0.000000e+00
2.625e+09 9.273929e-01 7.260712e-02 4.010171e-22 3.270916e-167 0.000000e+00 0.000000e+00
2.675e+09 8.860554e-01 1.139446e-01 2.093633e-21 6.804885e-164 0.000000e+00 0.000000e+00
2.725e+09 9.279162e-01 7.208382e-02 2.843582e-22 1.782869e-168 0.000000e+00 0.000000e+00
2.775e+09 9.333715e-01 6.662846e-02 1.777707e-22 9.434881e-170 0.000000e+00 0.000000e+00
2.825e+09 9.470685e-01 5.293148e-02 6.124070e-23 2.565026e-172 0.000000e+00 0.000000e+00
2.875e+09 9.211599e-01 7.884005e-02 2.532026e-22 1.661456e-169 0.000000e+00 0.000000e+00
2.925e+09 9.531689e-01 4.683115e-02 2.762556e-23 1.467665e-174 0.000000e+00 0.000000e+00
2.975e+09 9.721526e-01 2.784738e-02 3.108297e-24 1.516965e-179 0.000000e+00 0.000000e+00
3.025e+09 9.735289e-01 2.647114e-02 2.180546e-24 1.425054e-180 0.000000e+00 0.000000e+00
3.075e+09 9.804356e-01 1.956443e-02 5.773911e-25 1.045731e-183 0.000000e+00 0.000000e+00
3.125e+09 9.729962e-01 2.700377e-02 1.717990e-24 1.309398e-181 0.000000e+00 0.000000e+00
3.175e+09 9.905260e-01 9.474019e-03 2.568962e-26 5.844102e-191 0.000000e+00 0.000000e+00
3.225e+09 9.766634e-01 2.333657e-02 7.113804e-25 4.885771e-184 0.000000e+00 0.000000e+00
3.275e+09 9.890347e-01 1.096532e-02 3.285822e-26 5.975372e-191 0.000000e+00 0.000000e+00
3.325e+09 9.837451e-01 1.625490e-02 1.280966e-25 2.880514e-188 0.000000e+00 0.000000e+00
3.375e+09 9.359945e-01 6.400553e-02 2.285658e-23 2.598612e-177 0.000000e+00 0.000000e+00
3.425e+09 9.886076e-01 1.139238e-02 2.368450e-26 1.928037e-192 0.000000e+00 0.000000e+00
3.475e+09 9.761488e-01 2.385117e-02 3.514530e-25 7.254395e-187 0.000000e+00 0.000000e+00
3.525e+09 9.682855e-01 3.171450e-02 9.074918e-25 4.489641e-185 0.000000e+00 0.000000e+00
3.575e+09 8.524611e-01 1.475389e-01 3.552225e-22 2.090558e-172 0.000000e+00 0.000000e+00
3.625e+09 8.198902e-01 1.801098e-01 7.011394e-22 3.443864e-171 0.000000e+00 0.000000e+00
3.675e+09 8.905541e-01 1.094459e-01 7.600041e-23 2.867145e-176 0.000000e+00 0.000000e+00
3.725e+09 5.068498e-01 4.931502e-01 6.043414e-20 5.570562e-162 0.000000e+00 0.000000e+00
3.775e+09 2.078786e-01 7.921214e-01 1.734540e-18 8.433726e-155 0.000000e+00 0.000000e+00
3.825e+09 1.942910e-02 9.805709e-01 3.093511e-16 2.317566e-143 1.162131e-317 0.000000e+00
3.875e+09 1.998241e-03 9.980018e-01 2.173214e-14 5.908361e-134 2.529028e-298 0.000000e+00
3.925e+09 1.119159e-03 9.988808e-01 5.647927e-14 5.025424e-132 2.012570e-294 0.000000e+00
3.975e+09 1.300796e-03 9.986992e-01 3.617994e-14 2.796770e-133 4.250603e-297 0.000000e+00
4.025e+09 8.342991e-04 9.991657e-01 7.251503e-14 6.128789e-132 2.057873e-294 0.000000e+00
#TIME: 75.108941
#NVEL: 81
#vel_mid[km/s] Ca0 Ca1 Ca2 Ca3 Ca4 Ca5
2.500e+07 3.814485e-09 8.776817e-02 9.122318e-01 1.274045e-37 3.901930e-91 6.799912e-163
7.500e+07 6.024936e-09 1.223461e-01 8.776539e-01 1.633838e-38 3.390430e-93 1.949260e-166
1.250e+08 1.342606e-08 2.094352e-01 7.905648e-01 6.082633e-40 1.830661e-96 5.010463e-172
1.750e+08 3.867966e-08 3.975174e-01 6.024826e-01 6.542245e-42 6.999156e-101 1.570271e-179
2.250e+08 1.284394e-07 7.026486e-01 2.973513e-01 1.127278e-44 6.921149e-107 1.304518e-189
2.750e+08 4.134980e-07 9.301831e-01 6.981651e-02 1.528173e-48 5.106219e-115 4.240565e-203
3.250e+08 1.422559e-06 9.926395e-01 7.359084e-03 6.487434e-54 3.485525e-126 1.509097e-221
3.750e+08 5.974784e-06 9.995693e-01 4.246901e-04 1.238416e-60 3.908837e-140 1.359782e-244
4.250e+08 2.940273e-05 9.999532e-01 1.735269e-05 3.687550e-68 9.244996e-156 2.075865e-270
4.750e+08 1.598489e-04 9.998398e-01 3.636191e-07 6.177182e-78 2.742102e-176 1.621494e-304
5.250e+08 2.490231e-04 9.997509e-01 9.894812e-08 1.339757e-81 4.242060e-184 1.367844e-317
5.750e+08 3.681294e-04 9.996318e-01 3.037229e-08 5.885564e-85 2.891740e-191 0.000000e+00
6.250e+08 5.424506e-04 9.994575e-01 9.792707e-09 3.907434e-88 4.880367e-198 0.000000e+00
6.750e+08 8.661883e-04 9.991338e-01 2.816872e-09 1.647282e-91 3.389017e-205 0.000000e+00
7.250e+08 1.646931e-03 9.983531e-01 6.127858e-10 1.965252e-95 1.861296e-213 0.000000e+00
7.750e+08 2.937111e-03 9.970629e-01 1.639210e-10 9.420797e-99 2.010672e-220 0.000000e+00
8.250e+08 5.683170e-03 9.943168e-01 3.853989e-11 2.583953e-102 7.138565e-228 0.000000e+00
8.750e+08 1.203480e-02 9.879652e-01 7.658654e-12 3.148368e-106 4.851719e-236 0.000000e+00
9.250e+08 2.296146e-02 9.770385e-01 1.836826e-12 1.057520e-109 2.698500e-243 0.000000e+00
9.750e+08 4.776815e-02 9.522319e-01 3.541727e-13 1.162800e-113 1.499789e-251 0.000000e+00
1.025e+09 9.701750e-02 9.029825e-01 6.441653e-14 9.698322e-118 4.704489e-260 0.000000e+00
1.075e+09 1.861149e-01 8.138851e-01 1.075776e-14 5.441924e-122 6.485270e-269 0.000000e+00
1.125e+09 3.342727e-01 6.657273e-01 1.406088e-15 9.334331e-127 7.685411e-279 0.000000e+00
1.175e+09 5.297599e-01 4.702401e-01 1.332022e-16 3.437602e-132 3.761121e-290 0.000000e+00
1.225e+09 7.329483e-01 2.670517e-01 7.104393e-18 7.789923e-139 5.730133e-304 0.000000e+00
1.275e+09 9.003948e-01 9.960523e-02 9.535150e-20 1.967393e-148 4.940656e-324 0.000000e+00
1.325e+09 9.782293e-01 2.177070e-02 2.091338e-22 6.405938e-162 0.000000e+00 0.000000e+00
1.375e+09 9.947829e-01 5.217135e-03 7.347255e-25 2.186435e-174 0.000000e+00 0.000000e+00
1.425e+09 9.971618e-01 2.838200e-03 6.083580e-26 4.968777e-180 0.000000e+00 0.000000e+00
1.475e+09 9.979129e-01 2.087069e-03 1.599847e-26 3.540274e-183 0.000000e+00 0.000000e+00
1.525e+09 9.981306e-01 1.869379e-03 8.958793e-27 1.084140e-184 0.000000e+00 0.000000e+00
