#NTIMES: 4
#TIMES[d]: 5.0 10.0 15.0 20.0
#
#TIME: 5.0
#NVEL: 320
#vel_mid[km/s] temp[K] rho[gcc] ne[/cm^3] natom[/cm^3]
2.762500E+04 4.051718E+03 2.901056E-15 5.370143E+07 5.764068E+07
2.767500E+04 4.051602E+03 2.851392E-15 5.281413E+07 5.665392E+07
2.772500E+04 4.048292E+03 2.802560E-15 5.188743E+07 5.568368E+07
2.777500E+04 4.046645E+03 2.754560E-15 5.100599E+07 5.472997E+07
2.782500E+04 4.047598E+03 2.707392E-15 5.018065E+07 5.379280E+07
2.787500E+04 4.044088E+03 2.660992E-15 4.929444E+07 5.287088E+07
2.792500E+04 4.043844E+03 2.615424E-15 4.847804E+07 5.196550E+07
2.797500E+04 4.044286E+03 2.570688E-15 4.768570E+07 5.107665E+07
2.802500E+04 4.043804E+03 2.526656E-15 4.689219E+07 5.020178E+07
2.807500E+04 4.040068E+03 2.483392E-15 4.606430E+07 4.934217E+07
2.812500E+04 4.037663E+03 2.440832E-15 4.526872E+07 4.849656E+07
2.817500E+04 4.036550E+03 2.399040E-15 4.450672E+07 4.766620E+07
2.822500E+04 4.034415E+03 2.357952E-15 4.374139E+07 4.684982E+07
2.827500E+04 4.031605E+03 2.317568E-15 4.298271E+07 4.604744E+07
2.832500E+04 4.030078E+03 2.277888E-15 4.225213E+07 4.525904E+07
2.837500E+04 4.028583E+03 2.238912E-15 4.153642E+07 4.448463E+07
2.842500E+04 4.027421E+03 2.200576E-15 4.083792E+07 4.372294E+07
2.847500E+04 4.026293E+03 2.162880E-15 4.014816E+07 4.297397E+07
2.852500E+04 4.024326E+03 2.125824E-15 3.946193E+07 4.223770E+07
2.857500E+04 4.022201E+03 2.089408E-15 3.878386E+07 4.151416E+07
2.862500E+04 4.020753E+03 2.053632E-15 3.812703E+07 4.080333E+07
2.867500E+04 4.020465E+03 2.018496E-15 3.749488E+07 4.010522E+07
2.872500E+04 4.016538E+03 1.983936E-15 3.683170E+07 3.941855E+07
2.877500E+04 4.015849E+03 1.949952E-15 3.621533E+07 3.874333E+07
2.882500E+04 4.016119E+03 1.916544E-15 3.562157E+07 3.807955E+07
2.887500E+04 4.013922E+03 1.883712E-15 3.500909E+07 3.742721E+07
2.892500E+04 4.013010E+03 1.851456E-15 3.442163E+07 3.678632E+07
2.897500E+04 4.010749E+03 1.819776E-15 3.382952E+07 3.615688E+07
2.902500E+04 4.008858E+03 1.788608E-15 3.325204E+07 3.553761E+07
2.907500E+04 4.008173E+03 1.757952E-15 3.269602E+07 3.492851E+07
2.912500E+04 4.006673E+03 1.727872E-15 3.214211E+07 3.433085E+07
2.917500E+04 4.004549E+03 1.698304E-15 3.159114E+07 3.374337E+07
2.922500E+04 4.001585E+03 1.669184E-15 3.103935E+07 3.316479E+07
2.927500E+04 3.999797E+03 1.640640E-15 3.051127E+07 3.259765E+07
2.932500E+04 3.999363E+03 1.612544E-15 3.000392E+07 3.203941E+07
2.937500E+04 3.998747E+03 1.584896E-15 2.950295E+07 3.149008E+07
2.942500E+04 3.996330E+03 1.557760E-15 2.899547E+07 3.095092E+07
2.947500E+04 3.995844E+03 1.531072E-15 2.851200E+07 3.042066E+07
2.952500E+04 3.994397E+03 1.504896E-15 2.802943E+07 2.990057E+07
2.957500E+04 3.992821E+03 1.479104E-15 2.755237E+07 2.938811E+07
2.962500E+04 3.992469E+03 1.453760E-15 2.709442E+07 2.888456E+07
2.967500E+04 3.988359E+03 1.428864E-15 2.661417E+07 2.838990E+07
2.972500E+04 3.986426E+03 1.404416E-15 2.615916E+07 2.790415E+07
2.977500E+04 3.983924E+03 1.380352E-15 2.570708E+07 2.742602E+07
2.982500E+04 3.981741E+03 1.356736E-15 2.526542E+07 2.695680E+07
2.987500E+04 3.980411E+03 1.333504E-15 2.483759E+07 2.649521E+07
2.992500E+04 3.980534E+03 1.310656E-15 2.442896E+07 2.604124E+07
2.997500E+04 3.977538E+03 1.288192E-15 2.400318E+07 2.559491E+07
3.002500E+04 3.978441E+03 1.266176E-15 2.361406E+07 2.515748E+07
3.007500E+04 3.975429E+03 1.244480E-15 2.320250E+07 2.472640E+07
3.012500E+04 3.972420E+03 1.223168E-15 2.279843E+07 2.430296E+07
3.017500E+04 3.969862E+03 1.202176E-15 2.240291E+07 2.388587E+07
3.022500E+04 3.966100E+03 1.181632E-15 2.200838E+07 2.347768E+07
3.027500E+04 3.964924E+03 1.161408E-15 2.163756E+07 2.307586E+07
3.032500E+04 3.962830E+03 1.141504E-15 2.126616E+07 2.268039E+07
3.037500E+04 3.961209E+03 1.121920E-15 2.090366E+07 2.229127E+07
3.042500E+04 3.958733E+03 1.102720E-15 2.054356E+07 2.190979E+07
3.047500E+04 3.956900E+03 1.083840E-15 2.019210E+07 2.153467E+07
3.052500E+04 3.955287E+03 1.065280E-15 1.984888E+07 2.116590E+07
3.057500E+04 3.954212E+03 1.047040E-15 1.951463E+07 2.080349E+07
3.062500E+04 3.953544E+03 1.029120E-15 1.918878E+07 2.044744E+07
3.067500E+04 3.953002E+03 1.011520E-15 1.886954E+07 2.009775E+07
3.072500E+04 3.952134E+03 9.941760E-16 1.855270E+07 1.975315E+07
3.077500E+04 3.950228E+03 9.771520E-16 1.823536E+07 1.941490E+07
3.082500E+04 3.949680E+03 9.604480E-16 1.793179E+07 1.908301E+07
3.087500E+04 3.945842E+03 9.440000E-16 1.761467E+07 1.875621E+07
3.092500E+04 3.941136E+03 9.278080E-16 1.729793E+07 1.843449E+07
3.097500E+04 3.938299E+03 9.119360E-16 1.699729E+07 1.811913E+07
3.102500E+04 3.938687E+03 8.963200E-16 1.671926E+07 1.780886E+07
3.107500E+04 3.937731E+03 8.809600E-16 1.643833E+07 1.750367E+07
3.112500E+04 3.935357E+03 8.658560E-16 1.615467E+07 1.720357E+07
3.117500E+04 3.932622E+03 8.510080E-16 1.587399E+07 1.690856E+07
3.122500E+04 3.929175E+03 8.364800E-16 1.559561E+07 1.661991E+07
3.127500E+04 3.926557E+03 8.221440E-16 1.532551E+07 1.633507E+07
3.132500E+04 3.925595E+03 8.080640E-16 1.506784E+07 1.605531E+07
3.137500E+04 3.922766E+03 7.942400E-16 1.480614E+07 1.578065E+07
3.142500E+04 3.923139E+03 7.806080E-16 1.456308E+07 1.550979E+07
3.147500E+04 3.921595E+03 7.672320E-16 1.431564E+07 1.524403E+07
3.152500E+04 3.919214E+03 7.541120E-16 1.406895E+07 1.498335E+07
3.157500E+04 3.916944E+03 7.411840E-16 1.382649E+07 1.472648E+07
3.162500E+04 3.912861E+03 7.285120E-16 1.358090E+07 1.447470E+07
3.167500E+04 3.911360E+03 7.160320E-16 1.335047E+07 1.422674E+07
3.172500E+04 3.910125E+03 7.037440E-16 1.312442E+07 1.398259E+07
3.177500E+04 3.909404E+03 6.917120E-16 1.290521E+07 1.374353E+07
3.182500E+04 3.907295E+03 6.798720E-16 1.268413E+07 1.350828E+07
3.187500E+04 3.907085E+03 6.682240E-16 1.247394E+07 1.327685E+07
3.192500E+04 3.906574E+03 6.567680E-16 1.226580E+07 1.304923E+07
3.197500E+04 3.903824E+03 6.455680E-16 1.205356E+07 1.282670E+07
3.202500E+04 3.900881E+03 6.344896E-16 1.184325E+07 1.260659E+07
3.207500E+04 3.899194E+03 6.236224E-16 1.164177E+07 1.239067E+07
3.212500E+04 3.896916E+03 6.129472E-16 1.144115E+07 1.217856E+07
3.217500E+04 3.895471E+03 6.024512E-16 1.124734E+07 1.197002E+07
3.222500E+04 3.894315E+03 5.921344E-16 1.105823E+07 1.176504E+07
3.227500E+04 3.891402E+03 5.819904E-16 1.086541E+07 1.156349E+07
3.232500E+04 3.891027E+03 5.720256E-16 1.068485E+07 1.136550E+07
3.237500E+04 3.887822E+03 5.622272E-16 1.049746E+07 1.117081E+07
3.242500E+04 3.886617E+03 5.526016E-16 1.032039E+07 1.097957E+07
3.247500E+04 3.885534E+03 5.431360E-16 1.014643E+07 1.079149E+07
3.252500E+04 3.884439E+03 5.338368E-16 9.975550E+06 1.060673E+07
3.257500E+04 3.881641E+03 5.246976E-16 9.802225E+06 1.042514E+07
3.262500E+04 3.879543E+03 5.157120E-16 9.633846E+06 1.024661E+07
3.267500E+04 3.878357E+03 5.068800E-16 9.471133E+06 1.007113E+07
3.272500E+04 3.877000E+03 4.982016E-16 9.310929E+06 9.898699E+06
3.277500E+04 3.874218E+03 4.896704E-16 9.149057E+06 9.729194E+06
3.282500E+04 3.872589E+03 4.812800E-16 8.993334E+06 9.562486E+06
3.287500E+04 3.870475E+03 4.730432E-16 8.839066E+06 9.398830E+06
3.292500E+04 3.867956E+03 4.649408E-16 8.686083E+06 9.237845E+06
3.297500E+04 3.866366E+03 4.569792E-16 8.538399E+06 9.079657E+06
3.302500E+04 3.863640E+03 4.491520E-16 8.389984E+06 8.924139E+06
3.307500E+04 3.863149E+03 4.414592E-16 8.250081E+06 8.771292E+06
3.312500E+04 3.861002E+03 4.339008E-16 8.108005E+06 8.621115E+06
3.317500E+04 3.858292E+03 4.264704E-16 7.967282E+06 8.473482E+06
3.322500E+04 3.856794E+03 4.191680E-16 7.832114E+06 8.328391E+06
3.327500E+04 3.854702E+03 4.119872E-16 7.697550E+06 8.185717E+06
3.332500E+04 3.853325E+03 4.049344E-16 7.567251E+06 8.045586E+06
3.337500E+04 3.850444E+03 3.980032E-16 7.435480E+06 7.907871E+06
3.342500E+04 3.847653E+03 3.911872E-16 7.306104E+06 7.772445E+06
3.347500E+04 3.845937E+03 3.844864E-16 7.181595E+06 7.639307E+06
3.352500E+04 3.844708E+03 3.779008E-16 7.060256E+06 7.508459E+06
3.357500E+04 3.843512E+03 3.714304E-16 6.941034E+06 7.379899E+06
3.362500E+04 3.841121E+03 3.650688E-16 6.821122E+06 7.253502E+06
3.367500E+04 3.838650E+03 3.588160E-16 6.703133E+06 7.129266E+06
3.372500E+04 3.836621E+03 3.526720E-16 6.588110E+06 7.007191E+06
3.377500E+04 3.834027E+03 3.466368E-16 6.474040E+06 6.887279E+06
3.382500E+04 3.832608E+03 3.406976E-16 6.364255E+06 6.769274E+06
3.387500E+04 3.829748E+03 3.348672E-16 6.253598E+06 6.653430E+06
3.392500E+04 3.826976E+03 3.291328E-16 6.144729E+06 6.539494E+06
3.397500E+04 3.825601E+03 3.234944E-16 6.040401E+06 6.427466E+06
3.402500E+04 3.822555E+03 3.179520E-16 5.934686E+06 6.317345E+06
3.407500E+04 3.820313E+03 3.125120E-16 5.832596E+06 6.209258E+06
3.412500E+04 3.818904E+03 3.071552E-16 5.733558E+06 6.102824E+06
3.417500E+04 3.815259E+03 3.019008E-16 5.632131E+06 5.998425E+06
3.422500E+04 3.814578E+03 2.967296E-16 5.537966E+06 5.895680E+06
3.427500E+04 3.813159E+03 2.916480E-16 5.444027E+06 5.794714E+06
3.432500E+04 3.811121E+03 2.866496E-16 5.350542E+06 5.695401E+06
3.437500E+04 3.808909E+03 2.817408E-16 5.258335E+06 5.597869E+06
3.442500E+04 3.807341E+03 2.769216E-16 5.169028E+06 5.502117E+06
3.447500E+04 3.805368E+03 2.721792E-16 5.080451E+06 5.407891E+06
3.452500E+04 3.802220E+03 2.675136E-16 4.991252E+06 5.315191E+06
3.457500E+04 3.799587E+03 2.629376E-16 4.904524E+06 5.224271E+06
3.462500E+04 3.797506E+03 2.584320E-16 4.820186E+06 5.134750E+06
3.467500E+04 3.796035E+03 2.540096E-16 4.738333E+06 5.046882E+06
3.472500E+04 3.793193E+03 2.496576E-16 4.655705E+06 4.960412E+06
3.477500E+04 3.791363E+03 2.453824E-16 4.576096E+06 4.875469E+06
3.482500E+04 3.788704E+03 2.411776E-16 4.496419E+06 4.791925E+06
3.487500E+04 3.786642E+03 2.370496E-16 4.419120E+06 4.709906E+06
3.492500E+04 3.783446E+03 2.329920E-16 4.341474E+06 4.629286E+06
3.497500E+04 3.781467E+03 2.289984E-16 4.266814E+06 4.549938E+06
#
#TIME: 10.0
#NVEL: 420
#vel_mid[km/s] temp[K] rho[gcc] ne[/cm^3] natom[/cm^3]
1.402500E+04 6.033131E+03 3.979840E-14 8.565760E+08 7.907489E+08
1.407500E+04 6.039521E+03 3.911680E-14 8.411362E+08 7.772063E+08
1.412500E+04 6.041804E+03 3.844720E-14 8.261611E+08 7.639021E+08
1.417500E+04 6.043227E+03 3.778880E-14 8.115585E+08 7.508205E+08
1.422500E+04 6.043766E+03 3.714160E-14 7.972554E+08 7.379613E+08
1.427500E+04 6.043800E+03 3.650560E-14 7.832193E+08 7.253247E+08
1.432500E+04 6.043183E+03 3.588080E-14 7.694276E+08 7.129107E+08
1.437500E+04 6.044448E+03 3.526640E-14 7.560330E+08 7.007032E+08
1.442500E+04 6.044385E+03 3.466240E-14 7.428300E+08 6.887025E+08
1.447500E+04 6.043967E+03 3.406880E-14 7.298336E+08 6.769083E+08
1.452500E+04 6.039463E+03 3.348480E-14 7.168782E+08 6.653049E+08
1.457500E+04 6.041696E+03 3.291200E-14 7.045317E+08 6.539240E+08
1.462500E+04 6.044847E+03 3.234800E-14 6.924172E+08 6.427180E+08
1.467500E+04 6.040626E+03 3.179440E-14 6.802099E+08 6.317186E+08
1.472500E+04 6.042178E+03 3.124960E-14 6.684830E+08 6.208940E+08
1.477500E+04 6.045688E+03 3.071440E-14 6.570334E+08 6.102602E+08
1.482500E+04 6.041480E+03 3.018880E-14 6.454770E+08 5.998171E+08
1.487500E+04 6.039232E+03 2.967200E-14 6.342200E+08 5.895489E+08
