#NTIMES: 257
#TIMES[d]: 2.2 2.42 2.662 2.9282 3.22102 3.543122 3.897434 4.287178 4.715896 5.187485 5.706233 6.276857 6.904542 7.594996 8.354497 9.189946 10.10894 11.10894 12.10894 13.108941 14.108941 15.108941 16.108941 17.108941 18.108941 19.108941 20.108941 21.108941 22.108941 23.108941 24.108941 25.108941 26.108941 27.108941 28.108941 29.108941 30.108941 31.108941 32.108941 33.108941 34.108941 35.108941 36.108941 37.108941 38.108941 39.108941 40.108941 41.108941 42.108941 43.108941 44.108941 45.108941 46.108941 47.108941 48.108941 49.108941 50.108941 51.108941 52.108941 53.108941 54.108941 55.108941 56.108941 57.108941 58.108941 59.108941 60.108941 61.108941 62.108941 63.108941 64.108941 65.108941 66.108941 67.108941 68.108941 69.108941 70.108941 71.108941 72.108941 73.108941 74.108941 75.108941 76.108941 77.108941 78.108941 79.108941 80.108941 81.108941 82.108941 83.108941 84.108941 85.108941 86.108941 87.108941 88.108941 89.108941 90.108941 91.108941 92.108941 93.108941 94.108941 95.108941 96.108941 97.108935 98.108935 99.108935 100.108935 101.108935 102.108935 103.108935 104.108935 105.108935 106.108935 107.108935 108.108935 109.108935 110.108935 111.108935 112.108935 113.108935 114.108935 115.108935 116.108935 117.108935 118.108935 119.108935 120.108935 121.108935 122.108935 123.108935 124.108935 125.108935 126.108935 127.108935 128.108935 129.108935 130.108935 131.108935 132.108935 133.108935 134.108935 135.108935 136.108935 137.108935 138.108935 139.108935 140.108935 141.108935 142.108935 143.108935 144.108935 145.108935 146.108935 147.108935 148.108935 149.108935 150.108935 151.108935 152.108935 153.108935 154.108935 155.108935 156.108935 157.108935 158.108935 159.108935 160.108935 161.108935 162.108935 163.108935 164.108935 165.108935 166.108935 167.108935 168.108935 169.108935 170.108935 171.108935 172.108935 173.108935 174.108935 175.108935 176.108935 177.108935 178.108935 179.108935 180.108935 181.108935 182.108935 183.108935 184.108935 185.108935 186.108935 187.108935 188.108935 189.108935 190.108935 191.108935 192.108935 193.108935 194.108935 195.108935 196.108935 197.108935 198.108935 199.108935 200.108935 201.108935 202.108935 203.108935 204.108935 205.108935 206.108935 207.108935 208.108935 209.108935 210.108935 211.108935 212.108935 213.108935 214.108935 215.108935 216.108935 217.108935 218.108935 219.108935 220.108935 221.108935 222.108935 223.108935 224.108935 225.108935 226.108935 227.108935 228.108935 229.108935 230.108935 231.108935 232.108935 233.108935 234.108935 235.108935 236.108935 237.108935 238.108935 239.108935 240.108935 241.108935 242.108935 243.108935 244.108935 245.108935 246.108935 247.108935 248.108935 249.108935 250.108935
#
#TIME: 2.200000
#NVEL: 81
#vel_mid[km/s] temp[K] rho[gcc] ne[/cm^3] natom[/cm^3]
1.675e+04 4.200286e+03 1.095870e-12 2.003121e+10 2.167362e+10
1.725e+04 4.100658e+03 9.220682e-13 1.723197e+10 1.823625e+10
1.775e+04 4.123795e+03 7.758130e-13 1.466469e+10 1.534368e+10
1.825e+04 4.021066e+03 6.527576e-13 1.249037e+10 1.290995e+10
1.875e+04 4.051500e+03 5.492049e-13 1.030681e+10 1.086193e+10
1.925e+04 3.983409e+03 4.620953e-13 8.790600e+09 9.139113e+09
1.975e+04 3.985937e+03 3.887983e-13 7.300337e+09 7.689479e+09
2.025e+04 3.948083e+03 3.271239e-13 6.316299e+09 6.469710e+09
2.075e+04 3.765515e+03 2.752375e-13 5.410131e+09 5.443523e+09
2.125e+04 3.700084e+03 2.315811e-13 4.532317e+09 4.580106e+09
2.175e+04 3.761353e+03 1.948451e-13 3.762292e+09 3.853559e+09
2.225e+04 3.657930e+03 1.639402e-13 3.171060e+09 3.242335e+09
2.275e+04 3.573971e+03 1.379348e-13 2.691614e+09 2.728013e+09
2.325e+04 3.717414e+03 1.160558e-13 2.279527e+09 2.295300e+09
2.375e+04 3.563343e+03 9.764834e-14 1.979086e+09 1.931245e+09
2.425e+04 3.647208e+03 8.215918e-14 1.648264e+09 1.624907e+09
2.475e+04 3.547264e+03 6.912548e-14 1.406369e+09 1.367133e+09
2.525e+04 3.607942e+03 5.815775e-14 1.172794e+09 1.150218e+09
2.575e+04 3.746398e+03 4.893481e-14 1.002897e+09 9.678106e+08
2.625e+04 3.538874e+03 4.117273e-14 8.514124e+08 8.142957e+08
2.675e+04 3.875966e+03 3.464176e-14 7.094154e+08 6.851292e+08
2.725e+04 3.641885e+03 2.914661e-14 5.814945e+08 5.764486e+08
2.775e+04 3.744746e+03 2.452300e-14 4.992906e+08 4.850050e+08
2.825e+04 3.940765e+03 2.063322e-14 4.293582e+08 4.080745e+08
2.875e+04 3.750769e+03 1.736040e-14 3.614617e+08 3.433461e+08
2.925e+04 3.842462e+03 1.460633e-14 2.925452e+08 2.888774e+08
2.975e+04 3.659086e+03 1.228916e-14 2.529883e+08 2.430495e+08
3.025e+04 3.512260e+03 1.034003e-14 2.159741e+08 2.045005e+08
3.075e+04 3.378693e+03 8.699672e-15 1.791133e+08 1.720582e+08
3.125e+04 3.560507e+03 7.319534e-15 1.524385e+08 1.447624e+08
3.175e+04 3.793109e+03 6.158411e-15 1.262288e+08 1.217983e+08
3.225e+04 3.598180e+03 5.181701e-15 1.090788e+08 1.024814e+08
3.275e+04 3.714672e+03 4.359771e-15 9.223286e+07 8.622559e+07
3.325e+04 3.582437e+03 3.668177e-15 7.634985e+07 7.254756e+07
3.375e+04 3.575777e+03 3.086318e-15 6.510849e+07 6.103980e+07
3.425e+04 3.780026e+03 2.596749e-15 5.446381e+07 5.135734e+07
3.475e+04 3.730067e+03 2.184796e-15 4.613164e+07 4.320992e+07
3.525e+04 3.514468e+03 1.838209e-15 3.811360e+07 3.635528e+07
3.575e+04 3.891464e+03 1.546659e-15 3.257087e+07 3.058912e+07
3.625e+04 3.755061e+03 1.301282e-15 2.754342e+07 2.573617e+07
3.675e+04 3.760014e+03 1.094854e-15 2.308740e+07 2.165352e+07
3.725e+04 3.509183e+03 9.212215e-16 1.842199e+07 1.821950e+07
3.775e+04 3.796717e+03 7.750791e-16 1.618439e+07 1.532917e+07
3.825e+04 3.579637e+03 6.521368e-16 1.315865e+07 1.289767e+07
3.875e+04 3.371410e+03 5.486743e-16 9.531582e+06 1.085143e+07
3.925e+04 3.602233e+03 4.616381e-16 8.348762e+06 9.130070e+06
3.975e+04 3.473315e+03 3.884089e-16 7.947261e+06 7.681776e+06
4.025e+04 3.407404e+03 3.267965e-16 6.128622e+06 6.463235e+06
#TIME: 2.662000
#NVEL: 81
#vel_mid[km/s] temp[K] rho[gcc] ne[/cm^3] natom[/cm^3]
2.500e+02 1.136058e+05 2.357177e-10 1.258287e+13 2.516586e+12
7.500e+02 1.035368e+05 2.033930e-10 1.086359e+13 2.172736e+12
1.250e+03 9.804093e+04 1.723660e-10 9.259510e+12 1.851945e+12
1.750e+03 9.249682e+04 1.454909e-10 8.015862e+12 1.603484e+12
2.250e+03 8.573565e+04 1.226321e-10 7.211376e+12 1.445870e+12
2.750e+03 7.675257e+04 1.032975e-10 6.664127e+12 1.375325e+12
3.250e+03 6.442562e+04 8.698242e-11 6.223056e+12 1.354218e+12
3.750e+03 4.787752e+04 7.322894e-11 5.827559e+12 1.317469e+12
4.250e+03 3.041660e+04 6.163835e-11 4.700610e+12 1.204742e+12
4.750e+03 2.133807e+04 5.187986e-11 2.948091e+12 1.026057e+12
5.250e+03 1.648364e+04 4.366085e-11 1.779626e+12 8.635046e+11
5.750e+03 1.307056e+04 3.674424e-11 1.307840e+12 7.267111e+11
6.250e+03 1.068731e+04 3.092181e-11 9.219312e+11 6.115576e+11
6.750e+03 9.013814e+03 2.602093e-11 5.701478e+11 5.146303e+11
7.250e+03 7.835577e+03 2.189616e-11 4.535740e+11 4.330524e+11
7.750e+03 6.768524e+03 1.842534e-11 3.330609e+11 3.644082e+11
8.250e+03 5.926358e+03 1.550416e-11 2.409427e+11 3.066343e+11
8.750e+03 5.374914e+03 1.304609e-11 1.814698e+11 2.580197e+11
9.250e+03 4.945788e+03 1.097734e-11 1.440478e+11 2.171049e+11
9.750e+03 4.726045e+03 9.236847e-12 1.204413e+11 1.826822e+11
1.025e+04 4.493718e+03 7.772013e-12 1.000039e+11 1.537114e+11
1.075e+04 4.357419e+03 6.539585e-12 8.355122e+10 1.293370e+11
1.125e+04 4.185642e+03 5.502666e-12 7.115139e+10 1.088293e+11
1.175e+04 4.071507e+03 4.629874e-12 6.266027e+10 9.156756e+10
1.225e+04 4.028757e+03 3.895591e-12 5.588349e+10 7.704525e+10
