#NTIMES:     60
#NSTAGES:     6
#TIMES[d]:     2.000    2.001    2.002    2.003    2.005    2.010    2.020    2.050    2.100    2.200    2.400    2.640    2.900    3.190    3.510    3.860    4.250    4.670    5.140    5.650    6.210    6.830    7.510    8.260    9.090   10.000   11.000   12.100   13.310   14.640   16.100   17.710   19.480   21.430   23.570   25.930   28.520   31.370   34.510   37.960   41.760   45.940   50.530   55.580   61.140   67.250   73.970   81.370   89.510   98.460  108.300  118.000  128.000  138.000  148.000  158.000  168.000  180.000  190.000  200.000
#
#TIME:     2.000
#NVEL: 100
#vel_mid[km/s]           fe0           fe1           fe2           fe3           fe4           fe5
    5.295751E+03    1.7576E-18    7.5055E-10    1.3470E-03    9.8363E-01    1.5021E-02    2.1198E-09
    5.565420E+03    3.8345E-17    1.0411E-08    8.0325E-03    9.9121E-01    7.5978E-04    1.8373E-12
    5.940868E+03    4.0268E-15    5.5973E-07    1.1241E-01    8.8758E-01    6.4297E-06    2.8017E-17
    6.497422E+03    5.4753E-13    3.2540E-05    8.8799E-01    1.1197E-01    5.6287E-10    3.3485E-24
    7.106121E+03    2.8412E-11    5.0009E-04    9.9870E-01    7.9686E-04    5.3982E-16    2.6369E-26
    7.771842E+03    3.4474E-09    1.3798E-02    9.8620E-01    1.1700E-06    8.5152E-23    4.9816E-29
    8.499931E+03    2.6562E-07    2.7390E-01    7.2610E-01    1.1531E-09    6.8805E-23    6.7672E-32
    9.296231E+03    2.7596E-06    8.8360E-01    1.1640E-01    4.0646E-13    1.4092E-23    3.1996E-35
    1.016711E+04    1.1082E-05    9.9368E-01    6.3062E-03    4.0785E-17    8.3413E-25    3.5884E-39
    1.104499E+04    3.6345E-05    9.9958E-01    3.8026E-04    4.9885E-21    5.4870E-26    4.8713E-43
    1.192351E+04    9.4924E-05    9.9987E-01    3.7591E-05    8.4823E-23    5.8420E-27    9.0590E-45
    1.280262E+04    1.9278E-04    9.9980E-01    6.8649E-06    8.8145E-23    1.1204E-27    1.0010E-44
    1.368189E+04    3.3089E-04    9.9967E-01    1.7332E-06    9.2512E-23    2.9367E-28    1.1042E-44
    1.456108E+04    4.9819E-04    9.9950E-01    5.2861E-07    9.6082E-23    9.1887E-29    1.1918E-44
    1.544022E+04    6.7594E-04    9.9932E-01    1.8873E-07    9.9267E-23    3.3483E-29    1.2727E-44
    1.631932E+04    8.6009E-04    9.9914E-01    7.8713E-08    1.0215E-22    1.4200E-29    1.3481E-44
    1.719831E+04    1.0430E-03    9.9896E-01    3.8509E-08    1.0490E-22    7.0567E-30    1.4224E-44
    1.807722E+04    1.2061E-03    9.9879E-01    2.1968E-08    1.0771E-22    4.0959E-30    1.5009E-44
    1.895610E+04    1.3257E-03    9.9867E-01    1.4370E-08    1.1051E-22    2.7271E-30    1.5813E-44
    1.983498E+04    1.3899E-03    9.9861E-01    1.0673E-08    1.1328E-22    2.0616E-30    1.6632E-44
    2.071388E+04    1.3945E-03    9.9861E-01    9.1129E-09    1.1665E-22    1.8071E-30    1.7660E-44
    2.159280E+04    1.3589E-03    9.9864E-01    8.6207E-09    1.2034E-22    1.7623E-30    1.8825E-44
    2.247182E+04    1.3005E-03    9.9870E-01    8.5445E-09    1.2394E-22    1.7980E-30    2.0000E-44
    2.335098E+04    1.2285E-03    9.9877E-01    8.3411E-09    1.2741E-22    1.8032E-30    2.1165E-44
    2.423020E+04    1.1494E-03    9.9885E-01    7.5771E-09    1.3074E-22    1.6794E-30    2.2314E-44
    2.510958E+04    1.0672E-03    9.9893E-01    6.2278E-09    1.3394E-22    1.4125E-30    2.3446E-44
    2.598910E+04    9.8234E-04    9.9902E-01    4.6396E-09    1.3705E-22    1.0751E-30    2.4569E-44
    2.686881E+04    8.9338E-04    9.9911E-01    3.2149E-09    1.4014E-22    7.6050E-31    2.5710E-44
    2.774881E+04    7.9883E-04    9.9920E-01    2.1474E-09    1.4353E-22    5.1976E-31    2.6984E-44
    2.862919E+04    7.0404E-04    9.9930E-01    1.4185E-09    1.4724E-22    3.5207E-31    2.8414E-44
    2.951002E+04    6.1756E-04    9.9938E-01    9.4986E-10    1.5093E-22    2.4125E-31    2.9869E-44
    3.039159E+04    5.4207E-04    9.9946E-01    6.4682E-10    1.5455E-22    1.6754E-31    3.1318E-44
    3.127402E+04    4.7645E-04    9.9952E-01    4.4475E-10    1.5806E-22    1.1699E-31    3.2743E-44
    3.215771E+04    4.1810E-04    9.9958E-01    3.0437E-10    1.6140E-22    8.0831E-32    3.4103E-44
    3.304301E+04    3.6563E-04    9.9963E-01    2.0750E-10    1.6451E-22    5.5286E-32    3.5367E-44
    3.393048E+04    3.1836E-04    9.9968E-01    1.5005E-10    1.6746E-22    4.0203E-32    3.6547E-44
    3.482078E+04    2.7702E-04    9.9972E-01    1.4232E-10    1.7029E-22    3.9823E-32    3.7644E-44
    3.571492E+04    2.4281E-04    9.9976E-01    2.2485E-10    1.7286E-22    6.8401E-32    3.8597E-44
    3.661432E+04    2.1684E-04    9.9978E-01    4.7792E-10    1.7487E-22    1.5333E-31    3.9267E-44
    3.752089E+04    1.9735E-04    9.9980E-01    9.7200E-10    1.7619E-22    3.1813E-31    3.9567E-44
    3.843720E+04    1.8195E-04    9.9982E-01    1.6806E-09    1.7684E-22    5.5249E-31    3.9529E-44
    3.936708E+04    1.6727E-04    9.9983E-01    2.6817E-09    1.7723E-22    8.8199E-31    3.9429E-44
    3.973480E+04    1.5782E-04    9.9984E-01    3.1623E-09    1.7834E-22    1.0472E-30    3.9727E-44
    3.997998E+04    1.5216E-04    9.9985E-01    3.5175E-09    1.7850E-22    1.1657E-30    3.9754E-44
    4.014340E+04    1.4822E-04    9.9985E-01    3.6372E-09    1.7882E-22    1.2075E-30    3.9847E-44
    4.025238E+04    1.4551E-04    9.9985E-01    3.6183E-09    1.7905E-22    1.2027E-30    3.9930E-44
    4.032429E+04    1.4403E-04    9.9986E-01    3.4502E-09    1.7914E-22    1.1471E-30    3.9989E-44
    4.032500E+04    1.4397E-04    9.9986E-01    3.4435E-09    1.7916E-22    1.1451E-30    3.9996E-44
#TIME:     5.140
#NVEL: 100
#vel_mid[km/s]           fe0           fe1           fe2           fe3           fe4           fe5
    1.025000E+03    4.1335E-38    1.9978E-27    6.9884E-19    4.1261E-11    7.7131E-05    9.9992E-01
    1.040650E+03    4.1120E-38    1.9843E-27    6.9213E-19    4.0995E-11    7.6792E-05    9.9992E-01
    1.071949E+03    3.8310E-38    1.8760E-27    6.6422E-19    3.9764E-11    7.5576E-05    9.9992E-01
    1.134548E+03    3.6101E-38    1.7984E-27    6.4832E-19    3.9195E-11    7.5190E-05    9.9992E-01
    1.240831E+03    3.6094E-38    1.8293E-27    6.7262E-19    4.0640E-11    7.7168E-05    9.9992E-01
    1.357079E+03    3.9875E-38    2.0371E-27    7.5794E-19    4.4949E-11    8.2210E-05    9.9992E-01
    1.484211E+03    4.8678E-38    2.4828E-27    9.2710E-19    5.3041E-11    9.0924E-05    9.9991E-01
    1.623259E+03    6.6131E-38    3.3319E-27    1.2371E-18    6.7089E-11    1.0468E-04    9.9990E-01
    1.775330E+03    1.0151E-37    4.9892E-27    1.8216E-18    9.1838E-11    1.2614E-04    9.9987E-01
    1.941649E+03    1.8057E-37    8.5257E-27    3.0185E-18    1.3824E-10    1.6054E-04    9.9984E-01
    2.123549E+03    3.8680E-37    1.7204E-26    5.8020E-18    2.3436E-10    2.1871E-04    9.9978E-01
    2.322489E+03    1.0530E-36    4.3025E-26    1.3508E-17    4.6285E-10    3.2512E-04    9.9967E-01
    2.540062E+03    3.9202E-36    1.4249E-25    4.0427E-17    1.1157E-09    5.4154E-04    9.9946E-01
    2.778022E+03    2.2036E-35    6.8395E-25    1.6884E-16    3.5015E-09    1.0486E-03    9.9895E-01
    3.038279E+03    2.1521E-34    5.4122E-24    1.1075E-15    1.5711E-08    2.4901E-03    9.9751E-01
    3.248902E+03    1.9688E-33    4.0349E-23    6.8683E-15    6.7185E-08    5.7378E-03    9.9426E-01
    3.422982E+03    1.7095E-32    2.8720E-22    4.0827E-14    2.7699E-07    1.2911E-02    9.8709E-01
    3.565050E+03    1.3565E-31    1.8862E-21    2.2557E-13    1.0741E-06    2.7932E-02    9.7207E-01
    3.694050E+03    1.2345E-30    1.4051E-20    1.3965E-12    4.5349E-06    6.2842E-02    9.3715E-01
    3.798890E+03    1.0033E-29    9.4385E-20    7.8472E-12    1.7560E-05    1.3218E-01    8.6780E-01
    3.892639E+03    8.4169E-29    6.4958E-19    4.4722E-11    6.7385E-05    2.6598E-01    7.3396E-01
    3.972971E+03    5.9876E-28    3.8133E-18    2.1777E-10    2.2148E-04    4.6087E-01    5.3891E-01
    4.039640E+03    3.1137E-27    1.6685E-17    8.0218E-10    5.6738E-04    6.5357E-01    3.4586E-01
    4.098360E+03    1.2842E-26    5.8785E-17    2.4056E-09    1.2092E-03    7.9843E-01    2.0036E-01
    4.145830E+03    3.9049E-26    1.5727E-16    5.6269E-09    2.1243E-03    8.7979E-01    1.1808E-01
    4.187488E+03    1.0096E-25    3.6406E-16    1.1564E-08    3.3843E-03    9.2547E-01    7.1147E-02
    4.223812E+03    2.2689E-25    7.4469E-16    2.1324E-08    4.9949E-03    9.5015E-01    4.4852E-02
    4.260319E+03    5.0214E-25    1.5039E-15    3.8835E-08    7.2849E-03    9.6474E-01    2.7978E-02
    4.293412E+03    1.0146E-24    2.8048E-15    6.6009E-08    1.0149E-02    9.7165E-01    1.8204E-02
    4.323309E+03    1.8837E-24    4.8559E-15    1.0521E-07    1.3562E-02    9.7405E-01    1.2386E-02
    4.350822E+03    3.2671E-24    7.9176E-15    1.5924E-07    1.7531E-02    9.7372E-01    8.7522E-03
    4.376902E+03    5.3734E-24    1.2315E-14    2.3144E-07    2.2084E-02    9.7154E-01    6.3754E-03
    4.402649E+03    8.5478E-24    1.8597E-14    3.2806E-07    2.7368E-02    9.6790E-01    4.7314E-03
    4.428232E+03    1.3094E-23    2.7148E-14    4.5199E-07    3.3300E-02    9.6311E-01    3.5909E-03
    4.452918E+03    1.9267E-23    3.8242E-14    6.0451E-07    3.9791E-02    9.5743E-01    2.7832E-03
    4.478720E+03    2.8552E-23    5.4213E-14    8.1283E-07    4.7730E-02    9.5013E-01    2.1343E-03
    4.503780E+03    4.1872E-23    7.6171E-14    1.0846E-06    5.6953E-02    9.4140E-01    1.6425E-03
    4.528931E+03    6.1716E-23    1.0755E-13    1.4532E-06    6.8049E-02    9.3069E-01    1.2559E-03
    4.555658E+03    9.3395E-23    1.5551E-13    1.9859E-06    8.2189E-02    9.1687E-01    9.3879E-04
    4.579162E+03    1.3459E-22    2.1531E-13    2.6149E-06    9.6957E-02    9.0232E-01    7.2278E-04
    4.602110E+03    1.9243E-22    2.9606E-13    3.4214E-06    1.1381E-01    8.8563E-01    5.5677E-04
    4.623919E+03    2.7030E-22    4.0073E-13    4.4153E-06    1.3233E-01    8.6723E-01    4.3206E-04
    4.645840E+03    3.8000E-22    5.4281E-13    5.6981E-06    1.5367E-01    8.4599E-01    3.3285E-04
    4.669349E+03    5.4688E-22    7.5069E-13    7.4776E-06    1.7988E-01    8.1987E-01    2.4972E-04
    4.697060E+03    8.3816E-22    1.0978E-12    1.0272E-05    2.1558E-01    7.8423E-01    1.7595E-04
    4.734681E+03    1.4867E-21    1.8278E-12    1.5688E-05    2.7282E-01    7.2706E-01    1.0698E-04
    4.777980E+03    2.8355E-21    3.2427E-12    2.5159E-05    3.5095E-01    6.4896E-01    5.8155E-05
    4.831830E+03    6.1368E-21    6.4219E-12    4.3856E-05    4.6254E-01    5.3739E-01    2.5616E-05
    4.894891E+03    1.4322E-20    1.3542E-11    7.9484E-05    6.0034E-01    3.9957E-01    8.9264E-06
    4.958140E+03    3.1370E-20    2.6886E-11    1.3534E-04    7.2678E-01    2.7308E-01    2.7983E-06
    5.040221E+03    7.8998E-20    5.9961E-11    2.4728E-04    8.4946E-01    1.5029E-01    5.5042E-07
    5.141810E+03    2.2270E-19    1.4689E-10    4.7389E-04    9.3501E-01    6.4513E-02    6.5090E-08
    5.295751E+03    9.6682E-19    5.2213E-10    1.1582E-03    9.8279E-01    1.6054E-02    2.2503E-09
    5.565420E+03    1.4435E-17    5.2911E-09    5.6168E-03    9.9324E-01    1.1441E-03    4.3347E-12
    5.940868E+03    9.2004E-16    1.8620E-07    6.0272E-02    9.3971E-01    1.7758E-05    2.5784E-16
    6.497422E+03    1.2802E-13    1.2520E-05    7.1219E-01    2.8779E-01    8.8543E-09    9.4216E-23
    7.106121E+03    4.1606E-12    1.5277E-04    9.9427E-01    5.5773E-03    9.1221E-14    1.8712E-25
    7.771842E+03    2.2861E-10    2.4438E-03    9.9753E-01    2.4859E-05    2.6949E-20    1.0275E-27
    8.499931E+03    2.3694E-08    6.1013E-02    9.3899E-01    3.5709E-08    8.2997E-23    1.8425E-30
    9.296231E+03    5.7507E-07    5.2879E-01    4.7121E-01    4.8545E-11    5.5325E-23    3.6479E-33
    1.016711E+04    2.8590E-06    9.4248E-01    5.7515E-02    2.3096E-14    7.8762E-24    2.0849E-36
    1.104499E+04    8.2613E-06    9.9491E-01    5.0779E-03    9.0003E-18    7.4769E-25    8.8916E-40
    1.192351E+04    2.0238E-05    9.9941E-01    5.6605E-04    5.5994E-21    8.9914E-26    6.1468E-43
    1.280262E+04    4.1368E-05    9.9986E-01    9.5800E-05    1.0954E-22    1.6301E-26    1.3937E-44
    1.368189E+04    7.1333E-05    9.9990E-01    2.4194E-05    9.7457E-23    4.3090E-27    1.2303E-44
    1.456109E+04    1.0745E-04    9.9988E-01    7.6807E-06    1.0039E-22    1.4120E-27    1.3051E-44
    1.544021E+04    1.4447E-04    9.9985E-01    2.8470E-06    1.0359E-22    5.3580E-28    1.3897E-44
    1.631931E+04    1.8092E-04    9.9982E-01    1.2071E-06    1.0665E-22    2.3169E-28    1.4734E-44
    1.719831E+04    2.1988E-04    9.9978E-01    5.9584E-07    1.0937E-22    1.1608E-28    1.5498E-44
    1.807721E+04    2.5823E-04    9.9974E-01    3.5060E-07    1.1201E-22    6.9275E-29    1.6260E-44
    1.895610E+04    2.8533E-04    9.9971E-01    2.4363E-07    1.1478E-22    4.8935E-29    1.7088E-44
    1.983498E+04    2.9394E-04    9.9971E-01    1.9350E-07    1.1761E-22    3.9547E-29    1.7955E-44
    2.071388E+04    2.8819E-04    9.9971E-01    1.7159E-07    1.2050E-22    3.5726E-29    1.8868E-44
    2.159280E+04    2.7611E-04    9.9972E-01    1.6616E-07    1.2362E-22    3.5357E-29    1.9883E-44
    2.247181E+04    2.6220E-04    9.9974E-01    1.6854E-07    1.2704E-22    3.6786E-29    2.1026E-44
    2.335098E+04    2.4668E-04    9.9975E-01    1.6813E-07    1.3068E-22    3.7736E-29    2.2283E-44
    2.423020E+04    2.2901E-04    9.9977E-01    1.5513E-07    1.3449E-22    3.5853E-29    2.3633E-44
    2.510958E+04    2.0952E-04    9.9979E-01    1.2837E-07    1.3842E-22    3.0574E-29    2.5067E-44
    2.598910E+04    1.8882E-04    9.9981E-01    9.6121E-08    1.4248E-22    2.3599E-29    2.6587E-44
    2.686881E+04    1.6742E-04    9.9983E-01    6.7053E-08    1.4665E-22    1.6968E-29    2.8192E-44
    2.774881E+04    1.4632E-04    9.9985E-01    4.4809E-08    1.5089E-22    1.1676E-29    2.9871E-44
    2.862919E+04    1.2682E-04    9.9987E-01    2.9181E-08    1.5516E-22    7.8149E-30    3.1603E-44
    2.951002E+04    1.0974E-04    9.9989E-01    1.8873E-08    1.5938E-22    5.1783E-30    3.3356E-44
    3.039159E+04    9.5377E-05    9.9990E-01    1.2291E-08    1.6349E-22    3.4400E-30    3.5096E-44
    3.127402E+04    8.3423E-05    9.9992E-01    8.0636E-09    1.6743E-22    2.2889E-30    3.6784E-44
    3.215771E+04    7.3136E-05    9.9993E-01    5.3215E-09    1.7113E-22    1.5206E-30    3.8379E-44
    3.304301E+04    6.3944E-05    9.9994E-01    3.5385E-09    1.7457E-22    1.0087E-30    3.9844E-44
    3.393048E+04    5.5828E-05    9.9994E-01    2.3664E-09    1.7772E-22    6.6591E-31    4.1156E-44
    3.482079E+04    4.8822E-05    9.9995E-01    1.6251E-09    1.8057E-22    4.4749E-31    4.2290E-44
    3.571492E+04    4.3023E-05    9.9996E-01    1.2015E-09    1.8305E-22    3.2651E-31    4.3197E-44
    3.661432E+04    3.8548E-05    9.9996E-01    1.0864E-09    1.8504E-22    3.0722E-31    4.3788E-44
    3.752089E+04    3.5035E-05    9.9996E-01    1.3069E-09    1.8655E-22    4.0289E-31    4.4021E-44
    3.843720E+04    3.2166E-05    9.9997E-01    1.8234E-09    1.8737E-22    5.9840E-31    4.3829E-44
    3.936708E+04    2.9446E-05    9.9997E-01    2.6895E-09    1.8751E-22    9.0984E-31    4.3349E-44
    3.973480E+04    2.7934E-05    9.9997E-01    3.1304E-09    1.8854E-22    1.0733E-30    4.3562E-44
    3.997998E+04    2.7041E-05    9.9997E-01    3.4616E-09    1.8853E-22    1.1906E-30    4.3448E-44
    4.014340E+04    2.6423E-05    9.9997E-01    3.5743E-09    1.8877E-22    1.2325E-30    4.3473E-44
    4.025238E+04    2.6007E-05    9.9997E-01    3.5566E-09    1.8891E-22    1.2273E-30    4.3501E-44
    4.032429E+04    2.5784E-05    9.9997E-01    3.3973E-09    1.8891E-22    1.1710E-30    4.3503E-44
    4.032500E+04    2.5776E-05    9.9997E-01    3.3910E-09    1.8893E-22    1.1689E-30    4.3511E-44
#TIME:     5.650
#NVEL: 100
#vel_mid[km/s]           fe0           fe1           fe2           fe3           fe4           fe5
    1.025000E+03    1.7190E-37    7.9665E-27    2.7548E-18    1.3629E-10    1.5945E-04    9.9984E-01
    1.040650E+03    1.7107E-37    7.9008E-27    2.7201E-18    1.3546E-10    1.5874E-04    9.9984E-01
    1.071949E+03    1.5910E-37    7.4619E-27    2.6086E-18    1.3112E-10    1.5606E-04    9.9984E-01
    1.134548E+03    1.4981E-37    7.1521E-27    2.5482E-18    1.2913E-10    1.5520E-04    9.9984E-01
    1.240831E+03    1.5107E-37    7.3358E-27    2.6662E-18    1.3463E-10    1.5977E-04    9.9984E-01
    1.357079E+03    1.6956E-37    8.2939E-27    3.0502E-18    1.5051E-10    1.7123E-04    9.9983E-01
    1.484211E+03    2.1151E-37    1.0321E-26    3.8092E-18    1.8030E-10    1.9098E-04    9.9981E-01
    1.623259E+03    2.9501E-37    1.4212E-26    5.2150E-18    2.3240E-10    2.2221E-04    9.9978E-01
    1.775330E+03    4.6654E-37    2.1917E-26    7.9088E-18    3.2525E-10    2.7112E-04    9.9973E-01
    1.941649E+03    8.5676E-37    3.8669E-26    1.3535E-17    5.0179E-10    3.4984E-04    9.9965E-01
    2.123549E+03    1.8945E-36    8.0615E-26    2.6898E-17    8.7295E-10    4.8359E-04    9.9952E-01
    2.322489E+03    5.3096E-36    2.0796E-25    6.4686E-17    1.7685E-09    7.2924E-04    9.9927E-01
    2.540062E+03    2.0235E-35    7.0740E-25    1.9933E-16    4.3627E-09    1.2304E-03    9.9877E-01
    2.778022E+03    1.1556E-34    3.4666E-24    8.5291E-16    1.3960E-08    2.4078E-03    9.9759E-01
    3.038279E+03    1.1459E-33    2.8022E-23    5.7378E-15    6.3909E-08    5.7777E-03    9.9422E-01
    3.248902E+03    1.0819E-32    2.1637E-22    3.6912E-14    2.8118E-07    1.3504E-02    9.8650E-01
    3.422982E+03    1.0040E-31    1.6453E-21    2.3381E-13    1.2164E-06    3.1089E-02    9.6891E-01
    3.565050E+03    8.8110E-31    1.1894E-20    1.4115E-12    5.0334E-06    6.9062E-02    9.3093E-01
    3.694050E+03    9.0997E-30    9.9539E-20    9.6856E-12    2.2733E-05    1.5718E-01    8.4280E-01
    3.798890E+03    8.0545E-29    7.1905E-19    5.7534E-11    8.9373E-05    3.1523E-01    6.8468E-01
    3.892639E+03    6.5491E-28    4.7464E-18    3.0915E-10    3.1131E-04    5.4231E-01    4.5738E-01
    3.972971E+03    4.0060E-27    2.3890E-17    1.2765E-09    8.4621E-04    7.4639E-01    2.5276E-01
    4.039640E+03    1.7538E-26    8.8410E-17    3.9622E-09    1.8082E-03    8.6815E-01    1.3004E-01
    4.098360E+03    6.2822E-26    2.7301E-16    1.0426E-08    3.3813E-03    9.3057E-01    6.6053E-02
    4.145830E+03    1.7371E-25    6.7084E-16    2.2469E-08    5.5019E-03    9.5775E-01    3.6746E-02
    4.187488E+03    4.1870E-25    1.4617E-15    4.3628E-08    8.3411E-03    9.7002E-01    2.1638E-02
    4.223811E+03    8.9269E-25    2.8606E-15    7.7220E-08    1.1903E-02    9.7454E-01    1.3555E-02
    4.260319E+03    1.8876E-24    5.5631E-15    1.3580E-07    1.6889E-02    9.7465E-01    8.4631E-03
    4.293412E+03    3.6767E-24    1.0067E-14    2.2444E-07    2.3027E-02    9.7144E-01    5.5291E-03
    4.323309E+03    6.6175E-24    1.6989E-14    3.4931E-07    3.0222E-02    9.6600E-01    3.7809E-03
    4.350821E+03    1.1160E-23    2.7060E-14    5.1738E-07    3.8438E-02    9.5888E-01    2.6854E-03
    4.376902E+03    1.7871E-23    4.1152E-14    7.3665E-07    4.7683E-02    9.5035E-01    1.9654E-03
    4.402649E+03    2.7693E-23    6.0767E-14    1.0232E-06    5.8214E-02    9.4032E-01    1.4641E-03
    4.428231E+03    4.1352E-23    8.6783E-14    1.3819E-06    6.9801E-02    9.2908E-01    1.1142E-03
    4.452918E+03    5.9445E-23    1.1984E-13    1.8152E-06    8.2241E-02    9.1689E-01    8.6516E-04
    4.478720E+03    8.5894E-23    1.6626E-13    2.3932E-06    9.7112E-02    9.0222E-01    6.6432E-04
    4.503780E+03    1.2265E-22    2.2828E-13    3.1271E-06    1.1396E-01    8.8553E-01    5.1128E-04
    4.528931E+03    1.7562E-22    3.1432E-13    4.0945E-06    1.3368E-01    8.6593E-01    3.9048E-04
    4.555659E+03    2.5703E-22    4.4134E-13    5.4471E-06    1.5801E-01    8.4170E-01    2.9108E-04
    4.579161E+03    3.5876E-22    5.9407E-13    6.9891E-06    1.8252E-01    8.1725E-01    2.2327E-04
    4.602110E+03    4.9600E-22    7.9284E-13    8.8975E-06    2.0950E-01    7.9032E-01    1.7114E-04
    4.623919E+03    6.7320E-22    1.0408E-12    1.1163E-05    2.3801E-01    7.6185E-01    1.3201E-04
    4.645840E+03    9.1207E-22    1.3638E-12    1.3973E-05    2.6949E-01    7.3039E-01    1.0097E-04
    4.669349E+03    1.2580E-21    1.8153E-12    1.7702E-05    3.0637E-01    6.9354E-01    7.5065E-05
    4.697060E+03    1.8273E-21    2.5291E-12    2.3252E-05    3.5377E-01    6.4616E-01    5.2239E-05
    4.734681E+03    2.9960E-21    3.9210E-12    3.3255E-05    4.2381E-01    5.7613E-01    3.1172E-05
    4.777980E+03    5.1846E-21    6.3684E-12    4.9174E-05    5.0960E-01    4.9034E-01    1.6578E-05
    4.831830E+03    9.8928E-21    1.1251E-11    7.7225E-05    6.1664E-01    3.8328E-01    7.1443E-06
    4.894890E+03    1.9996E-20    2.0842E-11    1.2454E-04    7.3010E-01    2.6977E-01    2.4730E-06
    4.958140E+03    3.8473E-20    3.6866E-11    1.9161E-04    8.2115E-01    1.7866E-01    7.9410E-07
    5.040221E+03    8.4350E-20    7.2869E-11    3.1625E-04    9.0156E-01    9.8121E-02    1.6892E-07
    5.141810E+03    2.0836E-19    1.5958E-10    5.5485E-04    9.5551E-01    4.3932E-02    2.3202E-08
    5.295751E+03    7.7964E-19    5.0053E-10    1.2360E-03    9.8662E-01    1.2143E-02    1.0533E-09
    5.565420E+03    9.0406E-18    4.1059E-09    5.1835E-03    9.9373E-01    1.0889E-03    3.5138E-12
    5.940868E+03    3.8170E-16    1.0226E-07    4.4429E-02    9.5555E-01    2.5690E-05    5.8679E-16
    6.497421E+03    4.4522E-14    6.2197E-06    5.6144E-01    4.3855E-01    3.4840E-08    6.8568E-21
