#NTIMES: 128
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 1.033655e+02 1.071929e+02 1.111621e+02 1.152782e+02 1.195467e+02 1.239733e+02 1.285638e+02 1.333243e+02 1.382611e+02 1.433806e+02 1.486897e+02 1.541954e+02 1.599050e+02 1.658260e+02 1.719662e+02 1.783338e+02 1.849372e+02 1.917850e+02 1.988865e+02 2.062509e+02 
#
#TIME: 2.037028e+00 
#NVEL: 162
#vel_mid[km/s] temp[K] ne[/cm^3] s0 s1 s2 s3 s4 s5 s6 s7 s8
2.437499e+04 1.000000e+02 9.705334e-02 1.000000e+00 4.752589e-32 2.013809e-128 4.614499e-283 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.462499e+04 1.000000e+02 9.295090e-02 1.000000e+00 4.956085e-32 2.195734e-128 5.244668e-283 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.487499e+04 1.000000e+02 8.902410e-02 1.000000e+00 5.170999e-32 2.393981e-128 5.978112e-283 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.512498e+04 1.000000e+02 8.526151e-02 1.000000e+00 5.394933e-32 2.608048e-128 6.795827e-283 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.537498e+04 1.000000e+02 8.165728e-02 1.000000e+00 5.642276e-32 2.845528e-128 7.739837e-283 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.562498e+04 1.000000e+02 7.820607e-02 1.000000e+00 5.886525e-32 3.102837e-128 8.812057e-283 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.587498e+04 1.000000e+02 7.490106e-02 1.000000e+00 6.138996e-32 3.378378e-128 1.001931e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.612497e+04 1.000000e+02 7.173560e-02 1.000000e+00 6.421053e-32 3.684211e-128 1.141053e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.637497e+04 1.000000e+02 6.870387e-02 1.000000e+00 6.712644e-32 4.022989e-128 1.301149e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.662497e+04 1.000000e+02 6.580023e-02 1.000000e+00 7.017544e-32 4.385965e-128 1.481203e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.687497e+04 1.000000e+02 6.301931e-02 1.000000e+00 7.322404e-32 4.781421e-128 1.685792e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.712497e+04 1.000000e+02 6.035567e-02 1.000000e+00 7.648810e-32 5.208333e-128 1.916667e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.737497e+04 1.000000e+02 5.780507e-02 1.000000e+00 7.987013e-32 5.681818e-128 2.185065e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.762497e+04 1.000000e+02 5.536236e-02 1.000000e+00 8.303887e-32 6.183746e-128 2.480565e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.787497e+04 1.000000e+02 5.302269e-02 1.000000e+00 8.687259e-32 6.756757e-128 2.830116e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.812497e+04 1.000000e+02 5.078167e-02 1.000000e+00 9.075630e-32 7.352941e-128 3.218487e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.837497e+04 1.000000e+02 4.863556e-02 1.000000e+00 9.495413e-32 8.027523e-128 3.665138e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.862497e+04 1.000000e+02 4.658007e-02 1.000000e+00 9.900000e-32 8.750000e-128 4.175000e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.887497e+04 1.000000e+02 4.461104e-02 1.000000e+00 1.032609e-31 9.510870e-128 4.733696e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.912498e+04 1.000000e+02 4.272619e-02 1.000000e+00 1.083333e-31 1.041667e-127 5.416667e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.937498e+04 1.000000e+02 4.092064e-02 1.000000e+00 1.129870e-31 1.136364e-127 6.168831e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.962498e+04 1.000000e+02 3.919068e-02 1.000000e+00 1.176056e-31 1.232394e-127 6.985915e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.987498e+04 1.000000e+02 3.753415e-02 1.000000e+00 1.230769e-31 1.346154e-127 8.000000e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.012498e+04 1.000000e+02 3.594805e-02 1.000000e+00 1.285714e-31 1.470588e-127 9.075630e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.037497e+04 1.000000e+02 3.442934e-02 1.000000e+00 1.339450e-31 1.605505e-127 1.036697e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.062497e+04 1.000000e+02 3.297401e-02 1.000000e+00 1.400000e-31 1.750000e-127 1.180000e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.087497e+04 1.000000e+02 3.158011e-02 1.000000e+00 1.456522e-31 1.902174e-127 1.336957e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.112498e+04 1.000000e+02 3.024609e-02 1.000000e+00 1.528436e-31 2.073460e-127 1.528436e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.137498e+04 1.000000e+02 2.896737e-02 1.000000e+00 1.589147e-31 2.260982e-127 1.731266e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.162498e+04 1.000000e+02 2.774308e-02 1.000000e+00 1.661972e-31 2.464789e-127 1.971831e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.187499e+04 1.000000e+02 2.657057e-02 1.000000e+00 1.735791e-31 2.688172e-127 2.242704e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.212499e+04 1.000000e+02 2.544782e-02 1.000000e+00 1.809045e-31 2.931323e-127 2.562814e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.237499e+04 1.000000e+02 2.437228e-02 1.000000e+00 1.897810e-31 3.193431e-127 2.919708e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.262499e+04 1.000000e+02 2.334222e-02 1.000000e+00 1.972167e-31 3.479125e-127 3.320080e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.287499e+04 1.000000e+02 2.235577e-02 1.000000e+00 2.060738e-31 3.796095e-127 3.774403e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.312499e+04 1.000000e+02 2.141091e-02 1.000000e+00 2.151300e-31 4.137116e-127 4.302600e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.337499e+04 1.000000e+02 2.050611e-02 1.000000e+00 2.247423e-31 4.510309e-127 4.896907e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.362499e+04 1.000000e+02 1.963936e-02 1.000000e+00 2.345506e-31 4.915730e-127 5.561798e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.387499e+04 1.000000e+02 1.880945e-02 1.000000e+00 2.453988e-31 5.368098e-127 6.349693e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.412499e+04 1.000000e+02 1.801451e-02 1.000000e+00 2.561873e-31 5.852843e-127 7.224080e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.437499e+04 1.000000e+02 1.725311e-02 1.000000e+00 2.665455e-31 6.363636e-127 8.181818e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.462499e+04 1.000000e+02 1.652397e-02 1.000000e+00 2.785714e-31 6.944444e-127 9.325397e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.487500e+04 1.000000e+02 1.582555e-02 1.000000e+00 2.913420e-31 7.575758e-127 1.064935e-280 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.512500e+04 1.000000e+02 1.515676e-02 1.000000e+00 3.037736e-31 8.254717e-127 1.207547e-280 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.537500e+04 1.000000e+02 1.451632e-02 1.000000e+00 3.180412e-31 9.020619e-127 1.381443e-280 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.562500e+04 1.000000e+02 1.390282e-02 1.000000e+00 3.320225e-31 9.831461e-127 1.573034e-280 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.587500e+04 1.000000e+02 1.331515e-02 1.000000e+00 3.451220e-31 1.067073e-126 1.780488e-280 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.612499e+04 1.000000e+02 1.275237e-02 1.000000e+00 3.613333e-31 1.166667e-126 2.033333e-280 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.637499e+04 1.000000e+02 1.221350e-02 1.000000e+00 3.760870e-31 1.268116e-126 2.304348e-280 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.662499e+04 1.000000e+02 1.169722e-02 1.000000e+00 3.944444e-31 1.388889e-126 2.634921e-280 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.687499e+04 1.000000e+02 1.120303e-02 1.000000e+00 4.103448e-31 1.508621e-126 2.991379e-280 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.712499e+04 1.000000e+02 1.072958e-02 1.000000e+00 4.301887e-31 1.650943e-126 3.415094e-280 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.737499e+04 1.000000e+02 1.027611e-02 1.000000e+00 4.486653e-31 1.796715e-126 3.880903e-280 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.762499e+04 1.000000e+02 9.841602e-03 1.000000e+00 4.675615e-31 1.957494e-126 4.418345e-280 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.787499e+04 1.000000e+02 9.425815e-03 1.000000e+00 4.890244e-31 2.134146e-126 5.024390e-280 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.812499e+04 1.000000e+02 9.027589e-03 1.000000e+00 5.106383e-31 2.327128e-126 5.731383e-280 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.837499e+04 1.000000e+02 8.645833e-03 1.000000e+00 5.333333e-31 2.536232e-126 6.521739e-280 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.862500e+04 1.000000e+02 8.280375e-03 1.000000e+00 5.560821e-31 2.764613e-126 7.409163e-280 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.887500e+04 1.000000e+02 7.930569e-03 1.000000e+00 5.810345e-31 3.017241e-126 8.448276e-280 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.912500e+04 1.000000e+02 7.595375e-03 1.000000e+00 6.071429e-31 3.289474e-126 9.624060e-280 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.937501e+04 1.000000e+02 7.274396e-03 1.000000e+00 6.331967e-31 3.586066e-126 1.094262e-279 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.962501e+04 1.000000e+02 6.966977e-03 1.000000e+00 6.607143e-31 3.906250e-126 1.245536e-279 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.987501e+04 1.000000e+02 6.672509e-03 1.000000e+00 6.909976e-31 4.257908e-126 1.418491e-279 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.012501e+04 1.000000e+02 6.390508e-03 1.000000e+00 7.214854e-31 4.641910e-126 1.612732e-279 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.037501e+04 1.000000e+02 6.120435e-03 1.000000e+00 7.514451e-31 5.057803e-126 1.835260e-279 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 2.112455e+00 
#NVEL: 162
#vel_mid[km/s] temp[K] ne[/cm^3] s0 s1 s2 s3 s4 s5 s6 s7 s8
1.249994e+02 1.217560e+05 4.328179e+13 2.749999e-39 1.374999e-30 2.725960e-22 2.451922e-14 4.903844e-07 9.999995e-01 0.000000e+00 0.000000e+00 0.000000e+00 
3.749991e+02 1.196665e+05 4.019556e+13 2.930692e-39 1.499009e-30 3.029701e-22 2.693068e-14 5.207918e-07 9.999995e-01 0.000000e+00 0.000000e+00 0.000000e+00 
6.249988e+02 1.169756e+05 3.699543e+13 4.048094e-39 2.084167e-30 4.128254e-22 3.466932e-14 6.072141e-07 9.999994e-01 0.000000e+00 0.000000e+00 0.000000e+00 
8.749978e+02 1.137568e+05 3.398215e+13 5.664058e-39 2.906248e-30 5.664058e-22 4.492184e-14 7.109370e-07 9.999993e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.125000e+03 1.110055e+05 3.119941e+13 7.758614e-39 4.011491e-30 7.724132e-22 5.770110e-14 8.275855e-07 9.999992e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.375003e+03 1.081748e+05 2.865167e+13 1.075220e-38 5.575216e-30 1.057521e-21 7.433621e-14 9.690256e-07 9.999990e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.625005e+03 1.052946e+05 2.633356e+13 1.565842e-38 8.106987e-30 1.506171e-21 9.897108e-14 1.148147e-06 9.999989e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.875006e+03 1.021681e+05 2.423339e+13 2.519248e-38 1.287127e-29 2.310228e-21 1.397138e-13 1.408139e-06 9.999986e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.125006e+03 9.872142e+04 2.232987e+13 4.522868e-38 2.254898e-29 3.869274e-21 2.091500e-13 1.790846e-06 9.999982e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.375008e+03 9.490178e+04 2.057444e+13 9.829036e-38 4.700843e-29 7.478614e-21 3.504265e-13 2.423071e-06 9.999976e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.625010e+03 9.047485e+04 1.888094e+13 2.763463e-37 1.233529e-28 1.784425e-20 6.856263e-13 3.592801e-06 9.999964e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.875008e+03 8.533895e+04 1.717275e+13 1.141249e-36 4.618806e-28 5.784718e-20 1.697299e-12 6.031354e-06 9.999940e-01 0.000000e+00 0.000000e+00 0.000000e+00 
3.125008e+03 7.931498e+04 1.547657e+13 8.071329e-36 2.839251e-27 2.892822e-19 5.839214e-12 1.228556e-05 9.999877e-01 0.000000e+00 0.000000e+00 0.000000e+00 
3.375011e+03 7.235668e+04 1.397873e+13 1.248080e-34 3.563793e-26 2.691641e-18 3.217940e-11 3.263051e-05 9.999674e-01 0.000000e+00 0.000000e+00 0.000000e+00 
3.625012e+03 6.421083e+04 1.277102e+13 7.328775e-33 1.521822e-24 7.275378e-17 3.964747e-10 1.361630e-04 9.998638e-01 0.000000e+00 0.000000e+00 0.000000e+00 
3.875015e+03 5.466857e+04 1.182986e+13 4.150062e-30 5.325080e-22 1.225018e-14 1.950029e-08 1.235019e-03 9.987650e-01 0.000000e+00 0.000000e+00 0.000000e+00 
4.125020e+03 4.350017e+04 1.094262e+13 1.949866e-25 1.215581e-17 7.787121e-11 1.517933e-05 5.343619e-02 9.465486e-01 0.000000e+00 0.000000e+00 0.000000e+00 
4.375025e+03 3.151726e+04 9.208146e+12 8.558811e-19 1.907687e-11 1.123988e-05 4.923894e-02 9.383756e-01 1.237418e-02 0.000000e+00 0.000000e+00 0.000000e+00 
4.625029e+03 1.904602e+04 6.558549e+12 1.299244e-13 9.262355e-07 2.542607e-02 9.485881e-01 2.598489e-02 2.277170e-08 0.000000e+00 0.000000e+00 0.000000e+00 
4.875029e+03 1.359775e+04 4.198125e+12 4.803367e-09 4.254411e-03 9.713475e-01 2.439805e-02 3.171747e-08 7.258421e-21 0.000000e+00 0.000000e+00 0.000000e+00 
5.125029e+03 1.035022e+04 3.574117e+12 6.136795e-07 1.084333e-01 8.914152e-01 1.508421e-04 2.245169e-13 1.638142e-30 0.000000e+00 0.000000e+00 0.000000e+00 
5.375030e+03 9.501613e+03 2.922974e+12 1.664826e-05 7.101327e-01 2.898501e-01 5.181070e-07 1.588741e-18 8.641156e-40 0.000000e+00 0.000000e+00 0.000000e+00 
5.625029e+03 8.983687e+03 2.431975e+12 8.309613e-05 9.750473e-01 2.486963e-02 6.750327e-10 6.947705e-24 5.842389e-49 0.000000e+00 0.000000e+00 0.000000e+00 
5.875027e+03 8.456714e+03 2.043263e+12 1.781281e-04 9.951048e-01 4.717055e-03 9.778736e-12 2.993930e-27 1.068338e-54 0.000000e+00 0.000000e+00 0.000000e+00 
6.125024e+03 8.409834e+03 1.636728e+12 3.939177e-04 9.988628e-01 7.432852e-04 8.980386e-14 5.533606e-31 4.572259e-61 0.000000e+00 0.000000e+00 0.000000e+00 
6.375019e+03 8.052171e+03 1.427093e+12 5.405502e-04 9.991213e-01 3.381641e-04 1.181013e-14 1.314229e-32 7.403745e-64 0.000000e+00 0.000000e+00 0.000000e+00 
6.625017e+03 7.870694e+03 1.206830e+12 1.311069e-03 9.986443e-01 4.463215e-05 7.252724e-17 1.227384e-36 1.054434e-70 0.000000e+00 0.000000e+00 0.000000e+00 
6.875017e+03 7.578523e+03 1.070524e+12 4.444972e-03 9.955520e-01 3.004923e-06 8.646385e-20 6.089003e-42 1.141688e-79 0.000000e+00 0.000000e+00 0.000000e+00 
7.125017e+03 7.203058e+03 9.749935e+11 7.699449e-03 9.922997e-01 8.462757e-07 3.617414e-21 1.885038e-44 6.272396e-84 0.000000e+00 0.000000e+00 0.000000e+00 
7.375020e+03 6.902150e+03 8.904038e+11 1.065174e-02 9.893479e-01 3.791297e-07 4.802309e-22 4.693986e-46 1.159054e-86 0.000000e+00 0.000000e+00 0.000000e+00 
7.625021e+03 6.682806e+03 8.072311e+11 2.072600e-02 9.792739e-01 8.062295e-08 9.871396e-24 4.090140e-49 7.551028e-92 0.000000e+00 0.000000e+00 0.000000e+00 
7.875023e+03 6.459113e+03 7.173022e+11 5.806452e-02 9.419355e-01 6.967742e-09 2.296774e-26 7.010753e-54 6.623656e-100 0.000000e+00 0.000000e+00 0.000000e+00 
8.125025e+03 6.060120e+03 6.552908e+11 6.367041e-02 9.363296e-01 5.056180e-09 1.001873e-26 1.493446e-54 4.513109e-101 0.000000e+00 0.000000e+00 0.000000e+00 
8.375030e+03 5.890543e+03 5.848175e+11 1.099744e-01 8.900256e-01 1.181586e-09 2.808184e-28 2.312020e-57 7.774936e-106 0.000000e+00 0.000000e+00 0.000000e+00 
8.625034e+03 5.769473e+03 5.225488e+11 1.634133e-01 8.365867e-01 3.664250e-10 1.600669e-29 1.299498e-59 1.182376e-109 0.000000e+00 0.000000e+00 0.000000e+00 
8.875032e+03 5.531561e+03 4.183329e+11 4.842233e-01 5.157767e-01 5.800971e-12 1.031553e-33 4.629854e-67 3.883495e-122 0.000000e+00 0.000000e+00 0.000000e+00 
9.125029e+03 5.308166e+03 3.302111e+11 8.047493e-01 1.952507e-01 6.728232e-14 6.273087e-38 2.196570e-74 2.816623e-134 0.000000e+00 0.000000e+00 0.000000e+00 
9.375026e+03 5.125031e+03 2.745670e+11 9.415654e-01 5.843456e-02 8.337526e-16 6.440020e-42 3.313448e-81 1.753755e-145 0.000000e+00 0.000000e+00 0.000000e+00 
9.625020e+03 4.608379e+03 2.289849e+11 9.820867e-01 1.791326e-02 1.422062e-17 1.390635e-45 1.877750e-87 9.978001e-156 0.000000e+00 0.000000e+00 0.000000e+00 
9.875013e+03 4.577235e+03 2.049792e+11 9.859396e-01 1.406036e-02 5.615569e-18 1.903292e-46 5.941358e-89 3.155007e-158 0.000000e+00 0.000000e+00 0.000000e+00 
1.012500e+04 4.585074e+03 5.911281e+10 9.998150e-01 1.850125e-04 1.196040e-24 1.831437e-60 4.672033e-113 4.344990e-198 0.000000e+00 0.000000e+00 0.000000e+00 
1.037500e+04 4.242926e+03 8.447563e+10 9.993704e-01 6.295728e-04 9.300970e-23 1.742022e-56 3.239549e-106 9.036102e-187 0.000000e+00 0.000000e+00 0.000000e+00 
1.062501e+04 3.877868e+03 1.448019e+11 9.931568e-01 6.843228e-03 3.688233e-19 5.465695e-49 2.221827e-93 1.266442e-165 0.000000e+00 0.000000e+00 0.000000e+00 
1.087502e+04 4.286025e+03 1.107256e+10 1.000000e+00 7.421307e-09 1.148910e-39 1.489104e-91 4.479419e-166 3.740920e-285 0.000000e+00 0.000000e+00 0.000000e+00 
1.112502e+04 3.506115e+03 3.293341e+10 9.999178e-01 8.218322e-05 4.340013e-26 1.251876e-63 1.225493e-118 1.635749e-207 0.000000e+00 0.000000e+00 0.000000e+00 
1.137501e+04 3.447462e+03 1.404420e+10 9.999999e-01 1.253237e-07 1.381295e-35 3.381295e-83 6.402877e-152 4.906474e-262 0.000000e+00 0.000000e+00 0.000000e+00 
1.162501e+04 3.351611e+03 1.038709e+11 9.931593e-01 6.840718e-03 2.463286e-19 1.725869e-49 2.290699e-94 1.945525e-167 0.000000e+00 0.000000e+00 0.000000e+00 
1.187501e+04 4.464697e+03 2.437236e+09 1.000000e+00 1.299145e-10 3.897436e-46 2.529915e-105 6.324786e-190 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.212501e+04 3.838704e+03 2.077072e+09 1.000000e+00 1.009328e-10 1.417910e-46 2.779851e-106 1.291045e-191 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.237501e+04 3.557002e+03 1.776090e+09 1.000000e+00 7.926829e-11 5.365854e-47 3.292683e-107 3.048780e-193 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.262501e+04 3.138255e+03 5.518467e+10 9.984127e-01 1.587277e-03 1.080322e-21 1.576208e-54 4.051209e-103 5.047408e-182 0.000000e+00 0.000000e+00 0.000000e+00 
1.287501e+04 3.300269e+03 1.464026e+10 9.999664e-01 3.357375e-05 9.250897e-28 2.277701e-67 2.729377e-125 8.067362e-219 0.000000e+00 0.000000e+00 0.000000e+00 
1.312501e+04 4.007531e+03 1.283949e+09 1.000000e+00 5.631579e-11 1.197368e-47 1.131579e-108 7.421053e-196 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.337501e+04 3.921443e+03 1.122757e+09 1.000000e+00 4.712644e-11 5.660920e-48 2.166667e-109 3.994253e-197 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.362501e+04 2.717402e+03 4.796998e+10 9.964591e-01 3.540877e-03 1.200138e-20 1.748504e-52 9.557234e-100 1.190737e-176 0.000000e+00 0.000000e+00 0.000000e+00 
1.387500e+04 8.100133e+02 5.635800e-01 1.000000e+00 8.191126e-33 5.972696e-130 2.354949e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.412500e+04 1.561914e+03 7.581264e+08 1.000000e+00 2.810409e-11 6.654275e-49 1.892193e-111 9.107807e-201 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.437500e+04 2.364164e+03 3.442851e+10 9.976681e-01 2.331948e-03 2.100781e-21 3.702727e-54 1.042279e-102 1.155835e-181 0.000000e+00 0.000000e+00 0.000000e+00 
1.462500e+04 2.087922e+03 5.940118e+08 1.000000e+00 2.092920e-11 1.911504e-49 1.168142e-112 6.504425e-203 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.487500e+04 8.152111e+02 4.741792e-01 1.000000e+00 9.758454e-33 8.454106e-130 3.961353e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.512500e+04 8.168267e+02 4.730568e+07 1.000000e+00 6.526316e-14 6.842105e-59 6.210526e-133 3.342105e-238 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.537500e+04 8.179254e+02 4.349460e-01 1.000000e+00 1.057143e-32 1.000000e-129 5.108571e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.562501e+04 1.916155e+03 3.067442e+10 9.754267e-01 2.457325e-02 3.557807e-18 1.087976e-47 6.815482e-92 3.295192e-164 0.000000e+00 0.000000e+00 0.000000e+00 
1.587500e+04 3.246933e+03 6.736718e+05 1.000000e+00 4.891156e-18 1.591837e-74 1.557823e-166 1.034014e-296 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.612500e+04 8.221797e+02 4.506549e+05 1.000000e+00 2.207407e-18 7.348148e-76 2.014815e-169 9.259259e-302 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.637500e+04 8.234498e+02 3.659567e-01 1.000000e+00 1.258065e-32 1.411290e-129 8.548387e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
