#NTIMES: 50
#NSTAGES 4
#TIMES[d]: 199.16 202.02 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.49 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.54 328.20 332.91 337.70 342.55 347.48 352.47 357.54 362.67 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 140
#vel_mid[km/s] si0 si1 si2 si3
18125.00 2.3966e-01 7.3710e-01 2.2461e-02 7.7998e-04
18375.00 3.4744e-01 6.3103e-01 2.0752e-02 7.8096e-04
18625.00 2.0207e-01 7.6924e-01 2.7683e-02 1.0082e-03
18875.00 7.3280e-02 8.9949e-01 2.6329e-02 9.0473e-04
19125.00 1.0373e-01 8.6755e-01 2.7690e-02 1.0316e-03
19375.00 7.5916e-02 8.9368e-01 2.9301e-02 1.1023e-03
19625.00 6.4163e-02 8.9082e-01 4.3298e-02 1.7192e-03
19875.00 1.0747e-01 8.6082e-01 3.0428e-02 1.2790e-03
20125.00 5.9378e-02 9.0072e-01 3.8289e-02 1.6158e-03
20375.00 1.9149e-01 7.7124e-01 3.5447e-02 1.8199e-03
20625.00 8.5196e-02 8.7441e-01 3.8430e-02 1.9618e-03
20875.00 1.2885e-01 8.3076e-01 3.8269e-02 2.1211e-03
21125.00 7.5548e-02 8.7976e-01 4.2335e-02 2.3556e-03
21375.00 8.5235e-02 8.6776e-01 4.4376e-02 2.6303e-03
21625.00 2.4204e-01 7.1189e-01 4.3068e-02 3.0031e-03
21875.00 1.0041e-01 8.4716e-01 4.9139e-02 3.2961e-03
22125.00 1.0465e-01 8.4017e-01 5.1528e-02 3.6500e-03
22375.00 8.9506e-02 8.5274e-01 5.3928e-02 3.8264e-03
22625.00 2.2613e-01 7.1534e-01 5.3823e-02 4.7064e-03
22875.00 1.0992e-01 8.2499e-01 6.0064e-02 5.0255e-03
23125.00 1.2529e-01 8.0733e-01 6.1892e-02 5.4975e-03
23375.00 8.4215e-02 8.4339e-01 6.6380e-02 6.0104e-03
23625.00 9.9095e-02 8.2435e-01 6.9777e-02 6.7830e-03
23875.00 9.2216e-02 8.2694e-01 7.3319e-02 7.5294e-03
24125.00 5.9141e-02 8.0418e-01 1.2288e-01 1.3798e-02
24375.00 7.8071e-02 8.3187e-01 8.0944e-02 9.1141e-03
24625.00 1.0344e-01 8.0258e-01 8.3848e-02 1.0131e-02
24875.00 6.8248e-02 8.3363e-01 8.7735e-02 1.0385e-02
25125.00 6.6367e-02 8.2755e-01 9.4648e-02 1.1435e-02
25375.00 2.2566e-02 8.6471e-01 9.9488e-02 1.3240e-02
25625.00 2.4090e-02 8.6038e-01 1.0164e-01 1.3888e-02
25875.00 3.8333e-02 8.3669e-01 1.0868e-01 1.6304e-02
26125.00 4.6937e-02 8.1479e-01 1.2106e-01 1.7207e-02
26375.00 4.6092e-02 8.1598e-01 1.1824e-01 1.9697e-02
26625.00 4.6309e-02 5.2895e-01 3.5004e-01 7.4704e-02
26875.00 4.5934e-02 8.0001e-01 1.2982e-01 2.4243e-02
27125.00 2.5832e-02 7.1209e-01 2.1918e-01 4.2903e-02
27375.00 5.2356e-02 7.7338e-01 1.4511e-01 2.9151e-02
27625.00 2.9507e-02 7.6212e-01 1.7381e-01 3.4568e-02
27875.00 4.5028e-02 5.3141e-01 3.3827e-01 8.5289e-02
28125.00 2.3537e-02 7.8266e-01 1.5743e-01 3.6375e-02
28375.00 3.2106e-02 7.6143e-01 1.6549e-01 4.0981e-02
28625.00 1.4134e-02 7.6533e-01 1.7479e-01 4.5744e-02
28875.00 1.2383e-02 7.1104e-01 2.1048e-01 6.6095e-02
29125.00 3.8145e-02 7.2132e-01 1.8584e-01 5.4687e-02
29375.00 3.4433e-02 7.1527e-01 1.9164e-01 5.8657e-02
29625.00 2.8536e-02 5.9501e-01 2.8472e-01 9.1733e-02
29875.00 2.0906e-02 5.3056e-01 3.2466e-01 1.2387e-01
30125.00 3.3891e-02 6.7756e-01 2.1244e-01 7.6108e-02
30375.00 2.0536e-02 6.3701e-01 2.5411e-01 8.8341e-02
30625.00 1.3518e-02 4.0222e-01 4.0677e-01 1.7749e-01
30875.00 2.4962e-02 4.6396e-01 3.5244e-01 1.5865e-01
31125.00 4.5136e-02 6.3609e-01 2.2640e-01 9.2365e-02
31375.00 6.4756e-03 3.1335e-01 4.8980e-01 1.9037e-01
31625.00 2.8370e-02 6.0086e-01 2.5124e-01 1.1953e-01
31875.00 1.7688e-02 5.9194e-01 2.6025e-01 1.3012e-01
32125.00 1.6717e-02 5.3514e-01 2.7909e-01 1.6905e-01
32375.00 1.5256e-02 5.7576e-01 2.6749e-01 1.4150e-01
32625.00 1.3381e-02 5.4871e-01 2.7781e-01 1.6011e-01
32875.00 1.6868e-02 5.2333e-01 2.8313e-01 1.7667e-01
33125.00 2.7906e-02 5.1895e-01 2.8043e-01 1.7272e-01
33375.00 3.0149e-02 5.1248e-01 2.8116e-01 1.7622e-01
33625.00 2.0949e-02 4.9308e-01 2.8975e-01 1.9622e-01
33875.00 2.0709e-02 4.7677e-01 2.9375e-01 2.0877e-01
34125.00 2.5864e-02 4.5717e-01 2.9556e-01 2.2141e-01
34375.00 9.0831e-03 4.5039e-01 3.0381e-01 2.3672e-01
34625.00 1.6633e-02 4.2647e-01 3.0595e-01 2.5095e-01
34875.00 2.3246e-02 4.1643e-01 3.0520e-01 2.5513e-01
#TIME: 362.67
#NVEL 140
#vel_mid[km/s] si0 si1 si2 si3
1125.00 3.3215e-04 8.9852e-01 9.7156e-02 3.9963e-03
2375.00 5.8872e-04 8.7864e-01 1.1528e-01 5.4944e-03
3125.00 2.5830e-02 8.8628e-01 8.4607e-02 3.2784e-03
3625.00 2.9538e-01 6.6169e-01 4.1703e-02 1.2317e-03
4125.00 5.7612e-01 4.1141e-01 1.2265e-02 1.9927e-04
4625.00 6.7495e-01 3.1887e-01 6.1160e-03 7.0762e-05
4875.00 7.0659e-01 2.8837e-01 4.9813e-03 5.3722e-05
5375.00 7.2025e-01 2.7498e-01 4.7180e-03 5.1440e-05
5625.00 7.4243e-01 2.5346e-01 4.0668e-03 4.3229e-05
6125.00 7.2891e-01 2.6662e-01 4.4249e-03 4.7720e-05
6375.00 7.3552e-01 2.6031e-01 4.1252e-03 4.3723e-05
6625.00 7.3819e-01 2.5780e-01 3.9700e-03 4.1528e-05
6875.00 7.5672e-01 2.3961e-01 3.6319e-03 3.8113e-05
7125.00 7.4594e-01 2.5025e-01 3.7656e-03 3.9460e-05
7625.00 7.2930e-01 2.6612e-01 4.5341e-03 5.2988e-05
7875.00 7.5762e-01 2.3834e-01 3.9956e-03 4.6444e-05
8125.00 7.3258e-01 2.6301e-01 4.3595e-03 4.9933e-05
8375.00 7.4244e-01 2.5345e-01 4.0650e-03 4.6979e-05
8625.00 7.3561e-01 2.6027e-01 4.0777e-03 4.6994e-05
8875.00 7.2257e-01 2.7302e-01 4.3641e-03 5.3151e-05
9125.00 7.2218e-01 2.7353e-01 4.2471e-03 5.0520e-05
9375.00 7.3170e-01 2.6390e-01 4.3429e-03 5.3192e-05
9625.00 7.2067e-01 2.7487e-01 4.4064e-03 5.4974e-05
9875.00 7.2474e-01 2.7065e-01 4.5531e-03 5.8404e-05
10125.00 7.0642e-01 2.8891e-01 4.6145e-03 5.9006e-05
10375.00 7.6294e-01 2.3306e-01 3.9395e-03 5.5334e-05
10625.00 7.3336e-01 2.6198e-01 4.5926e-03 6.4885e-05
10875.00 7.3220e-01 2.6324e-01 4.4891e-03 6.5388e-05
11125.00 7.4097e-01 2.5445e-01 4.5060e-03 6.8606e-05
11375.00 6.9991e-01 2.9493e-01 5.0925e-03 7.4542e-05
11625.00 6.8320e-01 3.1115e-01 5.5577e-03 8.7278e-05
11875.00 7.1921e-01 2.7609e-01 4.6359e-03 7.3529e-05
12125.00 6.8823e-01 3.0649e-01 5.2003e-03 8.2216e-05
12375.00 7.3182e-01 2.6352e-01 4.5804e-03 7.9150e-05
12625.00 6.8254e-01 3.1210e-01 5.2772e-03 8.7196e-05
12875.00 7.4985e-01 2.4575e-01 4.3201e-03 7.8221e-05
13125.00 7.4277e-01 2.5234e-01 4.7939e-03 9.2396e-05
13375.00 6.4851e-01 3.4516e-01 6.2069e-03 1.1694e-04
13625.00 6.7599e-01 3.1819e-01 5.7037e-03 1.1543e-04
13875.00 7.1046e-01 2.8399e-01 5.4299e-03 1.1525e-04
14125.00 7.0055e-01 2.9388e-01 5.4566e-03 1.1715e-04
14375.00 6.4379e-01 3.4923e-01 6.8321e-03 1.4589e-04
14625.00 6.4331e-01 3.4931e-01 7.2194e-03 1.5802e-04
14875.00 5.1969e-01 4.7106e-01 9.0735e-03 1.8600e-04
15125.00 4.6990e-01 5.1918e-01 1.0689e-02 2.3832e-04
15375.00 4.6046e-01 5.2823e-01 1.1067e-02 2.4362e-04
15625.00 5.1251e-01 4.7441e-01 1.2751e-02 3.2880e-04
15875.00 4.2889e-01 5.5755e-01 1.3247e-02 3.1090e-04
16125.00 5.1527e-01 4.7358e-01 1.0864e-02 2.8038e-04
16375.00 5.3719e-01 4.4862e-01 1.3781e-02 4.1010e-04
16625.00 2.6932e-01 7.1315e-01 1.7110e-02 4.1819e-04
16875.00 3.7065e-01 6.1382e-01 1.5103e-02 4.2384e-04
17125.00 2.7807e-01 7.0331e-01 1.8110e-02 5.0843e-04
17375.00 2.0529e-01 7.7410e-01 2.0069e-02 5.4767e-04
17625.00 3.0183e-01 6.7988e-01 1.7750e-02 5.4383e-04
17875.00 3.7897e-01 6.0218e-01 1.8224e-02 6.2348e-04
18125.00 4.6824e-01 5.1510e-01 1.6074e-02 5.8435e-04
18375.00 3.3161e-01 6.4702e-01 2.0607e-02 7.6023e-04
18625.00 3.3457e-01 6.4274e-01 2.1841e-02 8.4545e-04
18875.00 1.1819e-01 8.5579e-01 2.5154e-02 8.6728e-04
19125.00 1.6602e-01 8.0625e-01 2.6716e-02 1.0102e-03
19375.00 1.9694e-01 7.6878e-01 3.2898e-02 1.3802e-03
19625.00 1.1262e-01 8.5616e-01 2.9987e-02 1.2283e-03
19875.00 1.5141e-01 8.1543e-01 3.1713e-02 1.4446e-03
20125.00 9.9205e-02 8.5044e-01 4.8043e-02 2.3077e-03
20375.00 2.6011e-01 7.0558e-01 3.2569e-02 1.7396e-03
20625.00 5.7314e-02 8.8414e-01 5.5592e-02 2.9488e-03
20875.00 1.9223e-01 7.4437e-01 5.9722e-02 3.6755e-03
21125.00 1.2282e-01 8.3761e-01 3.7691e-02 1.8768e-03
21375.00 6.8492e-02 8.8551e-01 4.3516e-02 2.4859e-03
21625.00 3.0415e-01 6.5215e-01 4.0770e-02 2.9340e-03
21875.00 9.7445e-02 8.5586e-01 4.4057e-02 2.6385e-03
22125.00 7.8139e-02 8.6797e-01 5.0485e-02 3.4060e-03
22375.00 9.4423e-02 8.3463e-01 6.6052e-02 4.8971e-03
22625.00 3.3351e-01 6.1446e-01 4.7718e-02 4.3182e-03
22875.00 3.9426e-02 8.7282e-01 8.1357e-02 6.3996e-03
23125.00 2.0375e-01 7.3379e-01 5.7350e-02 5.1080e-03
23375.00 9.2669e-02 8.2934e-01 7.1593e-02 6.4006e-03
23625.00 9.6774e-02 7.4083e-01 1.4735e-01 1.5045e-02
23875.00 2.0712e-01 7.2312e-01 6.3327e-02 6.4312e-03
24125.00 7.8025e-02 7.9367e-01 1.1630e-01 1.2009e-02
24375.00 1.3983e-01 7.7725e-01 7.4616e-02 8.3029e-03
24625.00 2.3611e-01 6.8429e-01 7.1061e-02 8.5416e-03
24875.00 8.8562e-02 8.1997e-01 8.1954e-02 9.5127e-03
25125.00 7.9152e-02 8.2375e-01 8.6546e-02 1.0555e-02
25375.00 6.0753e-02 8.2915e-01 9.6967e-02 1.3132e-02
25625.00 1.4747e-01 7.4864e-01 9.1087e-02 1.2804e-02
25875.00 7.1413e-02 7.4729e-01 1.5664e-01 2.4654e-02
26125.00 2.9187e-02 8.1067e-01 1.3891e-01 2.1234e-02
26375.00 1.0334e-01 7.6848e-01 1.1005e-01 1.8128e-02
26625.00 5.5110e-02 7.5050e-01 1.6789e-01 2.6504e-02
26875.00 7.0723e-02 7.5668e-01 1.4530e-01 2.7299e-02
27125.00 5.8372e-02 7.7742e-01 1.3865e-01 2.5564e-02
27375.00 3.4744e-02 6.8932e-01 2.2940e-01 4.6539e-02
27625.00 3.5012e-02 7.8432e-01 1.4825e-01 3.2416e-02
27875.00 8.7424e-02 7.3676e-01 1.4630e-01 2.9517e-02
28125.00 1.5041e-02 7.8960e-01 1.5869e-01 3.6668e-02
28375.00 5.6993e-02 7.4676e-01 1.5803e-01 3.8219e-02
28625.00 1.9940e-02 7.6237e-01 1.7273e-01 4.4961e-02
28875.00 2.8386e-02 7.5777e-01 1.7000e-01 4.3842e-02
29125.00 2.6024e-03 7.5939e-01 1.8588e-01 5.2123e-02
29375.00 2.2938e-02 5.1513e-01 3.5302e-01 1.0891e-01
29625.00 5.2394e-02 7.0203e-01 1.8793e-01 5.7643e-02
29875.00 1.8661e-02 5.0254e-01 3.5508e-01 1.2372e-01
30125.00 1.6204e-02 6.9770e-01 2.1227e-01 7.3823e-02
30375.00 2.3914e-03 7.0587e-01 2.1603e-01 7.5702e-02
30625.00 4.3342e-02 6.4823e-01 2.2172e-01 8.6715e-02
30875.00 3.1435e-02 6.3076e-01 2.4049e-01 9.7309e-02
31125.00 1.8688e-02 6.5986e-01 2.2978e-01 9.1672e-02
31375.00 2.5783e-02 6.0178e-01 2.5779e-01 1.1465e-01
31625.00 2.2820e-02 6.2072e-01 2.4560e-01 1.1085e-01
31875.00 1.0140e-02 4.7883e-01 3.4010e-01 1.7093e-01
32125.00 8.1242e-03 6.1769e-01 2.5415e-01 1.2003e-01
32375.00 2.6219e-02 4.3658e-01 3.4512e-01 1.9208e-01
32625.00 3.2670e-02 5.6520e-01 2.6265e-01 1.3948e-01
32875.00 1.1518e-02 4.6543e-01 3.3018e-01 1.9287e-01
33125.00 3.4129e-02 5.2088e-01 2.7690e-01 1.6809e-01
33375.00 3.1066e-02 4.9458e-01 2.8567e-01 1.8867e-01
33625.00 1.0799e-02 3.4361e-01 3.7264e-01 2.7296e-01
33875.00 4.6571e-02 4.7749e-01 2.8246e-01 1.9347e-01
34125.00 2.6803e-02 4.6293e-01 2.9383e-01 2.1644e-01
34375.00 1.8539e-02 4.5063e-01 2.9996e-01 2.3087e-01
34625.00 1.6162e-02 4.3313e-01 3.0482e-01 2.4590e-01
34875.00 2.0304e-02 4.0071e-01 3.0841e-01 2.7058e-01
#TIME: 367.89
#NVEL 140
#vel_mid[km/s] si0 si1 si2 si3
1125.00 3.3708e-04 8.9691e-01 9.8581e-02 4.1751e-03
2375.00 6.2057e-04 8.8066e-01 1.1338e-01 5.3477e-03
3125.00 2.8798e-02 8.8414e-01 8.3844e-02 3.2183e-03
3625.00 3.0062e-01 6.5772e-01 4.0472e-02 1.1852e-03
4125.00 5.7541e-01 4.1200e-01 1.2386e-02 2.0670e-04
4625.00 6.8745e-01 3.0680e-01 5.6892e-03 6.4794e-05
4875.00 7.1259e-01 2.8263e-01 4.7279e-03 4.9908e-05
5375.00 7.2638e-01 2.6910e-01 4.4698e-03 4.7726e-05
5625.00 7.3113e-01 2.6461e-01 4.2135e-03 4.5118e-05
6125.00 7.3394e-01 2.6187e-01 4.1487e-03 4.3771e-05
6375.00 7.4216e-01 2.5388e-01 3.9178e-03 4.0525e-05
6625.00 7.4678e-01 2.4948e-01 3.7011e-03 3.8098e-05
6875.00 7.5239e-01 2.4377e-01 3.7936e-03 4.0523e-05
7125.00 7.5686e-01 2.3963e-01 3.4692e-03 3.5807e-05
7625.00 7.4890e-01 2.4717e-01 3.8851e-03 4.2496e-05
7875.00 7.4575e-01 2.5003e-01 4.1664e-03 4.8218e-05
8125.00 7.3993e-01 2.5602e-01 4.0019e-03 4.4950e-05
8375.00 7.5827e-01 2.3797e-01 3.7131e-03 4.2325e-05
8625.00 7.4862e-01 2.4766e-01 3.6736e-03 4.1603e-05
8875.00 7.4541e-01 2.5088e-01 3.6747e-03 4.2107e-05
9125.00 7.6498e-01 2.3138e-01 3.5888e-03 4.2499e-05
9375.00 7.5737e-01 2.3873e-01 3.8544e-03 4.7188e-05
9625.00 7.7519e-01 2.2140e-01 3.3603e-03 4.2981e-05
9875.00 7.3587e-01 2.5999e-01 4.0961e-03 5.1360e-05
10125.00 7.5290e-01 2.4343e-01 3.6241e-03 4.6274e-05
10375.00 7.5647e-01 2.3945e-01 4.0232e-03 5.6409e-05
10625.00 7.6406e-01 2.3209e-01 3.7889e-03 5.3316e-05
10875.00 7.4517e-01 2.5081e-01 3.9617e-03 5.5861e-05
11125.00 7.5345e-01 2.4249e-01 4.0009e-03 5.9012e-05
11375.00 7.3783e-01 2.5790e-01 4.2066e-03 6.1757e-05
11625.00 7.3721e-01 2.5868e-01 4.0565e-03 6.0190e-05
11875.00 7.5441e-01 2.4163e-01 3.8992e-03 6.1197e-05
12125.00 7.1522e-01 2.7949e-01 5.2089e-03 8.7822e-05
12375.00 7.5295e-01 2.4306e-01 3.9274e-03 6.6344e-05
12625.00 7.6505e-01 2.3116e-01 3.7271e-03 6.4024e-05
12875.00 7.6178e-01 2.3414e-01 4.0022e-03 7.5531e-05
13125.00 7.4266e-01 2.5280e-01 4.4583e-03 8.6330e-05
13375.00 7.2630e-01 2.6920e-01 4.4138e-03 8.1769e-05
13625.00 7.1769e-01 2.7738e-01 4.8371e-03 9.3762e-05
13875.00 7.2722e-01 2.6758e-01 5.0948e-03 1.0608e-04
14125.00 7.4425e-01 2.5077e-01 4.8738e-03 1.0546e-04
14375.00 7.0952e-01 2.8473e-01 5.6306e-03 1.2378e-04
14625.00 6.6382e-01 3.2948e-01 6.5554e-03 1.4521e-04
14875.00 5.2362e-01 4.6756e-01 8.6315e-03 1.8023e-04
15125.00 5.0025e-01 4.8759e-01 1.1901e-02 2.5763e-04
15375.00 5.6849e-01 4.2143e-01 9.8514e-03 2.3261e-04
15625.00 5.6265e-01 4.2831e-01 8.8263e-03 2.1239e-04
15875.00 5.5579e-01 4.3467e-01 9.3071e-03 2.3091e-04
16125.00 5.2256e-01 4.6580e-01 1.1326e-02 3.0678e-04
16375.00 5.0339e-01 4.8389e-01 1.2367e-02 3.4932e-04
16625.00 4.2132e-01 5.6386e-01 1.4446e-02 3.7459e-04
16875.00 4.2694e-01 5.5943e-01 1.3258e-02 3.6628e-04
17125.00 4.6262e-01 5.2345e-01 1.3532e-02 3.9773e-04
17375.00 2.3985e-01 7.4213e-01 1.7550e-02 4.7276e-04
17625.00 4.8603e-01 4.9789e-01 1.5556e-02 5.2607e-04
17875.00 4.3335e-01 5.4451e-01 2.1384e-02 7.5472e-04
18125.00 5.1858e-01 4.6483e-01 1.5972e-02 6.2432e-04
18375.00 3.2171e-01 6.5736e-01 2.0211e-02 7.2079e-04
18625.00 4.8785e-01 4.9136e-01 1.9944e-02 8.4215e-04
18875.00 1.9840e-01 7.7705e-01 2.3700e-02 8.4842e-04
19125.00 1.8029e-01 7.9350e-01 2.5274e-02 9.3664e-04
19375.00 2.2912e-01 7.4383e-01 2.6027e-02 1.0268e-03
19625.00 3.2346e-01 6.5048e-01 2.4948e-02 1.1098e-03
19875.00 2.5294e-01 7.1664e-01 2.9053e-02 1.3663e-03
20125.00 1.6875e-01 7.9865e-01 3.1174e-02 1.4220e-03
20375.00 3.3372e-01 6.3236e-01 3.2155e-02 1.7611e-03
20625.00 6.5841e-02 8.9387e-01 3.8428e-02 1.8592e-03
20875.00 1.8642e-01 7.7403e-01 3.7477e-02 2.0727e-03
21125.00 1.6658e-01 7.9179e-01 3.9366e-02 2.2621e-03
21375.00 1.3759e-01 7.9355e-01 6.4486e-02 4.3740e-03
21625.00 2.9439e-01 6.4089e-01 6.0221e-02 4.4956e-03
21875.00 7.7406e-02 8.6806e-01 5.1330e-02 3.2031e-03
22125.00 9.7703e-02 8.4981e-01 4.9185e-02 3.3041e-03
22375.00 1.8124e-01 7.6657e-01 4.8630e-02 3.5583e-03
22625.00 2.0084e-01 6.7238e-01 1.1087e-01 1.5915e-02
22875.00 6.3549e-02 8.6650e-01 6.4300e-02 5.6501e-03
23125.00 9.4385e-02 8.4645e-01 5.5000e-02 4.1690e-03
23375.00 1.8563e-01 7.5010e-01 5.8933e-02 5.3339e-03
23625.00 1.2384e-01 8.0802e-01 6.2538e-02 5.5999e-03
23875.00 1.0209e-01 8.2533e-01 6.6380e-02 6.1980e-03
24125.00 1.0458e-01 8.1961e-01 6.9042e-02 6.7711e-03
24375.00 1.6480e-01 7.5241e-01 7.4287e-02 8.5052e-03
24625.00 1.1330e-01 8.0081e-01 7.7251e-02 8.6408e-03
24875.00 1.6542e-01 7.4589e-01 7.8990e-02 9.6957e-03
25125.00 9.2646e-02 8.0774e-01 8.8392e-02 1.1218e-02
25375.00 1.2839e-01 7.7108e-01 8.8702e-02 1.1825e-02
25625.00 1.6079e-01 7.3133e-01 9.3944e-02 1.3939e-02
25875.00 1.0296e-01 7.8791e-01 9.5652e-02 1.3476e-02
26125.00 2.4601e-02 8.4332e-01 1.1382e-01 1.8264e-02
26375.00 9.2332e-02 7.7781e-01 1.1145e-01 1.8405e-02
26625.00 1.1684e-01 7.5355e-01 1.1078e-01 1.8826e-02
26875.00 9.4705e-02 7.6561e-01 1.1852e-01 2.1168e-02
27125.00 7.8881e-02 7.6581e-01 1.2989e-01 2.5415e-02
27375.00 7.7906e-02 7.6346e-01 1.3225e-01 2.6385e-02
27625.00 5.9338e-02 7.7521e-01 1.3738e-01 2.8073e-02
27875.00 5.5779e-02 7.5464e-01 1.5336e-01 3.6223e-02
28125.00 3.4020e-02 7.5946e-01 1.6759e-01 3.8928e-02
28375.00 7.3231e-02 7.2851e-01 1.5872e-01 3.9542e-02
28625.00 6.5472e-02 6.5257e-01 2.0532e-01 7.6641e-02
28875.00 8.6366e-02 6.6780e-01 1.9387e-01 5.1964e-02
29125.00 2.1371e-02 4.9990e-01 3.3346e-01 1.4526e-01
29375.00 7.5473e-02 6.8602e-01 1.8302e-01 5.5483e-02
29625.00 4.7473e-03 7.5166e-01 1.8905e-01 5.4543e-02
29875.00 4.7901e-02 6.4208e-01 2.3422e-01 7.5794e-02
30125.00 4.5935e-02 6.8666e-01 2.0035e-01 6.7052e-02
30375.00 2.1894e-03 6.4911e-01 2.4290e-01 1.0580e-01
30625.00 1.0006e-03 6.9109e-01 2.2435e-01 8.3559e-02
30875.00 3.7030e-02 6.5587e-01 2.2146e-01 8.5635e-02
31125.00 4.2130e-02 6.3942e-01 2.2641e-01 9.2042e-02
31375.00 1.7655e-02 6.5435e-01 2.3303e-01 9.4961e-02
31625.00 2.2012e-02 6.1524e-01 2.4829e-01 1.1445e-01
31875.00 6.3145e-04 6.3349e-01 2.5151e-01 1.1437e-01
32125.00 1.8705e-02 5.9037e-01 2.5981e-01 1.3112e-01
32375.00 1.5303e-02 5.8106e-01 2.6526e-01 1.3838e-01
32625.00 2.0888e-02 5.5865e-01 2.7065e-01 1.4981e-01
32875.00 1.1123e-02 5.7668e-01 2.6866e-01 1.4354e-01
33125.00 2.1812e-02 5.2266e-01 2.8180e-01 1.7372e-01
33375.00 3.6307e-02 5.2033e-01 2.7577e-01 1.6760e-01
33625.00 3.2974e-02 4.8328e-01 2.8751e-01 1.9624e-01
33875.00 2.0315e-02 4.0407e-01 3.3069e-01 2.4492e-01
34125.00 7.8659e-03 4.6981e-01 2.9983e-01 2.2249e-01
34375.00 3.5056e-02 4.4611e-01 2.9427e-01 2.2457e-01
34625.00 7.8837e-03 2.5221e-01 3.7851e-01 3.6139e-01
34875.00 2.7784e-02 4.2645e-01 3.0153e-01 2.4424e-01
#TIME: 373.18
#NVEL 140
#vel_mid[km/s] si0 si1 si2 si3
1125.00 3.5789e-04 9.0204e-01 9.3808e-02 3.7894e-03
2375.00 6.4020e-04 8.8240e-01 1.1173e-01 5.2308e-03
3125.00 3.1705e-02 8.8312e-01 8.2048e-02 3.1234e-03
3625.00 3.0937e-01 6.4999e-01 3.9489e-02 1.1474e-03
4125.00 5.8550e-01 4.0299e-01 1.1330e-02 1.7799e-04
4625.00 7.0110e-01 2.9346e-01 5.3744e-03 6.0256e-05
4875.00 7.2265e-01 2.7292e-01 4.3823e-03 4.5370e-05
5375.00 7.2415e-01 2.7128e-01 4.5203e-03 4.8672e-05
5625.00 7.4304e-01 2.5320e-01 3.7268e-03 3.6919e-05
6125.00 7.2993e-01 2.6582e-01 4.2098e-03 4.4757e-05
6375.00 7.5729e-01 2.3911e-01 3.5684e-03 3.6430e-05
6625.00 7.5614e-01 2.4039e-01 3.4412e-03 3.4612e-05
6875.00 7.5816e-01 2.3837e-01 3.4372e-03 3.4184e-05
7125.00 7.6683e-01 2.2991e-01 3.2264e-03 3.2563e-05
7625.00 7.5451e-01 2.4184e-01 3.6160e-03 3.9340e-05
7875.00 7.6224e-01 2.3416e-01 3.5591e-03 3.9619e-05
8125.00 7.4121e-01 2.5468e-01 4.0687e-03 4.6385e-05
8375.00 7.5118e-01 2.4500e-01 3.7749e-03 4.3787e-05
8625.00 7.5901e-01 2.3757e-01 3.3881e-03 3.7372e-05
8875.00 7.7245e-01 2.2433e-01 3.1795e-03 3.5976e-05
9125.00 7.6510e-01 2.3121e-01 3.6407e-03 4.4025e-05
9375.00 7.6933e-01 2.2726e-01 3.3653e-03 4.1064e-05
9625.00 7.6655e-01 2.2994e-01 3.4630e-03 4.5027e-05
9875.00 7.7005e-01 2.2655e-01 3.3607e-03 4.1642e-05
10125.00 7.6419e-01 2.3248e-01 3.2900e-03 4.1807e-05
10375.00 7.6690e-01 2.2960e-01 3.4566e-03 4.5413e-05
10625.00 7.7885e-01 2.1783e-01 3.2771e-03 4.5269e-05
10875.00 7.8121e-01 2.1557e-01 3.1771e-03 4.4324e-05
11125.00 7.5642e-01 2.3979e-01 3.7358e-03 5.4744e-05
11375.00 7.7135e-01 2.2515e-01 3.4418e-03 5.0828e-05
11625.00 7.5634e-01 2.4035e-01 3.2626e-03 4.7733e-05
11875.00 7.8059e-01 2.1612e-01 3.2349e-03 5.0016e-05
12125.00 7.4957e-01 2.4663e-01 3.7438e-03 5.6504e-05
12375.00 7.7942e-01 2.1729e-01 3.2300e-03 5.3746e-05
12625.00 7.3884e-01 2.5708e-01 4.0120e-03 6.5663e-05
12875.00 7.4905e-01 2.4706e-01 3.8304e-03 6.3062e-05
13125.00 7.9416e-01 2.0222e-01 3.5554e-03 6.7036e-05
13375.00 7.5916e-01 2.3650e-01 4.2593e-03 8.0854e-05
13625.00 6.7445e-01 3.2051e-01 4.9534e-03 8.7873e-05
13875.00 7.1917e-01 2.7546e-01 5.2634e-03 1.0987e-04
14125.00 7.3497e-01 2.6012e-01 4.8155e-03 9.7372e-05
14375.00 7.3821e-01 2.5635e-01 5.3147e-03 1.1904e-04
14625.00 7.3764e-01 2.5714e-01 5.1071e-03 1.1594e-04
14875.00 5.7007e-01 4.2206e-01 7.7137e-03 1.5670e-04
15125.00 5.4219e-01 4.4805e-01 9.5614e-03 2.0085e-04
15375.00 5.7458e-01 4.1679e-01 8.4319e-03 1.9532e-04
15625.00 6.6687e-01 3.2578e-01 7.1671e-03 1.8437e-04
15875.00 5.5688e-01 4.3299e-01 9.8817e-03 2.5624e-04
16125.00 6.6112e-01 3.3010e-01 8.5429e-03 2.4181e-04
16375.00 5.4303e-01 4.4453e-01 1.2089e-02 3.5055e-04
16625.00 4.8159e-01 5.0515e-01 1.2919e-02 3.4653e-04
