#NTIMES: 4
#NWAVE: 10000
#TIMES[d]: 5.0 10.0 15.0 20.0
#wavelength[Ang] flux_t0[erg/s/Ang] flux_t1[erg/s/Ang] ... flux_tn[erg/s/Ang]
7.157889E+02 1.077593E+23 9.875958E+28 5.424474E+28 8.275433E+27
7.156890E+02 1.077151E+23 9.792033E+28 5.462181E+28 8.400523E+27
7.155891E+02 1.071060E+23 9.863872E+28 5.480068E+28 8.436638E+27
7.154893E+02 1.070344E+23 9.851817E+28 5.506374E+28 8.539920E+27
7.153895E+02 1.069486E+23 9.936546E+28 5.485610E+28 8.570182E+27
7.152897E+02 1.067249E+23 9.817285E+28 5.532540E+28 8.523224E+27
7.151899E+02 1.065852E+23 9.834507E+28 5.534055E+28 8.543500E+27
7.150902E+02 1.068151E+23 9.726006E+28 5.545774E+28 8.683180E+27
7.149905E+02 1.067166E+23 9.740572E+28 5.561376E+28 8.619243E+27
7.148908E+02 1.065613E+23 9.874049E+28 5.603953E+28 8.659173E+27
7.147912E+02 1.063216E+23 9.959915E+28 5.580172E+28 8.602997E+27
7.146916E+02 1.063370E+23 9.864483E+28 5.576964E+28 8.564808E+27
7.145920E+02 1.059343E+23 9.833743E+28 5.582664E+28 8.646318E+27
7.144924E+02 1.061504E+23 9.865955E+28 5.573976E+28 8.625244E+27
7.143929E+02 1.060543E+23 9.923865E+28 5.571207E+28 8.641905E+27
7.142934E+02 1.058264E+23 9.914465E+28 5.587600E+28 8.651380E+27
7.141939E+02 1.056588E+23 9.985160E+28 5.604606E+28 8.575968E+27
7.140944E+02 1.056638E+23 9.862174E+28 5.611863E+28 8.732047E+27
7.139950E+02 1.059398E+23 9.937942E+28 5.603209E+28 8.756846E+27
7.138956E+02 1.054250E+23 9.840053E+28 5.625020E+28 8.767919E+27
7.137963E+02 1.047378E+23 1.001547E+29 5.629349E+28 8.783517E+27
7.136969E+02 1.043475E+23 9.995161E+28 5.668512E+28 8.690511E+27
7.135976E+02 1.037403E+23 9.951738E+28 5.682115E+28 8.808985E+27
7.134983E+02 1.034490E+23 9.953347E+28 5.684438E+28 8.758682E+27
7.133991E+02 1.030027E+23 1.001630E+29 5.685804E+28 8.908175E+27
7.132998E+02 1.028123E+23 1.009712E+29 5.689693E+28 8.834466E+27
7.132006E+02 1.023985E+23 1.008038E+29 5.751329E+28 8.871032E+27
7.131015E+02 1.022122E+23 1.012302E+29 5.760031E+28 8.863425E+27
7.130023E+02 1.022447E+23 1.000398E+29 5.743174E+28 8.922420E+27
7.129032E+02 1.016291E+23 1.011135E+29 5.761865E+28 8.909742E+27
7.128041E+02 1.016973E+23 1.011683E+29 5.767884E+28 8.868861E+27
7.127050E+02 1.015123E+23 1.020423E+29 5.718688E+28 9.006902E+27
7.126060E+02 1.013207E+23 1.015032E+29 5.777207E+28 9.077714E+27
7.125070E+02 1.011852E+23 1.012649E+29 5.793016E+28 9.102745E+27
7.124080E+02 1.008881E+23 1.009529E+29 5.813444E+28 9.153413E+27
7.123091E+02 1.001611E+23 1.014741E+29 5.833775E+28 9.133076E+27
7.122101E+02 9.915713E+22 1.019315E+29 5.847499E+28 9.176494E+27
7.121112E+02 9.884888E+22 1.024796E+29 5.846346E+28 9.240055E+27
7.120124E+02 9.867649E+22 1.037706E+29 5.856525E+28 9.243726E+27
7.119135E+02 9.893512E+22 1.026658E+29 5.860579E+28 9.169089E+27
7.118147E+02 9.874111E+22 1.025894E+29 5.868527E+28 9.307039E+27
7.117159E+02 9.889961E+22 1.028560E+29 5.851832E+28 9.227038E+27
7.116171E+02 9.888232E+22 1.033242E+29 5.906132E+28 9.350032E+27
7.115184E+02 9.906227E+22 1.040778E+29 5.921023E+28 9.325809E+27
7.114197E+02 9.907308E+22 1.047296E+29 5.936555E+28 9.351776E+27
7.113210E+02 9.905306E+22 1.043808E+29 5.966599E+28 9.374683E+27
7.112224E+02 9.895143E+22 1.047898E+29 5.969522E+28 9.414765E+27
7.111238E+02 9.890469E+22 1.039443E+29 5.990160E+28 9.415965E+27
7.110252E+02 9.896273E+22 1.045452E+29 6.019876E+28 9.488653E+27
7.109266E+02 9.884370E+22 1.053461E+29 6.060222E+28 9.483527E+27
7.108280E+02 9.867547E+22 1.055557E+29 6.075583E+28 9.476495E+27
7.107295E+02 9.843864E+22 1.050655E+29 6.066055E+28 9.470615E+27
7.106310E+02 9.817669E+22 1.039989E+29 6.053578E+28 9.499179E+27
7.105326E+02 9.806077E+22 1.046211E+29 6.078041E+28 9.520210E+27
7.104341E+02 9.761785E+22 1.047561E+29 6.081992E+28 9.627307E+27
7.103357E+02 9.733412E+22 1.045955E+29 6.094349E+28 9.526731E+27
7.102374E+02 9.689232E+22 1.051756E+29 6.112930E+28 9.562050E+27
7.101390E+02 9.642363E+22 1.049158E+29 6.117329E+28 9.704746E+27
7.100407E+02 9.601924E+22 1.069037E+29 6.158970E+28 9.649907E+27
7.099424E+02 9.600753E+22 1.059034E+29 6.146249E+28 9.667537E+27
7.098441E+02 9.603067E+22 1.060964E+29 6.157559E+28 9.686926E+27
7.097459E+02 9.602119E+22 1.068898E+29 6.202622E+28 9.656968E+27
7.096477E+02 9.610338E+22 1.066315E+29 6.209800E+28 9.652071E+27
7.095495E+02 9.618530E+22 1.077619E+29 6.191461E+28 9.692700E+27
7.094513E+02 9.604377E+22 1.071762E+29 6.169774E+28 9.660782E+27
7.093532E+02 9.459966E+22 1.075810E+29 6.212518E+28 9.796815E+27
7.092551E+02 9.315362E+22 1.068819E+29 6.247075E+28 9.870268E+27
7.091570E+02 9.168614E+22 1.059183E+29 6.296150E+28 9.814500E+27
7.090589E+02 9.018885E+22 1.075660E+29 6.271222E+28 9.802797E+27
7.089609E+02 8.876990E+22 1.073741E+29 6.240883E+28 9.643274E+27
7.088629E+02 8.740162E+22 1.077431E+29 6.207427E+28 9.644199E+27
7.087649E+02 8.604463E+22 1.084707E+29 6.257797E+28 9.709409E+27
7.086670E+02 8.471557E+22 1.070667E+29 6.220634E+28 9.693061E+27
7.085691E+02 8.341022E+22 1.076024E+29 6.208917E+28 9.675323E+27
7.084712E+02 8.209897E+22 1.080872E+29 6.187150E+28 9.569512E+27
7.083733E+02 8.090230E+22 1.075883E+29 6.147183E+28 9.493461E+27
7.082755E+02 7.966217E+22 1.077918E+29 6.130553E+28 9.438824E+27
7.081777E+02 7.851715E+22 1.073777E+29 6.081646E+28 9.395819E+27
7.080799E+02 7.735516E+22 1.079600E+29 6.083242E+28 9.249362E+27
7.079821E+02 7.617254E+22 1.071832E+29 5.970690E+28 9.174936E+27
7.078844E+02 7.507600E+22 1.076797E+29 5.905894E+28 9.055875E+27
7.077867E+02 7.395994E+22 1.082841E+29 5.925930E+28 8.917978E+27
7.076890E+02 7.284323E+22 1.071543E+29 5.836685E+28 8.785764E+27
7.075914E+02 7.172772E+22 1.069011E+29 5.858725E+28 8.760258E+27
7.074938E+02 7.059377E+22 1.057623E+29 5.834627E+28 8.698597E+27
7.073962E+02 6.944147E+22 1.060981E+29 5.785807E+28 8.739011E+27
7.072986E+02 6.824190E+22 1.056481E+29 5.720417E+28 8.679107E+27
7.072011E+02 6.708545E+22 1.042402E+29 5.678827E+28 8.706752E+27
7.071036E+02 6.591415E+22 1.042710E+29 5.681360E+28 8.704728E+27
7.070061E+02 6.483038E+22 1.028334E+29 5.671757E+28 8.763752E+27
7.069086E+02 6.370085E+22 1.011527E+29 5.700120E+28 8.721891E+27
7.068112E+02 6.272581E+22 1.008857E+29 5.677742E+28 8.766239E+27
7.067138E+02 6.176992E+22 1.004401E+29 5.693828E+28 8.714935E+27
7.066164E+02 6.080741E+22 9.821334E+28 5.722434E+28 8.897186E+27
7.065191E+02 5.986964E+22 9.561974E+28 5.695236E+28 8.830983E+27
7.064217E+02 5.892506E+22 9.414054E+28 5.693030E+28 8.767783E+27
7.063244E+02 5.797648E+22 9.293019E+28 5.685634E+28 8.844523E+27
7.062272E+02 5.704188E+22 9.207008E+28 5.709059E+28 8.849273E+27
7.061299E+02 5.615317E+22 9.119430E+28 5.795181E+28 8.732128E+27
7.060327E+02 5.522156E+22 8.971192E+28 5.731347E+28 8.725356E+27
7.059355E+02 5.434339E+22 8.883193E+28 5.703710E+28 8.784298E+27
7.058383E+02 5.346210E+22 8.938287E+28 5.753333E+28 8.811575E+27
7.057412E+02 5.263855E+22 8.983372E+28 5.686271E+28 8.679275E+27
7.056441E+02 5.181454E+22 8.915687E+28 5.675880E+28 8.653230E+27
7.055470E+02 5.103666E+22 8.839660E+28 5.692854E+28 8.429133E+27
7.054500E+02 5.023043E+22 8.950750E+28 5.694243E+28 8.221094E+27
7.053529E+02 4.942087E+22 8.970670E+28 5.637212E+28 8.185349E+27
7.052559E+02 4.865500E+22 8.815385E+28 5.613208E+28 7.984396E+27
7.051589E+02 4.792173E+22 8.831530E+28 5.584371E+28 7.812646E+27
7.050620E+02 4.715499E+22 8.908661E+28 5.569353E+28 7.598228E+27
7.049651E+02 4.643971E+22 8.906446E+28 5.611061E+28 7.424043E+27
7.048682E+02 4.568770E+22 8.789263E+28 5.534320E+28 7.319365E+27
7.047713E+02 4.498162E+22 8.924633E+28 5.545320E+28 7.284121E+27
7.046745E+02 4.425980E+22 8.885981E+28 5.580010E+28 7.291634E+27
7.045776E+02 4.356177E+22 8.924851E+28 5.555158E+28 7.321936E+27
7.044809E+02 4.285480E+22 8.877079E+28 5.545079E+28 7.210894E+27
7.043841E+02 4.217490E+22 8.865372E+28 5.550878E+28 7.256899E+27
7.042873E+02 4.146912E+22 8.893091E+28 5.510561E+28 7.336327E+27
7.041906E+02 4.077356E+22 8.913587E+28 5.561610E+28 7.219509E+27
7.040940E+02 4.007163E+22 8.935205E+28 5.452215E+28 7.303914E+27
7.039973E+02 3.935057E+22 8.866000E+28 5.427189E+28 7.286101E+27
7.039007E+02 3.868061E+22 8.850093E+28 5.379741E+28 7.323232E+27
7.038041E+02 3.797111E+22 8.842560E+28 5.377017E+28 7.340397E+27
7.037075E+02 3.730733E+22 8.855105E+28 5.321405E+28 7.309324E+27
7.036109E+02 3.671674E+22 8.690287E+28 5.299736E+28 7.331325E+27
7.035144E+02 3.613690E+22 8.677424E+28 5.356907E+28 7.297213E+27
7.034179E+02 3.559100E+22 8.708300E+28 5.337362E+28 7.318242E+27
7.033214E+02 3.503278E+22 8.598035E+28 5.352439E+28 7.349216E+27
7.032250E+02 3.448260E+22 8.618426E+28 5.312115E+28 7.294049E+27
7.031286E+02 3.391343E+22 8.546257E+28 5.305035E+28 7.325574E+27
7.030322E+02 3.334190E+22 8.547340E+28 5.414786E+28 7.331339E+27
7.029358E+02 3.278236E+22 8.584305E+28 5.348694E+28 7.387964E+27
7.028395E+02 3.220375E+22 8.613855E+28 5.378437E+28 7.383012E+27
7.027432E+02 3.163029E+22 8.492674E+28 5.349729E+28 7.365345E+27
7.026469E+02 3.105998E+22 8.602992E+28 5.380309E+28 7.341345E+27
7.025506E+02 3.052695E+22 8.635078E+28 5.335489E+28 7.298374E+27
7.024544E+02 3.000636E+22 8.581466E+28 5.347929E+28 7.390490E+27
7.023582E+02 2.945866E+22 8.658394E+28 5.334397E+28 7.329945E+27
7.022620E+02 2.893115E+22 8.532806E+28 5.372618E+28 7.341398E+27
7.021658E+02 2.840811E+22 8.665445E+28 5.342668E+28 7.368969E+27
7.020697E+02 2.788876E+22 8.779385E+28 5.387563E+28 7.397960E+27
7.019736E+02 2.739652E+22 8.726672E+28 5.411050E+28 7.258404E+27
7.018775E+02 2.689608E+22 8.669948E+28 5.389831E+28 7.367933E+27
7.017815E+02 2.641090E+22 8.596203E+28 5.400524E+28 7.349552E+27
7.016854E+02 2.593416E+22 8.707662E+28 5.413219E+28 7.440844E+27
7.015895E+02 2.546148E+22 8.603990E+28 5.412639E+28 7.388431E+27
7.014935E+02 2.498675E+22 8.737527E+28 5.375129E+28 7.420961E+27
7.013975E+02 2.452134E+22 8.702398E+28 5.375197E+28 7.321780E+27
7.013016E+02 2.406310E+22 8.734051E+28 5.318877E+28 7.249379E+27
7.012057E+02 2.362584E+22 8.821093E+28 5.286844E+28 7.112241E+27
7.011099E+02 2.318216E+22 8.741566E+28 5.269010E+28 7.060763E+27
7.010140E+02 2.274543E+22 8.757556E+28 5.233026E+28 6.924767E+27
7.009182E+02 2.231029E+22 8.714527E+28 5.208013E+28 6.960764E+27
7.008224E+02 2.188339E+22 8.734979E+28 5.151505E+28 6.704232E+27
7.007267E+02 2.146154E+22 8.687867E+28 5.120325E+28 6.619409E+27
7.006309E+02 2.100262E+22 8.670931E+28 5.087475E+28 6.522388E+27
7.005352E+02 2.057789E+22 8.606488E+28 5.048301E+28 6.453653E+27
7.004395E+02 2.015054E+22 8.700258E+28 5.029126E+28 6.457036E+27
7.003439E+02 1.970727E+22 8.674303E+28 5.063462E+28 6.269780E+27
7.002482E+02 1.928408E+22 8.772373E+28 5.019170E+28 6.131810E+27
7.001526E+02 1.888398E+22 8.779091E+28 5.053368E+28 6.120609E+27
7.000571E+02 1.848277E+22 8.862326E+28 5.052013E+28 6.018649E+27
6.999615E+02 1.809882E+22 8.661571E+28 5.036387E+28 5.960620E+27
6.998660E+02 1.772207E+22 8.724026E+28 5.096156E+28 5.845898E+27
6.997705E+02 1.738175E+22 8.866417E+28 5.051393E+28 5.704525E+27
6.996750E+02 1.703006E+22 8.801101E+28 5.103685E+28 5.871634E+27
6.995796E+02 1.669433E+22 8.914226E+28 5.067460E+28 5.767985E+27
6.994841E+02 1.634577E+22 8.761854E+28 5.109501E+28 5.783470E+27
6.993887E+02 1.603066E+22 8.868834E+28 5.065560E+28 5.789291E+27
6.992934E+02 1.569246E+22 8.910063E+28 5.099415E+28 5.769704E+27
6.991980E+02 1.536519E+22 8.798044E+28 5.160653E+28 5.688862E+27
6.991027E+02 1.505605E+22 8.895724E+28 5.137387E+28 5.715576E+27
6.990074E+02 1.472525E+22 8.815394E+28 5.130804E+28 5.733264E+27
6.989121E+02 1.442900E+22 8.920836E+28 5.097552E+28 5.734354E+27
6.988169E+02 1.413462E+22 8.949771E+28 5.104761E+28 5.690785E+27
6.987217E+02 1.383622E+22 8.892576E+28 5.104797E+28 5.757317E+27
6.986265E+02 1.356141E+22 8.943511E+28 5.102005E+28 5.780229E+27
6.985313E+02 1.328637E+22 8.943352E+28 5.110273E+28 5.688482E+27
6.984362E+02 1.302111E+22 8.935088E+28 5.086080E+28 5.644628E+27
6.983411E+02 1.274107E+22 8.983422E+28 5.145150E+28 5.738739E+27
6.982460E+02 1.244075E+22 8.903030E+28 5.119244E+28 5.686288E+27
6.981509E+02 1.216504E+22 8.808644E+28 5.127181E+28 5.714484E+27
6.980559E+02 1.190483E+22 9.021848E+28 5.123436E+28 5.662209E+27
6.979609E+02 1.163278E+22 8.924482E+28 5.076745E+28 5.718188E+27
6.978659E+02 1.137149E+22 9.014241E+28 5.100895E+28 5.678291E+27
6.977710E+02 1.113067E+22 8.897683E+28 5.007964E+28 5.644541E+27
6.976760E+02 1.089115E+22 8.891646E+28 5.031322E+28 5.665423E+27
6.975811E+02 1.066733E+22 8.897799E+28 5.002434E+28 5.615952E+27
6.974863E+02 1.044561E+22 8.847086E+28 5.009792E+28 5.615790E+27
6.973914E+02 1.022580E+22 8.864571E+28 4.984358E+28 5.631790E+27
6.972966E+02 9.998967E+21 8.782607E+28 4.947482E+28 5.576402E+27
6.972018E+02 9.778181E+21 8.689389E+28 5.005493E+28 5.718982E+27
6.971070E+02 9.565541E+21 8.736188E+28 4.957058E+28 5.680234E+27
6.970123E+02 9.344358E+21 8.769130E+28 4.945415E+28 5.706534E+27
6.969175E+02 9.131697E+21 8.647032E+28 4.918102E+28 5.672502E+27
6.968228E+02 8.932001E+21 8.684129E+28 4.864243E+28 5.642508E+27
6.967282E+02 8.739234E+21 8.679618E+28 4.847606E+28 5.662507E+27
6.966335E+02 8.549450E+21 8.643537E+28 4.821866E+28 5.625364E+27
6.965389E+02 8.386562E+21 8.675397E+28 4.848664E+28 5.577205E+27
6.964443E+02 8.216085E+21 8.710670E+28 4.794544E+28 5.553723E+27
6.963497E+02 8.050474E+21 8.719432E+28 4.755918E+28 5.356398E+27
6.962552E+02 7.889958E+21 8.703045E+28 4.762402E+28 5.257237E+27
6.961607E+02 7.714786E+21 8.614900E+28 4.685485E+28 5.158493E+27
6.960662E+02 7.524316E+21 8.605615E+28 4.636066E+28 4.944477E+27
6.959717E+02 7.366661E+21 8.708471E+28 4.614622E+28 4.819626E+27
6.958773E+02 7.192007E+21 8.581825E+28 4.575306E+28 4.636516E+27
6.957829E+02 7.034689E+21 8.666785E+28 4.505453E+28 4.513547E+27
6.956885E+02 6.876181E+21 8.704204E+28 4.510475E+28 4.367513E+27
6.955941E+02 6.704906E+21 8.667672E+28 4.473709E+28 4.270726E+27
6.954998E+02 6.557629E+21 8.677151E+28 4.464891E+28 4.194807E+27
6.954055E+02 6.417330E+21 8.693320E+28 4.428580E+28 4.084194E+27
6.953112E+02 6.269650E+21 8.687363E+28 4.416647E+28 3.983722E+27
6.952169E+02 6.133524E+21 8.688877E+28 4.411963E+28 3.970635E+27
6.951227E+02 5.996002E+21 8.632465E+28 4.386286E+28 3.864537E+27
6.950285E+02 5.862650E+21 8.760940E+28 4.348708E+28 3.782715E+27
6.949343E+02 5.725138E+21 8.646267E+28 4.335088E+28 3.779555E+27
6.948401E+02 5.599706E+21 8.631569E+28 4.297575E+28 3.614697E+27
6.947460E+02 5.479182E+21 8.656618E+28 4.307015E+28 3.589956E+27
6.946519E+02 5.352304E+21 8.481482E+28 4.288915E+28 3.584125E+27
6.945578E+02 5.238255E+21 8.476311E+28 4.243866E+28 3.612781E+27
6.944637E+02 5.131832E+21 8.519813E+28 4.232904E+28 3.545106E+27
6.943697E+02 5.013406E+21 8.420897E+28 4.211846E+28 3.610129E+27
6.942757E+02 4.904994E+21 8.459051E+28 4.195730E+28 3.604481E+27
6.941817E+02 4.800223E+21 8.482320E+28 4.171358E+28 3.663425E+27
6.940878E+02 4.692422E+21 8.537377E+28 4.210718E+28 3.577495E+27
6.939938E+02 4.586224E+21 8.500223E+28 4.177565E+28 3.644003E+27
6.938999E+02 4.491782E+21 8.486672E+28 4.191549E+28 3.656368E+27
6.938060E+02 4.398962E+21 8.541737E+28 4.191065E+28 3.628963E+27
6.937122E+02 4.303024E+21 8.581642E+28 4.219298E+28 3.661375E+27
6.936184E+02 4.202008E+21 8.526766E+28 4.174365E+28 3.617029E+27
6.935246E+02 4.113948E+21 8.639199E+28 4.192740E+28 3.624928E+27
6.934308E+02 4.016250E+21 8.549544E+28 4.206177E+28 3.587137E+27
6.933370E+02 3.924682E+21 8.537081E+28 4.203202E+28 3.618445E+27
6.932433E+02 3.841234E+21 8.613724E+28 4.180394E+28 3.573581E+27
6.931496E+02 3.768021E+21 8.579737E+28 4.183888E+28 3.657886E+27
6.930559E+02 3.686278E+21 8.538794E+28 4.133701E+28 3.577168E+27
6.929623E+02 3.611687E+21 8.471119E+28 4.124979E+28 3.649104E+27
6.928686E+02 3.537193E+21 8.498046E+28 4.140102E+28 3.590717E+27
6.927750E+02 3.466454E+21 8.396467E+28 4.127456E+28 3.644602E+27
6.926815E+02 3.396998E+21 8.453535E+28 4.110996E+28 3.665129E+27
6.925879E+02 3.338250E+21 8.434636E+28 4.069105E+28 3.662181E+27
6.924944E+02 3.273700E+21 8.348848E+28 4.034972E+28 3.678018E+27
6.924009E+02 3.218777E+21 8.253251E+28 3.994890E+28 3.656518E+27
6.923074E+02 3.161518E+21 8.074524E+28 3.972935E+28 3.646443E+27
6.922140E+02 3.110516E+21 7.999466E+28 3.927484E+28 3.649438E+27
6.921206E+02 3.042879E+21 7.893359E+28 3.935721E+28 3.698605E+27
6.920272E+02 2.990628E+21 7.824331E+28 3.856501E+28 3.669693E+27
6.919338E+02 2.944913E+21 7.728418E+28 3.816399E+28 3.665106E+27
6.918404E+02 2.885066E+21 7.715028E+28 3.805233E+28 3.650457E+27
6.917471E+02 2.832570E+21 7.609058E+28 3.743279E+28 3.649123E+27
6.916538E+02 2.783996E+21 7.603904E+28 3.684030E+28 3.651036E+27
6.915605E+02 2.742284E+21 7.573691E+28 3.612163E+28 3.695337E+27
6.914673E+02 2.702956E+21 7.599531E+28 3.537060E+28 3.661783E+27
6.913741E+02 2.645595E+21 7.568542E+28 3.470172E+28 3.664794E+27
6.912809E+02 2.609459E+21 7.521868E+28 3.403702E+28 3.691500E+27
6.911877E+02 2.577107E+21 7.482780E+28 3.326420E+28 3.688623E+27
6.910946E+02 2.537048E+21 7.446896E+28 3.293837E+28 3.641419E+27
6.910014E+02 2.505132E+21 7.472831E+28 3.206652E+28 3.629476E+27
6.909083E+02 2.466252E+21 7.512547E+28 3.154228E+28 3.673858E+27
6.908153E+02 2.438510E+21 7.444514E+28 3.070220E+28 3.697800E+27
6.907222E+02 2.414677E+21 7.527117E+28 2.991949E+28 3.712153E+27
6.906292E+02 2.382333E+21 7.450551E+28 2.951111E+28 3.672255E+27
6.905362E+02 2.355176E+21 7.463568E+28 2.860631E+28 3.694465E+27
6.904432E+02 2.329696E+21 7.426311E+28 2.805649E+28 3.642460E+27
6.903503E+02 2.307258E+21 7.435871E+28 2.741113E+28 3.685577E+27
6.902574E+02 2.293749E+21 7.359010E+28 2.690753E+28 3.699044E+27
6.901645E+02 2.258877E+21 7.486260E+28 2.697145E+28 3.666769E+27
6.900716E+02 2.245145E+21 7.424846E+28 2.693729E+28 3.670354E+27
6.899787E+02 2.220465E+21 7.335015E+28 2.668497E+28 3.708045E+27
6.898859E+02 2.202389E+21 7.290686E+28 2.710513E+28 3.679413E+27
6.897931E+02 2.180713E+21 7.252553E+28 2.661997E+28 3.680542E+27
6.897004E+02 2.161711E+21 7.174004E+28 2.675257E+28 3.672449E+27
6.896076E+02 2.142903E+21 7.118454E+28 2.676642E+28 3.666416E+27
6.895149E+02 2.125568E+21 7.171157E+28 2.683134E+28 3.698510E+27
6.894222E+02 2.118187E+21 7.025623E+28 2.676057E+28 3.733970E+27
6.893295E+02 2.096381E+21 7.003998E+28 2.683571E+28 3.691879E+27
6.892369E+02 2.079698E+21 7.025130E+28 2.707998E+28 3.733855E+27
6.891443E+02 2.060549E+21 6.972373E+28 2.682988E+28 3.741445E+27
6.890517E+02 2.050770E+21 6.999783E+28 2.696014E+28 3.729981E+27
6.889591E+02 2.043467E+21 6.995282E+28 2.705607E+28 3.715793E+27
6.888665E+02 2.020628E+21 7.050765E+28 2.729446E+28 3.685603E+27
6.887740E+02 2.013901E+21 7.012333E+28 2.705755E+28 3.653875E+27
6.886815E+02 2.002544E+21 7.019348E+28 2.711735E+28 3.616397E+27
6.885890E+02 2.002231E+21 7.083224E+28 2.702104E+28 3.580978E+27
6.884966E+02 1.990325E+21 7.100424E+28 2.710456E+28 3.545290E+27
6.884042E+02 1.976588E+21 7.063617E+28 2.685816E+28 3.503351E+27
6.883118E+02 1.967412E+21 7.132484E+28 2.655842E+28 3.473089E+27
6.882194E+02 1.961989E+21 7.087771E+28 2.649304E+28 3.425977E+27
6.881271E+02 1.950207E+21 7.178724E+28 2.652887E+28 3.370890E+27
6.880347E+02 1.951654E+21 7.165676E+28 2.629496E+28 3.357514E+27
6.879424E+02 1.939480E+21 7.109329E+28 2.608640E+28 3.168002E+27
6.878502E+02 1.929416E+21 7.176944E+28 2.550521E+28 3.016893E+27
6.877579E+02 1.920098E+21 7.181554E+28 2.510664E+28 2.905338E+27
6.876657E+02 1.914490E+21 7.091944E+28 2.450299E+28 2.719141E+27
6.875735E+02 1.917394E+21 7.153200E+28 2.359657E+28 2.611448E+27
6.874813E+02 1.904590E+21 7.232254E+28 2.332287E+28 2.464123E+27
6.873892E+02 1.906332E+21 7.144938E+28 2.256622E+28 2.312391E+27
6.872970E+02 1.904889E+21 7.172578E+28 2.212814E+28 2.150868E+27
6.872049E+02 1.889261E+21 7.098449E+28 2.137252E+28 2.060998E+27
6.871129E+02 1.893849E+21 7.062846E+28 2.111751E+28 2.049629E+27
6.870208E+02 1.886834E+21 7.021961E+28 2.095994E+28 2.034262E+27
6.869288E+02 1.880471E+21 6.998186E+28 2.053590E+28 2.055078E+27
6.868368E+02 1.884589E+21 6.934337E+28 2.016816E+28 2.047480E+27
6.867448E+02 1.884897E+21 6.842487E+28 1.970157E+28 2.055905E+27
6.866528E+02 1.882338E+21 6.770563E+28 1.942974E+28 2.076462E+27
6.865609E+02 1.877064E+21 6.716752E+28 1.930712E+28 2.054708E+27
6.864690E+02 1.880091E+21 6.642987E+28 1.877818E+28 2.057714E+27
6.863771E+02 1.889771E+21 6.429407E+28 1.847969E+28 2.065675E+27
6.862853E+02 1.899429E+21 6.241238E+28 1.864446E+28 2.020412E+27
6.861934E+02 1.900075E+21 6.091431E+28 1.882640E+28 2.068978E+27
6.861016E+02 1.916220E+21 5.888584E+28 1.870706E+28 2.050579E+27
6.860099E+02 1.907591E+21 5.730637E+28 1.865409E+28 2.042697E+27
6.859181E+02 1.918171E+21 5.422742E+28 1.898887E+28 2.040957E+27
6.858264E+02 1.917758E+21 5.339426E+28 1.875181E+28 2.055904E+27
6.857347E+02 1.922529E+21 5.241751E+28 1.880146E+28 2.058519E+27
6.856430E+02 1.930479E+21 5.279074E+28 1.902177E+28 2.052360E+27
6.855513E+02 1.935596E+21 5.210974E+28 1.869256E+28 2.055383E+27
6.854597E+02 1.943062E+21 5.229919E+28 1.879942E+28 2.023992E+27
6.853681E+02 1.955532E+21 5.189017E+28 1.843031E+28 2.041942E+27
6.852765E+02 1.956391E+21 5.222642E+28 1.822754E+28 2.019165E+27
6.851849E+02 1.950426E+21 5.188409E+28 1.805594E+28 1.942476E+27
6.850934E+02 1.957723E+21 5.141932E+28 1.771913E+28 1.925113E+27
6.850019E+02 1.965255E+21 5.142377E+28 1.751357E+28 1.948388E+27
6.849104E+02 1.968842E+21 5.093071E+28 1.742910E+28 1.923478E+27
6.848189E+02 1.983920E+21 5.182879E+28 1.733763E+28 1.893741E+27
6.847275E+02 1.990933E+21 5.120093E+28 1.741724E+28 1.886187E+27
6.846361E+02 1.992405E+21 5.155517E+28 1.736866E+28 1.900985E+27
6.845447E+02 1.998717E+21 5.083396E+28 1.749735E+28 1.943401E+27
6.844533E+02 1.998561E+21 5.109232E+28 1.741505E+28 1.933747E+27
6.843620E+02 1.998012E+21 5.162934E+28 1.764892E+28 1.933939E+27
6.842707E+02 2.006627E+21 5.080091E+28 1.768313E+28 1.981004E+27
6.841794E+02 2.020457E+21 5.115406E+28 1.772496E+28 1.985844E+27
6.840881E+02 2.018494E+21 5.078681E+28 1.781633E+28 1.965376E+27
6.839969E+02 2.020881E+21 5.158462E+28 1.740864E+28 1.983253E+27
6.839056E+02 2.030582E+21 5.130461E+28 1.708526E+28 2.021484E+27
6.838145E+02 2.036629E+21 5.080733E+28 1.653290E+28 2.007585E+27
6.837233E+02 2.047039E+21 5.103195E+28 1.618991E+28 2.003900E+27
6.836321E+02 2.048851E+21 5.014340E+28 1.570458E+28 2.021742E+27
6.835410E+02 2.050129E+21 4.994007E+28 1.518716E+28 2.043708E+27
6.834499E+02 2.056285E+21 4.989197E+28 1.454891E+28 2.057636E+27
6.833588E+02 2.073775E+21 4.944402E+28 1.442302E+28 2.048671E+27
6.832678E+02 2.074829E+21 4.869655E+28 1.392813E+28 2.091897E+27
6.831768E+02 2.073633E+21 4.836345E+28 1.408522E+28 2.151434E+27
6.830858E+02 2.078377E+21 4.819788E+28 1.395890E+28 2.133160E+27
6.829948E+02 2.076826E+21 4.794743E+28 1.401395E+28 2.125645E+27
6.829038E+02 2.098849E+21 4.761196E+28 1.416510E+28 2.164631E+27
6.828129E+02 2.099278E+21 4.764588E+28 1.397659E+28 2.136379E+27
