#NTIMES 50
#NSTAGES 3
#TIMES[d] 199.16 202.02 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.49 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.54 328.20 332.91 337.70 342.55 347.48 352.47 357.54 362.67 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 78
#vel_mid[km/s] co0 co1 co2
17415.23 1.0460e-02 6.2480e-01 3.5890e-01
17888.12 6.9490e-03 6.5280e-01 4.3430e-01
18532.37 2.5640e-03 6.7060e-01 4.9730e-01
19260.76 2.1140e-03 5.7060e-01 5.0520e-01
20034.10 1.5380e-03 3.8320e-01 4.4550e-01
20838.00 4.3040e-04 2.5120e-01 3.1830e-01
21647.97 2.8610e-04 1.3610e-01 2.4480e-01
22447.94 1.8150e-04 6.4180e-02 1.7760e-01
23245.88 9.5090e-05 4.6060e-02 1.1500e-01
24052.47 6.3720e-05 2.8470e-02 9.1260e-02
24867.72 3.5880e-05 1.9700e-02 7.6050e-02
25698.86 2.5190e-05 1.4390e-02 6.0690e-02
26587.16 2.2770e-05 8.2140e-03 4.4160e-02
27637.54 1.1550e-05 4.2480e-03 2.5020e-02
28986.97 5.5670e-06 1.3940e-03 9.8040e-03
#TIME: 284.55
#NVEL 78
#vel_mid[km/s] co0 co1 co2
1060.83 6.6720e+03 1.1650e+04 3.6330e+03
1919.29 1.0550e+04 1.8010e+04 6.0760e+03
2581.60 1.2410e+04 3.5840e+04 1.3850e+04
3084.17 7.5860e+03 4.6570e+04 2.4500e+04
3472.46 2.5280e+03 3.6310e+04 2.6950e+04
3909.64 5.1590e+02 1.8010e+04 1.9360e+04
4148.46 3.5820e+02 1.3020e+04 1.4740e+04
4670.75 3.5960e+02 1.2190e+04 1.2390e+04
4956.05 2.1100e+02 1.0830e+04 1.4370e+04
5258.79 7.5550e+01 9.1480e+03 1.6760e+04
5580.02 2.3940e+01 7.4390e+03 1.9300e+04
5920.87 7.9830e+00 5.7640e+03 2.0480e+04
6282.54 4.8140e+00 4.9540e+03 1.9660e+04
6666.30 3.9550e+00 4.4140e+03 1.8610e+04
7073.50 3.1750e+00 3.8600e+03 1.7090e+04
7505.58 2.7310e+00 3.2720e+03 1.4510e+04
7964.05 2.7080e+00 2.7690e+03 1.2000e+04
8450.53 4.3770e+00 2.5920e+03 9.7040e+03
8966.72 7.7600e+00 2.3910e+03 7.1820e+03
9514.44 1.2100e+01 2.1250e+03 4.6940e+03
10095.62 1.7720e+01 1.6560e+03 2.8560e+03
10712.30 1.8820e+01 1.1340e+03 1.4740e+03
11366.65 1.4840e+01 5.9290e+02 6.7540e+02
12061.10 7.5780e+00 2.6600e+02 2.6970e+02
12793.43 5.1150e+00 1.1670e+02 1.1440e+02
13528.61 2.2280e+00 5.5800e+01 5.2590e+01
14194.74 1.1610e+00 2.5670e+01 2.6130e+01
14757.77 3.5420e-01 1.3100e+01 1.1930e+01
15240.48 4.3020e-01 7.2700e+00 5.8070e+00
15646.99 2.4080e-01 4.9480e+00 2.5580e+00
15960.30 3.0270e-01 3.5890e+00 1.2770e+00
16187.41 1.6370e-01 2.2340e+00 6.3280e-01
16354.17 7.6900e-02 1.4440e+00 3.8510e-01
16484.18 8.9630e-02 9.4870e-01 2.8890e-01
16593.12 2.6410e-02 7.7060e-01 2.4810e-01
16691.99 1.7700e-02 6.7100e-01 2.3770e-01
16788.59 2.1920e-02 6.1550e-01 2.5160e-01
16888.37 2.4270e-02 5.9650e-01 2.6020e-01
16998.79 9.7760e-03 6.0670e-01 2.6010e-01
17146.37 9.4860e-03 6.0810e-01 2.7200e-01
17415.23 7.1090e-03 6.2170e-01 3.2300e-01
17888.12 4.7620e-03 6.3780e-01 4.0550e-01
18532.37 2.4310e-03 6.4790e-01 4.7100e-01
19260.76 1.7060e-03 5.4220e-01 4.8880e-01
20034.10 9.4980e-04 3.7540e-01 4.1920e-01
20838.00 4.7250e-04 2.3970e-01 3.0590e-01
21647.97 2.4630e-04 1.4190e-01 2.2300e-01
22447.94 1.5540e-04 6.4930e-02 1.6670e-01
23245.88 1.6380e-04 4.7330e-02 1.0690e-01
24052.47 9.9600e-05 3.0680e-02 8.4000e-02
24867.72 1.4900e-05 9.2210e-03 8.2540e-02
25698.86 2.4700e-05 1.5200e-02 5.6740e-02
26587.16 4.7010e-05 8.8160e-03 4.1340e-02
27637.54 1.0580e-05 4.0240e-03 2.4020e-02
28986.97 2.5640e-06 9.7500e-04 9.7570e-03
#TIME: 288.64
#NVEL 78
#vel_mid[km/s] co0 co1 co2
1060.83 6.7150e+03 1.0860e+04 3.3530e+03
1919.29 1.1280e+04 1.6240e+04 5.2300e+03
2581.60 1.1930e+04 3.3420e+04 1.2740e+04
3084.17 6.7780e+03 4.3730e+04 2.2710e+04
3472.46 2.3120e+03 3.3300e+04 2.5510e+04
3909.64 5.0160e+02 1.7050e+04 1.7610e+04
4148.46 3.8470e+02 1.2810e+04 1.2880e+04
4670.75 3.5440e+02 1.1040e+04 1.1730e+04
4956.05 2.0650e+02 1.0010e+04 1.3330e+04
5258.79 6.4130e+01 8.2860e+03 1.5730e+04
5580.02 2.2150e+01 6.6920e+03 1.8080e+04
5920.87 8.4220e+00 5.7770e+03 1.8530e+04
6282.54 4.6540e+00 4.4810e+03 1.8320e+04
6666.30 3.6680e+00 4.1900e+03 1.7130e+04
7073.50 3.3550e+00 3.5870e+03 1.5820e+04
7505.58 2.5550e+00 2.9730e+03 1.3500e+04
7964.05 2.7120e+00 2.7050e+03 1.0980e+04
8450.53 4.3400e+00 2.5360e+03 8.8560e+03
8966.72 7.5540e+00 2.2690e+03 6.6010e+03
9514.44 1.2120e+01 1.9350e+03 4.3840e+03
10095.62 1.7570e+01 1.5280e+03 2.6540e+03
10712.30 1.6700e+01 1.0000e+03 1.4200e+03
11366.65 1.3860e+01 5.4090e+02 6.3660e+02
12061.10 9.1400e+00 2.4940e+02 2.4660e+02
12793.43 4.8840e+00 1.0370e+02 1.1150e+02
13528.61 2.0340e+00 5.3390e+01 4.7790e+01
14194.74 1.0170e+00 2.4780e+01 2.3700e+01
14757.77 7.5850e-01 1.1840e+01 1.1160e+01
15240.48 3.7640e-01 6.9780e+00 5.3030e+00
15646.99 1.8970e-01 4.7710e+00 2.3110e+00
15960.30 2.1190e-01 3.4990e+00 1.1520e+00
16187.41 1.2030e-01 2.1470e+00 5.9260e-01
16354.17 8.3210e-02 1.3600e+00 3.6290e-01
16484.18 7.5020e-02 9.1660e-01 2.6990e-01
16593.12 2.4820e-02 7.3530e-01 2.3520e-01
16691.99 1.8160e-02 6.5280e-01 2.1220e-01
16788.59 1.0890e-01 5.1130e-01 2.2820e-01
16888.37 1.1330e-02 5.8550e-01 2.4470e-01
16998.79 9.6630e-03 5.8230e-01 2.4610e-01
17146.37 1.0330e-02 5.7630e-01 2.6450e-01
17415.23 9.3180e-03 5.7960e-01 3.2240e-01
17888.12 4.3900e-03 6.0770e-01 3.9180e-01
18532.37 2.9390e-03 6.3180e-01 4.3960e-01
19260.76 2.4510e-03 5.3030e-01 4.5670e-01
20034.10 1.4930e-03 3.5340e-01 4.0730e-01
20838.00 4.4370e-04 2.2550e-01 2.9730e-01
21647.97 2.4360e-04 1.3500e-01 2.1470e-01
22447.94 1.8740e-04 8.6750e-02 1.3510e-01
23245.88 4.9530e-05 4.3020e-02 1.0480e-01
24052.47 7.6990e-05 2.0910e-02 8.8980e-02
24867.72 7.7560e-05 1.9980e-02 6.7870e-02
25698.86 1.8020e-05 7.0370e-03 6.1890e-02
26587.16 2.0880e-05 8.3500e-03 3.9720e-02
27637.54 3.9800e-06 1.4350e-03 2.5440e-02
28986.97 2.9180e-06 3.6270e-04 9.9190e-03
#TIME: 292.79
#NVEL 78
#vel_mid[km/s] co0 co1 co2
1060.83 6.2690e+03 1.0150e+04 3.5290e+03
1919.29 1.0560e+04 1.5580e+04 4.8200e+03
2581.60 1.1680e+04 3.1260e+04 1.1380e+04
3084.17 6.5540e+03 4.0460e+04 2.1130e+04
3472.46 2.2030e+03 3.1410e+04 2.3150e+04
3909.64 4.3560e+02 1.5580e+04 1.6600e+04
4148.46 3.6760e+02 1.1710e+04 1.2110e+04
4670.75 3.2060e+02 1.0540e+04 1.0560e+04
4956.05 1.9220e+02 9.3110e+03 1.2310e+04
5258.79 6.5910e+01 8.0050e+03 1.4230e+04
5580.02 2.1760e+01 6.3950e+03 1.6540e+04
5920.87 8.1240e+00 5.2730e+03 1.7230e+04
6282.54 5.1650e+00 4.2700e+03 1.6840e+04
6666.30 3.5390e+00 3.7930e+03 1.5950e+04
7073.50 3.4060e+00 3.4380e+03 1.4540e+04
7505.58 2.3680e+00 2.9000e+03 1.2350e+04
7964.05 2.4040e+00 2.3780e+03 1.0290e+04
8450.53 4.2890e+00 2.3610e+03 8.1890e+03
8966.72 6.9430e+00 2.1100e+03 6.1060e+03
9514.44 1.1890e+01 1.7910e+03 4.0630e+03
10095.62 1.7440e+01 1.4260e+03 2.4490e+03
10712.30 1.6970e+01 9.3580e+02 1.3070e+03
11366.65 1.3150e+01 5.0000e+02 5.9280e+02
12061.10 7.3740e+00 2.2720e+02 2.3490e+02
12793.43 4.5220e+00 1.0160e+02 9.8850e+01
13528.61 2.2420e+00 4.8950e+01 4.5120e+01
14194.74 1.1660e+00 2.3240e+01 2.1850e+01
14757.77 3.7640e-01 1.1540e+01 1.0310e+01
15240.48 3.2190e-01 6.6380e+00 4.9000e+00
15646.99 1.7690e-01 4.4650e+00 2.1850e+00
15960.30 2.9010e-01 3.2320e+00 1.0540e+00
16187.41 1.5170e-01 1.9960e+00 5.5170e-01
16354.17 8.5770e-02 1.2810e+00 3.4370e-01
16484.18 6.8640e-02 8.7780e-01 2.5270e-01
16593.12 2.4620e-02 7.0130e-01 2.2190e-01
16691.99 1.9900e-02 6.0990e-01 2.1230e-01
16788.59 3.9020e-02 5.3170e-01 2.3900e-01
16888.37 9.9200e-03 5.6690e-01 2.2710e-01
16998.79 9.8910e-03 5.5520e-01 2.3610e-01
17146.37 9.4700e-03 5.5390e-01 2.5100e-01
17415.23 8.0190e-03 5.7490e-01 2.8960e-01
17888.12 5.8350e-03 5.8880e-01 3.6700e-01
18532.37 3.5520e-03 5.9240e-01 4.3330e-01
19260.76 4.5800e-03 5.0510e-01 4.3820e-01
20034.10 1.8200e-03 3.5480e-01 3.7360e-01
20838.00 5.8890e-04 2.0300e-01 2.9770e-01
21647.97 1.9020e-04 1.3290e-01 2.0210e-01
22447.94 1.0490e-04 7.4970e-02 1.3770e-01
23245.88 1.3610e-04 4.1470e-02 1.0010e-01
24052.47 1.4740e-04 2.5950e-02 7.9260e-02
24867.72 3.6370e-05 2.0130e-02 6.4070e-02
25698.86 4.2400e-05 1.1550e-02 5.4460e-02
26587.16 3.1820e-05 6.5380e-03 3.9510e-02
27637.54 9.9090e-06 4.0790e-03 2.1660e-02
28986.97 3.2710e-06 1.3080e-03 8.5420e-03
#TIME: 296.99
#NVEL 78
#vel_mid[km/s] co0 co1 co2
1060.83 5.8730e+03 1.0010e+04 3.1300e+03
1919.29 9.9250e+03 1.4920e+04 4.4400e+03
2581.60 9.0670e+03 2.8990e+04 1.2750e+04
3084.17 6.3170e+03 3.7650e+04 1.9440e+04
3472.46 2.0090e+03 2.8650e+04 2.2040e+04
3909.64 4.7780e+02 1.4920e+04 1.4850e+04
4148.46 3.2010e+02 1.0690e+04 1.1400e+04
4670.75 3.0010e+02 9.8200e+03 9.7260e+03
4956.05 1.8820e+02 9.1030e+03 1.0910e+04
5258.79 6.5850e+01 7.5000e+03 1.3080e+04
5580.02 2.3040e+01 6.1270e+03 1.5100e+04
5920.87 7.6650e+00 4.9920e+03 1.5840e+04
6282.54 4.7420e+00 4.1240e+03 1.5420e+04
6666.30 3.2480e+00 3.4040e+03 1.4870e+04
7073.50 3.0370e+00 3.1880e+03 1.3450e+04
7505.58 2.3350e+00 2.5940e+03 1.1530e+04
7964.05 2.5600e+00 2.2660e+03 9.4640e+03
8450.53 4.0530e+00 2.1690e+03 7.5990e+03
8966.72 7.7250e+00 2.0710e+03 5.5360e+03
9514.44 1.1320e+01 1.6730e+03 3.7480e+03
10095.62 1.6680e+01 1.3420e+03 2.2470e+03
10712.30 1.7010e+01 8.8800e+02 1.1900e+03
11366.65 1.2750e+01 4.8110e+02 5.3230e+02
12061.10 7.4350e+00 2.1300e+02 2.1590e+02
12793.43 3.9880e+00 9.8340e+01 8.8490e+01
13528.61 2.8170e+00 4.5190e+01 4.1840e+01
14194.74 1.4170e+00 2.1990e+01 1.9810e+01
14757.77 6.0720e-01 1.0690e+01 9.5020e+00
15240.48 4.8560e-01 6.0350e+00 4.5920e+00
15646.99 1.7730e-01 4.2200e+00 2.0120e+00
15960.30 2.9660e-01 3.0180e+00 9.9200e-01
16187.41 2.0910e-01 1.8270e+00 5.1200e-01
16354.17 5.9660e-02 1.2360e+00 3.2480e-01
16484.18 3.6350e-02 8.8440e-01 2.1920e-01
16593.12 2.1110e-02 6.7530e-01 2.0640e-01
16691.99 2.1710e-02 5.7820e-01 2.0300e-01
16788.59 6.6560e-02 5.0880e-01 1.9750e-01
16888.37 1.8520e-02 5.2450e-01 2.2490e-01
16998.79 2.1740e-02 5.0820e-01 2.3610e-01
17146.37 7.1410e-03 5.3500e-01 2.3700e-01
17415.23 6.7400e-03 5.5100e-01 2.7770e-01
17888.12 4.4720e-03 5.7150e-01 3.4520e-01
18532.37 4.0480e-03 5.6650e-01 4.1560e-01
19260.76 2.7690e-03 4.6910e-01 4.3630e-01
20034.10 8.9090e-04 3.4030e-01 3.5850e-01
20838.00 7.1120e-04 2.1610e-01 2.6340e-01
21647.97 7.2240e-04 1.2170e-01 1.9870e-01
22447.94 5.0730e-04 6.5990e-02 1.3740e-01
23245.88 3.0550e-04 4.0730e-02 9.4740e-02
24052.47 3.2920e-05 2.7100e-02 7.3810e-02
24867.72 1.9210e-05 1.8690e-02 6.2000e-02
25698.86 1.3060e-05 1.2680e-02 5.0590e-02
26587.16 1.6870e-05 7.2600e-03 3.6870e-02
27637.54 3.9200e-06 1.9480e-03 2.2720e-02
28986.97 3.5260e-06 1.1120e-03 8.3250e-03
#TIME: 301.26
#NVEL 78
#vel_mid[km/s] co0 co1 co2
1060.83 6.6960e+03 8.6040e+03 2.8240e+03
1919.29 9.9080e+03 1.3720e+04 4.0680e+03
2581.60 1.1240e+04 2.5790e+04 1.0490e+04
3084.17 5.9740e+03 3.4810e+04 1.8200e+04
3472.46 1.9160e+03 2.6880e+04 2.0130e+04
3909.64 4.0640e+02 1.3840e+04 1.3790e+04
4148.46 3.1030e+02 1.0150e+04 1.0310e+04
4670.75 2.9280e+02 9.1080e+03 8.9750e+03
4956.05 1.5490e+02 8.1910e+03 1.0350e+04
5258.79 6.3390e+01 6.8080e+03 1.2230e+04
5580.02 2.1890e+01 5.5580e+03 1.4080e+04
5920.87 7.1480e+00 4.5330e+03 1.4740e+04
6282.54 4.2110e+00 3.5610e+03 1.4520e+04
6666.30 3.3580e+00 3.3250e+03 1.3580e+04
7073.50 3.0090e+00 3.0020e+03 1.2390e+04
7505.58 2.4650e+00 2.3760e+03 1.0690e+04
7964.05 2.5070e+00 2.0770e+03 8.7770e+03
8450.53 3.8290e+00 2.0400e+03 6.9990e+03
8966.72 7.0160e+00 1.8660e+03 5.1740e+03
9514.44 1.0830e+01 1.5950e+03 3.4240e+03
10095.62 1.5020e+01 1.2120e+03 2.1130e+03
10712.30 1.6670e+01 8.2720e+02 1.0980e+03
11366.65 1.3140e+01 4.4590e+02 4.9290e+02
12061.10 7.5380e+00 2.0010e+02 1.9770e+02
12793.43 4.1970e+00 8.9970e+01 8.3470e+01
13528.61 2.1050e+00 4.3480e+01 3.8240e+01
14194.74 1.2140e+00 2.1070e+01 1.8100e+01
14757.77 4.6620e-01 1.0090e+01 8.9020e+00
15240.48 3.0140e-01 5.8180e+00 4.2940e+00
15646.99 2.2950e-01 3.9370e+00 1.8510e+00
15960.30 2.4710e-01 2.8840e+00 9.2170e-01
16187.41 1.4720e-01 1.7810e+00 4.7740e-01
16354.17 1.2180e-01 1.1210e+00 2.9330e-01
16484.18 3.5380e-02 8.2990e-01 2.1860e-01
16593.12 5.4200e-02 6.0570e-01 2.0010e-01
16691.99 6.0320e-02 5.1220e-01 1.9310e-01
16788.59 2.0240e-02 5.2580e-01 1.9170e-01
16888.37 1.3560e-02 5.2590e-01 1.9420e-01
16998.79 2.0050e-02 5.0340e-01 2.0900e-01
17146.37 1.0720e-02 5.1250e-01 2.2230e-01
17415.23 9.8150e-03 5.2460e-01 2.6550e-01
17888.12 6.5560e-03 5.4000e-01 3.3590e-01
18532.37 3.8460e-03 5.5070e-01 3.9010e-01
19260.76 3.8600e-03 4.8600e-01 3.8030e-01
20034.10 1.7330e-03 3.3300e-01 3.3560e-01
20838.00 9.9580e-04 1.9860e-01 2.6050e-01
21647.97 3.3470e-04 1.0600e-01 2.0130e-01
22447.94 3.2870e-04 6.9230e-02 1.2580e-01
23245.88 1.1970e-04 3.9050e-02 9.0920e-02
24052.47 9.4320e-05 2.5370e-02 7.1240e-02
24867.72 3.7830e-05 1.7480e-02 5.9810e-02
25698.86 1.5150e-05 1.2820e-02 4.7790e-02
26587.16 2.6040e-05 4.9630e-03 3.7310e-02
27637.54 6.4840e-06 3.7680e-03 1.9870e-02
28986.97 1.7090e-06 9.3510e-04 8.1080e-03
#TIME: 305.59
#NVEL 78
#vel_mid[km/s] co0 co1 co2
1060.83 6.0370e+03 8.6070e+03 2.6360e+03
1919.29 8.8830e+03 1.3090e+04 4.2340e+03
2581.60 1.0750e+04 2.4270e+04 9.4190e+03
3084.17 5.5950e+03 3.2630e+04 1.6640e+04
3472.46 1.9720e+03 2.5190e+04 1.8230e+04
3909.64 3.6520e+02 1.2650e+04 1.2970e+04
4148.46 2.7820e+02 9.0560e+03 9.9080e+03
4670.75 2.5720e+02 8.5260e+03 8.2240e+03
4956.05 1.4870e+02 7.3640e+03 9.7850e+03
5258.79 5.9620e+01 6.1720e+03 1.1440e+04
5580.02 2.0290e+01 5.1140e+03 1.3050e+04
5920.87 7.4890e+00 4.4360e+03 1.3390e+04
6282.54 4.1170e+00 3.3690e+03 1.3350e+04
6666.30 3.4320e+00 3.0500e+03 1.2590e+04
7073.50 3.0340e+00 2.6850e+03 1.1550e+04
7505.58 2.3290e+00 2.1570e+03 9.9270e+03
7964.05 2.3910e+00 1.9110e+03 8.1280e+03
8450.53 3.7670e+00 1.8260e+03 6.5360e+03
8966.72 6.7390e+00 1.7810e+03 4.7330e+03
9514.44 1.0780e+01 1.3950e+03 3.2490e+03
10095.62 1.3880e+01 1.1360e+03 1.9420e+03
10712.30 1.5030e+01 7.5360e+02 1.0300e+03
11366.65 1.0890e+01 4.0170e+02 4.7030e+02
12061.10 8.5140e+00 1.7920e+02 1.8880e+02
12793.43 4.2210e+00 8.2270e+01 7.8850e+01
13528.61 1.9460e+00 4.0150e+01 3.6090e+01
14194.74 1.2630e+00 1.9480e+01 1.7000e+01
14757.77 4.5780e-01 9.4630e+00 8.2900e+00
15240.48 2.8810e-01 5.5000e+00 3.9710e+00
15646.99 1.8660e-01 3.7150e+00 1.7480e+00
15960.30 2.6200e-01 2.7040e+00 8.4870e-01
16187.41 1.4480e-01 1.6950e+00 4.3170e-01
16354.17 1.0650e-01 1.0760e+00 2.7270e-01
16484.18 6.8010e-02 7.5240e-01 2.1030e-01
16593.12 6.6640e-02 5.6270e-01 1.9000e-01
16691.99 3.8570e-02 5.1860e-01 1.7300e-01
16788.59 2.0170e-02 5.0670e-01 1.7740e-01
16888.37 1.1660e-02 5.0190e-01 1.8750e-01
16998.79 1.7650e-02 4.8810e-01 1.9460e-01
17146.37 8.4460e-03 5.1040e-01 1.9450e-01
17415.23 6.7520e-03 5.2900e-01 2.3010e-01
17888.12 5.8050e-03 5.1810e-01 3.2140e-01
18532.37 3.8010e-03 5.3880e-01 3.6250e-01
19260.76 2.5660e-03 4.6750e-01 3.6360e-01
20034.10 1.5870e-03 3.1960e-01 3.2110e-01
20838.00 3.5130e-04 2.0420e-01 2.3630e-01
21647.97 2.5070e-04 1.1670e-01 1.7790e-01
22447.94 1.5130e-04 6.7300e-02 1.1970e-01
23245.88 1.6640e-04 3.7550e-02 8.6920e-02
24052.47 6.2490e-05 1.9910e-02 7.2690e-02
24867.72 7.1760e-05 1.5280e-02 5.8740e-02
25698.86 3.8130e-04 9.0180e-03 4.8690e-02
26587.16 2.8210e-05 7.9240e-03 3.2570e-02
27637.54 1.9850e-05 3.4290e-03 1.9200e-02
28986.97 1.2130e-05 9.3830e-04 7.7150e-03
#TIME: 309.99
#NVEL 78
#vel_mid[km/s] co0 co1 co2
1060.83 5.4580e+03 8.3860e+03 2.6320e+03
1919.29 9.0980e+03 1.2080e+04 3.6110e+03
2581.60 9.3960e+03 2.3500e+04 8.6610e+03
3084.17 5.3480e+03 3.0460e+04 1.5210e+04
3472.46 1.8600e+03 2.3530e+04 1.6730e+04
3909.64 4.0590e+02 1.1730e+04 1.1930e+04
4148.46 2.5360e+02 8.5670e+03 8.9980e+03
4670.75 2.4510e+02 7.9250e+03 7.5650e+03
4956.05 1.3400e+02 7.2200e+03 8.6440e+03
5258.79 5.5800e+01 5.8710e+03 1.0410e+04
5580.02 1.8470e+01 4.9830e+03 1.1810e+04
5920.87 8.0730e+00 3.9730e+03 1.2510e+04
6282.54 3.8970e+00 3.2800e+03 1.2180e+04
6666.30 3.1230e+00 2.8160e+03 1.1640e+04
7073.50 2.7070e+00 2.4670e+03 1.0700e+04
7505.58 2.2120e+00 2.1420e+03 9.0300e+03
7964.05 2.0150e+00 1.7460e+03 7.5370e+03
8450.53 3.4490e+00 1.7280e+03 6.0040e+03
8966.72 6.0540e+00 1.6390e+03 4.3860e+03
9514.44 8.7710e+00 1.3090e+03 2.9890e+03
10095.62 1.3760e+01 1.0710e+03 1.7770e+03
10712.30 1.6040e+01 7.1970e+02 9.3030e+02
11366.65 1.2020e+01 3.8780e+02 4.1870e+02
12061.10 8.4250e+00 1.7220e+02 1.6900e+02
12793.43 3.0230e+00 8.0700e+01 7.0150e+01
13528.61 1.8610e+00 3.8380e+01 3.2680e+01
14194.74 8.7330e-01 1.8950e+01 1.5430e+01
14757.77 7.8200e-01 8.4430e+00 7.8140e+00
15240.48 4.0370e-01 5.3750e+00 3.3660e+00
15646.99 3.1600e-01 3.3540e+00 1.6350e+00
15960.30 1.9310e-01 2.6330e+00 7.6490e-01
16187.41 1.1560e-01 1.6520e+00 3.7680e-01
16354.17 8.5240e-02 1.0430e+00 2.5120e-01
16484.18 5.8060e-02 7.3790e-01 1.8420e-01
16593.12 4.0480e-02 5.7320e-01 1.6690e-01
16691.99 2.7590e-02 5.0170e-01 1.6720e-01
16788.59 2.3720e-02 4.8170e-01 1.6700e-01
16888.37 1.5730e-02 4.7300e-01 1.8110e-01
16998.79 1.1580e-02 4.7280e-01 1.8530e-01
17146.37 6.9220e-03 4.7960e-01 1.9620e-01
17415.23 1.8440e-02 4.6950e-01 2.4540e-01
17888.12 4.8920e-03 5.0720e-01 2.9760e-01
18532.37 3.2480e-03 5.1560e-01 3.4830e-01
19260.76 2.8820e-03 4.4560e-01 3.5030e-01
20034.10 8.9360e-04 2.9760e-01 3.1680e-01
20838.00 7.5160e-04 1.9980e-01 2.2190e-01
21647.97 2.1140e-04 1.1980e-01 1.6240e-01
22447.94 1.4680e-04 6.3600e-02 1.1550e-01
23245.88 1.1640e-04 3.7520e-02 8.1780e-02
24052.47 7.6730e-05 2.3710e-02 6.4990e-02
24867.72 6.6770e-05 1.5350e-02 5.5570e-02
25698.86 5.6370e-05 1.1710e-02 4.3890e-02
26587.16 3.2130e-05 3.6240e-03 3.5170e-02
27637.54 1.0640e-05 3.5140e-03 1.8180e-02
28986.97 3.9920e-06 1.1110e-03 7.1880e-03
#TIME: 314.44
#NVEL 78
#vel_mid[km/s] co0 co1 co2
1060.83 5.9830e+03 7.4160e+03 2.3100e+03
1919.29 8.6440e+03 1.1450e+04 3.3540e+03
2581.60 7.8430e+03 2.1710e+04 9.2790e+03
3084.17 5.0430e+03 2.8230e+04 1.4130e+04
3472.46 1.7340e+03 2.1740e+04 1.5540e+04
3909.64 3.6640e+02 1.0710e+04 1.1190e+04
4148.46 2.2940e+02 7.9370e+03 8.3080e+03
4670.75 2.4490e+02 7.4050e+03 6.8840e+03
4956.05 1.3360e+02 6.7010e+03 7.9360e+03
5258.79 5.6860e+01 5.5250e+03 9.5000e+03
5580.02 1.8570e+01 4.5780e+03 1.0920e+04
5920.87 8.0110e+00 3.7400e+03 1.1470e+04
6282.54 3.7470e+00 2.9510e+03 1.1320e+04
6666.30 3.1170e+00 2.6670e+03 1.0680e+04
7073.50 2.7390e+00 2.3670e+03 9.7810e+03
7505.58 2.1870e+00 1.9600e+03 8.3500e+03
7964.05 2.1540e+00 1.6880e+03 6.8800e+03
8450.53 3.4470e+00 1.5850e+03 5.5520e+03
8966.72 5.8380e+00 1.4690e+03 4.0930e+03
9514.44 8.9890e+00 1.2280e+03 2.7400e+03
10095.62 1.2250e+01 9.6520e+02 1.6670e+03
10712.30 1.3380e+01 6.6020e+02 8.6700e+02
11366.65 1.0330e+01 3.5380e+02 3.9360e+02
12061.10 7.2420e+00 1.6130e+02 1.5570e+02
12793.43 3.5460e+00 7.5310e+01 6.4170e+01
13528.61 2.0520e+00 3.5240e+01 3.0650e+01
14194.74 8.3700e-01 1.7040e+01 1.5040e+01
14757.77 4.4600e-01 8.3240e+00 7.1600e+00
15240.48 1.9110e-01 4.0160e+00 4.3570e+00
15646.99 3.3310e-01 3.1040e+00 1.5410e+00
15960.30 2.0390e-01 2.4490e+00 7.2560e-01
16187.41 8.7130e-02 1.5700e+00 3.6720e-01
16354.17 9.8040e-02 9.7410e-01 2.3540e-01
16484.18 6.9520e-02 6.8630e-01 1.7620e-01
16593.12 4.4190e-02 5.3980e-01 1.5970e-01
16691.99 5.6170e-02 4.5120e-01 1.5690e-01
16788.59 2.4240e-02 4.5610e-01 1.6150e-01
16888.37 2.5120e-02 4.4290e-01 1.7200e-01
16998.79 1.9300e-02 4.4920e-01 1.7190e-01
17146.37 1.4540e-02 4.4110e-01 1.9750e-01
17415.23 5.2650e-03 4.8090e-01 2.1600e-01
17888.12 5.7460e-03 4.8600e-01 2.8390e-01
18532.37 4.1710e-03 5.0640e-01 3.2020e-01
19260.76 2.0700e-03 4.5130e-01 3.1190e-01
20034.10 7.2470e-04 2.9650e-01 2.9230e-01
20838.00 6.3720e-04 1.9040e-01 2.1360e-01
21647.97 2.0430e-04 1.0710e-01 1.6330e-01
22447.94 1.2560e-04 6.2670e-02 1.0900e-01
23245.88 1.3300e-04 3.5310e-02 7.8960e-02
24052.47 1.3620e-04 2.2050e-02 6.2870e-02
24867.72 5.8350e-05 1.6320e-02 5.1630e-02
25698.86 2.1950e-04 1.1110e-02 4.1990e-02
26587.16 5.8360e-05 7.0310e-03 3.0110e-02
27637.54 7.2840e-06 3.2820e-03 1.7500e-02
28986.97 2.4730e-06 1.1460e-03 6.8070e-03
#TIME: 318.96
#NVEL 78
#vel_mid[km/s] co0 co1 co2
1060.83 5.1450e+03 7.6410e+03 2.1960e+03
1919.29 8.4690e+03 1.0660e+04 3.0680e+03
2581.60 9.3670e+03 1.9370e+04 7.5810e+03
3084.17 4.6340e+03 2.6340e+04 1.3090e+04
3472.46 1.5790e+03 2.0230e+04 1.4370e+04
3909.64 3.3520e+02 1.0080e+04 1.0210e+04
