#NTIMES:           33
#TIMES[d]:    1.00000E-01   5.00000E-01   1.00000E+00   2.00000E+00   3.00000E+00   4.00000E+00   5.00000E+00   6.00000E+00   7.00000E+00   8.00000E+00   9.00000E+00   1.00000E+01   1.20000E+01   1.40000E+01   1.60000E+01   1.80000E+01   2.00000E+01   2.20000E+01   2.40000E+01   2.60000E+01   2.80000E+01   3.00000E+01   3.50000E+01   4.00000E+01   5.00000E+01   6.00000E+01   7.00000E+01   8.00000E+01   9.00000E+01   1.00000E+02   1.10000E+02   1.20000E+02   1.30000E+02
#
#TIME:    1.00000E-01
#NVEL:          209
#vel_mid[km/s] temp[K] rho[gcc]
 2.72384E+09 1.79061E+03 4.00867E-19
 2.77733E+09 1.78238E+03 3.63915E-19
 2.81888E+09 1.77419E+03 4.23643E-19
 2.82390E+09 1.77419E+03 2.98538E-18
 2.82806E+09 1.77419E+03 3.51560E-18
 2.84278E+09 1.76604E+03 9.81748E-19
 2.85676E+09 1.76604E+03 8.60994E-19
 2.88957E+09 1.76198E+03 3.53997E-19
 2.92847E+09 1.75388E+03 2.62422E-19
 2.99791E+09 1.73780E+03 1.34276E-19
 3.11028E+09 1.72584E+03 7.01455E-20
 3.33967E+09 1.70608E+03 2.81838E-20
 4.27822E+09 1.63682E+03 2.77332E-21
 4.52065E+09 1.59221E+03 2.62422E-21
 4.73054E+09 1.57761E+03 2.02768E-21
 4.95519E+09 1.56315E+03 1.27938E-21
 5.21882E+09 1.54882E+03 7.26106E-22
 5.53972E+09 1.53109E+03 3.90841E-22
 5.94892E+09 1.51008E+03 1.95884E-22
 6.49427E+09 1.48594E+03 9.07821E-23
 7.17541E+09 1.46218E+03 4.35512E-23
 7.37960E+09 1.44544E+03 9.24698E-23
#TIME:    1.00000E+02
#NVEL:          209
#vel_mid[km/s] temp[K] rho[gcc]
 1.04930E+08 3.01301E+03 3.01301E-15
 1.35150E+08 3.00608E+03 3.19890E-15
 1.54400E+08 3.00608E+03 3.09030E-15
 1.70220E+08 3.01301E+03 3.20627E-15
 1.84240E+08 3.01301E+03 3.08319E-15
 1.96200E+08 3.00608E+03 3.09742E-15
 2.07030E+08 3.00608E+03 2.93089E-15
 2.17370E+08 2.99916E+03 2.81838E-15
 2.27460E+08 2.99916E+03 2.64241E-15
 2.37250E+08 2.99226E+03 2.51189E-15
 2.47710E+08 2.98538E+03 2.22844E-15
 2.57270E+08 2.98538E+03 2.18273E-15
 2.67110E+08 2.97852E+03 1.98153E-15
 2.77160E+08 2.97167E+03 1.80302E-15
 2.87110E+08 2.96483E+03 1.74181E-15
 2.96940E+08 2.95801E+03 1.61808E-15
 3.06580E+08 2.95121E+03 1.52757E-15
 3.16420E+08 2.95121E+03 1.40605E-15
 3.26260E+08 2.94442E+03 1.32130E-15
 3.35960E+08 2.93765E+03 1.26765E-15
 3.45800E+08 2.93089E+03 1.20226E-15
 3.55680E+08 2.92415E+03 1.12720E-15
 3.65490E+08 2.91743E+03 1.06414E-15
 3.75500E+08 2.91072E+03 9.95405E-16
 3.85760E+08 2.89734E+03 9.41890E-16
 3.96070E+08 2.89068E+03 9.07821E-16
 4.06240E+08 2.88403E+03 8.68960E-16
 4.16610E+08 2.87078E+03 8.12831E-16
 4.26870E+08 2.86418E+03 8.09096E-16
 4.37200E+08 2.85759E+03 8.31764E-16
 4.46360E+08 2.81838E+03 8.49180E-16
 4.54440E+08 2.81190E+03 8.49180E-16
 4.62340E+08 2.80543E+03 8.07235E-16
 4.70290E+08 2.79898E+03 7.85236E-16
 4.78850E+08 2.79254E+03 7.34514E-16
 4.87930E+08 2.78612E+03 6.95024E-16
 4.97330E+08 2.77971E+03 6.54636E-16
 5.06740E+08 2.77332E+03 6.22300E-16
 5.16050E+08 2.76694E+03 6.01174E-16
 5.25220E+08 2.76694E+03 5.87489E-16
 5.34370E+08 2.76058E+03 5.70164E-16
 5.43510E+08 2.75423E+03 5.52077E-16
 5.52510E+08 2.74789E+03 5.43250E-16
 5.61280E+08 2.74789E+03 5.38270E-16
 5.69940E+08 2.74157E+03 5.27230E-16
 5.78600E+08 2.73527E+03 5.14044E-16
 5.87260E+08 2.72898E+03 5.02343E-16
 5.95090E+08 2.71644E+03 5.28445E-16
 6.03340E+08 2.71019E+03 4.94311E-16
 6.11550E+08 2.70396E+03 4.84172E-16
 6.19670E+08 2.69774E+03 4.77529E-16
 6.27770E+08 2.69153E+03 4.70977E-16
 6.35880E+08 2.68534E+03 4.63447E-16
 6.43910E+08 2.67917E+03 4.56037E-16
 6.51740E+08 2.67301E+03 4.49780E-16
 6.59410E+08 2.67301E+03 4.42588E-16
 6.67000E+08 2.66686E+03 4.36516E-16
 6.74530E+08 2.66073E+03 4.30527E-16
 6.82010E+08 2.65461E+03 4.24620E-16
 6.89480E+08 2.65461E+03 4.17830E-16
 6.96910E+08 2.64850E+03 4.12098E-16
 7.04220E+08 2.64241E+03 4.05509E-16
 7.11410E+08 2.63633E+03 3.98107E-16
 7.18590E+08 2.63027E+03 3.89045E-16
 7.25890E+08 2.63027E+03 3.81944E-16
 7.33360E+08 2.62422E+03 3.73250E-16
 7.40620E+08 2.60016E+03 3.77572E-16
 7.48020E+08 2.59418E+03 3.65595E-16
 7.55470E+08 2.58821E+03 3.53183E-16
 7.62860E+08 2.58226E+03 3.47536E-16
 7.70250E+08 2.57632E+03 3.41979E-16
 7.77670E+08 2.57040E+03 3.33426E-16
 7.85050E+08 2.56448E+03 3.27341E-16
 7.92360E+08 2.55859E+03 3.21366E-16
 7.99710E+08 2.55270E+03 3.14051E-16
 8.07170E+08 2.54683E+03 3.07610E-16
 8.14520E+08 2.54097E+03 3.09742E-16
 8.21860E+08 2.53513E+03 3.03389E-16
 8.29190E+08 2.52930E+03 2.98538E-16
 8.36560E+08 2.52348E+03 2.91072E-16
 8.43900E+08 2.51768E+03 2.87078E-16
 8.51160E+08 2.51189E+03 2.85102E-16
 8.58430E+08 2.50611E+03 2.79254E-16
 8.65780E+08 2.50035E+03 2.72270E-16
 8.73130E+08 2.50035E+03 2.68534E-16
 8.80480E+08 2.49459E+03 2.65461E-16
 8.87590E+08 2.46604E+03 2.67917E-16
 8.94730E+08 2.46037E+03 2.58821E-16
 9.01870E+08 2.45471E+03 2.51189E-16
 9.09010E+08 2.44906E+03 2.47742E-16
 9.16400E+08 2.43781E+03 2.40991E-16
 9.24010E+08 2.43220E+03 2.32809E-16
 9.31660E+08 2.42661E+03 2.28034E-16
 9.39150E+08 2.42103E+03 2.24905E-16
 9.46680E+08 2.40991E+03 2.19786E-16
 9.54420E+08 2.40436E+03 2.13304E-16
 9.62270E+08 2.39883E+03 2.08930E-16
 9.70110E+08 2.39332E+03 2.06538E-16
 9.77950E+08 2.38781E+03 2.01837E-16
 9.85830E+08 2.38232E+03 1.97242E-16
 9.93690E+08 2.37684E+03 1.94089E-16
 1.00154E+09 2.37137E+03 1.92309E-16
 1.00937E+09 2.36592E+03 1.88365E-16
 1.01726E+09 2.35505E+03 1.84502E-16
 1.02520E+09 2.35505E+03 1.80717E-16
 1.03307E+09 2.32809E+03 1.79061E-16
 1.04096E+09 2.31739E+03 1.77828E-16
 1.04883E+09 2.31206E+03 1.74181E-16
 1.05655E+09 2.30675E+03 1.71002E-16
 1.06434E+09 2.29615E+03 1.65196E-16
 1.07250E+09 2.28560E+03 1.58125E-16
 1.08093E+09 2.28034E+03 1.54525E-16
 1.08950E+09 2.27510E+03 1.47571E-16
 1.09866E+09 2.26464E+03 1.42233E-16
 1.10757E+09 2.25424E+03 1.37721E-16
 1.11645E+09 2.24905E+03 1.36458E-16
 1.12548E+09 2.24388E+03 1.31522E-16
 1.13448E+09 2.23357E+03 1.23595E-16
 1.14401E+09 2.22331E+03 1.19124E-16
 1.15286E+09 2.21820E+03 1.15611E-16
 1.16049E+09 2.21309E+03 1.12460E-16
 1.17041E+09 2.20293E+03 1.06414E-16
 1.18085E+09 2.17771E+03 1.01158E-16
 1.19115E+09 2.16770E+03 9.90832E-17
 1.20144E+09 2.16272E+03 9.44061E-17
 1.21283E+09 2.15774E+03 8.47227E-17
 1.22560E+09 2.14783E+03 7.67361E-17
 1.23922E+09 2.13796E+03 7.19449E-17
 1.25299E+09 2.13304E+03 6.90240E-17
 1.26696E+09 2.12324E+03 6.56145E-17
 1.28111E+09 2.11836E+03 6.28058E-17
 1.29553E+09 2.10863E+03 6.02560E-17
 1.31066E+09 2.10378E+03 5.63638E-17
 1.32671E+09 2.08449E+03 5.28445E-17
 1.34251E+09 2.07491E+03 5.12861E-17
 1.35776E+09 2.07014E+03 5.01187E-17
 1.37470E+09 2.06063E+03 4.47713E-17
 1.39439E+09 2.05116E+03 3.88150E-17
 1.41556E+09 2.04174E+03 3.56451E-17
 1.43632E+09 2.03236E+03 3.43558E-17
 1.45762E+09 2.02768E+03 3.20627E-17
 1.48096E+09 2.00909E+03 2.89068E-17
 1.50562E+09 1.99986E+03 2.68534E-17
 1.52883E+09 1.99067E+03 2.63633E-17
 1.55430E+09 1.98609E+03 2.33884E-17
 1.58845E+09 1.97242E+03 2.10863E-17
 1.60896E+09 1.96336E+03 3.41193E-17
 1.61834E+09 1.95884E+03 4.75335E-17
 1.62869E+09 1.96789E+03 4.63447E-17
 1.63857E+09 1.96789E+03 4.56037E-17
 1.64974E+09 1.96336E+03 4.09261E-17
 1.66071E+09 1.95884E+03 3.68129E-17
 1.67463E+09 1.95434E+03 3.06196E-17
 1.69136E+09 1.94984E+03 2.40991E-17
 1.70983E+09 1.94536E+03 1.99067E-17
 1.72893E+09 1.94089E+03 1.72584E-17
 1.74918E+09 1.93642E+03 1.48252E-17
 1.77155E+09 1.92309E+03 1.23880E-17
 1.79594E+09 1.91426E+03 1.05196E-17
 1.82050E+09 1.90546E+03 9.57194E-18
 1.84382E+09 1.90108E+03 9.09913E-18
 1.86576E+09 1.89234E+03 8.55067E-18
 1.88845E+09 1.88799E+03 7.51623E-18
 1.91396E+09 1.87932E+03 6.22300E-18
 1.94177E+09 1.87068E+03 5.30884E-18
 1.96900E+09 1.86638E+03 4.90908E-18
 1.99459E+09 1.85780E+03 4.69894E-18
 2.01881E+09 1.85353E+03 4.39542E-18
 2.04458E+09 1.84502E+03 3.75837E-18
 2.07426E+09 1.84077E+03 3.05492E-18
 2.10607E+09 1.83231E+03 2.63027E-18
 2.13681E+09 1.82810E+03 2.47742E-18
 2.16504E+09 1.81970E+03 2.40991E-18
 2.19154E+09 1.81552E+03 2.24905E-18
 2.22080E+09 1.80717E+03 1.87068E-18
 2.25563E+09 1.80302E+03 1.47911E-18
 2.29230E+09 1.79473E+03 1.29122E-18
 2.32705E+09 1.79061E+03 1.22180E-18
 2.35923E+09 1.78238E+03 1.19399E-18
 2.38892E+09 1.77828E+03 1.12202E-18
 2.42259E+09 1.77011E+03 9.05733E-19
 2.46374E+09 1.76604E+03 7.01455E-19
 2.50658E+09 1.75792E+03 6.13762E-19
 2.54764E+09 1.75388E+03 5.75440E-19
 2.58537E+09 1.74582E+03 5.59758E-19
 2.62248E+09 1.74181E+03 4.89779E-19
 2.66953E+09 1.73380E+03 3.63078E-19
 2.72384E+09 1.72584E+03 2.92415E-19
 2.77733E+09 1.71791E+03 2.65461E-19
 2.81888E+09 1.71002E+03 3.09030E-19
 2.82390E+09 1.71002E+03 2.17771E-18
 2.82806E+09 1.71002E+03 2.56448E-18
 2.84278E+09 1.70216E+03 7.14496E-19
 2.85676E+09 1.69824E+03 6.28058E-19
 2.88957E+09 1.69824E+03 2.58226E-19
 2.92847E+09 1.69044E+03 1.90985E-19
 2.99791E+09 1.67880E+03 9.79490E-20
 3.11028E+09 1.66725E+03 5.11682E-20
 3.33967E+09 1.64437E+03 2.05589E-20
 4.27822E+09 1.58125E+03 2.02302E-21
 4.52065E+09 1.54170E+03 1.91426E-21
 4.73054E+09 1.52757E+03 1.47911E-21
 4.95519E+09 1.51356E+03 9.33254E-22
 5.21882E+09 1.49968E+03 5.29663E-22
 5.53972E+09 1.48252E+03 2.85102E-22
 5.94892E+09 1.46218E+03 1.42561E-22
 6.49427E+09 1.44212E+03 6.62217E-23
 7.17541E+09 1.41579E+03 3.17687E-23
 7.37960E+09 1.40281E+03 6.74528E-23
#TIME:    1.10000E+02
#NVEL:          209
#vel_mid[km/s] temp[K] rho[gcc]
 1.04930E+08 2.83792E+03 2.26464E-15
 1.35150E+08 2.83139E+03 2.40436E-15
 1.54400E+08 2.82488E+03 2.32274E-15
 1.70220E+08 2.83139E+03 2.40991E-15
 1.84240E+08 2.83792E+03 2.31739E-15
 1.96200E+08 2.83139E+03 2.32809E-15
 2.07030E+08 2.83139E+03 2.20293E-15
 2.17370E+08 2.83139E+03 2.11836E-15
 2.27460E+08 2.82488E+03 1.98609E-15
 2.37250E+08 2.82488E+03 1.88365E-15
 2.47710E+08 2.81838E+03 1.67109E-15
 2.57270E+08 2.81838E+03 1.64059E-15
 2.67110E+08 2.81190E+03 1.48594E-15
 2.77160E+08 2.80543E+03 1.35207E-15
 2.87110E+08 2.79898E+03 1.30918E-15
 2.96940E+08 2.79898E+03 1.21619E-15
 3.06590E+08 2.79254E+03 1.14815E-15
 3.16420E+08 2.79254E+03 1.05682E-15
 3.26260E+08 2.78612E+03 9.93116E-16
 3.35960E+08 2.77971E+03 9.52796E-16
 3.45800E+08 2.77332E+03 9.01571E-16
 3.55680E+08 2.76694E+03 8.47227E-16
 3.65490E+08 2.76058E+03 7.97995E-16
 3.75510E+08 2.74789E+03 7.46449E-16
 3.85760E+08 2.74157E+03 7.06318E-16
 3.96070E+08 2.73527E+03 6.82339E-16
 4.06250E+08 2.72270E+03 6.53131E-16
 4.16610E+08 2.71644E+03 6.10942E-16
 4.26870E+08 2.71019E+03 6.06736E-16
 4.37200E+08 2.70396E+03 6.25173E-16
 4.46360E+08 2.67301E+03 6.38263E-16
 4.54440E+08 2.66686E+03 6.38263E-16
 4.62340E+08 2.65461E+03 6.06736E-16
 4.70290E+08 2.65461E+03 5.88844E-16
 4.78850E+08 2.64850E+03 5.52077E-16
 4.87930E+08 2.64241E+03 5.22396E-16
 4.97340E+08 2.63633E+03 4.92040E-16
 5.06740E+08 2.63027E+03 4.67735E-16
 5.16050E+08 2.62422E+03 4.50817E-16
 5.25220E+08 2.61818E+03 4.40555E-16
 5.34370E+08 2.61216E+03 4.28549E-16
 5.43510E+08 2.61216E+03 4.14954E-16
 5.52520E+08 2.60615E+03 4.08319E-16
 5.61280E+08 2.60016E+03 4.04576E-16
 5.69950E+08 2.60016E+03 3.96278E-16
 5.78600E+08 2.59418E+03 3.86367E-16
 5.87260E+08 2.58821E+03 3.77572E-16
 5.95100E+08 2.57632E+03 3.97192E-16
 6.03340E+08 2.57040E+03 3.70681E-16
 6.11560E+08 2.56448E+03 3.63078E-16
 6.19670E+08 2.55859E+03 3.58096E-16
 6.27780E+08 2.55270E+03 3.53183E-16
 6.35880E+08 2.54683E+03 3.48337E-16
 6.43910E+08 2.54683E+03 3.42768E-16
 6.51740E+08 2.54097E+03 3.38065E-16
 6.59410E+08 2.53513E+03 3.32660E-16
 6.67010E+08 2.52930E+03 3.28095E-16
 6.74540E+08 2.52930E+03 3.23594E-16
 6.82020E+08 2.52348E+03 3.19154E-16
 6.89490E+08 2.51768E+03 3.14051E-16
 6.96910E+08 2.51189E+03 3.09030E-16
 7.04230E+08 2.51189E+03 3.04789E-16
 7.11420E+08 2.50611E+03 2.98538E-16
 7.18590E+08 2.50035E+03 2.92415E-16
 7.25890E+08 2.49459E+03 2.86418E-16
 7.33370E+08 2.48886E+03 2.79898E-16
 7.40620E+08 2.47172E+03 2.83792E-16
 7.48020E+08 2.46604E+03 2.74789E-16
 7.55470E+08 2.46037E+03 2.65461E-16
 7.62860E+08 2.45471E+03 2.61216E-16
 7.70250E+08 2.44906E+03 2.56448E-16
 7.77670E+08 2.44343E+03 2.50611E-16
 7.85050E+08 2.43781E+03 2.46037E-16
 7.92360E+08 2.43220E+03 2.41546E-16
 7.99720E+08 2.42661E+03 2.36048E-16
 8.07170E+08 2.42103E+03 2.31206E-16
 8.14520E+08 2.41546E+03 2.32274E-16
 8.21860E+08 2.40991E+03 2.28034E-16
 8.29190E+08 2.40436E+03 2.23872E-16
 8.36560E+08 2.39883E+03 2.18776E-16
 8.43900E+08 2.39883E+03 2.15774E-16
 8.51160E+08 2.39332E+03 2.13796E-16
 8.58430E+08 2.38781E+03 2.09894E-16
 8.65780E+08 2.38232E+03 2.04644E-16
 8.73140E+08 2.37684E+03 2.01837E-16
 8.80480E+08 2.37137E+03 1.99067E-16
 8.87590E+08 2.34963E+03 2.01372E-16
 8.94740E+08 2.34423E+03 1.94536E-16
 9.01870E+08 2.33884E+03 1.88799E-16
 9.09010E+08 2.32809E+03 1.86209E-16
 9.16410E+08 2.32274E+03 1.81134E-16
 9.24010E+08 2.31739E+03 1.74985E-16
 9.31660E+08 2.31206E+03 1.71396E-16
 9.39150E+08 2.30675E+03 1.69044E-16
 9.46690E+08 2.29615E+03 1.65196E-16
 9.54430E+08 2.29087E+03 1.59956E-16
 9.62280E+08 2.28560E+03 1.57036E-16
 9.70110E+08 2.28034E+03 1.55239E-16
 9.77960E+08 2.27510E+03 1.51705E-16
 9.85830E+08 2.26986E+03 1.48252E-16
 9.93690E+08 2.26464E+03 1.45881E-16
 1.00154E+09 2.25944E+03 1.44212E-16
 1.00937E+09 2.25424E+03 1.41579E-16
 1.01726E+09 2.24388E+03 1.38357E-16
 1.02520E+09 2.24388E+03 1.35831E-16
 1.03307E+09 2.21820E+03 1.34586E-16
 1.04096E+09 2.20800E+03 1.33660E-16
 1.04883E+09 2.19786E+03 1.30918E-16
 1.05655E+09 2.19786E+03 1.28529E-16
 1.06434E+09 2.18776E+03 1.24165E-16
 1.07251E+09 2.17771E+03 1.18577E-16
 1.08093E+09 2.16770E+03 1.16145E-16
 1.08950E+09 2.16272E+03 1.10917E-16
 1.09866E+09 2.15774E+03 1.06905E-16
 1.10757E+09 2.14783E+03 1.03276E-16
 1.11645E+09 2.13796E+03 1.02565E-16
 1.12548E+09 2.13304E+03 9.88553E-17
 1.13448E+09 2.12814E+03 9.28966E-17
 1.14401E+09 2.11836E+03 8.95365E-17
 1.15287E+09 2.11349E+03 8.68960E-17
 1.16049E+09 2.11349E+03 8.45279E-17
 1.17041E+09 2.10863E+03 7.99834E-17
 1.18086E+09 2.08449E+03 7.60326E-17
 1.19115E+09 2.07491E+03 7.44732E-17
 1.20144E+09 2.07014E+03 7.09578E-17
 1.21283E+09 2.06063E+03 6.36796E-17
 1.22560E+09 2.05589E+03 5.76766E-17
 1.23922E+09 2.04644E+03 5.40754E-17
 1.25300E+09 2.04174E+03 5.18800E-17
 1.26696E+09 2.03236E+03 4.93174E-17
 1.28111E+09 2.02768E+03 4.72063E-17
 1.29553E+09 2.01837E+03 4.51856E-17
 1.31066E+09 2.01372E+03 4.23643E-17
 1.32671E+09 1.99986E+03 3.97192E-17
 1.34251E+09 1.99067E+03 3.84592E-17
 1.35776E+09 1.98153E+03 3.76704E-17
 1.37470E+09 1.97242E+03 3.36512E-17
 1.39439E+09 1.96789E+03 2.91743E-17
 1.41557E+09 1.95884E+03 2.67917E-17
 1.43632E+09 1.94984E+03 2.58226E-17
 1.45762E+09 1.94089E+03 2.40991E-17
 1.48096E+09 1.92752E+03 2.17270E-17
 1.50562E+09 1.91867E+03 2.01837E-17
 1.52883E+09 1.90546E+03 1.98153E-17
 1.55430E+09 1.90546E+03 1.75388E-17
 1.58845E+09 1.89234E+03 1.58489E-17
 1.60896E+09 1.88365E+03 2.56448E-17
 1.61834E+09 1.87932E+03 3.57273E-17
 1.62869E+09 1.89234E+03 3.48337E-17
 1.63857E+09 1.88799E+03 3.41979E-17
 1.64974E+09 1.88365E+03 3.07610E-17
 1.66071E+09 1.87932E+03 2.76058E-17
 1.67463E+09 1.87932E+03 2.30144E-17
 1.69136E+09 1.87499E+03 1.81134E-17
 1.70983E+09 1.87068E+03 1.49279E-17
 1.72893E+09 1.86209E+03 1.29420E-17
 1.74918E+09 1.86209E+03 1.11429E-17
 1.77155E+09 1.84927E+03 9.31108E-18
 1.79594E+09 1.84077E+03 7.90679E-18
 1.82050E+09 1.83654E+03 7.17794E-18
 1.84382E+09 1.82810E+03 6.83912E-18
 1.86576E+09 1.82390E+03 6.42688E-18
 1.88845E+09 1.81970E+03 5.64937E-18
 1.91396E+09 1.81134E+03 4.67735E-18
 1.94177E+09 1.80302E+03 3.99025E-18
 1.96900E+09 1.79887E+03 3.68978E-18
 1.99459E+09 1.79061E+03 3.53183E-18
 2.01881E+09 1.78649E+03 3.30370E-18
 2.04458E+09 1.78238E+03 2.82488E-18
 2.07426E+09 1.77419E+03 2.29615E-18
 2.10607E+09 1.77011E+03 1.97697E-18
 2.13681E+09 1.76198E+03 1.86209E-18
 2.16504E+09 1.75792E+03 1.81134E-18
 2.19154E+09 1.74985E+03 1.69044E-18
 2.22080E+09 1.74582E+03 1.40605E-18
 2.25563E+09 1.74181E+03 1.11173E-18
 2.29230E+09 1.73380E+03 9.70510E-19
 2.32705E+09 1.72584E+03 9.18333E-19
 2.35923E+09 1.72187E+03 8.95365E-19
 2.38892E+09 1.71791E+03 8.43335E-19
 2.42259E+09 1.71396E+03 6.80769E-19
 2.46374E+09 1.70608E+03 5.27230E-19
 2.50658E+09 1.70216E+03 4.61318E-19
 2.54764E+09 1.69434E+03 4.31519E-19
 2.58537E+09 1.68655E+03 4.20727E-19
 2.62248E+09 1.68267E+03 3.68129E-19
 2.66953E+09 1.67880E+03 2.72898E-19
 2.72384E+09 1.67109E+03 2.19786E-19
 2.77733E+09 1.66341E+03 1.99526E-19
 2.81888E+09 1.65577E+03 2.32274E-19
 2.82390E+09 1.65577E+03 1.63682E-18
 2.82806E+09 1.65196E+03 1.92309E-18
 2.84278E+09 1.64816E+03 5.37032E-19
 2.85676E+09 1.64437E+03 4.72063E-19
 2.88957E+09 1.64059E+03 1.94089E-19
 2.92847E+09 1.63682E+03 1.43549E-19
 2.99791E+09 1.62181E+03 7.34514E-20
 3.11028E+09 1.61065E+03 3.84592E-20
 3.33967E+09 1.59221E+03 1.54525E-20
 4.27822E+09 1.53109E+03 1.51705E-21
 4.52065E+09 1.49279E+03 1.43880E-21
 4.73054E+09 1.47911E+03 1.11173E-21
 4.95519E+09 1.46893E+03 6.99842E-22
 5.21882E+09 1.45546E+03 3.98107E-22
 5.53972E+09 1.43880E+03 2.13796E-22
 5.94892E+09 1.42233E+03 1.07152E-22
 6.49427E+09 1.39959E+03 4.97737E-23
 7.17541E+09 1.37721E+03 2.38781E-23
 7.37960E+09 1.36144E+03 5.06991E-23
#TIME:    1.20000E+02
#NVEL:          209
#vel_mid[km/s] temp[K] rho[gcc]
 1.04930E+08 2.68534E+03 1.74582E-15
 1.35150E+08 2.67917E+03 1.84927E-15
 1.54400E+08 2.67301E+03 1.79061E-15
 1.70220E+08 2.68534E+03 1.85353E-15
 1.84240E+08 2.68534E+03 1.78238E-15
 1.96200E+08 2.68534E+03 1.79061E-15
 2.07030E+08 2.68534E+03 1.69824E-15
 2.17370E+08 2.68534E+03 1.62930E-15
 2.27460E+08 2.67917E+03 1.52757E-15
 2.37250E+08 2.67917E+03 1.45211E-15
 2.47710E+08 2.67917E+03 1.28825E-15
 2.57280E+08 2.67301E+03 1.26183E-15
 2.67110E+08 2.66686E+03 1.14551E-15
 2.77160E+08 2.66686E+03 1.04232E-15
 2.87110E+08 2.66073E+03 1.00693E-15
 2.96950E+08 2.66073E+03 9.35406E-16
 3.06590E+08 2.65461E+03 8.83080E-16
 3.16430E+08 2.64850E+03 8.12831E-16
 3.26270E+08 2.64850E+03 7.63836E-16
 3.35960E+08 2.64241E+03 7.32825E-16
 3.45800E+08 2.63633E+03 6.95024E-16
 3.55680E+08 2.63027E+03 6.51628E-16
 3.65490E+08 2.62422E+03 6.15177E-16
 3.75510E+08 2.61818E+03 5.74116E-16
 3.85760E+08 2.60615E+03 5.43250E-16
 3.96070E+08 2.60016E+03 5.24807E-16
 4.06250E+08 2.59418E+03 5.02343E-16
 4.16620E+08 2.58226E+03 4.69894E-16
 4.26880E+08 2.57632E+03 4.67735E-16
 4.37200E+08 2.57632E+03 4.80839E-16
 4.46360E+08 2.54097E+03 4.92040E-16
 4.54440E+08 2.53513E+03 4.92040E-16
 4.62340E+08 2.52930E+03 4.66659E-16
 4.70290E+08 2.52930E+03 4.53942E-16
 4.78850E+08 2.52348E+03 4.24620E-16
 4.87930E+08 2.51768E+03 4.01791E-16
 4.97340E+08 2.51189E+03 3.79315E-16
 5.06740E+08 2.50611E+03 3.59749E-16
 5.16050E+08 2.50035E+03 3.47536E-16
 5.25220E+08 2.50035E+03 3.39625E-16
 5.34370E+08 2.48886E+03 3.29610E-16
 5.43510E+08 2.48886E+03 3.19154E-16
 5.52520E+08 2.48313E+03 3.14051E-16
 5.61290E+08 2.48313E+03 3.11172E-16
 5.69950E+08 2.47742E+03 3.04789E-16
 5.78610E+08 2.47172E+03 2.97167E-16
 5.87260E+08 2.46604E+03 2.90402E-16
 5.95100E+08 2.45471E+03 3.06196E-16
 6.03340E+08 2.44906E+03 2.85759E-16
 6.11560E+08 2.44343E+03 2.79898E-16
 6.19680E+08 2.43781E+03 2.76058E-16
 6.27780E+08 2.43781E+03 2.72270E-16
 6.35880E+08 2.43220E+03 2.67917E-16
 6.43920E+08 2.42661E+03 2.63633E-16
 6.51740E+08 2.42103E+03 2.60016E-16
 6.59410E+08 2.42103E+03 2.55859E-16
 6.67010E+08 2.41546E+03 2.52348E-16
 6.74540E+08 2.40991E+03 2.48886E-16
 6.82020E+08 2.40991E+03 2.45471E-16
 6.89490E+08 2.40436E+03 2.41546E-16
 6.96910E+08 2.39883E+03 2.38232E-16
 7.04230E+08 2.39883E+03 2.34423E-16
 7.11420E+08 2.39332E+03 2.30144E-16
 7.18590E+08 2.38781E+03 2.24905E-16
 7.25900E+08 2.38232E+03 2.20800E-16
 7.33370E+08 2.38232E+03 2.15774E-16
 7.40630E+08 2.36048E+03 2.18776E-16
 7.48020E+08 2.35505E+03 2.11349E-16
 7.55480E+08 2.34963E+03 2.04174E-16
 7.62860E+08 2.34423E+03 2.00909E-16
 7.70250E+08 2.33884E+03 1.97697E-16
 7.77670E+08 2.33346E+03 1.92752E-16
 7.85060E+08 2.32809E+03 1.89234E-16
 7.92360E+08 2.32274E+03 1.85780E-16
 7.99720E+08 2.31739E+03 1.81552E-16
 8.07170E+08 2.31206E+03 1.77828E-16
 8.14520E+08 2.31206E+03 1.79061E-16
 8.21870E+08 2.30675E+03 1.75388E-16
 8.29200E+08 2.30144E+03 1.72584E-16
 8.36560E+08 2.29615E+03 1.68267E-16
 8.43910E+08 2.29087E+03 1.65959E-16
 8.51170E+08 2.28560E+03 1.64816E-16
 8.58430E+08 2.28034E+03 1.61436E-16
 8.65790E+08 2.28034E+03 1.57398E-16
 8.73140E+08 2.27510E+03 1.55239E-16
 8.80490E+08 2.26986E+03 1.53462E-16
 8.87590E+08 2.24905E+03 1.54882E-16
 8.94740E+08 2.23872E+03 1.49624E-16
 9.01870E+08 2.23357E+03 1.45546E-16
 9.09020E+08 2.22844E+03 1.43219E-16
 9.16410E+08 2.22331E+03 1.39316E-16
 9.24010E+08 2.21820E+03 1.34896E-16
 9.31660E+08 2.21309E+03 1.31826E-16
 9.39160E+08 2.20800E+03 1.30317E-16
 9.46690E+08 2.19786E+03 1.27350E-16
 9.54430E+08 2.19280E+03 1.23310E-16
 9.62280E+08 2.18776E+03 1.20781E-16
 9.70110E+08 2.18273E+03 1.19399E-16
 9.77960E+08 2.17771E+03 1.16681E-16
 9.85830E+08 2.16770E+03 1.14025E-16
 9.93690E+08 2.16770E+03 1.12460E-16
