#NTIMES: 200
#NSTAGES: 6
#TIMES[d]: 0.9869 1.0089 1.0313 1.0543 1.0778 1.1018 1.1263 1.1514 1.1771 1.2033 1.2301 1.2575 1.2855 1.3142 1.3434 1.3734 1.4039 1.4352 1.4672 1.4999 1.5333 1.5674 1.6024 1.6381 1.6745 1.7118 1.7500 1.7890 1.8288 1.8696 1.9112 1.9538 1.9973 2.0418 2.0873 2.1338 2.1813 2.2299 2.2796 2.3303 2.3823 2.4353 2.4896 2.5450 2.6017 2.6597 2.7189 2.7795 2.8414 2.9047 2.9694 3.0356 3.1032 3.1723 3.2430 3.3152 3.3891 3.4646 3.5417 3.6206 3.7013 3.7837 3.8680 3.9542 4.0423 4.1323 4.2244 4.3185 4.4147 4.5130 4.6135 4.7163 4.8214 4.9288 5.0386 5.1508 5.2655 5.3828 5.5028 5.6253 5.7506 5.8787 6.0097 6.1436 6.2804 6.4203 6.5633 6.7096 6.8590 7.0118 7.1680 7.3277 7.4909 7.6578 7.8284 8.0028 8.1810 8.3633 8.5496 8.7400 8.9347 9.1337 9.3372 9.5452 9.7578 9.9752 10.1974 10.4246 10.6568 10.8942 11.1368 11.3849 11.6385 11.8978 12.1628 12.4338 12.7108 12.9939 13.2834 13.5793 13.8818 14.1910 14.5071 14.8303 15.1606 15.4983 15.8436 16.1965 16.5573 16.9261 17.3032 17.6886 18.0827 18.4855 18.8973 19.3182 19.7486 20.1885 20.6382 21.0979 21.5679 22.0484 22.5395 23.0416 23.5549 24.0796 24.6160 25.1644 25.7249 26.2980 26.8838 27.4826 28.0949 28.7207 29.3605 30.0145 30.6831 31.3666 32.0654 32.7796 33.5098 34.2563 35.0194 35.7995 36.5970 37.4122 38.2456 39.0976 39.9685 40.8589 41.7690 42.6995 43.6507 44.6230 45.6171 46.6332 47.6720 48.7340 49.8196 50.9294 52.0639 53.2236 54.4093 55.6213 56.8603 58.1269 59.4218 60.7455 62.0986 63.4819 64.8961 66.3417 67.8195 69.3303 70.8747 72.4535 74.0675 75.7174 77.4041 79.1284
#
#TIME: 0.9869
#NVEL: 115
#vel_mid[km/s] k0 k1 k2 k3 k4 k5
2.7638e+04 5.5879e-06 9.9999e-01 1.4412e-35 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 3.8969e-06 1.0000e+00 1.1288e-36 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 2.0644e-06 1.0000e+00 3.8647e-38 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 4.5351e-07 1.0000e+00 9.8756e-38 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 7.9869e-08 1.0000e+00 1.1109e-36 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 4.0867e-08 1.0000e+00 2.4013e-37 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 2.5960e-08 1.0000e+00 2.0265e-37 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 1.6838e-08 1.0000e+00 6.2128e-37 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 2.2410e-08 1.0000e+00 7.4801e-39 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 2.8978e-08 1.0000e+00 8.2196e-41 0.0000e+00 0.0000e+00 0.0000e+00
4.3688e+04 1.9205e-08 1.0000e+00 1.2460e-40 0.0000e+00 0.0000e+00 0.0000e+00
4.4884e+04 3.2153e-08 1.0000e+00 1.4293e-43 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 7.2350e-09 1.0000e+00 1.0827e-39 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 6.3995e-09 1.0000e+00 2.4581e-40 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 3.0771e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 9.8374e-09 1.0000e+00 9.3887e-44 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 5.7109e-09 1.0000e+00 5.6472e-43 0.0000e+00 0.0000e+00 0.0000e+00
5.2292e+04 7.2640e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 4.7834e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 1.1397e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6265e+04 6.0528e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.7622e+04 7.5041e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8985e+04 2.9258e-10 1.0000e+00 9.9038e-38 0.0000e+00 0.0000e+00 0.0000e+00
6.0341e+04 7.4810e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.1676e+04 8.5398e-10 1.0000e+00 1.8217e-44 0.0000e+00 0.0000e+00 0.0000e+00
6.2975e+04 2.5399e-10 1.0000e+00 2.7355e-41 0.0000e+00 0.0000e+00 0.0000e+00
6.4219e+04 3.6632e-10 1.0000e+00 2.1019e-43 0.0000e+00 0.0000e+00 0.0000e+00
6.5388e+04 1.1358e-10 1.0000e+00 5.1649e-37 0.0000e+00 0.0000e+00 0.0000e+00
6.6461e+04 9.7874e-11 1.0000e+00 1.7071e-38 0.0000e+00 0.0000e+00 0.0000e+00
6.7422e+04 1.0418e-10 1.0000e+00 4.6485e-34 0.0000e+00 0.0000e+00 0.0000e+00
6.8257e+04 8.5005e-11 1.0000e+00 3.2227e-40 0.0000e+00 0.0000e+00 0.0000e+00
6.8960e+04 7.9611e-11 1.0000e+00 2.7464e-35 0.0000e+00 0.0000e+00 0.0000e+00
6.9475e+04 2.3138e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 3.7195e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9886e+04 6.2420e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 7.1544e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 7.0752e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 6.1054e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 2.8237e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 1.0313
#NVEL: 115
#vel_mid[km/s] k0 k1 k2 k3 k4 k5
4.4010e+02 1.3258e-35 3.1061e-27 1.7442e-18 8.7460e-11 2.0874e-04 9.9979e-01
8.8623e+02 4.2794e-26 1.2050e-19 8.2430e-13 5.1430e-07 1.5722e-02 9.8428e-01
9.0614e+02 4.1228e-26 1.1650e-19 8.0079e-13 5.0315e-07 1.5536e-02 9.8446e-01
9.4442e+02 4.1241e-26 1.1653e-19 8.0098e-13 5.0325e-07 1.5538e-02 9.8446e-01
9.9911e+02 4.1524e-26 1.1726e-19 8.0534e-13 5.0534e-07 1.5573e-02 9.8443e-01
1.0608e+03 4.0743e-26 1.1528e-19 7.9375e-13 4.9986e-07 1.5481e-02 9.8452e-01
1.1257e+03 4.0655e-26 1.1497e-19 7.9144e-13 4.9856e-07 1.5457e-02 9.8454e-01
1.1944e+03 3.8055e-26 1.0810e-19 7.4982e-13 4.7817e-07 1.5106e-02 9.8489e-01
1.2673e+03 3.0368e-26 8.7651e-20 6.2398e-13 4.1491e-07 1.3973e-02 9.8603e-01
1.3448e+03 1.1271e-26 3.5117e-20 2.8122e-13 2.2457e-07 9.9777e-03 9.9002e-01
1.4269e+03 1.6578e-27 6.0212e-21 6.0605e-14 6.8586e-08 5.2051e-03 9.9479e-01
1.5140e+03 2.2073e-28 9.5811e-22 1.2383e-14 2.0109e-08 2.6620e-03 9.9734e-01
1.6065e+03 4.1600e-29 2.1348e-22 3.4389e-15 7.5163e-09 1.5604e-03 9.9844e-01
1.7047e+03 9.9851e-30 5.9057e-23 1.1481e-15 3.2216e-09 9.8557e-04 9.9901e-01
1.8088e+03 2.2488e-30 1.5467e-23 3.6689e-16 1.3324e-09 6.1129e-04 9.9939e-01
1.9193e+03 4.4031e-31 3.6187e-24 1.0781e-16 5.1902e-10 3.6823e-04 9.9963e-01
2.0365e+03 7.8415e-32 7.8541e-25 3.0026e-17 1.9462e-10 2.1794e-04 9.9978e-01
2.1609e+03 1.2930e-32 1.6130e-25 8.0855e-18 7.1581e-11 1.2812e-04 9.9987e-01
2.2929e+03 2.0212e-33 3.2070e-26 2.1493e-18 2.6299e-11 7.5564e-05 9.9992e-01
2.4330e+03 3.4269e-34 6.8508e-27 6.0773e-19 1.0119e-11 4.5746e-05 9.9995e-01
2.5816e+03 7.5127e-35 1.8266e-27 2.0608e-19 4.4577e-12 2.9769e-05 9.9997e-01
2.7393e+03 2.3115e-35 6.5677e-28 8.9609e-20 2.3774e-12 2.1445e-05 9.9998e-01
2.9067e+03 9.6191e-36 3.1025e-28 4.9084e-20 1.5221e-12 1.7024e-05 9.9998e-01
3.0842e+03 5.2198e-36 1.8781e-28 3.3336e-20 1.1622e-12 1.4846e-05 9.9999e-01
3.2726e+03 3.8673e-36 1.5116e-28 2.8855e-20 1.0779e-12 1.4350e-05 9.9999e-01
3.4725e+03 3.7917e-36 1.5650e-28 3.0859e-20 1.1808e-12 1.5144e-05 9.9998e-01
3.6846e+03 4.6881e-36 2.0145e-28 3.9922e-20 1.5127e-12 1.7387e-05 9.9998e-01
3.9097e+03 6.1152e-36 2.7868e-28 5.5927e-20 2.0984e-12 2.0907e-05 9.9998e-01
4.1484e+03 9.5356e-36 4.3707e-28 8.4963e-20 3.0230e-12 2.5565e-05 9.9997e-01
4.4019e+03 1.4700e-35 6.4255e-28 1.1732e-19 3.8841e-12 2.9211e-05 9.9997e-01
4.6708e+03 1.1663e-35 5.2819e-28 1.0034e-19 3.4653e-12 2.7529e-05 9.9997e-01
4.9561e+03 5.3854e-36 2.7918e-28 6.1167e-20 2.4478e-12 2.3046e-05 9.9998e-01
5.2588e+03 2.6101e-36 1.5454e-28 3.8856e-20 1.7894e-12 1.9657e-05 9.9998e-01
5.5800e+03 1.7909e-36 1.1405e-28 3.0873e-20 1.5316e-12 1.8177e-05 9.9998e-01
5.9209e+03 1.5354e-36 1.0267e-28 2.8975e-20 1.4923e-12 1.8008e-05 9.9998e-01
6.2825e+03 1.4839e-36 1.0329e-28 2.9955e-20 1.5726e-12 1.8613e-05 9.9998e-01
6.6663e+03 1.6795e-36 1.1855e-28 3.4352e-20 1.7844e-12 1.9987e-05 9.9998e-01
7.0735e+03 2.1325e-36 1.5126e-28 4.3180e-20 2.1792e-12 2.2336e-05 9.9998e-01
7.5056e+03 2.8641e-36 2.0752e-28 5.8747e-20 2.8748e-12 2.6108e-05 9.9997e-01
7.9641e+03 4.6378e-36 3.3587e-28 9.1816e-20 4.2144e-12 3.2302e-05 9.9997e-01
8.4505e+03 9.9657e-36 6.8885e-28 1.7319e-19 7.0597e-12 4.2853e-05 9.9996e-01
8.9668e+03 3.0180e-35 1.9409e-27 4.3171e-19 1.4748e-11 6.4199e-05 9.9994e-01
9.5145e+03 1.6329e-34 9.3670e-27 1.7280e-18 4.4719e-11 1.1816e-04 9.9988e-01
1.0096e+04 2.1376e-33 1.0164e-25 1.4011e-17 2.3301e-10 2.9320e-04 9.9971e-01
1.0712e+04 1.0889e-31 3.9922e-24 3.5713e-16 2.9340e-09 1.1923e-03 9.9881e-01
1.1367e+04 6.6726e-29 1.6869e-21 7.3188e-14 1.7766e-07 1.1646e-02 9.8835e-01
1.2062e+04 7.6924e-25 1.3592e-17 1.8484e-10 6.5387e-05 2.7773e-01 7.2221e-01
1.2794e+04 4.2584e-21 6.2994e-14 1.8512e-07 6.0412e-03 9.5806e-01 3.5903e-02
1.3528e+04 8.0650e-18 1.1449e-10 6.2077e-05 1.6322e-01 8.3636e-01 3.6131e-04
1.4194e+04 5.8219e-15 8.2383e-08 6.2059e-03 9.0193e-01 9.1866e-02 2.3686e-07
1.4758e+04 1.9187e-12 2.9121e-05 1.9577e-01 8.0355e-01 6.5458e-04 2.9037e-12
1.5240e+04 2.3140e-10 2.9651e-03 9.4844e-01 4.8599e-02 1.1630e-07 2.4532e-19
1.5647e+04 8.9125e-09 8.4710e-02 9.1492e-01 3.7297e-04 1.5107e-12 7.2405e-28
1.5960e+04 1.3600e-07 8.1361e-01 1.8639e-01 3.2765e-07 1.0509e-18 4.1624e-38
1.6187e+04 2.5882e-07 9.9711e-01 2.8915e-03 1.0062e-11 8.9559e-27 0.0000e+00
1.6354e+04 3.7693e-07 9.9997e-01 2.7354e-05 1.1660e-16 1.4743e-35 0.0000e+00
1.6484e+04 5.3713e-07 1.0000e+00 1.3144e-07 2.4431e-22 1.4013e-45 0.0000e+00
1.6593e+04 6.9670e-07 1.0000e+00 4.0110e-10 1.5161e-28 0.0000e+00 0.0000e+00
1.6692e+04 7.8249e-07 1.0000e+00 2.5644e-12 5.2988e-34 0.0000e+00 0.0000e+00
1.6788e+04 7.7540e-07 1.0000e+00 1.5810e-13 4.9232e-37 0.0000e+00 0.0000e+00
1.6888e+04 7.7407e-07 1.0000e+00 2.6569e-14 5.6239e-39 0.0000e+00 0.0000e+00
1.6999e+04 7.7738e-07 1.0000e+00 6.4438e-15 1.6123e-40 0.0000e+00 0.0000e+00
1.7146e+04 7.9115e-07 1.0000e+00 1.4067e-15 3.5663e-42 0.0000e+00 0.0000e+00
1.7416e+04 8.9164e-07 1.0000e+00 8.6540e-17 2.8026e-45 0.0000e+00 0.0000e+00
1.7888e+04 1.1434e-06 1.0000e+00 1.1031e-18 0.0000e+00 0.0000e+00 0.0000e+00
1.8532e+04 1.6993e-06 1.0000e+00 7.7687e-21 0.0000e+00 0.0000e+00 0.0000e+00
1.9260e+04 2.4780e-06 1.0000e+00 5.8468e-23 0.0000e+00 0.0000e+00 0.0000e+00
2.0034e+04 3.2278e-06 1.0000e+00 7.8812e-25 0.0000e+00 0.0000e+00 0.0000e+00
2.0838e+04 4.2491e-06 1.0000e+00 1.0125e-26 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 5.2834e-06 9.9999e-01 2.5991e-28 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 6.1865e-06 9.9999e-01 7.1594e-30 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 6.5186e-06 9.9999e-01 4.8232e-31 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 6.9238e-06 9.9999e-01 3.9413e-32 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 7.3746e-06 9.9999e-01 3.6897e-33 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 7.6638e-06 9.9999e-01 3.6057e-34 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 7.2801e-06 9.9999e-01 4.0839e-35 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 6.3711e-06 9.9999e-01 2.9950e-36 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 4.5245e-06 1.0000e+00 2.0399e-37 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 2.3199e-06 1.0000e+00 9.6492e-39 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 7.2643e-07 1.0000e+00 1.6893e-39 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 1.3357e-07 1.0000e+00 1.5766e-38 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 7.7163e-08 1.0000e+00 1.2269e-39 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 4.4237e-08 1.0000e+00 2.2748e-39 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 4.3728e-08 1.0000e+00 2.5576e-40 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 6.1067e-08 1.0000e+00 1.9324e-42 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 2.1893e-08 1.0000e+00 4.6470e-40 0.0000e+00 0.0000e+00 0.0000e+00
4.3688e+04 6.5664e-09 1.0000e+00 3.6548e-37 0.0000e+00 0.0000e+00 0.0000e+00
4.4884e+04 5.9487e-09 1.0000e+00 4.2898e-38 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 1.0192e-08 1.0000e+00 5.6289e-41 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 2.4755e-08 1.0000e+00 4.2039e-45 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 1.1998e-08 1.0000e+00 1.4153e-43 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 3.8026e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 3.7941e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2292e+04 1.5149e-10 1.0000e+00 1.2623e-16 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 4.5126e-10 1.0000e+00 4.8661e-22 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 7.6468e-19 1.4893e-06 2.9428e-01 7.0572e-01 5.0250e-06 8.5071e-19
5.6265e+04 6.4838e-12 1.0000e+00 9.0857e-10 3.4816e-30 0.0000e+00 0.0000e+00
5.7622e+04 1.1680e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8985e+04 1.4052e-09 1.0000e+00 1.9618e-44 0.0000e+00 0.0000e+00 0.0000e+00
6.0341e+04 2.4039e-10 1.0000e+00 1.4037e-34 0.0000e+00 0.0000e+00 0.0000e+00
6.1676e+04 1.8067e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2975e+04 8.8894e-10 1.0000e+00 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
6.4219e+04 3.6776e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5388e+04 2.2520e-10 1.0000e+00 1.0272e-42 0.0000e+00 0.0000e+00 0.0000e+00
6.6461e+04 2.8685e-10 1.0000e+00 3.5032e-44 0.0000e+00 0.0000e+00 0.0000e+00
6.7422e+04 8.2156e-11 1.0000e+00 4.8963e-38 0.0000e+00 0.0000e+00 0.0000e+00
6.8257e+04 3.8232e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8960e+04 6.8153e-11 1.0000e+00 3.4671e-39 0.0000e+00 0.0000e+00 0.0000e+00
6.9475e+04 1.5657e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 1.8492e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9886e+04 1.9663e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 1.8341e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 1.8959e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 1.7297e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 1.0776e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 1.0543
#NVEL: 115
#vel_mid[km/s] k0 k1 k2 k3 k4 k5
4.4010e+02 2.2514e-35 5.2636e-27 2.8439e-18 1.2969e-10 2.6110e-04 9.9974e-01
8.8623e+02 6.2275e-26 1.7618e-19 1.1776e-12 6.8739e-07 1.8532e-02 9.8147e-01
9.0614e+02 5.5732e-26 1.5922e-19 1.0794e-12 6.4343e-07 1.7877e-02 9.8212e-01
9.4442e+02 5.6353e-26 1.6084e-19 1.0889e-12 6.4772e-07 1.7942e-02 9.8206e-01
9.9911e+02 5.6565e-26 1.6140e-19 1.0922e-12 6.4921e-07 1.7964e-02 9.8204e-01
1.0608e+03 5.5487e-26 1.5863e-19 1.0762e-12 6.4208e-07 1.7857e-02 9.8214e-01
1.1257e+03 5.5467e-26 1.5846e-19 1.0746e-12 6.4110e-07 1.7840e-02 9.8216e-01
1.1944e+03 5.2138e-26 1.4956e-19 1.0214e-12 6.1645e-07 1.7460e-02 9.8254e-01
1.2673e+03 4.1388e-26 1.2066e-19 8.4633e-13 5.3327e-07 1.6123e-02 9.8388e-01
1.3448e+03 1.5034e-26 4.7372e-20 3.7487e-13 2.8513e-07 1.1438e-02 9.8856e-01
1.4269e+03 2.1301e-27 7.8415e-21 7.8371e-14 8.5244e-08 5.8977e-03 9.9410e-01
1.5140e+03 2.7102e-28 1.1952e-21 1.5412e-14 2.4299e-08 2.9690e-03 9.9703e-01
1.6065e+03 5.0282e-29 2.6210e-22 4.2163e-15 8.9830e-09 1.7292e-03 9.9827e-01
1.7047e+03 1.1873e-29 7.1333e-23 1.3860e-15 3.8056e-09 1.0847e-03 9.9892e-01
1.8088e+03 2.6391e-30 1.8424e-23 4.3679e-16 1.5568e-09 6.6838e-04 9.9933e-01
1.9193e+03 5.1249e-31 4.2676e-24 1.2694e-16 6.0080e-10 4.0029e-04 9.9960e-01
2.0365e+03 9.0362e-32 9.1602e-25 3.4938e-17 2.2310e-10 2.3549e-04 9.9976e-01
2.1609e+03 1.4582e-32 1.8433e-25 9.2347e-18 8.0869e-11 1.3728e-04 9.9986e-01
2.2929e+03 2.2174e-33 3.5757e-26 2.4029e-18 2.9236e-11 8.0239e-05 9.9992e-01
2.4330e+03 3.6528e-34 7.4467e-27 6.6490e-19 1.1067e-11 4.8137e-05 9.9995e-01
2.5816e+03 7.8849e-35 1.9566e-27 2.2248e-19 4.8225e-12 3.1130e-05 9.9997e-01
2.7393e+03 2.4041e-35 6.9708e-28 9.5883e-20 2.5522e-12 2.2324e-05 9.9998e-01
2.9067e+03 9.9291e-36 3.2687e-28 5.2165e-20 1.6247e-12 1.7665e-05 9.9998e-01
3.0842e+03 5.3749e-36 1.9740e-28 3.5352e-20 1.2382e-12 1.5388e-05 9.9998e-01
3.2726e+03 3.9607e-36 1.5816e-28 3.0493e-20 1.1456e-12 1.4856e-05 9.9999e-01
3.4725e+03 3.8871e-36 1.6397e-28 3.2666e-20 1.2570e-12 1.5695e-05 9.9998e-01
3.6846e+03 4.8437e-36 2.1271e-28 4.2572e-20 1.6204e-12 1.8087e-05 9.9998e-01
3.9097e+03 6.5172e-36 3.0277e-28 6.1150e-20 2.2931e-12 2.1991e-05 9.9998e-01
4.1484e+03 1.0454e-35 4.8728e-28 9.5021e-20 3.3629e-12 2.7158e-05 9.9997e-01
4.4019e+03 1.6341e-35 7.2546e-28 1.3265e-19 4.3577e-12 3.1177e-05 9.9997e-01
4.6708e+03 1.2938e-35 5.9516e-28 1.1324e-19 3.8823e-12 2.9359e-05 9.9997e-01
4.9561e+03 5.9571e-36 3.1374e-28 6.8868e-20 2.7372e-12 2.4550e-05 9.9998e-01
5.2588e+03 2.8880e-36 1.7371e-28 4.3749e-20 2.0009e-12 2.0939e-05 9.9998e-01
5.5800e+03 1.9655e-36 1.2728e-28 3.4554e-20 1.7048e-12 1.9315e-05 9.9998e-01
5.9209e+03 1.6882e-36 1.1478e-28 3.2487e-20 1.6635e-12 1.9152e-05 9.9998e-01
6.2825e+03 1.6387e-36 1.1596e-28 3.3715e-20 1.7584e-12 1.9831e-05 9.9998e-01
6.6663e+03 1.8631e-36 1.3366e-28 3.8816e-20 2.0013e-12 2.1333e-05 9.9998e-01
7.0735e+03 2.3973e-36 1.7260e-28 4.9303e-20 2.4638e-12 2.3948e-05 9.9998e-01
7.5056e+03 3.2849e-36 2.4110e-28 6.8138e-20 3.2892e-12 2.8179e-05 9.9997e-01
7.9641e+03 5.4545e-36 3.9917e-28 1.0862e-19 4.8949e-12 3.5158e-05 9.9996e-01
8.4505e+03 1.2001e-35 8.3663e-28 2.0887e-19 8.3202e-12 4.7028e-05 9.9995e-01
8.9668e+03 3.7332e-35 2.4178e-27 5.3279e-19 1.7691e-11 7.1169e-05 9.9993e-01
9.5145e+03 2.0893e-34 1.2065e-26 2.2009e-18 5.4961e-11 1.3285e-04 9.9987e-01
1.0096e+04 2.8467e-33 1.3646e-25 1.8573e-17 2.9528e-10 3.3569e-04 9.9966e-01
1.0712e+04 1.5981e-31 5.8840e-24 5.1400e-16 3.9468e-09 1.4120e-03 9.9859e-01
1.1367e+04 1.1362e-28 2.8830e-21 1.1960e-13 2.6183e-07 1.4509e-02 9.8549e-01
1.2062e+04 1.4224e-24 2.5612e-17 3.2352e-10 9.9138e-05 3.3921e-01 6.6069e-01
1.2794e+04 7.3944e-21 1.1289e-13 2.9661e-07 8.0116e-03 9.6685e-01 2.5135e-02
1.3528e+04 1.5525e-17 2.2836e-10 1.0581e-04 2.1692e-01 7.8276e-01 2.1166e-04
1.4194e+04 9.6836e-15 1.4227e-07 8.7539e-03 9.2999e-01 6.1255e-02 8.8177e-08
1.4758e+04 2.9913e-12 4.7892e-05 2.5732e-01 7.4226e-01 3.6942e-04 8.4167e-13
1.5240e+04 2.9545e-10 3.9476e-03 9.6349e-01 3.2562e-02 4.3944e-08 4.2774e-20
1.5647e+04 1.1057e-08 1.1175e-01 8.8802e-01 2.2409e-04 4.6730e-13 9.0457e-29
1.5960e+04 1.4045e-07 8.6534e-01 1.3466e-01 1.3219e-07 1.9230e-19 2.6077e-39
1.6187e+04 2.5258e-07 9.9813e-01 1.8676e-03 3.3666e-12 1.2305e-27 0.0000e+00
1.6354e+04 3.6744e-07 9.9998e-01 1.8554e-05 4.4016e-17 2.5142e-36 0.0000e+00
1.6484e+04 5.3471e-07 1.0000e+00 6.6069e-08 4.4102e-23 0.0000e+00 0.0000e+00
1.6593e+04 7.0434e-07 1.0000e+00 1.3976e-10 1.0982e-29 0.0000e+00 0.0000e+00
1.6692e+04 7.7069e-07 1.0000e+00 7.2282e-13 2.2098e-35 0.0000e+00 0.0000e+00
1.6788e+04 7.8020e-07 1.0000e+00 4.5158e-14 2.1353e-38 0.0000e+00 0.0000e+00
1.6888e+04 8.0511e-07 1.0000e+00 6.9949e-15 2.0167e-40 0.0000e+00 0.0000e+00
1.6999e+04 8.2636e-07 1.0000e+00 1.7183e-15 6.0256e-42 0.0000e+00 0.0000e+00
1.7146e+04 8.5727e-07 1.0000e+00 3.8295e-16 1.4153e-43 0.0000e+00 0.0000e+00
1.7416e+04 1.0121e-06 1.0000e+00 2.0111e-17 0.0000e+00 0.0000e+00 0.0000e+00
1.7888e+04 1.3198e-06 1.0000e+00 2.4816e-19 0.0000e+00 0.0000e+00 0.0000e+00
1.8532e+04 1.9544e-06 1.0000e+00 1.7953e-21 0.0000e+00 0.0000e+00 0.0000e+00
1.9260e+04 2.9472e-06 1.0000e+00 1.0721e-23 0.0000e+00 0.0000e+00 0.0000e+00
2.0034e+04 4.0561e-06 1.0000e+00 8.9401e-26 0.0000e+00 0.0000e+00 0.0000e+00
2.0838e+04 5.3036e-06 9.9999e-01 1.0004e-27 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 6.7116e-06 9.9999e-01 1.7771e-29 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 7.7204e-06 9.9999e-01 5.3131e-31 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 8.4998e-06 9.9999e-01 2.4815e-32 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 8.6953e-06 9.9999e-01 3.1390e-33 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 8.9514e-06 9.9999e-01 4.2241e-34 0.0000e+00 0.0000e+00 0.0000e+00
