#NTIMES:     65
#NSTAGES:     4
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]           ne1           ne2           ne3           ne4
    1.626493E+04    2.4368E-02    9.7563E-01    5.4713E-07    3.2213E-22
    1.642900E+04    4.0631E-01    5.9369E-01    6.8363E-10    3.0730E-29
    1.655927E+04    9.3786E-01    6.2143E-02    1.8333E-13    7.8332E-37
    1.666808E+04    9.9620E-01    3.8037E-03    4.4389E-17    5.7469E-44
    1.676387E+04    9.9967E-01    3.2724E-04    3.0956E-20    1.2223E-49
    1.685344E+04    9.9995E-01    4.7737E-05    9.1487E-23    5.0818E-55
    1.694048E+04    9.9999E-01    1.1024E-05    1.0320E-24    1.0458E-57
    1.702877E+04    1.0000E+00    3.3428E-06    2.6875E-26    3.7400E-58
    1.712364E+04    1.0000E+00    1.1551E-06    1.0595E-27    1.4654E-58
    1.723140E+04    1.0000E+00    4.1079E-07    4.6464E-29    5.6813E-59
    1.736849E+04    1.0000E+00    1.2989E-07    1.4555E-30    1.9105E-59
    1.764428E+04    1.0000E+00    1.7914E-08    3.9468E-33    2.7941E-60
    1.825185E+04    1.0000E+00    4.4358E-10    8.0666E-38    7.1115E-62
    1.898577E+04    1.0000E+00    1.1144E-11    3.1380E-42    1.8010E-63
    1.978625E+04    1.0000E+00    4.9236E-13    1.5327E-42    8.0459E-65
    2.065037E+04    1.0000E+00    5.7118E-14    9.7495E-42    9.5228E-66
    2.155095E+04    1.0000E+00    3.1248E-14    3.2011E-41    5.3503E-66
    2.245768E+04    1.0000E+00    7.4161E-14    1.4377E-40    1.2973E-65
    2.340027E+04    1.0000E+00    2.5444E-13    7.0918E-40    4.5776E-65
    2.441765E+04    1.0000E+00    8.4718E-13    2.8878E-39    1.6338E-64
    2.552663E+04    1.0000E+00    3.0550E-12    1.1663E-38    6.8867E-64
    2.678810E+04    1.0000E+00    1.2246E-11    5.2426E-38    3.7675E-63
    2.832661E+04    1.0000E+00    6.0388E-11    2.8634E-37    2.8041E-62
    3.001704E+04    1.0000E+00    7.8330E-11    3.4549E-37    4.6625E-62
    3.165601E+04    1.0000E+00    1.4127E-10    7.2339E-37    7.1120E-62
    3.325288E+04    1.0000E+00    3.8516E-10    2.4917E-36    1.4769E-61
    3.484169E+04    1.0000E+00    8.5927E-10    7.4402E-36    2.6570E-61
    3.639765E+04    1.0000E+00    1.7547E-09    2.0253E-35    4.6505E-61
    3.790349E+04    1.0000E+00    3.4133E-09    5.6081E-35    7.9931E-61
    3.933015E+04    1.0000E+00    5.2380E-09    1.1594E-34    1.1425E-60
    4.064946E+04    1.0000E+00    6.9801E-09    1.9389E-34    1.4539E-60
    4.183748E+04    1.0000E+00    9.9430E-09    3.9443E-34    1.9557E-60
    4.295471E+04    1.0000E+00    1.4306E-08    8.9201E-34    2.6541E-60
    4.404536E+04    1.0000E+00    1.9223E-08    1.9118E-33    3.3963E-60
    4.514998E+04    1.0000E+00    2.3599E-08    3.5821E-33    4.0214E-60
    4.627877E+04    1.0000E+00    2.6655E-08    5.7045E-33    4.4341E-60
    4.742914E+04    1.0000E+00    2.8640E-08    8.1296E-33    4.6882E-60
    4.859884E+04    1.0000E+00    2.9758E-08    1.0575E-32    4.8260E-60
    4.979054E+04    1.0000E+00    3.0169E-08    1.2699E-32    4.8824E-60
    5.100851E+04    1.0000E+00    3.0079E-08    1.4300E-32    4.9010E-60
    5.225617E+04    1.0000E+00    2.9737E-08    1.5396E-32    4.9320E-60
    5.353554E+04    1.0000E+00    2.9396E-08    1.6184E-32    5.0224E-60
    5.484601E+04    1.0000E+00    2.9245E-08    1.6902E-32    5.1986E-60
    5.618429E+04    1.0000E+00    2.9424E-08    1.7782E-32    5.4669E-60
    5.754205E+04    1.0000E+00    3.0001E-08    1.8985E-32    5.8168E-60
    5.891132E+04    1.0000E+00    3.0890E-08    2.0493E-32    6.2213E-60
    6.027604E+04    1.0000E+00    3.1851E-08    2.2046E-32    6.6308E-60
    6.162485E+04    1.0000E+00    3.2667E-08    2.3368E-32    7.0065E-60
    6.293682E+04    1.0000E+00    3.3254E-08    2.4331E-32    7.3370E-60
    6.419493E+04    1.0000E+00    3.3608E-08    2.4923E-32    7.6269E-60
    6.537955E+04    1.0000E+00    3.3804E-08    2.5254E-32    7.8917E-60
    6.646379E+04    1.0000E+00    3.3839E-08    2.5324E-32    8.1153E-60
    6.743920E+04    1.0000E+00    3.3626E-08    2.5013E-32    8.2519E-60
    6.827833E+04    1.0000E+00    3.3376E-08    2.4638E-32    8.3143E-60
    6.898935E+04    1.0000E+00    3.3000E-08    2.4085E-32    8.1897E-60
    6.955810E+04    1.0000E+00    3.2298E-08    2.3075E-32    7.8202E-60
    6.978582E+04    1.0000E+00    3.0985E-08    2.1164E-32    7.3405E-60
    6.989995E+04    1.0000E+00    2.8733E-08    1.8254E-32    6.6699E-60
    6.995709E+04    1.0000E+00    2.5294E-08    1.3967E-32    5.8256E-60
    6.998568E+04    1.0000E+00    2.0862E-08    9.5567E-33    4.7897E-60
    6.999926E+04    1.0000E+00    1.6417E-08    6.0255E-33    3.7681E-60
    6.999997E+04    1.0000E+00    1.5803E-08    5.6217E-33    3.6301E-60
#TIME:     0.733
#NVEL: 115
#vel_mid[km/s]           ne1           ne2           ne3           ne4
    8.772128E+02    2.3757E-17    6.9176E-11    7.3187E-05    9.9993E-01
    8.821279E+02    2.3757E-17    6.9176E-11    7.3187E-05    9.9993E-01
    8.970391E+02    2.3757E-17    6.9176E-11    7.3188E-05    9.9993E-01
    9.276219E+02    2.3758E-17    6.9179E-11    7.3189E-05    9.9993E-01
    9.834559E+02    2.3759E-17    6.9180E-11    7.3190E-05    9.9993E-01
    1.043937E+03    2.3748E-17    6.9154E-11    7.3172E-05    9.9993E-01
    1.108129E+03    2.3690E-17    6.9012E-11    7.3067E-05    9.9993E-01
    1.176267E+03    2.3558E-17    6.8652E-11    7.2776E-05    9.9993E-01
    1.248596E+03    2.3275E-17    6.7849E-11    7.2098E-05    9.9993E-01
    1.325372E+03    2.0837E-17    6.1829E-11    6.7594E-05    9.9993E-01
    1.406869E+03    9.5090E-18    3.2951E-11    4.4268E-05    9.9996E-01
    1.493377E+03    2.9394E-18    1.3286E-11    2.4172E-05    9.9998E-01
    1.585205E+03    1.2801E-18    7.1428E-12    1.6149E-05    9.9998E-01
    1.682679E+03    6.9529E-19    4.5626E-12    1.2112E-05    9.9999E-01
    1.786147E+03    3.5618E-19    2.7967E-12    8.8194E-06    9.9999E-01
    1.895977E+03    1.6495E-19    1.6074E-12    6.2151E-06    9.9999E-01
    2.012561E+03    7.7700E-20    9.4104E-13    4.4591E-06    1.0000E+00
    2.136313E+03    3.3210E-20    5.1780E-13    3.1107E-06    1.0000E+00
    2.267674E+03    1.3793E-20    2.8175E-13    2.1919E-06    1.0000E+00
    2.407114E+03    5.3803E-21    1.4750E-13    1.5269E-06    1.0000E+00
    2.555127E+03    2.2021E-21    8.0019E-14    1.0937E-06    1.0000E+00
    2.712241E+03    1.1477E-21    5.1324E-14    8.6381E-07    1.0000E+00
    2.879017E+03    7.0596E-22    3.6915E-14    7.2793E-07    1.0000E+00
    3.056048E+03    4.7675E-22    2.8358E-14    6.3684E-07    1.0000E+00
    3.243964E+03    3.7028E-22    2.4003E-14    5.8692E-07    1.0000E+00
    3.443435E+03    3.2514E-22    2.2116E-14    5.6648E-07    1.0000E+00
    3.655171E+03    3.0753E-22    2.1481E-14    5.6467E-07    1.0000E+00
    3.879927E+03    2.8646E-22    2.0755E-14    5.6726E-07    1.0000E+00
    4.118504E+03    2.9701E-22    2.1593E-14    5.9584E-07    1.0000E+00
    4.371751E+03    3.5750E-22    2.4601E-14    6.4459E-07    1.0000E+00
    4.640569E+03    2.9803E-22    2.1699E-14    6.0031E-07    1.0000E+00
    4.925917E+03    1.8770E-22    1.5876E-14    5.0934E-07    1.0000E+00
    5.228812E+03    1.2311E-22    1.1957E-14    4.4004E-07    1.0000E+00
    5.550331E+03    1.0235E-22    1.0564E-14    4.1312E-07    1.0000E+00
    5.891620E+03    9.4813E-23    1.0067E-14    4.0548E-07    1.0000E+00
    6.253896E+03    9.0816E-23    9.8378E-15    4.0533E-07    1.0000E+00
    6.638447E+03    9.1411E-23    9.9387E-15    4.1218E-07    1.0000E+00
    7.046645E+03    9.5557E-23    1.0315E-14    4.2634E-07    1.0000E+00
    7.479943E+03    9.9030E-23    1.0713E-14    4.4707E-07    1.0000E+00
    7.939884E+03    1.0871E-22    1.1613E-14    4.8311E-07    1.0000E+00
    8.428107E+03    1.3327E-22    1.3574E-14    5.4353E-07    1.0000E+00
    8.946351E+03    1.8525E-22    1.7470E-14    6.5611E-07    1.0000E+00
    9.496461E+03    3.3625E-22    2.7629E-14    9.1775E-07    1.0000E+00
    1.008040E+04    9.5108E-22    6.1515E-14    1.6078E-06    1.0000E+00
    1.070024E+04    5.1894E-21    2.3873E-13    4.1029E-06    1.0000E+00
    1.135820E+04    7.8246E-20    2.4233E-12    1.9298E-05    9.9998E-01
    1.205661E+04    4.5545E-18    1.0236E-10    2.0633E-04    9.9979E-01
    1.279797E+04    5.4997E-16    9.6798E-09    3.2923E-03    9.9671E-01
    1.358477E+04    7.8130E-14    1.0383E-06    5.4185E-02    9.4581E-01
    1.437244E+04    2.8195E-11    1.9076E-04    7.4508E-01    2.5473E-01
    1.500937E+04    1.0725E-08    1.3342E-02    9.8584E-01    8.1637E-04
    1.552878E+04    1.1866E-05    7.7828E-01    2.2171E-01    4.2781E-08
    1.591273E+04    2.6504E-04    9.9803E-01    1.7010E-03    1.5681E-13
    1.617011E+04    5.9777E-03    9.9402E-01    5.9999E-06    1.1248E-19
    1.634952E+04    1.4533E-01    8.5467E-01    1.0672E-08    1.6194E-26
    1.648696E+04    8.5932E-01    1.4068E-01    1.9950E-12    8.7420E-35
    1.659878E+04    9.9480E-01    5.2031E-03    9.4439E-17    1.4423E-43
    1.669545E+04    9.9968E-01    3.2131E-04    2.4512E-20    1.8921E-50
    1.678508E+04    9.9996E-01    4.1651E-05    5.1069E-23    1.0619E-55
    1.687250E+04    9.9999E-01    9.2982E-06    5.2557E-25    8.6883E-58
    1.696111E+04    1.0000E+00    2.7881E-06    1.3315E-26    3.0847E-58
    1.705636E+04    1.0000E+00    9.4894E-07    5.0348E-28    1.1885E-58
    1.716416E+04    1.0000E+00    3.3311E-07    2.1288E-29    4.5543E-59
    1.730537E+04    1.0000E+00    1.0033E-07    5.7980E-31    1.4610E-59
    1.760745E+04    1.0000E+00    1.1239E-08    8.5906E-34    1.7376E-60
    1.821538E+04    1.0000E+00    2.5960E-10    1.4792E-38    4.1194E-62
    1.893451E+04    1.0000E+00    5.8756E-12    2.6501E-43    9.3817E-64
    1.971244E+04    1.0000E+00    1.8598E-13    1.5212E-45    2.9845E-65
    2.054375E+04    1.0000E+00    8.9806E-15    1.0209E-44    1.4487E-66
    2.140728E+04    1.0000E+00    8.1686E-16    4.4789E-44    1.3362E-67
    2.226561E+04    1.0000E+00    8.5926E-16    2.4527E-43    1.4384E-67
    2.313428E+04    1.0000E+00    3.5533E-15    1.5840E-42    6.0450E-67
    2.404497E+04    1.0000E+00    1.5662E-14    8.8260E-42    2.7820E-66
    2.500523E+04    1.0000E+00    6.8886E-14    4.4343E-41    1.3535E-65
    2.604263E+04    1.0000E+00    3.6775E-13    2.6435E-40    8.8819E-65
    2.724271E+04    1.0000E+00    2.5040E-12    2.0905E-39    8.9044E-64
    2.880103E+04    1.0000E+00    1.5798E-11    1.5287E-38    8.9743E-63
    3.057189E+04    1.0000E+00    2.8360E-11    2.8960E-38    2.0205E-62
    3.239972E+04    1.0000E+00    8.1789E-11    1.2114E-37    4.2559E-62
    3.417455E+04    1.0000E+00    2.6613E-10    5.2413E-37    1.0127E-61
    3.587716E+04    1.0000E+00    6.8578E-10    2.0637E-36    2.0854E-61
    3.749452E+04    1.0000E+00    1.6363E-09    7.8272E-36    4.1996E-61
    3.901907E+04    1.0000E+00    3.0213E-09    2.2174E-35    6.9812E-61
    4.041392E+04    1.0000E+00    4.4186E-09    4.4726E-35    9.5837E-61
    4.166067E+04    1.0000E+00    6.7849E-09    1.0751E-34    1.3668E-60
    4.282033E+04    1.0000E+00    1.0657E-08    3.0280E-34    1.9829E-60
    4.393802E+04    1.0000E+00    1.5549E-08    8.1101E-34    2.6978E-60
    4.506444E+04    1.0000E+00    2.0310E-08    1.8518E-33    3.3387E-60
    4.621047E+04    1.0000E+00    2.3954E-08    3.4555E-33    3.7903E-60
    4.737662E+04    1.0000E+00    2.6536E-08    5.5569E-33    4.0882E-60
    4.855943E+04    1.0000E+00    2.8180E-08    7.9807E-33    4.2690E-60
    4.976293E+04    1.0000E+00    2.9019E-08    1.0331E-32    4.3639E-60
    5.099069E+04    1.0000E+00    2.9255E-08    1.2308E-32    4.4135E-60
    5.224631E+04    1.0000E+00    2.9151E-08    1.3814E-32    4.4686E-60
    5.353171E+04    1.0000E+00    2.8980E-08    1.4971E-32    4.5812E-60
    5.484612E+04    1.0000E+00    2.8949E-08    1.5987E-32    4.7852E-60
    5.618687E+04    1.0000E+00    2.9214E-08    1.7094E-32    5.0918E-60
    5.754538E+04    1.0000E+00    2.9850E-08    1.8463E-32    5.4887E-60
    5.891516E+04    1.0000E+00    3.0782E-08    2.0093E-32    5.9451E-60
    6.027894E+04    1.0000E+00    3.1772E-08    2.1739E-32    6.4052E-60
    6.162742E+04    1.0000E+00    3.2609E-08    2.3133E-32    6.8263E-60
    6.293850E+04    1.0000E+00    3.3211E-08    2.4151E-32    7.1941E-60
    6.419616E+04    1.0000E+00    3.3575E-08    2.4786E-32    7.5133E-60
    6.537984E+04    1.0000E+00    3.3779E-08    2.5148E-32    7.8004E-60
    6.646444E+04    1.0000E+00    3.3819E-08    2.5241E-32    8.0409E-60
    6.743912E+04    1.0000E+00    3.3610E-08    2.4947E-32    8.1908E-60
    6.827867E+04    1.0000E+00    3.3362E-08    2.4584E-32    8.2634E-60
    6.898947E+04    1.0000E+00    3.2989E-08    2.4040E-32    8.1480E-60
    6.955800E+04    1.0000E+00    3.2289E-08    2.3038E-32    7.7872E-60
    6.978577E+04    1.0000E+00    3.0977E-08    2.1132E-32    7.3125E-60
    6.989993E+04    1.0000E+00    2.8726E-08    1.8227E-32    6.6464E-60
    6.995708E+04    1.0000E+00    2.5288E-08    1.3948E-32    5.8059E-60
    6.998567E+04    1.0000E+00    2.0857E-08    9.5434E-33    4.7740E-60
    6.999926E+04    1.0000E+00    1.6413E-08    6.0165E-33    3.7558E-60
    6.999997E+04    1.0000E+00    1.5799E-08    5.6136E-33    3.6183E-60
#TIME:     0.806
#NVEL: 115
#vel_mid[km/s]           ne1           ne2           ne3           ne4
    8.772128E+02    2.5936E-17    8.3588E-11    9.0065E-05    9.9991E-01
    8.817035E+02    2.5936E-17    8.3588E-11    9.0065E-05    9.9991E-01
    8.953142E+02    2.5936E-17    8.3588E-11    9.0065E-05    9.9991E-01
    9.231691E+02    2.5937E-17    8.3590E-11    9.0066E-05    9.9991E-01
    9.772176E+02    2.5936E-17    8.3587E-11    9.0065E-05    9.9991E-01
    1.037326E+03    2.5919E-17    8.3542E-11    9.0033E-05    9.9991E-01
    1.101111E+03    2.5847E-17    8.3343E-11    8.9887E-05    9.9991E-01
    1.168818E+03    2.5657E-17    8.2781E-11    8.9451E-05    9.9991E-01
    1.240689E+03    2.5074E-17    8.1058E-11    8.8107E-05    9.9991E-01
    1.316978E+03    2.1694E-17    7.1666E-11    8.1052E-05    9.9992E-01
    1.397959E+03    1.0459E-17    3.9263E-11    5.4152E-05    9.9995E-01
    1.483920E+03    3.3926E-18    1.6058E-11    2.9833E-05    9.9997E-01
    1.575166E+03    1.3986E-18    8.1686E-12    1.9177E-05    9.9998E-01
    1.672023E+03    7.1180E-19    4.9331E-12    1.3843E-05    9.9999E-01
    1.774835E+03    3.5722E-19    2.9544E-12    9.8956E-06    9.9999E-01
    1.883970E+03    1.6274E-19    1.6647E-12    6.8466E-06    9.9999E-01
    1.999815E+03    7.4117E-20    9.4498E-13    4.7861E-06    1.0000E+00
    2.122784E+03    3.1237E-20    5.1157E-13    3.2763E-06    1.0000E+00
    2.253313E+03    1.2632E-20    2.7185E-13    2.2555E-06    1.0000E+00
    2.391869E+03    4.8369E-21    1.3994E-13    1.5418E-06    1.0000E+00
    2.538945E+03    1.9425E-21    7.4692E-14    1.0845E-06    1.0000E+00
    2.695065E+03    9.7655E-22    4.6642E-14    8.3852E-07    1.0000E+00
    2.860784E+03    5.8705E-22    3.2982E-14    6.9722E-07    1.0000E+00
    3.036693E+03    3.9215E-22    2.5134E-14    6.0628E-07    1.0000E+00
    3.223420E+03    3.0086E-22    2.1100E-14    5.5690E-07    1.0000E+00
    3.421628E+03    2.6359E-22    1.9426E-14    5.3888E-07    1.0000E+00
    3.632023E+03    2.5325E-22    1.9096E-14    5.4301E-07    1.0000E+00
    3.855356E+03    2.4192E-22    1.8812E-14    5.5493E-07    1.0000E+00
    4.092421E+03    2.4665E-22    1.9423E-14    5.8573E-07    1.0000E+00
    4.344064E+03    3.0206E-22    2.2439E-14    6.4142E-07    1.0000E+00
    4.611180E+03    2.6797E-22    2.0654E-14    6.1158E-07    1.0000E+00
    4.894722E+03    1.7472E-22    1.5454E-14    5.2379E-07    1.0000E+00
    5.195698E+03    1.1340E-22    1.1551E-14    4.5024E-07    1.0000E+00
    5.515181E+03    9.2385E-23    1.0065E-14    4.1938E-07    1.0000E+00
    5.854309E+03    8.4739E-23    9.5285E-15    4.1045E-07    1.0000E+00
    6.214290E+03    8.0915E-23    9.3007E-15    4.1097E-07    1.0000E+00
    6.596406E+03    8.1840E-23    9.4394E-15    4.2015E-07    1.0000E+00
    7.002019E+03    8.6900E-23    9.9157E-15    4.3872E-07    1.0000E+00
    7.432572E+03    9.1357E-23    1.0425E-14    4.6515E-07    1.0000E+00
    7.889601E+03    1.0140E-22    1.1431E-14    5.0893E-07    1.0000E+00
    8.374732E+03    1.2714E-22    1.3630E-14    5.8264E-07    1.0000E+00
    8.889693E+03    1.8122E-22    1.7957E-14    7.1700E-07    1.0000E+00
    9.436320E+03    3.3141E-22    2.8844E-14    1.0186E-06    1.0000E+00
    1.001656E+04    9.4360E-22    6.5604E-14    1.8159E-06    1.0000E+00
    1.063248E+04    5.1429E-21    2.6129E-13    4.6939E-06    1.0000E+00
    1.128627E+04    7.4917E-20    2.6829E-12    2.1930E-05    9.9998E-01
    1.198026E+04    4.5703E-18    1.2223E-10    2.4161E-04    9.9976E-01
    1.271692E+04    7.1119E-16    1.4730E-08    4.4271E-03    9.9557E-01
    1.349805E+04    1.4143E-13    2.0908E-06    8.4880E-02    9.1512E-01
    1.425822E+04    3.3705E-11    2.4500E-04    8.0747E-01    1.9228E-01
    1.486986E+04    5.8579E-09    9.7099E-03    9.8912E-01    1.1688E-03
    1.537519E+04    3.5187E-06    5.1003E-01    4.8997E-01    5.0834E-07
    1.578064E+04    9.8977E-05    9.9222E-01    7.6834E-03    5.8703E-12
    1.606880E+04    1.7519E-03    9.9820E-01    4.4319E-05    1.4557E-17
    1.627147E+04    4.1939E-02    9.5806E-01    1.1683E-07    4.9703E-24
    1.642133E+04    6.3299E-01    3.6701E-01    4.6964E-11    5.4380E-32
    1.653799E+04    9.8716E-01    1.2844E-02    1.1272E-15    1.6150E-41
    1.663728E+04    9.9948E-01    5.1716E-04    8.4300E-20    6.6503E-50
    1.672867E+04    9.9995E-01    5.1448E-05    8.0678E-23    4.4885E-56
    1.681726E+04    9.9999E-01    1.0316E-05    6.0267E-25    9.1897E-58
    1.690746E+04    1.0000E+00    2.9295E-06    1.2960E-26    3.1285E-58
    1.700408E+04    1.0000E+00    9.6709E-07    4.4633E-28    1.1775E-58
    1.711406E+04    1.0000E+00    3.2935E-07    1.7200E-29    4.4121E-59
    1.726274E+04    1.0000E+00    9.2911E-08    3.8524E-31    1.3376E-59
    1.762026E+04    1.0000E+00    7.2513E-09    1.9824E-34    1.1188E-60
    1.824949E+04    1.0000E+00    1.6211E-10    3.2163E-39    2.5654E-62
    1.897008E+04    1.0000E+00    3.9786E-12    7.3194E-44    6.3408E-64
    1.974151E+04    1.0000E+00    1.2816E-13    5.0599E-48    2.0509E-65
    2.056198E+04    1.0000E+00    5.6836E-15    1.7011E-47    9.1197E-67
    2.140466E+04    1.0000E+00    3.1003E-16    9.2312E-47    4.9931E-68
    2.223509E+04    1.0000E+00    3.4102E-17    6.5018E-46    5.5726E-69
    2.306880E+04    1.0000E+00    7.5480E-17    5.5846E-45    1.2648E-68
    2.392915E+04    1.0000E+00    4.2448E-16    4.1192E-44    7.3632E-68
    2.481906E+04    1.0000E+00    2.3455E-15    2.6296E-43    4.4096E-67
    2.574483E+04    1.0000E+00    1.5470E-14    1.9471E-42    3.4051E-66
    2.676165E+04    1.0000E+00    1.3269E-13    1.9589E-41    3.9089E-65
    2.804648E+04    1.0000E+00    1.6137E-12    3.0701E-40    7.7459E-64
    2.970986E+04    1.0000E+00    7.1961E-12    1.6533E-39    5.1856E-63
    3.154016E+04    1.0000E+00    1.9567E-11    6.6997E-39    1.3868E-62
    3.346810E+04    1.0000E+00    8.1296E-11    3.9044E-38    3.7983E-62
    3.532400E+04    1.0000E+00    2.7260E-10    2.2134E-37    9.4343E-62
    3.705571E+04    1.0000E+00    7.9419E-10    1.1572E-36    2.2055E-61
    3.867263E+04    1.0000E+00    1.7747E-09    4.5463E-36    4.2822E-61
    4.014312E+04    1.0000E+00    2.8857E-09    1.1269E-35    6.4244E-61
    4.145184E+04    1.0000E+00    4.7205E-09    3.1268E-35    9.6308E-61
    4.265609E+04    1.0000E+00    8.0268E-09    1.0707E-34    1.4820E-60
    4.380436E+04    1.0000E+00    1.2621E-08    3.5532E-34    2.1296E-60
    4.495447E+04    1.0000E+00    1.7575E-08    9.8581E-34    2.7589E-60
    4.611977E+04    1.0000E+00    2.1639E-08    2.1470E-33    3.2277E-60
    4.730337E+04    1.0000E+00    2.4697E-08    3.9053E-33    3.5558E-60
    4.850147E+04    1.0000E+00    2.6789E-08    6.1332E-33    3.7728E-60
    4.971843E+04    1.0000E+00    2.8003E-08    8.5471E-33    3.9038E-60
    5.095775E+04    1.0000E+00    2.8527E-08    1.0736E-32    3.9835E-60
    5.222303E+04    1.0000E+00    2.8633E-08    1.2524E-32    4.0606E-60
    5.351620E+04    1.0000E+00    2.8610E-08    1.3957E-32    4.1895E-60
    5.483630E+04    1.0000E+00    2.8684E-08    1.5207E-32    4.4120E-60
    5.618104E+04    1.0000E+00    2.9024E-08    1.6499E-32    4.7512E-60
    5.754194E+04    1.0000E+00    2.9713E-08    1.8007E-32    5.1870E-60
    5.891312E+04    1.0000E+00    3.0681E-08    1.9740E-32    5.6850E-60
    6.027749E+04    1.0000E+00    3.1698E-08    2.1465E-32    6.1874E-60
    6.162623E+04    1.0000E+00    3.2554E-08    2.2922E-32    6.6485E-60
    6.293743E+04    1.0000E+00    3.3170E-08    2.3990E-32    7.0513E-60
    6.419523E+04    1.0000E+00    3.3544E-08    2.4663E-32    7.3991E-60
    6.537906E+04    1.0000E+00    3.3755E-08    2.5053E-32    7.7086E-60
    6.646385E+04    1.0000E+00    3.3801E-08    2.5166E-32    7.9665E-60
    6.743869E+04    1.0000E+00    3.3595E-08    2.4888E-32    8.1301E-60
    6.827841E+04    1.0000E+00    3.3350E-08    2.4535E-32    8.2133E-60
    6.898934E+04    1.0000E+00    3.2979E-08    2.3999E-32    8.1072E-60
    6.955796E+04    1.0000E+00    3.2280E-08    2.3004E-32    7.7549E-60
    6.978574E+04    1.0000E+00    3.0969E-08    2.1102E-32    7.2851E-60
    6.989992E+04    1.0000E+00    2.8719E-08    1.8203E-32    6.6233E-60
    6.995707E+04    1.0000E+00    2.5282E-08    1.3930E-32    5.7867E-60
    6.998567E+04    1.0000E+00    2.0853E-08    9.5313E-33    4.7587E-60
    6.999926E+04    1.0000E+00    1.6409E-08    6.0090E-33    3.7441E-60
    6.999997E+04    1.0000E+00    1.5795E-08    5.6063E-33    3.6069E-60
#TIME:     0.887
#NVEL: 115
#vel_mid[km/s]           ne1           ne2           ne3           ne4
    8.772128E+02    2.9258E-17    1.0580E-10    1.1384E-04    9.9989E-01
    8.811067E+02    2.9258E-17    1.0580E-10    1.1384E-04    9.9989E-01
    8.928924E+02    2.9258E-17    1.0580E-10    1.1385E-04    9.9989E-01
    9.169389E+02    2.9259E-17    1.0580E-10    1.1385E-04    9.9989E-01
    9.685055E+02    2.9256E-17    1.0580E-10    1.1384E-04    9.9989E-01
    1.028093E+03    2.9232E-17    1.0572E-10    1.1379E-04    9.9989E-01
    1.091310E+03    2.9139E-17    1.0543E-10    1.1358E-04    9.9989E-01
    1.158415E+03    2.8863E-17    1.0453E-10    1.1292E-04    9.9989E-01
    1.229645E+03    2.7948E-17    1.0152E-10    1.1068E-04    9.9989E-01
    1.305256E+03    2.3722E-17    8.8094E-11    1.0072E-04    9.9990E-01
    1.385516E+03    1.2141E-17    4.9873E-11    6.8996E-05    9.9993E-01
    1.470712E+03    4.1895E-18    2.0860E-11    3.8630E-05    9.9996E-01
    1.561146E+03    1.6484E-18    1.0049E-11    2.3938E-05    9.9998E-01
    1.657140E+03    7.8356E-19    5.7021E-12    1.6582E-05    9.9998E-01
    1.759038E+03    3.8305E-19    3.3152E-12    1.1604E-05    9.9999E-01
    1.867201E+03    1.7158E-19    1.8262E-12    7.8772E-06    9.9999E-01
    1.982015E+03    7.5623E-20    1.0036E-12    5.3632E-06    9.9999E-01
    2.103889E+03    3.1411E-20    5.3333E-13    3.5988E-06    1.0000E+00
    2.233257E+03    1.2412E-20    2.7694E-13    2.4192E-06    1.0000E+00
    2.370580E+03    4.6569E-21    1.3981E-13    1.6193E-06    1.0000E+00
    2.516346E+03    1.8261E-21    7.3098E-14    1.1148E-06    1.0000E+00
    2.671076E+03    8.7888E-22    4.4174E-14    8.3980E-07    1.0000E+00
    2.835321E+03    5.1205E-22    3.0518E-14    6.8576E-07    1.0000E+00
    3.009664E+03    3.3640E-22    2.2969E-14    5.9076E-07    1.0000E+00
    3.194728E+03    2.5315E-22    1.9029E-14    5.3902E-07    1.0000E+00
    3.391172E+03    2.1994E-22    1.7433E-14    5.2161E-07    1.0000E+00
    3.599695E+03    2.1365E-22    1.7289E-14    5.3039E-07    1.0000E+00
    3.821040E+03    2.0947E-22    1.7379E-14    5.5150E-07    1.0000E+00
    4.055995E+03    2.0896E-22    1.7762E-14    5.8464E-07    1.0000E+00
    4.305398E+03    2.6020E-22    2.0827E-14    6.4975E-07    1.0000E+00
    4.570137E+03    2.4942E-22    2.0234E-14    6.3959E-07    1.0000E+00
    4.851154E+03    1.7162E-22    1.5684E-14    5.5694E-07    1.0000E+00
    5.149452E+03    1.1023E-22    1.1633E-14    4.7618E-07    1.0000E+00
    5.466091E+03    8.7252E-23    9.9369E-15    4.3862E-07    1.0000E+00
    5.802200E+03    7.8886E-23    9.3156E-15    4.2700E-07    1.0000E+00
