#NTIMES: 128
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 1.033655e+02 1.071929e+02 1.111621e+02 1.152782e+02 1.195467e+02 1.239733e+02 1.285638e+02 1.333243e+02 1.382611e+02 1.433806e+02 1.486897e+02 1.541954e+02 1.599050e+02 1.658260e+02 1.719662e+02 1.783338e+02 1.849372e+02 1.917850e+02 1.988865e+02 2.062509e+02 
#
#TIME: 2.037028e+00 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] mn0 mn1 mn2 mn3 mn4 mn5 mn6 mn7 mn8
5.694142e+04 1.000000e+02 8.883376e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.830411e+04 1.000000e+02 7.426443e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.966620e+04 1.000000e+02 6.249761e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.101550e+04 1.000000e+02 5.275562e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.233719e+04 1.000000e+02 4.493583e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.361286e+04 1.000000e+02 3.857427e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.482466e+04 1.000000e+02 3.343327e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.595016e+04 1.000000e+02 2.941586e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.697182e+04 1.000000e+02 2.611342e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.787199e+04 1.000000e+02 2.369727e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.864160e+04 1.000000e+02 2.163945e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.927720e+04 1.000000e+02 1.792361e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.967325e+04 1.000000e+02 1.807504e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.984350e+04 1.000000e+02 1.784123e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.992880e+04 1.000000e+02 1.772533e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.997149e+04 1.000000e+02 1.751992e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.999249e+04 1.000000e+02 1.477726e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.999962e+04 1.000000e+02 1.440082e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 2.112455e+00 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] mn0 mn1 mn2 mn3 mn4 mn5 mn6 mn7 mn8
4.386064e+02 4.497814e+04 2.202977e+13 1.297966e-25 2.257921e-17 2.217359e-10 5.205386e-05 1.392610e-01 8.531425e-01 7.544430e-03 4.813292e-08 3.569408e-20 
8.801961e+02 4.556198e+04 4.367543e+13 3.218762e-24 2.838908e-16 1.419454e-09 1.712675e-04 2.365757e-01 7.597078e-01 3.545303e-03 1.206203e-08 4.951429e-21 
8.922517e+02 4.574510e+04 3.459306e+13 2.609780e-25 3.225376e-17 2.393021e-10 4.673327e-05 1.222521e-01 8.670365e-01 1.066455e-02 1.135818e-07 2.531746e-19 
9.200313e+02 4.608167e+04 3.033454e+13 8.633144e-26 1.263144e-17 1.123900e-10 2.705317e-05 9.210013e-02 8.921579e-01 1.571471e-02 2.556127e-07 1.044332e-18 
9.688202e+02 4.669184e+04 2.381745e+13 1.862694e-26 3.546773e-18 4.159165e-11 1.365125e-05 6.481153e-02 9.109337e-01 2.424053e-02 6.187715e-07 4.516394e-18 
1.029396e+03 4.605749e+04 2.436676e+13 1.810891e-26 3.396981e-18 3.958982e-11 1.298846e-05 6.281917e-02 9.116898e-01 2.547736e-02 6.943829e-07 5.719917e-18 
1.092261e+03 4.570961e+04 2.414639e+13 5.533891e-26 9.656202e-18 1.000597e-10 2.698240e-05 9.531284e-02 8.906691e-01 1.399088e-02 1.861286e-07 4.821855e-19 
1.158981e+03 4.660373e+04 2.442788e+13 1.879954e-26 3.510907e-18 4.083609e-11 1.319703e-05 6.361964e-02 9.113419e-01 2.502455e-02 6.698114e-07 5.365961e-18 
1.229776e+03 4.734189e+04 2.464725e+13 1.323751e-26 2.536158e-18 3.043389e-11 1.049103e-05 5.554804e-02 9.142540e-01 3.018646e-02 1.015700e-06 1.183953e-17 
1.304896e+03 4.833373e+04 2.530638e+13 4.689424e-27 9.504570e-19 1.257218e-11 5.154595e-06 3.658505e-02 9.114832e-01 5.192311e-02 3.469922e-06 1.244646e-16 
1.384604e+03 5.046673e+04 2.647232e+13 7.622671e-28 1.707812e-19 2.693622e-12 1.471773e-06 1.707812e-02 8.594597e-01 1.234345e-01 2.624198e-05 6.234207e-15 
1.469181e+03 5.288271e+04 2.748430e+13 7.052244e-29 1.827095e-20 3.585887e-13 2.800407e-07 5.942327e-03 6.932715e-01 3.005315e-01 2.544272e-04 5.720344e-13 
1.558925e+03 5.566846e+04 2.813694e+13 5.682344e-30 1.700398e-21 4.175662e-14 4.606142e-08 1.732684e-03 4.476998e-01 5.488628e-01 1.704703e-03 3.142508e-11 
1.654150e+03 5.819222e+04 2.884187e+13 6.748235e-31 2.262049e-22 6.571315e-15 9.503133e-09 5.535069e-04 2.653800e-01 7.278995e-01 6.166927e-03 5.813086e-10 
1.755192e+03 6.096339e+04 2.958812e+13 6.242771e-32 2.352600e-23 8.236989e-16 1.572253e-09 1.450866e-04 1.323699e-01 8.468203e-01 2.066473e-02 1.072254e-08 
1.862406e+03 6.423282e+04 2.999991e+13 3.139768e-33 1.388286e-24 6.109818e-17 1.642862e-10 2.617039e-05 5.091515e-02 8.757406e-01 7.331782e-02 2.746024e-07 
1.976169e+03 6.793066e+04 3.055112e+13 1.426619e-34 7.359218e-26 4.078405e-18 1.529402e-11 4.152408e-06 1.697965e-02 7.688121e-01 2.141985e-01 5.591361e-06 
2.096881e+03 7.214377e+04 3.115496e+13 4.890662e-36 2.964037e-27 2.074826e-19 1.085049e-12 5.022985e-07 4.313733e-03 5.139429e-01 4.816561e-01 8.680395e-05 
2.224967e+03 7.618841e+04 3.066258e+13 1.446228e-37 1.047777e-28 9.370964e-21 6.825309e-14 5.246264e-08 9.002029e-04 2.604685e-01 7.378712e-01 7.600073e-04 
2.360877e+03 8.054075e+04 2.965362e+13 3.829470e-39 3.342673e-30 3.851105e-22 3.916011e-15 4.900423e-09 1.622657e-04 1.092589e-01 8.859705e-01 4.608345e-03 
2.505088e+03 8.497405e+04 2.912602e+13 9.380865e-41 9.820593e-32 1.439702e-23 2.019492e-16 4.087842e-10 2.589509e-05 4.055270e-02 9.348292e-01 2.459220e-02 
2.658109e+03 8.896560e+04 2.899586e+13 4.561119e-42 5.497997e-33 9.738605e-25 1.760345e-17 5.202141e-11 5.522652e-06 1.676519e-02 8.974309e-01 8.579834e-02 
2.820477e+03 9.172814e+04 2.820053e+13 4.711059e-43 6.344733e-34 1.314537e-25 2.891223e-18 1.124575e-11 1.724856e-06 8.396323e-03 8.054391e-01 1.861628e-01 
2.992763e+03 9.295029e+04 2.599324e+13 9.653091e-44 1.472402e-34 3.500773e-26 9.042136e-19 4.276686e-12 8.308990e-07 5.364186e-03 7.270366e-01 2.675984e-01 
3.175573e+03 9.265262e+04 2.292769e+13 4.499239e-44 7.748119e-35 2.070265e-26 5.995568e-19 3.166890e-12 6.815475e-07 4.837450e-03 7.133189e-01 2.818430e-01 
3.369550e+03 9.036988e+04 1.964889e+13 6.941739e-44 1.308965e-34 3.732663e-26 1.116421e-18 5.759448e-12 1.136689e-06 6.874179e-03 7.938242e-01 1.993005e-01 
3.575375e+03 8.613434e+04 1.599828e+13 3.772167e-43 7.624027e-34 2.202202e-25 6.295799e-18 2.736149e-11 3.931554e-06 1.498241e-02 9.085077e-01 7.650592e-02 
3.793773e+03 8.086882e+04 1.221214e+13 3.908652e-42 8.571256e-33 2.503918e-24 6.587169e-17 2.198368e-10 2.011864e-05 3.896747e-02 9.444254e-01 1.658697e-02 
4.025512e+03 7.647073e+04 1.026276e+13 5.451185e-41 1.204216e-31 3.300445e-23 7.433434e-16 1.803847e-09 9.911245e-05 9.465239e-02 9.019233e-01 3.325223e-03 
4.271406e+03 7.411253e+04 1.001743e+13 3.870676e-40 7.932125e-31 1.952909e-22 3.770270e-15 7.078669e-09 2.710979e-04 1.601486e-01 8.383955e-01 1.184798e-03 
4.532320e+03 7.352714e+04 9.772208e+12 5.922826e-40 1.213224e-30 2.951860e-22 5.540709e-15 9.839534e-09 3.462943e-04 1.819836e-01 8.167769e-01 8.932004e-04 
4.809172e+03 7.362106e+04 8.777996e+12 2.969430e-40 6.779085e-31 1.823669e-22 3.800107e-15 7.447445e-09 2.902594e-04 1.680449e-01 8.306766e-01 9.882187e-04 
5.102936e+03 7.391151e+04 7.841654e+12 1.194738e-40 3.063054e-31 9.341576e-23 2.202645e-15 4.916619e-09 2.202645e-04 1.479902e-01 8.505751e-01 1.214405e-03 
5.414644e+03 7.410730e+04 7.336114e+12 6.782603e-41 1.870203e-31 6.134266e-23 1.560996e-15 3.785291e-09 1.845267e-04 1.356521e-01 8.627869e-01 1.376469e-03 
5.745391e+03 7.374439e+04 6.810714e+12 5.412987e-41 1.581854e-31 5.465541e-23 1.466236e-15 3.694495e-09 1.844620e-04 1.366385e-01 8.618737e-01 1.303321e-03 
6.096342e+03 7.280980e+04 6.217745e+12 7.474485e-41 2.298970e-31 8.210608e-23 2.225358e-15 5.407676e-09 2.480170e-04 1.608147e-01 8.380483e-01 8.890107e-04 
6.468731e+03 7.151970e+04 5.772007e+12 1.506718e-40 4.741380e-31 1.698048e-22 4.448407e-15 9.865418e-09 3.904314e-04 2.038853e-01 7.952125e-01 5.118059e-04 
6.863867e+03 6.971827e+04 5.277344e+12 4.692264e-40 1.491834e-30 5.240545e-22 1.287823e-14 2.467264e-08 7.650431e-04 2.849786e-01 7.140402e-01 2.161247e-04 
7.283139e+03 6.711642e+04 4.534214e+12 2.201925e-39 7.292088e-30 2.516485e-21 5.697838e-14 8.793401e-08 1.930259e-03 4.346657e-01 5.633496e-01 5.440470e-05 
7.728022e+03 6.427307e+04 3.888273e+12 1.419949e-38 4.776191e-29 1.589374e-20 3.186817e-13 3.719298e-07 5.219925e-03 6.309090e-01 3.638619e-01 8.794001e-06 
8.200081e+03 6.125249e+04 3.475270e+12 1.444979e-37 4.658038e-28 1.400104e-19 2.288632e-12 1.830905e-06 1.453954e-02 8.113423e-01 1.741155e-01 8.131373e-07 
8.700974e+03 5.752460e+04 3.059307e+12 3.305300e-36 9.884016e-27 2.508202e-18 3.039601e-11 1.392265e-05 4.856984e-02 9.033778e-01 4.803844e-02 2.199991e-08 
9.232464e+03 5.311199e+04 2.602956e+12 1.752183e-34 4.732275e-25 9.616313e-17 7.712366e-10 1.655606e-04 1.903947e-01 8.029691e-01 6.470661e-03 1.301031e-10 
9.796417e+03 4.795614e+04 2.232427e+12 3.316401e-32 7.311598e-23 1.029830e-14 4.324898e-08 2.967307e-03 6.710380e-01 3.258219e-01 1.728020e-04 3.956409e-14 
1.039482e+04 4.202612e+04 1.898972e+12 2.139413e-29 3.373088e-20 2.685978e-12 4.060199e-06 4.872239e-02 9.338458e-01 1.742762e-02 1.549122e-07 4.341290e-20 
1.102978e+04 3.546373e+04 1.446744e+12 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.170352e+04 2.888287e+04 1.017243e+12 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.241868e+04 2.316049e+04 6.521577e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.316817e+04 1.848954e+04 3.956201e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.388905e+04 1.497649e+04 2.110727e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.450043e+04 1.256167e+04 1.543772e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.501511e+04 1.069018e+04 1.340464e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.546584e+04 9.274546e+03 1.382391e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.582815e+04 7.953798e+03 1.560024e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.609245e+04 6.897867e+03 1.307679e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.628237e+04 5.858090e+03 8.844570e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.642596e+04 5.436819e+03 5.598874e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.654240e+04 5.535523e+03 4.197211e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.664385e+04 5.305826e+03 3.336096e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.674015e+04 4.940758e+03 2.831714e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.683704e+04 4.800999e+03 2.141726e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.693972e+04 4.761449e+03 1.425355e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.705788e+04 4.565411e+03 1.256136e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.723487e+04 4.216573e+03 5.672887e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.759558e+04 3.823224e+03 8.058425e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.818065e+04 3.594965e+03 3.075423e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.888408e+04 3.297005e+03 2.607746e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.963744e+04 3.381169e+03 1.449336e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.043076e+04 3.302093e+03 2.170843e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.124524e+04 3.420346e+03 4.366700e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.205069e+04 3.528663e+03 1.214254e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.284519e+04 2.779809e+03 5.676340e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.364658e+04 2.751353e+03 3.919489e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.445835e+04 3.115071e+03 9.066794e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.527708e+04 9.574401e+02 1.000357e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.612065e+04 1.949980e+03 4.254134e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.705367e+04 2.869990e+03 7.750556e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.822140e+04 1.162351e+03 9.543007e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.975253e+04 1.635414e+03 7.915229e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.155178e+04 1.978664e+03 4.029632e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.347929e+04 1.351328e+03 6.665247e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.543911e+04 1.340120e+03 9.550276e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.730307e+04 1.000000e+02 1.464096e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.899822e+04 1.000000e+02 1.213862e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.050110e+04 1.000000e+02 1.025758e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.184592e+04 1.000000e+02 8.398279e-08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.308864e+04 1.000000e+02 6.816963e-08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.428714e+04 1.000000e+02 5.503571e-08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.548226e+04 1.000000e+02 4.506812e-08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.668639e+04 1.000000e+02 3.707264e-08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.790207e+04 1.000000e+02 3.065948e-08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.913111e+04 1.000000e+02 2.539372e-08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.037838e+04 1.000000e+02 2.106760e-08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.164686e+04 1.000000e+02 1.749432e-08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.293843e+04 1.000000e+02 1.453842e-08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.425290e+04 1.000000e+02 1.209825e-08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.558886e+04 1.000000e+02 1.007152e-08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.694142e+04 1.000000e+02 8.411863e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.830411e+04 1.000000e+02 7.032262e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.966620e+04 1.000000e+02 5.918036e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.101550e+04 1.000000e+02 4.995546e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.233719e+04 1.000000e+02 4.255072e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.361286e+04 1.000000e+02 3.652682e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.482466e+04 1.000000e+02 3.165870e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.595016e+04 1.000000e+02 2.785452e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.697182e+04 1.000000e+02 2.472737e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.787199e+04 1.000000e+02 2.243946e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.864160e+04 1.000000e+02 2.049087e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.927720e+04 1.000000e+02 1.697226e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.967325e+04 1.000000e+02 1.711565e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.984350e+04 1.000000e+02 1.689426e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.992880e+04 1.000000e+02 1.678450e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.997149e+04 1.000000e+02 1.659000e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
