#NTIMES: 200
#NSTAGES: 7
#TIMES[d]: 0.9869 1.0089 1.0313 1.0543 1.0778 1.1018 1.1263 1.1514 1.1771 1.2033 1.2301 1.2575 1.2855 1.3142 1.3434 1.3734 1.4039 1.4352 1.4672 1.4999 1.5333 1.5674 1.6024 1.6381 1.6745 1.7118 1.7500 1.7890 1.8288 1.8696 1.9112 1.9538 1.9973 2.0418 2.0873 2.1338 2.1813 2.2299 2.2796 2.3303 2.3823 2.4353 2.4896 2.5450 2.6017 2.6597 2.7189 2.7795 2.8414 2.9047 2.9694 3.0356 3.1032 3.1723 3.2430 3.3152 3.3891 3.4646 3.5417 3.6206 3.7013 3.7837 3.8680 3.9542 4.0423 4.1323 4.2244 4.3185 4.4147 4.5130 4.6135 4.7163 4.8214 4.9288 5.0386 5.1508 5.2655 5.3828 5.5028 5.6253 5.7506 5.8787 6.0097 6.1436 6.2804 6.4203 6.5633 6.7096 6.8590 7.0118 7.1680 7.3277 7.4909 7.6578 7.8284 8.0028 8.1810 8.3633 8.5496 8.7400 8.9347 9.1337 9.3372 9.5452 9.7578 9.9752 10.1974 10.4246 10.6568 10.8942 11.1368 11.3849 11.6385 11.8978 12.1628 12.4338 12.7108 12.9939 13.2834 13.5793 13.8818 14.1910 14.5071 14.8303 15.1606 15.4983 15.8436 16.1965 16.5573 16.9261 17.3032 17.6886 18.0827 18.4855 18.8973 19.3182 19.7486 20.1885 20.6382 21.0979 21.5679 22.0484 22.5395 23.0416 23.5549 24.0796 24.6160 25.1644 25.7249 26.2980 26.8838 27.4826 28.0949 28.7207 29.3605 30.0145 30.6831 31.3666 32.0654 32.7796 33.5098 34.2563 35.0194 35.7995 36.5970 37.4122 38.2456 39.0976 39.9685 40.8589 41.7690 42.6995 43.6507 44.6230 45.6171 46.6332 47.6720 48.7340 49.8196 50.9294 52.0639 53.2236 54.4093 55.6213 56.8603 58.1269 59.4218 60.7455 62.0986 63.4819 64.8961 66.3417 67.8195 69.3303 70.8747 72.4535 74.0675 75.7174 77.4041 79.1284
#
#TIME: 0.9869
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2 ne3 ne4 ne5 ne6
2.1648e+04 1.0000e+00 1.4105e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 1.0000e+00 2.1158e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 1.0000e+00 3.2760e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 1.0000e+00 1.8659e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 1.0000e+00 2.9538e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 1.0000e+00 2.1343e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 1.0000e+00 8.1532e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 1.0000e+00 8.4666e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 1.0000e+00 8.7506e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 1.0000e+00 1.0909e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 1.0000e+00 4.2232e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 1.0000e+00 1.0138e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 1.0000e+00 1.8990e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 1.0000e+00 8.5785e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 1.0000e+00 1.7877e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 1.0000e+00 2.2397e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 1.0000e+00 1.8200e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3688e+04 1.0000e+00 4.7164e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4884e+04 1.0000e+00 2.5467e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 1.0000e+00 2.0814e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 1.0000e+00 4.5511e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 1.0000e+00 2.7501e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 1.0000e+00 2.2069e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 1.0000e+00 8.5308e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2292e+04 1.0000e+00 3.6890e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 1.0000e+00 1.0114e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 1.0000e+00 3.9491e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6265e+04 1.0000e+00 8.7932e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.7622e+04 9.9993e-01 7.3687e-05 3.2677e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8985e+04 1.0000e+00 9.5301e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0341e+04 6.5925e-01 3.4075e-01 1.3118e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.1676e+04 9.9994e-01 6.2245e-05 8.2322e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2975e+04 1.0000e+00 8.0588e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4219e+04 1.0000e+00 1.5684e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5388e+04 1.0000e+00 3.8600e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6461e+04 1.0000e+00 6.1292e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7422e+04 1.0000e+00 4.3687e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8257e+04 1.0000e+00 7.0406e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8960e+04 1.0000e+00 2.5582e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9475e+04 1.0000e+00 2.8930e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 1.0000e+00 1.8194e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9886e+04 1.0000e+00 4.3749e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 1.0000e+00 1.3816e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 1.0000e+00 2.5110e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 1.0000e+00 9.4251e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 1.0000e+00 3.8263e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 2.8414
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2 ne3 ne4 ne5 ne6
4.4010e+02 7.8322e-14 1.1676e-05 4.8776e-01 5.1223e-01 2.0843e-06 6.4317e-18 9.7848e-35
8.8623e+02 1.0365e-10 3.4214e-04 8.6369e-01 1.3597e-01 2.8725e-07 1.4981e-18 1.2332e-34
9.0614e+02 9.3283e-13 6.5198e-06 1.6225e-01 8.3745e-01 2.8891e-04 1.1877e-12 3.3620e-25
9.4442e+02 1.3767e-13 1.1353e-06 5.8627e-02 9.3967e-01 1.7048e-03 6.2660e-11 2.5430e-22
9.9911e+02 1.0216e-13 8.6100e-07 4.9694e-02 9.4808e-01 2.2214e-03 1.1455e-10 7.0123e-22
1.0608e+03 9.9933e-14 8.4389e-07 4.9105e-02 9.4863e-01 2.2633e-03 1.1953e-10 7.5314e-22
1.1257e+03 9.9169e-14 8.3707e-07 4.8854e-02 9.4886e-01 2.2832e-03 1.2199e-10 7.7984e-22
1.1944e+03 9.4675e-14 8.0048e-07 4.7541e-02 9.5007e-01 2.3861e-03 1.3501e-10 9.2566e-22
1.2673e+03 8.1016e-14 6.8910e-07 4.3392e-02 9.5384e-01 2.7633e-03 1.8929e-10 1.6389e-21
1.3448e+03 3.4740e-14 3.0860e-07 2.6611e-02 9.6748e-01 5.9095e-03 1.0940e-09 3.1719e-20
1.4269e+03 5.6582e-15 5.5574e-08 9.2793e-03 9.6323e-01 2.7494e-02 3.9582e-08 1.3712e-17
1.5140e+03 7.4361e-16 8.3936e-09 2.8236e-03 8.7558e-01 1.2159e-01 1.4208e-06 6.0644e-15
1.6065e+03 1.2168e-16 1.5759e-09 9.2460e-04 6.7799e-01 3.2107e-01 1.8882e-05 5.5169e-13
1.7047e+03 2.0456e-17 2.9450e-10 2.7500e-04 4.2240e-01 5.7718e-01 1.3821e-04 2.1421e-11
1.8088e+03 2.4066e-18 3.8386e-11 5.7477e-05 1.9231e-01 8.0677e-01 8.6147e-04 7.8646e-10
1.9193e+03 2.2813e-19 4.1082e-12 9.7800e-06 7.1617e-02 9.2396e-01 4.4103e-03 2.3582e-08
2.0365e+03 1.6268e-20 3.4478e-13 1.3290e-06 2.2485e-02 9.5524e-01 2.2270e-02 7.6564e-07
2.1609e+03 1.0014e-21 2.6301e-14 1.6272e-07 6.4092e-03 8.9312e-01 1.0045e-01 2.1588e-05
2.2929e+03 5.6312e-23 1.9009e-15 1.8113e-08 1.5861e-03 6.7124e-01 3.2679e-01 3.8238e-04
2.4330e+03 2.2789e-24 1.0011e-16 1.3974e-09 2.6466e-04 3.2877e-01 6.6693e-01 4.0440e-03
2.5816e+03 8.7851e-26 5.0025e-18 9.5412e-11 3.6018e-05 1.1746e-01 8.5975e-01 2.2762e-02
2.7393e+03 5.1301e-27 3.6990e-19 8.9754e-12 5.9452e-06 4.2465e-02 8.8082e-01 7.6710e-02
2.9067e+03 6.0185e-28 5.2733e-20 1.5312e-12 1.5219e-06 1.8963e-02 8.1763e-01 1.6340e-01
3.0842e+03 1.7151e-28 1.7444e-20 5.8188e-13 7.3009e-07 1.2214e-02 7.5980e-01 2.2798e-01
3.2726e+03 1.3514e-28 1.5043e-20 5.5207e-13 7.2871e-07 1.2455e-02 7.6509e-01 2.2245e-01
3.4725e+03 2.7067e-28 3.1013e-20 1.1887e-12 1.3937e-06 1.9017e-02 8.2352e-01 1.5746e-01
3.6846e+03 1.7577e-27 1.9369e-19 7.1894e-12 5.9502e-06 4.6239e-02 8.8842e-01 6.5333e-02
3.9097e+03 3.9875e-26 4.0425e-18 1.3054e-10 5.7829e-05 1.6944e-01 8.1861e-01 1.1891e-02
4.1484e+03 7.3286e-25 6.7062e-17 1.7213e-09 3.9960e-04 4.4251e-01 5.5543e-01 1.6598e-03
4.4019e+03 2.7991e-24 2.3464e-16 5.1233e-09 8.5757e-04 5.9655e-01 4.0201e-01 5.8320e-04
4.6708e+03 2.3532e-24 2.0262e-16 4.5660e-09 7.9654e-04 5.8229e-01 4.1627e-01 6.4453e-04
4.9561e+03 9.9934e-25 9.8737e-17 2.6052e-09 5.5521e-04 5.1391e-01 4.8451e-01 1.0157e-03
5.2588e+03 4.1154e-25 4.6985e-17 1.4585e-09 3.8053e-04 4.4574e-01 5.5232e-01 1.5591e-03
5.5800e+03 2.1172e-25 2.6573e-17 9.2205e-10 2.7945e-04 3.9258e-01 6.0497e-01 2.1738e-03
5.9209e+03 1.9913e-25 2.6509e-17 9.6115e-10 2.9402e-04 4.0512e-01 5.9261e-01 1.9795e-03
6.2825e+03 3.0327e-25 4.1946e-17 1.5095e-09 4.1555e-04 4.7452e-01 5.2382e-01 1.2431e-03
6.6663e+03 5.5641e-25 7.7947e-17 2.6828e-09 6.3278e-04 5.6329e-01 4.3541e-01 6.7479e-04
7.0735e+03 1.3645e-24 1.9138e-16 6.0293e-09 1.1188e-03 6.8533e-01 3.1329e-01 2.5986e-04
7.5056e+03 5.6136e-24 7.9239e-16 2.1138e-08 2.5984e-03 8.4027e-01 1.5709e-01 4.4878e-05
7.9641e+03 3.0143e-23 4.1982e-15 8.7477e-08 6.3792e-03 9.3495e-01 5.8663e-02 4.5704e-06
8.4505e+03 2.0823e-22 2.7611e-14 4.1316e-07 1.6311e-02 9.6596e-01 1.7724e-02 3.2082e-07
8.9668e+03 2.9807e-21 3.7507e-13 3.4437e-06 5.7161e-02 9.3979e-01 3.0420e-03 6.9574e-09
9.5145e+03 1.1316e-19 1.3323e-11 5.8511e-05 2.7840e-01 7.2135e-01 1.9352e-04 2.2365e-11
1.0096e+04 7.0446e-18 7.1202e-10 1.0373e-03 8.3785e-01 1.6111e-01 1.3453e-06 2.3855e-15
1.0712e+04 8.0232e-16 6.1045e-08 1.6859e-02 9.7927e-01 3.8724e-03 1.8586e-10 6.2452e-22
1.1367e+04 5.6998e-13 2.1528e-05 4.7669e-01 5.2328e-01 5.6439e-06 1.1144e-16 2.5978e-32
1.2062e+04 1.8014e-10 1.5120e-03 9.9404e-01 4.4434e-03 1.2434e-11 4.8884e-27 0.0000e+00
1.2794e+04 1.7714e-07 1.4623e-01 8.5377e-01 2.2486e-06 7.6138e-20 1.1264e-41 0.0000e+00
1.3528e+04 1.9273e-05 9.7509e-01 2.4886e-02 1.3576e-11 1.0791e-30 0.0000e+00 0.0000e+00
1.4194e+04 3.3469e-04 9.9957e-01 9.2546e-05 7.3082e-18 6.9084e-43 0.0000e+00 0.0000e+00
1.4758e+04 2.7056e-03 9.9729e-01 1.5443e-06 2.0323e-22 0.0000e+00 0.0000e+00 0.0000e+00
1.5240e+04 1.2703e-02 9.8730e-01 8.3010e-08 1.2405e-25 0.0000e+00 0.0000e+00 0.0000e+00
1.5647e+04 6.3944e-02 9.3606e-01 4.0866e-09 7.1763e-29 0.0000e+00 0.0000e+00 0.0000e+00
1.5960e+04 3.4130e-01 6.5870e-01 8.8875e-11 9.0543e-33 0.0000e+00 0.0000e+00 0.0000e+00
1.6187e+04 8.0964e-01 1.9036e-01 5.6399e-13 1.7497e-37 0.0000e+00 0.0000e+00 0.0000e+00
1.6354e+04 9.7124e-01 2.8763e-02 1.7590e-15 1.3999e-42 0.0000e+00 0.0000e+00 0.0000e+00
1.6484e+04 9.9564e-01 4.3636e-03 6.5429e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6593e+04 9.9920e-01 7.9985e-04 4.0173e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6692e+04 9.9983e-01 1.6625e-04 3.6741e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6788e+04 9.9997e-01 3.4135e-05 3.1726e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6888e+04 9.9999e-01 9.7781e-06 7.0278e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6999e+04 1.0000e+00 2.2003e-06 7.1806e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7146e+04 1.0000e+00 6.4022e-07 1.5397e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7416e+04 1.0000e+00 6.7550e-08 1.5233e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7888e+04 1.0000e+00 3.9187e-09 2.6556e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8532e+04 1.0000e+00 9.7261e-11 4.6121e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9260e+04 1.0000e+00 1.2291e-11 8.6881e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0034e+04 1.0000e+00 9.2016e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0838e+04 1.0000e+00 4.9797e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 1.0000e+00 3.7124e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 1.0000e+00 1.0220e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 1.0000e+00 3.2953e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 1.0000e+00 1.1280e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 1.0000e+00 1.0799e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 1.0000e+00 4.3652e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 1.0000e+00 6.2476e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 1.0000e+00 3.9938e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 1.0000e+00 2.3570e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 1.0000e+00 2.5003e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 1.0000e+00 4.1723e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 1.0000e+00 1.0302e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 1.0000e+00 2.0479e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 1.0000e+00 5.0531e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 1.0000e+00 3.5108e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 1.0000e+00 4.1133e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 1.0000e+00 5.6356e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3688e+04 1.0000e+00 1.6219e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4884e+04 1.0000e+00 2.4226e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 1.0000e+00 6.9960e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 1.0000e+00 2.6086e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 1.0000e+00 2.2089e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 1.0000e+00 1.6954e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 1.0000e+00 4.1549e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2292e+04 1.0000e+00 8.2008e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 1.0000e+00 2.3160e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 1.0000e+00 2.3459e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6265e+04 1.0000e+00 1.4783e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.7622e+04 1.0000e+00 1.5451e-06 4.5644e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8985e+04 1.0000e+00 5.1318e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0341e+04 9.6676e-01 3.3243e-02 7.5795e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.1676e+04 1.0000e+00 1.2662e-06 1.0534e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2975e+04 1.0000e+00 1.3111e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4219e+04 1.0000e+00 3.4069e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5388e+04 1.0000e+00 7.7343e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6461e+04 1.0000e+00 1.6813e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7422e+04 1.0000e+00 8.2658e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8257e+04 1.0000e+00 5.0105e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8960e+04 1.0000e+00 2.0949e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9475e+04 1.0000e+00 8.1559e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 1.0000e+00 3.3499e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9886e+04 1.0000e+00 3.9116e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 1.0000e+00 7.9310e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 1.0000e+00 8.0073e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 1.0000e+00 8.1194e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 1.0000e+00 1.2456e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 2.9047
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2 ne3 ne4 ne5 ne6
4.4010e+02 1.3007e-13 1.7939e-05 5.8768e-01 4.1230e-01 8.9815e-07 1.2057e-18 6.4754e-36
8.8623e+02 1.3333e-10 4.2674e-04 8.9653e-01 1.0304e-01 1.3305e-07 3.5757e-19 1.2855e-35
9.0614e+02 1.4365e-12 1.0037e-05 2.0886e-01 7.9096e-01 1.6854e-04 3.6039e-13 4.5411e-26
9.4442e+02 1.8372e-13 1.5563e-06 7.1669e-02 9.2714e-01 1.1925e-03 2.7250e-11 6.1248e-23
9.9911e+02 1.3149e-13 1.1429e-06 5.9660e-02 9.3873e-01 1.6095e-03 5.3785e-11 1.9185e-22
1.0608e+03 1.2852e-13 1.1194e-06 5.8933e-02 9.3942e-01 1.6414e-03 5.6229e-11 2.0668e-22
1.1257e+03 1.2711e-13 1.1070e-06 5.8526e-02 9.3981e-01 1.6608e-03 5.7782e-11 2.1647e-22
1.1944e+03 1.2161e-13 1.0609e-06 5.7035e-02 9.4123e-01 1.7330e-03 6.3699e-11 2.5523e-22
1.2673e+03 1.0361e-13 9.1002e-07 5.1971e-02 9.4601e-01 2.0174e-03 9.0251e-11 4.5966e-22
1.3448e+03 4.3835e-14 4.0322e-07 3.1727e-02 9.6388e-01 4.3947e-03 5.4100e-10 9.4420e-21
1.4269e+03 7.1119e-15 7.2338e-08 1.1072e-02 9.6801e-01 2.0921e-02 2.0416e-08 4.3719e-18
1.5140e+03 9.4116e-16 1.0996e-08 3.4134e-03 9.0033e-01 9.6257e-02 7.7937e-07 2.1180e-15
1.6065e+03 1.5811e-16 2.1222e-09 1.1582e-03 7.2921e-01 2.6962e-01 1.1184e-05 2.1290e-13
1.7047e+03 2.7370e-17 4.0934e-10 3.5923e-04 4.7946e-01 5.2010e-01 8.9687e-05 9.2944e-12
1.8088e+03 3.2948e-18 5.4638e-11 7.7671e-05 2.2817e-01 7.7115e-01 6.0384e-04 3.7719e-10
1.9193e+03 3.1120e-19 5.8072e-12 1.3253e-05 8.6143e-02 9.1058e-01 3.2598e-03 1.2273e-08
2.0365e+03 2.2369e-20 4.8753e-13 1.8110e-06 2.7281e-02 9.5585e-01 1.6870e-02 4.1403e-07
2.1609e+03 1.3629e-21 3.6628e-14 2.2079e-07 7.8216e-03 9.1284e-01 7.9324e-02 1.2489e-05
2.2929e+03 7.7953e-23 2.6868e-15 2.5257e-08 2.0092e-03 7.2172e-01 2.7603e-01 2.4151e-04
2.4330e+03 3.2589e-24 1.4585e-16 2.0343e-09 3.5413e-04 3.7948e-01 6.1730e-01 2.8701e-03
2.5816e+03 1.2945e-25 7.4657e-18 1.4320e-10 4.9942e-05 1.4165e-01 8.4097e-01 1.7329e-02
2.7393e+03 7.4881e-27 5.4554e-19 1.3401e-11 8.2646e-06 5.1926e-02 8.8683e-01 6.1234e-02
2.9067e+03 8.8117e-28 7.7919e-20 2.3001e-12 2.1371e-06 2.3550e-02 8.4190e-01 1.3455e-01
3.0842e+03 2.5253e-28 2.5913e-20 8.8024e-13 1.0343e-06 1.5339e-02 7.9354e-01 1.9112e-01
3.2726e+03 1.9766e-28 2.2218e-20 8.3025e-13 1.0272e-06 1.5587e-02 7.9782e-01 1.8659e-01
3.4725e+03 3.9937e-28 4.6204e-20 1.7966e-12 1.9656e-06 2.3666e-02 8.4725e-01 1.2908e-01
3.6846e+03 2.6211e-27 2.9197e-19 1.0917e-11 8.3707e-06 5.6839e-02 8.9169e-01 5.1462e-02
3.9097e+03 5.9897e-26 6.1688e-18 1.9856e-10 8.0680e-05 2.0357e-01 7.8759e-01 8.7633e-03
4.1484e+03 1.0678e-24 9.9819e-17 2.5279e-09 5.3361e-04 5.0224e-01 4.9612e-01 1.1108e-03
4.4019e+03 4.0539e-24 3.4725e-16 7.4271e-09 1.1214e-03 6.5571e-01 3.4280e-01 3.6625e-04
4.6708e+03 3.4193e-24 3.0084e-16 6.6425e-09 1.0453e-03 6.4233e-01 3.5622e-01 4.0617e-04
4.9561e+03 1.4665e-24 1.4811e-16 3.8370e-09 7.3896e-04 5.7617e-01 4.2244e-01 6.5405e-04
5.2588e+03 6.1336e-25 7.1587e-17 2.1848e-09 5.1530e-04 5.0853e-01 4.8993e-01 1.0212e-03
5.5800e+03 3.1563e-25 4.0517e-17 1.3857e-09 3.8086e-04 4.5271e-01 5.4545e-01 1.4567e-03
5.9209e+03 2.9818e-25 4.0622e-17 1.4499e-09 4.0146e-04 4.6668e-01 5.3160e-01 1.3134e-03
6.2825e+03 4.4664e-25 6.3338e-17 2.2400e-09 5.5798e-04 5.3721e-01 4.6142e-01 8.0875e-04
6.6663e+03 8.1292e-25 1.1687e-16 3.9378e-09 8.3739e-04 6.2523e-01 3.7351e-01 4.2399e-04
7.0735e+03 1.9714e-24 2.8396e-16 8.7066e-09 1.4492e-03 7.3942e-01 2.5898e-01 1.5566e-04
