#NTIMES: 265
#NSTAGES: 3
#TIMES[d]: 1.074 1.181 1.299 1.429 1.572 1.729 1.902 2.092 2.301 2.531 2.785 3.063 3.369 3.706 4.077 4.485 4.933 5.426 5.969 6.566 7.223 7.945 8.739 9.613 10.575 11.575 12.575 13.575 14.575 15.575 16.575 17.575 18.575 19.575 20.575 21.575 22.575 23.575 24.575 25.575 26.575 27.575 28.575 29.575 30.575 31.575 32.575 33.575 34.575 35.575 36.575 37.575 38.575 39.575 40.575 41.575 42.575 43.575 44.575 45.575 46.575 47.575 48.575 49.575 50.575 51.575 52.575 53.575 54.575 55.575 56.575 57.575 58.575 59.575 60.575 61.575 62.575 63.575 64.575 65.575 66.575 67.575 68.575 69.575 70.575 71.575 72.575 73.575 74.575 75.575 76.575 77.575 78.575 79.575 80.575 81.575 82.575 83.575 84.575 85.575 86.575 87.575 88.575 89.575 90.575 91.575 92.575 93.575 94.575 95.575 96.575 97.575 98.575 99.575 100.575 101.575 102.575 103.575 104.575 105.575 106.575 107.575 108.575 109.575 110.575 111.575 112.575 113.575 114.575 115.575 116.575 117.575 118.575 119.575 120.575 121.575 122.575 123.575 124.575 125.575 126.575 127.575 128.575 129.575 130.575 131.575 132.575 133.575 134.575 135.575 136.575 137.575 138.575 139.575 140.575 141.575 142.575 143.575 144.575 145.575 146.575 147.575 148.575 149.575 150.575 151.575 152.575 153.575 154.575 155.575 156.575 157.575 158.575 159.575 160.575 161.575 162.575 163.575 164.575 165.575 166.575 167.575 168.575 169.575 170.575 171.575 172.575 173.575 174.575 175.575 176.575 177.575 178.575 179.575 180.575 181.575 182.575 183.575 184.575 185.575 186.575 187.575 188.575 189.575 190.575 191.575 192.575 193.575 194.575 195.575 196.575 197.575 198.575 199.575 200.575 201.575 202.575 203.575 204.575 205.575 206.575 207.575 208.575 209.575 210.575 211.575 212.575 213.575 214.575 215.575 216.575 217.575 218.575 219.575 220.575 221.575 222.575 223.575 224.575 225.575 226.575 227.575 228.575 229.575 230.575 231.575 232.575 233.575 234.575 235.575 236.575 237.575 238.575 239.575 240.575 241.575 242.575 243.575 244.575 245.575 246.575 247.575 248.575 249.575 250.575 
#
#TIME: 1.073600
#NVEL: 114
#vel_mid[km/s] Mg0 Mg1 Mg2
2.487e+09 7.102468e-01 2.897532e-01 7.596644e-15
2.570e+09 9.073155e-01 9.268452e-02 4.504042e-17
2.659e+09 9.698021e-01 3.019791e-02 3.670794e-19
2.764e+09 8.418951e-01 1.581049e-01 1.646583e-16
2.899e+09 6.543494e-01 3.456506e-01 2.393257e-15
3.065e+09 9.707287e-01 2.927132e-02 2.255851e-20
3.252e+09 8.880366e-01 1.119634e-01 8.100892e-19
3.446e+09 9.993919e-01 6.081246e-04 4.538934e-27
3.637e+09 4.786855e-01 5.213145e-01 6.300496e-17
3.815e+09 9.968860e-01 3.113991e-03 2.456844e-25
3.975e+09 8.728632e-01 1.271368e-01 4.128246e-20
4.117e+09 9.901851e-01 9.814874e-03 4.564223e-24
4.247e+09 9.994416e-01 5.584030e-04 4.893402e-28
4.369e+09 2.385924e-01 7.614076e-01 1.579646e-16
4.488e+09 9.941331e-01 5.866941e-03 2.785938e-25
4.608e+09 9.901276e-01 9.872418e-03 9.683792e-25
4.729e+09 9.964954e-01 3.504560e-03 2.745726e-26
4.852e+09 9.999999e-01 6.240650e-08 4.189374e-42
4.975e+09 6.699559e-01 3.300441e-01 1.195002e-19
5.101e+09 9.999995e-01 5.365904e-07 4.835935e-39
5.229e+09 1.000000e+00 1.600240e-10 9.111141e-52
5.360e+09 9.999999e-01 1.128276e-07 1.059693e-41
5.492e+09 9.999993e-01 7.316507e-07 5.934009e-39
5.627e+09 9.999999e-01 8.564933e-08 2.226129e-42
5.762e+09 9.991535e-01 8.465117e-04 2.374560e-29
5.899e+09 1.423788e-01 8.576212e-01 1.040367e-17
6.034e+09 4.668922e-02 9.533108e-01 1.176765e-16
6.168e+09 3.884866e-01 6.115134e-01 1.834213e-19
6.297e+09 9.996418e-01 3.582029e-04 5.175178e-31
6.422e+09 7.047193e-01 2.952807e-01 1.939307e-21
6.539e+09 9.999541e-01 4.587678e-05 6.027627e-34
6.646e+09 9.974591e-01 2.540945e-03 8.837686e-29
6.742e+09 9.986437e-01 1.356329e-03 1.083507e-29
6.826e+09 9.995239e-01 4.761232e-04 3.934545e-31
6.896e+09 9.867496e-01 1.325040e-02 8.609038e-27
6.948e+09 1.000000e+00 1.560211e-10 2.028663e-53
6.976e+09 9.999612e-01 3.882434e-05 1.490603e-34
6.989e+09 9.804923e-01 1.950772e-02 2.469481e-26
6.995e+09 1.000000e+00 1.764698e-15 4.489352e-68
6.998e+09 1.000000e+00 1.764795e-15 4.489845e-68
7.000e+09 1.000000e+00 1.764840e-15 4.490077e-68
#TIME: 1.428962
#NVEL: 114
#vel_mid[km/s] Mg0 Mg1 Mg2
4.401e+07 2.008254e-13 1.364796e-05 9.999864e-01
8.862e+07 3.268445e-13 1.553205e-05 9.999845e-01
9.061e+07 2.880943e-13 1.502733e-05 9.999850e-01
9.444e+07 2.550885e-13 1.455170e-05 9.999854e-01
9.991e+07 2.279953e-13 1.412230e-05 9.999859e-01
1.061e+08 2.438039e-13 1.437790e-05 9.999856e-01
1.126e+08 2.090630e-13 1.380044e-05 9.999862e-01
1.194e+08 2.013504e-13 1.367647e-05 9.999863e-01
1.267e+08 1.698967e-13 1.309464e-05 9.999869e-01
1.345e+08 1.396882e-13 1.250382e-05 9.999875e-01
1.427e+08 1.067943e-13 1.172786e-05 9.999883e-01
1.514e+08 8.204919e-14 1.087959e-05 9.999891e-01
1.607e+08 6.351890e-14 9.990997e-06 9.999900e-01
1.705e+08 4.855746e-14 9.175646e-06 9.999908e-01
1.809e+08 3.813722e-14 8.512333e-06 9.999915e-01
1.919e+08 2.816562e-14 7.713641e-06 9.999923e-01
2.037e+08 2.080534e-14 6.976791e-06 9.999930e-01
2.161e+08 1.568497e-14 6.309397e-06 9.999937e-01
2.293e+08 1.062855e-14 5.441840e-06 9.999946e-01
2.433e+08 7.282114e-15 4.697499e-06 9.999953e-01
2.582e+08 5.536642e-15 4.218489e-06 9.999958e-01
2.739e+08 4.496909e-15 3.886609e-06 9.999961e-01
2.907e+08 3.877481e-15 3.640143e-06 9.999964e-01
3.084e+08 3.372079e-15 3.379259e-06 9.999966e-01
3.273e+08 2.969760e-15 3.120794e-06 9.999969e-01
3.472e+08 2.730495e-15 2.913232e-06 9.999971e-01
3.685e+08 2.538584e-15 2.706783e-06 9.999973e-01
3.910e+08 2.163201e-15 2.405343e-06 9.999976e-01
4.148e+08 2.018335e-15 2.270367e-06 9.999977e-01
4.402e+08 2.137666e-15 2.327125e-06 9.999977e-01
4.671e+08 1.995744e-15 2.253969e-06 9.999977e-01
4.956e+08 1.473723e-15 1.943286e-06 9.999981e-01
5.259e+08 1.074102e-15 1.660309e-06 9.999983e-01
5.580e+08 9.090091e-16 1.518850e-06 9.999985e-01
5.921e+08 7.971146e-16 1.409307e-06 9.999986e-01
6.282e+08 7.171693e-16 1.317590e-06 9.999987e-01
6.666e+08 7.018495e-16 1.277543e-06 9.999987e-01
7.074e+08 7.066085e-16 1.247667e-06 9.999988e-01
7.506e+08 6.684871e-16 1.173547e-06 9.999988e-01
7.964e+08 6.649673e-16 1.124178e-06 9.999989e-01
8.451e+08 7.620668e-16 1.142567e-06 9.999989e-01
8.967e+08 9.300140e-16 1.175087e-06 9.999988e-01
9.514e+08 1.246715e-15 1.228182e-06 9.999988e-01
1.010e+09 2.035205e-15 1.356335e-06 9.999986e-01
1.071e+09 3.991066e-15 1.529235e-06 9.999985e-01
1.137e+09 9.018807e-15 1.683557e-06 9.999983e-01
1.206e+09 2.247989e-14 1.758673e-06 9.999982e-01
1.279e+09 6.588534e-14 1.863135e-06 9.999981e-01
1.353e+09 2.191427e-13 2.000158e-06 9.999980e-01
1.419e+09 6.424556e-13 2.289218e-06 9.999977e-01
1.476e+09 2.427002e-12 4.419783e-06 9.999956e-01
1.524e+09 1.181008e-11 1.594717e-05 9.999841e-01
1.565e+09 1.240993e-10 1.055675e-04 9.998944e-01
1.596e+09 1.334093e-09 6.632647e-04 9.993367e-01
1.619e+09 7.368523e-09 2.779584e-03 9.972204e-01
1.635e+09 3.109613e-08 9.719567e-03 9.902804e-01
1.648e+09 2.064691e-07 5.182638e-02 9.481734e-01
1.659e+09 1.028996e-06 2.007274e-01 7.992716e-01
1.669e+09 2.868278e-06 4.308213e-01 5.691759e-01
1.679e+09 7.337494e-06 7.378516e-01 2.621411e-01
1.689e+09 1.128581e-05 8.726757e-01 1.273130e-01
1.700e+09 1.525522e-05 9.390241e-01 6.096062e-02
1.715e+09 1.982656e-05 9.719743e-01 2.800589e-02
1.742e+09 2.803147e-05 9.904387e-01 9.533233e-03
1.789e+09 7.332785e-05 9.990663e-01 8.604212e-04
1.853e+09 2.231923e-04 9.997044e-01 7.242888e-05
1.926e+09 2.109975e-03 9.978894e-01 6.561873e-07
2.003e+09 3.294053e-03 9.967058e-01 1.943329e-07
2.084e+09 2.780651e-02 9.721935e-01 1.863298e-09
2.165e+09 2.573398e-02 9.742660e-01 1.707836e-09
2.245e+09 2.829811e-01 7.170189e-01 2.514823e-12
2.325e+09 1.790409e-01 8.209591e-01 8.362676e-12
2.405e+09 2.830478e-01 7.169522e-01 1.502815e-12
2.487e+09 5.422012e-01 4.577988e-01 5.768345e-14
2.570e+09 4.978233e-01 5.021767e-01 7.457460e-14
2.659e+09 9.898554e-01 1.014463e-02 4.107727e-21
2.764e+09 9.211245e-01 7.887547e-02 7.296534e-18
2.899e+09 9.816423e-01 1.835771e-02 1.037549e-20
3.065e+09 9.977834e-01 2.216601e-03 1.081725e-24
3.252e+09 9.989916e-01 1.008402e-03 3.056690e-26
3.446e+09 9.971346e-01 2.865417e-03 4.101293e-25
3.637e+09 9.901516e-01 9.848387e-03 1.063173e-23
3.815e+09 9.986172e-01 1.382807e-03 1.596993e-26
3.975e+09 9.999757e-01 2.428347e-05 3.617151e-32
4.117e+09 9.995185e-01 4.814923e-04 3.490184e-28
4.247e+09 9.999926e-01 7.373140e-06 3.452632e-34
4.369e+09 3.915518e-01 6.084482e-01 1.811181e-17
4.488e+09 9.999999e-01 1.077865e-07 5.942644e-41
4.608e+09 9.999972e-01 2.764844e-06 4.114788e-36
4.729e+09 9.959875e-01 4.012514e-03 3.183145e-26
4.852e+09 9.996616e-01 3.384416e-04 1.254022e-29
4.975e+09 9.999925e-01 7.477022e-06 4.847480e-35
5.101e+09 8.303157e-01 1.696843e-01 3.553922e-21
5.229e+09 9.999918e-01 8.157595e-06 3.473558e-35
5.360e+09 9.999845e-01 1.554273e-05 2.139563e-34
5.492e+09 9.999845e-01 1.545837e-05 1.531550e-34
5.627e+09 9.994164e-01 5.835567e-04 8.298413e-30
5.762e+09 9.998262e-01 1.738106e-04 1.547227e-31
5.899e+09 9.996413e-01 3.586851e-04 9.940697e-31
6.034e+09 9.999999e-01 6.099974e-08 2.304917e-43
6.168e+09 1.000000e+00 1.466287e-08 1.078258e-45
6.297e+09 9.943085e-01 5.691455e-03 1.694061e-27
6.422e+09 9.999998e-01 1.881316e-07 5.943302e-42
6.539e+09 9.995153e-01 4.847197e-04 5.804372e-31
6.646e+09 9.998729e-01 1.270694e-04 8.270755e-33
6.742e+09 9.989901e-01 1.009851e-03 3.415840e-30
6.826e+09 1.000000e+00 1.877670e-09 1.926815e-49
6.896e+09 1.000000e+00 4.472178e-10 9.046159e-52
6.948e+09 1.000000e+00 1.358454e-13 1.644874e-62
6.976e+09 9.999953e-01 4.667331e-06 1.367201e-37
6.989e+09 9.999989e-01 1.100897e-06 1.030097e-39
6.995e+09 1.000000e+00 1.768664e-15 4.509553e-68
6.998e+09 1.000000e+00 1.768737e-15 4.509926e-68
7.000e+09 1.000000e+00 1.768771e-15 4.510101e-68
#TIME: 1.571858
#NVEL: 114
#vel_mid[km/s] Mg0 Mg1 Mg2
4.401e+07 1.642693e-13 1.132092e-05 9.999887e-01
8.862e+07 2.608923e-13 1.275763e-05 9.999872e-01
9.061e+07 2.238852e-13 1.226931e-05 9.999877e-01
9.444e+07 1.736543e-13 1.148718e-05 9.999885e-01
9.991e+07 1.955415e-13 1.184814e-05 9.999882e-01
1.061e+08 1.964962e-13 1.186340e-05 9.999881e-01
1.126e+08 1.629964e-13 1.130069e-05 9.999887e-01
1.194e+08 1.491237e-13 1.105113e-05 9.999889e-01
1.267e+08 1.416121e-13 1.093213e-05 9.999891e-01
1.345e+08 1.073428e-13 1.022992e-05 9.999898e-01
1.427e+08 8.183562e-14 9.608068e-06 9.999904e-01
1.514e+08 6.429550e-14 8.986410e-06 9.999910e-01
1.607e+08 4.957192e-14 8.255248e-06 9.999917e-01
1.705e+08 3.804752e-14 7.604178e-06 9.999924e-01
1.809e+08 2.939769e-14 7.032230e-06 9.999930e-01
1.919e+08 2.130402e-14 6.348282e-06 9.999937e-01
2.037e+08 1.612827e-14 5.797518e-06 9.999942e-01
2.161e+08 1.186599e-14 5.211253e-06 9.999948e-01
2.293e+08 8.045300e-15 4.504146e-06 9.999955e-01
2.433e+08 5.541453e-15 3.901927e-06 9.999961e-01
2.582e+08 4.179890e-15 3.499336e-06 9.999965e-01
2.739e+08 3.389156e-15 3.225368e-06 9.999968e-01
2.907e+08 2.917838e-15 3.020432e-06 9.999970e-01
3.084e+08 2.522588e-15 2.797744e-06 9.999972e-01
3.273e+08 2.210021e-15 2.577356e-06 9.999974e-01
3.472e+08 2.024746e-15 2.400347e-06 9.999976e-01
3.685e+08 1.879082e-15 2.225593e-06 9.999978e-01
3.910e+08 1.621421e-15 1.982860e-06 9.999980e-01
4.148e+08 1.528369e-15 1.876020e-06 9.999981e-01
4.402e+08 1.638703e-15 1.930159e-06 9.999981e-01
4.671e+08 1.535052e-15 1.871679e-06 9.999981e-01
4.956e+08 1.132351e-15 1.613377e-06 9.999984e-01
5.259e+08 8.260768e-16 1.378903e-06 9.999986e-01
5.580e+08 6.964592e-16 1.259591e-06 9.999987e-01
5.921e+08 6.112488e-16 1.168616e-06 9.999988e-01
6.282e+08 5.505360e-16 1.092282e-06 9.999989e-01
6.666e+08 5.396067e-16 1.058728e-06 9.999989e-01
7.074e+08 5.444293e-16 1.033532e-06 9.999990e-01
7.506e+08 5.183991e-16 9.727749e-07 9.999990e-01
7.964e+08 5.190157e-16 9.322052e-07 9.999991e-01
8.451e+08 5.995499e-16 9.478026e-07 9.999991e-01
8.967e+08 7.403045e-16 9.754797e-07 9.999990e-01
9.514e+08 1.006702e-15 1.019881e-06 9.999990e-01
1.010e+09 1.675386e-15 1.126537e-06 9.999989e-01
1.071e+09 3.367485e-15 1.269535e-06 9.999987e-01
1.137e+09 7.907234e-15 1.398602e-06 9.999986e-01
1.206e+09 2.074917e-14 1.463971e-06 9.999985e-01
1.279e+09 6.756736e-14 1.578164e-06 9.999984e-01
1.353e+09 2.168747e-13 1.680491e-06 9.999983e-01
1.419e+09 6.992872e-13 2.253505e-06 9.999977e-01
1.476e+09 2.293600e-12 4.731856e-06 9.999953e-01
1.524e+09 1.038755e-11 1.741958e-05 9.999826e-01
1.565e+09 9.151618e-11 9.991863e-05 9.999001e-01
1.596e+09 1.074444e-09 6.806223e-04 9.993194e-01
1.619e+09 5.016269e-09 2.452357e-03 9.975476e-01
1.635e+09 1.643571e-08 6.878497e-03 9.931215e-01
1.648e+09 8.410856e-08 2.954379e-02 9.704561e-01
1.659e+09 3.746016e-07 1.086659e-01 8.913338e-01
1.669e+09 1.256720e-06 2.813625e-01 7.186363e-01
1.679e+09 3.362091e-06 5.424808e-01 4.575159e-01
1.689e+09 6.022881e-06 7.405738e-01 2.594202e-01
1.700e+09 8.515996e-06 8.529530e-01 1.470385e-01
1.715e+09 1.114772e-05 9.217858e-01 7.820302e-02
1.742e+09 1.563342e-05 9.718850e-01 2.809933e-02
1.789e+09 3.050881e-05 9.960042e-01 3.965257e-03
1.853e+09 7.539320e-05 9.994591e-01 4.654880e-04
1.926e+09 3.648895e-04 9.996194e-01 1.567076e-05
2.003e+09 1.054433e-03 9.989442e-01 1.378094e-06
2.084e+09 5.256187e-03 9.947438e-01 4.335008e-08
2.165e+09 1.200874e-02 9.879913e-01 6.450854e-09
2.245e+09 7.609862e-02 9.239014e-01 8.240919e-11
2.325e+09 2.249827e-01 7.750173e-01 3.196201e-12
2.405e+09 5.043822e-01 4.956178e-01 8.708643e-14
2.487e+09 3.559666e-01 6.440334e-01 3.804082e-13
2.570e+09 4.685926e-01 5.314074e-01 8.024198e-14
2.659e+09 8.101498e-01 1.898502e-01 3.622028e-16
2.764e+09 8.536132e-01 1.463868e-01 7.019033e-17
2.899e+09 9.420259e-01 5.797412e-02 7.171784e-19
3.065e+09 9.255376e-01 7.446239e-02 5.209645e-19
3.252e+09 7.445419e-01 2.554581e-01 1.576143e-17
3.446e+09 7.982492e-01 2.017508e-01 1.000423e-18
3.637e+09 9.195910e-01 8.040903e-02 9.953091e-21
3.815e+09 9.991263e-01 8.737051e-04 3.047790e-27
3.975e+09 9.963457e-01 3.654303e-03 1.722229e-25
4.117e+09 9.989296e-01 1.070417e-03 3.030219e-27
4.247e+09 9.998659e-01 1.341290e-04 3.633468e-30
4.369e+09 9.989389e-01 1.061136e-03 1.345495e-27
4.488e+09 9.999898e-01 1.020449e-05 3.987050e-34
4.608e+09 9.945231e-01 5.476944e-03 9.105741e-26
4.729e+09 9.969641e-01 3.035916e-03 1.041620e-26
4.852e+09 9.998329e-01 1.671107e-04 1.124639e-30
4.975e+09 9.992158e-01 7.842266e-04 8.587769e-29
5.101e+09 9.999005e-01 9.946917e-05 1.152187e-31
5.229e+09 9.982491e-01 1.750935e-03 4.835989e-28
5.360e+09 9.999936e-01 6.399785e-06 8.866698e-36
5.492e+09 9.999941e-01 5.866651e-06 4.864459e-36
5.627e+09 9.999782e-01 2.183326e-05 2.650652e-34
5.762e+09 9.998377e-01 1.622948e-04 9.660018e-32
5.899e+09 9.992372e-01 7.628400e-04 7.352574e-30
6.034e+09 9.999999e-01 6.233209e-08 1.976329e-43
6.168e+09 9.999924e-01 7.649874e-06 2.664972e-36
6.297e+09 9.997959e-01 2.040625e-04 5.608278e-32
6.422e+09 9.999968e-01 3.160670e-06 8.417212e-38
6.539e+09 9.998659e-01 1.340608e-04 9.359014e-33
6.646e+09 9.999724e-01 2.760210e-05 5.962461e-35
6.742e+09 9.998609e-01 1.390982e-04 6.821325e-33
6.826e+09 1.000000e+00 7.913759e-10 6.006694e-51
6.896e+09 1.000000e+00 1.847611e-13 4.070244e-62
6.948e+09 9.999996e-01 4.101545e-07 2.808180e-41
6.976e+09 9.999736e-01 2.636488e-05 2.682550e-35
6.989e+09 1.000000e+00 7.187092e-09 1.461817e-47
6.995e+09 1.000000e+00 1.771655e-15 4.524820e-68
6.998e+09 1.000000e+00 1.771710e-15 4.525101e-68
7.000e+09 1.000000e+00 1.771736e-15 4.525234e-68
#TIME: 1.729044
#NVEL: 114
#vel_mid[km/s] Mg0 Mg1 Mg2
4.401e+07 1.341964e-13 9.361758e-06 9.999906e-01
8.862e+07 2.049652e-13 1.041357e-05 9.999896e-01
9.061e+07 1.538933e-13 9.693502e-06 9.999903e-01
9.444e+07 1.372638e-13 9.415951e-06 9.999906e-01
9.991e+07 1.509366e-13 9.646025e-06 9.999904e-01
1.061e+08 1.475845e-13 9.591494e-06 9.999904e-01
1.126e+08 1.317350e-13 9.319997e-06 9.999907e-01
1.194e+08 1.224126e-13 9.156950e-06 9.999908e-01
1.267e+08 1.141889e-13 9.020874e-06 9.999910e-01
1.345e+08 8.426894e-14 8.400617e-06 9.999916e-01
1.427e+08 6.609033e-14 7.969010e-06 9.999920e-01
1.514e+08 4.975202e-14 7.379303e-06 9.999926e-01
1.607e+08 3.866629e-14 6.804153e-06 9.999932e-01
1.705e+08 3.021797e-14 6.311103e-06 9.999937e-01
1.809e+08 2.244400e-14 5.780237e-06 9.999942e-01
1.919e+08 1.656494e-14 5.257715e-06 9.999947e-01
2.037e+08 1.238783e-14 4.792654e-06 9.999952e-01
2.161e+08 9.022704e-15 4.302381e-06 9.999957e-01
2.293e+08 6.055691e-15 3.713708e-06 9.999963e-01
2.433e+08 4.212389e-15 3.233077e-06 9.999968e-01
2.582e+08 3.143174e-15 2.893142e-06 9.999971e-01
2.739e+08 2.550008e-15 2.669788e-06 9.999973e-01
2.907e+08 2.183143e-15 2.496468e-06 9.999975e-01
3.084e+08 1.877237e-15 2.307854e-06 9.999977e-01
3.273e+08 1.640286e-15 2.122789e-06 9.999979e-01
3.472e+08 1.495250e-15 1.971575e-06 9.999980e-01
3.685e+08 1.395247e-15 1.828579e-06 9.999982e-01
3.910e+08 1.210561e-15 1.629434e-06 9.999984e-01
4.148e+08 1.158128e-15 1.547336e-06 9.999985e-01
4.402e+08 1.255263e-15 1.596996e-06 9.999984e-01
4.671e+08 1.175143e-15 1.548429e-06 9.999985e-01
4.956e+08 8.692012e-16 1.336059e-06 9.999987e-01
5.259e+08 6.335018e-16 1.141578e-06 9.999989e-01
5.580e+08 5.331461e-16 1.042003e-06 9.999990e-01
5.921e+08 4.674061e-16 9.660441e-07 9.999990e-01
6.282e+08 4.218794e-16 9.030015e-07 9.999991e-01
6.666e+08 4.139523e-16 8.748371e-07 9.999991e-01
7.074e+08 4.191084e-16 8.539962e-07 9.999991e-01
7.506e+08 4.003684e-16 8.034941e-07 9.999992e-01
7.964e+08 4.046524e-16 7.709152e-07 9.999992e-01
8.451e+08 4.709700e-16 7.839495e-07 9.999992e-01
8.967e+08 5.888866e-16 8.075305e-07 9.999992e-01
9.514e+08 8.123148e-16 8.444663e-07 9.999992e-01
1.010e+09 1.378664e-15 9.329660e-07 9.999991e-01
1.071e+09 2.839677e-15 1.050820e-06 9.999989e-01
1.137e+09 6.985445e-15 1.160620e-06 9.999988e-01
1.206e+09 1.928778e-14 1.217299e-06 9.999988e-01
1.279e+09 6.780688e-14 1.330437e-06 9.999987e-01
1.353e+09 2.065891e-13 1.435603e-06 9.999986e-01
1.419e+09 7.228473e-13 2.284683e-06 9.999977e-01
1.476e+09 2.114067e-12 5.194431e-06 9.999948e-01
1.524e+09 9.635577e-12 1.998372e-05 9.999800e-01
1.565e+09 7.268790e-11 1.009704e-04 9.998990e-01
1.596e+09 7.648159e-10 6.256900e-04 9.993743e-01
1.619e+09 3.394862e-09 2.151940e-03 9.978481e-01
1.635e+09 1.125115e-08 6.074438e-03 9.939256e-01
1.648e+09 4.284661e-08 2.026430e-02 9.797357e-01
1.659e+09 1.506616e-07 6.246511e-02 9.375347e-01
1.669e+09 5.136378e-07 1.702910e-01 8.297085e-01
1.679e+09 1.443800e-06 3.609647e-01 6.390338e-01
1.689e+09 2.646750e-06 5.352154e-01 4.647820e-01
1.700e+09 4.749077e-06 7.307948e-01 2.692005e-01
1.715e+09 7.097357e-06 8.585281e-01 1.414648e-01
1.742e+09 1.012309e-05 9.426560e-01 5.733383e-02
1.789e+09 1.620229e-05 9.876581e-01 1.232571e-02
1.853e+09 3.332221e-05 9.981414e-01 1.825235e-03
1.926e+09 1.455227e-04 9.997813e-01 7.314671e-05
2.003e+09 3.756343e-04 9.996163e-01 8.038915e-06
2.084e+09 1.057120e-03 9.989421e-01 7.625274e-07
2.165e+09 3.436496e-03 9.965634e-01 5.954381e-08
2.245e+09 8.454702e-03 9.915453e-01 7.474740e-09
2.325e+09 2.436799e-02 9.756320e-01 6.183075e-10
2.405e+09 3.079843e-02 9.692016e-01 2.790893e-10
2.487e+09 8.900569e-02 9.109943e-01 1.877935e-11
2.570e+09 2.926633e-01 7.073367e-01 4.719330e-13
2.659e+09 3.110558e-01 6.889442e-01 2.603150e-13
2.764e+09 9.072874e-01 9.271264e-02 8.239779e-18
2.899e+09 7.435427e-01 2.564573e-01 2.673577e-16
3.065e+09 9.302809e-01 6.971914e-02 3.070741e-19
3.252e+09 9.522825e-01 4.771746e-02 1.258456e-20
3.446e+09 8.086419e-01 1.913581e-01 6.121185e-19
3.637e+09 9.168778e-01 8.312221e-02 8.616604e-21
3.815e+09 7.509020e-01 2.490980e-01 4.084010e-19
3.975e+09 1.257804e-01 8.742196e-01 1.413925e-15
4.117e+09 9.036993e-01 9.630067e-02 4.659753e-21
4.247e+09 9.252644e-01 7.473563e-02 1.244819e-21
4.369e+09 9.939391e-01 6.060937e-03 2.077534e-25
4.488e+09 9.032747e-01 9.672531e-02 1.421425e-21
4.608e+09 9.992620e-01 7.380082e-04 1.590630e-28
4.729e+09 9.999174e-01 8.259048e-05 1.390502e-31
4.852e+09 9.994982e-01 5.018149e-04 2.434590e-29
4.975e+09 9.998299e-01 1.700801e-04 6.474739e-31
5.101e+09 9.997779e-01 2.221135e-04 1.034656e-30
5.229e+09 9.995957e-01 4.042875e-04 4.485641e-30
5.360e+09 9.998779e-01 1.221120e-04 8.489919e-32
5.492e+09 9.999520e-01 4.801363e-05 3.420656e-33
5.627e+09 9.999818e-01 1.820610e-05 1.151834e-34
5.762e+09 9.983306e-01 1.669431e-03 8.257287e-29
5.899e+09 9.995139e-01 4.860728e-04 1.456025e-30
6.034e+09 9.999962e-01 3.804852e-06 2.716525e-37
6.168e+09 9.999734e-01 2.664829e-05 1.135555e-34
6.297e+09 9.998573e-01 1.427084e-04 1.464917e-32
6.422e+09 9.999819e-01 1.808515e-05 1.948758e-35
6.539e+09 9.999982e-01 1.801227e-06 7.859515e-39
6.646e+09 9.999906e-01 9.366440e-06 1.512483e-36
6.742e+09 9.999948e-01 5.237448e-06 1.893337e-37
6.826e+09 9.999988e-01 1.213170e-06 1.197292e-39
6.896e+09 1.000000e+00 7.074980e-10 2.837070e-51
6.948e+09 9.999994e-01 6.024225e-07 8.504613e-41
6.976e+09 9.997944e-01 2.056356e-04 1.053493e-32
6.989e+09 9.999742e-01 2.576934e-05 1.886461e-35
6.995e+09 1.000000e+00 4.389112e-09 2.218774e-48
6.998e+09 1.000000e+00 1.773951e-15 4.536553e-68
7.000e+09 1.000000e+00 1.773970e-15 4.536653e-68
#TIME: 1.901948
#NVEL: 114
#vel_mid[km/s] Mg0 Mg1 Mg2
4.401e+07 1.099437e-13 7.726699e-06 9.999923e-01
8.862e+07 1.594643e-13 8.462914e-06 9.999915e-01
9.061e+07 1.193642e-13 7.885611e-06 9.999921e-01
9.444e+07 1.169797e-13 7.846404e-06 9.999922e-01
9.991e+07 1.189976e-13 7.879626e-06 9.999921e-01
1.061e+08 1.164105e-13 7.837141e-06 9.999922e-01
1.126e+08 1.073680e-13 7.683379e-06 9.999923e-01
1.194e+08 9.713731e-14 7.502692e-06 9.999925e-01
1.267e+08 8.739208e-14 7.327838e-06 9.999927e-01
1.345e+08 6.927283e-14 6.965871e-06 9.999930e-01
1.427e+08 5.176061e-14 6.538488e-06 9.999935e-01
1.514e+08 4.138258e-14 6.166337e-06 9.999938e-01
1.607e+08 3.091817e-14 5.633872e-06 9.999944e-01
1.705e+08 2.315724e-14 5.172353e-06 9.999948e-01
1.809e+08 1.758019e-14 4.776476e-06 9.999952e-01
1.919e+08 1.278909e-14 4.335287e-06 9.999957e-01
2.037e+08 9.503845e-15 3.951901e-06 9.999960e-01
2.161e+08 6.765944e-15 3.529589e-06 9.999965e-01
2.293e+08 4.608633e-15 3.066553e-06 9.999969e-01
2.433e+08 3.173840e-15 2.665711e-06 9.999973e-01
2.582e+08 2.356591e-15 2.384982e-06 9.999976e-01
2.739e+08 1.908175e-15 2.201615e-06 9.999978e-01
2.907e+08 1.630460e-15 2.058249e-06 9.999979e-01
3.084e+08 1.392664e-15 1.898341e-06 9.999981e-01
3.273e+08 1.212581e-15 1.743001e-06 9.999983e-01
