#NTIMES: 200
#NSTAGES: 7
#TIMES[d]: 0.9869 1.0089 1.0313 1.0543 1.0778 1.1018 1.1263 1.1514 1.1771 1.2033 1.2301 1.2575 1.2855 1.3142 1.3434 1.3734 1.4039 1.4352 1.4672 1.4999 1.5333 1.5674 1.6024 1.6381 1.6745 1.7118 1.7500 1.7890 1.8288 1.8696 1.9112 1.9538 1.9973 2.0418 2.0873 2.1338 2.1813 2.2299 2.2796 2.3303 2.3823 2.4353 2.4896 2.5450 2.6017 2.6597 2.7189 2.7795 2.8414 2.9047 2.9694 3.0356 3.1032 3.1723 3.2430 3.3152 3.3891 3.4646 3.5417 3.6206 3.7013 3.7837 3.8680 3.9542 4.0423 4.1323 4.2244 4.3185 4.4147 4.5130 4.6135 4.7163 4.8214 4.9288 5.0386 5.1508 5.2655 5.3828 5.5028 5.6253 5.7506 5.8787 6.0097 6.1436 6.2804 6.4203 6.5633 6.7096 6.8590 7.0118 7.1680 7.3277 7.4909 7.6578 7.8284 8.0028 8.1810 8.3633 8.5496 8.7400 8.9347 9.1337 9.3372 9.5452 9.7578 9.9752 10.1974 10.4246 10.6568 10.8942 11.1368 11.3849 11.6385 11.8978 12.1628 12.4338 12.7108 12.9939 13.2834 13.5793 13.8818 14.1910 14.5071 14.8303 15.1606 15.4983 15.8436 16.1965 16.5573 16.9261 17.3032 17.6886 18.0827 18.4855 18.8973 19.3182 19.7486 20.1885 20.6382 21.0979 21.5679 22.0484 22.5395 23.0416 23.5549 24.0796 24.6160 25.1644 25.7249 26.2980 26.8838 27.4826 28.0949 28.7207 29.3605 30.0145 30.6831 31.3666 32.0654 32.7796 33.5098 34.2563 35.0194 35.7995 36.5970 37.4122 38.2456 39.0976 39.9685 40.8589 41.7690 42.6995 43.6507 44.6230 45.6171 46.6332 47.6720 48.7340 49.8196 50.9294 52.0639 53.2236 54.4093 55.6213 56.8603 58.1269 59.4218 60.7455 62.0986 63.4819 64.8961 66.3417 67.8195 69.3303 70.8747 72.4535 74.0675 75.7174 77.4041 79.1284
#
#TIME: 0.9869
#NVEL: 115
#vel_mid[km/s] o0 o1 o2 o3 o4 o5 o6
2.0365e+03 9.8777e-01 1.2225e-02 4.7252e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1609e+03 9.8565e-01 1.4345e-02 8.0141e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2929e+03 9.8324e-01 1.6758e-02 1.2771e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4330e+03 9.8152e-01 1.8485e-02 1.6520e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5816e+03 9.8033e-01 1.9673e-02 1.9309e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7393e+03 9.8087e-01 1.9128e-02 1.6633e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9067e+03 9.8219e-01 1.7809e-02 1.2043e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0842e+03 9.8450e-01 1.5504e-02 6.4753e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2726e+03 9.8707e-01 1.2930e-02 2.8507e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4725e+03 9.9011e-01 9.8932e-03 9.0899e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6846e+03 9.9310e-01 6.8967e-03 2.0082e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9097e+03 9.9487e-01 5.1294e-03 5.2152e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1484e+03 9.9610e-01 3.8954e-03 1.6694e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4019e+03 9.9731e-01 2.6922e-03 4.5905e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6708e+03 9.9809e-01 1.9134e-03 1.3132e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9561e+03 9.9844e-01 1.5641e-03 5.2394e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2588e+03 9.9872e-01 1.2773e-03 2.0446e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5800e+03 9.9902e-01 9.8072e-04 6.9768e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9209e+03 9.9927e-01 7.2849e-04 2.1369e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2825e+03 9.9949e-01 5.0755e-04 5.1813e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6663e+03 9.9969e-01 3.0530e-04 7.7542e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0735e+03 9.9983e-01 1.6757e-04 8.2961e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.5056e+03 9.9992e-01 8.2821e-05 5.6375e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.9641e+03 9.9996e-01 3.7072e-05 2.6858e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.4505e+03 9.9999e-01 1.3270e-05 6.0238e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.9668e+03 1.0000e+00 3.9786e-06 6.8769e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.5145e+03 1.0000e+00 9.5780e-07 3.4472e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0096e+04 1.0000e+00 1.6917e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0712e+04 1.0000e+00 2.6187e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1367e+04 1.0000e+00 3.9080e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2062e+04 1.0000e+00 7.3601e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2794e+04 1.0000e+00 1.6088e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3528e+04 1.0000e+00 3.5919e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4194e+04 1.0000e+00 7.9447e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4758e+04 1.0000e+00 2.4708e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5240e+04 1.0000e+00 7.9779e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5647e+04 1.0000e+00 2.5091e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5960e+04 1.0000e+00 8.5252e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6187e+04 1.0000e+00 3.7019e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6354e+04 1.0000e+00 1.8949e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6484e+04 1.0000e+00 1.3082e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6593e+04 1.0000e+00 1.0486e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6692e+04 1.0000e+00 8.2892e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6788e+04 1.0000e+00 7.4081e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6888e+04 1.0000e+00 8.1319e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6999e+04 1.0000e+00 8.7412e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7146e+04 1.0000e+00 1.1274e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7416e+04 1.0000e+00 1.7744e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7888e+04 1.0000e+00 4.8378e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8532e+04 1.0000e+00 1.1284e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9260e+04 1.0000e+00 1.3994e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0034e+04 1.0000e+00 1.0623e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0838e+04 1.0000e+00 8.2832e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 1.0000e+00 5.6512e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 1.0000e+00 4.8415e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 1.0000e+00 3.7355e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 1.0000e+00 3.2497e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 1.0000e+00 2.7850e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 1.0000e+00 2.1590e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 1.0000e+00 1.7025e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 1.0000e+00 1.1452e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 1.0000e+00 9.0747e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 1.0000e+00 8.9363e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 1.0000e+00 5.6144e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 1.0000e+00 3.1722e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 1.0000e+00 5.0053e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 1.0000e+00 1.8775e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 1.0000e+00 4.8085e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 1.0000e+00 5.3782e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 1.0000e+00 2.3467e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3688e+04 1.0000e+00 1.9964e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4884e+04 1.0000e+00 1.7889e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 1.0000e+00 1.2797e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 1.0000e+00 1.7254e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 1.0000e+00 1.6774e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 1.0000e+00 7.9587e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 1.0000e+00 9.7830e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2292e+04 1.0000e+00 7.4456e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 1.0000e+00 6.8120e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 1.0000e+00 4.1848e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6265e+04 1.0000e+00 3.0582e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.7622e+04 1.0000e+00 2.4937e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8985e+04 1.0000e+00 3.7363e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0341e+04 1.0000e+00 1.5292e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.1676e+04 1.0000e+00 1.7458e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2975e+04 1.0000e+00 4.4584e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4219e+04 1.0000e+00 1.8520e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5388e+04 1.0000e+00 1.9792e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6461e+04 1.0000e+00 3.3434e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7422e+04 1.0000e+00 2.7651e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8257e+04 1.0000e+00 1.5054e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8960e+04 1.0000e+00 1.9634e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9475e+04 1.0000e+00 6.7749e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 1.0000e+00 5.8374e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9886e+04 1.0000e+00 6.2295e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 1.0000e+00 6.3039e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 1.0000e+00 5.8099e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 1.0000e+00 6.3680e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 1.0000e+00 1.4485e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 72.4535
#NVEL: 115
#vel_mid[km/s] o0 o1 o2 o3 o4 o5 o6
4.4010e+02 8.9517e-01 1.0483e-01 9.9548e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.8623e+02 9.9886e-01 1.1385e-03 9.8929e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.0614e+02 9.9877e-01 1.2308e-03 1.3010e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.4442e+02 9.9866e-01 1.3434e-03 1.7707e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.9911e+02 9.9852e-01 1.4774e-03 2.4751e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0608e+03 9.9849e-01 1.5135e-03 2.6929e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1257e+03 9.9835e-01 1.6518e-03 3.6713e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1944e+03 9.9824e-01 1.7622e-03 4.6260e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2673e+03 9.9818e-01 1.8239e-03 5.2747e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3448e+03 9.9800e-01 1.9975e-03 7.4669e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4269e+03 9.9765e-01 2.3545e-03 1.3887e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5140e+03 9.9698e-01 3.0229e-03 3.3691e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6065e+03 9.9596e-01 4.0364e-03 8.9901e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7047e+03 9.9490e-01 5.1011e-03 2.0216e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8088e+03 9.9385e-01 6.1518e-03 3.8949e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9193e+03 9.9243e-01 7.5665e-03 7.9524e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0365e+03 9.9130e-01 8.7016e-03 1.2822e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1609e+03 9.8989e-01 1.0110e-02 2.0967e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2929e+03 9.8813e-01 1.1866e-02 3.3906e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4330e+03 9.8684e-01 1.3164e-02 4.4709e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5816e+03 9.8594e-01 1.4059e-02 5.2864e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7393e+03 9.8627e-01 1.3732e-02 4.6288e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9067e+03 9.8746e-01 1.2542e-02 3.1332e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0842e+03 9.8900e-01 1.1003e-02 1.7336e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2726e+03 9.9070e-01 9.2961e-03 8.0021e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4725e+03 9.9301e-01 6.9917e-03 2.4042e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6846e+03 9.9504e-01 4.9632e-03 5.6675e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9097e+03 9.9616e-01 3.8391e-03 1.6903e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1484e+03 9.9714e-01 2.8556e-03 5.0221e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4019e+03 9.9810e-01 1.8969e-03 1.1990e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6708e+03 9.9861e-01 1.3910e-03 3.8319e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9561e+03 9.9881e-01 1.1852e-03 1.7724e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2588e+03 9.9905e-01 9.5002e-04 6.4830e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5800e+03 9.9928e-01 7.1532e-04 2.0665e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9209e+03 9.9948e-01 5.1625e-04 5.7205e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2825e+03 9.9965e-01 3.4750e-04 1.2281e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6663e+03 9.9979e-01 2.1273e-04 1.9543e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0735e+03 9.9988e-01 1.1579e-04 2.0266e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.5056e+03 9.9994e-01 5.5831e-05 1.2582e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.9641e+03 9.9998e-01 2.3683e-05 4.9359e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.4505e+03 9.9999e-01 8.1743e-06 9.7113e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.9668e+03 1.0000e+00 2.2827e-06 8.6250e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.5145e+03 1.0000e+00 5.0296e-07 3.2230e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0096e+04 1.0000e+00 8.4589e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0712e+04 1.0000e+00 1.1581e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1367e+04 1.0000e+00 1.7000e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2062e+04 1.0000e+00 3.3604e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2794e+04 1.0000e+00 7.6781e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3528e+04 1.0000e+00 1.6298e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4194e+04 1.0000e+00 3.5149e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4758e+04 1.0000e+00 1.0757e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5240e+04 1.0000e+00 3.2982e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5647e+04 1.0000e+00 1.0336e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5960e+04 1.0000e+00 3.6974e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6187e+04 1.0000e+00 1.5344e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6354e+04 1.0000e+00 8.8988e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6484e+04 1.0000e+00 6.2259e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6593e+04 1.0000e+00 5.4923e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6692e+04 1.0000e+00 4.4868e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6788e+04 1.0000e+00 4.7383e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6888e+04 1.0000e+00 4.8065e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6999e+04 1.0000e+00 5.6997e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7146e+04 1.0000e+00 7.5606e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7416e+04 1.0000e+00 1.1549e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7888e+04 1.0000e+00 3.6488e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8532e+04 1.0000e+00 7.8889e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9260e+04 1.0000e+00 1.0475e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0034e+04 1.0000e+00 7.9379e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0838e+04 1.0000e+00 6.0231e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 1.0000e+00 4.2385e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 1.0000e+00 3.7218e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 1.0000e+00 2.8960e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 1.0000e+00 2.7751e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 1.0000e+00 2.0105e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 1.0000e+00 1.3689e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 1.0000e+00 1.3802e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 1.0000e+00 9.8079e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 1.0000e+00 5.8840e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 1.0000e+00 5.0793e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 1.0000e+00 1.8671e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 1.0000e+00 2.9094e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 1.0000e+00 1.2242e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 1.0000e+00 1.7147e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 1.0000e+00 1.6592e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 1.0000e+00 2.6652e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 1.0000e+00 3.3038e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3688e+04 1.0000e+00 1.2412e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4884e+04 1.0000e+00 1.5964e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 1.0000e+00 1.6888e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 1.0000e+00 5.4140e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 1.0000e+00 1.2951e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 1.0000e+00 1.8440e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 1.0000e+00 1.4710e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2292e+04 1.0000e+00 1.0548e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 1.0000e+00 7.2121e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 1.0000e+00 4.8155e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6265e+04 1.0000e+00 2.8518e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.7622e+04 1.0000e+00 1.1244e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8985e+04 1.0000e+00 1.7537e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0341e+04 1.0000e+00 8.8241e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.1676e+04 1.0000e+00 3.0339e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
