#NTIMES: 200
#NSTAGES: 7
#TIMES[d]: 0.9869 1.0089 1.0313 1.0543 1.0778 1.1018 1.1263 1.1514 1.1771 1.2033 1.2301 1.2575 1.2855 1.3142 1.3434 1.3734 1.4039 1.4352 1.4672 1.4999 1.5333 1.5674 1.6024 1.6381 1.6745 1.7118 1.7500 1.7890 1.8288 1.8696 1.9112 1.9538 1.9973 2.0418 2.0873 2.1338 2.1813 2.2299 2.2796 2.3303 2.3823 2.4353 2.4896 2.5450 2.6017 2.6597 2.7189 2.7795 2.8414 2.9047 2.9694 3.0356 3.1032 3.1723 3.2430 3.3152 3.3891 3.4646 3.5417 3.6206 3.7013 3.7837 3.8680 3.9542 4.0423 4.1323 4.2244 4.3185 4.4147 4.5130 4.6135 4.7163 4.8214 4.9288 5.0386 5.1508 5.2655 5.3828 5.5028 5.6253 5.7506 5.8787 6.0097 6.1436 6.2804 6.4203 6.5633 6.7096 6.8590 7.0118 7.1680 7.3277 7.4909 7.6578 7.8284 8.0028 8.1810 8.3633 8.5496 8.7400 8.9347 9.1337 9.3372 9.5452 9.7578 9.9752 10.1974 10.4246 10.6568 10.8942 11.1368 11.3849 11.6385 11.8978 12.1628 12.4338 12.7108 12.9939 13.2834 13.5793 13.8818 14.1910 14.5071 14.8303 15.1606 15.4983 15.8436 16.1965 16.5573 16.9261 17.3032 17.6886 18.0827 18.4855 18.8973 19.3182 19.7486 20.1885 20.6382 21.0979 21.5679 22.0484 22.5395 23.0416 23.5549 24.0796 24.6160 25.1644 25.7249 26.2980 26.8838 27.4826 28.0949 28.7207 29.3605 30.0145 30.6831 31.3666 32.0654 32.7796 33.5098 34.2563 35.0194 35.7995 36.5970 37.4122 38.2456 39.0976 39.9685 40.8589 41.7690 42.6995 43.6507 44.6230 45.6171 46.6332 47.6720 48.7340 49.8196 50.9294 52.0639 53.2236 54.4093 55.6213 56.8603 58.1269 59.4218 60.7455 62.0986 63.4819 64.8961 66.3417 67.8195 69.3303 70.8747 72.4535 74.0675 75.7174 77.4041 79.1284
#
#TIME: 0.9869
#NVEL: 115
#vel_mid[km/s] mg0 mg1 mg2 mg3 mg4 mg5 mg6
2.0838e+04 3.3853e-01 6.6147e-01 1.1189e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 5.0675e-01 4.9325e-01 1.3503e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 7.8178e-01 2.1822e-01 2.3078e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 9.0146e-01 9.8542e-02 8.4051e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 8.3976e-01 1.6024e-01 4.1822e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 7.7401e-01 2.2599e-01 1.3376e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 9.7817e-01 2.1829e-02 2.4765e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 9.7142e-01 2.8583e-02 4.2364e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 9.7791e-01 2.2091e-02 1.1789e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 9.7833e-01 2.1674e-02 6.0903e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 1.8439e-01 8.1561e-01 1.0449e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 9.9786e-01 2.1370e-03 7.1427e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 9.9998e-01 2.4564e-05 2.6867e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 9.9995e-01 5.0116e-05 4.7234e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 9.9932e-01 6.7699e-04 4.5826e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 9.9864e-01 1.3590e-03 2.2384e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 9.8839e-01 1.1614e-02 9.3600e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 9.9994e-01 6.2609e-05 8.6951e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3688e+04 9.9991e-01 8.6693e-05 1.5962e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4884e+04 9.9964e-01 3.5590e-04 8.0092e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 9.9985e-01 1.4637e-04 3.7382e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 9.9983e-01 1.7264e-04 4.3362e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 1.2981e-05 9.9999e-01 2.8888e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 9.9613e-01 3.8687e-03 2.3807e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 1.1151e-03 9.9888e-01 1.1470e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2292e+04 9.9965e-01 3.4799e-04 9.0187e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 9.9994e-01 6.2910e-05 3.6061e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 9.9900e-01 9.9928e-04 1.0602e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6265e+04 1.1036e-01 8.8964e-01 1.7603e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.7622e+04 9.9998e-01 1.7619e-05 2.6505e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8985e+04 9.9995e-01 4.9524e-05 4.6870e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0341e+04 9.9685e-01 3.1503e-03 8.6138e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.1676e+04 7.1644e-06 9.9999e-01 1.1618e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2975e+04 3.7552e-01 6.2448e-01 7.6545e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4219e+04 9.9996e-01 3.6823e-05 5.9060e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5388e+04 2.7771e-02 9.7223e-01 4.9903e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6461e+04 1.0000e+00 1.2353e-06 9.8902e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7422e+04 1.0000e+00 2.2017e-06 4.8751e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8257e+04 9.9999e-01 8.2996e-06 2.5843e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8960e+04 1.0000e+00 3.3408e-06 1.3192e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9475e+04 9.9853e-01 1.4736e-03 1.2229e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 9.9727e-01 2.7281e-03 7.2592e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9886e+04 9.9814e-01 1.8582e-03 2.2811e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 9.9981e-01 1.9468e-04 2.7397e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 9.9777e-01 2.2295e-03 4.0211e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 9.9924e-01 7.5719e-04 1.3908e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 9.9561e-01 4.3913e-03 1.0973e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 1.8288
#NVEL: 115
#vel_mid[km/s] mg0 mg1 mg2 mg3 mg4 mg5 mg6
4.4010e+02 7.8041e-20 5.3021e-11 6.3639e-03 9.8120e-01 1.2437e-02 8.4387e-09 5.3687e-21
8.8623e+02 4.0888e-15 4.3916e-08 7.1742e-02 9.2625e-01 2.0082e-03 5.1502e-10 3.3305e-22
9.0614e+02 4.7231e-16 6.9364e-09 1.3366e-02 9.6514e-01 2.1495e-02 1.1152e-07 3.3472e-18
9.4442e+02 3.0758e-16 4.7998e-09 9.5352e-03 9.5717e-01 3.3292e-02 3.0720e-07 1.9200e-17
9.9911e+02 3.0398e-16 4.7516e-09 9.4474e-03 9.5687e-01 3.3685e-02 3.1571e-07 2.0127e-17
1.0608e+03 2.9995e-16 4.6987e-09 9.3545e-03 9.5654e-01 3.4106e-02 3.2491e-07 2.1146e-17
1.1257e+03 2.9825e-16 4.6724e-09 9.2962e-03 9.5631e-01 3.4392e-02 3.3142e-07 2.1896e-17
1.1944e+03 2.8982e-16 4.5531e-09 9.0619e-03 9.5539e-01 3.5547e-02 3.5815e-07 2.5057e-17
1.2673e+03 2.6093e-16 4.1441e-09 8.2653e-03 9.5174e-01 3.9993e-02 4.7244e-07 4.0548e-17
1.3448e+03 1.4375e-16 2.4506e-09 5.0098e-03 9.2149e-01 7.3495e-02 1.9987e-06 4.9836e-16
1.4269e+03 3.5313e-17 7.0414e-10 1.5203e-03 7.6046e-01 2.3798e-01 3.8317e-05 9.2482e-14
1.5140e+03 5.5015e-18 1.3246e-10 3.1005e-04 4.3814e-01 5.6098e-01 5.6072e-04 1.3743e-11
1.6065e+03 8.6959e-19 2.5158e-11 6.5136e-05 2.0759e-01 7.8915e-01 3.1947e-03 4.5559e-10
1.7047e+03 1.4510e-19 4.9309e-12 1.3922e-05 9.0647e-02 8.9691e-01 1.2433e-02 8.3334e-09
1.8088e+03 2.0406e-20 8.1678e-13 2.5104e-06 3.4329e-02 9.1963e-01 4.6039e-02 1.5487e-07
1.9193e+03 2.4272e-21 1.1482e-13 3.8457e-07 1.1223e-02 8.3328e-01 1.5549e-01 2.7245e-06
2.0365e+03 2.2026e-22 1.2241e-14 4.4368e-08 2.7832e-03 5.8200e-01 4.1518e-01 3.9087e-05
2.1609e+03 1.2587e-23 8.3589e-16 3.3491e-09 4.5321e-04 2.6793e-01 7.3125e-01 3.6718e-04
2.2929e+03 5.8188e-25 4.7152e-17 2.1618e-10 6.0434e-05 9.4783e-02 9.0303e-01 2.1294e-03
2.4330e+03 2.3113e-26 2.3010e-18 1.2287e-11 7.0197e-06 2.9076e-02 9.6043e-01 1.0485e-02
2.5816e+03 1.1883e-27 1.4288e-19 8.9080e-13 9.5418e-07 9.4358e-03 9.4980e-01 4.0762e-02
2.7393e+03 9.7540e-29 1.3790e-20 9.9765e-14 1.7642e-07 3.5428e-03 8.8191e-01 1.1455e-01
2.9067e+03 1.5459e-29 2.4992e-21 2.0681e-14 5.1719e-08 1.6947e-03 7.8316e-01 2.1514e-01
3.0842e+03 5.1836e-30 9.4505e-22 8.8398e-15 2.6989e-08 1.1431e-03 7.1749e-01 2.8137e-01
3.2726e+03 4.2359e-30 8.5155e-22 8.7680e-15 2.7996e-08 1.1935e-03 7.2940e-01 2.6940e-01
3.4725e+03 7.3963e-30 1.5949e-21 1.7585e-14 5.1175e-08 1.7775e-03 8.0098e-01 1.9725e-01
3.6846e+03 3.2207e-29 7.2605e-21 8.4463e-14 1.8533e-07 3.9544e-03 9.0335e-01 9.2693e-02
3.9097e+03 3.3982e-28 7.9491e-20 9.9834e-13 1.3257e-06 1.2692e-02 9.6329e-01 2.4015e-02
4.1484e+03 3.5300e-27 8.0934e-19 1.0509e-11 8.2430e-06 3.6127e-02 9.5761e-01 6.2528e-03
4.4019e+03 1.1161e-26 2.4196e-18 3.0433e-11 1.8413e-05 5.6434e-02 9.4011e-01 3.4391e-03
4.6708e+03 8.6986e-27 1.9403e-18 2.5031e-11 1.5984e-05 5.2335e-02 9.4386e-01 3.7921e-03
4.9561e+03 3.3018e-27 8.4083e-19 1.2277e-11 9.6262e-06 4.0075e-02 9.5464e-01 5.2782e-03
5.2588e+03 1.3578e-27 3.9564e-19 6.5704e-12 6.2016e-06 3.1849e-02 9.6122e-01 6.9288e-03
5.5800e+03 7.3572e-28 2.3337e-19 4.1974e-12 4.5059e-06 2.6885e-02 9.6464e-01 8.4740e-03
5.9209e+03 6.9176e-28 2.3284e-19 4.4719e-12 4.8270e-06 2.8213e-02 9.6396e-01 7.8222e-03
6.2825e+03 1.0221e-27 3.6002e-19 7.3597e-12 7.2073e-06 3.5689e-02 9.5866e-01 5.6430e-03
6.6663e+03 1.7909e-27 6.4458e-19 1.3726e-11 1.1748e-05 4.7215e-02 9.4895e-01 3.8272e-03
7.0735e+03 4.3649e-27 1.5877e-18 3.5156e-11 2.4312e-05 7.1119e-02 9.2672e-01 2.1366e-03
7.5056e+03 1.8371e-26 6.8086e-18 1.6131e-10 7.8306e-05 1.3556e-01 8.6357e-01 7.8946e-04
7.9641e+03 1.0245e-25 3.7821e-17 9.4677e-10 2.9569e-04 2.7044e-01 7.2904e-01 2.2051e-04
8.4505e+03 6.8867e-25 2.4212e-16 6.1628e-09 1.1368e-03 4.9648e-01 5.0234e-01 4.3549e-05
8.9668e+03 6.8819e-24 2.2501e-15 5.8388e-08 5.1234e-03 7.9203e-01 2.0285e-01 3.0435e-06
9.5145e+03 1.2864e-22 3.7025e-14 9.6459e-07 2.8087e-02 9.3980e-01 3.2108e-02 3.6798e-08
1.0096e+04 6.5898e-21 1.4803e-12 3.5819e-05 2.1047e-01 7.8795e-01 1.5491e-03 4.6781e-11
1.0712e+04 4.8214e-19 7.6097e-11 1.6419e-03 8.7583e-01 1.2252e-01 3.3315e-06 4.2039e-16
1.1367e+04 4.0402e-17 3.9463e-09 7.0960e-02 9.2824e-01 7.9749e-04 2.8597e-11 7.0242e-25
1.2062e+04 1.3269e-15 7.3783e-08 9.4153e-01 5.8469e-02 3.2184e-08 8.1106e-20 8.0352e-39
1.2794e+04 4.9773e-15 1.5786e-07 9.9992e-01 8.2154e-05 5.2010e-15 1.0327e-31 0.0000e+00
1.3528e+04 1.5178e-14 3.7924e-07 1.0000e+00 5.9080e-08 1.7852e-22 8.4078e-45 0.0000e+00
1.4194e+04 6.4473e-14 1.3847e-06 1.0000e+00 1.1374e-11 2.7606e-31 0.0000e+00 0.0000e+00
1.4758e+04 3.4736e-13 7.2101e-06 9.9999e-01 3.4393e-16 5.1834e-42 0.0000e+00 0.0000e+00
1.5240e+04 2.6927e-12 3.9662e-05 9.9996e-01 4.2645e-20 0.0000e+00 0.0000e+00 0.0000e+00
1.5647e+04 2.0173e-11 1.7326e-04 9.9983e-01 5.2214e-23 0.0000e+00 0.0000e+00 0.0000e+00
1.5960e+04 2.5226e-10 9.9531e-04 9.9900e-01 2.7774e-26 0.0000e+00 0.0000e+00 0.0000e+00
1.6187e+04 7.8626e-09 1.1338e-02 9.8866e-01 1.8029e-31 0.0000e+00 0.0000e+00 0.0000e+00
1.6354e+04 1.1199e-07 7.1066e-02 9.2893e-01 9.3064e-36 0.0000e+00 0.0000e+00 0.0000e+00
1.6484e+04 8.9771e-07 2.8685e-01 7.1315e-01 6.4863e-40 0.0000e+00 0.0000e+00 0.0000e+00
1.6593e+04 3.1606e-06 6.0411e-01 3.9589e-01 1.1771e-43 0.0000e+00 0.0000e+00 0.0000e+00
1.6692e+04 7.1371e-06 8.4341e-01 1.5658e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6788e+04 1.1966e-05 9.4449e-01 5.5498e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6888e+04 1.6762e-05 9.7675e-01 2.3231e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6999e+04 2.3136e-05 9.9015e-01 9.8315e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7146e+04 3.3578e-05 9.9618e-01 3.7856e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7416e+04 7.1230e-05 9.9926e-01 6.6593e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7888e+04 2.4362e-04 9.9971e-01 4.2758e-05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8532e+04 1.1397e-03 9.9886e-01 1.5476e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9260e+04 7.7283e-03 9.9227e-01 2.5178e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0034e+04 3.9879e-02 9.6012e-01 5.0042e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0838e+04 2.0576e-01 7.9424e-01 5.6965e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 3.6441e-01 6.3559e-01 6.2642e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 6.0829e-01 3.9171e-01 2.9710e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 6.1910e-01 3.8090e-01 2.0235e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 8.4836e-01 1.5164e-01 3.1759e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 8.5927e-01 1.4073e-01 1.9073e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 8.2722e-01 1.7278e-01 3.2684e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 8.8788e-01 1.1212e-01 4.4157e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 9.7751e-01 2.2487e-02 1.1741e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 9.7826e-01 2.1739e-02 5.7841e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 9.5466e-01 4.5345e-02 2.3732e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 9.9717e-01 2.8329e-03 1.5505e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 1.3263e-03 9.9867e-01 1.3737e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 6.9763e-01 3.0237e-01 2.5442e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 9.9984e-01 1.6453e-04 6.0606e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 9.9962e-01 3.8287e-04 4.6934e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 9.9620e-01 3.7995e-03 3.0595e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 4.1222e-01 5.8778e-01 1.2800e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3688e+04 9.9664e-01 3.3617e-03 9.3602e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4884e+04 9.9997e-01 3.4808e-05 6.0099e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 9.9998e-01 2.1612e-05 9.4998e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 9.9842e-01 1.5849e-03 3.1737e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 2.9820e-05 9.9997e-01 1.0667e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 8.9173e-01 1.0827e-01 7.7295e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 1.2542e-02 9.8746e-01 8.2801e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2292e+04 7.8005e-01 2.1995e-01 5.4293e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 9.8599e-01 1.4012e-02 3.7953e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 9.9987e-01 1.3159e-04 2.3019e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6265e+04 6.6420e-01 3.3580e-01 1.1738e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.7622e+04 9.9998e-01 1.5645e-05 1.7261e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8985e+04 9.9993e-01 7.3009e-05 1.4422e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0341e+04 9.9945e-01 5.4908e-04 4.4893e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.1676e+04 1.3851e-05 9.9999e-01 1.0129e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2975e+04 8.6603e-01 1.3397e-01 6.0022e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4219e+04 1.0000e+00 1.6188e-06 3.4277e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5388e+04 2.8166e-01 7.1834e-01 1.2832e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6461e+04 1.0000e+00 1.0080e-06 4.9787e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7422e+04 9.9999e-01 5.5472e-06 8.1895e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8257e+04 9.9999e-01 1.1700e-05 7.0775e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8960e+04 9.9999e-01 6.5064e-06 9.9470e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9475e+04 9.9986e-01 1.3889e-04 1.0244e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 9.9977e-01 2.2830e-04 4.2973e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9886e+04 9.9983e-01 1.6610e-04 1.6387e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 9.9997e-01 3.4176e-05 1.3680e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 9.9980e-01 1.9884e-04 2.8747e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 9.9990e-01 9.6185e-05 2.8008e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 9.9953e-01 4.7196e-04 1.3646e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 1.8696
#NVEL: 115
#vel_mid[km/s] mg0 mg1 mg2 mg3 mg4 mg5 mg6
4.4010e+02 1.1976e-19 8.0015e-11 9.7527e-03 9.8340e-01 6.8520e-03 2.1080e-09 4.7702e-22
8.8623e+02 5.1374e-15 5.5404e-08 9.3483e-02 9.0522e-01 1.2984e-03 1.9162e-10 5.9999e-23
9.0614e+02 5.7125e-16 8.4693e-09 1.6921e-02 9.6771e-01 1.5369e-02 5.0567e-08 8.3464e-19
9.4442e+02 3.5770e-16 5.6703e-09 1.1724e-02 9.6330e-01 2.4975e-02 1.5473e-07 5.7205e-18
9.9911e+02 3.5330e-16 5.6105e-09 1.1611e-02 9.6310e-01 2.5291e-02 1.5930e-07 6.0144e-18
1.0608e+03 3.4663e-16 5.5210e-09 1.1446e-02 9.6279e-01 2.5763e-02 1.6623e-07 6.4714e-18
1.1257e+03 3.4587e-16 5.5066e-09 1.1406e-02 9.6270e-01 2.5891e-02 1.6821e-07 6.6082e-18
1.1944e+03 3.3648e-16 5.3715e-09 1.1130e-02 9.6212e-01 2.6745e-02 1.8146e-07 7.5375e-18
1.2673e+03 3.0219e-16 4.8798e-09 1.0137e-02 9.5963e-01 3.0234e-02 2.4159e-07 1.2382e-17
1.3448e+03 1.6653e-16 2.8909e-09 6.1662e-03 9.3739e-01 5.6441e-02 1.0471e-06 1.5763e-16
1.4269e+03 4.1389e-17 8.4357e-10 1.9067e-03 8.0338e-01 1.9469e-01 2.2086e-05 3.3564e-14
1.5140e+03 6.8980e-18 1.6957e-10 4.1493e-04 4.9842e-01 5.0081e-01 3.5898e-04 5.6765e-12
1.6065e+03 1.1385e-18 3.3585e-11 9.0720e-05 2.4799e-01 7.4970e-01 2.2160e-03 2.0893e-10
1.7047e+03 1.9381e-19 6.7122e-12 1.9754e-05 1.1094e-01 8.8004e-01 9.0032e-03 4.0486e-09
1.8088e+03 2.6934e-20 1.1018e-12 3.5359e-06 4.2246e-02 9.2291e-01 3.4842e-02 8.0857e-08
1.9193e+03 3.1967e-21 1.5515e-13 5.4417e-07 1.4038e-02 8.6241e-01 1.2355e-01 1.5276e-06
2.0365e+03 2.9733e-22 1.7003e-14 6.4611e-08 3.6305e-03 6.3889e-01 3.5746e-01 2.4414e-05
2.1609e+03 1.7925e-23 1.2250e-15 5.1370e-09 6.2768e-04 3.1535e-01 6.8377e-01 2.5342e-04
2.2929e+03 8.2675e-25 6.9080e-17 3.3119e-10 8.4657e-05 1.1454e-01 8.8380e-01 1.5771e-03
2.4330e+03 3.2252e-26 3.3125e-18 1.8440e-11 9.7372e-06 3.5211e-02 9.5671e-01 8.0684e-03
2.5816e+03 1.6527e-27 2.0463e-19 1.3222e-12 1.3182e-06 1.1451e-02 9.5644e-01 3.2104e-02
2.7393e+03 1.3400e-28 1.9507e-20 1.4561e-13 2.4206e-07 4.3124e-03 9.0241e-01 9.3276e-02
2.9067e+03 2.1289e-29 3.5453e-21 3.0189e-14 7.1436e-08 2.0887e-03 8.1746e-01 1.8045e-01
3.0842e+03 7.1195e-30 1.3381e-21 1.2873e-14 3.7349e-08 1.4178e-03 7.5799e-01 2.4059e-01
3.2726e+03 5.8034e-30 1.2030e-21 1.2753e-14 3.8663e-08 1.4771e-03 7.6879e-01 2.2973e-01
3.4725e+03 1.0060e-29 2.2369e-21 2.5456e-14 7.0077e-08 2.1762e-03 8.3262e-01 1.6520e-01
3.6846e+03 4.4066e-29 1.0238e-20 1.2338e-13 2.5369e-07 4.7979e-03 9.2024e-01 7.4965e-02
3.9097e+03 4.8043e-28 1.1577e-19 1.5137e-12 1.8554e-06 1.5489e-02 9.6593e-01 1.8583e-02
4.1484e+03 5.1553e-27 1.2170e-18 1.6502e-11 1.1803e-05 4.4473e-02 9.5084e-01 4.6758e-03
4.4019e+03 1.6581e-26 3.6979e-18 4.8594e-11 2.6647e-05 6.9703e-02 9.2775e-01 2.5250e-03
4.6708e+03 1.3045e-26 2.9918e-18 4.0311e-11 2.3288e-05 6.4913e-02 9.3229e-01 2.7753e-03
4.9561e+03 4.9365e-27 1.2930e-18 1.9716e-11 1.4010e-05 4.9756e-02 9.4634e-01 3.8900e-03
5.2588e+03 2.0252e-27 6.0720e-19 1.0532e-11 9.0207e-06 3.9576e-02 9.5528e-01 5.1307e-03
5.5800e+03 1.0871e-27 3.5506e-19 6.6719e-12 6.5165e-06 3.3324e-02 9.6035e-01 6.3190e-03
5.9209e+03 1.0230e-27 3.5463e-19 7.1190e-12 6.9875e-06 3.4983e-02 9.5919e-01 5.8227e-03
6.2825e+03 1.5215e-27 5.5178e-19 1.1797e-11 1.0478e-05 4.4309e-02 9.5151e-01 4.1689e-03
6.6663e+03 2.6854e-27 9.9461e-19 2.2155e-11 1.7147e-05 5.8658e-02 9.3852e-01 2.8020e-03
