#NTIMES:    65
#NSTAGES:     2
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]           v0           v1
    3.080044E+04   2.5585E-004   9.9974E-001
    3.149688E+04   2.3234E-004   9.9977E-001
    3.223851E+04   2.0334E-004   9.9980E-001
    3.304638E+04   1.7207E-004   9.9983E-001
    3.395278E+04   1.4105E-004   9.9986E-001
    3.500495E+04   1.1246E-004   9.9989E-001
    3.626228E+04   8.8561E-005   9.9991E-001
    3.786329E+04   6.9903E-005   9.9993E-001
    3.895146E+04   6.2770E-005   9.9994E-001
    3.950721E+04   5.9810E-005   9.9994E-001
    3.978806E+04   5.8280E-005   9.9994E-001
    3.992923E+04   5.7484E-005   9.9994E-001
    3.999646E+04   5.7102E-005   9.9994E-001
    4.000000E+04   5.7082E-005   9.9994E-001
#TIME:    44.120
#NVEL: 100
#vel_mid[km/s]           v0           v1
    8.772128E+02   1.9127E-010   1.0000E+000
    8.811145E+02   1.9048E-010   1.0000E+000
    8.929242E+02   1.9034E-010   1.0000E+000
    9.170206E+02   1.9027E-010   1.0000E+000
    9.663172E+02   1.8734E-010   1.0000E+000
    1.023959E+03   1.7932E-010   1.0000E+000
    1.084853E+03   1.7009E-010   1.0000E+000
    1.149368E+03   1.6089E-010   1.0000E+000
    1.217719E+03   1.4465E-010   1.0000E+000
    1.290136E+03   1.1821E-010   1.0000E+000
    1.366858E+03   9.6600E-011   1.0000E+000
    1.448144E+03   7.9305E-011   1.0000E+000
    1.534263E+03   6.0705E-011   1.0000E+000
    1.625504E+03   4.6628E-011   1.0000E+000
    1.722170E+03   3.6807E-011   1.0000E+000
    1.824586E+03   2.8779E-011   1.0000E+000
    1.933092E+03   2.1526E-011   1.0000E+000
    2.048050E+03   1.5969E-011   1.0000E+000
    2.169845E+03   1.1539E-011   1.0000E+000
    2.298884E+03   8.7255E-012   1.0000E+000
    2.435595E+03   7.1127E-012   1.0000E+000
    2.580437E+03   6.1809E-012   1.0000E+000
    2.733893E+03   5.8811E-012   1.0000E+000
    2.896474E+03   5.9810E-012   1.0000E+000
    3.068724E+03   6.3380E-012   1.0000E+000
    3.251217E+03   6.5216E-012   1.0000E+000
    3.444563E+03   6.3688E-012   1.0000E+000
    3.649407E+03   5.8048E-012   1.0000E+000
    3.866433E+03   5.4245E-012   1.0000E+000
    4.096365E+03   5.6492E-012   1.0000E+000
    4.339971E+03   6.5612E-012   1.0000E+000
    4.598064E+03   6.8009E-012   1.0000E+000
    4.871505E+03   6.4694E-012   1.0000E+000
    5.161208E+03   4.9861E-012   1.0000E+000
    5.468138E+03   3.7442E-012   1.0000E+000
    5.793322E+03   2.9454E-012   1.0000E+000
    6.137844E+03   2.5099E-012   1.0000E+000
    6.502854E+03   2.3904E-012   1.0000E+000
    6.889571E+03   2.5247E-012   1.0000E+000
    7.299285E+03   2.9104E-012   1.0000E+000
    7.733365E+03   4.9808E-012   1.0000E+000
    8.193259E+03   1.5807E-011   1.0000E+000
    8.680502E+03   7.6556E-011   1.0000E+000
    9.196318E+03   3.3599E-010   1.0000E+000
    9.710580E+03   8.8820E-010   1.0000E+000
    1.021610E+04   1.4724E-009   1.0000E+000
    1.071648E+04   2.0098E-009   1.0000E+000
    1.122060E+04   2.6633E-009   1.0000E+000
    1.173590E+04   3.3083E-009   1.0000E+000
    1.226648E+04   4.6148E-009   1.0000E+000
    1.281937E+04   7.1174E-009   1.0000E+000
    1.340947E+04   1.2161E-008   1.0000E+000
    1.403983E+04   2.2014E-008   1.0000E+000
    1.467485E+04   4.9724E-008   1.0000E+000
    1.525131E+04   1.9586E-007   1.0000E+000
    1.574427E+04   1.2023E-006   1.0000E+000
    1.616381E+04   7.7421E-006   9.9999E-001
    1.652426E+04   3.9389E-005   9.9996E-001
    1.685897E+04   1.6728E-004   9.9983E-001
    1.719652E+04   6.5856E-004   9.9934E-001
    1.756729E+04   1.9967E-003   9.9800E-001
    1.798623E+04   3.2132E-003   9.9679E-001
    1.844697E+04   3.8033E-003   9.9620E-001
    1.892778E+04   3.3299E-003   9.9667E-001
    1.941152E+04   2.2154E-003   9.9778E-001
    1.989923E+04   1.5297E-003   9.9847E-001
    2.039647E+04   1.1887E-003   9.9881E-001
    2.089860E+04   1.0306E-003   9.9897E-001
    2.140330E+04   8.7860E-004   9.9912E-001
    2.191065E+04   7.6729E-004   9.9923E-001
    2.242673E+04   6.7516E-004   9.9932E-001
    2.296010E+04   5.8181E-004   9.9942E-001
    2.351572E+04   4.9735E-004   9.9950E-001
    2.409578E+04   4.3568E-004   9.9956E-001
    2.469674E+04   3.9136E-004   9.9961E-001
    2.531349E+04   3.5427E-004   9.9965E-001
    2.593890E+04   3.2081E-004   9.9968E-001
    2.656974E+04   2.9383E-004   9.9971E-001
    2.720310E+04   2.7688E-004   9.9972E-001
    2.783781E+04   2.7072E-004   9.9973E-001
    2.847151E+04   2.7212E-004   9.9973E-001
    2.910250E+04   2.7541E-004   9.9972E-001
    2.973290E+04   2.7474E-004   9.9973E-001
    3.036568E+04   2.6619E-004   9.9973E-001
    3.100749E+04   2.4916E-004   9.9975E-001
    3.166467E+04   2.2574E-004   9.9977E-001
    3.234623E+04   1.9893E-004   9.9980E-001
    3.306072E+04   1.7143E-004   9.9983E-001
    3.381726E+04   1.4522E-004   9.9985E-001
    3.462968E+04   1.2163E-004   9.9988E-001
    3.550972E+04   1.0166E-004   9.9990E-001
    3.647388E+04   8.5446E-005   9.9991E-001
    3.753006E+04   7.2874E-005   9.9993E-001
    3.869189E+04   6.4264E-005   9.9994E-001
    3.936161E+04   6.0580E-005   9.9994E-001
    3.970081E+04   5.8760E-005   9.9994E-001
    3.987150E+04   5.7810E-005   9.9994E-001
    3.995712E+04   5.7324E-005   9.9994E-001
    3.999786E+04   5.7094E-005   9.9994E-001
    4.000000E+04   5.7082E-005   9.9994E-001
#TIME:    48.530
#NVEL: 100
#vel_mid[km/s]           v0           v1
    8.772127E+02   1.8498E-010   1.0000E+000
    8.816940E+02   1.8421E-010   1.0000E+000
    8.952756E+02   1.8407E-010   1.0000E+000
    9.230697E+02   1.8392E-010   1.0000E+000
    9.756413E+02   1.8017E-010   1.0000E+000
    1.034208E+03   1.7155E-010   1.0000E+000
    1.096206E+03   1.6247E-010   1.0000E+000
    1.161920E+03   1.5257E-010   1.0000E+000
    1.231573E+03   1.3473E-010   1.0000E+000
    1.305403E+03   1.0929E-010   1.0000E+000
    1.383658E+03   8.9312E-011   1.0000E+000
    1.466604E+03   7.2191E-011   1.0000E+000
    1.554523E+03   5.4680E-011   1.0000E+000
    1.647711E+03   4.1960E-011   1.0000E+000
    1.746487E+03   3.3001E-011   1.0000E+000
    1.851184E+03   2.5361E-011   1.0000E+000
    1.962157E+03   1.8769E-011   1.0000E+000
    2.079782E+03   1.3699E-011   1.0000E+000
    2.204459E+03   9.8242E-012   1.0000E+000
    2.336610E+03   7.4706E-012   1.0000E+000
    2.476683E+03   6.1303E-012   1.0000E+000
    2.625153E+03   5.3969E-012   1.0000E+000
    2.782523E+03   5.2052E-012   1.0000E+000
    2.949327E+03   5.3908E-012   1.0000E+000
    3.126130E+03   5.6226E-012   1.0000E+000
    3.313532E+03   5.6717E-012   1.0000E+000
    3.512169E+03   5.3118E-012   1.0000E+000
    3.722713E+03   4.7482E-012   1.0000E+000
    3.945878E+03   4.5509E-012   1.0000E+000
    4.182422E+03   4.9315E-012   1.0000E+000
    4.433146E+03   5.6184E-012   1.0000E+000
    4.698900E+03   5.6351E-012   1.0000E+000
    4.980585E+03   5.0074E-012   1.0000E+000
    5.279157E+03   3.6865E-012   1.0000E+000
    5.595627E+03   2.7781E-012   1.0000E+000
    5.931068E+03   2.2330E-012   1.0000E+000
    6.286618E+03   1.9741E-012   1.0000E+000
    6.663482E+03   2.0051E-012   1.0000E+000
    7.062938E+03   2.1744E-012   1.0000E+000
    7.486340E+03   2.8476E-012   1.0000E+000
    7.935124E+03   6.6153E-012   1.0000E+000
    8.410812E+03   2.7329E-011   1.0000E+000
    8.915015E+03   1.3853E-010   1.0000E+000
    9.450785E+03   5.2203E-010   1.0000E+000
    9.996086E+03   1.1379E-009   1.0000E+000
    1.053276E+04   1.6882E-009   1.0000E+000
    1.106620E+04   2.3138E-009   1.0000E+000
    1.160728E+04   2.9614E-009   1.0000E+000
    1.216456E+04   4.1097E-009   1.0000E+000
    1.274230E+04   6.3933E-009   1.0000E+000
    1.335537E+04   1.1011E-008   1.0000E+000
    1.400793E+04   2.0153E-008   1.0000E+000
    1.466671E+04   4.6414E-008   1.0000E+000
    1.526487E+04   1.9487E-007   1.0000E+000
    1.577466E+04   1.3138E-006   1.0000E+000
    1.620205E+04   8.8839E-006   9.9999E-001
    1.656716E+04   4.5979E-005   9.9995E-001
    1.690594E+04   1.9470E-004   9.9981E-001
    1.725261E+04   7.5459E-004   9.9925E-001
    1.763899E+04   2.1118E-003   9.9789E-001
    1.808543E+04   3.1156E-003   9.9688E-001
    1.857425E+04   3.5511E-003   9.9645E-001
    1.908059E+04   2.7541E-003   9.9725E-001
    1.959670E+04   1.7458E-003   9.9825E-001
    2.011728E+04   1.2352E-003   9.9876E-001
    2.064690E+04   9.9739E-004   9.9900E-001
    2.118594E+04   8.3990E-004   9.9916E-001
    2.172630E+04   7.2088E-004   9.9928E-001
    2.226713E+04   6.2213E-004   9.9938E-001
    2.281674E+04   5.3187E-004   9.9947E-001
    2.338885E+04   4.4456E-004   9.9956E-001
    2.398661E+04   3.8263E-004   9.9962E-001
    2.460749E+04   3.5459E-004   9.9965E-001
    2.524400E+04   3.3345E-004   9.9967E-001
    2.589030E+04   3.0917E-004   9.9969E-001
    2.653981E+04   2.8683E-004   9.9971E-001
    2.719177E+04   2.7230E-004   9.9973E-001
    2.784264E+04   2.6774E-004   9.9973E-001
    2.848826E+04   2.7026E-004   9.9973E-001
    2.912771E+04   2.7416E-004   9.9973E-001
    2.976062E+04   2.7360E-004   9.9973E-001
    3.039135E+04   2.6500E-004   9.9973E-001
    3.102386E+04   2.4817E-004   9.9975E-001
    3.166400E+04   2.2544E-004   9.9977E-001
    3.231607E+04   1.9988E-004   9.9980E-001
    3.298530E+04   1.7406E-004   9.9983E-001
    3.367520E+04   1.4973E-004   9.9985E-001
    3.439025E+04   1.2798E-004   9.9987E-001
    3.513120E+04   1.0954E-004   9.9989E-001
    3.589803E+04   9.4479E-005   9.9991E-001
    3.668938E+04   8.2471E-005   9.9992E-001
    3.750216E+04   7.3131E-005   9.9993E-001
    3.832767E+04   6.6583E-005   9.9993E-001
    3.916264E+04   6.1638E-005   9.9994E-001
    3.959261E+04   5.9344E-005   9.9994E-001
    3.980937E+04   5.8156E-005   9.9994E-001
    3.991819E+04   5.7544E-005   9.9994E-001
    3.997271E+04   5.7234E-005   9.9994E-001
    3.999864E+04   5.7088E-005   9.9994E-001
    4.000000E+04   5.7080E-005   9.9994E-001
#TIME:    53.380
#NVEL: 100
#vel_mid[km/s]           v0           v1
    8.772127E+02   1.7754E-010   1.0000E+000
    8.829031E+02   1.7677E-010   1.0000E+000
    9.001965E+02   1.7663E-010   1.0000E+000
    9.358061E+02   1.7614E-010   1.0000E+000
    9.943955E+02   1.7056E-010   1.0000E+000
    1.053935E+03   1.6171E-010   1.0000E+000
    1.117115E+03   1.5235E-010   1.0000E+000
    1.184082E+03   1.4049E-010   1.0000E+000
    1.255065E+03   1.2037E-010   1.0000E+000
    1.330302E+03   9.7435E-011   1.0000E+000
    1.410050E+03   7.9639E-011   1.0000E+000
    1.494578E+03   6.2843E-011   1.0000E+000
    1.584174E+03   4.7411E-011   1.0000E+000
    1.679140E+03   3.6557E-011   1.0000E+000
    1.779800E+03   2.8498E-011   1.0000E+000
    1.886494E+03   2.1500E-011   1.0000E+000
    1.999583E+03   1.5728E-011   1.0000E+000
    2.119452E+03   1.1309E-011   1.0000E+000
    2.246507E+03   8.1125E-012   1.0000E+000
    2.381179E+03   6.2459E-012   1.0000E+000
    2.523923E+03   5.1875E-012   1.0000E+000
    2.675225E+03   4.6577E-012   1.0000E+000
    2.835597E+03   4.5829E-012   1.0000E+000
    3.005583E+03   4.7535E-012   1.0000E+000
    3.185758E+03   4.8938E-012   1.0000E+000
    3.376735E+03   4.7834E-012   1.0000E+000
    3.579160E+03   4.3238E-012   1.0000E+000
    3.793721E+03   3.8496E-012   1.0000E+000
    4.021143E+03   3.7743E-012   1.0000E+000
    4.262199E+03   4.2387E-012   1.0000E+000
    4.517705E+03   4.6671E-012   1.0000E+000
    4.788528E+03   4.6020E-012   1.0000E+000
    5.075586E+03   3.7868E-012   1.0000E+000
    5.379852E+03   2.7384E-012   1.0000E+000
    5.702359E+03   2.0800E-012   1.0000E+000
    6.044198E+03   1.7084E-012   1.0000E+000
    6.406530E+03   1.5993E-012   1.0000E+000
    6.790583E+03   1.6705E-012   1.0000E+000
    7.197658E+03   1.8782E-012   1.0000E+000
    7.629136E+03   2.8891E-012   1.0000E+000
    8.086480E+03   8.4689E-012   1.0000E+000
    8.571241E+03   3.9957E-011   1.0000E+000
    9.085101E+03   1.9716E-010   1.0000E+000
    9.614945E+03   6.3354E-010   1.0000E+000
    1.012447E+04   1.1810E-009   1.0000E+000
    1.062740E+04   1.6662E-009   1.0000E+000
    1.112785E+04   2.2648E-009   1.0000E+000
    1.163617E+04   2.8629E-009   1.0000E+000
    1.215841E+04   3.9138E-009   1.0000E+000
    1.270016E+04   5.9191E-009   1.0000E+000
    1.327388E+04   9.7406E-009   1.0000E+000
    1.388598E+04   1.7061E-008   1.0000E+000
    1.450750E+04   3.3660E-008   1.0000E+000
    1.509132E+04   1.1256E-007   1.0000E+000
    1.560084E+04   6.2468E-007   1.0000E+000
    1.602378E+04   3.8035E-006   1.0000E+000
    1.638745E+04   1.9907E-005   9.9998E-001
    1.671178E+04   8.2984E-005   9.9992E-001
    1.702056E+04   2.9822E-004   9.9970E-001
    1.734854E+04   9.7253E-004   9.9903E-001
    1.772488E+04   2.1921E-003   9.9781E-001
    1.816062E+04   2.9811E-003   9.9702E-001
    1.863187E+04   3.2737E-003   9.9673E-001
    1.912135E+04   2.4514E-003   9.9755E-001
    1.962028E+04   1.5644E-003   9.9844E-001
    2.012876E+04   1.1045E-003   9.9890E-001
    2.065175E+04   9.0971E-004   9.9909E-001
    2.118737E+04   7.5961E-004   9.9924E-001
    2.173141E+04   6.4022E-004   9.9936E-001
    2.228583E+04   5.3159E-004   9.9947E-001
    2.285154E+04   4.4815E-004   9.9955E-001
    2.343078E+04   3.6577E-004   9.9963E-001
    2.402228E+04   3.2144E-004   9.9968E-001
    2.462086E+04   3.1145E-004   9.9969E-001
    2.522763E+04   3.0602E-004   9.9969E-001
    2.584120E+04   2.9392E-004   9.9971E-001
    2.646166E+04   2.7906E-004   9.9972E-001
    2.708710E+04   2.6800E-004   9.9973E-001
    2.771747E+04   2.6439E-004   9.9974E-001
    2.834848E+04   2.6717E-004   9.9973E-001
    2.897579E+04   2.7197E-004   9.9973E-001
    2.959830E+04   2.7339E-004   9.9973E-001
    3.022110E+04   2.6741E-004   9.9973E-001
    3.085047E+04   2.5292E-004   9.9975E-001
    3.149428E+04   2.3143E-004   9.9977E-001
    3.215966E+04   2.0578E-004   9.9979E-001
    3.285192E+04   1.7889E-004   9.9982E-001
    3.357874E+04   1.5282E-004   9.9985E-001
    3.434673E+04   1.2911E-004   9.9987E-001
    3.516003E+04   1.0887E-004   9.9989E-001
    3.602166E+04   9.2367E-005   9.9991E-001
    3.693635E+04   7.9316E-005   9.9992E-001
    3.790554E+04   6.9648E-005   9.9993E-001
    3.892514E+04   6.2950E-005   9.9994E-001
    3.947625E+04   5.9965E-005   9.9994E-001
    3.975472E+04   5.8457E-005   9.9994E-001
    3.989470E+04   5.7675E-005   9.9994E-001
    3.996487E+04   5.7277E-005   9.9994E-001
    3.999824E+04   5.7089E-005   9.9994E-001
    4.000000E+04   5.7079E-005   9.9994E-001
#TIME:    58.720
#NVEL: 100
#vel_mid[km/s]           v0           v1
    8.772127E+02   1.6640E-010   1.0000E+000
    8.833022E+02   1.6567E-010   1.0000E+000
    9.018254E+02   1.6554E-010   1.0000E+000
    9.400453E+02   1.6495E-010   1.0000E+000
    1.000789E+03   1.5909E-010   1.0000E+000
    1.061167E+03   1.5057E-010   1.0000E+000
    1.125289E+03   1.4159E-010   1.0000E+000
    1.193285E+03   1.2962E-010   1.0000E+000
    1.265390E+03   1.1005E-010   1.0000E+000
    1.341851E+03   8.8880E-011   1.0000E+000
    1.422934E+03   7.2396E-011   1.0000E+000
    1.508915E+03   5.6220E-011   1.0000E+000
    1.600092E+03   4.2269E-011   1.0000E+000
    1.696778E+03   3.2501E-011   1.0000E+000
    1.799307E+03   2.5115E-011   1.0000E+000
    1.908031E+03   1.8689E-011   1.0000E+000
    2.023325E+03   1.3483E-011   1.0000E+000
    2.145585E+03   9.5606E-012   1.0000E+000
    2.275234E+03   6.8207E-012   1.0000E+000
    2.412716E+03   5.2616E-012   1.0000E+000
    2.558505E+03   4.3991E-012   1.0000E+000
    2.713104E+03   4.0103E-012   1.0000E+000
    2.877045E+03   4.0010E-012   1.0000E+000
    3.050892E+03   4.1456E-012   1.0000E+000
    3.235244E+03   4.1939E-012   1.0000E+000
    3.430735E+03   3.9593E-012   1.0000E+000
    3.638039E+03   3.4702E-012   1.0000E+000
    3.857869E+03   3.1078E-012   1.0000E+000
    4.090983E+03   3.1187E-012   1.0000E+000
    4.338183E+03   3.5999E-012   1.0000E+000
    4.600320E+03   3.8080E-012   1.0000E+000
    4.878297E+03   3.6712E-012   1.0000E+000
    5.173070E+03   2.7922E-012   1.0000E+000
    5.485655E+03   1.9975E-012   1.0000E+000
    5.817129E+03   1.5394E-012   1.0000E+000
    6.168632E+03   1.3127E-012   1.0000E+000
    6.541375E+03   1.3040E-012   1.0000E+000
    6.936641E+03   1.3946E-012   1.0000E+000
    7.355791E+03   1.6906E-012   1.0000E+000
    7.800269E+03   3.3827E-012   1.0000E+000
    8.271604E+03   1.2705E-011   1.0000E+000
    8.771420E+03   6.6689E-011   1.0000E+000
    9.302693E+03   3.0223E-010   1.0000E+000
    9.845000E+03   8.0705E-010   1.0000E+000
    1.037471E+04   1.3226E-009   1.0000E+000
    1.089525E+04   1.8438E-009   1.0000E+000
    1.142052E+04   2.4621E-009   1.0000E+000
    1.195849E+04   3.2787E-009   1.0000E+000
    1.251540E+04   4.8861E-009   1.0000E+000
    1.310196E+04   7.9780E-009   1.0000E+000
    1.373105E+04   1.4076E-008   1.0000E+000
    1.438574E+04   2.6888E-008   1.0000E+000
    1.501174E+04   8.6596E-008   1.0000E+000
    1.555871E+04   5.0984E-007   1.0000E+000
    1.600602E+04   3.4032E-006   1.0000E+000
    1.638342E+04   1.8984E-005   9.9998E-001
    1.671561E+04   8.1200E-005   9.9992E-001
    1.703613E+04   3.0043E-004   9.9970E-001
    1.738035E+04   9.9761E-004   9.9900E-001
    1.778716E+04   2.1667E-003   9.9783E-001
    1.825631E+04   2.8591E-003   9.9714E-001
    1.875853E+04   2.9252E-003   9.9707E-001
    1.927163E+04   1.9878E-003   9.9801E-001
    1.979141E+04   1.2510E-003   9.9875E-001
    2.031999E+04   9.1627E-004   9.9908E-001
    2.086639E+04   7.5388E-004   9.9925E-001
    2.143253E+04   6.1414E-004   9.9939E-001
    2.200466E+04   5.1205E-004   9.9949E-001
    2.257783E+04   4.2153E-004   9.9958E-001
    2.315915E+04   3.4257E-004   9.9966E-001
    2.375725E+04   2.9115E-004   9.9971E-001
    2.437301E+04   2.7872E-004   9.9972E-001
    2.500477E+04   2.8299E-004   9.9972E-001
    2.564671E+04   2.8128E-004   9.9972E-001
    2.629515E+04   2.7223E-004   9.9973E-001
    2.694726E+04   2.6342E-004   9.9974E-001
    2.760307E+04   2.6063E-004   9.9974E-001
    2.825863E+04   2.6418E-004   9.9974E-001
    2.890799E+04   2.7003E-004   9.9973E-001
    2.954806E+04   2.7249E-004   9.9973E-001
    3.017862E+04   2.6737E-004   9.9973E-001
    3.080621E+04   2.5366E-004   9.9975E-001
    3.143804E+04   2.3310E-004   9.9977E-001
    3.207991E+04   2.0865E-004   9.9979E-001
    3.273498E+04   1.8314E-004   9.9982E-001
    3.340782E+04   1.5853E-004   9.9984E-001
    3.410105E+04   1.3613E-004   9.9986E-001
    3.481384E+04   1.1684E-004   9.9988E-001
    3.554356E+04   1.0093E-004   9.9990E-001
    3.628606E+04   8.8148E-005   9.9991E-001
    3.703738E+04   7.8121E-005   9.9992E-001
    3.779201E+04   7.0587E-005   9.9993E-001
    3.853937E+04   6.5228E-005   9.9993E-001
    3.927815E+04   6.1019E-005   9.9994E-001
    3.964908E+04   5.9032E-005   9.9994E-001
    3.983585E+04   5.8004E-005   9.9994E-001
    3.992957E+04   5.7476E-005   9.9994E-001
    3.997651E+04   5.7210E-005   9.9994E-001
    3.999882E+04   5.7085E-005   9.9994E-001
    4.000000E+04   5.7078E-005   9.9994E-001
#TIME:    64.590
#NVEL: 100
#vel_mid[km/s]           v0           v1
    8.772127E+02   1.5472E-010   1.0000E+000
    8.815276E+02   1.5415E-010   1.0000E+000
    8.945999E+02   1.5396E-010   1.0000E+000
    9.213290E+02   1.5374E-010   1.0000E+000
    9.738913E+02   1.5090E-010   1.0000E+000
    1.033274E+03   1.4394E-010   1.0000E+000
    1.096205E+03   1.3572E-010   1.0000E+000
    1.162969E+03   1.2609E-010   1.0000E+000
    1.233798E+03   1.1050E-010   1.0000E+000
    1.308942E+03   9.0568E-011   1.0000E+000
    1.388662E+03   7.3402E-011   1.0000E+000
    1.473237E+03   5.7958E-011   1.0000E+000
    1.562964E+03   4.3676E-011   1.0000E+000
    1.658155E+03   3.3102E-011   1.0000E+000
    1.759143E+03   2.5448E-011   1.0000E+000
    1.866283E+03   1.9126E-011   1.0000E+000
    1.979947E+03   1.3818E-011   1.0000E+000
    2.100534E+03   9.7421E-012   1.0000E+000
    2.228465E+03   6.8282E-012   1.0000E+000
    2.364188E+03   5.0296E-012   1.0000E+000
    2.508177E+03   4.0421E-012   1.0000E+000
    2.660936E+03   3.5487E-012   1.0000E+000
    2.822998E+03   3.4311E-012   1.0000E+000
    2.994931E+03   3.5154E-012   1.0000E+000
    3.177335E+03   3.5778E-012   1.0000E+000
    3.370848E+03   3.4104E-012   1.0000E+000
    3.576146E+03   2.9905E-012   1.0000E+000
    3.793949E+03   2.5708E-012   1.0000E+000
    4.025016E+03   2.5240E-012   1.0000E+000
    4.270157E+03   2.7972E-012   1.0000E+000
    4.530227E+03   3.0822E-012   1.0000E+000
    4.806137E+03   3.0468E-012   1.0000E+000
    5.098851E+03   2.4527E-012   1.0000E+000
    5.409392E+03   1.7264E-012   1.0000E+000
    5.738847E+03   1.2885E-012   1.0000E+000
    6.088367E+03   1.0635E-012   1.0000E+000
    6.459174E+03   1.0285E-012   1.0000E+000
    6.852565E+03   1.0986E-012   1.0000E+000
    7.269915E+03   1.2917E-012   1.0000E+000
    7.712684E+03   2.3200E-012   1.0000E+000
    8.182418E+03   8.1283E-012   1.0000E+000
    8.680762E+03   4.3111E-011   1.0000E+000
    9.209534E+03   2.1375E-010   1.0000E+000
    9.759155E+03   6.4937E-010   1.0000E+000
    1.029761E+04   1.1581E-009   1.0000E+000
    1.082324E+04   1.6631E-009   1.0000E+000
    1.135186E+04   2.2483E-009   1.0000E+000
    1.189061E+04   2.9969E-009   1.0000E+000
    1.244890E+04   4.4487E-009   1.0000E+000
    1.303701E+04   7.2153E-009   1.0000E+000
    1.367052E+04   1.2689E-008   1.0000E+000
    1.433730E+04   2.4104E-008   1.0000E+000
    1.497233E+04   7.4794E-008   1.0000E+000
    1.551792E+04   4.2017E-007   1.0000E+000
    1.597933E+04   2.9246E-006   1.0000E+000
    1.636321E+04   1.6795E-005   9.9998E-001
    1.670454E+04   7.4662E-005   9.9993E-001
    1.702980E+04   2.7958E-004   9.9972E-001
    1.737354E+04   9.2492E-004   9.9908E-001
    1.778037E+04   2.0097E-003   9.9799E-001
    1.825431E+04   2.6545E-003   9.9735E-001
    1.876165E+04   2.6981E-003   9.9730E-001
    1.928236E+04   1.8260E-003   9.9817E-001
    1.981260E+04   1.1249E-003   9.9888E-001
    2.035224E+04   8.0173E-004   9.9920E-001
    2.090033E+04   6.5233E-004   9.9935E-001
    2.145437E+04   5.3375E-004   9.9947E-001
    2.201213E+04   4.4382E-004   9.9956E-001
    2.258127E+04   3.5368E-004   9.9965E-001
    2.316665E+04   2.8856E-004   9.9971E-001
    2.377116E+04   2.4399E-004   9.9976E-001
    2.439712E+04   2.3994E-004   9.9976E-001
    2.504027E+04   2.5382E-004   9.9975E-001
    2.569403E+04   2.6099E-004   9.9974E-001
    2.635214E+04   2.5875E-004   9.9974E-001
    2.701476E+04   2.5505E-004   9.9974E-001
    2.767953E+04   2.5601E-004   9.9974E-001
    2.834338E+04   2.6202E-004   9.9974E-001
    2.900290E+04   2.6890E-004   9.9973E-001
    2.965181E+04   2.7105E-004   9.9973E-001
    3.029096E+04   2.6474E-004   9.9974E-001
    3.092292E+04   2.4976E-004   9.9975E-001
    3.155546E+04   2.2846E-004   9.9977E-001
    3.219539E+04   2.0389E-004   9.9980E-001
    3.284752E+04   1.7872E-004   9.9982E-001
    3.351455E+04   1.5477E-004   9.9985E-001
    3.419858E+04   1.3320E-004   9.9987E-001
    3.489989E+04   1.1474E-004   9.9989E-001
    3.561696E+04   9.9498E-005   9.9990E-001
    3.634681E+04   8.7221E-005   9.9991E-001
    3.708535E+04   7.7563E-005   9.9992E-001
    3.782674E+04   7.0290E-005   9.9993E-001
    3.856397E+04   6.5068E-005   9.9993E-001
    3.928919E+04   6.0956E-005   9.9994E-001
    3.965447E+04   5.9000E-005   9.9994E-001
    3.983838E+04   5.7988E-005   9.9994E-001
    3.993065E+04   5.7468E-005   9.9994E-001
    3.997687E+04   5.7207E-005   9.9994E-001
    3.999884E+04   5.7083E-005   9.9994E-001
    4.000000E+04   5.7077E-005   9.9994E-001
#TIME:    71.050
#NVEL: 100
#vel_mid[km/s]           v0           v1
    8.772127E+02   1.4242E-010   1.0000E+000
    8.832456E+02   1.4185E-010   1.0000E+000
    9.015945E+02   1.4167E-010   1.0000E+000
    9.394435E+02   1.4100E-010   1.0000E+000
    9.999080E+02   1.3637E-010   1.0000E+000
    1.060239E+03   1.2936E-010   1.0000E+000
    1.124304E+03   1.2147E-010   1.0000E+000
    1.192241E+03   1.1054E-010   1.0000E+000
    1.264283E+03   9.4342E-011   1.0000E+000
    1.340678E+03   7.6737E-011   1.0000E+000
    1.421689E+03   6.1434E-011   1.0000E+000
    1.507595E+03   4.7766E-011   1.0000E+000
    1.598692E+03   3.6024E-011   1.0000E+000
    1.695294E+03   2.7426E-011   1.0000E+000
    1.797733E+03   2.0937E-011   1.0000E+000
    1.906362E+03   1.5478E-011   1.0000E+000
    2.021555E+03   1.1037E-011   1.0000E+000
    2.143708E+03   7.6847E-012   1.0000E+000
    2.273243E+03   5.4039E-012   1.0000E+000
    2.410605E+03   4.0480E-012   1.0000E+000
    2.556267E+03   3.3198E-012   1.0000E+000
    2.710731E+03   2.9993E-012   1.0000E+000
    2.874528E+03   2.9456E-012   1.0000E+000
