#NTIMES:    65
#NSTAGES:     4
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]           sc0           sc1           sc2           sc3
    3.017862E+04   1.0000E-099   2.3725E-006   1.2046E-001   8.7954E-001
    3.080621E+04   1.0000E-099   4.8245E-006   2.7594E-001   7.2405E-001
    3.143804E+04   1.0000E-099   5.9919E-006   3.9510E-001   6.0489E-001
    3.207991E+04   1.0000E-099   6.1111E-006   4.7323E-001   5.2676E-001
    3.273498E+04   1.0000E-099   5.8368E-006   5.4344E-001   4.5655E-001
    3.340782E+04   1.0000E-099   5.3691E-006   6.1313E-001   3.8686E-001
    3.410105E+04   1.0000E-099   4.7459E-006   6.7630E-001   3.2370E-001
    3.481384E+04   1.0000E-099   4.1075E-006   7.3441E-001   2.6558E-001
    3.554356E+04   1.0000E-099   3.4570E-006   7.8453E-001   2.1546E-001
    3.628606E+04   1.0000E-099   2.9170E-006   8.2670E-001   1.7330E-001
    3.703738E+04   1.0000E-099   2.4689E-006   8.6239E-001   1.3761E-001
    3.779201E+04   1.0000E-099   2.2439E-006   8.8995E-001   1.1005E-001
    3.853937E+04   1.0000E-099   1.9791E-006   9.1320E-001   8.6794E-002
    3.927815E+04   1.0000E-099   1.9335E-006   9.3005E-001   6.9949E-002
    3.964908E+04   1.0000E-099   1.6688E-006   9.3786E-001   6.2138E-002
    3.983585E+04   1.0000E-099   1.7074E-006   9.4321E-001   5.6787E-002
    3.992957E+04   1.0000E-099   1.6476E-006   9.4829E-001   5.1704E-002
    3.997651E+04   1.0000E-099   1.6783E-006   9.5391E-001   4.6090E-002
    3.999882E+04   1.0000E-099   1.6855E-006   9.5937E-001   4.0631E-002
    4.000000E+04   1.0000E-099   1.6923E-006   9.6092E-001   3.9081E-002
#TIME:    64.590
#NVEL: 100
#vel_mid[km/s]           sc0           sc1           sc2           sc3
    8.772127E+02   1.0000E-099   6.4363E-002   9.3143E-001   4.2071E-003
    8.815276E+02   1.0000E-099   6.4389E-002   9.3140E-001   4.2070E-003
    8.945999E+02   1.0000E-099   6.4496E-002   9.3130E-001   4.2059E-003
    9.213290E+02   1.0000E-099   6.4623E-002   9.3117E-001   4.2037E-003
    9.738913E+02   1.0000E-099   6.4734E-002   9.3107E-001   4.1981E-003
    1.033274E+03   1.0000E-099   6.5290E-002   9.3058E-001   4.1348E-003
    1.096205E+03   1.0000E-099   6.5041E-002   9.3083E-001   4.1305E-003
    1.162969E+03   1.0000E-099   6.4415E-002   9.3145E-001   4.1376E-003
    1.233798E+03   1.0000E-099   6.4158E-002   9.3175E-001   4.0908E-003
    1.308942E+03   1.0000E-099   6.5053E-002   9.3103E-001   3.9200E-003
    1.388662E+03   1.0000E-099   6.5073E-002   9.3114E-001   3.7860E-003
    1.473237E+03   1.0000E-099   6.3159E-002   9.3308E-001   3.7594E-003
    1.562964E+03   1.0000E-099   6.0393E-002   9.3583E-001   3.7737E-003
    1.658155E+03   1.0000E-099   5.8119E-002   9.3815E-001   3.7346E-003
    1.759143E+03   1.0000E-099   5.4324E-002   9.4184E-001   3.8317E-003
    1.866283E+03   1.0000E-099   5.0980E-002   9.4510E-001   3.9205E-003
    1.979947E+03   1.0000E-099   4.6355E-002   9.4945E-001   4.1900E-003
    2.100534E+03   1.0000E-099   4.1099E-002   9.5425E-001   4.6466E-003
    2.228465E+03   1.0000E-099   3.5777E-002   9.5891E-001   5.3095E-003
    2.364188E+03   1.0000E-099   2.9300E-002   9.6417E-001   6.5279E-003
    2.508177E+03   1.0000E-099   2.4510E-002   9.6756E-001   7.9347E-003
    2.660936E+03   1.0000E-099   2.0835E-002   9.6957E-001   9.5993E-003
    2.822998E+03   1.0000E-099   1.7702E-002   9.7061E-001   1.1686E-002
    2.994931E+03   1.0000E-099   1.4530E-002   9.7082E-001   1.4646E-002
    3.177335E+03   1.0000E-099   1.1150E-002   9.6953E-001   1.9325E-002
    3.370848E+03   1.0000E-099   7.4130E-003   9.6373E-001   2.8855E-002
    3.576146E+03   1.0000E-099   4.2271E-003   9.4638E-001   4.9397E-002
    3.793949E+03   1.0000E-099   2.1691E-003   9.1500E-001   8.2832E-002
    4.025016E+03   1.0000E-099   1.2756E-003   8.8448E-001   1.1424E-001
    4.270157E+03   1.0000E-099   9.3921E-004   8.6348E-001   1.3558E-001
    4.530227E+03   1.0000E-099   8.3613E-004   8.5124E-001   1.4792E-001
    4.806137E+03   1.0000E-099   7.7982E-004   8.3868E-001   1.6054E-001
    5.098851E+03   1.0000E-099   6.6039E-004   8.1586E-001   1.8347E-001
    5.409392E+03   1.0000E-099   5.4924E-004   7.8861E-001   2.1084E-001
    5.738847E+03   1.0000E-099   4.8395E-004   7.6419E-001   2.3533E-001
    6.088367E+03   1.0000E-099   4.5818E-004   7.4626E-001   2.5328E-001
    6.459174E+03   1.0000E-099   4.4719E-004   7.3318E-001   2.6638E-001
    6.852565E+03   1.0000E-099   4.4667E-004   7.2532E-001   2.7423E-001
    7.269915E+03   1.0000E-099   4.5341E-004   7.2237E-001   2.7718E-001
    7.712684E+03   1.0000E-099   4.8346E-004   7.2743E-001   2.7208E-001
    8.182418E+03   1.0000E-099   5.3658E-004   7.3943E-001   2.6004E-001
    8.680762E+03   1.0000E-099   6.4560E-004   7.6116E-001   2.3820E-001
    9.209534E+03   1.0000E-099   8.4293E-004   7.9014E-001   2.0902E-001
    9.759155E+03   1.0000E-099   1.0882E-003   8.1582E-001   1.8309E-001
    1.029761E+04   1.0000E-099   1.3833E-003   8.3689E-001   1.6172E-001
    1.082324E+04   1.0000E-099   1.7031E-003   8.5186E-001   1.4644E-001
    1.135186E+04   1.0000E-099   1.8243E-003   8.5391E-001   1.4427E-001
    1.189061E+04   1.0000E-099   1.9376E-003   8.5168E-001   1.4638E-001
    1.244890E+04   1.0000E-099   2.0834E-003   8.4331E-001   1.5460E-001
    1.303701E+04   1.0000E-099   1.7600E-003   8.0258E-001   1.9566E-001
    1.367052E+04   1.0000E-099   1.0224E-003   6.9232E-001   3.0665E-001
    1.433730E+04   1.0000E-099   7.4390E-004   5.8085E-001   4.1841E-001
    1.497233E+04   1.0000E-099   7.0941E-004   5.1328E-001   4.8601E-001
    1.551792E+04   1.0000E-099   6.7625E-004   4.6425E-001   5.3507E-001
    1.597933E+04   1.0000E-099   6.5913E-004   4.3870E-001   5.6064E-001
    1.636321E+04   1.0000E-099   4.4914E-004   3.7574E-001   6.2381E-001
    1.670454E+04   1.0000E-099   1.6406E-004   2.4370E-001   7.5614E-001
    1.702980E+04   1.0000E-099   2.7244E-005   9.6148E-002   9.0383E-001
    1.737354E+04   1.0000E-099   5.4407E-006   4.0862E-002   9.5913E-001
    1.778037E+04   1.0000E-099   1.8905E-006   2.3547E-002   9.7645E-001
    1.825431E+04   1.0000E-099   1.0282E-006   1.7112E-002   9.8289E-001
    1.876165E+04   1.0000E-099   6.7886E-007   1.3648E-002   9.8635E-001
    1.928236E+04   1.0000E-099   5.1062E-007   1.1610E-002   9.8839E-001
    1.981260E+04   1.0000E-099   3.6792E-007   9.5272E-003   9.9047E-001
    2.035224E+04   1.0000E-099   2.6663E-007   7.7907E-003   9.9221E-001
    2.090033E+04   1.0000E-099   2.1780E-007   6.7877E-003   9.9321E-001
    2.145437E+04   1.0000E-099   1.9792E-007   6.2603E-003   9.9374E-001
    2.201213E+04   1.0000E-099   1.7993E-007   5.8021E-003   9.9420E-001
    2.258127E+04   1.0000E-099   1.4966E-007   5.0940E-003   9.9491E-001
    2.316665E+04   1.0000E-099   1.3200E-007   4.6695E-003   9.9533E-001
    2.377116E+04   1.0000E-099   1.0876E-007   4.1800E-003   9.9582E-001
    2.439712E+04   1.0000E-099   9.7421E-008   3.9750E-003   9.9602E-001
    2.504027E+04   1.0000E-099   9.8245E-008   4.1048E-003   9.9590E-001
    2.569403E+04   1.0000E-099   1.0460E-007   4.4411E-003   9.9556E-001
    2.635214E+04   1.0000E-099   1.1221E-007   4.9111E-003   9.9509E-001
    2.701476E+04   1.0000E-099   1.2263E-007   5.6012E-003   9.9440E-001
    2.767953E+04   1.0000E-099   1.4026E-007   6.7172E-003   9.9328E-001
    2.834338E+04   1.0000E-099   1.6833E-007   8.5116E-003   9.9149E-001
    2.900290E+04   1.0000E-099   2.0850E-007   1.1323E-002   9.8868E-001
    2.965181E+04   1.0000E-099   3.0289E-007   1.7907E-002   9.8209E-001
    3.029096E+04   1.0000E-099   6.8211E-007   4.4666E-002   9.5533E-001
    3.092292E+04   1.0000E-099   1.7426E-006   1.2977E-001   8.7022E-001
    3.155546E+04   1.0000E-099   3.2368E-006   2.8234E-001   7.1766E-001
    3.219539E+04   1.0000E-099   3.9802E-006   4.1343E-001   5.8656E-001
    3.284752E+04   1.0000E-099   3.9888E-006   5.0438E-001   4.9561E-001
    3.351455E+04   1.0000E-099   3.7252E-006   5.8215E-001   4.1785E-001
    3.419858E+04   1.0000E-099   3.3223E-006   6.4996E-001   3.5004E-001
    3.489989E+04   1.0000E-099   2.9099E-006   7.1187E-001   2.8812E-001
    3.561696E+04   1.0000E-099   2.4449E-006   7.6461E-001   2.3539E-001
    3.634681E+04   1.0000E-099   2.1199E-006   8.1023E-001   1.8977E-001
    3.708535E+04   1.0000E-099   1.8035E-006   8.4802E-001   1.5198E-001
    3.782674E+04   1.0000E-099   1.6544E-006   8.7763E-001   1.2237E-001
    3.856397E+04   1.0000E-099   1.5011E-006   9.0325E-001   9.6746E-002
    3.928919E+04   1.0000E-099   1.4316E-006   9.2155E-001   7.8448E-002
    3.965447E+04   1.0000E-099   1.2445E-006   9.3049E-001   6.9509E-002
    3.983838E+04   1.0000E-099   1.2691E-006   9.3677E-001   6.3231E-002
    3.993065E+04   1.0000E-099   1.2253E-006   9.4249E-001   5.7507E-002
    3.997687E+04   1.0000E-099   1.2499E-006   9.4877E-001   5.1228E-002
    3.999884E+04   1.0000E-099   1.2569E-006   9.5478E-001   4.5222E-002
    4.000000E+04   1.0000E-099   1.2618E-006   9.5643E-001   4.3573E-002
#TIME:    71.050
#NVEL: 100
#vel_mid[km/s]           sc0           sc1           sc2           sc3
    8.772127E+02   1.0000E-099   6.9095E-002   9.2563E-001   5.2782E-003
    8.832456E+02   1.0000E-099   6.9128E-002   9.2559E-001   5.2781E-003
    9.015945E+02   1.0000E-099   6.9296E-002   9.2543E-001   5.2758E-003
    9.394435E+02   1.0000E-099   6.9480E-002   9.2525E-001   5.2708E-003
    9.999080E+02   1.0000E-099   6.9597E-002   9.2514E-001   5.2597E-003
    1.060239E+03   1.0000E-099   6.9618E-002   9.2514E-001   5.2387E-003
    1.124304E+03   1.0000E-099   6.9178E-002   9.2558E-001   5.2439E-003
    1.192241E+03   1.0000E-099   6.9227E-002   9.2560E-001   5.1749E-003
    1.264283E+03   1.0000E-099   7.1248E-002   9.2386E-001   4.8895E-003
    1.340678E+03   1.0000E-099   7.1374E-002   9.2388E-001   4.7491E-003
    1.421689E+03   1.0000E-099   6.8645E-002   9.2655E-001   4.8102E-003
    1.507595E+03   1.0000E-099   6.9419E-002   9.2605E-001   4.5287E-003
    1.598692E+03   1.0000E-099   6.9048E-002   9.2662E-001   4.3335E-003
    1.695294E+03   1.0000E-099   6.5550E-002   9.3008E-001   4.3703E-003
    1.797733E+03   1.0000E-099   6.1701E-002   9.3386E-001   4.4431E-003
    1.906362E+03   1.0000E-099   5.7105E-002   9.3828E-001   4.6185E-003
    2.021555E+03   1.0000E-099   5.1964E-002   9.4312E-001   4.9190E-003
    2.143708E+03   1.0000E-099   4.4726E-002   9.4967E-001   5.5993E-003
    2.273243E+03   1.0000E-099   3.7400E-002   9.5599E-001   6.6133E-003
    2.410605E+03   1.0000E-099   3.0772E-002   9.6122E-001   8.0081E-003
    2.556267E+03   1.0000E-099   2.5605E-002   9.6470E-001   9.6979E-003
    2.710731E+03   1.0000E-099   2.2088E-002   9.6642E-001   1.1489E-002
    2.874528E+03   1.0000E-099   1.8180E-002   9.6758E-001   1.4239E-002
    3.048223E+03   1.0000E-099   1.4429E-002   9.6736E-001   1.8208E-002
    3.232413E+03   1.0000E-099   1.0604E-002   9.6447E-001   2.4924E-002
    3.427733E+03   1.0000E-099   6.6295E-003   9.5344E-001   3.9932E-002
    3.634856E+03   1.0000E-099   3.5590E-003   9.2715E-001   6.9294E-002
    3.854494E+03   1.0000E-099   1.8305E-003   8.8989E-001   1.0828E-001
    4.087404E+03   1.0000E-099   1.1369E-003   8.5819E-001   1.4068E-001
    4.334387E+03   1.0000E-099   9.0168E-004   8.3917E-001   1.5993E-001
    4.596295E+03   1.0000E-099   8.5553E-004   8.2931E-001   1.6983E-001
    4.874028E+03   1.0000E-099   7.9253E-004   8.1351E-001   1.8570E-001
    5.168544E+03   1.0000E-099   6.6807E-004   7.8636E-001   2.1297E-001
    5.480856E+03   1.0000E-099   5.7514E-004   7.5789E-001   2.4153E-001
    5.812039E+03   1.0000E-099   5.2194E-004   7.3284E-001   2.6664E-001
    6.163235E+03   1.0000E-099   4.8144E-004   7.1011E-001   2.8940E-001
    6.535652E+03   1.0000E-099   4.8573E-004   6.9885E-001   3.0066E-001
    6.930572E+03   1.0000E-099   4.8133E-004   6.8886E-001   3.1066E-001
    7.349355E+03   1.0000E-099   5.0500E-004   6.8830E-001   3.1119E-001
    7.793444E+03   1.0000E-099   5.5117E-004   6.9527E-001   3.0418E-001
    8.264367E+03   1.0000E-099   6.4996E-004   7.1371E-001   2.8564E-001
    8.763755E+03   1.0000E-099   8.0503E-004   7.3913E-001   2.6007E-001
    9.293705E+03   1.0000E-099   1.0518E-003   7.6969E-001   2.2926E-001
    9.831642E+03   1.0000E-099   1.3916E-003   7.9892E-001   1.9969E-001
    1.034825E+04   1.0000E-099   1.7321E-003   8.1956E-001   1.7870E-001
    1.086111E+04   1.0000E-099   2.0547E-003   8.3328E-001   1.6466E-001
    1.137783E+04   1.0000E-099   2.2681E-003   8.3926E-001   1.5847E-001
    1.190565E+04   1.0000E-099   2.3088E-003   8.3696E-001   1.6073E-001
    1.245069E+04   1.0000E-099   2.2928E-003   8.2754E-001   1.7017E-001
    1.302850E+04   1.0000E-099   1.8651E-003   7.8671E-001   2.1143E-001
    1.365413E+04   1.0000E-099   1.0782E-003   6.7561E-001   3.2331E-001
    1.432185E+04   1.0000E-099   6.8944E-004   5.4601E-001   4.5330E-001
    1.496157E+04   1.0000E-099   6.4117E-004   4.7814E-001   5.2122E-001
    1.552072E+04   1.0000E-099   6.0962E-004   4.3086E-001   5.6853E-001
    1.597380E+04   1.0000E-099   5.6530E-004   4.0119E-001   5.9824E-001
    1.635376E+04   1.0000E-099   3.3217E-004   3.1622E-001   6.8345E-001
    1.668460E+04   1.0000E-099   1.4998E-004   2.2251E-001   7.7734E-001
    1.699977E+04   1.0000E-099   2.6732E-005   8.9563E-002   9.1041E-001
    1.733879E+04   1.0000E-099   4.3215E-006   3.3363E-002   9.6663E-001
    1.774381E+04   1.0000E-099   1.5619E-006   1.9588E-002   9.8041E-001
    1.822138E+04   1.0000E-099   8.9685E-007   1.4584E-002   9.8542E-001
    1.873556E+04   1.0000E-099   6.4841E-007   1.2181E-002   9.8782E-001
    1.926378E+04   1.0000E-099   4.9095E-007   1.0443E-002   9.8956E-001
    1.980326E+04   1.0000E-099   3.7573E-007   8.8526E-003   9.9115E-001
    2.035071E+04   1.0000E-099   2.8758E-007   7.4327E-003   9.9257E-001
    2.090540E+04   1.0000E-099   2.4117E-007   6.5853E-003   9.9341E-001
    2.147105E+04   1.0000E-099   2.0926E-007   5.9660E-003   9.9403E-001
    2.205087E+04   1.0000E-099   1.8920E-007   5.5097E-003   9.9449E-001
    2.264243E+04   1.0000E-099   1.5618E-007   4.8203E-003   9.9518E-001
    2.324861E+04   1.0000E-099   1.1728E-007   4.0662E-003   9.9593E-001
    2.387399E+04   1.0000E-099   9.6503E-008   3.6527E-003   9.9635E-001
    2.451100E+04   1.0000E-099   9.9383E-008   3.7592E-003   9.9624E-001
    2.515376E+04   1.0000E-099   8.7300E-008   3.5975E-003   9.9640E-001
    2.580313E+04   1.0000E-099   8.8044E-008   3.7398E-003   9.9626E-001
    2.645801E+04   1.0000E-099   8.9796E-008   3.9754E-003   9.9602E-001
    2.711953E+04   1.0000E-099   9.2013E-008   4.2997E-003   9.9570E-001
    2.778461E+04   1.0000E-099   9.7458E-008   4.8413E-003   9.9516E-001
    2.845165E+04   1.0000E-099   1.0910E-007   5.7888E-003   9.9421E-001
    2.911532E+04   1.0000E-099   1.2768E-007   7.3529E-003   9.9265E-001
    2.977209E+04   1.0000E-099   1.5729E-007   1.0065E-002   9.8994E-001
    3.042156E+04   1.0000E-099   2.5047E-007   1.8225E-002   9.8178E-001
    3.106470E+04   1.0000E-099   5.8767E-007   4.9551E-002   9.5045E-001
    3.170662E+04   1.0000E-099   1.3270E-006   1.3245E-001   8.6754E-001
    3.235483E+04   1.0000E-099   2.2905E-006   2.7580E-001   7.2420E-001
    3.301620E+04   1.0000E-099   2.8492E-006   4.2771E-001   5.7229E-001
    3.369295E+04   1.0000E-099   2.9013E-006   5.4498E-001   4.5501E-001
    3.438447E+04   1.0000E-099   2.6625E-006   6.2955E-001   3.7045E-001
    3.508922E+04   1.0000E-099   2.3351E-006   6.9785E-001   3.0214E-001
    3.580291E+04   1.0000E-099   1.9901E-006   7.5366E-001   2.4633E-001
    3.652109E+04   1.0000E-099   1.7482E-006   8.0128E-001   1.9872E-001
    3.724116E+04   1.0000E-099   1.5120E-006   8.3917E-001   1.6083E-001
    3.795291E+04   1.0000E-099   1.4106E-006   8.6956E-001   1.3044E-001
    3.865310E+04   1.0000E-099   1.2864E-006   8.9554E-001   1.0446E-001
    3.933755E+04   1.0000E-099   1.2188E-006   9.1434E-001   8.5658E-002
    3.967808E+04   1.0000E-099   1.0837E-006   9.2400E-001   7.5998E-002
    3.984945E+04   1.0000E-099   1.0990E-006   9.3098E-001   6.9017E-002
    3.993541E+04   1.0000E-099   1.0700E-006   9.3723E-001   6.2772E-002
    3.997846E+04   1.0000E-099   1.0901E-006   9.4391E-001   5.6088E-002
    3.999892E+04   1.0000E-099   1.0972E-006   9.5008E-001   4.9916E-002
    4.000000E+04   1.0000E-099   1.1011E-006   9.5175E-001   4.8247E-002
#TIME:    78.200
#NVEL: 100
#vel_mid[km/s]           sc0           sc1           sc2           sc3
    8.772127E+02   1.0000E-099   7.8183E-002   9.1586E-001   5.9551E-003
    8.827642E+02   1.0000E-099   7.8223E-002   9.1582E-001   5.9549E-003
    8.996302E+02   1.0000E-099   7.8409E-002   9.1564E-001   5.9523E-003
    9.343350E+02   1.0000E-099   7.8626E-002   9.1543E-001   5.9467E-003
    9.924367E+02   1.0000E-099   7.8789E-002   9.1528E-001   5.9345E-003
    1.052366E+03   1.0000E-099   7.8858E-002   9.1523E-001   5.9116E-003
    1.115955E+03   1.0000E-099   7.8974E-002   9.1516E-001   5.8615E-003
    1.183387E+03   1.0000E-099   7.9632E-002   9.1464E-001   5.7290E-003
    1.254894E+03   1.0000E-099   8.0429E-002   9.1402E-001   5.5541E-003
    1.330722E+03   1.0000E-099   8.1202E-002   9.1346E-001   5.3401E-003
    1.411131E+03   1.0000E-099   7.9633E-002   9.1509E-001   5.2723E-003
    1.496400E+03   1.0000E-099   7.5612E-002   9.1902E-001   5.3678E-003
    1.586821E+03   1.0000E-099   7.4071E-002   9.2070E-001   5.2264E-003
    1.682705E+03   1.0000E-099   7.1291E-002   9.2352E-001   5.1861E-003
    1.784383E+03   1.0000E-099   6.8057E-002   9.2675E-001   5.1939E-003
    1.892206E+03   1.0000E-099   6.4487E-002   9.3025E-001   5.2616E-003
    2.006543E+03   1.0000E-099   5.9063E-002   9.3538E-001   5.5565E-003
    2.127789E+03   1.0000E-099   5.0531E-002   9.4314E-001   6.3294E-003
    2.256362E+03   1.0000E-099   4.1917E-002   9.5060E-001   7.4822E-003
    2.392704E+03   1.0000E-099   3.5183E-002   9.5598E-001   8.8371E-003
    2.537285E+03   1.0000E-099   2.8901E-002   9.6035E-001   1.0749E-002
    2.690601E+03   1.0000E-099   2.4590E-002   9.6259E-001   1.2820E-002
    2.853182E+03   1.0000E-099   2.0807E-002   9.6370E-001   1.5494E-002
    3.025587E+03   1.0000E-099   1.6704E-002   9.6362E-001   1.9672E-002
    3.208410E+03   1.0000E-099   1.2258E-002   9.6052E-001   2.7219E-002
    3.402280E+03   1.0000E-099   7.6847E-003   9.4817E-001   4.4146E-002
    3.607864E+03   1.0000E-099   3.9866E-003   9.1779E-001   7.8220E-002
    3.825871E+03   1.0000E-099   2.0636E-003   8.7769E-001   1.2025E-001
    4.057052E+03   1.0000E-099   1.2153E-003   8.3913E-001   1.5966E-001
    4.302201E+03   1.0000E-099   9.5093E-004   8.1733E-001   1.8172E-001
    4.562164E+03   1.0000E-099   9.2164E-004   8.0832E-001   1.9076E-001
    4.837835E+03   1.0000E-099   8.7831E-004   7.9296E-001   2.0616E-001
    5.130163E+03   1.0000E-099   7.5723E-004   7.6446E-001   2.3478E-001
    5.440156E+03   1.0000E-099   6.4577E-004   7.3121E-001   2.6814E-001
    5.768881E+03   1.0000E-099   6.0427E-004   7.0553E-001   2.9386E-001
    6.117468E+03   1.0000E-099   5.6439E-004   6.8046E-001   3.1898E-001
    6.487119E+03   1.0000E-099   5.6407E-004   6.6537E-001   3.3407E-001
    6.879107E+03   1.0000E-099   5.7407E-004   6.5578E-001   3.4365E-001
    7.294780E+03   1.0000E-099   5.7972E-004   6.4929E-001   3.5013E-001
    7.735571E+03   1.0000E-099   6.2732E-004   6.5455E-001   3.4482E-001
    8.202997E+03   1.0000E-099   7.5517E-004   6.7514E-001   3.2410E-001
    8.698668E+03   1.0000E-099   9.7344E-004   7.0569E-001   2.9333E-001
    9.225619E+03   1.0000E-099   1.3008E-003   7.4068E-001   2.5802E-001
    9.762225E+03   1.0000E-099   1.7344E-003   7.7390E-001   2.2437E-001
    1.027791E+04   1.0000E-099   2.1427E-003   7.9747E-001   2.0039E-001
    1.078685E+04   1.0000E-099   2.5112E-003   8.1442E-001   1.8307E-001
    1.129797E+04   1.0000E-099   2.6364E-003   8.2126E-001   1.7610E-001
    1.182203E+04   1.0000E-099   2.5927E-003   8.2181E-001   1.7559E-001
    1.236317E+04   1.0000E-099   2.6084E-003   8.2006E-001   1.7733E-001
    1.293542E+04   1.0000E-099   1.9817E-003   7.7849E-001   2.1953E-001
    1.355974E+04   1.0000E-099   1.0779E-003   6.6282E-001   3.3610E-001
    1.423393E+04   1.0000E-099   6.0657E-004   5.1380E-001   4.8559E-001
    1.489202E+04   1.0000E-099   5.5251E-004   4.4270E-001   5.5675E-001
    1.546780E+04   1.0000E-099   5.5962E-004   4.0550E-001   5.9394E-001
    1.593593E+04   1.0000E-099   5.2881E-004   3.7795E-001   6.2152E-001
    1.632400E+04   1.0000E-099   3.2611E-004   3.0146E-001   6.9821E-001
    1.665710E+04   1.0000E-099   1.3272E-004   1.9880E-001   8.0107E-001
    1.697340E+04   1.0000E-099   2.0025E-005   7.1200E-002   9.2878E-001
    1.731492E+04   1.0000E-099   3.7729E-006   2.8522E-002   9.7147E-001
    1.772013E+04   1.0000E-099   1.3883E-006   1.6881E-002   9.8312E-001
    1.819211E+04   1.0000E-099   8.2125E-007   1.2829E-002   9.8717E-001
    1.870537E+04   1.0000E-099   5.7947E-007   1.0702E-002   9.8930E-001
    1.923781E+04   1.0000E-099   4.4274E-007   9.1975E-003   9.9080E-001
    1.978210E+04   1.0000E-099   3.6327E-007   8.1204E-003   9.9188E-001
    2.033829E+04   1.0000E-099   2.9696E-007   7.0881E-003   9.9291E-001
    2.090884E+04   1.0000E-099   2.6456E-007   6.4999E-003   9.9350E-001
    2.149197E+04   1.0000E-099   2.2934E-007   5.8688E-003   9.9413E-001
    2.208594E+04   1.0000E-099   2.1782E-007   5.6051E-003   9.9439E-001
    2.269222E+04   1.0000E-099   1.9870E-007   5.2527E-003   9.9475E-001
    2.330768E+04   1.0000E-099   1.7470E-007   4.8756E-003   9.9512E-001
    2.393013E+04   1.0000E-099   1.5710E-007   4.6411E-003   9.9536E-001
    2.456816E+04   1.0000E-099   1.5033E-007   4.6333E-003   9.9537E-001
    2.522256E+04   1.0000E-099   1.4864E-007   4.7083E-003   9.9529E-001
    2.587860E+04   1.0000E-099   1.4814E-007   4.8581E-003   9.9514E-001
    2.653553E+04   1.0000E-099   1.4636E-007   5.0427E-003   9.9496E-001
    2.720085E+04   1.0000E-099   1.4378E-007   5.2762E-003   9.9472E-001
    2.787124E+04   1.0000E-099   1.4377E-007   5.6543E-003   9.9435E-001
    2.854461E+04   1.0000E-099   1.4761E-007   6.2624E-003   9.9374E-001
    2.921553E+04   1.0000E-099   1.5431E-007   7.1766E-003   9.9282E-001
    2.988131E+04   1.0000E-099   1.6248E-007   8.5022E-003   9.9150E-001
    3.054134E+04   1.0000E-099   1.8725E-007   1.1352E-002   9.8865E-001
    3.119608E+04   1.0000E-099   3.0407E-007   2.1851E-002   9.7815E-001
    3.184966E+04   1.0000E-099   6.6084E-007   5.7398E-002   9.4260E-001
    3.250757E+04   1.0000E-099   1.3236E-006   1.4136E-001   8.5864E-001
    3.317511E+04   1.0000E-099   2.1496E-006   2.8782E-001   7.1218E-001
    3.385460E+04   1.0000E-099   2.6537E-006   4.4987E-001   5.5012E-001
    3.454668E+04   1.0000E-099   2.7003E-006   5.8169E-001   4.1831E-001
    3.524886E+04   1.0000E-099   2.4761E-006   6.7469E-001   3.2531E-001
    3.595527E+04   1.0000E-099   2.1654E-006   7.4146E-001   2.5854E-001
    3.666198E+04   1.0000E-099   1.9083E-006   7.9341E-001   2.0659E-001
    3.736518E+04   1.0000E-099   1.6998E-006   8.3303E-001   1.6696E-001
    3.805369E+04   1.0000E-099   1.5863E-006   8.6442E-001   1.3558E-001
    3.872619E+04   1.0000E-099   1.4445E-006   8.9065E-001   1.0935E-001
    3.937615E+04   1.0000E-099   1.3744E-006   9.0985E-001   9.0147E-002
    3.969691E+04   1.0000E-099   1.2420E-006   9.1992E-001   8.0078E-002
    3.985827E+04   1.0000E-099   1.2538E-006   9.2726E-001   7.2743E-002
    3.993920E+04   1.0000E-099   1.2265E-006   9.3375E-001   6.6245E-002
    3.997972E+04   1.0000E-099   1.2470E-006   9.4055E-001   5.9451E-002
    3.999899E+04   1.0000E-099   1.2553E-006   9.4664E-001   5.3355E-002
    4.000000E+04   1.0000E-099   1.2592E-006   9.4829E-001   5.1704E-002
#TIME:    86.000
#NVEL: 100
#vel_mid[km/s]           sc0           sc1           sc2           sc3
    8.772127E+02   1.0000E-099   8.0298E-002   9.1244E-001   7.2581E-003
    8.833426E+02   1.0000E-099   8.0353E-002   9.1239E-001   7.2578E-003
    9.019906E+02   1.0000E-099   8.0559E-002   9.1219E-001   7.2540E-003
    9.404759E+02   1.0000E-099   8.0800E-002   9.1195E-001   7.2454E-003
    1.001420E+03   1.0000E-099   8.0986E-002   9.1179E-001   7.2267E-003
    1.061832E+03   1.0000E-099   8.1109E-002   9.1170E-001   7.1923E-003
    1.125993E+03   1.0000E-099   8.1351E-002   9.1153E-001   7.1167E-003
    1.194032E+03   1.0000E-099   8.1693E-002   9.1131E-001   6.9952E-003
