#NTIMES: 145 
#NSTAGES: 5 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] k0 k1 k2 k3 k4 
440.10 3.28e-21 8.01e-13 6.89e-06 6.73e-02 9.33e-01 
999.11 6.70e-22 1.64e-13 1.98e-06 3.36e-02 9.66e-01 
1267.34 1.81e-22 4.58e-14 7.19e-07 1.93e-02 9.81e-01 
1514.05 6.94e-23 1.71e-14 3.34e-07 1.24e-02 9.88e-01 
1808.80 2.14e-23 5.77e-15 1.48e-07 8.01e-03 9.92e-01 
1919.29 1.12e-23 3.06e-15 9.23e-08 6.25e-03 9.94e-01 
2160.92 5.34e-24 1.58e-15 5.73e-08 4.98e-03 9.95e-01 
2292.92 2.55e-24 8.22e-16 3.47e-08 3.78e-03 9.96e-01 
2432.98 1.36e-24 4.71e-16 2.31e-08 3.03e-03 9.97e-01 
2581.60 9.54e-25 3.49e-16 1.87e-08 2.74e-03 9.97e-01 
2739.29 6.43e-25 2.48e-16 1.46e-08 2.41e-03 9.98e-01 
2906.62 4.85e-25 1.98e-16 1.23e-08 2.20e-03 9.98e-01 
3084.17 3.56e-25 1.59e-16 1.05e-08 2.01e-03 9.98e-01 
3272.56 2.39e-25 1.18e-16 8.55e-09 1.78e-03 9.98e-01 
3472.46 2.08e-25 1.14e-16 8.47e-09 1.77e-03 9.98e-01 
3684.57 1.65e-25 9.81e-17 7.82e-09 1.64e-03 9.98e-01 
3909.64 1.34e-25 9.29e-17 7.44e-09 1.55e-03 9.98e-01 
4148.46 1.59e-25 1.18e-16 9.06e-09 1.73e-03 9.98e-01 
4401.86 3.14e-25 2.20e-16 1.47e-08 2.25e-03 9.98e-01 
4670.75 5.39e-25 3.74e-16 2.20e-08 2.80e-03 9.97e-01 
4956.05 6.62e-25 5.04e-16 2.87e-08 3.31e-03 9.97e-01 
5258.79 7.18e-25 6.11e-16 3.46e-08 3.72e-03 9.96e-01 
5580.02 1.24e-24 1.11e-15 5.50e-08 4.83e-03 9.95e-01 
5920.87 2.20e-24 2.06e-15 9.05e-08 6.39e-03 9.94e-01 
6282.54 4.83e-24 4.66e-15 1.70e-07 9.07e-03 9.91e-01 
6666.30 1.32e-23 1.29e-14 3.70e-07 1.39e-02 9.86e-01 
7073.50 5.40e-23 5.27e-14 1.10e-06 2.55e-02 9.74e-01 
7505.58 2.53e-22 2.58e-13 3.78e-06 5.09e-02 9.49e-01 
7964.05 2.16e-21 2.22e-12 1.96e-05 1.25e-01 8.75e-01 
8450.53 3.04e-20 3.12e-11 1.43e-04 3.43e-01 6.56e-01 
8966.72 3.90e-19 4.01e-10 8.61e-04 6.79e-01 3.20e-01 
9514.44 7.19e-18 7.56e-09 5.64e-03 9.34e-01 6.00e-02 
10095.62 3.74e-16 3.82e-07 5.76e-02 9.40e-01 2.83e-03 
10712.30 2.38e-14 2.48e-05 5.20e-01 4.80e-01 2.45e-05 
11366.65 4.34e-13 4.74e-04 9.71e-01 2.81e-02 9.98e-09 
12061.10 6.36e-12 7.60e-03 9.92e-01 4.05e-04 4.69e-13 
12793.43 1.16e-10 1.54e-01 8.46e-01 2.86e-06 5.74e-18 
13528.61 6.60e-10 8.60e-01 1.40e-01 2.38e-09 3.30e-24 
14194.74 7.67e-10 9.95e-01 5.50e-03 1.00e-12 4.71e-30 
14757.77 7.46e-10 9.99e-01 1.25e-03 7.78e-15 1.90e-34 
15240.48 9.14e-10 1.00e+00 7.13e-05 2.36e-17 3.41e-36 
15646.99 1.36e-09 1.00e+00 9.32e-06 1.51e-19 2.72e-36 
15960.30 2.46e-09 1.00e+00 1.20e-06 1.12e-21 2.21e-36 
16187.41 3.26e-09 1.00e+00 2.42e-07 1.94e-23 2.43e-36 
16354.17 3.87e-09 1.00e+00 6.14e-08 7.06e-25 2.95e-36 
16484.18 3.96e-09 1.00e+00 2.53e-08 8.58e-26 3.91e-36 
16593.12 3.50e-09 1.00e+00 1.42e-08 3.30e-26 5.43e-36 
16691.99 3.30e-09 1.00e+00 5.29e-09 1.34e-27 7.26e-36 
16788.59 3.55e-09 1.00e+00 4.46e-09 9.04e-28 9.43e-36 
16888.37 3.38e-09 1.00e+00 1.76e-09 1.03e-28 1.23e-35 
16998.79 3.39e-09 1.00e+00 8.90e-10 2.23e-29 1.69e-35 
17146.37 3.63e-09 1.00e+00 4.85e-10 6.89e-30 2.47e-35 
17415.23 3.52e-09 1.00e+00 9.57e-11 6.03e-30 4.33e-35 
17888.12 3.57e-09 1.00e+00 1.40e-11 2.24e-29 1.18e-34 
18532.37 4.23e-09 1.00e+00 5.74e-13 2.34e-29 3.14e-34 
19260.76 4.81e-09 1.00e+00 2.56e-14 2.71e-29 6.31e-34 
20034.10 4.11e-09 1.00e+00 1.86e-15 2.20e-29 7.33e-34 
20838.00 3.86e-09 1.00e+00 4.49e-16 4.43e-29 4.99e-34 
21647.97 3.47e-09 1.00e+00 3.60e-17 3.70e-29 3.22e-34 
22447.94 3.08e-09 1.00e+00 1.73e-18 3.44e-30 3.12e-34 
23245.88 2.69e-09 1.00e+00 4.50e-19 7.19e-30 3.90e-34 
24052.47 2.47e-09 1.00e+00 8.48e-21 7.89e-34 5.38e-34 
24867.72 2.38e-09 1.00e+00 6.96e-21 2.35e-29 7.63e-34 
25698.86 2.64e-09 1.00e+00 8.20e-22 6.15e-30 1.11e-33 
26587.16 2.69e-09 1.00e+00 2.63e-22 1.70e-28 1.73e-33 
27637.54 2.86e-09 1.00e+00 3.02e-24 4.37e-33 3.05e-33 
28986.97 2.66e-09 1.00e+00 2.77e-25 9.57e-33 6.73e-33 
#TIME: 7.64 
#NVEL: 67 
#vel_mid[km/s] k0 k1 k2 k3 k4 
440.10 3.34e-21 8.72e-13 7.27e-06 6.96e-02 9.30e-01 
999.11 6.63e-22 1.72e-13 2.05e-06 3.40e-02 9.66e-01 
1267.34 2.10e-22 5.46e-14 8.33e-07 2.09e-02 9.79e-01 
1514.05 7.77e-23 2.01e-14 3.80e-07 1.33e-02 9.87e-01 
1808.80 2.63e-23 7.37e-15 1.78e-07 8.92e-03 9.91e-01 
1919.29 1.25e-23 3.66e-15 1.06e-07 6.73e-03 9.93e-01 
2160.92 6.36e-24 1.98e-15 6.79e-08 5.42e-03 9.95e-01 
2292.92 3.18e-24 1.07e-15 4.30e-08 4.28e-03 9.96e-01 
2432.98 1.73e-24 6.24e-16 2.90e-08 3.47e-03 9.97e-01 
2581.60 1.21e-24 4.61e-16 2.32e-08 3.08e-03 9.97e-01 
2739.29 8.10e-25 3.23e-16 1.81e-08 2.70e-03 9.97e-01 
2906.62 6.26e-25 2.65e-16 1.57e-08 2.52e-03 9.97e-01 
3084.17 4.73e-25 2.17e-16 1.37e-08 2.34e-03 9.98e-01 
3272.56 3.27e-25 1.68e-16 1.14e-08 2.10e-03 9.98e-01 
3472.46 2.83e-25 1.59e-16 1.12e-08 2.08e-03 9.98e-01 
3684.57 2.00e-25 1.24e-16 9.16e-09 1.74e-03 9.98e-01 
3909.64 1.86e-25 1.33e-16 1.00e-08 1.85e-03 9.98e-01 
4148.46 2.16e-25 1.64e-16 1.21e-08 2.05e-03 9.98e-01 
4401.86 4.33e-25 3.14e-16 1.94e-08 2.63e-03 9.97e-01 
4670.75 7.64e-25 5.46e-16 2.96e-08 3.33e-03 9.97e-01 
4956.05 9.07e-25 7.16e-16 3.81e-08 3.89e-03 9.96e-01 
5258.79 1.03e-24 9.04e-16 4.68e-08 4.40e-03 9.96e-01 
5580.02 1.77e-24 1.63e-15 7.58e-08 5.81e-03 9.94e-01 
5920.87 3.23e-24 3.10e-15 1.24e-07 7.58e-03 9.92e-01 
6282.54 7.01e-24 7.05e-15 2.38e-07 1.10e-02 9.89e-01 
6666.30 2.11e-23 2.11e-14 5.46e-07 1.73e-02 9.83e-01 
7073.50 9.09e-23 9.05e-14 1.67e-06 3.24e-02 9.68e-01 
7505.58 4.34e-22 4.49e-13 5.79e-06 6.46e-02 9.35e-01 
7964.05 3.53e-21 3.81e-12 3.02e-05 1.59e-01 8.41e-01 
8450.53 4.68e-20 5.00e-11 2.03e-04 3.98e-01 6.01e-01 
8966.72 5.80e-19 6.28e-10 1.18e-03 7.45e-01 2.54e-01 
9514.44 1.06e-17 1.16e-08 7.40e-03 9.50e-01 4.25e-02 
10095.62 5.67e-16 6.04e-07 7.56e-02 9.22e-01 1.96e-03 
10712.30 3.20e-14 3.49e-05 5.97e-01 4.03e-01 1.85e-05 
11366.65 5.18e-13 5.88e-04 9.76e-01 2.32e-02 5.39e-09 
12061.10 7.59e-12 9.42e-03 9.90e-01 7.06e-04 1.06e-12 
12793.43 1.39e-10 1.93e-01 8.07e-01 1.92e-06 6.20e-18 
13528.61 6.73e-10 9.03e-01 9.70e-02 1.13e-09 1.30e-24 
14194.74 7.34e-10 9.81e-01 1.95e-02 2.40e-12 1.11e-29 
14757.77 7.20e-10 1.00e+00 4.78e-04 1.97e-15 4.79e-36 
15240.48 8.72e-10 1.00e+00 6.26e-05 1.47e-17 3.62e-36 
15646.99 1.33e-09 1.00e+00 7.88e-06 1.00e-19 2.89e-36 
15960.30 2.33e-09 1.00e+00 9.72e-07 6.47e-22 2.35e-36 
16187.41 3.05e-09 1.00e+00 2.06e-07 1.20e-23 2.58e-36 
16354.17 3.67e-09 1.00e+00 5.23e-08 4.64e-25 3.13e-36 
16484.18 3.64e-09 1.00e+00 2.40e-08 6.34e-26 4.16e-36 
16593.12 3.62e-09 1.00e+00 1.12e-08 1.00e-26 5.77e-36 
16691.99 3.22e-09 1.00e+00 6.53e-09 2.78e-27 7.72e-36 
16788.59 3.19e-09 1.00e+00 3.68e-09 3.93e-28 1.00e-35 
16888.37 2.94e-09 1.00e+00 2.13e-09 1.03e-28 1.31e-35 
16998.79 3.19e-09 1.00e+00 1.17e-09 2.14e-29 1.79e-35 
17146.37 3.12e-09 1.00e+00 5.95e-10 9.47e-30 2.63e-35 
17415.23 3.25e-09 1.00e+00 9.71e-11 9.04e-30 4.61e-35 
17888.12 3.42e-09 1.00e+00 1.33e-11 1.36e-29 1.25e-34 
18532.37 3.84e-09 1.00e+00 5.90e-13 2.54e-29 3.34e-34 
19260.76 4.31e-09 1.00e+00 3.07e-14 4.78e-29 6.71e-34 
20034.10 4.33e-09 1.00e+00 1.68e-15 2.44e-29 7.80e-34 
20838.00 3.57e-09 1.00e+00 1.93e-16 9.89e-30 5.30e-34 
21647.97 4.31e-09 1.00e+00 2.73e-17 6.49e-30 3.43e-34 
22447.94 4.34e-09 1.00e+00 5.36e-18 8.63e-30 3.32e-34 
23245.88 2.38e-09 1.00e+00 1.32e-19 3.94e-31 4.15e-34 
24052.47 2.07e-09 1.00e+00 1.63e-20 1.62e-30 5.72e-34 
24867.72 2.23e-09 1.00e+00 1.69e-21 1.18e-33 8.12e-34 
25698.86 2.46e-09 1.00e+00 6.68e-21 4.80e-28 1.18e-33 
26587.16 2.43e-09 1.00e+00 3.51e-23 2.66e-33 1.84e-33 
27637.54 2.48e-09 1.00e+00 2.30e-24 4.65e-33 3.24e-33 
28986.97 2.56e-09 1.00e+00 3.40e-25 1.02e-32 7.16e-33 
#TIME: 7.80 
#NVEL: 67 
#vel_mid[km/s] k0 k1 k2 k3 k4 
440.10 4.19e-21 1.12e-12 8.87e-06 7.84e-02 9.22e-01 
999.11 7.08e-22 1.94e-13 2.28e-06 3.69e-02 9.63e-01 
1267.34 2.24e-22 6.10e-14 9.17e-07 2.20e-02 9.78e-01 
1514.05 9.06e-23 2.46e-14 4.48e-07 1.47e-02 9.85e-01 
1808.80 3.17e-23 9.23e-15 2.16e-07 1.01e-02 9.90e-01 
1919.29 1.56e-23 4.71e-15 1.30e-07 7.62e-03 9.92e-01 
2160.92 7.71e-24 2.48e-15 8.20e-08 6.05e-03 9.94e-01 
2292.92 3.89e-24 1.35e-15 5.23e-08 4.78e-03 9.95e-01 
2432.98 2.20e-24 8.30e-16 3.60e-08 3.90e-03 9.96e-01 
2581.60 1.52e-24 6.04e-16 2.90e-08 3.51e-03 9.96e-01 
2739.29 1.04e-24 4.34e-16 2.26e-08 3.05e-03 9.97e-01 
2906.62 8.19e-25 3.59e-16 1.99e-08 2.86e-03 9.97e-01 
3084.17 6.07e-25 2.87e-16 1.72e-08 2.64e-03 9.97e-01 
3272.56 4.38e-25 2.31e-16 1.49e-08 2.45e-03 9.98e-01 
3472.46 3.65e-25 2.13e-16 1.43e-08 2.38e-03 9.98e-01 
3684.57 2.63e-25 1.69e-16 1.18e-08 2.02e-03 9.98e-01 
3909.64 2.48e-25 1.84e-16 1.31e-08 2.17e-03 9.98e-01 
4148.46 2.94e-25 2.32e-16 1.57e-08 2.37e-03 9.98e-01 
4401.86 6.15e-25 4.58e-16 2.62e-08 3.12e-03 9.97e-01 
4670.75 1.05e-24 7.74e-16 3.96e-08 3.93e-03 9.96e-01 
4956.05 1.30e-24 1.05e-15 5.12e-08 4.55e-03 9.95e-01 
5258.79 1.50e-24 1.36e-15 6.49e-08 5.30e-03 9.95e-01 
5580.02 2.46e-24 2.35e-15 1.01e-07 6.75e-03 9.93e-01 
5920.87 4.90e-24 4.84e-15 1.76e-07 9.27e-03 9.91e-01 
6282.54 1.05e-23 1.08e-14 3.31e-07 1.31e-02 9.87e-01 
6666.30 3.29e-23 3.43e-14 8.11e-07 2.18e-02 9.78e-01 
7073.50 1.46e-22 1.51e-13 2.54e-06 4.14e-02 9.59e-01 
7505.58 6.99e-22 7.66e-13 8.98e-06 8.37e-02 9.16e-01 
7964.05 5.62e-21 6.31e-12 4.47e-05 1.95e-01 8.05e-01 
8450.53 7.58e-20 8.30e-11 2.93e-04 4.68e-01 5.32e-01 
8966.72 8.60e-19 9.72e-10 1.58e-03 7.96e-01 2.03e-01 
9514.44 1.56e-17 1.79e-08 9.66e-03 9.59e-01 3.10e-02 
10095.62 8.80e-16 9.79e-07 1.01e-01 8.98e-01 1.16e-03 
10712.30 4.24e-14 4.86e-05 6.77e-01 3.23e-01 4.66e-06 
11366.65 6.21e-13 7.32e-04 9.81e-01 1.81e-02 2.95e-09 
12061.10 9.10e-12 1.18e-02 9.88e-01 2.26e-04 1.19e-13 
12793.43 1.60e-10 2.29e-01 7.71e-01 1.23e-06 7.80e-19 
13528.61 6.80e-10 9.27e-01 7.32e-02 6.02e-10 3.78e-25 
14194.74 7.36e-10 9.97e-01 3.48e-03 3.22e-13 2.65e-31 
14757.77 7.21e-10 1.00e+00 3.80e-04 1.36e-15 4.90e-35 
15240.48 8.59e-10 1.00e+00 5.23e-05 1.15e-17 3.85e-36 
15646.99 1.29e-09 1.00e+00 6.91e-06 5.84e-20 3.07e-36 
15960.30 2.28e-09 1.00e+00 8.21e-07 3.59e-22 2.50e-36 
16187.41 3.13e-09 1.00e+00 1.70e-07 7.34e-24 2.75e-36 
16354.17 3.54e-09 1.00e+00 4.66e-08 3.27e-25 3.33e-36 
16484.18 3.69e-09 1.00e+00 1.91e-08 3.05e-26 4.43e-36 
16593.12 3.34e-09 1.00e+00 9.52e-09 4.58e-27 6.14e-36 
16691.99 3.29e-09 1.00e+00 4.97e-09 9.38e-28 8.21e-36 
16788.59 3.09e-09 1.00e+00 4.71e-09 6.23e-28 1.07e-35 
16888.37 3.22e-09 1.00e+00 1.39e-09 2.22e-29 1.39e-35 
16998.79 2.96e-09 1.00e+00 8.82e-10 1.54e-29 1.91e-35 
17146.37 3.09e-09 1.00e+00 7.00e-10 1.11e-29 2.80e-35 
17415.23 3.22e-09 1.00e+00 1.22e-10 1.35e-29 4.90e-35 
17888.12 3.11e-09 1.00e+00 9.58e-12 1.30e-29 1.33e-34 
18532.37 3.70e-09 1.00e+00 6.53e-13 3.33e-29 3.55e-34 
19260.76 4.05e-09 1.00e+00 1.66e-13 2.21e-28 7.14e-34 
20034.10 4.61e-09 1.00e+00 3.41e-15 4.49e-29 8.29e-34 
20838.00 3.38e-09 1.00e+00 1.03e-16 4.72e-30 5.64e-34 
21647.97 2.90e-09 1.00e+00 1.03e-16 2.50e-29 3.64e-34 
22447.94 2.71e-09 1.00e+00 2.74e-18 3.57e-30 3.53e-34 
23245.88 5.06e-09 1.00e+00 4.10e-18 6.44e-28 4.41e-34 
24052.47 2.12e-09 1.00e+00 1.17e-19 1.06e-28 6.08e-34 
24867.72 2.12e-09 1.00e+00 7.23e-21 2.06e-29 8.63e-34 
25698.86 2.22e-09 1.00e+00 3.18e-22 1.83e-33 1.26e-33 
26587.16 2.32e-09 1.00e+00 5.14e-23 2.83e-33 1.96e-33 
27637.54 2.42e-09 1.00e+00 3.07e-24 4.95e-33 3.45e-33 
28986.97 2.33e-09 1.00e+00 3.03e-25 1.08e-32 7.61e-33 
#TIME: 7.96 
#NVEL: 67 
#vel_mid[km/s] k0 k1 k2 k3 k4 
440.10 4.52e-21 1.24e-12 9.66e-06 8.17e-02 9.18e-01 
999.11 7.88e-22 2.23e-13 2.54e-06 3.89e-02 9.61e-01 
1267.34 2.40e-22 6.87e-14 1.02e-06 2.34e-02 9.77e-01 
1514.05 1.05e-22 2.96e-14 5.24e-07 1.62e-02 9.84e-01 
1808.80 3.84e-23 1.17e-14 2.60e-07 1.11e-02 9.89e-01 
1919.29 1.92e-23 6.10e-15 1.58e-07 8.51e-03 9.91e-01 
2160.92 9.10e-24 3.08e-15 9.66e-08 6.59e-03 9.93e-01 
2292.92 4.89e-24 1.77e-15 6.45e-08 5.35e-03 9.95e-01 
2432.98 2.80e-24 1.09e-15 4.56e-08 4.50e-03 9.95e-01 
2581.60 1.91e-24 7.89e-16 3.59e-08 3.94e-03 9.96e-01 
2739.29 1.38e-24 5.95e-16 2.91e-08 3.52e-03 9.96e-01 
2906.62 1.06e-24 4.83e-16 2.52e-08 3.26e-03 9.97e-01 
3084.17 7.87e-25 3.90e-16 2.17e-08 3.00e-03 9.97e-01 
3272.56 5.76e-25 3.16e-16 1.89e-08 2.79e-03 9.97e-01 
3472.46 4.98e-25 3.01e-16 1.86e-08 2.76e-03 9.97e-01 
3684.57 3.48e-25 2.30e-16 1.51e-08 2.32e-03 9.98e-01 
3909.64 3.32e-25 2.54e-16 1.69e-08 2.48e-03 9.98e-01 
4148.46 4.31e-25 3.48e-16 2.17e-08 2.85e-03 9.97e-01 
4401.86 8.29e-25 6.40e-16 3.47e-08 3.67e-03 9.96e-01 
4670.75 1.48e-24 1.13e-15 5.28e-08 4.58e-03 9.95e-01 
4956.05 1.90e-24 1.58e-15 7.09e-08 5.49e-03 9.95e-01 
5258.79 2.10e-24 1.97e-15 8.75e-08 6.26e-03 9.94e-01 
5580.02 3.74e-24 3.65e-15 1.41e-07 8.14e-03 9.92e-01 
5920.87 7.32e-24 7.50e-15 2.50e-07 1.13e-02 9.89e-01 
6282.54 1.68e-23 1.78e-14 4.86e-07 1.63e-02 9.84e-01 
6666.30 5.18e-23 5.55e-14 1.18e-06 2.67e-02 9.73e-01 
7073.50 2.31e-22 2.49e-13 3.73e-06 5.09e-02 9.49e-01 
7505.58 1.14e-21 1.28e-12 1.32e-05 1.02e-01 8.98e-01 
7964.05 9.53e-21 1.09e-11 6.74e-05 2.40e-01 7.60e-01 
8450.53 1.16e-19 1.35e-10 4.23e-04 5.46e-01 4.53e-01 
8966.72 1.30e-18 1.52e-09 2.12e-03 8.39e-01 1.59e-01 
9514.44 2.39e-17 2.83e-08 1.28e-02 9.65e-01 2.21e-02 
10095.62 1.33e-15 1.54e-06 1.31e-01 8.68e-01 8.02e-04 
10712.30 5.35e-14 6.44e-05 7.37e-01 2.63e-01 3.95e-06 
11366.65 7.25e-13 8.91e-04 9.87e-01 1.17e-02 1.13e-09 
12061.10 1.12e-11 1.49e-02 9.85e-01 1.38e-04 3.84e-14 
12793.43 1.85e-10 2.77e-01 7.23e-01 8.04e-07 3.42e-19 
13528.61 6.64e-10 9.34e-01 6.59e-02 3.73e-10 1.62e-25 
14194.74 7.02e-10 9.95e-01 5.07e-03 3.20e-13 1.99e-31 
14757.77 6.82e-10 1.00e+00 3.34e-04 7.90e-16 6.47e-36 
15240.48 8.24e-10 1.00e+00 4.57e-05 6.13e-18 4.10e-36 
15646.99 1.26e-09 1.00e+00 5.22e-06 3.12e-20 3.27e-36 
15960.30 2.21e-09 1.00e+00 7.20e-07 2.87e-22 2.66e-36 
16187.41 3.07e-09 1.00e+00 1.44e-07 1.03e-23 2.92e-36 
16354.17 3.47e-09 1.00e+00 4.08e-08 3.36e-25 3.54e-36 
16484.18 3.45e-09 1.00e+00 2.31e-08 6.77e-26 4.71e-36 
16593.12 3.18e-09 1.00e+00 1.01e-08 1.92e-25 6.53e-36 
16691.99 3.07e-09 1.00e+00 5.11e-09 6.50e-28 8.73e-36 
16788.59 3.04e-09 1.00e+00 2.98e-09 1.63e-28 1.13e-35 
16888.37 2.98e-09 1.00e+00 1.40e-09 3.63e-29 1.48e-35 
16998.79 3.07e-09 1.00e+00 8.79e-10 2.92e-29 2.03e-35 
17146.37 3.11e-09 1.00e+00 5.21e-10 6.87e-30 2.97e-35 
17415.23 3.05e-09 1.00e+00 8.50e-11 6.80e-30 5.21e-35 
17888.12 3.23e-09 1.00e+00 1.10e-11 2.51e-29 1.42e-34 
18532.37 3.59e-09 1.00e+00 1.08e-12 5.22e-29 3.78e-34 
19260.76 4.11e-09 1.00e+00 3.32e-14 1.12e-29 7.59e-34 
20034.10 4.05e-09 1.00e+00 1.97e-15 2.34e-29 8.82e-34 
20838.00 3.36e-09 1.00e+00 2.18e-16 4.89e-29 6.00e-34 
21647.97 3.40e-09 1.00e+00 2.30e-17 1.83e-30 3.88e-34 
22447.94 2.46e-09 1.00e+00 1.86e-18 2.83e-30 3.75e-34 
23245.88 2.22e-09 1.00e+00 2.84e-19 2.92e-31 4.69e-34 
24052.47 2.01e-09 1.00e+00 6.27e-20 3.53e-30 6.47e-34 
24867.72 1.90e-09 1.00e+00 3.69e-21 1.34e-33 9.18e-34 
25698.86 2.02e-09 1.00e+00 4.39e-22 1.94e-33 1.34e-33 
26587.16 2.11e-09 1.00e+00 5.51e-23 3.01e-33 2.08e-33 
27637.54 2.26e-09 1.00e+00 5.67e-24 5.26e-33 3.67e-33 
28986.97 2.43e-09 1.00e+00 3.33e-25 1.15e-32 8.09e-33 
#TIME: 8.13 
#NVEL: 67 
#vel_mid[km/s] k0 k1 k2 k3 k4 
440.10 4.54e-21 1.32e-12 1.02e-05 8.46e-02 9.15e-01 
999.11 8.53e-22 2.53e-13 2.84e-06 4.18e-02 9.58e-01 
1267.34 2.68e-22 8.06e-14 1.16e-06 2.52e-02 9.75e-01 
1514.05 1.22e-22 3.62e-14 6.15e-07 1.78e-02 9.82e-01 
1808.80 4.96e-23 1.57e-14 3.29e-07 1.28e-02 9.87e-01 
1919.29 2.49e-23 8.12e-15 2.01e-07 9.85e-03 9.90e-01 
2160.92 1.13e-23 3.97e-15 1.19e-07 7.45e-03 9.93e-01 
2292.92 6.12e-24 2.30e-15 7.95e-08 6.00e-03 9.94e-01 
2432.98 3.43e-24 1.39e-15 5.49e-08 4.94e-03 9.95e-01 
2581.60 2.48e-24 1.07e-15 4.54e-08 4.50e-03 9.95e-01 
2739.29 1.85e-24 8.27e-16 3.75e-08 4.05e-03 9.96e-01 
2906.62 1.41e-24 6.69e-16 3.23e-08 3.75e-03 9.96e-01 
3084.17 1.07e-24 5.48e-16 2.83e-08 3.49e-03 9.97e-01 
3272.56 7.85e-25 4.46e-16 2.48e-08 3.25e-03 9.97e-01 
3472.46 7.04e-25 4.39e-16 2.50e-08 3.26e-03 9.97e-01 
3684.57 4.72e-25 3.23e-16 1.95e-08 2.67e-03 9.97e-01 
3909.64 4.75e-25 3.73e-16 2.27e-08 2.94e-03 9.97e-01 
4148.46 5.90e-25 4.94e-16 2.92e-08 3.39e-03 9.97e-01 
4401.86 1.15e-24 9.18e-16 4.57e-08 4.25e-03 9.96e-01 
4670.75 2.20e-24 1.72e-15 7.34e-08 5.52e-03 9.94e-01 
4956.05 2.62e-24 2.27e-15 9.53e-08 6.49e-03 9.94e-01 
5258.79 3.03e-24 2.92e-15 1.18e-07 7.35e-03 9.93e-01 
5580.02 5.59e-24 5.67e-15 2.02e-07 1.00e-02 9.90e-01 
5920.87 1.14e-23 1.19e-14 3.57e-07 1.37e-02 9.86e-01 
6282.54 2.72e-23 2.99e-14 7.41e-07 2.09e-02 9.79e-01 
6666.30 8.63e-23 9.48e-14 1.79e-06 3.41e-02 9.66e-01 
7073.50 3.94e-22 4.32e-13 5.74e-06 6.50e-02 9.35e-01 
7505.58 2.01e-21 2.29e-12 2.08e-05 1.31e-01 8.69e-01 
7964.05 1.62e-20 1.94e-11 1.06e-04 3.03e-01 6.97e-01 
8450.53 1.79e-19 2.16e-10 5.88e-04 6.10e-01 3.90e-01 
8966.72 1.87e-18 2.32e-09 2.82e-03 8.80e-01 1.17e-01 
9514.44 3.59e-17 4.46e-08 1.71e-02 9.68e-01 1.46e-02 
10095.62 1.97e-15 2.42e-06 1.71e-01 8.29e-01 4.18e-04 
10712.30 6.86e-14 8.58e-05 7.98e-01 2.02e-01 2.19e-06 
11366.65 8.69e-13 1.10e-03 9.91e-01 8.27e-03 5.20e-10 
12061.10 1.36e-11 1.89e-02 9.81e-01 1.30e-04 2.43e-14 
12793.43 2.15e-10 3.33e-01 6.67e-01 4.89e-07 1.08e-19 
13528.61 6.43e-10 9.39e-01 6.06e-02 2.33e-10 4.08e-26 
14194.74 6.85e-10 9.98e-01 2.42e-03 1.24e-13 9.53e-32 
14757.77 6.59e-10 1.00e+00 2.79e-04 4.83e-16 5.76e-36 
15240.48 7.93e-10 1.00e+00 4.01e-05 4.95e-18 4.36e-36 
15646.99 1.22e-09 1.00e+00 4.97e-06 1.99e-20 3.48e-36 
15960.30 2.13e-09 1.00e+00 6.70e-07 2.42e-22 2.83e-36 
16187.41 2.91e-09 1.00e+00 1.30e-07 5.47e-24 3.11e-36 
16354.17 3.35e-09 1.00e+00 3.16e-08 1.72e-25 3.77e-36 
16484.18 3.34e-09 1.00e+00 1.85e-08 1.87e-26 5.00e-36 
16593.12 3.18e-09 1.00e+00 8.68e-09 3.46e-27 6.94e-36 
16691.99 2.88e-09 1.00e+00 5.12e-09 1.48e-27 9.28e-36 
16788.59 2.87e-09 1.00e+00 2.36e-09 1.12e-28 1.21e-35 
16888.37 2.87e-09 1.00e+00 1.40e-09 4.17e-29 1.57e-35 
16998.79 2.93e-09 1.00e+00 9.54e-10 1.99e-29 2.16e-35 
17146.37 2.90e-09 1.00e+00 3.45e-10 6.23e-30 3.16e-35 
