#NTIMES:    65
#NSTAGES:     5
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]           ca0           ca1           ca2           ca3           ca4
    6.022291E+04   1.0000E-099   3.9748E-001   6.0252E-001   5.7235E-033   4.7357E-052
    6.155592E+04   1.0000E-099   3.7634E-001   6.2366E-001   6.0792E-033   4.9316E-052
    6.285824E+04   1.0000E-099   3.6488E-001   6.3512E-001   6.2515E-033   5.0579E-052
    6.411280E+04   1.0000E-099   3.6592E-001   6.3408E-001   6.2261E-033   5.0939E-052
    6.529403E+04   1.0000E-099   3.7920E-001   6.2080E-001   6.0129E-033   5.0384E-052
    6.638404E+04   1.0000E-099   4.0015E-001   5.9985E-001   5.6992E-033   4.9231E-052
    6.736672E+04   1.0000E-099   4.2499E-001   5.7501E-001   5.3470E-033   4.7700E-052
    6.821143E+04   1.0000E-099   4.5470E-001   5.4530E-001   4.9173E-033   4.5656E-052
    6.893337E+04   1.0000E-099   4.8019E-001   5.1981E-001   4.5738E-033   4.3024E-052
    6.953439E+04   1.0000E-099   5.1164E-001   4.8836E-001   4.1903E-033   3.8507E-052
    6.977430E+04   1.0000E-099   5.2922E-001   4.7078E-001   3.8660E-033   3.5111E-052
    6.989457E+04   1.0000E-099   5.4002E-001   4.5998E-001   3.5013E-033   3.2642E-052
    6.995478E+04   1.0000E-099   5.5118E-001   4.4882E-001   3.0596E-033   3.0705E-052
    6.998490E+04   1.0000E-099   5.5782E-001   4.4218E-001   2.4800E-033   2.9542E-052
    6.999922E+04   1.0000E-099   5.6451E-001   4.3549E-001   1.8844E-033   2.8619E-052
    6.999997E+04   1.0000E-099   5.6525E-001   4.3475E-001   1.7945E-033   2.8552E-052
#TIME:     0.666
#NVEL: 115
#vel_mid[km/s]           ca0           ca1           ca2           ca3           ca4
    8.772128E+02   1.0000E-099   2.2254E-016   4.6140E-011   3.3942E-005   9.9997E-001
    8.833155E+02   1.0000E-099   2.2254E-016   4.6140E-011   3.3942E-005   9.9997E-001
    9.018795E+02   1.0000E-099   2.2255E-016   4.6141E-011   3.3942E-005   9.9997E-001
    9.401862E+02   1.0000E-099   2.2256E-016   4.6143E-011   3.3943E-005   9.9997E-001
