#NTIMES: 128
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 1.033655e+02 1.071929e+02 1.111621e+02 1.152782e+02 1.195467e+02 1.239733e+02 1.285638e+02 1.333243e+02 1.382611e+02 1.433806e+02 1.486897e+02 1.541954e+02 1.599050e+02 1.658260e+02 1.719662e+02 1.783338e+02 1.849372e+02 1.917850e+02 1.988865e+02 2.062509e+02 
#
#TIME: 2.037028e+00 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] co0 co1 co2 co3 co4 co5 co6 co7 co8
3.175573e+03 1.077496e+04 1.899039e+09 9.769111e-14 5.046698e-05 9.992057e-01 7.438306e-04 9.059735e-16 1.380242e-39 2.290269e-74 8.694914e-122 8.654378e-183 
3.369550e+03 1.068166e+04 1.666845e+09 9.592649e-14 5.208074e-05 9.993270e-01 6.209626e-04 5.386127e-16 4.518115e-40 3.405279e-75 4.584885e-123 1.253054e-184 
3.575375e+03 1.057786e+04 1.430019e+09 9.616413e-14 5.510529e-05 9.994587e-01 4.862231e-04 2.728252e-16 1.061587e-40 2.863314e-76 1.026471e-124 5.375467e-187 
3.793773e+03 1.045500e+04 1.175433e+09 9.025840e-14 5.631826e-05 9.995558e-01 3.878873e-04 1.379984e-16 2.431755e-41 2.260190e-77 1.995382e-126 1.812627e-189 
4.025512e+03 1.033881e+04 1.057850e+09 1.029498e-13 6.365980e-05 9.996578e-01 2.785116e-04 5.769170e-17 4.098100e-42 1.168754e-78 2.262907e-128 3.138229e-192 
4.271406e+03 1.021247e+04 1.071569e+09 1.516281e-13 8.220131e-05 9.997456e-01 1.721784e-04 1.732892e-17 4.110065e-43 2.877046e-80 9.553125e-131 1.544052e-195 
4.532320e+03 1.010539e+04 1.041132e+09 1.972099e-13 9.942897e-05 9.997830e-01 1.175569e-04 6.537043e-18 6.097578e-44 1.296422e-81 9.503432e-133 2.400578e-198 
4.809172e+03 1.000496e+04 9.045533e+08 2.063766e-13 1.074655e-04 9.998038e-01 8.875264e-05 2.999411e-18 1.208319e-44 8.394075e-83 1.454260e-134 6.148526e-201 
5.102936e+03 9.907866e+03 7.753684e+08 2.087703e-13 1.139689e-04 9.998182e-01 6.786331e-05 1.424611e-18 2.533218e-45 5.905662e-84 2.502136e-136 1.818322e-203 
5.414644e+03 9.800672e+03 7.023971e+08 2.376461e-13 1.286203e-04 9.998219e-01 4.943843e-05 6.129562e-19 4.546929e-46 3.391356e-85 3.315992e-138 3.949045e-206 
5.745391e+03 9.677733e+03 6.405922e+08 2.999438e-13 1.553555e-04 9.998128e-01 3.184019e-05 1.932971e-19 4.532485e-47 7.588323e-87 1.097230e-140 1.240793e-209 
6.096342e+03 9.531454e+03 5.827406e+08 4.168490e-13 1.999564e-04 9.997821e-01 1.791959e-05 4.365169e-20 2.371068e-48 5.954986e-89 7.757872e-144 4.507214e-214 
6.468731e+03 9.343868e+03 5.439590e+08 6.898550e-13 2.864652e-04 9.997051e-01 8.477031e-06 6.372389e-21 5.448685e-50 1.268632e-91 8.067795e-148 1.163399e-219 
6.863867e+03 9.136525e+03 5.046453e+08 1.249449e-12 4.376274e-04 9.995589e-01 3.460012e-06 6.535578e-22 6.349762e-52 8.970400e-95 1.640302e-152 3.043529e-226 
7.283139e+03 8.901911e+03 4.448770e+08 2.354408e-12 7.002660e-04 9.992985e-01 1.249123e-06 4.761809e-23 3.611101e-54 1.900181e-98 5.352303e-158 5.874664e-234 
7.728022e+03 8.648536e+03 3.929885e+08 5.102826e-12 1.225768e-03 9.987739e-01 3.740862e-07 2.188223e-24 8.516817e-57 9.715346e-103 2.142824e-164 6.065281e-243 
8.200081e+03 8.379038e+03 3.595907e+08 1.373279e-11 2.449930e-03 9.975500e-01 9.151532e-08 6.031442e-26 7.668391e-60 1.083243e-107 9.129560e-172 2.834448e-253 
8.700974e+03 8.097382e+03 3.230149e+08 4.075164e-11 5.263754e-03 9.947362e-01 1.881933e-08 1.072561e-27 2.929024e-63 2.971474e-113 4.839257e-180 7.103237e-265 
9.232464e+03 7.802984e+03 2.839132e+08 1.329182e-10 1.209436e-02 9.879056e-01 3.253103e-09 1.249351e-29 4.869676e-67 2.075600e-119 3.332934e-189 9.998803e-278 
9.796417e+03 7.493663e+03 2.523345e+08 5.149299e-10 3.107861e-02 9.689214e-01 4.539915e-10 8.409506e-32 2.845826e-71 2.736136e-126 1.953077e-199 4.600853e-292 
1.039482e+04 7.158316e+03 2.147547e+08 2.234099e-09 8.605024e-02 9.139498e-01 4.575094e-11 2.656334e-34 3.842865e-76 3.319081e-134 3.287012e-211 1.432389e-308 
1.102978e+04 6.805126e+03 1.642233e+08 9.539843e-09 2.345679e-01 7.654321e-01 3.007856e-12 3.221100e-37 8.383838e-82 2.076319e-143 6.554433e-225 0.000000e+00 
1.170352e+04 6.445770e+03 1.093081e+08 3.093923e-08 5.110497e-01 4.889503e-01 1.220994e-13 1.621547e-40 3.784530e-88 1.060773e-153 3.204420e-240 0.000000e+00 
1.241868e+04 6.092224e+03 7.079007e+07 7.455540e-08 8.002735e-01 1.997264e-01 2.476060e-15 2.742818e-44 3.057455e-95 4.329685e-165 4.425444e-257 0.000000e+00 
1.316817e+04 5.758376e+03 4.599523e+07 1.485685e-07 9.469760e-01 5.302388e-02 2.388616e-17 1.392512e-48 3.625275e-103 1.035067e-177 1.131628e-275 0.000000e+00 
1.388905e+04 5.453182e+03 3.175348e+07 2.770027e-07 9.884413e-01 1.155839e-02 1.753686e-19 4.862494e-53 2.642486e-111 1.331207e-190 1.335193e-294 0.000000e+00 
1.450043e+04 5.228525e+03 2.534475e+07 4.859532e-07 9.970419e-01 2.957612e-03 2.530308e-21 7.926064e-57 3.669784e-118 2.061112e-201 2.019219e-310 0.000000e+00 
1.501511e+04 5.079957e+03 2.349115e+07 8.170966e-07 9.990551e-01 9.441242e-04 8.170966e-23 7.552994e-60 1.436785e-123 6.986519e-210 0.000000e+00 0.000000e+00 
1.546584e+04 4.954937e+03 2.390195e+07 1.393277e-06 9.996761e-01 3.225436e-04 3.518024e-24 1.403726e-62 2.079466e-128 2.044634e-217 0.000000e+00 0.000000e+00 
1.582815e+04 4.849883e+03 2.699487e+07 2.502745e-06 9.998860e-01 1.115024e-04 1.714956e-25 3.738968e-65 6.544708e-133 2.266408e-224 0.000000e+00 0.000000e+00 
1.609245e+04 4.777460e+03 2.554388e+07 3.360566e-06 9.999397e-01 5.692387e-05 2.263238e-26 6.076451e-67 4.046395e-136 2.112356e-229 0.000000e+00 0.000000e+00 
1.628237e+04 4.717432e+03 2.328663e+07 3.949418e-06 9.999591e-01 3.697328e-05 5.742062e-27 3.557277e-68 2.310830e-138 5.994152e-233 0.000000e+00 0.000000e+00 
1.642596e+04 4.672532e+03 1.965832e+07 4.178638e-06 9.999682e-01 2.765275e-05 2.094905e-27 3.971941e-69 3.765243e-140 7.932708e-236 0.000000e+00 0.000000e+00 
1.654240e+04 4.645841e+03 1.641651e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.664385e+04 4.624713e+03 1.435500e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.674015e+04 4.607930e+03 1.267457e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.683704e+04 4.576742e+03 1.154061e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.693972e+04 4.612722e+03 1.110729e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.705788e+04 4.606773e+03 1.187393e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.723487e+04 4.593688e+03 1.121486e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.759558e+04 4.553107e+03 6.160397e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.818065e+04 4.511212e+03 4.068209e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.888408e+04 4.439227e+03 2.818777e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.963744e+04 4.355202e+03 1.888058e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.043076e+04 4.290080e+03 1.266505e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.124524e+04 4.226192e+03 9.018411e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.205069e+04 4.167320e+03 6.478629e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.284519e+04 4.102363e+03 4.565140e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.364658e+04 4.058634e+03 3.352271e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.445835e+04 4.019483e+03 2.649183e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.527708e+04 4.000050e+03 2.224637e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.612065e+04 3.963626e+03 1.947807e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.705367e+04 3.935836e+03 1.791512e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.822140e+04 3.875114e+03 1.529370e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.975253e+04 3.797130e+03 1.018041e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.155178e+04 3.722609e+03 5.671156e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.347929e+04 3.639728e+03 2.808058e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.543911e+04 3.569874e+03 1.463515e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.730307e+04 3.484474e+03 8.358641e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.899822e+04 3.466761e+03 5.928706e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.050110e+04 3.371248e+03 3.595730e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.184592e+04 3.337584e+03 2.512759e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.308864e+04 3.389860e+03 1.989149e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.428714e+04 3.450591e+03 1.436596e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.548226e+04 3.518834e+03 1.010226e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.668639e+04 3.595748e+03 7.126591e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.790207e+04 3.679962e+03 5.316528e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.913111e+04 3.772382e+03 4.281414e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.037838e+04 3.878552e+03 3.476993e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.164686e+04 4.045038e+03 2.626224e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.293843e+04 6.276067e+03 2.924094e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.425290e+04 5.112521e+03 1.451788e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.558886e+04 6.535323e+03 1.406762e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.694142e+04 6.564328e+03 9.820922e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.830411e+04 6.594926e+03 6.865995e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.966620e+04 6.628042e+03 4.863440e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.101550e+04 9.830290e+03 3.465584e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.233719e+04 5.533424e+03 1.608105e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.361286e+04 5.656150e+03 1.188339e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.482466e+04 5.796483e+03 9.020274e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.595016e+04 5.981429e+03 7.308476e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.697182e+04 7.184684e+03 8.084927e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.787199e+04 6.914988e+03 5.894057e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.864160e+04 6.989180e+03 5.823105e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.927720e+04 7.128265e+03 4.000008e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.967325e+04 7.121752e+03 4.067746e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.984350e+04 7.131851e+03 3.963399e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.992880e+04 7.136943e+03 3.912168e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.997149e+04 7.146109e+03 3.822185e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.999249e+04 7.291390e+03 2.720777e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.999962e+04 7.315963e+03 2.584239e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 3.229075e+01 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] co0 co1 co2 co3 co4 co5 co6 co7 co8
4.386064e+02 9.875053e+03 2.545207e+09 2.088410e-12 3.562030e-04 9.996210e-01 2.276132e-05 1.689500e-19 1.145106e-46 1.088789e-85 2.018014e-138 6.945724e-206 
8.801961e+02 9.878654e+03 5.159551e+09 9.250406e-12 7.604344e-04 9.992293e-01 1.022413e-05 3.245757e-20 8.670807e-48 3.060285e-87 1.952091e-140 2.144518e-208 
8.922517e+02 9.897254e+03 3.978035e+09 5.388377e-12 5.779711e-04 9.994084e-01 1.363651e-05 5.839917e-20 2.167392e-47 1.077675e-86 9.873673e-140 1.601462e-207 
9.200313e+02 9.867230e+03 3.461867e+09 3.942622e-12 4.945569e-04 9.994892e-01 1.628925e-05 8.507762e-20 3.977206e-47 2.548870e-86 3.116054e-139 6.951464e-207 
9.688202e+02 9.868009e+03 2.697715e+09 2.345729e-12 3.780710e-04 9.996003e-01 2.163579e-05 1.523835e-19 9.862723e-47 8.974189e-86 1.594918e-138 5.331202e-206 
1.029396e+03 9.863255e+03 2.758104e+09 2.351238e-12 3.755027e-04 9.996021e-01 2.238240e-05 1.673247e-19 1.203869e-46 1.260368e-85 2.685887e-138 1.121293e-205 
1.092261e+03 9.866834e+03 2.758897e+09 2.273024e-12 3.676823e-04 9.996090e-01 2.333870e-05 1.864488e-19 1.482029e-46 1.764527e-85 4.433049e-138 2.251293e-205 
1.158981e+03 9.878160e+03 2.765772e+09 2.111762e-12 3.492197e-04 9.996251e-01 2.570464e-05 2.384387e-19 2.384387e-46 3.812423e-85 1.389089e-137 1.116464e-204 
1.229776e+03 9.903787e+03 2.783022e+09 2.127957e-12 3.496541e-04 9.996247e-01 2.561270e-05 2.376790e-19 2.389661e-46 3.852631e-85 1.420068e-137 1.158363e-204 
1.304896e+03 9.933775e+03 2.834508e+09 2.211753e-12 3.569501e-04 9.996177e-01 2.530528e-05 2.310140e-19 2.290463e-46 3.644276e-85 1.326264e-137 1.070457e-204 
1.384604e+03 9.971015e+03 2.916306e+09 2.129240e-12 3.435257e-04 9.996287e-01 2.772964e-05 2.955559e-19 3.775688e-46 8.386978e-85 4.673187e-137 6.406289e-204 
1.469181e+03 9.996113e+03 2.929261e+09 1.935027e-12 3.236945e-04 9.996449e-01 3.141741e-05 4.093784e-19 7.116520e-46 2.332505e-84 2.132576e-136 5.355240e-203 
1.558925e+03 1.002264e+04 2.864574e+09 1.679208e-12 2.945979e-04 9.996689e-01 3.653014e-05 5.833038e-19 1.384610e-45 6.716832e-84 1.001633e-135 4.536808e-202 
1.654150e+03 1.006663e+04 2.835279e+09 1.440146e-12 2.672436e-04 9.996890e-01 4.371577e-05 9.155568e-19 3.266311e-45 2.672436e-83 7.621392e-135 7.621392e-201 
1.755192e+03 1.009412e+04 2.829223e+09 1.350539e-12 2.560199e-04 9.996966e-01 4.741108e-05 1.117547e-18 4.795292e-45 4.930753e-83 1.882897e-134 2.695659e-200 
1.862406e+03 1.014218e+04 2.801326e+09 1.107140e-12 2.247166e-04 9.997149e-01 6.039944e-05 2.038892e-18 1.512726e-44 3.135071e-82 2.882950e-133 1.205796e-198 
1.976169e+03 1.019550e+04 2.772188e+09 9.475646e-13 2.034221e-04 9.997242e-01 7.241480e-05 3.199117e-18 3.572927e-44 1.243135e-81 2.199393e-132 2.025528e-197 
2.096881e+03 1.024931e+04 2.702760e+09 7.600683e-13 1.773493e-04 9.997295e-01 9.312549e-05 5.943597e-18 1.150374e-43 8.011531e-81 3.382646e-131 8.970176e-196 
2.224967e+03 1.030652e+04 2.550463e+09 5.976653e-13 1.537630e-04 9.997311e-01 1.151864e-04 9.834311e-18 2.912260e-43 3.428426e-80 2.749260e-130 1.575663e-194 
2.360877e+03 1.035895e+04 2.395431e+09 4.719730e-13 1.342978e-04 9.997245e-01 1.411628e-04 1.583255e-17 6.865061e-43 1.295780e-79 1.849276e-129 2.123878e-193 
2.505088e+03 1.039870e+04 2.285050e+09 3.931075e-13 1.206433e-04 9.997130e-01 1.663929e-04 2.334923e-17 1.396209e-42 3.931075e-79 9.116027e-129 1.877427e-192 
2.658109e+03 1.041937e+04 2.203091e+09 3.396768e-13 1.104640e-04 9.996993e-01 1.902743e-04 3.203456e-17 2.488202e-42 9.665601e-79 3.369152e-128 1.118448e-191 
2.820477e+03 1.040557e+04 2.094980e+09 3.094299e-13 1.059203e-04 9.996968e-01 1.973211e-04 3.427532e-17 2.713463e-42 1.063963e-78 3.689357e-128 1.216298e-191 
2.992763e+03 1.038680e+04 1.916115e+09 2.789349e-13 1.017554e-04 9.997025e-01 1.957007e-04 3.213330e-17 2.211396e-42 7.118418e-79 1.874442e-128 4.329069e-192 
3.175573e+03 1.033597e+04 1.699753e+09 2.596086e-13 1.008830e-04 9.997208e-01 1.783101e-04 2.391132e-17 1.131802e-42 2.179346e-79 2.914903e-129 2.869358e-193 
3.369550e+03 1.026325e+04 1.491304e+09 2.524358e-13 1.034737e-04 9.997458e-01 1.507117e-04 1.467127e-17 3.948996e-43 3.574091e-80 1.779548e-130 5.098704e-195 
3.575375e+03 1.016433e+04 1.278330e+09 2.496401e-13 1.084601e-04 9.997722e-01 1.193667e-04 7.574032e-18 9.725057e-44 3.241686e-81 4.453531e-132 2.550934e-197 
3.793773e+03 1.005235e+04 1.049260e+09 2.380264e-13 1.125292e-04 9.997946e-01 9.286795e-05 3.639420e-18 1.995406e-44 2.141819e-82 6.651353e-134 5.940202e-200 
4.025512e+03 9.941689e+03 9.429152e+08 2.708972e-13 1.273496e-04 9.998062e-01 6.646756e-05 1.502502e-18 3.306622e-45 1.072418e-83 7.205307e-136 9.551221e-203 
4.271406e+03 9.831619e+03 9.541767e+08 3.881199e-13 1.608369e-04 9.997968e-01 4.235164e-05 4.874786e-19 3.812890e-46 3.316096e-85 4.253794e-138 7.576100e-206 
4.532320e+03 9.726781e+03 9.264454e+08 5.233379e-13 1.993374e-04 9.997728e-01 2.783318e-05 1.666288e-19 4.653264e-47 1.080002e-86 2.598175e-140 5.936923e-209 
4.809172e+03 9.632636e+03 8.056312e+08 5.393948e-13 2.125251e-04 9.997661e-01 2.137225e-05 8.022075e-20 1.005753e-47 8.141808e-88 4.980871e-142 2.077358e-211 
5.102936e+03 9.542029e+03 6.916025e+08 5.364991e-13 2.232022e-04 9.997599e-01 1.685642e-05 4.086228e-20 2.423837e-48 7.149446e-89 1.185762e-143 9.706972e-214 
5.414644e+03 9.444504e+03 6.271490e+08 6.269504e-13 2.564284e-04 9.997317e-01 1.186122e-05 1.615386e-20 3.699572e-49 3.151697e-90 1.067510e-145 1.225660e-216 
5.745391e+03 9.329564e+03 5.723752e+08 7.698753e-13 3.033538e-04 9.996888e-01 7.871113e-06 5.527015e-21 4.331985e-50 9.135087e-92 5.216767e-148 6.664592e-220 
6.096342e+03 9.189443e+03 5.206256e+08 1.067062e-12 3.912562e-04 9.996043e-01 4.452225e-06 1.251038e-21 2.262908e-51 7.175074e-94 3.661127e-151 2.391691e-224 
6.468731e+03 9.020283e+03 4.854953e+08 1.744127e-12 5.545930e-04 9.994433e-01 2.103404e-06 1.855176e-22 5.376090e-53 1.606948e-96 4.134952e-155 6.924248e-230 
6.863867e+03 8.825672e+03 4.495446e+08 3.184321e-12 8.553821e-04 9.991438e-01 8.553821e-07 1.868902e-23 5.994863e-55 1.056648e-99 7.475608e-160 1.531062e-236 
7.283139e+03 8.614866e+03 3.954708e+08 6.000286e-12 1.362547e-03 9.986371e-01 3.080542e-07 1.345621e-24 3.334432e-57 2.149609e-103 2.293480e-165 2.699706e-244 
7.728022e+03 8.377525e+03 3.491150e+08 1.289240e-11 2.373838e-03 9.976261e-01 9.423729e-08 6.405271e-26 8.400523e-60 1.227847e-107 1.064134e-171 3.417509e-253 
