#NTIMES: 265
#NSTAGES: 5
#TIMES[d]: 1.074 1.181 1.299 1.429 1.572 1.729 1.902 2.092 2.301 2.531 2.785 3.063 3.369 3.706 4.077 4.485 4.933 5.426 5.969 6.566 7.223 7.945 8.739 9.613 10.575 11.575 12.575 13.575 14.575 15.575 16.575 17.575 18.575 19.575 20.575 21.575 22.575 23.575 24.575 25.575 26.575 27.575 28.575 29.575 30.575 31.575 32.575 33.575 34.575 35.575 36.575 37.575 38.575 39.575 40.575 41.575 42.575 43.575 44.575 45.575 46.575 47.575 48.575 49.575 50.575 51.575 52.575 53.575 54.575 55.575 56.575 57.575 58.575 59.575 60.575 61.575 62.575 63.575 64.575 65.575 66.575 67.575 68.575 69.575 70.575 71.575 72.575 73.575 74.575 75.575 76.575 77.575 78.575 79.575 80.575 81.575 82.575 83.575 84.575 85.575 86.575 87.575 88.575 89.575 90.575 91.575 92.575 93.575 94.575 95.575 96.575 97.575 98.575 99.575 100.575 101.575 102.575 103.575 104.575 105.575 106.575 107.575 108.575 109.575 110.575 111.575 112.575 113.575 114.575 115.575 116.575 117.575 118.575 119.575 120.575 121.575 122.575 123.575 124.575 125.575 126.575 127.575 128.575 129.575 130.575 131.575 132.575 133.575 134.575 135.575 136.575 137.575 138.575 139.575 140.575 141.575 142.575 143.575 144.575 145.575 146.575 147.575 148.575 149.575 150.575 151.575 152.575 153.575 154.575 155.575 156.575 157.575 158.575 159.575 160.575 161.575 162.575 163.575 164.575 165.575 166.575 167.575 168.575 169.575 170.575 171.575 172.575 173.575 174.575 175.575 176.575 177.575 178.575 179.575 180.575 181.575 182.575 183.575 184.575 185.575 186.575 187.575 188.575 189.575 190.575 191.575 192.575 193.575 194.575 195.575 196.575 197.575 198.575 199.575 200.575 201.575 202.575 203.575 204.575 205.575 206.575 207.575 208.575 209.575 210.575 211.575 212.575 213.575 214.575 215.575 216.575 217.575 218.575 219.575 220.575 221.575 222.575 223.575 224.575 225.575 226.575 227.575 228.575 229.575 230.575 231.575 232.575 233.575 234.575 235.575 236.575 237.575 238.575 239.575 240.575 241.575 242.575 243.575 244.575 245.575 246.575 247.575 248.575 249.575 250.575 
#
#TIME: 1.073600
#NVEL: 114
#vel_mid[km/s] Co0 Co1 Co2 Co3 Co4
2.165e+09 2.071271e-01 7.928729e-01 1.258801e-12 2.124492e-46 2.828115e-105
2.245e+09 2.562811e-02 9.743719e-01 1.734470e-10 2.890647e-40 4.609223e-93
2.325e+09 5.139361e-01 4.860639e-01 1.440620e-14 3.875671e-52 4.978723e-117
2.405e+09 2.932860e-01 7.067140e-01 1.410420e-13 1.532004e-49 5.424504e-112
2.487e+09 1.289410e-01 8.710590e-01 1.319667e-12 6.832841e-47 8.268256e-107
2.570e+09 1.860919e-01 8.139081e-01 3.279087e-13 8.747357e-49 9.386075e-111
2.659e+09 4.504340e-01 5.495660e-01 7.723878e-15 1.560443e-53 2.084875e-120
2.764e+09 9.986602e-01 1.339842e-03 5.449335e-26 1.948012e-83 4.879591e-180
2.899e+09 9.910176e-01 8.982395e-03 4.917171e-23 5.531423e-76 1.540342e-165
3.065e+09 9.976761e-01 2.323889e-03 4.681833e-26 8.455443e-85 9.173175e-184
3.252e+09 9.999742e-01 2.578917e-05 8.910249e-34 3.377438e-105 2.767028e-224
3.446e+09 9.999998e-01 1.683173e-07 7.423601e-42 7.214619e-126 9.139127e-265
3.637e+09 1.000000e+00 2.834945e-08 5.126737e-45 2.534369e-134 1.197235e-281
3.815e+09 9.999997e-01 3.039304e-07 2.542032e-41 5.117397e-125 1.476950e-263
3.975e+09 9.998632e-01 1.367826e-04 2.414850e-32 4.371357e-103 1.590064e-221
4.117e+09 1.000000e+00 8.112040e-09 1.475644e-47 1.777428e-141 3.081951e-296
4.247e+09 1.000000e+00 1.523331e-10 2.393043e-54 2.521354e-159 0.000000e+00
4.369e+09 1.000000e+00 8.775238e-10 1.334591e-51 2.156454e-152 4.031467e-318
4.488e+09 9.984836e-01 1.516438e-03 1.083336e-29 8.247298e-98 1.571943e-212
4.608e+09 9.999999e-01 5.243360e-08 3.778830e-45 4.701781e-136 2.840196e-286
4.729e+09 1.000000e+00 6.273523e-13 3.217301e-64 7.956117e-186 0.000000e+00
4.852e+09 1.000000e+00 3.048935e-14 1.495642e-69 5.067205e-200 0.000000e+00
4.975e+09 1.000000e+00 7.890098e-14 6.244595e-68 9.028870e-196 0.000000e+00
5.101e+09 9.998856e-01 1.144226e-04 2.816279e-34 4.339315e-110 4.612297e-237
5.229e+09 1.000000e+00 3.088439e-09 1.336376e-50 4.193181e-151 1.008009e-316
5.360e+09 1.000000e+00 2.863808e-13 2.484250e-66 2.846280e-192 0.000000e+00
5.492e+09 1.000000e+00 5.172218e-11 9.977443e-58 5.393207e-170 0.000000e+00
5.627e+09 1.000000e+00 2.876509e-09 3.677703e-51 4.340717e-153 4.244024e-321
5.762e+09 1.000000e+00 1.785266e-08 2.786212e-48 8.449484e-146 6.825952e-307
5.899e+09 1.000000e+00 4.746298e-08 8.006980e-47 3.262629e-142 5.373655e-300
6.034e+09 9.999400e-01 5.998110e-05 2.220808e-36 8.490204e-117 2.237738e-251
6.168e+09 9.999274e-01 7.264334e-05 2.844265e-36 9.004130e-117 1.509593e-251
6.297e+09 9.999993e-01 7.412741e-07 6.394388e-43 7.058523e-133 2.738359e-282
6.422e+09 9.999510e-01 4.903180e-05 4.143634e-37 3.626330e-119 1.832253e-256
6.539e+09 1.000000e+00 1.783702e-12 1.491750e-64 3.602177e-189 0.000000e+00
6.646e+09 1.000000e+00 1.317056e-14 1.984388e-71 1.822342e-205 0.000000e+00
6.742e+09 1.000000e+00 2.668755e-17 6.114915e-80 2.202880e-225 0.000000e+00
6.826e+09 1.000000e+00 3.247817e-17 9.056415e-80 3.970449e-225 0.000000e+00
6.896e+09 1.000000e+00 3.255773e-17 9.100836e-80 3.999697e-225 0.000000e+00
6.948e+09 1.000000e+00 3.261292e-17 9.131719e-80 4.020073e-225 0.000000e+00
6.976e+09 1.000000e+00 3.263317e-17 9.143060e-80 4.027565e-225 0.000000e+00
6.989e+09 1.000000e+00 3.264294e-17 9.148535e-80 4.031183e-225 0.000000e+00
6.995e+09 1.000000e+00 3.264773e-17 9.151222e-80 4.032959e-225 0.000000e+00
6.998e+09 1.000000e+00 3.265011e-17 9.152557e-80 4.033841e-225 0.000000e+00
7.000e+09 1.000000e+00 3.265123e-17 9.153184e-80 4.034256e-225 0.000000e+00
#TIME: 1.299056
#NVEL: 114
#vel_mid[km/s] Co0 Co1 Co2 Co3 Co4
4.401e+07 1.455882e-25 1.823606e-17 3.666355e-10 7.542146e-04 9.992458e-01
8.862e+07 1.911959e-25 2.298725e-17 4.369491e-10 8.331209e-04 9.991669e-01
9.061e+07 3.583704e-25 3.922525e-17 6.557834e-10 1.049910e-03 9.989501e-01
9.444e+07 2.065220e-25 2.454433e-17 4.592214e-10 8.569878e-04 9.991430e-01
9.991e+07 2.057229e-25 2.446358e-17 4.580746e-10 8.557709e-04 9.991442e-01
1.061e+08 2.901522e-25 3.277296e-17 5.719789e-10 9.710850e-04 9.990289e-01
1.126e+08 1.591317e-25 1.966308e-17 3.881062e-10 7.788741e-04 9.992211e-01
1.194e+08 1.608887e-25 1.982788e-17 3.903052e-10 7.811145e-04 9.992189e-01
1.267e+08 8.463662e-26 1.146598e-17 2.575434e-10 6.171342e-04 9.993829e-01
1.345e+08 2.470437e-26 4.013437e-18 1.164718e-10 3.953951e-04 9.996046e-01
1.427e+08 6.060370e-27 1.213502e-18 4.745628e-11 2.411592e-04 9.997588e-01
1.514e+08 3.365941e-27 7.389560e-19 3.284681e-11 1.977402e-04 9.998023e-01
1.607e+08 1.021916e-27 2.738494e-19 1.588618e-11 1.346418e-04 9.998654e-01
1.705e+08 3.839203e-28 1.210748e-19 8.757245e-12 9.874961e-05 9.999013e-01
1.809e+08 1.498756e-28 5.522072e-20 4.945449e-12 7.370398e-05 9.999263e-01
1.919e+08 5.834901e-29 2.523930e-20 2.808930e-12 5.546396e-05 9.999445e-01
2.037e+08 1.960853e-29 1.022763e-20 1.466972e-12 4.026468e-05 9.999597e-01
2.161e+08 7.039396e-30 4.407951e-21 8.050883e-13 3.011204e-05 9.999699e-01
2.293e+08 2.133909e-30 1.671238e-21 4.060636e-13 2.171059e-05 9.999783e-01
2.433e+08 6.897381e-31 6.701636e-22 2.137683e-13 1.604309e-05 9.999840e-01
2.582e+08 2.877379e-31 3.304702e-22 1.302625e-13 1.274045e-05 9.999873e-01
2.739e+08 1.625172e-31 2.085662e-22 9.446466e-14 1.098066e-05 9.999890e-01
2.907e+08 1.103183e-31 1.537211e-22 7.657624e-14 9.944446e-06 9.999901e-01
3.084e+08 8.927464e-32 1.323547e-22 6.958748e-14 9.445022e-06 9.999906e-01
3.273e+08 8.054974e-32 1.257456e-22 6.804487e-14 9.246710e-06 9.999908e-01
3.472e+08 9.053750e-32 1.437025e-22 7.597451e-14 9.615525e-06 9.999904e-01
3.685e+08 1.107777e-31 1.775645e-22 9.004966e-14 1.028420e-05 9.999897e-01
3.910e+08 1.128217e-31 1.913035e-22 9.754691e-14 1.055337e-05 9.999894e-01
4.148e+08 1.170851e-31 2.036519e-22 1.035277e-13 1.080263e-05 9.999892e-01
4.402e+08 1.328457e-31 2.249051e-22 1.108722e-13 1.117085e-05 9.999888e-01
4.671e+08 1.105900e-31 1.948773e-22 1.004678e-13 1.064400e-05 9.999894e-01
4.956e+08 5.785525e-32 1.191304e-22 7.213316e-14 9.028672e-06 9.999910e-01
5.259e+08 3.081746e-32 7.424218e-23 5.261516e-14 7.711686e-06 9.999923e-01
5.580e+08 2.334496e-32 6.085753e-23 4.631073e-14 7.223261e-06 9.999928e-01
5.921e+08 1.978877e-32 5.462917e-23 4.345480e-14 6.979369e-06 9.999930e-01
6.282e+08 1.819040e-32 5.248578e-23 4.282970e-14 6.906809e-06 9.999931e-01
6.666e+08 2.107587e-32 6.059986e-23 4.798640e-14 7.283768e-06 9.999927e-01
7.074e+08 2.734230e-32 7.699989e-23 5.767631e-14 7.959248e-06 9.999920e-01
7.506e+08 3.307467e-32 9.381337e-23 6.785318e-14 8.619724e-06 9.999914e-01
7.964e+08 4.666102e-32 1.296726e-22 8.747123e-14 9.803442e-06 9.999902e-01
8.451e+08 9.764588e-32 2.458333e-22 1.411265e-13 1.254879e-05 9.999875e-01
8.967e+08 2.772943e-31 6.061559e-22 2.779584e-13 1.797213e-05 9.999820e-01
9.514e+08 1.241435e-30 2.217356e-21 7.421019e-13 3.075322e-05 9.999692e-01
1.010e+09 1.238033e-29 1.602836e-20 3.345073e-12 7.182962e-05 9.999282e-01
1.071e+09 3.502394e-28 2.911489e-19 3.184995e-11 2.674496e-04 9.997326e-01
1.137e+09 3.261906e-26 1.587750e-17 7.853223e-10 1.827613e-03 9.981724e-01
1.206e+09 9.465797e-24 2.615045e-15 5.318497e-08 2.329882e-02 9.767011e-01
1.279e+09 5.051772e-21 7.862684e-13 5.952028e-06 3.409997e-01 6.589944e-01
1.353e+09 1.059310e-18 9.225009e-11 2.121992e-04 9.578067e-01 4.198105e-02
1.419e+09 1.103625e-16 6.316783e-09 4.029092e-03 9.954237e-01 5.472343e-04
1.476e+09 2.894563e-14 9.486865e-07 1.166220e-01 8.833743e-01 2.710268e-06
1.524e+09 2.334806e-12 4.159649e-05 8.454568e-01 1.545016e-01 1.812053e-09
1.565e+09 7.029108e-11 4.555669e-04 9.968000e-01 2.744399e-03 6.954994e-14
1.596e+09 1.839979e-09 3.892503e-03 9.960480e-01 5.951722e-05 5.960085e-18
1.619e+09 2.555362e-08 2.314228e-02 9.768557e-01 1.953777e-06 1.270716e-21
1.635e+09 2.045389e-07 9.516196e-02 9.048377e-01 1.002132e-07 8.390787e-25
1.648e+09 2.743109e-06 4.995200e-01 5.004773e-01 5.997154e-10 4.977804e-30
1.659e+09 1.085244e-05 8.823193e-01 1.176698e-01 2.211008e-12 2.992871e-35
1.669e+09 1.940235e-05 9.647204e-01 3.526016e-02 4.321239e-14 8.300441e-39
1.679e+09 3.358761e-05 9.912520e-01 8.714406e-03 5.040813e-16 8.069167e-43
1.689e+09 4.716682e-05 9.968362e-01 3.116620e-03 1.801053e-17 7.436731e-46
1.700e+09 6.467537e-05 9.988077e-01 1.127657e-03 6.514315e-19 6.826583e-49
1.715e+09 9.491108e-05 9.995580e-01 3.471318e-04 1.437896e-20 2.280728e-52
1.742e+09 2.087928e-04 9.997481e-01 4.314876e-05 2.051102e-23 2.926380e-58
1.789e+09 1.114158e-03 9.988850e-01 8.312498e-07 1.149700e-28 5.381291e-69
1.853e+09 4.496283e-03 9.955037e-01 3.109749e-08 4.954411e-33 6.422165e-78
1.926e+09 6.509910e-02 9.349009e-01 6.327808e-11 4.059022e-41 2.523855e-94
2.003e+09 7.070480e-02 9.292952e-01 3.461420e-11 4.771518e-42 2.328496e-96
2.084e+09 2.488279e-01 7.511721e-01 6.735632e-13 3.466907e-47 7.271004e-107
2.165e+09 3.361650e-01 6.638350e-01 1.627114e-13 4.576842e-49 9.338818e-111
2.245e+09 9.179488e-01 8.205116e-02 5.665377e-18 3.913147e-61 8.644741e-135
2.325e+09 6.518213e-01 3.481787e-01 1.898605e-15 1.191508e-54 3.895588e-122
2.405e+09 9.023038e-01 9.769616e-02 6.582841e-18 2.983738e-61 2.824878e-135
2.487e+09 9.337662e-01 6.623376e-02 1.074037e-18 1.865035e-63 9.402521e-140
2.570e+09 9.845000e-01 1.549996e-02 2.337544e-21 1.130268e-70 3.083844e-154
2.659e+09 9.957367e-01 4.263319e-03 8.257833e-24 1.939786e-77 6.397370e-168
2.764e+09 9.716770e-01 2.832304e-02 9.534833e-21 1.449115e-69 1.795194e-152
2.899e+09 9.213966e-01 7.860336e-02 2.210457e-19 1.913611e-66 1.062517e-146
3.065e+09 9.963443e-01 3.655702e-03 2.161367e-25 3.554338e-83 1.187553e-180
3.252e+09 9.843449e-01 1.565506e-02 1.079863e-23 1.257033e-79 2.068658e-174
3.446e+09 9.999468e-01 5.323818e-05 3.856981e-33 3.153370e-104 5.744331e-223
3.637e+09 8.760455e-01 1.239545e-01 1.704608e-21 1.720835e-75 1.194326e-167
3.815e+09 9.997183e-01 2.816608e-04 2.625030e-31 1.378208e-100 9.116045e-217
3.975e+09 9.843302e-01 1.566984e-02 2.023164e-25 3.168183e-86 2.902315e-189
4.117e+09 9.990831e-01 9.168732e-04 5.959247e-30 8.660392e-98 7.001806e-212
4.247e+09 9.999551e-01 4.487353e-05 2.179994e-34 1.228628e-108 1.111385e-232
4.369e+09 7.118436e-01 2.881564e-01 5.893413e-21 2.686096e-75 2.334301e-168
4.488e+09 9.994929e-01 5.070736e-04 2.083885e-31 3.780922e-102 5.559810e-221
4.608e+09 9.991364e-01 8.636399e-04 7.743764e-31 4.795135e-101 3.897377e-219
4.729e+09 9.997135e-01 2.865203e-04 1.369382e-32 1.657783e-105 7.473681e-228
4.852e+09 1.000000e+00 2.863077e-09 2.170224e-50 3.740335e-150 1.695370e-314
4.975e+09 9.511945e-01 4.880552e-02 5.206125e-25 5.687861e-87 2.539529e-192
5.101e+09 1.000000e+00 2.733836e-08 5.930936e-47 1.316394e-141 5.607198e-298
5.229e+09 1.000000e+00 5.010205e-12 1.863201e-61 1.737380e-179 0.000000e+00
5.360e+09 1.000000e+00 5.126295e-09 5.065554e-50 6.437157e-150 1.163072e-314
5.492e+09 1.000000e+00 3.668666e-08 6.388375e-47 4.518631e-142 2.263749e-299
5.627e+09 1.000000e+00 3.746044e-09 7.755424e-51 2.191575e-152 7.823530e-320
5.762e+09 9.999419e-01 5.814581e-05 3.151421e-36 3.708146e-116 6.703938e-250
5.899e+09 6.040731e-01 3.959269e-01 1.858075e-22 8.433743e-82 1.755076e-183
6.034e+09 3.001917e-01 6.998083e-01 4.495588e-21 3.233600e-78 1.488948e-176
6.168e+09 8.660276e-01 1.339724e-01 8.214564e-25 2.552271e-88 1.272161e-196
6.297e+09 9.999774e-01 2.260975e-05 3.544905e-38 1.115972e-121 3.457424e-261
6.422e+09 9.642825e-01 3.571754e-02 2.433979e-27 3.230676e-95 1.720365e-210
6.539e+09 9.999974e-01 2.608783e-06 1.799864e-41 6.959657e-130 4.653921e-277
6.646e+09 9.998313e-01 1.687113e-04 8.895766e-36 1.419587e-116 4.157866e-252
6.742e+09 9.999130e-01 8.698642e-05 8.363613e-37 3.739591e-119 4.070978e-257
6.826e+09 9.999709e-01 2.906988e-05 2.068549e-38 4.529774e-123 1.291114e-264
6.896e+09 9.990650e-01 9.349593e-04 1.302099e-33 9.154836e-112 2.456807e-243
6.948e+09 1.000000e+00 4.266165e-12 1.281433e-63 2.301149e-187 0.000000e+00
6.976e+09 9.999979e-01 2.118236e-06 3.188271e-42 2.528490e-132 2.705583e-282
6.989e+09 9.986000e-01 1.400007e-03 4.094433e-33 1.111696e-110 2.222150e-241
6.995e+09 1.000000e+00 3.274517e-17 9.205927e-80 4.069176e-225 0.000000e+00
6.998e+09 1.000000e+00 3.274696e-17 9.206939e-80 4.069847e-225 0.000000e+00
7.000e+09 1.000000e+00 3.274781e-17 9.207415e-80 4.070162e-225 0.000000e+00
#TIME: 1.428962
#NVEL: 114
#vel_mid[km/s] Co0 Co1 Co2 Co3 Co4
4.401e+07 1.752467e-25 2.395901e-17 4.888538e-10 9.250278e-04 9.990750e-01
8.862e+07 1.462661e-24 1.467913e-16 1.966229e-09 2.067936e-03 9.979321e-01
9.061e+07 8.399581e-25 9.131025e-17 1.363385e-09 1.671661e-03 9.983283e-01
9.444e+07 4.936265e-25 5.796713e-17 9.613630e-10 1.365481e-03 9.986345e-01
9.991e+07 3.030995e-25 3.822509e-17 6.986363e-10 1.135760e-03 9.988642e-01
1.061e+08 4.053257e-25 4.898598e-17 8.448588e-10 1.267285e-03 9.987327e-01
1.126e+08 2.078617e-25 2.770428e-17 5.460985e-10 9.856433e-04 9.990144e-01
1.194e+08 1.747866e-25 2.387604e-17 4.871369e-10 9.227542e-04 9.990772e-01
1.267e+08 8.207887e-26 1.251471e-17 2.973750e-10 6.953584e-04 9.993046e-01
1.345e+08 3.302346e-26 5.733578e-18 1.638464e-10 4.948690e-04 9.995051e-01
1.427e+08 9.550609e-27 1.983491e-18 7.323050e-11 3.144316e-04 9.996856e-01
1.514e+08 3.194372e-27 7.857413e-19 3.665928e-11 2.148278e-04 9.997852e-01
1.607e+08 1.247521e-27 3.589922e-19 2.060843e-11 1.575298e-04 9.998425e-01
1.705e+08 4.458210e-28 1.517926e-19 1.094387e-11 1.124425e-04 9.998876e-01
1.809e+08 1.740728e-28 6.906526e-20 6.143664e-12 8.305711e-05 9.999169e-01
1.919e+08 5.589748e-29 2.680856e-20 3.086013e-12 5.828216e-05 9.999417e-01
2.037e+08 1.831965e-29 1.061242e-20 1.578740e-12 4.158009e-05 9.999584e-01
2.161e+08 6.935598e-30 4.769786e-21 8.902530e-13 3.132233e-05 9.999687e-01
2.293e+08 1.999399e-30 1.730411e-21 4.336530e-13 2.206825e-05 9.999779e-01
2.433e+08 6.175499e-31 6.668464e-22 2.213131e-13 1.598603e-05 9.999840e-01
2.582e+08 2.661246e-31 3.371948e-22 1.370204e-13 1.274120e-05 9.999873e-01
2.739e+08 1.409081e-31 2.015566e-22 9.549217e-14 1.075731e-05 9.999892e-01
2.907e+08 9.616938e-32 1.491465e-22 7.758685e-14 9.742931e-06 9.999903e-01
3.084e+08 7.609848e-32 1.261036e-22 6.962642e-14 9.206069e-06 9.999908e-01
3.273e+08 6.925820e-32 1.207660e-22 6.853259e-14 9.055793e-06 9.999909e-01
3.472e+08 7.649707e-32 1.362321e-22 7.594113e-14 9.413403e-06 9.999906e-01
3.685e+08 9.568683e-32 1.717483e-22 9.151077e-14 1.019052e-05 9.999898e-01
3.910e+08 1.015649e-31 1.918376e-22 1.019647e-13 1.064858e-05 9.999894e-01
4.148e+08 1.113296e-31 2.139377e-22 1.120524e-13 1.111734e-05 9.999889e-01
4.402e+08 1.300060e-31 2.420211e-22 1.221231e-13 1.159972e-05 9.999884e-01
4.671e+08 1.106263e-31 2.135259e-22 1.120812e-13 1.111622e-05 9.999889e-01
4.956e+08 5.836845e-32 1.314292e-22 8.084731e-14 9.445614e-06 9.999906e-01
5.259e+08 3.076609e-32 8.119416e-23 5.860051e-14 8.042646e-06 9.999920e-01
5.580e+08 2.330349e-32 6.657063e-23 5.160854e-14 7.541559e-06 9.999925e-01
5.921e+08 1.963823e-32 5.949787e-23 4.830826e-14 7.288293e-06 9.999927e-01
6.282e+08 1.836307e-32 5.802448e-23 4.817920e-14 7.269282e-06 9.999927e-01
6.666e+08 2.148837e-32 6.762305e-23 5.442759e-14 7.720158e-06 9.999923e-01
7.074e+08 2.853321e-32 8.772833e-23 6.654762e-14 8.542500e-06 9.999915e-01
7.506e+08 3.569236e-32 1.101102e-22 8.021164e-14 9.412502e-06 9.999906e-01
7.964e+08 5.285278e-32 1.588234e-22 1.070225e-13 1.096229e-05 9.999890e-01
8.451e+08 1.166617e-31 3.157355e-22 1.796061e-13 1.443797e-05 9.999856e-01
8.967e+08 3.554135e-31 8.291194e-22 3.730891e-13 2.150374e-05 9.999785e-01
9.514e+08 1.780691e-30 3.354421e-21 1.085007e-12 3.911881e-05 9.999609e-01
1.010e+09 2.050401e-29 2.763418e-20 5.486601e-12 9.919120e-05 9.999008e-01
1.071e+09 6.995821e-28 5.975301e-19 6.126546e-11 4.120501e-04 9.995879e-01
1.137e+09 8.384404e-26 4.144078e-17 1.887638e-09 3.240754e-03 9.967592e-01
1.206e+09 3.483775e-23 9.647413e-15 1.737987e-07 4.903825e-02 9.509616e-01
1.279e+09 2.111573e-20 3.233578e-12 1.995019e-05 5.989786e-01 4.010014e-01
1.353e+09 3.443073e-18 3.009715e-10 5.191946e-04 9.886287e-01 1.085211e-02
1.419e+09 3.971845e-16 2.302850e-08 1.043216e-02 9.894491e-01 1.187439e-04
1.476e+09 6.522875e-14 2.304888e-06 2.216189e-01 7.783781e-01 6.754052e-07
1.524e+09 3.032869e-12 5.847078e-05 9.230918e-01 7.684974e-02 2.438036e-10
1.565e+09 8.036461e-11 5.596439e-04 9.980131e-01 1.427252e-03 1.195171e-14
1.596e+09 1.790026e-09 4.264535e-03 9.956972e-01 3.827984e-05 1.725607e-18
1.619e+09 1.857481e-08 2.068961e-02 9.793085e-01 1.878828e-06 9.971539e-22
1.635e+09 1.338928e-07 7.940926e-02 9.205905e-01 1.151667e-07 1.005661e-24
1.648e+09 1.404875e-06 3.735577e-01 6.264409e-01 1.595624e-09 3.622176e-29
1.659e+09 5.702512e-06 7.703860e-01 2.296083e-01 1.632759e-11 1.462283e-33
1.669e+09 1.109112e-05 9.214912e-01 7.849775e-02 4.071407e-13 6.241239e-37
1.679e+09 2.118033e-05 9.811686e-01 1.881018e-02 4.298342e-15 5.119508e-41
1.689e+09 3.054067e-05 9.931193e-01 6.850142e-03 1.680416e-16 5.920249e-44
1.700e+09 4.107957e-05 9.972671e-01 2.691828e-03 7.986480e-18 9.723288e-47
1.715e+09 5.431594e-05 9.988988e-01 1.046866e-03 3.561529e-19 1.352037e-49
1.742e+09 7.940565e-05 9.996286e-01 2.920415e-04 5.343408e-21 1.880829e-53
1.789e+09 2.223167e-04 9.997593e-01 1.835208e-05 8.622120e-25 2.553668e-61
1.853e+09 7.199078e-04 9.992790e-01 1.102109e-06 1.515692e-28 5.187326e-69
1.926e+09 7.570453e-03 9.924295e-01 5.365393e-09 1.519521e-35 3.063798e-83
2.003e+09 1.220119e-02 9.877988e-01 1.302724e-09 1.613912e-37 2.260693e-87
2.084e+09 1.070355e-01 8.929645e-01 6.160446e-12 1.615487e-44 1.309183e-101
2.165e+09 1.003743e-01 8.996257e-01 5.434851e-12 8.555708e-45 2.777211e-102
2.245e+09 6.628373e-01 3.371627e-01 1.638347e-15 8.108769e-55 1.834012e-122
2.325e+09 5.151423e-01 4.848577e-01 7.742501e-15 3.624899e-53 2.411139e-119
2.405e+09 6.682901e-01 3.317099e-01 8.420064e-16 6.895979e-56 7.517284e-125
2.487e+09 8.675352e-01 1.324648e-01 1.289084e-17 8.816299e-61 1.320070e-134
2.570e+09 8.458037e-01 1.541963e-01 1.762206e-17 1.372984e-60 2.266778e-134
2.659e+09 9.987302e-01 1.269824e-03 4.434410e-26 1.137219e-83 1.684317e-180
2.764e+09 9.878188e-01 1.218122e-02 2.356461e-22 5.352176e-74 1.960347e-161
2.899e+09 9.977127e-01 2.287296e-03 1.037459e-25 1.901731e-83 1.058747e-180
3.065e+09 9.997804e-01 2.196112e-04 2.276912e-30 1.641907e-96 2.671542e-207
3.252e+09 9.999083e-01 9.170211e-05 3.441648e-32 1.069642e-101 6.342861e-218
3.446e+09 9.997333e-01 2.666602e-04 5.421841e-31 2.816120e-99 9.393052e-214
3.637e+09 9.990466e-01 9.533743e-04 1.806160e-29 4.951431e-96 5.645518e-208
3.815e+09 9.998808e-01 1.192028e-04 1.203129e-32 5.806982e-104 2.475772e-223
3.975e+09 9.999983e-01 1.708656e-06 5.821365e-39 1.697259e-119 3.336745e-253
4.117e+09 9.999614e-01 3.862400e-05 1.534641e-34 6.450193e-109 3.939252e-233
4.247e+09 9.999995e-01 4.737136e-07 2.726626e-41 8.656707e-126 8.044038e-266
4.369e+09 8.426875e-01 1.573125e-01 3.324435e-22 1.027713e-78 3.232743e-175
4.488e+09 1.000000e+00 5.247094e-09 5.019686e-49 3.495095e-146 2.695702e-306
4.608e+09 9.999998e-01 1.611449e-07 1.497696e-43 3.173922e-132 5.285424e-279
4.729e+09 9.996735e-01 3.265311e-04 1.527928e-32 1.376126e-105 3.433061e-228
4.852e+09 9.999756e-01 2.438529e-05 2.421217e-36 7.459184e-115 6.213794e-246
4.975e+09 9.999996e-01 4.440183e-07 2.049133e-42 6.224827e-130 4.663008e-275
5.101e+09 9.808160e-01 1.918399e-02 6.942296e-27 3.199554e-92 5.344831e-203
5.229e+09 9.999995e-01 4.748833e-07 1.252163e-42 7.030653e-131 2.881359e-277
5.360e+09 9.999991e-01 9.237719e-07 9.104839e-42 6.192193e-129 1.092665e-273
5.492e+09 9.999991e-01 9.071645e-07 5.888395e-42 1.284730e-129 3.347706e-275
5.627e+09 9.999604e-01 3.958259e-05 9.998670e-37 2.769263e-117 5.641396e-252
5.762e+09 9.999889e-01 1.107362e-05 1.142204e-38 4.025558e-122 2.477323e-261
5.899e+09 9.999768e-01 2.323287e-05 8.350516e-38 2.558439e-120 3.668628e-258
6.034e+09 1.000000e+00 2.513567e-09 4.879834e-52 3.782507e-156 0.000000e+00
6.168e+09 1.000000e+00 5.503004e-10 1.038479e-54 2.931894e-163 0.000000e+00
6.297e+09 9.996001e-01 3.999148e-04 2.602335e-34 1.003559e-112 1.755964e-244
6.422e+09 1.000000e+00 8.047264e-09 1.719980e-50 1.346752e-152 3.221308e-321
6.539e+09 9.999700e-01 3.001059e-05 3.409168e-38 2.613172e-122 6.080356e-263
6.646e+09 9.999926e-01 7.392507e-06 2.964113e-40 2.426262e-127 1.385109e-272
6.742e+09 9.999367e-01 6.331107e-05 2.208151e-37 1.021513e-120 2.973645e-260
6.826e+09 1.000000e+00 5.971180e-11 4.506893e-59 2.213710e-175 0.000000e+00
6.896e+09 1.000000e+00 1.299532e-11 9.700461e-62 1.856059e-182 0.000000e+00
6.948e+09 1.000000e+00 2.913000e-15 1.223710e-73 7.709831e-211 0.000000e+00
6.976e+09 9.999998e-01 2.289911e-07 1.231384e-45 7.594409e-141 8.475241e-299
6.989e+09 9.999999e-01 5.005843e-08 4.956304e-48 6.609450e-147 1.317324e-310
6.995e+09 1.000000e+00 3.281875e-17 9.247351e-80 4.096672e-225 0.000000e+00
