#NTIMES 50
#NSTAGES 4
#TIMES[d] 199.16 202.02 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.49 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.54 328.20 332.91 337.70 342.55 347.48 352.47 357.54 362.67 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 78
#vel_mid[km/s] ni0 ni1 ni2 ni3
10712.30 2.2250e-01 1.9710e+02 1.9000e+02 1.7560e+02
11366.65 2.5680e-01 1.3550e+02 1.2140e+02 1.1010e+02
12061.10 2.8170e-01 8.4140e+01 7.3550e+01 6.5680e+01
12793.43 2.6830e-01 5.4300e+01 4.7000e+01 4.1820e+01
13528.61 1.8730e-01 3.7220e+01 3.1410e+01 2.7750e+01
14194.74 6.3620e-02 2.3270e+01 2.1090e+01 1.9560e+01
14757.77 9.1330e-02 1.5400e+01 1.3860e+01 1.2830e+01
15240.48 3.9470e-02 1.3980e+01 1.0440e+01 8.6260e+00
15646.99 5.1440e-02 1.6460e+01 8.4440e+00 5.7360e+00
15960.30 1.2830e-01 2.2540e+01 7.3830e+00 4.1140e+00
16187.41 8.6500e-02 2.2710e+01 6.3400e+00 3.3210e+00
16354.17 1.9490e+00 1.9940e+01 5.4790e+00 2.7530e+00
16484.18 7.0450e-03 1.8910e+01 5.0080e+00 2.5580e+00
16593.12 4.9130e-02 1.5030e+01 4.8360e+00 2.6760e+00
16691.99 1.3140e+00 1.1490e+01 4.6020e+00 2.6300e+00
16788.59 3.4500e-01 1.1610e+01 4.1300e+00 2.3460e+00
16888.37 9.2430e-02 1.0360e+01 4.2150e+00 2.5050e+00
16998.79 4.0800e-02 9.4030e+00 4.0120e+00 2.4560e+00
17146.37 2.1760e-02 8.5630e+00 3.6830e+00 2.2230e+00
17415.23 3.6200e-03 6.7080e+00 3.3060e+00 2.1530e+00
17888.12 1.6490e-03 4.1330e+00 2.6680e+00 2.0090e+00
18532.37 8.4430e-04 2.7090e+00 2.0740e+00 1.7100e+00
19260.76 3.8330e-03 1.6410e+00 1.5080e+00 1.4020e+00
20034.10 6.3900e-05 9.4350e-01 1.0250e+00 1.0380e+00
20838.00 4.2860e-05 5.7280e-01 6.9660e-01 7.4140e-01
21647.97 1.2960e-05 3.0260e-01 4.7710e-01 6.2960e-01
22447.94 1.2680e-03 1.6870e-01 3.1060e-01 4.6060e-01
23245.88 6.8390e-04 7.6440e-02 1.8980e-01 3.5770e-01
24052.47 8.2230e-06 3.8350e-02 1.3770e-01 2.5080e-01
24867.72 1.0030e-06 2.0650e-02 9.1520e-02 1.8610e-01
25698.86 1.8290e-06 1.3660e-02 5.2390e-02 1.3760e-01
26587.16 2.6740e-07 4.4100e-03 2.5110e-02 9.8620e-02
27637.54 4.2670e-05 1.7850e-03 1.3720e-02 5.4220e-02
28986.97 1.0300e-04 4.5120e-04 4.4320e-03 2.5600e-02
#TIME: 264.95
#NVEL 78
#vel_mid[km/s] ni0 ni1 ni2 ni3
1060.83 1.0260e+05 5.8830e+04 2.3390e+04 8.5990e+03
1919.29 2.1410e+05 7.5980e+04 4.0060e+04 1.3860e+04
2581.60 1.5460e+05 1.0340e+05 5.0810e+04 2.1320e+04
3084.17 1.5690e+04 8.7370e+04 3.5570e+04 1.9200e+04
3472.46 1.5360e+02 4.1580e+04 1.9660e+04 1.1760e+04
3909.64 1.2300e+01 1.3160e+04 8.0560e+03 5.4040e+03
4148.46 9.9230e+00 7.2030e+03 4.6490e+03 3.2320e+03
4670.75 3.8720e+00 3.1100e+03 1.9470e+03 1.3460e+03
4956.05 1.4620e+00 2.0780e+03 1.5060e+03 1.0760e+03
5258.79 4.0200e-01 1.5350e+03 1.3120e+03 1.0030e+03
5580.02 1.2610e-01 1.2720e+03 1.2840e+03 1.0050e+03
5920.87 6.9920e-02 1.0710e+03 1.2410e+03 1.0230e+03
6282.54 4.0360e-02 8.8020e+02 1.1750e+03 1.0110e+03
6666.30 3.8360e-02 7.8570e+02 1.0860e+03 9.6490e+02
7073.50 3.2480e-02 6.8760e+02 9.7930e+02 8.9630e+02
7505.58 2.4570e-02 5.5030e+02 8.2140e+02 7.9710e+02
7964.05 2.4250e-02 4.4810e+02 6.8330e+02 6.8120e+02
8450.53 3.3110e-02 4.0750e+02 5.7410e+02 5.6380e+02
8966.72 6.5430e-02 3.6070e+02 4.5740e+02 4.4990e+02
9514.44 1.1090e-01 2.9570e+02 3.5110e+02 3.4290e+02
10095.62 1.5530e-01 2.4630e+02 2.6090e+02 2.4820e+02
10712.30 2.9540e-01 1.8900e+02 1.8210e+02 1.6800e+02
11366.65 2.7160e-01 1.3000e+02 1.1640e+02 1.0530e+02
12061.10 2.6070e-01 8.0260e+01 7.0540e+01 6.3220e+01
12793.43 1.6480e-01 5.1350e+01 4.5130e+01 4.0730e+01
13528.61 1.2970e-01 3.4650e+01 3.0270e+01 2.7480e+01
14194.74 5.0190e-02 2.2640e+01 2.0210e+01 1.8410e+01
14757.77 3.3950e-01 1.4310e+01 1.3370e+01 1.2380e+01
15240.48 5.3150e-01 1.3430e+01 9.8640e+00 7.8770e+00
15646.99 1.1260e-01 1.5840e+01 8.0500e+00 5.3940e+00
15960.30 5.1740e-01 2.1300e+01 7.0250e+00 3.8850e+00
16187.41 1.4390e-01 2.1770e+01 6.0500e+00 3.1380e+00
16354.17 3.8670e-01 2.0490e+01 5.3010e+00 2.6770e+00
16484.18 1.7190e-02 1.7800e+01 4.9700e+00 2.5910e+00
16593.12 1.1520e-01 1.4390e+01 4.6110e+00 2.5250e+00
16691.99 1.3320e+00 1.1060e+01 4.3400e+00 2.4640e+00
16788.59 8.8760e-01 1.0210e+01 4.1510e+00 2.4170e+00
16888.37 1.6670e-01 9.7560e+00 4.0620e+00 2.4660e+00
16998.79 1.5850e-02 8.9990e+00 3.8610e+00 2.3690e+00
17146.37 6.5390e-02 7.9110e+00 3.6350e+00 2.2720e+00
17415.23 5.9680e-03 6.2240e+00 3.2430e+00 2.1870e+00
17888.12 9.2910e-04 4.0460e+00 2.5310e+00 1.8640e+00
18532.37 3.5470e-04 2.6660e+00 1.9710e+00 1.5850e+00
19260.76 6.0730e-03 1.7690e+00 1.4080e+00 1.1820e+00
20034.10 7.7490e-04 9.1570e-01 9.7600e-01 9.8840e-01
20838.00 3.2480e-04 5.0070e-01 6.5450e-01 7.7090e-01
21647.97 2.1440e-03 3.2820e-01 4.5930e-01 5.6070e-01
22447.94 4.3940e-05 1.5260e-01 2.9600e-01 4.5310e-01
23245.88 4.2750e-04 7.3030e-02 1.8110e-01 3.4380e-01
24052.47 2.9310e-04 3.8990e-02 1.1820e-01 2.5140e-01
24867.72 4.0530e-07 2.0980e-02 7.6850e-02 1.8790e-01
25698.86 8.2740e-06 9.8940e-03 4.9850e-02 1.3540e-01
26587.16 6.4450e-08 5.2810e-03 2.7550e-02 8.9940e-02
27637.54 4.0810e-08 1.8910e-03 1.3080e-02 5.1870e-02
28986.97 3.3150e-05 5.5730e-04 4.7200e-03 2.3990e-02
#TIME: 268.76
#NVEL 78
#vel_mid[km/s] ni0 ni1 ni2 ni3
1060.83 9.1860e+04 5.7360e+04 2.5950e+04 1.0180e+04
1919.29 2.0800e+05 6.9760e+04 3.8530e+04 1.3330e+04
2581.60 1.3490e+05 9.6600e+04 5.8240e+04 2.6550e+04
3084.17 1.5270e+04 8.3810e+04 3.3880e+04 1.8260e+04
3472.46 1.7070e+02 3.9850e+04 1.8820e+04 1.1260e+04
3909.64 1.1950e+01 1.2680e+04 7.7140e+03 5.1120e+03
4148.46 9.1850e+00 6.9310e+03 4.4400e+03 3.0810e+03
4670.75 3.8430e+00 2.9880e+03 1.8620e+03 1.2840e+03
4956.05 1.2900e+00 1.9920e+03 1.4330e+03 1.0400e+03
5258.79 4.2320e-01 1.4710e+03 1.2620e+03 9.5550e+02
5580.02 1.3780e-01 1.2270e+03 1.2260e+03 9.6000e+02
5920.87 6.4940e-02 1.0260e+03 1.1930e+03 9.7690e+02
6282.54 4.3680e-02 8.6120e+02 1.1120e+03 9.6540e+02
6666.30 3.6120e-02 7.5480e+02 1.0400e+03 9.2230e+02
7073.50 3.1460e-02 6.5420e+02 9.4320e+02 8.5840e+02
7505.58 2.6300e-02 5.1970e+02 7.9510e+02 7.6320e+02
7964.05 2.4400e-02 4.3230e+02 6.5230e+02 6.5190e+02
8450.53 3.3400e-02 3.9430e+02 5.4720e+02 5.3920e+02
8966.72 5.9580e-02 3.4370e+02 4.4060e+02 4.3070e+02
9514.44 1.1070e-01 2.8390e+02 3.3600e+02 3.2830e+02
10095.62 1.5770e-01 2.3710e+02 2.4910e+02 2.3750e+02
10712.30 2.5450e-01 1.8340e+02 1.7370e+02 1.5940e+02
11366.65 2.4600e-01 1.2660e+02 1.1140e+02 9.9000e+01
12061.10 2.8400e-01 7.7600e+01 6.7340e+01 6.0080e+01
12793.43 2.1080e-01 4.9210e+01 4.3130e+01 3.9070e+01
13528.61 3.5900e-01 3.3880e+01 2.8850e+01 2.5550e+01
14194.74 1.3550e-01 2.2850e+01 1.8980e+01 1.6760e+01
14757.77 6.4600e-01 1.3990e+01 1.2660e+01 1.1430e+01
15240.48 2.4870e-02 1.2870e+01 9.5930e+00 7.8870e+00
15646.99 1.1990e-01 1.5220e+01 7.6850e+00 5.1430e+00
15960.30 4.4760e-02 2.1080e+01 6.6220e+00 3.6120e+00
16187.41 9.4810e-02 2.0800e+01 5.8320e+00 3.0640e+00
16354.17 1.0290e-01 1.9860e+01 5.0920e+00 2.5880e+00
16484.18 1.7630e-01 1.7310e+01 4.5410e+00 2.2840e+00
16593.12 1.5520e+00 1.2630e+01 4.2750e+00 2.2750e+00
16691.99 4.5930e-02 1.1660e+01 4.2400e+00 2.4420e+00
16788.59 1.1930e-02 1.0370e+01 4.1030e+00 2.4420e+00
16888.37 1.2730e+00 8.3520e+00 3.8360e+00 2.2990e+00
16998.79 5.3170e-02 8.6270e+00 3.6830e+00 2.2430e+00
17146.37 6.2870e-02 7.4300e+00 3.5260e+00 2.2830e+00
17415.23 2.1340e-03 6.3540e+00 2.9460e+00 1.8700e+00
17888.12 6.7470e-04 3.9120e+00 2.4170e+00 1.7590e+00
18532.37 6.1220e-04 2.7060e+00 1.8530e+00 1.4020e+00
19260.76 4.1260e-04 1.7270e+00 1.3470e+00 1.1070e+00
20034.10 9.0020e-04 9.6760e-01 9.2380e-01 8.6780e-01
20838.00 4.1300e-05 4.6980e-01 6.2620e-01 7.4970e-01
21647.97 4.0110e-05 2.8440e-01 4.3610e-01 5.7310e-01
22447.94 5.4570e-04 1.4420e-01 2.7840e-01 4.4080e-01
23245.88 1.2870e-03 6.8560e-02 1.7240e-01 3.3110e-01
24052.47 9.5780e-04 3.5650e-02 1.1090e-01 2.4430e-01
24867.72 4.0090e-05 1.9900e-02 7.1910e-02 1.8190e-01
25698.86 2.8540e-06 9.5130e-03 4.8730e-02 1.2870e-01
26587.16 1.0160e-06 4.8150e-03 2.4680e-02 8.8130e-02
27637.54 4.4920e-08 1.8040e-03 1.4090e-02 4.8150e-02
28986.97 1.2470e-08 6.7360e-04 4.7760e-03 2.2620e-02
#TIME: 272.62
#NVEL 78
#vel_mid[km/s] ni0 ni1 ni2 ni3
1060.83 1.0150e+05 4.6470e+04 2.1760e+04 7.8770e+03
1919.29 1.9870e+05 6.8800e+04 3.6000e+04 1.2340e+04
2581.60 1.5080e+05 8.6610e+04 4.6470e+04 1.9190e+04
3084.17 1.5550e+04 7.9660e+04 3.2320e+04 1.7350e+04
3472.46 1.6260e+02 3.8260e+04 1.7990e+04 1.0750e+04
3909.64 1.2780e+01 1.2160e+04 7.3870e+03 4.8900e+03
4148.46 9.3980e+00 6.6410e+03 4.2640e+03 2.9410e+03
4670.75 3.4260e+00 2.8900e+03 1.7710e+03 1.2170e+03
4956.05 1.2020e+00 1.9230e+03 1.3720e+03 9.8280e+02
5258.79 3.7400e-01 1.4200e+03 1.2060e+03 9.0830e+02
5580.02 1.2470e-01 1.1760e+03 1.1760e+03 9.1750e+02
5920.87 6.1710e-02 9.7280e+02 1.1550e+03 9.3430e+02
6282.54 4.2730e-02 8.1540e+02 1.0760e+03 9.2380e+02
6666.30 3.7400e-02 7.2390e+02 9.9710e+02 8.8270e+02
7073.50 3.0310e-02 6.2770e+02 9.0450e+02 8.2060e+02
7505.58 2.5590e-02 4.9760e+02 7.6280e+02 7.3050e+02
7964.05 2.4950e-02 4.1080e+02 6.2930e+02 6.2370e+02
8450.53 3.4300e-02 3.7860e+02 5.2440e+02 5.1570e+02
8966.72 5.8590e-02 3.3020e+02 4.2230e+02 4.1160e+02
9514.44 8.2230e-02 2.7400e+02 3.2150e+02 3.1300e+02
10095.62 1.6190e-01 2.2790e+02 2.3840e+02 2.2700e+02
10712.30 2.1300e-01 1.7550e+02 1.6600e+02 1.5330e+02
11366.65 3.2770e-01 1.2010e+02 1.0660e+02 9.6010e+01
12061.10 2.5210e-01 7.4780e+01 6.4430e+01 5.7240e+01
12793.43 1.2370e-01 4.8850e+01 4.0880e+01 3.6250e+01
13528.61 2.7300e-01 3.2700e+01 2.7620e+01 2.4330e+01
14194.74 1.2730e+00 2.0450e+01 1.8240e+01 1.6310e+01
14757.77 5.9300e-02 1.4400e+01 1.2150e+01 1.0490e+01
15240.48 3.8450e-02 1.2820e+01 9.0430e+00 7.2000e+00
15646.99 9.5200e-02 1.4640e+01 7.3500e+00 4.9060e+00
15960.30 6.0430e-02 2.0120e+01 6.3860e+00 3.4820e+00
16187.41 6.3270e-02 2.0530e+01 5.2710e+00 2.6780e+00
16354.17 1.0990e-01 1.8930e+01 4.9260e+00 2.5180e+00
16484.18 9.0330e-02 1.6460e+01 4.4520e+00 2.2890e+00
16593.12 1.5440e-01 1.3170e+01 4.2240e+00 2.3210e+00
16691.99 7.2540e-01 1.1230e+01 3.6870e+00 1.9740e+00
16788.59 9.3450e-01 9.2040e+00 3.8210e+00 2.2540e+00
16888.37 2.8620e-02 9.5280e+00 3.5240e+00 2.0200e+00
16998.79 1.7670e-02 8.2940e+00 3.5220e+00 2.1600e+00
17146.37 3.6120e-02 7.5190e+00 3.2350e+00 1.9540e+00
17415.23 1.0410e-03 5.7380e+00 2.9660e+00 1.9990e+00
17888.12 8.6240e-04 3.7720e+00 2.3100e+00 1.6660e+00
18532.37 1.2030e-03 2.4460e+00 1.8070e+00 1.4580e+00
19260.76 7.7710e-05 1.6380e+00 1.2930e+00 1.0750e+00
20034.10 8.0490e-05 8.6810e-01 8.9200e-01 8.8430e-01
20838.00 6.0690e-04 4.6300e-01 6.0410e-01 7.0070e-01
21647.97 3.3640e-05 3.0560e-01 4.2300e-01 5.1090e-01
22447.94 3.3410e-05 1.5520e-01 2.7580e-01 3.9670e-01
23245.88 1.1650e-05 6.7750e-02 1.6540e-01 3.1610e-01
24052.47 3.8800e-05 3.4460e-02 1.0410e-01 2.3680e-01
24867.72 2.0160e-04 1.9510e-02 7.5290e-02 1.6730e-01
25698.86 7.6860e-05 8.6000e-03 4.7910e-02 1.2250e-01
26587.16 7.0140e-05 4.0610e-03 2.2560e-02 8.6000e-02
27637.54 3.7480e-07 1.8880e-03 1.2250e-02 4.7230e-02
28986.97 2.9740e-08 5.6180e-04 4.3070e-03 2.2030e-02
#TIME: 276.54
#NVEL 78
#vel_mid[km/s] ni0 ni1 ni2 ni3
1060.83 9.5380e+04 4.6390e+04 2.0790e+04 7.5810e+03
1919.29 1.9040e+05 6.6970e+04 3.3750e+04 1.1470e+04
2581.60 1.4480e+05 8.1300e+04 4.5270e+04 1.8960e+04
3084.17 1.6070e+04 7.5460e+04 3.0770e+04 1.6510e+04
3472.46 1.6760e+02 3.6790e+04 1.7160e+04 1.0220e+04
3909.64 1.3030e+01 1.1660e+04 7.0730e+03 4.6750e+03
4148.46 7.8470e+00 6.4550e+03 4.0430e+03 2.7680e+03
4670.75 2.9130e+00 2.7660e+03 1.6980e+03 1.1670e+03
4956.05 1.3410e+00 1.8490e+03 1.3100e+03 9.3950e+02
5258.79 3.7890e-01 1.3570e+03 1.1580e+03 8.7070e+02
5580.02 1.3360e-01 1.1280e+03 1.1290e+03 8.7580e+02
5920.87 6.1050e-02 9.3450e+02 1.1050e+03 8.9350e+02
6282.54 4.2660e-02 7.8460e+02 1.0290e+03 8.8310e+02
6666.30 3.7240e-02 6.9990e+02 9.5150e+02 8.4330e+02
7073.50 2.9600e-02 6.0730e+02 8.6270e+02 7.8420e+02
7505.58 2.5880e-02 4.8220e+02 7.2770e+02 6.9750e+02
7964.05 2.3240e-02 3.9460e+02 6.0290e+02 5.9660e+02
8450.53 3.1430e-02 3.6550e+02 5.0080e+02 4.9280e+02
8966.72 5.7450e-02 3.1580e+02 4.0490e+02 3.9450e+02
9514.44 9.0250e-02 2.6400e+02 3.0750e+02 2.9900e+02
10095.62 1.5320e-01 2.1800e+02 2.2940e+02 2.1690e+02
10712.30 2.8460e-01 1.6700e+02 1.6000e+02 1.4710e+02
11366.65 1.9750e-01 1.1660e+02 1.0210e+02 9.0580e+01
12061.10 2.3320e-01 7.2220e+01 6.1540e+01 5.4470e+01
12793.43 1.8620e-01 4.6930e+01 3.9240e+01 3.4460e+01
13528.61 1.8560e-01 3.1690e+01 2.6360e+01 2.3130e+01
14194.74 8.6800e-01 2.1290e+01 1.7170e+01 1.4590e+01
14757.77 2.3220e-02 1.3660e+01 1.1610e+01 1.0240e+01
15240.48 5.9280e-02 1.2260e+01 8.6300e+00 6.9250e+00
15646.99 5.6240e-02 1.4180e+01 6.9880e+00 4.6320e+00
15960.30 5.8560e-02 1.9310e+01 6.0920e+00 3.3270e+00
16187.41 6.9100e-02 1.9500e+01 5.1420e+00 2.6390e+00
16354.17 6.0680e-02 1.8370e+01 4.6110e+00 2.3330e+00
16484.18 1.0160e-02 1.6190e+01 4.0710e+00 2.0480e+00
16593.12 9.5020e-02 1.2730e+01 4.0120e+00 2.1930e+00
16691.99 1.5620e-01 1.0930e+01 3.7120e+00 2.0810e+00
16788.59 4.7520e-01 9.7550e+00 3.4010e+00 1.9030e+00
16888.37 5.8080e-02 8.8760e+00 3.4720e+00 2.0620e+00
16998.79 9.5970e-03 8.0150e+00 3.3420e+00 2.0410e+00
17146.37 1.5930e-03 7.1140e+00 3.1340e+00 1.9610e+00
17415.23 1.2240e-03 5.6280e+00 2.7900e+00 1.8350e+00
17888.12 5.6400e-03 3.6040e+00 2.2140e+00 1.6000e+00
18532.37 2.9410e-04 2.4430e+00 1.7030e+00 1.3260e+00
19260.76 7.3720e-05 1.5000e+00 1.2550e+00 1.0840e+00
20034.10 5.7520e-05 8.6700e-01 8.5490e-01 8.1160e-01
20838.00 1.9660e-05 4.6320e-01 5.8270e-01 6.4830e-01
21647.97 1.8520e-05 3.0400e-01 4.0710e-01 4.7640e-01
22447.94 5.6650e-06 1.4600e-01 2.5980e-01 3.8720e-01
23245.88 2.0630e-06 7.4650e-02 1.6510e-01 2.8660e-01
24052.47 6.7510e-07 3.8600e-02 1.0500e-01 2.1600e-01
24867.72 4.8240e-07 1.9900e-02 6.7500e-02 1.6390e-01
25698.86 3.2690e-06 1.0490e-02 4.2100e-02 1.1900e-01
26587.16 1.2550e-03 3.3870e-03 2.1920e-02 8.1410e-02
27637.54 3.9870e-05 1.6020e-03 1.1930e-02 4.5220e-02
28986.97 1.0790e-07 5.5840e-04 4.6990e-03 2.0510e-02
#TIME: 280.51
#NVEL 78
#vel_mid[km/s] ni0 ni1 ni2 ni3
1060.83 9.1480e+04 4.4900e+04 1.9560e+04 7.0740e+03
1919.29 1.8670e+05 6.1400e+04 3.1360e+04 1.0450e+04
2581.60 1.3690e+05 8.0920e+04 4.2610e+04 1.7720e+04
3084.17 1.5930e+04 7.1930e+04 2.9390e+04 1.5730e+04
3472.46 1.7150e+02 3.5330e+04 1.6380e+04 9.7710e+03
3909.64 1.2280e+01 1.1220e+04 6.7550e+03 4.4530e+03
4148.46 7.2230e+00 6.2000e+03 3.8630e+03 2.6470e+03
4670.75 3.0210e+00 2.6670e+03 1.6210e+03 1.1070e+03
4956.05 1.2560e+00 1.7780e+03 1.2480e+03 9.0030e+02
5258.79 3.6990e-01 1.3100e+03 1.1000e+03 8.3400e+02
5580.02 1.2690e-01 1.0920e+03 1.0720e+03 8.3680e+02
5920.87 5.8790e-02 9.1050e+02 1.0490e+03 8.5130e+02
6282.54 4.1070e-02 7.5180e+02 9.8870e+02 8.4350e+02
6666.30 3.7050e-02 6.7580e+02 9.0830e+02 8.0590e+02
7073.50 2.9470e-02 5.7870e+02 8.3120e+02 7.4990e+02
7505.58 2.7470e-02 4.6510e+02 6.9480e+02 6.6750e+02
7964.05 2.3530e-02 3.7640e+02 5.8010e+02 5.7080e+02
8450.53 3.1740e-02 3.4990e+02 4.8120e+02 4.7110e+02
8966.72 5.5190e-02 3.0770e+02 3.8490e+02 3.7590e+02
9514.44 8.8280e-02 2.5270e+02 2.9510e+02 2.8610e+02
10095.62 1.8930e-01 2.0910e+02 2.1930e+02 2.0790e+02
10712.30 1.8700e-01 1.6070e+02 1.5300e+02 1.4050e+02
11366.65 1.9640e-01 1.1250e+02 9.7410e+01 8.6400e+01
12061.10 2.3560e-01 6.9690e+01 5.8880e+01 5.1760e+01
12793.43 2.5140e-01 4.5330e+01 3.7400e+01 3.2780e+01
13528.61 8.0220e-02 3.0660e+01 2.5160e+01 2.2060e+01
14194.74 8.2120e-02 2.0070e+01 1.6720e+01 1.4780e+01
14757.77 1.1990e-01 1.3610e+01 1.0930e+01 9.3910e+00
15240.48 1.3590e-01 1.1610e+01 8.2930e+00 6.6690e+00
15646.99 6.5880e-02 1.3760e+01 6.6160e+00 4.3290e+00
15960.30 7.1170e-02 1.8570e+01 5.8100e+00 3.1270e+00
16187.41 5.1100e-02 1.8920e+01 4.8000e+00 2.4340e+00
16354.17 6.9000e-02 1.7770e+01 4.3050e+00 2.1650e+00
16484.18 2.4670e-02 1.5370e+01 3.9860e+00 1.9990e+00
16593.12 3.4790e-02 1.2450e+01 3.7460e+00 2.0070e+00
16691.99 6.6020e-01 1.0050e+01 3.5110e+00 1.9500e+00
16788.59 7.3630e-01 8.8800e+00 3.3620e+00 1.9050e+00
16888.37 5.0130e-01 8.2180e+00 3.2540e+00 1.8880e+00
16998.79 8.0840e-03 7.7440e+00 3.1790e+00 1.9140e+00
17146.37 2.7990e-02 6.6810e+00 3.0480e+00 1.9420e+00
17415.23 2.6740e-02 5.3140e+00 2.7010e+00 1.7830e+00
17888.12 1.1880e-03 3.4700e+00 2.1010e+00 1.5420e+00
18532.37 2.4940e-04 2.4020e+00 1.6150e+00 1.2250e+00
19260.76 4.6490e-04 1.4560e+00 1.1880e+00 1.0340e+00
20034.10 6.7240e-05 7.8360e-01 8.2110e-01 8.2260e-01
20838.00 2.6360e-05 4.6140e-01 5.5320e-01 6.0860e-01
21647.97 2.2310e-05 2.8270e-01 3.8990e-01 4.6520e-01
22447.94 1.2580e-04 1.5830e-01 2.6220e-01 3.3910e-01
23245.88 2.8410e-05 6.5850e-02 1.5400e-01 2.8440e-01
24052.47 3.2120e-04 3.8360e-02 1.0170e-01 2.0410e-01
24867.72 1.0130e-04 1.8910e-02 6.5070e-02 1.5670e-01
25698.86 6.1520e-05 9.7310e-03 3.9520e-02 1.1510e-01
26587.16 7.7820e-05 4.0260e-03 2.1350e-02 7.8000e-02
27637.54 1.7050e-05 1.8430e-03 1.0850e-02 4.3610e-02
28986.97 5.7530e-06 5.6480e-04 4.1180e-03 2.0000e-02
#TIME: 284.55
#NVEL 78
#vel_mid[km/s] ni0 ni1 ni2 ni3
1060.83 9.0460e+04 4.1190e+04 1.8110e+04 6.4090e+03
1919.29 1.7340e+05 5.9230e+04 3.3460e+04 1.1640e+04
2581.60 1.2880e+05 8.0610e+04 4.0350e+04 1.6720e+04
3084.17 1.4710e+04 6.9850e+04 2.7960e+04 1.4890e+04
3472.46 1.7350e+02 3.3880e+04 1.5670e+04 9.3440e+03
3909.64 1.1570e+01 1.0780e+04 6.4470e+03 4.2680e+03
4148.46 7.2120e+00 5.9530e+03 3.7030e+03 2.5220e+03
4670.75 3.6440e+00 2.5550e+03 1.5530e+03 1.0610e+03
4956.05 1.3500e+00 1.7090e+03 1.1970e+03 8.5610e+02
5258.79 4.0270e-01 1.2640e+03 1.0500e+03 7.9400e+02
5580.02 1.2210e-01 1.0430e+03 1.0330e+03 7.9920e+02
5920.87 6.1240e-02 8.6930e+02 1.0110e+03 8.1270e+02
6282.54 4.1670e-02 7.2660e+02 9.4320e+02 8.0590e+02
6666.30 3.6230e-02 6.4620e+02 8.7390e+02 7.6980e+02
7073.50 3.1820e-02 5.5920e+02 7.9320e+02 7.1680e+02
7505.58 2.4520e-02 4.5020e+02 6.6370e+02 6.3700e+02
7964.05 2.2210e-02 3.6650e+02 5.5190e+02 5.4490e+02
8450.53 3.0110e-02 3.3460e+02 4.6210e+02 4.5100e+02
8966.72 5.0410e-02 2.9310e+02 3.7110e+02 3.5950e+02
9514.44 8.8880e-02 2.4490e+02 2.8150e+02 2.7260e+02
10095.62 1.6600e-01 2.0140e+02 2.0990e+02 1.9850e+02
10712.30 1.6880e-01 1.5710e+02 1.4570e+02 1.3240e+02
11366.65 2.8250e-01 1.0730e+02 9.3490e+01 8.3060e+01
12061.10 1.6830e-01 6.7700e+01 5.6150e+01 4.8960e+01
12793.43 1.9770e-01 4.3640e+01 3.5810e+01 3.1260e+01
13528.61 7.5950e-02 2.9840e+01 2.4020e+01 2.0760e+01
14194.74 2.3030e-01 1.9210e+01 1.6010e+01 1.4040e+01
14757.77 9.2680e-02 1.2820e+01 1.0530e+01 9.1820e+00
15240.48 2.5390e+00 9.6210e+00 7.6100e+00 5.8210e+00
15646.99 3.1520e-01 1.3220e+01 6.2110e+00 3.9910e+00
15960.30 2.1010e-01 1.7840e+01 5.4430e+00 2.9270e+00
16187.41 5.7690e-02 1.8200e+01 4.5480e+00 2.3040e+00
16354.17 2.1360e-02 1.7220e+01 4.0490e+00 2.0100e+00
16484.18 4.2850e-02 1.4640e+01 3.8520e+00 1.9550e+00
16593.12 9.9270e-03 1.2080e+01 3.5180e+00 1.8610e+00
16691.99 4.0180e-02 1.0260e+01 3.3480e+00 1.8490e+00
16788.59 9.4220e-01 8.2300e+00 3.2330e+00 1.8540e+00
16888.37 1.7790e-02 8.2910e+00 3.1330e+00 1.8380e+00
16998.79 1.0070e-02 7.5270e+00 2.9990e+00 1.7720e+00
17146.37 1.7580e-02 6.7050e+00 2.7900e+00 1.6960e+00
17415.23 3.1500e-03 5.2330e+00 2.5280e+00 1.6490e+00
17888.12 1.3370e-03 3.4460e+00 1.9690e+00 1.3990e+00
18532.37 2.0800e-04 2.3050e+00 1.5420e+00 1.1760e+00
19260.76 1.4130e-03 1.4500e+00 1.1260e+00 9.4600e-01
20034.10 5.7450e-05 7.9460e-01 7.7700e-01 7.5410e-01
20838.00 4.2740e-05 4.8870e-01 5.2950e-01 5.3700e-01
21647.97 7.4140e-06 2.5090e-01 3.6660e-01 4.7260e-01
22447.94 7.1050e-06 1.6440e-01 2.6230e-01 3.0120e-01
23245.88 5.5850e-04 6.9780e-02 1.5470e-01 2.5800e-01
24052.47 4.7080e-04 3.4270e-02 1.0090e-01 1.9440e-01
24867.72 4.6760e-05 1.9380e-02 6.9300e-02 1.4200e-01
25698.86 1.9040e-06 1.0940e-02 4.0690e-02 1.0590e-01
26587.16 5.5260e-05 4.8830e-03 2.2500e-02 7.1670e-02
27637.54 2.2490e-05 1.7240e-03 1.0300e-02 4.1920e-02
